
[00:00:00.000 --> 00:00:03.420]  很難得 港島這麼少人請
[00:22:31.200 --> 00:22:35.200]  我說
[00:22:35.200 --> 00:22:37.200]  我真的不知道時間夠不夠
[00:22:37.200 --> 00:22:39.200]  因為我預約了很多
[00:22:39.200 --> 00:22:41.200]  她說
[00:22:41.200 --> 00:22:43.200]  我媽
[00:22:43.200 --> 00:22:45.200]  真的很需要你見她
[00:22:45.200 --> 00:22:47.200]  因為醫生說最後一個月
[00:22:47.200 --> 00:22:51.200]  但突然間她的資料
[00:22:51.200 --> 00:22:53.200]  令我很想探望她媽媽
[00:22:53.200 --> 00:22:55.200]  就是這個女士
[00:22:55.200 --> 00:22:57.200]  不是癌症病
[00:22:57.200 --> 00:22:59.200]  因為我們那個聚會
[00:22:59.200 --> 00:23:01.200]  只給癌症病進來
[00:23:01.200 --> 00:23:03.200]  我就問她
[00:23:03.200 --> 00:23:05.200]  為甚麼你能來
[00:23:05.200 --> 00:23:07.200]  她說你們打電話來
[00:23:07.200 --> 00:23:09.200]  說後備有個位
[00:23:09.200 --> 00:23:11.200]  補償有個退出
[00:23:11.200 --> 00:23:13.200]  所以我今天來
[00:23:13.200 --> 00:23:15.200]  我突然間感覺到
[00:23:15.200 --> 00:23:19.200]  沒有位
[00:23:19.200 --> 00:23:21.200]  突然間有個位給這個人
[00:23:21.200 --> 00:23:23.200]  可能真是一個上帝
[00:23:23.200 --> 00:23:25.200]  給他很特別很特別的方便
[00:23:25.200 --> 00:23:29.200]  我時常都很感動
[00:23:29.200 --> 00:23:31.200]  因為一個這麼孝順的女兒
[00:23:31.200 --> 00:23:33.200]  很想聽
[00:23:33.200 --> 00:23:35.200]  幫她媽媽
[00:23:35.200 --> 00:23:37.200]  說今天
[00:23:37.200 --> 00:23:39.200]  中午來
[00:23:39.200 --> 00:23:41.200]  我一進去
[00:23:41.200 --> 00:23:43.200]  醫生就截住我
[00:23:43.200 --> 00:23:45.200]  跟我說那個女士
[00:23:45.200 --> 00:23:47.200]  都是最後這個月
[00:23:47.200 --> 00:23:49.200]  我就跟她的女兒
[00:23:49.200 --> 00:23:51.200]  跟她的女婿
[00:23:51.200 --> 00:23:53.200]  跟她的病人
[00:23:53.200 --> 00:23:55.200]  相處了一個小時
[00:23:55.200 --> 00:23:57.200]  然後一個小時後
[00:23:57.200 --> 00:23:59.200]  我走了
[00:23:59.200 --> 00:24:01.200]  女兒很高興告訴我
[00:24:01.200 --> 00:24:03.200]  後來她媽媽願意信耶穌
[00:24:03.200 --> 00:24:05.200]  但晚上
[00:24:05.200 --> 00:24:07.200]  我收到
[00:24:07.200 --> 00:24:09.200]  她的女兒通知我
[00:24:09.200 --> 00:24:11.200]  她媽媽死了
[00:24:11.200 --> 00:24:15.200]  為甚麼那個醫生
[00:24:15.200 --> 00:24:17.200]  中段的時候說她還有一個月
[00:24:17.200 --> 00:24:19.200]  但原來
[00:24:19.200 --> 00:24:21.200]  那一晚
[00:24:21.200 --> 00:24:23.200]  這個人就死了
[00:24:23.200 --> 00:24:25.200]  我立刻看到一步一步
[00:24:25.200 --> 00:24:29.200]  一步不是我們看到
[00:24:29.200 --> 00:24:31.200]  等於甚麼的
[00:24:31.200 --> 00:24:33.200]  大步
[00:24:33.200 --> 00:24:35.200]  大到怎樣大步 細到怎樣細步
[00:24:35.200 --> 00:24:37.200]  真的不知道
[00:24:37.200 --> 00:24:39.200]  第一步
[00:24:39.200 --> 00:24:41.200]  就是讓我們記得這個苦難
[00:24:41.200 --> 00:24:43.200]  提醒我們
[00:24:43.200 --> 00:24:45.200]  要珍惜
[00:24:45.200 --> 00:24:47.200]  就是這一步
[00:24:47.200 --> 00:24:49.200]  我想
[00:24:49.200 --> 00:24:51.200]  應用一點將今天講的
[00:24:51.200 --> 00:24:53.200]  苦難日子見證
[00:24:53.200 --> 00:24:55.200]  那個上兩星期的事
[00:24:55.200 --> 00:24:57.200]  我認識一個護士長
[00:24:57.200 --> 00:24:59.200]  他以前是我
[00:24:59.200 --> 00:25:01.200]  我太太
[00:25:01.200 --> 00:25:03.200]  離開世界11年
[00:25:03.200 --> 00:25:05.200]  是我太太的老師
[00:25:05.200 --> 00:25:07.200]  他跟我一起在拿達蘇
[00:25:07.200 --> 00:25:09.200]  做一種服務工作
[00:25:09.200 --> 00:25:11.200]  這個退休護士長就打電話給我
[00:25:11.200 --> 00:25:13.200]  他說你夠不夠口罩
[00:25:13.200 --> 00:25:15.200]  我說
[00:25:15.200 --> 00:25:17.200]  我沒有夠不夠的
[00:25:17.200 --> 00:25:19.200]  現在當然可以了 我都不知道用多久
[00:25:19.200 --> 00:25:21.200]  他說我真的要
[00:25:21.200 --> 00:25:23.200]  倒一盒給你
[00:25:23.200 --> 00:25:25.200]  我就說現在又早了一點
[00:25:25.200 --> 00:25:27.200]  他說不是
[00:25:27.200 --> 00:25:29.200]  你拿吧
[00:25:29.200 --> 00:25:31.200]  我說在哪裏拿
[00:25:31.200 --> 00:25:33.200]  你大步吧
[00:25:33.200 --> 00:25:35.200]  我住銅鑼灣
[00:25:35.200 --> 00:25:37.200]  我不經開 這樣吧
[00:25:37.200 --> 00:25:39.200]  地鐵加收吧 你在九龍塘站
[00:25:39.200 --> 00:25:41.200]  遞給我 你不要出閘
[00:25:41.200 --> 00:25:43.200]  然後他說
[00:25:43.200 --> 00:25:45.200]  不要不要
[00:25:45.200 --> 00:25:47.200]  我拿出來九龍給你
[00:25:47.200 --> 00:25:49.200]  我說你特別大步走出來九龍
[00:25:49.200 --> 00:25:51.200]  他說我想親手給你
[00:25:51.200 --> 00:25:53.200]  我當然不好意思
[00:25:53.200 --> 00:25:55.200]  人家一把年紀大步走出來
[00:25:55.200 --> 00:25:57.200]  只好不要了
[00:25:57.200 --> 00:25:59.200]  我看到奇景是甚麼呢
[00:25:59.200 --> 00:26:03.200]  就是我約他在藍青年會門口等我
[00:26:03.200 --> 00:26:05.200]  在Wal-Mart那裏
[00:26:05.200 --> 00:26:07.200]  我看到他離遠
[00:26:07.200 --> 00:26:09.200]  跑得很輕盈
[00:26:09.200 --> 00:26:11.200]  我相信他一把年紀
[00:26:11.200 --> 00:26:13.200]  真的走得很快
[00:26:13.200 --> 00:26:15.200]  拿著一個盒子
[00:26:15.200 --> 00:26:17.200]  衝過來
[00:26:17.200 --> 00:26:19.200]  還小小喘氣
[00:26:19.200 --> 00:26:21.200]  跟我說余德信
[00:26:21.200 --> 00:26:23.200]  30個口罩
[00:26:23.200 --> 00:26:25.200]  我說多謝你
[00:26:25.200 --> 00:26:27.200]  你真好
[00:26:27.200 --> 00:26:29.200]  我說你去哪裏
[00:26:29.200 --> 00:26:31.200]  他跟我說
[00:26:31.200 --> 00:26:33.200]  現在坐車回大埔
[00:26:33.200 --> 00:26:37.200]  你就是為了
[00:26:37.200 --> 00:26:39.200]  給我
[00:26:39.200 --> 00:26:41.200]  因為我日日望著
[00:26:41.200 --> 00:26:43.200]  我想給一些人
[00:26:43.200 --> 00:26:45.200]  他真是需要
[00:26:45.200 --> 00:26:47.200]  好過放在我家裏
[00:26:47.200 --> 00:26:49.200]  我不需要那麼多
[00:26:49.200 --> 00:26:51.200]  這個人以前教我太太
[00:26:51.200 --> 00:26:53.200]  以前我想起我太太
[00:26:53.200 --> 00:26:55.200]  我太太的弟弟現在坐在這裏
[00:26:55.200 --> 00:26:57.200]  我太太是一個最厲害
[00:26:57.200 --> 00:26:59.200]  打櫃的人
[00:26:59.200 --> 00:27:01.200]  她很喜歡
[00:27:01.200 --> 00:27:03.200]  家裏有很多櫃
[00:27:03.200 --> 00:27:05.200]  因為她每一樣東西
[00:27:05.200 --> 00:27:07.200]  看到她就不喜歡
[00:27:07.200 --> 00:27:09.200]  她喜歡放在櫃裏
[00:27:09.200 --> 00:27:11.200]  因為怕塵可能
[00:27:11.200 --> 00:27:13.200]  所以她是一個儲物櫃的專家
[00:27:13.200 --> 00:27:15.200]  打到小角也打了
[00:27:15.200 --> 00:27:17.200]  人生真是兩個選擇
[00:27:17.200 --> 00:27:19.200]  一個選擇就是
[00:27:19.200 --> 00:27:21.200]  盡量少一點櫃
[00:27:21.200 --> 00:27:23.200]  然後擺好它
[00:27:23.200 --> 00:27:25.200]  將每一樣東西擺好
[00:27:25.200 --> 00:27:27.200]  儲好它
[00:27:27.200 --> 00:27:29.200]  盡量少一點櫃
[00:27:29.200 --> 00:27:31.200]  將東西送給別人
[00:27:31.200 --> 00:27:35.200]  你會不會想一下
[00:27:35.200 --> 00:27:37.200]  這個30個口罩的故事
[00:27:37.200 --> 00:27:39.200]  改變了我人生裏面的一個看法
[00:27:39.200 --> 00:27:41.200]  盡快去學它
[00:27:41.200 --> 00:27:43.200]  對人有用的東西
[00:27:43.200 --> 00:27:45.200]  送給別人好過
[00:27:45.200 --> 00:27:47.200]  好過要用
[00:27:47.200 --> 00:27:49.200]  送給別人好過
[00:27:49.200 --> 00:27:51.200]  好過自己做儲物櫃
[00:27:51.200 --> 00:27:53.200]  一天在這裏儲
[00:27:53.200 --> 00:27:55.200]  上帝給我們
[00:27:55.200 --> 00:27:57.200]  沒有苦難的日子
[00:27:57.200 --> 00:28:01.200]  就是看清楚一下
[00:28:01.200 --> 00:28:03.200]  你的恩典
[00:28:03.200 --> 00:28:05.200]  你有多少東西
[00:28:05.200 --> 00:28:07.200]  你有多少東西
[00:28:07.200 --> 00:28:09.200]  很多很好的東西
[00:28:09.200 --> 00:28:11.200]  可能你用不完
[00:28:11.200 --> 00:28:13.200]  你真的用不完
[00:28:13.200 --> 00:28:15.200]  你要找機會看看
[00:28:15.200 --> 00:28:17.200]  給誰
[00:28:17.200 --> 00:28:19.200]  分享給誰
[00:28:19.200 --> 00:28:21.200]  到苦難日子的時候
[00:28:21.200 --> 00:28:23.200]  很多曾經
[00:28:23.200 --> 00:28:25.200]  給你分享的人
[00:28:25.200 --> 00:28:27.200]  會多謝你
[00:28:27.200 --> 00:28:29.200]  因為那時候
[00:28:29.200 --> 00:28:31.200]  你給他的東西
[00:28:31.200 --> 00:28:33.200]  今天是他極需要的東西
[00:28:33.200 --> 00:28:35.200]  爭論就在這裏
[00:28:35.200 --> 00:28:37.200]  給了之後
[00:28:37.200 --> 00:28:39.200]  會不會將我扔少了呢
[00:28:39.200 --> 00:28:43.200]  基督徒和
[00:28:43.200 --> 00:28:45.200]  非基督徒
[00:28:45.200 --> 00:28:47.200]  就是這個分別看到了
[00:28:47.200 --> 00:28:49.200]  為甚麼很多人
[00:28:49.200 --> 00:28:51.200]  要買那麼多廁紙
[00:28:51.200 --> 00:28:53.200]  那麼多口罩
[00:28:53.200 --> 00:28:55.200]  他真的怕不夠
[00:28:55.200 --> 00:29:01.200]  當你這麼辛苦購回來
[00:29:01.200 --> 00:29:03.200]  你還要給人
[00:29:03.200 --> 00:29:05.200]  你覺得很不值
[00:29:05.200 --> 00:29:07.200]  但在我們的人生會想一下
[00:29:07.200 --> 00:29:11.200]  你給人
[00:29:11.200 --> 00:29:13.200]  你借給上帝
[00:29:13.200 --> 00:29:15.200]  他會還給你
[00:29:15.200 --> 00:29:17.200]  甚至他不用還給你
[00:29:17.200 --> 00:29:19.200]  他令你不需要用那些東西
[00:29:19.200 --> 00:29:23.200]  這種不是
[00:29:23.200 --> 00:29:25.200]  奧秘
[00:29:25.200 --> 00:29:27.200]  就是我們生活的特徵
[00:29:27.200 --> 00:29:29.200]  就是苦難日子的見證
[00:29:29.200 --> 00:29:31.200]  就是我們很豐富
[00:29:31.200 --> 00:29:33.200]  豐富不是你眼睛看到
[00:29:33.200 --> 00:29:35.200]  是你眼睛看不到的豐富
[00:29:35.200 --> 00:29:37.200]  是更豐富
[00:29:37.200 --> 00:29:39.200]  有很多
[00:29:39.200 --> 00:29:41.200]  你不擔心
[00:29:41.200 --> 00:29:43.200]  周圍的人問你
[00:29:43.200 --> 00:29:45.200]  你藏了很多嗎
[00:29:45.200 --> 00:29:47.200]  你說不是 但我不擔心
[00:29:47.200 --> 00:29:49.200]  我知道到時會有
[00:29:49.200 --> 00:29:51.200]  這是信心
[00:29:51.200 --> 00:29:53.200]  信心的日子
[00:29:53.200 --> 00:29:55.200]  苦難日子的見證
[00:29:55.200 --> 00:29:57.200]  信心日子
[00:29:57.200 --> 00:29:59.200]  前晚的安息禮拜
[00:29:59.200 --> 00:30:01.200]  去世的基督徒
[00:30:01.200 --> 00:30:03.200]  他留下了一件事
[00:30:03.200 --> 00:30:05.200]  就是一個男人
[00:30:05.200 --> 00:30:07.200]  這個男人 屬於耶穌沒多久
[00:30:07.200 --> 00:30:09.200]  他送了一張毛毯給他
[00:30:09.200 --> 00:30:11.200]  他送了三張毯
[00:30:11.200 --> 00:30:13.200]  三張毯給他
[00:30:13.200 --> 00:30:15.200]  毛毯
[00:30:15.200 --> 00:30:17.200]  為什麼送給他呢
[00:30:17.200 --> 00:30:19.200]  我不明白
[00:30:19.200 --> 00:30:21.200]  但這個男人
[00:30:21.200 --> 00:30:23.200]  剛剛死了太太
[00:30:23.200 --> 00:30:27.200]  他收了這三張毯
[00:30:27.200 --> 00:30:29.200]  他感覺到
[00:30:29.200 --> 00:30:31.200]  好像上帝抱著他
[00:30:31.200 --> 00:30:35.200]  這三張毯就像這個男人
[00:30:35.200 --> 00:30:37.200]  經常告訴其他人
[00:30:37.200 --> 00:30:39.200]  他收的這三張毯
[00:30:39.200 --> 00:30:41.200]  是一個基督徒
[00:30:41.200 --> 00:30:43.200]  一個癌症病送給他
[00:30:43.200 --> 00:30:45.200]  一件禮物
[00:30:45.200 --> 00:30:47.200]  今天值得我們想想
[00:30:47.200 --> 00:30:49.200]  很多苦難的人
[00:30:49.200 --> 00:30:51.200]  收少了我們什麼呢
[00:30:51.200 --> 00:30:53.200]  收少了我們什麼呢
[00:30:53.200 --> 00:30:55.200]  當然
[00:30:55.200 --> 00:30:57.200]  不是說物質這麼簡單
[00:30:57.200 --> 00:30:59.200]  是我們的聲音 說話
[00:30:59.200 --> 00:31:01.200]  安慰的說話
[00:31:01.200 --> 00:31:03.200]  是不是收少了呢
[00:31:03.200 --> 00:31:05.200]  從這個角度看
[00:31:05.200 --> 00:31:07.200]  可能這個見證
[00:31:07.200 --> 00:31:09.200]  會令我們重新想過
[00:31:09.200 --> 00:31:11.200]  這日子不是白白出現的
[00:31:11.200 --> 00:31:13.200]  這日子是基督徒
[00:31:13.200 --> 00:31:15.200]  他和非基督徒
[00:31:15.200 --> 00:31:17.200]  不同的生活
[00:31:17.200 --> 00:31:19.200]  表現了
[00:31:19.200 --> 00:31:21.200]  信仰是什麼
[00:31:21.200 --> 00:31:23.200]  如果不是
[00:31:23.200 --> 00:31:25.200]  到好日子出現的時候
[00:31:25.200 --> 00:31:27.200]  人們又爭著看
[00:31:27.200 --> 00:31:29.200]  你這麼多的
[00:31:29.200 --> 00:31:31.200]  我這麼少的 又說這些
[00:31:31.200 --> 00:31:33.200]  會不會有一天
[00:31:33.200 --> 00:31:35.200]  你會很懷念
[00:31:35.200 --> 00:31:37.200]  2020年的2月份
[00:31:37.200 --> 00:31:39.200]  在你人生裏面
[00:31:39.200 --> 00:31:41.200]  是一個你為神
[00:31:41.200 --> 00:31:43.200]  做得最多見證的日子
[00:31:43.200 --> 00:31:45.200]  我們一起祈禱
[00:31:45.200 --> 00:31:47.200]  多謝主給我們的
[00:31:47.200 --> 00:31:49.200]  豐盛
[00:31:49.200 --> 00:31:51.200]  不單只是眼
[00:31:51.200 --> 00:31:53.200]  看到就是眼看不到
[00:31:53.200 --> 00:31:55.200]  但同時地
[00:31:55.200 --> 00:31:57.200]  很多有缺乏的人
[00:31:57.200 --> 00:31:59.200]  他們都期望
[00:31:59.200 --> 00:32:01.200]  在生命裏面
[00:32:01.200 --> 00:32:03.200]  有些供應
[00:32:03.200 --> 00:32:05.200]  可能很多人都在想
[00:32:05.200 --> 00:32:07.200]  什麼時候會見到希望
[00:32:07.200 --> 00:32:09.200]  但原來我們
[00:32:09.200 --> 00:32:11.200]  每天都活在希望裏面
[00:32:11.200 --> 00:32:13.200]  因為神在我們裏面
[00:32:13.200 --> 00:32:15.200]  有了神
[00:32:15.200 --> 00:32:17.200]  我們有了一切
[00:32:17.200 --> 00:32:19.200]  感謝你給我們
[00:32:19.200 --> 00:32:21.200]  星期日的時間裏面
[00:32:21.200 --> 00:32:23.200]  有一個寧靜的時間去考慮
[00:32:23.200 --> 00:32:25.200]  你給我們有的東西
[00:32:25.200 --> 00:32:27.200]  不是叫我們
[00:32:27.200 --> 00:32:29.200]  自己擁有
[00:32:29.200 --> 00:32:31.200]  免得我們有自大
[00:32:31.200 --> 00:32:33.200]  你要求我們自潔
[00:32:33.200 --> 00:32:35.200]  要求我們去感恩
[00:32:35.200 --> 00:32:37.200]  和上上的感恩
[00:32:37.200 --> 00:32:39.200]  也提醒我們
[00:32:39.200 --> 00:32:41.200]  要原諒
[00:32:41.200 --> 00:32:43.200]  饒恕那些
[00:32:43.200 --> 00:32:45.200]  對我們有挑剔
[00:32:45.200 --> 00:32:47.200]  對我有敵意的人
[00:32:47.200 --> 00:32:49.200]  我們為他們祈禱
[00:32:49.200 --> 00:32:51.200]  在日子裏面
[00:32:51.200 --> 00:32:53.200]  很多人都在尋找的
[00:32:53.200 --> 00:32:55.200]  不只是希望
[00:32:55.200 --> 00:32:57.200]  有盼望
[00:32:57.200 --> 00:32:59.200]  有諒解的關係
[00:32:59.200 --> 00:33:01.200]  多謝你給我們剛才
[00:33:01.200 --> 00:33:03.200]  敬拜的時間
[00:33:03.200 --> 00:33:05.200]  祈禱奉耶穌的名頭
[00:33:05.200 --> 00:33:07.200]  (音樂)
[00:33:07.200 --> 00:33:09.200]  (音樂)
[00:33:09.200 --> 00:33:11.200]  (音樂)
[00:33:11.200 --> 00:33:13.200]  (音樂)
[00:33:13.200 --> 00:33:15.200]  (音樂)
[00:33:15.200 --> 00:33:18.200]  (字幕由 Amara.org 社群提供)
[00:33:18.200 --> 00:33:21.200]  (字幕由 Amara.org 社群提供)

