
[00:00:00.000 --> 00:00:05.200]  各位大戀姐妹 各位朋友 你們好
[00:20:13.000 --> 00:20:14.000]  你回去看看
[00:20:14.000 --> 00:20:16.000]  將你所看見的告訴人
[00:20:16.000 --> 00:20:17.000]  就是黑子能看見
[00:20:17.000 --> 00:20:18.000]  瓊子能行
[00:20:18.000 --> 00:20:19.000]  長大麻風得潔淨
[00:20:19.000 --> 00:20:21.000]  龍子能看見
[00:20:21.000 --> 00:20:22.000]  死人復活
[00:20:22.000 --> 00:20:24.000]  窮人有福有禍給他們
[00:20:24.000 --> 00:20:27.000]  所有這些就是約翰所說的
[00:20:27.000 --> 00:20:29.000]  作為
[00:20:29.000 --> 00:20:32.000]  還有一樣東西我覺得很有趣
[00:20:32.000 --> 00:20:34.000]  這個作為這個字
[00:20:34.000 --> 00:20:36.000]  顯出神的作為
[00:20:36.000 --> 00:20:39.000]  耶穌基督在世上最大的作為
[00:20:39.000 --> 00:20:40.000]  是一個什麼作為呢
[00:20:40.000 --> 00:20:42.000]  就是祂的死亡
[00:20:42.000 --> 00:20:45.000]  顯出祂的死亡
[00:20:45.000 --> 00:20:47.000]  因為自從這件事之後
[00:20:47.000 --> 00:20:51.000]  猶太人就想要將耶穌釘死在十字架
[00:20:51.000 --> 00:20:54.000]  我們就明白耶穌為什麼說這番話
[00:20:54.000 --> 00:20:56.000]  意思是告訴我們
[00:20:56.000 --> 00:21:00.000]  神要藉著這個核子
[00:21:00.000 --> 00:21:03.000]  顯出神的作為
[00:21:03.000 --> 00:21:05.000]  這個作為是有兩件事
[00:21:05.000 --> 00:21:06.000]  第一
[00:21:06.000 --> 00:21:08.000]  耶穌就是這個尼塞亞
[00:21:08.000 --> 00:21:09.000]  第二
[00:21:09.000 --> 00:21:11.000]  這個尼塞亞來到的時候
[00:21:11.000 --> 00:21:13.000]  是為我們
[00:21:13.000 --> 00:21:16.000]  完成一個很大很大的功勞
[00:21:16.000 --> 00:21:18.000]  就是被釘在十字架
[00:21:18.000 --> 00:21:20.000]  承受了這個救贖功
[00:21:20.000 --> 00:21:23.000]  套用菲利普·耶恩斯的一句話
[00:21:23.000 --> 00:21:25.000]  這個故事就好像神的恩典
[00:21:25.000 --> 00:21:29.000]  神的恩惠就好像一個獵影一樣
[00:21:29.000 --> 00:21:31.000]  The Snapshot of God's Grace
[00:21:31.000 --> 00:21:34.000]  這個核子能夠重見光明
[00:21:34.000 --> 00:21:37.000]  顯示尼塞亞降臨在你身上
[00:21:37.000 --> 00:21:39.000]  一個新的時代啟開
[00:21:39.000 --> 00:21:41.000]  一個新的生命誕生
[00:21:41.000 --> 00:21:44.000]  這個核子能夠重見光明
[00:21:44.000 --> 00:21:46.000]  而且更加顯明
[00:21:46.000 --> 00:21:49.000]  這個尼塞亞是有一個很重要的使命
[00:21:49.000 --> 00:21:51.000]  是他完成這個工作
[00:21:51.000 --> 00:21:53.000]  就是被釘在十字架
[00:21:53.000 --> 00:21:54.000]  就因為這樣
[00:21:54.000 --> 00:21:55.000]  原故第四句說
[00:21:55.000 --> 00:21:59.000]  趁著白日我們必須做那差我來者的工
[00:21:59.000 --> 00:22:00.000]  黑夜將到
[00:22:00.000 --> 00:22:02.000]  就沒有人能作工了
[00:22:02.000 --> 00:22:05.000]  我在世上的時候是世上的光
[00:22:05.000 --> 00:22:06.000]  什麼意思呢
[00:22:06.000 --> 00:22:08.000]  原來猶太人是將一個日
[00:22:08.000 --> 00:22:10.000]  分為有日和有夜
[00:22:10.000 --> 00:22:12.000]  由早上六點鐘
[00:22:12.000 --> 00:22:14.000]  到下午六點鐘
[00:22:14.000 --> 00:22:16.000]  這個就是所謂日
[00:22:16.000 --> 00:22:17.000]  由晚上六點鐘
[00:22:17.000 --> 00:22:18.000]  到第二天的六點鐘
[00:22:18.000 --> 00:22:20.000]  就是所謂夜
[00:22:20.000 --> 00:22:22.000]  就夜就分明
[00:22:22.000 --> 00:22:24.000]  黑夜就不能夠做工
[00:22:24.000 --> 00:22:27.000]  做工就要在日頭做工
[00:22:27.000 --> 00:22:29.000]  耶穌來到世上
[00:22:29.000 --> 00:22:30.000]  是要做神的工
[00:22:30.000 --> 00:22:31.000]  完成神的救贖
[00:22:31.000 --> 00:22:33.000]  這個就是核子得見光明
[00:22:33.000 --> 00:22:35.000]  彰顯神的榮耀
[00:22:35.000 --> 00:22:38.000]  但這件事也是導致
[00:22:38.000 --> 00:22:40.000]  耶穌被釘死在十字架
[00:22:40.000 --> 00:22:42.000]  以致他完成救贖
[00:22:42.000 --> 00:22:45.000]  耶穌不單止要完成這個工
[00:22:45.000 --> 00:22:48.000]  同樣也要我們去完成這個工
[00:22:48.000 --> 00:22:51.000]  將這個福音傳開去
[00:22:51.000 --> 00:22:53.000]  傳授他的救贖
[00:22:53.000 --> 00:22:56.000]  要更多人看到這個世界的光
[00:22:56.000 --> 00:22:58.000]  耶穌在世上有使命
[00:22:58.000 --> 00:22:59.000]  有迫切感
[00:22:59.000 --> 00:23:01.000]  這個迫切感
[00:23:01.000 --> 00:23:04.000]  耶穌說趁著白日
[00:23:04.000 --> 00:23:06.000]  他就去做工
[00:23:06.000 --> 00:23:10.000]  他不是拖下拖下拖下
[00:23:10.000 --> 00:23:13.000]  他按照神給他的計劃
[00:23:13.000 --> 00:23:15.000]  去完成這個工
[00:23:15.000 --> 00:23:17.000]  聽姐妹
[00:23:17.000 --> 00:23:19.000]  耶穌在世上有使命
[00:23:19.000 --> 00:23:20.000]  有迫切感
[00:23:20.000 --> 00:23:25.000]  他在世上要完成這個迫切的使命
[00:23:25.000 --> 00:23:27.000]  同樣他又將這個使命
[00:23:27.000 --> 00:23:29.000]  交在我們身上
[00:23:29.000 --> 00:23:31.000]  就好像羅馬書第十三章十二節說
[00:23:31.000 --> 00:23:32.000]  黑夜已深
[00:23:32.000 --> 00:23:34.000]  白晝將近
[00:23:34.000 --> 00:23:36.000]  我們就當脫去暗昧的行為
[00:23:36.000 --> 00:23:38.000]  帶上光明的兵器
[00:23:38.000 --> 00:23:40.000]  行事為人要端正
[00:23:40.000 --> 00:23:42.000]  好在行在白晝
[00:23:42.000 --> 00:23:44.000]  不可謊言醉酒
[00:23:44.000 --> 00:23:46.000]  不可好色邪蕩
[00:23:46.000 --> 00:23:48.000]  不可真正嫉妒
[00:23:48.000 --> 00:23:50.000]  總要披大主耶穌基督
[00:23:50.000 --> 00:23:53.000]  不要為肉體安排去放縱私慾
[00:23:53.000 --> 00:23:56.000]  我們不知道我們世上有多少年
[00:23:56.000 --> 00:23:58.000]  但是黑夜已深
[00:23:58.000 --> 00:24:00.000]  白晝將近
[00:24:00.000 --> 00:24:01.000]  時間無多
[00:24:01.000 --> 00:24:03.000]  我們要快快警醒
[00:24:03.000 --> 00:24:05.000]  預備我們自己好好見主的面
[00:24:05.000 --> 00:24:08.000]  你有沒有這個迫切感呢?
[00:24:08.000 --> 00:24:10.000]  有沒有好好預備自己呢?
[00:24:10.000 --> 00:24:12.000]  最後我們看看
[00:24:12.000 --> 00:24:14.000]  耶穌如何醫治這個人
[00:24:14.000 --> 00:24:16.000]  非常奇怪
[00:24:16.000 --> 00:24:18.000]  耶穌說:就當他被拖沒在地上
[00:24:18.000 --> 00:24:20.000]  用拖沒和泥
[00:24:20.000 --> 00:24:22.000]  灌在黑紙的晚晶上
[00:24:22.000 --> 00:24:26.000]  對他說:你往西羅亞池子裡去洗
[00:24:26.000 --> 00:24:28.000]  西羅亞池
[00:24:28.000 --> 00:24:30.000]  翻出來就是鳳差院的意思
[00:24:30.000 --> 00:24:32.000]  去洗
[00:24:32.000 --> 00:24:34.000]  回頭就看見了
[00:24:34.000 --> 00:24:36.000]  我們讀這段經文
[00:24:36.000 --> 00:24:38.000]  我們會想問
[00:24:38.000 --> 00:24:40.000]  為什麼耶穌會用口水和泥
[00:24:40.000 --> 00:24:42.000]  去醫好呢?
[00:24:42.000 --> 00:24:44.000]  而分裂了一個很重要的訊息
[00:24:44.000 --> 00:24:46.000]  就是
[00:24:46.000 --> 00:24:48.000]  西羅亞池
[00:24:48.000 --> 00:24:50.000]  去洗
[00:24:50.000 --> 00:24:52.000]  從現代人來說
[00:24:52.000 --> 00:24:54.000]  用口水醫病會不會有些奇怪呢?
[00:24:54.000 --> 00:24:56.000]  但古時一點也不奇怪
[00:24:56.000 --> 00:24:58.000]  但是今天我們不是說
[00:24:58.000 --> 00:25:00.000]  口水醫病的問題
[00:25:00.000 --> 00:25:02.000]  我們說的是
[00:25:02.000 --> 00:25:04.000]  究竟耶穌在說什麼呢?
[00:25:04.000 --> 00:25:06.000]  重點不是口水
[00:25:06.000 --> 00:25:08.000]  重點是西羅亞池
[00:25:08.000 --> 00:25:10.000]  去洗
[00:25:10.000 --> 00:25:12.000]  原來西羅亞池
[00:25:12.000 --> 00:25:14.000]  有一段歷史
[00:25:14.000 --> 00:25:16.000]  猶太人也會明白
[00:25:16.000 --> 00:25:18.000]  猶太人的首都是耶路撒冷
[00:25:18.000 --> 00:25:20.000]  耶路撒冷位置高
[00:25:20.000 --> 00:25:22.000]  在當時打仗的時候
[00:25:22.000 --> 00:25:24.000]  是很難攻的
[00:25:24.000 --> 00:25:26.000]  易守難攻
[00:25:26.000 --> 00:25:28.000]  但有一個弱點
[00:25:28.000 --> 00:25:30.000]  就是食水的問題
[00:25:30.000 --> 00:25:32.000]  在耶路撒冷的猶太人
[00:25:32.000 --> 00:25:34.000]  是靠那些
[00:25:34.000 --> 00:25:36.000]  Wooden fountain
[00:25:36.000 --> 00:25:38.000]  那些泉水
[00:25:38.000 --> 00:25:40.000]  在King John Valley的泉水
[00:25:40.000 --> 00:25:42.000]  而切斷了那些水的供應
[00:25:42.000 --> 00:25:44.000]  不用攻
[00:25:44.000 --> 00:25:46.000]  整個耶路撒冷城
[00:25:46.000 --> 00:25:48.000]  就會淪陷
[00:25:48.000 --> 00:25:50.000]  所以當時亞述
[00:25:50.000 --> 00:25:52.000]  就是去攻打
[00:25:52.000 --> 00:25:54.000]  以色列 攻打猶太
[00:25:54.000 --> 00:25:56.000]  但是
[00:25:56.000 --> 00:25:58.000]  以色列想到一個方法
[00:25:58.000 --> 00:26:00.000]  他作了一個水道
[00:26:00.000 --> 00:26:02.000]  總共有33級石級的水道
[00:26:02.000 --> 00:26:04.000]  將Wooden fountain的水
[00:26:04.000 --> 00:26:06.000]  引到耶路撒冷的水塘
[00:26:06.000 --> 00:26:08.000]  這個水
[00:26:08.000 --> 00:26:10.000]  不是露天的
[00:26:10.000 --> 00:26:12.000]  打仗的時候
[00:26:12.000 --> 00:26:14.000]  敵人不是很容易
[00:26:14.000 --> 00:26:16.000]  將它截斷的
[00:26:16.000 --> 00:26:18.000]  耶路撒冷
[00:26:18.000 --> 00:26:20.000]  就因為這樣的緣故
[00:26:20.000 --> 00:26:22.000]  建了這條水道
[00:26:22.000 --> 00:26:24.000]  耶路撒冷就沒有被亞述攻了
[00:26:24.000 --> 00:26:26.000]  如果大家有機會
[00:26:26.000 --> 00:26:28.000]  去看耶路撒冷旅行
[00:26:28.000 --> 00:26:30.000]  在那條水道走過
[00:26:30.000 --> 00:26:32.000]  距離地面很深
[00:26:32.000 --> 00:26:34.000]  但水入很深
[00:26:34.000 --> 00:26:36.000]  可以一路走過
[00:26:36.000 --> 00:26:38.000]  所以在西加的時候
[00:26:38.000 --> 00:26:40.000]  他知道亞述要進攻耶路撒冷
[00:26:40.000 --> 00:26:42.000]  於是就開了歷史裡
[00:26:42.000 --> 00:26:44.000]  一個偉大的工程
[00:26:44.000 --> 00:26:46.000]  是從King John Valley
[00:26:46.000 --> 00:26:48.000]  作一個暗的水道
[00:26:48.000 --> 00:26:50.000]  一共有583碼
[00:26:50.000 --> 00:26:52.000]  闊兩呎
[00:26:52.000 --> 00:26:54.000]  高六呎
[00:26:54.000 --> 00:26:56.000]  是歷史上一個偉大的工程
[00:26:56.000 --> 00:26:58.000]  西來亞池
[00:26:58.000 --> 00:27:00.000]  就是流入耶路撒冷
[00:27:00.000 --> 00:27:02.000]  一個大的水塘
[00:27:02.000 --> 00:27:04.000]  長30呎
[00:27:04.000 --> 00:27:06.000]  闊24呎
[00:27:06.000 --> 00:27:08.000]  不大也不少
[00:27:08.000 --> 00:27:10.000]  但這個池子就帶來
[00:27:10.000 --> 00:27:12.000]  耶路撒冷的人民
[00:27:12.000 --> 00:27:14.000]  生命的救贖
[00:27:14.000 --> 00:27:18.000]  很明顯耶穌
[00:27:18.000 --> 00:27:20.000]  要藉著這個盒子
[00:27:20.000 --> 00:27:22.000]  叫去西來亞池
[00:27:22.000 --> 00:27:24.000]  去洗一洗
[00:27:24.000 --> 00:27:26.000]  是一個象徵
[00:27:26.000 --> 00:27:28.000]  象徵什麼呢?
[00:27:28.000 --> 00:27:30.000]  耶穌基督是一個使命
[00:27:30.000 --> 00:27:32.000]  去醫治這個盒子
[00:27:32.000 --> 00:27:34.000]  去證明
[00:27:34.000 --> 00:27:36.000]  他是一個救贖主
[00:27:36.000 --> 00:27:38.000]  因為猶太人以為
[00:27:38.000 --> 00:27:40.000]  這個來塞瓦尼的時候
[00:27:40.000 --> 00:27:42.000]  是要盒子得漢奸
[00:27:42.000 --> 00:27:44.000]  但他更加重要的
[00:27:44.000 --> 00:27:46.000]  就是
[00:27:46.000 --> 00:27:48.000]  為我們的遠故
[00:27:48.000 --> 00:27:50.000]  釘身在十字架
[00:27:50.000 --> 00:27:52.000]  流出他的補血
[00:27:52.000 --> 00:27:54.000]  這個就是所說的
[00:27:54.000 --> 00:27:56.000]  神所作的功
[00:27:56.000 --> 00:27:58.000]  原來這個盒子得醫治
[00:27:58.000 --> 00:28:00.000]  是只有一個
[00:28:00.000 --> 00:28:02.000]  更重要的神蹟
[00:28:02.000 --> 00:28:04.000]  就是耶穌基督被釘死在十字架
[00:28:04.000 --> 00:28:06.000]  三日復活
[00:28:06.000 --> 00:28:08.000]  啟開一個新的紀元
[00:28:08.000 --> 00:28:10.000]  叫我們能夠得到救贖
[00:28:10.000 --> 00:28:12.000]  今天
[00:28:12.000 --> 00:28:14.000]  我們作為一個信徒
[00:28:14.000 --> 00:28:16.000]  接受了耶穌基督
[00:28:16.000 --> 00:28:18.000]  在我們心底裏
[00:28:18.000 --> 00:28:20.000]  做我們個人救主和主宰
[00:28:20.000 --> 00:28:22.000]  我們要將這個福音傳開
[00:28:22.000 --> 00:28:24.000]  世上的人
[00:28:24.000 --> 00:28:26.000]  是被這個世界的神
[00:28:26.000 --> 00:28:28.000]  弄黑了他們的眼睛
[00:28:28.000 --> 00:28:30.000]  看不到他們自己的罪惡
[00:28:30.000 --> 00:28:32.000]  看不到他們自己的敗壞
[00:28:32.000 --> 00:28:34.000]  看不到他們自己的貧乏
[00:28:34.000 --> 00:28:36.000]  還以為他們自己很厲害
[00:28:36.000 --> 00:28:38.000]  我們要可靠耶穌基督
[00:28:38.000 --> 00:28:40.000]  讓這些
[00:28:40.000 --> 00:28:42.000]  淑女盲眼的人
[00:28:42.000 --> 00:28:44.000]  打開他們的心
[00:28:44.000 --> 00:28:46.000]  來看到
[00:28:46.000 --> 00:28:48.000]  原來在耶穌裏面
[00:28:48.000 --> 00:28:50.000]  真正的解決
[00:28:50.000 --> 00:28:52.000]  在耶穌裏面才有真正的
[00:28:52.000 --> 00:28:54.000]  有意義的生命
[00:28:54.000 --> 00:28:56.000]  唯有在耶穌裏面
[00:28:56.000 --> 00:28:58.000]  我們才不活在黑暗裏面
[00:28:58.000 --> 00:29:00.000]  而活在光明當中
[00:29:00.000 --> 00:29:02.000]  今天
[00:29:02.000 --> 00:29:04.000]  苦難的問題
[00:29:04.000 --> 00:29:06.000]  最需要的
[00:29:06.000 --> 00:29:08.000]  不是給我們一個理性的答案
[00:29:08.000 --> 00:29:10.000]  不是給我們一個哲學性
[00:29:10.000 --> 00:29:12.000]  或神學性的答案
[00:29:12.000 --> 00:29:14.000]  是給我們一個實際的答案
[00:29:14.000 --> 00:29:16.000]  在苦難裏面
[00:29:16.000 --> 00:29:18.000]  最需要的是兩件事
[00:29:18.000 --> 00:29:20.000]  第一件事就是有盼望
[00:29:20.000 --> 00:29:22.000]  盼望在哪裏?
[00:29:22.000 --> 00:29:24.000]  第二件事就是有
[00:29:24.000 --> 00:29:26.000]  同情
[00:29:26.000 --> 00:29:28.000]  compassion
[00:29:28.000 --> 00:29:30.000]  體諒、體恤
[00:29:30.000 --> 00:29:32.000]  而盼望和體恤
[00:29:32.000 --> 00:29:34.000]  都在耶穌基督的十字架裏面找到
[00:29:34.000 --> 00:29:36.000]  在耶穌基督的十字架裏面
[00:29:36.000 --> 00:29:38.000]  我們成就了救恩
[00:29:38.000 --> 00:29:40.000]  以致我們有永生的盼望
[00:29:40.000 --> 00:29:42.000]  這就是我們的盼望
[00:29:42.000 --> 00:29:44.000]  在耶穌基督的十字架裏面
[00:29:44.000 --> 00:29:46.000]  有大祭司能夠體諒我們
[00:29:46.000 --> 00:29:48.000]  的軟弱
[00:29:48.000 --> 00:29:50.000]  我們儘管去到主的私恩寶座面前
[00:29:50.000 --> 00:29:52.000]  求憐憫、得憐恤、無恩惠
[00:29:52.000 --> 00:29:54.000]  這正是上帝給我們
[00:29:54.000 --> 00:29:56.000]  最重要的禮物
[00:29:56.000 --> 00:30:00.000]  苦難的問題仍然有一個奧秘
[00:30:00.000 --> 00:30:04.000]  我們不能夠從神學或哲學
[00:30:04.000 --> 00:30:06.000]  給我們一個很完滿的答案
[00:30:06.000 --> 00:30:08.000]  為何會有這些事情發生
[00:30:08.000 --> 00:30:12.000]  但是聖經給我們一個很實際的
[00:30:12.000 --> 00:30:14.000]  教育的答案
[00:30:14.000 --> 00:30:16.000]  在耶穌基督裏面我們有盼望
[00:30:16.000 --> 00:30:18.000]  在耶穌基督裏面我們有體諒
[00:30:18.000 --> 00:30:20.000]  有同情
[00:30:20.000 --> 00:30:22.000]  有愛
[00:30:22.000 --> 00:30:24.000]  今天我們看不看到
[00:30:24.000 --> 00:30:26.000]  我們都被世界的神龍
[00:30:26.000 --> 00:30:28.000]  撞到我們眼睛
[00:30:28.000 --> 00:30:30.000]  我們已經是
[00:30:30.000 --> 00:30:32.000]  以為自己可以搞定
[00:30:32.000 --> 00:30:34.000]  但實際上我們搞不定
[00:30:34.000 --> 00:30:36.000]  唯有打開我們的心門
[00:30:36.000 --> 00:30:38.000]  讓耶穌基督進入在我們心底裏
[00:30:38.000 --> 00:30:40.000]  我們才能夠
[00:30:40.000 --> 00:30:42.000]  真正體會到
[00:30:42.000 --> 00:30:44.000]  生命的意義在哪裏
[00:30:44.000 --> 00:30:46.000]  今天講到這裏
[00:30:46.000 --> 00:30:48.000]  下次再和大家講另外一個課題
[00:30:48.000 --> 00:30:50.000]  再見
[00:30:50.000 --> 00:30:52.000]  再見
[00:30:52.000 --> 00:30:54.000]  字幕:J Chong
[00:30:54.000 --> 00:30:56.000]  字幕:J Chong
[00:30:56.000 --> 00:30:58.000]  字幕:J Chong
[00:30:58.000 --> 00:31:00.000]  字幕:J Chong
[00:31:00.000 --> 00:31:02.000]  字幕:J Chong
[00:31:02.000 --> 00:31:04.000]  字幕:J Chong
[00:31:04.000 --> 00:31:06.000]  字幕:J Chong
[00:31:06.000 --> 00:31:09.000]  (字幕由 Amara.org 社群提供)

