
[00:00:00.000 --> 00:00:05.000]  踏入2021年
[00:23:56.000 --> 00:23:58.000]  好呀
[00:23:58.000 --> 00:24:02.000]  你有沒有看到我的僕人若白?
[00:24:02.000 --> 00:24:03.000]  我不知道上帝說什麼
[00:24:03.000 --> 00:24:06.000]  我不敢亂作
[00:24:06.000 --> 00:24:08.000]  不過我知道
[00:24:08.000 --> 00:24:10.000]  最後一句
[00:24:10.000 --> 00:24:13.000]  如果若白記有這個
[00:24:13.000 --> 00:24:16.000]  白蛇添足的結束
[00:24:16.000 --> 00:24:17.000]  最後那句
[00:24:17.000 --> 00:24:19.000]  希伯來文應該說
[00:24:19.000 --> 00:24:24.000]  撒旦無言以對
[00:24:24.000 --> 00:24:27.000]  所以沒有寫下來
[00:24:27.000 --> 00:24:29.000]  沒有得寫
[00:24:29.000 --> 00:24:32.000]  但這句話我想寫在我的
[00:24:32.000 --> 00:24:34.000]  冒誌銘上
[00:24:34.000 --> 00:24:38.000]  你明白我想說什麼嗎?
[00:24:38.000 --> 00:24:40.000]  當然今天火葬
[00:24:40.000 --> 00:24:43.000]  我們再沒有這些錢
[00:24:43.000 --> 00:24:46.000]  能夠買到一個墳墓上
[00:24:46.000 --> 00:24:48.000]  有塊墓碑
[00:24:48.000 --> 00:24:54.000]  有我們去英國教會的墳墓墓園
[00:24:54.000 --> 00:24:55.000]  都發覺沒有人打掃
[00:24:55.000 --> 00:24:56.000]  很淒涼
[00:24:56.000 --> 00:24:57.000]  所以沒有好過有
[00:24:57.000 --> 00:24:58.000]  不過如果有
[00:24:58.000 --> 00:25:00.000]  你問我寫什麼上去
[00:25:00.000 --> 00:25:06.000]  但願你和我的一生來到最後
[00:25:06.000 --> 00:25:09.000]  壓軸的總結
[00:25:09.000 --> 00:25:14.000]  撒旦無言以對
[00:25:14.000 --> 00:25:18.000]  這是我們頭一課
[00:25:18.000 --> 00:25:21.000]  來讀若白記
[00:25:21.000 --> 00:25:24.000]  有沒有得讀下去
[00:25:24.000 --> 00:25:26.000]  主若願意
[00:25:26.000 --> 00:25:28.000]  明天如何
[00:25:28.000 --> 00:25:30.000]  我們不知道
[00:25:30.000 --> 00:25:35.000]  今天我選了一首回應的詩歌
[00:25:35.000 --> 00:25:39.000]  魏拓星先生的詞
[00:25:39.000 --> 00:25:42.000]  好美的旋律
[00:25:42.000 --> 00:25:47.000]  香港的師班聯合
[00:25:47.000 --> 00:25:48.000]  一起合唱
[00:25:48.000 --> 00:25:50.000]  你識我識
[00:25:50.000 --> 00:25:54.000]  我們都可以一起來參與
[00:25:54.000 --> 00:26:03.000]  唱這一首讓我愛而不受感大的聖詩
[00:26:03.000 --> 00:26:10.000]  我愛你
[00:26:10.000 --> 00:26:17.000]  我愛你
[00:26:17.000 --> 00:26:24.000]  我愛你

