
[00:00:00.000 --> 00:00:14.000]  我印象中你們沙田的聚會點,我好幾年前應該去過一次,不過紅磡這個地點是第一次來
[00:28:18.000 --> 00:28:22.000]  總之我覺得每個18歲的女孩子都是漂亮的
[00:28:22.000 --> 00:28:26.000]  不過我又發覺每個13歲的女孩子都覺得自己醜
[00:28:26.000 --> 00:28:30.000]  我暫時沒有遇過一個13歲的女孩子覺得自己很漂亮
[00:28:30.000 --> 00:28:32.000]  她當然覺得不是鼻子大眼小
[00:28:32.000 --> 00:28:35.000]  總之不要管了
[00:28:35.000 --> 00:28:40.000]  我的大女兒,以我的審美眼光覺得她人都很漂亮
[00:28:40.000 --> 00:28:44.000]  18歲的漂亮男人,每個人都漂亮
[00:28:44.000 --> 00:28:46.000]  讀書也OK
[00:28:46.000 --> 00:28:51.000]  她不是考第一名,不過她讀書也不錯
[00:28:51.000 --> 00:28:55.000]  音樂也很厲害,考了鋼琴演奏級
[00:28:55.000 --> 00:29:00.000]  從我的立場來看,她參加過歌唱比賽
[00:29:00.000 --> 00:29:04.000]  參加過校際歌唱比賽,拿過冠軍
[00:29:04.000 --> 00:29:07.000]  我覺得她比我這個爸爸威風
[00:29:07.000 --> 00:29:10.000]  我參加歌唱比賽,圍都未能入圍
[00:29:10.000 --> 00:29:12.000]  她拿過冠軍
[00:29:12.000 --> 00:29:16.000]  從我的立場來看,我覺得這個女兒不錯
[00:29:16.000 --> 00:29:18.000]  她不在,所以可以說她不錯
[00:29:18.000 --> 00:29:22.000]  但是她寫的那首歌
[00:29:22.000 --> 00:29:29.000]  她喜歡寫歌,歌詞基本上是說自己對自己很失望
[00:29:29.000 --> 00:29:31.000]  其中有一句是
[00:29:31.000 --> 00:29:35.000]  As for disappointing, you are one of a kind
[00:29:35.000 --> 00:29:40.000]  你叫人失望,你真是出類拔萃
[00:29:40.000 --> 00:29:43.000]  說到自己覺得自己很不足
[00:29:43.000 --> 00:29:45.000]  其實看了這首歌很奇怪
[00:29:45.000 --> 00:29:48.000]  這是她15、16歲的時候寫的歌
[00:29:48.000 --> 00:29:52.000]  不過你也知道如果你是teenage girl
[00:29:52.000 --> 00:29:54.000]  不要問這麼多,她肯說你就聽
[00:29:54.000 --> 00:29:57.000]  不過她不說千萬不要追問,越追問越多麻煩
[00:29:57.000 --> 00:29:59.000]  不過為她禱告
[00:29:59.000 --> 00:30:04.000]  這個女兒寫一首歌說自己叫人失望,是出類拔萃
[00:30:04.000 --> 00:30:06.000]  不知為何會寫這些
[00:30:06.000 --> 00:30:10.000]  然後我的二女兒,也挺厲害的
[00:30:10.000 --> 00:30:13.000]  她剛剛入了中大醫學第一年
[00:30:13.000 --> 00:30:17.000]  我覺得18歲也是美女
[00:30:17.000 --> 00:30:20.000]  18歲的女孩對我也是美女
[00:30:20.000 --> 00:30:23.000]  又美女又能讀書
[00:30:23.000 --> 00:30:26.000]  她參加Gymnastic比賽
[00:30:26.000 --> 00:30:29.000]  去中國比賽
[00:30:29.000 --> 00:30:31.000]  出過大場面的
[00:30:31.000 --> 00:30:33.000]  絕對威過她爸爸很多
[00:30:33.000 --> 00:30:38.000]  全國比賽,我中學年代從來沒想過玩這些東西
[00:30:38.000 --> 00:30:42.000]  她去中國全國Gymnastic比賽還拿過獎牌
[00:30:42.000 --> 00:30:43.000]  厲害
[00:30:43.000 --> 00:30:46.000]  有一次跟她聊天
[00:30:46.000 --> 00:30:49.000]  她說很高興,說的是接下來的暑假
[00:30:49.000 --> 00:30:52.000]  因為我大女兒去了美國讀書
[00:30:52.000 --> 00:30:55.000]  有一次跟她二女兒聊天
[00:30:55.000 --> 00:30:59.000]  她說很高興暑假可以見到姐姐
[00:30:59.000 --> 00:31:02.000]  和姐姐有一個月的時間一起相處
[00:31:02.000 --> 00:31:04.000]  為什麼這麼高興
[00:31:04.000 --> 00:31:08.000]  她說姐姐是一個好人
[00:31:08.000 --> 00:31:11.000]  她覺得自己不是一個好人
[00:31:11.000 --> 00:31:14.000]  所以有機會跟一個好人一個月的時間
[00:31:14.000 --> 00:31:17.000]  會令自己好一點
[00:31:17.000 --> 00:31:19.000]  聽了又覺得很奇怪
[00:31:19.000 --> 00:31:23.000]  為什麼她二女兒會有這樣的想法
[00:31:23.000 --> 00:31:27.000]  覺得要沾姐姐的好人氣
[00:31:27.000 --> 00:31:30.000]  姐姐又覺得自己一點都不好
[00:31:30.000 --> 00:31:33.000]  覺得自己很不濟
[00:31:33.000 --> 00:31:35.000]  妹妹又覺得自己很不濟
[00:31:35.000 --> 00:31:40.000]  三女沒有兩個姐姐想這麼多
[00:31:40.000 --> 00:31:44.000]  不過我發覺三女有時候想事情都很負面
[00:31:44.000 --> 00:31:47.000]  有時候叫她做一些事情
[00:31:47.000 --> 00:31:52.000]  舉個例子,她在玩遊戲機
[00:31:52.000 --> 00:31:55.000]  提醒她明天有沒有功課,要做功課
[00:31:55.000 --> 00:31:59.000]  對我來說,我很實際
[00:31:59.000 --> 00:32:01.000]  我們男人很實際
[00:32:01.000 --> 00:32:05.000]  你那碟菜煮得太鹹,就告訴你太鹹
[00:32:05.000 --> 00:32:07.000]  不是批評你
[00:32:07.000 --> 00:32:10.000]  只是指出事實
[00:32:10.000 --> 00:32:13.000]  對我女兒來說
[00:32:13.000 --> 00:32:17.000]  十點鐘對著手機當然緊張
[00:32:17.000 --> 00:32:19.000]  你做完功課了沒有
[00:32:19.000 --> 00:32:24.000]  純粹是一個資訊
[00:32:24.000 --> 00:32:27.000]  但我永遠一說這句話
[00:32:27.000 --> 00:32:29.000]  我三女第一個反應就是
[00:32:29.000 --> 00:32:31.000]  你又說我不做功課
[00:32:31.000 --> 00:32:34.000]  我沒有說你不做功課
[00:32:34.000 --> 00:32:37.000]  我只是問你一個問題
[00:32:37.000 --> 00:32:40.000]  我發覺我講很多的東西
[00:32:40.000 --> 00:32:43.000]  我三女很自然覺得我在批評她
[00:32:43.000 --> 00:32:44.000]  我在踩她
[00:32:44.000 --> 00:32:49.000]  所以我和家中三個女兒相處
[00:32:49.000 --> 00:32:51.000]  作為一個男性
[00:32:51.000 --> 00:32:53.000]  我經常都要思考
[00:32:53.000 --> 00:32:55.000]  怎樣可以不要那麼資訊性
[00:32:55.000 --> 00:32:59.000]  怎樣可以正面鼓勵一點去講
[00:32:59.000 --> 00:33:02.000]  這對我是一個挑戰
[00:33:02.000 --> 00:33:04.000]  其實說這件事
[00:33:04.000 --> 00:33:06.000]  為何說路德的案件呢
[00:33:06.000 --> 00:33:12.000]  我想其實路德那晚睡在波亞斯的腳旁的時候
[00:33:12.000 --> 00:33:14.000]  其實很多時候
[00:33:14.000 --> 00:33:17.000]  我們姐妹對自己的懷疑
[00:33:17.000 --> 00:33:18.000]  覺得自己不足
[00:33:18.000 --> 00:33:19.000]  很多的思念
[00:33:19.000 --> 00:33:25.000]  可能在路德的腦海中都輾轉過千百遍
[00:33:25.000 --> 00:33:27.000]  但路德就懷著一個信心
[00:33:27.000 --> 00:33:30.000]  他不需要是完美的
[00:33:30.000 --> 00:33:32.000]  他不需要是世界上最美麗的女孩
[00:33:32.000 --> 00:33:35.000]  不需要是最青春可愛的那個
[00:33:35.000 --> 00:33:39.000]  他相信神是祝福他的生命
[00:33:39.000 --> 00:33:41.000]  他就懷著這個信念
[00:33:41.000 --> 00:33:43.000]  就可以走下去
[00:33:43.000 --> 00:33:45.000]  我都鼓勵姐妹
[00:33:45.000 --> 00:33:46.000]  你不需要是最厲害的那個
[00:33:46.000 --> 00:33:49.000]  你不需要是全世界最厲害的媽媽
[00:33:49.000 --> 00:33:52.000]  你也不需要是最疼愛子女的媽媽
[00:33:52.000 --> 00:33:54.000]  如果你是年輕一點的姐妹
[00:33:54.000 --> 00:33:56.000]  你不需要是全校最美麗的那個
[00:33:56.000 --> 00:33:58.000]  或者最懂得討好人的那個
[00:33:58.000 --> 00:34:00.000]  你是不完美的
[00:34:00.000 --> 00:34:02.000]  那就是你需要救主
[00:34:02.000 --> 00:34:03.000]  你不完美
[00:34:03.000 --> 00:34:04.000]  我不完美
[00:34:04.000 --> 00:34:06.000]  其實我們每個人都不完美
[00:34:06.000 --> 00:34:09.000]  我想路德小姐的故事好像告訴你
[00:34:09.000 --> 00:34:13.000]  其實我們要學習將我們不完美的生命
[00:34:13.000 --> 00:34:17.000]  將我們有瑕疵的生命獻上給神
[00:34:17.000 --> 00:34:19.000]  你不需要有一個完美的媽媽
[00:34:19.000 --> 00:34:24.000]  不過神就可以用你這個不完美的生命
[00:34:24.000 --> 00:34:26.000]  去祝福到其他的人
[00:34:26.000 --> 00:34:30.000]  那個重點不是你做得多好
[00:34:30.000 --> 00:34:33.000]  那個重點是你要相信
[00:34:33.000 --> 00:34:36.000]  當你願意將生命放上的話
[00:34:36.000 --> 00:34:40.000]  神就會用你的生命去祝福到其他人
[00:34:40.000 --> 00:34:43.000]  最後一點都鼓勵弟兄們
[00:34:43.000 --> 00:34:47.000]  假如你生命中有一些的姐妹
[00:34:47.000 --> 00:34:48.000]  你有個老婆
[00:34:48.000 --> 00:34:49.000]  你有個媽媽
[00:34:49.000 --> 00:34:50.000]  你有個女兒
[00:34:50.000 --> 00:34:53.000]  學習多一些去鼓勵他們
[00:34:53.000 --> 00:34:57.000]  他們都很渴望聽到弟兄的肯定
[00:34:57.000 --> 00:35:00.000]  下次那碟菜太鹹
[00:35:00.000 --> 00:35:02.000]  可以不用說話
[00:35:02.000 --> 00:35:04.000]  但那碟菜如果煮得好吃
[00:35:04.000 --> 00:35:06.000]  就記得稱讚他們兩句
[00:35:06.000 --> 00:35:08.000]  哇 今天你煮得這麼好吃
[00:35:08.000 --> 00:35:12.000]  我發覺姐妹稱讚他們兩句
[00:35:12.000 --> 00:35:15.000]  所得的回報是千百倍
[00:35:15.000 --> 00:35:20.000]  所以我們要學習去姐妹肯定
[00:35:20.000 --> 00:35:22.000]  稱讚他們
[00:35:22.000 --> 00:35:24.000]  姐妹記住
[00:35:24.000 --> 00:35:26.000]  你只要是神的兒女
[00:35:26.000 --> 00:35:27.000]  你的生命
[00:35:27.000 --> 00:35:29.000]  你只要是做神的女兒
[00:35:29.000 --> 00:35:32.000]  你的生命已經是一個成功的生命
[00:35:32.000 --> 00:35:34.000]  我們低頭做一個禱告
[00:35:34.000 --> 00:35:38.000]  主耶穌為我們當中所有的姐妹獻上感恩
[00:35:38.000 --> 00:35:42.000]  我們每一個人可能都有不足的地方
[00:35:42.000 --> 00:35:46.000]  不過你用我們身邊的姐妹
[00:35:46.000 --> 00:35:48.000]  成為我們生命的祝福
[00:35:48.000 --> 00:35:50.000]  或許是我們的媽媽
[00:35:50.000 --> 00:35:51.000]  或許是我們的配偶
[00:35:51.000 --> 00:35:53.000]  或許是我們的姐妹
[00:35:53.000 --> 00:35:55.000]  或許是我們的朋友
[00:35:55.000 --> 00:35:56.000]  我們感謝你
[00:35:56.000 --> 00:35:59.000]  這些姐妹在不同的方面
[00:35:59.000 --> 00:36:02.000]  不同的場景成為我們的祝福
[00:36:02.000 --> 00:36:06.000]  願你的祝福也大大地臨到每一個姐妹身上
[00:36:06.000 --> 00:36:08.000]  願他們每個人都看到
[00:36:08.000 --> 00:36:13.000]  你的恩典在他們生命之中是多麼豐富
[00:36:13.000 --> 00:36:16.000]  以致他的感恩可以勝過一切的失望
[00:36:16.000 --> 00:36:20.000]  他的喜樂可以蓋過一切的苦澀
[00:36:20.000 --> 00:36:22.000]  讓每一個姐妹在你面前
[00:36:22.000 --> 00:36:26.000]  都能夠過一個開心感恩的生活
[00:36:26.000 --> 00:36:28.000]  交託禱告奉耶穌基督名
[00:36:28.000 --> 00:36:29.000]  謝謝
[00:36:29.000 --> 00:36:30.000]  謝謝
[00:36:31.000 --> 00:36:32.000]  謝謝
[00:36:32.000 --> 00:36:33.000]  謝謝
[00:36:33.000 --> 00:36:34.000]  謝謝
[00:36:34.000 --> 00:36:35.000]  謝謝
[00:36:35.000 --> 00:36:36.000]  謝謝
[00:36:36.000 --> 00:36:37.000]  謝謝
[00:36:37.000 --> 00:36:38.000]  謝謝
[00:36:38.000 --> 00:36:39.000]  謝謝
[00:36:39.000 --> 00:36:40.000]  謝謝
[00:36:40.000 --> 00:36:41.000]  謝謝

