
[00:00:00.000 --> 00:00:05.000]  各位兄弟姐妹主內平安
[00:22:59.000 --> 00:23:01.000]  全信耶穌
[00:23:01.000 --> 00:23:03.000]  一千年
[00:23:03.000 --> 00:23:07.000]  這一千年的歷史事實
[00:23:07.000 --> 00:23:13.000]  是從羅馬帝國碧巴教會開始
[00:23:13.000 --> 00:23:14.000]  看到嗎
[00:23:14.000 --> 00:23:16.000]  上帝離開了歐洲
[00:23:16.000 --> 00:23:19.000]  上帝離開了羅馬
[00:23:19.000 --> 00:23:20.000]  沒有
[00:23:20.000 --> 00:23:24.000]  使徒發夢都沒有想過
[00:23:24.000 --> 00:23:29.000]  最文明的希臘文化
[00:23:29.000 --> 00:23:31.000]  古典文化
[00:23:31.000 --> 00:23:38.000]  歐洲大陸成為了基督教的地方
[00:23:38.000 --> 00:23:42.000]  神學洋教就是這樣
[00:23:42.000 --> 00:23:45.000]  一千年的影響
[00:23:45.000 --> 00:23:47.000]  請問
[00:23:47.000 --> 00:23:54.000]  福音可不可以改變另一個大陸
[00:23:54.000 --> 00:23:56.000]  非洲
[00:23:56.000 --> 00:23:59.000]  二十世紀最多基督徒的
[00:23:59.000 --> 00:24:01.000]  不再是歐洲
[00:24:01.000 --> 00:24:03.000]  是非洲
[00:24:03.000 --> 00:24:05.000]  美洲
[00:24:05.000 --> 00:24:07.000]  我們都認為加拿大和美國
[00:24:07.000 --> 00:24:10.000]  是基督教的國家
[00:24:10.000 --> 00:24:12.000]  南美洲
[00:24:12.000 --> 00:24:14.000]  解放神學
[00:24:14.000 --> 00:24:17.000]  很關心窮人
[00:24:17.000 --> 00:24:19.000]  整個continent
[00:24:19.000 --> 00:24:22.000]  歐洲非洲美洲
[00:24:22.000 --> 00:24:24.000]  澳洲
[00:24:24.000 --> 00:24:28.000]  都是基督教自由傳福音的地方
[00:24:28.000 --> 00:24:30.000]  想留在哪個州
[00:24:30.000 --> 00:24:32.000]  可不可以
[00:24:32.000 --> 00:24:35.000]  下一個一千年
[00:24:35.000 --> 00:24:42.000]  福音可不可以改變亞洲的文明
[00:24:42.000 --> 00:24:45.000]  不再是洋教
[00:24:45.000 --> 00:24:47.000]  而是國教
[00:24:47.000 --> 00:24:49.000]  很敏感
[00:24:49.000 --> 00:24:51.000]  我不是說國民教育
[00:24:51.000 --> 00:24:54.000]  我是說基督的福音
[00:24:54.000 --> 00:24:58.000]  改變文明的事實
[00:24:58.000 --> 00:25:00.000]  我的神
[00:25:00.000 --> 00:25:02.000]  我的神
[00:25:02.000 --> 00:25:04.000]  有沒有離棄我
[00:25:04.000 --> 00:25:07.000]  從來都沒有
[00:25:07.000 --> 00:25:08.000]  詩篇
[00:25:08.000 --> 00:25:10.000]  二十二篇
[00:25:10.000 --> 00:25:12.000]  教導我們
[00:25:12.000 --> 00:25:16.000]  特別在我們主觀的感覺
[00:25:16.000 --> 00:25:20.000]  再加上客觀的環境
[00:25:20.000 --> 00:25:24.000]  都是超惡劣
[00:25:24.000 --> 00:25:27.000]  是很convincing
[00:25:27.000 --> 00:25:29.000]  上帝不在了
[00:25:29.000 --> 00:25:32.000]  千萬不要相信
[00:25:32.000 --> 00:25:36.000]  千萬不要跟隨自己的感覺
[00:25:36.000 --> 00:25:39.000]  因為聖經從來都不是這樣說
[00:25:39.000 --> 00:25:41.000]  在這個時候
[00:25:41.000 --> 00:25:43.000]  詩篇另一句金句
[00:25:43.000 --> 00:25:45.000]  很值得我們想清楚
[00:25:45.000 --> 00:25:50.000]  你的話是我腳前的燈
[00:25:50.000 --> 00:25:52.000]  會不會背下去
[00:25:52.000 --> 00:25:54.000]  是我路上的光
[00:25:54.000 --> 00:25:58.000]  什麼時候你走路需要燈光
[00:25:58.000 --> 00:26:00.000]  光天白日
[00:26:00.000 --> 00:26:03.000]  朗朗乾坤
[00:26:03.000 --> 00:26:05.000]  出晚太陽
[00:26:05.000 --> 00:26:07.000]  你拿著電筒
[00:26:07.000 --> 00:26:09.000]  傻的 收起來
[00:26:09.000 --> 00:26:11.000]  黑暗
[00:26:11.000 --> 00:26:14.000]  我小時候在長洲長大
[00:26:14.000 --> 00:26:16.000]  佛樓堂冬天
[00:26:16.000 --> 00:26:20.000]  六點半走回山路回家
[00:26:20.000 --> 00:26:22.000]  我爸爸很好
[00:26:22.000 --> 00:26:26.000]  讓我帶著一個很小的電筒
[00:26:26.000 --> 00:26:28.000]  我一定要開著電筒
[00:26:28.000 --> 00:26:30.000]  沒有深水埗那麼光
[00:26:30.000 --> 00:26:32.000]  路上沒有街燈
[00:26:32.000 --> 00:26:34.000]  有蛇
[00:26:34.000 --> 00:26:36.000]  你一腳踏下去不好運
[00:26:36.000 --> 00:26:38.000]  牠咬你
[00:26:38.000 --> 00:26:40.000]  所以有光很重要
[00:26:40.000 --> 00:26:43.000]  在黑暗的時候
[00:26:43.000 --> 00:26:46.000]  你需要依靠的
[00:26:46.000 --> 00:26:48.000]  不是自己的感覺
[00:26:48.000 --> 00:26:51.000]  很害怕我就站在學校門口不回家
[00:26:51.000 --> 00:26:53.000]  客觀環境很危險
[00:26:53.000 --> 00:26:54.000]  有蛇
[00:26:54.000 --> 00:26:56.000]  是呀 都要回家
[00:26:56.000 --> 00:26:57.000]  怎樣走
[00:26:57.000 --> 00:27:00.000]  你的話是我腳前的燈
[00:27:00.000 --> 00:27:04.000]  是我路上的光
[00:27:04.000 --> 00:27:05.000]  靜姐妹
[00:27:05.000 --> 00:27:09.000]  今天你和我上帝將我們放在香港
[00:27:09.000 --> 00:27:12.000]  我們需要的不是感覺
[00:27:12.000 --> 00:27:15.000]  不是環境的分析
[00:27:15.000 --> 00:27:17.000]  是神的說話
[00:27:17.000 --> 00:27:21.000]  做我們腳前的燈
[00:27:21.000 --> 00:27:24.000]  路上的光
[00:27:24.000 --> 00:27:28.000]  我們同心低頭祈禱
[00:27:28.000 --> 00:27:32.000]  求主幫助我們
[00:27:32.000 --> 00:27:35.000]  因為很多時候在這些環境當中
[00:27:35.000 --> 00:27:38.000]  我們才知道我們的信心
[00:27:38.000 --> 00:27:43.000]  到底是建立在順境之上
[00:27:43.000 --> 00:27:48.000]  是建立在我們自己快樂的感覺之上
[00:27:48.000 --> 00:27:56.000]  抑或是因順清而建立在你的說話之上
[00:27:56.000 --> 00:27:57.000]  多謝你
[00:27:57.000 --> 00:28:01.000]  因為你的聖經打開就發出亮光
[00:28:01.000 --> 00:28:04.000]  使我們得到智慧
[00:28:04.000 --> 00:28:10.000]  又幫助我們不需要在黑暗裏面摸索
[00:28:10.000 --> 00:28:11.000]  估算
[00:28:11.000 --> 00:28:14.000]  而我們可以跟從主
[00:28:14.000 --> 00:28:19.000]  走在真理的亮光當中
[00:28:19.000 --> 00:28:23.000]  真理釋放我們得到自由
[00:28:23.000 --> 00:28:25.000]  可以快跑
[00:28:25.000 --> 00:28:27.000]  跟從主
[00:28:27.000 --> 00:28:28.000]  依靠主
[00:28:28.000 --> 00:28:30.000]  信服主
[00:28:30.000 --> 00:28:31.000]  多謝你
[00:28:31.000 --> 00:28:34.000]  誰聽我們的祈禱
[00:28:34.000 --> 00:28:37.000]  奉耶穌基督的名求
[00:28:37.000 --> 00:28:38.000]  阿們
[00:28:38.000 --> 00:28:39.000]  阿們
[00:28:39.000 --> 00:28:40.000]  阿們
[00:28:40.000 --> 00:28:41.000]  阿們
[00:28:41.000 --> 00:28:42.000]  阿們
[00:28:42.000 --> 00:28:43.000]  阿們
[00:28:43.000 --> 00:28:44.000]  阿們
[00:28:44.000 --> 00:28:45.000]  阿們
[00:28:45.000 --> 00:28:46.000]  阿們
[00:28:46.000 --> 00:28:47.000]  阿們

