
[00:00:00.000 --> 00:00:04.500]  各位大姐姐妹你好
[00:19:54.800 --> 00:19:58.800]  我們要看看為什麼這樣看法
[00:19:58.800 --> 00:20:00.800]  我們看看第一節
[00:20:00.800 --> 00:20:05.800]  這個啟示是有關快成的事
[00:20:05.800 --> 00:20:07.800]  有兩個字很重要
[00:20:07.800 --> 00:20:09.800]  第一個字是成
[00:20:09.800 --> 00:20:10.800]  成就
[00:20:10.800 --> 00:20:13.800]  換句話說這些事早在舊約已經完結
[00:20:13.800 --> 00:20:15.800]  正如第三節所說的預言
[00:20:15.800 --> 00:20:18.800]  即是指舊約的預言
[00:20:18.800 --> 00:20:20.800]  這個預言大家不要誤解
[00:20:20.800 --> 00:20:22.800]  以為是未卜先知的預言
[00:20:22.800 --> 00:20:23.800]  不是
[00:20:23.800 --> 00:20:28.800]  在希臘文的預言這個字是替神講話的
[00:20:28.800 --> 00:20:31.800]  神的發言人就是這個預言
[00:20:31.800 --> 00:20:36.800]  所以第二節提到神的譜和耶穌基督的見證
[00:20:36.800 --> 00:20:40.800]  即是說這些事有關耶穌的死
[00:20:40.800 --> 00:20:41.800]  耶穌的復活
[00:20:41.800 --> 00:20:42.800]  耶穌的再來
[00:20:42.800 --> 00:20:47.800]  這些事在舊約聖經早已經說過了
[00:20:47.800 --> 00:20:49.800]  早已經預言了
[00:20:49.800 --> 00:20:51.800]  這些事快要實現
[00:20:51.800 --> 00:20:53.800]  快要成就
[00:20:53.800 --> 00:20:55.800]  成就意思就是fulfill
[00:20:55.800 --> 00:20:57.800]  快要實現了
[00:20:57.800 --> 00:21:01.800]  這裡指的是耶穌基督再來審判這個世界
[00:21:01.800 --> 00:21:02.800]  快要實現了
[00:21:02.800 --> 00:21:04.800]  因為約翰死的時候
[00:21:04.800 --> 00:21:07.800]  耶穌已經死了
[00:21:07.800 --> 00:21:09.800]  耶穌已經復活了
[00:21:09.800 --> 00:21:14.800]  所以很明顯這裡的啟示指到快要成就的事
[00:21:14.800 --> 00:21:17.800]  是指耶穌基督審判這個世界
[00:21:17.800 --> 00:21:19.800]  第二個字是快
[00:21:19.800 --> 00:21:21.800]  希臘文這個字叫做taxē
[00:21:21.800 --> 00:21:23.800]  這個字可以做快
[00:21:23.800 --> 00:21:25.800]  也可以做不遲
[00:21:25.800 --> 00:21:27.800]  這裡不是指時間上很快
[00:21:27.800 --> 00:21:29.800]  還有幾個小時還有幾個月
[00:21:29.800 --> 00:21:31.800]  不多時候
[00:21:31.800 --> 00:21:33.800]  而是指不會遲
[00:21:33.800 --> 00:21:35.800]  上帝覺得最適合的時候
[00:21:35.800 --> 00:21:37.800]  他就會馬上來做
[00:21:37.800 --> 00:21:39.800]  所以第三節
[00:21:39.800 --> 00:21:41.800]  他說日期近了
[00:21:41.800 --> 00:21:45.800]  日期和快字在表面上好像有衝突
[00:21:45.800 --> 00:21:46.800]  很快
[00:21:46.800 --> 00:21:50.800]  事實上由約翰所說
[00:21:50.800 --> 00:21:54.800]  這件事直到現在已經有二千多年
[00:21:54.800 --> 00:21:56.800]  怎麼會快呢
[00:21:56.800 --> 00:21:58.800]  表面上好像很矛盾
[00:21:58.800 --> 00:22:00.800]  但是沒有矛盾
[00:22:00.800 --> 00:22:03.800]  一個很出名的法國神學家
[00:22:03.800 --> 00:22:05.800]  給了我一個很有趣的解答
[00:22:05.800 --> 00:22:08.800]  在他的書叫《Apocalypse》
[00:22:08.800 --> 00:22:11.800]  指出一件事
[00:22:11.800 --> 00:22:13.800]  有關末世的事情
[00:22:13.800 --> 00:22:17.800]  我們要看整幅圖畫的整體來看
[00:22:17.800 --> 00:22:19.800]  而不是單一事情來看
[00:22:19.800 --> 00:22:21.800]  就好像一個森林
[00:22:21.800 --> 00:22:24.800]  如果你在森林只看一棵樹
[00:22:24.800 --> 00:22:26.800]  你又看不出是甚麼
[00:22:26.800 --> 00:22:29.800]  你要從遠處看才能看到森林
[00:22:29.800 --> 00:22:31.800]  否則你會核子摸象
[00:22:31.800 --> 00:22:34.800]  摸到象的時候就以為象像水喉
[00:22:34.800 --> 00:22:36.800]  以為象像牆
[00:22:36.800 --> 00:22:40.800]  離遠看才能看到整個象
[00:22:40.800 --> 00:22:42.800]  同樣末世就是一個森林
[00:22:42.800 --> 00:22:44.800]  末世不是一點
[00:22:44.800 --> 00:22:45.800]  不是一棵樹
[00:22:45.800 --> 00:22:46.800]  是整個森林
[00:22:46.800 --> 00:22:48.800]  這個末世已經啟開了
[00:22:48.800 --> 00:22:51.800]  耶穌第一次來的時候已經啟開了
[00:22:51.800 --> 00:22:54.800]  所以當你看聖經的時候
[00:22:54.800 --> 00:22:57.800]  一方面聖經說主很快就要再來
[00:22:57.800 --> 00:22:58.800]  另一方面
[00:22:58.800 --> 00:23:00.800]  他說福音要全遍天下
[00:23:00.800 --> 00:23:03.800]  全遍天下需要一段長一點的時間
[00:23:03.800 --> 00:23:05.800]  看來好像很矛盾
[00:23:05.800 --> 00:23:06.800]  但其實不矛盾
[00:23:06.800 --> 00:23:07.800]  因為甚麼呢?
[00:23:07.800 --> 00:23:11.800]  因為森林是有一段時間的
[00:23:11.800 --> 00:23:13.800]  不是一棵樹
[00:23:13.800 --> 00:23:17.800]  而末世這個觀念就像一個森林一樣
[00:23:17.800 --> 00:23:20.800]  到適當的時候
[00:23:20.800 --> 00:23:23.800]  上帝絕不遲言
[00:23:23.800 --> 00:23:30.800]  他就會馬上完成上帝說要完成的事
[00:23:30.800 --> 00:23:35.800]  所以我們看到耶穌基督的啟示
[00:23:35.800 --> 00:23:37.800]  是一個這樣的啟示的時候
[00:23:37.800 --> 00:23:38.800]  我們會問
[00:23:38.800 --> 00:23:40.800]  我們怎樣傳達出去呢?
[00:23:40.800 --> 00:23:43.800]  聖經裡頭三字就告訴你
[00:23:43.800 --> 00:23:45.800]  神賜給耶穌
[00:23:45.800 --> 00:23:47.800]  去差遣耶穌
[00:23:47.800 --> 00:23:49.800]  將這個啟示
[00:23:49.800 --> 00:23:52.800]  將這個救贖來審判的訊息傳出去
[00:23:52.800 --> 00:23:54.800]  耶穌又將這個啟示
[00:23:54.800 --> 00:23:56.800]  賜給他的眾僕人
[00:23:56.800 --> 00:23:58.800]  即是舊約的先知
[00:23:58.800 --> 00:24:00.800]  和神的僕人
[00:24:00.800 --> 00:24:02.800]  最後交給他的僕人約翰
[00:24:02.800 --> 00:24:04.800]  然後約翰寫信給我們
[00:24:04.800 --> 00:24:09.800]  我們現在就將這個訊息繼續傳揚出去
[00:24:09.800 --> 00:24:14.800]  我們可以說這是差派的一個結果
[00:24:14.800 --> 00:24:19.800]  啟示錄是有關耶穌基督的啟示
[00:24:19.800 --> 00:24:26.800]  但是約翰也在歷史某一段裡
[00:24:26.800 --> 00:24:28.800]  寫信給七個教會
[00:24:28.800 --> 00:24:31.800]  如果我們看看第四至第六節
[00:24:31.800 --> 00:24:33.800]  啟示錄就是這樣說
[00:24:33.800 --> 00:24:36.800]  約翰寫信給亞細亞的七個教會
[00:24:36.800 --> 00:24:40.800]  但願從那色在今在以後永在的神
[00:24:40.800 --> 00:24:43.800]  和他保佑前的七靈
[00:24:43.800 --> 00:24:45.800]  並那誠實作見證的
[00:24:45.800 --> 00:24:47.800]  從死裡首先復活
[00:24:47.800 --> 00:24:49.800]  為世人君王之首耶穌基督
[00:24:49.800 --> 00:24:51.800]  有恩惠平安歸於你們
[00:24:51.800 --> 00:24:53.800]  他愛我們用自己的血
[00:24:53.800 --> 00:24:54.800]  使我們脫離罪惡
[00:24:54.800 --> 00:24:56.800]  也使我們成為國民
[00:24:56.800 --> 00:24:58.800]  作他父神的祭司
[00:24:58.800 --> 00:25:01.800]  但願榮耀權能歸給他
[00:25:01.800 --> 00:25:02.800]  直到永遠遠
[00:25:02.800 --> 00:25:03.800]  阿們
[00:25:03.800 --> 00:25:05.800]  這是一封信
[00:25:05.800 --> 00:25:08.800]  信是有寄發人
[00:25:08.800 --> 00:25:11.800]  就是有蒙神差遣
[00:25:11.800 --> 00:25:13.800]  領受神啟示的約翰
[00:25:13.800 --> 00:25:15.800]  就是寫信的人
[00:25:15.800 --> 00:25:17.800]  收信的人是何許人也
[00:25:17.800 --> 00:25:20.800]  就是亞細亞的七個教會
[00:25:20.800 --> 00:25:21.800]  這七個教會分別是
[00:25:21.800 --> 00:25:26.800]  伊弗所、士姆那、別加摩、推亞特拉、撒迪
[00:25:26.800 --> 00:25:29.800]  菲拉菲鐵和魯迪加
[00:25:29.800 --> 00:25:32.800]  這七間教會都坐落在亞細亞
[00:25:32.800 --> 00:25:34.800]  即是亞細亞的地方
[00:25:34.800 --> 00:25:38.800]  這不是指整個亞洲
[00:25:38.800 --> 00:25:41.800]  而是指羅馬其中一個省份
[00:25:41.800 --> 00:25:43.800]  叫做小亞細亞
[00:25:43.800 --> 00:25:45.800]  當時絕對不限於
[00:25:45.800 --> 00:25:48.800]  當時基督教教會不只是這七間教會
[00:25:48.800 --> 00:25:53.800]  還有哥羅西、貼索羅尼加、迦拉太的教會
[00:25:53.800 --> 00:25:56.800]  為何約翰只寫信給這七間教會呢?
[00:25:56.800 --> 00:25:58.800]  我相信是因為這七間教會
[00:25:58.800 --> 00:26:01.800]  和約翰的關係比較有特殊
[00:26:01.800 --> 00:26:03.800]  所以他寫信給這七間教會
[00:26:03.800 --> 00:26:05.800]  有趣的地方
[00:26:05.800 --> 00:26:09.800]  第四節提到在神寶座前的七靈
[00:26:09.800 --> 00:26:12.800]  究竟七靈是甚麼意思呢?
[00:26:12.800 --> 00:26:14.800]  這與七個教會有甚麼關係呢?
[00:26:14.800 --> 00:26:17.800]  有些學者以為七靈就是七個天使
[00:26:17.800 --> 00:26:19.800]  因為猶太人的傳統
[00:26:19.800 --> 00:26:21.800]  神的寶座有七個天使
[00:26:21.800 --> 00:26:24.800]  好像一些Guarding Angels
[00:26:24.800 --> 00:26:27.800]  以洛書90章21節有這樣說過
[00:26:27.800 --> 00:26:29.800]  但這似乎不大可能
[00:26:29.800 --> 00:26:31.800]  因為天使是被造之物
[00:26:31.800 --> 00:26:35.800]  而所說的靈不是上帝所造之物
[00:26:35.800 --> 00:26:37.800]  我們翻開舊的聖經
[00:26:37.800 --> 00:26:41.800]  以塞亞書第十一章第二節
[00:26:41.800 --> 00:26:43.800]  我們看到原來
[00:26:43.800 --> 00:26:46.800]  聖靈具有七個特性
[00:26:46.800 --> 00:26:50.800]  三位一體的聖靈是神
[00:26:50.800 --> 00:26:52.800]  也具有七個特性
[00:26:52.800 --> 00:26:58.800]  這七個特性是智慧、聰明、謀略、能力
[00:26:58.800 --> 00:27:01.800]  智識、敬畏和神聖
[00:27:01.800 --> 00:27:03.800]  在七十事卷中
[00:27:03.800 --> 00:27:06.800]  本來Masoretic text有六個
[00:27:06.800 --> 00:27:08.800]  但在七十事卷中
[00:27:08.800 --> 00:27:09.800]  其實是多加一句
[00:27:09.800 --> 00:27:13.800]  七十事卷是希臘文的舊約聖經
[00:27:13.800 --> 00:27:15.800]  所以不是七個靈
[00:27:15.800 --> 00:27:18.800]  而是具有七個特性的聖靈
[00:27:18.800 --> 00:27:21.800]  The Sevenfold Spirit
[00:27:21.800 --> 00:27:23.800]  教會是聖靈的團契
[00:27:23.800 --> 00:27:26.800]  是道成肉身的賢作
[00:27:26.800 --> 00:27:29.800]  如果教會沒有聖靈在我們中間帶領
[00:27:29.800 --> 00:27:32.800]  只是一盤散沙、一個亂局
[00:27:32.800 --> 00:27:35.800]  而聖靈是叫我們有生命、有能力
[00:27:35.800 --> 00:27:37.800]  所以我們看到
[00:27:37.800 --> 00:27:39.800]  在三位一體的上帝
[00:27:39.800 --> 00:27:42.800]  在整個上帝的救贖計劃中
[00:27:42.800 --> 00:27:46.800]  都是極闊弱的參與
[00:27:46.800 --> 00:27:48.800]  神差遣聖子
[00:27:48.800 --> 00:27:50.800]  聖子差遣聖靈
[00:27:50.800 --> 00:27:51.800]  在我們當中
[00:27:51.800 --> 00:27:54.800]  教會是聖靈所引導的
[00:27:54.800 --> 00:27:57.800]  所以由始至終
[00:27:57.800 --> 00:27:59.800]  我們的信息和焦點
[00:27:59.800 --> 00:28:01.800]  都在我們的主耶穌基督
[00:28:01.800 --> 00:28:05.800]  而當時亞細亞教會正在水深火熱當中
[00:28:05.800 --> 00:28:08.800]  約翰被囚在拔摩島
[00:28:08.800 --> 00:28:12.800]  而尼祿王時期不少信徒被殺被囚
[00:28:12.800 --> 00:28:14.800]  教會正在水深火熱當中
[00:28:14.800 --> 00:28:16.800]  約翰就和七個教會
[00:28:16.800 --> 00:28:18.800]  分享耶穌基督的見證
[00:28:18.800 --> 00:28:20.800]  激勵他們、安慰他們
[00:28:20.800 --> 00:28:24.800]  我們看看約翰如何描繪這位耶穌
[00:28:24.800 --> 00:28:26.800]  他說祂從死裡首先復活
[00:28:26.800 --> 00:28:28.800]  所謂首先復活
[00:28:28.800 --> 00:28:31.800]  希臘文叫Prototokos
[00:28:31.800 --> 00:28:33.800]  即是Firstborn
[00:28:33.800 --> 00:28:35.800]  很明顯地指的是耶穌基督
[00:28:35.800 --> 00:28:37.800]  是第一個從死裡復活
[00:28:37.800 --> 00:28:39.800]  就像保羅形容我們
[00:28:39.800 --> 00:28:41.800]  在末世的時候復活
[00:28:41.800 --> 00:28:43.800]  而第一個復活
[00:28:43.800 --> 00:28:45.800]  就是耶穌基督
[00:28:45.800 --> 00:28:48.800]  復活就像收割
[00:28:48.800 --> 00:28:49.800]  Harvest
[00:28:49.800 --> 00:28:51.800]  耶穌基督就是初熟的果子
[00:28:51.800 --> 00:28:55.800]  耶穌基督在歷史裡復活
[00:28:55.800 --> 00:28:57.800]  將來末世的時候
[00:28:57.800 --> 00:28:59.800]  我們每個人都要復活
[00:28:59.800 --> 00:29:01.800]  耶穌基督的復活
[00:29:01.800 --> 00:29:03.800]  只不過是在這個大收割裡
[00:29:03.800 --> 00:29:05.800]  初熟的果子
[00:29:05.800 --> 00:29:08.800]  我們每個人都盼望末世的復活
[00:29:08.800 --> 00:29:09.800]  因為我們知道
[00:29:09.800 --> 00:29:11.800]  我們今天所擁有的
[00:29:11.800 --> 00:29:15.800]  都是暫時的、扭壞的、羞辱的
[00:29:15.800 --> 00:29:17.800]  人有悲歡離合
[00:29:17.800 --> 00:29:19.800]  月有陰晴圓缺
[00:29:19.800 --> 00:29:20.800]  在這個世代
[00:29:20.800 --> 00:29:22.800]  一切都要過去
[00:29:22.800 --> 00:29:23.800]  不會永恆
[00:29:23.800 --> 00:29:24.800]  但保羅說
[00:29:24.800 --> 00:29:26.800]  我們是渴望復活
[00:29:26.800 --> 00:29:28.800]  身體復活
[00:29:28.800 --> 00:29:31.800]  不是扭壞的身體
[00:29:31.800 --> 00:29:34.800]  而是榮耀強壯的身體
[00:29:34.800 --> 00:29:37.800]  而一個新的World Order在我們裡面
[00:29:37.800 --> 00:29:39.800]  這個新的世界秩序
[00:29:39.800 --> 00:29:41.800]  是何時開始呢?
[00:29:41.800 --> 00:29:43.800]  當耶穌基督再來的時候
[00:29:43.800 --> 00:29:45.800]  新天新地
[00:29:45.800 --> 00:29:47.800]  我們眾人都要復活
[00:29:47.800 --> 00:29:48.800]  戰勝了死亡
[00:29:48.800 --> 00:29:50.800]  這就是一個新天新地
[00:29:50.800 --> 00:29:52.800]  新的規矩
[00:29:52.800 --> 00:29:55.800]  New World Order的時候
[00:29:55.800 --> 00:29:57.800]  第二,他說
[00:29:57.800 --> 00:30:00.800]  因為耶穌基督是世上君王之首
[00:30:00.800 --> 00:30:03.800]  正如詩篇89篇第27節說
[00:30:03.800 --> 00:30:06.800]  我也要納祂為長子
[00:30:06.800 --> 00:30:10.800]  為世上最高的君王
[00:30:10.800 --> 00:30:13.800]  當世上的君王你爭我奪
[00:30:13.800 --> 00:30:15.800]  看誰是世界的大亞哥
[00:30:15.800 --> 00:30:18.800]  搞到這個世界亂了大龍的時候
[00:30:18.800 --> 00:30:20.800]  世界的領導者
[00:30:20.800 --> 00:30:23.800]  以為他是這個世界秩序的創造者
[00:30:23.800 --> 00:30:24.800]  遺棄者
[00:30:24.800 --> 00:30:26.800]  但他們錯了
[00:30:26.800 --> 00:30:28.800]  真正領導這個世界
[00:30:28.800 --> 00:30:30.800]  是耶穌基督
[00:30:30.800 --> 00:30:33.800]  他是世上君王之首
[00:30:33.800 --> 00:30:36.800]  他才是擁有真正的權柄
[00:30:36.800 --> 00:30:39.800]  人的問題的亂局從何而來呢?
[00:30:39.800 --> 00:30:42.800]  人的亂局就是以為自己是上帝
[00:30:42.800 --> 00:30:47.800]  而不去接受上帝是他們的上帝
[00:30:47.800 --> 00:30:49.800]  但耶穌基督愛我們
[00:30:49.800 --> 00:30:52.800]  他用他的血脫離了
[00:30:52.800 --> 00:30:54.800]  叫我們脫離罪惡
[00:30:54.800 --> 00:30:56.800]  這就指耶穌第一次來
[00:30:56.800 --> 00:30:57.800]  為我們捨身流血
[00:30:57.800 --> 00:30:58.800]  為我們犧牲
[00:30:58.800 --> 00:31:00.800]  叫我們罪得赦免
[00:31:00.800 --> 00:31:02.800]  得享永生
[00:31:02.800 --> 00:31:05.800]  他使我們成為天國的國民
[00:31:05.800 --> 00:31:07.800]  為他的祭司
[00:31:07.800 --> 00:31:11.800]  祭司是叫我們成為人和神之間的橋樑
[00:31:11.800 --> 00:31:15.800]  叫人因著我們而認識這位永生的上帝
[00:31:15.800 --> 00:31:16.800]  最後
[00:31:16.800 --> 00:31:20.800]  這位耶穌基督會從末日裏面
[00:31:20.800 --> 00:31:22.800]  駕駐雲降臨
[00:31:22.800 --> 00:31:24.800]  審判末日的死人
[00:31:24.800 --> 00:31:27.800]  因為我們有這樣的救主
[00:31:27.800 --> 00:31:30.800]  以致我們有這樣的恩惠和平安
[00:31:30.800 --> 00:31:32.800]  這才是真正的安息
[00:31:32.800 --> 00:31:33.800]  真正的恩惠
[00:31:33.800 --> 00:31:37.800]  他來審判整個世界
[00:31:37.800 --> 00:31:40.800]  如果我們有了這個整個圖畫
[00:31:40.800 --> 00:31:43.800]  看歷史裏的得得失失
[00:31:43.800 --> 00:31:45.800]  看歷史裏的生離死別
[00:31:45.800 --> 00:31:48.800]  我們會有很不同的眼光看
[00:31:48.800 --> 00:31:49.800]  因為我們知道
[00:31:49.800 --> 00:31:53.800]  誰真正啟開這個世界秩序
[00:31:53.800 --> 00:31:55.800]  就是耶穌基督
[00:31:55.800 --> 00:31:56.800]  在末日的時候
[00:31:56.800 --> 00:31:59.800]  會有一個新的世界命令
[00:31:59.800 --> 00:32:01.800]  正因為這樣的緣故
[00:32:01.800 --> 00:32:03.800]  去到第八節的時候
[00:32:03.800 --> 00:32:06.800]  約翰就去讚美他的神
[00:32:06.800 --> 00:32:09.800]  神說:我是阿拉伯
[00:32:09.800 --> 00:32:11.800]  我是奧米加
[00:32:11.800 --> 00:32:13.800]  阿拉伯是Alpha
[00:32:13.800 --> 00:32:15.800]  是希伯來文字母的第一個
[00:32:15.800 --> 00:32:20.800]  奧米加是希伯來文最後的一個
[00:32:20.800 --> 00:32:23.800]  Alpha也是希伯來文第一個
[00:32:23.800 --> 00:32:26.800]  Omega就是希伯來文的最後一個
[00:32:26.800 --> 00:32:30.800]  神從頭到尾都是神
[00:32:30.800 --> 00:32:33.800]  是一個色在、金在、永在的神
[00:32:33.800 --> 00:32:37.800]  而耶穌基督就是Alpha和Omega的神
[00:32:37.800 --> 00:32:40.800]  因為耶穌基督是永恆的神
[00:32:40.800 --> 00:32:43.800]  我們相信耶穌基督的時候
[00:32:43.800 --> 00:32:45.800]  我們也可以復活
[00:32:45.800 --> 00:32:48.800]  永遠和耶穌基督在一起
[00:32:48.800 --> 00:32:50.800]  就因為這樣的緣故
[00:32:50.800 --> 00:32:52.800]  第三節就告訴你
[00:32:52.800 --> 00:32:54.800]  聽見這個福音
[00:32:54.800 --> 00:32:56.800]  遵守這個福音
[00:32:56.800 --> 00:32:59.800]  傳這個福音的人就有福了
[00:32:59.800 --> 00:33:01.800]  因為我們知道
[00:33:01.800 --> 00:33:05.800]  今天我們所擁有的一切都歸於無有
[00:33:05.800 --> 00:33:07.800]  唯有在接觸耶穌基督
[00:33:07.800 --> 00:33:09.800]  我們才永存
[00:33:09.800 --> 00:33:13.800]  對我們今天來說有什麼意思呢?
[00:33:13.800 --> 00:33:15.800]  如果我們看不出
[00:33:15.800 --> 00:33:17.800]  今天我們所擁有的東西
[00:33:17.800 --> 00:33:19.800]  都是暫時
[00:33:19.800 --> 00:33:22.800]  都是暴風、捉影
[00:33:22.800 --> 00:33:24.800]  一會兒過去
[00:33:24.800 --> 00:33:25.800]  如果我們看不出
[00:33:25.800 --> 00:33:26.800]  在耶穌基督裡面
[00:33:26.800 --> 00:33:29.800]  才是唯一一個真正統治世界
[00:33:29.800 --> 00:33:32.800]  真正有這個新的命令
[00:33:32.800 --> 00:33:35.800]  真正有永恆生命的時候
[00:33:35.800 --> 00:33:38.800]  我們就有禍了
[00:33:38.800 --> 00:33:40.800]  願上帝祝福我們
[00:33:40.800 --> 00:33:43.800]  在以後我們一起研讀啟示錄
[00:33:43.800 --> 00:33:45.800]  看到整幅圖畫
[00:33:45.800 --> 00:33:48.800]  從末世的角度去看我們現今的自然
[00:33:48.800 --> 00:33:53.800]  得到啟發、得到安慰、得到鼓勵、得到盼望
[00:33:53.800 --> 00:33:55.800]  好,我們今天到此為止
[00:33:55.800 --> 00:33:58.800]  請我們同心低頭和祈禱
[00:33:58.800 --> 00:34:02.800]  天父多謝祢給神的話語提醒我們
[00:34:02.800 --> 00:34:05.800]  知道我們的主耶穌基督是Alpha and Omega
[00:34:05.800 --> 00:34:10.800]  是永在、昔在、以今在的上帝
[00:34:10.800 --> 00:34:13.800]  叫我們能夠全身依靠祢
[00:34:13.800 --> 00:34:17.800]  從末世的角度去看我們今天的得得失失
[00:34:17.800 --> 00:34:20.800]  以致我們心裡面能夠得到安慰
[00:34:20.800 --> 00:34:21.800]  多謝祢
[00:34:21.800 --> 00:34:23.800]  祈禱奉耶穌名求
[00:34:23.800 --> 00:34:24.800]  阿們
[00:34:24.800 --> 00:34:25.800]  阿們
[00:34:26.800 --> 00:34:27.800]  阿們
[00:34:27.800 --> 00:34:28.800]  阿們
[00:34:29.800 --> 00:34:30.800]  阿們
[00:34:31.800 --> 00:34:32.800]  阿們
[00:34:33.800 --> 00:34:34.800]  阿們
[00:34:34.800 --> 00:34:35.800]  阿們
[00:34:35.800 --> 00:34:36.800]  阿們
[00:34:36.800 --> 00:34:37.800]  阿們
[00:34:37.800 --> 00:34:38.800]  阿們
[00:34:38.800 --> 00:34:39.800]  阿們

