
[00:00:00.000 --> 00:00:06.320]  今晚我們來到《但義理書》的最後一章
[00:22:06.040 --> 00:22:08.040]  大家記住這個數字
[00:22:08.040 --> 00:22:11.040]  1260是剛剛的三年半
[00:22:11.040 --> 00:22:14.040]  猶太人的歷是360年
[00:22:14.040 --> 00:22:18.040]  第十二章第十四節
[00:22:18.040 --> 00:22:24.040]  大英那兩個賜旁賜給了一個婦人
[00:22:24.040 --> 00:22:26.040]  叫她去那裡呢?
[00:22:26.040 --> 00:22:28.040]  去曠野
[00:22:28.040 --> 00:22:30.040]  到自己的地方躲避蛇
[00:22:30.040 --> 00:22:32.040]  蛇就是魔鬼
[00:22:32.040 --> 00:22:35.040]  蛇就是魔鬼和基督
[00:22:35.040 --> 00:22:39.040]  在那裡被養活一載兩載半載
[00:22:39.040 --> 00:22:41.040]  三年半的時間
[00:22:41.040 --> 00:22:45.040]  這個講明了是保守以色列人
[00:22:45.040 --> 00:22:48.040]  所以大災是為以色列人而設的
[00:22:48.040 --> 00:22:50.040]  然後再下去
[00:22:50.040 --> 00:22:51.040]  第二節
[00:22:51.040 --> 00:22:53.040]  我們看大英書上的第二節
[00:22:53.040 --> 00:22:56.040]  他睡在塵埃中
[00:22:56.040 --> 00:23:00.040]  必有多人復醒
[00:23:00.040 --> 00:23:03.040]  這裏天使安慰達爾尼說
[00:23:03.040 --> 00:23:05.040]  就算死了
[00:23:05.040 --> 00:23:07.040]  就算殉道
[00:23:07.040 --> 00:23:09.040]  神會叫他復活
[00:23:09.040 --> 00:23:13.040]  必有多人復活
[00:23:13.040 --> 00:23:16.040]  這裏多人就有些人誤會了
[00:23:16.040 --> 00:23:19.040]  多人有些只是大多數人
[00:23:19.040 --> 00:23:21.040]  多數人會復活
[00:23:21.040 --> 00:23:23.040]  少數人就不復活
[00:23:23.040 --> 00:23:25.040]  有些就不復活
[00:23:25.040 --> 00:23:27.040]  有些就相信我們信主的
[00:23:27.040 --> 00:23:29.040]  我們就復活
[00:23:29.040 --> 00:23:31.040]  這是神賜給我們的恩典
[00:23:31.040 --> 00:23:33.040]  不信的就沒有了
[00:23:33.040 --> 00:23:34.040]  他不復活了
[00:23:34.040 --> 00:23:36.040]  他不能和神在一起
[00:23:36.040 --> 00:23:37.040]  這是錯的
[00:23:37.040 --> 00:23:39.040]  這不合真理
[00:23:39.040 --> 00:23:40.040]  聖經給我們看到
[00:23:40.040 --> 00:23:42.040]  神做我們每一個人
[00:23:42.040 --> 00:23:43.040]  都是永存的
[00:23:43.040 --> 00:23:45.040]  不單止靈魂是永存
[00:23:45.040 --> 00:23:47.040]  身體也是永存
[00:23:47.040 --> 00:23:49.040]  當然不是這個身體
[00:23:49.040 --> 00:23:51.040]  但是將來
[00:23:51.040 --> 00:23:53.040]  信主不信主
[00:23:53.040 --> 00:23:55.040]  得救滅亡的人
[00:23:55.040 --> 00:23:57.040]  都有新的身體
[00:23:57.040 --> 00:24:01.040]  所以復活是所有人都復活
[00:24:01.040 --> 00:24:03.040]  多人復活的意思
[00:24:03.040 --> 00:24:05.040]  不是多數人
[00:24:05.040 --> 00:24:09.040]  是全部人復活
[00:24:09.040 --> 00:24:11.040]  當中有人信主
[00:24:11.040 --> 00:24:12.040]  只有永生
[00:24:12.040 --> 00:24:14.040]  有人不信主
[00:24:14.040 --> 00:24:17.040]  是永遠有羞辱
[00:24:17.040 --> 00:24:19.040]  和永遠被憎惡
[00:24:19.040 --> 00:24:21.040]  永遠和神隔離
[00:24:21.040 --> 00:24:23.040]  只有這兩樣東西
[00:24:23.040 --> 00:24:25.040]  沒有第三個出路
[00:24:25.040 --> 00:24:27.040]  所有人將來都會復活
[00:24:27.040 --> 00:24:29.040]  復活這個真理
[00:24:29.040 --> 00:24:31.040]  就去到保羅了
[00:24:31.040 --> 00:24:34.040]  特別是高林多前書第十五章
[00:24:34.040 --> 00:24:37.040]  復活是很清楚
[00:24:37.040 --> 00:24:39.040]  這個復活的真理
[00:24:39.040 --> 00:24:41.040]  是說到什麼呢
[00:24:41.040 --> 00:24:43.040]  他說第十五章第23線
[00:24:43.040 --> 00:24:45.040]  是按次序復活
[00:24:45.040 --> 00:24:47.040]  是有先後的
[00:24:47.040 --> 00:24:49.040]  這裡有八個先後
[00:24:49.040 --> 00:24:51.040]  我列在大家的筆記第三頁
[00:24:51.040 --> 00:24:53.040]  我們來看看
[00:24:53.040 --> 00:24:56.040]  不是所有人
[00:24:56.040 --> 00:24:58.040]  全部一致復活
[00:24:58.040 --> 00:25:01.040]  是有先後的
[00:25:01.040 --> 00:25:03.040]  最早的
[00:25:03.040 --> 00:25:05.040]  初始的果子是耶穌
[00:25:05.040 --> 00:25:07.040]  兩千年前他復活了
[00:25:07.040 --> 00:25:09.040]  我想說的復活
[00:25:09.040 --> 00:25:11.040]  是真正的復活
[00:25:11.040 --> 00:25:13.040]  不是耶穌在世上叫人復活
[00:25:13.040 --> 00:25:15.040]  復活了那些人會再死
[00:25:15.040 --> 00:25:18.040]  但是我說的是真正的復活
[00:25:18.040 --> 00:25:20.040]  身體改變
[00:25:20.040 --> 00:25:22.040]  第二個復活
[00:25:22.040 --> 00:25:24.040]  就是東主耶穌在十字架斷裂的時候
[00:25:24.040 --> 00:25:28.040]  這個只是馬太福音27章記載
[00:25:28.040 --> 00:25:30.040]  是一個很特別的復活
[00:25:30.040 --> 00:25:32.040]  我們都不太明白
[00:25:32.040 --> 00:25:34.040]  主耶穌在十字架斷裂的時候
[00:25:34.040 --> 00:25:36.040]  馬太福音記載說
[00:25:36.040 --> 00:25:38.040]  墳墓打開了
[00:25:38.040 --> 00:25:40.040]  已碎的聖徒身體
[00:25:40.040 --> 00:25:42.040]  都有起來
[00:25:42.040 --> 00:25:44.040]  到耶穌復活之後
[00:25:44.040 --> 00:25:46.040]  他們就從墳墓出來
[00:25:46.040 --> 00:25:48.040]  進入耶路撒冷
[00:25:48.040 --> 00:25:50.040]  有很多人看到
[00:25:50.040 --> 00:25:52.040]  當時是有一些死去的聖徒
[00:25:52.040 --> 00:25:54.040]  復活了
[00:25:54.040 --> 00:25:56.040]  這是特別的情況
[00:25:56.040 --> 00:25:58.040]  我們不知道有多少人
[00:25:58.040 --> 00:26:00.040]  不知道是誰
[00:26:00.040 --> 00:26:02.040]  不知道為什麼
[00:26:02.040 --> 00:26:04.040]  也不知道他們去了哪裡
[00:26:04.040 --> 00:26:06.040]  但很明顯
[00:26:06.040 --> 00:26:08.040]  這個復活是真正的復活
[00:26:08.040 --> 00:26:10.040]  不是拉撒路的復活
[00:26:10.040 --> 00:26:12.040]  這是有新的身體
[00:26:12.040 --> 00:26:14.040]  他們是不是被接上天呢?
[00:26:14.040 --> 00:26:16.040]  後來聖經沒有再說
[00:26:16.040 --> 00:26:18.040]  這個就是我們要
[00:26:18.040 --> 00:26:20.040]  將來去到天上
[00:26:20.040 --> 00:26:22.040]  要問天使
[00:26:22.040 --> 00:26:24.040]  問主耶穌
[00:26:24.040 --> 00:26:26.040]  其中一件事就是
[00:26:26.040 --> 00:26:28.040]  聖徒去了哪裡
[00:26:28.040 --> 00:26:30.040]  他們是誰
[00:26:30.040 --> 00:26:32.040]  第三就是
[00:26:32.040 --> 00:26:34.040]  貼在《加乘書》第四章
[00:26:34.040 --> 00:26:36.040]  主耶穌回來的第一階段
[00:26:36.040 --> 00:26:38.040]  在半空已經碎了
[00:26:38.040 --> 00:26:40.040]  在基督裡面
[00:26:40.040 --> 00:26:42.040]  碎了的人
[00:26:42.040 --> 00:26:44.040]  會首先復活
[00:26:44.040 --> 00:26:46.040]  所以這是教會時代
[00:26:46.040 --> 00:26:48.040]  我們所認識的弟兄姊妹
[00:26:48.040 --> 00:26:50.040]  和將來我們當中
[00:26:50.040 --> 00:26:52.040]  可能很多人
[00:26:52.040 --> 00:26:54.040]  都已經在墳墓等待
[00:26:54.040 --> 00:26:56.040]  我們是首先復活
[00:26:56.040 --> 00:26:58.040]  這是神給教會時代
[00:26:58.040 --> 00:27:00.040]  信徒很特別的恩典
[00:27:00.040 --> 00:27:02.040]  我們是首先復活
[00:27:02.040 --> 00:27:04.040]  被提到半空
[00:27:04.040 --> 00:27:06.040]  和主耶穌
[00:27:06.040 --> 00:27:08.040]  主耶穌接我們上天
[00:27:08.040 --> 00:27:10.040]  如果災前被提正確的話
[00:27:10.040 --> 00:27:12.040]  那就是災前被提的
[00:27:12.040 --> 00:27:14.040]  第一個階段
[00:27:14.040 --> 00:27:16.040]  我們就上到天上
[00:27:16.040 --> 00:27:18.040]  和主耶穌有七年的時間
[00:27:18.040 --> 00:27:20.040]  地上大災難
[00:27:20.040 --> 00:27:22.040]  我們在天上
[00:27:22.040 --> 00:27:24.040]  和主耶穌
[00:27:24.040 --> 00:27:26.040]  高揚婚宴
[00:27:26.040 --> 00:27:28.040]  是我們工作的賞賜
[00:27:28.040 --> 00:27:30.040]  我們在天上很開心
[00:27:30.040 --> 00:27:32.040]  不用在地上受苦
[00:27:32.040 --> 00:27:34.040]  然後
[00:27:34.040 --> 00:27:36.040]  第四班人徒
[00:27:36.040 --> 00:27:38.040]  就是那兩個見證人
[00:27:38.040 --> 00:27:40.040]  這裡就說到
[00:27:40.040 --> 00:27:42.040]  七年大災難
[00:27:42.040 --> 00:27:44.040]  尾段的時候
[00:27:44.040 --> 00:27:46.040]  兩個見證人被敵基督殺了
[00:27:46.040 --> 00:27:48.040]  屍體就在地上
[00:27:48.040 --> 00:27:50.040]  然後
[00:27:50.040 --> 00:27:52.040]  全世界的目光
[00:27:52.040 --> 00:27:54.040]  看到他們復活
[00:27:54.040 --> 00:27:56.040]  然後被提升到天上
[00:27:56.040 --> 00:27:58.040]  這是真正的復活
[00:27:58.040 --> 00:28:00.040]  是兩個見證人
[00:28:00.040 --> 00:28:02.040]  第五班人
[00:28:02.040 --> 00:28:04.040]  就是
[00:28:04.040 --> 00:28:06.040]  去到大災難的後面
[00:28:06.040 --> 00:28:08.040]  剛才那兩個見證人
[00:28:08.040 --> 00:28:10.040]  在大災難的中間
[00:28:10.040 --> 00:28:12.040]  因為他們只是死了很短的時間
[00:28:12.040 --> 00:28:14.040]  大災難還沒完
[00:28:14.040 --> 00:28:16.040]  大災難當中
[00:28:16.040 --> 00:28:18.040]  唯一復活的就是這兩個見證人
[00:28:18.040 --> 00:28:20.040]  大災難的尾段
[00:28:20.040 --> 00:28:22.040]  主耶穌帶著我們回來了
[00:28:22.040 --> 00:28:24.040]  在災難當中
[00:28:24.040 --> 00:28:26.040]  有兩批人
[00:28:26.040 --> 00:28:28.040]  是在大災難的尾段復活的
[00:28:28.040 --> 00:28:30.040]  第一班人
[00:28:30.040 --> 00:28:32.040]  就在大災難當中信了主
[00:28:32.040 --> 00:28:34.040]  信道
[00:28:34.040 --> 00:28:36.040]  他們這班人就在啟示錄第六章第九節
[00:28:36.040 --> 00:28:38.040]  就在祭壇下面
[00:28:38.040 --> 00:28:40.040]  就在那裡呼叫
[00:28:40.040 --> 00:28:42.040]  我們還要等多久
[00:28:42.040 --> 00:28:44.040]  這班人就回復了
[00:28:44.040 --> 00:28:46.040]  然後還有
[00:28:46.040 --> 00:28:48.040]  舊約的信道
[00:28:48.040 --> 00:28:50.040]  包括大義利
[00:28:50.040 --> 00:28:52.040]  包括多瑟
[00:28:52.040 --> 00:28:54.040]  包括大衛
[00:28:54.040 --> 00:28:56.040]  他們比我們遲
[00:28:56.040 --> 00:28:58.040]  起碼遲七年
[00:28:58.040 --> 00:29:00.040]  我們才復活
[00:29:00.040 --> 00:29:02.040]  所以我們有多大恩典
[00:29:02.040 --> 00:29:04.040]  他們就復活了
[00:29:04.040 --> 00:29:06.040]  然後第七批
[00:29:06.040 --> 00:29:08.040]  我們復活
[00:29:08.040 --> 00:29:12.040]  和地上的信徒復活
[00:29:12.040 --> 00:29:14.040]  但是
[00:29:14.040 --> 00:29:16.040]  在大災難當中
[00:29:16.040 --> 00:29:18.040]  也有沒有死的信徒
[00:29:18.040 --> 00:29:20.040]  不是全部死了
[00:29:20.040 --> 00:29:22.040]  不是全部信徒
[00:29:22.040 --> 00:29:24.040]  那些是肉身進入千禧年
[00:29:24.040 --> 00:29:26.040]  我們這些身體改變的
[00:29:26.040 --> 00:29:28.040]  我們又進入千禧年
[00:29:28.040 --> 00:29:30.040]  千禧年是有兩種不同的人在裡面
[00:29:30.040 --> 00:29:32.040]  千禧年當中去世
[00:29:32.040 --> 00:29:34.040]  有人去世
[00:29:34.040 --> 00:29:36.040]  雖然人的壽命很長
[00:29:36.040 --> 00:29:38.040]  聖經告訴我們
[00:29:38.040 --> 00:29:40.040]  在千禧年裡面
[00:29:40.040 --> 00:29:42.040]  一百歲死的人
[00:29:42.040 --> 00:29:44.040]  好像嬰兒一樣
[00:29:44.040 --> 00:29:46.040]  也有人去世
[00:29:46.040 --> 00:29:48.040]  他們在千禧年過後
[00:29:48.040 --> 00:29:50.040]  就會復活
[00:29:50.040 --> 00:29:52.040]  這些
[00:29:52.040 --> 00:29:54.040]  前面這些復活
[00:29:54.040 --> 00:29:56.040]  全部都稱為頭一次復活
[00:29:56.040 --> 00:29:58.040]  頭一次
[00:29:58.040 --> 00:30:00.040]  不是說一次一次一次
[00:30:00.040 --> 00:30:02.040]  這些全部都叫頭一次復活
[00:30:02.040 --> 00:30:04.040]  全部都是永生的
[00:30:04.040 --> 00:30:06.040]  都是屬於神的
[00:30:06.040 --> 00:30:08.040]  這批人就是啟示
[00:30:08.040 --> 00:30:10.040]  第25章第5至第6節說
[00:30:10.040 --> 00:30:12.040]  然後千禧年過後
[00:30:12.040 --> 00:30:14.040]  最後一批復活是甚麼呢
[00:30:14.040 --> 00:30:16.040]  那些不信
[00:30:16.040 --> 00:30:18.040]  作惡
[00:30:18.040 --> 00:30:20.040]  不得救
[00:30:20.040 --> 00:30:22.040]  就要在白色大寶座之前
[00:30:22.040 --> 00:30:24.040]  受審判
[00:30:24.040 --> 00:30:26.040]  我們在啟示錄會再詳細說
[00:30:26.040 --> 00:30:28.040]  我們現在看第3節
[00:30:28.040 --> 00:30:30.040]  現在到了8點04分
[00:30:30.040 --> 00:30:32.040]  我們說到第3節
[00:30:32.040 --> 00:30:34.040]  第3節
[00:30:34.040 --> 00:30:36.040]  他說智慧人
[00:30:36.040 --> 00:30:38.040]  必發光
[00:30:38.040 --> 00:30:40.040]  如同天上的光
[00:30:40.040 --> 00:30:42.040]  那使很多人歸義
[00:30:42.040 --> 00:30:44.040]  必發光如星
[00:30:44.040 --> 00:30:46.040]  直到永遠
[00:30:46.040 --> 00:30:48.040]  這裡說擁有兩類人
[00:30:48.040 --> 00:30:50.040]  是很寶貴的
[00:30:50.040 --> 00:30:52.040]  第一類人叫智慧人
[00:30:52.040 --> 00:30:54.040]  智慧人不是熟世的智慧
[00:30:54.040 --> 00:30:56.040]  這些是熟齡的智慧
[00:30:56.040 --> 00:30:58.040]  這些是認識神的智慧
[00:30:58.040 --> 00:31:00.040]  你和我都可以成為智慧人
[00:31:00.040 --> 00:31:02.040]  只要我們多讀聖經
[00:31:02.040 --> 00:31:04.040]  多研究聖經
[00:31:04.040 --> 00:31:06.040]  我們都可以有這些熟天的智慧
[00:31:06.040 --> 00:31:08.040]  第二類人
[00:31:08.040 --> 00:31:10.040]  使多人歸義
[00:31:10.040 --> 00:31:12.040]  這些是什麼人呢
[00:31:12.040 --> 00:31:14.040]  這些是播福音
[00:31:14.040 --> 00:31:16.040]  傳喜訊的人
[00:31:16.040 --> 00:31:18.040]  他們的腳中何等皆免
[00:31:18.040 --> 00:31:20.040]  這些是傳福音的人
[00:31:20.040 --> 00:31:22.040]  你和我都可以是傳福音的人
[00:31:22.040 --> 00:31:24.040]  這兩類人不是mutually exclusive
[00:31:24.040 --> 00:31:26.040]  你和我有智慧的話
[00:31:26.040 --> 00:31:28.040]  你知道我們
[00:31:28.040 --> 00:31:30.040]  是末世了
[00:31:30.040 --> 00:31:32.040]  我們要努力工作
[00:31:32.040 --> 00:31:34.040]  我們要把握機會傳福音
[00:31:34.040 --> 00:31:36.040]  這兩類人很可能
[00:31:36.040 --> 00:31:38.040]  也成為第二類人
[00:31:38.040 --> 00:31:40.040]  這些人成為光
[00:31:40.040 --> 00:31:42.040]  光就是有榮耀
[00:31:42.040 --> 00:31:44.040]  光就是有影響力
[00:31:44.040 --> 00:31:46.040]  這就是神要賜給我們的
[00:31:46.040 --> 00:31:48.040]  第四節
[00:31:48.040 --> 00:31:50.040]  「丹尼利亞」天師對他說
[00:31:50.040 --> 00:31:52.040]  「你要隱藏者說
[00:31:52.040 --> 00:31:54.040]  封閉者書」
[00:31:54.040 --> 00:31:56.040]  這個隱藏封閉
[00:31:56.040 --> 00:31:58.040]  在這裡
[00:31:58.040 --> 00:32:00.040]  不是叫他收起來
[00:32:00.040 --> 00:32:02.040]  不要告訴別人
[00:32:02.040 --> 00:32:04.040]  明顯神要他寫出來
[00:32:04.040 --> 00:32:06.040]  寫出來
[00:32:06.040 --> 00:32:08.040]  歷代的信徒都看到
[00:32:08.040 --> 00:32:10.040]  都看到
[00:32:10.040 --> 00:32:12.040]  所以這個隱蔽
[00:32:12.040 --> 00:32:14.040]  隱藏
[00:32:14.040 --> 00:32:16.040]  其實我覺得意思
[00:32:16.040 --> 00:32:18.040]  是叫他保守的意思
[00:32:18.040 --> 00:32:20.040]  還有是說
[00:32:20.040 --> 00:32:22.040]  你寄了下來
[00:32:22.040 --> 00:32:24.040]  但是實現是在
[00:32:24.040 --> 00:32:26.040]  之後的
[00:32:26.040 --> 00:32:28.040]  現在你還未完全明白
[00:32:28.040 --> 00:32:30.040]  所以對你來說
[00:32:30.040 --> 00:32:32.040]  這個意思是隱藏
[00:32:32.040 --> 00:32:34.040]  但不是叫他收起來
[00:32:34.040 --> 00:32:36.040]  不告訴別人
[00:32:36.040 --> 00:32:38.040]  因為其實在丹尼利亞
[00:32:38.040 --> 00:32:40.040]  丹尼利亞書歷代的信徒
[00:32:40.040 --> 00:32:42.040]  包括舊約
[00:32:42.040 --> 00:32:44.040]  耶穌基督時代
[00:32:44.040 --> 00:32:46.040]  過去兩千年
[00:32:46.040 --> 00:32:48.040]  其實猶太人都看到
[00:32:48.040 --> 00:32:50.040]  所以猶太人都知道
[00:32:50.040 --> 00:32:52.040]  猶太人都看到
[00:32:52.040 --> 00:32:54.040]  但對猶太人最有幫助
[00:32:54.040 --> 00:32:56.040]  是在什麼時候呢?
[00:32:56.040 --> 00:32:58.040]  是當他們在大災難當中的時候
[00:32:58.040 --> 00:33:00.040]  猶太人很多
[00:33:00.040 --> 00:33:02.040]  一下子就去看新約
[00:33:02.040 --> 00:33:04.040]  去看保羅
[00:33:04.040 --> 00:33:06.040]  去看彼得
[00:33:06.040 --> 00:33:08.040]  去看約翰
[00:33:08.040 --> 00:33:10.040]  我相信不會
[00:33:10.040 --> 00:33:12.040]  但他們那時候會去看丹尼利亞
[00:33:12.040 --> 00:33:14.040]  丹尼利亞的時候看到第十二章
[00:33:14.040 --> 00:33:16.040]  他們知道他們受保護
[00:33:16.040 --> 00:33:18.040]  所以我相信這個對他們來說
[00:33:18.040 --> 00:33:20.040]  最有用處
[00:33:20.040 --> 00:33:22.040]  就是到將來
[00:33:22.040 --> 00:33:24.040]  第四節
[00:33:24.040 --> 00:33:26.040]  我們現在看第四節
[00:33:26.040 --> 00:33:28.040]  「必有多人來回奔跑」
[00:33:28.040 --> 00:33:30.040]  「知識必增長」
[00:33:30.040 --> 00:33:32.040]  「知識必增長」
[00:33:32.040 --> 00:33:34.040]  「直到末時」
[00:33:34.040 --> 00:33:36.040]  這個「末時」是什麼時候呢?
[00:33:36.040 --> 00:33:38.040]  很明顯這個「末時」
[00:33:38.040 --> 00:33:40.040]  就是開始了「那時」
[00:33:40.040 --> 00:33:42.040]  這個時間是在
[00:33:42.040 --> 00:33:44.040]  大災難的尾段
[00:33:44.040 --> 00:33:46.040]  在他們大艱難的時候
[00:33:46.040 --> 00:33:48.040]  「直到末時」
[00:33:48.040 --> 00:33:50.040]  「末時」會出現什麼情況呢?
[00:33:50.040 --> 00:33:52.040]  當人的心在大災難當中的時候
[00:33:52.040 --> 00:33:54.040]  他要找出路
[00:33:54.040 --> 00:33:56.040]  他要找答案
[00:33:56.040 --> 00:33:58.040]  他就「來回奔跑」
[00:33:58.040 --> 00:34:00.040]  很多人「來回奔跑」
[00:34:00.040 --> 00:34:02.040]  這個不是真的在走來走去
[00:34:02.040 --> 00:34:04.040]  這個「來回奔跑」
[00:34:04.040 --> 00:34:06.040]  這個也譯做
[00:34:06.040 --> 00:34:08.040]  「切心研究」
[00:34:08.040 --> 00:34:10.040]  研究什麼呢?研究神的懷疑
[00:34:10.040 --> 00:34:12.040]  研究先知
[00:34:12.040 --> 00:34:14.040]  告訴他們全家都要得救
[00:34:14.040 --> 00:34:16.040]  告訴他們
[00:34:16.040 --> 00:34:18.040]  是Michael會保護他們
[00:34:18.040 --> 00:34:20.040]  於是他們對
[00:34:20.040 --> 00:34:22.040]  末世的知識
[00:34:22.040 --> 00:34:24.040]  也會增長
[00:34:24.040 --> 00:34:26.040]  這個很正面的
[00:34:26.040 --> 00:34:28.040]  這個在「末時」的時候
[00:34:28.040 --> 00:34:30.040]  人們會回到聖經
[00:34:30.040 --> 00:34:32.040]  在大災難沒有路走的時候
[00:34:32.040 --> 00:34:34.040]  他們只能回到聖經
[00:34:34.040 --> 00:34:36.040]  這個對大意來說
[00:34:36.040 --> 00:34:38.040]  是一個安慰
[00:34:38.040 --> 00:34:42.040]  現在我們要去到第五節
[00:34:42.040 --> 00:34:44.040]  你的筆記是第四頁
[00:34:44.040 --> 00:34:46.040]  B2
[00:34:46.040 --> 00:34:48.040]  河邊兩個人的對話
[00:34:48.040 --> 00:34:52.040]  語言到了第三節
[00:34:52.040 --> 00:34:56.040]  其實語言已經完結了
[00:34:56.040 --> 00:34:58.040]  這個「但以你」是一個
[00:34:58.040 --> 00:35:00.040]  Tiger's River Pond
[00:35:00.040 --> 00:35:02.040]  第五節
[00:35:02.040 --> 00:35:04.040]  「我但以你觀看」
[00:35:04.040 --> 00:35:06.040]  他看到什麼呢?
[00:35:06.040 --> 00:35:10.040]  看到兩個人站在那裡
[00:35:10.040 --> 00:35:12.040]  站在哪裡呢?
[00:35:12.040 --> 00:35:14.040]  一個站在河邊
[00:35:14.040 --> 00:35:16.040]  一個站在河邊
[00:35:16.040 --> 00:35:18.040]  這是一條大河
[00:35:18.040 --> 00:35:20.040]  這條河很寬
[00:35:20.040 --> 00:35:22.040]  這條河一個站在這邊
[00:35:22.040 --> 00:35:24.040]  一個站在那邊
[00:35:24.040 --> 00:35:26.040]  他們怎麼聊天呢?
[00:35:26.040 --> 00:35:28.040]  怎麼聽到呢?
[00:35:28.040 --> 00:35:30.040]  「但以你」是在河的中間
[00:35:30.040 --> 00:35:34.040]  如果我們憑我們的思想或地理上
[00:35:34.040 --> 00:35:36.040]  這是不可能的
[00:35:36.040 --> 00:35:40.040]  你怎麼能看到大河的兩邊呢?
[00:35:40.040 --> 00:35:42.040]  但大家要記住
[00:35:42.040 --> 00:35:46.040]  這是神特別帶他去看到異象
[00:35:46.040 --> 00:35:48.040]  這也是異象的一部分
[00:35:48.040 --> 00:35:50.040]  雖然不是說語言
[00:35:50.040 --> 00:35:52.040]  但也是他看到的異象
[00:35:52.040 --> 00:35:54.040]  這兩個是什麼人呢?
[00:35:54.040 --> 00:35:56.040]  肯定這兩個不是普通人
[00:35:56.040 --> 00:36:00.040]  這兩個起碼是天使
[00:36:00.040 --> 00:36:02.040]  但我也看到解經家
[00:36:02.040 --> 00:36:04.040]  看到第六節
[00:36:04.040 --> 00:36:10.040]  有一個問那個在河水以上
[00:36:10.040 --> 00:36:16.040]  其中一個站在岸邊
[00:36:16.040 --> 00:36:20.040]  一個站在那邊
[00:36:20.040 --> 00:36:24.040]  另一個站在河水以上
[00:36:24.040 --> 00:36:28.040]  河水以上是指河水的上方
[00:36:28.040 --> 00:36:30.040]  好像耶穌在海上走來走去
[00:36:30.040 --> 00:36:34.040]  還是河的上游
[00:36:34.040 --> 00:36:38.040]  我們姑且說他們兩個站在岸邊
[00:36:38.040 --> 00:36:42.040]  一個穿著細麻衣
[00:36:42.040 --> 00:36:46.040]  細麻衣有解經家說
[00:36:46.040 --> 00:36:52.040]  前面所說的未幹世為人的耶穌基督
[00:36:52.040 --> 00:36:54.040]  穿著細麻衣
[00:36:54.040 --> 00:36:56.040]  我也有一個問號
[00:36:56.040 --> 00:37:00.040]  是不是因為他穿細麻衣
[00:37:00.040 --> 00:37:06.040]  一定是道成人生前的主耶穌呢?
[00:37:06.040 --> 00:37:08.040]  我不敢說
[00:37:08.040 --> 00:37:10.040]  因為只喜歡細麻衣
[00:37:10.040 --> 00:37:12.040]  細麻衣的人都穿細麻衣
[00:37:12.040 --> 00:37:16.040]  上次出現的除了細麻衣
[00:37:16.040 --> 00:37:18.040]  還有其他裝束
[00:37:18.040 --> 00:37:20.040]  有說他的聲音
[00:37:20.040 --> 00:37:24.040]  有說他佩戴金牌
[00:37:24.040 --> 00:37:29.040]  簡直吻合了啟示錄地
[00:37:29.040 --> 00:37:32.040]  第一第二章耶穌基督的形象
[00:37:32.040 --> 00:37:36.040]  這裡只說他穿細麻衣
[00:37:36.040 --> 00:37:39.040]  所以我不敢說一定是主耶穌
[00:37:39.040 --> 00:37:43.040]  但是你看下面說的
[00:37:43.040 --> 00:37:46.040]  下面的天使問他
[00:37:46.040 --> 00:37:50.040]  這些事是奇怪的事
[00:37:50.040 --> 00:37:54.040]  奇怪的事就是前面的天使說給你聽的事
[00:37:54.040 --> 00:37:58.040]  說最後艱難的時期
[00:37:58.040 --> 00:38:00.040]  是Michael會來保護他們
[00:38:00.040 --> 00:38:06.040]  這個特別的事到底何時才應驗呢?
[00:38:06.040 --> 00:38:08.040]  一個天使問另一個天使
[00:38:08.040 --> 00:38:10.040]  另一個天使回答他
[00:38:10.040 --> 00:38:12.040]  很斬釘截鐵地回答
[00:38:12.040 --> 00:38:16.040]  他說要到一載兩載半載
[00:38:16.040 --> 00:38:26.040]  還說是打破聖文的權力
[00:38:26.040 --> 00:38:29.040]  這一切的事就應驗了
[00:38:29.040 --> 00:38:31.040]  很有權威
[00:38:31.040 --> 00:38:38.040]  完全知道這個天使說的是後面的三年半
[00:38:38.040 --> 00:38:43.040]  而且這三年半會令到聖文的權力
[00:38:43.040 --> 00:38:46.040]  他們在前面的三年半
[00:38:46.040 --> 00:38:49.040]  因為基督和他簽了七年的和約
[00:38:49.040 --> 00:38:55.040]  他們在世界上的地位比以前幾千年都提高
[00:38:55.040 --> 00:39:01.040]  甚至把基督的領導人搬到他們中間
[00:39:01.040 --> 00:39:07.040]  所以他們覺得全世界注目他們的聖文
[00:39:07.040 --> 00:39:11.040]  很有光榮很有權力
[00:39:11.040 --> 00:39:15.040]  但當基督三年半開始迫害他們的時候
[00:39:15.040 --> 00:39:18.040]  是打破了他們聖文的權力
[00:39:18.040 --> 00:39:20.040]  這個權力可以說是假的權力
[00:39:20.040 --> 00:39:26.040]  是魔鬼透過基督給他們探訪他們欺騙他們的權力
[00:39:26.040 --> 00:39:30.040]  在第三年半後面的三年半
[00:39:30.040 --> 00:39:32.040]  這個權力被打破了
[00:39:32.040 --> 00:39:34.040]  這一切的事都應驗了
[00:39:34.040 --> 00:39:37.040]  天使能不能夠這麼有權威
[00:39:37.040 --> 00:39:41.040]  這麼斬釘截鐵地說出奧秘呢?
[00:39:41.040 --> 00:39:44.040]  這個不是加百年
[00:39:44.040 --> 00:39:51.040]  其他普通的天使有沒有這樣的知識和權威呢?
[00:39:51.040 --> 00:39:55.040]  這令我想這個真的有可能是基督
