
[00:00:00.000 --> 00:00:05.000]  請指揮主來平安
[00:20:32.000 --> 00:20:33.000]  不是
[00:20:33.000 --> 00:20:35.000]  聖經是這樣教的
[00:20:35.000 --> 00:20:37.000]  神跡其事
[00:20:37.000 --> 00:20:40.000]  趕鬼醫病
[00:20:40.000 --> 00:20:42.000]  都進不了天國
[00:20:42.000 --> 00:20:44.000]  為什麼
[00:20:44.000 --> 00:20:46.000]  懂不懂讀聖經
[00:20:46.000 --> 00:20:48.000]  為什麼
[00:20:48.000 --> 00:20:49.000]  很簡單
[00:20:49.000 --> 00:20:50.000]  剛才耶穌說什麼
[00:20:50.000 --> 00:20:52.000]  什麼人能進天國
[00:20:52.000 --> 00:20:58.000]  遵行天父子義的人
[00:20:58.000 --> 00:21:00.000]  感謝主
[00:21:00.000 --> 00:21:02.000]  他沒有說遲到的不能進天國
[00:21:02.000 --> 00:21:04.000]  如果不是我們就慘了
[00:21:04.000 --> 00:21:09.000]  遵行天父子義
[00:21:09.000 --> 00:21:15.000]  不是準時或不準時出席崇拜
[00:21:15.000 --> 00:21:20.000]  也不是有否打鼻鼾
[00:21:20.000 --> 00:21:22.000]  這麼表面
[00:21:22.000 --> 00:21:24.000]  聽得到嗎
[00:21:24.000 --> 00:21:28.000]  你如何遵行天父的旨意
[00:21:28.000 --> 00:21:30.000]  第一
[00:21:30.000 --> 00:21:32.000]  原來這裡說的權柄
[00:21:32.000 --> 00:21:36.000]  並不是說污鬼
[00:21:36.000 --> 00:21:41.000]  鬼一定服在神的權柄之下
[00:21:41.000 --> 00:21:43.000]  這是一個很矛盾
[00:21:43.000 --> 00:21:46.000]  很弔詭的事實
[00:21:46.000 --> 00:21:49.000]  是誰不服從上帝的權柄
[00:21:49.000 --> 00:21:51.000]  你和我
[00:21:51.000 --> 00:21:53.000]  是人
[00:21:53.000 --> 00:21:56.000]  特別那些懂得趕鬼的
[00:21:56.000 --> 00:21:59.000]  特別那些被神用的
[00:21:59.000 --> 00:22:02.000]  你聽得懂聖經的記載嗎
[00:22:02.000 --> 00:22:04.000]  是呀
[00:22:04.000 --> 00:22:07.000]  在教會裡挺胸昂首
[00:22:07.000 --> 00:22:09.000]  走進來每個都鞠躬
[00:22:09.000 --> 00:22:11.000]  那些要小心
[00:22:11.000 --> 00:22:13.000]  耶穌是這樣教的
[00:22:13.000 --> 00:22:14.000]  不是我說的
[00:22:14.000 --> 00:22:16.000]  耶穌說什麼
[00:22:16.000 --> 00:22:17.000]  再聽一次
[00:22:17.000 --> 00:22:19.000]  凡稱呼我主呀
[00:22:19.000 --> 00:22:21.000]  凡是趕鬼醫病
[00:22:21.000 --> 00:22:23.000]  為什麼你不認識我
[00:22:23.000 --> 00:22:26.000]  你有沒有遵行天父的旨意
[00:22:26.000 --> 00:22:28.000]  什麼叫神的權柄
[00:22:28.000 --> 00:22:31.000]  原來不是外表的恩賜
[00:22:31.000 --> 00:22:34.000]  不是侍奉的果孝
[00:22:34.000 --> 00:22:37.000]  不是人的尊敬
[00:22:37.000 --> 00:22:41.000]  或人對你有什麼評價
[00:22:41.000 --> 00:22:44.000]  是你在你的生命當中
[00:22:44.000 --> 00:22:49.000]  甚至在人看不到的角落
[00:22:49.000 --> 00:22:55.000]  你有沒有遵行天父的旨意
[00:22:55.000 --> 00:22:59.000]  所以主禱文是這樣祈禱的
[00:22:59.000 --> 00:23:01.000]  願你的國降臨
[00:23:01.000 --> 00:23:07.000]  願你的旨意行在地上
[00:23:07.000 --> 00:23:09.000]  聽到那個關係了
[00:23:09.000 --> 00:23:11.000]  前面第一句
[00:23:11.000 --> 00:23:14.000]  願人都尊你的名為聖
[00:23:14.000 --> 00:23:16.000]  我們覺得不關我們事
[00:23:16.000 --> 00:23:17.000]  人 人地
[00:23:17.000 --> 00:23:19.000]  其實是譯錯了的
[00:23:19.000 --> 00:23:21.000]  其實中文不應該這樣譯的
[00:23:21.000 --> 00:23:23.000]  問英文好一點
[00:23:23.000 --> 00:23:25.000]  願以名聖
[00:23:25.000 --> 00:23:28.000]  他沒有說哪個尊神的名為聖
[00:23:28.000 --> 00:23:30.000]  英文你懂得背嗎
[00:23:30.000 --> 00:23:34.000]  中學的時候有沒有要背英文主禱文
[00:23:34.000 --> 00:23:35.000]  當然要的
[00:23:35.000 --> 00:23:37.000]  聖公會的學校
[00:23:37.000 --> 00:23:40.000]  我的學校從頭到尾每天都背
[00:23:40.000 --> 00:23:43.000]  Our father who art in heaven
[00:23:43.000 --> 00:23:44.000]  什麼呀
[00:23:44.000 --> 00:23:49.000]  Hallowed be your name
[00:23:49.000 --> 00:23:51.000]  Passive voice
[00:23:51.000 --> 00:23:55.000]  哪個尊上帝的名為聖
[00:23:55.000 --> 00:23:59.000]  不是說人地的
[00:23:59.000 --> 00:24:02.000]  當然包括撒旦
[00:24:02.000 --> 00:24:05.000]  撒旦怕上帝的
[00:24:05.000 --> 00:24:07.000]  你看看約伯記第一第二章
[00:24:07.000 --> 00:24:09.000]  是誰嘴滑滑不怕上帝
[00:24:09.000 --> 00:24:12.000]  就有你和我
[00:24:12.000 --> 00:24:13.000]  是呀
[00:24:13.000 --> 00:24:17.000]  我們是否尊神的名為聖
[00:24:17.000 --> 00:24:21.000]  我們是否懂得敬畏上帝
[00:24:21.000 --> 00:24:26.000]  遵行祂的吩咐
[00:24:26.000 --> 00:24:31.000]  所以耶穌在赫西瑪尼的祈禱求什麼
[00:24:31.000 --> 00:24:37.000]  不是求那個杯拿去
[00:24:37.000 --> 00:24:43.000]  而是求你的旨意成就
[00:24:43.000 --> 00:24:44.000]  馬太福音記載
[00:24:44.000 --> 00:24:48.000]  耶穌第二次回去祈禱說的話和先前的一樣
[00:24:48.000 --> 00:24:51.000]  不是馬可和路加的記載
[00:24:51.000 --> 00:24:53.000]  馬太福音記載了一句說話
[00:24:53.000 --> 00:24:55.000]  願你的旨意成就
[00:24:55.000 --> 00:25:03.000]  希臘文和主禱文這句說話完全一致
[00:25:03.000 --> 00:25:06.000]  耶穌不單教我們這樣祈禱
[00:25:06.000 --> 00:25:09.000]  耶穌自己是這樣祈禱
[00:25:09.000 --> 00:25:10.000]  祂要成就的
[00:25:10.000 --> 00:25:12.000]  祂要遵行的
[00:25:12.000 --> 00:25:15.000]  祂要遵循的旨意
[00:25:15.000 --> 00:25:17.000]  不是祂的意思
[00:25:17.000 --> 00:25:23.000]  所以彼得弟弟子勸耶穌千萬不要上耶路撒冷
[00:25:23.000 --> 00:25:26.000]  尤其是你知道有人在埋伏你
[00:25:26.000 --> 00:25:30.000]  耶穌說你不體貼神的意思
[00:25:30.000 --> 00:25:31.000]  看到嗎
[00:25:31.000 --> 00:25:33.000]  我們只記得耶穌罵他撒旦
[00:25:33.000 --> 00:25:37.000]  其實你要明白原因在哪裡
[00:25:37.000 --> 00:25:44.000]  神的權柄是我們是否遵從祂的旨意
[00:25:44.000 --> 00:25:47.000]  我小時候經常記得一句說話
[00:25:47.000 --> 00:25:49.000]  人民眼睛是雪亮的
[00:25:49.000 --> 00:25:51.000]  今天沒有人說了
[00:25:51.000 --> 00:25:53.000]  周圍的人看得到
[00:25:53.000 --> 00:25:56.000]  你作為一個基督徒
[00:25:56.000 --> 00:25:59.000]  你是聽誰的
[00:25:59.000 --> 00:26:02.000]  自己還是上帝
[00:26:02.000 --> 00:26:04.000]  看得到的
[00:26:04.000 --> 00:26:06.000]  不過不容易
[00:26:06.000 --> 00:26:08.000]  不認識你的人看不到
[00:26:08.000 --> 00:26:12.000]  最認識你身邊的人最看得到
[00:26:12.000 --> 00:26:14.000]  求主幫助我們
[00:26:14.000 --> 00:26:17.000]  什麼是榮耀
[00:26:17.000 --> 00:26:19.000]  什麼是權柄
[00:26:19.000 --> 00:26:24.000]  原來不是我們心目中那一套
[00:26:24.000 --> 00:26:28.000]  原來耶穌所教導的是受苦
[00:26:28.000 --> 00:26:30.000]  就是榮耀
[00:26:30.000 --> 00:26:32.000]  遵行神的旨意
[00:26:32.000 --> 00:26:37.000]  見證神的榮耀
[00:26:37.000 --> 00:26:41.000]  在我的身上
[00:26:41.000 --> 00:26:43.000]  不是在鬼身上
[00:26:43.000 --> 00:26:45.000]  不是在他身上
[00:26:45.000 --> 00:26:46.000]  在我的身上
[00:26:46.000 --> 00:26:50.000]  這才是神的權柄
[00:26:50.000 --> 00:26:52.000]  說什麼是國道
[00:26:52.000 --> 00:26:54.000]  我差不多過了時間
[00:26:54.000 --> 00:26:56.000]  給我多兩分鐘
[00:26:56.000 --> 00:26:58.000]  說完結論
[00:26:58.000 --> 00:27:01.000]  否則就很遺憾
[00:27:01.000 --> 00:27:04.000]  其實一氣呵成
[00:27:04.000 --> 00:27:07.000]  國道我們不明白
[00:27:07.000 --> 00:27:12.000]  因為我們不是當時的猶太人
[00:27:12.000 --> 00:27:15.000]  香港人應該明白多一點
[00:27:15.000 --> 00:27:17.000]  因為我們不是一個國家
[00:27:17.000 --> 00:27:19.000]  香港是國家
[00:27:19.000 --> 00:27:24.000]  香港從來都不是一個國家
[00:27:24.000 --> 00:27:29.000]  所以說國家其實是很遙遠的事
[00:27:29.000 --> 00:27:31.000]  殖民地的時候
[00:27:31.000 --> 00:27:35.000]  我們的大老闆在銀紙上印著
[00:27:35.000 --> 00:27:37.000]  在倫敦
[00:27:37.000 --> 00:27:38.000]  在白金漢宮
[00:27:38.000 --> 00:27:39.000]  在英女皇
[00:27:39.000 --> 00:27:40.000]  現在死了
[00:27:40.000 --> 00:27:44.000]  不過我們不會再印張King Charles的銀紙出來
[00:27:44.000 --> 00:27:47.000]  今天我們的國家在北京
[00:27:47.000 --> 00:27:49.000]  在中央
[00:27:49.000 --> 00:27:52.000]  他派人下來關心我們
[00:27:52.000 --> 00:27:53.000]  很遙遠的
[00:27:53.000 --> 00:27:55.000]  對猶太人來說
[00:27:55.000 --> 00:27:57.000]  國家不是在耶路撒冷
[00:27:57.000 --> 00:27:59.000]  你知道嗎
[00:27:59.000 --> 00:28:01.000]  他們亡國很久了
[00:28:01.000 --> 00:28:05.000]  經歷了馬代波斯的帝國
[00:28:05.000 --> 00:28:07.000]  希臘的帝國
[00:28:07.000 --> 00:28:12.000]  然後現在來到羅馬的帝國
[00:28:12.000 --> 00:28:14.000]  都不是在耶路撒冷
[00:28:14.000 --> 00:28:16.000]  聽不聽得懂
[00:28:16.000 --> 00:28:21.000]  馬代波斯的帝國在書山城是首都
[00:28:21.000 --> 00:28:23.000]  今天的伊朗
[00:28:23.000 --> 00:28:27.000]  希臘的帝國的首都
[00:28:27.000 --> 00:28:29.000]  在今天的希臘
[00:28:29.000 --> 00:28:30.000]  愛琴海
[00:28:30.000 --> 00:28:32.000]  羅馬的首都
[00:28:32.000 --> 00:28:34.000]  在羅馬意大利
[00:28:34.000 --> 00:28:37.000]  所以對於猶太人來說
[00:28:37.000 --> 00:28:39.000]  什麼是國度
[00:28:39.000 --> 00:28:41.000]  其實是很遙遠的事
[00:28:41.000 --> 00:28:42.000]  很看不到的事
[00:28:42.000 --> 00:28:43.000]  改了嗎
[00:28:43.000 --> 00:28:45.000]  不是馬代波斯嗎
[00:28:45.000 --> 00:28:47.000]  輸了給亞歷山大了
[00:28:47.000 --> 00:28:49.000]  不是在眼前發生的
[00:28:49.000 --> 00:28:53.000]  沒有七一移交儀式
[00:28:53.000 --> 00:28:56.000]  原來已經在羅馬了
[00:28:56.000 --> 00:29:02.000]  這個帝國的權柄榮耀
[00:29:02.000 --> 00:29:05.000]  會來到耶路撒冷
[00:29:05.000 --> 00:29:09.000]  但不是發生在我們眼前
[00:29:09.000 --> 00:29:11.000]  猶太人摸摸頭
[00:29:11.000 --> 00:29:13.000]  OK 等它來
[00:29:13.000 --> 00:29:16.000]  所以你明白什麼叫天國要來
[00:29:16.000 --> 00:29:18.000]  與你的國降臨
[00:29:18.000 --> 00:29:20.000]  Kingdom come
[00:29:20.000 --> 00:29:22.000]  是它來的
[00:29:22.000 --> 00:29:25.000]  不是你去拓展天國
[00:29:25.000 --> 00:29:26.000]  神國
[00:29:26.000 --> 00:29:30.000]  王明道先生寫過一本很薄的書
[00:29:30.000 --> 00:29:32.000]  你大概沒有看過
[00:29:32.000 --> 00:29:33.000]  我們讀大學的時候
[00:29:33.000 --> 00:29:34.000]  每個人都要看的
[00:29:34.000 --> 00:29:37.000]  人能建設天國嗎
[00:29:37.000 --> 00:29:40.000]  這樣問答案很明顯
[00:29:40.000 --> 00:29:41.000]  不能
[00:29:41.000 --> 00:29:44.000]  猶太人在耶路撒冷
[00:29:44.000 --> 00:29:46.000]  建設羅馬帝國
[00:29:46.000 --> 00:29:48.000]  建設希臘帝國
[00:29:48.000 --> 00:29:50.000]  建設馬代波斯帝國
[00:29:50.000 --> 00:29:52.000]  開玩笑
[00:29:52.000 --> 00:29:53.000]  不可能
[00:29:53.000 --> 00:29:54.000]  不是說這樣
[00:29:54.000 --> 00:29:56.000]  說了就是看不到
[00:29:56.000 --> 00:29:58.000]  但卻是一個事實
[00:29:58.000 --> 00:30:01.000]  耶穌如何進入耶路撒冷城
[00:30:01.000 --> 00:30:02.000]  祂騎一隻驢
[00:30:02.000 --> 00:30:03.000]  你記得嗎
[00:30:03.000 --> 00:30:05.000]  這是一個暗號
[00:30:05.000 --> 00:30:06.000]  你知道嗎
[00:30:06.000 --> 00:30:08.000]  不知道
[00:30:08.000 --> 00:30:10.000]  那你和比拉多一樣
[00:30:10.000 --> 00:30:11.000]  羅馬人不知道
[00:30:11.000 --> 00:30:13.000]  因為他們不讀聖經
[00:30:13.000 --> 00:30:15.000]  讀聖經的猶太人
[00:30:15.000 --> 00:30:18.000]  讀到列王紀上第一章
[00:30:18.000 --> 00:30:22.000]  大衛病重在床上
[00:30:22.000 --> 00:30:27.000]  然後知道他的第四個王子亞多尼亞摧國
[00:30:27.000 --> 00:30:30.000]  得到軍隊的擁戴
[00:30:30.000 --> 00:30:33.000]  要繼位
[00:30:33.000 --> 00:30:34.000]  大衛很聰明
[00:30:34.000 --> 00:30:37.000]  雖然很軟弱
[00:30:37.000 --> 00:30:42.000]  他說吩咐人將他騎的驢拉出來
[00:30:42.000 --> 00:30:43.000]  記得嗎
[00:30:43.000 --> 00:30:45.000]  有沒有印象
[00:30:45.000 --> 00:30:47.000]  讓鎖羅門騎在上面
[00:30:47.000 --> 00:30:49.000]  拉出去
[00:30:49.000 --> 00:30:50.000]  大家就知道
[00:30:50.000 --> 00:30:52.000]  誰才是用中國人的說法
[00:30:52.000 --> 00:30:54.000]  真命天子
[00:30:54.000 --> 00:30:57.000]  你說騎驢出去
[00:30:57.000 --> 00:30:58.000]  你就不認得
[00:30:58.000 --> 00:31:00.000]  今天香港人就要
[00:31:00.000 --> 00:31:03.000]  開我的奔馳出去
[00:31:03.000 --> 00:31:05.000]  你去停車場
[00:31:05.000 --> 00:31:07.000]  只看到後面的燈
[00:31:07.000 --> 00:31:09.000]  你都認得自己的車
[00:31:09.000 --> 00:31:12.000]  不用看到車牌才認得
[00:31:12.000 --> 00:31:15.000]  城市人認不出動物
[00:31:15.000 --> 00:31:18.000]  但耶路撒冷一樣不認識電動車
[00:31:18.000 --> 00:31:19.000]  輕能車
[00:31:19.000 --> 00:31:21.000]  或柴油車
[00:31:21.000 --> 00:31:23.000]  這是文化背景
[00:31:23.000 --> 00:31:25.000]  但耶穌這樣進入耶路撒冷
[00:31:25.000 --> 00:31:26.000]  猶太人的反應是
[00:31:26.000 --> 00:31:28.000]  Hosanna
[00:31:28.000 --> 00:31:29.000]  記得嗎
[00:31:29.000 --> 00:31:32.000]  逢主名來的
[00:31:32.000 --> 00:31:35.000]  是應當稱頌的
[00:31:35.000 --> 00:31:37.000]  比拉多還要審他
[00:31:37.000 --> 00:31:39.000]  你是否猶太人的王
[00:31:39.000 --> 00:31:41.000]  耶穌回答得很清楚
[00:31:41.000 --> 00:31:44.000]  我為此而生
[00:31:44.000 --> 00:31:45.000]  我是猶太人
[00:31:45.000 --> 00:31:46.000]  我是王
[00:31:46.000 --> 00:31:52.000]  不過我的國不屬於這個世界
[00:31:52.000 --> 00:31:55.000]  所以神的國
[00:31:55.000 --> 00:31:59.000]  不是粉瑞黨的政綱
[00:31:59.000 --> 00:32:02.000]  要推翻羅馬政權
[00:32:02.000 --> 00:32:06.000]  要趕走羅馬駐軍
[00:32:06.000 --> 00:32:08.000]  神的國
[00:32:08.000 --> 00:32:11.000]  也不是瑞利
[00:32:11.000 --> 00:32:14.000]  祭司民事
[00:32:14.000 --> 00:32:16.000]  與帝國合作
[00:32:16.000 --> 00:32:18.000]  忍辱負重
[00:32:18.000 --> 00:32:21.000]  幫助百姓有好日子
[00:32:21.000 --> 00:32:22.000]  過去
[00:32:22.000 --> 00:32:23.000]  讀歷史
[00:32:23.000 --> 00:32:25.000]  公元70年
[00:32:25.000 --> 00:32:27.000]  當粉瑞黨
[00:32:27.000 --> 00:32:29.000]  如哈馬斯
[00:32:29.000 --> 00:32:33.000]  真的攻擊羅馬軍隊的時候
[00:32:33.000 --> 00:32:36.000]  結果耶路撒冷被毀
[00:32:36.000 --> 00:32:40.000]  第二聖殿再次被焚毀
[00:32:40.000 --> 00:32:43.000]  這是歷史
[00:32:43.000 --> 00:32:45.000]  耶穌基督的國度
[00:32:45.000 --> 00:32:47.000]  看不到
[00:32:47.000 --> 00:32:48.000]  但事實
[00:32:48.000 --> 00:32:50.000]  祂已經是王
[00:32:50.000 --> 00:32:53.000]  天上地下所有權柄
[00:32:53.000 --> 00:32:54.000]  你背下去
[00:32:54.000 --> 00:32:56.000]  都似給我撩
[00:32:56.000 --> 00:32:59.000]  用不著等祂第二次回來
[00:32:59.000 --> 00:33:04.000]  才掌握天上地下的權柄
[00:33:04.000 --> 00:33:05.000]  不是的
[00:33:05.000 --> 00:33:06.000]  不要搞錯
[00:33:06.000 --> 00:33:12.000]  祂今天已經坐著為王
[00:33:12.000 --> 00:33:14.000]  但看不到
[00:33:14.000 --> 00:33:15.000]  為什麼看不到
[00:33:15.000 --> 00:33:17.000]  上帝讓我看看
[00:33:17.000 --> 00:33:18.000]  你問錯問題了
[00:33:18.000 --> 00:33:20.000]  你當自己是老闆
[00:33:20.000 --> 00:33:22.000]  上帝是菲傭
[00:33:22.000 --> 00:33:24.000]  買了什麼送回來
[00:33:24.000 --> 00:33:26.000]  讓我看看收據
[00:33:26.000 --> 00:33:27.000]  不是的
[00:33:27.000 --> 00:33:30.000]  上帝不是讓我們這樣問的
[00:33:30.000 --> 00:33:32.000]  作為神的僕人
[00:33:32.000 --> 00:33:34.000]  我們只能問
[00:33:34.000 --> 00:33:36.000]  不是問為什麼
[00:33:36.000 --> 00:33:41.000]  是問在這樣的情形下
[00:33:41.000 --> 00:33:43.000]  你想我們怎樣
[00:33:43.000 --> 00:33:46.000]  有什麼吩咐
[00:33:46.000 --> 00:33:48.000]  懂得問問題嗎
[00:33:48.000 --> 00:33:52.000]  神的國是一個事實
[00:33:52.000 --> 00:33:54.000]  耶穌基督已經作王
[00:33:54.000 --> 00:33:56.000]  所以祂吩咐我們出去
[00:33:56.000 --> 00:34:01.000]  我就尚與你們同在
[00:34:01.000 --> 00:34:03.000]  不只是耶路撒冷
[00:34:03.000 --> 00:34:05.000]  是直到地極
[00:34:05.000 --> 00:34:07.000]  所以今天我們在香港
[00:34:07.000 --> 00:34:09.000]  此時此地
[00:34:09.000 --> 00:34:12.000]  我們跟從耶穌
[00:34:12.000 --> 00:34:16.000]  我們遵行天父的旨意
[00:34:16.000 --> 00:34:23.000]  我們明白福音的真理
[00:34:23.000 --> 00:34:25.000]  別人看不到
[00:34:25.000 --> 00:34:27.000]  不是每個人都看得到
[00:34:27.000 --> 00:34:28.000]  他看不到的
[00:34:28.000 --> 00:34:30.000]  我們出去遊行
[00:34:30.000 --> 00:34:33.000]  別人懂得抬什麼神廟出去
[00:34:33.000 --> 00:34:35.000]  我們又抬十字架出去
[00:34:35.000 --> 00:34:36.000]  沒用的
[00:34:36.000 --> 00:34:38.000]  看不到就看不到
[00:34:38.000 --> 00:34:40.000]  你明白聖經
[00:34:40.000 --> 00:34:43.000]  但你的見證
[00:34:43.000 --> 00:34:46.000]  你的生命
[00:34:46.000 --> 00:34:49.000]  甚至你的受苦
[00:34:49.000 --> 00:34:52.000]  你願意為
[00:34:52.000 --> 00:34:54.000]  彼得教導
[00:34:54.000 --> 00:34:56.000]  為義受苦
[00:34:56.000 --> 00:34:58.000]  為義受逼迫
[00:34:58.000 --> 00:35:02.000]  為我的名受逼迫
[00:35:02.000 --> 00:35:05.000]  我常說教會
[00:35:05.000 --> 00:35:07.000]  在外面的人看來
[00:35:07.000 --> 00:35:10.000]  是不會找他們笨的
[00:35:10.000 --> 00:35:12.000]  調轉無講那句
[00:35:12.000 --> 00:35:14.000]  我們可以去找教會笨
[00:35:14.000 --> 00:35:16.000]  有聽過嗎
[00:35:16.000 --> 00:35:19.000]  在海外很多這樣的說法
[00:35:19.000 --> 00:35:21.000]  找教會幫忙
[00:35:21.000 --> 00:35:22.000]  很肯幫你
[00:35:22.000 --> 00:35:24.000]  送你去買所有東西
[00:35:24.000 --> 00:35:25.000]  你就逃跑
[00:35:25.000 --> 00:35:27.000]  不用留下來
[00:35:27.000 --> 00:35:28.000]  這樣被人找笨
[00:35:28.000 --> 00:35:31.000]  我們以後不讓人找笨
[00:35:31.000 --> 00:35:32.000]  其實被人找笨
[00:35:32.000 --> 00:35:34.000]  都是為義受苦
[00:35:34.000 --> 00:35:37.000]  如果你是為了耶穌的名
[00:35:37.000 --> 00:35:39.000]  你願意
[00:35:39.000 --> 00:35:42.000]  願意吃虧
[00:35:42.000 --> 00:35:44.000]  神的國
[00:35:44.000 --> 00:35:46.000]  神的權柄
[00:35:46.000 --> 00:35:49.000]  神的榮耀
[00:35:49.000 --> 00:35:52.000]  你再想清楚一點
[00:35:52.000 --> 00:35:54.000]  你再想清楚一點
[00:35:54.000 --> 00:35:57.000]  這個不單只是聖經的教導
[00:35:57.000 --> 00:36:00.000]  更加是主耶穌留下
[00:36:00.000 --> 00:36:06.000]  給我們跟從祂的人的腳踵
[00:36:06.000 --> 00:36:12.000]  我們同心一起祈禱
[00:36:12.000 --> 00:36:14.000]  多謝主
[00:36:14.000 --> 00:36:16.000]  其實你不是要我們做一些
[00:36:16.000 --> 00:36:19.000]  我們做不到的神蹟奇事
[00:36:19.000 --> 00:36:22.000]  醫病趕鬼
[00:36:22.000 --> 00:36:24.000]  你教導我們
[00:36:24.000 --> 00:36:28.000]  願意遵行你的旨意
[00:36:28.000 --> 00:36:31.000]  願意信服你的大靈
[00:36:31.000 --> 00:36:34.000]  願意甘心
[00:36:34.000 --> 00:36:35.000]  歡喜
[00:36:35.000 --> 00:36:36.000]  感恩
[00:36:36.000 --> 00:36:42.000]  來經歷你給我們所經歷的
[00:36:42.000 --> 00:36:44.000]  不是偶然
[00:36:44.000 --> 00:36:45.000]  不是碰巧
[00:36:45.000 --> 00:36:47.000]  是要榮耀你
[00:36:47.000 --> 00:36:51.000]  是要彰顯你的權柄
[00:36:51.000 --> 00:36:55.000]  也是讓人認識真神
[00:36:55.000 --> 00:36:59.000]  可以進入神的國
[00:36:59.000 --> 00:37:00.000]  多謝主
[00:37:00.000 --> 00:37:02.000]  求你幫助我們
[00:37:02.000 --> 00:37:04.000]  聖靈教導我們
[00:37:04.000 --> 00:37:09.000]  將你的話藏在我們的心中
[00:37:09.000 --> 00:37:13.000]  免得我們得罪頂撞你
[00:37:13.000 --> 00:37:14.000]  誰聽我們的祈禱
[00:37:14.000 --> 00:37:17.000]  奉耶穌基督聖名求
[00:37:17.000 --> 00:37:18.000]  阿門
[00:37:19.000 --> 00:37:20.000]  阿門
[00:37:21.000 --> 00:37:22.000]  阿門
[00:37:23.000 --> 00:37:24.000]  阿門
[00:37:24.000 --> 00:37:25.800]  这些都是仇人的东西
[00:37:25.800 --> 00:37:27.320]  这些都是仇人的东西
[00:37:27.320 --> 00:37:29.040]  你把这些东西都交给我
[00:37:29.040 --> 00:37:30.400]  你把这些东西都交给我
[00:37:30.400 --> 00:37:31.840]  你把这些东西都交给我
[00:37:31.840 --> 00:37:33.280]  我把这些东西都交给你

