
[00:00:00.000 --> 00:00:12.000]  大家都很趕 比較吃力 但是我們追尋神自己的恩典
[00:21:41.000 --> 00:21:43.000]  說出來的
[00:21:43.000 --> 00:21:45.000]  有些是讀出來的
[00:21:45.000 --> 00:21:47.000]  又或者是你自己
[00:21:47.000 --> 00:21:49.000]  寫下了
[00:21:49.000 --> 00:21:51.000]  到時讀出來的
[00:21:51.000 --> 00:21:52.000]  那行不行呢
[00:21:52.000 --> 00:21:53.000]  不是不行的
[00:21:53.000 --> 00:21:55.000]  禱告可以寫的
[00:21:55.000 --> 00:21:57.000]  我記得剛剛信主的時候
[00:21:57.000 --> 00:21:59.000]  就不接受到這件事
[00:21:59.000 --> 00:22:01.000]  那時候在教會裡面
[00:22:01.000 --> 00:22:02.000]  幾十年前
[00:22:02.000 --> 00:22:04.000]  可能那時候陌生不知道
[00:22:04.000 --> 00:22:06.000]  我記得有一次
[00:22:06.000 --> 00:22:09.000]  我和一個弟兄一起崇拜
[00:22:09.000 --> 00:22:13.000]  主席就領土
[00:22:13.000 --> 00:22:15.000]  領土那裡
[00:22:15.000 --> 00:22:16.000]  大家就閉上眼
[00:22:16.000 --> 00:22:18.000]  弟兄撞我
[00:22:18.000 --> 00:22:20.000]  打了一頓
[00:22:20.000 --> 00:22:22.000]  於是我就
[00:22:22.000 --> 00:22:23.000]  我那時候很虔誠的
[00:22:23.000 --> 00:22:25.000]  他就猛撞我
[00:22:25.000 --> 00:22:27.000]  我就睜開眼睛看他
[00:22:27.000 --> 00:22:28.000]  看他
[00:22:28.000 --> 00:22:29.000]  喂
[00:22:29.000 --> 00:22:31.000]  這張東西是讀出來的
[00:22:31.000 --> 00:22:32.000]  不是說的
[00:22:32.000 --> 00:22:33.000]  讀出來的
[00:22:33.000 --> 00:22:35.000]  我看了真是
[00:22:35.000 --> 00:22:37.000]  我簡直震撼
[00:22:37.000 --> 00:22:39.000]  哇 上台
[00:22:39.000 --> 00:22:40.000]  祈禱
[00:22:40.000 --> 00:22:42.000]  拿著一張東西來讀
[00:22:42.000 --> 00:22:43.000]  都不是閉上眼
[00:22:43.000 --> 00:22:45.000]  全心去祈禱的
[00:22:45.000 --> 00:22:47.000]  我覺得他這個人很假
[00:22:47.000 --> 00:22:49.000]  覺得這個執事做主席
[00:22:49.000 --> 00:22:50.000]  做得很假
[00:22:50.000 --> 00:22:52.000]  寫定了祈禱
[00:22:52.000 --> 00:22:54.000]  都不是真誠的
[00:22:54.000 --> 00:22:56.000]  我都生他氣很久
[00:22:56.000 --> 00:22:57.000]  那時候我生他氣很久
[00:22:57.000 --> 00:22:58.000]  因為我很虔誠
[00:22:58.000 --> 00:23:00.000]  我每次都和神聊天
[00:23:00.000 --> 00:23:01.000]  說話的
[00:23:01.000 --> 00:23:04.000]  怎能夠預備好寫好讀的
[00:23:04.000 --> 00:23:06.000]  後來當然慢慢經驗多了
[00:23:06.000 --> 00:23:08.000]  年紀大了
[00:23:08.000 --> 00:23:09.000]  讀了神我知道
[00:23:09.000 --> 00:23:11.000]  寫都可以的
[00:23:11.000 --> 00:23:12.000]  不過呢
[00:23:12.000 --> 00:23:13.000]  寫有個危險
[00:23:13.000 --> 00:23:15.000]  到時念口往感讀
[00:23:15.000 --> 00:23:17.000]  都不知道自己讀了什麼
[00:23:17.000 --> 00:23:18.000]  那是會的
[00:23:18.000 --> 00:23:20.000]  那這個是嘴唇的禱告
[00:23:20.000 --> 00:23:21.000]  就是說
[00:23:21.000 --> 00:23:22.000]  你讀了出來
[00:23:22.000 --> 00:23:23.000]  他講了出來
[00:23:23.000 --> 00:23:24.000]  但是你
[00:23:24.000 --> 00:23:26.000]  其實都不是很知道自己說什麼
[00:23:26.000 --> 00:23:27.000]  有時你不用讀的
[00:23:27.000 --> 00:23:29.000]  有時我們自己的formula都是這樣的
[00:23:29.000 --> 00:23:30.000]  祈禱
[00:23:30.000 --> 00:23:31.000]  如果你發覺
[00:23:31.000 --> 00:23:32.000]  你祈禱一祈禱
[00:23:32.000 --> 00:23:33.000]  開口就神下求你
[00:23:33.000 --> 00:23:34.000]  那你就多數都是
[00:23:34.000 --> 00:23:35.000]  那幾個東西
[00:23:35.000 --> 00:23:36.000]  是不是
[00:23:36.000 --> 00:23:37.000]  那幾個東西
[00:23:37.000 --> 00:23:39.000]  你講了都沒有講的
[00:23:39.000 --> 00:23:41.000]  因為你的心不在
[00:23:41.000 --> 00:23:42.000]  他經常說
[00:23:42.000 --> 00:23:43.000]  祈禱最重要是那個心
[00:23:43.000 --> 00:23:44.000]  所以他說
[00:23:44.000 --> 00:23:46.000]  再心一重的祈禱
[00:23:46.000 --> 00:23:47.000]  就叫
[00:23:47.000 --> 00:23:49.000]  prayer of mind
[00:23:49.000 --> 00:23:51.000]  知道自己在祈禱什麼
[00:23:51.000 --> 00:23:52.000]  你明不明
[00:23:52.000 --> 00:23:53.000]  就是說每一句說話
[00:23:53.000 --> 00:23:55.000]  你寫也好
[00:23:55.000 --> 00:23:56.000]  你自己說也好
[00:23:56.000 --> 00:23:58.000]  或者你領土的時候也好
[00:23:58.000 --> 00:24:00.000]  你不是在說那些屬靈術語
[00:24:00.000 --> 00:24:02.000]  你真的知道自己在說什麼
[00:24:02.000 --> 00:24:05.000]  你知道你現在和神說這些話
[00:24:05.000 --> 00:24:07.000]  你為這件事祈禱的時候
[00:24:07.000 --> 00:24:10.000]  你真的有那個的內容
[00:24:10.000 --> 00:24:12.000]  你知道是在祈求什麼
[00:24:12.000 --> 00:24:14.000]  而不是說念口往的
[00:24:14.000 --> 00:24:15.000]  那這個是好一點的
[00:24:15.000 --> 00:24:16.000]  有mind的祈禱
[00:24:16.000 --> 00:24:17.000]  prayer of mind
[00:24:17.000 --> 00:24:21.000]  更加好的就是mind in heart的祈禱
[00:24:21.000 --> 00:24:23.000]  mind in heart的prayer
[00:24:23.000 --> 00:24:24.000]  就是說
[00:24:24.000 --> 00:24:25.000]  有心思
[00:24:25.000 --> 00:24:26.000]  但也有心
[00:24:26.000 --> 00:24:28.000]  有思考也有心
[00:24:28.000 --> 00:24:29.000]  就是
[00:24:29.000 --> 00:24:30.000]  拿心站在一起
[00:24:30.000 --> 00:24:33.000]  就不是只有口來說的
[00:24:33.000 --> 00:24:34.000]  ok
[00:24:34.000 --> 00:24:36.000]  這個我們有時候
[00:24:36.000 --> 00:24:37.000]  祈禱的時候
[00:24:37.000 --> 00:24:39.000]  就只知道自己在說什麼
[00:24:39.000 --> 00:24:41.000]  但沒有心在裡面
[00:24:41.000 --> 00:24:43.000]  這個其實
[00:24:43.000 --> 00:24:46.000]  我覺得有時候我們祈禱會也有犯這個毛病
[00:24:46.000 --> 00:24:47.000]  是不是
[00:24:47.000 --> 00:24:49.000]  我們祈禱會裡面
[00:24:49.000 --> 00:24:51.000]  就說今天我有五個大腦事項
[00:24:51.000 --> 00:24:53.000]  第一個大腦事項
[00:24:53.000 --> 00:24:55.000]  就是現在教會我們要裝修了
[00:24:55.000 --> 00:24:57.000]  就是籌款還沒籌好
[00:24:57.000 --> 00:24:59.000]  諸如此類的東西
[00:24:59.000 --> 00:25:01.000]  或者我們
[00:25:01.000 --> 00:25:03.000]  下個禮拜
[00:25:03.000 --> 00:25:06.000]  我們有團契
[00:25:06.000 --> 00:25:07.000]  有活動
[00:25:07.000 --> 00:25:11.000]  求主給我們天氣好
[00:25:11.000 --> 00:25:14.000]  有時候我們這些祈禱
[00:25:14.000 --> 00:25:17.000]  你都不知道自己
[00:25:17.000 --> 00:25:20.000]  心裡在祈什麼
[00:25:20.000 --> 00:25:22.000]  真正的祈禱
[00:25:22.000 --> 00:25:24.000]  其實神想聽的
[00:25:24.000 --> 00:25:26.000]  就不是禱告事項
[00:25:26.000 --> 00:25:28.000]  如果你問我
[00:25:28.000 --> 00:25:30.000]  神不識字
[00:25:30.000 --> 00:25:35.000]  將程序單裡面的禱告事項讀一次給他們聽
[00:25:35.000 --> 00:25:38.000]  神想聽的不是那個禱告事項
[00:25:38.000 --> 00:25:42.000]  神想聽的是你想和神說什麼那句話
[00:25:42.000 --> 00:25:43.000]  你明白嗎
[00:25:43.000 --> 00:25:45.000]  但很多時候我們祈禱會
[00:25:45.000 --> 00:25:47.000]  或者我們禱告的時候領土
[00:25:47.000 --> 00:25:50.000]  甚至說一個禱告事項出來
[00:25:50.000 --> 00:25:52.000]  就是心不在
[00:25:52.000 --> 00:25:55.000]  沒有將心裡想和神說的那句話
[00:25:55.000 --> 00:25:57.000]  那個心沒有出來
[00:25:57.000 --> 00:25:58.000]  你明白嗎
[00:25:58.000 --> 00:26:00.000]  很多時候這個就是
[00:26:00.000 --> 00:26:03.000]  禱告裡面那種表面化
[00:26:03.000 --> 00:26:05.000]  所以如果我們真正的禱告
[00:26:05.000 --> 00:26:07.000]  是要將祈禱的力量
[00:26:07.000 --> 00:26:08.000]  內化
[00:26:08.000 --> 00:26:11.000]  引發在心裡相應的感受
[00:26:11.000 --> 00:26:13.000]  這個祈禱就是真
[00:26:13.000 --> 00:26:15.000]  但是東正教說
[00:26:15.000 --> 00:26:18.000]  東正教的禱告還沒夠
[00:26:18.000 --> 00:26:21.000]  再高一個層次的禱告
[00:26:21.000 --> 00:26:23.000]  再深入的層次
[00:26:23.000 --> 00:26:25.000]  就是只是Prayer of heart
[00:26:25.000 --> 00:26:27.000]  Prayer of heart就是說
[00:26:27.000 --> 00:26:31.000]  純粹從裡面出來的那種禱告
[00:26:31.000 --> 00:26:33.000]  你想說什麼
[00:26:33.000 --> 00:26:36.000]  剛才那個Prayer有mind有heart已經夠了
[00:26:36.000 --> 00:26:41.000]  只是heart的禱告就是超過語言的
[00:26:41.000 --> 00:26:43.000]  就是說語言都說不出來
[00:26:43.000 --> 00:26:45.000]  純粹那個heart
[00:26:45.000 --> 00:26:48.000]  那這種heart的禱告
[00:26:48.000 --> 00:26:53.000]  就有兩個基督教的傳統都是強調的
[00:26:53.000 --> 00:26:55.000]  而東正教的傳統裡面
[00:26:55.000 --> 00:26:56.000]  一樣
[00:26:56.000 --> 00:26:58.000]  它兩個屬靈的操練
[00:26:58.000 --> 00:27:00.000]  剛才我們說的icon
[00:27:00.000 --> 00:27:02.000]  你留意它的重點
[00:27:02.000 --> 00:27:03.000]  都是超語言的
[00:27:03.000 --> 00:27:05.000]  所以超語言不是什麼神秘的超語言
[00:27:05.000 --> 00:27:08.000]  就是說是不需要用語言的
[00:27:08.000 --> 00:27:10.000]  等下我解釋給你聽
[00:27:10.000 --> 00:27:14.000]  為什麼不用語言的領受和經歷是重要的
[00:27:14.000 --> 00:27:17.000]  這個超語言的禱告
[00:27:17.000 --> 00:27:19.000]  有一個傳統
[00:27:19.000 --> 00:27:21.000]  可能大家都沒有想過
[00:27:21.000 --> 00:27:24.000]  就是在靈恩教會裡面
[00:27:24.000 --> 00:27:26.000]  這個方言的祈禱
[00:27:26.000 --> 00:27:27.000]  就有這樣的作用
[00:27:27.000 --> 00:27:29.000]  如果當它是真的方言
[00:27:29.000 --> 00:27:31.000]  我們不是說那些假的
[00:27:31.000 --> 00:27:33.000]  你報名之後
[00:27:33.000 --> 00:27:35.000]  包你兩個月之後一定學到那些
[00:27:35.000 --> 00:27:36.000]  不可以的
[00:27:36.000 --> 00:27:39.000]  那就是真的用方言祈禱
[00:27:39.000 --> 00:27:41.000]  它有一個特別的意思
[00:27:41.000 --> 00:27:43.000]  如果真人能夠用方言祈禱的話
[00:27:43.000 --> 00:27:45.000]  為什麼用方言呢
[00:27:45.000 --> 00:27:47.000]  好好的說中文就可以了
[00:27:47.000 --> 00:27:49.000]  如果你會說英文就說英文
[00:27:49.000 --> 00:27:52.000]  為什麼要用方言是另外一種的文來禱告呢
[00:27:52.000 --> 00:27:54.000]  為什麼呢
[00:27:54.000 --> 00:27:55.000]  因為呢
[00:27:55.000 --> 00:27:59.000]  我們說當我們禱告到一個高峰的時候
[00:27:59.000 --> 00:28:01.000]  當我們到一個高峰的時候
[00:28:01.000 --> 00:28:04.000]  你心裡面想說給神聽的東西
[00:28:04.000 --> 00:28:06.000]  那種讚美
[00:28:06.000 --> 00:28:08.000]  或者心裡面那種難過
[00:28:08.000 --> 00:28:10.000]  有時候是我們
[00:28:10.000 --> 00:28:14.000]  你自己的語言能力都表達不到的
[00:28:14.000 --> 00:28:15.000]  是不是呢
[00:28:15.000 --> 00:28:19.000]  我們語言能力表達到和我們裡面的感受有一個差距
[00:28:19.000 --> 00:28:24.000]  有時候我們很澎湃的讚美
[00:28:24.000 --> 00:28:26.000]  但是我們只會那幾個字
[00:28:26.000 --> 00:28:27.000]  Hallelujah也好
[00:28:27.000 --> 00:28:28.000]  感謝主也好
[00:28:28.000 --> 00:28:29.000]  讚美主也好
[00:28:29.000 --> 00:28:31.000]  但是表達不到裡面
[00:28:31.000 --> 00:28:33.000]  所以呢我們的口
[00:28:33.000 --> 00:28:37.000]  就是我們的心比我們的口還快
[00:28:37.000 --> 00:28:39.000]  所以我們的口說不到我們心裡面的東西的時候
[00:28:39.000 --> 00:28:41.000]  我們用另外一種語言
[00:28:41.000 --> 00:28:43.000]  或者我們都不明白
[00:28:43.000 --> 00:28:45.000]  語言blah blah blah
[00:28:45.000 --> 00:28:49.000]  其實心裡面是充分的用一種表達
[00:28:49.000 --> 00:28:56.000]  而是我們的思考所學習過去這幾十年所學的中文是不夠表達的
[00:28:56.000 --> 00:29:01.000]  就用一個超過我們的中文能力所表達的語言表達出來
[00:29:01.000 --> 00:29:03.000]  那這個就是那種heart
[00:29:03.000 --> 00:29:13.000]  到那個地步是mind都不能夠去表達和去傳遞的話
[00:29:13.000 --> 00:29:16.000]  那這個就是一個只是heart的禱告
[00:29:16.000 --> 00:29:18.000]  就沒有了一個用語言
[00:29:18.000 --> 00:29:20.000]  祈禱到那個地步
[00:29:20.000 --> 00:29:22.000]  是純粹心韌心
[00:29:22.000 --> 00:29:28.000]  心向神一種語言都表達不到那種的感受和意念
[00:29:28.000 --> 00:29:29.000]  好了
[00:29:29.000 --> 00:29:31.000]  講到越講就好像很神秘
[00:29:31.000 --> 00:29:33.000]  其實不一定很神秘
[00:29:33.000 --> 00:29:35.000]  為什麼要這樣做
[00:29:35.000 --> 00:29:37.000]  想和大家講這個很重要
[00:29:37.000 --> 00:29:39.000]  我相信很多靈性姐妹會說
[00:29:39.000 --> 00:29:41.000]  為什麼要這樣做
[00:29:41.000 --> 00:29:43.000]  為什麼要這樣做
[00:29:43.000 --> 00:29:47.000]  最主要的原因
[00:29:47.000 --> 00:29:49.000]  就是我們面對
[00:29:49.000 --> 00:29:51.000]  可能你們有沒有留意過一個問題
[00:29:51.000 --> 00:29:55.000]  就是我們和神的禱告
[00:29:55.000 --> 00:29:59.000]  總是因為我們的限制有間斷
[00:29:59.000 --> 00:30:01.000]  我們記得
[00:30:01.000 --> 00:30:03.000]  我們記得
[00:30:03.000 --> 00:30:05.000]  有三樣東西
[00:30:05.000 --> 00:30:09.000]  我們要有凡事謝恩
[00:30:09.000 --> 00:30:11.000]  不住的禱告
[00:30:11.000 --> 00:30:13.000]  還有一樣東西
[00:30:13.000 --> 00:30:15.000]  是什麼
[00:30:15.000 --> 00:30:17.000]  上上
[00:30:17.000 --> 00:30:19.000]  起落
[00:30:19.000 --> 00:30:21.000]  OK
[00:30:21.000 --> 00:30:23.000]  這三樣東西
[00:30:23.000 --> 00:30:25.000]  其實你很認真去想
[00:30:25.000 --> 00:30:27.000]  很認真去實踐
[00:30:27.000 --> 00:30:29.000]  都做不到的
[00:30:29.000 --> 00:30:31.000]  是不是
[00:30:31.000 --> 00:30:33.000]  真的
[00:30:33.000 --> 00:30:35.000]  凡事謝恩
[00:30:35.000 --> 00:30:37.000]  不要說笑
[00:30:37.000 --> 00:30:39.000]  凡事
[00:30:39.000 --> 00:30:41.000]  上上
[00:30:41.000 --> 00:30:43.000]  時常都這麼起落
[00:30:43.000 --> 00:30:45.000]  還有一樣東西
[00:30:45.000 --> 00:30:47.000]  就是不住的禱告
[00:30:47.000 --> 00:30:49.000]  怎麼可以不住的禱告
[00:30:49.000 --> 00:30:51.000]  你祈完禱了
[00:30:51.000 --> 00:30:53.000]  你開車去上班
[00:30:53.000 --> 00:30:55.000]  那你那時候祈不祈
[00:30:55.000 --> 00:30:57.000]  那我都祈
[00:30:57.000 --> 00:30:59.000]  那你回到公司的時候
[00:30:59.000 --> 00:31:01.000]  去做生意的時候你祈不祈
[00:31:01.000 --> 00:31:03.000]  你正在祈
[00:31:03.000 --> 00:31:05.000]  你正在祈就談不到生意
[00:31:05.000 --> 00:31:07.000]  談生意的時候就祈不到
[00:31:07.000 --> 00:31:09.000]  是不是
[00:31:09.000 --> 00:31:11.000]  那你祈禱就斷了
[00:31:11.000 --> 00:31:13.000]  那很多時候
[00:31:13.000 --> 00:31:15.000]  當然另外一個極端的
[00:31:15.000 --> 00:31:17.000]  就是我們經常都沒有祈禱
[00:31:17.000 --> 00:31:19.000]  臨睡之前
[00:31:19.000 --> 00:31:21.000]  剛才說了
[00:31:21.000 --> 00:31:23.000]  就睡著了
[00:31:23.000 --> 00:31:25.000]  那更加無聊
[00:31:25.000 --> 00:31:27.000]  我們祈禱是很斷的
[00:31:27.000 --> 00:31:29.000]  如果我們祈禱和神
[00:31:29.000 --> 00:31:31.000]  聊天的時候
[00:31:31.000 --> 00:31:33.000]  不住的禱告
[00:31:33.000 --> 00:31:35.000]  英文譯做
[00:31:35.000 --> 00:31:37.000]  怎麼可以成為事實呢
[00:31:37.000 --> 00:31:39.000]  東正教
[00:31:39.000 --> 00:31:41.000]  那個操練就是向著這個方向
[00:31:41.000 --> 00:31:43.000]  就是說
[00:31:43.000 --> 00:31:45.000]  怎麼可以不住的禱告
[00:31:45.000 --> 00:31:47.000]  那你不住的禱告
[00:31:47.000 --> 00:31:49.000]  是不可能的
[00:31:49.000 --> 00:31:51.000]  因為我們要做其他東西
[00:31:51.000 --> 00:31:53.000]  我們的意識
[00:31:53.000 --> 00:31:55.000]  在做一件事
[00:31:55.000 --> 00:31:57.000]  就不能用意識同時祈禱
[00:31:57.000 --> 00:31:59.000]  我們在談生意
[00:31:59.000 --> 00:32:01.000]  現在我在說書
[00:32:01.000 --> 00:32:03.000]  我怎麼祈
[00:32:03.000 --> 00:32:05.000]  我現在就在想下一句
[00:32:05.000 --> 00:32:07.000]  怎麼說得明白給你們聽
[00:32:07.000 --> 00:32:09.000]  那我腦裡哪有在祈禱
[00:32:09.000 --> 00:32:11.000]  我坦白說我沒辦法
[00:32:11.000 --> 00:32:13.000]  於是聖經說你不住祈禱
[00:32:13.000 --> 00:32:15.000]  你真的不行
[00:32:15.000 --> 00:32:17.000]  你還說靈修
[00:32:17.000 --> 00:32:19.000]  還在解不住祈禱
[00:32:19.000 --> 00:32:23.000]  你在一種斷層禱告的狀態裡面說不住祈禱
[00:32:23.000 --> 00:32:25.000]  是不是很荒謬
[00:32:25.000 --> 00:32:27.000]  是的
[00:32:27.000 --> 00:32:29.000]  你明不明白矛盾的困難在哪裡
[00:32:29.000 --> 00:32:31.000]  那你怎麼可以不住祈禱呢
[00:32:31.000 --> 00:32:33.000]  東正教說可以
[00:32:33.000 --> 00:32:35.000]  怎麼可以
[00:32:35.000 --> 00:32:37.000]  如果你的禱告
[00:32:37.000 --> 00:32:41.000]  成為不佔據你的意識的一個部分
[00:32:41.000 --> 00:32:45.000]  而成為你的意識的背景的話
[00:32:45.000 --> 00:32:47.000]  那你就不住祈禱
[00:32:47.000 --> 00:32:49.000]  但是不住做其他事情
[00:32:49.000 --> 00:32:51.000]  就是說做任何事情的時候
[00:32:51.000 --> 00:32:55.000]  如果你的祈禱根本已經超過語言的話
[00:32:55.000 --> 00:32:59.000]  它就不會佔據你的意識流轉的狀態
[00:32:59.000 --> 00:33:01.000]  不過你還在祈禱
[00:33:01.000 --> 00:33:03.000]  那你在說什麼
[00:33:03.000 --> 00:33:05.000]  有兩種做法
[00:33:05.000 --> 00:33:07.000]  第一種做法
[00:33:07.000 --> 00:33:09.000]  就是聖像
[00:33:09.000 --> 00:33:11.000]  你看嘛
[00:33:11.000 --> 00:33:13.000]  你不用文字的
[00:33:13.000 --> 00:33:15.000]  你看一幅圖
[00:33:15.000 --> 00:33:17.000]  一會兒我會和大家說
[00:33:17.000 --> 00:33:23.000]  當那幅圖在你的意識裡面成為你的思想背景的時候
[00:33:23.000 --> 00:33:25.000]  你一直在談生意
[00:33:25.000 --> 00:33:29.000]  耶穌的聖像一直在看著你
[00:33:29.000 --> 00:33:31.000]  那你就不想出狡猾
[00:33:31.000 --> 00:33:33.000]  你想出狡猾的時候
[00:33:33.000 --> 00:33:35.000]  發覺耶穌看著你
[00:33:35.000 --> 00:33:37.000]  不行,不可以騙人的
[00:33:37.000 --> 00:33:39.000]  不可以探望耶穌
[00:33:39.000 --> 00:33:41.000]  很擔憂地看著你
[00:33:41.000 --> 00:33:43.000]  為什麼你這樣說
[00:33:43.000 --> 00:33:45.000]  所以圖像在那裡
[00:33:45.000 --> 00:33:50.000]  是你可以同時進行你日常意識的生活
[00:33:50.000 --> 00:33:54.000]  但是並且那個靈修在那裡
[00:33:54.000 --> 00:33:57.000]  不斷地陪伴著你
[00:33:57.000 --> 00:33:59.000]  同時進行的
[00:33:59.000 --> 00:34:01.000]  好了,現在不說聖像
[00:34:01.000 --> 00:34:03.000]  一會兒我會再說聖像
[00:34:03.000 --> 00:34:05.000]  說耶穌禱文
[00:34:05.000 --> 00:34:07.000]  耶穌禱文的作用
[00:34:07.000 --> 00:34:09.000]  就是如果我們將禱告
[00:34:09.000 --> 00:34:11.000]  打入我們的潛意識
[00:34:11.000 --> 00:34:13.000]  聽清楚這句話
[00:34:13.000 --> 00:34:15.000]  打入我們的潛意識裡面
[00:34:15.000 --> 00:34:17.000]  我們的潛意識在祈禱
[00:34:17.000 --> 00:34:20.000]  我們的意識在談生意和教書
[00:34:20.000 --> 00:34:22.000]  沒有衝突
[00:34:22.000 --> 00:34:24.000]  就好像我們的潛意識
[00:34:24.000 --> 00:34:26.000]  我們沒有出來
[00:34:26.000 --> 00:34:28.000]  不過我們的潛意識一直在
[00:34:28.000 --> 00:34:31.000]  你的潛意識可能是一種恐懼感也好
[00:34:31.000 --> 00:34:33.000]  或者潛意識是一種很澎湃的
[00:34:33.000 --> 00:34:37.000]  一種感情上的需要也好
[00:34:37.000 --> 00:34:39.000]  每個人都有潛意識
[00:34:39.000 --> 00:34:41.000]  我不是詳細分析
[00:34:41.000 --> 00:34:43.000]  用心理學
[00:34:43.000 --> 00:34:45.000]  大家懂得深層心理學
[00:34:45.000 --> 00:34:48.000]  潛意識在我們心裡其實是在的
[00:34:48.000 --> 00:34:50.000]  不過在意識的底層
[00:34:50.000 --> 00:34:51.000]  它沒有出來
[00:34:51.000 --> 00:34:53.000]  不過它突然間就出來了
[00:34:53.000 --> 00:34:55.000]  有時你突然間見到一個人
[00:34:55.000 --> 00:34:57.000]  你不認識他
[00:34:57.000 --> 00:34:58.000]  跟他談兩句
[00:34:58.000 --> 00:34:59.000]  你覺得很討厭
[00:34:59.000 --> 00:35:01.000]  但覺得這個人其實不是很討厭
[00:35:01.000 --> 00:35:03.000]  應該沒理由討厭
[00:35:03.000 --> 00:35:04.000]  為什麼這麼討厭他
[00:35:04.000 --> 00:35:05.000]  回家慢慢想想
[00:35:05.000 --> 00:35:08.000]  原來這個人說話的口吻
[00:35:08.000 --> 00:35:13.000]  有點像我表姐
[00:35:13.000 --> 00:35:15.000]  表姐經常欺負我
[00:35:15.000 --> 00:35:17.000]  說話就是這樣的口吻
[00:35:17.000 --> 00:35:19.000]  原來你小時候積累的
[00:35:19.000 --> 00:35:20.000]  你明白嗎
[00:35:20.000 --> 00:35:22.000]  你的表姐經常踩你
[00:35:22.000 --> 00:35:23.000]  經常壓你
[00:35:23.000 --> 00:35:24.000]  經常羞辱你
[00:35:24.000 --> 00:35:26.000]  經常令你很自卑
[00:35:26.000 --> 00:35:28.000]  她那些不知不覺
[00:35:28.000 --> 00:35:30.000]  她那些東西進入了你的潛意識
[00:35:30.000 --> 00:35:31.000]  你長大了已經忘記了
[00:35:31.000 --> 00:35:33.000]  以為自己已經忘記了她
[00:35:33.000 --> 00:35:35.000]  不過當那個人說話的口吻
[00:35:35.000 --> 00:35:37.000]  有一點點像她的時候
[00:35:37.000 --> 00:35:40.000]  一堆不滿意的潛意識的感覺
[00:35:40.000 --> 00:35:42.000]  就全都湧出來
[00:35:42.000 --> 00:35:43.000]  明白嗎
[00:35:43.000 --> 00:35:46.000]  這些潛意識有時因為有些挑起
[00:35:46.000 --> 00:35:47.000]  它會出來
[00:35:47.000 --> 00:35:48.000]  而出來的時候
[00:35:48.000 --> 00:35:49.000]  你想都想不到
[00:35:49.000 --> 00:35:51.000]  原來有這麼多在裡面
[00:35:51.000 --> 00:35:52.000]  有時是什麼呢
[00:35:52.000 --> 00:35:53.000]  透過一首歌
[00:35:53.000 --> 00:35:55.000]  有時透過一種味道
[00:35:55.000 --> 00:35:57.000]  有時透過一幅圖畫
[00:35:57.000 --> 00:35:59.000]  這個就是潛意識出來
[00:35:59.000 --> 00:36:01.000]  它會出來
[00:36:01.000 --> 00:36:03.000]  其實是在你裡面的
[00:36:03.000 --> 00:36:05.000]  如果你的禱告
[00:36:05.000 --> 00:36:06.000]  倒過來
[00:36:06.000 --> 00:36:08.000]  將它打入你的潛意識裡面的時候
[00:36:08.000 --> 00:36:12.000]  你就在一種不住的禱告的狀態當中
[00:36:12.000 --> 00:36:13.000]  在你潛意識裡面
[00:36:13.000 --> 00:36:15.000]  不過你正在做你日常的生活
[00:36:15.000 --> 00:36:18.000]  當突然間有件事發生的時候
[00:36:18.000 --> 00:36:21.000]  那個潛意識的禱告就在那個禱告裡面
[00:36:21.000 --> 00:36:23.000]  就出來提醒你
[00:36:23.000 --> 00:36:24.000]  安慰你
[00:36:24.000 --> 00:36:25.000]  鼓勵你
[00:36:25.000 --> 00:36:27.000]  或者是教導你
[00:36:27.000 --> 00:36:29.000]  或者是推動你
[00:36:29.000 --> 00:36:32.000]  潛意識就是這樣的狀態
[00:36:32.000 --> 00:36:34.000]  所以東正教最特別的地方
[00:36:34.000 --> 00:36:36.000]  東正教的靈修
[00:36:36.000 --> 00:36:38.000]  就是教我們如何操練
[00:36:38.000 --> 00:36:40.000]  使禱告打入潛意識
[00:36:40.000 --> 00:36:42.000]  這個叫做心禱
[00:36:42.000 --> 00:36:43.000]  Prayer of heart
[00:36:43.000 --> 00:36:45.000]  就是不用mind
[00:36:45.000 --> 00:36:46.000]  在心裡面prayer
[00:36:46.000 --> 00:36:48.000]  那怎樣才行呢
[00:36:48.000 --> 00:36:52.000]  有什麼可以打入你潛意識
[00:36:52.000 --> 00:36:56.000]  最容易的就是
[00:36:56.000 --> 00:36:59.000]  當你沒有什麼防備的時候
[00:36:59.000 --> 00:37:04.000]  突然間有些令你很深刻的印象
[00:37:04.000 --> 00:37:05.000]  就進入了你的潛意識
[00:37:05.000 --> 00:37:06.000]  小時候
[00:37:06.000 --> 00:37:09.000]  譬如說有些人對你一些說話
[00:37:09.000 --> 00:37:12.000]  或者某一些很開心的時刻
[00:37:12.000 --> 00:37:14.000]  我太太就說
[00:37:14.000 --> 00:37:18.000]  一聞到炸油角的味道
[00:37:18.000 --> 00:37:19.000]  煎炸的東西
[00:37:19.000 --> 00:37:21.000]  她就很溫馨的感覺
[00:37:21.000 --> 00:37:23.000]  因為那時候很窮
[00:37:23.000 --> 00:37:25.000]  小時候很窮
[00:37:25.000 --> 00:37:26.000]  一餐好吃
[00:37:26.000 --> 00:37:28.000]  還有親戚朋友都來了
[00:37:28.000 --> 00:37:29.000]  很開心
[00:37:29.000 --> 00:37:31.000]  家裡人很多
