
[00:00:00.000 --> 00:00:05.360]  各位大圈子妹各位朋友你們好
[00:21:31.440 --> 00:21:33.440]  只有生活有死
[00:21:33.440 --> 00:21:35.440]  只有合沒有離
[00:21:35.440 --> 00:21:37.440]  既然是一個不完美的世界
[00:21:37.440 --> 00:21:39.440]  蘇東坡說就接受它
[00:21:39.440 --> 00:21:41.440]  正如他寫過另外一首詞
[00:21:41.440 --> 00:21:43.440]  叫定風波
[00:21:43.440 --> 00:21:45.440]  定風波這首詞很有意思
[00:21:45.440 --> 00:21:47.440]  莫聽川南打葉聲
[00:21:47.440 --> 00:21:49.440]  何妨淫蕭
[00:21:49.440 --> 00:21:51.440]  且隨行
[00:21:51.440 --> 00:21:53.440]  足將往下輕勝馬
[00:21:53.440 --> 00:21:55.440]  誰怕一梭煙雨
[00:21:55.440 --> 00:21:57.440]  任平生
[00:21:57.440 --> 00:21:59.440]  撩翹春風吹走繩
[00:21:59.440 --> 00:22:01.440]  未攬一頭
[00:22:01.440 --> 00:22:03.440]  斜照卻相迎
[00:22:03.440 --> 00:22:05.440]  回首向來消失處
[00:22:05.440 --> 00:22:07.440]  歸去也無風雨
[00:22:07.440 --> 00:22:09.440]  也無晴
[00:22:09.440 --> 00:22:11.440]  在1076年發生了烏台斯案
[00:22:11.440 --> 00:22:13.440]  有人舉報蘇東坡的師哥
[00:22:13.440 --> 00:22:15.440]  是磯兆皇帝
[00:22:15.440 --> 00:22:17.440]  於是他就被捉
[00:22:17.440 --> 00:22:19.440]  被捉
[00:22:19.440 --> 00:22:21.440]  被抓去監獄
[00:22:21.440 --> 00:22:23.440]  抓去京都的監獄
[00:22:23.440 --> 00:22:25.440]  雖然最後都沒有定死罪
[00:22:25.440 --> 00:22:27.440]  但卻是過著一個非常艱難
[00:22:27.440 --> 00:22:29.440]  恐懼的日子
[00:22:29.440 --> 00:22:31.440]  最後被貶枉
[00:22:31.440 --> 00:22:33.440]  王州做地方官
[00:22:33.440 --> 00:22:35.440]  沒有俸祿
[00:22:35.440 --> 00:22:37.440]  沒有薪水
[00:22:37.440 --> 00:22:39.440]  沒有權力
[00:22:39.440 --> 00:22:41.440]  靠自己去解決生計
[00:22:41.440 --> 00:22:43.440]  這場非來還和
[00:22:43.440 --> 00:22:45.440]  對蘇東坡有極大影響
[00:22:45.440 --> 00:22:47.440]  他在荒涼飄遠
[00:22:47.440 --> 00:22:49.440]  日子雖然艱難
[00:22:49.440 --> 00:22:51.440]  但他漸漸愛上了
[00:22:51.440 --> 00:22:53.440]  王州的生活
[00:22:53.440 --> 00:22:55.440]  不需要在政治圈子裏打滾
[00:22:55.440 --> 00:22:57.440]  並且打算在這裏安家
[00:22:57.440 --> 00:22:59.440]  有人聽說
[00:22:59.440 --> 00:23:01.440]  他在附近有一個
[00:23:01.440 --> 00:23:03.440]  沙湖有一塊好的地方
[00:23:03.440 --> 00:23:05.440]  他和幾個朋友去看看這塊地
[00:23:05.440 --> 00:23:07.440]  可不可以買塊地建一間屋
[00:23:07.440 --> 00:23:09.440]  走到一半的時候
[00:23:09.440 --> 00:23:11.440]  忽然下大雨
[00:23:11.440 --> 00:23:13.440]  同行者都很狼狽
[00:23:13.440 --> 00:23:15.440]  之後蘇東坡不當一回事
[00:23:15.440 --> 00:23:17.440]  繼續在雨中向前
[00:23:17.440 --> 00:23:19.440]  不久風雨停了
[00:23:19.440 --> 00:23:21.440]  他少少經歷
[00:23:21.440 --> 00:23:23.440]  觸發了蘇東坡的內心
[00:23:23.440 --> 00:23:25.440]  寫下這一首定風波
[00:23:25.440 --> 00:23:27.440]  意思是告訴你
[00:23:27.440 --> 00:23:29.440]  人生當中
[00:23:29.440 --> 00:23:31.440]  即管風雨來到
[00:23:31.440 --> 00:23:33.440]  處不及防
[00:23:33.440 --> 00:23:35.440]  出人意外
[00:23:35.440 --> 00:23:37.440]  但並不影響我繼續我的路程
[00:23:37.440 --> 00:23:39.440]  聽到風雨聲
[00:23:39.440 --> 00:23:41.440]  不要以為世界就是圓
[00:23:41.440 --> 00:23:43.440]  風雨也無情
[00:23:43.440 --> 00:23:45.440]  風雨來不用怕
[00:23:45.440 --> 00:23:47.440]  因為風雨始終會過去
[00:23:47.440 --> 00:23:49.440]  晴天來到也不需要太開心
[00:23:49.440 --> 00:23:51.440]  因為這個亦會過去
[00:23:51.440 --> 00:23:53.440]  行雷不禁會問
[00:23:53.440 --> 00:23:55.440]  這是不是阿Q精神呢
[00:23:55.440 --> 00:23:57.440]  不過人生最大的矛盾
[00:23:57.440 --> 00:23:59.440]  就是蘇東坡所謂
[00:23:59.440 --> 00:24:01.440]  人有悲歡離合
[00:24:01.440 --> 00:24:03.440]  越有陰晴圓缺
[00:24:03.440 --> 00:24:05.440]  此事古難傳
[00:24:05.440 --> 00:24:07.440]  但願人長久千里共善斷
[00:24:07.440 --> 00:24:09.440]  一方面我們知道人有悲歡離合
[00:24:09.440 --> 00:24:11.440]  正如越有陰晴圓缺一樣
[00:24:11.440 --> 00:24:13.440]  一切都是短暫
[00:24:13.440 --> 00:24:15.440]  過眼雲煙
[00:24:15.440 --> 00:24:17.440]  但另一方面我們又渴想著
[00:24:17.440 --> 00:24:19.440]  永恆這回事
[00:24:19.440 --> 00:24:21.440]  但願人長久千里共善斷
[00:24:21.440 --> 00:24:23.440]  蘇東坡
[00:24:23.440 --> 00:24:25.440]  仍盼望一個人能夠
[00:24:25.440 --> 00:24:27.440]  長長久久平平安安
[00:24:27.440 --> 00:24:29.440]  雖然今日科技發達
[00:24:29.440 --> 00:24:31.440]  相隔千里仍可以
[00:24:31.440 --> 00:24:33.440]  共善斷
[00:24:33.440 --> 00:24:35.440]  甚至可以彼此溝通
[00:24:35.440 --> 00:24:37.440]  用Zoom可以大家見面
[00:24:37.440 --> 00:24:39.440]  但未必解決到
[00:24:39.440 --> 00:24:41.440]  奇怪人總有一個渴望
[00:24:41.440 --> 00:24:43.440]  就是永生的盼望
[00:24:43.440 --> 00:24:45.440]  深藏在我們心底
[00:24:45.440 --> 00:24:47.440]  這就是蘇東坡的矛盾
[00:24:47.440 --> 00:24:49.440]  所羅門王所看到的矛盾
[00:24:49.440 --> 00:24:51.440]  全套書第三章十一節
[00:24:51.440 --> 00:24:53.440]  神造萬物各安其事成為美好
[00:24:53.440 --> 00:24:55.440]  又將永生安置在世人心裡
[00:24:55.440 --> 00:24:57.440]  所謂永生與否是永恆
[00:24:57.440 --> 00:24:59.440]  並不是說我們
[00:24:59.440 --> 00:25:01.440]  現今的生命
[00:25:01.440 --> 00:25:03.440]  是繼續伸延到永遠的
[00:25:03.440 --> 00:25:05.440]  而是這個世界將會被
[00:25:05.440 --> 00:25:07.440]  新天新地所代替
[00:25:07.440 --> 00:25:09.440]  在創世紀
[00:25:09.440 --> 00:25:11.440]  原宗的生命樹就是象徵
[00:25:11.440 --> 00:25:13.440]  這個永恆的時代
[00:25:13.440 --> 00:25:15.440]  而安息日也是
[00:25:15.440 --> 00:25:17.440]  另一個永恆的跡象
[00:25:17.440 --> 00:25:19.440]  安息日紀念神六日
[00:25:19.440 --> 00:25:21.440]  創造這個世界
[00:25:21.440 --> 00:25:23.440]  大功告成
[00:25:23.440 --> 00:25:25.440]  不需要再有創造的工組
[00:25:25.440 --> 00:25:27.440]  但安息日同時也是
[00:25:27.440 --> 00:25:29.440]  象徵一個永恆的時代
[00:25:29.440 --> 00:25:31.440]  第一個的創造
[00:25:31.440 --> 00:25:33.440]  當然每處都有一句話
[00:25:33.440 --> 00:25:35.440]  第七日安息日
[00:25:35.440 --> 00:25:37.440]  沒有這一句
[00:25:37.440 --> 00:25:39.440]  我晚上有早晨
[00:25:39.440 --> 00:25:41.440]  聖經反而說
[00:25:41.440 --> 00:25:43.440]  到了第七日
[00:25:43.440 --> 00:25:45.440]  神造物的功已經完了
[00:25:45.440 --> 00:25:47.440]  第七日揭了他一切的功
[00:25:47.440 --> 00:25:49.440]  安息了
[00:25:49.440 --> 00:25:51.440]  神賜福給第七日定為聖日
[00:25:51.440 --> 00:25:53.440]  因為在這一日
[00:25:53.440 --> 00:25:55.440]  神揭了一切創造的功
[00:25:55.440 --> 00:25:57.440]  就安息了
[00:25:57.440 --> 00:25:59.440]  所以在脈絡書第四章第九節
[00:25:59.440 --> 00:26:01.440]  這樣看來
[00:26:01.440 --> 00:26:03.440]  這是真正永恆的安息
[00:26:03.440 --> 00:26:05.440]  所以在人心底裡
[00:26:05.440 --> 00:26:07.440]  總有這個永恆的意念
[00:26:07.440 --> 00:26:09.440]  和盼望
[00:26:09.440 --> 00:26:11.440]  因為這是神將永恆的意念
[00:26:11.440 --> 00:26:13.440]  安置在世人心裡
[00:26:13.440 --> 00:26:15.440]  看第七章第六章
[00:26:15.440 --> 00:26:17.440]  就這樣說
[00:26:17.440 --> 00:26:19.440]  我必將神諾言的生命樹的果子
[00:26:19.440 --> 00:26:21.440]  即基督徒的信徒
[00:26:21.440 --> 00:26:23.440]  所食的
[00:26:23.440 --> 00:26:25.440]  唯有相信耶穌的人
[00:26:25.440 --> 00:26:27.440]  才得永生
[00:26:27.440 --> 00:26:29.440]  但基督教並不只是關注
[00:26:29.440 --> 00:26:31.440]  將來
[00:26:31.440 --> 00:26:33.440]  在現今世代只是躺平
[00:26:33.440 --> 00:26:35.440]  捱過苦楚
[00:26:35.440 --> 00:26:37.440]  盼望將來
[00:26:37.440 --> 00:26:39.440]  新天新地的安息
[00:26:39.440 --> 00:26:41.440]  中國人未知生
[00:26:41.440 --> 00:26:43.440]  焉知死
[00:26:43.440 --> 00:26:45.440]  美國神學家田納克將這句說話反過來說
[00:26:45.440 --> 00:26:47.440]  未知死焉知生
[00:26:47.440 --> 00:26:49.440]  我以為田納克所說
[00:26:49.440 --> 00:26:51.440]  言之有理
[00:26:51.440 --> 00:26:53.440]  如果我們明白死亡是什麼
[00:26:53.440 --> 00:26:55.440]  我們會活得精彩
[00:26:55.440 --> 00:26:57.440]  英國歷史學家湯恩比說
[00:26:57.440 --> 00:26:59.440]  每個人都不知道明天會怎樣
[00:26:59.440 --> 00:27:01.440]  但每個人都知道有一天會沒有明天
[00:27:01.440 --> 00:27:03.440]  聰明人就懂得預備
[00:27:03.440 --> 00:27:05.440]  愚蠢人就懂得逃避
[00:27:05.440 --> 00:27:07.440]  如果我們知道
[00:27:07.440 --> 00:27:09.440]  有新天新地
[00:27:09.440 --> 00:27:11.440]  在主裡面有永恆的安息
[00:27:11.440 --> 00:27:13.440]  再沒有眼淚
[00:27:13.440 --> 00:27:15.440]  也沒有生離死別
[00:27:15.440 --> 00:27:17.440]  我們在這個世上活得更精彩
[00:27:17.440 --> 00:27:19.440]  更有意義
[00:27:19.440 --> 00:27:21.440]  宋多波沒有了這個盼望
[00:27:21.440 --> 00:27:23.440]  也沒有了這個動力
[00:27:23.440 --> 00:27:25.440]  他只能說也無風雨
[00:27:25.440 --> 00:27:27.440]  也無情
[00:27:27.440 --> 00:27:29.440]  又或者說但願人長久
[00:27:29.440 --> 00:27:31.440]  千里共善捐
[00:27:31.440 --> 00:27:33.440]  面對短暫的人生
[00:27:33.440 --> 00:27:35.440]  耶穌給了救恩
[00:27:35.440 --> 00:27:37.440]  和賦予我們的永生
[00:27:37.440 --> 00:27:39.440]  我們做一個什麼的決戰呢
[00:27:39.440 --> 00:27:41.440]  我們做一個什麼的回應呢
[00:27:41.440 --> 00:27:43.440]  以致我們人生
[00:27:43.440 --> 00:27:45.440]  活得精彩呢
[00:27:45.440 --> 00:27:47.440]  好我們今天說到這裡為止
[00:27:47.440 --> 00:27:49.440]  請我們再一次同心
[00:27:49.440 --> 00:27:51.440]  一同的禱告
[00:27:51.440 --> 00:27:53.440]  師父我們謝謝你
[00:27:53.440 --> 00:27:55.440]  師父我們謝謝你
[00:27:55.440 --> 00:27:57.440]  給你寶貴的話語
[00:27:57.440 --> 00:27:59.440]  讓我們看到人生不是那麼灰暗
[00:27:59.440 --> 00:28:01.440]  神造萬物
[00:28:01.440 --> 00:28:03.440]  國安其事成為美好
[00:28:03.440 --> 00:28:05.440]  有將永生安置在世人心裡
[00:28:05.440 --> 00:28:07.440]  求你幫助我們
[00:28:07.440 --> 00:28:09.440]  全感恩的心
[00:28:09.440 --> 00:28:11.440]  全寄運的心
[00:28:11.440 --> 00:28:13.440]  活著
[00:28:13.440 --> 00:28:15.440]  過每一刻
[00:28:15.440 --> 00:28:17.440]  我們謝謝你
[00:28:17.440 --> 00:28:19.440]  祈禱奉耶穌面球
[00:28:19.440 --> 00:28:21.440]  阿們
[00:28:21.440 --> 00:28:23.440]  阿們
[00:28:23.440 --> 00:28:25.440]  阿們
[00:28:25.440 --> 00:28:27.440]  阿們
[00:28:27.440 --> 00:28:29.440]  阿們
[00:28:29.440 --> 00:28:31.440]  阿們
[00:28:31.440 --> 00:28:33.440]  阿們
[00:28:33.440 --> 00:28:35.440]  阿們
[00:28:35.440 --> 00:28:37.440]  阿們
[00:28:37.440 --> 00:28:39.440]  阿們

