
[00:00:00.000 --> 00:00:12.000]  今年粵語堂已經講了兩個系列,一個是有關天堂的系列,另一個就是雅歌的系列
[00:37:38.000 --> 00:37:45.000]  基督徒很多時候我們看電視片集都是這樣,上癮了不看不行的
[00:37:45.000 --> 00:37:56.000]  玩電腦,甚至看小說,甚至食物都是一樣的,你完全沒有控制,一定要拼命吃東西
[00:37:56.000 --> 00:38:04.000]  這個又成為了問題,本來一件是你有自由去做,甚至是應該做的,好像飲食
[00:38:04.000 --> 00:38:09.000]  但如果你被他核製了,控制了你,這樣就成為罪
[00:38:09.000 --> 00:38:19.000]  我們可以從兩個觀點來看這件事,第一個觀點就是神做人的時候要亞當來管轄這個世界
[00:38:19.000 --> 00:38:27.000]  但如果你被世界上的東西來管轄你,反過來圈奔奪主
[00:38:27.000 --> 00:38:33.000]  你應該被這些東西管轄你,這樣就成為問題,成為罪
[00:38:33.000 --> 00:38:40.000]  還有另一個角度,就是耶穌基督救贖了我們脫離了罪的綑綁
[00:38:40.000 --> 00:38:46.000]  我們從這裡脫離罪的綑綁,從那邊又被另外一樣東西來綑綁自己
[00:38:46.000 --> 00:38:55.000]  你說值不值得,不要這樣做,但我相信我這樣說的時候,有人會說,哎呀,我雖然一天做,其實我可以控制的
[00:38:55.000 --> 00:39:05.000]  真的嗎?你試試一天不做,試試一星期不做,一個月不做,看你行不行
[00:39:05.000 --> 00:39:11.000]  如果你真的能夠一年都不做,那我就相信你
[00:39:11.000 --> 00:39:19.000]  還有第三件事,不要等你的自由來毀滅你,基督徒什麼都可以做
[00:39:19.000 --> 00:39:25.000]  你吃煙仔,能不能吃煙仔,能吃,沒問題,但你看看保羅怎麼說
[00:39:25.000 --> 00:39:34.000]  在哥倫多前書的六章十二節,和十章二十三節,凡事我都可行,但得到有益處
[00:39:34.000 --> 00:39:46.000]  有很多東西都是對你又害,對你的身體又害,你吃煙仔可能會導致你有癌症,會毀滅你的身體
[00:39:46.000 --> 00:39:56.000]  剛才我們說食物都是一樣,食物是我們的需要,但當你暴飲暴食的時候,就變成了對你的身體又害
[00:39:56.000 --> 00:40:08.000]  還有一樣東西,未必是對你的身體又害,未必是毀滅你的身體,但同樣可以毀滅你的人,毀滅你的經濟,就是賭博
[00:40:08.000 --> 00:40:20.000]  所以基督徒,任何事我們都可以做,但有很多事都能毀滅你,有很多事都是對你又害,所以我們要很小心
[00:40:20.000 --> 00:40:34.000]  還有第四樣,就是不要讓你的自由來阻礙你,阻礙你什麼?阻礙你成長,阻礙你與神親近,阻礙你認識神
[00:40:34.000 --> 00:40:45.000]  我們與神親近認識神是能夠得到造就,如果我們花了時間在這裡不能夠造就我們的東西,那就出現問題
[00:40:45.000 --> 00:40:56.000]  哥林多前書的十章二十三節,保羅說,凡事都可行,但不都造就人,不是每樣東西都會造就我們
[00:40:56.000 --> 00:41:08.000]  有很多事會阻礙我們親近神和接近神,為什麼?因為我們花了很多時間在這些東西身上,本來我們可以用來親近神認識神
[00:41:08.000 --> 00:41:16.000]  現在是花了這些時間在其他東西身上,有很多人都會說,哎呀,我也有親近神
[00:41:16.000 --> 00:41:27.000]  但你看看你花了多少時間親近神,花了多少時間在其他東西身上,你就會知道這件事是否真的在妨礙你
[00:41:27.000 --> 00:41:40.000]  就好像一條小提琴的弦一樣,管弦樂器的弦,在小提琴的上高,如果你將它脫下來的弦放在桌上
[00:41:40.000 --> 00:41:48.000]  你將它脫下來,自由嗎?很自由,你將它脫下來,它就轉動了,非常自由
[00:41:48.000 --> 00:41:59.000]  但這個小提琴的弦,這樣的自由是否應有的自由?是否真正的自由?是否有意思的自由?
[00:41:59.000 --> 00:42:10.000]  你將這條弦放在小提琴的上高,你將它拉緊了,你去撥它的話,你發覺會發出很好的聲音
[00:42:10.000 --> 00:42:19.000]  這樣才是真正的自由,這樣才是應有的自由,才是有意義的自由
[00:42:19.000 --> 00:42:31.000]  基督徒做什麼有意義的事,就是我們能夠認識神,我們能夠親近神,我們能夠侍奉神,這些是我們的自由
[00:42:31.000 --> 00:42:36.000]  我們不要讓我們的自由來阻礙我們
[00:42:36.000 --> 00:42:45.000]  最後一點,就是如果前面的四點都不能幫助你決定究竟你應不應該做這件事的話
[00:42:45.000 --> 00:42:50.000]  你可以看最後的五點,問你自己兩個問題
[00:42:50.000 --> 00:42:53.000]  第一個問題,在約翰一書的二章六節
[00:42:53.000 --> 00:43:00.000]  說人約說他住在主裡面,就該自己照著主所行的去行
[00:43:00.000 --> 00:43:06.000]  照主所行的去行,就是問你自己,這件事耶穌基督會不會做
[00:43:06.000 --> 00:43:12.000]  耶穌基督會做的,你就去做,耶穌基督不會做的,你就不要去做
[00:43:12.000 --> 00:43:18.000]  另外有一個問題,就是這件事能不能夠榮耀神
[00:43:18.000 --> 00:43:24.000]  你說很小事,這些和真理無關的事都要榮耀神
[00:43:24.000 --> 00:43:28.000]  你看看哥倫多前書的十章三十一節
[00:43:28.000 --> 00:43:35.000]  所以你們滑吃滑喝,無論作什麼都要為榮耀神而行
[00:43:35.000 --> 00:43:45.000]  飲飲食食,剛才說這些和真理無關的事,羅馬書十四十五章是很小事
[00:43:45.000 --> 00:43:51.000]  但是我們在任何事上都要榮耀神,這是聖經教我們
[00:43:51.000 --> 00:43:55.000]  所以最後你問你自己,這件事耶穌基督會不會做
[00:43:55.000 --> 00:43:59.000]  你問你自己這件事能不能夠榮耀神
[00:43:59.000 --> 00:44:04.000]  在結束的時候,想和大家再溫習一下
[00:44:04.000 --> 00:44:10.000]  如果你和大兄姊妹有爭執、吵架、不和
[00:44:10.000 --> 00:44:13.000]  你問這件事是不是和真理有關
[00:44:13.000 --> 00:44:22.000]  如果是和真理有關的話,你就應該用馬太福有脈十八章去和對方和解
[00:44:22.000 --> 00:44:29.000]  但是就算對方不同意你講,在賽斯你應該是彼此的寬恕
[00:44:29.000 --> 00:44:32.000]  這是和真理有關的事
[00:44:32.000 --> 00:44:36.000]  但是如果是和真理無關的事,不要去爭執
[00:44:36.000 --> 00:44:39.000]  大家要接受大家的看法
[00:44:39.000 --> 00:44:42.000]  因為第一點,神已經接受了對方
[00:44:42.000 --> 00:44:45.000]  大家都是主內的人,不要互相和氣
[00:44:45.000 --> 00:44:48.000]  第二點,是主能使他站住
[00:44:48.000 --> 00:44:52.000]  你不要去彼此的論斷,你不是他的主人
[00:44:52.000 --> 00:44:55.000]  讓耶穌基督來作主
[00:44:55.000 --> 00:44:59.000]  第三點就是,他有可能做他所做的
[00:44:59.000 --> 00:45:02.000]  他是認為自己為主而做
[00:45:02.000 --> 00:45:04.000]  他的心是歸向神
[00:45:04.000 --> 00:45:08.000]  大家不要為了這些無關真理的事來爭執
[00:45:08.000 --> 00:45:12.000]  另外,如果不是和人的關係
[00:45:12.000 --> 00:45:15.000]  或者是有一件事你自己想做
[00:45:15.000 --> 00:45:18.000]  如果是和真理有關的,我們怎樣?
[00:45:18.000 --> 00:45:21.000]  照著聖經,聖經說做我就做
[00:45:21.000 --> 00:45:23.000]  聖經說不應該做我就不做
[00:45:23.000 --> 00:45:27.000]  因為好像詩篇的一八十九篇第十一節
[00:45:27.000 --> 00:45:30.000]  我們都要將神的話語記在心上
[00:45:30.000 --> 00:45:33.000]  以致我們不會得罪神
[00:45:33.000 --> 00:45:37.000]  神的話語也是我們腳前的燈,路上的光
[00:45:37.000 --> 00:45:41.000]  但是如果一件事是完全和真理無關
[00:45:41.000 --> 00:45:43.000]  我們今天說了五個原則
[00:45:43.000 --> 00:45:47.000]  不要用你的自由來遮蓋你的罪
[00:45:47.000 --> 00:45:51.000]  不要說我在恩典之下,每樣都可以做
[00:45:51.000 --> 00:45:54.000]  不要讓我們的自由來嚇制我們
[00:45:54.000 --> 00:45:58.000]  不要有些事上癮了,我們欲罷不問
[00:45:58.000 --> 00:46:00.000]  一定要做,這樣就變成罪
[00:46:00.000 --> 00:46:03.000]  也不要用自由來毀滅你
[00:46:03.000 --> 00:46:05.000]  有很多事情對你都是有害的
[00:46:05.000 --> 00:46:09.000]  例如是吸煙,例如是賭博
[00:46:09.000 --> 00:46:11.000]  都是對你有害的
[00:46:11.000 --> 00:46:15.000]  不要讓你的自由來妨礙你
[00:46:15.000 --> 00:46:17.000]  阻礙你與神親近
[00:46:17.000 --> 00:46:21.000]  阻礙你認識神,阻礙你的侍奉
[00:46:21.000 --> 00:46:26.000]  最後,問問你自己,耶穌基督會不會做
[00:46:26.000 --> 00:46:29.000]  問問你自己能不能榮耀神
[00:46:29.000 --> 00:46:31.000]  來做決定
[00:46:31.000 --> 00:46:35.000]  願神祝福自己的話語,讓我們一起低頭討高
[00:46:35.000 --> 00:46:40.000]  主要感謝你,感謝你的話語
[00:46:40.000 --> 00:46:44.000]  感謝你給我們羅馬書的十四章、十五章
[00:46:44.000 --> 00:46:48.000]  讓我們看到,當事情與真理無關
[00:46:48.000 --> 00:46:52.000]  我們應該是彼此接納,不要互相和氣
[00:46:52.000 --> 00:46:54.000]  但如果這件事與真理有關
[00:46:54.000 --> 00:46:58.000]  我們應該用馬蹄豐飲十八章
[00:46:58.000 --> 00:47:01.000]  與對方和解
[00:47:01.000 --> 00:47:04.000]  但在私底下,無論結果如何
[00:47:04.000 --> 00:47:07.000]  我們都要彼此寬恕
[00:47:07.000 --> 00:47:11.000]  願我們能夠照著你的話語
[00:47:11.000 --> 00:47:15.000]  能夠學習如何做一個更好的基督徒
[00:47:15.000 --> 00:47:18.000]  能夠將一切的榮耀重贊帶歸給你
[00:47:18.000 --> 00:47:21.000]  我們這樣討論,我們是凡之耶穌基督的命義堂,阿末
[00:47:21.000 --> 00:47:24.000]  我們是凡之耶穌基督的命義堂
[00:47:24.000 --> 00:47:27.000]  我們是凡之耶穌基督的命義堂
[00:47:27.000 --> 00:47:30.000]  我們是凡之耶穌基督的命義堂
[00:47:30.000 --> 00:47:33.000]  我們是凡之耶穌基督的命義堂
[00:47:33.000 --> 00:47:36.000]  我們是凡之耶穌基督的命義堂

