
[00:00:00.000 --> 00:00:06.400]  每年我們粵語部在秋季的時候
[00:24:21.580 --> 00:24:26.580]  就是如果神連自己的子民都不姑息的時候
[00:24:26.580 --> 00:24:30.580]  當我們犯了罪我們不認罪悔改
[00:24:30.580 --> 00:24:34.580]  後果是更加不堪設想
[00:24:34.580 --> 00:24:36.580]  除了神的公義
[00:24:36.580 --> 00:24:39.580]  第二個主題就是神的主權
[00:24:39.580 --> 00:24:44.580]  這個尤其是在耶利米哀歌的第二章
[00:24:44.580 --> 00:24:46.580]  是讓我們見得很清楚
[00:24:46.580 --> 00:24:51.580]  由於猶太的毀約大大侵犯了神的聖潔
[00:24:51.580 --> 00:24:53.580]  所以神是懲罰他們
[00:24:53.580 --> 00:24:56.580]  是用巴比倫來懲罰
[00:24:56.580 --> 00:25:00.580]  巴比倫就成為神懲罰的器皿
[00:25:00.580 --> 00:25:02.580]  在樹耶利米書
[00:25:02.580 --> 00:25:07.580]  巴比倫這個字出現超過150次
[00:25:07.580 --> 00:25:11.580]  52章的經文出現超過150次
[00:25:11.580 --> 00:25:13.580]  你想想有多厲害
[00:25:13.580 --> 00:25:16.580]  但是耶利米哀歌出現多少次
[00:25:16.580 --> 00:25:18.580]  一次都沒有
[00:25:18.580 --> 00:25:19.580]  為什麼呢
[00:25:19.580 --> 00:25:22.580]  因為當審判真的來臨的時候
[00:25:22.580 --> 00:25:27.580]  神要讓我們知道真正幕後的審判者不是巴比倫
[00:25:27.580 --> 00:25:31.580]  真正幕後的審判者是神自己
[00:25:31.580 --> 00:25:34.580]  第二章就是講出神的主權
[00:25:34.580 --> 00:25:39.580]  第三個主題是神的憐憫
[00:25:39.580 --> 00:25:43.580]  我們見到耶利米先知
[00:25:43.580 --> 00:25:46.580]  他是為耶路撒冷城哀悼
[00:25:46.580 --> 00:25:48.580]  但是在六百年後
[00:25:48.580 --> 00:25:52.580]  有另外一位先知為耶路撒冷城哀悼
[00:25:52.580 --> 00:25:54.580]  這位是誰呢
[00:25:54.580 --> 00:25:56.580]  是耶穌基督自己
[00:25:56.580 --> 00:26:00.580]  他是在各國他的另一邊
[00:26:00.580 --> 00:26:04.580]  在耶路撒冷城東邊的橄欖山上
[00:26:04.580 --> 00:26:08.580]  他是遠遠地望見耶路撒冷城一時的感觸
[00:26:08.580 --> 00:26:12.580]  他為耶路撒冷城流淚
[00:26:12.580 --> 00:26:14.580]  他說巴不得你在這日子
[00:26:14.580 --> 00:26:17.580]  知道關係你平安的事
[00:26:17.580 --> 00:26:20.580]  無奈這是現在是隱藏的
[00:26:20.580 --> 00:26:22.580]  叫你的眼看不出來
[00:26:22.580 --> 00:26:24.580]  因為日子將到
[00:26:24.580 --> 00:26:26.580]  你的仇敵必捉起土裡
[00:26:26.580 --> 00:26:28.580]  周圍圍繞你
[00:26:28.580 --> 00:26:30.580]  四面圍困你
[00:26:30.580 --> 00:26:35.580]  並要掃滅你和你的旅途的兒女
[00:26:35.580 --> 00:26:38.580]  連一塊石頭也不留在石頭上
[00:26:38.580 --> 00:26:42.580]  因你不知道眷顧你的時候
[00:26:42.580 --> 00:26:47.580]  路加福音的十九章四十二至四十四節
[00:26:47.580 --> 00:26:51.580]  我們看到雖然是神是審判者
[00:26:51.580 --> 00:26:54.580]  甚至是執行審判
[00:26:54.580 --> 00:26:57.580]  但是我們看到當災難
[00:26:57.580 --> 00:27:01.580]  當苦難真的淋到以色列人的身上
[00:27:01.580 --> 00:27:04.580]  神是和他們一樣的痛苦
[00:27:04.580 --> 00:27:06.580]  在六百年後
[00:27:06.580 --> 00:27:09.580]  耶穌基督為耶路撒冷流淚
[00:27:09.580 --> 00:27:12.580]  是讓我們看得很清楚
[00:27:12.580 --> 00:27:16.580]  第四點是神的惻隱
[00:27:16.580 --> 00:27:21.580]  惻隱和憐憫有什麼分別
[00:27:21.580 --> 00:27:24.580]  惻隱就是給人有希望
[00:27:24.580 --> 00:27:26.580]  給人有機會
[00:27:26.580 --> 00:27:29.580]  在耶利米埃哥裡
[00:27:29.580 --> 00:27:33.580]  我們能夠見到神的恩典
[00:27:33.580 --> 00:27:37.580]  我們看到當我們轉向神的時候
[00:27:37.580 --> 00:27:40.580]  神是允許我們信實的
[00:27:40.580 --> 00:27:43.580]  雖然耶利米埃哥是有關
[00:27:43.580 --> 00:27:47.580]  以色列人的審判他們的苦難
[00:27:47.580 --> 00:27:50.580]  但是當他們轉向神的時候
[00:27:50.580 --> 00:27:52.580]  神是信實的
[00:27:52.580 --> 00:27:55.580]  這是一個非常重要的訊息
[00:27:55.580 --> 00:27:58.580]  在耶利米埃哥的第三章
[00:27:59.580 --> 00:28:01.580]  所以我們看到
[00:28:01.580 --> 00:28:04.580]  神是絕對信實可信
[00:28:04.580 --> 00:28:06.580]  耶利米才知道
[00:28:06.580 --> 00:28:11.580]  祂是由哀動慢慢變到得到安慰
[00:28:11.580 --> 00:28:16.580]  這是耶利米埃哥裡的其中一個訊息
[00:28:16.580 --> 00:28:18.580]  就是神的惻隱
[00:28:18.580 --> 00:28:21.580]  最後還有第五點
[00:28:21.580 --> 00:28:27.580]  也是我這次讀耶利米埃哥所得到的一個啟示
[00:28:27.580 --> 00:28:32.580]  就是整本耶利米埃哥其實是一本很實用的書
[00:28:32.580 --> 00:28:36.580]  教我們如何在憂鬱黑暗中
[00:28:36.580 --> 00:28:38.580]  一步一步走出來
[00:28:38.580 --> 00:28:41.580]  每一章都有一個很重要的訊息
[00:28:41.580 --> 00:28:43.580]  所以我叫這個系列
[00:28:43.580 --> 00:28:48.580]  叫它做答出憂鬱黑暗的五部曲
[00:28:48.580 --> 00:28:52.580]  就是告訴我們我們在苦難中應該怎樣回應
[00:28:52.580 --> 00:28:57.580]  我們看到很多時候我們生活當中
[00:28:57.580 --> 00:28:59.580]  有苦難的時候
[00:28:59.580 --> 00:29:01.580]  就好像猶太人一樣
[00:29:01.580 --> 00:29:03.580]  當審判來臨的時候
[00:29:03.580 --> 00:29:07.580]  他們覺得力量衰竭毫無指望
[00:29:07.580 --> 00:29:09.580]  就好像當我們在苦難當中
[00:29:09.580 --> 00:29:12.580]  我們都覺得我們的力量有限
[00:29:12.580 --> 00:29:15.580]  我們好像完全沒有指望一樣
[00:29:15.580 --> 00:29:20.580]  但是神就教我們怎樣能夠一步一步走出來
[00:29:20.580 --> 00:29:24.580]  第一章其實最重要的訊息
[00:29:24.580 --> 00:29:28.580]  就是教我們怎樣能夠面對我們的苦難
[00:29:28.580 --> 00:29:30.580]  面對現實
[00:29:30.580 --> 00:29:33.580]  一個人在苦難當中要面對現實
[00:29:33.580 --> 00:29:37.580]  有很多人在苦難當中是逃避現實
[00:29:37.580 --> 00:29:38.580]  當你逃避現實
[00:29:38.580 --> 00:29:42.580]  你是不能夠走出這個憂鬱黑暗
[00:29:42.580 --> 00:29:44.580]  一定要面對
[00:29:44.580 --> 00:29:45.580]  在第一章
[00:29:45.580 --> 00:29:49.580]  神甚至教我們怎樣面對我們的敵人
[00:29:49.580 --> 00:29:53.580]  就是那些令我們進入苦楚痛景的人
[00:29:53.580 --> 00:29:57.580]  在經文裏面說我們可以數算惡人的罪
[00:29:57.580 --> 00:29:59.580]  就好像打小人一樣
[00:29:59.580 --> 00:30:02.580]  可以數算對方的罪
[00:30:02.580 --> 00:30:06.580]  你說不是耶穌基督教我們要愛我們的敵人
[00:30:06.580 --> 00:30:08.580]  要寬恕我們的敵人嗎
[00:30:08.580 --> 00:30:09.580]  是
[00:30:09.580 --> 00:30:12.580]  在個人的立場我們是要寬恕
[00:30:12.580 --> 00:30:15.580]  我們是要去愛我們的敵人
[00:30:15.580 --> 00:30:18.580]  但是在宮仍然是有公義
[00:30:18.580 --> 00:30:21.580]  當我們見到惡人當道
[00:30:21.580 --> 00:30:24.580]  當我們見到有人為非作歹的時候
[00:30:24.580 --> 00:30:28.580]  我們是可以求神主持公道
[00:30:28.580 --> 00:30:30.580]  這在第一章告訴我們
[00:30:30.580 --> 00:30:34.580]  我們要面對我們的苦景苦難
[00:30:34.580 --> 00:30:37.580]  我們甚至要面對我們的敵人
[00:30:37.580 --> 00:30:39.580]  第二章呢
[00:30:39.580 --> 00:30:44.580]  第二章是教我們在苦難中要向神申訴
[00:30:44.580 --> 00:30:46.580]  其實很有趣
[00:30:46.580 --> 00:30:49.580]  第二章本來是講神的公義
[00:30:49.580 --> 00:30:51.580]  神的主權
[00:30:51.580 --> 00:30:56.580]  為甚麼會突然間變成教我們怎樣申訴
[00:30:56.580 --> 00:30:58.580]  雖然神是有主權
[00:30:58.580 --> 00:31:03.580]  但祂也沒有忽略人的感受
[00:31:03.580 --> 00:31:05.580]  在第二章很清楚的訊息
[00:31:05.580 --> 00:31:09.580]  神是叫我們在苦難當中要向祂申訴
[00:31:09.580 --> 00:31:12.580]  甚至可以埋怨可以投訴
[00:31:12.580 --> 00:31:18.580]  就好像耶利米埃哥的二章十九節告訴我們
[00:31:18.580 --> 00:31:22.580]  在主的面前傾心如水
[00:31:22.580 --> 00:31:26.580]  在主的面前我們可以全盤托出
[00:31:26.580 --> 00:31:29.580]  向神祢都吐出我們的苦水
[00:31:29.580 --> 00:31:33.580]  這是耶利米埃哥教我們的
[00:31:33.580 --> 00:31:36.580]  第三點呢
[00:31:36.580 --> 00:31:38.580]  在第三章教我們
[00:31:38.580 --> 00:31:45.580]  在苦難當中我們要仰望神來尋求希望
[00:31:45.580 --> 00:31:48.580]  有很多人在苦難當中
[00:31:48.580 --> 00:31:51.580]  只是看著自己的苦境
[00:31:51.580 --> 00:31:53.580]  看著自己的環境
[00:31:53.580 --> 00:31:56.580]  自己的苦難在轉牛角尖
[00:31:56.580 --> 00:31:59.580]  注意力是在自己身上
[00:31:59.580 --> 00:32:03.580]  耶利米埃哥說你要將這個注意力放在神的身上
[00:32:03.580 --> 00:32:07.580]  仰望神你才能夠走出來
[00:32:07.580 --> 00:32:09.580]  這是第三點
[00:32:09.580 --> 00:32:12.580]  這個訊息在耶利米埃哥的第三章
[00:32:12.580 --> 00:32:15.580]  最中心的部分是很清楚
[00:32:15.580 --> 00:32:19.580]  耶利米埃哥的三章二十一至二十四節
[00:32:19.580 --> 00:32:23.580]  「但我的心一想起下面這件事
[00:32:23.580 --> 00:32:25.580]  我就有指望
[00:32:25.580 --> 00:32:28.580]  耶和華的慈愛永不斷絕
[00:32:28.580 --> 00:32:31.580]  他的憐憫永不止息
[00:32:31.580 --> 00:32:34.580]  每天早晨都是新的
[00:32:34.580 --> 00:32:37.580]  你的信實多麼廣大
[00:32:37.580 --> 00:32:40.580]  我的心裡說耶和華是我的份
[00:32:40.580 --> 00:32:43.580]  所以我別仰望他」
[00:32:43.580 --> 00:32:46.580]  我們在苦難當中
[00:32:46.580 --> 00:32:49.580]  不要看著自己轉牛角尖走不出來
[00:32:49.580 --> 00:32:52.580]  我們要仰望神
[00:32:52.580 --> 00:32:53.580]  第四點呢
[00:32:53.580 --> 00:32:57.580]  在第四章教我們要面對自己
[00:32:57.580 --> 00:33:02.580]  不是所有的苦難都是因為人的罪
[00:33:02.580 --> 00:33:05.580]  就好像約伯記我們看到
[00:33:05.580 --> 00:33:07.580]  約伯沒有犯罪
[00:33:07.580 --> 00:33:10.580]  但苦難是臨到他的身上
[00:33:10.580 --> 00:33:12.580]  但如果真的因為我們的罪
[00:33:12.580 --> 00:33:15.580]  以致苦難是臨到我們的身上
[00:33:15.580 --> 00:33:19.580]  我們應該為自己負責
[00:33:19.580 --> 00:33:22.580]  去到神的面前認罪悔改
[00:33:22.580 --> 00:33:27.580]  才能夠真真正正的得到醫治
[00:33:27.580 --> 00:33:29.580]  還有第五點
[00:33:29.580 --> 00:33:32.580]  就是要轉向歸回神
[00:33:32.580 --> 00:33:34.580]  求神來紀念
[00:33:34.580 --> 00:33:36.580]  求神來復興
[00:33:36.580 --> 00:33:40.580]  這就是耶利米哀歌給我們的五點
[00:33:40.580 --> 00:33:43.580]  你說我這五點哪裡找得出來
[00:33:43.580 --> 00:33:45.580]  我等一下會解釋
[00:33:45.580 --> 00:33:48.580]  其實傳書完結的時候
[00:33:48.580 --> 00:33:54.580]  都沒有說神有答到以色列人的禱告
[00:33:54.580 --> 00:33:58.580]  也就是說以色列人的環境沒有改變
[00:33:58.580 --> 00:34:02.580]  這和我們在苦難當中一樣
[00:34:02.580 --> 00:34:06.580]  有很多人因為自己的環境
[00:34:06.580 --> 00:34:08.580]  我們的苦難沒有改變
[00:34:08.580 --> 00:34:11.580]  以致我們的信心動搖
[00:34:11.580 --> 00:34:13.580]  但是耶利米哀歌教我們
[00:34:13.580 --> 00:34:15.580]  就算環境沒有改變
[00:34:15.580 --> 00:34:17.580]  我們仍然要仰望神
[00:34:17.580 --> 00:34:20.580]  慢慢一步一步地踏出來
[00:34:20.580 --> 00:34:28.580]  耶利米哀歌的總綱和格式
[00:34:28.580 --> 00:34:32.580]  非常精妙的格式的一本書
[00:34:32.580 --> 00:34:36.580]  第一章是講耶路撒冷城的悲劇
[00:34:36.580 --> 00:34:38.580]  主角是誰呢?
[00:34:38.580 --> 00:34:40.580]  是石安的寡婦
[00:34:40.580 --> 00:34:44.580]  石安的寡婦不是一個真正的人
[00:34:44.580 --> 00:34:46.580]  是代表耶路撒冷
[00:34:46.580 --> 00:34:50.580]  本來耶路撒冷在列國中本位大
[00:34:50.580 --> 00:34:54.580]  但是因為他的罪成為了寡婦
[00:34:54.580 --> 00:34:56.580]  這是第一章
[00:34:56.580 --> 00:34:59.580]  第二章是講出悲劇的原因
[00:34:59.580 --> 00:35:01.580]  是因為以色列人的罪
[00:35:01.580 --> 00:35:04.580]  審判臨到耶路撒冷城
[00:35:04.580 --> 00:35:07.580]  主角是誰呢?
[00:35:07.580 --> 00:35:10.580]  主角是神自己
[00:35:10.580 --> 00:35:15.580]  是神的主權來審判以色列人
[00:35:15.580 --> 00:35:19.580]  內容是有關耶和華的烈路
[00:35:19.580 --> 00:35:21.580]  耶和華的怒氣
[00:35:21.580 --> 00:35:23.580]  第三章呢?
[00:35:23.580 --> 00:35:26.580]  第三章的主角是耶利米先知
[00:35:26.580 --> 00:35:28.580]  是他的哀動
[00:35:28.580 --> 00:35:30.580]  雖然是有苦難
[00:35:30.580 --> 00:35:33.580]  耶和華叫以色列人要仰望神
[00:35:33.580 --> 00:35:36.580]  以致能夠得到希望和安慰
[00:35:36.580 --> 00:35:39.580]  將注意力放在神的身上
[00:35:39.580 --> 00:35:41.580]  第四章呢?
[00:35:41.580 --> 00:35:43.580]  第四章如果我們讀起來
[00:35:43.580 --> 00:35:47.580]  好像覺得也是有關耶路撒冷的懲罰
[00:35:47.580 --> 00:35:51.580]  繼續在講耶路撒冷的審判
[00:35:51.580 --> 00:35:53.580]  但是當你仔細讀
[00:35:53.580 --> 00:35:58.580]  你會發覺其實是耶路撒冷的認罪
[00:35:58.580 --> 00:36:00.580]  是他們的懺悔
[00:36:00.580 --> 00:36:03.580]  所以主角是耶路撒冷
[00:36:03.580 --> 00:36:05.580]  是以色列人
[00:36:05.580 --> 00:36:07.580]  第五章呢?
[00:36:07.580 --> 00:36:10.580]  第五章的主角仍然是以色列人
[00:36:10.580 --> 00:36:12.580]  是他們的禱告
[00:36:12.580 --> 00:36:14.580]  求神紀念他們
[00:36:14.580 --> 00:36:16.580]  求神來復興他們
[00:36:16.580 --> 00:36:21.580]  其實五章的經文
[00:36:21.580 --> 00:36:24.580]  耶利米愛國都是字母詩
[00:36:24.580 --> 00:36:27.580]  我在講那紅書的時候
[00:36:27.580 --> 00:36:30.580]  跟大家講過字母詩是什麼
[00:36:30.580 --> 00:36:34.580]  字母詩就是根據希伯來文的字母
[00:36:34.580 --> 00:36:36.580]  每一節經文
[00:36:36.580 --> 00:36:41.580]  由Aleph到Beth到Gemmel到Dalet
[00:36:41.580 --> 00:36:44.580]  一直排下去到Tab
[00:36:44.580 --> 00:36:47.580]  希伯來文是有22個字母
[00:36:47.580 --> 00:36:52.580]  所以字母詩應該是有22節的經文
[00:36:52.580 --> 00:36:57.580]  為什麼希伯來文的字母只有22個字母
[00:36:57.580 --> 00:37:00.580]  英文有26個呢?
[00:37:00.580 --> 00:37:03.580]  因為希伯來文是有子音
[00:37:03.580 --> 00:37:06.580]  是有consonant 但沒有母音
[00:37:06.580 --> 00:37:08.580]  母音就是vowels
[00:37:08.580 --> 00:37:10.580]  所以他們少了幾個
[00:37:10.580 --> 00:37:14.580]  一共有22個希伯來文的字母
[00:37:14.580 --> 00:37:18.580]  我們看到在第一章
[00:37:18.580 --> 00:37:20.580]  第二章 第四章
[00:37:20.580 --> 00:37:22.580]  都有22節的經文
[00:37:22.580 --> 00:37:26.580]  唯獨第三章就有66節的經文
[00:37:26.580 --> 00:37:30.580]  意思是每個字母都會出現三次
[00:37:30.580 --> 00:37:34.580]  三個Aleph 三個Beth 一直到三個Tab
[00:37:34.580 --> 00:37:39.580]  這個格式和詩篇的1819篇很相似
[00:37:39.580 --> 00:37:43.580]  詩篇的1819篇都是字母詩
[00:37:43.580 --> 00:37:46.580]  但每個字母出現八次
[00:37:46.580 --> 00:37:51.580]  而耶利米愛哥的第三章就只出現三次
[00:37:51.580 --> 00:37:55.580]  耶利米愛哥的第五章呢
[00:37:55.580 --> 00:37:57.580]  第五章有22節的經文
[00:37:57.580 --> 00:38:01.580]  但似乎沒有字母的次序
[00:38:01.580 --> 00:38:04.580]  有很多的解經家 神學家都說
[00:38:04.580 --> 00:38:06.580]  第五章是沒有字母詩
[00:38:06.580 --> 00:38:08.580]  但我不同意
[00:38:08.580 --> 00:38:13.580]  我相信在第五章其實是有一個小型的字母詩
[00:38:13.580 --> 00:38:17.580]  等下我們會再深入一點來看
[00:38:17.580 --> 00:38:19.580]  在我們手上的聖經
[00:38:19.580 --> 00:38:23.580]  分章的時候很多時候都會分錯
[00:38:23.580 --> 00:38:25.580]  為什麼分章會分錯呢
[00:38:25.580 --> 00:38:27.580]  你說不是神物事嗎
[00:38:27.580 --> 00:38:30.580]  分章是後人加上去的
[00:38:30.580 --> 00:38:32.580]  所以不是神所物事
[00:38:32.580 --> 00:38:34.580]  有很多的錯誤
[00:38:34.580 --> 00:38:38.580]  但因為耶利米愛哥是有字母詩
[00:38:38.580 --> 00:38:40.580]  所以分章起來是很清楚
[00:38:40.580 --> 00:38:45.580]  感謝神 耶利米愛哥的分章是完全正確
[00:38:45.580 --> 00:38:52.580]  我們看到耶利米愛哥一共有154節的經文
[00:38:52.580 --> 00:38:55.580]  有3415個字
[00:38:55.580 --> 00:39:00.580]  而第三章我們說到有66節的經文
[00:39:00.580 --> 00:39:05.580]  其他所有的章節都只有22節的經文
[00:39:05.580 --> 00:39:07.580]  這樣讓我們看到
[00:39:07.580 --> 00:39:11.580]  第三章似乎是經文的中心
[00:39:11.580 --> 00:39:16.580]  22節22節66節又回去22節22節
[00:39:16.580 --> 00:39:19.580]  好像第三章是一個高山一樣
[00:39:19.580 --> 00:39:22.580]  亦都好像是一個首尾的結構
[00:39:22.580 --> 00:39:28.580]  而的確很重要的經文是在第三章的中心
[00:39:28.580 --> 00:39:30.580]  就是三章22至24
[00:39:30.580 --> 00:39:32.580]  我剛才讀過的經文
[00:39:32.580 --> 00:39:36.580]  是有關神給以色列人的希望
[00:39:36.580 --> 00:39:42.580]  但我相信神亦都將注意力放在其他章節裏面
[00:39:42.580 --> 00:39:44.580]  例如第四章
[00:39:44.580 --> 00:39:46.580]  很奇怪 很獨特
[00:39:46.580 --> 00:39:48.580]  其他所有的章節
[00:39:48.580 --> 00:39:52.580]  每節的經文都有一句或三句
[00:39:52.580 --> 00:39:55.580]  只有第四章有兩句
[00:39:55.580 --> 00:39:57.580]  只有第四章
[00:39:57.580 --> 00:40:00.580]  所以這是第四章獨特之處
[00:40:00.580 --> 00:40:03.580]  第五章我剛才說過了
[00:40:03.580 --> 00:40:08.580]  獨特的地方是那首小型的字母詩
[00:40:08.580 --> 00:40:12.580]  第一章都有不同的地方
[00:40:12.580 --> 00:40:15.580]  就是字母的次序有不同
[00:40:15.580 --> 00:40:19.580]  在第十六和第十七個希伯來文的字母
[00:40:19.580 --> 00:40:21.580]  Iron和Pay
[00:40:21.580 --> 00:40:24.580]  第一章是Iron然後到Pay
[00:40:24.580 --> 00:40:30.580]  第二 第三 第四是Pay才到Iron
[00:40:30.580 --> 00:40:32.580]  很奇怪
[00:40:32.580 --> 00:40:36.580]  其實這個次序在第一章
[00:40:36.580 --> 00:40:44.580]  是和詩篇的25篇 34篇 37篇 119和145
[00:40:44.580 --> 00:40:46.580]  都是一樣
[00:40:46.580 --> 00:40:49.580]  是一個比較新的字母次序
[00:40:49.580 --> 00:40:51.580]  古老的字母次序
[00:40:51.580 --> 00:40:55.580]  就好像第二章 第三章和第四章
[00:40:55.580 --> 00:41:03.580]  在考古學找到很多陶瓷的瓦片
[00:41:03.580 --> 00:41:08.580]  見到上高都有兩種的次序都找得到
[00:41:08.580 --> 00:41:13.580]  你說兩種不同的次序
[00:41:13.580 --> 00:41:16.580]  很明顯就是兩個作者
[00:41:16.580 --> 00:41:18.580]  一個作者用一個次序
[00:41:18.580 --> 00:41:20.580]  另外一個作者用另一個次序
[00:41:20.580 --> 00:41:23.580]  先不要下結論
[00:41:23.580 --> 00:41:26.580]  等一下我們會回來看這一點
[00:41:26.580 --> 00:41:28.580]  很有趣
[00:41:28.580 --> 00:41:33.580]  我說了所有第三章 第四章 第五章 第一章
[00:41:33.580 --> 00:41:36.580]  都有它的變化的字母詩
[00:41:36.580 --> 00:41:39.580]  你說第二章有沒有變化
[00:41:39.580 --> 00:41:42.580]  第二章沒有變化 是很傳統的
[00:41:42.580 --> 00:41:46.580]  我叫這些變化做瑕疵
[00:41:46.580 --> 00:41:50.580]  從這些瑕疵當中就是我找到
[00:41:50.580 --> 00:41:54.580]  前面我和大家說的經文重心的地方
[00:41:54.580 --> 00:41:56.580]  五章每一章重心的地方
[00:41:56.580 --> 00:41:59.580]  都是由這些瑕疵找得到
[00:41:59.580 --> 00:42:02.580]  第二章有沒有瑕疵 沒有瑕疵
[00:42:02.580 --> 00:42:04.580]  第二章的主角是誰
[00:42:04.580 --> 00:42:07.580]  是神自己
[00:42:07.580 --> 00:42:11.580]  神有沒有瑕疵 神是沒有瑕疵的
[00:42:11.580 --> 00:42:16.580]  所以我很相信這個結構
[00:42:16.580 --> 00:42:21.580]  是耶利米有心放在經文中
[00:42:21.580 --> 00:42:23.580]  讓我們來發掘
[00:42:23.580 --> 00:42:26.580]  有人也會問到
[00:42:26.580 --> 00:42:29.580]  字母詩究竟為什麼要用字母詩
[00:42:29.580 --> 00:42:31.580]  有什麼用意
[00:42:31.580 --> 00:42:36.580]  傳統的字母詩就是讓我們容易背
[00:42:36.580 --> 00:42:38.580]  如果你照著ABC這樣下
[00:42:38.580 --> 00:42:41.580]  是不是容易背經文
[00:42:41.580 --> 00:42:45.580]  猶太人懂得希伯來文就更加容易背
[00:42:45.580 --> 00:42:48.580]  但是在這裡我相信不成立
[00:42:48.580 --> 00:42:52.580]  因為耶利米是用了兩個不同的次序
[00:42:52.580 --> 00:42:54.580]  如果要人容易背的話
[00:42:54.580 --> 00:42:56.580]  他應該只用一個
[00:42:56.580 --> 00:42:59.580]  所以我相信這個不是原因
[00:42:59.580 --> 00:43:03.580]  另外有人說遭受這麼大的悲劇
[00:43:03.580 --> 00:43:05.580]  耶利米啞口無言
[00:43:05.580 --> 00:43:09.580]  所以他要用ABCD希伯來文的字母
[00:43:09.580 --> 00:43:12.580]  來給他一個指引
[00:43:12.580 --> 00:43:14.580]  另外也有人說
[00:43:14.580 --> 00:43:19.580]  用字母詩就不會縮短了對耶路撒冷的哀悼
[00:43:19.580 --> 00:43:22.580]  如果不是耶利米寫了一兩節的經文
[00:43:22.580 --> 00:43:24.580]  就說不寫了
[00:43:24.580 --> 00:43:25.580]  但是如果你是字母詩
[00:43:25.580 --> 00:43:28.580]  你一定要寫足二十二節的經文
[00:43:28.580 --> 00:43:32.580]  但我相信這兩個都不是一個好的原因
[00:43:32.580 --> 00:43:36.580]  我相信耶利米真的目睹了耶路撒冷的卑位
[00:43:36.580 --> 00:43:38.580]  他滿肚都是苦水
[00:43:38.580 --> 00:43:42.580]  二十二節可能都不夠給他寫
[00:43:42.580 --> 00:43:44.580]  我相信這個不是原因
[00:43:44.580 --> 00:43:48.580]  我們再看真正的原因是什麼
[00:43:48.580 --> 00:43:50.580]  首先我們要知道
[00:43:50.580 --> 00:43:52.580]  有很多的解經家
[00:43:52.580 --> 00:43:54.580]  很多的聖經學者
[00:43:54.580 --> 00:43:59.580]  都說耶利米先寫第二章
[00:43:59.580 --> 00:44:01.580]  接著寫第四章
[00:44:01.580 --> 00:44:03.580]  接著寫第五章
[00:44:03.580 --> 00:44:05.580]  接著寫第一章
[00:44:05.580 --> 00:44:09.580]  第三章不是很清楚他什麼時候寫
[00:44:09.580 --> 00:44:13.580]  好像是耶利米寫了很多這些詩歌
[00:44:13.580 --> 00:44:16.580]  然後有後人將它炒在一起
[00:44:16.580 --> 00:44:18.580]  就變成了耶利米哀歌
[00:44:18.580 --> 00:44:21.580]  不是的 弟兄姊妹
[00:44:21.580 --> 00:44:25.580]  耶利米哀歌整部都是一個首尾結構
[00:44:25.580 --> 00:44:27.580]  遲些我會和大家分享
[00:44:27.580 --> 00:44:29.580]  很精彩的首尾結構
[00:44:29.580 --> 00:44:32.580]  不可能是亂七八糟炒在一起
[00:44:32.580 --> 00:44:36.580]  也有很多的解經家他們說
[00:44:36.580 --> 00:44:40.580]  耶利米哀歌的結構這麼特別
[00:44:40.580 --> 00:44:42.580]  每一張書都不同
[00:44:42.580 --> 00:44:46.580]  一定是不同的人寫 很明顯
[00:44:46.580 --> 00:44:52.580]  其實這個正是很多的自由派神學家
[00:44:52.580 --> 00:44:54.580]  他們所喜歡說的
[00:44:54.580 --> 00:44:57.580]  摩西吳敬不是摩西寫的
[00:44:57.580 --> 00:45:01.580]  以塞亞書不是以塞亞先知寫的
[00:45:01.580 --> 00:45:03.580]  尤其是以塞亞書他們說
[00:45:03.580 --> 00:45:09.580]  一至三十九章和四十至六十六章
[00:45:09.580 --> 00:45:12.580]  根本的文筆都不同
[00:45:12.580 --> 00:45:16.580]  很明顯起碼有兩個以塞亞
[00:45:16.580 --> 00:45:19.580]  或者兩個作者
[00:45:19.580 --> 00:45:23.580]  我甚至聽過有三個 四個 五個 六個人
[00:45:23.580 --> 00:45:25.580]  不同來作
[00:45:25.580 --> 00:45:29.580]  但是真正的作者是誰呢?
[00:45:29.580 --> 00:45:32.580]  你看一下約翰福音十二章怎麼說
[00:45:32.580 --> 00:45:36.580]  約翰福音十二章在說三十八節
[00:45:36.580 --> 00:45:40.580]  是引用了以塞亞書的五十三章
[00:45:40.580 --> 00:45:43.580]  即是以塞亞書的下半部
[00:45:43.580 --> 00:45:46.580]  在約翰福音十二章四十節
[00:45:46.580 --> 00:45:49.580]  是引用了以塞亞書的第六章
[00:45:49.580 --> 00:45:52.580]  即是以塞亞書的上半部
[00:45:52.580 --> 00:45:56.580]  上半部和下半部都在這裡
[00:45:56.580 --> 00:45:59.580]  耶穌基督說誰是作者
[00:45:59.580 --> 00:46:04.580]  在約翰福音十二章三十八至四十一
[00:46:04.580 --> 00:46:09.580]  耶穌基督三次說到是以塞亞先知
[00:46:09.580 --> 00:46:12.580]  是一位以塞亞先知寫的
[00:46:12.580 --> 00:46:15.580]  不是兩位三位四位
[00:46:15.580 --> 00:46:18.580]  為什麼這些自由派的神學家
[00:46:18.580 --> 00:46:21.580]  要說到這麼多的作者
[00:46:21.580 --> 00:46:26.580]  否定神的話語 否定聖經的權威
[00:46:26.580 --> 00:46:28.580]  為什麼他們要這樣做呢?
