
[00:00:00.000 --> 00:00:07.000]  我們開始下半部,進入正題
[00:26:55.000 --> 00:27:05.000]  我們進入誰是今在與昔在的耶穌基督
[00:27:05.000 --> 00:27:09.000]  基督論第一本
[00:27:09.000 --> 00:27:16.000]  這個講法的焦點是耶穌基督
[00:27:16.000 --> 00:27:25.000]  這個名字誰是今在與昔在的耶穌基督
[00:27:25.000 --> 00:27:30.000]  是德文書的書名
[00:27:30.000 --> 00:27:35.000]  在英文來說有兩個不同的翻譯
[00:27:35.000 --> 00:27:39.000]  一個在美國叫Christ the Sender
[00:27:39.000 --> 00:27:42.000]  在英國叫Christology
[00:27:42.000 --> 00:27:47.000]  我想從這個書名開始說起
[00:27:47.000 --> 00:27:52.000]  Christ the Sender這個名字其實是相當好的意思
[00:27:52.000 --> 00:27:57.000]  因為事實上在這本書裡
[00:27:57.000 --> 00:28:01.000]  甚至在潘華自己的思想裡
[00:28:01.000 --> 00:28:05.000]  The Sender是一個很重要的觀念
[00:28:05.000 --> 00:28:09.000]  當然我們要小心這個The Sender的意思是甚麼呢?
[00:28:09.000 --> 00:28:12.000]  一般我們會譯為中心
[00:28:12.000 --> 00:28:19.000]  但事實上可以有另一個譯法,中間
[00:28:19.000 --> 00:28:24.000]  中心和中間有很多地方是可以很不一樣的
[00:28:24.000 --> 00:28:29.000]  中間很多時候可以強調
[00:28:29.000 --> 00:28:32.000]  人或者這樣說
[00:28:32.000 --> 00:28:34.000]  當他用Sender這個字
[00:28:34.000 --> 00:28:37.000]  用中心或中間這個含義
[00:28:37.000 --> 00:28:38.000]  用來說耶穌基督的時候
[00:28:38.000 --> 00:28:45.000]  就表示人要透過基督這個中間
[00:28:45.000 --> 00:28:48.000]  站在萬物和人之間
[00:28:48.000 --> 00:28:51.000]  站在上帝和人之間的基督
[00:28:51.000 --> 00:28:57.000]  人才可以和上帝或萬物建立關係
[00:28:57.000 --> 00:29:00.000]  換句話說,所謂之間,中間
[00:29:00.000 --> 00:29:03.000]  就是耶穌基督的角色,那種中保的角色
[00:29:03.000 --> 00:29:05.000]  或中介的角色
[00:29:05.000 --> 00:29:07.000]  這個字不一定要用中保,中保不一定要用中保
[00:29:07.000 --> 00:29:10.000]  就是Mediator,Mediator不一定要用中保
[00:29:10.000 --> 00:29:13.000]  如果用中保,這個保字就有一個含義
[00:29:13.000 --> 00:29:19.000]  就是保護、保屬,諸如此類的含義
[00:29:19.000 --> 00:29:21.000]  但在潘柏林來說,最主要是說
[00:29:21.000 --> 00:29:23.000]  人沒辦法直接去到上帝
[00:29:23.000 --> 00:29:25.000]  人沒辦法直接去到其他人
[00:29:25.000 --> 00:29:28.000]  人沒辦法和萬物有直接的關係
[00:29:28.000 --> 00:29:36.000]  他一定要透過人和萬物和上帝之間的耶穌基督
[00:29:36.000 --> 00:29:39.000]  基督就站在人和萬物之間
[00:29:39.000 --> 00:29:42.000]  站在人和上帝之間
[00:29:42.000 --> 00:29:44.000]  Sender的意思是這樣
[00:29:44.000 --> 00:29:46.000]  他這裡有一個中介的意思
[00:29:46.000 --> 00:29:48.000]  Mediator的含義在裡面
[00:29:48.000 --> 00:29:50.000]  這樣解釋的時候
[00:29:50.000 --> 00:29:54.000]  基督論立刻出現一種拯救論的意思在裡面
[00:29:54.000 --> 00:29:57.000]  潘柏林很喜歡說,人墮落了之後
[00:29:57.000 --> 00:30:03.000]  人其實不能夠真正直接和上帝相交和人相交
[00:30:03.000 --> 00:30:07.000]  我們何時直接去到其他人身上呢?
[00:30:07.000 --> 00:30:14.000]  我們何時就會將對方扭曲、主宰、同化
[00:30:14.000 --> 00:30:25.000]  就是說,我們的自我能力在不斷擴展
[00:30:25.000 --> 00:30:30.000]  如果基督沒有在中間阻隔著我們
[00:30:30.000 --> 00:30:36.000]  我們一定會將我們的鄰居、鄰舍吞噬
[00:30:36.000 --> 00:30:42.000]  成為我們的工具、使用的手段
[00:30:42.000 --> 00:30:50.000]  這個墮落之後是一個非常大的危機
[00:30:50.000 --> 00:30:54.000]  墮落到如今,我們其實不斷經歷這種危機
[00:30:54.000 --> 00:30:56.000]  舉一些簡單的例子
[00:30:56.000 --> 00:31:01.000]  在《創世紀》裡面,他用男女的關係來說
[00:31:01.000 --> 00:31:04.000]  當人一旦墮落之後
[00:31:04.000 --> 00:31:11.000]  男性就會企圖消除作為界限的女性
[00:31:11.000 --> 00:31:18.000]  將她完全的主宰著、控制著
[00:31:18.000 --> 00:31:20.000]  成為自己一體、一部分
[00:31:20.000 --> 00:31:25.000]  但這個消除的界限是一種
[00:31:25.000 --> 00:31:29.000]  泯滅對方的差異的一種做法
[00:31:29.000 --> 00:31:33.000]  我不再尊重你是一個和我不一樣的人
[00:31:33.000 --> 00:31:38.000]  所以整個歷史就告訴我們
[00:31:38.000 --> 00:31:47.000]  墮落是一種不斷的控制、宰制、同化、殺害
[00:31:47.000 --> 00:31:49.000]  甚至到了極端就是殺害
[00:31:49.000 --> 00:31:51.000]  你抗拒我就殺害你
[00:31:51.000 --> 00:31:53.000]  將你歸於無有,消滅你
[00:31:53.000 --> 00:31:56.000]  這是徹底的同化
[00:31:56.000 --> 00:31:59.000]  你沒有任何反叛的可能
[00:31:59.000 --> 00:32:06.000]  我們說耶穌在支中間作為中心的含義
[00:32:06.000 --> 00:32:08.000]  官華說的是
[00:32:08.000 --> 00:32:13.000]  如果要和人真正建立一個恰當的關係
[00:32:13.000 --> 00:32:16.000]  基督永遠都要在中間
[00:32:16.000 --> 00:32:20.000]  這是一個非常重要的概念
[00:32:20.000 --> 00:32:22.000]  沒有一個直接的關係
[00:32:22.000 --> 00:32:27.000]  我們已經不能回到未墮落之前的狀態
[00:32:27.000 --> 00:32:34.000]  官華在聖徒群體的博士論文裡說
[00:32:34.000 --> 00:32:37.000]  在墮落之前我們和上帝是直接的關係
[00:32:37.000 --> 00:32:40.000]  我們和人可以是直接的關係
[00:32:40.000 --> 00:32:44.000]  但是墮落之後我們已經不能回到這個境況
[00:32:44.000 --> 00:32:46.000]  我們只能夠透過基督
[00:32:46.000 --> 00:32:49.000]  基督阻擋著我們
[00:32:49.000 --> 00:32:55.000]  讓我們不會隨便將我們的ego power擴張
[00:32:55.000 --> 00:33:00.000]  當然後面有一個要求
[00:33:00.000 --> 00:33:05.000]  願意在復活的基督和死亡的基督面前
[00:33:05.000 --> 00:33:12.000]  將我們的ego power和strong will降伏
[00:33:12.000 --> 00:33:15.000]  或者在基督論裡說
[00:33:15.000 --> 00:33:20.000]  human logos 人的道降伏下來
[00:33:20.000 --> 00:33:25.000]  在counter logos 基督就是counter logos
[00:33:25.000 --> 00:33:27.000]  就是對立的基督
[00:33:27.000 --> 00:33:34.000]  在我面前阻擋著我
[00:33:34.000 --> 00:33:39.000]  我們可以從英譯本Christ the center
[00:33:39.000 --> 00:33:42.000]  從center這個字可以規見到
[00:33:42.000 --> 00:33:46.000]  潘伯雲的講課用心
[00:33:46.000 --> 00:33:53.000]  要將耶穌放在整個世界的中心或中間
[00:33:53.000 --> 00:33:57.000]  創世的墮落正正就是這個center
[00:33:57.000 --> 00:33:59.000]  人站在中間
[00:33:59.000 --> 00:34:01.000]  自己做上帝
[00:34:01.000 --> 00:34:05.000]  現在要replace 換位
[00:34:05.000 --> 00:34:08.000]  人不再可以站在中間的地位
[00:34:08.000 --> 00:34:11.000]  是基督站在那個位置
[00:34:11.000 --> 00:34:13.000]  另外我們說
[00:34:13.000 --> 00:34:18.000]  《德文本》說:誰是今在與昔在的耶穌
[00:34:18.000 --> 00:34:22.000]  這個今在是非常有意思的
[00:34:22.000 --> 00:34:31.000]  這個今在是presence 臨在
[00:34:31.000 --> 00:34:33.000]  現今臨在
[00:34:33.000 --> 00:34:36.000]  這裡是說甚麼呢?
[00:34:36.000 --> 00:34:38.000]  這裡是說
[00:34:38.000 --> 00:34:41.000]  如果我們進入講課裡
[00:34:41.000 --> 00:34:43.000]  你會發覺第一部分
[00:34:43.000 --> 00:34:45.000]  有一個introduction
[00:34:45.000 --> 00:34:47.000]  introduction有很重要的
[00:34:47.000 --> 00:34:48.000]  我們一會兒再說
[00:34:48.000 --> 00:34:50.000]  第一部分是說
[00:34:50.000 --> 00:34:55.000]  耶穌基督的臨在三重方式
[00:34:55.000 --> 00:34:58.000]  以聖道的方式臨在
[00:34:58.000 --> 00:35:01.000]  以聖禮的方式臨在
[00:35:01.000 --> 00:35:03.000]  以一個所謂的church community
[00:35:03.000 --> 00:35:08.000]  信仰群體的方式臨在
[00:35:08.000 --> 00:35:09.000]  是表明甚麼呢?
[00:35:09.000 --> 00:35:15.000]  表明耶穌基督不是過去了的人物
[00:35:15.000 --> 00:35:17.000]  不是一個理念
[00:35:17.000 --> 00:35:20.000]  不是像十九世紀
[00:35:20.000 --> 00:35:21.000]  講基督論的時候
[00:35:21.000 --> 00:35:26.000]  是講耶穌基督的工作效果
[00:35:26.000 --> 00:35:30.000]  這是甚麼意思呢?
[00:35:30.000 --> 00:35:32.000]  這個意思是
[00:35:32.000 --> 00:35:36.000]  耶穌基督只是一個歷史人物
[00:35:36.000 --> 00:35:41.000]  對十九世紀的自由神學來說
[00:35:41.000 --> 00:35:46.000]  但這個歷史人物卻是在產生很重要的歷史果效
[00:35:46.000 --> 00:35:49.000]  church的出現
[00:35:49.000 --> 00:35:51.000]  church就是那個spirit
[00:35:51.000 --> 00:35:52.000]  耶穌基督死了
[00:35:52.000 --> 00:35:54.000]  但不要緊
[00:35:54.000 --> 00:35:59.000]  他化身成為教會的objective spirit
[00:35:59.000 --> 00:36:01.000]  所以教會是甚麼呢?
[00:36:01.000 --> 00:36:04.000]  教會是耶穌基督的產物
[00:36:04.000 --> 00:36:07.000]  是他的效果
[00:36:07.000 --> 00:36:11.000]  是從一個效果來看耶穌基督
[00:36:11.000 --> 00:36:13.000]  但潘華這樣說
[00:36:13.000 --> 00:36:16.000]  他現在臨在
[00:36:16.000 --> 00:36:21.000]  就表示他不是一個效果
[00:36:21.000 --> 00:36:23.000]  他是一個person
[00:36:23.000 --> 00:36:26.000]  這個person是透過
[00:36:26.000 --> 00:36:30.000]  或者在道和聖禮裡
[00:36:30.000 --> 00:36:33.000]  與我們encounter(碰見)
[00:36:33.000 --> 00:36:35.000]  甚至這樣說
[00:36:35.000 --> 00:36:38.000]  耶穌基督就是那個聖道
[00:36:38.000 --> 00:36:41.000]  耶穌基督就是那個聖禮
[00:36:41.000 --> 00:36:45.000]  這裡他在繼承
[00:36:45.000 --> 00:36:53.000]  Norman基督論的看法
[00:36:53.000 --> 00:36:59.000]  在Norman基督論裡
[00:36:59.000 --> 00:37:02.000]  強調一樣很重要的
[00:37:02.000 --> 00:37:08.000]  耶穌基督是披戴了有罪的肉身
[00:37:08.000 --> 00:37:12.000]  Human nature和Divine nature
[00:37:12.000 --> 00:37:15.000]  不是一種對立
[00:37:15.000 --> 00:37:17.000]  排斥的一種關係
[00:37:17.000 --> 00:37:20.000]  反而耶穌基督的神聖
[00:37:20.000 --> 00:37:29.000]  是可以披戴有罪的肉身
[00:37:29.000 --> 00:37:32.000]  當這樣說的時候
[00:37:32.000 --> 00:37:35.000]  潘華會再進一步將他
[00:37:35.000 --> 00:37:37.000]  在道裡也一樣
[00:37:37.000 --> 00:37:39.000]  當宣講聖道的時候
[00:37:39.000 --> 00:37:40.000]  是透過人的語言
[00:37:40.000 --> 00:37:43.000]  但是上帝耶穌基督
[00:37:43.000 --> 00:37:46.000]  聖子仍然在選取人的語言
[00:37:46.000 --> 00:37:50.000]  來彰顯他自己或表達他自己
[00:37:50.000 --> 00:37:54.000]  即是說Divine word和Human word
[00:37:54.000 --> 00:37:57.000]  是結合在一起的
[00:37:57.000 --> 00:37:59.000]  人的語言是有限的
[00:37:59.000 --> 00:38:02.000]  人的語言甚至是充滿著罪性
[00:38:02.000 --> 00:38:06.000]  但是仍然可以與神聖的語言
[00:38:06.000 --> 00:38:07.000]  結合在一起
[00:38:07.000 --> 00:38:09.000]  因為Incarnation
[00:38:09.000 --> 00:38:12.000]  耶穌基督已成人身的事實
[00:38:12.000 --> 00:38:15.000]  本身就告訴我們這是有可能的
[00:38:15.000 --> 00:38:18.000]  所以在宣講裡同樣
[00:38:18.000 --> 00:38:21.000]  人的語言是有限的
[00:38:21.000 --> 00:38:24.000]  在聖禮裡的餅和酒
[00:38:24.000 --> 00:38:25.000]  都是有限的
[00:38:25.000 --> 00:38:27.000]  是物質性的
[00:38:27.000 --> 00:38:29.000]  但是上帝的無限性
[00:38:29.000 --> 00:38:30.000]  仍然可以臨在當中
[00:38:30.000 --> 00:38:35.000]  並且成為自己的出口
[00:38:35.000 --> 00:38:38.000]  甚至是自己的彰顯
[00:38:38.000 --> 00:38:44.000]  在講Pleasant的時候就要表達
[00:38:44.000 --> 00:38:47.000]  上帝不是遠離人間的
[00:38:47.000 --> 00:38:53.000]  基督仍然在教會裡出現
[00:38:53.000 --> 00:38:56.000]  在信仰群體裡出現
[00:38:56.000 --> 00:39:00.000]  在信仰群體裡出現的時候
[00:39:00.000 --> 00:39:03.000]  面對面挑戰我們
[00:39:03.000 --> 00:39:05.000]  對我們說話
[00:39:05.000 --> 00:39:07.000]  所以在今載
[00:39:07.000 --> 00:39:09.000]  在Here and Now
[00:39:09.000 --> 00:39:12.000]  每一次正確的宣講主導
[00:39:12.000 --> 00:39:15.000]  每一次的正確的施行聖禮
[00:39:15.000 --> 00:39:21.000]  一個真正的信仰群體就在那裡出現
[00:39:21.000 --> 00:39:23.000]  形成一個新的群體
[00:39:23.000 --> 00:39:27.000]  一個新人性在那裡出現
[00:39:27.000 --> 00:39:30.000]  這個理解
[00:39:30.000 --> 00:39:35.000]  其實仍然是繼承著宗教改革的思想
[00:39:35.000 --> 00:39:39.000]  大家知道宗教改革是怎麼講教會的
[00:39:39.000 --> 00:39:42.000]  怎麼要和天主教分開
[00:39:42.000 --> 00:39:44.000]  如果搞不定這件事
[00:39:44.000 --> 00:39:45.000]  就是異端了
[00:39:45.000 --> 00:39:47.000]  你做的是分離主義
[00:39:47.000 --> 00:39:51.000]  他們重新理解教會
[00:39:51.000 --> 00:39:53.000]  正確的施行聖禮
[00:39:53.000 --> 00:39:55.000]  正確的宣講聖道
[00:39:55.000 --> 00:39:57.000]  教會就在那裡
[00:39:57.000 --> 00:39:59.000]  那裡就是真正的教會
[00:39:59.000 --> 00:40:00.000]  上帝的話語
[00:40:00.000 --> 00:40:02.000]  上帝的聖道和聖禮
[00:40:02.000 --> 00:40:04.000]  是永不落空的
[00:40:04.000 --> 00:40:05.000]  換句話說
[00:40:05.000 --> 00:40:07.000]  當聖道被宣講
[00:40:07.000 --> 00:40:09.000]  聖禮被施行的時候
[00:40:09.000 --> 00:40:12.000]  信仰群體就出現了
[00:40:12.000 --> 00:40:14.000]  所以是一起出現的
[00:40:14.000 --> 00:40:19.000]  所以為什麼基督是以信仰群體的方式出現
[00:40:19.000 --> 00:40:22.000]  不是以一個新的
[00:40:22.000 --> 00:40:25.000]  在Word和Sacrament之外
[00:40:25.000 --> 00:40:32.000]  還有一個可以和Word和Sacrament分開的信仰群體
[00:40:32.000 --> 00:40:35.000]  這個信仰群體就是在Word和Sacrament
[00:40:35.000 --> 00:40:38.000]  一被宣講一被施行的時候
[00:40:38.000 --> 00:40:39.000]  就已經出現了
[00:40:39.000 --> 00:40:41.000]  是同一時間出現的
[00:40:41.000 --> 00:40:45.000]  聖道、聖禮是不會離開信仰群體
[00:40:45.000 --> 00:40:50.000]  信仰群體也不會離開聖道和聖禮
[00:40:50.000 --> 00:40:51.000]  Christ在中間
[00:40:51.000 --> 00:40:53.000]  Christ臨在中間
[00:40:53.000 --> 00:40:57.000]  這個完全是在跟隨著宗教改革
[00:40:57.000 --> 00:41:01.000]  無論是路德還是嘉爾文的教會觀
[00:41:01.000 --> 00:41:03.000]  對我們今天
[00:41:03.000 --> 00:41:06.000]  如果你是自由教會出身
[00:41:06.000 --> 00:41:09.000]  這個理解可能會比較陌生
[00:41:09.000 --> 00:41:12.000]  因為教會很少講這些東西
[00:41:12.000 --> 00:41:15.000]  更加不會和你高呼在宗教改革的時候
[00:41:15.000 --> 00:41:20.000]  馬丁路德、嘉爾文那些人在講什麼
[00:41:20.000 --> 00:41:23.000]  但這個對理解是非常重要的
[00:41:23.000 --> 00:41:25.000]  因為它在傳統的裡面
[00:41:25.000 --> 00:41:26.000]  我們都知道
[00:41:26.000 --> 00:41:29.000]  德國的教會就是Lutheran Church
[00:41:29.000 --> 00:41:31.000]  Lutheran Evangelical Church
[00:41:31.000 --> 00:41:32.000]  說起來
[00:41:32.000 --> 00:41:36.000]  Evangelical不是今天福音派專有的
[00:41:36.000 --> 00:41:39.000]  我們以為福音派
[00:41:39.000 --> 00:41:42.000]  馬丁路德就叫自己的教會
[00:41:42.000 --> 00:41:45.000]  宣講福音的教會
[00:41:45.000 --> 00:41:46.000]  但很可惜
[00:41:46.000 --> 00:41:50.000]  我們今天福音派很多時候不是宣講福音的
[00:41:50.000 --> 00:41:56.000]  你教會的主日崇拜什麼時候講福音的?
[00:41:56.000 --> 00:41:59.000]  你是不是等福音主日的時候講福音的?
[00:41:59.000 --> 00:42:01.000]  我們講了很多保羅書信
[00:42:01.000 --> 00:42:07.000]  我們很多時候都不講福音書的
[00:42:07.000 --> 00:42:09.000]  但如果你是Lutheran的
[00:42:09.000 --> 00:42:12.000]  如果你跟隨三代經體的
[00:42:12.000 --> 00:42:14.000]  你每個主日就是在講福音書的
[00:42:14.000 --> 00:42:17.000]  你是宣講福音的
[00:42:17.000 --> 00:42:20.000]  講保羅書信是有一個危機的
[00:42:20.000 --> 00:42:22.000]  你知道很大的危機是什麼嗎?
[00:42:22.000 --> 00:42:26.000]  很快就傳到講教義、講道德
[00:42:26.000 --> 00:42:28.000]  或者講應用程式
[00:42:28.000 --> 00:42:30.000]  但這樣傳到去的時候
[00:42:30.000 --> 00:42:32.000]  最容易出現一個問題
[00:42:32.000 --> 00:42:37.000]  就是抽離了耶穌基督的故事
[00:42:37.000 --> 00:42:40.000]  當我們所有的道德、應用程式
[00:42:40.000 --> 00:42:43.000]  離開了耶穌基督的故事的時候
[00:42:43.000 --> 00:42:45.000]  你就沒有根、沒有基
[00:42:45.000 --> 00:42:47.000]  你隨便講很多東西都可以
[00:42:47.000 --> 00:42:51.000]  其實對教會的頂尖的塑造出現很大的問題
[00:42:51.000 --> 00:42:54.000]  不過這些題外話我就不講了
[00:42:54.000 --> 00:42:56.000]  我教書有一個很大的問題
[00:42:56.000 --> 00:42:58.000]  經常講很多題外話
[00:42:58.000 --> 00:43:10.000]  糟了,我還有很多東西沒講過
[00:43:10.000 --> 00:43:12.000]  OK
[00:43:12.000 --> 00:43:19.000]  在Christology裏面有一個很出名的
[00:43:19.000 --> 00:43:21.000]  很多人都會提到
[00:43:21.000 --> 00:43:23.000]  Christology的課堂裏面
[00:43:23.000 --> 00:43:26.000]  經常被人提到的就是「Who」的問題
[00:43:26.000 --> 00:43:29.000]  我們面對基督的時候不能夠問「How」
[00:43:29.000 --> 00:43:31.000]  只能夠問「Who」
[00:43:31.000 --> 00:43:33.000]  這就是為什麼
[00:43:33.000 --> 00:43:34.000]  在德文的書名
[00:43:34.000 --> 00:43:38.000]  「誰是今在與昔在的耶穌基督」
[00:43:38.000 --> 00:43:39.000]  「Who」是非常重要的
[00:43:39.000 --> 00:43:40.000]  對潘博弈來說
[00:43:40.000 --> 00:43:42.000]  為什麼「Who」是最重要的?
[00:43:42.000 --> 00:43:44.000]  為什麼不能夠問「How」?
[00:43:44.000 --> 00:43:51.000]  潘博弈就由Christology這個字開始講起
[00:43:51.000 --> 00:43:54.000]  Christology這個字是什麼來的?
[00:43:54.000 --> 00:43:58.000]  由Christ和Logos兩個字組合而成的
[00:43:58.000 --> 00:44:03.000]  但是如果我們心水清一點的時候
[00:44:03.000 --> 00:44:06.000]  Christ就是Logos
[00:44:06.000 --> 00:44:10.000]  Christ就是Logos
[00:44:10.000 --> 00:44:13.000]  如果你翻譯成中文的時候
[00:44:13.000 --> 00:44:14.000]  你怎樣翻譯?
[00:44:14.000 --> 00:44:17.000]  報導
[00:44:17.000 --> 00:44:20.000]  非常多
[00:44:20.000 --> 00:44:26.000]  後面的Logos可以翻譯成什麼?
[00:44:26.000 --> 00:44:28.000]  知不知道?
[00:44:28.000 --> 00:44:30.000]  Biology
[00:44:30.000 --> 00:44:34.000]  可以說是言論
[00:44:34.000 --> 00:44:37.000]  言說
[00:44:37.000 --> 00:44:40.000]  最多只能說是學科
[00:44:40.000 --> 00:44:42.000]  在這些字下
[00:44:42.000 --> 00:44:44.000]  可以理性理論
[00:44:44.000 --> 00:44:46.000]  或者principle
[00:44:46.000 --> 00:44:51.000]  但最終是演示了我們今天的用語
[00:44:51.000 --> 00:44:54.000]  Logos可以說是言論、言說
[00:44:54.000 --> 00:45:01.000]  討論前面所說的subject matter
[00:45:01.000 --> 00:45:04.000]  比如Christology
[00:45:04.000 --> 00:45:09.000]  這些言說討論Jesus Christ 耶穌基督
[00:45:09.000 --> 00:45:16.000]  但是現在當Christ就是Logos的時候
[00:45:16.000 --> 00:45:18.000]  就變成出現了什麼情況?
[00:45:18.000 --> 00:45:22.000]  誰才有權去談論基督?
[00:45:22.000 --> 00:45:26.000]  只有耶穌基督自己
[00:45:26.000 --> 00:45:29.000]  不是人的Logos
[00:45:29.000 --> 00:45:34.000]  基督自己就是Logos
[00:45:34.000 --> 00:45:37.000]  換句話說
[00:45:37.000 --> 00:45:41.000]  在研究基督論的課程中
[00:45:41.000 --> 00:45:47.000]  人的Human Logos不可以首先發言
[00:45:47.000 --> 00:45:52.000]  只有基督自己有權去說自己是誰
[00:45:53.000 --> 00:46:00.000]  所以在Christology這本書的開頭潘福華引用了誰呢?
[00:46:00.000 --> 00:46:07.000]  一個很有名的丹麥的齊一哥
[00:46:07.000 --> 00:46:09.000]  或者叫齊一哥
[00:46:09.000 --> 00:46:11.000]  看你們怎麼翻譯
[00:46:11.000 --> 00:46:14.000]  有關基督的論述始於沉默
[00:46:14.000 --> 00:46:18.000]  沉默吧!因為那是絕對者
[00:46:18.000 --> 00:46:20.000]  為什麼要沉默呢?
[00:46:20.000 --> 00:46:22.000]  就是剛才的原因
[00:46:23.000 --> 00:46:25.000]  這就進一步牽涉到誰的問題
[00:46:25.000 --> 00:46:31.000]  所以這是一個很有名的方法論的問題
[00:46:31.000 --> 00:46:35.000]  面對耶穌基督我們不能問How
[00:46:35.000 --> 00:46:37.000]  因為問How的時候如何如何
[00:46:37.000 --> 00:46:42.000]  其實最後是人的Human Logos決定
[00:46:42.000 --> 00:46:43.000]  耶穌基督是誰
[00:46:43.000 --> 00:46:45.000]  當人去問耶穌基督
[00:46:45.000 --> 00:46:47.000]  你怎麼生活耶穌基督?
[00:46:47.000 --> 00:46:50.000]  你怎麼處理事務?
[00:46:50.000 --> 00:46:53.000]  最後的結論就是從這個論述裡面
[00:46:53.000 --> 00:46:55.000]  我決定你是誰
[00:46:55.000 --> 00:47:01.000]  由How來嘗試掌握耶穌基督的身份
[00:47:01.000 --> 00:47:04.000]  但在這種情況下
[00:47:04.000 --> 00:47:06.000]  真正在背後作主宰的
[00:47:06.000 --> 00:47:10.000]  就是問How後面的Human Logos
[00:47:14.000 --> 00:47:19.000]  面對Human Logos的情況
[00:47:19.000 --> 00:47:25.000]  Divide Logos或Counter Logos一定會死
[00:47:25.000 --> 00:47:29.000]  他就引用比拉多
[00:47:29.000 --> 00:47:31.000]  比拉多問耶穌基督你是誰
[00:47:31.000 --> 00:47:35.000]  耶穌基督沉默不語
[00:47:35.000 --> 00:47:37.000]  但比拉多忍受不住
[00:47:37.000 --> 00:47:39.000]  他就代表Human Logos
[00:47:39.000 --> 00:47:41.000]  在Bonefer這個詮釋下
[00:47:41.000 --> 00:47:43.000]  他就代表Human Logos
[00:47:43.000 --> 00:47:45.000]  人的理性
[00:47:45.000 --> 00:47:48.000]  你不回答
[00:47:48.000 --> 00:47:50.000]  但你正在威脅我
[00:47:50.000 --> 00:47:54.000]  耶穌基督作為一個Counter Logos
[00:47:54.000 --> 00:47:56.000]  是在威脅我的Human Logos
[00:47:56.000 --> 00:47:59.000]  我只有一個選擇
[00:47:59.000 --> 00:48:01.000]  不是你死就是我亡
[00:48:01.000 --> 00:48:04.000]  於是就殺了耶穌基督
[00:48:04.000 --> 00:48:08.000]  這是表達什麼含義呢?
[00:48:08.000 --> 00:48:12.000]  這是表達誰作主的問題
[00:48:12.000 --> 00:48:15.000]  究竟是Human Logos作主
[00:48:15.000 --> 00:48:17.000]  還是Counter Logos
[00:48:17.000 --> 00:48:21.000]  對立的Logos作主的問題
[00:48:21.000 --> 00:48:26.000]  人的理性
[00:48:26.000 --> 00:48:27.000]  人的道
[00:48:27.000 --> 00:48:28.000]  殺了耶穌基督
[00:48:28.000 --> 00:48:29.000]  如何殺呢?
[00:48:29.000 --> 00:48:31.000]  當然在福音書中
[00:48:31.000 --> 00:48:32.000]  就告訴他
[00:48:32.000 --> 00:48:34.000]  真的釘他十字架
[00:48:34.000 --> 00:48:36.000]  在一個文化哲學的氛圍下
[00:48:36.000 --> 00:48:40.000]  就將耶穌基督全部內化成為
[00:48:40.000 --> 00:48:42.000]  我這個Human Logos
[00:48:42.000 --> 00:48:44.000]  所能夠分門別類的一部分
[00:48:44.000 --> 00:48:46.000]  比如說19世紀的耶穌運動
[00:48:46.000 --> 00:48:48.000]  歷史運動
[00:48:48.000 --> 00:48:51.000]  就將耶穌基督化為一個歷史人物
[00:48:51.000 --> 00:48:53.000]  那我就可以掌握到他
[00:48:53.000 --> 00:48:56.000]  無論他是一個偉大的道德典範
[00:48:56.000 --> 00:48:58.000]  還是宗教者
[00:48:58.000 --> 00:49:01.000]  都可以是我的Human Logos
[00:49:01.000 --> 00:49:03.000]  可以將他分門別類
[00:49:03.000 --> 00:49:04.000]  可以編到位
[00:49:04.000 --> 00:49:05.000]  可以入到座
[00:49:05.000 --> 00:49:07.000]  那我就可以掌握到他
[00:49:07.000 --> 00:49:09.000]  我可以控制到他
[00:49:09.000 --> 00:49:11.000]  我就安全了
[00:49:11.000 --> 00:49:12.000]  但在這個情況下
[00:49:12.000 --> 00:49:14.000]  你完全將耶穌基督
[00:49:14.000 --> 00:49:18.000]  他本身有的那種堅定
[00:49:18.000 --> 00:49:20.000]  全部取消了
[00:49:20.000 --> 00:49:25.000]  將他強行放入我們的類別
[00:49:25.000 --> 00:49:29.000]  但是菩薩說
[00:49:29.000 --> 00:49:31.000]  最大的麻煩
[00:49:31.000 --> 00:49:34.000]  就是耶穌基督從死裡復活
[00:49:34.000 --> 00:49:38.000]  面對一個從死裡復活的人
[00:49:38.000 --> 00:49:44.000]  你要預備他挑戰我們
[00:49:44.000 --> 00:49:48.000]  如何挑戰我們呢?
[00:49:48.000 --> 00:49:58.000]  當復活的基督
[00:49:58.000 --> 00:50:03.000]  將那個「Who」的問題轉過來
[00:50:03.000 --> 00:50:08.000]  指向我們人的Logos
[00:50:08.000 --> 00:50:12.000]  這個Counter Logos這樣說
[00:50:12.000 --> 00:50:14.000]  你這樣發問
[00:50:14.000 --> 00:50:16.000]  你問我是誰
[00:50:16.000 --> 00:50:17.000]  你這樣發問
[00:50:17.000 --> 00:50:19.000]  你自己究竟是誰呢?
[00:50:19.000 --> 00:50:22.000]  原來是我們的Human Logos
[00:50:22.000 --> 00:50:24.000]  在問耶穌基督是誰
[00:50:24.000 --> 00:50:25.000]  透過問他是誰
[00:50:25.000 --> 00:50:27.000]  其實我們背後想控制他
[00:50:27.000 --> 00:50:28.000]  想掌握他
[00:50:28.000 --> 00:50:30.000]  但現在這個Counter Logos
[00:50:30.000 --> 00:50:32.000]  反過來問我們
