
[00:00:00.000 --> 00:00:06.000]  大家見開聖經 創世記27章
[00:18:24.000 --> 00:18:26.000]  耳掃心裏想
[00:18:26.000 --> 00:18:29.000]  為我父親受傷的時候
[00:18:29.000 --> 00:18:33.000]  近了都是怎樣
[00:18:33.000 --> 00:18:35.000]  要殺了個小孩
[00:18:35.000 --> 00:18:40.000]  在怨恨當中就產生一種更惡的念頭
[00:18:40.000 --> 00:18:42.000]  要殺人
[00:18:42.000 --> 00:18:44.000]  面對著一些傷害的時候
[00:18:44.000 --> 00:18:46.000]  要反思
[00:18:46.000 --> 00:18:49.000]  為自己的責任認罪悔改
[00:18:49.000 --> 00:18:52.000]  仰望神公義的審判
[00:18:52.000 --> 00:18:54.000]  仰望神的憐憫
[00:18:54.000 --> 00:18:56.000]  等候祂的幫助
[00:18:56.000 --> 00:19:01.000]  而不是自己嘗試用自己的方法去報復
[00:19:01.000 --> 00:19:02.000]  聽者姐妹
[00:19:02.000 --> 00:19:04.000]  當我們看到《論經文》的時候
[00:19:04.000 --> 00:19:06.000]  有很多很多生活上的事情
[00:19:06.000 --> 00:19:10.000]  都好像是一個故事所反映出來的
[00:19:10.000 --> 00:19:12.000]  但我們都能夠常常
[00:19:12.000 --> 00:19:15.000]  好像剛才一開始聖經所說
[00:19:15.000 --> 00:19:17.000]  我們敬畏耶和華
[00:19:17.000 --> 00:19:21.000]  因為敬畏耶和華的一無所缺
[00:19:21.000 --> 00:19:25.000]  少壯師子有些時候會缺食忍餓
[00:19:25.000 --> 00:19:29.000]  但是敬畏耶和華的甚麼好處都不缺
[00:19:29.000 --> 00:19:31.000]  在當中依靠神
[00:19:31.000 --> 00:19:32.000]  跟隨神
[00:19:32.000 --> 00:19:37.000]  讓你的家庭都可以蒙受神的祈福
[00:19:37.000 --> 00:19:39.000]  我們一起祈禱
[00:19:39.000 --> 00:19:42.000]  親愛的主我們同心仰望祢
[00:19:42.000 --> 00:19:46.000]  祢是鑒賜我們心靈肺腑的上帝
[00:19:46.000 --> 00:19:48.000]  向祢上上提醒我們
[00:19:48.000 --> 00:19:52.000]  知道將心中很多的私慾放下
[00:19:52.000 --> 00:19:55.000]  知道去敬畏祢
[00:19:55.000 --> 00:19:57.000]  去聽從祢
[00:19:57.000 --> 00:20:01.000]  以致我們能夠得到真正生命的祝福和好處
[00:20:01.000 --> 00:20:04.000]  求祢保守我們在家庭當中
[00:20:04.000 --> 00:20:07.000]  我們知道按祢的心意來生活
[00:20:07.000 --> 00:20:10.000]  按祢的旨意來待我們的家人
[00:20:10.000 --> 00:20:15.000]  以致我們真的將屬靈的恩惠帶進我們的家庭當中
[00:20:15.000 --> 00:20:19.000]  求主感將屬靈的智慧來賜給我們
[00:20:19.000 --> 00:20:21.000]  我們仰望禱告
[00:20:21.000 --> 00:20:23.000]  奉耶穌名字求您
[00:20:23.000 --> 00:20:24.000]  阿們
[00:20:24.000 --> 00:20:25.000]  阿們
[00:20:25.000 --> 00:20:26.000]  阿們
[00:20:26.000 --> 00:20:27.000]  阿們
[00:20:28.000 --> 00:20:29.000]  阿們
[00:20:30.000 --> 00:20:31.000]  阿們
[00:20:31.000 --> 00:20:34.000]  (字幕由 Amara.org 社群提供)
[00:20:34.000 --> 00:20:37.000]  (字幕由 Amara.org 社群提供)

