
[00:00:00.000 --> 00:00:11.000]  各位早晨 還有幾分鐘就午安了
[00:20:35.000 --> 00:20:37.000]  真的死定了
[00:20:37.000 --> 00:20:41.600]  那些人原來是一整隊人看著他
[00:20:41.600 --> 00:20:44.600]  之前是一直很謹慎的
[00:20:44.600 --> 00:20:47.600]  是操練到很謹慎很謹慎
[00:20:47.600 --> 00:20:50.600]  然後他們有個規矩
[00:20:50.600 --> 00:20:54.600]  就never dive alone
[00:20:54.600 --> 00:20:57.600]  or you gonna die alone
[00:20:57.600 --> 00:21:03.600]  永遠不要自己單獨下水
[00:21:03.600 --> 00:21:07.600]  我那時候有背氣瓶下水
[00:21:07.600 --> 00:21:09.600]  都是一定有規矩
[00:21:09.600 --> 00:21:11.600]  不可以自己背了瓶子
[00:21:11.600 --> 00:21:14.600]  我自己就自己下去
[00:21:14.600 --> 00:21:18.600]  一定有至少兩個partner同行
[00:21:18.600 --> 00:21:22.600]  因為你不知道水裏面會遇到什麼
[00:21:22.600 --> 00:21:24.600]  而當你沒有氣的時候
[00:21:24.600 --> 00:21:25.600]  沒有人救你
[00:21:25.600 --> 00:21:27.600]  你真的不知道怎麼辦
[00:21:27.600 --> 00:21:29.600]  但我們連訓練的時候
[00:21:29.600 --> 00:21:32.600]  都試過就是拿走自己的氣嘴
[00:21:32.600 --> 00:21:35.600]  人家放他的氣嘴在你那裏
[00:21:35.600 --> 00:21:39.600]  大家這樣互相補充
[00:21:39.600 --> 00:21:42.600]  這個用在我們淑齡的道路上
[00:21:42.600 --> 00:21:44.600]  是有人為我們守望
[00:21:44.600 --> 00:21:48.600]  傳道書說如果一個人孤單就慘了
[00:21:48.600 --> 00:21:52.600]  有人和你同行你就有福了
[00:21:52.600 --> 00:21:56.600]  然後這個追求生命的方位
[00:21:56.600 --> 00:21:58.600]  是全生命的追求
[00:21:58.600 --> 00:22:00.600]  從正義那方面
[00:22:00.600 --> 00:22:02.600]  公義那方面來講
[00:22:02.600 --> 00:22:04.600]  我發覺我們講到公義
[00:22:04.600 --> 00:22:06.600]  講到聖經的義
[00:22:06.600 --> 00:22:12.600]  我們真的不要再講純粹是耶穌基督
[00:22:12.600 --> 00:22:14.600]  加在我們身上的義抱
[00:22:14.600 --> 00:22:15.600]  恩順清義
[00:22:15.600 --> 00:22:17.600]  講了五百多年
[00:22:17.600 --> 00:22:19.600]  我們還是講那樣東西
[00:22:19.600 --> 00:22:21.600]  特別是所謂的更正教
[00:22:21.600 --> 00:22:22.600]  基督教
[00:22:22.600 --> 00:22:23.600]  福音派
[00:22:23.600 --> 00:22:27.600]  只是講恩順清義
[00:22:27.600 --> 00:22:29.600]  講到口水都乾了
[00:22:29.600 --> 00:22:30.600]  都只是這樣講
[00:22:30.600 --> 00:22:31.600]  沒錯
[00:22:31.600 --> 00:22:33.600]  Hallelujah
[00:22:33.600 --> 00:22:34.600]  感謝耶穌基督
[00:22:34.600 --> 00:22:36.600]  我絕對相信
[00:22:36.600 --> 00:22:38.600]  是唯有耶穌基督的公義
[00:22:38.600 --> 00:22:41.600]  才能夠令我們清義
[00:22:41.600 --> 00:22:43.600]  但是你不要忘記
[00:22:43.600 --> 00:22:46.600]  如果要追求的當然不是追求那個
[00:22:46.600 --> 00:22:48.600]  那還用追求
[00:22:48.600 --> 00:22:50.600]  那個是他賦予我們的
[00:22:50.600 --> 00:22:52.600]  你不能追求的朋友
[00:22:52.600 --> 00:22:54.600]  明不明白
[00:22:54.600 --> 00:22:56.600]  如果我們只講那樣
[00:22:56.600 --> 00:23:00.600]  難怪我們一生都只講那樣
[00:23:00.600 --> 00:23:02.600]  追求的公義是什麼
[00:23:02.600 --> 00:23:04.600]  是我們在生命裏面
[00:23:04.600 --> 00:23:06.600]  在品格的操練
[00:23:06.600 --> 00:23:08.600]  在價值觀那方面
[00:23:08.600 --> 00:23:10.600]  要像一個人
[00:23:10.600 --> 00:23:14.600]  要像一個有正義感的人
[00:23:14.600 --> 00:23:16.600]  有正直勇氣的人
[00:23:16.600 --> 00:23:20.600]  要像一個在不公義的情況下
[00:23:20.600 --> 00:23:23.600]  能夠為著受欺壓的人
[00:23:23.600 --> 00:23:25.600]  能夠付出力量
[00:23:25.600 --> 00:23:29.600]  能夠為他們申訴
[00:23:29.600 --> 00:23:32.600]  能夠祈禱上主
[00:23:32.600 --> 00:23:34.600]  來按他公義的審判
[00:23:34.600 --> 00:23:36.600]  來施行審判
[00:23:36.600 --> 00:23:39.600]  陳恩明你說這些東西
[00:23:39.600 --> 00:23:41.600]  我們從來都不注重這些
[00:23:41.600 --> 00:23:43.600]  為什麼你說這些
[00:23:43.600 --> 00:23:45.600]  保羅講正義
[00:23:45.600 --> 00:23:47.600]  他講要追求
[00:23:47.600 --> 00:23:49.600]  我當然要和你一起去找
[00:23:49.600 --> 00:23:51.600]  到底他講什麼正義
[00:23:51.600 --> 00:23:53.600]  保羅是一個猶太人
[00:23:53.600 --> 00:23:55.600]  猶太人有先知傳統
[00:23:55.600 --> 00:23:58.600]  先知有聖約的傳統
[00:23:58.600 --> 00:24:00.600]  有上帝立約的信實可靠
[00:24:00.600 --> 00:24:02.600]  有上帝立約的時候
[00:24:02.600 --> 00:24:06.600]  要求他的百姓在守約的關係裏
[00:24:06.600 --> 00:24:08.600]  怎樣與他交往
[00:24:08.600 --> 00:24:10.600]  然後彼此之間怎樣交往
[00:24:10.600 --> 00:24:14.600]  在猶太人的先知傳統裏面
[00:24:14.600 --> 00:24:16.600]  所講的正義
[00:24:16.600 --> 00:24:18.600]  那個公義
[00:24:18.600 --> 00:24:22.600]  一定是道德倫理方面
[00:24:22.600 --> 00:24:24.600]  因為無論是亞摩斯
[00:24:24.600 --> 00:24:26.600]  是尼加
[00:24:26.600 --> 00:24:28.600]  是荷西亞
[00:24:28.600 --> 00:24:30.600]  是以賽亞
[00:24:30.600 --> 00:24:32.600]  他們講的正義公義
[00:24:32.600 --> 00:24:34.600]  都是有社會性的
[00:24:34.600 --> 00:24:37.600]  在講什麼
[00:24:37.600 --> 00:24:40.600]  第八世紀
[00:24:40.600 --> 00:24:42.600]  他們很注重這個
[00:24:42.600 --> 00:24:46.600]  司法方面倫理方面的義
[00:24:46.600 --> 00:24:48.600]  希伯來文叫做State
[00:24:48.600 --> 00:24:52.600]  亞摩斯為了窮人富淵
[00:24:52.600 --> 00:24:55.600]  是將這個正義
[00:24:55.600 --> 00:24:58.600]  和行公平
[00:24:58.600 --> 00:24:59.600]  Misbatch
[00:24:59.600 --> 00:25:01.600]  來連在一起
[00:25:01.600 --> 00:25:03.600]  而那些腐敗的審判官
[00:25:03.600 --> 00:25:05.600]  那些法官
[00:25:05.600 --> 00:25:09.600]  他們沒有按正義來判案的時候
[00:25:09.600 --> 00:25:11.600]  就反映了他們
[00:25:11.600 --> 00:25:14.600]  是違反了聖約裏面
[00:25:14.600 --> 00:25:18.600]  要求的那種行公義的關係
[00:25:18.600 --> 00:25:21.600]  而他們欺壓這些窮人
[00:25:21.600 --> 00:25:23.600]  這個欺壓的行為
[00:25:23.600 --> 00:25:25.600]  就是不義
[00:25:25.600 --> 00:25:27.600]  荷西亞呢
[00:25:27.600 --> 00:25:29.600]  強調這個上主的愛
[00:25:29.600 --> 00:25:31.600]  就將這個公義
[00:25:31.600 --> 00:25:33.600]  和慈愛
[00:25:33.600 --> 00:25:35.600]  憐憫
[00:25:35.600 --> 00:25:37.600]  和公正
[00:25:37.600 --> 00:25:39.600]  都連在一起
[00:25:39.600 --> 00:25:41.600]  而尼加呢
[00:25:41.600 --> 00:25:43.600]  就是講到神的公義
[00:25:43.600 --> 00:25:47.600]  就是祂會守約斯慈愛
[00:25:47.600 --> 00:25:52.600]  是遵照著祂立約的應許
[00:25:52.600 --> 00:25:55.600]  來對待以色列
[00:25:55.600 --> 00:25:57.600]  是打擊以色列的敵人
[00:25:57.600 --> 00:26:01.600]  並且是會給那些悔罪的人
[00:26:01.600 --> 00:26:03.600]  得到平反
[00:26:03.600 --> 00:26:05.600]  以賽亞呢
[00:26:05.600 --> 00:26:07.600]  就將這個公義
[00:26:07.600 --> 00:26:09.600]  將神的公義
[00:26:09.600 --> 00:26:13.600]  和人間的那種公平正直
[00:26:13.600 --> 00:26:15.600]  善待窮人等等
[00:26:15.600 --> 00:26:17.600]  來連在一起
[00:26:17.600 --> 00:26:19.600]  聽不聽得明白
[00:26:19.600 --> 00:26:21.600]  這一堆
[00:26:21.600 --> 00:26:23.600]  是緝瀘出來的
[00:26:23.600 --> 00:26:25.600]  關於先知們
[00:26:25.600 --> 00:26:27.600]  而神呢
[00:26:27.600 --> 00:26:29.600]  就是將
[00:26:29.600 --> 00:26:31.600]  祂的公義呢
[00:26:31.600 --> 00:26:37.600]  放在祂必定帶來的審判
[00:26:37.600 --> 00:26:39.600]  就是會受冤屈的人
[00:26:39.600 --> 00:26:41.600]  來平反
[00:26:41.600 --> 00:26:43.600]  簡單來說
[00:26:43.600 --> 00:26:46.600]  這個就是守約的神
[00:26:46.600 --> 00:26:48.600]  祂對待祂的百姓
[00:26:48.600 --> 00:26:50.600]  祂是公義的
[00:26:50.600 --> 00:26:52.600]  祂也要求祂的百姓
[00:26:52.600 --> 00:26:54.600]  在他們的生活裏面
[00:26:54.600 --> 00:26:57.600]  追求公義
[00:26:57.600 --> 00:26:59.600]  所以簡單來說
[00:26:59.600 --> 00:27:01.600]  說得這麼複雜也沒用
[00:27:01.600 --> 00:27:04.600]  不要只是說義的時候
[00:27:04.600 --> 00:27:07.600]  就想到耶穌令我稱義
[00:27:07.600 --> 00:27:09.600]  而忽略了你和我
[00:27:09.600 --> 00:27:12.600]  在生活在思想上
[00:27:12.600 --> 00:27:15.600]  要做一個有信實
[00:27:15.600 --> 00:27:16.600]  有公平
[00:27:16.600 --> 00:27:17.600]  有公正
[00:27:17.600 --> 00:27:19.600]  有公義的人
[00:27:19.600 --> 00:27:21.600]  行不行啊?
[00:27:21.600 --> 00:27:23.600]  行不行啊?
[00:27:25.600 --> 00:27:27.600]  作為一個基督徒
[00:27:27.600 --> 00:27:29.600]  連正義心都沒有
[00:27:29.600 --> 00:27:31.600]  公義的東西都沒有
[00:27:31.600 --> 00:27:33.600]  然後只是說
[00:27:33.600 --> 00:27:35.600]  我已經稱義了
[00:27:35.600 --> 00:27:37.600]  你不覺得噁心嗎?
[00:27:37.600 --> 00:27:39.600]  我覺得噁心到嘔吐
[00:27:39.600 --> 00:27:41.600]  用俗一點的說話來說
[00:27:41.600 --> 00:27:43.600]  如果我是真的信耶穌
[00:27:43.600 --> 00:27:45.600]  令我稱義
[00:27:45.600 --> 00:27:47.600]  我求主
[00:27:47.600 --> 00:27:49.600]  讓祂教我
[00:27:49.600 --> 00:27:52.600]  能夠繼續在生活為人上
[00:27:52.600 --> 00:27:56.600]  能夠做一個有正義生活的人
[00:27:56.600 --> 00:27:58.600]  這個就是要追求的
[00:27:58.600 --> 00:28:00.600]  因為是要付代價的
[00:28:00.600 --> 00:28:03.600]  因為不會就這樣天降下來的
[00:28:03.600 --> 00:28:06.600]  然後追求這個信心
[00:28:06.600 --> 00:28:08.600]  信心我們覺得這個好啊
[00:28:08.600 --> 00:28:10.600]  就是我有信心
[00:28:10.600 --> 00:28:11.600]  能夠行神蹟
[00:28:11.600 --> 00:28:14.600]  我有信心求病就得醫治
[00:28:14.600 --> 00:28:17.600]  我有信心山就被移倒
[00:28:17.600 --> 00:28:19.600]  也許最重要的這裏
[00:28:19.600 --> 00:28:22.600]  並不是說這一類的特別的恩賜
[00:28:22.600 --> 00:28:23.600]  特別時刻
[00:28:23.600 --> 00:28:26.600]  特別行動的那些信心吧
[00:28:26.600 --> 00:28:29.600]  有些人是推這條路的
[00:28:29.600 --> 00:28:31.600]  我試過走過
[00:28:31.600 --> 00:28:34.600]  我基本上是放棄了這條路
[00:28:34.600 --> 00:28:36.600]  我沒有放棄神
[00:28:36.600 --> 00:28:37.600]  行神蹟其事
[00:28:37.600 --> 00:28:39.600]  你不要冤枉我
[00:28:39.600 --> 00:28:40.600]  我相信神
[00:28:40.600 --> 00:28:43.600]  祂隨時都可以按祂的美意
[00:28:43.600 --> 00:28:45.600]  來行奇妙的事
[00:28:45.600 --> 00:28:48.600]  但是我質疑那些隨便宣告自己
[00:28:48.600 --> 00:28:50.600]  什麼信心有什麼信心
[00:28:50.600 --> 00:28:52.600]  結果是什麼都沒有
[00:28:52.600 --> 00:28:54.600]  明白我說什麼嗎
[00:28:54.600 --> 00:28:55.600]  有些人經常說
[00:28:55.600 --> 00:28:56.600]  信心信心信心
[00:28:56.600 --> 00:28:59.600]  信心有醫這個醫那個
[00:28:59.600 --> 00:29:01.600]  感謝主啊
[00:29:01.600 --> 00:29:02.600]  有人得醫治
[00:29:02.600 --> 00:29:05.600]  但是也有人不得醫治的
[00:29:05.600 --> 00:29:09.600]  也有更多的人沒有得醫治的
[00:29:09.600 --> 00:29:12.600]  而且我親身經歷的那些
[00:29:12.600 --> 00:29:16.600]  是認為自己很有這種power
[00:29:16.600 --> 00:29:18.600]  這種信心的人
[00:29:18.600 --> 00:29:20.600]  他們自己其實
[00:29:20.600 --> 00:29:26.600]  都是很快就走完這個人生的路
[00:29:26.600 --> 00:29:29.600]  因為沒有一個血肉之軀是有特權
[00:29:29.600 --> 00:29:31.600]  能夠好像他們聲稱
[00:29:31.600 --> 00:29:36.600]  時常行在神蹟其事的生活世界裏
[00:29:36.600 --> 00:29:41.600]  所以我認為我們要追求的
[00:29:41.600 --> 00:29:43.600]  至少我今天不敢鼓勵你
[00:29:43.600 --> 00:29:47.600]  追求那一種信心
[00:29:47.600 --> 00:29:49.600]  你如果追求我不敢阻你
[00:29:49.600 --> 00:29:51.600]  我有什麼權阻你
[00:29:51.600 --> 00:29:54.600]  不過我過了這麼多年的生活
[00:29:54.600 --> 00:29:56.600]  做了這麼多年的牧者
[00:29:56.600 --> 00:29:59.600]  也曾經追求過
[00:29:59.600 --> 00:30:02.600]  我覺得我們都不如反駁歸真
[00:30:02.600 --> 00:30:04.600]  聽聽我這樣說的信心
[00:30:04.600 --> 00:30:06.600]  你覺得怎樣
[00:30:06.600 --> 00:30:08.600]  第一就是the faith
[00:30:08.600 --> 00:30:11.600]  是忠於上主的啟示
[00:30:11.600 --> 00:30:15.600]  忠於上主所託付的信仰規範
[00:30:15.600 --> 00:30:18.600]  不可以隨便刪改
[00:30:18.600 --> 00:30:25.600]  第二就是要學習對他本身有十足的信任
[00:30:25.600 --> 00:30:28.600]  信任神
[00:30:28.600 --> 00:30:30.600]  信靠神
[00:30:30.600 --> 00:30:32.600]  無論在任何處境裏
[00:30:32.600 --> 00:30:34.600]  我都信靠你
[00:30:34.600 --> 00:30:38.600]  是那一位掌管我生命
[00:30:38.600 --> 00:30:40.600]  你有你的美意
[00:30:40.600 --> 00:30:42.600]  你有你的憐憫
[00:30:42.600 --> 00:30:43.600]  你有你的智慧
[00:30:43.600 --> 00:30:44.600]  你看顧著我
[00:30:44.600 --> 00:30:47.600]  任何淋到我身上的
[00:30:47.600 --> 00:30:49.600]  都要經過你的手指那
[00:30:49.600 --> 00:30:51.600]  經過你的允許
[00:30:51.600 --> 00:30:52.600]  才淋到我
[00:30:52.600 --> 00:30:54.600]  爸爸我信你
[00:30:54.600 --> 00:30:58.600]  因為你對我的愛是永不分離的
[00:30:58.600 --> 00:31:00.600]  是在基督耶穌裏的
[00:31:00.600 --> 00:31:02.600]  好不好
[00:31:02.600 --> 00:31:04.600]  有這樣的信心好不好
[00:31:04.600 --> 00:31:06.600]  我在風聖裏面見到
[00:31:06.600 --> 00:31:08.600]  近年來不少弟兄姊妹
[00:31:08.600 --> 00:31:10.600]  都經歷了多少的淒慘
[00:31:10.600 --> 00:31:12.600]  人生的淒苦
[00:31:12.600 --> 00:31:16.600]  但是他們仍然是有堅定的信心
[00:31:16.600 --> 00:31:19.600]  我為了我這些弟兄姊妹
[00:31:19.600 --> 00:31:21.600]  Hallelujah
[00:31:21.600 --> 00:31:23.600]  感謝主
[00:31:23.600 --> 00:31:28.600]  不是風平浪靜的時候
[00:31:28.600 --> 00:31:31.600]  不是凡事順利
[00:31:31.600 --> 00:31:34.600]  富貴發達的時候才Hallelujah
[00:31:35.600 --> 00:31:39.600]  而是洗人在夜間歌唱的上主
[00:31:39.600 --> 00:31:41.600]  仍然在我們當中
[00:31:41.600 --> 00:31:43.600]  來到施恩工作
[00:31:43.600 --> 00:31:47.600]  對爸爸有這個堅定不移
[00:31:47.600 --> 00:31:50.600]  越來越深的信心
[00:31:50.600 --> 00:31:51.600]  這個當然要操練
[00:31:51.600 --> 00:31:53.600]  當然要追求
[00:31:53.600 --> 00:31:56.600]  最後一個信的追求是什麼呢
[00:31:56.600 --> 00:32:00.600]  追求令自己都成為一個可信靠的人
[00:32:00.600 --> 00:32:02.600]  因為在這個Pistes
[00:32:02.600 --> 00:32:03.600]  這個信字
[00:32:03.600 --> 00:32:08.600]  是可以信任上主
[00:32:08.600 --> 00:32:12.600]  亦都是自己成為一個有誠信的人
[00:32:12.600 --> 00:32:14.600]  Faithfulness
[00:32:14.600 --> 00:32:17.600]  最怕的是空口說白話
[00:32:17.600 --> 00:32:22.600]  說了就說得出就說
[00:32:22.600 --> 00:32:24.600]  舉一些很簡單的例子
[00:32:24.600 --> 00:32:26.600]  陳牧師有空喝茶
[00:32:26.600 --> 00:32:28.600]  下星期喝茶
[00:32:28.600 --> 00:32:31.600]  下星期又下星期又下星期
[00:32:31.600 --> 00:32:34.600]  認識了他十年都沒喝過一餐
[00:32:34.600 --> 00:32:36.600]  我沒有針對任何人
[00:32:36.600 --> 00:32:37.600]  沒有想起
[00:32:37.600 --> 00:32:39.600]  隨口地舉例
[00:32:39.600 --> 00:32:41.600]  我們太容易隨口說
[00:32:41.600 --> 00:32:43.600]  我又很記性
[00:32:43.600 --> 00:32:44.600]  你答應了我的事
[00:32:44.600 --> 00:32:45.600]  我又會記得
[00:32:45.600 --> 00:32:47.600]  這樣才糟糕
[00:32:47.600 --> 00:32:49.600]  不過我也要學習寬恕你
[00:32:49.600 --> 00:32:51.600]  提醒自己
[00:32:51.600 --> 00:32:54.600]  下星期我們喝茶
[00:32:54.600 --> 00:32:57.600]  下星期結果就沒了一件事
[00:32:57.600 --> 00:32:59.600]  以後見到就
[00:32:59.600 --> 00:33:01.600]  其實我記得他尷尬尷尬
[00:33:01.600 --> 00:33:02.600]  不理會了
[00:33:02.600 --> 00:33:03.600]  不說了
[00:33:03.600 --> 00:33:05.600]  不過這些是最輕鬆的說
[00:33:05.600 --> 00:33:07.600]  說一些更加嚴重的
[00:33:07.600 --> 00:33:09.600]  就是真的可以做一個
[00:33:09.600 --> 00:33:11.600]  沒有信用的人
[00:33:11.600 --> 00:33:12.600]  沒有信用的商人
[00:33:12.600 --> 00:33:14.600]  沒有信用的傳道人
[00:33:14.600 --> 00:33:15.600]  沒有信用的丈夫
[00:33:15.600 --> 00:33:17.600]  沒有信任的子女
[00:33:17.600 --> 00:33:18.600]  沒有信用的
[00:33:18.600 --> 00:33:22.600]  我們需不需要追求成為有信用
[00:33:22.600 --> 00:33:24.600]  因為我們有信仰
[00:33:24.600 --> 00:33:25.600]  我們有信仰
[00:33:25.600 --> 00:33:26.600]  所以我們有信用
[00:33:26.600 --> 00:33:28.600]  有些人以為基督徒的商人都是這樣
[00:33:28.600 --> 00:33:31.600]  其實都不知道被他們害到雞毛鴨血
[00:33:31.600 --> 00:33:33.600]  那就賭米
[00:33:33.600 --> 00:33:36.600]  就搞壞招牌
[00:33:36.600 --> 00:33:38.600]  所以願主幫助我們
[00:33:38.600 --> 00:33:40.600]  在信心方面
[00:33:40.600 --> 00:33:41.600]  第一
[00:33:41.600 --> 00:33:42.600]  兩樣的
[00:33:42.600 --> 00:33:45.600]  就是堅持那個真道
[00:33:45.600 --> 00:33:48.600]  不是好像異端邪說那樣隨便亂來
[00:33:48.600 --> 00:33:49.600]  第二
[00:33:49.600 --> 00:33:52.600]  是真的對天父有十足的信任
[00:33:52.600 --> 00:33:53.600]  第三
[00:33:53.600 --> 00:33:56.600]  成為一個有信用的人
[00:33:57.600 --> 00:34:00.600]  最後兩樣我用簡單的方法
[00:34:00.600 --> 00:34:02.600]  來一起說
[00:34:02.600 --> 00:34:04.600]  我昨天說完道回去之後
[00:34:04.600 --> 00:34:06.600]  再揭開一本書
[00:34:06.600 --> 00:34:07.600]  看一下
[00:34:07.600 --> 00:34:08.600]  突然間覺得
[00:34:08.600 --> 00:34:11.600]  好像主就給我
[00:34:11.600 --> 00:34:15.600]  將這個愛和和睦和平
[00:34:15.600 --> 00:34:17.600]  來一起
[00:34:17.600 --> 00:34:20.600]  可以一次過鼓勵弟兄姊妹
[00:34:20.600 --> 00:34:23.600]  在今時今日這個艱難的日子
[00:34:23.600 --> 00:34:24.600]  來學習
[00:34:24.600 --> 00:34:27.600]  仍然做一個有愛心的人
[00:34:27.600 --> 00:34:29.600]  愛心不容易的
[00:34:29.600 --> 00:34:32.600]  特別當你是經歷
[00:34:32.600 --> 00:34:35.600]  是被虧負
[00:34:35.600 --> 00:34:36.600]  被欺壓
[00:34:36.600 --> 00:34:39.600]  被傷害的情況下
[00:34:39.600 --> 00:34:40.600]  主耶穌說的
[00:34:40.600 --> 00:34:42.600]  末世的時候
[00:34:42.600 --> 00:34:44.600]  不法的事增多
[00:34:44.600 --> 00:34:48.600]  人的愛心就漸漸冷淡了
[00:34:48.600 --> 00:34:50.600]  我們要追求愛
[00:34:50.600 --> 00:34:53.600]  因為我們都是要記仇
[00:34:53.600 --> 00:34:55.600]  很容易想復仇
[00:34:55.600 --> 00:34:57.600]  很容易記恨
[00:34:57.600 --> 00:35:00.600]  因為我們都想別人對我們好
[00:35:00.600 --> 00:35:02.600]  別人對我們不好
[00:35:02.600 --> 00:35:03.600]  我們就自動
[00:35:03.600 --> 00:35:05.600]  像什麼呢
[00:35:05.600 --> 00:35:09.600]  像一些植物或動物
[00:35:09.600 --> 00:35:11.600]  一見到不妥的時候
[00:35:11.600 --> 00:35:13.600]  就像蝸牛
[00:35:13.600 --> 00:35:16.600]  一有不妥就縮回自己的殼
[00:35:16.600 --> 00:35:17.600]  那就沒有愛心了
[00:35:17.600 --> 00:35:18.600]  硬硬的
[00:35:18.600 --> 00:35:19.600]  本來是軟硬的
[00:35:19.600 --> 00:35:20.600]  硬硬的
[00:35:20.600 --> 00:35:22.600]  或者好像那些害羞草
[00:35:22.600 --> 00:35:24.600]  一看就縮回了
[00:35:24.600 --> 00:35:27.600]  我們的愛心去了哪裡
[00:35:27.600 --> 00:35:30.600]  我們還有沒有能力去愛
[00:35:30.600 --> 00:35:31.600]  有時我們覺得
[00:35:31.600 --> 00:35:32.600]  沒有啊
[00:35:32.600 --> 00:35:34.600]  現在還沒有愛
[00:35:34.600 --> 00:35:35.600]  愛就說得很冷
[00:35:35.600 --> 00:35:36.600]  不愛了
[00:35:36.600 --> 00:35:38.600]  現在要說報仇
[00:35:38.600 --> 00:35:40.600]  現在要說公義
[00:35:40.600 --> 00:35:42.600]  現在要說審判
[00:35:42.600 --> 00:35:44.600]  到底怎樣算好
[00:35:44.600 --> 00:35:46.600]  怎樣和睦
[00:35:46.600 --> 00:35:48.600]  去搭一條橋
[00:35:48.600 --> 00:35:49.600]  彼此溝通
[00:35:49.600 --> 00:35:51.600]  大家當沒事
[00:35:51.600 --> 00:35:52.600]  抹掉了
[00:35:52.600 --> 00:35:53.600]  怎樣抹得
[00:35:53.600 --> 00:35:55.600]  有公義嗎
[00:35:55.600 --> 00:35:56.600]  不行啊
[00:35:56.600 --> 00:35:57.600]  怎樣抹
[00:35:57.600 --> 00:36:00.600]  我想我們要追求愛
[00:36:00.600 --> 00:36:02.600]  我們要追求能夠和睦
[00:36:02.600 --> 00:36:05.600]  就是我們要學習
[00:36:05.600 --> 00:36:08.600]  到底耶穌基督想我們怎樣
[00:36:08.600 --> 00:36:10.600]  到底我們可以怎樣過一個
[00:36:10.600 --> 00:36:14.600]  比較基督教的一種生活
[00:36:14.600 --> 00:36:17.600]  其實不容易
[00:36:17.600 --> 00:36:20.600]  今天的關係是破損到爛
[00:36:20.600 --> 00:36:24.600]  爛到你都想不到這麼爛
[00:36:24.600 --> 00:36:29.600]  甚至是殺人不見血的爛
[00:36:29.600 --> 00:36:31.600]  我真的沒和你吵過架
[00:36:31.600 --> 00:36:34.600]  不過見到你就已經不妥了
[00:36:34.600 --> 00:36:37.600]  是很恐怖的
[00:36:37.600 --> 00:36:41.600]  如果真的有些暗暗的過個朝
[00:36:41.600 --> 00:36:43.600]  就更加難好
[00:36:43.600 --> 00:36:45.600]  親愛的兄姊妹
[00:36:45.600 --> 00:36:47.600]  我們又沒得救
[00:36:47.600 --> 00:36:50.600]  我昨晚看到兩個故事
[00:36:50.600 --> 00:36:53.600]  一個就是一個叫做Koritenboom的人
[00:36:53.600 --> 00:36:55.600]  荷蘭人
[00:36:55.600 --> 00:36:59.600]  就好像《施德拉名單》的故事
[00:36:59.600 --> 00:37:03.600]  他家裡就窩藏了當日的罪犯
[00:37:03.600 --> 00:37:05.600]  該死的猶太人
[00:37:05.600 --> 00:37:07.600]  納粹要殺他們
[00:37:07.600 --> 00:37:09.600]  他們荷蘭人
[00:37:09.600 --> 00:37:11.600]  基督信仰的
[00:37:11.600 --> 00:37:12.600]  很敬虔的人
[00:37:12.600 --> 00:37:14.600]  一家人總動員
[00:37:14.600 --> 00:37:17.600]  誓死要拯救猶太人
[00:37:17.600 --> 00:37:21.600]  結果他們一家都被關進了集中營
[00:37:21.600 --> 00:37:24.600]  Koritenboom撿回了一條命
[00:37:24.600 --> 00:37:26.600]  但是他最記得
[00:37:26.600 --> 00:37:28.600]  集中營裡面的一幕
[00:37:28.600 --> 00:37:30.600]  兩個人
[00:37:30.600 --> 00:37:33.600]  一個是該死的德軍軍官
[00:37:33.600 --> 00:37:36.600]  一個是被脫光衣服
[00:37:36.600 --> 00:37:39.600]  被關進了毒氣室
[00:37:39.600 --> 00:37:42.600]  死亡的他的妹妹
[00:37:42.600 --> 00:37:46.600]  她的心裡面就有這樣的痛楚
[00:37:46.600 --> 00:37:49.600]  是非常記得
[00:37:49.600 --> 00:37:53.600]  那個來行刑的德軍軍官
[00:37:53.600 --> 00:37:56.600]  你化灰我都認得你
[00:37:56.600 --> 00:37:59.600]  你有沒有發覺其實有些人你看過他
[00:37:59.600 --> 00:38:02.600]  你真的一輩子都不會忘記他
[00:38:02.600 --> 00:38:04.600]  其實你今天蒙了面
[00:38:04.600 --> 00:38:06.600]  我今天蒙了面
[00:38:06.600 --> 00:38:08.600]  我在街上我以為戴了帽子
[00:38:08.600 --> 00:38:09.600]  我這樣蒙了面
[00:38:09.600 --> 00:38:11.600]  都有人走過來說
[00:38:11.600 --> 00:38:15.600]  莫斯原來色里勤的化灰都認得你
[00:38:15.600 --> 00:38:18.600]  真是可怕
[00:38:18.600 --> 00:38:23.600]  Koritenboom就說化灰我都認得你
[00:38:23.600 --> 00:38:24.600]  戰爭過去了
[00:38:24.600 --> 00:38:26.600]  德國投降了
[00:38:26.600 --> 00:38:29.600]  德軍軍官回復平民
[00:38:29.600 --> 00:38:31.600]  但是在心裡面
[00:38:31.600 --> 00:38:33.600]  Koritenboom永遠記得
[00:38:33.600 --> 00:38:36.600]  這個是殺妹仇人
[00:38:36.600 --> 00:38:40.600]  去Munich那裡講道散會的時候
[00:38:40.600 --> 00:38:43.600]  竟然這個德國軍官在他面前出現
[00:38:43.600 --> 00:38:46.600]  他整個人都frozen
[00:38:46.600 --> 00:38:49.600]  心裡面掙扎
[00:38:49.600 --> 00:38:51.600]  他剛剛講完的道
[00:38:51.600 --> 00:38:54.600]  就是你要愛你的仇敵
