
[00:00:00.000 --> 00:00:09.040]  禱告是基督徒生命當中非常重要的一件事
[00:18:26.280 --> 00:18:30.280]  但不等於我們是認識耶穌基督
[00:18:30.280 --> 00:18:34.280]  就好像我們認得歷史的人物
[00:18:34.280 --> 00:18:35.280]  我講到時時
[00:18:35.280 --> 00:18:38.280]  因為講林肯的故事很多次
[00:18:38.280 --> 00:18:41.280]  我們知道在美國的歷史當中
[00:18:41.280 --> 00:18:44.280]  第十六屆的美國總統是林肯
[00:18:44.280 --> 00:18:47.280]  我們知道他是解放黑奴
[00:18:47.280 --> 00:18:48.280]  是很出名
[00:18:48.280 --> 00:18:50.280]  但是我們認得這些東西
[00:18:50.280 --> 00:18:53.280]  不等於我們是認識林肯總統
[00:18:53.280 --> 00:18:55.280]  基督徒都是一樣
[00:18:55.280 --> 00:19:00.280]  基督徒很多時候我們只不過是認得耶穌基督
[00:19:00.280 --> 00:19:03.280]  我們不是真真正正的認識祂
[00:19:03.280 --> 00:19:08.280]  因為我們沒有和祂有一個個人的關係
[00:19:08.280 --> 00:19:10.280]  基督教不是一個宗教
[00:19:10.280 --> 00:19:11.280]  我時時都說
[00:19:11.280 --> 00:19:14.280]  基督教是和神的關係
[00:19:14.280 --> 00:19:18.280]  我們怎樣能夠認識耶穌基督
[00:19:18.280 --> 00:19:21.280]  我們要讀聖經來認識耶穌基督
[00:19:21.280 --> 00:19:25.280]  但我們不能夠停留在聖經裏面
[00:19:25.280 --> 00:19:28.280]  不能夠停留在腦裏的知識
[00:19:28.280 --> 00:19:32.280]  我們一定要和神和耶穌基督有個人的關係
[00:19:32.280 --> 00:19:36.280]  很久很久以前有一個派對
[00:19:36.280 --> 00:19:39.280]  這個派對請了很多很多人
[00:19:39.280 --> 00:19:42.280]  當中有一個演員很出名
[00:19:42.280 --> 00:19:46.280]  這個演員很擅長朗誦詩歌
[00:19:46.280 --> 00:19:48.280]  朗誦經文
[00:19:48.280 --> 00:19:51.280]  所以當時有很多客人
[00:19:51.280 --> 00:19:53.280]  就叫這個演員說
[00:19:53.280 --> 00:19:58.280]  不如你幫我們朗誦一首詩歌或者經文來表演
[00:19:58.280 --> 00:20:03.280]  這個演員剛剛在想應該朗誦甚麼
[00:20:03.280 --> 00:20:05.280]  他身邊有一個老的牧師
[00:20:05.280 --> 00:20:08.280]  這個老的牧師手上有部聖經
[00:20:08.280 --> 00:20:11.280]  他就打開去到詩篇23篇
[00:20:11.280 --> 00:20:13.280]  他就和這個演員說
[00:20:13.280 --> 00:20:16.280]  你不如朗誦詩篇23篇
[00:20:16.280 --> 00:20:19.280]  這個演員和這個老牧師說
[00:20:19.280 --> 00:20:21.280]  不如這樣吧
[00:20:21.280 --> 00:20:24.280]  如果我朗誦完你也來朗誦
[00:20:24.280 --> 00:20:26.280]  那我就答應你
[00:20:26.280 --> 00:20:29.280]  當時那些客人很開心
[00:20:29.280 --> 00:20:32.280]  本來想著是有一個人來表演
[00:20:32.280 --> 00:20:35.280]  結果現在是有兩個人來表演
[00:20:35.280 --> 00:20:37.280]  開心得不得了 個個都拍手
[00:20:37.280 --> 00:20:39.280]  所以這個老牧師沒辦法
[00:20:39.280 --> 00:20:41.280]  只可以答應
[00:20:41.280 --> 00:20:44.280]  那個年青的演員就開始朗誦
[00:20:44.280 --> 00:20:47.280]  他的聲音是非常響亮
[00:20:47.280 --> 00:20:50.280]  他是充滿了感情
[00:20:50.280 --> 00:20:52.280]  當他朗誦完
[00:20:52.280 --> 00:20:55.280]  所有的回眾都站起來
[00:20:55.280 --> 00:20:57.280]  個個都在拍掌
[00:20:57.280 --> 00:20:59.280]  來到讚美他
[00:20:59.280 --> 00:21:01.280]  他朗誦完
[00:21:01.280 --> 00:21:04.280]  現在是輪到老牧師來朗誦
[00:21:04.280 --> 00:21:06.280]  這個老牧師是慢慢地
[00:21:06.280 --> 00:21:08.280]  在他的椅子上站起來
[00:21:08.280 --> 00:21:10.280]  他講道講了很多年
[00:21:10.280 --> 00:21:13.280]  他的聲音已經沙啞了
[00:21:13.280 --> 00:21:15.280]  當他朗誦完之後
[00:21:15.280 --> 00:21:17.280]  居然沒人站起來
[00:21:17.280 --> 00:21:20.280]  也沒人拍掌
[00:21:20.280 --> 00:21:22.280]  過了很久
[00:21:22.280 --> 00:21:24.280]  全場都是鴉雀無聲
[00:21:24.280 --> 00:21:27.280]  慢慢的人好像如夢初醒一樣
[00:21:27.280 --> 00:21:29.280]  你看看我 我看看你
[00:21:29.280 --> 00:21:31.280]  發覺所有的人
[00:21:31.280 --> 00:21:34.280]  臉上都充滿了眼淚
[00:21:34.280 --> 00:21:36.280]  充滿了淚痕
[00:21:36.280 --> 00:21:40.280]  那個年青的演員就走去和牧師說
[00:21:40.280 --> 00:21:44.280]  他說我知道我和你朗誦的分別在哪裡
[00:21:44.280 --> 00:21:47.280]  我是認識詩篇23篇
[00:21:47.280 --> 00:21:51.280]  但是你是認識詩篇23篇
[00:21:51.280 --> 00:21:53.280]  裏面那位牧羊人
[00:21:53.280 --> 00:21:55.280]  這個很重要
[00:21:55.280 --> 00:21:58.280]  很多時候我們讀聖經就是頭腦的知識
[00:21:58.280 --> 00:22:00.280]  我們認識很多聖經的知識
[00:22:00.280 --> 00:22:03.280]  但是我們是否真真正正認識
[00:22:03.280 --> 00:22:05.280]  聖經裏面的耶穌基督
[00:22:05.280 --> 00:22:07.280]  我們是否真的認識祂
[00:22:07.280 --> 00:22:09.280]  我們要真正認識祂
[00:22:09.280 --> 00:22:12.280]  才能夠活出我們的身份
[00:22:12.280 --> 00:22:13.280]  活出我們的地位
[00:22:13.280 --> 00:22:17.280]  才能夠有一個真正改變的生命
[00:22:17.280 --> 00:22:24.280]  保羅在《肥納比書》的三章十節
[00:22:24.280 --> 00:22:29.280]  他希望自己能夠更加認識耶穌基督
[00:22:29.280 --> 00:22:30.280]  經文告訴我們
[00:22:30.280 --> 00:22:32.280]  《肥納比書》三章十節
[00:22:32.280 --> 00:22:34.280]  使我們認識基督
[00:22:34.280 --> 00:22:36.280]  曉得祂獨活的大能
[00:22:36.280 --> 00:22:39.280]  並且曉得和祂一同受苦
[00:22:39.280 --> 00:22:42.280]  效法祂的死
[00:22:42.280 --> 00:22:45.280]  保羅希望自己更加認識耶穌基督
[00:22:45.280 --> 00:22:51.280]  他也希望以弗所教會的基督徒的信徒
[00:22:51.280 --> 00:22:54.280]  能夠更加認識耶穌基督
[00:22:54.280 --> 00:22:56.280]  如果我們只認識聖經
[00:22:56.280 --> 00:22:58.280]  我們不認識耶穌基督的話
[00:22:58.280 --> 00:23:00.280]  是沒有用的
[00:23:00.280 --> 00:23:02.280]  有人會問
[00:23:02.280 --> 00:23:05.280]  如何能夠更加認識耶穌基督呢?
[00:23:05.280 --> 00:23:08.280]  保羅的經文又教我們
[00:23:08.280 --> 00:23:10.280]  在《以弗所書》一章十八節
[00:23:10.280 --> 00:23:15.280]  他說「並且照亮你們心中的眼睛」
[00:23:15.280 --> 00:23:17.280]  保羅說你要認識耶穌基督
[00:23:17.280 --> 00:23:21.280]  你要用心來認識耶穌基督
[00:23:21.280 --> 00:23:22.280]  我們很多時候說
[00:23:22.280 --> 00:23:24.280]  我們的心裡面有耶穌基督
[00:23:24.280 --> 00:23:26.280]  不是說我們的心臟
[00:23:26.280 --> 00:23:29.280]  不是說懂得跳的心臟
[00:23:29.280 --> 00:23:31.280]  這裡是告訴我們
[00:23:31.280 --> 00:23:33.280]  是我們的心和意志
[00:23:33.280 --> 00:23:35.280]  是我們的思想
[00:23:35.280 --> 00:23:39.280]  保羅求聖靈能夠開我們的眼睛
[00:23:39.280 --> 00:23:42.280]  能夠認識耶穌基督
[00:23:42.280 --> 00:23:46.280]  所以當一個人還沒有接受耶穌基督
[00:23:46.280 --> 00:23:48.280]  能不能夠認識祂呢?
[00:23:48.280 --> 00:23:49.280]  不能夠認識
[00:23:49.280 --> 00:23:52.280]  因為是聖靈開我們的眼睛
[00:23:52.280 --> 00:23:54.280]  來認識耶穌基督
[00:23:54.280 --> 00:23:56.280]  我們要先接受耶穌基督
[00:23:56.280 --> 00:23:58.280]  以致我們的身上有聖靈
[00:23:58.280 --> 00:24:01.280]  來幫我們認識我們的主
[00:24:01.280 --> 00:24:06.280]  其實在這裡今天的經文
[00:24:06.280 --> 00:24:07.280]  如果你留意的話
[00:24:07.280 --> 00:24:09.280]  保羅接著教我們
[00:24:09.280 --> 00:24:13.280]  有三樣東西能夠幫助我們認識耶穌基督
[00:24:13.280 --> 00:24:17.280]  這三樣東西和我們平時的想像是很不同
[00:24:17.280 --> 00:24:20.280]  我們想著認識耶穌基督
[00:24:20.280 --> 00:24:22.280]  就是頭腦裡面的知識
[00:24:22.280 --> 00:24:24.280]  但是你等一下來看看
[00:24:24.280 --> 00:24:27.280]  保羅說這三件事不是腦部的知識
[00:24:27.280 --> 00:24:28.280]  很有趣
[00:24:28.280 --> 00:24:29.280]  而這三件事
[00:24:29.280 --> 00:24:32.280]  每一件事都是用「何等」這個字
[00:24:32.280 --> 00:24:34.280]  來帶出來的
[00:24:34.280 --> 00:24:37.280]  在英文的聖經就是「骨」這個字
[00:24:37.280 --> 00:24:39.280]  在中文的聖經就是「何等」
[00:24:39.280 --> 00:24:42.280]  在《書已不所思》的一章十八節
[00:24:42.280 --> 00:24:44.280]  有兩個「何等」
[00:24:44.280 --> 00:24:46.280]  帶出兩件事
[00:24:46.280 --> 00:24:50.280]  在第十九節還有第三個「何等」
[00:24:50.280 --> 00:24:52.280]  我們一起來看看
[00:24:52.280 --> 00:24:55.280]  怎樣能夠更加認識耶穌基督
[00:24:55.280 --> 00:24:57.280]  第一點保羅說
[00:24:57.280 --> 00:25:00.280]  因為耶穌基督是我們的子王
[00:25:00.280 --> 00:25:03.280]  在《書已不所思》一章十八節
[00:25:03.280 --> 00:25:04.280]  保羅說
[00:25:04.280 --> 00:25:08.280]  使你們知道祂的恩兆有「何等」的子王
[00:25:08.280 --> 00:25:10.280]  有沒有看到「何等」這個字?
[00:25:10.280 --> 00:25:12.280]  所以帶出第一樣
[00:25:12.280 --> 00:25:14.280]  是子王
[00:25:14.280 --> 00:25:17.280]  耶穌基督沒有說救贖了我們之後
[00:25:17.280 --> 00:25:19.280]  就任由我們自生自滅
[00:25:19.280 --> 00:25:21.280]  不理我們
[00:25:21.280 --> 00:25:24.280]  耶穌基督是給我們有子王
[00:25:24.280 --> 00:25:26.280]  子王就是將來的事
[00:25:26.280 --> 00:25:29.280]  子王就是我們的盼望
[00:25:29.280 --> 00:25:32.280]  你說我們基督徒有甚麼盼望?
[00:25:32.280 --> 00:25:34.280]  我們基督徒有很多的盼望
[00:25:34.280 --> 00:25:36.280]  我可以舉一兩件
[00:25:36.280 --> 00:25:39.280]  在《約翰一書》三章二節
[00:25:39.280 --> 00:25:41.280]  親愛的弟兄啊
[00:25:41.280 --> 00:25:43.280]  我們現在是神的兒女
[00:25:43.280 --> 00:25:46.280]  將來如何還未顯明
[00:25:46.280 --> 00:25:48.280]  但我們知道主若顯現
[00:25:48.280 --> 00:25:50.280]  我們必要像祂
[00:25:50.280 --> 00:25:53.280]  因為必得見祂的真體
[00:25:53.280 --> 00:25:55.280]  其中一個指望、一個盼望
[00:25:55.280 --> 00:25:57.280]  就是我們能夠有一天
[00:25:57.280 --> 00:26:01.280]  能夠得到一個完全無罪的身體
[00:26:01.280 --> 00:26:03.280]  完全聖潔的
[00:26:03.280 --> 00:26:04.280]  毫無瑕疵
[00:26:04.280 --> 00:26:08.280]  就好像耶穌基督復活後的身體一樣
[00:26:08.280 --> 00:26:10.280]  這個是其中一個盼望
[00:26:10.280 --> 00:26:13.280]  現在我們年紀越來越大
[00:26:13.280 --> 00:26:15.280]  經常都周身骨痛
[00:26:15.280 --> 00:26:17.280]  你能不能夠想像將來的身體?
[00:26:17.280 --> 00:26:19.280]  完全沒有病痛
[00:26:19.280 --> 00:26:20.280]  不會老
[00:26:20.280 --> 00:26:21.280]  你說是多好啊
[00:26:21.280 --> 00:26:23.280]  這個是我們盼望之一
[00:26:23.280 --> 00:26:28.280]  在《哥林多前書》二章九節
[00:26:28.280 --> 00:26:29.280]  又告訴我們
[00:26:29.280 --> 00:26:31.280]  如經上所記
[00:26:31.280 --> 00:26:34.280]  神為愛他的人所預備的是
[00:26:34.280 --> 00:26:36.280]  眼睛未曾看見
[00:26:36.280 --> 00:26:38.280]  耳朵未曾聽見
[00:26:38.280 --> 00:26:40.280]  人心也未曾想到
[00:26:40.280 --> 00:26:43.280]  神為我們準備的是
[00:26:43.280 --> 00:26:44.280]  我們看都未看過
[00:26:44.280 --> 00:26:46.280]  聽都未聽過
[00:26:46.280 --> 00:26:50.280]  甚至你想去想像都想像不到
[00:26:50.280 --> 00:26:53.280]  我們就是有這些一切的指望
[00:26:53.280 --> 00:26:55.280]  這些都是將來的指望
[00:26:55.280 --> 00:26:58.280]  這些指望會幫助我們做什麼?
[00:26:58.280 --> 00:27:03.280]  會幫助我們現在將神的旨意能夠活出來
[00:27:03.280 --> 00:27:05.280]  因為有了神的應許
[00:27:05.280 --> 00:27:08.280]  幫助我們有這個能力能夠活出
[00:27:08.280 --> 00:27:11.280]  神在我們身上的旨意
[00:27:11.280 --> 00:27:12.280]  剛才的經文說
[00:27:12.280 --> 00:27:15.280]  知道因照有何等的指望
[00:27:15.280 --> 00:27:20.280]  這個就令我想起約翰一書三章三節
[00:27:20.280 --> 00:27:22.280]  說逢有指望的人
[00:27:22.280 --> 00:27:24.280]  有盼望的人會怎樣?
[00:27:24.280 --> 00:27:26.280]  會得是潔淨自己
[00:27:26.280 --> 00:27:28.280]  會成為一個聖潔的人
[00:27:28.280 --> 00:27:31.280]  所以我們靠著我們的指望
[00:27:31.280 --> 00:27:35.280]  能夠活出神的旨意在我們身上
[00:27:35.280 --> 00:27:37.280]  我在說《針研》的時候
[00:27:37.280 --> 00:27:38.280]  我也說過
[00:27:38.280 --> 00:27:40.280]  很多的基督徒
[00:27:40.280 --> 00:27:42.280]  不是說我們不知道
[00:27:42.280 --> 00:27:44.280]  神在我們身上有什麼旨意
[00:27:44.280 --> 00:27:48.280]  但是我們不願意去走在神的旨意上
[00:27:48.280 --> 00:27:51.280]  這是很多基督徒的問題
[00:27:51.280 --> 00:27:55.280]  為什麼我們不願意走在神的旨意上?
[00:27:55.280 --> 00:27:56.280]  原因很簡單
[00:27:56.280 --> 00:27:58.280]  因為我們不認識祂
[00:27:58.280 --> 00:28:01.280]  因為我們信不過祂
[00:28:01.280 --> 00:28:04.280]  就好像有一個陌生人走來跟你說
[00:28:04.280 --> 00:28:05.280]  先生、小姐
[00:28:05.280 --> 00:28:07.280]  你幫我做一件事好不好?
[00:28:07.280 --> 00:28:09.280]  你一定會問得很清楚
[00:28:09.280 --> 00:28:11.280]  究竟這件是什麼事?
[00:28:11.280 --> 00:28:12.280]  因為為什麼?
[00:28:12.280 --> 00:28:13.280]  你信不過祂
[00:28:13.280 --> 00:28:15.280]  你不認識祂
[00:28:15.280 --> 00:28:17.280]  我們基督徒也是一樣
[00:28:17.280 --> 00:28:21.280]  當我們不認識耶穌基督的時候
[00:28:21.280 --> 00:28:24.280]  我們不敢走在祂的旨意上
[00:28:24.280 --> 00:28:28.280]  所以保羅說你們要真知道祂
[00:28:28.280 --> 00:28:30.280]  當我們知道祂
[00:28:30.280 --> 00:28:32.280]  給我們將來的盼望
[00:28:32.280 --> 00:28:34.280]  是多麼真實
[00:28:34.280 --> 00:28:36.280]  我們能夠相信祂
[00:28:36.280 --> 00:28:38.280]  我們憑著我們的指望
[00:28:38.280 --> 00:28:42.280]  現在能夠活出祂在我們身上的旨意
[00:28:42.280 --> 00:28:45.280]  第二點
[00:28:45.280 --> 00:28:49.280]  我們是基督的榮耀
[00:28:49.280 --> 00:28:52.280]  在《耳筆所書》的一章十八節
[00:28:52.280 --> 00:28:53.280]  經文說
[00:28:53.280 --> 00:28:59.280]  「他在聖徒中得的基業有何等豐盛的榮耀?」
[00:28:59.280 --> 00:29:01.280]  又有一個何等?
[00:29:01.280 --> 00:29:05.280]  我們看到我們原來是耶穌基督的基業
[00:29:05.280 --> 00:29:10.280]  這裡所說的不是《耳筆所書》一章十一節所說的基業
[00:29:10.280 --> 00:29:12.280]  那裡所說的基業
[00:29:12.280 --> 00:29:14.280]  是我們將來在天上的基業
[00:29:14.280 --> 00:29:16.280]  這裡所說的基業
[00:29:16.280 --> 00:29:19.280]  是我們成為了耶穌基督的基業
[00:29:19.280 --> 00:29:21.280]  剛才我說
[00:29:21.280 --> 00:29:25.280]  我們在耶穌基督裡面有我們的指望
[00:29:25.280 --> 00:29:30.280]  耶穌基督在我們裡面得到祂的基業
[00:29:30.280 --> 00:29:33.280]  有沒有看到一個很美麗的圖畫
[00:29:33.280 --> 00:29:35.280]  好像一個交換禮物一樣
[00:29:35.280 --> 00:29:38.280]  我們在耶穌基督裡面得到指望
[00:29:38.280 --> 00:29:40.280]  祂在我們裡面得到基業
[00:29:40.280 --> 00:29:43.280]  我們是耶穌基督的基業
[00:29:43.280 --> 00:29:46.280]  當耶穌基督見到我們的時候
[00:29:46.280 --> 00:29:48.280]  祂是很喜樂的
[00:29:48.280 --> 00:29:50.280]  因為我們是祂的基業
[00:29:50.280 --> 00:29:53.280]  經文說
[00:29:53.280 --> 00:29:56.280]  「何等豐盛的榮耀?」
[00:29:56.280 --> 00:30:01.280]  當我們很多時候覺得傷心、失望、自卑
[00:30:01.280 --> 00:30:03.280]  應該來讀一下這節的經文
[00:30:03.280 --> 00:30:07.280]  原來我們有這麼崇高的地位
[00:30:07.280 --> 00:30:09.280]  我們是耶穌基督的寶貝
[00:30:09.280 --> 00:30:12.280]  祂愛我們甚至為我們寫命
[00:30:12.280 --> 00:30:15.280]  我和大家說過很多次
[00:30:15.280 --> 00:30:18.280]  美國每年都有一百億的錢
[00:30:18.280 --> 00:30:22.280]  放進去那些自助的資料
[00:30:22.280 --> 00:30:24.280]  那些生意上高
[00:30:24.280 --> 00:30:28.280]  很多人都想學怎樣能夠提高自己的自尊
[00:30:28.280 --> 00:30:31.280]  提高自己的自我形象
[00:30:31.280 --> 00:30:33.280]  我們需不需要這些東西?
[00:30:33.280 --> 00:30:34.280]  我們不需要
[00:30:34.280 --> 00:30:37.280]  因為我們有崇高的地位
[00:30:37.280 --> 00:30:41.280]  保羅禱告求神開我們的眼睛
[00:30:41.280 --> 00:30:45.280]  讓我們看到原來我們是這麼寶貴的
[00:30:45.280 --> 00:30:47.280]  我們是耶穌基督的寶藏
[00:30:47.280 --> 00:30:48.280]  經文說
[00:30:48.280 --> 00:30:51.280]  耶穌基督得了我們成為基業
[00:30:51.280 --> 00:30:53.280]  我們得到豐盛的榮耀
[00:30:53.280 --> 00:30:57.280]  我們是有很寶貴的身份地位
[00:30:57.280 --> 00:30:59.280]  現在我們所需要做的
[00:30:59.280 --> 00:31:02.280]  就是將這個身份地位活出來
[00:31:02.280 --> 00:31:04.280]  這是第二點
[00:31:04.280 --> 00:31:07.280]  還有第三點
[00:31:07.280 --> 00:31:10.280]  就是耶穌基督是我們的力量
[00:31:10.280 --> 00:31:13.280]  在《耶律法》所書的一章十九節
[00:31:13.280 --> 00:31:14.280]  經文說
[00:31:14.280 --> 00:31:19.280]  「並知道祂向我們這信的人所顯的能力
[00:31:19.280 --> 00:31:21.280]  是何等的豪大」
[00:31:21.280 --> 00:31:23.280]  又有一個「何等」
[00:31:23.280 --> 00:31:26.280]  讓我們看到這裡說的是能力
[00:31:26.280 --> 00:31:29.280]  其實我們基督徒有很多很大的能力
[00:31:29.280 --> 00:31:31.280]  從神而來的能力
[00:31:31.280 --> 00:31:33.280]  很多基督徒說
[00:31:33.280 --> 00:31:35.280]  我沒有能力侍奉
[00:31:35.280 --> 00:31:37.280]  我沒有能力去傳福音
[00:31:37.280 --> 00:31:39.280]  我很缺少能力
[00:31:39.280 --> 00:31:42.280]  但是能力已經給了我們
[00:31:42.280 --> 00:31:46.280]  這個能力是透過我們能夠彰顯出來
[00:31:46.280 --> 00:31:50.280]  在《鐵撒羅尼加》前書一章五節
[00:31:50.280 --> 00:31:51.280]  經文說
[00:31:51.280 --> 00:31:54.280]  「因為我們的福音傳到你們那裡
[00:31:54.280 --> 00:32:00.280]  不獨在乎言語也在乎權能和聖靈
[00:32:00.280 --> 00:32:03.280]  我們得到的力量是由神
[00:32:03.280 --> 00:32:05.280]  由聖靈那裡得到
[00:32:05.280 --> 00:32:07.280]  不是依靠我們自己的能力」
[00:32:07.280 --> 00:32:10.280]  《羅馬書》的一章十六節也說
[00:32:10.280 --> 00:32:12.280]  「我不以福音為恥
[00:32:12.280 --> 00:32:15.280]  這福音本是神的大能」
[00:32:15.280 --> 00:32:16.280]  不是我們的力量
[00:32:16.280 --> 00:32:18.280]  是神的大能
[00:32:18.280 --> 00:32:21.280]  在《哥林多後書》四章七節
[00:32:21.280 --> 00:32:22.280]  保羅說
[00:32:22.280 --> 00:32:25.280]  「我們有這寶貝放在雅氣裡
[00:32:25.280 --> 00:32:29.280]  要顯明這莫大的能力是出於神
[00:32:29.280 --> 00:32:31.280]  而出於我們」
[00:32:31.280 --> 00:32:33.280]  很清楚告訴我們
[00:32:33.280 --> 00:32:37.280]  我們基督徒所得到的能力都是從神而來
[00:32:37.280 --> 00:32:40.280]  不是我們自己的能力
[00:32:40.280 --> 00:32:44.280]  保羅在這裏以不所思的一章十九節
[00:32:44.280 --> 00:32:47.280]  他一共用了四個希臘的文字
[00:32:47.280 --> 00:32:51.280]  來形容在我們身上的能力、力量
[00:32:51.280 --> 00:32:55.280]  其中一個字就是希臘文的Dunamis這個字
[00:32:55.280 --> 00:32:57.280]  Dunamis這個字
[00:32:57.280 --> 00:33:00.280]  就是慢慢演變成我們英文的Dynamite
[00:33:00.280 --> 00:33:02.280]  Dynamite就是炸藥
[00:33:02.280 --> 00:33:05.280]  你想想炸藥有多大的力量
[00:33:05.280 --> 00:33:08.280]  在我們身上的力量就好像炸藥一樣
[00:33:08.280 --> 00:33:11.280]  在以不所思的一章二十節
[00:33:11.280 --> 00:33:12.280]  經文還說
[00:33:12.280 --> 00:33:17.280]  「就是照他在基督身上所運行的大能大力
[00:33:17.280 --> 00:33:19.280]  使他從死裡復活
[00:33:19.280 --> 00:33:23.280]  照他在天上坐在自己的右邊」
[00:33:23.280 --> 00:33:28.280]  這個能力也是神使耶穌基督復活的能力
[00:33:28.280 --> 00:33:29.280]  一樣的能力
[00:33:29.280 --> 00:33:32.280]  使他提升到天上
[00:33:32.280 --> 00:33:34.280]  坐在神的右邊
[00:33:34.280 --> 00:33:36.280]  你想想這個力量有多大
[00:33:36.280 --> 00:33:39.280]  基督徒時時在惋惜
[00:33:39.280 --> 00:33:42.280]  在說我們沒有能力、沒有力量
[00:33:42.280 --> 00:33:44.280]  其實我們身上的力量
[00:33:44.280 --> 00:33:49.280]  是和神使耶穌基督復活的力量一樣大
[00:33:49.280 --> 00:33:52.280]  所以我們時時面對我們的困難
[00:33:52.280 --> 00:33:54.280]  面對我們的問題
[00:33:54.280 --> 00:33:57.280]  如果我們願意依靠神的能力
[00:33:57.280 --> 00:33:59.280]  而不是依靠自己的能力
[00:33:59.280 --> 00:34:01.280]  其實我們所能夠做的
[00:34:01.280 --> 00:34:04.280]  真的遠遠超過我們所想所求
[00:34:04.280 --> 00:34:07.280]  在英國的威爾斯
[00:34:07.280 --> 00:34:09.280]  有一個女人
[00:34:09.280 --> 00:34:12.280]  她住在一個遙遠的村莊裏面
[00:34:12.280 --> 00:34:14.280]  這個村莊是沒有電的
[00:34:14.280 --> 00:34:17.280]  所以她花了很大的功夫
[00:34:17.280 --> 00:34:18.280]  很多錢
[00:34:18.280 --> 00:34:23.280]  由電力公司將電線拉到她的家裏
[00:34:23.280 --> 00:34:25.280]  電力公司真的這樣做
[00:34:25.280 --> 00:34:27.280]  將電線拉到她的家裏
[00:34:27.280 --> 00:34:29.280]  她終於知道她的家裏有電
[00:34:29.280 --> 00:34:32.280]  但是電力公司覺得很奇怪
[00:34:32.280 --> 00:34:34.280]  為什麼這個女人用這麼少電?
[00:34:34.280 --> 00:34:37.280]  好像沒有用電一樣
[00:34:37.280 --> 00:34:40.280]  所以就派員工去訪問她
[00:34:40.280 --> 00:34:43.280]  他說小姐、太太你有沒有用電?
[00:34:43.280 --> 00:34:46.280]  我們的記錄好像很少用電
[00:34:46.280 --> 00:34:48.280]  那個女人說沒有用電
[00:34:48.280 --> 00:34:50.280]  我每天都用電
[00:34:50.280 --> 00:34:53.280]  我每晚都開了個電燈
[00:34:53.280 --> 00:34:56.280]  開了個電燈來點我的油燈
[00:34:56.280 --> 00:34:57.280]  點著我的油燈
[00:34:57.280 --> 00:34:59.280]  我當然關了電燈
[00:34:59.280 --> 00:35:01.280]  還需要電燈來做什麼?
[00:35:01.280 --> 00:35:04.280]  很多的基督徒都是一樣
[00:35:04.280 --> 00:35:06.280]  油燈代表什麼?
[00:35:06.280 --> 00:35:08.280]  我們自己的能力
[00:35:08.280 --> 00:35:10.280]  有更加強的力量
[00:35:10.280 --> 00:35:12.280]  我們可以用我們不去用
[00:35:12.280 --> 00:35:14.280]  每天就是點著自己的油燈在用
[00:35:14.280 --> 00:35:16.280]  其實真的很浪費
[00:35:16.280 --> 00:35:18.280]  甚至有很多的基督徒
[00:35:18.280 --> 00:35:21.280]  根本不知道有這麼大的能力
[00:35:21.280 --> 00:35:22.280]  在我們的身上
[00:35:22.280 --> 00:35:24.280]  我們是可以依靠的
[00:35:24.280 --> 00:35:29.280]  也可以說有很多的未信的人
[00:35:29.280 --> 00:35:31.280]  當我們去跟他們傳福音
[00:35:31.280 --> 00:35:33.280]  他們會怎麼說?
[00:35:33.280 --> 00:35:35.280]  哎呀 我不行的
[00:35:35.280 --> 00:35:37.280]  我很多罪我還不行
[00:35:37.280 --> 00:35:39.280]  慢慢來吧
[00:35:39.280 --> 00:35:43.280]  你去傳福音永遠都是兩個極端的
[00:35:43.280 --> 00:35:45.280]  一個極端是說我沒有罪
[00:35:45.280 --> 00:35:47.280]  你跟我說什麼罪?
[00:35:47.280 --> 00:35:49.280]  你不要跟我說罪
[00:35:49.280 --> 00:35:51.280]  第二個極端是說我很大罪
[00:35:51.280 --> 00:35:53.280]  窮凶極惡
[00:35:53.280 --> 00:35:55.280]  罪大惡極
[00:35:55.280 --> 00:35:57.280]  你慢慢來吧
[00:35:57.280 --> 00:35:59.280]  無論你有多大罪
[00:35:59.280 --> 00:36:01.280]  無論你是怎樣的人
[00:36:01.280 --> 00:36:03.280]  無論你做了什麼
[00:36:03.280 --> 00:36:05.280]  我們看到神的能力有多大
[00:36:05.280 --> 00:36:07.280]  神是有很大的能力
[00:36:07.280 --> 00:36:10.280]  這個能力使耶穌基督從死裡復活
[00:36:10.280 --> 00:36:12.280]  是一樣的能力
[00:36:12.280 --> 00:36:14.280]  不論你做了什麼
[00:36:14.280 --> 00:36:17.280]  耶穌基督的補血都能夠洗淨你的罪
[00:36:17.280 --> 00:36:19.280]  能夠救贖你
[00:36:19.280 --> 00:36:23.280]  到最後
[00:36:23.280 --> 00:36:26.280]  以不鎖書一章21至23節
[00:36:26.280 --> 00:36:28.280]  保羅告訴我們
[00:36:28.280 --> 00:36:32.280]  耶穌基督已經超過一切掌權的執政的
[00:36:32.280 --> 00:36:34.280]  無論是今生
[00:36:34.280 --> 00:36:36.280]  就算是來世
[00:36:36.280 --> 00:36:38.280]  萬有都服從在他的腳下
[00:36:38.280 --> 00:36:40.280]  耶穌基督是教會之首
[00:36:40.280 --> 00:36:43.280]  教會是耶穌基督的身體
[00:36:43.280 --> 00:36:46.280]  我們是被耶穌基督來充滿
[00:36:46.280 --> 00:36:49.280]  耶穌基督已經戰勝了罪
