
[00:00:00.000 --> 00:00:08.000]  大家好 讓我們再次在聆聽主的說話
[00:21:14.400 --> 00:21:16.400]  拿了一塊餅
[00:21:16.400 --> 00:21:18.400]  有些歷史背景
[00:21:18.400 --> 00:21:19.400]  好了
[00:21:19.400 --> 00:21:21.400]  後來衍生成為一種遊戲
[00:21:21.400 --> 00:21:24.400]  在這個魚子餐裡面
[00:21:24.400 --> 00:21:25.400]  一個重要的環節
[00:21:25.400 --> 00:21:26.400]  好了
[00:21:26.400 --> 00:21:27.400]  然後怎麼樣呢
[00:21:27.400 --> 00:21:28.400]  然後他們就開始
[00:21:28.400 --> 00:21:30.400]  有倒第二杯酒
[00:21:30.400 --> 00:21:33.400]  在這杯酒倒了之後
[00:21:33.400 --> 00:21:35.400]  期間還沒喝之前
[00:21:35.400 --> 00:21:37.400]  就會開始有一個
[00:21:37.400 --> 00:21:42.400]  技術出埃及的過程的答問會
[00:21:42.400 --> 00:21:44.400]  答問很簡單
[00:21:44.400 --> 00:21:46.400]  原來叫小朋友
[00:21:46.400 --> 00:21:50.400]  預備一堆問題給小朋友
[00:21:50.400 --> 00:21:53.400]  小朋友隨便選一些問題出來
[00:21:53.400 --> 00:21:56.400]  就去問家中最老的那個
[00:21:56.400 --> 00:21:59.400]  有時候就很麻煩
[00:21:59.400 --> 00:22:01.400]  在這樣的情況下
[00:22:01.400 --> 00:22:03.400]  可能老人家沒什麼記性
[00:22:03.400 --> 00:22:05.400]  會不會記錯呢
[00:22:05.400 --> 00:22:06.400]  不是的
[00:22:06.400 --> 00:22:09.400]  原來小朋友問問題的時候
[00:22:09.400 --> 00:22:11.400]  老人家都要很準確
[00:22:11.400 --> 00:22:12.400]  要將故事
[00:22:12.400 --> 00:22:13.400]  將事件
[00:22:13.400 --> 00:22:16.400]  清楚的告訴小朋友
[00:22:16.400 --> 00:22:19.400]  小朋友問完問題之後
[00:22:19.400 --> 00:22:24.400]  就溫習出埃及的片段
[00:22:24.400 --> 00:22:26.400]  然後他們就一起喝這杯酒
[00:22:26.400 --> 00:22:29.400]  這就是第二杯酒
[00:22:29.400 --> 00:22:33.400]  象徵著一種上帝的拯救
[00:22:33.400 --> 00:22:35.400]  不錯
[00:22:35.400 --> 00:22:40.400]  第二杯酒是拯救的杯
[00:22:40.400 --> 00:22:42.400]  然後他們就洗手
[00:22:42.400 --> 00:22:45.400]  然後再為餅祝福之後
[00:22:45.400 --> 00:22:53.400]  將最頂和中間的那塊拿出來
[00:22:53.400 --> 00:22:55.400]  然後分著吃
[00:22:55.400 --> 00:23:01.400]  有時候會連同第十第九步驟
[00:23:01.400 --> 00:23:03.400]  吃苦菜
[00:23:03.400 --> 00:23:04.400]  一起吃
[00:23:04.400 --> 00:23:05.400]  那怎麼吃呢
[00:23:05.400 --> 00:23:07.400]  每人拿一塊小餅
[00:23:07.400 --> 00:23:09.400]  然後將苦菜
[00:23:09.400 --> 00:23:10.400]  苦的嘛
[00:23:10.400 --> 00:23:11.400]  有吃過嗎
[00:23:11.400 --> 00:23:13.400]  苦菜真的很苦
[00:23:13.400 --> 00:23:14.400]  我吃過
[00:23:14.400 --> 00:23:16.400]  我猜是叫Kyle
[00:23:16.400 --> 00:23:19.400]  Kyle我不知道是什麼
[00:23:19.400 --> 00:23:21.400]  中文我不懂
[00:23:21.400 --> 00:23:22.400]  總之就是苦菜
[00:23:22.400 --> 00:23:25.400]  然後沾點汁
[00:23:25.400 --> 00:23:28.400]  然後用這兩塊餅夾著吃
[00:23:28.400 --> 00:23:32.400]  第八第九第十夾在一起吃
[00:23:32.400 --> 00:23:34.400]  容易入口
[00:23:34.400 --> 00:23:36.400]  就是這個作用
[00:23:36.400 --> 00:23:40.400]  這裡所說的第十個步驟
[00:23:40.400 --> 00:23:44.400]  其實都是在我們馬太福音裡面
[00:23:44.400 --> 00:23:49.400]  從第十七章至第二十五章裡面所記載所發生的事情
[00:23:49.400 --> 00:23:54.400]  真正來到第二十六節開始
[00:23:54.400 --> 00:23:57.400]  就是吃正餐的時候
[00:23:57.400 --> 00:24:00.400]  所以當我們看回這段聖經的時候
[00:24:00.400 --> 00:24:02.400]  就說到他們吃的時候
[00:24:02.400 --> 00:24:04.400]  真是吃正餐
[00:24:04.400 --> 00:24:06.400]  有得吃的
[00:24:06.400 --> 00:24:08.400]  不會餓壞你的
[00:24:08.400 --> 00:24:10.400]  那個乳節餐裡面有得吃的
[00:24:10.400 --> 00:24:12.400]  那他們真是吃正餐
[00:24:12.400 --> 00:24:14.400]  吃完正餐之後怎麼樣呢
[00:24:14.400 --> 00:24:16.400]  來了
[00:24:16.400 --> 00:24:18.400]  記不記得剛才那五塊餅
[00:24:18.400 --> 00:24:20.400]  分給小朋友的
[00:24:20.400 --> 00:24:21.400]  收起來
[00:24:21.400 --> 00:24:23.400]  在這個時候就要玩這個遊戲了
[00:24:23.400 --> 00:24:25.400]  所有屋裡面的成年人
[00:24:25.400 --> 00:24:29.400]  就開始要尋找這五塊餅
[00:24:29.400 --> 00:24:31.400]  在屋裡面
[00:24:31.400 --> 00:24:34.400]  找回這五塊餅之後
[00:24:34.400 --> 00:24:38.400]  出來之後一起去吃了這五塊餅
[00:24:38.400 --> 00:24:42.400]  為什麼有這樣的環節呢
[00:24:42.400 --> 00:24:44.400]  這就要仔細去解釋
[00:24:44.400 --> 00:24:48.400]  最主要是有一個回顧
[00:24:48.400 --> 00:24:50.400]  從猶太人的角度來看
[00:24:50.400 --> 00:24:52.400]  回顧昔日在出埃及的時候
[00:24:52.400 --> 00:24:57.400]  那種彼此支援等候和尋找
[00:24:57.400 --> 00:24:59.400]  那份的守望
[00:24:59.400 --> 00:25:03.400]  原來乳節餐有這樣的東西
[00:25:03.400 --> 00:25:05.400]  猶太人
[00:25:05.400 --> 00:25:11.400]  不只是我們中國人或華人過年
[00:25:11.400 --> 00:25:13.400]  團年團年就出去
[00:25:13.400 --> 00:25:15.400]  弄兩圍酒吃了算了
[00:25:15.400 --> 00:25:17.400]  不是的
[00:25:17.400 --> 00:25:19.400]  原來每個環節都有自己本身的意義
[00:25:19.400 --> 00:25:21.400]  好了
[00:25:21.400 --> 00:25:25.400]  當他們真的吃完正餐之後
[00:25:25.400 --> 00:25:29.400]  於是他們就有一個感恩的活動
[00:25:29.400 --> 00:25:31.400]  就在第十三節裡面介紹
[00:25:31.400 --> 00:25:35.400]  然後就將他再滿第三隻杯
[00:25:35.400 --> 00:25:37.400]  然後一起唱恩
[00:25:37.400 --> 00:25:39.400]  這是感恩的事情
[00:25:39.400 --> 00:25:41.400]  就是告訴當時所有富裕的人
[00:25:41.400 --> 00:25:43.400]  回顧猶太人的背景
[00:25:43.400 --> 00:25:47.400]  祝福他們能夠平安
[00:25:47.400 --> 00:25:51.400]  最終去到這個應許地
[00:25:51.400 --> 00:25:55.400]  然後在這個時候
[00:25:55.400 --> 00:25:57.400]  他們就會唱首詩
[00:25:57.400 --> 00:25:59.400]  在第十四個環節裡的Hallel
[00:25:59.400 --> 00:26:03.400]  唱一首讚美詩歌
[00:26:03.400 --> 00:26:07.400]  然後唱完這首讚美詩歌之後
[00:26:07.400 --> 00:26:11.400]  他們就會倒第四隻杯的酒
[00:26:11.400 --> 00:26:13.400]  猶太人的做法就是
[00:26:13.400 --> 00:26:15.400]  倒完這隻杯之後
[00:26:15.400 --> 00:26:17.400]  他們就不會馬上喝
[00:26:17.400 --> 00:26:23.400]  他們會將家裡的大門打開
[00:26:23.400 --> 00:26:25.400]  然後就在那裡說
[00:26:25.400 --> 00:26:31.400]  要去迎接先知以利亞的來臨
[00:26:31.400 --> 00:26:33.400]  當時他們認為先知以利亞
[00:26:33.400 --> 00:26:35.400]  將會進入他們家裡
[00:26:35.400 --> 00:26:37.400]  之後就一起喝這隻杯
[00:26:37.400 --> 00:26:39.400]  象徵著和以利亞
[00:26:39.400 --> 00:26:41.400]  上帝最大的先知
[00:26:41.400 --> 00:26:47.400]  這個拯救的最重要的人物
[00:26:47.400 --> 00:26:49.400]  將他和他一起慶祝
[00:26:49.400 --> 00:26:53.400]  然後就完結了這個魚子之餐
[00:26:53.400 --> 00:26:57.400]  最後有一個肯定的祝福
[00:26:57.400 --> 00:27:01.400]  這個就是魚子餐的背景
[00:27:01.400 --> 00:27:03.400]  當我們看完這個背景之後
[00:27:03.400 --> 00:27:07.400]  原來我們才發現馬太福音的記載
[00:27:07.400 --> 00:27:09.400]  原來是告訴我們
[00:27:09.400 --> 00:27:11.400]  耶穌設立這個聖餐
[00:27:11.400 --> 00:27:17.400]  是著眼於在第三隻杯的時間
[00:27:17.400 --> 00:27:24.400]  所以當我們去讀其他的福音書
[00:27:24.400 --> 00:27:26.400]  記載聖餐的時候
[00:27:26.400 --> 00:27:31.400]  你會發現到他有兩次喝杯的情況
[00:27:31.400 --> 00:27:35.400]  就可以解釋給你聽是什麼原因
[00:27:35.400 --> 00:27:37.400]  明白嗎?
[00:27:37.400 --> 00:27:41.400]  這個只是一個概覽
[00:27:41.400 --> 00:27:43.400]  這段聖經想說什麼給我們聽呢?
[00:27:43.400 --> 00:27:46.400]  我們分開逐一看
[00:27:46.400 --> 00:27:51.400]  第26節
[00:27:51.400 --> 00:27:55.400]  問了我們一條問題
[00:27:55.400 --> 00:28:00.400]  我們有沒有一起去參與主的拯救工作呢?
[00:28:00.400 --> 00:28:03.400]  我們一起看看聖經說什麼
[00:28:03.400 --> 00:28:04.400]  26節
[00:28:04.400 --> 00:28:06.400]  他們吃的時候
[00:28:06.400 --> 00:28:08.400]  耶穌拿起餅來
[00:28:08.400 --> 00:28:12.400]  祝福就張開第二級門徒說
[00:28:12.400 --> 00:28:14.400]  你們拿著吃
[00:28:14.400 --> 00:28:18.400]  這是我的身體
[00:28:18.400 --> 00:28:19.400]  一般信徒說
[00:28:19.400 --> 00:28:23.400]  這就是耶穌為我們捨身流血
[00:28:23.400 --> 00:28:25.400]  張開我們的身體
[00:28:25.400 --> 00:28:29.400]  甚至這段聖經有很多演繹到一個地步
[00:28:29.400 --> 00:28:32.400]  我們將他領受聖餐的時候
[00:28:32.400 --> 00:28:34.400]  領受這個餅
[00:28:34.400 --> 00:28:36.400]  其實這個餅在牧師祝福之後
[00:28:36.400 --> 00:28:38.400]  他就馬上變成耶穌的肉
[00:28:38.400 --> 00:28:41.400]  你就在吃耶穌的肉
[00:28:41.400 --> 00:28:45.400]  天主教是這一套神學
[00:28:45.400 --> 00:28:48.400]  基督教有沒有呢?
[00:28:48.400 --> 00:28:50.400]  少一點
[00:28:50.400 --> 00:28:52.400]  不是沒有
[00:28:52.400 --> 00:28:57.400]  釋華路德宗都認為
[00:28:57.400 --> 00:29:04.400]  當聖餐的餅被牧者祝福之後
[00:29:04.400 --> 00:29:07.400]  還沒放進口裡之前都是餅
[00:29:07.400 --> 00:29:11.400]  放進口裡就會變成基督的身體
[00:29:11.400 --> 00:29:17.400]  你真的在基督吃他的身體
[00:29:17.400 --> 00:29:20.400]  但如果我們仔細看這段聖經的時候
[00:29:20.400 --> 00:29:29.400]  這段聖經是陳述在第十一和十二個程序裡
[00:29:29.400 --> 00:29:31.400]  如這餐當中
[00:29:31.400 --> 00:29:34.400]  他們正在吃正餐的時候
[00:29:34.400 --> 00:29:38.400]  拿出餅去抹餅的過程
[00:29:38.400 --> 00:29:45.400]  我們看回這段聖經有三個行為做了出來
[00:29:45.400 --> 00:29:49.400]  第一 進食的時候
[00:29:49.400 --> 00:29:53.400]  吃的時候耶穌拿起餅來
[00:29:53.400 --> 00:29:55.400]  然後作出祝福
[00:29:55.400 --> 00:29:57.400]  然後才抹開
[00:29:57.400 --> 00:30:00.400]  和合本聖經中文翻譯
[00:30:00.400 --> 00:30:05.400]  將一連串的動詞翻譯出來
[00:30:05.400 --> 00:30:11.400]  但特別將吃的時候只是講一個時態
[00:30:11.400 --> 00:30:14.400]  但原來當我們仔細了解聖經的時候
[00:30:14.400 --> 00:30:17.400]  在這段聖經的頭三個動詞
[00:30:17.400 --> 00:30:21.400]  吃 拿起和祝福
[00:30:21.400 --> 00:30:26.400]  是用了一個我們稱之為分詞的語句寫法
[00:30:26.400 --> 00:30:28.400]  Parsipos
[00:30:28.400 --> 00:30:33.400]  在希臘文裡Parsipos有一個很大的特色
[00:30:33.400 --> 00:30:40.400]  往往是用作去界定時間 狀態以及場景
[00:30:40.400 --> 00:30:42.400]  簡單來說
[00:30:42.400 --> 00:30:48.400]  我們將Parsipos稱之為Adjectival的做法
[00:30:48.400 --> 00:30:51.400]  是一種形容詞的使用方式
[00:30:51.400 --> 00:30:58.400]  是介紹當時的環境 狀態給我們知道
[00:30:58.400 --> 00:31:03.400]  但往往用完分詞之後一定會跟著一個主詞
[00:31:03.400 --> 00:31:08.400]  而在這句聖經裡第26節的主詞是哪個字呢
[00:31:08.400 --> 00:31:14.400]  就是第26節最後的「撕開」這個動詞
[00:31:14.400 --> 00:31:18.400]  耶穌在這裡告訴他們
[00:31:18.400 --> 00:31:24.400]  你做完這些事 最後一個動詞
[00:31:24.400 --> 00:31:27.400]  就要將這個動詞傳遞給他們
[00:31:27.400 --> 00:31:31.400]  然後去吃這個餅
[00:31:31.400 --> 00:31:34.400]  在這個記載裡
[00:31:34.400 --> 00:31:40.400]  我們回顧剛才所說的兩個程序是什麼
[00:31:40.400 --> 00:31:45.400]  是一塊餅 叫幾個小朋友把它收起來
[00:31:45.400 --> 00:31:51.400]  然後去尋找
[00:31:51.400 --> 00:31:54.400]  抹餅這件事其實已經不是第一次了
[00:31:54.400 --> 00:31:56.400]  在馬太福音裡
[00:31:56.400 --> 00:31:59.400]  如果我們仔細看回 或者回憶馬太福音裡
[00:31:59.400 --> 00:32:02.400]  記載到有關於耶穌抹餅的事情
[00:32:02.400 --> 00:32:06.400]  在第14章第17至19節
[00:32:06.400 --> 00:32:10.400]  和第15章第34至36節裡
[00:32:10.400 --> 00:32:15.400]  都分別介紹過耶穌抹餅的事蹟
[00:32:15.400 --> 00:32:21.400]  又抹了五個餅 又試過抹七個餅的事情
[00:32:21.400 --> 00:32:26.400]  但你還記不記得抹餅的重點是什麼
[00:32:26.400 --> 00:32:32.400]  不記得嗎?牧師提提你
[00:32:32.400 --> 00:32:36.400]  在兩次耶穌抹餅的影片裡
[00:32:36.400 --> 00:32:44.400]  都強調要門徒參與 要群眾參與
[00:32:44.400 --> 00:32:48.400]  那些餅是從哪裡來的
[00:32:48.400 --> 00:32:53.400]  還是從小朋友和門徒身上來的
[00:32:53.400 --> 00:32:57.400]  門徒還說我都不夠餅
[00:32:57.400 --> 00:33:00.400]  我帶我自己的餅 我怎麼夠分那麼多人吃
[00:33:00.400 --> 00:33:03.400]  幾千人吃
[00:33:03.400 --> 00:33:06.400]  不夠吃的 主
[00:33:06.400 --> 00:33:13.400]  但耶穌抹餅 抹完餅叫他們分這些餅
[00:33:13.400 --> 00:33:18.400]  去給當中的群眾吃
[00:33:18.400 --> 00:33:24.400]  重點不是神蹟 重點是神蹟
[00:33:24.400 --> 00:33:28.400]  背後耶穌希望門徒參與
[00:33:28.400 --> 00:33:32.400]  在上帝工作的目的
[00:33:32.400 --> 00:33:37.400]  所以當耶穌再次拿起餅來 竹蔗的時候
[00:33:37.400 --> 00:33:44.400]  不單只是竹蔗 而且是要門徒拿著蝦子
[00:33:44.400 --> 00:33:49.400]  這個吃的行動其實是反映出
[00:33:49.400 --> 00:33:53.400]  信徒或者當時的十二個門徒
[00:33:53.400 --> 00:33:58.400]  要參與在耶穌基督的工作裡
[00:33:58.400 --> 00:34:06.400]  所以被認為基督教其中一個最重要的聖禮
[00:34:06.400 --> 00:34:11.400]  聖餐是從頭到尾都強調
[00:34:11.400 --> 00:34:18.400]  門徒或者屬神的子民必須要去參與其中
[00:34:18.400 --> 00:34:23.400]  而且這個參與不是所有事情都做好了
[00:34:23.400 --> 00:34:26.400]  讓你們去做一下 做場戲
[00:34:26.400 --> 00:34:30.400]  不是的 要下力去找的
[00:34:30.400 --> 00:34:33.400]  誰告訴我們
[00:34:33.400 --> 00:34:43.400]  如月節餐原本的五塊被分成小塊的餅
[00:34:43.400 --> 00:34:47.400]  分給小孩子去收起來
[00:34:47.400 --> 00:34:50.400]  然後叫成年人去找
[00:34:50.400 --> 00:34:55.400]  找出來給所有人去進食
[00:34:55.400 --> 00:35:01.400]  這個行動就是要讓每個人都積極地參與
[00:35:01.400 --> 00:35:07.400]  不是說部長過來吃龍蝦就行了
[00:35:07.400 --> 00:35:11.400]  中國人就是這樣過的
[00:35:11.400 --> 00:35:15.400]  沒有團年的心 團年很慘的
[00:35:15.400 --> 00:35:17.400]  以前在香港我看到的
[00:35:17.400 --> 00:35:24.400]  每個人都在求 求得了嗎
[00:35:24.400 --> 00:35:27.400]  很辛苦才能湊得一家人
[00:35:27.400 --> 00:35:33.400]  來到的時候每個人都拿著手機自己生活
[00:35:33.400 --> 00:35:36.400]  沒有合一的
[00:35:36.400 --> 00:35:39.400]  聖餐其中一個最重要的意義
[00:35:39.400 --> 00:35:47.400]  全體人的參與 全體人的投入
[00:35:47.400 --> 00:35:54.400]  領主們 你來參與這個聖餐
[00:35:54.400 --> 00:36:02.400]  就是主動和群體一起守望
[00:36:02.400 --> 00:36:12.400]  聖餐不只是你成為信仰上的點穴
[00:36:12.400 --> 00:36:16.400]  讓你覺得我是信徒 我受洗了
[00:36:16.400 --> 00:36:19.400]  我可以領聖餐
[00:36:19.400 --> 00:36:25.400]  有些受洗了不應該領聖餐
[00:36:25.400 --> 00:36:28.400]  有些還沒受洗的比聖餐還要清楚
[00:36:28.400 --> 00:36:32.400]  他應該來領聖餐
[00:36:32.400 --> 00:36:34.400]  為了統一教會的運作
[00:36:34.400 --> 00:36:38.400]  通常都是受了浸的來領聖餐
[00:36:38.400 --> 00:36:43.400]  受了浸的多數都經過教導聖餐的意義
[00:36:43.400 --> 00:36:47.400]  保障多一重他可以知道聖餐的意義
[00:36:47.400 --> 00:36:49.400]  但當他活在這個世界內的時候
[00:36:49.400 --> 00:36:53.400]  久而久之這些意義就越來越淡忘
[00:36:53.400 --> 00:36:56.400]  每個星期都領 領啊領啊
[00:36:56.400 --> 00:37:01.400]  看今天葡萄汁在哪個牌子
[00:37:01.400 --> 00:37:08.400]  現在的信徒很被動的
[00:37:08.400 --> 00:37:13.400]  有沒有好像昔日出埃及的時候
[00:37:13.400 --> 00:37:17.400]  昔日的魚燒餐的設計
[00:37:17.400 --> 00:37:24.400]  餅是要所有人主動來一起參與
[00:37:24.400 --> 00:37:29.400]  所以在聖經裡叫所有的人
[00:37:29.400 --> 00:37:33.400]  拿著吃
[00:37:33.400 --> 00:37:34.400]  這是我的身體
[00:37:34.400 --> 00:37:36.400]  不是吃耶穌基督的身體
[00:37:36.400 --> 00:37:42.400]  而是參與耶穌基督的行動
[00:37:42.400 --> 00:37:44.400]  這是什麼行動
[00:37:44.400 --> 00:37:46.400]  這是救恩的行動
[00:37:46.400 --> 00:37:48.400]  耶穌寫在十字架上
[00:37:48.400 --> 00:37:49.400]  張開他的身體
[00:37:49.400 --> 00:37:50.400]  沒錯
[00:37:50.400 --> 00:37:56.400]  他承擔我們最所應受的刑責
[00:37:56.400 --> 00:38:01.400]  但我們自己有沒有在身體上有積極的參與呢
[00:38:01.400 --> 00:38:04.400]  還是放軟手腳
[00:38:04.400 --> 00:38:06.400]  耶穌你要救我
[00:38:06.400 --> 00:38:08.400]  上帝你要救我
[00:38:08.400 --> 00:38:12.400]  我們要救就讓你救吧
[00:38:12.400 --> 00:38:16.400]  你帶著這種心態來信主
[00:38:16.400 --> 00:38:17.400]  我告訴你
[00:38:17.400 --> 00:38:19.400]  我恐防你去到審判台前
[00:38:19.400 --> 00:38:23.400]  耶穌說你一會兒請走另一個門口
[00:38:23.400 --> 00:38:24.400]  是下樓梯的
[00:38:24.400 --> 00:38:26.400]  不是上樓梯
[00:38:26.400 --> 00:38:28.400]  好了
[00:38:28.400 --> 00:38:29.400]  來到這裡
[00:38:29.400 --> 00:38:32.400]  第二部分我想和大家一起看的
[00:38:32.400 --> 00:38:35.400]  是27節至30節
[00:38:35.400 --> 00:38:43.400]  當你願意積極參與上帝救恩的工作
[00:38:43.400 --> 00:38:46.400]  或者是心願的時候
[00:38:46.400 --> 00:38:48.400]  耶穌會告訴我們
[00:38:48.400 --> 00:38:52.400]  未來有一個重逢的慶祝會
[00:38:52.400 --> 00:38:55.400]  做了一個約定
[00:38:55.400 --> 00:38:57.400]  是一個約
[00:38:57.400 --> 00:38:59.400]  一個covenant
[00:38:59.400 --> 00:39:04.400]  約定我們將來見面參與
[00:39:04.400 --> 00:39:06.400]  我們一起看這段聖經說什麼
[00:39:06.400 --> 00:39:08.400]  第27至30節
[00:39:08.400 --> 00:39:10.400]  我們一起讀
[00:39:10.400 --> 00:39:13.400]  又拿起杯來
[00:39:13.400 --> 00:39:16.400]  祝謝了弟及他們說
[00:39:16.400 --> 00:39:18.400]  你們都喝這個
[00:39:18.400 --> 00:39:21.400]  因為這是我納藥的血
[00:39:21.400 --> 00:39:23.400]  為多人流出來
[00:39:23.400 --> 00:39:25.400]  此罪得赦
[00:39:25.400 --> 00:39:27.400]  但我告訴你們
[00:39:27.400 --> 00:39:31.400]  從今以後我不再喝這葡萄汁
[00:39:31.400 --> 00:39:34.400]  直到我在我父的國裡
[00:39:34.400 --> 00:39:36.400]  和你們喝新的那日子
[00:39:36.400 --> 00:39:38.400]  他們唱了詩
[00:39:38.400 --> 00:39:42.400]  就出來往橄欖山去
[00:39:42.400 --> 00:39:45.400]  來到這幾節經文
[00:39:45.400 --> 00:39:51.400]  應該是講到如節餐的第13個程序
[00:39:51.400 --> 00:39:53.400]  第13個程序是什麼
[00:39:53.400 --> 00:39:55.400]  看一看帽子
[00:39:55.400 --> 00:39:58.400]  第13個程序就是
[00:39:58.400 --> 00:40:00.400]  餐後的感恩
[00:40:00.400 --> 00:40:04.400]  然後就會盛滿第三杯酒
[00:40:04.400 --> 00:40:07.400]  喝完了
[00:40:07.400 --> 00:40:11.400]  第14個程序就是
[00:40:11.400 --> 00:40:15.400]  唱詩來讚頌
[00:40:15.400 --> 00:40:18.400]  然後又喝一杯酒
[00:40:18.400 --> 00:40:20.400]  第四杯酒
[00:40:20.400 --> 00:40:22.400]  我剛才說過的故事
[00:40:22.400 --> 00:40:24.400]  就是以利亞杯
[00:40:24.400 --> 00:40:26.400]  來迎接先知以利亞
[00:40:26.400 --> 00:40:28.400]  和他一起享受
[00:40:28.400 --> 00:40:30.400]  這個拯救物裡面
[00:40:30.400 --> 00:40:34.400]  這是猶太人的詮釋
[00:40:34.400 --> 00:40:36.400]  看回聖經
[00:40:36.400 --> 00:40:42.400]  從第27節
[00:40:42.400 --> 00:40:48.400]  他說:耶穌又拿起杯來
[00:40:48.400 --> 00:40:51.400]  祝福了第二級他們說:
[00:40:51.400 --> 00:40:53.400]  你們都喝這個
[00:40:53.400 --> 00:40:56.400]  因為這是我納藥的血
[00:40:56.400 --> 00:40:58.400]  是多人流出來的
[00:40:58.400 --> 00:41:00.400]  使罪得赦
[00:41:00.400 --> 00:41:05.400]  在這裡又用了一個分詞
[00:41:05.400 --> 00:41:07.400]  這個分詞和先前的分詞
[00:41:07.400 --> 00:41:09.400]  都是這樣用的
[00:41:09.400 --> 00:41:11.400]  就是拿起
[00:41:11.400 --> 00:41:14.400]  分詞怎麼用呢
[00:41:14.400 --> 00:41:16.400]  是一個形容詞
[00:41:16.400 --> 00:41:18.400]  形容一個狀況
[00:41:18.400 --> 00:41:20.400]  一個情況
[00:41:20.400 --> 00:41:22.400]  一個場景
[00:41:22.400 --> 00:41:24.400]  往往這個分詞之後
[00:41:24.400 --> 00:41:26.400]  就接一個動詞
[00:41:26.400 --> 00:41:29.400]  這個動詞就是真正的行動
[00:41:29.400 --> 00:41:31.400]  在這裡我們看到
[00:41:31.400 --> 00:41:37.400]  耶穌先將他舉起這隻杯
[00:41:37.400 --> 00:41:40.400]  然後將他祝福
[00:41:40.400 --> 00:41:42.400]  然後怎樣呢
[00:41:42.400 --> 00:41:46.400]  就遞給這群門徒
[00:41:46.400 --> 00:41:52.400]  行動是交給你
[00:41:52.400 --> 00:41:54.400]  然後又再出現一個分詞
[00:41:54.400 --> 00:41:56.400]  叫做吩咐
[00:41:56.400 --> 00:41:58.400]  耶穌要做一些吩咐
[00:41:58.400 --> 00:42:00.400]  在這個吩咐裡
[00:42:00.400 --> 00:42:03.400]  就要他們做一件事
[00:42:03.400 --> 00:42:06.400]  你們都喝這個
[00:42:06.400 --> 00:42:08.400]  用了一個命令語
[00:42:08.400 --> 00:42:11.400]  來指示他們
[00:42:11.400 --> 00:42:14.400]  一定要這樣做
[00:42:14.400 --> 00:42:16.400]  參與其中
[00:42:16.400 --> 00:42:18.400]  怎樣參與其中呢
[00:42:18.400 --> 00:42:20.400]  喝這個杯
[00:42:20.400 --> 00:42:22.400]  喝杯是什麼意思呢
[00:42:22.400 --> 00:42:24.400]  有了就喝吧
[00:42:24.400 --> 00:42:27.400]  喝杯是一種
[00:42:27.400 --> 00:42:30.400]  和你那群一起
[00:42:30.400 --> 00:42:32.400]  同喝這杯的人
[00:42:32.400 --> 00:42:35.400]  的一種承諾
[00:42:35.400 --> 00:42:38.400]  我們現在就不敢這樣做了
[00:42:38.400 --> 00:42:40.400]  以前喝的那種杯
[00:42:40.400 --> 00:42:42.400]  聖餐的那種杯
[00:42:42.400 --> 00:42:45.400]  有沒有去過聖公會的教會
[00:42:45.400 --> 00:42:48.400]  有沒有去過天主教會
[00:42:48.400 --> 00:42:50.400]  你不去吧
[00:42:50.400 --> 00:42:52.400]  去旅行的
[00:42:52.400 --> 00:42:55.400]  去聖母院
[00:42:55.400 --> 00:42:58.400]  什麼都有彌撒
[00:42:58.400 --> 00:43:00.400]  你也去吧
[00:43:00.400 --> 00:43:02.400]  有彌撒
[00:43:02.400 --> 00:43:05.400]  現在很peaky
[00:43:05.400 --> 00:43:08.400]  你有沒有留意
[00:43:08.400 --> 00:43:11.400]  他們的聖餐杯是怎樣的
[00:43:11.400 --> 00:43:13.400]  是不是像我們一樣
[00:43:13.400 --> 00:43:15.400]  一人一杯
[00:43:15.400 --> 00:43:17.400]  我們這些很獨立的
[00:43:17.400 --> 00:43:19.400]  還有包裝的
[00:43:19.400 --> 00:43:21.400]  上面餅下面杯
[00:43:21.400 --> 00:43:23.400]  下面的經常過期的
[00:43:23.400 --> 00:43:25.400]  老實說
[00:43:25.400 --> 00:43:27.400]  我去買過期的餅
[00:43:27.400 --> 00:43:29.400]  過期的
[00:43:29.400 --> 00:43:31.400]  可以的可以吃的
[00:43:31.400 --> 00:43:33.400]  吃壞了你們不就好了
[00:43:33.400 --> 00:43:36.400]  我們就一人一杯
[00:43:36.400 --> 00:43:38.400]  那些不是的
[00:43:38.400 --> 00:43:39.400]  一杯過
[00:43:39.400 --> 00:43:41.400]  裡面的真的是酒
[00:43:41.400 --> 00:43:43.400]  然後怎樣
[00:43:43.400 --> 00:43:45.400]  排隊出來喝
[00:43:45.400 --> 00:43:47.400]  喝完一口
[00:43:47.400 --> 00:43:49.400]  神職人員怎樣
[00:43:49.400 --> 00:43:51.400]  找一塊布沾酒擦一擦
[00:43:51.400 --> 00:43:53.400]  擦完之後
[00:43:53.400 --> 00:43:55.400]  當消毒
[00:43:55.400 --> 00:43:57.400]  有酒擦過
[00:43:57.400 --> 00:43:59.400]  他不是馬上給你的
[00:43:59.400 --> 00:44:01.400]  消毒要蒸發酒
[00:44:01.400 --> 00:44:03.400]  是不是可以的
[00:44:03.400 --> 00:44:05.400]  擦了馬上消毒
[00:44:05.400 --> 00:44:07.400]  都可以的
[00:44:07.400 --> 00:44:09.400]  這些pharmacist都可以
[00:44:09.400 --> 00:44:11.400]  我當是可以的
