
[00:00:00.000 --> 00:00:14.040]  我想我夜年沒有聽這首歌了 所以很有一種歸屬感聽這些當年的歌
[00:19:37.080 --> 00:19:39.080]  享受滿杯的水
[00:19:39.080 --> 00:19:41.080]  就是喝很多水
[00:19:41.080 --> 00:19:43.080]  喝很多水 只是喝水而已
[00:19:43.080 --> 00:19:46.080]  不過你要記住在古代的農業社會
[00:19:46.080 --> 00:19:48.080]  水是很重要的
[00:19:48.080 --> 00:19:51.080]  你記得在啟示錄裏面
[00:19:51.080 --> 00:19:53.080]  那些人會為了一口井
[00:19:53.080 --> 00:19:55.080]  大叫兄弟大叫
[00:19:55.080 --> 00:19:58.080]  都是為了那口井 誰能拿到那口井
[00:19:58.080 --> 00:20:01.080]  所以水是很寶貴的資源
[00:20:01.080 --> 00:20:05.080]  甚至在今天這個科技這麼發達的地方
[00:20:05.080 --> 00:20:07.080]  水都是很寶貴的
[00:20:07.080 --> 00:20:11.080]  你知道中國 我們經常聽中國和越南吵架
[00:20:11.080 --> 00:20:14.080]  南中國海 其實怎麼知道南中國海呢
[00:20:14.080 --> 00:20:17.080]  那條湄公河的水是屬於誰的呢
[00:20:17.080 --> 00:20:20.080]  是屬於中國、越南、柬埔寨、寮國
[00:20:20.080 --> 00:20:23.080]  其實那裡隨時都會大叫的
[00:20:23.080 --> 00:20:26.080]  水到今天都是很寶貴的資源
[00:20:26.080 --> 00:20:29.080]  所以這裡基本上就是說
[00:20:29.080 --> 00:20:31.080]  那些神的子民
[00:20:31.080 --> 00:20:34.080]  本來跟隨耶和華的人
[00:20:34.080 --> 00:20:36.080]  看到那些惡人這麼厲害的時候
[00:20:36.080 --> 00:20:40.080]  他們說算了 不如我們也跟那些惡人一起
[00:20:40.080 --> 00:20:43.080]  而且不單止跟那些惡人走
[00:20:43.080 --> 00:20:46.080]  而且還拿到很多的好處
[00:20:46.080 --> 00:20:47.080]  就是水源充足
[00:20:47.080 --> 00:20:49.080]  我覺得廣東話都挺好的
[00:20:49.080 --> 00:20:51.080]  水可以有兩重意思的
[00:20:51.080 --> 00:20:53.080]  如果今天都是這麼說
[00:20:53.080 --> 00:20:56.080]  大疊水洗了 現在他們跟了惡人之後
[00:20:56.080 --> 00:20:58.080]  對私人來說
[00:20:58.080 --> 00:21:00.080]  這件事才是最難受的
[00:21:00.080 --> 00:21:04.080]  有時候 比如我不知道你們當中有沒有一些
[00:21:04.080 --> 00:21:08.080]  好像我這樣 信了主30年
[00:21:08.080 --> 00:21:11.080]  於是記得當年大學團契裡面
[00:21:11.080 --> 00:21:13.080]  或者中學的時候
[00:21:13.080 --> 00:21:15.080]  某個姐姐、哥哥
[00:21:15.080 --> 00:21:18.080]  很愛主的 聖經很熟的
[00:21:18.080 --> 00:21:21.080]  你想當年你做中學生、大學生的時候
[00:21:21.080 --> 00:21:24.080]  你想起誰叫做愛主的人
[00:21:24.080 --> 00:21:27.080]  誰是一個基督徒的典範
[00:21:27.080 --> 00:21:29.080]  你想起他了 想起John了
[00:21:29.080 --> 00:21:31.080]  就是一個典範
[00:21:31.080 --> 00:21:33.080]  不過眨眼過了30年
[00:21:33.080 --> 00:21:36.080]  現在John連教會都不回來了
[00:21:36.080 --> 00:21:41.080]  John已經成為某銀行的亞太區總監了
[00:21:41.080 --> 00:21:43.080]  錢賺了一大筆
[00:21:43.080 --> 00:21:45.080]  教會就不回來了
[00:21:45.080 --> 00:21:49.080]  你有時候在一些舊生聚會或者團契
[00:21:49.080 --> 00:21:52.080]  聚舊 John都會出席一下的
[00:21:52.080 --> 00:21:54.080]  甚至請大家吃飯都沒有所謂的
[00:21:54.080 --> 00:21:56.080]  他錢這麼多
[00:21:56.080 --> 00:21:58.080]  不過叫他回教會 他就說太忙了
[00:21:58.080 --> 00:22:01.080]  算了 將來先退休吧
[00:22:01.080 --> 00:22:05.080]  我不知道你有沒有這樣的經驗
[00:22:05.080 --> 00:22:06.080]  有時候如果有的話
[00:22:06.080 --> 00:22:08.080]  看到這些真的是很心痛的
[00:22:08.080 --> 00:22:14.080]  當年所謂愛主的那些哥哥姐姐
[00:22:14.080 --> 00:22:16.080]  今天去了哪裡呢?
[00:22:16.080 --> 00:22:18.080]  為什麼不見了他們呢?
[00:22:18.080 --> 00:22:22.080]  如果主的恩典是真的話
[00:22:22.080 --> 00:22:24.080]  保羅說
[00:22:24.080 --> 00:22:28.080]  神開始成就的善功
[00:22:28.080 --> 00:22:30.080]  祂一定會完成它
[00:22:30.080 --> 00:22:32.080]  如果神是這麼應許的話
[00:22:32.080 --> 00:22:34.080]  為什麼那些哥哥姐姐
[00:22:34.080 --> 00:22:37.080]  當年跟我一起拍檔侍奉
[00:22:37.080 --> 00:22:42.080]  一起查經 一起上刀山入鑼
[00:22:42.080 --> 00:22:45.080]  在團契中心侍奉的那些死黨
[00:22:45.080 --> 00:22:47.080]  為什麼不見了這麼多人呢?
[00:22:47.080 --> 00:22:50.080]  為什麼他們去了哪裡呢?
[00:22:50.080 --> 00:22:54.080]  施仁覺得心裏面很難受
[00:22:54.080 --> 00:22:57.080]  於是施仁去到地報的時候
[00:22:57.080 --> 00:23:00.080]  接著那些人就說
[00:23:00.080 --> 00:23:04.080]  我們不知道他們是指那些惡人
[00:23:04.080 --> 00:23:08.080]  還是跟隨了那些惡人的神的兒女
[00:23:08.080 --> 00:23:09.080]  但怎樣也好
[00:23:09.080 --> 00:23:11.080]  可能是那些神的兒女
[00:23:11.080 --> 00:23:14.080]  就會說神怎麼會了解
[00:23:14.080 --> 00:23:16.080]  神知什麼
[00:23:16.080 --> 00:23:18.080]  廣東話就是神知什麼
[00:23:18.080 --> 00:23:21.080]  知高者豈有知識呢?
[00:23:21.080 --> 00:23:24.080]  神在哪裡看到東西的?
[00:23:24.080 --> 00:23:26.080]  我不知道你明不明白
[00:23:26.080 --> 00:23:28.080]  其實說到這裡我想起
[00:23:28.080 --> 00:23:30.080]  不知道大家有沒有人看過
[00:23:30.080 --> 00:23:32.080]  有一套歌劇叫做《悲愴世界》
[00:23:32.080 --> 00:23:34.080]  《Les Miserables》
[00:23:34.080 --> 00:23:36.080]  很出名的一套播放節目
[00:23:36.080 --> 00:23:38.080]  裡面其中有一段說到
[00:23:38.080 --> 00:23:40.080]  年輕人反抗貴族
[00:23:40.080 --> 00:23:42.080]  起革命結果全死了
[00:23:42.080 --> 00:23:44.080]  跟軍隊一起死了
[00:23:44.080 --> 00:23:46.080]  死了很多人在坑渠那裡
[00:23:46.080 --> 00:23:48.080]  坑渠裡面有一個
[00:23:48.080 --> 00:23:51.080]  劇中有一個很賤格的店主
[00:23:51.080 --> 00:23:53.080]  這個店主專門騙人的
[00:23:53.080 --> 00:23:55.080]  那個很賤格的店主
[00:23:55.080 --> 00:24:00.080]  在坑渠那裡撿貴重的東西
[00:24:00.080 --> 00:24:02.080]  因為那些人全死在坑渠那裡
[00:24:02.080 --> 00:24:04.080]  逐個坐標
[00:24:04.080 --> 00:24:07.080]  播放節目裡面有一首歌
[00:24:07.080 --> 00:24:10.080]  就是這個所謂的賤格店主唱的
[00:24:10.080 --> 00:24:14.080]  在坑渠那裡撿那些寶物的時候唱的
[00:24:14.080 --> 00:24:17.080]  其中一句歌詞就是
[00:24:17.080 --> 00:24:22.080]  The God is as dead as the body in front of me
[00:24:22.080 --> 00:24:23.080]  差不多
[00:24:23.080 --> 00:24:27.080]  神就好像我前面這一堆一堆的東西
[00:24:27.080 --> 00:24:29.080]  那些屍體一樣死了
[00:24:29.080 --> 00:24:31.080]  最後那句就是
[00:24:31.080 --> 00:24:32.080]  Half moon look down
[00:24:32.080 --> 00:24:34.080]  只有月光看著我們
[00:24:34.080 --> 00:24:36.080]  天上只有月光
[00:24:36.080 --> 00:24:37.080]  哪裡有神呢?
[00:24:37.080 --> 00:24:39.080]  如果有神的話
[00:24:39.080 --> 00:24:42.080]  怎麼會這麼多這樣的年輕人
[00:24:42.080 --> 00:24:43.080]  這麼有理想的年輕人
[00:24:43.080 --> 00:24:45.080]  全死在坑渠那裡呢?
[00:24:45.080 --> 00:24:46.080]  我這些人
[00:24:46.080 --> 00:24:47.080]  沒有原則的人
[00:24:47.080 --> 00:24:49.080]  我就發達了
[00:24:49.080 --> 00:24:50.080]  那些很有原則的年輕人
[00:24:50.080 --> 00:24:52.080]  全死在坑渠那裡了
[00:24:52.080 --> 00:24:53.080]  哪裡有神呢?
[00:24:53.080 --> 00:24:55.080]  世界上哪裡有神呢?
[00:24:55.080 --> 00:24:56.080]  所以這裡呢
[00:24:56.080 --> 00:24:57.080]  詩人講到了
[00:24:57.080 --> 00:25:00.080]  就是去到一個地步
[00:25:00.080 --> 00:25:02.080]  詩人直成說
[00:25:02.080 --> 00:25:04.080]  我實在徒然潔淨了我的身
[00:25:04.080 --> 00:25:06.080]  徒然洗手表明無辜
[00:25:06.080 --> 00:25:08.080]  我還做好人來做什麼呢?
[00:25:08.080 --> 00:25:11.080]  我為什麼要堅守耶和華的律法呢?
[00:25:11.080 --> 00:25:12.080]  有什麼好處呢?
[00:25:12.080 --> 00:25:14.080]  我跟隨耶和華
[00:25:14.080 --> 00:25:16.080]  終日遭災難
[00:25:16.080 --> 00:25:17.080]  不知道有什麼災難
[00:25:17.080 --> 00:25:19.080]  總之就沒有好處了
[00:25:19.080 --> 00:25:20.080]  跟隨耶和華
[00:25:20.080 --> 00:25:22.080]  反而遇到這麼多的困難
[00:25:22.080 --> 00:25:24.080]  搞什麼呢?耶和華
[00:25:24.080 --> 00:25:27.080]  為什麼我還要跟隨你呢?
[00:25:27.080 --> 00:25:28.080]  詩人去到這個地步
[00:25:28.080 --> 00:25:31.080]  好像去到一個死胡同一樣
[00:25:31.080 --> 00:25:35.080]  跟隨耶和華沒有前途
[00:25:35.080 --> 00:25:36.080]  不過去到這步
[00:25:36.080 --> 00:25:38.080]  第十五節開始
[00:25:38.080 --> 00:25:39.080]  詩人就開始學習
[00:25:39.080 --> 00:25:41.080]  用另一個角度去看事物
[00:25:41.080 --> 00:25:43.080]  我們一起讀四節吧
[00:25:43.080 --> 00:25:45.080]  十五到第十八節
[00:25:45.080 --> 00:25:46.080]  預備
[00:25:46.080 --> 00:25:48.080]  我若說我要這樣講
[00:25:48.080 --> 00:25:52.080]  這就是以奸詐待你的眾子
[00:25:52.080 --> 00:25:55.080]  我思索怎能明白這事
[00:25:55.080 --> 00:25:57.080]  眼看實是為難
[00:25:57.080 --> 00:26:00.080]  等我盡了神的聖所
[00:26:00.080 --> 00:26:02.080]  思想他們的結局
[00:26:02.080 --> 00:26:06.080]  你實在把他們安在滑地
[00:26:06.080 --> 00:26:09.080]  使他們凋在沉淪之中
[00:26:09.080 --> 00:26:12.080]  詩人來到這裡就在講
[00:26:12.080 --> 00:26:15.080]  他說
[00:26:15.080 --> 00:26:18.080]  其實他發覺原來為什麼問題這麼大呢?
[00:26:18.080 --> 00:26:20.080]  問題就在於他的目光
[00:26:20.080 --> 00:26:22.080]  看錯了地方
[00:26:22.080 --> 00:26:24.080]  有時候人生
[00:26:24.080 --> 00:26:26.080]  世界就是這樣的
[00:26:26.080 --> 00:26:29.080]  不過世界對我們有什麼意義呢?
[00:26:29.080 --> 00:26:31.080]  就在乎我們的集中點
[00:26:31.080 --> 00:26:32.080]  放在哪裡
[00:26:32.080 --> 00:26:34.080]  如果將注意力
[00:26:34.080 --> 00:26:37.080]  集中在那些所謂惡人得到的東西
[00:26:37.080 --> 00:26:39.080]  我們經常看那些惡人
[00:26:39.080 --> 00:26:41.080]  看他怎樣死才可以這樣講
[00:26:41.080 --> 00:26:43.080]  我們發覺我們很失望
[00:26:43.080 --> 00:26:46.080]  惡人不是一定世上有惡報的
[00:26:46.080 --> 00:26:48.080]  看善人有沒有什麼好東西
[00:26:48.080 --> 00:26:50.080]  善人又不是一定有善報的
[00:26:50.080 --> 00:26:52.080]  如果我們的觀點
[00:26:52.080 --> 00:26:56.080]  是在惡人有沒有得到惡報的時候
[00:26:56.080 --> 00:26:58.080]  可能很慘的
[00:26:58.080 --> 00:27:00.080]  我們就會像詩人那樣
[00:27:00.080 --> 00:27:02.080]  看到自己不如不要做基督徒
[00:27:02.080 --> 00:27:04.080]  但詩人說現在要學習
[00:27:04.080 --> 00:27:05.080]  看另一個方向
[00:27:05.080 --> 00:27:06.080]  不要看著那些惡人
[00:27:06.080 --> 00:27:08.080]  不要將我們的目光
[00:27:08.080 --> 00:27:10.080]  注意力放在那些惡人的際遇上
[00:27:10.080 --> 00:27:12.080]  我要將我的注意力
[00:27:12.080 --> 00:27:14.080]  放在另一些東西上
[00:27:14.080 --> 00:27:15.080]  放在什麼呢?
[00:27:15.080 --> 00:27:16.080]  十五節就說
[00:27:16.080 --> 00:27:18.080]  放在眾子
[00:27:18.080 --> 00:27:21.080]  當然這個包括男和女
[00:27:21.080 --> 00:27:23.080]  即是神的兒女身上
[00:27:23.080 --> 00:27:25.080]  首先詩人說我要學習
[00:27:25.080 --> 00:27:27.080]  將我的目光
[00:27:27.080 --> 00:27:30.080]  重新放在神的兒女身上
[00:27:30.080 --> 00:27:32.080]  當我放在神的兒女身上
[00:27:32.080 --> 00:27:33.080]  我就發覺
[00:27:33.080 --> 00:27:36.080]  剛才第二到第十四節說的那些東西
[00:27:36.080 --> 00:27:40.080]  那些東西才是不公平的東西
[00:27:40.080 --> 00:27:41.080]  對誰不公平呢?
[00:27:41.080 --> 00:27:43.080]  對神的兒女不公平
[00:27:43.080 --> 00:27:44.080]  為什麼呢?
[00:27:44.080 --> 00:27:46.080]  我回望神的兒女的時候
[00:27:46.080 --> 00:27:47.080]  發覺不是的
[00:27:47.080 --> 00:27:50.080]  原來很多的兄弟姐妹
[00:27:50.080 --> 00:27:51.080]  主內的兄弟姐妹
[00:27:51.080 --> 00:27:54.080]  其實他們都正在經歷很多困難
[00:27:54.080 --> 00:27:57.080]  可能他們的困難比我更加大
[00:27:57.080 --> 00:27:58.080]  我都沒有癌症
[00:27:58.080 --> 00:28:00.080]  那個弟兄姐妹有癌症
[00:28:00.080 --> 00:28:02.080]  我在投訴
[00:28:02.080 --> 00:28:03.080]  但是他沒有投訴
[00:28:03.080 --> 00:28:07.080]  他還以一個很平安和平的心
[00:28:07.080 --> 00:28:10.080]  去接受他身體上的軟弱
[00:28:10.080 --> 00:28:12.080]  他還可以和別人分享
[00:28:12.080 --> 00:28:14.080]  他在軟弱之中
[00:28:14.080 --> 00:28:17.080]  怎樣能夠和其他患癌症的人
[00:28:17.080 --> 00:28:19.080]  去鼓勵其他有癌症的人
[00:28:19.080 --> 00:28:20.080]  去感謝神
[00:28:20.080 --> 00:28:23.080]  帶領他走過死刃的幽谷
[00:28:23.080 --> 00:28:27.080]  讓他可以幫助其他在死刃的幽谷裡的人
[00:28:27.080 --> 00:28:29.080]  為什麼那些弟兄姐妹
[00:28:29.080 --> 00:28:31.080]  他們可以做到這些呢?
[00:28:31.080 --> 00:28:32.080]  為什麼我做不到呢?
[00:28:32.080 --> 00:28:36.080]  為什麼我經常要投訴我缺乏的東西呢?
[00:28:36.080 --> 00:28:39.080]  這樣是不是對他們很不公平呢?
[00:28:39.080 --> 00:28:43.080]  為什麼我們不看看弟兄姐妹給我的榜樣呢?
[00:28:43.080 --> 00:28:46.080]  又或者以鬼詐代理的眾子
[00:28:46.080 --> 00:28:47.080]  可能意思就是說
[00:28:47.080 --> 00:28:52.080]  這樣我是不是在害你的兒女呢?
[00:28:52.080 --> 00:28:55.080]  有時想想我們一個人的選擇
[00:28:55.080 --> 00:28:58.080]  不是單單我一個人的選擇
[00:28:58.080 --> 00:29:01.080]  可能影響很多其他弟兄姐妹
[00:29:01.080 --> 00:29:03.080]  一個傳道人
[00:29:03.080 --> 00:29:04.080]  我作為一個傳道人
[00:29:04.080 --> 00:29:07.080]  一個傳道人做了一些壞事
[00:29:07.080 --> 00:29:10.080]  不是單單一個傳道人自己的事情
[00:29:10.080 --> 00:29:13.080]  假如我發覺有一天
[00:29:13.080 --> 00:29:15.080]  你看到新聞
[00:29:15.080 --> 00:29:17.080]  雷敬業虧空公款
[00:29:17.080 --> 00:29:18.080]  偷了忠臣一百萬
[00:29:18.080 --> 00:29:20.080]  其實我哪有這個能力呢?
[00:29:20.080 --> 00:29:21.080]  不過假設我有這個能力
[00:29:21.080 --> 00:29:24.080]  虧空公款偷了忠臣一百萬
[00:29:24.080 --> 00:29:28.080]  這個不單止是忠臣和雷敬業的問題
[00:29:28.080 --> 00:29:29.080]  很多人就會說
[00:29:29.080 --> 00:29:33.080]  哇 原來忠臣的老師都做這些事
[00:29:33.080 --> 00:29:34.080]  基督徒圈子
[00:29:34.080 --> 00:29:36.080]  是啦 我都知道是偽君子
[00:29:36.080 --> 00:29:38.080]  信耶穌來做什麼呢?
[00:29:38.080 --> 00:29:40.080]  和尚又貪錢
[00:29:40.080 --> 00:29:41.080]  神學院老師又貪錢
[00:29:41.080 --> 00:29:42.080]  是這樣的
[00:29:42.080 --> 00:29:43.080]  查一查
[00:29:43.080 --> 00:29:47.080]  原來雷敬業是第一城浸信會的義務牧師
[00:29:47.080 --> 00:29:50.080]  第一城那班牧師做什麼的?
[00:29:50.080 --> 00:29:52.080]  找雷敬業做義務牧師?
[00:29:52.080 --> 00:29:54.080]  是不是那個服務師都很貪錢
[00:29:54.080 --> 00:29:58.080]  所以找雷敬業來做義務牧師
[00:29:58.080 --> 00:30:01.080]  都是一擔擔的人
[00:30:01.080 --> 00:30:02.080]  你明白嗎?
[00:30:02.080 --> 00:30:04.080]  有時候我們說的話
[00:30:04.080 --> 00:30:06.080]  我們做的事
[00:30:06.080 --> 00:30:09.080]  不是單單我們一個人的抉擇
[00:30:09.080 --> 00:30:12.080]  或者一個人的命運
[00:30:12.080 --> 00:30:14.080]  會影響我們的弟兄姊妹
[00:30:14.080 --> 00:30:16.080]  或者鼓勵了他們
[00:30:16.080 --> 00:30:20.080]  或者搖動了他們的信心
[00:30:20.080 --> 00:30:23.080]  到底我們有沒有看重
[00:30:23.080 --> 00:30:25.080]  我們和弟兄姊妹的關係
[00:30:25.080 --> 00:30:30.080]  有沒有珍惜鼓勵弟兄姊妹的機會呢?
[00:30:30.080 --> 00:30:33.080]  好了 十六節繼續說
[00:30:33.080 --> 00:30:35.080]  其實十六節更加重要
[00:30:35.080 --> 00:30:38.080]  十六節基本上中文比較慣
[00:30:38.080 --> 00:30:40.080]  眼看實在是為難
[00:30:40.080 --> 00:30:44.080]  意思是我要用自己的眼睛去看透這些事
[00:30:44.080 --> 00:30:47.080]  靠自己的能力去看透這些事
[00:30:47.080 --> 00:30:48.080]  做不到
[00:30:48.080 --> 00:30:50.080]  我怎樣才看得透呢?
[00:30:50.080 --> 00:30:51.080]  十七節就說了
[00:30:51.080 --> 00:30:55.080]  「等我進了神的聖所思想他們的結果」
[00:30:55.080 --> 00:30:58.080]  原來我要開始學習用神的眼光
[00:30:58.080 --> 00:31:01.080]  不要用我自己肉眼的眼光去看
[00:31:01.080 --> 00:31:03.080]  我要用神的眼光去看
[00:31:03.080 --> 00:31:05.080]  看到什麼呢?
[00:31:05.080 --> 00:31:07.080]  不同了 去到聖所看就不同了
[00:31:07.080 --> 00:31:08.080]  十八節開始說
[00:31:08.080 --> 00:31:13.080]  「你實在把他放在滑地使他們掉在沉淪之中」
[00:31:13.080 --> 00:31:17.080]  「他們轉眼之間成了何等的慌亂」
[00:31:17.080 --> 00:31:19.080]  「他們被驚恐滅絕了」
[00:31:19.080 --> 00:31:22.080]  「人睡醒了怎樣看夢主啊」
[00:31:22.080 --> 00:31:27.080]  「你醒了也必照樣輕看他們的影像」
[00:31:27.080 --> 00:31:33.080]  這裡就說到那些壞人轉眼成空
[00:31:33.080 --> 00:31:36.080]  好像另一首詩所說
[00:31:36.080 --> 00:31:38.080]  九十篇說到
[00:31:38.080 --> 00:31:42.080]  「那些惡人原來的生命轉眼成空」
[00:31:42.080 --> 00:31:43.080]  換句話說
[00:31:43.080 --> 00:31:47.080]  如果你單看這些詩人所說的話
[00:31:47.080 --> 00:31:52.080]  就像在咒詛惡人
[00:31:52.080 --> 00:31:53.080]  希望他們
[00:31:53.080 --> 00:31:57.080]  「是的 最好他們一會兒就沒有錢了」
[00:31:57.080 --> 00:32:01.080]  其實詩人的重點不是咒詛他們
[00:32:01.080 --> 00:32:03.080]  詩人的重點是說
[00:32:03.080 --> 00:32:06.080]  從神的眼光去看
[00:32:06.080 --> 00:32:10.080]  原來發覺世人看來很穩妥的東西
[00:32:10.080 --> 00:32:12.080]  一點都不穩妥
[00:32:12.080 --> 00:32:14.080]  世人以為有把握的東西
[00:32:14.080 --> 00:32:16.080]  其實轉眼間就沒有了
[00:32:16.080 --> 00:32:18.080]  你不要看那個惡人
[00:32:18.080 --> 00:32:20.080]  今天他好像甚麼都有
[00:32:20.080 --> 00:32:24.080]  其實他心裏是否真的得到滿足
[00:32:24.080 --> 00:32:26.080]  你不知道的
[00:32:26.080 --> 00:32:28.080]  他心裏有多少憂慮呢?
[00:32:28.080 --> 00:32:30.080]  他會不會雖然有很多錢
[00:32:30.080 --> 00:32:35.080]  但其實他被錢財的憂慮刺透他的心呢?
[00:32:35.080 --> 00:32:36.080]  你不知道
[00:32:36.080 --> 00:32:40.080]  詩人不是叫我們希望那些有錢人壞
[00:32:40.080 --> 00:32:41.080]  不是叫你這樣
[00:32:41.080 --> 00:32:45.080]  而是叫我們重新從神的眼光去看
[00:32:45.080 --> 00:32:48.080]  發覺世上一切看來寶貴的東西
[00:32:48.080 --> 00:32:50.080]  其實捉不住的
[00:32:50.080 --> 00:32:52.080]  對我自己來說
[00:32:52.080 --> 00:32:54.080]  一個很實在的例子
[00:32:54.080 --> 00:32:55.080]  我見過有些報道
[00:32:55.080 --> 00:32:56.080]  我不認識李嘉誠
[00:32:56.080 --> 00:32:58.080]  不過有些報道我見過
[00:32:58.080 --> 00:33:01.080]  李嘉誠的太太離開世界的時候
[00:33:01.080 --> 00:33:03.080]  其實李超人是很傷心的
[00:33:03.080 --> 00:33:05.080]  李超人其實都很愛太太
[00:33:05.080 --> 00:33:09.080]  很想和太太過一個開心的晚年
[00:33:09.080 --> 00:33:11.080]  誰知太太就早走了
[00:33:11.080 --> 00:33:13.080]  其實太太現在不在了
[00:33:13.080 --> 00:33:15.080]  其實我看這個故事的時候
[00:33:15.080 --> 00:33:17.080]  讓我體會到
[00:33:17.080 --> 00:33:21.080]  當然不是叫你希望有錢人的太太早死
[00:33:21.080 --> 00:33:22.080]  不是這個意思
[00:33:22.080 --> 00:33:26.080]  而是說就算李嘉誠這麼厲害
[00:33:26.080 --> 00:33:28.080]  這麼有錢
[00:33:28.080 --> 00:33:31.080]  你都不能夠保證你可以和你的太太
[00:33:31.080 --> 00:33:33.080]  開心活到晚年
[00:33:33.080 --> 00:33:35.080]  假如我們當中
[00:33:35.080 --> 00:33:37.080]  假如今天有些是七、八十歲的
[00:33:37.080 --> 00:33:39.080]  你的配友還坐在你身邊
[00:33:39.080 --> 00:33:41.080]  望一下旁邊那個
[00:33:41.080 --> 00:33:43.080]  你可能比李嘉誠還要好
[00:33:43.080 --> 00:33:45.080]  你可以和你的配友一起
[00:33:45.080 --> 00:33:48.080]  享受晚年的這份祝福
[00:33:48.080 --> 00:33:50.080]  所以很多東西
[00:33:50.080 --> 00:33:53.080]  不要只是看外表的東西
[00:33:53.080 --> 00:33:55.080]  外表的東西代表裡面真正的甚麼
[00:33:55.080 --> 00:33:57.080]  你不知道的
[00:33:57.080 --> 00:33:59.080]  如果你從神的眼光去看
[00:33:59.080 --> 00:34:03.080]  你知道這些有形有體、錢財的東西
[00:34:03.080 --> 00:34:04.080]  很快就過去了
[00:34:04.080 --> 00:34:06.080]  忽然之間就沒有了
[00:34:06.080 --> 00:34:08.080]  所以怎樣呢?
[00:34:08.080 --> 00:34:12.080]  因而我心裡發酸肺腑被刺
[00:34:12.080 --> 00:34:16.080]  我這樣愚昧無知在你面前如畜
[00:34:16.080 --> 00:34:18.080]  私人開始後悔
[00:34:18.080 --> 00:34:20.080]  我剛才說的那些東西
[00:34:20.080 --> 00:34:21.080]  真的好像畜生一樣
[00:34:21.080 --> 00:34:23.080]  我不知道我在說甚麼
[00:34:23.080 --> 00:34:25.080]  私人最後就說
[00:34:25.080 --> 00:34:27.080]  神與他同在
[00:34:27.080 --> 00:34:31.080]  然後剛才那首詩歌唱過那句
[00:34:31.080 --> 00:34:34.080]  「除你以外 在天上我有誰呢?」
[00:34:34.080 --> 00:34:38.080]  「除你以外 在地上我也沒有所愛無的」
[00:34:38.080 --> 00:34:41.080]  這句話不是很輕鬆說的
[00:34:41.080 --> 00:34:43.080]  是私人真的看過
[00:34:43.080 --> 00:34:47.080]  是喔 人生雖然我沒有很多東西
[00:34:47.080 --> 00:34:50.080]  我沒有那些所謂惡人有的
[00:34:50.080 --> 00:34:51.080]  甚麼東西都好
[00:34:51.080 --> 00:34:53.080]  我羨慕的東西、錢財的東西
[00:34:53.080 --> 00:34:54.080]  甚麼都好
[00:34:54.080 --> 00:34:55.080]  不過我有你
[00:34:55.080 --> 00:34:56.080]  是我要學習
[00:34:56.080 --> 00:34:58.080]  有你真的足夠
[00:34:58.080 --> 00:35:00.080]  有時真的很實在的例子
[00:35:00.080 --> 00:35:01.080]  說回我自己的例子
[00:35:01.080 --> 00:35:03.080]  我作為一個傳道人
[00:35:03.080 --> 00:35:05.080]  傳道人這種行業
[00:35:05.080 --> 00:35:06.080]  餓你不死的
[00:35:06.080 --> 00:35:08.080]  不過不會發達的
[00:35:08.080 --> 00:35:09.080]  50歲的時候
[00:35:09.080 --> 00:35:12.080]  我們的中學同學
[00:35:12.080 --> 00:35:14.080]  有時會重聚的
[00:35:14.080 --> 00:35:16.080]  我們50歲的時候
[00:35:16.080 --> 00:35:18.080]  一班同學大概50歲的時候
[00:35:18.080 --> 00:35:20.080]  大家一起搞了一個50大壽
[00:35:20.080 --> 00:35:22.080]  大家慶祝一起
[00:35:22.080 --> 00:35:23.080]  大家50歲
[00:35:23.080 --> 00:35:25.080]  你知道我們這輩子
[00:35:25.080 --> 00:35:29.080]  其實讀到大學的都挺威風的
[00:35:29.080 --> 00:35:31.080]  所以重聚的時候
[00:35:31.080 --> 00:35:33.080]  見到那一批很多都是讀到大學的
[00:35:33.080 --> 00:35:35.080]  英華都挺多人入到大學的
[00:35:35.080 --> 00:35:38.080]  入大學都是其中一間
[00:35:38.080 --> 00:35:41.080]  差不多其中一間最高的學校
[00:35:41.080 --> 00:35:42.080]  無論如何
[00:35:42.080 --> 00:35:46.080]  當年的中學同學聊天
[00:35:46.080 --> 00:35:48.080]  說這個又說退休了
[00:35:48.080 --> 00:35:50.080]  做了30年警察
[00:35:50.080 --> 00:35:51.080]  退休了
[00:35:51.080 --> 00:35:52.080]  又有長袍
[00:35:52.080 --> 00:35:55.080]  那個又說現在轉第二行了
[00:35:55.080 --> 00:35:57.080]  之前那份工作太辛苦了
[00:35:57.080 --> 00:35:59.080]  現在那份工作是賺錢
[00:35:59.080 --> 00:36:00.080]  過日子
[00:36:00.080 --> 00:36:01.080]  即是玩的
[00:36:01.080 --> 00:36:04.080]  真正賺錢的已經賺夠了
[00:36:04.080 --> 00:36:05.080]  跟另一個
[00:36:05.080 --> 00:36:07.080]  我在中學其中一個最死黨的朋友
[00:36:07.080 --> 00:36:08.080]  跟他聊天
[00:36:08.080 --> 00:36:12.080]  他現在一年只做半年工
[00:36:12.080 --> 00:36:14.080]  因為他是做那些
[00:36:14.080 --> 00:36:15.080]  Consultant
[00:36:15.080 --> 00:36:17.080]  做一些資訊科技的Consultant
[00:36:17.080 --> 00:36:19.080]  拿Project做的
[00:36:19.080 --> 00:36:21.080]  他喜歡做多少就做多少
[00:36:21.080 --> 00:36:23.080]  他一年做半年工
