
[00:00:00.000 --> 00:00:03.560]  今日的題目是列國之光
[00:16:48.600 --> 00:16:50.400]  什麼時候回來
[00:16:50.400 --> 00:16:51.400]  等著你
[00:16:51.400 --> 00:16:52.200]  等著你
[00:16:52.200 --> 00:16:54.000]  我們繼續跟著你
[00:16:54.000 --> 00:16:55.400]  耶穌說你跟著我做什麼
[00:16:55.400 --> 00:16:56.200]  跟著耶穌
[00:16:56.200 --> 00:16:58.400]  跟他們說一些很出名的話
[00:16:58.400 --> 00:16:59.600]  就是生命的糧
[00:16:59.600 --> 00:17:00.200]  大家記得
[00:17:00.200 --> 00:17:02.600]  就是生命的糧那段講章
[00:17:02.600 --> 00:17:04.400]  他說你跟著我做什麼
[00:17:04.400 --> 00:17:05.800]  我為了吃
[00:17:05.800 --> 00:17:07.400]  你繼續為了神蹟
[00:17:07.400 --> 00:17:09.600]  神蹟都不是幫到你們的
[00:17:09.600 --> 00:17:11.200]  真正幫到你們的
[00:17:11.200 --> 00:17:12.000]  是我的身體
[00:17:12.000 --> 00:17:12.600]  我的死
[00:17:12.600 --> 00:17:14.200]  我的十字架
[00:17:14.200 --> 00:17:14.600]  哇
[00:17:14.600 --> 00:17:16.000]  那些人說很難聽
[00:17:16.000 --> 00:17:16.600]  是吧
[00:17:16.600 --> 00:17:17.400]  不知道說什麼
[00:17:17.400 --> 00:17:19.200]  其實都不中聽
[00:17:19.200 --> 00:17:19.400]  是吧
[00:17:19.400 --> 00:17:20.600]  就是沒東西吃
[00:17:20.600 --> 00:17:21.200]  是吧
[00:17:21.200 --> 00:17:22.800]  就是做不了皇帝
[00:17:22.800 --> 00:17:24.800]  那於是做什麼
[00:17:24.800 --> 00:17:27.200]  聖經說多人退去的
[00:17:27.200 --> 00:17:29.200]  走剩幾個門徒
[00:17:29.200 --> 00:17:30.600]  成萬人
[00:17:30.600 --> 00:17:32.400]  走剩幾個門徒
[00:17:32.400 --> 00:17:33.200]  耶穌沒有說
[00:17:33.200 --> 00:17:33.400]  唉
[00:17:33.400 --> 00:17:35.200]  幸好你們都肯跟著我
[00:17:35.200 --> 00:17:36.400]  好
[00:17:36.400 --> 00:17:37.400]  那你就福了
[00:17:37.400 --> 00:17:38.000]  你跟著我
[00:17:38.000 --> 00:17:39.000]  耶穌都不是這麼說的
[00:17:39.000 --> 00:17:40.000]  大家記得嗎
[00:17:40.000 --> 00:17:41.200]  耶穌跟他們說
[00:17:41.200 --> 00:17:42.000]  那些人呢
[00:17:42.000 --> 00:17:43.200]  都走了
[00:17:43.200 --> 00:17:43.800]  你們呢
[00:17:43.800 --> 00:17:45.000]  為什麼不走
[00:17:45.000 --> 00:17:47.200]  你們也要去
[00:17:47.200 --> 00:17:48.400]  然後彼得在那個時候
[00:17:48.400 --> 00:17:49.800]  才代表眾門徒說
[00:17:49.800 --> 00:17:51.600]  你有永生之道
[00:17:51.600 --> 00:17:53.800]  我們還跟從誰
[00:17:53.800 --> 00:17:55.200]  你記得這件事嗎
[00:17:55.200 --> 00:17:58.000]  我們的耶穌基督就是這樣的做法
[00:17:58.000 --> 00:17:59.600]  整件事裡面就是
[00:17:59.600 --> 00:18:02.200]  它不是一種鬥爭的方式
[00:18:02.200 --> 00:18:03.800]  如果你研究聖經新約的時候
[00:18:03.800 --> 00:18:04.800]  你知道
[00:18:04.800 --> 00:18:07.000]  差不多大部分的學者都贊成
[00:18:07.000 --> 00:18:10.400]  耶穌基督所用的公義的手法是什麼呢
[00:18:10.400 --> 00:18:12.600]  那種叫做醫治的手法
[00:18:12.600 --> 00:18:14.800]  來帶來公義
[00:18:14.800 --> 00:18:17.400]  Healing Justice
[00:18:17.400 --> 00:18:19.200]  Healing Justice的意思是什麼呢
[00:18:19.200 --> 00:18:22.400]  就是耶穌有一種補足的公義
[00:18:22.400 --> 00:18:24.000]  就是Restorative
[00:18:24.000 --> 00:18:28.200]  Restorative的一個公義
[00:18:28.200 --> 00:18:30.000]  就是說有不足夠的
[00:18:30.000 --> 00:18:31.200]  我補足它
[00:18:31.200 --> 00:18:32.400]  有困難的
[00:18:32.400 --> 00:18:34.600]  我愛它
[00:18:34.600 --> 00:18:35.800]  有缺乏的
[00:18:35.800 --> 00:18:38.000]  我給它
[00:18:38.000 --> 00:18:39.000]  有盲眼的
[00:18:39.000 --> 00:18:41.200]  然後說到我醫好它
[00:18:41.200 --> 00:18:42.000]  有跛腳的
[00:18:42.000 --> 00:18:44.200]  我讓它能夠再行一件
[00:18:44.200 --> 00:18:46.600]  就是說生命裡面有悲慘的
[00:18:46.600 --> 00:18:49.200]  我讓它能夠脫離這個悲慘
[00:18:49.200 --> 00:18:51.000]  這種是他所說的
[00:18:51.000 --> 00:18:53.800]  聖經所說的耶穌的公義
[00:18:53.800 --> 00:18:55.400]  而不是那種Retributive的
[00:18:55.400 --> 00:18:57.800]  就是說那種報復性的公義
[00:18:57.800 --> 00:18:59.600]  公義的報復性就是
[00:18:59.600 --> 00:19:00.800]  你這樣對我
[00:19:00.800 --> 00:19:01.400]  好
[00:19:01.400 --> 00:19:03.200]  我要同樣對回你
[00:19:03.200 --> 00:19:04.600]  你對我不住
[00:19:04.600 --> 00:19:07.000]  我就要對回你不住
[00:19:07.000 --> 00:19:08.800]  你聽我說
[00:19:08.800 --> 00:19:10.200]  我就欣賞你
[00:19:10.200 --> 00:19:11.400]  你不聽我說
[00:19:11.400 --> 00:19:12.800]  我就打你
[00:19:12.800 --> 00:19:14.400]  這種叫做公義
[00:19:14.400 --> 00:19:16.000]  不是耶穌那種公義
[00:19:16.000 --> 00:19:18.200]  耶穌一生都沒有做過這件事
[00:19:18.200 --> 00:19:19.400]  如果你從人的角度來說
[00:19:19.400 --> 00:19:20.800]  他是吃虧的
[00:19:20.800 --> 00:19:22.600]  最後是上十字架的
[00:19:22.600 --> 00:19:24.800]  如果耶穌是用一種強權的
[00:19:24.800 --> 00:19:27.400]  和鬥爭的方式
[00:19:27.400 --> 00:19:28.400]  他早就贏了
[00:19:28.400 --> 00:19:29.200]  剛才說的
[00:19:29.200 --> 00:19:30.600]  早就贏了
[00:19:30.600 --> 00:19:31.800]  還有那些民事
[00:19:31.800 --> 00:19:34.200]  法理上的猶太的宗教領袖
[00:19:34.200 --> 00:19:35.800]  都不會殺他
[00:19:35.800 --> 00:19:37.000]  宗教領袖殺他
[00:19:37.000 --> 00:19:39.200]  就是因為對他太失望了
[00:19:39.200 --> 00:19:42.200]  以為這個就可以幫他們
[00:19:42.200 --> 00:19:44.000]  重新打倒這些
[00:19:44.000 --> 00:19:47.400]  希臘羅馬帝國的人
[00:19:47.400 --> 00:19:49.000]  可以重新復國
[00:19:49.000 --> 00:19:51.400]  恢復猶太人的榮譽
[00:19:51.400 --> 00:19:53.400]  那種這樣的希望
[00:19:53.400 --> 00:19:56.400]  在耶穌身上完全看不到
[00:19:56.400 --> 00:19:59.800]  於是就將他釘死十字架
[00:19:59.800 --> 00:20:01.400]  我們說這一種
[00:20:01.400 --> 00:20:04.600]  就是他的公義
[00:20:04.600 --> 00:20:07.200]  耶穌基督的公義是一種
[00:20:07.200 --> 00:20:10.200]  正的公義
[00:20:10.200 --> 00:20:13.200]  為的是要忠實的傳出公義
[00:20:13.200 --> 00:20:17.400]  直到地上設立公義
[00:20:17.400 --> 00:20:19.200]  你說這樣可以嗎?
[00:20:19.200 --> 00:20:20.600]  耶穌是可以的
[00:20:20.600 --> 00:20:23.000]  歷史上也有人可以的
[00:20:23.000 --> 00:20:24.400]  彼得蘭修女
[00:20:24.400 --> 00:20:25.400]  有很多人
[00:20:25.400 --> 00:20:27.800]  她也沒有兵沒有槍的
[00:20:27.800 --> 00:20:31.400]  這一種是設立公義
[00:20:31.400 --> 00:20:33.800]  在這個僕人身上所見到的
[00:20:33.800 --> 00:20:35.200]  按照聖經是這樣說
[00:20:35.200 --> 00:20:36.800]  我們就照樣說
[00:20:36.800 --> 00:20:37.600]  好了
[00:20:37.600 --> 00:20:38.800]  他有很吵的
[00:20:38.800 --> 00:20:40.600]  這個僕人可以有很吵的時間
[00:20:40.600 --> 00:20:41.600]  有沒有說有
[00:20:41.600 --> 00:20:43.800]  他讚美神的時候他就很吵
[00:20:43.800 --> 00:20:45.000]  他就很多聲氣
[00:20:45.000 --> 00:20:46.600]  剛才我說過了
[00:20:46.600 --> 00:20:49.400]  這裡第十節到第十三節
[00:20:49.400 --> 00:20:51.200]  最後的四節
[00:20:51.200 --> 00:20:53.600]  第十節
[00:20:53.600 --> 00:20:56.200]  我們中文翻譯得比較亂
[00:20:56.200 --> 00:20:58.200]  因為他的次序調亂了
[00:20:58.200 --> 00:21:00.200]  原文英文就比較好
[00:21:00.200 --> 00:21:02.200]  英文第十節一開始就說
[00:21:02.200 --> 00:21:04.000]  Sing to the Lord
[00:21:04.000 --> 00:21:04.800]  The new song
[00:21:04.800 --> 00:21:08.600]  就是說我們向耶和華唱新歌
[00:21:08.600 --> 00:21:10.600]  首先重點是
[00:21:10.600 --> 00:21:14.800]  那個神的僕人向耶和華唱新歌
[00:21:14.800 --> 00:21:19.800]  所以重點是向著神
[00:21:19.800 --> 00:21:21.800]  向著耶和華做些什麼事呢
[00:21:21.800 --> 00:21:23.200]  剛才我和大家說過了
[00:21:23.200 --> 00:21:24.200]  我這裡列了出來
[00:21:24.200 --> 00:21:26.400]  我們也做了功課
[00:21:26.400 --> 00:21:27.600]  九次這麼多
[00:21:27.600 --> 00:21:28.600]  我用了九次
[00:21:28.600 --> 00:21:30.800]  如果剛才是七次說了筆字
[00:21:30.800 --> 00:21:32.400]  我用了九次
[00:21:32.400 --> 00:21:33.800]  說得很強
[00:21:33.800 --> 00:21:35.200]  很大聲的
[00:21:35.200 --> 00:21:37.200]  很呼喊的
[00:21:37.200 --> 00:21:40.800]  要令到所有人都聽到的
[00:21:40.800 --> 00:21:42.400]  人人都知道的
[00:21:42.400 --> 00:21:43.600]  沒有人會遺漏的
[00:21:43.600 --> 00:21:44.800]  因為在海島
[00:21:44.800 --> 00:21:48.000]  大家知道在列國的海島分得很散
[00:21:48.000 --> 00:21:50.000]  去到哪裡都有機會聽到
[00:21:50.000 --> 00:21:52.600]  在山上遠遠都聽到
[00:21:52.600 --> 00:21:54.400]  在不同的城市
[00:21:54.400 --> 00:21:55.800]  在鄉村又聽到
[00:21:55.800 --> 00:21:58.000]  在很多人密集的地方又聽到
[00:21:58.000 --> 00:21:59.600]  沒有遺漏的
[00:21:59.600 --> 00:22:03.400]  都去向神發出讚美
[00:22:03.400 --> 00:22:04.600]  去到地極
[00:22:04.600 --> 00:22:09.200]  這個就是神的僕人的使命
[00:22:09.200 --> 00:22:15.000]  他的使命就是要將人讚美
[00:22:15.000 --> 00:22:19.800]  崇拜神的這個心境
[00:22:19.800 --> 00:22:22.600]  去帶到所有人的心中
[00:22:22.600 --> 00:22:25.400]  這個就是神的僕人的使命
[00:22:25.400 --> 00:22:29.600]  他做這件事是很嘈的
[00:22:29.600 --> 00:22:30.800]  很大聲的
[00:22:30.800 --> 00:22:32.400]  很多聲的
[00:22:32.400 --> 00:22:33.600]  一點都不靜的
[00:22:33.600 --> 00:22:34.800]  一點都吶喊的
[00:22:34.800 --> 00:22:36.600]  所以神的僕人可以吶喊
[00:22:36.600 --> 00:22:38.200]  也可以靜
[00:22:38.200 --> 00:22:39.800]  不只是靜的
[00:22:39.800 --> 00:22:40.800]  不只是吶喊
[00:22:40.800 --> 00:22:42.600]  不過不同的情況下
[00:22:42.600 --> 00:22:43.600]  他有靜
[00:22:43.600 --> 00:22:44.600]  也有很嘈
[00:22:44.600 --> 00:22:46.400]  也有很響
[00:22:46.400 --> 00:22:48.600]  這裡我自己有一點感觸
[00:22:48.600 --> 00:22:50.400]  今天我們發覺
[00:22:50.400 --> 00:22:55.200]  我神的僕人是當他為自己的利益
[00:22:55.200 --> 00:22:57.000]  不自誇的時候
[00:22:57.000 --> 00:22:59.200]  他是很靜的
[00:22:59.200 --> 00:23:01.800]  神的僕人當他想到神的時候
[00:23:01.800 --> 00:23:03.200]  將人帶到神的時候
[00:23:03.200 --> 00:23:06.400]  他可以很勇敢很大聲的說
[00:23:06.400 --> 00:23:08.400]  和我們今天可能有很多人是很不同的
[00:23:08.400 --> 00:23:11.600]  為了自己的時候就高呼吶喊
[00:23:11.600 --> 00:23:13.600]  為了神的時候就害羞
[00:23:13.600 --> 00:23:15.200]  小聲的
[00:23:15.200 --> 00:23:16.200]  是不是
[00:23:16.200 --> 00:23:17.600]  你什麼時候大聲
[00:23:17.600 --> 00:23:18.600]  你什麼時候小聲
[00:23:18.600 --> 00:23:20.800]  對不起我現在不是說某些人
[00:23:20.800 --> 00:23:21.800]  可能是你
[00:23:21.800 --> 00:23:23.600]  可能是我
[00:23:23.600 --> 00:23:24.600]  在過去一個星期裡面
[00:23:24.600 --> 00:23:28.400]  你很大聲的時候
[00:23:28.400 --> 00:23:30.400]  你很小聲的時候
[00:23:30.400 --> 00:23:32.800]  你是不是好像神的僕人一樣
[00:23:32.800 --> 00:23:34.400]  因為和神的僕人剛剛相反
[00:23:34.400 --> 00:23:35.200]  說到神的時候
[00:23:35.200 --> 00:23:36.200]  當然沒什麼聲音
[00:23:36.200 --> 00:23:38.000]  不是很會說
[00:23:38.000 --> 00:23:40.400]  我都不知道說什麼好
[00:23:40.400 --> 00:23:41.800]  害羞的
[00:23:41.800 --> 00:23:44.400]  一說到自己的利益
[00:23:44.400 --> 00:23:45.400]  和自己有關的
[00:23:45.400 --> 00:23:46.200]  自己吃虧的時候
[00:23:46.200 --> 00:23:48.400]  聲音大了
[00:23:48.400 --> 00:23:51.000]  神的僕人剛剛相反
[00:23:51.000 --> 00:23:51.800]  對不起
[00:23:51.800 --> 00:23:53.600]  神的僕人剛剛相反
[00:23:53.600 --> 00:23:54.800]  為了他自己的時候
[00:23:54.800 --> 00:23:57.000]  毫不張揚
[00:23:57.000 --> 00:23:59.800]  甚至他堅忍
[00:23:59.800 --> 00:24:02.600]  他犧牲自己
[00:24:02.600 --> 00:24:07.200]  去補足那些有需要的人
[00:24:07.200 --> 00:24:08.800]  忍耐
[00:24:08.800 --> 00:24:10.600]  溫柔
[00:24:10.600 --> 00:24:12.400]  一說到神的時候
[00:24:12.400 --> 00:24:14.000]  絕不害羞
[00:24:14.000 --> 00:24:14.600]  是啊
[00:24:14.600 --> 00:24:17.000]  神就是這麼好
[00:24:17.000 --> 00:24:17.800]  我就是要告訴你
[00:24:17.800 --> 00:24:19.400]  神這麼好
[00:24:19.400 --> 00:24:21.600]  這個就是神的僕人
[00:24:21.600 --> 00:24:23.200]  那種氣質
[00:24:23.200 --> 00:24:25.600]  那為什麼神的僕人有這種氣質呢?
[00:24:25.600 --> 00:24:28.200]  我們看回中間那幾節
[00:24:28.200 --> 00:24:32.000]  第五節到第九節
[00:24:32.000 --> 00:24:34.000]  這裡就說了
[00:24:34.000 --> 00:24:38.000]  神的僕人這種氣質和性格
[00:24:38.000 --> 00:24:42.000]  背後的動力和根源
[00:24:42.000 --> 00:24:45.200]  我們看這五節聖經的時候
[00:24:45.200 --> 00:24:47.600]  首先你看到
[00:24:47.600 --> 00:24:49.400]  第一個標準
[00:24:49.400 --> 00:24:52.000]  做神的僕人
[00:24:52.000 --> 00:24:53.200]  作為基督徒
[00:24:53.200 --> 00:24:55.000]  做神的僕人
[00:24:55.000 --> 00:25:00.800]  真的要和神建立一個很親切的關係
[00:25:00.800 --> 00:25:04.800]  這個沒有其他東西可以取代
[00:25:04.800 --> 00:25:06.600]  無論你多麼厲害
[00:25:06.600 --> 00:25:09.800]  無論你覺得自己做的事情多有意思
[00:25:09.800 --> 00:25:12.600]  多麼造福人群
[00:25:12.600 --> 00:25:14.800]  但是問回你自己
[00:25:14.800 --> 00:25:18.600]  究竟你和神是不是很親切的關係
[00:25:18.600 --> 00:25:19.800]  聖經說到
[00:25:19.800 --> 00:25:24.000]  神說我這個僕人拖著他的手
[00:25:24.000 --> 00:25:26.400]  丙姐妹, 神有沒有拖著你的手?
[00:25:26.400 --> 00:25:27.600]  或者你倒過來說
[00:25:27.600 --> 00:25:30.400]  有沒有經歷過神拖著你的手?
[00:25:30.400 --> 00:25:32.800]  我知道你的手做了很多事情
[00:25:32.800 --> 00:25:34.000]  你很厲害
[00:25:34.000 --> 00:25:35.200]  你幫了很多人
[00:25:35.200 --> 00:25:38.400]  甚至你覺得自己改變了很多人的命運
[00:25:38.400 --> 00:25:41.400]  或者你做了很多很偉大的事情
[00:25:41.400 --> 00:25:44.000]  你帶來很多的貢獻
[00:25:44.000 --> 00:25:45.400]  但是問題是
[00:25:45.400 --> 00:25:46.800]  第一, 聖經說
[00:25:46.800 --> 00:25:48.200]  如果你是神的僕人
[00:25:48.200 --> 00:25:51.200]  神說我拖著他的手
[00:25:51.200 --> 00:25:52.800]  丙姐妹保護他
[00:25:52.800 --> 00:25:54.000]  你經歷過這些
[00:25:54.000 --> 00:26:01.400]  神自己對你這種親切的關係
[00:26:01.400 --> 00:26:02.600]  然後說
[00:26:02.600 --> 00:26:04.000]  神拖著他的手
[00:26:04.000 --> 00:26:06.000]  保護他對他說什麼?
[00:26:06.000 --> 00:26:08.200]  我是呼召你的
[00:26:08.200 --> 00:26:11.600]  神說我是在公義裡面呼召你
[00:26:11.600 --> 00:26:12.400]  聽清楚
[00:26:12.400 --> 00:26:15.000]  這句話的原文很複雜
[00:26:15.000 --> 00:26:16.600]  不過簡單來說
[00:26:16.600 --> 00:26:20.400]  原來意思不是呼召你去行公義
[00:26:20.400 --> 00:26:25.400]  而是神說我按照我的規矩來呼召你
[00:26:25.400 --> 00:26:26.400]  我按照公義
[00:26:26.400 --> 00:26:28.400]  公義這個字不是misspeak
[00:26:28.400 --> 00:26:29.800]  是另外一個字
[00:26:29.800 --> 00:26:32.600]  就是說我按照真正的合理的
[00:26:32.600 --> 00:26:35.800]  我認為對的原因去呼召你
[00:26:35.800 --> 00:26:37.000]  丙姐妹你聽清楚
[00:26:37.000 --> 00:26:41.800]  神的僕人是按照神自己認為對的理由去呼召你的
[00:26:41.800 --> 00:26:44.400]  不是我們自己說我是神的僕人
[00:26:44.400 --> 00:26:46.000]  我就可以做到這件事
[00:26:46.000 --> 00:26:47.400]  對不起
[00:26:47.400 --> 00:26:49.200]  你和神熟不熟?
[00:26:49.200 --> 00:26:50.200]  你熟不熟他?
[00:26:50.200 --> 00:26:51.400]  這是第一步
[00:26:51.400 --> 00:26:53.400]  你是不是經歷過剛才說的
[00:26:53.400 --> 00:26:55.200]  你是不是和神拖著你的手?
[00:26:55.200 --> 00:26:55.800]  第二
[00:26:55.800 --> 00:26:58.200]  你是不是經歷過神保護你的?
[00:26:58.200 --> 00:27:01.000]  你有這種這麼深刻的親切的經歷
[00:27:01.000 --> 00:27:05.600]  然後你知道神是按照他的對的理由
[00:27:05.600 --> 00:27:07.800]  這就是原文裡面所說的公義
[00:27:07.800 --> 00:27:11.000]  在公義裡呼召你
[00:27:11.000 --> 00:27:13.400]  然後你就走在神自己的旨意當中
[00:27:13.400 --> 00:27:16.400]  因為你知道是神自己呼召我
[00:27:16.400 --> 00:27:18.600]  所以整天的拉力在這裡
[00:27:18.600 --> 00:27:20.400]  我今天無論做什麼
[00:27:20.400 --> 00:27:22.400]  我是貢獻給這個社會也好
[00:27:22.400 --> 00:27:24.000]  我去幫助一些人也好
[00:27:24.000 --> 00:27:27.400]  我覺得我自己無論從事哪一個行業
[00:27:27.400 --> 00:27:30.000]  我是真的盡心盡力感謝神
[00:27:30.000 --> 00:27:30.600]  很好
[00:27:30.600 --> 00:27:32.800]  不過如果你說我是神的僕人
[00:27:32.800 --> 00:27:34.800]  那你和旁邊那個不信耶穌的那個
[00:27:34.800 --> 00:27:36.800]  一樣這麼努力去貢獻給這個社會的人
[00:27:36.800 --> 00:27:37.800]  有什麼分別?
[00:27:37.800 --> 00:27:42.800]  最重要的分別就是你知道是神自己去呼召你
[00:27:42.800 --> 00:27:44.200]  你怎麼知道神呼召你?
[00:27:44.200 --> 00:27:48.200]  因為你說得出來我和神是很友好的
[00:27:48.200 --> 00:27:49.800]  他牽著我的手的
[00:27:49.800 --> 00:27:54.000]  他用他自己的公義和他的正義
[00:27:54.000 --> 00:27:57.200]  和他的合理的理由去叫我這樣做
[00:27:57.200 --> 00:27:59.000]  所以我很知道我今天這樣做
[00:27:59.000 --> 00:28:01.000]  不是出於我看到這個世界很慘
[00:28:01.000 --> 00:28:03.800]  所以要幫助這個世界搞革命
[00:28:03.800 --> 00:28:07.200]  我不是單單知道這個世界很多事情很不公平
[00:28:07.200 --> 00:28:08.600]  所以要打散這個世界
[00:28:08.600 --> 00:28:11.000]  我要將這個世界拉回頭
[00:28:11.000 --> 00:28:12.200]  這些都是對的
[00:28:12.200 --> 00:28:15.000]  不過這個不一定是神自己的僕人
[00:28:15.000 --> 00:28:17.000]  不是你找出來的理由
[00:28:17.000 --> 00:28:18.800]  不是你要走的路
[00:28:18.800 --> 00:28:21.600]  是神去呼召你是對的
[00:28:21.600 --> 00:28:23.000]  合他心意
[00:28:23.000 --> 00:28:24.600]  然後呼召你做這件事
[00:28:24.600 --> 00:28:26.200]  那時候你就無往而逸
[00:28:26.200 --> 00:28:27.400]  就是不會再恐懼了
[00:28:27.400 --> 00:28:28.400]  就像剛才說的
[00:28:28.400 --> 00:28:29.400]  就好像主耶穌那樣
[00:28:29.400 --> 00:28:31.400]  你無論你怎麼挑戰他
[00:28:31.400 --> 00:28:34.400]  主耶穌我知道是父差我來的
[00:28:34.400 --> 00:28:36.200]  你就罵我
[00:28:36.200 --> 00:28:37.800]  你說我狂妄
[00:28:37.800 --> 00:28:39.800]  耶穌說你覺得我狂妄而已
[00:28:39.800 --> 00:28:42.400]  父知道我是父差我來的
[00:28:42.400 --> 00:28:44.600]  所以我只能夠告訴你
[00:28:44.600 --> 00:28:46.600]  未有阿伯拉罕已經有我了
[00:28:46.600 --> 00:28:48.800]  哇 人們生氣得
[00:28:48.800 --> 00:28:49.800]  衣服都被打破了
[00:28:49.800 --> 00:28:52.200]  我想就跟著拿石頭打死他
[00:28:52.200 --> 00:28:53.600]  阿伯拉罕你都敢說
[00:28:53.600 --> 00:28:55.600]  你祖宗最尊重的那個
[00:28:55.600 --> 00:28:57.600]  阿伯拉罕這麼多年前
[00:28:57.600 --> 00:28:58.800]  幾百年前
[00:28:58.800 --> 00:29:00.000]  你說你跟他聊天
[00:29:00.000 --> 00:29:01.000]  意思是說
[00:29:01.000 --> 00:29:03.000]  未有阿伯拉罕就已經有我了
[00:29:03.000 --> 00:29:06.800]  耶穌說我不是要去張揚自己什麼
[00:29:06.800 --> 00:29:07.800]  我就是這麼多
[00:29:07.800 --> 00:29:09.800]  他的勇氣是因為他知道
[00:29:09.800 --> 00:29:11.800]  他是從神而來的
[00:29:11.800 --> 00:29:14.800]  我跟大家說過這段聖經
[00:29:14.800 --> 00:29:16.400]  如果你記得的
[00:29:16.400 --> 00:29:19.800]  就是耶穌很知道自己
[00:29:19.800 --> 00:29:21.200]  跟神是很親近的
[00:29:21.200 --> 00:29:22.400]  然後他知道
[00:29:22.400 --> 00:29:25.400]  他所有所說的話的使命是從神而來的
[00:29:25.400 --> 00:29:29.400]  那種把握
[00:29:29.400 --> 00:29:32.200]  我有沒有說過這個小小的研究
[00:29:32.200 --> 00:29:35.400]  我看過一個德國的學者的研究
[00:29:35.400 --> 00:29:36.000]  很有趣的
[00:29:36.000 --> 00:29:39.000]  我相信很多人後來很支持他的看法
[00:29:39.000 --> 00:29:43.800]  就是叫做Erochium Eramaeus
[00:29:43.800 --> 00:29:47.000]  這個二十世紀的一個新約學者的研究
[00:29:47.000 --> 00:29:48.000]  他說
[00:29:48.000 --> 00:29:49.200]  你看到新約聖經
[00:29:49.200 --> 00:29:51.200]  我們中文經常都譯成什麼
[00:29:51.200 --> 00:29:53.000]  就是耶穌說話之前
[00:29:53.000 --> 00:29:54.200]  很喜歡說一句話的
[00:29:54.200 --> 00:29:58.200]  我實實在在的告訴你們
[00:29:58.200 --> 00:29:59.000]  英文譯成
[00:29:59.000 --> 00:30:01.800]  Verily, verily, I tell you
[00:30:01.800 --> 00:30:05.000]  其實原文的希臘文
[00:30:05.000 --> 00:30:07.000]  很直接很簡單的
[00:30:07.000 --> 00:30:09.600]  就是Amen, Amen, Leku Humin
[00:30:09.600 --> 00:30:11.600]  簡單來說就是Amen, Amen
[00:30:11.600 --> 00:30:13.200]  但是Amen就懂了
[00:30:13.200 --> 00:30:15.400]  Amen就是我們祈願之後Amen
[00:30:15.400 --> 00:30:17.800]  就是誠心所願的意思
[00:30:17.800 --> 00:30:19.600]  然後Leku Humin就說
[00:30:19.600 --> 00:30:20.800]  我告訴你們
[00:30:20.800 --> 00:30:22.400]  這句話譯得很好
[00:30:22.400 --> 00:30:25.400]  然後他就跟門徒講道
[00:30:25.400 --> 00:30:28.400]  Amen, Amen, 我告訴你們
[00:30:28.400 --> 00:30:29.600]  這句話好像很普通
[00:30:29.600 --> 00:30:31.200]  就說我真真實實
[00:30:31.200 --> 00:30:34.000]  所以聖經譯成我實實在在的告訴你們
[00:30:34.000 --> 00:30:35.600]  也不是說完全錯了
[00:30:35.600 --> 00:30:37.600]  不過那個學者的研究
[00:30:37.600 --> 00:30:38.800]  那個學者的研究
[00:30:38.800 --> 00:30:40.000]  他說其實
[00:30:40.000 --> 00:30:41.000]  按照當時
[00:30:41.000 --> 00:30:43.000]  這是一位第一世紀
[00:30:43.000 --> 00:30:43.800]  阿難民
[00:30:43.800 --> 00:30:47.200]  阿難民就是耶穌當時和門徒聊天的語文
[00:30:47.200 --> 00:30:48.600]  的專家
[00:30:48.600 --> 00:30:49.600]  他真的是權威
[00:30:49.600 --> 00:30:51.200]  他說按照他的研究
[00:30:51.200 --> 00:30:53.000]  他發覺一個很特別的現象
[00:30:53.000 --> 00:30:54.800]  就是Amen這個字
[00:30:54.800 --> 00:30:56.800]  在當時來說
[00:30:56.800 --> 00:31:00.200]  從來沒有人等一句話的開頭
[00:31:00.200 --> 00:31:03.000]  一定是等一段話的結尾
[00:31:03.000 --> 00:31:05.000]  那就是我們祈禱
[00:31:05.000 --> 00:31:06.000]  祈完禱之後
[00:31:06.000 --> 00:31:06.600]  Amen
[00:31:06.600 --> 00:31:07.600]  都是祈完禱
[00:31:07.600 --> 00:31:08.600]  我沒理由開頭就Amen
[00:31:08.600 --> 00:31:09.600]  這樣才祈禱的
[00:31:09.600 --> 00:31:12.600]  Amen的意思就是對以上的說話
[00:31:12.600 --> 00:31:16.000]  我衷心的贊成
[00:31:16.000 --> 00:31:18.200]  所以這種的習慣
[00:31:18.200 --> 00:31:21.200]  是到了耶穌才有一個突然間的不同
[00:31:21.200 --> 00:31:23.600]  耶穌是說一段話之前說的
[00:31:23.600 --> 00:31:25.600]  Amen, Amen
[00:31:25.600 --> 00:31:27.600]  然後才說我告訴你們
[00:31:27.600 --> 00:31:30.000]  所以他最後提出了一個看法
[00:31:30.000 --> 00:31:31.400]  我相信也挺有趣
[00:31:31.400 --> 00:31:32.800]  也不是只有有趣
[00:31:32.800 --> 00:31:33.800]  我相信很可靠
[00:31:33.800 --> 00:31:35.800]  甚至很多學者都贊成這個看法
[00:31:35.800 --> 00:31:37.800]  他說多半
[00:31:37.800 --> 00:31:39.200]  Amen, Amen
[00:31:39.200 --> 00:31:40.800]  其實就不是譯做
[00:31:40.800 --> 00:31:42.800]  我實實在在的告訴你們
[00:31:42.800 --> 00:31:44.800]  是對那些門徒說
[00:31:44.800 --> 00:31:46.400]  或者對周圍的人說
[00:31:46.400 --> 00:31:47.600]  Amen, Amen
[00:31:47.600 --> 00:31:49.600]  兩個字是對
[00:31:49.600 --> 00:31:52.200]  剛剛跟他說完話的天父說的
