
[00:00:00.000 --> 00:00:06.680]  今天我們分享的題目是馬可不下的耶穌
[00:16:03.080 --> 00:16:04.800]  後來歷史一直發展
[00:16:04.800 --> 00:16:07.040]  到達67隊
[00:16:07.040 --> 00:16:09.120]  每一個團有一個軍旗
[00:16:09.120 --> 00:16:11.200]  大家知道無論我們中國
[00:16:11.200 --> 00:16:12.400]  打仗那些
[00:16:12.400 --> 00:16:14.040]  一出戰的時候有很多旗
[00:16:14.040 --> 00:16:15.040]  羅馬一樣
[00:16:15.040 --> 00:16:17.320]  兵丁都有不同的旗幟
[00:16:17.320 --> 00:16:18.840]  而他們25隊也好
[00:16:18.840 --> 00:16:20.720]  到後期67隊也好
[00:16:20.720 --> 00:16:26.120]  每一隊都有自己的一些徽號在旗上
[00:16:26.120 --> 00:16:29.640]  而這個原文就叫利安
[00:16:29.640 --> 00:16:31.600]  利安這個字是希臘文來的
[00:16:31.600 --> 00:16:33.560]  它就指一團這樣的意思
[00:16:33.560 --> 00:16:38.680]  原來一團總共有大約5400人
[00:16:38.680 --> 00:16:40.080]  嘩 即是說
[00:16:40.080 --> 00:16:45.960]  原來當天那個鬼附在格拉森那個人裡面
[00:16:45.960 --> 00:16:46.560]  有多少人呢
[00:16:46.560 --> 00:16:50.680]  即是說有5400隻鬼在裡面
[00:16:50.680 --> 00:16:52.280]  嘩 很恐怖
[00:16:52.280 --> 00:16:54.720]  一隻鬼都這麼恐怖
[00:16:54.720 --> 00:16:56.840]  所以為什麼聖經描述
[00:16:56.840 --> 00:16:57.840]  你看回聖經
[00:16:57.840 --> 00:16:59.360]  那個人平時是怎樣的
[00:16:59.360 --> 00:17:00.840]  平時會大叫的
[00:17:00.840 --> 00:17:02.560]  大吵大鬧的
[00:17:02.560 --> 00:17:04.760]  然後那些人嘗試捉住他
[00:17:04.760 --> 00:17:06.400]  沒有人可以制服到他
[00:17:06.400 --> 00:17:09.360]  然後還用鐵鏈綁住他
[00:17:09.360 --> 00:17:10.920]  一樣被他掙脫了
[00:17:10.920 --> 00:17:13.040]  所以他裡面有很多的鬼
[00:17:13.040 --> 00:17:15.880]  以至到他有很多的力量
[00:17:15.880 --> 00:17:21.280]  有考古學家就找到第一世紀的羅馬
[00:17:21.280 --> 00:17:25.400]  為什麼那些鬼叫做群
[00:17:25.400 --> 00:17:26.880]  原來有原因的
[00:17:26.880 --> 00:17:29.360]  原來當人們去做考古的時候
[00:17:29.360 --> 00:17:32.360]  他找回以前一些板塊
[00:17:32.360 --> 00:17:33.920]  有些他們叫做Stamp
[00:17:33.920 --> 00:17:35.480]  下面有些印
[00:17:35.480 --> 00:17:39.400]  這個印原來就找到羅馬有個軍團
[00:17:39.400 --> 00:17:42.680]  大家看不看到中間有字
[00:17:42.680 --> 00:17:44.480]  看不看到幾個英文字
[00:17:44.480 --> 00:17:47.280]  是什麼
[00:17:47.280 --> 00:17:48.600]  L
[00:17:48.600 --> 00:17:50.200]  E
[00:17:50.200 --> 00:17:52.360]  然後是什麼
[00:17:52.360 --> 00:17:54.200]  C還是G
[00:17:54.200 --> 00:17:55.800]  那個是G
[00:17:55.800 --> 00:17:57.800]  然後X
[00:17:57.800 --> 00:17:59.880]  然後是F
[00:17:59.880 --> 00:18:01.240]  這個究竟是什麼意思
[00:18:01.240 --> 00:18:05.720]  原來就是羅馬有一個軍團
[00:18:05.720 --> 00:18:07.120]  就是叫這個名
[00:18:07.120 --> 00:18:08.480]  這個名
[00:18:08.480 --> 00:18:10.600]  它裡面有什麼關係
[00:18:10.600 --> 00:18:12.560]  為什麼說找到考古找到它
[00:18:12.560 --> 00:18:16.720]  原來第一世紀猶太人有兩次起義
[00:18:16.720 --> 00:18:18.520]  就是和羅馬兵兵
[00:18:18.520 --> 00:18:22.800]  在公元66年至70年有第一次起義
[00:18:22.800 --> 00:18:26.600]  第二次起義就是公元132到35年起義的時候
[00:18:26.600 --> 00:18:28.880]  然後羅馬派兵去鎮壓
[00:18:28.880 --> 00:18:32.920]  其中一團去鎮壓猶太人
[00:18:32.920 --> 00:18:34.560]  就是這個軍團
[00:18:34.560 --> 00:18:36.000]  這個軍團是其中一個團
[00:18:36.000 --> 00:18:37.120]  整個團內鎮壓
[00:18:37.120 --> 00:18:40.160]  所以去到耶路撒冷被毀
[00:18:40.160 --> 00:18:41.320]  焚城的時候
[00:18:41.320 --> 00:18:42.320]  他們有份的
[00:18:42.320 --> 00:18:43.040]  這個團
[00:18:43.040 --> 00:18:44.680]  為什麼特別去說這個團
[00:18:44.680 --> 00:18:48.760]  你有沒有留意到下面那隻是什麼動物
[00:18:48.760 --> 00:18:50.560]  什麼動物
[00:18:50.560 --> 00:18:51.560]  有人說馬
[00:18:51.560 --> 00:18:53.760]  原來他們找到
[00:18:53.760 --> 00:18:57.960]  原來是野豬
[00:18:57.960 --> 00:19:00.960]  所以看回這個文獻的時候
[00:19:00.960 --> 00:19:02.680]  非常有意思
[00:19:02.680 --> 00:19:03.320]  其中一個原因
[00:19:03.320 --> 00:19:07.800]  或許耶穌為什麼要特意去到格拉森
[00:19:07.800 --> 00:19:09.600]  其中一個我們最多人認為的
[00:19:09.600 --> 00:19:12.480]  就是耶穌去找一幫外邦人
[00:19:12.480 --> 00:19:13.720]  因為那裡沒有猶太人
[00:19:13.720 --> 00:19:14.480]  我們很感恩
[00:19:14.480 --> 00:19:15.720]  我們能夠信耶穌
[00:19:15.720 --> 00:19:17.120]  我們是外邦人
[00:19:17.120 --> 00:19:21.880]  因為耶穌是很願意去到外邦人的地方
[00:19:21.880 --> 00:19:24.160]  而耶穌就進入到格拉森
[00:19:24.160 --> 00:19:27.200]  進入到猶太人不會去的地方
[00:19:27.200 --> 00:19:29.120]  因為他們會有養豬的地方
[00:19:29.120 --> 00:19:30.720]  他們一定會視為不潔
[00:19:30.720 --> 00:19:32.000]  他們不會去那裡
[00:19:32.000 --> 00:19:35.000]  而當耶穌要特意去搭船去找這個人的時候
[00:19:35.000 --> 00:19:36.920]  就是這個人被一幫鬼
[00:19:36.920 --> 00:19:39.320]  而這幫鬼自稱是「群」
[00:19:39.320 --> 00:19:42.560]  也是羅馬的兵團的名字
[00:19:42.560 --> 00:19:46.520]  他們的徽號是一個「野豬」
[00:19:46.520 --> 00:19:49.360]  這個非常有濃厚的政治意味
[00:19:49.360 --> 00:19:51.400]  特別是對當時看聖經的那一幫人
[00:19:51.400 --> 00:19:52.800]  因為他們一看就知道
[00:19:52.800 --> 00:19:56.000]  原來就是和當日的羅馬兵丁有關
[00:19:56.000 --> 00:19:57.000]  一看就知道
[00:19:57.000 --> 00:19:59.120]  就算他有多少人
[00:19:59.120 --> 00:20:01.480]  就算他這一刻是多麼的
[00:20:01.480 --> 00:20:04.080]  你可以說是權力大也好
[00:20:04.080 --> 00:20:08.120]  但是仍然是伏在耶穌的底下
[00:20:08.120 --> 00:20:11.520]  無論是靈界或者政治的角度
[00:20:11.520 --> 00:20:14.600]  都是在上帝的掌管下
[00:20:14.600 --> 00:20:18.560]  好了 來到格拉森這個地方
[00:20:18.560 --> 00:20:20.800]  耶穌行了一個這麼大的神蹟
[00:20:20.800 --> 00:20:22.440]  原來當那一幫豬
[00:20:22.440 --> 00:20:24.400]  剛才你說很多人
[00:20:24.400 --> 00:20:25.440]  很多鬼
[00:20:25.440 --> 00:20:28.440]  有可能五千四百隻鬼在那個人身上
[00:20:28.440 --> 00:20:30.400]  然後當他求耶穌的時候
[00:20:30.400 --> 00:20:33.760]  他和耶穌好像做了一個交易
[00:20:33.760 --> 00:20:35.200]  他說不如這樣
[00:20:35.200 --> 00:20:37.200]  你不要滅我們
[00:20:37.200 --> 00:20:38.480]  他很想和耶穌做交易
[00:20:38.480 --> 00:20:42.400]  但是耶穌最後要那幫鬼
[00:20:42.400 --> 00:20:45.160]  附在那二千頭豬身上
[00:20:45.160 --> 00:20:46.240]  因為看回聖經
[00:20:46.240 --> 00:20:47.520]  有二千隻豬
[00:20:47.520 --> 00:20:48.480]  大家一起想像一下
[00:20:48.480 --> 00:20:50.440]  在那個山坡上有二千隻豬
[00:20:50.440 --> 00:20:53.960]  一路衝下去就死了
[00:20:53.960 --> 00:20:58.320]  耶穌用這樣去趕走了那幫鬼
[00:20:58.320 --> 00:20:59.480]  當趕走了鬼之後
[00:20:59.480 --> 00:21:01.760]  那個人回復正常了
[00:21:01.760 --> 00:21:03.520]  那些人很驚訝
[00:21:03.520 --> 00:21:04.520]  大家想像一下
[00:21:04.520 --> 00:21:05.800]  如果你是那裡的人
[00:21:05.800 --> 00:21:08.440]  你會怎樣呢
[00:21:08.440 --> 00:21:11.400]  因為當那個人被治療之後
[00:21:11.400 --> 00:21:12.400]  他復原了
[00:21:12.400 --> 00:21:14.600]  很多人看到他沒事
[00:21:14.600 --> 00:21:15.880]  坐在那裡
[00:21:15.880 --> 00:21:17.000]  覺得很奇怪
[00:21:17.000 --> 00:21:18.000]  然後他知道
[00:21:18.000 --> 00:21:19.960]  原來耶穌已經趕走了
[00:21:19.960 --> 00:21:21.480]  他身上的那隻鬼
[00:21:21.480 --> 00:21:23.480]  還令到二千頭豬
[00:21:23.480 --> 00:21:25.760]  衝了下去加利利海
[00:21:25.760 --> 00:21:27.480]  加利利湖那裡
[00:21:27.480 --> 00:21:28.360]  如果你是那些人
[00:21:28.360 --> 00:21:29.200]  你會怎樣呢
[00:21:29.200 --> 00:21:31.360]  如果你是那被治療的人
[00:21:31.360 --> 00:21:34.280]  你又會怎樣呢
[00:21:34.280 --> 00:21:36.200]  《馬福音》五章十節記載
[00:21:36.200 --> 00:21:38.200]  他就再三求耶穌
[00:21:38.200 --> 00:21:40.600]  不要叫他們離開那個地方
[00:21:40.600 --> 00:21:42.440]  然後在山坡裡
[00:21:42.440 --> 00:21:45.240]  有一大群豬在吃東西
[00:21:45.240 --> 00:21:47.520]  剛才我說那個交易是什麼呢
[00:21:47.520 --> 00:21:49.480]  我特意給大家再看一次
[00:21:49.480 --> 00:21:52.240]  那些鬼就要求耶穌說
[00:21:52.240 --> 00:21:55.400]  求祢打發我們往豬那裡去
[00:21:55.400 --> 00:21:57.360]  扶著豬去
[00:21:57.360 --> 00:21:58.960]  耶穌就是用了這個方法
[00:21:58.960 --> 00:22:01.440]  去趕走了那些鬼
[00:22:01.440 --> 00:22:03.480]  耶穌就准許他們
[00:22:03.480 --> 00:22:05.400]  為什麼給你看多一次呢
[00:22:05.400 --> 00:22:09.280]  剛才當那隻鬼去哀求耶穌的時候
[00:22:09.280 --> 00:22:11.880]  耶穌說准許他們
[00:22:11.880 --> 00:22:12.640]  准許他們
[00:22:12.640 --> 00:22:14.400]  原來你看希臘文
[00:22:14.400 --> 00:22:17.800]  是當時一個軍事用語
[00:22:17.800 --> 00:22:18.880]  然後准許
[00:22:18.880 --> 00:22:21.320]  拿到許可證准許
[00:22:21.320 --> 00:22:22.160]  所以可以看到
[00:22:22.160 --> 00:22:24.240]  剛才為什麼有歷史學家
[00:22:24.240 --> 00:22:26.240]  或者有神學家去分析
[00:22:26.240 --> 00:22:28.400]  耶穌去特意找這個人
[00:22:28.400 --> 00:22:29.760]  是和豬有關
[00:22:29.760 --> 00:22:31.880]  是很有政治意味
[00:22:31.880 --> 00:22:33.600]  接著污鬼就出來
[00:22:33.600 --> 00:22:35.080]  進入了豬裡面
[00:22:35.080 --> 00:22:38.440]  於是那群豬就闖下山崖
[00:22:38.440 --> 00:22:40.360]  投在海裡面
[00:22:40.360 --> 00:22:44.760]  豬的數目約有二千
[00:22:44.760 --> 00:22:47.400]  放豬的就很害怕
[00:22:47.400 --> 00:22:50.720]  放豬就去告訴城裡面和鄉下的人
[00:22:50.720 --> 00:22:54.160]  眾人就來看看發生什麼事
[00:22:54.160 --> 00:22:55.680]  他們就來到耶穌那裡
[00:22:55.680 --> 00:22:57.440]  就看到被鬼附的人
[00:22:57.440 --> 00:23:00.880]  就是那一層被群鬼所附的
[00:23:00.880 --> 00:23:01.880]  坐在那裡
[00:23:01.880 --> 00:23:03.080]  穿回衣服了
[00:23:03.080 --> 00:23:05.440]  原本是衣衫藍柳的
[00:23:05.440 --> 00:23:06.440]  現在穿回衣服
[00:23:06.440 --> 00:23:08.600]  神智清醒了
[00:23:08.600 --> 00:23:10.760]  那些人就害怕了
[00:23:10.760 --> 00:23:11.480]  害怕什麼呢
[00:23:11.480 --> 00:23:13.400]  為什麼耶穌做了這樣的神蹟
[00:23:13.400 --> 00:23:15.880]  那些人會害怕呢
[00:23:15.880 --> 00:23:17.640]  馬福音五章十六節說
[00:23:17.640 --> 00:23:20.080]  他看見這件事的人
[00:23:20.080 --> 00:23:22.680]  把被鬼附的人所遇見的
[00:23:22.680 --> 00:23:24.360]  和那群豬的事
[00:23:24.360 --> 00:23:25.720]  就是淹死的那件事
[00:23:25.720 --> 00:23:28.360]  都告訴了眾人
[00:23:28.360 --> 00:23:29.520]  當然了
[00:23:29.520 --> 00:23:30.920]  因為那麼轟動
[00:23:30.920 --> 00:23:33.400]  相信轟動全城了
[00:23:33.400 --> 00:23:36.600]  眾人就去央求耶穌
[00:23:36.600 --> 00:23:38.120]  如果你是那裡的人
[00:23:38.120 --> 00:23:40.280]  耶穌那麼好
[00:23:40.280 --> 00:23:41.800]  治了那個人
[00:23:41.800 --> 00:23:43.200]  趕了鬼
[00:23:43.200 --> 00:23:44.400]  如果你是那裡的人
[00:23:44.400 --> 00:23:45.920]  你會怎樣呢
[00:23:45.920 --> 00:23:47.800]  他央求耶穌什麼呢
[00:23:47.800 --> 00:23:48.680]  是不是央求耶穌
[00:23:48.680 --> 00:23:50.560]  今晚去他家吃飯
[00:23:50.560 --> 00:23:52.920]  去多謝他
[00:23:52.920 --> 00:23:54.040]  不是
[00:23:54.040 --> 00:23:57.600]  央求耶穌叫他走
[00:23:57.600 --> 00:24:02.040]  叫他離開他們的地區
[00:24:02.040 --> 00:24:03.120]  你之前看聖經的時候
[00:24:03.120 --> 00:24:05.720]  有沒有想過為什麼
[00:24:05.720 --> 00:24:07.280]  為什麼呢
[00:24:07.280 --> 00:24:08.080]  有沒有想過
[00:24:08.080 --> 00:24:10.080]  為什麼要趕
[00:24:10.080 --> 00:24:15.200]  就是求耶穌你走
[00:24:15.200 --> 00:24:17.240]  其中一個原因可能是
[00:24:17.240 --> 00:24:18.160]  其實豬
[00:24:18.160 --> 00:24:21.680]  豬貴不貴啊
[00:24:21.680 --> 00:24:22.680]  貴啊
[00:24:22.680 --> 00:24:25.120]  現在的豬肉還貴啊
[00:24:25.120 --> 00:24:27.320]  我不知道現在二千隻豬
[00:24:27.320 --> 00:24:28.720]  所以我們上星期訂的那隻豬
[00:24:28.720 --> 00:24:31.120]  都比以前小一點
[00:24:31.120 --> 00:24:32.000]  當然啦
[00:24:32.000 --> 00:24:32.960]  你傳道
[00:24:32.960 --> 00:24:35.640]  現在的豬那麼貴
[00:24:35.640 --> 00:24:39.040]  當時可能也是一個大的生意
[00:24:39.040 --> 00:24:41.800]  就是你令到二千隻豬
[00:24:41.800 --> 00:24:43.000]  淹死了
[00:24:43.000 --> 00:24:44.840]  或許這是其中一個原因
[00:24:44.840 --> 00:24:47.920]  但是被他治好那個人
[00:24:47.920 --> 00:24:49.600]  怎樣呢
[00:24:49.600 --> 00:24:50.800]  耶穌上船走了
[00:24:50.800 --> 00:24:52.160]  原來耶穌特意真的
[00:24:52.160 --> 00:24:52.880]  做這個旅程
[00:24:52.880 --> 00:24:54.560]  就去找那個人
[00:24:54.560 --> 00:24:57.800]  就去行這個那麼大的神蹟
[00:24:57.800 --> 00:24:58.560]  那個人當時
[00:24:58.560 --> 00:25:00.520]  耶穌上船的時候
[00:25:00.520 --> 00:25:02.560]  那從前被鬼附的那個人
[00:25:02.560 --> 00:25:05.600]  就懇求耶穌和他一起
[00:25:05.600 --> 00:25:06.400]  或者說
[00:25:06.400 --> 00:25:08.520]  他很想跟從耶穌
[00:25:08.520 --> 00:25:10.200]  但是耶穌沒有給
[00:25:10.200 --> 00:25:12.040]  耶穌說你繼續留在這裡
[00:25:12.040 --> 00:25:14.320]  繼續將這件事
[00:25:14.320 --> 00:25:15.640]  去傳揚出去
[00:25:15.640 --> 00:25:20.000]  耶穌想他繼續傳揚福音
[00:25:20.000 --> 00:25:20.960]  好 來到這裡
[00:25:20.960 --> 00:25:23.000]  我們看到魔鬼
[00:25:23.000 --> 00:25:25.080]  是會怕耶穌的
[00:25:25.080 --> 00:25:27.400]  魔鬼要聽耶穌的吩咐
[00:25:27.400 --> 00:25:29.840]  魔鬼是為耶穌作見證
[00:25:29.840 --> 00:25:31.960]  說他是神的兒子
[00:25:31.960 --> 00:25:32.720]  接下來這部分
[00:25:32.720 --> 00:25:34.400]  很想從舊約聖經
[00:25:34.400 --> 00:25:36.440]  帶大家再看一看
[00:25:36.440 --> 00:25:39.400]  原來魔鬼是怎樣的
[00:25:39.400 --> 00:25:41.120]  魔鬼在舊約
[00:25:41.120 --> 00:25:43.240]  希伯來文就叫做撒旦
[00:25:43.240 --> 00:25:44.520]  而撒旦裡面
[00:25:44.520 --> 00:25:47.000]  你可以翻譯的意思就是
[00:25:47.000 --> 00:25:48.520]  專門控告人
[00:25:48.520 --> 00:25:50.560]  專門毀謗人
[00:25:50.560 --> 00:25:52.360]  專門和好人
[00:25:52.360 --> 00:25:55.200]  或者和上帝作對
[00:25:55.200 --> 00:25:56.360]  這個可以說是
[00:25:56.360 --> 00:25:58.360]  對魔鬼的一些定義
[00:25:58.360 --> 00:25:59.520]  當你再看聖經
[00:25:59.520 --> 00:26:01.000]  魔鬼會說謊
[00:26:01.000 --> 00:26:02.720]  魔鬼會搞事
[00:26:02.720 --> 00:26:05.000]  魔鬼會引起爭端
[00:26:05.000 --> 00:26:06.240]  大家可以記住
[00:26:06.240 --> 00:26:07.520]  魔鬼是專門控告
[00:26:07.520 --> 00:26:08.440]  專門毀謗
[00:26:08.440 --> 00:26:10.160]  專門和上帝作對
[00:26:10.160 --> 00:26:11.240]  有一天
[00:26:11.240 --> 00:26:13.080]  他又做了這三件事
[00:26:13.080 --> 00:26:15.120]  那天發生了什麼事呢
[00:26:15.120 --> 00:26:17.800]  撒旦去到上帝面前
[00:26:17.800 --> 00:26:18.760]  你會說
[00:26:18.760 --> 00:26:21.160]  撒旦會去到上帝面前嗎
[00:26:21.160 --> 00:26:22.200]  會的
[00:26:22.200 --> 00:26:23.720]  有一段舊約的聖經
[00:26:23.720 --> 00:26:25.680]  是用最多的篇幅
[00:26:25.680 --> 00:26:29.800]  描述上帝和撒旦的對話
[00:26:29.800 --> 00:26:31.880]  這是哪一段聖經呢
[00:26:31.880 --> 00:26:33.800]  是在約伯記
[00:26:33.800 --> 00:26:36.200]  在約伯記一章六節那裡
[00:26:36.200 --> 00:26:36.880]  這樣說
[00:26:36.880 --> 00:26:37.800]  他說有一天
[00:26:37.800 --> 00:26:39.520]  神的眾子
[00:26:39.520 --> 00:26:43.040]  來到士納在耶和華的面前
[00:26:43.040 --> 00:26:46.040]  撒旦也在其中
[00:26:46.040 --> 00:26:47.360]  大家想像一下圖畫
[00:26:47.360 --> 00:26:50.080]  就是在上帝那裡
[00:26:50.080 --> 00:26:51.920]  屬於上帝的地方
[00:26:51.920 --> 00:26:54.080]  然後所有神的眾子
[00:26:54.080 --> 00:26:56.600]  士納在上帝的面前
[00:26:56.600 --> 00:27:00.880]  原來魔鬼撒旦也會在那裡
[00:27:00.880 --> 00:27:03.720]  上帝就問撒旦
[00:27:03.720 --> 00:27:04.520]  他說
[00:27:04.520 --> 00:27:06.320]  你從哪裡來
[00:27:06.320 --> 00:27:07.600]  你從哪裡來
[00:27:07.600 --> 00:27:08.840]  撒旦就回答
[00:27:08.840 --> 00:27:11.480]  我從地上走來走去
[00:27:11.480 --> 00:27:13.120]  往返而來
[00:27:13.120 --> 00:27:15.640]  其實撒旦也挺空閒的
[00:27:15.640 --> 00:27:17.840]  他只是走來走去
[00:27:17.840 --> 00:27:19.560]  你留意一下
[00:27:19.560 --> 00:27:22.040]  撒旦是真的會走來走去
[00:27:22.040 --> 00:27:23.880]  你一到街上
[00:27:23.880 --> 00:27:26.480]  魔鬼在旁邊走來走去也不奇怪
[00:27:26.480 --> 00:27:28.440]  稍後你會看多一點
[00:27:28.440 --> 00:27:29.040]  然後他就說
[00:27:29.040 --> 00:27:30.520]  你讓我留意
[00:27:30.520 --> 00:27:32.160]  你回答這段經文
[00:27:32.160 --> 00:27:34.640]  當上帝問他問題的時候
[00:27:34.640 --> 00:27:37.240]  他會馬上回答上帝
[00:27:37.240 --> 00:27:39.440]  他不會說我還要回答你嗎
[00:27:39.440 --> 00:27:40.240]  他不會的
[00:27:40.240 --> 00:27:42.200]  他不敢
[00:27:42.200 --> 00:27:43.560]  實況就是說
[00:27:43.560 --> 00:27:45.520]  他會在上帝面前
[00:27:45.520 --> 00:27:48.320]  實況就是上帝可以問他問題
[00:27:48.320 --> 00:27:50.120]  而他不可以不回答
[00:27:50.120 --> 00:27:50.800]  當他回答的時候
[00:27:50.800 --> 00:27:52.000]  他就說我走來走去
[00:27:52.000 --> 00:27:53.600]  現在就來了
[00:27:53.600 --> 00:27:54.880]  上帝繼續問他
[00:27:54.880 --> 00:27:56.520]  上帝就問撒旦說
[00:27:56.520 --> 00:28:01.720]  你有沒有曾用心去察看我的僕人約伯
[00:28:01.720 --> 00:28:02.160]  沒有
[00:28:02.160 --> 00:28:05.360]  你有沒有曾經用心去留意一下
[00:28:05.360 --> 00:28:06.760]  這裏很重要
[00:28:06.760 --> 00:28:07.920]  這裏就是說
[00:28:07.920 --> 00:28:10.200]  上帝認識約伯
[00:28:10.200 --> 00:28:13.440]  魔鬼也會認識約伯
[00:28:13.440 --> 00:28:19.320]  魔鬼也會認識上帝所揀選的人
[00:28:19.320 --> 00:28:21.080]  你繼續回答真一點
[00:28:21.080 --> 00:28:24.840]  你有沒有曾經用心去察看我的僕人約伯
[00:28:24.840 --> 00:28:25.760]  沒有
[00:28:25.760 --> 00:28:28.720]  上帝說地上再沒有人像他這樣
[00:28:28.720 --> 00:28:30.360]  完全正直
[00:28:30.360 --> 00:28:31.800]  敬畏神
[00:28:31.800 --> 00:28:34.120]  遠離惡事
[00:28:34.120 --> 00:28:35.760]  這個是上帝所認識的
[00:28:35.760 --> 00:28:37.480]  所以另一樣讓我們知道
[00:28:37.480 --> 00:28:39.080]  一個很大的安慰就是
[00:28:39.080 --> 00:28:43.400]  上帝是認識你和我
[00:28:43.400 --> 00:28:45.120]  的一切
[00:28:45.120 --> 00:28:47.000]  聖經說我們每一根頭髮
[00:28:47.000 --> 00:28:48.760]  祂都數過
[00:28:48.760 --> 00:28:52.400]  就是說我們有時做了很多很好的事情
[00:28:52.400 --> 00:28:53.400]  上帝一定知道
[00:28:53.400 --> 00:28:55.640]  就算沒有人知道
[00:28:55.640 --> 00:28:57.080]  上帝都知道
[00:28:57.080 --> 00:28:59.400]  但同樣另一方面
[00:28:59.400 --> 00:29:01.680]  就是我們做了不好的事
[00:29:01.680 --> 00:29:03.440]  上帝都知道
[00:29:03.440 --> 00:29:05.280]  魔鬼都知道
[00:29:05.280 --> 00:29:07.600]  神一定知道
[00:29:07.600 --> 00:29:09.760]  神很認識約伯
[00:29:09.760 --> 00:29:13.000]  然後撒旦怎樣回應神呢?
[00:29:13.000 --> 00:29:15.920]  約伯是知道的
[00:29:15.920 --> 00:29:17.480]  撒旦就跟神說
[00:29:17.480 --> 00:29:19.520]  約伯敬畏神
[00:29:19.520 --> 00:29:21.680]  豈是無辜呢?
[00:29:21.680 --> 00:29:22.840]  他喜歡欺控
[00:29:22.840 --> 00:29:24.280]  喜歡作對
[00:29:24.280 --> 00:29:25.800]  喜歡控告
[00:29:25.800 --> 00:29:27.320]  就算一個這麼好的人
[00:29:27.320 --> 00:29:29.320]  撒旦都想到方法
[00:29:29.320 --> 00:29:31.320]  所以控告人的人都很厲害
[00:29:31.320 --> 00:29:33.960]  如果用了撒旦的心思的話
[00:29:33.960 --> 00:29:36.200]  他怎麼都想到一些話
[00:29:36.200 --> 00:29:38.640]  你說約伯這麼敬畏你
[00:29:38.640 --> 00:29:40.000]  難道廣東話叫什麼?
[00:29:40.000 --> 00:29:41.960]  無啦啦
[00:29:41.960 --> 00:29:43.440]  不會的
[00:29:43.440 --> 00:29:46.720]  在魔鬼的角度裏面
[00:29:46.720 --> 00:29:51.200]  他覺得原來敬畏神
[00:29:51.200 --> 00:29:53.960]  是有啦啦的
[00:29:53.960 --> 00:29:55.480]  什麼意思?
[00:29:55.480 --> 00:29:57.800]  有啦啦
[00:29:57.800 --> 00:30:01.760]  有原因才會敬畏神
[00:30:01.760 --> 00:30:07.680]  這個是撒旦的想法邏輯
[00:30:07.680 --> 00:30:09.440]  你馬上想想
[00:30:09.440 --> 00:30:11.160]  糟糕了
[00:30:11.160 --> 00:30:12.520]  好像我也是這樣想
[00:30:12.520 --> 00:30:13.240]  如果你也是這樣想
[00:30:13.240 --> 00:30:14.600]  你要改變了
[00:30:14.600 --> 00:30:17.720]  你不要掉進撒旦的想法裏
[00:30:17.720 --> 00:30:19.800]  有時候我們去看人家
[00:30:19.800 --> 00:30:21.560]  他這麼好
[00:30:21.560 --> 00:30:24.200]  這麼得到神的祝福
[00:30:24.200 --> 00:30:27.760]  因為他敬畏上帝嗎?
[00:30:27.760 --> 00:30:28.800]  當然有機會
[00:30:28.800 --> 00:30:29.920]  約伯就是這樣
[00:30:29.920 --> 00:30:33.400]  但不是因為得到很多上帝的祝福
[00:30:33.400 --> 00:30:35.560]  我們才敬畏上帝
[00:30:35.560 --> 00:30:39.400]  你們聽不聽得懂那個邏輯?
[00:30:39.400 --> 00:30:41.560]  約伯你繼續看下去
[00:30:41.560 --> 00:30:43.160]  就算他沒有所有東西
[00:30:43.160 --> 00:30:44.760]  他仍然敬畏上帝
[00:30:44.760 --> 00:30:46.280]  哇!這節經文原來很重要
[00:30:46.280 --> 00:30:47.320]  讓我們看到
[00:30:47.320 --> 00:30:50.600]  原來魔鬼怎麼想事
[00:30:50.600 --> 00:30:52.960]  之後約伯怎麼想事
[00:30:52.960 --> 00:30:57.080]  當魔鬼這樣回答之後
[00:30:57.080 --> 00:30:58.240]  他繼續回答
[00:30:58.240 --> 00:31:01.400]  繼續解釋他的邏輯
[00:31:01.400 --> 00:31:03.640]  他說:你豈不是
[00:31:03.640 --> 00:31:04.920]  魔鬼和上帝說
[00:31:04.920 --> 00:31:08.240]  你豈不是四面圈上尼巴
[00:31:08.240 --> 00:31:10.440]  維護他和他的家
[00:31:10.440 --> 00:31:13.040]  並他一切所有的嗎?
[00:31:13.040 --> 00:31:16.280]  他手所做的都蒙你賜福
[00:31:16.280 --> 00:31:19.560]  他的家產也在地上不斷增多
[00:31:19.560 --> 00:31:20.720]  在地上增多
[00:31:20.720 --> 00:31:22.240]  魔鬼看到這一點
[00:31:22.240 --> 00:31:23.880]  繼續用他的邏輯
[00:31:23.880 --> 00:31:25.000]  因為你祝福他
[00:31:25.000 --> 00:31:26.600]  所以他敬畏你
[00:31:26.600 --> 00:31:28.880]  所以魔鬼很清楚
[00:31:28.880 --> 00:31:30.880]  你這麼祝福他
[00:31:30.880 --> 00:31:32.320]  圈上尼巴
[00:31:32.320 --> 00:31:33.880]  即是有圍牆
[00:31:33.880 --> 00:31:34.800]  即是保護他
[00:31:34.800 --> 00:31:36.200]  即是我們現在有大屋
[00:31:36.200 --> 00:31:38.240]  還有外面很堅固的牆
[00:31:38.240 --> 00:31:39.000]  你保護他
[00:31:39.000 --> 00:31:40.160]  保護他家
[00:31:40.160 --> 00:31:41.560]  並他所有一切
[00:31:41.560 --> 00:31:42.240]  他還質問
[00:31:42.240 --> 00:31:44.440]  好像問上帝
