
[00:00:00.000 --> 00:00:12.880]  好 從今天開始我們會大約用一年至一年半的時間去看路加福音
[00:33:22.560 --> 00:33:27.120]  來嘔心瀝血用他的心思時間
[00:33:27.120 --> 00:33:31.280]  來考證所有耶穌所做過的事情
[00:33:31.280 --> 00:33:33.040]  那個真確性
[00:33:33.040 --> 00:33:38.640]  從而讓我們去準確拿捏信的基礎是什麼
[00:33:38.640 --> 00:33:42.640]  好想我們去預備怎麼去真正實踐
[00:33:42.640 --> 00:33:46.240]  說這番話就好像第一章
[00:33:46.240 --> 00:33:49.440]  第一至第四節講的內容
[00:33:49.440 --> 00:33:52.720]  我們就進入去看一下內容講什麼
[00:33:52.720 --> 00:33:56.880]  路加福音第一章一至第四節
[00:33:56.880 --> 00:33:59.520]  總共有42個欺凌文字
[00:33:59.520 --> 00:34:04.640]  而這42個欺凌文組織成為一句說話
[00:34:04.640 --> 00:34:10.400]  換言之這位作者路加
[00:34:10.400 --> 00:34:16.960]  他真是有一種迫切的屬靈的生命
[00:34:16.960 --> 00:34:23.040]  推著他去做一件很重要的事情
[00:34:23.040 --> 00:34:26.800]  是什麼事情我們先看第一至第二節
[00:34:26.800 --> 00:34:30.080]  讓我們清楚第一樣知道的就是
[00:34:30.080 --> 00:34:35.760]  信耶穌真理的來源和基礎
[00:34:35.760 --> 00:34:38.160]  有聖經請聽我讀出
[00:34:38.160 --> 00:34:39.760]  提亞非羅大人
[00:34:39.760 --> 00:34:42.160]  有好些人提筆作書
[00:34:42.160 --> 00:34:44.720]  述說在我們中間所成就的事
[00:34:44.720 --> 00:34:48.320]  是照傳讀的人從起初親眼看見
[00:34:48.320 --> 00:34:51.040]  又傳給我們的
[00:34:51.040 --> 00:34:52.720]  首先正如我所講的
[00:34:52.720 --> 00:34:58.000]  提亞非羅這句說話整句抽了塞了第三節
[00:34:58.000 --> 00:35:00.320]  因為不在這裏
[00:35:00.320 --> 00:35:06.800]  所以那句聖經讀法會變成
[00:35:06.800 --> 00:35:10.480]  有很多人已經提筆作書
[00:35:10.480 --> 00:35:13.520]  作書的意思不是作一些東西出來
[00:35:13.520 --> 00:35:18.000]  去做一個記錄
[00:35:18.000 --> 00:35:20.400]  述說我們中間所成就的事
[00:35:20.400 --> 00:35:23.840]  是誰在我們中間所成就的事
[00:35:23.840 --> 00:35:25.440]  其實在這裏所講的
[00:35:25.440 --> 00:35:27.040]  是談論到有關於
[00:35:27.040 --> 00:35:31.360]  有一些在我們之間發生了一件
[00:35:31.360 --> 00:35:33.440]  是我們從來沒有發生過
[00:35:33.440 --> 00:35:36.640]  不過引起我們大家一起去留心的事情
[00:35:36.640 --> 00:35:38.800]  在這裏仍然沒有說
[00:35:38.800 --> 00:35:42.880]  是誰做了什麼事在我們中間
[00:35:42.880 --> 00:35:46.080]  對我們有這麼大的影響
[00:35:46.080 --> 00:35:48.240]  不過確實有很多的人
[00:35:48.240 --> 00:35:49.520]  不只是我
[00:35:49.520 --> 00:35:52.640]  是很多的人用很多的時間
[00:35:52.640 --> 00:35:59.040]  來寫這些記載或記錄
[00:35:59.040 --> 00:36:02.720]  而這些記錄是關乎我們在我們身上
[00:36:02.720 --> 00:36:05.760]  如何實踐起來的
[00:36:05.760 --> 00:36:12.560]  而這些記錄現在傳到我們身上
[00:36:12.560 --> 00:36:15.040]  傳到我們身上
[00:36:15.040 --> 00:36:18.000]  是透過什麼人傳遞給我們的
[00:36:18.000 --> 00:36:23.120]  是透過一些親眼經歷過的人
[00:36:23.120 --> 00:36:31.040]  和這些人是願意侍奉上主說話的人
[00:36:31.040 --> 00:36:38.240]  從開頭就已經將他帶到我們身邊
[00:36:38.240 --> 00:36:43.440]  原來路加首要告訴
[00:36:43.440 --> 00:36:48.800]  看路加福音的每一個讀者
[00:36:48.800 --> 00:36:55.920]  這是一個客觀的一個搜查
[00:36:55.920 --> 00:37:01.280]  核實基於什麼核實
[00:37:01.280 --> 00:37:07.920]  基於那些事情真是發生在我們身上的核實
[00:37:07.920 --> 00:37:09.440]  不是有人說了一些東西
[00:37:09.440 --> 00:37:11.840]  說了我就抄下來
[00:37:11.840 --> 00:37:13.840]  今天有很多人是這樣的
[00:37:13.840 --> 00:37:15.680]  我有時港獨也有人這樣
[00:37:15.680 --> 00:37:19.120]  拿了他當自己說的話
[00:37:19.120 --> 00:37:22.560]  我曾經試過有一個同學
[00:37:22.560 --> 00:37:25.360]  在神學院畢業之後
[00:37:25.360 --> 00:37:27.680]  在OTS畢業之後
[00:37:27.680 --> 00:37:30.640]  我在多倫多的幕會
[00:37:30.640 --> 00:37:34.640]  他轉轉轉轉去了溫哥華的幕會
[00:37:34.640 --> 00:37:38.400]  我的道很早已經上網了
[00:37:38.400 --> 00:37:43.520]  如果我沒有記錯應該是1998年
[00:37:43.520 --> 00:37:47.120]  我的道已經開始上網了
[00:37:47.120 --> 00:37:52.480]  他拿了我的港獨在溫哥華說自己的研究
[00:37:52.480 --> 00:37:55.440]  不過聽他那些人一聽就知道不是他的研究
[00:37:55.440 --> 00:37:59.920]  因為他都不消化那些東西
[00:37:59.920 --> 00:38:02.720]  路加在這裡告訴他知道
[00:38:02.720 --> 00:38:06.240]  我現在去考究過這些道理
[00:38:06.240 --> 00:38:09.120]  是我消化過的
[00:38:09.120 --> 00:38:12.000]  在我身上實踐過的
[00:38:12.000 --> 00:38:14.640]  所以和合本這裡所說
[00:38:14.640 --> 00:38:16.720]  述說在我們中間
[00:38:16.720 --> 00:38:20.400]  什麼?所成就的事
[00:38:20.400 --> 00:38:29.280]  那些事是真真確確出現在我們中間
[00:38:29.280 --> 00:38:33.600]  仍然我們在這裡沒有說他所說的是什麼事
[00:38:33.600 --> 00:38:40.320]  在我們中間這件事不是只有我路加經歷過的事
[00:38:40.320 --> 00:38:43.200]  是大眾的人都經歷過
[00:38:43.200 --> 00:38:49.120]  所有的收到看到路加福音的讀者
[00:38:49.120 --> 00:38:52.560]  你們都有同樣經歷過的事
[00:38:52.560 --> 00:38:54.240]  而我現在做的功夫
[00:38:54.240 --> 00:38:57.920]  就是要將這些事情收集起來
[00:38:57.920 --> 00:39:01.440]  透過很多的見證人
[00:39:01.440 --> 00:39:05.520]  所以這裡說什麼?從起初親眼看見
[00:39:05.520 --> 00:39:08.400]  親眼看見這個其實是一個participle
[00:39:08.400 --> 00:39:14.480]  是說到一些人是用了眼睛去親眼目睹的人群
[00:39:14.480 --> 00:39:16.560]  應該這樣翻譯
[00:39:16.560 --> 00:39:18.320]  然後怎麼樣?
[00:39:18.320 --> 00:39:23.280]  並且這些人是真的用國用的方式
[00:39:23.280 --> 00:39:26.880]  來傳遞給我們知道
[00:39:26.880 --> 00:39:31.600]  所以他們也都寫了很多的記錄
[00:39:31.600 --> 00:39:38.160]  來讓我們可以去核實清楚
[00:39:38.160 --> 00:39:45.120]  而我現在就做一個單一的報告來告訴大家
[00:39:45.120 --> 00:39:54.720]  所以路加不是抄功夫
[00:39:54.720 --> 00:39:57.280]  他是做了一些搜集
[00:39:57.280 --> 00:40:00.320]  做了一些綜合
[00:40:00.320 --> 00:40:01.680]  還沒完
[00:40:01.680 --> 00:40:04.480]  他還要做經歷過
[00:40:04.480 --> 00:40:05.680]  核實過
[00:40:05.680 --> 00:40:07.200]  發生過
[00:40:07.200 --> 00:40:08.480]  在他身上
[00:40:08.480 --> 00:40:12.160]  然後就寫成一個單一的報告
[00:40:12.160 --> 00:40:13.680]  給你和我
[00:40:13.680 --> 00:40:16.080]  以及他的第一讀者群
[00:40:16.080 --> 00:40:17.760]  他解得到
[00:40:17.760 --> 00:40:20.240]  而這個第一讀者群
[00:40:20.240 --> 00:40:22.400]  就是叫做
[00:40:22.400 --> 00:40:24.160]  Zio Velies
[00:40:24.160 --> 00:40:27.200]  不過之後我們再說
[00:40:27.200 --> 00:40:29.040]  第二回
[00:40:29.040 --> 00:40:33.520]  從這個看法就告訴你
[00:40:33.520 --> 00:40:35.600]  讀聖經或者做一個信徒
[00:40:35.600 --> 00:40:42.320]  其實我們不只是留住在一些聖經的說話的陳述
[00:40:42.320 --> 00:40:43.600]  或者背金句
[00:40:43.600 --> 00:40:49.680]  或者只是對聖經有琅琅上口
[00:40:49.680 --> 00:40:52.160]  聖經問答比賽100分
[00:40:52.160 --> 00:40:56.160]  不是這麼簡單
[00:40:56.160 --> 00:40:57.360]  那些是重要的
[00:40:57.360 --> 00:40:58.960]  那些是有幫助的
[00:40:58.960 --> 00:41:02.400]  你對聖經的熟悉是需要的
[00:41:02.400 --> 00:41:06.320]  所以他要將這些事情很仔細的告訴你
[00:41:06.320 --> 00:41:09.520]  但是告訴你之後
[00:41:09.520 --> 00:41:13.440]  你是需要有經驗的
[00:41:13.440 --> 00:41:22.240]  你經驗過你就能夠核實這件事情所說的真偽
[00:41:22.240 --> 00:41:29.120]  信徒的生命不是只不過留於一個撒拿奸的感受
[00:41:29.120 --> 00:41:30.080]  好像放煙花
[00:41:30.080 --> 00:41:32.160]  哎呀突然間我很開心
[00:41:32.160 --> 00:41:32.960]  我要順著
[00:41:32.960 --> 00:41:34.160]  突然間我很傷心
[00:41:34.160 --> 00:41:35.920]  不過得到釋放
[00:41:35.920 --> 00:41:37.760]  一種感受的說法
[00:41:37.760 --> 00:41:41.280]  不是的
[00:41:41.280 --> 00:41:43.520]  聖經裡面所說的
[00:41:43.520 --> 00:41:51.280]  是一個真正被神的說話經歷過洗禮的人
[00:41:51.280 --> 00:41:58.320]  才能夠進入一個真正的信的層面
[00:41:58.320 --> 00:42:10.000]  這個就是路加想給所有看到路加福音的人的最終結果
[00:42:10.000 --> 00:42:15.120]  今日有很多信徒的信很浮面
[00:42:15.120 --> 00:42:18.320]  求求其其
[00:42:18.320 --> 00:42:21.200]  那次牧師叫我信我就信
[00:42:21.200 --> 00:42:26.160]  牧師說要不夠會友成立不了教會
[00:42:26.160 --> 00:42:28.960]  那我就要受了浸
[00:42:28.960 --> 00:42:31.760]  受了浸我就可以是教會會友
[00:42:31.760 --> 00:42:36.240]  教會可以去登記做一個慈善機構
[00:42:36.240 --> 00:42:38.160]  是不是這樣的?
[00:42:38.160 --> 00:42:41.200]  很多教會是這樣開始的
[00:42:41.200 --> 00:42:43.920]  你的信是不是這樣開始的?
[00:42:43.920 --> 00:42:46.880]  是那就有問題了
[00:42:46.880 --> 00:42:51.600]  是那就是你沒有經歷過
[00:42:51.600 --> 00:42:54.080]  就是人云亦云
[00:42:54.080 --> 00:42:59.040]  你根本沒有相信
[00:42:59.040 --> 00:43:05.200]  縱使你活在教會當中可能十年二十年三十年
[00:43:05.200 --> 00:43:07.920]  甚至你餘生都活在教會裡面
[00:43:07.920 --> 00:43:11.200]  但其實你都可能是根本不相信上帝
[00:43:11.200 --> 00:43:16.240]  而這個正正是今日教會的現象
[00:43:16.240 --> 00:43:19.360]  用個例子這樣說
[00:43:19.360 --> 00:43:23.040]  如果有一對老夫妻
[00:43:23.040 --> 00:43:29.280]  相處了幾十年在家一起同住一起生活
[00:43:29.280 --> 00:43:33.200]  那有次你走去問他們其中一個
[00:43:33.200 --> 00:43:35.680]  譬如問他的太太這樣
[00:43:35.680 --> 00:43:38.000]  不要了歧視女性了
[00:43:38.000 --> 00:43:42.720]  問她丈夫好嗎?
[00:43:42.720 --> 00:43:49.520]  小陳啊這個丈夫
[00:43:49.520 --> 00:43:52.160]  你和你太太都很恩愛
[00:43:52.160 --> 00:43:58.320]  一起同住一起經歷過這麼多事
[00:43:58.320 --> 00:44:00.160]  我想問一下你
[00:44:00.160 --> 00:44:07.600]  你其實是不是很愛你的太太?
[00:44:07.600 --> 00:44:12.720]  如果他給你的回答是
[00:44:12.720 --> 00:44:15.520]  差不多吧
[00:44:15.520 --> 00:44:20.640]  隨隨便便吧
[00:44:20.640 --> 00:44:23.520]  都這麼多年夫妻了
[00:44:23.520 --> 00:44:26.800]  算這樣吧
[00:44:26.800 --> 00:44:29.600]  當你聽見他這樣回答你的時候
[00:44:29.600 --> 00:44:33.440]  你說他是不是真的愛他的太太?
[00:44:33.440 --> 00:44:35.600]  不要說性別歧視了
[00:44:35.600 --> 00:44:38.560]  反過來問一下他太太
[00:44:38.560 --> 00:44:45.200]  陳太啊你和你丈夫小陳
[00:44:45.200 --> 00:44:47.280]  生活了這麼多年
[00:44:47.280 --> 00:44:49.440]  我們這裡沒有人姓陳的
[00:44:49.440 --> 00:44:51.600]  有對號入座
[00:44:51.600 --> 00:44:55.840]  牧師每句話都很有影響
[00:44:55.840 --> 00:45:00.320]  人們很容易會對號入座
[00:45:00.320 --> 00:45:03.920]  你還愛不愛你的丈夫啊?
[00:45:03.920 --> 00:45:08.640]  哎那個臭男人
[00:45:08.640 --> 00:45:12.080]  算了都跟了他這麼多年
[00:45:12.080 --> 00:45:14.800]  算了
[00:45:14.800 --> 00:45:19.920]  你說他還愛不愛他丈夫?
[00:45:19.920 --> 00:45:22.160]  今天很多信徒就是這樣
[00:45:22.160 --> 00:45:24.240]  回了教會很多年
[00:45:24.240 --> 00:45:29.360]  去了教會很多活動
[00:45:29.360 --> 00:45:34.480]  但是他和上帝沒有關係
[00:45:34.480 --> 00:45:37.680]  只是習慣了回去
[00:45:37.680 --> 00:45:39.600]  搞一些崇拜
[00:45:39.600 --> 00:45:41.920]  一些宗教活動
[00:45:41.920 --> 00:45:44.320]  隨便吧隨隨便便
[00:45:44.320 --> 00:45:45.440]  得救算了
[00:45:45.440 --> 00:45:47.280]  日後上天堂OK
[00:45:47.280 --> 00:45:49.840]  是不是這樣?
[00:45:49.840 --> 00:45:51.520]  或者這樣好了
[00:45:51.520 --> 00:45:54.720]  但不要緊 日後我可以回去見到我的親人
[00:45:54.720 --> 00:45:57.040]  以前我有個姊妹來問我
[00:45:57.040 --> 00:45:59.840]  她說我媽媽死了
[00:45:59.840 --> 00:46:03.520]  我不知道她是不是信了主
[00:46:03.520 --> 00:46:06.480]  我都不知道我有沒有信主
[00:46:06.480 --> 00:46:09.120]  我說你不知道你媽媽是不是信了主
[00:46:09.120 --> 00:46:13.040]  不過因為死了你自己不知道有沒有信主
[00:46:13.040 --> 00:46:14.320]  我說為什麼?
[00:46:14.320 --> 00:46:17.760]  我就是很想和我媽一起
[00:46:17.760 --> 00:46:18.880]  如果你媽媽落地獄
[00:46:18.880 --> 00:46:21.440]  你跟著她落地獄
[00:46:21.440 --> 00:46:23.520]  再問一個問題
[00:46:23.520 --> 00:46:26.400]  那你是不是真的信主?
[00:46:26.400 --> 00:46:30.720]  今天很多信徒就是這樣的狀態
[00:46:30.720 --> 00:46:33.280]  只不過不算豬口
[00:46:33.280 --> 00:46:36.880]  還要在教會做很多事情來包裝自己
[00:46:36.880 --> 00:46:39.040]  你覺得教會越搞得多這些時工
[00:46:39.040 --> 00:46:42.560]  就越將一個已經不正常的信
[00:46:42.560 --> 00:46:46.960]  將他越來越綁死了
[00:46:46.960 --> 00:46:50.240]  那這個教會在做些什麼呢?
[00:46:50.240 --> 00:46:53.360]  是不是幫助信徒能夠回到上帝裡面
[00:46:53.360 --> 00:46:54.800]  認識上帝的說話之後
[00:46:54.800 --> 00:46:58.000]  讓你在生活上去印證呢?
[00:46:58.000 --> 00:47:00.640]  就好像盧家所說的
[00:47:00.640 --> 00:47:04.000]  我現在寫這些東西就是寫給你發生了什麼事
[00:47:04.000 --> 00:47:07.200]  然後印證到真的在我們身上發生過
[00:47:07.200 --> 00:47:10.400]  這個就是我想寫的目的
[00:47:10.400 --> 00:47:12.480]  教會應該做這件事
[00:47:12.480 --> 00:47:14.480]  我講到這裡你已經發覺
[00:47:14.480 --> 00:47:20.160]  盧家福音的主旨已經和其他的福音書很不同
[00:47:20.160 --> 00:47:27.520]  完全不是做一個神學的陳述
[00:47:27.520 --> 00:47:30.320]  不只是純粹講故事
[00:47:30.320 --> 00:47:35.440]  而是一個信徒的生命落實在上帝的啟示裡面
[00:47:35.440 --> 00:47:37.440]  我可以經歷得到
[00:47:37.440 --> 00:47:40.720]  因此第二部分
[00:47:40.720 --> 00:47:43.360]  第三至第四節
[00:47:43.360 --> 00:47:48.960]  在這裡盧家就要鼓勵愛主道的人
[00:47:48.960 --> 00:47:51.680]  一起齊心努力
[00:47:51.680 --> 00:47:53.200]  我們一起讀一下好不好?
[00:47:53.200 --> 00:47:55.040]  第三至第四節
[00:47:55.040 --> 00:47:56.320]  我們讀一下和諧本好不好?
[00:47:56.320 --> 00:47:58.720]  雖然翻譯不太好
[00:47:58.720 --> 00:48:00.240]  我們讀吧
[00:48:00.240 --> 00:48:05.920]  這些事我既從起頭都詳細考察了
[00:48:05.920 --> 00:48:10.160]  就定義要按著次序寫給你
[00:48:10.160 --> 00:48:16.480]  使你知道所學之道都是確實的
[00:48:16.480 --> 00:48:20.160]  如果講得準確一些
[00:48:20.160 --> 00:48:23.920]  這段聖經的翻譯應該是這樣說的
[00:48:23.920 --> 00:48:32.880]  我將這些事從頭到尾都詳細考察
[00:48:32.880 --> 00:48:40.080]  就定義按著次序寫給提亞非羅
[00:48:40.080 --> 00:48:42.880]  前面有個adjective我一會兒講
[00:48:42.880 --> 00:48:46.480]  中文叫做大人
[00:48:46.480 --> 00:48:52.320]  就定義按著次序寫給你提亞非羅
[00:48:52.320 --> 00:48:55.200]  大人先用著
[00:48:55.200 --> 00:49:04.480]  使你知道所學之道都是確實的
[00:49:04.480 --> 00:49:09.360]  盧家在這裡不單叫我們信主
[00:49:09.360 --> 00:49:14.640]  不是隨便就算了
[00:49:14.640 --> 00:49:16.400]  而是要怎樣?
[00:49:16.400 --> 00:49:21.360]  我們要學會甘心並且自發地
[00:49:21.360 --> 00:49:25.760]  去成為一個真正愛主的信徒
[00:49:25.760 --> 00:49:30.640]  能夠去付出我們所有的能力
[00:49:30.640 --> 00:49:37.120]  去印證上主所做的事情
[00:49:37.120 --> 00:49:43.360]  不過回來這裡仍然沒有說過任何
[00:49:43.360 --> 00:49:48.960]  做的事情是關乎耶穌的
[00:49:48.960 --> 00:49:51.280]  所以你可以看到盧家的記載
[00:49:51.280 --> 00:49:54.720]  是非常客觀的
[00:49:54.720 --> 00:49:59.040]  他不是每次都拿耶穌出來扔你們
[00:49:59.040 --> 00:50:01.120]  然後你一定要聽
[00:50:01.120 --> 00:50:04.000]  而是用你所經歷過的事情
[00:50:04.000 --> 00:50:07.600]  去看回耶穌所做的事情
[00:50:07.600 --> 00:50:10.560]  他的教導是什麼
[00:50:10.560 --> 00:50:18.080]  而原來落實在你和我生命生活當中
[00:50:18.080 --> 00:50:27.200]  說到這個所謂從頭起詳細考察
[00:50:27.200 --> 00:50:33.920]  其實這個陳述在第二節裡也說過
[00:50:33.920 --> 00:50:40.560]  說到那些全道人起初親眼看見
[00:50:40.560 --> 00:50:42.880]  又傳給我們的
[00:50:42.880 --> 00:50:45.680]  是同一個陳述
[00:50:45.680 --> 00:50:52.880]  不過轉了句式
[00:50:52.880 --> 00:51:00.400]  那些全道人從最開頭所發生過的所有事情
[00:51:00.400 --> 00:51:02.800]  他們親眼見過的事情
[00:51:02.800 --> 00:51:06.640]  他們所服事過的那些說話
[00:51:06.640 --> 00:51:10.240]  那些說話往後會告訴我們
[00:51:10.240 --> 00:51:11.760]  耶穌說了很多說話
[00:51:11.760 --> 00:51:15.040]  這裡不需要說是誰說的
[00:51:15.040 --> 00:51:18.240]  全道人傳的那些說話是什麼
[00:51:18.240 --> 00:51:22.000]  就是往後之後耶穌所說的那些說話
[00:51:22.000 --> 00:51:27.840]  而這群人很開始說的已經傳給我們知道
[00:51:27.840 --> 00:51:30.640]  而這個作者盧家
[00:51:30.640 --> 00:51:36.400]  他就說我要將這些事情從最開頭那裡
[00:51:36.400 --> 00:51:40.880]  我要做一些考察的功夫
[00:51:40.880 --> 00:51:48.160]  做什麼考察功夫叫做Verify
[00:51:48.160 --> 00:51:54.000]  你知不知道在這個世界裡有一個行業
[00:51:54.000 --> 00:51:57.520]  埋藏在這個會計師的行業
[00:51:57.520 --> 00:52:01.120]  是很重要叫做核數
[00:52:01.120 --> 00:52:03.040]  Audit
[00:52:03.040 --> 00:52:07.760]  你知不知道核數的目的是什麼
[00:52:07.760 --> 00:52:12.880]  核數其實整體的目的就是Verify
[00:52:12.880 --> 00:52:14.960]  核實
[00:52:14.960 --> 00:52:19.280]  證明那些東西是真或者合理
[00:52:19.280 --> 00:52:21.360]  是不是要完全準確
[00:52:21.360 --> 00:52:22.880]  不一定的
[00:52:22.880 --> 00:52:25.360]  所以很多人會覺得很詫異
[00:52:25.360 --> 00:52:28.160]  核數就是一加一等於二
[00:52:28.160 --> 00:52:32.080]  你一定要告訴我你答案二是找到一加一出來
[00:52:32.080 --> 00:52:35.600]  不是的
[00:52:35.600 --> 00:52:38.400]  最重要是你懂得加數
[00:52:38.400 --> 00:52:42.640]  你懂得加數就已經核對完畢了
[00:52:42.640 --> 00:52:47.120]  所以你告訴我二是個結果
[00:52:47.120 --> 00:52:50.480]  你只要告訴我什麼加什麼
[00:52:50.480 --> 00:52:53.200]  你找出個二就可以了
[00:52:53.200 --> 00:52:55.520]  不一定是加一
[00:52:55.520 --> 00:52:58.960]  可能是1.5加0.5
[00:52:58.960 --> 00:53:04.160]  可能是0.9加1.1
[00:53:04.160 --> 00:53:07.600]  甚至可以到一個地步
[00:53:07.600 --> 00:53:10.240]  容許有些鬆動位
[00:53:10.240 --> 00:53:13.760]  0.9加1都可以的
[00:53:13.760 --> 00:53:14.960]  你說不是的牧師
[00:53:14.960 --> 00:53:19.200]  0.9加1等於1.9不是2
[00:53:19.200 --> 00:53:21.760]  最重要是你懂得加數就行了
[00:53:21.760 --> 00:53:25.280]  你證明給我聽你每條數都懂得加數就行了
[00:53:25.280 --> 00:53:28.480]  那牧師找你教小學就慘了
[00:53:28.480 --> 00:53:33.600]  小學老師教3加3等於多少
[00:53:33.600 --> 00:53:34.960]  不是6嗎
[00:53:34.960 --> 00:53:37.600]  5.9可以嗎
[00:53:37.600 --> 00:53:41.760]  現在不是說這個問題
[00:53:41.760 --> 00:53:44.800]  核實是一個很重要的功夫
[00:53:44.800 --> 00:53:46.800]  你知道在做什麼
[00:53:46.800 --> 00:53:52.160]  他也知道怎樣去做
[00:53:52.160 --> 00:53:54.880]  盧家在告訴他
[00:53:54.880 --> 00:53:56.080]  他聽了很多東西
[00:53:56.080 --> 00:53:57.520]  你也聽了很多東西
[00:53:57.520 --> 00:53:59.120]  大家都聽了很多東西
[00:53:59.120 --> 00:54:01.120]  很多人都說很多東西給你聽
[00:54:01.120 --> 00:54:02.880]  甚至寫了很多報告
[00:54:02.880 --> 00:54:04.880]  包括有馬太福音
[00:54:04.880 --> 00:54:07.440]  又包括有馬可福音
[00:54:07.440 --> 00:54:10.160]  又包括有約翰福音
[00:54:10.160 --> 00:54:14.560]  寫了這麼多東西
[00:54:14.560 --> 00:54:16.560]  我們有沒有核實
[00:54:16.560 --> 00:54:18.560]  有沒有去經歷
[00:54:18.560 --> 00:54:21.600]  那些東西在我們身上發生的時候
[00:54:21.600 --> 00:54:28.000]  你會說哦~原來是耶穌的說話呢
[00:54:28.000 --> 00:54:31.280]  盧家做了這個功夫
[00:54:31.280 --> 00:54:35.120]  給讀者知道
[00:54:35.120 --> 00:54:37.360]  但他做了
[00:54:37.360 --> 00:54:38.800]  不代表你不用做
[00:54:38.800 --> 00:54:40.400]  不代表我不用做
[00:54:40.400 --> 00:54:41.920]  你和我都要做
[00:54:41.920 --> 00:54:44.160]  因為之後說
[00:54:44.160 --> 00:54:49.120]  使你知道所學之道都是確實的
[00:54:49.120 --> 00:54:50.320]  你怎麼知道是確實的
[00:54:50.320 --> 00:54:52.080]  我說你就說是確實的
[00:54:52.080 --> 00:54:53.680]  牧師說就一定是對的
[00:54:53.680 --> 00:54:56.400]  你認識多少牧師說的東西是錯的
[00:54:56.400 --> 00:54:57.760]  認識嗎
[00:54:57.760 --> 00:55:00.720]  有沒有
[00:55:00.720 --> 00:55:02.480]  不敢回答
[00:55:02.480 --> 00:55:09.120]  我認識很多牧師說的東西是錯的
[00:55:09.120 --> 00:55:10.080]  人說你就相信
[00:55:10.080 --> 00:55:11.120]  不是
[00:55:11.120 --> 00:55:14.560]  你經驗過 核實過
[00:55:14.560 --> 00:55:19.200]  看過 證明過
[00:55:19.200 --> 00:55:21.040]  盧家做了這個功夫
[00:55:21.040 --> 00:55:23.280]  是一個例子
[00:55:23.280 --> 00:55:25.200]  告訴你和我知道
[00:55:25.200 --> 00:55:26.560]  作為一個榜樣
[00:55:26.560 --> 00:55:29.440]  怎麼同樣去學會去核實
[00:55:29.440 --> 00:55:32.160]  什麼時候學會去學核實
[00:55:32.160 --> 00:55:34.720]  仕途行傳就告訴你
[00:55:34.720 --> 00:55:36.160]  明白嗎
[00:55:36.160 --> 00:55:37.360]  為什麼我花這麼多唇舌
[00:55:37.360 --> 00:55:40.640]  跟大家說盧家福音和仕途行傳的結構
[00:55:40.640 --> 00:55:42.480]  不是隨便找些東西說
[00:55:42.480 --> 00:55:45.920]  不是找一本論文去抄一些東西
[00:55:45.920 --> 00:55:50.560]  而是這個是核實的重要步驟
[00:55:50.560 --> 00:55:53.600]  盧家在開頭已經說了
[00:55:53.600 --> 00:55:55.600]  好了
[00:55:55.600 --> 00:55:58.720]  寫給什麼人呢
[00:55:58.720 --> 00:56:01.760]  我們就來到一個很重要的人名
[00:56:01.760 --> 00:56:03.920]  或者未必是人名
[00:56:03.920 --> 00:56:11.520]  他的陳述就叫做提亞菲羅大人
[00:56:11.520 --> 00:56:19.440]  在希臘文叫做Katiste Fiovelia
[00:56:19.440 --> 00:56:25.840]  Katiste Fiovelia
[00:56:25.840 --> 00:56:29.600]  後者那個字Fiovelia
[00:56:29.600 --> 00:56:34.080]  就是英文翻譯為Fiovelia
[00:56:34.080 --> 00:56:38.320]  就是提亞菲羅
[00:56:38.320 --> 00:56:47.040]  前面那個Katiste是什麼意思呢
[00:56:47.040 --> 00:56:51.040]  中文翻譯為大人
[00:56:51.040 --> 00:56:55.200]  認為是一個官職
[00:56:55.200 --> 00:57:00.000]  但是這個字是一個形容詞
[00:57:00.000 --> 00:57:05.440]  這個字是指到一個叫做被尊崇
[00:57:05.440 --> 00:57:11.600]  或者是覺得以此為驕傲
[00:57:11.600 --> 00:57:18.320]  或者是叫做值得你去欣賞
[00:57:18.320 --> 00:57:21.840]  這個字眼好像這樣翻譯的
[00:57:21.840 --> 00:57:26.960]  所以如果將Katiste Fiovelia
[00:57:26.960 --> 00:57:29.360]  將它正式的翻譯
[00:57:29.360 --> 00:57:33.760]  就不一定是翻譯為提亞菲羅大人
[00:57:33.760 --> 00:57:38.720]  除非你當這個是人
[00:57:38.720 --> 00:57:44.880]  其中有些抄本將Fiovelia這個字頭
[00:57:44.880 --> 00:57:48.240]  但是一個字母都是寫成細草的
[00:57:48.240 --> 00:57:51.040]  為什麼呢
[00:57:51.040 --> 00:57:54.640]  因為希臘文的聖經抄本
[00:57:54.640 --> 00:58:00.240]  原本本來就沒有大細草之分
[00:58:00.240 --> 00:58:02.880]  全部大草
[00:58:02.880 --> 00:58:05.920]  或者全部細草
[00:58:05.920 --> 00:58:10.480]  你根本不知道哪一個字是專有名詞
[00:58:10.480 --> 00:58:16.480]  所以要將第一個字母變成大草
[00:58:16.480 --> 00:58:21.200]  簡單來說我叫什麼名字
[00:58:21.200 --> 00:58:26.480]  我叫做Alan Wong
[00:58:26.480 --> 00:58:28.640]  我做牧師的
[00:58:28.640 --> 00:58:35.840]  你們就叫我Reverend Alan Wong
[00:58:35.840 --> 00:58:39.440]  英文就將R Reverend
[00:58:39.440 --> 00:58:46.640]  和Alan的A和W Wong 將它變成大草
[00:58:46.640 --> 00:58:50.480]  因為我們當它是專有名詞
[00:58:50.480 --> 00:58:53.520]  但是希臘文要麼全部大草
