
[00:00:00.000 --> 00:00:05.600]  接著我們一起來思想聖經的說話
[00:18:01.800 --> 00:18:02.800]  或者你覺得
[00:18:02.800 --> 00:18:03.800]  我這樣的人
[00:18:03.800 --> 00:18:04.800]  我怎麼做呢
[00:18:04.800 --> 00:18:07.800]  我做什麼可以叫別人得福呢
[00:18:07.800 --> 00:18:08.800]  你只管放心
[00:18:08.800 --> 00:18:10.800]  因為不是你
[00:18:10.800 --> 00:18:12.800]  而是神在你生命當中
[00:18:12.800 --> 00:18:13.800]  做祂的工作
[00:18:13.800 --> 00:18:15.800]  因為所有屬神的人
[00:18:15.800 --> 00:18:19.800]  神要用我們成為別人的祝福
[00:18:19.800 --> 00:18:21.800]  各位弟兄姊妹
[00:18:21.800 --> 00:18:23.800]  我們就看到這裡
[00:18:23.800 --> 00:18:24.800]  在下面的經文
[00:18:24.800 --> 00:18:25.800]  你有機會看的時候
[00:18:25.800 --> 00:18:26.800]  你會發覺
[00:18:26.800 --> 00:18:31.800]  亞伯蘭的馴服是很簡單的
[00:18:31.800 --> 00:18:34.800]  聖經沒有描寫他有任何的掙扎
[00:18:34.800 --> 00:18:36.800]  甚至和神爭辯一下
[00:18:36.800 --> 00:18:37.800]  神說等等
[00:18:37.800 --> 00:18:40.800]  讓我太太生了弟弟出來
[00:18:40.800 --> 00:18:42.800]  你知道周居勞頓
[00:18:42.800 --> 00:18:46.800]  在路途上生孩子不是很方便
[00:18:46.800 --> 00:18:48.800]  完全沒有任何的爭辯
[00:18:48.800 --> 00:18:50.800]  聖經第四節就說
[00:18:50.800 --> 00:18:52.800]  亞伯蘭就照著
[00:18:52.800 --> 00:18:56.800]  「而我吩咐他的去了」
[00:18:56.800 --> 00:18:58.800]  而他的馴服
[00:18:58.800 --> 00:19:02.800]  神帶給他的應許就更確定
[00:19:02.800 --> 00:19:03.800]  而在他人生當中
[00:19:03.800 --> 00:19:07.800]  你看到一生他成為了別人的祝福
[00:19:07.800 --> 00:19:09.800]  各位弟兄姊妹
[00:19:09.800 --> 00:19:11.800]  你去祈禱
[00:19:11.800 --> 00:19:15.800]  我很想鼓勵大家
[00:19:15.800 --> 00:19:18.800]  或者你不太清楚前面會怎樣走
[00:19:18.800 --> 00:19:20.800]  無論你什麼年紀
[00:19:20.800 --> 00:19:23.800]  我想你不會大過75歲
[00:19:23.800 --> 00:19:26.800]  無論是什麼年紀什麼階段
[00:19:26.800 --> 00:19:28.800]  我現在請求神
[00:19:28.800 --> 00:19:32.800]  我願意去你要我去的地方
[00:19:32.800 --> 00:19:34.800]  求你引導我
[00:19:34.800 --> 00:19:39.800]  讓我一生可以成為別人的祝福
[00:19:39.800 --> 00:19:41.800]  你就這樣祈禱
[00:19:41.800 --> 00:19:43.800]  神或者帶你去哪裡
[00:19:43.800 --> 00:19:45.800]  我們現在不知道
[00:19:45.800 --> 00:19:47.800]  或者去你哪個崗位我們不知道
[00:19:47.800 --> 00:19:50.800]  但你先向神表示你願意的心
[00:19:50.800 --> 00:19:56.800]  我願意求你讓我成為別人的祝福
[00:19:56.800 --> 00:19:59.800]  我們同心祈禱
[00:19:59.800 --> 00:20:02.800]  永恆的上帝
[00:20:02.800 --> 00:20:05.800]  你的救恩何等奇妙
[00:20:05.800 --> 00:20:08.800]  不單只拯救我們個人
[00:20:08.800 --> 00:20:12.800]  也竟然讓我們成為了賜福的管道
[00:20:12.800 --> 00:20:16.800]  主啊你將腐朽變成神奇
[00:20:16.800 --> 00:20:20.800]  將敗壞變成了有用的器皿
[00:20:20.800 --> 00:20:22.800]  主我們感謝你
[00:20:22.800 --> 00:20:25.800]  主我們很願意順從你的吩咐
[00:20:25.800 --> 00:20:29.800]  因此我們眾人在你面前放膽向主求
[00:20:29.800 --> 00:20:33.800]  主啊求你讓我們成為別人的祝福
[00:20:33.800 --> 00:20:35.800]  按照你的吩咐
[00:20:35.800 --> 00:20:39.800]  以此為人生追求的目標
[00:20:39.800 --> 00:20:41.800]  主啊求你幫助我們
[00:20:41.800 --> 00:20:44.800]  我們很願意按你的心意
[00:20:44.800 --> 00:20:47.800]  去你要我們去的地方
[00:20:47.800 --> 00:20:49.800]  剛才弟兄姊妹個別向你的祈禱
[00:20:49.800 --> 00:20:51.800]  主你聽到
[00:20:51.800 --> 00:20:53.800]  因此求你引導我們
[00:20:53.800 --> 00:20:55.800]  去到哪個崗位
[00:20:55.800 --> 00:20:57.800]  去到哪個處境
[00:20:57.800 --> 00:21:00.800]  主啊無論是什麼地方
[00:21:00.800 --> 00:21:03.800]  主啊只要知道是出於你
[00:21:03.800 --> 00:21:05.800]  就讓我們馴服的心
[00:21:05.800 --> 00:21:07.800]  安然的踏上
[00:21:07.800 --> 00:21:11.800]  知道主啊是你要使用我們
[00:21:11.800 --> 00:21:12.800]  成為你的榮耀
[00:21:12.800 --> 00:21:14.800]  成為別人的祝福
[00:21:14.800 --> 00:21:16.800]  主我們看到這個世界
[00:21:16.800 --> 00:21:18.800]  有千千萬萬的人群
[00:21:18.800 --> 00:21:22.800]  他們連耶穌的名字都未曾聽過
[00:21:22.800 --> 00:21:25.800]  主啊求你打發我們出去
[00:21:25.800 --> 00:21:26.800]  去見證你
[00:21:26.800 --> 00:21:28.800]  去傳揚你
[00:21:28.800 --> 00:21:30.800]  所以聽我們祈禱
[00:21:30.800 --> 00:21:32.800]  奉耶穌基督成名祈求
[00:21:32.800 --> 00:21:34.800]  阿們
[00:21:34.800 --> 00:21:36.800]  阿們
[00:21:37.800 --> 00:21:39.800]  阿們
[00:21:40.800 --> 00:21:42.800]  阿們
[00:21:43.800 --> 00:21:45.800]  阿們
[00:21:46.800 --> 00:21:48.800]  阿們
[00:21:48.800 --> 00:21:50.800]  阿們
[00:21:50.800 --> 00:21:52.800]  阿們
[00:21:52.800 --> 00:21:54.800]  阿們
[00:21:54.800 --> 00:21:56.800]  阿們

