
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹 主禮平安
[00:26:10.000 --> 00:26:13.000]  你不應該這樣對你的兄弟
[00:26:13.000 --> 00:26:16.000]  但俄巴底亞書最後的三分一
[00:26:16.000 --> 00:26:18.000]  提醒猶太人
[00:26:18.000 --> 00:26:21.000]  現在你回歸 現在你復興
[00:26:21.000 --> 00:26:25.000]  爾東不能重建 不能復興
[00:26:25.000 --> 00:26:28.000]  你怎麼對爾東
[00:26:28.000 --> 00:26:33.000]  俄巴底亞才警告猶太人
[00:26:33.000 --> 00:26:37.000]  你的抉擇是報復
[00:26:37.000 --> 00:26:39.000]  抑或待他如兄弟
[00:26:39.000 --> 00:26:41.000]  我們馬上說
[00:26:41.000 --> 00:26:43.000]  他對我不仁 我對他不義
[00:26:43.000 --> 00:26:45.000]  他不對 我對
[00:26:45.000 --> 00:26:47.000]  哪有這樣的道理
[00:26:47.000 --> 00:26:49.000]  如果他這樣對你
[00:26:49.000 --> 00:26:51.000]  不是兄弟 不對
[00:26:51.000 --> 00:26:53.000]  你今天這樣對他
[00:26:53.000 --> 00:26:55.000]  不當他是兄弟
[00:26:55.000 --> 00:26:57.000]  同樣不對
[00:26:57.000 --> 00:27:00.000]  才不是雙標
[00:27:00.000 --> 00:27:02.000]  美國最喜歡玩的遊戲
[00:27:02.000 --> 00:27:04.000]  我就對 你就不對
[00:27:04.000 --> 00:27:06.000]  其實每個人都是這樣
[00:27:06.000 --> 00:27:09.000]  我打你就對 你打我就不對
[00:27:09.000 --> 00:27:11.000]  哪有這樣的道理
[00:27:11.000 --> 00:27:13.000]  俄巴底亞書說得很清楚
[00:27:13.000 --> 00:27:16.000]  歷史也告訴我們
[00:27:16.000 --> 00:27:22.000]  其實爾東人雖然亡國
[00:27:22.000 --> 00:27:25.000]  但他們的民族 他們的人口
[00:27:25.000 --> 00:27:28.000]  仍然回歸
[00:27:28.000 --> 00:27:33.000]  並且在新約的時代
[00:27:33.000 --> 00:27:37.000]  歸化成為猶太人
[00:27:37.000 --> 00:27:39.000]  這些我們不知道
[00:27:39.000 --> 00:27:41.000]  聖經的冷知識
[00:27:41.000 --> 00:27:43.000]  後期的知識
[00:27:43.000 --> 00:27:45.000]  最出名的那個你認識的
[00:27:45.000 --> 00:27:47.000]  希律王
[00:27:47.000 --> 00:27:49.000]  爸爸是爾東人
[00:27:49.000 --> 00:27:51.000]  媽媽是猶太人
[00:27:51.000 --> 00:27:59.000]  他成為分封管理猶大的一個王
[00:27:59.000 --> 00:28:01.000]  是爾東人
[00:28:01.000 --> 00:28:05.000]  上帝不是我們心目中的那種
[00:28:05.000 --> 00:28:08.000]  恨爾東 別搞錯
[00:28:08.000 --> 00:28:10.000]  所以上帝的愛
[00:28:10.000 --> 00:28:14.000]  也不是我們心目中的那種偏袒
[00:28:14.000 --> 00:28:16.000]  免死金牌
[00:28:16.000 --> 00:28:18.000]  爾東就亡國
[00:28:18.000 --> 00:28:20.000]  以色列就什麼事都沒有
[00:28:20.000 --> 00:28:22.000]  不是
[00:28:22.000 --> 00:28:26.000]  你記得摩斯書第三章第二節
[00:28:26.000 --> 00:28:27.000]  沒錯
[00:28:27.000 --> 00:28:29.000]  上帝在萬族當中
[00:28:29.000 --> 00:28:33.000]  只是認識以色列
[00:28:33.000 --> 00:28:34.000]  下面那句
[00:28:34.000 --> 00:28:41.000]  因此上帝說我要追討你們的罪孽
[00:28:41.000 --> 00:28:44.000]  一切的罪孽
[00:28:44.000 --> 00:28:48.000]  上帝怎樣對他的百姓
[00:28:48.000 --> 00:28:52.000]  以塞俠書四十章第二節
[00:28:52.000 --> 00:28:55.000]  相陪受罰
[00:28:55.000 --> 00:28:57.000]  有沒有印象
[00:28:57.000 --> 00:29:02.000]  家陪班長罰相陪
[00:29:02.000 --> 00:29:05.000]  這個是我們可以明白一點
[00:29:05.000 --> 00:29:07.000]  是不應該相陪的
[00:29:07.000 --> 00:29:09.000]  不過班長罰相陪
[00:29:09.000 --> 00:29:11.000]  為什麼班長應該乖
[00:29:11.000 --> 00:29:13.000]  為什麼班長自己都不乖
[00:29:13.000 --> 00:29:16.000]  所以班長自己心裡都知道
[00:29:16.000 --> 00:29:17.000]  沒辦法了
[00:29:17.000 --> 00:29:19.000]  我是班長罰相陪
[00:29:19.000 --> 00:29:22.000]  相陪原來在聖經還有第二個意思
[00:29:22.000 --> 00:29:24.000]  就是長子
[00:29:24.000 --> 00:29:28.000]  所以相陪代表
[00:29:28.000 --> 00:29:32.000]  就算在以色列衰到鐵底的時候
[00:29:32.000 --> 00:29:34.000]  受罰的時候
[00:29:34.000 --> 00:29:37.000]  他仍然是上帝所愛
[00:29:37.000 --> 00:29:40.000]  不過上帝的愛不代表
[00:29:40.000 --> 00:29:42.000]  上帝不罰
[00:29:42.000 --> 00:29:44.000]  上帝不管
[00:29:44.000 --> 00:29:46.000]  上帝不教
[00:29:46.000 --> 00:29:49.000]  只是好像貓一樣抱著他
[00:29:49.000 --> 00:29:51.000]  不是的
[00:29:51.000 --> 00:29:54.000]  亡國庇老
[00:29:54.000 --> 00:29:57.000]  怎會是上主的愛
[00:29:57.000 --> 00:29:59.000]  馬拉基書一開始就說這件事
[00:29:59.000 --> 00:30:02.000]  上帝怎樣愛我們
[00:30:02.000 --> 00:30:04.000]  上帝在哪裡愛我們
[00:30:04.000 --> 00:30:06.000]  何學本說
[00:30:06.000 --> 00:30:09.000]  你在何事上愛我們
[00:30:09.000 --> 00:30:12.000]  才代表上帝說
[00:30:12.000 --> 00:30:15.000]  就是亡國庇老這件事
[00:30:15.000 --> 00:30:19.000]  不是選阿伯拉罕嗎
[00:30:19.000 --> 00:30:22.000]  不是高立大位嗎
[00:30:22.000 --> 00:30:24.000]  不是這些好事嗎
[00:30:24.000 --> 00:30:27.000]  為什麼要選最壞的事情來說
[00:30:27.000 --> 00:30:29.000]  這是馬拉基書
[00:30:29.000 --> 00:30:31.000]  小心聽
[00:30:31.000 --> 00:30:32.000]  聽得明白
[00:30:32.000 --> 00:30:34.000]  上帝怎樣愛你
[00:30:34.000 --> 00:30:36.000]  他帶我來沙宣
[00:30:36.000 --> 00:30:38.000]  賜我一個好好的團契
[00:30:38.000 --> 00:30:40.000]  牧師很關心我
[00:30:40.000 --> 00:30:41.000]  不是
[00:30:41.000 --> 00:30:44.000]  上帝怎樣愛我
[00:30:44.000 --> 00:30:46.000]  疾病
[00:30:46.000 --> 00:30:50.000]  上帝好像牧羊人
[00:30:50.000 --> 00:30:57.000]  怎樣愛那隻偏行幾路的羊
[00:30:57.000 --> 00:30:59.000]  打斃牠的腳
[00:30:59.000 --> 00:31:01.000]  有沒有聽過
[00:31:01.000 --> 00:31:03.000]  你的脹
[00:31:03.000 --> 00:31:04.000]  你的肝
[00:31:04.000 --> 00:31:07.000]  怎樣安慰我
[00:31:07.000 --> 00:31:09.000]  猶太拉比寫了一本書
[00:31:09.000 --> 00:31:11.000]  說的時候
[00:31:11.000 --> 00:31:12.000]  我說出來
[00:31:12.000 --> 00:31:15.000]  神學院當時有同工都表示
[00:31:15.000 --> 00:31:17.000]  很難接受真假
[00:31:17.000 --> 00:31:20.000]  2012年我們去到巴勒斯坦
[00:31:20.000 --> 00:31:22.000]  在伯利恆
[00:31:22.000 --> 00:31:23.000]  我們的導遊
[00:31:23.000 --> 00:31:25.000]  一個很好的基督徒弟
[00:31:25.000 --> 00:31:27.000]  他家世代牧羊
[00:31:27.000 --> 00:31:30.000]  伯利恆的牧羊人
[00:31:30.000 --> 00:31:33.000]  他叔叔有份找到死海古卷
[00:31:33.000 --> 00:31:36.000]  這個真是命滿望族
[00:31:36.000 --> 00:31:37.000]  沒有人認識
[00:31:37.000 --> 00:31:39.000]  他親口告訴我們
[00:31:39.000 --> 00:31:41.000]  我們每一個牧羊人
[00:31:41.000 --> 00:31:44.000]  都懂得打斃羊的腳
[00:31:44.000 --> 00:31:47.000]  然後幫牠駁骨
[00:31:47.000 --> 00:31:50.000]  揹在肩膀上三個月
[00:31:50.000 --> 00:31:54.000]  這隻羊以後就不會亂走
[00:31:54.000 --> 00:31:57.000]  聞慣了牧羊人的味道
[00:31:57.000 --> 00:32:00.000]  他就帶其他的羊
[00:32:00.000 --> 00:32:03.000]  跟著牧羊人領走訓練
[00:32:03.000 --> 00:32:05.000]  原來是這樣
[00:32:05.000 --> 00:32:07.000]  我們今天說了很多
[00:32:07.000 --> 00:32:09.000]  天花龍鳳的理論
[00:32:09.000 --> 00:32:11.000]  你回到聖經
[00:32:11.000 --> 00:32:15.000]  管教不是出於公義
[00:32:15.000 --> 00:32:17.000]  是神的愛
[00:32:17.000 --> 00:32:22.000]  針研三章十一、十二節
[00:32:22.000 --> 00:32:24.000]  你應該背了它
[00:32:24.000 --> 00:32:30.000]  我而不可輕看耶和華的管教
[00:32:30.000 --> 00:32:32.000]  他所愛的
[00:32:32.000 --> 00:32:37.000]  他才會責備的
[00:32:37.000 --> 00:32:40.000]  是的
[00:32:40.000 --> 00:32:43.000]  這個是上帝的愛
[00:32:43.000 --> 00:32:47.000]  所以當以色列背叛上帝
[00:32:47.000 --> 00:32:50.000]  上帝不是刑罰
[00:32:50.000 --> 00:32:52.000]  上帝不是趕他出去
[00:32:52.000 --> 00:32:55.000]  脫離父子關係
[00:32:55.000 --> 00:32:57.000]  以瑟雅書第一章說得好
[00:32:57.000 --> 00:33:02.000]  上帝管教目的只有一個
[00:33:02.000 --> 00:33:05.000]  使他們迴轉
[00:33:05.000 --> 00:33:09.000]  上主明白百姓心中的鬱結
[00:33:09.000 --> 00:33:12.000]  百姓是否明白
[00:33:12.000 --> 00:33:18.000]  上主這個為父的心腸呢
[00:33:18.000 --> 00:33:22.000]  我們的人性就是逃避的
[00:33:22.000 --> 00:33:24.000]  做錯事就躲起來
[00:33:24.000 --> 00:33:27.000]  有病就拖著不看醫生
[00:33:27.000 --> 00:33:32.000]  我們有個成語叫做毀疾忌醫
[00:33:32.000 --> 00:33:34.000]  要不要寫個毀字
[00:33:34.000 --> 00:33:36.000]  總之就是當沒事
[00:33:36.000 --> 00:33:40.000]  蓋過頭睡一覺沒事
[00:33:40.000 --> 00:33:42.000]  其實看醫生
[00:33:42.000 --> 00:33:46.000]  可能他告訴你
[00:33:46.000 --> 00:33:48.000]  你喜歡吃什麼就吃什麼
[00:33:48.000 --> 00:33:52.000]  這句話我等了很多年
[00:33:52.000 --> 00:33:55.000]  但也有很大可能
[00:33:55.000 --> 00:33:57.000]  很多情況下
[00:33:57.000 --> 00:33:59.000]  他會告訴你
[00:33:59.000 --> 00:34:04.000]  有治療的方案
[00:34:04.000 --> 00:34:11.000]  可以康復痊癒
[00:34:11.000 --> 00:34:15.000]  治療本身有痛苦
[00:34:15.000 --> 00:34:18.000]  美其名為副作用
[00:34:18.000 --> 00:34:19.000]  很辛苦的
[00:34:19.000 --> 00:34:21.000]  但目標是什麼
[00:34:21.000 --> 00:34:24.000]  我的專科醫生告訴我
[00:34:24.000 --> 00:34:26.000]  目標只有一個
[00:34:26.000 --> 00:34:28.000]  康復
[00:34:28.000 --> 00:34:31.000]  咬緊牙關過了它
[00:34:31.000 --> 00:34:34.000]  我們的目標是康復
[00:34:34.000 --> 00:34:36.000]  上帝的管教
[00:34:36.000 --> 00:34:41.000]  他選擇不是讓我們自食其果
[00:34:41.000 --> 00:34:43.000]  沉淪滅亡
[00:34:43.000 --> 00:34:45.000]  不是
[00:34:45.000 --> 00:34:50.000]  他呼召罪人悔改
[00:34:50.000 --> 00:34:52.000]  耶穌說有病的人
[00:34:52.000 --> 00:34:57.000]  才需要醫生
[00:34:57.000 --> 00:35:02.000]  所以上帝對以東和上帝對猶大
[00:35:02.000 --> 00:35:06.000]  是兩個不同的計劃
[00:35:06.000 --> 00:35:09.000]  以東沒有回歸復國
[00:35:09.000 --> 00:35:13.000]  但以東人繼續生活
[00:35:13.000 --> 00:35:17.000]  從公元前445年馬拉基時期
[00:35:17.000 --> 00:35:20.000]  一直到耶穌出世
[00:35:20.000 --> 00:35:21.000]  希律王
[00:35:21.000 --> 00:35:24.000]  以東人在猶大人中間
[00:35:24.000 --> 00:35:26.000]  上帝不是不理他們
[00:35:26.000 --> 00:35:29.000]  有不同的計劃
[00:35:29.000 --> 00:35:33.000]  上帝對他的百姓的目的
[00:35:33.000 --> 00:35:34.000]  我多次說過
[00:35:34.000 --> 00:35:37.000]  以塞俠書49章第6節
[00:35:37.000 --> 00:35:40.000]  你們洗瓦覺得復興
[00:35:40.000 --> 00:35:44.000]  要被老的歸回尚為小事
[00:35:44.000 --> 00:35:46.000]  記得這四個字嗎
[00:35:46.000 --> 00:35:49.000]  你要成為外邦人的光
[00:35:49.000 --> 00:35:55.000]  要我的救恩施行直到地極
[00:35:55.000 --> 00:35:59.000]  今天天父如何對待我們
[00:35:59.000 --> 00:36:01.000]  這群屬他的兒女
[00:36:01.000 --> 00:36:03.000]  我們唱太多聖詩
[00:36:03.000 --> 00:36:07.000]  都是貓衣舞唇蠟的版本
[00:36:07.000 --> 00:36:09.000]  我們聽太多見證
[00:36:09.000 --> 00:36:12.000]  都是說上帝如何對待我們
[00:36:12.000 --> 00:36:13.000]  上帝如何愛我們
[00:36:13.000 --> 00:36:15.000]  當然是數那些好的東西
[00:36:15.000 --> 00:36:16.000]  不是嗎?
[00:36:16.000 --> 00:36:18.000]  聖經不是
[00:36:18.000 --> 00:36:20.000]  你要明白
[00:36:20.000 --> 00:36:23.000]  你今天沒有冤枉回來
[00:36:23.000 --> 00:36:25.000]  大半個小時了
[00:36:25.000 --> 00:36:27.000]  你數那些東西
[00:36:27.000 --> 00:36:30.000]  上帝今天如何對待我們
[00:36:30.000 --> 00:36:32.000]  不是按我們的意思
[00:36:32.000 --> 00:36:33.000]  上帝祝福我們
[00:36:33.000 --> 00:36:34.000]  保守我們
[00:36:34.000 --> 00:36:35.000]  看顧我們
[00:36:35.000 --> 00:36:36.000]  幫助我們
[00:36:36.000 --> 00:36:37.000]  民間宗教信仰
[00:36:37.000 --> 00:36:40.000]  求神拜佛救苦救難
[00:36:40.000 --> 00:36:42.000]  都是這樣
[00:36:42.000 --> 00:36:44.000]  耶穌是比較靚的
[00:36:44.000 --> 00:36:45.000]  不靚的話
[00:36:45.000 --> 00:36:47.000]  不靚的話你才要去試黃大仙
[00:36:47.000 --> 00:36:49.000]  cheap到鼻
[00:36:49.000 --> 00:36:50.000]  有沒有搞錯
[00:36:50.000 --> 00:36:52.000]  報道會這樣說的
[00:36:52.000 --> 00:36:54.000]  除他以外
[00:36:54.000 --> 00:36:55.000]  什麼?
[00:36:55.000 --> 00:36:57.000]  別無拯救
[00:36:57.000 --> 00:36:58.000]  是不是?
[00:36:58.000 --> 00:37:01.000]  獨一的真神
[00:37:01.000 --> 00:37:08.000]  才能矯正百姓心裡的熱
[00:37:08.000 --> 00:37:10.000]  上帝如果真的愛我們
[00:37:10.000 --> 00:37:12.000]  為什麼他會這樣對待我們?
[00:37:12.000 --> 00:37:14.000]  不只是猶太人問的
[00:37:14.000 --> 00:37:16.000]  我們也問的
[00:37:16.000 --> 00:37:18.000]  哲學家也問的
[00:37:18.000 --> 00:37:19.000]  還給了一個很大的名字
[00:37:19.000 --> 00:37:21.000]  叫神議論
[00:37:21.000 --> 00:37:22.000]  theodicy
[00:37:22.000 --> 00:37:24.000]  上帝如果是全善的
[00:37:24.000 --> 00:37:25.000]  又全能的
[00:37:25.000 --> 00:37:27.000]  怎麼會有苦難出現?
[00:37:27.000 --> 00:37:30.000]  於是我們大家就接受議員論
[00:37:30.000 --> 00:37:31.000]  屬靈爭戰
[00:37:31.000 --> 00:37:32.000]  撒旦攻擊
[00:37:32.000 --> 00:37:34.000]  這樣容易接受很多
[00:37:34.000 --> 00:37:35.000]  不是啊
[00:37:35.000 --> 00:37:38.000]  聖經從來沒有說這些的
[00:37:38.000 --> 00:37:40.000]  上帝全善
[00:37:40.000 --> 00:37:42.000]  上帝愛我們
[00:37:42.000 --> 00:37:44.000]  上帝全能
[00:37:44.000 --> 00:37:47.000]  上帝都是全知的
[00:37:47.000 --> 00:37:49.000]  哲學家的討論漏了這個很重要
[00:37:49.000 --> 00:37:53.000]  上帝知道如果每樣東西都順風順水
[00:37:53.000 --> 00:37:55.000]  結果你會一鍋泡的
[00:37:55.000 --> 00:37:57.000]  行不行?
[00:37:57.000 --> 00:37:58.000]  明白嗎?
[00:37:58.000 --> 00:38:00.000]  不明白
[00:38:00.000 --> 00:38:03.000]  我喜歡做宅男
[00:38:03.000 --> 00:38:04.000]  我喜歡躺著
[00:38:04.000 --> 00:38:06.000]  我喜歡睡覺
[00:38:06.000 --> 00:38:07.000]  一天23小時
[00:38:07.000 --> 00:38:08.000]  我是獅子
[00:38:08.000 --> 00:38:09.000]  不是的
[00:38:09.000 --> 00:38:11.000]  上帝不是這樣愛我們的
[00:38:11.000 --> 00:38:14.000]  上帝是獨一的真神
[00:38:14.000 --> 00:38:16.000]  他掌管一切
[00:38:16.000 --> 00:38:17.000]  他負責一切
[00:38:17.000 --> 00:38:20.000]  他做光又做暗
[00:38:20.000 --> 00:38:22.000]  記得要去看書
[00:38:22.000 --> 00:38:23.000]  這是金句
[00:38:23.000 --> 00:38:25.000]  在你生命當中
[00:38:25.000 --> 00:38:29.000]  光和暗都是出於上帝
[00:38:29.000 --> 00:38:33.000]  而弱失的結論請你記住
[00:38:33.000 --> 00:38:35.000]  你們的意思想害我
[00:38:35.000 --> 00:38:36.000]  但是什麼?
[00:38:36.000 --> 00:38:40.000]  神的意思是好的
[00:38:40.000 --> 00:38:43.000]  下一次你遭遇患難疾病
[00:38:43.000 --> 00:38:48.000]  原來這是一個機會讓你去問
[00:38:48.000 --> 00:38:50.000]  讓你去明白
[00:38:50.000 --> 00:38:55.000]  神怎樣愛我
[00:38:55.000 --> 00:38:56.000]  為什麼會這樣?
[00:38:56.000 --> 00:38:58.000]  我們每個人都懂得問這個問題
[00:38:58.000 --> 00:38:59.000]  不過知道了
[00:38:59.000 --> 00:39:01.000]  就算真的知道原因
[00:39:01.000 --> 00:39:04.000]  你太粗魯了
[00:39:04.000 --> 00:39:05.000]  所以癌症
[00:39:05.000 --> 00:39:06.000]  那是怎樣?
[00:39:06.000 --> 00:39:09.000]  我回不了頭
[00:39:09.000 --> 00:39:10.000]  早知道不要那麼粗魯了
[00:39:10.000 --> 00:39:11.000]  沒意思的
[00:39:11.000 --> 00:39:12.000]  你知道原因
[00:39:12.000 --> 00:39:14.000]  但如果你懂得問
[00:39:14.000 --> 00:39:16.000]  上帝讓我經歷疾病
[00:39:16.000 --> 00:39:17.000]  經歷風暴
[00:39:17.000 --> 00:39:19.000]  經歷艱難
[00:39:19.000 --> 00:39:20.000]  經歷痛苦
[00:39:20.000 --> 00:39:23.000]  是為了什麼目的?
[00:39:23.000 --> 00:39:26.000]  這樣就海闊天空了
[00:39:26.000 --> 00:39:29.000]  神美好的旨意
[00:39:29.000 --> 00:39:31.000]  他的愛臨到我
[00:39:31.000 --> 00:39:33.000]  不是任由我
[00:39:33.000 --> 00:39:35.000]  順著我
[00:39:35.000 --> 00:39:36.000]  不准進來
[00:39:36.000 --> 00:39:39.000]  就在門口輕輕放下午餐
[00:39:39.000 --> 00:39:41.000]  任由你什麼時候吃
[00:39:41.000 --> 00:39:42.000]  不是的
[00:39:42.000 --> 00:39:44.000]  上帝的愛如果是這樣
[00:39:44.000 --> 00:39:47.000]  和最差的父母一點分別都沒有
[00:39:47.000 --> 00:39:50.000]  你看上帝那麼差嗎?
[00:39:50.000 --> 00:39:53.000]  上帝的約束
[00:39:53.000 --> 00:39:55.000]  上帝的管教
[00:39:55.000 --> 00:39:58.000]  上帝的引導
[00:39:58.000 --> 00:40:03.000]  我很喜歡英國CS Lewis
[00:40:03.000 --> 00:40:06.000]  這位教授
[00:40:06.000 --> 00:40:10.000]  寫的一套童話故事
[00:40:10.000 --> 00:40:12.000]  可能你看過
[00:40:12.000 --> 00:40:13.000]  可能你沒看過
[00:40:13.000 --> 00:40:14.000]  Narnia
[00:40:14.000 --> 00:40:16.000]  說四個小朋友
[00:40:16.000 --> 00:40:19.000]  去了一個很奇妙的地方
[00:40:19.000 --> 00:40:21.000]  動物會說話
[00:40:21.000 --> 00:40:23.000]  很精彩
[00:40:23.000 --> 00:40:27.000]  我特別喜歡其中中間的一段
[00:40:27.000 --> 00:40:30.000]  第五個小朋友Eustace
[00:40:30.000 --> 00:40:32.000]  是他們的cousin
[00:40:32.000 --> 00:40:36.000]  那次和他們一起去探險
[00:40:36.000 --> 00:40:39.000]  在一個荒島上
[00:40:39.000 --> 00:40:42.000]  這個男孩找到一個寶藏
[00:40:42.000 --> 00:40:45.000]  全部都是最好的金銀珠寶
[00:40:45.000 --> 00:40:46.000]  他說發財了
[00:40:46.000 --> 00:40:48.000]  這次回到英國
[00:40:48.000 --> 00:40:50.000]  我就富甲一方
[00:40:50.000 --> 00:40:54.000]  於是他撿了很多
[00:40:54.000 --> 00:40:59.000]  然後戴上一個最好的金手鐲
[00:40:59.000 --> 00:41:00.000]  太累了
[00:41:00.000 --> 00:41:03.000]  睡著了
[00:41:03.000 --> 00:41:05.000]  睡著的時候覺得很痛
[00:41:05.000 --> 00:41:07.000]  手很痛
[00:41:07.000 --> 00:41:08.000]  為什麼呢?
[00:41:08.000 --> 00:41:10.000]  戴上了那隻手鐲
[00:41:10.000 --> 00:41:12.000]  沒理由箍住我
[00:41:12.000 --> 00:41:13.000]  睜大眼睛一看
[00:41:13.000 --> 00:41:15.000]  嚇了他一跳
[00:41:15.000 --> 00:41:18.000]  有條龍伏在我身旁
[00:41:18.000 --> 00:41:22.000]  他看到那隻是一隻龍的爪
[00:41:22.000 --> 00:41:27.000]  上面有金箍
[00:41:27.000 --> 00:41:30.000]  他不知道原來他變成一條龍
[00:41:30.000 --> 00:41:31.000]  這樣也可以
[00:41:31.000 --> 00:41:32.000]  是故事
[00:41:32.000 --> 00:41:34.000]  童話很精彩
[00:41:34.000 --> 00:41:36.000]  這個小朋友變成一條龍
[00:41:36.000 --> 00:41:38.000]  糟糕了
[00:41:38.000 --> 00:41:42.000]  船上裝不了一條龍
[00:41:42.000 --> 00:41:46.000]  結果只能留在荒島上
[00:41:46.000 --> 00:41:48.000]  大家糧食用盡
[00:41:48.000 --> 00:41:51.000]  沒有探水就要離開
[00:41:51.000 --> 00:41:52.000]  怎麼辦呢?
[00:41:52.000 --> 00:41:56.000]  大家心裡都不敢問這個問題
[00:41:56.000 --> 00:41:59.000]  那一晚
[00:41:59.000 --> 00:42:01.000]  阿斯蘭來找他
[00:42:01.000 --> 00:42:03.000]  知道誰是阿斯蘭嗎?
[00:42:03.000 --> 00:42:04.000]  不知道
[00:42:04.000 --> 00:42:06.000]  他是獅子
[00:42:06.000 --> 00:42:07.000]  耶穌基督
[00:42:07.000 --> 00:42:09.000]  在南尼亞這個地方
[00:42:09.000 --> 00:42:12.000]  他以獅子的形象出現
[00:42:12.000 --> 00:42:14.000]  在我們的世界
[00:42:14.000 --> 00:42:16.000]  他道成肉身
[00:42:16.000 --> 00:42:20.000]  阿斯蘭對這隻龍說
[00:42:20.000 --> 00:42:22.000]  你要變回一個小朋友嗎?
[00:42:22.000 --> 00:42:24.000]  想啊
[00:42:24.000 --> 00:42:26.000]  大滴眼淚滴出來
[00:42:26.000 --> 00:42:28.000]  好啊
[00:42:28.000 --> 00:42:33.000]  你刮掉你身上的鱗皮
[00:42:33.000 --> 00:42:36.000]  你可以成為一個小朋友
[00:42:36.000 --> 00:42:40.000]  耶穌叫西羅亞池洗
[00:42:40.000 --> 00:42:42.000]  你就能看見
[00:42:42.000 --> 00:42:43.000]  很多典故
[00:42:43.000 --> 00:42:46.000]  這條龍拼命找自己的爪
[00:42:46.000 --> 00:42:48.000]  刮身上的鱗皮
[00:42:48.000 --> 00:42:49.000]  又厚又粗
[00:42:49.000 --> 00:42:51.000]  好像你宰魚的時候
[00:42:51.000 --> 00:42:53.000]  一堆鱗皮刮了出來
[00:42:53.000 --> 00:42:55.000]  又腥又臭
[00:42:55.000 --> 00:42:56.000]  但沒用
[00:42:56.000 --> 00:42:58.000]  仍然是一條龍
[00:42:58.000 --> 00:43:00.000]  刮了大半晚
[00:43:00.000 --> 00:43:02.000]  他灰心了
[00:43:02.000 --> 00:43:05.000]  獅子在旁邊等
[00:43:05.000 --> 00:43:07.000]  然後就很溫柔的問
[00:43:07.000 --> 00:43:09.000]  你不行了
[00:43:09.000 --> 00:43:11.000]  讓我來吧
[00:43:11.000 --> 00:43:13.000]  好嗎
[00:43:13.000 --> 00:43:15.000]  沒辦法了
[00:43:15.000 --> 00:43:17.000]  獅子用他鋒利的爪
[00:43:17.000 --> 00:43:19.000]  抓到龍的身上
[00:43:19.000 --> 00:43:22.000]  通刀入心
[00:43:22.000 --> 00:43:27.000]  每一下都好像忍受不住
[00:43:27.000 --> 00:43:32.000]  但身邊就有一大堆龍的皮
[00:43:32.000 --> 00:43:36.000]  刮了出來
[00:43:36.000 --> 00:43:37.000]  他太累了
[00:43:37.000 --> 00:43:39.000]  太辛苦了
[00:43:39.000 --> 00:43:42.000]  又睡著了
[00:43:42.000 --> 00:43:44.000]  醒了
[00:43:44.000 --> 00:43:48.000]  他又變回一個小朋友
[00:43:48.000 --> 00:43:51.000]  C.S. Lewis 說什麼
[00:43:51.000 --> 00:43:53.000]  不是說童話
[00:43:53.000 --> 00:43:56.000]  說誠性
[00:43:56.000 --> 00:43:59.000]  說基督徒的生命
[00:43:59.000 --> 00:44:03.000]  你經歷的上帝的愛
[00:44:03.000 --> 00:44:05.000]  對不起
[00:44:05.000 --> 00:44:07.000]  詩歌是這樣唱
[00:44:07.000 --> 00:44:08.000]  講道是這樣講
[00:44:08.000 --> 00:44:10.000]  但聖經不是
[00:44:10.000 --> 00:44:13.000]  不是抱著你的
[00:44:13.000 --> 00:44:15.000]  他會幫你
[00:44:15.000 --> 00:44:17.000]  改變你
[00:44:17.000 --> 00:44:20.000]  不是照你的意思
[00:44:20.000 --> 00:44:24.000]  是照他的意思
[00:44:24.000 --> 00:44:27.000]  這是神的愛
[00:44:27.000 --> 00:44:29.000]  你明白嗎
[00:44:29.000 --> 00:44:32.000]  《瑪麗記書》第一段
[00:44:32.000 --> 00:44:34.000]  跟我們說
[00:44:34.000 --> 00:44:38.000]  卡在我心底裡的那件事是什麼
[00:44:38.000 --> 00:44:39.000]  上帝如果愛我
[00:44:39.000 --> 00:44:42.000]  他怎會這樣對我
[00:44:42.000 --> 00:44:43.000]  好
[00:44:43.000 --> 00:44:46.000]  就從那件事開始
[00:44:46.000 --> 00:44:48.000]  我們去問
[00:44:48.000 --> 00:44:50.000]  上帝怎樣愛我
[00:44:50.000 --> 00:44:51.000]  不懂的
[00:44:51.000 --> 00:44:52.000]  默想
[00:44:52.000 --> 00:44:53.000]  不是默想
[00:44:53.000 --> 00:44:55.000]  找牧師聊天
[00:44:55.000 --> 00:44:58.000]  牧師沒空就請他吃飯
[00:44:58.000 --> 00:45:01.000]  不是說牧師貪你的飯
[00:45:01.000 --> 00:45:03.000]  總有機會
[00:45:03.000 --> 00:45:05.000]  當然找個好一點的
[00:45:05.000 --> 00:45:08.000]  不要大家吵得亂七八糟
[00:45:08.000 --> 00:45:09.000]  你小聲跟他說
[00:45:09.000 --> 00:45:12.000]  這件事很煩人
[00:45:12.000 --> 00:45:15.000]  上帝我這麼用心服侍他
[00:45:15.000 --> 00:45:19.000]  為什麼我的小朋友會這樣
[00:45:19.000 --> 00:45:21.000]  你可以問
[00:45:21.000 --> 00:45:26.000]  看看在神的面前
[00:45:26.000 --> 00:45:29.000]  有主的僕人
[00:45:29.000 --> 00:45:33.000]  怎樣幫助你去明白
