
[00:00:00.000 --> 00:00:08.640]  今天看一本書 大家可能都熟悉的
[00:16:47.040 --> 00:16:49.040]  很多奴隸
[00:16:49.040 --> 00:16:50.800]  沒什麼問題
[00:16:50.800 --> 00:16:51.600]  是合法的
[00:16:51.600 --> 00:16:53.040]  擁有奴隸合法
[00:16:53.040 --> 00:16:55.600]  為什麼會成為奴隸呢?
[00:16:55.600 --> 00:16:56.560]  有很多原因
[00:16:56.560 --> 00:16:58.160]  其中有三個很重要的原因
[00:16:58.160 --> 00:16:59.040]  第一個原因就是
[00:16:59.040 --> 00:17:00.640]  他家裡很窮
[00:17:00.640 --> 00:17:01.440]  沒錢
[00:17:01.440 --> 00:17:06.080]  父母可能將小朋友賣給有錢的人
[00:17:06.080 --> 00:17:08.080]  大戶人家
[00:17:08.080 --> 00:17:09.520]  賣給他的時候
[00:17:09.520 --> 00:17:10.720]  他就成為奴隸
[00:17:10.720 --> 00:17:13.760]  或者有些是因為戰爭的緣故
[00:17:13.760 --> 00:17:18.960]  將他抓回去成為奴隸
[00:17:18.960 --> 00:17:21.200]  也有些奴隸
[00:17:21.200 --> 00:17:23.200]  可能讀很多書
[00:17:23.200 --> 00:17:24.400]  很聰明很厲害
[00:17:24.400 --> 00:17:28.240]  他自己去找這些大戶人家
[00:17:28.240 --> 00:17:29.840]  因為他自己是低端人口
[00:17:29.840 --> 00:17:32.480]  他根本沒辦法向上流
[00:17:32.480 --> 00:17:34.480]  上流力不夠
[00:17:34.480 --> 00:17:38.240]  所以他跑去敲那些大戶人家門
[00:17:38.240 --> 00:17:40.240]  我可不可以做你的奴隸
[00:17:40.240 --> 00:17:41.200]  有的
[00:17:41.200 --> 00:17:42.400]  你打開馬太方向
[00:17:42.400 --> 00:17:43.600]  剛才說的第25章都有
[00:17:43.600 --> 00:17:45.040]  什麼5000兩銀子
[00:17:45.040 --> 00:17:45.840]  2000兩銀子
[00:17:45.840 --> 00:17:46.800]  1000兩銀子
[00:17:46.800 --> 00:17:49.040]  主人出去旅遊的時候
[00:17:49.040 --> 00:17:52.080]  就交給這些人去打理
[00:17:52.080 --> 00:17:54.480]  這些是厲害的奴隸
[00:17:54.480 --> 00:17:55.760]  厲害的奴僕
[00:17:55.760 --> 00:17:56.560]  有的
[00:17:56.560 --> 00:17:57.760]  有些可能是這樣的
[00:17:57.760 --> 00:17:59.280]  每一個奴隸
[00:17:59.280 --> 00:18:01.120]  都會進來做的時候
[00:18:01.120 --> 00:18:02.480]  背著一個這樣的牌
[00:18:02.480 --> 00:18:03.840]  上面寫著
[00:18:03.840 --> 00:18:05.360]  如果這個人逃跑的時候
[00:18:05.360 --> 00:18:06.720]  你要將他送回去
[00:18:06.720 --> 00:18:08.240]  給誰誰的主人
[00:18:08.240 --> 00:18:09.920]  今天就不用背著牌
[00:18:09.920 --> 00:18:11.120]  今天很簡單
[00:18:11.120 --> 00:18:12.080]  你逃跑
[00:18:12.080 --> 00:18:14.160]  捐你的銀色有什麼事
[00:18:14.160 --> 00:18:16.080]  他到處都逃跑不了
[00:18:16.080 --> 00:18:17.840]  但是以前不是
[00:18:17.840 --> 00:18:19.200]  要背著牌
[00:18:19.200 --> 00:18:21.200]  所以亞歷西姆就背著牌
[00:18:21.200 --> 00:18:22.000]  很有趣
[00:18:22.000 --> 00:18:23.040]  第一件事我們知道
[00:18:23.040 --> 00:18:23.760]  亞歷西姆
[00:18:23.760 --> 00:18:25.360]  他是一個奴僕
[00:18:25.360 --> 00:18:26.560]  但同一時間
[00:18:26.560 --> 00:18:28.320]  一張十六折給他看見
[00:18:28.320 --> 00:18:30.560]  他今年已經不再是奴僕
[00:18:30.560 --> 00:18:31.600]  或者他是奴僕
[00:18:31.600 --> 00:18:32.800]  但是高過奴僕
[00:18:32.800 --> 00:18:34.640]  因為他同一時間
[00:18:34.640 --> 00:18:37.520]  是成為基督律親愛的弟兄
[00:18:37.520 --> 00:18:39.040]  這是我們知道的第一件事
[00:18:39.040 --> 00:18:39.600]  第二件事
[00:18:39.600 --> 00:18:41.520]  一張十八折給他看見
[00:18:41.520 --> 00:18:42.800]  有趣
[00:18:42.800 --> 00:18:45.840]  原來他是對那個肥利門
[00:18:45.840 --> 00:18:48.400]  做了一些對不起你的事
[00:18:48.400 --> 00:18:51.680]  而且虧欠了他一些東西
[00:18:51.680 --> 00:18:54.320]  這兩節的文字好像沒什麼特別
[00:18:54.320 --> 00:18:54.960]  不是的
[00:18:54.960 --> 00:18:57.280]  你打開原文看的時候很有趣
[00:18:57.280 --> 00:18:58.960]  對不起你的事
[00:18:58.960 --> 00:19:00.240]  是過去式
[00:19:00.240 --> 00:19:02.000]  你知道希臘文的過去式
[00:19:02.000 --> 00:19:02.960]  Past tense
[00:19:02.960 --> 00:19:04.160]  就等於我們英文的
[00:19:04.160 --> 00:19:06.000]  Past continuous tense
[00:19:06.000 --> 00:19:07.040]  我經常說
[00:19:07.040 --> 00:19:10.640]  過去一直延續著的東西
[00:19:10.640 --> 00:19:12.960]  將過去不僅一次的
[00:19:12.960 --> 00:19:15.280]  做了一些對不起他主人
[00:19:15.280 --> 00:19:16.560]  肥利門的事
[00:19:16.560 --> 00:19:19.120]  而今天在虧欠這個字
[00:19:19.120 --> 00:19:20.640]  是Present tense
[00:19:20.640 --> 00:19:22.240]  是今天他依然
[00:19:22.240 --> 00:19:23.760]  原來在做一些
[00:19:23.760 --> 00:19:27.920]  對不起他主人肥利門的事
[00:19:27.920 --> 00:19:30.080]  保羅寫得很客氣
[00:19:30.080 --> 00:19:32.400]  保羅沒有說什麼
[00:19:32.400 --> 00:19:35.120]  就說對不起你的事和虧欠
[00:19:35.120 --> 00:19:36.480]  不知道保羅想說什麼
[00:19:36.480 --> 00:19:38.240]  但是我們打開其他的文獻
[00:19:38.240 --> 00:19:39.440]  我們知道
[00:19:39.440 --> 00:19:40.800]  亞歷山姆
[00:19:40.800 --> 00:19:43.040]  大家相信他應該在他主人
[00:19:43.040 --> 00:19:45.040]  肥利門的家的時候
[00:19:45.040 --> 00:19:47.040]  是偷了他的東西
[00:19:47.040 --> 00:19:49.680]  而且不僅是一次
[00:19:49.680 --> 00:19:51.120]  因為對不起你的事
[00:19:51.120 --> 00:19:54.000]  是過去延續的 tense
[00:19:54.000 --> 00:19:56.400]  他可能偷了好幾次
[00:19:56.400 --> 00:19:57.840]  偷了他的東西
[00:19:57.840 --> 00:19:59.920]  這個是我們第二件事知道
[00:19:59.920 --> 00:20:01.760]  亞歷山姆所做的事
[00:20:01.760 --> 00:20:02.880]  第三件事
[00:20:02.880 --> 00:20:04.000]  一張十五節
[00:20:04.000 --> 00:20:07.040]  亞歷山姆離開了你
[00:20:07.040 --> 00:20:08.480]  他寫得很客氣
[00:20:08.480 --> 00:20:09.200]  保羅
[00:20:09.200 --> 00:20:10.720]  我們都知道
[00:20:10.720 --> 00:20:12.160]  在文獻告訴你
[00:20:12.160 --> 00:20:13.680]  不是離開了你
[00:20:13.680 --> 00:20:15.680]  是逃跑了
[00:20:15.680 --> 00:20:17.520]  原來亞歷山姆
[00:20:17.520 --> 00:20:20.080]  是肥利門這個主人的奴僕
[00:20:20.080 --> 00:20:23.120]  他做了幾件對不起他主人的事
[00:20:23.120 --> 00:20:24.160]  第一
[00:20:24.160 --> 00:20:27.760]  持續性地偷他主人的東西
[00:20:27.760 --> 00:20:28.800]  犯錯
[00:20:28.800 --> 00:20:30.080]  然後逃跑
[00:20:30.080 --> 00:20:30.960]  不是離開
[00:20:30.960 --> 00:20:32.240]  是逃跑
[00:20:32.240 --> 00:20:34.160]  但是保羅寫得很客氣
[00:20:34.160 --> 00:20:37.680]  他說是暫時離開你
[00:20:37.680 --> 00:20:41.040]  是為了使你永久留著他
[00:20:41.040 --> 00:20:42.480]  因為他今天已經成為
[00:20:42.480 --> 00:20:44.720]  我們主來的弟兄姊妹
[00:20:44.720 --> 00:20:45.920]  我們可以
[00:20:45.920 --> 00:20:49.520]  那個盼望是和他一起進入天國的
[00:20:49.520 --> 00:20:52.720]  所以暫時離開你
[00:20:52.720 --> 00:20:56.080]  是要使你永久留著他
[00:20:56.080 --> 00:20:57.280]  寫得很客氣
[00:20:57.280 --> 00:20:59.920]  你看見保羅所看見的視野
[00:20:59.920 --> 00:21:00.800]  是很特別的
[00:21:00.800 --> 00:21:02.080]  這裡
[00:21:02.080 --> 00:21:04.960]  有趣的地方是什麼呢
[00:21:04.960 --> 00:21:07.040]  有趣的地方
[00:21:07.040 --> 00:21:10.720]  我們知道這個
[00:21:10.720 --> 00:21:12.160]  亞歷山姆
[00:21:12.160 --> 00:21:15.200]  做了一些奴僕不應該做的事情
[00:21:15.200 --> 00:21:17.280]  而且他做了的事情
[00:21:17.280 --> 00:21:18.320]  是很嚴重的
[00:21:18.320 --> 00:21:19.600]  因為他背著牌
[00:21:19.600 --> 00:21:21.360]  人們抓了他的時候
[00:21:21.360 --> 00:21:23.040]  可以帶他回到主人那裡
[00:21:23.040 --> 00:21:25.200]  主人可以按羅馬法律
[00:21:25.200 --> 00:21:26.800]  去陪問他
[00:21:26.800 --> 00:21:27.520]  打他
[00:21:27.520 --> 00:21:31.040]  甚至是致死他
[00:21:31.040 --> 00:21:32.400]  是很麻煩的
[00:21:32.400 --> 00:21:35.440]  但是一張十七字花就說一件事
[00:21:35.440 --> 00:21:36.800]  保羅說
[00:21:36.800 --> 00:21:39.840]  我求你一件事
[00:21:39.840 --> 00:21:42.720]  就是
[00:21:42.720 --> 00:21:45.360]  如果你當我是親密的朋友
[00:21:45.360 --> 00:21:47.040]  你就接他回去
[00:21:47.040 --> 00:21:49.120]  像接納我一樣
[00:21:49.120 --> 00:21:51.760]  接納保羅一樣
[00:21:51.760 --> 00:21:53.360]  接納他
[00:21:53.360 --> 00:21:56.080]  如果對不起你的事和虧欠
[00:21:56.080 --> 00:21:57.760]  過去他做錯了一些事情
[00:21:57.760 --> 00:21:58.560]  偷了你的東西
[00:21:58.560 --> 00:22:00.640]  今天他依然在你生命當中
[00:22:00.640 --> 00:22:02.080]  做錯了一些事情的時候
[00:22:02.080 --> 00:22:04.000]  你都將這些記在我的象徵
[00:22:04.000 --> 00:22:06.720]  你知道一個僕人逃跑的時候
[00:22:06.720 --> 00:22:08.640]  你去了另一個人那裡的時候
[00:22:08.640 --> 00:22:10.880]  其實他每天都在給錢
[00:22:10.880 --> 00:22:12.160]  那個僕人
[00:22:12.160 --> 00:22:13.600]  好像租車一樣
[00:22:13.600 --> 00:22:14.640]  逃跑了
[00:22:14.640 --> 00:22:15.680]  十天
[00:22:15.680 --> 00:22:17.600]  每天其實是五百塊的
[00:22:17.600 --> 00:22:18.640]  逃跑了十天
[00:22:18.640 --> 00:22:20.240]  你給我五千塊
[00:22:20.240 --> 00:22:21.920]  我不知道他逃跑了多久
[00:22:21.920 --> 00:22:22.880]  但是保羅說
[00:22:22.880 --> 00:22:23.920]  我一律承擔
[00:22:23.920 --> 00:22:26.560]  所有過去他偷了你的東西
[00:22:26.560 --> 00:22:28.480]  他今天逃跑了出來
[00:22:28.480 --> 00:22:29.440]  逃跑了多少天
[00:22:29.440 --> 00:22:31.040]  都記在我的象徵
[00:22:31.040 --> 00:22:32.320]  而且在一張十九字
[00:22:32.320 --> 00:22:33.360]  他說保羅說
[00:22:33.360 --> 00:22:34.480]  我現在簽名
[00:22:34.480 --> 00:22:35.920]  這封信是我親筆寫的
[00:22:35.920 --> 00:22:36.880]  就是說我簽名
[00:22:36.880 --> 00:22:40.400]  我保羅是會負責償還的
[00:22:40.400 --> 00:22:44.640]  當然保羅都是提醒這個費利門
[00:22:44.640 --> 00:22:46.160]  他說我都用不著提醒你
[00:22:46.160 --> 00:22:48.000]  因為你是知道的
[00:22:48.000 --> 00:22:49.520]  你欠我的
[00:22:49.520 --> 00:22:51.200]  警示你自己的生命
[00:22:51.200 --> 00:22:52.560]  這個說話就讓他看見
[00:22:52.560 --> 00:22:55.680]  原來費利門作為主人
[00:22:55.680 --> 00:22:57.360]  作為一個基督徒
[00:22:57.360 --> 00:23:01.200]  作為保羅在教會裡面的同工
[00:23:01.200 --> 00:23:04.000]  我們就知道原來保羅是帶他信主的
[00:23:04.000 --> 00:23:05.360]  可能不是直接
[00:23:05.360 --> 00:23:07.600]  但是透過教會弟兄姊妹
[00:23:07.600 --> 00:23:10.160]  因著保羅昔日所成立的教會
[00:23:10.160 --> 00:23:12.400]  是帶了這個費利門信主
[00:23:12.400 --> 00:23:14.640]  所以他說我用不著提醒你
[00:23:14.640 --> 00:23:15.840]  你欠我的
[00:23:15.840 --> 00:23:18.800]  警示你自己的生命
[00:23:18.800 --> 00:23:21.200]  我們知道有幾樣東西
[00:23:21.200 --> 00:23:22.800]  我們知道這幾樣東西
[00:23:22.800 --> 00:23:25.200]  我們就帶著這幾樣東西上路
[00:23:25.200 --> 00:23:27.680]  在這個故事有三個
[00:23:27.680 --> 00:23:29.840]  剛才出現過很重要的人物
[00:23:29.840 --> 00:23:32.560]  我們先從亞彌西姆說
[00:23:32.560 --> 00:23:34.160]  亞彌西姆是一個什麼人
[00:23:34.160 --> 00:23:37.520]  剛才說他是一個奴僕
[00:23:37.520 --> 00:23:41.280]  做了奴僕不應該做的事
[00:23:41.280 --> 00:23:42.880]  就是偷了他主人的東西
[00:23:42.880 --> 00:23:48.000]  而且是逃離了他主人
[00:23:48.000 --> 00:23:51.360]  在亞彌西姆人生這條路上的時間
[00:23:51.360 --> 00:23:53.680]  我們打開他的生命去看
[00:23:53.680 --> 00:23:56.160]  亞彌西姆有些東西是不能選擇的
[00:23:56.160 --> 00:23:58.560]  他想不想做一個奴隸
[00:23:58.560 --> 00:24:01.360]  他不想做一個奴隸
[00:24:01.360 --> 00:24:03.600]  但是有些東西他可以選擇
[00:24:03.600 --> 00:24:08.080]  他可以安分守己在主人那裡繼續去服侍他
[00:24:08.080 --> 00:24:12.080]  因為我相信這個主人會對他的奴僕都是好的
[00:24:12.080 --> 00:24:13.120]  因為他很有愛心
[00:24:13.120 --> 00:24:15.040]  而且是一個很好的基督徒
[00:24:15.040 --> 00:24:16.320]  是不是
[00:24:16.320 --> 00:24:17.520]  但是亞彌西姆不是
[00:24:17.520 --> 00:24:19.760]  他選擇偷他主人的東西
[00:24:19.760 --> 00:24:23.440]  反過來可能亞彌西姆覺得他的主人比利梅太好了
[00:24:23.440 --> 00:24:24.400]  不會懲罰人的
[00:24:24.400 --> 00:24:25.440]  就偷他的東西
[00:24:25.440 --> 00:24:26.400]  二者逃跑
[00:24:26.400 --> 00:24:30.240]  我們不知道為什麼亞彌西姆要逃跑
[00:24:30.240 --> 00:24:32.640]  會不會因為家裡有些事
[00:24:32.640 --> 00:24:33.760]  還是其他原因
[00:24:33.760 --> 00:24:34.960]  沒有文獻沒有記載
[00:24:34.960 --> 00:24:35.840]  我們不知道
[00:24:35.840 --> 00:24:38.080]  但是我們知道他的生命很有趣
[00:24:38.080 --> 00:24:39.680]  他生命很有趣就是說
[00:24:39.680 --> 00:24:43.280]  縱然他人生裡面很多不幸成為一個奴隸
[00:24:43.280 --> 00:24:45.760]  縱然他生命當中做錯了很多事
[00:24:45.760 --> 00:24:47.040]  犯錯了一些錯
[00:24:47.040 --> 00:24:52.480]  但是我們看到他人生是有上帝的恩典在當中
[00:24:52.480 --> 00:24:55.840]  你看到他出生的時候
[00:24:55.840 --> 00:24:57.600]  他沒有選擇
[00:24:57.600 --> 00:24:59.040]  後來成為一個奴隸
[00:24:59.040 --> 00:25:03.520]  但是上帝將這個奴隸放在一個很愛人
[00:25:03.520 --> 00:25:05.680]  是基督徒的家庭
[00:25:05.680 --> 00:25:08.560]  比利梅手上的時間
[00:25:08.560 --> 00:25:11.840]  當亞彌西姆回頭看他人生的時候
[00:25:11.840 --> 00:25:14.240]  我相信他就看見主的恩手
[00:25:14.240 --> 00:25:17.600]  是怎樣其實在他作奴僕的時候
[00:25:17.600 --> 00:25:19.920]  已經成為他生命的一個祝福
[00:25:19.920 --> 00:25:22.240]  然後他逃跑的時間
[00:25:22.240 --> 00:25:24.400]  縱然他是他帶著錯辦
[00:25:24.400 --> 00:25:26.000]  犯錯偷東西
[00:25:26.000 --> 00:25:27.600]  逃離他的主人離開
[00:25:27.600 --> 00:25:29.120]  但是很有趣
[00:25:29.120 --> 00:25:31.040]  很神奇的情況底下
[00:25:31.040 --> 00:25:32.880]  同樣你看見上帝恩手
[00:25:32.880 --> 00:25:37.200]  將他放在保羅監獄裡面
[00:25:37.200 --> 00:25:38.880]  其實是不可能的
[00:25:38.880 --> 00:25:41.440]  你知道保羅是羅馬人
[00:25:41.440 --> 00:25:44.400]  保羅坐牢的時候是租了一間房子坐牢
[00:25:44.400 --> 00:25:46.000]  當時
[00:25:46.000 --> 00:25:47.760]  但是亞彌西姆是一個什麼人
[00:25:47.760 --> 00:25:48.800]  是奴隸
[00:25:48.800 --> 00:25:50.480]  他要逃跑的奴隸
[00:25:50.480 --> 00:25:52.480]  是應該可以被處死的奴隸
[00:25:52.480 --> 00:25:54.800]  根本不可能將兩個人放在一起
[00:25:54.800 --> 00:25:56.720]  保羅沒有交代
[00:25:56.720 --> 00:25:58.320]  我們都不知道為什麼
[00:25:58.320 --> 00:26:00.560]  有可能亞彌西姆
[00:26:00.560 --> 00:26:05.040]  後來進了監獄裡面
[00:26:05.040 --> 00:26:06.400]  打工
[00:26:06.400 --> 00:26:10.800]  可能穿著密不透風的衣服進去幫忙打工
[00:26:10.800 --> 00:26:11.520]  不知道
[00:26:11.520 --> 00:26:13.520]  總之不知道的情況底下
[00:26:13.520 --> 00:26:17.280]  亞彌西姆就和保羅連結上
[00:26:17.280 --> 00:26:18.720]  你看見上帝的恩典
[00:26:18.720 --> 00:26:19.520]  弟兄姊妹
[00:26:19.520 --> 00:26:24.240]  而保羅也帶領亞彌西姆成為一個基督徒
[00:26:24.240 --> 00:26:28.080]  這就是亞彌西姆的人生縱然
[00:26:28.080 --> 00:26:30.000]  成為一個很多的不幸
[00:26:30.000 --> 00:26:34.160]  我們往後看他成為一個奴隸等等的時候
[00:26:34.160 --> 00:26:35.520]  也犯過很多的錯
[00:26:35.520 --> 00:26:38.720]  但是上帝的恩手從來沒有離開過他
[00:26:38.720 --> 00:26:40.240]  一章十一節更有趣
[00:26:40.240 --> 00:26:41.520]  保羅說什麼
[00:26:41.520 --> 00:26:44.960]  保羅說從前他對於你會有什麼用處
[00:26:44.960 --> 00:26:49.200]  現在他對你對我都有用處
[00:26:49.200 --> 00:26:50.880]  過去他是一個奴隸
[00:26:50.880 --> 00:26:52.400]  沒有什麼用處
[00:26:52.400 --> 00:26:53.680]  一個工具
[00:26:53.680 --> 00:26:55.680]  他走了就換另一個
[00:26:55.680 --> 00:26:57.440]  但保羅說不是
[00:26:57.440 --> 00:26:59.520]  現在他對你
[00:26:59.520 --> 00:27:00.480]  給你換
[00:27:00.480 --> 00:27:02.080]  對我保羅也有用處
[00:27:02.080 --> 00:27:04.400]  因為他是我們的弟兄
[00:27:04.400 --> 00:27:08.800]  他在承受上帝給我們的祝福
[00:27:08.800 --> 00:27:10.160]  而更有趣的是
[00:27:10.160 --> 00:27:14.800]  弟兄姊妹知道亞彌西姆這個原文
[00:27:14.800 --> 00:27:18.480]  翻出來是什麼意思
[00:27:18.480 --> 00:27:21.200]  就是用處的意思
[00:27:21.200 --> 00:27:23.040]  是有用的意思
[00:27:23.040 --> 00:27:25.840]  原來上帝在亞彌西姆的生命當中
[00:27:25.840 --> 00:27:27.120]  他未出生的時間
[00:27:27.120 --> 00:27:28.720]  未成為奴僕的時間
[00:27:28.720 --> 00:27:30.080]  未偷東西的時間
[00:27:30.080 --> 00:27:31.200]  未逃跑的時間
[00:27:31.200 --> 00:27:32.640]  未見到保羅的時間
[00:27:32.640 --> 00:27:35.920]  上帝已經叫他的名字做有用
[00:27:35.920 --> 00:27:39.040]  上帝就看見他生命的路徑往後
[00:27:39.040 --> 00:27:42.480]  他就成為上帝眼中
[00:27:42.480 --> 00:27:43.760]  在比利門眼中
[00:27:43.760 --> 00:27:44.960]  在保羅眼中
[00:27:44.960 --> 00:27:47.280]  一個有用的器皿
[00:27:47.280 --> 00:27:48.880]  這就是亞彌西姆
[00:27:49.760 --> 00:27:51.760]  另一個人物比利門
[00:27:51.760 --> 00:27:53.760]  大家去看的時候
[00:27:53.760 --> 00:27:58.160]  比利門落在一個dilemma
[00:27:58.160 --> 00:28:01.120]  一個矛盾的情況下
[00:28:01.120 --> 00:28:02.560]  很弔詭的情況下
[00:28:02.560 --> 00:28:03.840]  為什麼
[00:28:03.840 --> 00:28:06.720]  比利門本身是一個主人
[00:28:06.720 --> 00:28:08.880]  我相信主人很多奴隸
[00:28:08.880 --> 00:28:10.480]  不只是亞彌西姆
[00:28:10.480 --> 00:28:11.920]  很多個
[00:28:11.920 --> 00:28:14.080]  他面對一個很大的抉擇
[00:28:14.080 --> 00:28:16.720]  就是亞彌西姆帶著保羅的信
[00:28:16.720 --> 00:28:18.880]  回到比利門的時候
[00:28:18.880 --> 00:28:19.920]  他見到那封信
[00:28:19.920 --> 00:28:24.160]  究竟他懲罰亞彌西姆還是不懲罰他
[00:28:24.160 --> 00:28:25.200]  如果他不懲罰他
[00:28:25.200 --> 00:28:26.720]  還要對他很好
[00:28:26.720 --> 00:28:28.960]  那其他的奴隸
[00:28:28.960 --> 00:28:32.080]  又會怎樣看這個主人比利門呢
[00:28:32.080 --> 00:28:32.800]  可能他們說
[00:28:32.800 --> 00:28:34.400]  主人就是拿到信主了
[00:28:34.400 --> 00:28:36.400]  舉手了不用報道會
[00:28:36.400 --> 00:28:37.520]  這也好
[00:28:37.520 --> 00:28:38.880]  哪怕是真心假意
[00:28:38.880 --> 00:28:41.680]  都hallelujah的
[00:28:41.680 --> 00:28:43.520]  也可能
[00:28:43.520 --> 00:28:47.040]  比利門作為一個主人的身份
[00:28:47.040 --> 00:28:48.480]  禮拜六的時候
[00:28:48.480 --> 00:28:50.000]  走去雙喜樓
[00:28:50.000 --> 00:28:51.840]  和其他的主人
[00:28:51.840 --> 00:28:54.080]  喝茶聊天的時候
[00:28:54.080 --> 00:28:55.120]  聊天
[00:28:55.120 --> 00:28:57.280]  喝茶聊天的時候
[00:28:57.280 --> 00:28:58.640]  那些其他的主人說
[00:28:58.640 --> 00:28:59.520]  比利門
[00:28:59.520 --> 00:29:00.960]  有沒有搞錯啊你
[00:29:00.960 --> 00:29:02.400]  你怎麼做主人的
[00:29:02.400 --> 00:29:03.680]  你當然要懲罰他了
[00:29:03.680 --> 00:29:04.800]  你不給他顏色看
[00:29:04.800 --> 00:29:06.240]  不就以後很多人逃跑
[00:29:06.240 --> 00:29:08.320]  我家裡也差點有些人跟著他
[00:29:08.320 --> 00:29:09.520]  這樣就逃跑了
[00:29:09.520 --> 00:29:10.880]  這樣
[00:29:10.880 --> 00:29:12.320]  當然要懲罰他嘛
[00:29:12.320 --> 00:29:12.960]  是不是
[00:29:12.960 --> 00:29:14.320]  怎麼可以因為他一個人
[00:29:14.320 --> 00:29:15.280]  這樣
[00:29:15.280 --> 00:29:18.720]  所以比利門落在一個不容易抉擇的情況下
[00:29:18.720 --> 00:29:20.160]  這就是比利門
[00:29:20.160 --> 00:29:21.840]  兄弟姐妹
[00:29:21.840 --> 00:29:24.240]  終於他今天回去
[00:29:24.240 --> 00:29:25.920]  看到普羅的信
[00:29:25.920 --> 00:29:27.440]  你可不可以接納他
[00:29:27.440 --> 00:29:29.120]  好像接納我一樣的時間
[00:29:29.120 --> 00:29:30.880]  其實比利門很難
[00:29:30.880 --> 00:29:32.000]  不容易
[00:29:32.000 --> 00:29:34.640]  他作為主人的身份
[00:29:34.640 --> 00:29:36.080]  他怎樣做這件事
[00:29:36.080 --> 00:29:38.160]  作為一個愛主
[00:29:38.160 --> 00:29:41.360]  跟隨主耶穌基督的基督徒
[00:29:41.360 --> 00:29:42.800]  一個同工的時間
[00:29:42.800 --> 00:29:45.360]  他怎樣回應這件事
[00:29:45.360 --> 00:29:46.320]  並不容易
[00:29:46.320 --> 00:29:48.560]  第三個人物普羅
[00:29:48.560 --> 00:29:51.040]  普羅剛才看整封信的時間
[00:29:51.040 --> 00:29:53.680]  我們知道亞歷西姆他做錯了很多事
[00:29:53.680 --> 00:29:55.840]  但是你看普羅寫的信
[00:29:55.840 --> 00:29:59.840]  讓亞歷西姆帶回到比利門手中的時間
[00:29:59.840 --> 00:30:02.080]  你就看到普羅看到的
[00:30:02.080 --> 00:30:04.160]  不是他偷東西
[00:30:04.160 --> 00:30:07.520]  不是他逃跑
[00:30:07.520 --> 00:30:12.560]  是看到這個弟兄
[00:30:12.560 --> 00:30:17.200]  是有一個可能的未來
[00:30:17.200 --> 00:30:21.840]  他看到亞歷西姆信主之後
[00:30:21.840 --> 00:30:25.840]  不是依然落在一個犯罪的過程當中
[00:30:25.840 --> 00:30:28.080]  你生命可以回轉的
[00:30:28.080 --> 00:30:30.000]  他看到的就是亞歷西姆
[00:30:30.000 --> 00:30:32.560]  你作為一個又偷主人東西
[00:30:32.560 --> 00:30:34.240]  又逃跑的人
[00:30:34.240 --> 00:30:36.240]  我究竟帶了你信主之後
[00:30:36.240 --> 00:30:38.960]  你是否真的可以改過自新
[00:30:38.960 --> 00:30:41.440]  成為一個好的基督徒
[00:30:41.440 --> 00:30:43.680]  我們知道普羅看見的
[00:30:43.680 --> 00:30:46.560]  不是看見亞歷西姆的過去
[00:30:46.560 --> 00:30:49.600]  普羅看見的是亞歷西姆
[00:30:49.600 --> 00:30:53.760]  在上帝的恩典的情況下
[00:30:53.760 --> 00:30:58.880]  他可以怎樣成為上帝一個合用的器皿
[00:30:58.880 --> 00:30:59.760]  兄弟姐妹
[00:30:59.760 --> 00:31:00.880]  我們說合用的器皿
[00:31:00.880 --> 00:31:01.920]  是的
[00:31:01.920 --> 00:31:04.880]  亞歷西姆這個名字究竟在聖經裏面
[00:31:04.880 --> 00:31:06.320]  除了比利門書出現之外
[00:31:06.320 --> 00:31:07.680]  還有哪裡出現呢
[00:31:07.680 --> 00:31:10.480]  在哥羅西書四章九節出現
[00:31:10.480 --> 00:31:18.400]  他說跟他一起去的有一位忠心親愛的弟兄亞歷西姆
[00:31:18.400 --> 00:31:20.080]  他是你們那裡的人
[00:31:20.080 --> 00:31:24.880]  他們兩人會把這類一切的事都告訴你
[00:31:24.880 --> 00:31:27.280]  普羅在哥羅西教會
[00:31:27.280 --> 00:31:32.960]  後來這個亞歷西姆也在哥羅西教會被詛咒
[00:31:32.960 --> 00:31:37.520]  而且普羅怎樣形容亞歷西姆呢
[00:31:37.520 --> 00:31:39.520]  在哥羅西書四章九節的時候
[00:31:39.520 --> 00:31:41.200]  他說他是一個親愛的弟兄
[00:31:41.200 --> 00:31:49.760]  而且他是一個忠心的親愛的弟兄亞歷西姆
[00:31:49.760 --> 00:31:51.360]  這件事很奇怪
[00:31:51.360 --> 00:31:54.960]  我們打開聖經去看
[00:31:54.960 --> 00:31:58.960]  也打開歷史去看的時候
[00:31:58.960 --> 00:32:02.720]  這本書是第一世紀
[00:32:02.720 --> 00:32:04.160]  到了第二世紀的時候
[00:32:04.160 --> 00:32:05.760]  很多教父出來
[00:32:05.760 --> 00:32:07.840]  就是一些神學家
[00:32:07.840 --> 00:32:08.960]  第二世紀
[00:32:08.960 --> 00:32:18.240]  教父神學家會把小朋友的名字改成亞歷西姆
[00:32:18.240 --> 00:32:20.240]  很有趣
[00:32:20.240 --> 00:32:24.560]  我們知道會把小朋友的名字改成Peter
[00:32:24.560 --> 00:32:26.240]  John
[00:32:26.240 --> 00:32:27.520]  Samuel
[00:32:27.520 --> 00:32:30.800]  不會把小朋友改成猶大
[00:32:30.800 --> 00:32:32.800]  會把他改成亞歷西姆
