
[00:00:00.000 --> 00:00:05.120]  各位親愛的電影節目,我們很想問問大家
[00:36:17.580 --> 00:36:33.820]  不如我們就傷天害理地做,只要我們損人利己的都可以做,總之你喜歡做什麼就做什麼,不要理國法,不要理王法,不要理什麼法都不要理,總之你喜歡做什麼就做什麼,行不行呢
[00:36:33.820 --> 00:36:48.060]  聖經就告訴我們,好人是不是一定有好報呢,聖經最後的結論約伯記,不是悲劇收場,是喜劇收場,最後的結論就說,好人是不是一定有好報呢
[00:36:48.060 --> 00:37:06.380]  他說這個好報如果是在苦難當中,仍然神會看顧他和補償他一切的時間,聖經肯定說一定是,肯定是,在終審的時候肯定是好人有好報,在哪裡看到呢
[00:37:06.380 --> 00:37:30.360]  我們首先來看一看約伯記裡面給我們看見,聖經裡面說到約伯記的42章第十節,約伯就為他的朋友來禱告,神就賜福給約伯,是加倍將他所有的東西給他
[00:37:30.360 --> 00:37:49.260]  到底是怎麼加倍呢,我們一起去看看,約伯以前有什麼,我們一起讀一章二到第三節,他生了七個兒子三個女兒,他家產有七千羊三千駱駝五百對牛五百母奴,並有許多的瀑被,這人就是東方竹,就為自大
[00:37:49.260 --> 00:38:08.760]  我想大家看看,聖經說神要將所有的東西加倍給他,是不是真的加倍呢,他以前有多少羊呢?七千,然後去到42章第十二節,又說賜福給他比先前更多,他有多少羊呢?一萬四,是不是加倍了呢?是啦,加倍了
[00:38:08.760 --> 00:38:29.100]  他以前有多少駱駝呢?六千,是不是加倍了呢?加倍了,以前有多少對牛呢?五百,現在有多少對牛呢?一千對,是不是加倍了呢?加倍了,以前有多少母奴呢?五百母奴,現在有多少母奴呢?一千母奴,是不是加倍了呢?肯定加倍了
[00:38:29.100 --> 00:38:55.140]  這一大堆的東西全部加倍,我想問問大家,他以前有多少個兒子呢?七個兒子,現在有多少個兒子呢?42章第十三節,他也有七個兒子,為什麼沒有加倍呢?你們有沒有想過這個問題?為什麼這裡說沒有加倍呢?已經加了倍,原來當那些牲畜死了的時候,死了就沒有了
[00:38:55.140 --> 00:39:08.520]  所以加倍就要加倍給他,七千羊就變成一萬四千羊,三千駱駝就變成六千駱駝,五百對牛就變成一千對,五百個母奴就變成一千母奴,加倍
[00:39:08.520 --> 00:39:31.660]  但是子女如果在神裡面,在主裡面離世,他們不是叫做死了,他們叫做什麼呢?他們叫做移民,原來有七個移民到天上,七個在地上,加起來有多少個呢?十四個兒子,三個女兒移民在上面,三個女兒在地上,所以加起來六個女兒
[00:39:31.660 --> 00:39:50.080]  我想問問大家有多少移民的親戚在外國的,可不可以舉手?我想問你們,你們會不會當他們死了?我想你們會詛咒我,我有姐姐移民加拿大,我不會當她死了,因為你們會見到她,怎麼會死了呢?
[00:39:50.080 --> 00:40:19.020]  各位親愛的弟兄姊妹,在這段聖經裡面,他給我們看到一個很重要的原則,原來如果有一個人在基督裡面,縱使我們的親人離世,他們不是叫做死了,他們叫做移民,我們始終會再見到他們的,是因為這樣的緣故,就讓我們看到人在地上,我們不需要太緊張,太緊張,這些所謂禍患會不會有一天臨到我們的身上,或者我們的親戚的身上
[00:40:19.020 --> 00:40:34.000]  因為我們仍然有盼望,另一方面,我也很想大家看到的一件事,就是為什麼約伯有這麼多的東西從神的恩典而來,神是怎麼賜給他的呢?
[00:40:34.000 --> 00:41:03.960]  神是不是突然間給了一架U52在飛機上,空降,一萬四千隻羊,一隻一隻降落傘,然後六千隻下台,一隻一隻,然後一千隻牛,又是降落傘下來,一千隻母驢又是降落傘下來,是不是呢?
[00:41:03.960 --> 00:41:29.480]  到底是怎麼來的呢?如果大家有留意看42章的十一節,你就知道,約伯有很多的朋友和親屬就來安慰約伯,和他談論他所遭遇的一切苦難,然後各人就送給他金環和各樣的東西
[00:41:29.480 --> 00:41:53.800]  我個人相信,約伯所得到的這些賜福不是空降來的,不是突然間跌下來的,而是親屬的朋友一個個知道了他的遭遇之後,有人就獻一隻牛泥給他,有人就獻下台給他,有人就獻羊泥給他,一個個都是這樣
[00:41:53.800 --> 00:42:08.720]  因為這個緣故,所以約伯後來經歷的就是神賜福給他比以前更多,我要問的問題就是為什麼他的親屬朋友肯這樣拿東西來送給他,為什麼?
[00:42:08.720 --> 00:42:26.720]  聖經有一句話,你要人怎樣對你,你就怎樣對人,不是每個人都會這樣,我告訴大家,我們在世上你怎樣對人,人家當看到你有需要的時候,人家就怎樣對你
[00:42:26.720 --> 00:42:40.300]  哥林多後書第九章,他叫我們將有餘的捐出來給那些人,以致有一天他們有餘的時候,同樣可以補我們的不足
[00:42:40.300 --> 00:42:49.620]  各位聽過他的第一次會,我絕對相信,約伯在這個地上所做的一切愛心服事的事情,沒有徒然的
[00:42:49.620 --> 00:43:09.320]  神會按著他一生所行的事情來報應他,結果他不是死了之後才報應,死了之後那個終審一定是有報應,但是我絕對相信,甚至在地上我們經歷苦難的時候,神同樣都會來報我們的一切,補償我們的一切
[00:43:09.320 --> 00:43:24.220]  但是當然,第一次會我很想提醒大家,我們去行善不是為了別人要報答我們,聖經叫我們左手行善右手都不好,神就一定會從天上補償我們
[00:43:24.220 --> 00:43:38.360]  當我們肯這樣做的時候,人都會有眼,我絕對相信,人都會有感情,人都會睜大眼睛來看事情,他肯定都會按著我們的需要來補償我們
[00:43:38.360 --> 00:44:00.420]  而更加重要的是,約伯因為他自己本身的苦難觀的正確,他認定人是赤身而來,也赤身而歸,他不會執著,所以他看的時候不會覺得太痛苦,失去一切的東西,因為那些東西本來都不屬於我,所以他們走很正常,不會太辛苦
[00:44:00.420 --> 00:44:11.500]  第二他認定上次的耶和華收取又是耶和華,我們只有借用權,我們沒有真正的擁有權,所以他痛都不苦,殘都不廢
[00:44:11.500 --> 00:44:36.280]  第三他認定苦難是神帶給人的試煉,目的是叫人練成正噤,約伯記的23章第10節,剛才大家讀的那段經文,然而他試煉我之後,我必如正噤,經過苦難,我們會變得更加成熟,更加成長,更加有效幫助其他在苦難當中的人
[00:44:36.280 --> 00:45:01.800]  第四他認定苦難是叫人更加親近神,更加能夠經歷主,我絕對相信你和我如果認定聖經的教導,又能夠回想我們過去的經歷,我絕對相信你和我都會同樣感受到苦難當中,這些確確是我們和神最密切,最親近,又最能夠經歷到他的時候
[00:45:01.800 --> 00:45:17.080]  各位親愛的靈智會,今天有很多人在苦境當中怨天尤人,完全失去那些骨氣,為了錢不擇手段,以至失去朋友的信任,失去友情,我覺得是非常不值得
[00:45:17.080 --> 00:45:33.800]  有人當破產,或者生意失敗之後,然後就一反常態,對朋友,對親友,完全失去信任,借了錢不還,甚至逃避,骨氣,聖經叫我們傲氣不可以有,但是骨氣不可以沒有
[00:45:33.800 --> 00:45:50.520]  我覺得我們在這種情況當中要抓住神,為了這樣我們會真正去經歷從苦境轉回這些經歷,我希望神這些說話透過約伯能夠教導我們,我們一起禱告
[00:45:50.520 --> 00:46:03.320]  親愛的主耶穌,我懇求你來幫助我們,透過約伯的經歷,叫我們認定好人雖然未必一定是無災無難,但同樣求你幫助我們
[00:46:03.320 --> 00:46:12.240]  當我們在世上是緊緊跟從你,行事為人,對得住我們的主的時候,你一定會報答
[00:46:12.240 --> 00:46:21.080]  無論我們的經歷是怎樣,我們肯定都可以在約伯身上看到的一樣,是會痛都不苦,殘都不廢
[00:46:21.080 --> 00:46:34.280]  我們怎樣對人,神都會令到其他人怎樣對我們,求你幫助我們,閱納我們對你的禱告,我們這樣祈禱奉主耶穌的名,阿們
[00:46:34.280 --> 00:46:36.280]  阿們
[00:46:36.280 --> 00:46:38.280]  阿們
[00:46:38.280 --> 00:46:40.280]  阿們
[00:46:40.280 --> 00:46:42.280]  阿們
[00:46:42.280 --> 00:46:44.280]  阿們
[00:46:44.280 --> 00:46:46.280]  阿們
[00:46:46.280 --> 00:46:48.280]  阿們
[00:46:48.280 --> 00:46:50.280]  阿們
[00:46:50.280 --> 00:46:52.280]  阿們
[00:46:52.280 --> 00:46:55.280]  (字幕由 Amara.org 社群提供)
[00:46:55.280 --> 00:46:58.280]  (字幕由 Amara.org 社群提供)

