
[00:00:00.000 --> 00:00:04.400]  這次我想從創作的角度來說
[00:18:32.720 --> 00:18:38.720]  最簡單就是
[00:18:38.720 --> 00:18:40.720]  這個有話可說的
[00:18:40.720 --> 00:18:42.720]  他給你這些東西
[00:18:42.720 --> 00:18:44.720]  他拿走的
[00:18:44.720 --> 00:18:46.720]  他拿走的
[00:18:46.720 --> 00:18:48.720]  傳統書是這樣說的
[00:18:48.720 --> 00:18:50.720]  一定拿走的
[00:18:50.720 --> 00:18:52.720]  你是不滿足的
[00:18:52.720 --> 00:18:56.720]  因為說明不是永恆的
[00:18:56.720 --> 00:18:58.720]  這個天地都要廢去
[00:18:58.720 --> 00:19:00.720]  不是因為人的罪
[00:19:00.720 --> 00:19:02.720]  一早就說了
[00:19:02.720 --> 00:19:06.720]  不是永恆的
[00:19:06.720 --> 00:19:08.720]  天生地在
[00:19:08.720 --> 00:19:12.720]  這些問題是好的
[00:19:12.720 --> 00:19:14.720]  你開始想
[00:19:14.720 --> 00:19:16.720]  不是一個簡單答案
[00:19:16.720 --> 00:19:22.720]  我真的未必需要馬上回答你
[00:19:22.720 --> 00:19:26.720]  繼續問
[00:19:26.720 --> 00:19:32.720]  其實我沒有什麼系統
[00:19:32.720 --> 00:19:34.720]  我沒有限定一定要說什麼
[00:19:34.720 --> 00:19:36.720]  所以大家問好
[00:19:36.720 --> 00:19:48.720]  我開始今天說
[00:19:48.720 --> 00:19:50.720]  應該會回答到你的問題
[00:19:50.720 --> 00:19:52.720]  你更加明白
[00:19:52.720 --> 00:19:54.720]  我用聖經
[00:19:54.720 --> 00:19:56.720]  如果不是
[00:19:56.720 --> 00:19:58.720]  你可能
[00:19:58.720 --> 00:20:00.720]  我要說服你
[00:20:00.720 --> 00:20:02.720]  聖經真的這樣說
[00:20:02.720 --> 00:20:04.720]  首先
[00:20:04.720 --> 00:20:06.720]  我們說
[00:20:06.720 --> 00:20:08.720]  創世紀
[00:20:08.720 --> 00:20:10.720]  我喜歡用第一第二章來說
[00:20:10.720 --> 00:20:12.720]  創世紀有兩個
[00:20:12.720 --> 00:20:14.720]  第一第二章有兩個
[00:20:14.720 --> 00:20:16.720]  關於創造的
[00:20:16.720 --> 00:20:18.720]  的
[00:20:18.720 --> 00:20:20.720]  的
[00:20:20.720 --> 00:20:22.720]  兩個很不同
[00:20:22.720 --> 00:20:24.720]  很多時候
[00:20:24.720 --> 00:20:26.720]  學者就說兩個不同
[00:20:26.720 --> 00:20:28.720]  互相矛盾
[00:20:28.720 --> 00:20:30.720]  其實不是的
[00:20:30.720 --> 00:20:32.720]  用很簡單的方法說一些很深的東西
[00:20:32.720 --> 00:20:34.720]  很哲學性的
[00:20:34.720 --> 00:20:36.720]  他說創造有兩個觀念
[00:20:36.720 --> 00:20:38.720]  很重要的
[00:20:38.720 --> 00:20:40.720]  第一個記載
[00:20:40.720 --> 00:20:42.720]  他說
[00:20:42.720 --> 00:20:44.720]  通常我們看應該看他未做之前
[00:20:44.720 --> 00:20:46.720]  他兩個記載開始是一樣的
[00:20:46.720 --> 00:20:48.720]  都是說未做之前
[00:20:48.720 --> 00:20:50.720]  是怎樣的
[00:20:50.720 --> 00:20:52.720]  這個就是他從什麼角度來說
[00:20:52.720 --> 00:20:54.720]  那個創造
[00:20:54.720 --> 00:20:56.720]  第一章大家記得
[00:20:56.720 --> 00:20:58.720]  第一章第二節
[00:20:58.720 --> 00:21:00.720]  未做之前是怎樣的
[00:21:00.720 --> 00:21:02.720]  虛空混沌
[00:21:02.720 --> 00:21:04.720]  淤面黑暗
[00:21:04.720 --> 00:21:06.720]  就是說
[00:21:06.720 --> 00:21:08.720]  創造
[00:21:08.720 --> 00:21:10.720]  就是從虛空混沌
[00:21:10.720 --> 00:21:12.720]  變成不是虛空混沌
[00:21:12.720 --> 00:21:14.720]  所以第一個記載是說
[00:21:14.720 --> 00:21:16.720]  秩序
[00:21:16.720 --> 00:21:18.720]  從一個亂
[00:21:18.720 --> 00:21:20.720]  變成一個序
[00:21:20.720 --> 00:21:22.720]  這個就是第一個記載
[00:21:22.720 --> 00:21:24.720]  六一創造
[00:21:24.720 --> 00:21:26.720]  就是要弄到有秩序
[00:21:26.720 --> 00:21:28.720]  所以說多一點秩序
[00:21:28.720 --> 00:21:30.720]  第二個就是第二章
[00:21:30.720 --> 00:21:32.720]  第四節開始
[00:21:32.720 --> 00:21:34.720]  他說未做之前是怎樣的
[00:21:34.720 --> 00:21:36.720]  沒有樹木
[00:21:36.720 --> 00:21:38.720]  因為他說沒有雨落
[00:21:38.720 --> 00:21:40.720]  也沒有人耕田
[00:21:40.720 --> 00:21:42.720]  這個樹木應該是解造
[00:21:42.720 --> 00:21:44.720]  食物的
[00:21:44.720 --> 00:21:46.720]  如果不是的話
[00:21:46.720 --> 00:21:48.720]  他是從另一個角度來說
[00:21:48.720 --> 00:21:50.720]  如果用樹木就好像不對
[00:21:50.720 --> 00:21:52.720]  因為上面第一章已經說了
[00:21:52.720 --> 00:21:54.720]  做了樹才做人
[00:21:54.720 --> 00:21:56.720]  因為沒有人耕田
[00:21:56.720 --> 00:21:58.720]  好像是相反的
[00:21:58.720 --> 00:22:00.720]  但其實不是的
[00:22:00.720 --> 00:22:02.720]  樹木是代表
[00:22:02.720 --> 00:22:04.720]  食物
[00:22:04.720 --> 00:22:06.720]  所以就說沒有食物
[00:22:06.720 --> 00:22:08.720]  因為食物
[00:22:08.720 --> 00:22:10.720]  神是做了的
[00:22:10.720 --> 00:22:12.720]  但要有很多雨和有人耕田
[00:22:12.720 --> 00:22:14.720]  才有得吃的
[00:22:14.720 --> 00:22:16.720]  所以他說什麼呢
[00:22:16.720 --> 00:22:18.720]  食物是代表神給我們的禮物
[00:22:18.720 --> 00:22:20.720]  所以創造是一份禮物
[00:22:22.720 --> 00:22:24.720]  所以他用了兩個很重要的觀念
[00:22:24.720 --> 00:22:26.720]  一個是秩序
[00:22:26.720 --> 00:22:28.720]  創造是秩序
[00:22:28.720 --> 00:22:30.720]  Creation is order
[00:22:30.720 --> 00:22:32.720]  第二個是Creation is gift
[00:22:32.720 --> 00:22:34.720]  是一個禮物送給你的
[00:22:34.720 --> 00:22:36.720]  禮物我留在第三節再說
[00:22:36.720 --> 00:22:38.720]  頭兩節我想說的
[00:22:38.720 --> 00:22:40.720]  就是第一章和第二章
[00:22:40.720 --> 00:22:42.720]  那七天
[00:22:42.720 --> 00:22:44.720]  就是在說秩序
[00:22:44.720 --> 00:22:48.720]  我首先介紹一點
[00:22:48.720 --> 00:22:50.720]  因為他整個創造的觀念
[00:22:50.720 --> 00:22:52.720]  和我們想的很不一樣
[00:22:52.720 --> 00:22:54.720]  所以我們很多時候
[00:22:54.720 --> 00:22:56.720]  以往特別是西方學者都看不明白
[00:22:56.720 --> 00:22:58.720]  因為我們是從一個
[00:22:58.720 --> 00:23:00.720]  很科學和歷史的角度去看
[00:23:00.720 --> 00:23:02.720]  我們看創世紀第一章
[00:23:02.720 --> 00:23:04.720]  很想知道神怎麼做
[00:23:04.720 --> 00:23:06.720]  什麼時候做
[00:23:06.720 --> 00:23:08.720]  這些問題
[00:23:08.720 --> 00:23:10.720]  究竟是說他考了四千多年
[00:23:10.720 --> 00:23:12.720]  還是多少十萬年
[00:23:12.720 --> 00:23:14.720]  其實根本上沒有說
[00:23:14.720 --> 00:23:16.720]  因為他不是從這些角度來說
[00:23:16.720 --> 00:23:18.720]  你明白當時的人
[00:23:18.720 --> 00:23:20.720]  我們現在知道
[00:23:20.720 --> 00:23:22.720]  很多上古近東
[00:23:22.720 --> 00:23:24.720]  很多創造神話都是這樣的
[00:23:24.720 --> 00:23:26.720]  在那個年代
[00:23:26.720 --> 00:23:28.720]  他們根本沒有人有興趣說歷史
[00:23:28.720 --> 00:23:30.720]  可能他們根本沒有人知道
[00:23:30.720 --> 00:23:32.720]  還有沒有興趣說科學
[00:23:32.720 --> 00:23:34.720]  他們不是很想
[00:23:34.720 --> 00:23:36.720]  作者寫的時候
[00:23:36.720 --> 00:23:38.720]  不是想交代
[00:23:38.720 --> 00:23:40.720]  神怎麼做這個世界
[00:23:40.720 --> 00:23:42.720]  如果是的話他不應該這樣寫
[00:23:42.720 --> 00:23:44.720]  因為他寫的東西是沒有用的
[00:23:44.720 --> 00:23:46.720]  我不知道你們有沒有想過
[00:23:46.720 --> 00:23:48.720]  為什麼他選擇這些東西來說
[00:23:48.720 --> 00:23:50.720]  這些好像是很不重要的東西
[00:23:50.720 --> 00:23:52.720]  不合理的
[00:23:52.720 --> 00:23:54.720]  解不開的
[00:23:54.720 --> 00:23:56.720]  其實他是從一個
[00:23:56.720 --> 00:23:58.720]  我們知道當時上古近東的人都是這樣的
[00:23:58.720 --> 00:24:00.720]  他們說這些創造的神話
[00:24:00.720 --> 00:24:02.720]  他們很多
[00:24:02.720 --> 00:24:04.720]  就是那個目的
[00:24:04.720 --> 00:24:06.720]  跟我們很不同
[00:24:06.720 --> 00:24:08.720]  不是想說科學或者歷史
[00:24:08.720 --> 00:24:10.720]  他是想說人生
[00:24:10.720 --> 00:24:12.720]  這個才是有用的
[00:24:12.720 --> 00:24:14.720]  聖經用這個
[00:24:14.720 --> 00:24:16.720]  就是哪個人
[00:24:16.720 --> 00:24:18.720]  哪個神做呢
[00:24:18.720 --> 00:24:20.720]  你就要聽他的話
[00:24:20.720 --> 00:24:22.720]  你的人生
[00:24:22.720 --> 00:24:24.720]  因為是他做的
[00:24:24.720 --> 00:24:26.720]  就是這樣
[00:24:26.720 --> 00:24:28.720]  所以他在這裡說的東西
[00:24:28.720 --> 00:24:30.720]  他沒有興趣說大自然
[00:24:30.720 --> 00:24:32.720]  所以你要懂得讀
[00:24:32.720 --> 00:24:34.720]  其實這個是聖經給我們看到的
[00:24:34.720 --> 00:24:36.720]  譬如他第一天
[00:24:36.720 --> 00:24:38.720]  做光做暗
[00:24:38.720 --> 00:24:40.720]  這個傳統書說
[00:24:40.720 --> 00:24:42.720]  光是代表福
[00:24:42.720 --> 00:24:44.720]  福是代表和
[00:24:44.720 --> 00:24:46.720]  你要這樣解釋
[00:24:46.720 --> 00:24:48.720]  因為他是這樣解釋的
[00:24:48.720 --> 00:24:50.720]  以《作亞書》五十六章這樣說
[00:24:50.720 --> 00:24:52.720]  我做光又做暗 我做福又做和
[00:24:52.720 --> 00:24:54.720]  真的是這樣寫的
[00:24:54.720 --> 00:24:56.720]  所以他不是在說
[00:24:56.720 --> 00:24:58.720]  那個物理的或者很科學的
[00:24:58.720 --> 00:25:00.720]  光和暗
[00:25:00.720 --> 00:25:02.720]  全部都是代表性的
[00:25:02.720 --> 00:25:04.720]  他是想說人生
[00:25:04.720 --> 00:25:06.720]  那麼
[00:25:06.720 --> 00:25:08.720]  首先我想說這件事
[00:25:08.720 --> 00:25:10.720]  還有呢
[00:25:10.720 --> 00:25:12.720]  你留意
[00:25:12.720 --> 00:25:14.720]  如果你真的試一下
[00:25:14.720 --> 00:25:16.720]  他不是想說由無變有的
[00:25:16.720 --> 00:25:20.720]  這個不是他們的觀念
[00:25:20.720 --> 00:25:22.720]  我都說他們不是科學化的
[00:25:22.720 --> 00:25:26.720]  他們是說
[00:25:26.720 --> 00:25:30.720]  如果你看
[00:25:30.720 --> 00:25:32.720]  我們試一下看頭一那三天
[00:25:32.720 --> 00:25:34.720]  我今天主要想說這三天
[00:25:34.720 --> 00:25:36.720]  最難解的這三天
[00:25:36.720 --> 00:25:38.720]  第一天
[00:25:38.720 --> 00:25:40.720]  光做暗 將他們分開
[00:25:40.720 --> 00:25:42.720]  第二天
[00:25:42.720 --> 00:25:44.720]  他說珠水之間有空氣
[00:25:44.720 --> 00:25:46.720]  將上面的水和下面的水分開
[00:25:46.720 --> 00:25:48.720]  他都沒有說水
[00:25:48.720 --> 00:25:50.720]  他沒有說做水
[00:25:50.720 --> 00:25:52.720]  當然水都是神做的
[00:25:52.720 --> 00:25:54.720]  但他就不想說這件事
[00:25:54.720 --> 00:25:56.720]  水從哪裡來
[00:25:56.720 --> 00:25:58.720]  你這樣問下去
[00:25:58.720 --> 00:26:00.720]  他就不回答你
[00:26:00.720 --> 00:26:02.720]  這個不是他的關注
[00:26:02.720 --> 00:26:04.720]  他根本沒有興趣說這些
[00:26:04.720 --> 00:26:06.720]  他只是想說將上面的水和下面的水分開
[00:26:06.720 --> 00:26:08.720]  你要想一下為什麼
[00:26:08.720 --> 00:26:10.720]  這些不是科學不是什麼
[00:26:10.720 --> 00:26:12.720]  其實是在說人生哲學
[00:26:12.720 --> 00:26:14.720]  或者神學
[00:26:14.720 --> 00:26:16.720]  第三個
[00:26:16.720 --> 00:26:18.720]  將陸地和海分開
[00:26:18.720 --> 00:26:20.720]  你有沒有留意
[00:26:20.720 --> 00:26:22.720]  全部都是分的
[00:26:22.720 --> 00:26:24.720]  所以我們知道
[00:26:24.720 --> 00:26:26.720]  他們的觀念
[00:26:26.720 --> 00:26:28.720]  創造觀念不是由無變有
[00:26:28.720 --> 00:26:30.720]  是分
[00:26:30.720 --> 00:26:32.720]  分到有秩序
[00:26:32.720 --> 00:26:34.720]  這個觀念很重要
[00:26:34.720 --> 00:26:36.720]  這些很深的
[00:26:36.720 --> 00:26:38.720]  人生就是這樣
[00:26:38.720 --> 00:26:40.720]  有秩序
[00:26:40.720 --> 00:26:42.720]  不是要有
[00:26:42.720 --> 00:26:44.720]  我們當然要有
[00:26:44.720 --> 00:26:46.720]  有錢 有健康
[00:26:46.720 --> 00:26:48.720]  有福
[00:26:48.720 --> 00:26:50.720]  拿走就不行
[00:26:50.720 --> 00:26:52.720]  但他說不是
[00:26:52.720 --> 00:26:54.720]  不是有的問題
[00:26:54.720 --> 00:26:56.720]  是分得好
[00:26:56.720 --> 00:26:58.720]  這些就是那個觀念
[00:26:58.720 --> 00:27:00.720]  我們很多時候
[00:27:00.720 --> 00:27:02.720]  變成沒有創造的觀念
[00:27:02.720 --> 00:27:04.720]  是神說
[00:27:04.720 --> 00:27:06.720]  這樣分
[00:27:06.720 --> 00:27:08.720]  但我們就很難
[00:27:08.720 --> 00:27:10.720]  接受
[00:27:10.720 --> 00:27:12.720]  所以我想大家
[00:27:12.720 --> 00:27:14.720]  從這個角度看
[00:27:14.720 --> 00:27:16.720]  我們先說
[00:27:16.720 --> 00:27:18.720]  第一天
[00:27:18.720 --> 00:27:20.720]  神說有光就有光
[00:27:20.720 --> 00:27:22.720]  這個真的是由無變有
[00:27:22.720 --> 00:27:24.720]  這個是唯一一個
[00:27:24.720 --> 00:27:26.720]  差不多
[00:27:26.720 --> 00:27:28.720]  然後他說神看光是好的
[00:27:28.720 --> 00:27:30.720]  就把光暗分開了
[00:27:30.720 --> 00:27:32.720]  我想問為什麼要分開
[00:27:32.720 --> 00:27:34.720]  我想問為什麼要分開
[00:27:34.720 --> 00:27:40.720]  我OK
[00:27:40.720 --> 00:27:42.720]  它本來是暗的
[00:27:42.720 --> 00:27:44.720]  偏地黑暗
[00:27:44.720 --> 00:27:46.720]  你想想 如果用科學角度來看
[00:27:46.720 --> 00:27:48.720]  就不合理
[00:27:48.720 --> 00:27:50.720]  現在有光了
[00:27:50.720 --> 00:27:52.720]  全部光光光光
[00:27:52.720 --> 00:27:54.720]  把暗都趕走
[00:27:54.720 --> 00:27:56.720]  但他就說不是
[00:27:56.720 --> 00:27:58.720]  要留暗在那裡
[00:27:58.720 --> 00:28:00.720]  分開它
[00:28:00.720 --> 00:28:02.720]  其實很明顯
[00:28:02.720 --> 00:28:04.720]  就是他說
[00:28:04.720 --> 00:28:06.720]  要有黑暗
[00:28:06.720 --> 00:28:08.720]  要讓黑暗有合法
[00:28:08.720 --> 00:28:10.720]  存在的地位
[00:28:10.720 --> 00:28:12.720]  你試想想
[00:28:12.720 --> 00:28:14.720]  不是說做些光
[00:28:14.720 --> 00:28:16.720]  來趕走黑暗
[00:28:16.720 --> 00:28:18.720]  是做光之後
[00:28:18.720 --> 00:28:20.720]  留黑暗在那裡
[00:28:20.720 --> 00:28:22.720]  然後他說清光為晝
[00:28:22.720 --> 00:28:24.720]  清暗為夜
[00:28:24.720 --> 00:28:26.720]  這個清就是說它
[00:28:26.720 --> 00:28:28.720]  其實這是一個權柄
[00:28:28.720 --> 00:28:30.720]  就是它
[00:28:30.720 --> 00:28:32.720]  叫這個光
[00:28:32.720 --> 00:28:34.720]  做晝
[00:28:34.720 --> 00:28:36.720]  叫暗做夜
[00:28:36.720 --> 00:28:38.720]  意思就是
[00:28:38.720 --> 00:28:40.720]  批它可以合法存在
[00:28:40.720 --> 00:28:44.720]  OK
[00:28:44.720 --> 00:28:46.720]  但說來做什麼呢
[00:28:46.720 --> 00:28:50.720]  其實這個傳道書就說明了
[00:28:50.720 --> 00:28:54.720]  你記不記得他說
[00:28:54.720 --> 00:28:56.720]  有時是有時是有時
[00:28:56.720 --> 00:28:58.720]  其實全部都是
[00:28:58.720 --> 00:29:00.720]  有個對比的
[00:29:00.720 --> 00:29:02.720]  這個世界
[00:29:02.720 --> 00:29:04.720]  是有對比的
[00:29:04.720 --> 00:29:06.720]  在創造裡面
[00:29:06.720 --> 00:29:08.720]  有好有不好的
[00:29:08.720 --> 00:29:10.720]  光是代表福
[00:29:10.720 --> 00:29:12.720]  傳道書是代表生命
[00:29:12.720 --> 00:29:14.720]  禍是代表死
[00:29:14.720 --> 00:29:16.720]  黑暗是代表禍
[00:29:16.720 --> 00:29:18.720]  當時他們的觀念
[00:29:18.720 --> 00:29:20.720]  他們的這些
[00:29:20.720 --> 00:29:22.720]  都是這樣的
[00:29:22.720 --> 00:29:24.720]  人生是有福有禍的
[00:29:24.720 --> 00:29:28.720]  大家接不接受
[00:29:28.720 --> 00:29:32.720]  不是因為罪的
[00:29:32.720 --> 00:29:34.720]  如果你看啟示錄
[00:29:34.720 --> 00:29:36.720]  它說新天西地
[00:29:36.720 --> 00:29:38.720]  它用了一本圖畫
[00:29:38.720 --> 00:29:40.720]  它說將來沒有黑暗
[00:29:40.720 --> 00:29:42.720]  將來就沒有了
[00:29:42.720 --> 00:29:44.720]  所以你不要期望現在是天堂
[00:29:44.720 --> 00:29:46.720]  不是因為罪的
[00:29:46.720 --> 00:29:48.720]  神的創造一開始
[00:29:48.720 --> 00:29:50.720]  第一天
[00:29:50.720 --> 00:29:52.720]  都沒有罪
[00:29:52.720 --> 00:29:54.720]  他已經決定了
[00:29:54.720 --> 00:29:56.720]  有福有禍
[00:29:56.720 --> 00:30:02.720]  其實這個就是
[00:30:02.720 --> 00:30:04.720]  傳道書所說的
[00:30:04.720 --> 00:30:06.720]  我們不會明白或者覺得不滿足
[00:30:06.720 --> 00:30:10.720]  這個當然是要上天堂才行
[00:30:10.720 --> 00:30:12.720]  所以
[00:30:12.720 --> 00:30:14.720]  但你不要看現在
[00:30:14.720 --> 00:30:16.720]  這個是神的心意
[00:30:16.720 --> 00:30:18.720]  祂的創造
[00:30:18.720 --> 00:30:20.720]  就是
[00:30:20.720 --> 00:30:24.720]  約伯記也是這樣說
[00:30:24.720 --> 00:30:26.720]  約伯記說得很對
[00:30:26.720 --> 00:30:28.720]  一開始約伯
[00:30:28.720 --> 00:30:30.720]  神拿走他的東西
[00:30:30.720 --> 00:30:32.720]  祂說祂給我
[00:30:32.720 --> 00:30:34.720]  祂拿走
[00:30:34.720 --> 00:30:36.720]  這個就是創造神
[00:30:36.720 --> 00:30:38.720]  聖經是這樣說的
[00:30:38.720 --> 00:30:42.720]  我想大家想想這個
[00:30:42.720 --> 00:30:44.720]  我們很多時候覺得
[00:30:44.720 --> 00:30:46.720]  神要保守我
[00:30:46.720 --> 00:30:48.720]  救贖神學問就是這樣
[00:30:48.720 --> 00:30:50.720]  祢應該保守我 應該拯救我
[00:30:50.720 --> 00:30:52.720]  脫離這些禍
[00:30:52.720 --> 00:30:54.720]  但其實沒錯
[00:30:54.720 --> 00:30:56.720]  祂很多時候都會這樣做
[00:30:56.720 --> 00:30:58.720]  作為救贖主
[00:30:58.720 --> 00:31:00.720]  但就不一定
[00:31:00.720 --> 00:31:02.720]  是這樣的
[00:31:02.720 --> 00:31:04.720]  有很多東西是
[00:31:04.720 --> 00:31:06.720]  祂的心意
[00:31:06.720 --> 00:31:08.720]  我們接受到
[00:31:08.720 --> 00:31:14.720]  有好有不好
[00:31:14.720 --> 00:31:16.720]  這個禍不是在說
[00:31:16.720 --> 00:31:18.720]  邪惡
[00:31:18.720 --> 00:31:22.720]  其實禍很簡單
[00:31:22.720 --> 00:31:24.720]  不用做的
[00:31:24.720 --> 00:31:26.720]  你拿走福就是禍
[00:31:26.720 --> 00:31:28.720]  祂只是說這個世界
[00:31:28.720 --> 00:31:30.720]  不是天堂 不是永恆
[00:31:30.720 --> 00:31:32.720]  就是這樣
[00:31:32.720 --> 00:31:34.720]  祂今時給你
[00:31:34.720 --> 00:31:36.720]  然後明天拿走 你就是禍
[00:31:36.720 --> 00:31:38.720]  禍就是這樣
[00:31:38.720 --> 00:31:40.720]  沒有光 光就代表福
[00:31:40.720 --> 00:31:42.720]  祂今天給你福
[00:31:42.720 --> 00:31:44.720]  但有禍的存在
[00:31:44.720 --> 00:31:46.720]  光是沒有的
[00:31:46.720 --> 00:31:50.720]  我們今天晚上都是這樣
[00:31:50.720 --> 00:31:52.720]  你有健康
[00:31:52.720 --> 00:31:54.720]  有一天慢慢沒有的
[00:31:54.720 --> 00:31:56.720]  慢慢暗的
[00:31:56.720 --> 00:31:58.720]  這個是神的創造
[00:31:58.720 --> 00:32:04.720]  當然你可以解釋說
[00:32:04.720 --> 00:32:06.720]  因為人犯了罪
[00:32:06.720 --> 00:32:08.720]  其實不是這樣說的
[00:32:08.720 --> 00:32:10.720]  我很相信
[00:32:10.720 --> 00:32:12.720]  我都不想
[00:32:12.720 --> 00:32:14.720]  很難爭辯的
[00:32:14.720 --> 00:32:16.720]  如果人沒有犯罪
[00:32:16.720 --> 00:32:18.720]  是不是會永遠在地球上生存呢
[00:32:18.720 --> 00:32:20.720]  不一定
[00:32:20.720 --> 00:32:22.720]  不一定需要
[00:32:22.720 --> 00:32:24.720]  假設人不犯罪
[00:32:24.720 --> 00:32:26.720]  他很開心的生活
[00:32:26.720 --> 00:32:28.720]  到時候神接他上去
[00:32:28.720 --> 00:32:30.720]  多好
[00:32:30.720 --> 00:32:32.720]  這個不一定
[00:32:32.720 --> 00:32:34.720]  要這樣看的
[00:32:34.720 --> 00:32:36.720]  其實現在的哲學家都是這樣說的
[00:32:36.720 --> 00:32:38.720]  有些神學家
[00:32:38.720 --> 00:32:40.720]  聖經沒有說
[00:32:40.720 --> 00:32:42.720]  因為聖經寫的時候
[00:32:42.720 --> 00:32:44.720]  人已經犯了罪 所以很難這樣說
[00:32:44.720 --> 00:32:46.720]  不過神學家
[00:32:46.720 --> 00:32:48.720]  都是這樣說的
[00:32:48.720 --> 00:32:50.720]  一開始已經說有
[00:32:50.720 --> 00:32:52.720]  心臟中毒
[00:32:52.720 --> 00:32:54.720]  有下一代
[00:32:54.720 --> 00:32:56.720]  應該是代表上一代會死
[00:32:56.720 --> 00:32:58.720]  所以有下一代
[00:32:58.720 --> 00:33:00.720]  嚴重
[00:33:00.720 --> 00:33:04.720]  很多時候誤會了
[00:33:04.720 --> 00:33:06.720]  第三章說你吃了果就要死
[00:33:06.720 --> 00:33:08.720]  好像犯罪
[00:33:08.720 --> 00:33:10.720]  那個死是屬靈的死
[00:33:10.720 --> 00:33:12.720]  不是肉體的死
[00:33:12.720 --> 00:33:14.720]  因為吃了也不是馬上死
[00:33:14.720 --> 00:33:18.720]  那個是說你和神的關係
[00:33:18.720 --> 00:33:20.720]  斷了
[00:33:20.720 --> 00:33:24.720]  他早就說了
[00:33:24.720 --> 00:33:26.720]  有福有禍
[00:33:26.720 --> 00:33:32.720]  我講完那兩天
[00:33:32.720 --> 00:33:34.720]  因為這個和職場
[00:33:34.720 --> 00:33:36.720]  我想大家想想有什麼關係
[00:33:36.720 --> 00:33:40.720]  第二天
[00:33:40.720 --> 00:33:42.720]  就是
[00:33:42.720 --> 00:33:44.720]  珠水之間有空氣
[00:33:44.720 --> 00:33:46.720]  這個不是在說氧氣
[00:33:46.720 --> 00:33:48.720]  大家不要誤會
[00:33:48.720 --> 00:33:50.720]  很多人覺得
[00:33:50.720 --> 00:33:52.720]  最重要是氧氣
[00:33:52.720 --> 00:33:54.720]  其實不是的
[00:33:54.720 --> 00:33:56.720]  其實他原文是一個空間
[00:33:56.720 --> 00:33:58.720]  一個空間
[00:33:58.720 --> 00:34:00.720]  就是找東西加開水的意思
[00:34:00.720 --> 00:34:02.720]  簡單來說他不是想說空氣
[00:34:02.720 --> 00:34:04.720]  他是想說有空間
[00:34:04.720 --> 00:34:08.720]  水是代表
[00:34:08.720 --> 00:34:10.720]  其實是拿來講的
[00:34:10.720 --> 00:34:14.720]  代表性
[00:34:14.720 --> 00:34:18.720]  有空間
[00:34:18.720 --> 00:34:20.720]  空間是很重要的
[00:34:20.720 --> 00:34:24.720]  我們現在在香港人住就知道
[00:34:24.720 --> 00:34:26.720]  你真的需要空間
[00:34:26.720 --> 00:34:28.720]  你不可以這樣問
[00:34:28.720 --> 00:34:30.720]  空間的意思
[00:34:30.720 --> 00:34:32.720]  空間的意思是什麼
[00:34:32.720 --> 00:34:34.720]  你如果看第四天就知道
[00:34:34.720 --> 00:34:36.720]  空間是用來做什麼的
[00:34:36.720 --> 00:34:38.720]  擺日光月光和星
[00:34:38.720 --> 00:34:40.720]  是講時間的
[00:34:40.720 --> 00:34:42.720]  哲學也是這樣講的
[00:34:42.720 --> 00:34:44.720]  空間和時間
[00:34:44.720 --> 00:34:46.720]  是分不開的
[00:34:46.720 --> 00:34:48.720]  有空間才有時間
[00:34:48.720 --> 00:34:50.720]  不過我不爭論這些哲學的東西
[00:34:50.720 --> 00:34:52.720]  其實他講得很深的
[00:34:52.720 --> 00:34:54.720]  不過重點是
[00:34:54.720 --> 00:34:56.720]  你想想
[00:34:56.720 --> 00:34:58.720]  日光月光
[00:34:58.720 --> 00:35:00.720]  是定時的
[00:35:00.720 --> 00:35:02.720]  這個很科學化的
[00:35:02.720 --> 00:35:04.720]  我們是靠日光月光來定時的
[00:35:04.720 --> 00:35:06.720]  但是你想想
[00:35:06.720 --> 00:35:08.720]  他沒有空間就動不了
[00:35:08.720 --> 00:35:10.720]  他要動的
[00:35:10.720 --> 00:35:12.720]  才有時間
[00:35:12.720 --> 00:35:14.720]  有空間才有時間
[00:35:14.720 --> 00:35:16.720]  所以他在講
[00:35:16.720 --> 00:35:18.720]  有空間
[00:35:18.720 --> 00:35:20.720]  就是會轉的
[00:35:20.720 --> 00:35:22.720]  這個傳號書講的
[00:35:22.720 --> 00:35:24.720]  定時的
[00:35:24.720 --> 00:35:26.720]  生有時死有時
[00:35:26.720 --> 00:35:28.720]  有一個
[00:35:28.720 --> 00:35:30.720]  神做的
[00:35:30.720 --> 00:35:32.720]  時間
[00:35:32.720 --> 00:35:34.720]  你生和你死
[00:35:34.720 --> 00:35:36.720]  所有東西都是
[00:35:36.720 --> 00:35:38.720]  有它的定時
[00:35:38.720 --> 00:35:40.720]  或者你講得負面一點
[00:35:40.720 --> 00:35:42.720]  就是會轉的
[00:35:42.720 --> 00:35:44.720]  這些就是
[00:35:44.720 --> 00:35:46.720]  道家
[00:35:46.720 --> 00:35:48.720]  剛剛我們講的道家
[00:35:48.720 --> 00:35:50.720]  就是無常
[00:35:50.720 --> 00:35:52.720]  人生是無常的
[00:35:52.720 --> 00:35:54.720]  我們是無常的
[00:35:54.720 --> 00:35:56.720]  人生是無常的
[00:35:56.720 --> 00:35:58.720]  我們不喜歡這樣的
[00:35:58.720 --> 00:36:00.720]  這個傳號書講的
[00:36:00.720 --> 00:36:02.720]  我們不滿足的
