
[00:00:00.000 --> 00:00:05.240]  大胃傳的第五講
[00:20:29.160 --> 00:20:31.160]  是沒有好感的
[00:20:31.160 --> 00:20:33.160]  記不記得當薩姆爾
[00:20:33.160 --> 00:20:36.160]  去高納素羅的承繼人
[00:20:36.160 --> 00:20:38.160]  耶西差點忘記了
[00:20:38.160 --> 00:20:40.160]  自己還有個孫子
[00:20:40.160 --> 00:20:42.160]  根本就忘記了他
[00:20:42.160 --> 00:20:44.160]  跟著大衛去到以拉
[00:20:44.160 --> 00:20:46.160]  面對巨人哥利亞
[00:20:46.160 --> 00:20:48.160]  他的兄弟跟他說
[00:20:48.160 --> 00:20:50.160]  你苛管閒事
[00:20:50.160 --> 00:20:52.160]  有所好閒
[00:20:52.160 --> 00:20:54.160]  你看管的那幾隻羊
[00:20:54.160 --> 00:20:56.160]  幾隻羊你都看不見
[00:20:56.160 --> 00:20:58.160]  你為何不回去
[00:20:58.160 --> 00:21:00.160]  為何在這裡
[00:21:00.160 --> 00:21:02.160]  但現在他們開始
[00:21:02.160 --> 00:21:04.160]  來投靠大衛
[00:21:04.160 --> 00:21:06.160]  其實大衛的兄弟
[00:21:06.160 --> 00:21:10.160]  本來是在素羅的軍隊裡
[00:21:10.160 --> 00:21:12.160]  現在都棄暗投明
[00:21:12.160 --> 00:21:14.160]  來到大衛那裡
[00:21:14.160 --> 00:21:16.160]  其實這個和耶穌基督
[00:21:16.160 --> 00:21:18.160]  很相似
[00:21:18.160 --> 00:21:20.160]  耶穌基督在世的時候
[00:21:20.160 --> 00:21:22.160]  他本來的兄弟都不信他
[00:21:22.160 --> 00:21:24.160]  約翰福音七章五節
[00:21:24.160 --> 00:21:26.160]  他們根本不信耶穌基督
[00:21:26.160 --> 00:21:28.160]  但後來他們都成為
[00:21:28.160 --> 00:21:30.160]  耶穌基督的跟隨者
[00:21:30.160 --> 00:21:32.160]  瓦國 猶大
[00:21:32.160 --> 00:21:34.160]  兩個在新約裡
[00:21:34.160 --> 00:21:36.160]  都有書信
[00:21:36.160 --> 00:21:38.160]  大衛的家人
[00:21:38.160 --> 00:21:40.160]  來投靠自己
[00:21:40.160 --> 00:21:42.160]  又有一個問題
[00:21:42.160 --> 00:21:44.160]  大衛是通緝犯
[00:21:44.160 --> 00:21:46.160]  現在他的家人
[00:21:46.160 --> 00:21:48.160]  都變成通緝犯
[00:21:48.160 --> 00:21:50.160]  很危險的
[00:21:50.160 --> 00:21:52.160]  他父母都來投靠自己
[00:21:52.160 --> 00:21:56.160]  所以他要將他的父母
[00:21:56.160 --> 00:21:58.160]  帶到摩鴉
[00:21:58.160 --> 00:22:02.160]  給摩鴉王照顧他們
[00:22:02.160 --> 00:22:04.160]  有人會問
[00:22:04.160 --> 00:22:06.160]  那麼多地方不去
[00:22:06.160 --> 00:22:08.160]  為什麼大衛要去摩鴉
[00:22:08.160 --> 00:22:10.160]  摩鴉給以色列人的印象
[00:22:10.160 --> 00:22:12.160]  不是那麼好
[00:22:12.160 --> 00:22:14.160]  首先他是羅德和大女
[00:22:14.160 --> 00:22:16.160]  亂倫所生的後裔
[00:22:16.160 --> 00:22:18.160]  以色列人都看不起他們
[00:22:18.160 --> 00:22:20.160]  還有在摩西時代
[00:22:20.160 --> 00:22:22.160]  摩鴉的女子
[00:22:22.160 --> 00:22:24.160]  還來引誘以色列人
[00:22:24.160 --> 00:22:26.160]  犯姦淫
[00:22:26.160 --> 00:22:28.160]  文素記的二十五章
[00:22:28.160 --> 00:22:30.160]  所以不是很好的印象
[00:22:30.160 --> 00:22:32.160]  但記不記得
[00:22:32.160 --> 00:22:34.160]  大衛的真祖母是誰
[00:22:34.160 --> 00:22:36.160]  是路德
[00:22:36.160 --> 00:22:38.160]  路德是什麼人
[00:22:38.160 --> 00:22:40.160]  是摩鴉女子
[00:22:40.160 --> 00:22:42.160]  所以大衛認為
[00:22:42.160 --> 00:22:44.160]  將他的父母帶到摩鴉
[00:22:44.160 --> 00:22:46.160]  摩鴉王會照顧他們
[00:22:46.160 --> 00:22:48.160]  當摩鴉王
[00:22:48.160 --> 00:22:50.160]  答應照顧大衛的父母
[00:22:50.160 --> 00:22:52.160]  大衛就回到亞都蘭東
[00:22:52.160 --> 00:22:54.160]  我們看到大衛
[00:22:54.160 --> 00:22:56.160]  真的很孝順
[00:22:56.160 --> 00:22:58.160]  他先照顧了自己的父母
[00:22:58.160 --> 00:23:00.160]  雖然大衛現在有家人
[00:23:00.160 --> 00:23:02.160]  他的兄弟
[00:23:02.160 --> 00:23:04.160]  和六百個勇士
[00:23:04.160 --> 00:23:06.160]  和他在一起
[00:23:06.160 --> 00:23:08.160]  但他仍然很孤單
[00:23:08.160 --> 00:23:10.160]  你說為什麼
[00:23:10.160 --> 00:23:12.160]  一個人有憂鬱症的時候
[00:23:12.160 --> 00:23:14.160]  雖然有家人
[00:23:14.160 --> 00:23:16.160]  有朋友
[00:23:16.160 --> 00:23:18.160]  護著你
[00:23:18.160 --> 00:23:20.160]  你都會覺得很孤單
[00:23:20.160 --> 00:23:22.160]  很多時候
[00:23:22.160 --> 00:23:24.160]  人來說
[00:23:24.160 --> 00:23:26.160]  依賴朋友
[00:23:26.160 --> 00:23:28.160]  家人
[00:23:28.160 --> 00:23:30.160]  但當你有憂鬱症的時候
[00:23:30.160 --> 00:23:32.160]  你發覺只有神
[00:23:32.160 --> 00:23:34.160]  你才可以依靠
[00:23:34.160 --> 00:23:36.160]  你才是真正的避難所
[00:23:36.160 --> 00:23:38.160]  有很多人說
[00:23:38.160 --> 00:23:40.160]  大衛是領袖
[00:23:40.160 --> 00:23:42.160]  領袖怎會孤單
[00:23:42.160 --> 00:23:44.160]  其實我可以告訴你
[00:23:44.160 --> 00:23:46.160]  領袖其實是非常孤單
[00:23:46.160 --> 00:23:48.160]  你不要以為
[00:23:48.160 --> 00:23:50.160]  有那麼多人跟隨他
[00:23:50.160 --> 00:23:52.160]  但是領袖的生活
[00:23:52.160 --> 00:23:54.160]  是非常非常孤單
[00:23:54.160 --> 00:23:56.160]  在這個時候
[00:23:56.160 --> 00:23:58.160]  大衛學到什麼
[00:23:58.160 --> 00:24:00.160]  在這個時候他就寫了
[00:24:00.160 --> 00:24:02.160]  詩篇的57篇
[00:24:02.160 --> 00:24:04.160]  和詩篇的142篇
[00:24:04.160 --> 00:24:06.160]  我叫亞道蘭洞
[00:24:06.160 --> 00:24:08.160]  做洞中的書院
[00:24:08.160 --> 00:24:10.160]  因為他在那裡
[00:24:10.160 --> 00:24:12.160]  學到很多東西
[00:24:12.160 --> 00:24:14.160]  從詩篇的142篇和57篇
[00:24:14.160 --> 00:24:16.160]  我們可以明白
[00:24:16.160 --> 00:24:18.160]  大衛內心的處境
[00:24:18.160 --> 00:24:20.160]  在這兩篇的詩歌
[00:24:20.160 --> 00:24:22.160]  大衛都叫神做他的避難所
[00:24:22.160 --> 00:24:24.160]  尤其是
[00:24:24.160 --> 00:24:26.160]  詩篇的142篇
[00:24:26.160 --> 00:24:28.160]  是一篇的訓誨詩
[00:24:28.160 --> 00:24:30.160]  訓誨詩是什麼
[00:24:30.160 --> 00:24:32.160]  就是有教訓的詩篇
[00:24:32.160 --> 00:24:34.160]  在這詩篇裡
[00:24:34.160 --> 00:24:36.160]  一共有13篇訓誨詩
[00:24:36.160 --> 00:24:38.160]  就是詩篇的
[00:24:38.160 --> 00:24:40.160]  32篇42
[00:24:40.160 --> 00:24:42.160]  44 45
[00:24:42.160 --> 00:24:44.160]  52至55
[00:24:44.160 --> 00:24:46.160]  74 78
[00:24:46.160 --> 00:24:48.160]  88 89
[00:24:48.160 --> 00:24:50.160]  和142篇
[00:24:50.160 --> 00:24:52.160]  是給我們有教訓的詩篇
[00:24:52.160 --> 00:24:54.160]  就是當我們遇見
[00:24:54.160 --> 00:24:56.160]  有很相似的情形的時候
[00:24:56.160 --> 00:24:58.160]  這些詩篇都成為我們的力量
[00:24:58.160 --> 00:25:00.160]  當我們讀這些詩篇的時候
[00:25:00.160 --> 00:25:02.160]  我們就懂得怎樣做
[00:25:02.160 --> 00:25:04.160]  例如今天
[00:25:04.160 --> 00:25:06.160]  142篇
[00:25:06.160 --> 00:25:08.160]  給我們看到大衛進入了黑洞
[00:25:08.160 --> 00:25:10.160]  情緒低落
[00:25:10.160 --> 00:25:12.160]  當我們有憂鬱症
[00:25:12.160 --> 00:25:14.160]  當我們發覺沒有前途
[00:25:14.160 --> 00:25:16.160]  當我們發覺沒有希望的時候
[00:25:16.160 --> 00:25:18.160]  這一篇的詩篇
[00:25:18.160 --> 00:25:20.160]  就成為我們的座右銘
[00:25:20.160 --> 00:25:22.160]  要走出憂鬱黑暗
[00:25:22.160 --> 00:25:24.160]  今天我們看到
[00:25:24.160 --> 00:25:26.160]  一個人的心
[00:25:26.160 --> 00:25:28.160]  今天我們看到
[00:25:28.160 --> 00:25:30.160]  一共有六點
[00:25:30.160 --> 00:25:32.160]  就是由詩篇的142篇
[00:25:32.160 --> 00:25:34.160]  和詩篇的57篇
[00:25:34.160 --> 00:25:36.160]  我們所見到
[00:25:36.160 --> 00:25:38.160]  我本來想叫這篇
[00:25:38.160 --> 00:25:40.160]  道做從傾訴患難
[00:25:40.160 --> 00:25:42.160]  到崇洋主名
[00:25:42.160 --> 00:25:44.160]  為什麼有這樣的題目
[00:25:44.160 --> 00:25:46.160]  因為有六個步驟
[00:25:46.160 --> 00:25:48.160]  首先是要向神
[00:25:48.160 --> 00:25:50.160]  傾訴患難
[00:25:50.160 --> 00:25:52.160]  告訴神
[00:25:52.160 --> 00:25:54.160]  你的患難你的苦處
[00:25:54.160 --> 00:25:56.160]  然後去到最後第六點
[00:25:56.160 --> 00:25:58.160]  崇洋主名
[00:25:58.160 --> 00:26:00.160]  當你由傾訴患難
[00:26:00.160 --> 00:26:02.160]  去到讚美神
[00:26:02.160 --> 00:26:04.160]  你的憂鬱症就會慢慢好起來
[00:26:04.160 --> 00:26:06.160]  所以第一點
[00:26:06.160 --> 00:26:08.160]  是什麼?
[00:26:08.160 --> 00:26:10.160]  我們要向神哀求
[00:26:10.160 --> 00:26:12.160]  神是准許我們
[00:26:12.160 --> 00:26:14.160]  向祂發洩我們的情感
[00:26:14.160 --> 00:26:16.160]  我們可以向神
[00:26:16.160 --> 00:26:18.160]  大大地來呼求
[00:26:18.160 --> 00:26:20.160]  就好像詩篇的142篇
[00:26:20.160 --> 00:26:22.160]  一至二節
[00:26:22.160 --> 00:26:24.160]  大衛說
[00:26:24.160 --> 00:26:26.160]  我發聲宣告耶和華
[00:26:26.160 --> 00:26:28.160]  然後再重複
[00:26:28.160 --> 00:26:30.160]  發聲懇求耶和華
[00:26:30.160 --> 00:26:32.160]  我在祂面前套路
[00:26:32.160 --> 00:26:34.160]  我的苦情
[00:26:34.160 --> 00:26:36.160]  陳說我的患難
[00:26:36.160 --> 00:26:38.160]  有沒有看到套路我的苦情
[00:26:38.160 --> 00:26:40.160]  神就是要我們在祂的面前
[00:26:40.160 --> 00:26:42.160]  來套路我們的苦情
[00:26:42.160 --> 00:26:44.160]  發聲這個字
[00:26:44.160 --> 00:26:46.160]  原文的希伯來文
[00:26:46.160 --> 00:26:48.160]  的意思是什麼?
[00:26:48.160 --> 00:26:50.160]  大聲叫
[00:26:50.160 --> 00:26:52.160]  在山洞裡大聲叫
[00:26:52.160 --> 00:26:54.160]  有回音的
[00:26:54.160 --> 00:26:56.160]  很恐怖的
[00:26:56.160 --> 00:26:58.160]  大聲叫有回音
[00:26:58.160 --> 00:27:00.160]  山洞裡還有600個人
[00:27:00.160 --> 00:27:02.160]  當大衛在叫的時候
[00:27:02.160 --> 00:27:04.160]  你猜他們會覺得怎樣?
[00:27:04.160 --> 00:27:06.160]  我們的領袖瘋了
[00:27:06.160 --> 00:27:08.160]  為什麼會這樣?
[00:27:08.160 --> 00:27:10.160]  大衛已經放下了自己
[00:27:10.160 --> 00:27:12.160]  他已經不在乎
[00:27:12.160 --> 00:27:14.160]  他向神來呼叫
[00:27:14.160 --> 00:27:16.160]  有很多人
[00:27:16.160 --> 00:27:18.160]  在大衛面前
[00:27:18.160 --> 00:27:20.160]  有很多人
[00:27:20.160 --> 00:27:22.160]  在患難當中都不肯
[00:27:22.160 --> 00:27:24.160]  向神呼求
[00:27:24.160 --> 00:27:26.160]  為什麼?有很多人會說
[00:27:26.160 --> 00:27:28.160]  神都知道我需要什麼
[00:27:28.160 --> 00:27:30.160]  何必向神呼求
[00:27:30.160 --> 00:27:32.160]  神是知道一切的
[00:27:32.160 --> 00:27:34.160]  但是
[00:27:34.160 --> 00:27:36.160]  神和我們的關係
[00:27:36.160 --> 00:27:38.160]  就好像父母和子女的關係
[00:27:38.160 --> 00:27:40.160]  一樣
[00:27:40.160 --> 00:27:42.160]  當我們的子女需要什麼
[00:27:42.160 --> 00:27:44.160]  你猜父母不知道嗎?
[00:27:44.160 --> 00:27:46.160]  父母絕對知道
[00:27:46.160 --> 00:27:48.160]  但是當你的子女
[00:27:48.160 --> 00:27:50.160]  來跟你說
[00:27:50.160 --> 00:27:52.160]  爸爸,我需要這東西
[00:27:52.160 --> 00:27:54.160]  或者去跟媽媽說
[00:27:54.160 --> 00:27:56.160]  媽媽,你可不可以
[00:27:56.160 --> 00:27:58.160]  幫我做這件事
[00:27:58.160 --> 00:28:00.160]  是不是特別的甜蜜
[00:28:00.160 --> 00:28:02.160]  特別的親切
[00:28:02.160 --> 00:28:04.160]  所以神都是一樣
[00:28:04.160 --> 00:28:06.160]  他當然知道我們需要什麼
[00:28:06.160 --> 00:28:08.160]  但當我們向他呼求
[00:28:08.160 --> 00:28:10.160]  向他哀求的時候
[00:28:10.160 --> 00:28:12.160]  他覺得特別的親切
[00:28:12.160 --> 00:28:14.160]  特別的甜蜜
[00:28:14.160 --> 00:28:16.160]  在大衛面前有很多例子
[00:28:16.160 --> 00:28:18.160]  我們看到都是
[00:28:18.160 --> 00:28:20.160]  向神呼求
[00:28:20.160 --> 00:28:22.160]  第一個例子就是在耶利米哀歌
[00:28:22.160 --> 00:28:24.160]  裡面
[00:28:24.160 --> 00:28:26.160]  我們都知道耶利米哀歌
[00:28:26.160 --> 00:28:28.160]  是怎樣成書的
[00:28:28.160 --> 00:28:30.160]  就是以色列人亡國
[00:28:30.160 --> 00:28:32.160]  耶路撒冷被淪陷
[00:28:32.160 --> 00:28:34.160]  聖殿被毀
[00:28:34.160 --> 00:28:36.160]  人被屠殺
[00:28:36.160 --> 00:28:38.160]  所以耶利米先知
[00:28:38.160 --> 00:28:40.160]  叫以色列人起來呼喊
[00:28:40.160 --> 00:28:42.160]  在主的面前
[00:28:42.160 --> 00:28:44.160]  傾心如水
[00:28:44.160 --> 00:28:46.160]  向主舉手禱告
[00:28:46.160 --> 00:28:48.160]  耶利米哀歌的二章十九節
[00:28:48.160 --> 00:28:50.160]  這個和大衛所說
[00:28:50.160 --> 00:28:52.160]  向神吐露苦情
[00:28:52.160 --> 00:28:54.160]  是不是一模一樣
[00:28:54.160 --> 00:28:56.160]  傾心如水
[00:28:56.160 --> 00:28:58.160]  向神說出你的苦處
[00:28:58.160 --> 00:29:00.160]  還有
[00:29:00.160 --> 00:29:02.160]  在《說撒姆》以上的一章十五節
[00:29:02.160 --> 00:29:04.160]  記不記得哈娜
[00:29:04.160 --> 00:29:06.160]  哈娜的故事
[00:29:06.160 --> 00:29:08.160]  她沒有兒子生
[00:29:08.160 --> 00:29:10.160]  二奶又有兒子又有女兒
[00:29:10.160 --> 00:29:12.160]  在她的面前
[00:29:12.160 --> 00:29:14.160]  經常嘲笑哈娜
[00:29:14.160 --> 00:29:16.160]  於是哈娜在耶和華的面前
[00:29:16.160 --> 00:29:18.160]  傾心吐意
[00:29:18.160 --> 00:29:20.160]  傾心吐意
[00:29:20.160 --> 00:29:22.160]  《說撒姆》以上的一章十五節
[00:29:22.160 --> 00:29:24.160]  傾心如水
[00:29:24.160 --> 00:29:26.160]  還有大衛向神吐露苦情
[00:29:26.160 --> 00:29:28.160]  都是一模一樣
[00:29:28.160 --> 00:29:32.160]  大衛已經走投無路
[00:29:32.160 --> 00:29:34.160]  他離開了自己的太太米甲
[00:29:34.160 --> 00:29:36.160]  他離開了自己最好的朋友約拿丹
[00:29:36.160 --> 00:29:38.160]  他離開了自己最好的朋友約拿丹
[00:29:38.160 --> 00:29:40.160]  他離開了自己最好的朋友約拿丹
[00:29:40.160 --> 00:29:42.160]  他說了謊話
[00:29:42.160 --> 00:29:44.160]  令到整個祭司城的人全部被屠殺
[00:29:44.160 --> 00:29:46.160]  現在還被訴羅繼續追殺
[00:29:46.160 --> 00:29:48.160]  現在還被訴羅繼續追殺
[00:29:48.160 --> 00:29:50.160]  你想想他會覺得怎樣
[00:29:50.160 --> 00:29:52.160]  他真的情緒低落
[00:29:52.160 --> 00:29:54.160]  他真的憂鬱
[00:29:54.160 --> 00:29:56.160]  所以他向神來呼求
[00:29:56.160 --> 00:29:58.160]  很多時神就會像大衛一樣
[00:29:58.160 --> 00:30:00.160]  很多時神就會像大衛一樣
[00:30:00.160 --> 00:30:02.160]  將我們身邊的東西全部拿走
[00:30:02.160 --> 00:30:04.160]  將我們身邊的東西全部拿走
[00:30:04.160 --> 00:30:06.160]  當我們身邊還有很多東西的時候
[00:30:06.160 --> 00:30:08.160]  我們將注意力放在哪裏呢
[00:30:08.160 --> 00:30:10.160]  我們將注意力放在哪裏呢
[00:30:10.160 --> 00:30:12.160]  就是這些東西的身上
[00:30:12.160 --> 00:30:14.160]  親朋戚友
[00:30:14.160 --> 00:30:16.160]  我們所有的東西的身上
[00:30:16.160 --> 00:30:18.160]  但當神將這些東西全部拿走
[00:30:18.160 --> 00:30:20.160]  迫使我們歸向神
[00:30:20.160 --> 00:30:22.160]  迫使我們歸向神
[00:30:22.160 --> 00:30:24.160]  很多時我們都是將注意力放在親朋戚友的身上
[00:30:24.160 --> 00:30:26.160]  很多時我們都是將注意力放在親朋戚友的身上
[00:30:26.160 --> 00:30:28.160]  一有事的時候我們會怎樣呢
[00:30:28.160 --> 00:30:30.160]  馬上拿起電話
[00:30:30.160 --> 00:30:32.160]  打電話給我的朋友
[00:30:32.160 --> 00:30:34.160]  看看他們教我怎樣做
[00:30:34.160 --> 00:30:36.160]  他們有什麼意見
[00:30:36.160 --> 00:30:38.160]  但我們所應該追求的是神
[00:30:38.160 --> 00:30:40.160]  但我們所應該追求的是神
[00:30:40.160 --> 00:30:42.160]  不是我們的親朋戚友
[00:30:42.160 --> 00:30:44.160]  有沒有看到大衛在詩篇的142篇
[00:30:44.160 --> 00:30:46.160]  有沒有看到大衛在詩篇的142篇
[00:30:46.160 --> 00:30:48.160]  他怎樣說呢
[00:30:48.160 --> 00:30:50.160]  求你向我右邊觀看
[00:30:50.160 --> 00:30:52.160]  等一會我們會解釋這一節的經文
[00:30:52.160 --> 00:30:54.160]  他說我曾向你哀求
[00:30:54.160 --> 00:30:56.160]  求你質疑聽我的呼求
[00:30:56.160 --> 00:30:58.160]  求你救我脫離
[00:30:58.160 --> 00:31:00.160]  逼迫我的人
[00:31:00.160 --> 00:31:02.160]  求你領我出來
[00:31:02.160 --> 00:31:04.160]  被困之地
[00:31:04.160 --> 00:31:06.160]  有沒有看到求你求你求你
[00:31:06.160 --> 00:31:08.160]  有沒有看到求你求你求你
[00:31:08.160 --> 00:31:10.160]  不斷出現
[00:31:10.160 --> 00:31:12.160]  大衛就是向神呼求
[00:31:12.160 --> 00:31:14.160]  你可以想像他就是在山洞裏
[00:31:14.160 --> 00:31:16.160]  不斷向神呼求
[00:31:16.160 --> 00:31:18.160]  不斷向神呼求
[00:31:18.160 --> 00:31:20.160]  為什麼有些人遇見萬難
[00:31:20.160 --> 00:31:22.160]  還不向神呼求呢
[00:31:22.160 --> 00:31:24.160]  他們認為他們仍然可以
[00:31:24.160 --> 00:31:26.160]  處理他們眼前的事
[00:31:26.160 --> 00:31:28.160]  處理他們眼前的事
[00:31:28.160 --> 00:31:30.160]  仍然可以面對他們眼前的事
[00:31:30.160 --> 00:31:32.160]  他們就不向神呼求
[00:31:32.160 --> 00:31:34.160]  這就帶領我們
[00:31:34.160 --> 00:31:36.160]  去到第二點
[00:31:36.160 --> 00:31:38.160]  我們要承認自己的軟弱
[00:31:38.160 --> 00:31:40.160]  很多時候當我們不承認
[00:31:40.160 --> 00:31:42.160]  自己的軟弱
[00:31:42.160 --> 00:31:44.160]  我們不會向神呼求
[00:31:44.160 --> 00:31:46.160]  在詩篇的142篇
[00:31:46.160 --> 00:31:48.160]  第三節大衛說
[00:31:48.160 --> 00:31:50.160]  我的靈在我面前
[00:31:50.160 --> 00:31:52.160]  發奔的時候
[00:31:52.160 --> 00:31:54.160]  你知道我的道路
[00:31:54.160 --> 00:31:56.160]  發奔這個字是什麼意思
[00:31:56.160 --> 00:31:58.160]  是軟弱的意思
[00:31:58.160 --> 00:32:00.160]  神啊你知道我發奔
[00:32:00.160 --> 00:32:02.160]  你知道我軟弱
[00:32:02.160 --> 00:32:04.160]  你知道我筋疲力遠
[00:32:04.160 --> 00:32:06.160]  你知道我山窮水盡
[00:32:06.160 --> 00:32:08.160]  我不能夠再支撐下去
[00:32:08.160 --> 00:32:10.160]  我不能夠再依靠自己
[00:32:10.160 --> 00:32:12.160]  這個就是原因
[00:32:12.160 --> 00:32:14.160]  神將我們身邊的東西
[00:32:14.160 --> 00:32:16.160]  全部拿走
[00:32:16.160 --> 00:32:18.160]  你說
[00:32:18.160 --> 00:32:20.160]  神這樣做不愛我
[00:32:20.160 --> 00:32:22.160]  不是的
[00:32:22.160 --> 00:32:24.160]  神就是愛你才將你的資源
[00:32:24.160 --> 00:32:26.160]  全部拿走
[00:32:26.160 --> 00:32:28.160]  你是可以依靠祂
[00:32:28.160 --> 00:32:30.160]  以至你是可以將注意力
[00:32:30.160 --> 00:32:32.160]  放在祂的身上
[00:32:32.160 --> 00:32:34.160]  大衛說我筋疲力遠
[00:32:34.160 --> 00:32:36.160]  我發奔
[00:32:36.160 --> 00:32:38.160]  神甚至會容許
[00:32:38.160 --> 00:32:40.160]  有病淋到你的身上
[00:32:40.160 --> 00:32:42.160]  甚至會容許
[00:32:42.160 --> 00:32:44.160]  有問題出現在你的精神
[00:32:44.160 --> 00:32:46.160]  在你的心理上
[00:32:46.160 --> 00:32:48.160]  甚至會容許將你物質上的東西
[00:32:48.160 --> 00:32:50.160]  一切拿走
[00:32:50.160 --> 00:32:52.160]  不是祂不愛你
[00:32:52.160 --> 00:32:54.160]  剛剛相反
[00:32:54.160 --> 00:32:56.160]  是祂把一切拿走
[00:32:56.160 --> 00:32:58.160]  你才會承認自己的軟弱
[00:32:58.160 --> 00:33:00.160]  你才會依靠神
[00:33:00.160 --> 00:33:04.160]  在述詩篇的142篇第四節
[00:33:04.160 --> 00:33:06.160]  大衛說求你
[00:33:06.160 --> 00:33:08.160]  向我右邊觀看
[00:33:08.160 --> 00:33:10.160]  因為沒有人認識我
[00:33:10.160 --> 00:33:12.160]  我無處避難
[00:33:12.160 --> 00:33:14.160]  也沒有人眷顧我
[00:33:14.160 --> 00:33:16.160]  為什麼向右邊觀看
[00:33:16.160 --> 00:33:18.160]  以色列人
[00:33:18.160 --> 00:33:20.160]  是他們的傳統
[00:33:20.160 --> 00:33:22.160]  最重要的人站在他右邊
[00:33:22.160 --> 00:33:24.160]  就像我們拍照
[00:33:24.160 --> 00:33:26.160]  他們會將最重要的人
[00:33:26.160 --> 00:33:28.160]  放在他們的右邊
[00:33:28.160 --> 00:33:30.160]  現在大衛說
[00:33:30.160 --> 00:33:32.160]  你向我右邊觀看
[00:33:32.160 --> 00:33:34.160]  沒有人
[00:33:34.160 --> 00:33:36.160]  沒有人站在我右邊
[00:33:36.160 --> 00:33:38.160]  沒有人能照顧他
[00:33:38.160 --> 00:33:40.160]  沒有人能幫助我
[00:33:40.160 --> 00:33:42.160]  沒有人眷顧我
[00:33:42.160 --> 00:33:44.160]  不是有家人
[00:33:44.160 --> 00:33:46.160]  大衛有很多家人和勇士
[00:33:46.160 --> 00:33:48.160]  在他四周嗎
[00:33:48.160 --> 00:33:50.160]  我剛才也說過
[00:33:50.160 --> 00:33:52.160]  當你有憂鬱症
[00:33:52.160 --> 00:33:54.160]  當你有情緒病的時候
[00:33:54.160 --> 00:33:56.160]  大把人污著你也沒有用
[00:33:56.160 --> 00:33:58.160]  你會覺得非常孤單
[00:33:58.160 --> 00:34:02.160]  在詩篇的142篇第六節
[00:34:02.160 --> 00:34:04.160]  大衛說我落到極悲之地
[00:34:04.160 --> 00:34:08.160]  求你救我脫離迫迫我的人
[00:34:08.160 --> 00:34:10.160]  因為他們比我強
[00:34:10.160 --> 00:34:14.160]  有沒有看到大衛認輸
[00:34:14.160 --> 00:34:16.160]  他們比我強啊神
[00:34:16.160 --> 00:34:18.160]  我發瘋啊
[00:34:18.160 --> 00:34:20.160]  我孤立啊
[00:34:20.160 --> 00:34:22.160]  我已經認命了
[00:34:22.160 --> 00:34:25.160]  他完全放下了他自己的承認
[00:34:25.160 --> 00:34:27.160]  他自己的怨言
[00:34:27.160 --> 00:34:29.160]  這個是誰來的
[00:34:29.160 --> 00:34:31.160]  這個是大衛啊
[00:34:31.160 --> 00:34:33.160]  是以色列人將來的王
[00:34:33.160 --> 00:34:35.160]  都會是這樣
[00:34:35.160 --> 00:34:37.160]  所以你感到憂鬱
[00:34:37.160 --> 00:34:39.160]  你感到情緒低落
[00:34:39.160 --> 00:34:41.160]  你不要自卑
[00:34:41.160 --> 00:34:43.160]  不要緊的
[00:34:43.160 --> 00:34:45.160]  當你走出來的時候
[00:34:45.160 --> 00:34:47.160]  你可能像大衛那樣
[00:34:47.160 --> 00:34:49.160]  大大地被神使用
[00:34:49.160 --> 00:34:51.160]  當我們有憂鬱的時候
[00:34:51.160 --> 00:34:55.160]  第一步就是向神來呼求
[00:34:55.160 --> 00:34:57.160]  但不要停在那裏
[00:34:57.160 --> 00:34:59.160]  要承認自己的軟弱
[00:34:59.160 --> 00:35:02.160]  還有我們要倚靠神
[00:35:02.160 --> 00:35:05.160]  在詩篇的142篇第五節
[00:35:05.160 --> 00:35:07.160]  耶和華啊
[00:35:07.160 --> 00:35:09.160]  我曾向你哀求
[00:35:09.160 --> 00:35:11.160]  我說你是我的避難所
[00:35:11.160 --> 00:35:14.160]  在活人之地你是我的福分
[00:35:14.160 --> 00:35:17.160]  這節經文的文法很有趣
[00:35:17.160 --> 00:35:19.160]  是現代式
[00:35:19.160 --> 00:35:21.160]  不是過去式
[00:35:21.160 --> 00:35:24.160]  大衛不是說你以前是我的避難所
[00:35:24.160 --> 00:35:26.160]  是我的福分
[00:35:26.160 --> 00:35:29.160]  大衛也不是說你將來會是我的避難所
[00:35:29.160 --> 00:35:31.160]  會是我的福分
[00:35:31.160 --> 00:35:34.160]  大衛說你現在就是我的避難所
[00:35:34.160 --> 00:35:36.160]  你現在就是我的福分
[00:35:36.160 --> 00:35:38.160]  大衛在哪裏啊
[00:35:38.160 --> 00:35:41.160]  在山洞裏面漆黑一片
[00:35:41.160 --> 00:35:44.160]  但他覺得神與他同在
[00:35:44.160 --> 00:35:47.160]  他覺得神的福分與他同在
[00:35:47.160 --> 00:35:51.160]  這就是他有倚靠神的心
[00:35:51.160 --> 00:35:54.160]  詩篇的142篇第三節
[00:35:54.160 --> 00:35:57.160]  你知道我的道路
[00:35:57.160 --> 00:35:59.160]  在我行的路上
[00:35:59.160 --> 00:36:02.160]  敵人為我暗設網羅
[00:36:02.160 --> 00:36:05.160]  雖然敵人暗設網羅
[00:36:05.160 --> 00:36:07.160]  但大衛說不怕
[00:36:07.160 --> 00:36:09.160]  你知道我的道路
[00:36:09.160 --> 00:36:11.160]  我倚靠你
