
[00:00:00.000 --> 00:00:09.380]  而這個獸就有形象,是用炮,紅的腳,是獅子
[00:17:58.040 --> 00:18:00.040]  收的數目
[00:18:00.040 --> 00:18:02.040]  我們要明白就是
[00:18:02.040 --> 00:18:04.040]  希伯萊文和希列文
[00:18:04.040 --> 00:18:06.040]  原來每個字母都是一個數值
[00:18:06.040 --> 00:18:08.040]  希伯萊文
[00:18:08.040 --> 00:18:10.040]  就22個
[00:18:10.040 --> 00:18:12.040]  就頭一
[00:18:12.040 --> 00:18:14.040]  就是第一個
[00:18:14.040 --> 00:18:16.040]  由α到第九個
[00:18:16.040 --> 00:18:18.040]  就是1到9
[00:18:18.040 --> 00:18:20.040]  跟著第十個
[00:18:20.040 --> 00:18:22.040]  就是十個
[00:18:22.040 --> 00:18:24.040]  十一個就是20
[00:18:24.040 --> 00:18:26.040]  跟著就是3040到90
[00:18:26.040 --> 00:18:28.040]  然後到20個字母就是100
[00:18:28.040 --> 00:18:30.040]  200300
[00:18:30.040 --> 00:18:32.040]  好了
[00:18:32.040 --> 00:18:34.040]  如果化成英文
[00:18:34.040 --> 00:18:36.040]  很容易的
[00:18:36.040 --> 00:18:38.040]  由α到I
[00:18:38.040 --> 00:18:40.040]  ABCDEFGHI
[00:18:40.040 --> 00:18:42.040]  就9
[00:18:42.040 --> 00:18:44.040]  J就是10
[00:18:44.040 --> 00:18:46.040]  K就是20
[00:18:46.040 --> 00:18:48.040]  L就是30
[00:18:48.040 --> 00:18:50.040]  J到R就是10
[00:18:50.040 --> 00:18:52.040]  到90
[00:18:52.040 --> 00:18:54.040]  S到Z就是
[00:18:54.040 --> 00:18:56.040]  10到800
[00:18:56.040 --> 00:18:58.040]  就是26個字母
[00:18:58.040 --> 00:19:00.040]  我不知道你知不知道
[00:19:00.040 --> 00:19:02.040]  比如說星塵
[00:19:02.040 --> 00:19:04.040]  星塵C就是3
[00:19:04.040 --> 00:19:06.040]  H就是8
[00:19:06.040 --> 00:19:08.040]  A就是1
[00:19:08.040 --> 00:19:10.040]  N就是40
[00:19:10.040 --> 00:19:12.040]  加起來就是52
[00:19:12.040 --> 00:19:14.040]  不過它不是用英文
[00:19:14.040 --> 00:19:16.040]  它就是用希伯萊文
[00:19:16.040 --> 00:19:18.040]  所以說數字
[00:19:18.040 --> 00:19:20.040]  大概你猜出
[00:19:20.040 --> 00:19:22.040]  它是拼
[00:19:22.040 --> 00:19:24.040]  由什麼數字
[00:19:24.040 --> 00:19:26.040]  英文字去拼湊出來
[00:19:26.040 --> 00:19:30.040]  比如說英文N
[00:19:30.040 --> 00:19:32.040]  就是101
[00:19:32.040 --> 00:19:34.040]  mark就是61
[00:19:34.040 --> 00:19:36.040]  在龐佩裏面
[00:19:36.040 --> 00:19:38.040]  就有一個男仔
[00:19:38.040 --> 00:19:40.040]  在牆上寫下一個數字
[00:19:40.040 --> 00:19:42.040]  他說我愛上一個女孩
[00:19:42.040 --> 00:19:44.040]  他的數字就是545
[00:19:44.040 --> 00:19:46.040]  不過拉丁文
[00:19:46.040 --> 00:19:48.040]  拉丁文也是一樣
[00:19:48.040 --> 00:19:50.040]  就是它的字母
[00:19:50.040 --> 00:19:52.040]  猶太人對數字
[00:19:52.040 --> 00:19:54.040]  是很有興趣的
[00:19:54.040 --> 00:19:56.040]  所以猶太人是很喜歡
[00:19:56.040 --> 00:19:58.040]  玩這個遊戲
[00:19:58.040 --> 00:20:00.040]  阿伯勒罕
[00:20:00.040 --> 00:20:02.040]  救羅德
[00:20:02.040 --> 00:20:04.040]  他帶著318個壯丁
[00:20:04.040 --> 00:20:06.040]  為什麼
[00:20:06.040 --> 00:20:08.040]  318個壯丁
[00:20:08.040 --> 00:20:10.040]  那麼囂張呢
[00:20:10.040 --> 00:20:12.040]  不319不316呢
[00:20:12.040 --> 00:20:14.040]  他的僕人以利以謝
[00:20:14.040 --> 00:20:16.040]  他那個希伯萊文
[00:20:16.040 --> 00:20:18.040]  拆開來就是
[00:20:18.040 --> 00:20:20.040]  200+7+70+10+30+1
[00:20:20.040 --> 00:20:22.040]  剛剛是
[00:20:22.040 --> 00:20:24.040]  318
[00:20:24.040 --> 00:20:26.040]  有沒有想過
[00:20:26.040 --> 00:20:28.040]  那麼奇怪
[00:20:28.040 --> 00:20:30.040]  所以阿伯勒罕
[00:20:30.040 --> 00:20:32.040]  因為以利以謝的數字
[00:20:32.040 --> 00:20:34.040]  318所以其實帶了
[00:20:34.040 --> 00:20:36.040]  318個壯丁
[00:20:36.040 --> 00:20:38.040]  想到勾勢頭
[00:20:38.040 --> 00:20:40.040]  為什麼那麼奇怪呢
[00:20:40.040 --> 00:20:42.040]  原來有這樣的原因
[00:20:42.040 --> 00:20:44.040]  還有
[00:20:44.040 --> 00:20:48.040]  阿當呢就是40+4+1=45
[00:20:48.040 --> 00:20:50.040]  夏娃呢就是加起來19
[00:20:50.040 --> 00:20:52.040]  夜和華20
[00:20:52.040 --> 00:20:54.040]  所以猶太人就說女人禍取
[00:20:54.040 --> 00:20:56.040]  為什麼呢
[00:20:56.040 --> 00:20:58.040]  阿當減了夜和華就等於夏娃
[00:20:58.040 --> 00:21:00.040]  就是阿當不愛夜和華
[00:21:00.040 --> 00:21:02.040]  就剩下的就是夏娃
[00:21:02.040 --> 00:21:04.040]  所以夏娃呢
[00:21:04.040 --> 00:21:06.040]  所以猶太人對女人
[00:21:06.040 --> 00:21:08.040]  是很歧視的
[00:21:08.040 --> 00:21:10.040]  男人知道了祈禱
[00:21:10.040 --> 00:21:12.040]  就為兩個事情感恩
[00:21:12.040 --> 00:21:14.040]  第一我是男人
[00:21:14.040 --> 00:21:16.040]  不是女人
[00:21:16.040 --> 00:21:18.040]  第二我是猶太人
[00:21:18.040 --> 00:21:20.040]  不是外邦人
[00:21:20.040 --> 00:21:22.040]  是這樣祈禱的
[00:21:22.040 --> 00:21:24.040]  所以這種數字對猶太人來說
[00:21:24.040 --> 00:21:26.040]  是很吸引性
[00:21:26.040 --> 00:21:28.040]  很奇怪的
[00:21:28.040 --> 00:21:30.040]  好了
[00:21:30.040 --> 00:21:32.040]  666是什麼
[00:21:32.040 --> 00:21:34.040]  若翰呢
[00:21:34.040 --> 00:21:36.040]  寫信給當時
[00:21:36.040 --> 00:21:38.040]  那些人很容易猜到出來的
[00:21:38.040 --> 00:21:40.040]  166你便去計
[00:21:40.040 --> 00:21:42.040]  因為猶太人對這個
[00:21:42.040 --> 00:21:44.040]  玩法呢
[00:21:44.040 --> 00:21:46.040]  很熟悉的
[00:21:46.040 --> 00:21:48.040]  不過呢
[00:21:48.040 --> 00:21:50.040]  過了一代兩代
[00:21:50.040 --> 00:21:52.040]  到外任樓就已經失傳了
[00:21:52.040 --> 00:21:54.040]  糟了是誰呢
[00:21:54.040 --> 00:21:56.040]  一些人就變了
[00:21:56.040 --> 00:21:58.040]  因此他們去估了
[00:21:58.040 --> 00:22:00.040]  因為在啟示錄裏面
[00:22:00.040 --> 00:22:02.040]  就提到
[00:22:02.040 --> 00:22:04.040]  啟述17章裏面
[00:22:04.040 --> 00:22:06.040]  是有引起的
[00:22:06.040 --> 00:22:08.040]  8就是一個
[00:22:08.040 --> 00:22:10.040]  智慧的數字
[00:22:10.040 --> 00:22:12.040]  為何啟示錄裏面
[00:22:12.040 --> 00:22:14.040]  就說先前有
[00:22:14.040 --> 00:22:16.040]  如今會有的壽
[00:22:16.040 --> 00:22:18.040]  就是第八位
[00:22:18.040 --> 00:22:20.040]  好了就有一個數字出來
[00:22:20.040 --> 00:22:22.040]  第八位
[00:22:22.040 --> 00:22:24.040]  那似乎如果按照8
[00:22:24.040 --> 00:22:26.040]  作為一個牽引
[00:22:26.040 --> 00:22:28.040]  666如果用
[00:22:28.040 --> 00:22:30.040]  一個三角陣
[00:22:30.040 --> 00:22:32.040]  就是1+2+3
[00:22:32.040 --> 00:22:34.040]  666
[00:22:34.040 --> 00:22:36.040]  如果將
[00:22:36.040 --> 00:22:38.040]  666就是3個6
[00:22:38.040 --> 00:22:40.040]  你就是1
[00:22:40.040 --> 00:22:42.040]  剛剛就加到8
[00:22:42.040 --> 00:22:44.040]  那按照3個陣呢
[00:22:44.040 --> 00:22:46.040]  似乎他是會找到的人出來
[00:22:46.040 --> 00:22:48.040]  但因為
[00:22:48.040 --> 00:22:50.040]  找到出來的時候就令他很驚訝
[00:22:50.040 --> 00:22:52.040]  為甚麼呢
[00:22:52.040 --> 00:22:54.040]  因為他不是找到一個
[00:22:54.040 --> 00:22:56.040]  好了那你代以來就開始找了
[00:22:56.040 --> 00:23:00.040]  按照當時猶太人
[00:23:00.040 --> 00:23:02.040]  666看上去人的名字
[00:23:02.040 --> 00:23:04.040]  在一樣時代
[00:23:04.040 --> 00:23:06.040]  他們明白但因為
[00:23:06.040 --> 00:23:08.040]  太多人適合用
[00:23:08.040 --> 00:23:10.040]  結果就不知是誰
[00:23:10.040 --> 00:23:12.040]  本來就找到了
[00:23:12.040 --> 00:23:14.040]  我覺得陳大文
[00:23:14.040 --> 00:23:16.040]  為何陳小文也是
[00:23:16.040 --> 00:23:18.040]  那時候就論盡了
[00:23:18.040 --> 00:23:20.040]  於是你代的人
[00:23:20.040 --> 00:23:22.040]  就陷入這個問題
[00:23:22.040 --> 00:23:24.040]  當時逼迫
[00:23:24.040 --> 00:23:26.040]  耶穌基督的羅馬皇帝
[00:23:26.040 --> 00:23:28.040]  叫杜米田
[00:23:28.040 --> 00:23:30.040]  他那個的希臘文
[00:23:30.040 --> 00:23:32.040]  因為當時
[00:23:32.040 --> 00:23:34.040]  是用希臘文羅馬皇
[00:23:34.040 --> 00:23:36.040]  他的號呢就是666
[00:23:36.040 --> 00:23:38.040]  但是
[00:23:38.040 --> 00:23:40.040]  阿蘭文
[00:23:40.040 --> 00:23:42.040]  因為當時猶太人
[00:23:42.040 --> 00:23:44.040]  用阿蘭文
[00:23:44.040 --> 00:23:46.040]  尼祿海撒的
[00:23:46.040 --> 00:23:48.040]  阿蘭文呢
[00:23:48.040 --> 00:23:50.040]  尼祿的就667
[00:23:50.040 --> 00:23:54.040]  就不是
[00:23:54.040 --> 00:23:56.040]  希伯勒文就
[00:23:56.040 --> 00:23:58.040]  676
[00:23:58.040 --> 00:24:00.040]  尼祿那個數字
[00:24:00.040 --> 00:24:02.040]  阿蘭文667
[00:24:02.040 --> 00:24:04.040]  希伯勒文因為數字不同
[00:24:04.040 --> 00:24:06.040]  所以那個次序有點不同
[00:24:06.040 --> 00:24:08.040]  希伯勒文就676
[00:24:08.040 --> 00:24:10.040]  這樣就差一點
[00:24:10.040 --> 00:24:12.040]  為了證明他是受了數目
[00:24:12.040 --> 00:24:14.040]  所以就將他的拉丁文
[00:24:14.040 --> 00:24:16.040]  翻成希臘文
[00:24:16.040 --> 00:24:18.040]  再翻成希伯勒文
[00:24:18.040 --> 00:24:20.040]  這樣就剛剛好
[00:24:20.040 --> 00:24:22.040]  666
[00:24:22.040 --> 00:24:24.040]  所以這個遊戲
[00:24:24.040 --> 00:24:26.040]  就好玩的
[00:24:26.040 --> 00:24:28.040]  跟著
[00:24:28.040 --> 00:24:30.040]  歷代的人為了對號入座
[00:24:30.040 --> 00:24:32.040]  產生很多
[00:24:32.040 --> 00:24:34.040]  例如羅馬教會這個拉丁文字
[00:24:34.040 --> 00:24:36.040]  一加上
[00:24:36.040 --> 00:24:38.040]  剛剛是666
[00:24:38.040 --> 00:24:40.040]  還不是羅馬教會才教
[00:24:40.040 --> 00:24:42.040]  狄基督
[00:24:42.040 --> 00:24:44.040]  不單止這樣
[00:24:44.040 --> 00:24:46.040]  羅馬帝國一加起來
[00:24:46.040 --> 00:24:48.040]  又是666
[00:24:48.040 --> 00:24:50.040]  羅馬是666
[00:24:50.040 --> 00:24:52.040]  這個受了
[00:24:52.040 --> 00:24:54.040]  教皇都666
[00:24:54.040 --> 00:24:56.040]  還不是
[00:24:56.040 --> 00:24:58.040]  大件事了
[00:24:58.040 --> 00:25:00.040]  這樣再找
[00:25:00.040 --> 00:25:02.040]  穆罕勒德都是666
[00:25:02.040 --> 00:25:04.040]  狄基督就很多了
[00:25:04.040 --> 00:25:06.040]  出來,不過沒有高興字
[00:25:06.040 --> 00:25:10.040]  希特拉666
[00:25:10.040 --> 00:25:12.040]  是這麼對的
[00:25:12.040 --> 00:25:14.040]  德文
[00:25:14.040 --> 00:25:16.040]  年
[00:25:20.040 --> 00:25:22.040]  馬丁奴德666
[00:25:22.040 --> 00:25:24.040]  你回家
[00:25:24.040 --> 00:25:26.040]  check你兒子的名字
[00:25:26.040 --> 00:25:28.040]  英文都check
[00:25:28.040 --> 00:25:30.040]  check
[00:25:30.040 --> 00:25:32.040]  再回去希伯勒文
[00:25:32.040 --> 00:25:34.040]  拉丁文
[00:25:34.040 --> 00:25:36.040]  加上數數是不是666
[00:25:36.040 --> 00:25:38.040]  你快點改名字
[00:25:38.040 --> 00:25:42.040]  啟示錄
[00:25:42.040 --> 00:25:44.040]  都不是給我們對號入座
[00:25:44.040 --> 00:25:46.040]  所以歷代的人
[00:25:46.040 --> 00:25:48.040]  是用很多方法
[00:25:48.040 --> 00:25:50.040]  我都看過很多書
[00:25:50.040 --> 00:25:52.040]  認定他是教皇
[00:25:52.040 --> 00:25:54.040]  認定這個那個
[00:25:54.040 --> 00:25:56.040]  不過如果我們再去看
[00:25:56.040 --> 00:25:58.040]  上帝有他的旨意
[00:25:58.040 --> 00:26:00.040]  是不是伊斯蘭教
[00:26:00.040 --> 00:26:02.040]  其實我們不知道
[00:26:02.040 --> 00:26:04.040]  不過我們知道
[00:26:04.040 --> 00:26:06.040]  他是一個很大的勢力
[00:26:06.040 --> 00:26:08.040]  有宗教的性質
[00:26:08.040 --> 00:26:10.040]  事後還沒有到
[00:26:10.040 --> 00:26:14.040]  在末世的時候
[00:26:14.040 --> 00:26:16.040]  我們唯一要做就是
[00:26:16.040 --> 00:26:18.040]  堅持我們的信仰
[00:26:18.040 --> 00:26:20.040]  堅守
[00:26:20.040 --> 00:26:22.040]  不要讓
[00:26:22.040 --> 00:26:24.040]  外面的東西去
[00:26:24.040 --> 00:26:26.040]  動搖
[00:26:26.040 --> 00:26:28.040]  我們的信仰
[00:26:28.040 --> 00:26:30.040]  所以啟示錄是很奇妙
[00:26:30.040 --> 00:26:32.040]  他沒有
[00:26:32.040 --> 00:26:34.040]  完全講得很清楚
[00:26:34.040 --> 00:26:36.040]  就是叫我們警醒
[00:26:36.040 --> 00:26:38.040]  如果我們
[00:26:38.040 --> 00:26:40.040]  已經知道了
[00:26:40.040 --> 00:26:42.040]  我們就不需要警醒
[00:26:42.040 --> 00:26:44.040]  就是我們的警醒
[00:26:44.040 --> 00:26:46.040]  可能是
[00:26:46.040 --> 00:26:48.040]  世俗化的
[00:26:48.040 --> 00:26:50.040]  美國和加拿大
[00:26:50.040 --> 00:26:52.040]  你都不知道
[00:26:52.040 --> 00:26:54.040]  有人說伊斯蘭教是一個
[00:26:54.040 --> 00:26:56.040]  的基督
[00:26:56.040 --> 00:26:58.040]  但我們現在看回在西方國家
[00:26:58.040 --> 00:27:00.040]  其實都是很的基督
[00:27:00.040 --> 00:27:02.040]  所以在我們生活上
[00:27:02.040 --> 00:27:04.040]  我們堅定不移
[00:27:04.040 --> 00:27:06.040]  遵守聖經的道
[00:27:06.040 --> 00:27:08.040]  不要讓世俗的東西
[00:27:08.040 --> 00:27:10.040]  去改變
[00:27:10.040 --> 00:27:12.040]  我們的信仰影響
[00:27:12.040 --> 00:27:14.040]  恐嚇我們的信仰
[00:27:14.040 --> 00:27:16.040]  最後
[00:27:16.040 --> 00:27:18.040]  生命記29章
[00:27:18.040 --> 00:27:20.040]  29節
[00:27:20.040 --> 00:27:22.040]  隱秘的事是屬夜和華
[00:27:22.040 --> 00:27:24.040]  唯有明顯的事
[00:27:24.040 --> 00:27:26.040]  是永遠屬我們
[00:27:26.040 --> 00:27:28.040]  和我們子孫
[00:27:28.040 --> 00:27:30.040]  好叫我們進行律法上的一切
[00:27:30.040 --> 00:27:32.040]  我們同心祈禱
[00:27:32.040 --> 00:27:34.040]  七十主我們感謝你
[00:27:34.040 --> 00:27:36.040]  因為主你所給
[00:27:36.040 --> 00:27:38.040]  我們的奧秘
[00:27:38.040 --> 00:27:40.040]  無人揭開
[00:27:40.040 --> 00:27:42.040]  你所給我們的大方向
[00:27:42.040 --> 00:27:44.040]  叫我們警醒
[00:27:44.040 --> 00:27:46.040]  在末世
[00:27:46.040 --> 00:27:48.040]  必有反對你的大勢力
[00:27:48.040 --> 00:27:50.040]  它有政治
[00:27:50.040 --> 00:27:52.040]  有經濟有宗教
[00:27:52.040 --> 00:27:54.040]  有各樣的
[00:27:54.040 --> 00:27:56.040]  世上的榮耀
[00:27:56.040 --> 00:27:58.040]  求助與幫助他們
[00:27:58.040 --> 00:28:00.040]  我們在世上
[00:28:00.040 --> 00:28:02.040]  真是少數的人
[00:28:02.040 --> 00:28:04.040]  我們是被世人列在幕後
[00:28:04.040 --> 00:28:06.040]  我們好像
[00:28:06.040 --> 00:28:08.040]  成一台戲給人觀看
[00:28:08.040 --> 00:28:10.040]  但就因為這樣
[00:28:10.040 --> 00:28:12.040]  所以我們更加堅定不移
[00:28:12.040 --> 00:28:14.040]  遵守主你給
[00:28:14.040 --> 00:28:16.040]  我們的華語
[00:28:16.040 --> 00:28:18.040]  我們作為教會我們彼此團結
[00:28:18.040 --> 00:28:20.040]  我們彼此相愛
[00:28:20.040 --> 00:28:22.040]  我們在這個群體裡面
[00:28:22.040 --> 00:28:24.040]  我們互相追求
[00:28:24.040 --> 00:28:26.040]  我們更渴望你的華語
[00:28:26.040 --> 00:28:28.040]  叫我們明明成長
[00:28:28.040 --> 00:28:30.040]  以致我們面對
[00:28:30.040 --> 00:28:32.040]  各樣的挑戰
[00:28:32.040 --> 00:28:34.040]  這個世界真是
[00:28:34.040 --> 00:28:36.040]  一直離開你
[00:28:36.040 --> 00:28:38.040]  但求你給我們的心
[00:28:38.040 --> 00:28:40.040]  追隨你堅守你的華語
[00:28:40.040 --> 00:28:42.040]  求主與我們同在
[00:28:42.040 --> 00:28:44.040]  帶領我們
[00:28:44.040 --> 00:28:46.040]  祈禱馮主命求
[00:28:46.040 --> 00:28:48.040]  謝謝大家
[00:28:48.040 --> 00:28:50.040]  謝謝大家
[00:28:50.040 --> 00:28:52.040]  你不想跟他一起玩吗?
[00:28:52.040 --> 00:28:54.040]  我和你一起去玩吧

