
[00:00:00.000 --> 00:00:06.400]  各位講福堂的弟兄姊妹大家好
[00:18:24.320 --> 00:18:26.320]  即是告訴我們
[00:18:26.320 --> 00:18:28.320]  領袖的第一個特徵
[00:18:28.320 --> 00:18:30.320]  就是在你們中間
[00:18:30.320 --> 00:18:32.320]  代表領袖
[00:18:32.320 --> 00:18:34.320]  並非礙於群體獨立
[00:18:34.320 --> 00:18:36.320]  不設身的個體
[00:18:36.320 --> 00:18:38.320]  也並不是
[00:18:38.320 --> 00:18:40.320]  去抽離群體的福禍人士
[00:18:40.320 --> 00:18:42.320]  不是隔岸觀火
[00:18:42.320 --> 00:18:44.320]  也不是明哲保身
[00:18:44.320 --> 00:18:46.320]  而是在群體當中
[00:18:46.320 --> 00:18:48.320]  和他們一起
[00:18:48.320 --> 00:18:50.320]  共同承擔福禍的人
[00:18:50.320 --> 00:18:52.320]  這是領袖第一個特徵
[00:18:52.320 --> 00:18:54.320]  領袖第二個特徵
[00:18:54.320 --> 00:18:56.320]  就是
[00:18:56.320 --> 00:18:58.320]  經文所說的
[00:18:58.320 --> 00:19:00.320]  你們的用人
[00:19:00.320 --> 00:19:02.320]  用人這個字
[00:19:02.320 --> 00:19:04.320]  有一個重塑的意思
[00:19:04.320 --> 00:19:06.320]  subordinate
[00:19:06.320 --> 00:19:08.320]  代表他是一個
[00:19:08.320 --> 00:19:10.320]  重塑別人的關係
[00:19:10.320 --> 00:19:12.320]  經文甚至不是說
[00:19:12.320 --> 00:19:14.320]  神的用人
[00:19:14.320 --> 00:19:16.320]  經文其實是說你們的用人
[00:19:16.320 --> 00:19:18.320]  代表領袖
[00:19:18.320 --> 00:19:20.320]  完完全全為群體
[00:19:20.320 --> 00:19:22.320]  著想
[00:19:22.320 --> 00:19:24.320]  服侍群體的人
[00:19:24.320 --> 00:19:26.320]  不只是服侍神那麼簡單
[00:19:26.320 --> 00:19:28.320]  第三
[00:19:28.320 --> 00:19:30.320]  領袖是什麼特徵呢?
[00:19:30.320 --> 00:19:32.320]  領袖就是眾人的僕人
[00:19:32.320 --> 00:19:34.320]  特別僕人這個字
[00:19:34.320 --> 00:19:36.320]  比用人這個字更加低賤
[00:19:36.320 --> 00:19:38.320]  原來這個字
[00:19:38.320 --> 00:19:40.320]  是解作奴隸
[00:19:40.320 --> 00:19:42.320]  這樣的意思
[00:19:42.320 --> 00:19:44.320]  也就是說
[00:19:44.320 --> 00:19:46.320]  他更加不是神的奴僕
[00:19:46.320 --> 00:19:48.320]  而是眾人的奴隸
[00:19:48.320 --> 00:19:50.320]  好像別人的奴隸
[00:19:50.320 --> 00:19:52.320]  一起服侍
[00:19:52.320 --> 00:19:54.320]  這樣的情況
[00:19:54.320 --> 00:19:56.320]  如果我們想像
[00:19:56.320 --> 00:19:58.320]  我們要成為奴隸
[00:19:58.320 --> 00:20:00.320]  服侍人的人
[00:20:00.320 --> 00:20:02.320]  我們想想其實耶穌基督
[00:20:02.320 --> 00:20:04.320]  他也是和尚
[00:20:04.320 --> 00:20:06.320]  不是成為一個奴隸
[00:20:06.320 --> 00:20:08.320]  肥勒比書
[00:20:08.320 --> 00:20:10.320]  二章六到七節我想大家很熟
[00:20:10.320 --> 00:20:12.320]  他就說他本有神的形象
[00:20:12.320 --> 00:20:14.320]  不以自己與神同等
[00:20:14.320 --> 00:20:16.320]  為強奪的
[00:20:16.320 --> 00:20:20.320]  反倒虛地取了奴僕的形象
[00:20:20.320 --> 00:20:24.320]  奴僕應該譯作奴隸的形象
[00:20:24.320 --> 00:20:28.320]  F.F.Bruce是一個很出名的新約學者
[00:20:28.320 --> 00:20:30.320]  他就說耶穌在這裡
[00:20:30.320 --> 00:20:32.320]  不是說自己用奴隸的形象
[00:20:32.320 --> 00:20:36.320]  去交換神的形象
[00:20:36.320 --> 00:20:38.320]  而是在奴隸的形象當中
[00:20:38.320 --> 00:20:40.320]  顯出上帝的形象
[00:20:40.320 --> 00:20:42.320]  也就是告訴我們
[00:20:42.320 --> 00:20:44.320]  我們經常覺得
[00:20:44.320 --> 00:20:46.320]  如果那個是上帝就不是奴隸
[00:20:46.320 --> 00:20:48.320]  那個是奴隸就不應該是上帝
[00:20:48.320 --> 00:20:52.320]  但是原來肥勒比書第二章告訴我們
[00:20:52.320 --> 00:20:54.320]  原來上帝的形象和奴隸的形象
[00:20:54.320 --> 00:20:56.320]  並非對立
[00:20:56.320 --> 00:20:58.320]  而是相輔相成
[00:20:58.320 --> 00:21:00.320]  就是說他越似上帝
[00:21:00.320 --> 00:21:02.320]  其實是越似奴隸
[00:21:02.320 --> 00:21:04.320]  越似奴隸
[00:21:04.320 --> 00:21:06.320]  其實就是越似上帝
[00:21:06.320 --> 00:21:08.320]  的一種這樣的情況
[00:21:08.320 --> 00:21:10.320]  各位丁姐妹
[00:21:10.320 --> 00:21:12.320]  大家有沒有人小學寫我的志願的時候
[00:21:12.320 --> 00:21:14.320]  是寫要成為奴隸的?
[00:21:14.320 --> 00:21:16.320]  我們沒有人這麼看不開的
[00:21:16.320 --> 00:21:18.320]  但是我們都明白
[00:21:18.320 --> 00:21:22.320]  如果我們要學習成為一個領袖
[00:21:22.320 --> 00:21:24.320]  特別是耶穌基督
[00:21:24.320 --> 00:21:26.320]  我們學習他的兩樣式
[00:21:26.320 --> 00:21:28.320]  我們並非能夠高過先生
[00:21:28.320 --> 00:21:30.320]  所以我們要成為一個奴隸的形象
[00:21:30.320 --> 00:21:32.320]  我想中國有一句諺語
[00:21:32.320 --> 00:21:34.320]  也說明這個道理
[00:21:34.320 --> 00:21:36.320]  那句諺語是這麼說的
[00:21:36.320 --> 00:21:38.320]  他就說
[00:21:38.320 --> 00:21:42.320]  倒水就越飽滿的話
[00:21:42.320 --> 00:21:46.320]  那條腰就會彎得更低
[00:21:46.320 --> 00:21:48.320]  大家明白嗎?
[00:21:48.320 --> 00:21:50.320]  倒水就越飽滿腰就會彎得更低
[00:21:50.320 --> 00:21:52.320]  那個竹子越高的話
[00:21:52.320 --> 00:21:54.320]  那個竹尾就會彎得更低
[00:21:54.320 --> 00:21:56.320]  也就是說這個大自然的道理
[00:21:56.320 --> 00:22:00.320]  告訴我們一個真是有質料的人
[00:22:00.320 --> 00:22:02.320]  其實他的態度
[00:22:02.320 --> 00:22:04.320]  好像一個奴隸一樣
[00:22:04.320 --> 00:22:06.320]  其實是很謙卑的
[00:22:06.320 --> 00:22:08.320]  很謙卑
[00:22:08.320 --> 00:22:10.320]  我去到一間教會
[00:22:10.320 --> 00:22:12.320]  去到港島的時候
[00:22:12.320 --> 00:22:14.320]  又見到見到校友
[00:22:14.320 --> 00:22:16.320]  他又跟我聊天
[00:22:16.320 --> 00:22:18.320]  他又跟我說他心目當中最不喜歡什麼人
[00:22:18.320 --> 00:22:20.320]  我就洗耳恭聽
[00:22:20.320 --> 00:22:22.320]  他就說
[00:22:22.320 --> 00:22:26.320]  我最不喜歡的就是那些高調無聊人
[00:22:26.320 --> 00:22:28.320]  我就回應他
[00:22:28.320 --> 00:22:30.320]  我就說我知道你喜歡哪些人
[00:22:30.320 --> 00:22:34.320]  你就應該喜歡那些低調有料人
[00:22:34.320 --> 00:22:36.320]  我說是啊是啊
[00:22:36.320 --> 00:22:38.320]  這些人真是好
[00:22:38.320 --> 00:22:40.320]  我也覺得是
[00:22:40.320 --> 00:22:42.320]  其實耶穌多少和尚都不是這樣
[00:22:42.320 --> 00:22:44.320]  其實耶穌是很有質量
[00:22:44.320 --> 00:22:46.320]  但是他一生謙卑
[00:22:46.320 --> 00:22:48.320]  甚至死在十字架
[00:22:48.320 --> 00:22:50.320]  我們作為領袖
[00:22:50.320 --> 00:22:52.320]  我們不是用高調
[00:22:52.320 --> 00:22:56.320]  又或者權力去服侍那麼簡單
[00:22:56.320 --> 00:22:58.320]  而是用一種叫做謙卑
[00:22:58.320 --> 00:23:02.320]  而權力的確立就越來越謙卑
[00:23:02.320 --> 00:23:04.320]  你的權力就會越來越大
[00:23:04.320 --> 00:23:10.320]  正如已故的藤錦輝牧師在他的一本書《路標》
[00:23:10.320 --> 00:23:12.320]  有一句話我好深刻
[00:23:12.320 --> 00:23:14.320]  那句話就是說
[00:23:14.320 --> 00:23:16.320]  一個人謙卑的深度
[00:23:16.320 --> 00:23:20.320]  決定一個人升高的高度
[00:23:20.320 --> 00:23:22.320]  這句話對我們來說
[00:23:22.320 --> 00:23:24.320]  就是活出那種叫做
[00:23:24.320 --> 00:23:28.320]  若然我們願意自高就必降為卑
[00:23:28.320 --> 00:23:30.320]  自卑就升為高的道理
[00:23:30.320 --> 00:23:34.320]  所以在這就是第二點
[00:23:34.320 --> 00:23:36.320]  不是這樣
[00:23:36.320 --> 00:23:40.320]  第三點就是這節重點的經文
[00:23:40.320 --> 00:23:44.320]  因為人子來並不是要受人的服侍
[00:23:44.320 --> 00:23:46.320]  乃是要服侍人並且要寫命
[00:23:46.320 --> 00:23:48.320]  作多人的屬價
[00:23:48.320 --> 00:23:50.320]  我們略略解釋這一段
[00:23:50.320 --> 00:23:54.320]  我們就明白原來這一段有兩個字是值得留意
[00:23:54.320 --> 00:23:58.320]  第一個字就是寫命的字
[00:23:58.320 --> 00:24:02.320]  第二個字就是屬價的字
[00:24:02.320 --> 00:24:07.320]  而這兩個字正正就出現在《以賽雅書》的43章裏
[00:24:07.320 --> 00:24:12.320]  這段經文就說到有兩個紅色我高亮了的字
[00:24:12.320 --> 00:24:14.320]  一個叫屬價
[00:24:14.320 --> 00:24:17.320]  一個叫做替換
[00:24:17.320 --> 00:24:24.320]  特別替換的字正正就是這段經文說到寫命的字
[00:24:24.320 --> 00:24:26.320]  什麼叫寫命
[00:24:26.320 --> 00:24:28.320]  寫命就是一種替換
[00:24:28.320 --> 00:24:32.320]  就代表本來對方是因為犯罪的緣故
[00:24:32.320 --> 00:24:34.320]  他就要至今墮落
[00:24:34.320 --> 00:24:37.320]  受永遠的刑罰
[00:24:37.320 --> 00:24:42.320]  但耶穌基督的寫命是寧願自己去受罰和受害
[00:24:42.320 --> 00:24:48.320]  是為了要成全別人得著豐盛永生的生命
[00:24:48.320 --> 00:24:50.320]  這個叫替換
[00:24:50.320 --> 00:24:53.320]  而當中的屬價也表達到這個意思
[00:24:53.320 --> 00:24:59.320]  就由罪惡權勢買熟他出來離開罪的刑罰
[00:24:59.320 --> 00:25:04.320]  他們今天即是我們每一個能夠得稱為神的兒女
[00:25:04.320 --> 00:25:06.320]  這個是福音的本質
[00:25:06.320 --> 00:25:09.320]  這個也是我們說今天是神學主日
[00:25:09.320 --> 00:25:11.320]  是神學的高峰
[00:25:11.320 --> 00:25:17.320]  也是神學最需要宣講和活出的一個道理
[00:25:17.320 --> 00:25:21.320]  告訴我們我們每個人都是一個替換
[00:25:21.320 --> 00:25:25.320]  如果我們說我們的性命是屬於自己
[00:25:25.320 --> 00:25:26.320]  原來不是
[00:25:26.320 --> 00:25:29.320]  我們的生命是屬於耶穌基督
[00:25:29.320 --> 00:25:32.320]  是因為耶穌已經將我們替換
[00:25:32.320 --> 00:25:35.320]  替換離開罪的刑罰
[00:25:35.320 --> 00:25:38.320]  所以當我們說要成為領袖
[00:25:38.320 --> 00:25:40.320]  當我們要服侍這個世代
[00:25:40.320 --> 00:25:43.320]  我們都活出一種叫做替換的精神
[00:25:43.320 --> 00:25:48.320]  去到寧願自己犧牲成全別人的好處
[00:25:48.320 --> 00:25:51.320]  在疫症剛剛爆發的初期
[00:25:51.320 --> 00:25:54.320]  我想大家都應該讀到一段新聞
[00:25:54.320 --> 00:25:58.320]  那個新聞是大約三月在意大利那裡
[00:25:58.320 --> 00:26:02.320]  有一位神父他的名字叫做Gibsop Babalada
[00:26:02.320 --> 00:26:06.320]  其實我都念了很久他的名字
[00:26:06.320 --> 00:26:10.320]  他這個神父年紀很大
[00:26:10.320 --> 00:26:13.320]  他中了肺炎
[00:26:13.320 --> 00:26:16.320]  然後需要一個呼吸機去呼吸
[00:26:16.320 --> 00:26:19.320]  在意大利呼吸機非常短缺
[00:26:19.320 --> 00:26:22.320]  但是他的教省很好
[00:26:22.320 --> 00:26:25.320]  私人幫他買了一個呼吸機
[00:26:25.320 --> 00:26:29.320]  去幫助他治療和呼吸
[00:26:29.320 --> 00:26:33.320]  但是這位神父看到很多意大利的年輕人都中了
[00:26:33.320 --> 00:26:36.320]  有很多人都需要呼吸機
[00:26:36.320 --> 00:26:38.320]  都沒有辦法有一部呼吸機
[00:26:38.320 --> 00:26:43.320]  所以他就願意將他本來靠耐為生的呼吸機
[00:26:43.320 --> 00:26:46.320]  捐給了另外一個年輕人
[00:26:46.320 --> 00:26:50.320]  最後這位神父就去世了
[00:26:50.320 --> 00:26:54.320]  我看到一個替換的生命
[00:26:54.320 --> 00:26:57.320]  那份耶穌基督寫寄的生命
[00:26:57.320 --> 00:27:03.320]  有時我們服侍神的人太過重視自己的利益和權利
[00:27:03.320 --> 00:27:07.320]  而忘記了原來我們看到我們服侍的主
[00:27:07.320 --> 00:27:14.320]  是怎樣寫棄自己的尊貴去替換我們的生命
[00:27:14.320 --> 00:27:20.320]  這就是不事要受人服侍的道理
[00:27:20.320 --> 00:27:24.320]  當然我不是說彼此不可服侍
[00:27:24.320 --> 00:27:27.320]  我們都會受別個弟兄姊妹的服侍
[00:27:27.320 --> 00:27:29.320]  我服侍你,你服侍我
[00:27:29.320 --> 00:27:32.320]  教會是一個這樣的群體
[00:27:32.320 --> 00:27:35.320]  重點其實就是那個要字
[00:27:35.320 --> 00:27:38.320]  要這個字是說一種利益的意圖
[00:27:38.320 --> 00:27:40.320]  一種人生的取向
[00:27:40.320 --> 00:27:44.320]  代表我們人生就是期望別人服侍我
[00:27:44.320 --> 00:27:48.320]  那種被服侍成為那個人一生的追求
[00:27:48.320 --> 00:27:52.320]  成為我們不應該追求的方向
[00:27:52.320 --> 00:27:54.320]  我們要追求服侍人
[00:27:54.320 --> 00:27:56.320]  我們都學習彼此服侍
[00:27:56.320 --> 00:28:01.320]  祈求主幫助我們學習基督的樣式
[00:28:01.320 --> 00:28:04.320]  所以今天在神學朱一
[00:28:04.320 --> 00:28:08.320]  我和大家講一下這三個神學
[00:28:08.320 --> 00:28:10.320]  第一個神學,第一個筆
[00:28:10.320 --> 00:28:13.320]  筆是我可以持的
[00:28:13.320 --> 00:28:20.320]  讀神學讓我們明白我們生命的位置在哪裡
[00:28:20.320 --> 00:28:25.320]  我們的位置,我是誰這個問題你要回答
[00:28:25.320 --> 00:28:32.320]  而這個誰往往都不是世俗的地位、學位和身份所定義
[00:28:32.320 --> 00:28:38.320]  而這個誰就是因為你分享了主的杯和主的洗
[00:28:38.320 --> 00:28:40.320]  耶穌基督買熟你
[00:28:40.320 --> 00:28:43.320]  這個誰就因此被建立
[00:28:43.320 --> 00:28:47.320]  所以我們不需要擔心別人怎麼看我
[00:28:47.320 --> 00:28:49.320]  不需要追逐潮流
[00:28:49.320 --> 00:28:51.320]  別人又怎樣,我又要怎樣
[00:28:51.320 --> 00:28:54.320]  我們反而我們的心能夠平安
[00:28:54.320 --> 00:29:00.320]  我們能夠因為主那麼看重我這個個體
[00:29:00.320 --> 00:29:03.320]  而得到釋放那個恩典的位置
[00:29:03.320 --> 00:29:09.320]  無人能夠奪去你的位置
[00:29:09.320 --> 00:29:16.320]  我很享受仍然可以穿背心、短褲、涼鞋去買菜的日子
[00:29:16.320 --> 00:29:18.320]  這個是我的原型
[00:29:18.320 --> 00:29:24.320]  我仍然要以我這個原型去面見我生命的主
[00:29:24.320 --> 00:29:27.320]  第二,不是這樣
[00:29:27.320 --> 00:29:33.320]  不是這樣告訴我們世俗眼光的領袖觀不是耶穌所期望
[00:29:33.320 --> 00:29:37.320]  耶穌期望就是成為奴隸的形象
[00:29:37.320 --> 00:29:41.320]  而奴隸的形象恐怕大家誤會是一個很卑鄙
[00:29:41.320 --> 00:29:44.320]  其實又是一個很豐富的形象
[00:29:44.320 --> 00:29:49.320]  因為每一個有質料的人通常都是謙卑
[00:29:49.320 --> 00:29:53.320]  通常都是像奴隸一樣服侍
[00:29:53.320 --> 00:29:57.320]  我們看到越高調、越吹噓自己的人
[00:29:57.320 --> 00:30:00.320]  往往可能他的生命是很貧乏
[00:30:00.320 --> 00:30:02.320]  這是第二點
[00:30:02.320 --> 00:30:05.320]  第三點就是不是要受人的服侍
[00:30:05.320 --> 00:30:09.320]  我們明白這個服侍是一個替換的服侍
[00:30:09.320 --> 00:30:15.320]  我們不是要主管、抓緊自己的利益
[00:30:15.320 --> 00:30:20.320]  而是寧願犧牲自己、成全別人的一種情況
[00:30:20.320 --> 00:30:24.320]  為什麼?就是因為耶穌基督也是這樣
[00:30:24.320 --> 00:30:27.320]  所以我們學習成為基督的樣式
[00:30:27.320 --> 00:30:32.320]  能夠在神學主日有三點的神學
[00:30:32.320 --> 00:30:37.320]  我認為最重要的重心的神學
[00:30:37.320 --> 00:30:40.320]  其實就是學習基督的樣式
[00:30:40.320 --> 00:30:43.320]  求主幫助我們每一個一起祈禱
[00:30:43.320 --> 00:30:46.320]  慈悲人愛的天父多謝你
[00:30:46.320 --> 00:30:49.320]  給我們今天這段寶貴的經文
[00:30:49.320 --> 00:30:51.320]  讓我們一起學習
[00:30:51.320 --> 00:30:54.320]  並且在這個磨難的世代裡
[00:30:54.320 --> 00:30:57.320]  我們活出不一樣的生命
[00:30:57.320 --> 00:31:01.320]  成為更多人因著罪惡纏繞
[00:31:01.320 --> 00:31:03.320]  但他們因著認識耶穌基督
[00:31:03.320 --> 00:31:07.320]  而得到釋放的媒介、宗教
[00:31:07.320 --> 00:31:10.320]  求主你幫助我們每一個
[00:31:10.320 --> 00:31:13.320]  多謝主奉耶穌基督的名祈禱
[00:31:13.320 --> 00:31:14.320]  阿門
[00:31:14.320 --> 00:31:15.320]  阿門
[00:31:16.320 --> 00:31:17.320]  阿門
[00:31:18.320 --> 00:31:19.320]  阿門
[00:31:19.320 --> 00:31:21.180]  每人收藏一幅藏照
[00:31:21.180 --> 00:31:25.000]  這是我們最古老的藏照
[00:31:25.000 --> 00:31:29.120]  歷史上唯一的唯一的藏照

