
[00:00:00.000 --> 00:00:12.000]  早晨,聽得到嗎?剛才那段經文讀完之後,我想大家都一頭霧水的
[00:29:57.000 --> 00:30:02.000]  今天我們的親人,我們的朋友,上帝在等候
[00:30:02.000 --> 00:30:05.000]  可能他們在苦難裏面,在困難當中
[00:30:05.000 --> 00:30:09.000]  我們只可以跟他們說,歸回我們的主
[00:30:09.000 --> 00:30:12.000]  上帝叫苦難是叫我們回轉
[00:30:12.000 --> 00:30:18.000]  上帝不希望我們有災難,也不希望這個世界有災難
[00:30:18.000 --> 00:30:23.000]  但在整個過程裏面,上帝用各樣的方法
[00:30:23.000 --> 00:30:28.000]  用恩典,用平安,用好處,用災難
[00:30:28.000 --> 00:30:31.000]  都是叫人能夠去回轉
[00:30:31.000 --> 00:30:34.000]  所以到了二十二十一節的時候
[00:30:34.000 --> 00:30:38.000]  那種感嘆就是,到最後災難出來了
[00:30:38.000 --> 00:30:40.000]  但人仍然不會悔改
[00:30:40.000 --> 00:30:43.000]  我們去感受到上帝的心
[00:30:43.000 --> 00:30:48.000]  上帝其實不是真的要用災難去重罰人
[00:30:48.000 --> 00:30:52.000]  只不過人沒有了上帝永恆的生命
[00:30:52.000 --> 00:30:55.000]  在這個世界上,就算活得快樂
[00:30:55.000 --> 00:31:02.000]  到將來永恆地和上帝分開,那個就是更大的災難
[00:31:02.000 --> 00:31:04.000]  願主祝福我們
[00:31:04.000 --> 00:31:06.000]  我們在神的話裏面
[00:31:06.000 --> 00:31:10.000]  明白,不是要知道什麼奇怪的東西
[00:31:10.000 --> 00:31:13.000]  知道上帝的心意,我們同心一祈禱
[00:31:13.000 --> 00:31:15.000]  差長我們感謝你
[00:31:15.000 --> 00:31:17.000]  所以啟示錄裏面有很多地方
[00:31:17.000 --> 00:31:24.000]  我們沒有辦法用現在的事物去解釋或去明白
[00:31:24.000 --> 00:31:29.000]  但我們知道,約翰所見到的,是一幅很悲涼的圖畫
[00:31:29.000 --> 00:31:32.000]  那幅圖畫就是,在末日的時候
[00:31:32.000 --> 00:31:36.000]  這個世上有很多自然的災難
[00:31:36.000 --> 00:31:38.000]  有很多的假教訓
[00:31:38.000 --> 00:31:41.000]  有很多似是而非的道理
[00:31:41.000 --> 00:31:43.000]  都叫人離開你
[00:31:43.000 --> 00:31:46.000]  我們更加看到,主你是愛惜我們
[00:31:46.000 --> 00:31:49.000]  但撒旦並不愛惜他的子民
[00:31:49.000 --> 00:31:54.000]  撒旦與你對抗,叫人永遠離開你
[00:31:54.000 --> 00:31:57.000]  求你給他們智慧和愛心
[00:31:57.000 --> 00:32:02.000]  讓我們能夠緊緊地加快腳步
[00:32:02.000 --> 00:32:06.000]  將你的話帶來安慰救贖
[00:32:06.000 --> 00:32:09.000]  讓我們親友去領受,去明白
[00:32:09.000 --> 00:32:12.000]  在災難裏面,讓我們去回轉
[00:32:12.000 --> 00:32:16.000]  我們知道真正的平安是來自你
[00:32:16.000 --> 00:32:18.000]  祝福我們弟兄姊妹
[00:32:18.000 --> 00:32:20.000]  我們去看啟示錄
[00:32:20.000 --> 00:32:23.000]  不是去研究那些怎樣去吹吉避凶的方法
[00:32:23.000 --> 00:32:27.000]  而是去看到主你自己的心意
[00:32:27.000 --> 00:32:30.000]  求你帶領,祈禱奉主明求
[00:32:30.000 --> 00:32:32.000]  阿門
[00:32:33.000 --> 00:32:36.000]  字幕由 Amara.org 社群提供
[00:32:36.000 --> 00:32:38.000]  多謝各位收聽
[00:32:38.000 --> 00:32:40.000]  多謝各位收聽
[00:32:40.000 --> 00:32:42.000]  多謝各位收聽
[00:32:42.000 --> 00:32:45.000]  (字幕由 Amara.org 社群提供)
[00:32:45.000 --> 00:32:48.000]  (字幕由 Amara.org 社群提供)

