
[00:00:00.000 --> 00:00:05.000]  各位全福堂的弟兄姊妹平安
[00:15:40.000 --> 00:15:42.000]  第一件事是苦難
[00:15:42.000 --> 00:15:44.000]  第二件事是罪惡
[00:15:44.000 --> 00:15:46.000]  人間的苦難
[00:15:46.000 --> 00:15:48.000]  人間的罪惡
[00:15:48.000 --> 00:15:50.000]  讓我們心裡很不平安
[00:15:50.000 --> 00:15:52.000]  有時苦難我們發現
[00:15:52.000 --> 00:15:54.000]  真的避無可避
[00:15:54.000 --> 00:15:56.000]  很簡單對我自己來說
[00:15:56.000 --> 00:15:58.000]  我發現年紀大是一種苦難
[00:15:58.000 --> 00:16:00.000]  以前
[00:16:00.000 --> 00:16:02.000]  以前很多東西可以吃
[00:16:02.000 --> 00:16:04.000]  現在不能吃
[00:16:04.000 --> 00:16:06.000]  以前可以吃很多東西
[00:16:06.000 --> 00:16:08.000]  現在吃很多藥
[00:16:08.000 --> 00:16:10.000]  發現年紀大
[00:16:10.000 --> 00:16:12.000]  真的機器壞
[00:16:12.000 --> 00:16:14.000]  沒辦法很無奈
[00:16:14.000 --> 00:16:16.000]  有什麼辦法
[00:16:16.000 --> 00:16:18.000]  真的很不平安真的很苦
[00:16:18.000 --> 00:16:20.000]  罪惡
[00:16:20.000 --> 00:16:22.000]  很多原因
[00:16:22.000 --> 00:16:24.000]  讓我們憂慮
[00:16:24.000 --> 00:16:26.000]  心裡不安
[00:16:26.000 --> 00:16:28.000]  馬拉法拉24章耶穌說
[00:16:28.000 --> 00:16:30.000]  當他回來之前
[00:16:30.000 --> 00:16:32.000]  不法的事會增多
[00:16:32.000 --> 00:16:34.000]  我們今天看一看
[00:16:34.000 --> 00:16:36.000]  今天不法的事真的很多
[00:16:36.000 --> 00:16:38.000]  有時多到離譜
[00:16:38.000 --> 00:16:40.000]  離譜不是數量
[00:16:40.000 --> 00:16:42.000]  是內容
[00:16:42.000 --> 00:16:44.000]  這樣都可以
[00:16:44.000 --> 00:16:46.000]  這樣都有
[00:16:46.000 --> 00:16:48.000]  這樣都可以發生
[00:16:48.000 --> 00:16:50.000]  想不到
[00:16:50.000 --> 00:16:52.000]  想不到
[00:16:52.000 --> 00:16:54.000]  所以有時苦難
[00:16:54.000 --> 00:16:56.000]  和罪惡
[00:16:56.000 --> 00:16:58.000]  令我們心裡非常不安
[00:16:58.000 --> 00:17:00.000]  聖經說神可以給我們
[00:17:00.000 --> 00:17:02.000]  出人意外的平安
[00:17:02.000 --> 00:17:04.000]  為什麼呢?
[00:17:04.000 --> 00:17:06.000]  因為在
[00:17:06.000 --> 00:17:08.000]  第四章第五節
[00:17:08.000 --> 00:17:10.000]  主已經近
[00:17:10.000 --> 00:17:12.000]  主已經近
[00:17:12.000 --> 00:17:14.000]  主要回來了
[00:17:14.000 --> 00:17:16.000]  我以前看過電視劇
[00:17:16.000 --> 00:17:18.000]  我很喜歡包青天
[00:17:18.000 --> 00:17:20.000]  有兩套
[00:17:20.000 --> 00:17:22.000]  一套主題曲
[00:17:22.000 --> 00:17:24.000]  Hi for you的包青天
[00:17:24.000 --> 00:17:26.000]  另一個是鴛鴦蝴蝶夢
[00:17:26.000 --> 00:17:28.000]  (歌詞)
[00:17:28.000 --> 00:17:30.000]  我很喜歡看包青天
[00:17:30.000 --> 00:17:32.000]  因為我覺得
[00:17:32.000 --> 00:17:34.000]  看到公義可以得到伸張
[00:17:34.000 --> 00:17:36.000]  我是很開心
[00:17:36.000 --> 00:17:38.000]  看到惡人得到報應
[00:17:38.000 --> 00:17:40.000]  我是很開心
[00:17:40.000 --> 00:17:42.000]  我和太太看的時候
[00:17:42.000 --> 00:17:44.000]  很難過
[00:17:44.000 --> 00:17:46.000]  惡人當道
[00:17:46.000 --> 00:17:48.000]  弱勢的人被棄
[00:17:48.000 --> 00:17:50.000]  那種
[00:17:50.000 --> 00:17:52.000]  顏受
[00:17:52.000 --> 00:17:54.000]  那種忿忿不平
[00:17:54.000 --> 00:17:56.000]  有時看到真的拍桌子
[00:17:56.000 --> 00:17:58.000]  有一次我和太太看
[00:17:58.000 --> 00:18:00.000]  一個孤兒寡婦
[00:18:00.000 --> 00:18:02.000]  被一個有錢人欺負
[00:18:02.000 --> 00:18:04.000]  我看到很生氣
[00:18:04.000 --> 00:18:06.000]  我和太太說
[00:18:06.000 --> 00:18:08.000]  這樣都可以
[00:18:08.000 --> 00:18:10.000]  我不看了
[00:18:10.000 --> 00:18:12.000]  關機了
[00:18:12.000 --> 00:18:14.000]  我忍不住
[00:18:14.000 --> 00:18:16.000]  我問她為什麼要看
[00:18:16.000 --> 00:18:18.000]  她說包青天要來
[00:18:18.000 --> 00:18:20.000]  每一集
[00:18:20.000 --> 00:18:22.000]  包青天都會最後出現
[00:18:22.000 --> 00:18:24.000]  都會審
[00:18:24.000 --> 00:18:26.000]  都會真相大白
[00:18:26.000 --> 00:18:28.000]  龍頭集虎頭集狗頭集
[00:18:28.000 --> 00:18:30.000]  會拿出來
[00:18:30.000 --> 00:18:32.000]  惡人會得到報應
[00:18:32.000 --> 00:18:34.000]  肥立毅書第四章第五節
[00:18:34.000 --> 00:18:36.000]  告訴我們
[00:18:36.000 --> 00:18:38.000]  主已經勤
[00:18:38.000 --> 00:18:40.000]  聖經說耶穌回來
[00:18:40.000 --> 00:18:42.000]  有人說有三百多次
[00:18:42.000 --> 00:18:44.000]  為什麼
[00:18:44.000 --> 00:18:46.000]  因為這很關鍵
[00:18:46.000 --> 00:18:48.000]  如果耶穌不回來
[00:18:48.000 --> 00:18:50.000]  人真的沒有希望
[00:18:50.000 --> 00:18:52.000]  耶穌回來兩件事會發生
[00:18:52.000 --> 00:18:54.000]  第一件事會有新天新地
[00:18:54.000 --> 00:18:56.000]  在新天新地當中
[00:18:56.000 --> 00:18:58.000]  在《史錄》中
[00:18:58.000 --> 00:19:00.000]  有一章說
[00:19:00.000 --> 00:19:02.000]  再沒有病痛再沒有眼淚
[00:19:02.000 --> 00:19:04.000]  沒有苦難
[00:19:04.000 --> 00:19:06.000]  在新天新地
[00:19:06.000 --> 00:19:08.000]  第二是神的審判會到
[00:19:08.000 --> 00:19:10.000]  會大補助的審判
[00:19:10.000 --> 00:19:12.000]  按照人的行為審判
[00:19:12.000 --> 00:19:14.000]  公義會得到伸張
[00:19:14.000 --> 00:19:16.000]  沒錯
[00:19:16.000 --> 00:19:18.000]  今天環境真的很差
[00:19:18.000 --> 00:19:20.000]  但這個環境會過
[00:19:20.000 --> 00:19:22.000]  而且要來的會好
[00:19:22.000 --> 00:19:24.000]  會好
[00:19:24.000 --> 00:19:26.000]  我記得
[00:19:26.000 --> 00:19:28.000]  有一年我去中國
[00:19:28.000 --> 00:19:30.000]  做培訓
[00:19:30.000 --> 00:19:32.000]  我去到鄰近河南省
[00:19:32.000 --> 00:19:34.000]  在安徽省
[00:19:34.000 --> 00:19:36.000]  在河南省安徽省邊界附近
[00:19:36.000 --> 00:19:38.000]  做培訓
[00:19:38.000 --> 00:19:40.000]  做完之後我要離開
[00:19:40.000 --> 00:19:42.000]  坐火車離開
[00:19:42.000 --> 00:19:44.000]  晚上十點搬車
[00:19:44.000 --> 00:19:46.000]  我知道到凌晨
[00:19:46.000 --> 00:19:48.000]  才會去到上海
[00:19:48.000 --> 00:19:50.000]  那時是八月
[00:19:50.000 --> 00:19:52.000]  大家知不知道
[00:19:52.000 --> 00:19:54.000]  河南安徽八月是很熱的
[00:19:54.000 --> 00:19:56.000]  是很熱的
[00:19:56.000 --> 00:19:58.000]  而且我們買的不是軟鵝
[00:19:58.000 --> 00:20:00.000]  或者軟座
[00:20:00.000 --> 00:20:02.000]  是硬座
[00:20:02.000 --> 00:20:04.000]  後來我發現硬座
[00:20:04.000 --> 00:20:06.000]  是站硬的
[00:20:06.000 --> 00:20:08.000]  不能坐
[00:20:08.000 --> 00:20:10.000]  因為太多人
[00:20:10.000 --> 00:20:12.000]  人們四方八面進去車廂
[00:20:12.000 --> 00:20:14.000]  那次我和一個弟兄一起去
[00:20:14.000 --> 00:20:16.000]  終於我們都擠散了
[00:20:16.000 --> 00:20:18.000]  我們看到大家
[00:20:18.000 --> 00:20:20.000]  但不能站在一起
[00:20:20.000 --> 00:20:22.000]  站在這裡
[00:20:22.000 --> 00:20:24.000]  不可以動
[00:20:24.000 --> 00:20:26.000]  其實很擠的
[00:20:26.000 --> 00:20:28.000]  睡著也不會跌倒
[00:20:28.000 --> 00:20:30.000]  很安全
[00:20:30.000 --> 00:20:32.000]  開車前我看手錶
[00:20:32.000 --> 00:20:34.000]  那時不知如何過
[00:20:34.000 --> 00:20:36.000]  非常不平安
[00:20:36.000 --> 00:20:38.000]  非常辛苦
[00:20:38.000 --> 00:20:40.000]  未開車已經出汗
[00:20:40.000 --> 00:20:42.000]  車開了一小時
[00:20:42.000 --> 00:20:44.000]  三小時
[00:20:44.000 --> 00:20:46.000]  每過一小時是越來越辛苦
[00:20:46.000 --> 00:20:48.000]  不只是腳的問題
[00:20:48.000 --> 00:20:50.000]  是心
[00:20:50.000 --> 00:20:52.000]  是人
[00:20:52.000 --> 00:20:54.000]  很辛苦
[00:20:54.000 --> 00:20:56.000]  過了五六小時
[00:20:56.000 --> 00:20:58.000]  我發現我心情有些改變
[00:20:58.000 --> 00:21:00.000]  因為過了一半
[00:21:00.000 --> 00:21:02.000]  心情很不舒服
[00:21:02.000 --> 00:21:04.000]  但心裡有一份喜樂
[00:21:04.000 --> 00:21:06.000]  一份平安
[00:21:06.000 --> 00:21:08.000]  當車開的時候
[00:21:08.000 --> 00:21:10.000]  我愈來愈近
[00:21:10.000 --> 00:21:12.000]  天要亮
[00:21:12.000 --> 00:21:14.000]  車站要到
[00:21:14.000 --> 00:21:16.000]  我可以下車了
[00:21:16.000 --> 00:21:18.000]  我記得那天下車後
[00:21:18.000 --> 00:21:20.000]  弟兄過來跟我說
[00:21:20.000 --> 00:21:22.000]  徐弟兄你剛才做什麼
[00:21:22.000 --> 00:21:24.000]  我跟他說
[00:21:24.000 --> 00:21:26.000]  我剛才在車上
[00:21:26.000 --> 00:21:28.000]  我看到車上有很多人
[00:21:28.000 --> 00:21:30.000]  他跟我說徐弟兄你剛才做什麼
[00:21:30.000 --> 00:21:32.000]  我說什麼事
[00:21:32.000 --> 00:21:34.000]  你站在那裏我站在那裏
[00:21:34.000 --> 00:21:36.000]  大家坐火車
[00:21:36.000 --> 00:21:38.000]  他說你最後半小時
[00:21:38.000 --> 00:21:40.000]  他問我有沒有問題
[00:21:40.000 --> 00:21:42.000]  我問他有沒有看到周圍的人
[00:21:42.000 --> 00:21:44.000]  都看著你
[00:21:44.000 --> 00:21:46.000]  我沒有留意
[00:21:46.000 --> 00:21:48.000]  他說那些人覺得你不妥
[00:21:48.000 --> 00:21:50.000]  我說什麼事
[00:21:50.000 --> 00:21:52.000]  他說我看著也覺得你不妥
[00:21:52.000 --> 00:21:54.000]  我說有什麼不妥
[00:21:54.000 --> 00:21:56.000]  他說你有沒有發現
[00:21:56.000 --> 00:21:58.000]  我說我都很擔心你
[00:21:58.000 --> 00:22:00.000]  我說我又有什麼事
[00:22:00.000 --> 00:22:02.000]  我說我沒事
[00:22:02.000 --> 00:22:04.000]  我看著就知道了
[00:22:04.000 --> 00:22:06.000]  很開心
[00:22:06.000 --> 00:22:08.000]  就快到了
[00:22:08.000 --> 00:22:10.000]  愈來愈近
[00:22:10.000 --> 00:22:12.000]  我知道幾點到站
[00:22:12.000 --> 00:22:14.000]  我真的很開心
[00:22:14.000 --> 00:22:16.000]  我明白到站前
[00:22:16.000 --> 00:22:18.000]  我整個人愈來愈辛苦
[00:22:18.000 --> 00:22:20.000]  但我知道就到了
[00:22:20.000 --> 00:22:22.000]  這個世界耶穌回來前會愈來愈亂
[00:22:22.000 --> 00:22:24.000]  但最亂的時候
[00:22:24.000 --> 00:22:26.000]  有一句話
[00:22:26.000 --> 00:22:28.000]  黎明來臨前
[00:22:28.000 --> 00:22:30.000]  這個世界是最黑暗的時候
[00:22:30.000 --> 00:22:32.000]  但耶穌要回來
[00:22:32.000 --> 00:22:34.000]  所以在菲勒賓書說
[00:22:34.000 --> 00:22:36.000]  你要記住
[00:22:36.000 --> 00:22:38.000]  主已經勤
[00:22:38.000 --> 00:22:40.000]  神賜人
[00:22:40.000 --> 00:22:42.000]  出人意外的平安
[00:22:42.000 --> 00:22:44.000]  第一次我們要保守
[00:22:44.000 --> 00:22:46.000]  從神而來的平安
[00:22:46.000 --> 00:22:48.000]  從神而來的平安
[00:22:48.000 --> 00:22:50.000]  我們會有憂慮的事
[00:22:50.000 --> 00:22:52.000]  我們要將憂慮的事
[00:22:52.000 --> 00:22:54.000]  轉為感恩的事
[00:22:54.000 --> 00:22:56.000]  轉成感恩的事
[00:22:56.000 --> 00:22:58.000]  沒錯有這些事是不好的
[00:22:58.000 --> 00:23:00.000]  是不想有的
[00:23:00.000 --> 00:23:02.000]  甚至是不應該有的
[00:23:02.000 --> 00:23:04.000]  你要想到主耶穌回來的時候
[00:23:04.000 --> 00:23:06.000]  這些事都會沒有的
[00:23:06.000 --> 00:23:08.000]  都會改變的
[00:23:08.000 --> 00:23:10.000]  都會不存在的
[00:23:10.000 --> 00:23:12.000]  譬如我自己以前都試過
[00:23:12.000 --> 00:23:14.000]  有時考試真的很辛苦
[00:23:14.000 --> 00:23:16.000]  讀中學的時候已經信了主
[00:23:16.000 --> 00:23:18.000]  考試很大壓力
[00:23:18.000 --> 00:23:20.000]  真的不想考試
[00:23:20.000 --> 00:23:22.000]  真的很開心
[00:23:22.000 --> 00:23:24.000]  感謝神將來不用考試
[00:23:24.000 --> 00:23:26.000]  見到自己身體越來越不行
[00:23:26.000 --> 00:23:28.000]  將來身體會改變的
[00:23:28.000 --> 00:23:30.000]  不會有病痛的
[00:23:30.000 --> 00:23:32.000]  裡面就開始感恩
[00:23:32.000 --> 00:23:34.000]  沒錯
[00:23:34.000 --> 00:23:36.000]  現今有很多值得我們憂慮的事
[00:23:36.000 --> 00:23:38.000]  就是同樣
[00:23:38.000 --> 00:23:40.000]  為了將來有很多感恩的事
[00:23:40.000 --> 00:23:42.000]  我們今天不要只看今天
[00:23:42.000 --> 00:23:44.000]  要看明天
[00:23:44.000 --> 00:23:46.000]  不要看現在
[00:23:46.000 --> 00:23:48.000]  要看將來
[00:23:48.000 --> 00:23:50.000]  在《華書》第八章十八節說
[00:23:50.000 --> 00:23:52.000]  保羅說我想現在的苦楚
[00:23:52.000 --> 00:23:54.000]  如果比起將來
[00:23:54.000 --> 00:23:56.000]  顯於我們的榮耀
[00:23:56.000 --> 00:23:58.000]  就不足介意了
[00:23:58.000 --> 00:24:00.000]  哥林多後書第四章十七節
[00:24:00.000 --> 00:24:02.000]  保羅又說
[00:24:02.000 --> 00:24:04.000]  其實當時保羅是受很多苦
[00:24:04.000 --> 00:24:06.000]  他為了信仰為了宣教
[00:24:06.000 --> 00:24:08.000]  他有很大的犧牲
[00:24:08.000 --> 00:24:10.000]  他承受很多的苦難
[00:24:10.000 --> 00:24:12.000]  在哥林多後書第四章十七節
[00:24:12.000 --> 00:24:14.000]  他說
[00:24:14.000 --> 00:24:16.000]  我們這個自贊自輕的苦楚
[00:24:16.000 --> 00:24:18.000]  因為我們承受極重無比的榮耀
[00:24:18.000 --> 00:24:20.000]  無比永遠的榮耀
[00:24:20.000 --> 00:24:22.000]  我們想一想的時候
[00:24:22.000 --> 00:24:24.000]  今天沒錯
[00:24:24.000 --> 00:24:26.000]  是很多很多的難處
[00:24:26.000 --> 00:24:28.000]  是很多很多的辛苦
[00:24:28.000 --> 00:24:30.000]  但這些事都要過去
[00:24:30.000 --> 00:24:32.000]  正如我剛才說
[00:24:32.000 --> 00:24:34.000]  我坐火車的時候
[00:24:34.000 --> 00:24:36.000]  當我看著手錶
[00:24:36.000 --> 00:24:38.000]  越來越近
[00:24:38.000 --> 00:24:40.000]  我心裡面真的笑出來
[00:24:40.000 --> 00:24:42.000]  我們要將憂慮轉成感恩
[00:24:42.000 --> 00:24:44.000]  我們要將憂慮轉成感恩
[00:24:44.000 --> 00:24:46.000]  弟兄姊妹
[00:24:46.000 --> 00:24:48.000]  每一次我們回到教會
[00:24:48.000 --> 00:24:50.000]  每一個主日
[00:24:50.000 --> 00:24:52.000]  每一次的主餐
[00:24:52.000 --> 00:24:54.000]  我們不單單紀念主耶穌
[00:24:54.000 --> 00:24:56.000]  過去的復活
[00:24:56.000 --> 00:24:58.000]  我們還要紀念主耶穌
[00:24:58.000 --> 00:25:00.000]  將來他應許的在來
[00:25:00.000 --> 00:25:02.000]  不只是過去所成就的
[00:25:02.000 --> 00:25:04.000]  而是將來他要兌現的
[00:25:04.000 --> 00:25:06.000]  由於他過去所成就的救恩
[00:25:06.000 --> 00:25:08.000]  由於他應許的在來
[00:25:08.000 --> 00:25:10.000]  由於他應許的在來
[00:25:10.000 --> 00:25:12.000]  我們能夠將憂慮
[00:25:12.000 --> 00:25:14.000]  變成感恩
[00:25:14.000 --> 00:25:16.000]  能夠保守從神而來的
[00:25:16.000 --> 00:25:18.000]  一份平安
[00:25:18.000 --> 00:25:20.000]  《約翰福音》14章1-3
[00:25:20.000 --> 00:25:22.000]  《約翰福音》14章1-3
[00:25:22.000 --> 00:25:24.000]  耶穌走之前跟門徒說
[00:25:24.000 --> 00:25:26.000]  提醒他們
[00:25:26.000 --> 00:25:28.000]  你們心裡面不要憂愁
[00:25:28.000 --> 00:25:30.000]  你們信神也當信我
[00:25:30.000 --> 00:25:32.000]  在我父的家裡面有很多的住處
[00:25:32.000 --> 00:25:34.000]  如果沒有的話
[00:25:34.000 --> 00:25:36.000]  我就早已告訴你們了
[00:25:36.000 --> 00:25:38.000]  我去完事為你們預備地方去
[00:25:38.000 --> 00:25:40.000]  我又去為你們預備了地方
[00:25:40.000 --> 00:25:44.000]  我必再來接你們到我那裡去
[00:25:44.000 --> 00:25:46.000]  耶穌一定會回來
[00:25:46.000 --> 00:25:48.000]  一定會回來
[00:25:48.000 --> 00:25:50.000]  而且是越來越近
[00:25:50.000 --> 00:25:52.000]  《約翰福音》16章33節
[00:25:52.000 --> 00:25:54.000]  耶穌說我將這些事告訴你們
[00:25:54.000 --> 00:25:56.000]  是要叫你們在我裡面有平安
[00:25:56.000 --> 00:25:58.000]  在世上你們有苦難
[00:25:58.000 --> 00:26:00.000]  但你們可以放心
[00:26:00.000 --> 00:26:02.000]  我已經勝了世界
[00:26:02.000 --> 00:26:04.000]  弟兄姊妹
[00:26:04.000 --> 00:26:06.000]  神已經勝過這個世界
[00:26:06.000 --> 00:26:08.000]  神已經復活
[00:26:08.000 --> 00:26:10.000]  神已經死了
[00:26:10.000 --> 00:26:12.000]  耶穌的來將平安帶到我們當中
[00:26:12.000 --> 00:26:14.000]  讓我們與神和好
[00:26:14.000 --> 00:26:18.000]  我們要保持與神和好的平安
[00:26:18.000 --> 00:26:22.000]  我們要保守從神而來的平安
[00:26:22.000 --> 00:26:24.000]  將憂慮變成感恩
[00:26:24.000 --> 00:26:26.000]  求神幫助我們
[00:26:26.000 --> 00:26:28.000]  保持與神和好的平安
[00:26:28.000 --> 00:26:30.000]  有該有不該
[00:26:30.000 --> 00:26:32.000]  有所為有所不為
[00:26:32.000 --> 00:26:34.000]  求神幫助我們
[00:26:34.000 --> 00:26:36.000]  保守從神而來的平安
[00:26:36.000 --> 00:26:38.000]  將憂慮變成感恩
[00:26:38.000 --> 00:26:40.000]  沒錯今天有苦難
[00:26:40.000 --> 00:26:42.000]  但明天有盼望
[00:26:42.000 --> 00:26:44.000]  這兩個是不一樣的平安
[00:26:44.000 --> 00:26:46.000]  很多人忘記了
[00:26:46.000 --> 00:26:48.000]  我們要記得
[00:26:48.000 --> 00:26:50.000]  我們要想盡辦法
[00:26:50.000 --> 00:26:52.000]  竭盡所能
[00:26:52.000 --> 00:26:54.000]  要持守
[00:26:54.000 --> 00:26:56.000]  要保持
[00:26:56.000 --> 00:26:58.000]  要保守這兩種平安
[00:26:58.000 --> 00:27:00.000]  保持與神和好的平安
[00:27:00.000 --> 00:27:02.000]  保守從神而來的平安
[00:27:02.000 --> 00:27:04.000]  保持與神和好的平安
[00:27:04.000 --> 00:27:06.000]  保守從神而來的平安
[00:27:06.000 --> 00:27:08.000]  保守從神而來的平安
[00:27:08.000 --> 00:27:12.000]  最後就是參與為神而作的平安
[00:27:12.000 --> 00:27:14.000]  馬利法第五章第九節
[00:27:14.000 --> 00:27:16.000]  聖經這樣說
[00:27:16.000 --> 00:27:18.000]  使人和睦的人有福了
[00:27:18.000 --> 00:27:20.000]  因為他們必稱為神的兒子
[00:27:20.000 --> 00:27:22.000]  和睦這個字
[00:27:22.000 --> 00:27:26.000]  和和好和和平和平安同一個字
[00:27:26.000 --> 00:27:28.000]  SALOM
[00:27:28.000 --> 00:27:30.000]  PEACE
[00:27:30.000 --> 00:27:32.000]  我們要做一個PEACEMAKER
[00:27:32.000 --> 00:27:34.000]  我們不要有一個PEACEMAKER
[00:27:34.000 --> 00:27:38.000]  要做一個平安之子
[00:27:38.000 --> 00:27:40.000]  使人和睦
[00:27:40.000 --> 00:27:42.000]  人生中的平安有兩種
[00:27:42.000 --> 00:27:44.000]  一種是生命中的平安
[00:27:44.000 --> 00:27:48.000]  一種是生活中的平安
[00:27:48.000 --> 00:27:52.000]  耶穌基督將平安帶給我們
[00:27:52.000 --> 00:27:54.000]  我們要將平安帶給人
[00:27:54.000 --> 00:27:58.000]  我自己信主前可以說
[00:27:58.000 --> 00:28:00.000]  真的沒有什麼平安
[00:28:00.000 --> 00:28:06.000]  信主後我又多了一份平安
[00:28:06.000 --> 00:28:08.000]  但我覺得我信主後可能信得不清楚
[00:28:08.000 --> 00:28:10.000]  我就是很期望
[00:28:10.000 --> 00:28:12.000]  不單止有多一份平安
[00:28:12.000 --> 00:28:14.000]  而且我盼望有終極的平安
[00:28:14.000 --> 00:28:16.000]  我記得當時我和牧師說
[00:28:16.000 --> 00:28:18.000]  牧師你可不可以為我祈禱
[00:28:18.000 --> 00:28:20.000]  讓我早點見天父
[00:28:20.000 --> 00:28:22.000]  我很想早點享受永恆的平安
[00:28:22.000 --> 00:28:24.000]  因為現在我還要面對考試
[00:28:24.000 --> 00:28:26.000]  我又要打一份工
[00:28:26.000 --> 00:28:30.000]  我是自己半工讀的
[00:28:30.000 --> 00:28:32.000]  很辛苦
[00:28:32.000 --> 00:28:36.000]  我做的東西是在一個西餐館裏面做的
[00:28:36.000 --> 00:28:38.000]  成身身水身寒
[00:28:38.000 --> 00:28:40.000]  很想早點回天家
[00:28:40.000 --> 00:28:42.000]  我記得牧師提醒我
[00:28:42.000 --> 00:28:44.000]  徐弟兄你不要這樣
[00:28:44.000 --> 00:28:46.000]  為什麼你這麼想去
[00:28:46.000 --> 00:28:50.000]  我想早點回去享受天堂的福樂
[00:28:50.000 --> 00:28:52.000]  他說你不要這樣想
[00:28:52.000 --> 00:28:54.000]  因為我們在世上有使命
[00:28:54.000 --> 00:28:56.000]  你不要走得這麼快
[00:28:56.000 --> 00:28:58.000]  你還沒做完你要做的事情
[00:28:58.000 --> 00:29:00.000]  你這麼急做什麼呢
[00:29:00.000 --> 00:29:02.000]  我記得他給我看哥林多後書第五章
[00:29:02.000 --> 00:29:04.000]  17-18節
[00:29:04.000 --> 00:29:06.000]  他說你記得你信主的時候
[00:29:06.000 --> 00:29:08.000]  我們送了一封信經給你
[00:29:08.000 --> 00:29:10.000]  林後五章就說
[00:29:10.000 --> 00:29:12.000]  如果有人基督律是新造的人
[00:29:12.000 --> 00:29:14.000]  就是以我變成新的了
[00:29:14.000 --> 00:29:16.000]  今天與神和好了
[00:29:16.000 --> 00:29:18.000]  後面還有一句
[00:29:18.000 --> 00:29:20.000]  18節說什麼呢
[00:29:20.000 --> 00:29:22.000]  一切都是出於神
[00:29:22.000 --> 00:29:24.000]  人與他和好的積分賜給我們
[00:29:24.000 --> 00:29:26.000]  他說弟兄你要記住
[00:29:26.000 --> 00:29:28.000]  你與神和好了
[00:29:28.000 --> 00:29:30.000]  你要使人與神和好
[00:29:30.000 --> 00:29:32.000]  神將人與他和好的積分賜給我們
[00:29:32.000 --> 00:29:34.000]  你既以和好
[00:29:34.000 --> 00:29:36.000]  你就要承擔和好的積分
[00:29:36.000 --> 00:29:38.000]  不單止你與神和好
[00:29:38.000 --> 00:29:40.000]  你要幫人與神和好
[00:29:40.000 --> 00:29:42.000]  我很感恩
[00:29:42.000 --> 00:29:44.000]  所以我常常說一句話
[00:29:44.000 --> 00:29:46.000]  我提醒弟兄姐妹
[00:29:46.000 --> 00:29:48.000]  我們蒙恩的時候
[00:29:48.000 --> 00:29:50.000]  我們蒙恩的時候
[00:29:50.000 --> 00:29:52.000]  我提醒弟兄姐妹
[00:29:52.000 --> 00:29:54.000]  我們蒙恩的時候
[00:29:54.000 --> 00:29:56.000]  我們不單止有救恩
[00:29:56.000 --> 00:29:58.000]  我們不單止有新的生命
[00:29:58.000 --> 00:30:00.000]  我們還有新的使命
[00:30:00.000 --> 00:30:02.000]  我記得以前
[00:30:02.000 --> 00:30:04.000]  在我的神學院裡
[00:30:04.000 --> 00:30:06.000]  有一位神學生
[00:30:06.000 --> 00:30:08.000]  有一次他來見我
[00:30:08.000 --> 00:30:10.000]  因為我是他的導師
[00:30:10.000 --> 00:30:12.000]  他和我分享
[00:30:12.000 --> 00:30:14.000]  他很開心
[00:30:14.000 --> 00:30:16.000]  他信主不是很多年
[00:30:16.000 --> 00:30:18.000]  他決定奉獻讀神學
[00:30:18.000 --> 00:30:20.000]  他決定奉獻讀神學
[00:30:20.000 --> 00:30:22.000]  我同事做了一個決定
[00:30:22.000 --> 00:30:24.000]  他說什麼決定?
[00:30:24.000 --> 00:30:26.000]  他說他決定要和以前
[00:30:26.000 --> 00:30:28.000]  不信主的朋友一刀兩斷
[00:30:28.000 --> 00:30:30.000]  我要重新做人
[00:30:30.000 --> 00:30:32.000]  他說的時候
[00:30:32.000 --> 00:30:34.000]  真的像我這樣
[00:30:34.000 --> 00:30:36.000]  很有氣勢
[00:30:36.000 --> 00:30:38.000]  我和他們一刀兩斷
[00:30:38.000 --> 00:30:40.000]  重新做人
[00:30:40.000 --> 00:30:42.000]  我聽到之後
[00:30:42.000 --> 00:30:44.000]  我睜大眼睛看著他
[00:30:44.000 --> 00:30:46.000]  我說你們說什麼?
[00:30:46.000 --> 00:30:48.000]  我完全要為主
[00:30:48.000 --> 00:30:50.000]  我問他
[00:30:50.000 --> 00:30:52.000]  為主做什麼?
[00:30:52.000 --> 00:30:54.000]  為主去救靈魂
[00:30:54.000 --> 00:30:56.000]  你和他們一刀兩斷
[00:30:56.000 --> 00:30:58.000]  你怎麼救他們?
[00:30:58.000 --> 00:31:00.000]  我跟他說
[00:31:00.000 --> 00:31:02.000]  你回去
[00:31:02.000 --> 00:31:04.000]  你要和以前不對的事情
[00:31:04.000 --> 00:31:06.000]  或者你和他們一起做一些不對的事情
[00:31:06.000 --> 00:31:08.000]  你和那些一刀兩斷
[00:31:08.000 --> 00:31:10.000]  你不要和那些人一刀兩斷
[00:31:10.000 --> 00:31:12.000]  你不要忘記
[00:31:12.000 --> 00:31:14.000]  你有生命
[00:31:14.000 --> 00:31:16.000]  你與神和好
[00:31:16.000 --> 00:31:18.000]  你要幫他們與神和好
[00:31:18.000 --> 00:31:20.000]  很感恩他聽
[00:31:20.000 --> 00:31:22.000]  他今天已經是牧師
[00:31:22.000 --> 00:31:24.000]  牧會已經有七年了
[00:31:24.000 --> 00:31:26.000]  他感恩
[00:31:26.000 --> 00:31:28.000]  弟兄姊妹
[00:31:28.000 --> 00:31:30.000]  我們有時候真的要
[00:31:30.000 --> 00:31:32.000]  我們要記住
