
[00:00:00.000 --> 00:00:05.000]  教會一間在香港的北方堂
[00:17:09.000 --> 00:17:11.000]  都是神氣了我
[00:17:11.000 --> 00:17:13.000]  基督徒說不是
[00:17:13.000 --> 00:17:15.000]  保羅說不是
[00:17:15.000 --> 00:17:17.000]  神是你的朋友
[00:17:17.000 --> 00:17:19.000]  即使有困難的時候
[00:17:19.000 --> 00:17:21.000]  祂都不會害你的
[00:17:21.000 --> 00:17:23.000]  第一節,直至我們的主耶穌
[00:17:23.000 --> 00:17:25.000]  與神相和
[00:17:25.000 --> 00:17:27.000]  十一節是與上帝和好
[00:17:27.000 --> 00:17:29.000]  兩個結結的
[00:17:29.000 --> 00:17:31.000]  無論你現在覺得自己
[00:17:31.000 --> 00:17:33.000]  是多麼不值得神愛
[00:17:33.000 --> 00:17:35.000]  你知不知道聖經告訴你和我
[00:17:35.000 --> 00:17:37.000]  神和我們已經不是敵人
[00:17:37.000 --> 00:17:41.000]  第一個和字和第二個和字
[00:17:41.000 --> 00:17:43.000]  是不同希臘字的
[00:17:43.000 --> 00:17:45.000]  第一個是peace
[00:17:45.000 --> 00:17:47.000]  即是大家沒有吵架
[00:17:47.000 --> 00:17:49.000]  大家OK了
[00:17:49.000 --> 00:17:51.000]  第二個十一節的
[00:17:51.000 --> 00:17:53.000]  就更重要了
[00:17:53.000 --> 00:17:55.000]  如果兩個人沒有吵架
[00:17:55.000 --> 00:17:57.000]  可能是你求祂
[00:17:57.000 --> 00:17:59.000]  你求神
[00:17:59.000 --> 00:18:01.000]  不過十一節的字就絕對不是
[00:18:01.000 --> 00:18:03.000]  十一節的字
[00:18:03.000 --> 00:18:05.000]  是保羅的尊用語
[00:18:05.000 --> 00:18:07.000]  那個觀念就是
[00:18:07.000 --> 00:18:09.000]  祂求你
[00:18:09.000 --> 00:18:13.000]  不是我們求神
[00:18:13.000 --> 00:18:15.000]  所以保羅第一和十一節
[00:18:15.000 --> 00:18:17.000]  面對橫幕就告訴
[00:18:17.000 --> 00:18:19.000]  信了耶穌的人
[00:18:19.000 --> 00:18:21.000]  知不知道?弟兄姊妹
[00:18:21.000 --> 00:18:23.000]  你遇到大難風浪的時候你要記住
[00:18:23.000 --> 00:18:25.000]  最大粒的神
[00:18:25.000 --> 00:18:27.000]  祂求你
[00:18:27.000 --> 00:18:29.000]  祂不是生你的氣
[00:18:29.000 --> 00:18:31.000]  不要當祂生你的氣來罰你
[00:18:31.000 --> 00:18:33.000]  你要醒定一點
[00:18:33.000 --> 00:18:35.000]  祂和你握手言和
[00:18:35.000 --> 00:18:37.000]  是祂的新的首先
[00:18:37.000 --> 00:18:39.000]  兩次
[00:18:39.000 --> 00:18:41.000]  接著我們的主耶穌基督
[00:18:41.000 --> 00:18:43.000]  祂透過耶穌基督
[00:18:43.000 --> 00:18:45.000]  已經和你握手了
[00:18:45.000 --> 00:18:47.000]  這下就不同了
[00:18:47.000 --> 00:18:49.000]  這下就好了
[00:18:49.000 --> 00:18:51.000]  如果憑著我們和神握手
[00:18:51.000 --> 00:18:53.000]  我們應多少次罪都不夠
[00:18:53.000 --> 00:18:55.000]  待會奉獻的時候
[00:18:55.000 --> 00:18:57.000]  放多少千元也沒有用
[00:18:57.000 --> 00:18:59.000]  激怒最大粒的神
[00:18:59.000 --> 00:19:01.000]  用什麼來和祂握手
[00:19:01.000 --> 00:19:03.000]  不過反過來
[00:19:03.000 --> 00:19:05.000]  聖經往往是令我們很奇怪
[00:19:05.000 --> 00:19:07.000]  他說
[00:19:07.000 --> 00:19:09.000]  這個上帝、這個神
[00:19:09.000 --> 00:19:11.000]  根本不需要我們
[00:19:11.000 --> 00:19:13.000]  但祂竟然主動
[00:19:13.000 --> 00:19:15.000]  見到我們面孔洞
[00:19:15.000 --> 00:19:17.000]  見到我們和祂為敵的時候
[00:19:17.000 --> 00:19:19.000]  祂主動
[00:19:19.000 --> 00:19:21.000]  還頂撞我們的時候
[00:19:21.000 --> 00:19:23.000]  親自藉著耶穌基督
[00:19:23.000 --> 00:19:25.000]  和我們握手
[00:19:25.000 --> 00:19:27.000]  既然這樣
[00:19:27.000 --> 00:19:29.000]  祂也願意
[00:19:29.000 --> 00:19:31.000]  祂用風浪作弄我們嗎?
[00:19:31.000 --> 00:19:33.000]  不會吧
[00:19:33.000 --> 00:19:35.000]  如果你是太太
[00:19:35.000 --> 00:19:37.000]  和你是好朋友
[00:19:37.000 --> 00:19:39.000]  你們是恩愛的
[00:19:39.000 --> 00:19:41.000]  你何必怕她煮這些菜呢?
[00:19:41.000 --> 00:19:43.000]  如果你的老闆
[00:19:43.000 --> 00:19:45.000]  是疼愛你的
[00:19:45.000 --> 00:19:47.000]  你怕他叫你出差
[00:19:47.000 --> 00:19:49.000]  害你回來失去辦公室
[00:19:49.000 --> 00:19:51.000]  如果你的神
[00:19:51.000 --> 00:19:53.000]  和你是好朋友
[00:19:53.000 --> 00:19:55.000]  他刻意和你握手
[00:19:55.000 --> 00:19:57.000]  你何必怕人生的風浪呢?
[00:19:57.000 --> 00:19:59.000]  你怕他會尋你嗎?
[00:19:59.000 --> 00:20:01.000]  不會的
[00:20:01.000 --> 00:20:03.000]  保羅之所以說他的盼望不至於羞恥
[00:20:03.000 --> 00:20:05.000]  是因為他知道上帝
[00:20:05.000 --> 00:20:07.000]  已經很好
[00:20:07.000 --> 00:20:09.000]  和他是朋友
[00:20:09.000 --> 00:20:11.000]  接著我再和大家看看
[00:20:11.000 --> 00:20:13.000]  上帝怎樣和我們
[00:20:13.000 --> 00:20:15.000]  是朋友呢?
[00:20:15.000 --> 00:20:17.000]  保羅說我肯定知道
[00:20:17.000 --> 00:20:19.000]  我沒有請大家逐個字
[00:20:19.000 --> 00:20:21.000]  勾勾圈
[00:20:21.000 --> 00:20:23.000]  有空就勾一圈
[00:20:23.000 --> 00:20:25.000]  雖然我們和學本的聖經
[00:20:25.000 --> 00:20:27.000]  將它分成幾段
[00:20:27.000 --> 00:20:29.000]  但如果你不分幾段
[00:20:29.000 --> 00:20:31.000]  就勾一圈
[00:20:31.000 --> 00:20:33.000]  保羅不停地說因為
[00:20:33.000 --> 00:20:35.000]  為何可以面對混亂
[00:20:35.000 --> 00:20:37.000]  因為因為因為
[00:20:37.000 --> 00:20:39.000]  接著他說兩句因為的話
[00:20:39.000 --> 00:20:41.000]  第五節
[00:20:41.000 --> 00:20:43.000]  他說盼望之所以不羞恥呢?
[00:20:43.000 --> 00:20:45.000]  因為我們還軟弱的時候
[00:20:45.000 --> 00:20:47.000]  基督就照所定的日期
[00:20:47.000 --> 00:20:49.000]  為罪人死
[00:20:49.000 --> 00:20:51.000]  然後跳到第八節
[00:20:51.000 --> 00:20:53.000]  唯有基督在我們還了罪人的時候
[00:20:53.000 --> 00:20:55.000]  為我們死
[00:20:55.000 --> 00:20:57.000]  上帝的愛就在此
[00:20:57.000 --> 00:20:59.000]  向我們顯明了
[00:20:59.000 --> 00:21:01.000]  基督按
[00:21:01.000 --> 00:21:03.000]  所定的日期為罪人死
[00:21:03.000 --> 00:21:05.000]  唯有基督在我們還了罪人的時候
[00:21:05.000 --> 00:21:07.000]  為我們死
[00:21:07.000 --> 00:21:09.000]  兩次說到
[00:21:09.000 --> 00:21:11.000]  基督死
[00:21:11.000 --> 00:21:13.000]  兩次你看上文下理的兩節
[00:21:13.000 --> 00:21:15.000]  當他說基督死的時候
[00:21:15.000 --> 00:21:17.000]  都說到上帝的愛
[00:21:17.000 --> 00:21:19.000]  他將基督的死
[00:21:19.000 --> 00:21:21.000]  和上帝的愛
[00:21:21.000 --> 00:21:23.000]  好像兩卡車中間的扣
[00:21:23.000 --> 00:21:25.000]  扣緊不會掉的
[00:21:25.000 --> 00:21:27.000]  聖經好就好在這樣
[00:21:27.000 --> 00:21:29.000]  我們的信仰好就好在這樣
[00:21:29.000 --> 00:21:31.000]  因為他上帝的愛和基督的死
[00:21:31.000 --> 00:21:33.000]  是扣著的
[00:21:33.000 --> 00:21:35.000]  老實說如果他不是說
[00:21:35.000 --> 00:21:39.000]  基督的死和上帝的愛扣著
[00:21:39.000 --> 00:21:41.000]  他說
[00:21:41.000 --> 00:21:43.000]  天氣好
[00:21:43.000 --> 00:21:45.000]  表達上帝的愛
[00:21:45.000 --> 00:21:49.000]  今年不會下大雪
[00:21:49.000 --> 00:21:51.000]  表達上帝的愛
[00:21:51.000 --> 00:21:53.000]  我的工作永遠不會炒油
[00:21:53.000 --> 00:21:55.000]  表達上帝的愛
[00:21:55.000 --> 00:21:57.000]  我夫婦關係
[00:21:57.000 --> 00:21:59.000]  永遠恩愛
[00:21:59.000 --> 00:22:01.000]  表達上帝的愛
[00:22:01.000 --> 00:22:03.000]  這樣就不是危乎了
[00:22:03.000 --> 00:22:05.000]  是不是?弟兄姊妹
[00:22:05.000 --> 00:22:07.000]  永遠不會下雨的
[00:22:07.000 --> 00:22:09.000]  不過聖經不是這樣說的
[00:22:09.000 --> 00:22:11.000]  如果聖經用這些東西
[00:22:11.000 --> 00:22:13.000]  這樣就論盡了
[00:22:13.000 --> 00:22:15.000]  廣東人有句說話
[00:22:15.000 --> 00:22:17.000]  不如意事常八九
[00:22:17.000 --> 00:22:19.000]  當這些東西不在的時候
[00:22:19.000 --> 00:22:21.000]  我們說
[00:22:21.000 --> 00:22:23.000]  上帝的愛在哪裡?
[00:22:23.000 --> 00:22:25.000]  上帝的愛找不到
[00:22:25.000 --> 00:22:27.000]  都下大雪了
[00:22:27.000 --> 00:22:29.000]  車又開不著了
[00:22:29.000 --> 00:22:31.000]  就沒有工作了
[00:22:31.000 --> 00:22:33.000]  身體又不好
[00:22:33.000 --> 00:22:35.000]  上帝不愛我了
[00:22:35.000 --> 00:22:37.000]  聖經真的很好
[00:22:37.000 --> 00:22:39.000]  不是這樣說的
[00:22:39.000 --> 00:22:41.000]  上帝的愛在基督裡面
[00:22:41.000 --> 00:22:43.000]  而且他幫我們
[00:22:43.000 --> 00:22:45.000]  有句說話有兩個中文字
[00:22:45.000 --> 00:22:47.000]  讀一次給大家聽
[00:22:47.000 --> 00:22:49.000]  唯有當
[00:22:49.000 --> 00:22:55.000]  我們還是罪人的時候
[00:22:55.000 --> 00:22:57.000]  基督為我們的死
[00:22:57.000 --> 00:22:59.000]  上帝的愛
[00:22:59.000 --> 00:23:01.000]  兩個中文字
[00:23:01.000 --> 00:23:03.000]  在此
[00:23:03.000 --> 00:23:05.000]  向我們顯明
[00:23:05.000 --> 00:23:07.000]  在哪裡?
[00:23:07.000 --> 00:23:09.000]  在你的銀行戶口裡?
[00:23:09.000 --> 00:23:11.000]  在你美滿的婚姻裡?
[00:23:11.000 --> 00:23:13.000]  在你的健康裡?
[00:23:13.000 --> 00:23:17.000]  在一個不能改變的歷史事實裡
[00:23:17.000 --> 00:23:19.000]  基督為我們的死
[00:23:19.000 --> 00:23:21.000]  在此
[00:23:21.000 --> 00:23:23.000]  在哪裡?我們教堂有一個
[00:23:23.000 --> 00:23:25.000]  十字架
[00:23:25.000 --> 00:23:27.000]  基督徒沒有人拿得走的
[00:23:27.000 --> 00:23:29.000]  什麼環境都拿不走
[00:23:29.000 --> 00:23:31.000]  你覺得自己靈性高也好
[00:23:31.000 --> 00:23:33.000]  低也好
[00:23:33.000 --> 00:23:35.000]  現在是神很憎恨你也好
[00:23:35.000 --> 00:23:37.000]  離神很遠也好
[00:23:37.000 --> 00:23:39.000]  他說上帝的愛
[00:23:39.000 --> 00:23:41.000]  在那裡看到
[00:23:41.000 --> 00:23:43.000]  永遠都是回到那裡
[00:23:43.000 --> 00:23:45.000]  我覺得很寶貴
[00:23:45.000 --> 00:23:47.000]  大兄姊妹
[00:23:47.000 --> 00:23:49.000]  我們不要以為自己已經升級
[00:23:49.000 --> 00:23:51.000]  做了很久的基督徒
[00:23:51.000 --> 00:23:53.000]  我們去更高級的東西
[00:23:53.000 --> 00:23:55.000]  忘記了這個
[00:23:55.000 --> 00:23:57.000]  這個告訴我們
[00:23:57.000 --> 00:23:59.000]  不在乎我們的環境
[00:23:59.000 --> 00:24:01.000]  他說如果你愛你的國家
[00:24:01.000 --> 00:24:03.000]  你捐你的生命
[00:24:03.000 --> 00:24:05.000]  或者捐你的錢
[00:24:05.000 --> 00:24:07.000]  去那些超級貨幣
[00:24:07.000 --> 00:24:09.000]  我們的愛人
[00:24:09.000 --> 00:24:11.000]  跟我們說
[00:24:11.000 --> 00:24:13.000]  你愛我嗎?
[00:24:13.000 --> 00:24:15.000]  給我一隻戒指
[00:24:15.000 --> 00:24:19.000]  香港拜黃大仙的人
[00:24:19.000 --> 00:24:21.000]  黃大仙
[00:24:21.000 --> 00:24:23.000]  如果你愛我 親我
[00:24:23.000 --> 00:24:25.000]  給我六個號碼
[00:24:25.000 --> 00:24:27.000]  不過我們的信仰不是
[00:24:27.000 --> 00:24:29.000]  我們的信仰不是求這些
[00:24:29.000 --> 00:24:31.000]  保羅教我們
[00:24:31.000 --> 00:24:33.000]  愛在那裡
[00:24:33.000 --> 00:24:35.000]  在那裡
[00:24:35.000 --> 00:24:37.000]  不在六個號碼
[00:24:37.000 --> 00:24:39.000]  不在鑽戒
[00:24:39.000 --> 00:24:41.000]  不在金錢
[00:24:41.000 --> 00:24:43.000]  不在投身
[00:24:43.000 --> 00:24:45.000]  在基督為我們死
[00:24:45.000 --> 00:24:47.000]  這件事上面
[00:24:47.000 --> 00:24:49.000]  中間有一節我沒有跟大家讀
[00:24:49.000 --> 00:24:51.000]  那節很難解釋
[00:24:51.000 --> 00:24:53.000]  很多時候我們看的時候
[00:24:53.000 --> 00:24:55.000]  就是第七節
[00:24:55.000 --> 00:24:57.000]  異人死是少有的
[00:24:57.000 --> 00:24:59.000]  是為人人死或者有感作的
[00:24:59.000 --> 00:25:01.000]  唯有基督在我們
[00:25:01.000 --> 00:25:03.000]  下罪的時候為我們死
[00:25:03.000 --> 00:25:05.000]  他比較幾類人
[00:25:05.000 --> 00:25:07.000]  一類是異人 一類是人人
[00:25:07.000 --> 00:25:09.000]  我們不明白什麼叫異人死是少有
[00:25:09.000 --> 00:25:11.000]  什麼叫異人
[00:25:11.000 --> 00:25:13.000]  我們又覺得是否恩信稱義的人
[00:25:13.000 --> 00:25:15.000]  其實應該是這個意思
[00:25:15.000 --> 00:25:17.000]  比較容易明白
[00:25:17.000 --> 00:25:19.000]  我們普普通通這樣想
[00:25:19.000 --> 00:25:21.000]  異人呢
[00:25:21.000 --> 00:25:23.000]  我們在座的這裡全部都是CCUC的弟兄姊妹
[00:25:23.000 --> 00:25:25.000]  有一個弟兄姊妹
[00:25:25.000 --> 00:25:27.000]  你知道她
[00:25:27.000 --> 00:25:29.000]  她在4月15號之前
[00:25:29.000 --> 00:25:31.000]  她一定是做了tax return
[00:25:31.000 --> 00:25:33.000]  她一定不欠稅
[00:25:33.000 --> 00:25:35.000]  是不是45?
[00:25:35.000 --> 00:25:37.000]  做tax return
[00:25:37.000 --> 00:25:39.000]  她報稅一定準時
[00:25:39.000 --> 00:25:41.000]  交稅一定不欠一個先
[00:25:41.000 --> 00:25:43.000]  她stop sign一定是
[00:25:43.000 --> 00:25:45.000]  complete stop
[00:25:45.000 --> 00:25:47.000]  不會踩一下就去
[00:25:47.000 --> 00:25:49.000]  她又不會紅綠燈
[00:25:49.000 --> 00:25:51.000]  紅燈的時候穿過油站
[00:25:51.000 --> 00:25:53.000]  一裝一裝然後穿過去
[00:25:53.000 --> 00:25:55.000]  這些叫異人
[00:25:55.000 --> 00:25:57.000]  樣樣都做到對
[00:25:57.000 --> 00:25:59.000]  不過問心一句
[00:25:59.000 --> 00:26:01.000]  如果你教會有這樣的人
[00:26:01.000 --> 00:26:03.000]  你肯不肯為他死
[00:26:03.000 --> 00:26:05.000]  他做對為他死
[00:26:05.000 --> 00:26:07.000]  為異人死少有
[00:26:07.000 --> 00:26:09.000]  他就交稅他的事
[00:26:09.000 --> 00:26:11.000]  N那麼多人不停交稅我為什麼要為他死
[00:26:11.000 --> 00:26:13.000]  不過為人人死
[00:26:13.000 --> 00:26:15.000]  或者有
[00:26:15.000 --> 00:26:17.000]  同樣是CCUC
[00:26:17.000 --> 00:26:19.000]  在你旁邊坐
[00:26:19.000 --> 00:26:21.000]  你有病的時候
[00:26:21.000 --> 00:26:23.000]  他幫你看著子女
[00:26:23.000 --> 00:26:25.000]  是不是
[00:26:25.000 --> 00:26:27.000]  你需要
[00:26:27.000 --> 00:26:29.000]  接送
[00:26:29.000 --> 00:26:31.000]  他又幫你接送
[00:26:31.000 --> 00:26:33.000]  有時甚至你供不到樓
[00:26:33.000 --> 00:26:35.000]  的時候他墊住錢
[00:26:35.000 --> 00:26:37.000]  給你供樓
[00:26:37.000 --> 00:26:39.000]  這些叫人人之好人
[00:26:39.000 --> 00:26:41.000]  他不只是綠燈先過馬路
[00:26:41.000 --> 00:26:43.000]  那種
[00:26:43.000 --> 00:26:45.000]  好人對你好
[00:26:45.000 --> 00:26:47.000]  如果有這樣的人你為他死
[00:26:47.000 --> 00:26:49.000]  或者你幫他搏搏
[00:26:49.000 --> 00:26:51.000]  是不是
[00:26:51.000 --> 00:26:53.000]  他一輩子幫你看著子女
[00:26:53.000 --> 00:26:55.000]  接來接去
[00:26:55.000 --> 00:26:57.000]  有什麼事幫你供樓
[00:26:57.000 --> 00:26:59.000]  你都幫他搏搏
[00:26:59.000 --> 00:27:01.000]  不過這兩類人還有第三類
[00:27:01.000 --> 00:27:03.000]  罪人
[00:27:03.000 --> 00:27:05.000]  罪人是什麼人
[00:27:05.000 --> 00:27:07.000]  聖經說什麼人
[00:27:07.000 --> 00:27:09.000]  我們沒有看聖經
[00:27:09.000 --> 00:27:11.000]  我們
[00:27:11.000 --> 00:27:13.000]  不用看
[00:27:13.000 --> 00:27:15.000]  不用想
[00:27:15.000 --> 00:27:17.000]  不用想
[00:27:17.000 --> 00:27:19.000]  我們還作罪人的時候
[00:27:19.000 --> 00:27:21.000]  你比較一下
[00:27:21.000 --> 00:27:23.000]  上面說
[00:27:23.000 --> 00:27:25.000]  人而人什麼都做對
[00:27:25.000 --> 00:27:27.000]  比較對人好
[00:27:27.000 --> 00:27:29.000]  你比較一下自己和那兩批人
[00:27:29.000 --> 00:27:31.000]  當我比較和那兩批人的時候
[00:27:31.000 --> 00:27:33.000]  我知道我是什麼人
[00:27:33.000 --> 00:27:35.000]  我是罪人
[00:27:35.000 --> 00:27:37.000]  我是罪人的時候
[00:27:37.000 --> 00:27:39.000]  他說基督都肯為我死
[00:27:39.000 --> 00:27:41.000]  嘩
[00:27:41.000 --> 00:27:43.000]  好難
[00:27:43.000 --> 00:27:45.000]  不可能
[00:27:45.000 --> 00:27:47.000]  就在這麼困難
[00:27:47.000 --> 00:27:49.000]  這麼恐慌之下
[00:27:49.000 --> 00:27:51.000]  才看到神多麼愛我們
[00:27:51.000 --> 00:27:55.000]  如果你身光頸靚
[00:27:55.000 --> 00:27:57.000]  樣樣做好的時候
[00:27:57.000 --> 00:27:59.000]  他愛你
[00:27:59.000 --> 00:28:01.000]  都是好的
[00:28:01.000 --> 00:28:03.000]  不過沒什麼特別
[00:28:03.000 --> 00:28:05.000]  你渾身辣膩
[00:28:05.000 --> 00:28:07.000]  又有罪惡的時候
[00:28:07.000 --> 00:28:09.000]  我仍然緊張你
[00:28:09.000 --> 00:28:11.000]  我仍然為你擺上生命
[00:28:11.000 --> 00:28:13.000]  這就厲害了
[00:28:13.000 --> 00:28:15.000]  這罪惡在哪裡找到
[00:28:15.000 --> 00:28:17.000]  在銀行戶口
[00:28:17.000 --> 00:28:19.000]  在婚姻家庭
[00:28:19.000 --> 00:28:21.000]  這罪惡在此
[00:28:21.000 --> 00:28:23.000]  十字架
[00:28:23.000 --> 00:28:25.000]  基督耶穌為我們死
[00:28:25.000 --> 00:28:27.000]  還有
[00:28:27.000 --> 00:28:29.000]  為什麼可以這麼勤力空堂
[00:28:29.000 --> 00:28:31.000]  面對困難
[00:28:31.000 --> 00:28:33.000]  劉以德保羅說的話真的很聰明
[00:28:33.000 --> 00:28:35.000]  他說
[00:28:35.000 --> 00:28:37.000]  我們看看第十節
[00:28:39.000 --> 00:28:41.000]  做仇敵的時候
[00:28:41.000 --> 00:28:43.000]  還未握手
[00:28:43.000 --> 00:28:45.000]  做仇敵的時候
[00:28:45.000 --> 00:28:47.000]  都藉著上帝的死
[00:28:47.000 --> 00:28:49.000]  可以握手
[00:28:49.000 --> 00:28:51.000]  我們以前和他很頑皮
[00:28:51.000 --> 00:28:53.000]  頂撞
[00:28:53.000 --> 00:28:55.000]  都藉著死
[00:28:55.000 --> 00:28:57.000]  可以握手
[00:28:57.000 --> 00:28:59.000]  第一天他要考慮
[00:28:59.000 --> 00:29:01.000]  現在我們已經握手了
[00:29:01.000 --> 00:29:03.000]  還未握手的時候
[00:29:03.000 --> 00:29:05.000]  他都肯給我們兒子
[00:29:05.000 --> 00:29:07.000]  現在我們握手了
[00:29:07.000 --> 00:29:09.000]  是不是
[00:29:09.000 --> 00:29:11.000]  拿到這個比較嗎
[00:29:11.000 --> 00:29:13.000]  當我們頂撞他的時候
[00:29:13.000 --> 00:29:15.000]  他都肯給兒子
[00:29:15.000 --> 00:29:17.000]  為的是要和我們握手
[00:29:17.000 --> 00:29:19.000]  現在我們已經握手了
[00:29:19.000 --> 00:29:21.000]  我們是不是
[00:29:21.000 --> 00:29:23.000]  握手之後
[00:29:23.000 --> 00:29:25.000]  更加好
[00:29:25.000 --> 00:29:27.000]  變成朋友了
[00:29:27.000 --> 00:29:29.000]  朋友就不會再害了
[00:29:29.000 --> 00:29:31.000]  大家相惡的時候
[00:29:31.000 --> 00:29:33.000]  他都會親我們
[00:29:33.000 --> 00:29:35.000]  現在變成朋友了
[00:29:35.000 --> 00:29:37.000]  他在我們敵人的時候
[00:29:37.000 --> 00:29:39.000]  藉著上帝兒子的死
[00:29:39.000 --> 00:29:41.000]  十字架
[00:29:41.000 --> 00:29:43.000]  他的死
[00:29:43.000 --> 00:29:45.000]  已經握手了
[00:29:45.000 --> 00:29:47.000]  他的死已經取消了
[00:29:47.000 --> 00:29:49.000]  我們的壞事
[00:29:49.000 --> 00:29:51.000]  好了
[00:29:51.000 --> 00:29:53.000]  既已和好
[00:29:53.000 --> 00:29:55.000]  就更因他的
[00:29:55.000 --> 00:29:57.000]  生
[00:29:57.000 --> 00:29:59.000]  生是不是比死好
[00:29:59.000 --> 00:30:01.000]  你有沒有看到我們十字架上有耶穌
[00:30:01.000 --> 00:30:03.000]  為什麼我們基督教十字架上沒有耶穌
[00:30:03.000 --> 00:30:05.000]  他不再焚無慮
[00:30:05.000 --> 00:30:07.000]  不要在死人中
[00:30:07.000 --> 00:30:09.000]  穩活人
[00:30:09.000 --> 00:30:11.000]  他已經復活了
[00:30:11.000 --> 00:30:13.000]  所以保羅說他釘死
[00:30:13.000 --> 00:30:15.000]  都有這麼大的果效
[00:30:15.000 --> 00:30:17.000]  我們可以和他握手
[00:30:17.000 --> 00:30:19.000]  他現在重新起來
[00:30:19.000 --> 00:30:21.000]  長遠活著
[00:30:21.000 --> 00:30:23.000]  為我們代求
[00:30:23.000 --> 00:30:25.000]  你以為那一刻會不會很厲害
[00:30:25.000 --> 00:30:27.000]  那你還用要面對困難
[00:30:27.000 --> 00:30:29.000]  說時運低
[00:30:29.000 --> 00:30:31.000]  為什麼你不可以
[00:30:31.000 --> 00:30:33.000]  挺起胸膛懷著盼望
[00:30:33.000 --> 00:30:35.000]  有神與我們相和
[00:30:35.000 --> 00:30:37.000]  做我們的朋友
[00:30:37.000 --> 00:30:39.000]  我儘管看你
[00:30:39.000 --> 00:30:41.000]  惡神怎樣
[00:30:41.000 --> 00:30:43.000]  我深信他已經
[00:30:43.000 --> 00:30:45.000]  最寶貴的給我的時候
[00:30:45.000 --> 00:30:47.000]  不再是敵人
[00:30:47.000 --> 00:30:49.000]  我可以面對前面人生一切的風浪
[00:30:49.000 --> 00:30:51.000]  弟兄姊妹
[00:30:51.000 --> 00:30:53.000]  你進來的時候可能覺得
[00:30:53.000 --> 00:30:55.000]  哎呀 正日又麻煩了
[00:30:55.000 --> 00:30:57.000]  有些事又不妥 其他事又不妥
[00:30:57.000 --> 00:30:59.000]  人生這麼多困難
[00:30:59.000 --> 00:31:01.000]  我盼望我們出去的時候
[00:31:01.000 --> 00:31:03.000]  不要再這樣想
[00:31:03.000 --> 00:31:05.000]  OK
[00:31:05.000 --> 00:31:07.000]  有困難
[00:31:07.000 --> 00:31:09.000]  不過最大粒的已經愛上我
[00:31:09.000 --> 00:31:11.000]  最大粒的不會
[00:31:11.000 --> 00:31:13.000]  陷我一鑊
[00:31:13.000 --> 00:31:15.000]  他透過困難磨練我
[00:31:15.000 --> 00:31:17.000]  讓我更好的性格
[00:31:17.000 --> 00:31:19.000]  更持守盼望
[00:31:19.000 --> 00:31:21.000]  而且我不需要再找
[00:31:21.000 --> 00:31:23.000]  其他沒有困難的人生
[00:31:23.000 --> 00:31:25.000]  去證明他真的愛上我
[00:31:25.000 --> 00:31:27.000]  我已經找到了
[00:31:27.000 --> 00:31:29.000]  只要我望一望
[00:31:29.000 --> 00:31:31.000]  十字架的代表 我已經知道
[00:31:31.000 --> 00:31:33.000]  他告訴我
[00:31:33.000 --> 00:31:35.000]  他永遠在乎
[00:31:35.000 --> 00:31:37.000]  永遠看顧
[00:31:37.000 --> 00:31:39.000]  我們祈禱
[00:31:39.000 --> 00:31:43.000]  親愛的父母在你面前
[00:31:43.000 --> 00:31:45.000]  首先承認我們每一個人都是罪人
[00:31:45.000 --> 00:31:47.000]  未認識你以前是這樣
[00:31:47.000 --> 00:31:49.000]  認識你之後
[00:31:49.000 --> 00:31:51.000]  常常都是硬頸頂撞
[00:31:51.000 --> 00:31:53.000]  心裏面僵硬
[00:31:53.000 --> 00:31:55.000]  但你有恩義有憐憫不輕而發
[00:31:55.000 --> 00:31:57.000]  豐盛似愛和誠實的神
[00:31:57.000 --> 00:32:01.000]  永遠提醒我們
[00:32:01.000 --> 00:32:03.000]  你的愛和恩典
[00:32:03.000 --> 00:32:05.000]  從來沒有離開過我們
[00:32:05.000 --> 00:32:07.000]  我們感謝你
[00:32:07.000 --> 00:32:09.000]  感謝你我們明白你選擇我們
[00:32:09.000 --> 00:32:11.000]  給我們這麼大的福氣
[00:32:11.000 --> 00:32:13.000]  不單玩夠了我們的永生
[00:32:13.000 --> 00:32:15.000]  更讓我們在今生面對困難的時候
[00:32:15.000 --> 00:32:17.000]  能夠挺起胸膛過生活
[00:32:17.000 --> 00:32:21.000]  知道你從來不會丟下
[00:32:21.000 --> 00:32:23.000]  你也長遠為我們祈禱
[00:32:23.000 --> 00:32:25.000]  感謝你的恩典
[00:32:25.000 --> 00:32:27.000]  奉耶穌基督名字
[00:32:27.000 --> 00:32:29.000]  阿門
[00:32:29.000 --> 00:32:31.000]  阿門
[00:32:31.000 --> 00:32:33.000]  阿門
[00:32:33.000 --> 00:32:35.000]  阿門
[00:32:35.000 --> 00:32:37.000]  阿門
[00:32:37.000 --> 00:32:39.000]  阿門
[00:32:39.000 --> 00:32:41.000]  阿門
[00:32:41.000 --> 00:32:43.000]  阿門

