
[00:00:00.000 --> 00:00:06.080]  今天是新的一年第一個主日
[00:20:05.440 --> 00:20:07.440]  也是同一位靈
[00:20:07.440 --> 00:20:09.440]  不是說在我裏面的靈和你的靈不同
[00:20:09.440 --> 00:20:11.440]  是同一個靈
[00:20:11.440 --> 00:20:13.440]  所以我們就能夠看到
[00:20:13.440 --> 00:20:15.440]  一些很有趣的事
[00:20:15.440 --> 00:20:17.440]  我上一次和大家說了
[00:20:17.440 --> 00:20:19.440]  我經常在聖經裏面看到數學
[00:20:19.440 --> 00:20:21.440]  上次和大家說代數
[00:20:21.440 --> 00:20:23.440]  今天又有代數了
[00:20:23.440 --> 00:20:25.440]  如果聖靈是代表A
[00:20:25.440 --> 00:20:27.440]  A和B是和睦
[00:20:27.440 --> 00:20:29.440]  B是其中一個弟兄姊妹
[00:20:29.440 --> 00:20:31.440]  如果A和B和睦
[00:20:31.440 --> 00:20:33.440]  如果A和C和睦
[00:20:33.440 --> 00:20:35.440]  A是聖靈
[00:20:35.440 --> 00:20:37.440]  C是另外一個弟兄姊妹
[00:20:37.440 --> 00:20:39.440]  如果是這樣的時候
[00:20:39.440 --> 00:20:41.440]  代數告訴他們什麼
[00:20:41.440 --> 00:20:43.440]  如果A等於B
[00:20:43.440 --> 00:20:45.440]  A等於C
[00:20:45.440 --> 00:20:47.440]  那就C等於B
[00:20:47.440 --> 00:20:49.440]  意思就是說
[00:20:49.440 --> 00:20:51.440]  B和C就等於B
[00:20:51.440 --> 00:20:53.440]  意思就是說
[00:20:53.440 --> 00:20:55.440]  B和C就和睦
[00:20:55.440 --> 00:20:57.440]  如果我們發覺
[00:20:57.440 --> 00:20:59.440]  B和C原來不和睦
[00:20:59.440 --> 00:21:01.440]  的意思是什麼
[00:21:01.440 --> 00:21:03.440]  就是A和B的關係出現了問題
[00:21:03.440 --> 00:21:05.440]  或者
[00:21:05.440 --> 00:21:07.440]  A和C的關係出現問題
[00:21:07.440 --> 00:21:09.440]  甚至雙方面都出現問題
[00:21:09.440 --> 00:21:11.440]  就是我們和神的關係出現問題
[00:21:11.440 --> 00:21:13.440]  我們令到聖靈擔憂
[00:21:13.440 --> 00:21:15.440]  我們甚至可能
[00:21:15.440 --> 00:21:17.440]  令到聖靈消滅
[00:21:17.440 --> 00:21:19.440]  以致我們不能夠和弟兄姊妹
[00:21:19.440 --> 00:21:21.440]  和睦
[00:21:21.440 --> 00:21:23.440]  還有
[00:21:23.440 --> 00:21:25.440]  經文告訴我們
[00:21:25.440 --> 00:21:27.440]  我們不單止有一個靈
[00:21:27.440 --> 00:21:29.440]  還有一個指望
[00:21:29.440 --> 00:21:31.440]  有同一個指望
[00:21:31.440 --> 00:21:33.440]  也就是說有同一個目的地
[00:21:33.440 --> 00:21:35.440]  如果你和某弟兄姊妹不和
[00:21:35.440 --> 00:21:37.440]  你快點和她講和
[00:21:37.440 --> 00:21:39.440]  將來去到天上
[00:21:39.440 --> 00:21:41.440]  你和她日夕相處
[00:21:41.440 --> 00:21:43.440]  你會和她永遠同在
[00:21:43.440 --> 00:21:45.440]  你和她不和
[00:21:45.440 --> 00:21:47.440]  你快點和她講和
[00:21:47.440 --> 00:21:49.440]  否則
[00:21:49.440 --> 00:21:51.440]  將來你會每天見到她
[00:21:51.440 --> 00:21:53.440]  我們也有同一位主
[00:21:53.440 --> 00:21:55.440]  同一個信心
[00:21:55.440 --> 00:21:57.440]  這些很簡單
[00:21:57.440 --> 00:21:59.440]  不需要解釋
[00:21:59.440 --> 00:22:01.440]  同一個洗禮
[00:22:01.440 --> 00:22:03.440]  能夠進入耶穌基督的裡面
[00:22:03.440 --> 00:22:05.440]  很奇怪
[00:22:05.440 --> 00:22:07.440]  當保羅叫我們
[00:22:07.440 --> 00:22:09.440]  要與蒙召的恩相稱
[00:22:09.440 --> 00:22:11.440]  當他說我們要保持
[00:22:11.440 --> 00:22:13.440]  聖靈所賜的合一之後
[00:22:13.440 --> 00:22:15.440]  他就立刻
[00:22:15.440 --> 00:22:17.440]  說屬靈的恩賜
[00:22:17.440 --> 00:22:19.440]  為什麼?
[00:22:19.440 --> 00:22:21.440]  因為最好的辦法
[00:22:21.440 --> 00:22:23.440]  合一
[00:22:23.440 --> 00:22:25.440]  就是我們大家去侍奉
[00:22:25.440 --> 00:22:27.440]  當我們大家用屬靈的恩賜
[00:22:27.440 --> 00:22:29.440]  去侍奉的時候
[00:22:29.440 --> 00:22:31.440]  我們就沒有時間去搞不和
[00:22:31.440 --> 00:22:33.440]  沒有時間去搞分裂
[00:22:33.440 --> 00:22:35.440]  但如果大家都坐在那裡
[00:22:35.440 --> 00:22:37.440]  不去侍奉的時候
[00:22:37.440 --> 00:22:39.440]  就很多時間可以去搞分裂
[00:22:39.440 --> 00:22:41.440]  可以去搞紛爭
[00:22:41.440 --> 00:22:43.440]  可能保羅也在
[00:22:43.440 --> 00:22:45.440]  暗示另外一件事
[00:22:45.440 --> 00:22:47.440]  就是當你對教會不滿的時候
[00:22:47.440 --> 00:22:49.440]  當你想離開教會的時候
[00:22:49.440 --> 00:22:51.440]  其實有一個比離開更好的辦法
[00:22:51.440 --> 00:22:53.440]  世界上沒有十全十美的教會
[00:22:53.440 --> 00:22:55.440]  你想去找
[00:22:55.440 --> 00:22:57.440]  你一定找不到
[00:22:57.440 --> 00:22:59.440]  但當你想離開的時候
[00:22:59.440 --> 00:23:01.440]  保羅說你儘管去
[00:23:01.440 --> 00:23:03.440]  用你的恩賜來侍奉
[00:23:03.440 --> 00:23:05.440]  當你侍奉的時候
[00:23:05.440 --> 00:23:07.440]  你就會發覺
[00:23:07.440 --> 00:23:09.440]  很不正常
[00:23:09.440 --> 00:23:11.440]  因為你沒有
[00:23:11.440 --> 00:23:13.440]  你就會發覺
[00:23:13.440 --> 00:23:15.440]  很不同
[00:23:15.440 --> 00:23:17.440]  你會發覺能夠和弟兄姊妹
[00:23:17.440 --> 00:23:19.440]  合一來相處
[00:23:19.440 --> 00:23:21.440]  我上次也和大家說過
[00:23:21.440 --> 00:23:23.440]  當我們感受到
[00:23:23.440 --> 00:23:25.440]  耶穌基督的愛
[00:23:25.440 --> 00:23:27.440]  有多長闊高深的時候
[00:23:27.440 --> 00:23:29.440]  我們就願意去侍奉人
[00:23:29.440 --> 00:23:31.440]  我們就願意去滿足別人的需要
[00:23:31.440 --> 00:23:35.440]  其實耶穌基督給我們的愛
[00:23:35.440 --> 00:23:37.440]  每個人都是一樣
[00:23:37.440 --> 00:23:39.440]  不是說愛某人多過你
[00:23:39.440 --> 00:23:41.440]  只是你感受不感受得到
[00:23:41.440 --> 00:23:43.440]  當你真真正正
[00:23:43.440 --> 00:23:45.440]  感受到耶穌基督的愛的時候
[00:23:45.440 --> 00:23:47.440]  你就願意去侍奉人
[00:23:47.440 --> 00:23:49.440]  你就願意去滿足別人的需要
[00:23:49.440 --> 00:23:53.440]  如果我們能夠
[00:23:53.440 --> 00:23:55.440]  真的運用
[00:23:55.440 --> 00:23:57.440]  神給我們屬靈的恩賜
[00:23:57.440 --> 00:23:59.440]  來彼此侍奉
[00:23:59.440 --> 00:24:01.440]  我們一定能夠合一
[00:24:01.440 --> 00:24:03.440]  合一不是靠自己
[00:24:03.440 --> 00:24:05.440]  勒住舌頭
[00:24:05.440 --> 00:24:07.440]  明明見到教會有問題
[00:24:07.440 --> 00:24:09.440]  都不出聲
[00:24:09.440 --> 00:24:11.440]  當看不見
[00:24:11.440 --> 00:24:13.440]  合一不是這樣
[00:24:13.440 --> 00:24:15.440]  合一也不是說
[00:24:15.440 --> 00:24:17.440]  我們大家不要鬧事
[00:24:17.440 --> 00:24:19.440]  合一是要怎樣
[00:24:19.440 --> 00:24:21.440]  我們大家都致力侍奉
[00:24:21.440 --> 00:24:23.440]  我們一起來建立
[00:24:23.440 --> 00:24:25.440]  耶穌基督的身體
[00:24:25.440 --> 00:24:27.440]  這樣我們才能夠
[00:24:27.440 --> 00:24:29.440]  有一個合一的教會
[00:24:29.440 --> 00:24:33.440]  保羅
[00:24:33.440 --> 00:24:35.440]  跟著告訴我們
[00:24:35.440 --> 00:24:37.440]  有三件跟屬靈恩賜有關的事
[00:24:37.440 --> 00:24:41.440]  第一點在這四章七節
[00:24:41.440 --> 00:24:43.440]  他告訴我們
[00:24:43.440 --> 00:24:45.440]  耶穌基督給我們
[00:24:45.440 --> 00:24:47.440]  屬靈恩賜的種類
[00:24:47.440 --> 00:24:49.440]  第二點在這
[00:24:49.440 --> 00:24:51.440]  以弗所書的四章八至九節
[00:24:51.440 --> 00:24:53.440]  他告訴我們
[00:24:53.440 --> 00:24:55.440]  耶穌基督賜給我們屬靈恩賜的權柄
[00:24:55.440 --> 00:24:59.440]  第三點告訴我們
[00:24:59.440 --> 00:25:01.440]  在這以弗所書的四章十至十六節
[00:25:03.440 --> 00:25:05.440]  他告訴我們
[00:25:05.440 --> 00:25:07.440]  耶穌基督賜給我們屬靈恩賜的原因
[00:25:07.440 --> 00:25:11.440]  我們先看看第一點
[00:25:11.440 --> 00:25:13.440]  就是屬靈恩賜的種類
[00:25:13.440 --> 00:25:15.440]  在羅馬書的十二章
[00:25:15.440 --> 00:25:17.440]  哥林多前書的十二章
[00:25:17.440 --> 00:25:19.440]  都有說很多屬靈的恩賜
[00:25:19.440 --> 00:25:21.440]  尤其是在這
[00:25:21.440 --> 00:25:23.440]  哥林多前書的十二章
[00:25:23.440 --> 00:25:25.440]  是有些似以弗所書
[00:25:25.440 --> 00:25:27.440]  因為說到屬靈的恩賜
[00:25:27.440 --> 00:25:29.440]  是用耶穌基督的身體
[00:25:29.440 --> 00:25:31.440]  來代表屬靈恩賜的運用
[00:25:31.440 --> 00:25:33.440]  屬靈的恩賜是聖靈頒發的
[00:25:33.440 --> 00:25:39.440]  有很多弟兄姊妹都不喜歡自己屬靈的恩賜
[00:25:39.440 --> 00:25:41.440]  他們很羨慕別人的恩賜
[00:25:41.440 --> 00:25:45.440]  但是屬靈恩賜不是我們自己可以選擇
[00:25:45.440 --> 00:25:47.440]  是聖靈給的
[00:25:47.440 --> 00:25:49.440]  是耶穌基督賜的
[00:25:49.440 --> 00:25:51.440]  在這以弗所書的四章七節
[00:25:51.440 --> 00:25:53.440]  保羅說
[00:25:53.440 --> 00:25:55.440]  我們各人蒙恩
[00:25:55.440 --> 00:25:57.440]  都是照著基督所量給各人的恩賜
[00:25:59.440 --> 00:26:01.440]  是耶穌基督量給各人的恩賜
[00:26:01.440 --> 00:26:05.440]  每個基督徒都有恩賜
[00:26:05.440 --> 00:26:07.440]  我聽過有很多基督徒說
[00:26:07.440 --> 00:26:09.440]  哎呀 我沒有恩賜的
[00:26:09.440 --> 00:26:11.440]  我不能夠侍奉
[00:26:11.440 --> 00:26:13.440]  每個基督徒都有恩賜
[00:26:13.440 --> 00:26:15.440]  而且很有趣
[00:26:15.440 --> 00:26:17.440]  在這以弗所書的四章七節
[00:26:17.440 --> 00:26:19.440]  彼得前書的四章十節
[00:26:19.440 --> 00:26:21.440]  都說到屬靈的恩賜
[00:26:21.440 --> 00:26:23.440]  但是屬靈的恩賜那裡說是單數
[00:26:23.440 --> 00:26:27.440]  單數
[00:26:27.440 --> 00:26:29.440]  有人說為什麼這麼奇怪
[00:26:29.440 --> 00:26:31.440]  是不是我們每人只有一種的恩賜
[00:26:31.440 --> 00:26:35.440]  如果你是有教導的恩賜
[00:26:35.440 --> 00:26:37.440]  那你就可以獨孤一味的教導
[00:26:37.440 --> 00:26:39.440]  如果你是有勸勉人的恩賜
[00:26:39.440 --> 00:26:41.440]  你就是只有勸勉人
[00:26:41.440 --> 00:26:43.440]  是不是這樣的解釋呢
[00:26:43.440 --> 00:26:45.440]  不是的
[00:26:45.440 --> 00:26:47.440]  其實我們的恩賜
[00:26:47.440 --> 00:26:49.440]  可以有不同的領域
[00:26:49.440 --> 00:26:51.440]  其實單數的恩賜
[00:26:51.440 --> 00:26:53.440]  就是代表有不同組合
[00:26:53.440 --> 00:26:55.440]  有不同的恩賜
[00:26:55.440 --> 00:26:57.440]  代表有不同的組合
[00:26:57.440 --> 00:26:59.440]  有一個組合
[00:26:59.440 --> 00:27:01.440]  組合了不同領域的恩賜
[00:27:01.440 --> 00:27:03.440]  所以一個人
[00:27:03.440 --> 00:27:05.440]  可以有很多不同的恩賜
[00:27:05.440 --> 00:27:07.440]  組合在裡面
[00:27:07.440 --> 00:27:09.440]  好像我這樣
[00:27:09.440 --> 00:27:11.440]  有人告訴我
[00:27:11.440 --> 00:27:13.440]  我是有教導的恩賜
[00:27:13.440 --> 00:27:15.440]  但我也是牧師
[00:27:15.440 --> 00:27:17.440]  所以我是有牧羊的恩賜
[00:27:17.440 --> 00:27:19.440]  所以就有這兩樣的恩賜
[00:27:19.440 --> 00:27:21.440]  在我的恩賜當中
[00:27:21.440 --> 00:27:23.440]  我的單數的恩賜裡面
[00:27:23.440 --> 00:27:25.440]  可能我會有第三第四樣的恩賜
[00:27:25.440 --> 00:27:27.440]  可能還沒有發掘到
[00:27:27.440 --> 00:27:29.440]  正在被發掘中
[00:27:29.440 --> 00:27:31.440]  我們當中有很多弟兄姊妹
[00:27:31.440 --> 00:27:33.440]  都有很多很多的恩賜
[00:27:33.440 --> 00:27:35.440]  非常之的能幹
[00:27:35.440 --> 00:27:37.440]  所以
[00:27:37.440 --> 00:27:39.440]  如果是這樣的時候
[00:27:39.440 --> 00:27:41.440]  我上一次都和大家說過
[00:27:41.440 --> 00:27:43.440]  沒有人能夠代替你
[00:27:43.440 --> 00:27:45.440]  你的組合的恩賜
[00:27:45.440 --> 00:27:47.440]  只有你有
[00:27:47.440 --> 00:27:49.440]  因為包含了
[00:27:49.440 --> 00:27:51.440]  我們所有的恩賜
[00:27:51.440 --> 00:27:53.440]  只有你有
[00:27:53.440 --> 00:27:55.440]  因為包含了不同領域的恩賜
[00:27:55.440 --> 00:27:57.440]  只有你才有這個組合
[00:27:57.440 --> 00:27:59.440]  人家是沒有的
[00:27:59.440 --> 00:28:01.440]  沒有人能夠代替你
[00:28:01.440 --> 00:28:03.440]  所以我說如果有弟兄姊妹
[00:28:03.440 --> 00:28:05.440]  不肯去侍奉的時候
[00:28:05.440 --> 00:28:07.440]  就要其他弟兄姊妹
[00:28:07.440 --> 00:28:09.440]  來補償
[00:28:09.440 --> 00:28:11.440]  這樣就出現問題了
[00:28:11.440 --> 00:28:13.440]  我上次說的
[00:28:13.440 --> 00:28:15.440]  等於叫耳朵來代替眼睛
[00:28:15.440 --> 00:28:17.440]  因為每個人都有不同的組合
[00:28:17.440 --> 00:28:19.440]  沒有人能夠代替你
[00:28:19.440 --> 00:28:21.440]  只有你才有
[00:28:21.440 --> 00:28:23.440]  怎麼能代替手呢?
[00:28:23.440 --> 00:28:25.440]  沒有可能
[00:28:25.440 --> 00:28:27.440]  芝加哥有一個協會
[00:28:27.440 --> 00:28:29.440]  叫Strathevery Society
[00:28:29.440 --> 00:28:31.440]  Strathevery
[00:28:31.440 --> 00:28:33.440]  這個名字應該很熟悉
[00:28:33.440 --> 00:28:35.440]  Antonio Strathevery
[00:28:35.440 --> 00:28:37.440]  是一個很出名
[00:28:37.440 --> 00:28:39.440]  做小提琴
[00:28:39.440 --> 00:28:41.440]  做大提琴的一位名家
[00:28:41.440 --> 00:28:43.440]  他是17至18世紀
[00:28:43.440 --> 00:28:45.440]  他做出來的小提琴
[00:28:45.440 --> 00:28:47.440]  那些聲音
[00:28:47.440 --> 00:28:49.440]  是無與倫比
[00:28:49.440 --> 00:28:51.440]  非常之的魅力
[00:28:51.440 --> 00:28:53.440]  在現在
[00:28:53.440 --> 00:28:55.440]  一隻Strathevery的小提琴
[00:28:55.440 --> 00:28:57.440]  是價值幾百萬
[00:28:57.440 --> 00:28:59.440]  甚至上千萬
[00:28:59.440 --> 00:29:01.440]  是那些收藏家
[00:29:01.440 --> 00:29:03.440]  所夢寐以求所得到的珍品
[00:29:03.440 --> 00:29:07.440]  這些
[00:29:07.440 --> 00:29:09.440]  這麼名貴的小提琴
[00:29:09.440 --> 00:29:11.440]  不是那些一流的小提琴家
[00:29:11.440 --> 00:29:13.440]  能夠有機會
[00:29:13.440 --> 00:29:15.440]  來演奏
[00:29:15.440 --> 00:29:17.440]  有一個很出名的
[00:29:17.440 --> 00:29:19.440]  音樂界人士
[00:29:19.440 --> 00:29:21.440]  他說
[00:29:21.440 --> 00:29:23.440]  這些這麼出名這麼名貴的小提琴
[00:29:23.440 --> 00:29:25.440]  不是讓你掛在牆上
[00:29:25.440 --> 00:29:27.440]  也不是讓你
[00:29:27.440 --> 00:29:29.440]  放在保險箱裡
[00:29:29.440 --> 00:29:31.440]  放在保險箱裡浪費了
[00:29:31.440 --> 00:29:33.440]  是要拿出來演奏
[00:29:33.440 --> 00:29:35.440]  越演奏那些聲音
[00:29:35.440 --> 00:29:37.440]  就越變得魅力
[00:29:37.440 --> 00:29:39.440]  但如果你藏起來的話
[00:29:39.440 --> 00:29:41.440]  就真的浪費了
[00:29:41.440 --> 00:29:43.440]  這個會
[00:29:43.440 --> 00:29:45.440]  就是這樣
[00:29:45.440 --> 00:29:47.440]  他們是收藏
[00:29:47.440 --> 00:29:49.440]  買了很多很多的小提琴
[00:29:49.440 --> 00:29:51.440]  來保養
[00:29:51.440 --> 00:29:53.440]  來維修
[00:29:53.440 --> 00:29:55.440]  然後每一年至少有兩次
[00:29:55.440 --> 00:29:57.440]  他們會給一流的
[00:29:57.440 --> 00:29:59.440]  小提琴家
[00:29:59.440 --> 00:30:01.440]  用來演奏
[00:30:01.440 --> 00:30:03.440]  每一隻小提琴
[00:30:03.440 --> 00:30:05.440]  每年起碼有兩次
[00:30:05.440 --> 00:30:07.440]  給一流的小提琴家
[00:30:07.440 --> 00:30:09.440]  來演奏
[00:30:09.440 --> 00:30:11.440]  這個協會
[00:30:11.440 --> 00:30:13.440]  就好像神
[00:30:13.440 --> 00:30:15.440]  神就是將不同的恩賜
[00:30:15.440 --> 00:30:17.440]  很名貴的恩賜
[00:30:17.440 --> 00:30:19.440]  放在基督徒的手上
[00:30:19.440 --> 00:30:21.440]  希望基督徒
[00:30:21.440 --> 00:30:23.440]  能夠在他們的生命當中
[00:30:23.440 --> 00:30:25.440]  演奏出美麗的音樂
[00:30:25.440 --> 00:30:27.440]  來榮耀神
[00:30:27.440 --> 00:30:29.440]  但很可惜
[00:30:29.440 --> 00:30:31.440]  有很多基督徒
[00:30:31.440 --> 00:30:33.440]  都是不願意去運用
[00:30:33.440 --> 00:30:35.440]  他們的恩賜
[00:30:35.440 --> 00:30:37.440]  真的非常非常可惜
[00:30:37.440 --> 00:30:39.440]  保羅
[00:30:39.440 --> 00:30:41.440]  在這裏已忽所書的
[00:30:41.440 --> 00:30:43.440]  四章十一節
[00:30:43.440 --> 00:30:45.440]  講出了有四種不同的恩賜
[00:30:45.440 --> 00:30:47.440]  在這裏羅馬書的
[00:30:47.440 --> 00:30:49.440]  十二章
[00:30:49.440 --> 00:30:51.440]  在這裏哥林多前書的十二章
[00:30:51.440 --> 00:30:53.440]  我們見到保羅有講到
[00:30:53.440 --> 00:30:55.440]  其他的恩賜
[00:30:55.440 --> 00:30:57.440]  但在這裏已忽所書的四章十一節
[00:30:57.440 --> 00:30:59.440]  他特別講出
[00:30:59.440 --> 00:31:01.440]  有四種恩賜
[00:31:01.440 --> 00:31:03.440]  是有使徒
[00:31:03.440 --> 00:31:05.440]  有先知
[00:31:05.440 --> 00:31:07.440]  有傳福音的
[00:31:07.440 --> 00:31:09.440]  有先知
[00:31:09.440 --> 00:31:11.440]  使徒
[00:31:11.440 --> 00:31:13.440]  我在這裏講已忽所書的介紹的時候
[00:31:13.440 --> 00:31:15.440]  我也講過
[00:31:15.440 --> 00:31:17.440]  使徒是有特別的地位
[00:31:17.440 --> 00:31:19.440]  不是今時今日的基督徒
[00:31:19.440 --> 00:31:21.440]  能夠去做使徒
[00:31:21.440 --> 00:31:23.440]  所以我今天不會講使徒
[00:31:23.440 --> 00:31:25.440]  如果大家
[00:31:25.440 --> 00:31:27.440]  想認識使徒的
[00:31:27.440 --> 00:31:29.440]  可以聽回已忽所書的介紹
[00:31:29.440 --> 00:31:31.440]  講先知
[00:31:31.440 --> 00:31:33.440]  我在這裏講
[00:31:33.440 --> 00:31:35.440]  十二先知書的時候
[00:31:35.440 --> 00:31:37.440]  也講過先知
[00:31:37.440 --> 00:31:39.440]  在介紹的時候
[00:31:39.440 --> 00:31:41.440]  所以我今天也不會講先知
[00:31:41.440 --> 00:31:43.440]  如果有興趣的
[00:31:43.440 --> 00:31:45.440]  也可以聽回十二先知書的介紹
[00:31:45.440 --> 00:31:47.440]  其實使徒
[00:31:47.440 --> 00:31:49.440]  和先知已經
[00:31:49.440 --> 00:31:51.440]  不再存在
[00:31:51.440 --> 00:31:53.440]  他們在歷史當中
[00:31:53.440 --> 00:31:55.440]  是有一定的價值
[00:31:55.440 --> 00:31:57.440]  我相信使徒和先知
[00:31:57.440 --> 00:31:59.440]  是被今天已忽所書裏
[00:31:59.440 --> 00:32:01.440]  第四章十一節
[00:32:01.440 --> 00:32:03.440]  第三類和第四類的
[00:32:03.440 --> 00:32:05.440]  因次是代替了
[00:32:05.440 --> 00:32:07.440]  第三類就是
[00:32:07.440 --> 00:32:09.440]  傳福音的人
[00:32:09.440 --> 00:32:11.440]  傳福音的人代替了使徒
[00:32:11.440 --> 00:32:13.440]  而牧師或教師
[00:32:13.440 --> 00:32:15.440]  就是代替了先知的職位
[00:32:15.440 --> 00:32:19.440]  傳福音、牧師、教師
[00:32:19.440 --> 00:32:21.440]  這些是現代的因次
[00:32:21.440 --> 00:32:25.440]  很有趣
[00:32:25.440 --> 00:32:27.440]  當保羅
[00:32:27.440 --> 00:32:29.440]  講完不同因次的種類
[00:32:29.440 --> 00:32:31.440]  立刻在四章八節
[00:32:31.440 --> 00:32:33.440]  他就說
[00:32:33.440 --> 00:32:35.440]  他升上高天的時候
[00:32:35.440 --> 00:32:37.440]  努力了囚敵
[00:32:37.440 --> 00:32:39.440]  將各樣的因次上給人
[00:32:39.440 --> 00:32:41.440]  很奇怪
[00:32:41.440 --> 00:32:43.440]  突然間講一講
[00:32:43.440 --> 00:32:45.440]  因次
[00:32:45.440 --> 00:32:47.440]  彈了一句這樣的經文出來
[00:32:47.440 --> 00:32:49.440]  什麼意思呢
[00:32:49.440 --> 00:32:51.440]  其實保羅在引用
[00:32:51.440 --> 00:32:53.440]  詩篇的六十八篇
[00:32:53.440 --> 00:32:55.440]  第十八節
[00:32:55.440 --> 00:32:57.440]  說你已經升上高天
[00:32:57.440 --> 00:32:59.440]  努力了囚敵
[00:32:59.440 --> 00:33:01.440]  你在人間
[00:33:01.440 --> 00:33:03.440]  就是在叛逆的人間
[00:33:03.440 --> 00:33:05.440]  受了貢獻
[00:33:05.440 --> 00:33:07.440]  叫耶和華神可以與他們同在
[00:33:07.440 --> 00:33:09.440]  咦?
[00:33:09.440 --> 00:33:11.440]  誰升上高天了
[00:33:11.440 --> 00:33:13.440]  努力了什麼囚敵
[00:33:13.440 --> 00:33:15.440]  囚敵是誰
[00:33:15.440 --> 00:33:17.440]  為什麼這些囚敵
[00:33:17.440 --> 00:33:19.440]  可以和耶和華永遠同在
[00:33:19.440 --> 00:33:21.440]  究竟這篇經文在說什麼
[00:33:21.440 --> 00:33:23.440]  要明白的話
[00:33:23.440 --> 00:33:25.440]  我們首先要知道
[00:33:25.440 --> 00:33:27.440]  囚敵這個字
[00:33:27.440 --> 00:33:29.440]  有一個很好的翻譯
[00:33:29.440 --> 00:33:31.440]  在以弗所書的四章八節
[00:33:31.440 --> 00:33:33.440]  新漢語譯本的翻譯
[00:33:33.440 --> 00:33:35.440]  是比較好
[00:33:35.440 --> 00:33:37.440]  翻譯成為俘虜
[00:33:37.440 --> 00:33:39.440]  不是囚敵
[00:33:39.440 --> 00:33:41.440]  是俘虜
[00:33:41.440 --> 00:33:43.440]  什麼意思呢
[00:33:43.440 --> 00:33:45.440]  其實在詩篇的六十八篇
[00:33:45.440 --> 00:33:47.440]  第十八節
[00:33:47.440 --> 00:33:49.440]  是說昔日的以色列王
[00:33:49.440 --> 00:33:51.440]  當他們打勝仗的時候
[00:33:51.440 --> 00:33:53.440]  他們會將兩樣東西
[00:33:53.440 --> 00:33:55.440]  帶上石安山
[00:33:55.440 --> 00:33:57.440]  帶回耶路撒冷
[00:33:57.440 --> 00:33:59.440]  這兩樣東西就是戰利品
[00:33:59.440 --> 00:34:01.440]  戰勝敵人的戰利品
[00:34:01.440 --> 00:34:03.440]  和俘虜
[00:34:03.440 --> 00:34:05.440]  俘虜是什麼呢
[00:34:05.440 --> 00:34:07.440]  原來以色列時時
[00:34:07.440 --> 00:34:09.440]  和敵人打仗
[00:34:09.440 --> 00:34:11.440]  有很多時候他們自己的官兵
[00:34:11.440 --> 00:34:13.440]  會被敵人俘虜
[00:34:13.440 --> 00:34:15.440]  當他們這次
[00:34:15.440 --> 00:34:17.440]  打贏仗的時候
[00:34:17.440 --> 00:34:19.440]  他們就會釋放
[00:34:19.440 --> 00:34:21.440]  救贖這些俘虜
[00:34:21.440 --> 00:34:23.440]  然後帶領他們一起回到
[00:34:23.440 --> 00:34:25.440]  耶路撒冷城
[00:34:25.440 --> 00:34:27.440]  上去石安山
[00:34:27.440 --> 00:34:29.440]  保羅就是引用
[00:34:29.440 --> 00:34:31.440]  詩篇的六十八篇
[00:34:31.440 --> 00:34:33.440]  十八節
[00:34:33.440 --> 00:34:35.440]  四章八節
[00:34:35.440 --> 00:34:37.440]  告訴我們耶穌基督
[00:34:37.440 --> 00:34:39.440]  當他打贏撒旦
[00:34:39.440 --> 00:34:41.440]  當他升天之前
[00:34:41.440 --> 00:34:43.440]  他一樣是帶著這些俘虜升天
[00:34:43.440 --> 00:34:45.440]  以致這些俘虜
[00:34:45.440 --> 00:34:47.440]  能夠永遠與神同在
[00:34:47.440 --> 00:34:49.440]  有人又問
[00:34:49.440 --> 00:34:51.440]  你講了這麼久
[00:34:51.440 --> 00:34:53.440]  你都沒有告訴我俘虜是誰
[00:34:53.440 --> 00:34:55.440]  其實
[00:34:55.440 --> 00:34:57.440]  保羅自己是有解釋
[00:34:57.440 --> 00:34:59.440]  就是剛才我們
[00:34:59.440 --> 00:35:01.440]  看到有括弧
[00:35:01.440 --> 00:35:03.440]  我們沒有讀到的
[00:35:03.440 --> 00:35:05.440]  四章九和十節
[00:35:05.440 --> 00:35:07.440]  這兩節的經文說什麼
[00:35:07.440 --> 00:35:09.440]  記說升上
[00:35:09.440 --> 00:35:11.440]  豈不是先降在地下嗎
[00:35:11.440 --> 00:35:13.440]  那降下的
[00:35:13.440 --> 00:35:15.440]  就是遠升諸天之上
[00:35:15.440 --> 00:35:17.440]  要充滿萬有的
[00:35:17.440 --> 00:35:19.440]  充滿萬有
[00:35:19.440 --> 00:35:21.440]  充滿萬有解釋了
[00:35:21.440 --> 00:35:23.440]  升天的那位是誰
[00:35:23.440 --> 00:35:25.440]  是耶穌基督
[00:35:25.440 --> 00:35:27.440]  那為什麼
[00:35:27.440 --> 00:35:29.440]  他升天之前要降落在地下
[00:35:29.440 --> 00:35:31.440]  耶穌基督
[00:35:31.440 --> 00:35:33.440]  自己有說
[00:35:33.440 --> 00:35:35.440]  他說
[00:35:35.440 --> 00:35:37.440]  我要像若拿先知一樣
[00:35:37.440 --> 00:35:39.440]  我要在地裡頭三日三夜
[00:35:39.440 --> 00:35:41.440]  當耶穌基督
[00:35:41.440 --> 00:35:43.440]  在十字架上戰勝撒旦
[00:35:43.440 --> 00:35:45.440]  當他為我們的罪而死
[00:35:45.440 --> 00:35:47.440]  他就降到陰間
[00:35:47.440 --> 00:35:49.440]  三日三夜
