
[00:00:00.000 --> 00:00:03.000]  改革500周年
[00:23:55.000 --> 00:23:58.000]  所以他算是很快
[00:23:58.000 --> 00:24:01.000]  讀完神學博士
[00:24:01.000 --> 00:24:02.000]  教書
[00:24:02.000 --> 00:24:03.000]  對不對
[00:24:03.000 --> 00:24:04.000]  明顯
[00:24:04.000 --> 00:24:07.000]  於是威登堡大學
[00:24:07.000 --> 00:24:09.000]  當時是諸侯的factory
[00:24:09.000 --> 00:24:13.000]  他知道路德那人很厲害
[00:24:13.000 --> 00:24:17.000]  於是親自派人跟路德說
[00:24:17.000 --> 00:24:19.000]  你不要再去其他地方
[00:24:19.000 --> 00:24:21.000]  你留在這裏
[00:24:21.000 --> 00:24:23.000]  這是新學校
[00:24:23.000 --> 00:24:25.000]  當時路德想過去牛津
[00:24:25.000 --> 00:24:27.000]  因為英國牛津很出名
[00:24:27.000 --> 00:24:30.000]  伊拉斯都去了牛津
[00:24:30.000 --> 00:24:32.000]  他說你不要再去牛津
[00:24:32.000 --> 00:24:34.000]  不要去其他地方
[00:24:34.000 --> 00:24:35.000]  留在這裏
[00:24:35.000 --> 00:24:36.000]  這是新學校
[00:24:36.000 --> 00:24:37.000]  需要你
[00:24:37.000 --> 00:24:39.000]  路德很有感恩的心
[00:24:39.000 --> 00:24:40.000]  他在這裏讀書
[00:24:40.000 --> 00:24:41.000]  他在這裏成長
[00:24:41.000 --> 00:24:44.000]  雖然這間學校當時一點都不出名
[00:24:44.000 --> 00:24:46.000]  他願意留在這裏
[00:24:46.000 --> 00:24:48.000]  因為他留在這裏
[00:24:48.000 --> 00:24:51.000]  變成他很熟悉環境
[00:24:51.000 --> 00:24:53.000]  他在這裏很自由
[00:24:53.000 --> 00:24:55.000]  他不需要再適應
[00:24:55.000 --> 00:24:58.000]  他在這裏教學
[00:24:58.000 --> 00:25:00.000]  他做了老師之後
[00:25:00.000 --> 00:25:02.000]  他就講詩篇
[00:25:02.000 --> 00:25:03.000]  羅馬書
[00:25:03.000 --> 00:25:04.000]  加拿大書
[00:25:04.000 --> 00:25:07.000]  後來就接了他老師
[00:25:07.000 --> 00:25:08.000]  司徒碧芝
[00:25:08.000 --> 00:25:10.000]  做主任教授
[00:25:10.000 --> 00:25:12.000]  然後可以說
[00:25:12.000 --> 00:25:15.000]  他這世人就留在威登堡
[00:25:15.000 --> 00:25:20.000]  直到臨終前才離開
[00:25:20.000 --> 00:25:22.000]  有人問
[00:25:22.000 --> 00:25:24.000]  有什麼可以改變他呢
[00:25:24.000 --> 00:25:26.000]  他要解決罪的問題
[00:25:26.000 --> 00:25:28.000]  究竟我怎樣可以得到平安
[00:25:28.000 --> 00:25:30.000]  一個這麼嚴酷的上帝
[00:25:30.000 --> 00:25:33.000]  我怎樣可以得到他另眼相安
[00:25:33.000 --> 00:25:36.000]  他不是因為教羅馬書
[00:25:36.000 --> 00:25:38.000]  他有讀羅馬書
[00:25:38.000 --> 00:25:39.000]  有讀加拿大書
[00:25:39.000 --> 00:25:41.000]  但羅馬書和加拿大書
[00:25:41.000 --> 00:25:42.000]  相當明顯的東西
[00:25:42.000 --> 00:25:43.000]  當時影響他
[00:25:43.000 --> 00:25:45.000]  不是羅馬書
[00:25:45.000 --> 00:25:47.000]  也不是加拿大書
[00:25:47.000 --> 00:25:50.000]  當時他一路思想上帝的義
[00:25:50.000 --> 00:25:52.000]  究竟上帝的義是什麼呢
[00:25:52.000 --> 00:25:54.000]  羅馬書就提過上帝的義
[00:25:54.000 --> 00:25:57.000]  但當時他不明白
[00:25:57.000 --> 00:25:59.000]  很奇怪
[00:25:59.000 --> 00:26:00.000]  他不明白
[00:26:00.000 --> 00:26:01.000]  他知道
[00:26:01.000 --> 00:26:02.000]  但他不明白
[00:26:02.000 --> 00:26:03.000]  義是什麼呢
[00:26:03.000 --> 00:26:04.000]  他就以為是對付罪人
[00:26:04.000 --> 00:26:06.000]  公義的審判
[00:26:06.000 --> 00:26:08.000]  義就是上帝要審判你
[00:26:08.000 --> 00:26:10.000]  要顯出上帝的義
[00:26:10.000 --> 00:26:12.000]  這就令他很困擾
[00:26:12.000 --> 00:26:15.000]  是什麼改變他呢
[00:26:15.000 --> 00:26:17.000]  你猜他教什麼呢
[00:26:17.000 --> 00:26:20.000]  教詩篇
[00:26:20.000 --> 00:26:22.000]  詩篇22篇
[00:26:22.000 --> 00:26:26.000]  他那次教詩篇22篇
[00:26:26.000 --> 00:26:27.000]  他突然間
[00:26:27.000 --> 00:26:30.000]  電光火石之間
[00:26:30.000 --> 00:26:34.000]  整個思想打開了
[00:26:34.000 --> 00:26:37.000]  詩篇22篇講什麼呢
[00:26:37.000 --> 00:26:38.000]  完全不相干
[00:26:38.000 --> 00:26:41.000]  但詩篇22篇
[00:26:41.000 --> 00:26:43.000]  就讓他看到什麼是義
[00:26:43.000 --> 00:26:45.000]  很轉接的
[00:26:45.000 --> 00:26:46.000]  如果你帶去詩篇22篇
[00:26:46.000 --> 00:26:48.000]  你就會看到
[00:26:48.000 --> 00:26:50.000]  一開始是大衛的詩
[00:26:50.000 --> 00:26:51.000]  我的神啊我的神啊
[00:26:51.000 --> 00:26:53.000]  為什麼來氣我
[00:26:53.000 --> 00:26:55.000]  就是那篇
[00:26:55.000 --> 00:26:57.000]  然後講大衛受苦
[00:26:57.000 --> 00:26:59.000]  到最後就是
[00:26:59.000 --> 00:27:01.000]  那些人要為我內衣
[00:27:01.000 --> 00:27:03.000]  來占溝
[00:27:03.000 --> 00:27:05.000]  分我的外衣
[00:27:05.000 --> 00:27:07.000]  詩篇22篇
[00:27:07.000 --> 00:27:09.000]  大衛好像是一個
[00:27:09.000 --> 00:27:11.000]  寓言
[00:27:11.000 --> 00:27:15.000]  可以看到將來耶穌基督釘十字架
[00:27:15.000 --> 00:27:17.000]  那個情景
[00:27:17.000 --> 00:27:20.000]  他不是看福音書
[00:27:20.000 --> 00:27:22.000]  也不是看羅馬書
[00:27:22.000 --> 00:27:24.000]  他就在詩篇22篇
[00:27:24.000 --> 00:27:27.000]  當他看大衛這篇詩
[00:27:27.000 --> 00:27:29.000]  很明顯不是大衛自己
[00:27:29.000 --> 00:27:31.000]  是上帝讓他看到
[00:27:31.000 --> 00:27:33.000]  基督釘十字架的情景
[00:27:33.000 --> 00:27:35.000]  現在我的神啊
[00:27:35.000 --> 00:27:37.000]  為什麼來氣我
[00:27:37.000 --> 00:27:39.000]  那個慘痛的呼叫
[00:27:39.000 --> 00:27:41.000]  就放在基督的呼叫
[00:27:41.000 --> 00:27:43.000]  當時
[00:27:43.000 --> 00:27:45.000]  他的思想就轉進了
[00:27:45.000 --> 00:27:47.000]  十字架那裡
[00:27:47.000 --> 00:27:49.000]  他就看到
[00:27:49.000 --> 00:27:51.000]  什麼是義呢
[00:27:51.000 --> 00:27:54.000]  義就是上帝要審判你
[00:27:54.000 --> 00:27:56.000]  顯出上帝公義
[00:27:56.000 --> 00:27:58.000]  現在他說不是
[00:27:58.000 --> 00:28:00.000]  上帝受苦
[00:28:00.000 --> 00:28:02.000]  十字架上受苦
[00:28:02.000 --> 00:28:04.000]  那義是什麼呢
[00:28:04.000 --> 00:28:06.000]  他突然間就在那裡
[00:28:06.000 --> 00:28:08.000]  神入去就看到了
[00:28:08.000 --> 00:28:10.000]  原來那個義
[00:28:10.000 --> 00:28:13.000]  就不是審判人的義
[00:28:13.000 --> 00:28:16.000]  是耶穌基督在十字架
[00:28:16.000 --> 00:28:18.000]  成就的義
[00:28:18.000 --> 00:28:20.000]  那個義呢
[00:28:20.000 --> 00:28:24.000]  是上帝賜給我們的義
[00:28:24.000 --> 00:28:26.000]  就不是審判的義
[00:28:26.000 --> 00:28:29.000]  是上帝因為受苦在十字架上
[00:28:29.000 --> 00:28:30.000]  成就的義
[00:28:30.000 --> 00:28:32.000]  那個義呢
[00:28:32.000 --> 00:28:34.000]  是成就給我們的
[00:28:34.000 --> 00:28:36.000]  在當下
[00:28:36.000 --> 00:28:38.000]  他很震撼
[00:28:38.000 --> 00:28:40.000]  以前
[00:28:40.000 --> 00:28:42.000]  我就說
[00:28:42.000 --> 00:28:43.000]  上帝啊
[00:28:43.000 --> 00:28:44.000]  你這麼聖潔
[00:28:44.000 --> 00:28:45.000]  你高高在上
[00:28:45.000 --> 00:28:46.000]  我一個人仔
[00:28:46.000 --> 00:28:47.000]  我這麼軟弱
[00:28:47.000 --> 00:28:48.000]  我會犯罪
[00:28:48.000 --> 00:28:50.000]  我怎麼敢見你啊
[00:28:50.000 --> 00:28:52.000]  我怎麼可以拿到你的義啊
[00:28:52.000 --> 00:28:53.000]  我做很多的事
[00:28:53.000 --> 00:28:54.000]  我打自己
[00:28:54.000 --> 00:28:55.000]  我不吃飯
[00:28:55.000 --> 00:28:56.000]  我困自己在水裡
[00:28:56.000 --> 00:28:57.000]  我困在房裡
[00:28:57.000 --> 00:29:00.000]  我都想你憐憫我
[00:29:00.000 --> 00:29:03.000]  乞求一些的義
[00:29:03.000 --> 00:29:04.000]  但現在他看到
[00:29:04.000 --> 00:29:05.000]  不是啊
[00:29:05.000 --> 00:29:09.000]  是基督在十字架上受苦
[00:29:09.000 --> 00:29:12.000]  那個義就在十字架上成就了
[00:29:12.000 --> 00:29:16.000]  現在耶穌基督就把義整個給了我
[00:29:16.000 --> 00:29:17.000]  所以那個時候呢
[00:29:17.000 --> 00:29:19.000]  改變了
[00:29:19.000 --> 00:29:21.000]  他再看羅馬書
[00:29:21.000 --> 00:29:22.000]  他就明白了
[00:29:22.000 --> 00:29:23.000]  再看二乞所說
[00:29:23.000 --> 00:29:25.000]  他就明白了
[00:29:25.000 --> 00:29:26.000]  那個義是本於信
[00:29:26.000 --> 00:29:29.000]  義至於信
[00:29:29.000 --> 00:29:31.000]  當他有了這個改變
[00:29:31.000 --> 00:29:37.000]  他整個人就很明白一件事
[00:29:37.000 --> 00:29:40.000]  過去我們認為我們做好事
[00:29:40.000 --> 00:29:42.000]  得上帝歡喜
[00:29:42.000 --> 00:29:44.000]  拼命做好事
[00:29:44.000 --> 00:29:48.000]  現在我們知道
[00:29:48.000 --> 00:29:50.000]  我們都是信
[00:29:50.000 --> 00:29:54.000]  上帝把那個義給我們
[00:29:54.000 --> 00:29:58.000]  那個義是一個身份的改變
[00:29:58.000 --> 00:30:00.000]  而這個身份的改變
[00:30:00.000 --> 00:30:04.000]  這個義是無分大小
[00:30:04.000 --> 00:30:07.000]  做善事是有分大小的
[00:30:07.000 --> 00:30:08.000]  今天打五騰
[00:30:08.000 --> 00:30:11.000]  明天打十騰
[00:30:11.000 --> 00:30:14.000]  要做多點事得上帝歡喜
[00:30:14.000 --> 00:30:16.000]  做善事
[00:30:16.000 --> 00:30:19.000]  世上做好事
[00:30:19.000 --> 00:30:21.000]  是倫理來的
[00:30:21.000 --> 00:30:24.000]  但是因為信上帝把義給我們
[00:30:24.000 --> 00:30:27.000]  這是宗教上
[00:30:27.000 --> 00:30:30.000]  基督教神所給
[00:30:30.000 --> 00:30:32.000]  所以一個人信耶穌
[00:30:32.000 --> 00:30:33.000]  有這個義
[00:30:33.000 --> 00:30:36.000]  不是因為你做好多好事
[00:30:36.000 --> 00:30:42.000]  是因為基督把這個義給我們
[00:30:42.000 --> 00:30:44.000]  他明白之後
[00:30:44.000 --> 00:30:48.000]  他就看到上帝不是恐怖
[00:30:48.000 --> 00:30:51.000]  上帝是慈愛
[00:30:51.000 --> 00:30:53.000]  整個改變了
[00:30:53.000 --> 00:30:56.000]  當他明白了這件事之後
[00:30:56.000 --> 00:30:59.000]  他就開始知道
[00:30:59.000 --> 00:31:02.000]  今天他成為上帝的兒子
[00:31:02.000 --> 00:31:06.000]  得到十字架而來的那個義
[00:31:06.000 --> 00:31:09.000]  他就很放心
[00:31:09.000 --> 00:31:16.000]  這一點並沒有構成他要改革整個教會
[00:31:16.000 --> 00:31:19.000]  這一點是很重要的
[00:31:19.000 --> 00:31:20.000]  因為在詩篇裏面
[00:31:20.000 --> 00:31:23.000]  到後來羅馬書他明白了之後
[00:31:23.000 --> 00:31:28.000]  他就明白到不再靠人的努力
[00:31:28.000 --> 00:31:30.000]  是靠信心
[00:31:30.000 --> 00:31:32.000]  而不是我們賺取回來
[00:31:32.000 --> 00:31:36.000]  是上帝為我們成就
[00:31:36.000 --> 00:31:38.000]  當他開始之後
[00:31:38.000 --> 00:31:40.000]  他之後教羅馬書
[00:31:40.000 --> 00:31:42.000]  教迦太書
[00:31:42.000 --> 00:31:45.000]  他就發現公義有雙重含義
[00:31:45.000 --> 00:31:47.000]  可以解作公義
[00:31:47.000 --> 00:31:48.000]  上帝的公義
[00:31:48.000 --> 00:31:49.000]  他以前是看公義的
[00:31:49.000 --> 00:31:50.000]  任何事都可以審你
[00:31:50.000 --> 00:31:52.000]  打你
[00:31:52.000 --> 00:31:53.000]  但現在呢
[00:31:53.000 --> 00:31:55.000]  第二個意思
[00:31:55.000 --> 00:31:57.000]  清義
[00:31:57.000 --> 00:32:00.000]  清義就是法官不再定你的罪
[00:32:00.000 --> 00:32:01.000]  上帝不再定
[00:32:01.000 --> 00:32:02.000]  為什麼呢
[00:32:02.000 --> 00:32:04.000]  因為基督為我們成就了義
[00:32:04.000 --> 00:32:06.000]  所以不再定你的罪
[00:32:06.000 --> 00:32:07.000]  所以罪人在這裏
[00:32:07.000 --> 00:32:10.000]  很大的感恩回傳
[00:32:10.000 --> 00:32:12.000]  在這點裏面
[00:32:12.000 --> 00:32:16.000]  他從過去怎樣輔導自己
[00:32:16.000 --> 00:32:20.000]  怎樣拼命的得償你的喜悅
[00:32:20.000 --> 00:32:22.000]  轉為相信上帝
[00:32:22.000 --> 00:32:29.000]  並且看到他的恩典
[00:32:29.000 --> 00:32:31.000]  這個理解
[00:32:31.000 --> 00:32:34.000]  對於他後來的贖罪券
[00:32:34.000 --> 00:32:39.000]  是一個很重要的基礎
[00:32:39.000 --> 00:32:40.000]  第二個階段
[00:32:40.000 --> 00:32:44.000]  就是從95條到瓦特堡
[00:32:44.000 --> 00:32:46.000]  95條大家很熟悉
[00:32:46.000 --> 00:32:48.000]  就是有關贖罪券
[00:32:48.000 --> 00:32:51.000]  什麼叫贖罪券呢
[00:32:51.000 --> 00:32:53.000]  原來保贖這件事
[00:32:53.000 --> 00:32:55.000]  是很久以前的
[00:32:55.000 --> 00:32:56.000]  由早期教會開始
[00:32:56.000 --> 00:32:58.000]  由中世紀開始
[00:32:58.000 --> 00:32:59.000]  越來越成熟
[00:32:59.000 --> 00:33:00.000]  什麼叫保贖呢
[00:33:00.000 --> 00:33:02.000]  保贖的意思就是說
[00:33:02.000 --> 00:33:03.000]  今天你信耶穌
[00:33:03.000 --> 00:33:05.000]  上帝是不是已經赦免了你的罪
[00:33:05.000 --> 00:33:06.000]  對不對
[00:33:06.000 --> 00:33:08.000]  既然上帝赦免你的罪的時候
[00:33:08.000 --> 00:33:10.000]  我借了你百萬
[00:33:10.000 --> 00:33:12.000]  那我用得著還嗎
[00:33:12.000 --> 00:33:14.000]  信耶穌就不用還了
[00:33:14.000 --> 00:33:16.000]  因為上帝什麼罪都赦免了
[00:33:16.000 --> 00:33:17.000]  這樣就很划算了
[00:33:17.000 --> 00:33:20.000]  所有人一信耶穌就新生了
[00:33:20.000 --> 00:33:24.000]  舊事已過都成為過去了
[00:33:24.000 --> 00:33:27.000]  新人就穿上新人了
[00:33:27.000 --> 00:33:29.000]  這樣就很划算了
[00:33:29.000 --> 00:33:30.000]  信了耶穌的人
[00:33:30.000 --> 00:33:31.000]  債也不用還了
[00:33:31.000 --> 00:33:34.000]  做了錯事也不用道歉了
[00:33:34.000 --> 00:33:36.000]  所以當時的教會就說
[00:33:36.000 --> 00:33:38.000]  雖然信耶穌
[00:33:38.000 --> 00:33:42.000]  上帝赦免了你永生永死
[00:33:42.000 --> 00:33:44.000]  已經改變了
[00:33:44.000 --> 00:33:46.000]  你不再有永死了
[00:33:46.000 --> 00:33:47.000]  你有永生
[00:33:47.000 --> 00:33:48.000]  上帝已經給你永生
[00:33:48.000 --> 00:33:51.000]  你赦免了你的原罪
[00:33:51.000 --> 00:33:53.000]  你自死的罪赦免了
[00:33:53.000 --> 00:33:55.000]  不過生前的罪
[00:33:55.000 --> 00:33:58.000]  你要自己負責
[00:33:58.000 --> 00:34:01.000]  所以你以前得罪了人
[00:34:01.000 --> 00:34:03.000]  你就要向他認錯
[00:34:03.000 --> 00:34:04.000]  對不對
[00:34:04.000 --> 00:34:07.000]  你借了錢也要努力還
[00:34:07.000 --> 00:34:10.000]  你說糟糕了
[00:34:10.000 --> 00:34:12.000]  我未信耶穌之前
[00:34:12.000 --> 00:34:14.000]  殺了一個人
[00:34:14.000 --> 00:34:15.000]  那怎麼辦呢
[00:34:15.000 --> 00:34:16.000]  那就填命
[00:34:16.000 --> 00:34:18.000]  一個人填一條命
[00:34:18.000 --> 00:34:19.000]  我殺了兩個人
[00:34:19.000 --> 00:34:20.000]  那怎麼填呢
[00:34:20.000 --> 00:34:23.000]  兩條命
[00:34:23.000 --> 00:34:24.000]  這樣嗎
[00:34:24.000 --> 00:34:28.000]  於是在《賜經》裏面就有煉獄
[00:34:28.000 --> 00:34:29.000]  什麼叫煉獄呢
[00:34:29.000 --> 00:34:31.000]  就是你生前的罪犯了
[00:34:31.000 --> 00:34:33.000]  你沒有把他償還
[00:34:33.000 --> 00:34:37.000]  於是死了之後就要去煉獄
[00:34:37.000 --> 00:34:39.000]  煉獄基本上是得救的
[00:34:39.000 --> 00:34:42.000]  得救才有資格去煉獄
[00:34:42.000 --> 00:34:43.000]  不得救就陰間
[00:34:43.000 --> 00:34:45.000]  將來就永遠滅亡
[00:34:45.000 --> 00:34:47.000]  不過這些得救的人
[00:34:47.000 --> 00:34:50.000]  信耶穌的人在煉獄裏面就要受苦
[00:34:50.000 --> 00:34:55.000]  要把他生前未清還的罪
[00:34:55.000 --> 00:34:57.000]  就把它清洗了
[00:34:57.000 --> 00:34:59.000]  處理了
[00:34:59.000 --> 00:35:01.000]  那就可以升天了
[00:35:01.000 --> 00:35:04.000]  所以煉獄是一個很恐怖的地方
[00:35:04.000 --> 00:35:06.000]  原來是有這樣的意思
[00:35:06.000 --> 00:35:08.000]  所以有很多保肅
[00:35:08.000 --> 00:35:09.000]  我沒空
[00:35:09.000 --> 00:35:12.000]  我犯了罪
[00:35:12.000 --> 00:35:13.000]  得罪了人
[00:35:13.000 --> 00:35:14.000]  但我做生意沒空
[00:35:14.000 --> 00:35:15.000]  沒關係
[00:35:15.000 --> 00:35:17.000]  你請個修士為你祈禱吧
[00:35:17.000 --> 00:35:20.000]  於是請了修士
[00:35:20.000 --> 00:35:21.000]  這個祈五個鐘
[00:35:21.000 --> 00:35:22.000]  那個祈五個鐘
[00:35:22.000 --> 00:35:25.000]  加起來功德就可以將你的罪洗清了
[00:35:25.000 --> 00:35:28.000]  再變成請修士
[00:35:28.000 --> 00:35:30.000]  如果沒有修士怎麼辦
[00:35:30.000 --> 00:35:31.000]  沒關係
[00:35:31.000 --> 00:35:32.000]  你給錢教會
[00:35:32.000 --> 00:35:34.000]  教會幫你解決
[00:35:34.000 --> 00:35:36.000]  於是贖罪券就慢慢出來
[00:35:36.000 --> 00:35:39.000]  不過贖罪券已經沒有了
[00:35:39.000 --> 00:35:40.000]  你知道了
[00:35:40.000 --> 00:35:43.000]  所以你不要再天主教贖罪券了
[00:35:43.000 --> 00:35:44.000]  贖罪券之後
[00:35:44.000 --> 00:35:45.000]  其實不是很多年之後
[00:35:45.000 --> 00:35:46.000]  就出現問題
[00:35:46.000 --> 00:35:50.000]  凡是保肅的東西可以用金錢代換
[00:35:50.000 --> 00:35:53.000]  那種貪污舞弊就會出來
[00:35:53.000 --> 00:36:01.000]  現在的保肅就轉化成贖罪券
[00:36:01.000 --> 00:36:04.000]  再轉化成金錢的利益
[00:36:04.000 --> 00:36:07.000]  對於教會來說
[00:36:07.000 --> 00:36:08.000]  當時的天主教
[00:36:08.000 --> 00:36:10.000]  這就是生財的門路
[00:36:10.000 --> 00:36:15.000]  剛好他們要建聖彼得大教堂
[00:36:15.000 --> 00:36:16.000]  需要很多的錢
[00:36:16.000 --> 00:36:22.000]  所以教皇就給了幾個人很大的權
[00:36:22.000 --> 00:36:24.000]  用很多錢買了主教位
[00:36:24.000 --> 00:36:27.000]  去推贖罪券
[00:36:27.000 --> 00:36:30.000]  於是在他們推行贖罪券
[00:36:30.000 --> 00:36:34.000]  無所不用其極去恐嚇那些人
[00:36:34.000 --> 00:36:36.000]  你現在就很舒服
[00:36:36.000 --> 00:36:38.000]  你爸爸在煉獄有多慘
[00:36:38.000 --> 00:36:39.000]  你爺爺還有
[00:36:39.000 --> 00:36:41.000]  祖宗十八代還在
[00:36:41.000 --> 00:36:43.000]  嚇到他們沒得睡
[00:36:43.000 --> 00:36:44.000]  沒關係
[00:36:44.000 --> 00:36:45.000]  你買了贖罪券之後
[00:36:45.000 --> 00:36:46.000]  我們為他祈禱
[00:36:46.000 --> 00:36:48.000]  他們就可以早點脫離
[00:36:48.000 --> 00:36:50.000]  對於生人來說
[00:36:50.000 --> 00:36:52.000]  這是一個很大的安慰
[00:36:52.000 --> 00:36:58.000]  這個流弊更加顯而易見
[00:36:58.000 --> 00:37:01.000]  因為一個人犯了罪
[00:37:01.000 --> 00:37:03.000]  最重要的是真心悔改
[00:37:03.000 --> 00:37:04.000]  處理了罪
[00:37:04.000 --> 00:37:06.000]  贖罪券到了一個地步
[00:37:06.000 --> 00:37:09.000]  就是有錢給教會
[00:37:09.000 --> 00:37:11.000]  教會就會把功德給你
[00:37:11.000 --> 00:37:13.000]  當時功德是賣的
[00:37:13.000 --> 00:37:15.000]  什麼叫功德呢
[00:37:15.000 --> 00:37:16.000]  很奇怪
[00:37:16.000 --> 00:37:21.000]  功德就是一個聖人有很多功德
[00:37:21.000 --> 00:37:27.000]  這些功德可以像肥皂一樣洗掉罪
[00:37:27.000 --> 00:37:29.000]  當你有功德之後
[00:37:29.000 --> 00:37:32.000]  你的罪就可以減少一點
[00:37:32.000 --> 00:37:34.000]  並且你有功德
[00:37:34.000 --> 00:37:38.000]  就可以不用受煉獄的苦
[00:37:38.000 --> 00:37:39.000]  功德怎麼賣呢
[00:37:39.000 --> 00:37:43.000]  教會就為你祈求
[00:37:43.000 --> 00:37:46.000]  像胡適丁祈求給大家的功德
[00:37:46.000 --> 00:37:49.000]  轉移一些給你
[00:37:49.000 --> 00:37:52.000]  這些事情一路出來的時候
[00:37:52.000 --> 00:37:54.000]  教會就有一個特權
[00:37:54.000 --> 00:37:59.000]  可以販賣功德
[00:37:59.000 --> 00:38:02.000]  所以到後來
[00:38:02.000 --> 00:38:05.000]  路德就發現有問題
[00:38:05.000 --> 00:38:06.000]  這個有問題是因為
[00:38:06.000 --> 00:38:09.000]  他的領袖的義
[00:38:09.000 --> 00:38:11.000]  第一不可以賣
[00:38:11.000 --> 00:38:15.000]  第二就是人必須要透過悔改
[00:38:15.000 --> 00:38:16.000]  才可以得到義
[00:38:16.000 --> 00:38:18.000]  這個義是整個的
[00:38:18.000 --> 00:38:20.000]  不是拆開的
[00:38:20.000 --> 00:38:23.000]  因為這個緣故
[00:38:23.000 --> 00:38:27.000]  路德的內心不平安
[00:38:27.000 --> 00:38:30.000]  他在1517年10月31日
[00:38:30.000 --> 00:38:33.000]  為什麼這一天呢
[00:38:33.000 --> 00:38:36.000]  10月31日就是誅聖節
[00:38:36.000 --> 00:38:39.000]  今天就叫做Halloween
[00:38:39.000 --> 00:38:40.000]  Halloween就是鬼節
[00:38:40.000 --> 00:38:42.000]  以前不是鬼節
[00:38:42.000 --> 00:38:46.000]  以前是紀念殉道者的聖人
[00:38:46.000 --> 00:38:48.000]  殉道者 誅聖
[00:38:48.000 --> 00:38:50.000]  All Saints Day
[00:38:50.000 --> 00:38:55.000]  後來沒有聖人就變成鬼了
[00:38:55.000 --> 00:38:56.000]  這一天是大日子
[00:38:56.000 --> 00:38:58.000]  很多人去教堂
[00:38:58.000 --> 00:38:59.000]  很多人都會來
[00:38:59.000 --> 00:39:00.000]  他沒有用主日
[00:39:00.000 --> 00:39:02.000]  他有一個大節日
[00:39:02.000 --> 00:39:04.000]  於是人們就回教會
[00:39:04.000 --> 00:39:05.000]  他就在這一天
[00:39:05.000 --> 00:39:07.000]  將95條就黏在教會
[00:39:07.000 --> 00:39:09.000]  主要就是給人看
[00:39:09.000 --> 00:39:11.000]  他又不是反對教皇
[00:39:11.000 --> 00:39:13.000]  他又不是要反對教會
[00:39:13.000 --> 00:39:14.000]  他只是討論
[00:39:14.000 --> 00:39:16.000]  他說在這裡
[00:39:16.000 --> 00:39:20.000]  有些東西我們要對贖罪券思考
[00:39:20.000 --> 00:39:22.000]  95條
[00:39:22.000 --> 00:39:24.000]  當黏了出來的時候
[00:39:24.000 --> 00:39:26.000]  本來還沒有什麼
[00:39:26.000 --> 00:39:27.000]  譬如我在門口黏了東西
[00:39:27.000 --> 00:39:29.000]  給人看完就算了
[00:39:29.000 --> 00:39:30.000]  但在當時
[00:39:30.000 --> 00:39:34.000]  剛剛印刷術出來
[00:39:34.000 --> 00:39:36.000]  就有人將它抄下來
[00:39:36.000 --> 00:39:38.000]  並且將它印出來
[00:39:38.000 --> 00:39:42.000]  背後是有政治動機的
[00:39:42.000 --> 00:39:43.000]  為什麼呢
[00:39:43.000 --> 00:39:47.000]  因為贖罪券對於德國來說
[00:39:47.000 --> 00:39:52.000]  那些有錢的諸侯很不喜歡
[00:39:52.000 --> 00:39:55.000]  但你又沒有神學理論去反對它
[00:39:55.000 --> 00:39:57.000]  你又沒有權柄去反對它
[00:39:57.000 --> 00:39:59.000]  因為這是教會的東西
[00:39:59.000 --> 00:40:00.000]  那些人賤買贖罪券
[00:40:00.000 --> 00:40:02.000]  你又不可以禁止他
[00:40:02.000 --> 00:40:04.000]  但每一年德國很多錢
[00:40:04.000 --> 00:40:06.000]  都去了羅馬
[00:40:06.000 --> 00:40:10.000]  所以那些諸侯很心痛
[00:40:10.000 --> 00:40:13.000]  每年真金不銀不斷走去
[00:40:13.000 --> 00:40:15.000]  但你又不可以禁止
[00:40:15.000 --> 00:40:17.000]  現在路德這個95條
[00:40:17.000 --> 00:40:20.000]  對於贖罪券有些疑惑
[00:40:20.000 --> 00:40:23.000]  於是就有人覺得
[00:40:23.000 --> 00:40:26.000]  這個討論從來沒有人提過出來
[00:40:26.000 --> 00:40:28.000]  如果拿出來討論
[00:40:28.000 --> 00:40:35.000]  是可以壓制那種趨勢
[00:40:35.000 --> 00:40:37.000]  就是那些錢
[00:40:37.000 --> 00:40:39.000]  很簡單
[00:40:39.000 --> 00:40:43.000]  我將贖罪券有些東西跟大家說
[00:40:43.000 --> 00:40:45.000]  這個贖罪券
[00:40:45.000 --> 00:40:47.000]  我只說四點
[00:40:47.000 --> 00:40:48.000]  太長了
[00:40:48.000 --> 00:40:49.000]  95條這麼多
[00:40:49.000 --> 00:40:51.000]  第一點我要說
[00:40:51.000 --> 00:40:52.000]  它那些條文
[00:40:52.000 --> 00:40:53.000]  它首先要釐清
[00:40:53.000 --> 00:40:57.000]  教宗在教會的權力
[00:40:57.000 --> 00:40:58.000]  它主要說
[00:40:58.000 --> 00:41:00.000]  賒罪不在教宗
[00:41:00.000 --> 00:41:01.000]  不在教會
[00:41:01.000 --> 00:41:02.000]  在上帝
[00:41:02.000 --> 00:41:04.000]  所以它是無權
[00:41:04.000 --> 00:41:06.000]  要人買贖罪券
[00:41:06.000 --> 00:41:08.000]  然後由它去赦免你的罪
[00:41:08.000 --> 00:41:09.000]  第一點
[00:41:09.000 --> 00:41:11.000]  第二
[00:41:11.000 --> 00:41:13.000]  它是用一個譏諷
[00:41:13.000 --> 00:41:14.000]  討論也好
