
[00:00:00.000 --> 00:00:11.000]  今天跟大家分享的經文是出自於《馬太福音》第五章第十七節至第二十節
[00:25:34.000 --> 00:25:36.000]  你看漏了就看漏了
[00:25:36.000 --> 00:25:40.000]  另外就說到一或
[00:25:40.000 --> 00:25:42.000]  一或是什麼呢
[00:25:42.000 --> 00:25:44.000]  一或在原文聖經就知道
[00:25:44.000 --> 00:25:46.000]  在希伯來文字母當中
[00:25:46.000 --> 00:25:53.000]  有一些字母原來它是有個特別的寫法
[00:25:53.000 --> 00:25:57.000]  在寫的時候可能將它勾尾
[00:25:57.000 --> 00:25:59.000]  或者將它拉直
[00:25:59.000 --> 00:26:00.000]  就是這麼小的
[00:26:00.000 --> 00:26:02.000]  很小的拉直或者勾一勾尾
[00:26:02.000 --> 00:26:06.000]  這些字母其實我們在讀希伯來文的時候
[00:26:06.000 --> 00:26:08.000]  都經常會看到
[00:26:08.000 --> 00:26:11.000]  這些字眼我們就說
[00:26:11.000 --> 00:26:12.000]  為什麼會這樣
[00:26:12.000 --> 00:26:15.000]  因為它通常去到一個句子的句末
[00:26:15.000 --> 00:26:17.000]  那個字母的寫法就會不同
[00:26:17.000 --> 00:26:22.000]  或者那個字母本身在字的中間的時候
[00:26:22.000 --> 00:26:26.000]  因為和其他的字有拼音的接觸
[00:26:26.000 --> 00:26:28.000]  所以寫法又會改變
[00:26:28.000 --> 00:26:31.000]  甚至本身字母本身都有個勾尾
[00:26:31.000 --> 00:26:33.000]  以證明它是另一個字母
[00:26:33.000 --> 00:26:36.000]  因為譬如那個R字音和那個D字音
[00:26:36.000 --> 00:26:39.000]  就差這麼多一個勾
[00:26:39.000 --> 00:26:42.000]  所以耶穌在這裡想說什麼
[00:26:42.000 --> 00:26:49.000]  祂想說到直到這些所有一點一或的內容
[00:26:49.000 --> 00:26:52.000]  都不會走漏
[00:26:52.000 --> 00:26:53.000]  什麼時候走漏
[00:26:53.000 --> 00:26:57.000]  直到最後的情況都不會走漏
[00:26:57.000 --> 00:27:00.000]  所以耶穌在這裡所說的是什麼
[00:27:00.000 --> 00:27:05.000]  一方面是說在一個末世的時間裡面
[00:27:05.000 --> 00:27:09.000]  耶穌直到最後都會完成
[00:27:09.000 --> 00:27:10.000]  在時限上面
[00:27:10.000 --> 00:27:12.000]  耶穌會在一個有定的時間裡面
[00:27:12.000 --> 00:27:17.000]  完成所有上帝在《律法和先知》裡面所說的
[00:27:17.000 --> 00:27:20.000]  而說到那個字符的時候
[00:27:20.000 --> 00:27:25.000]  就說到其實內容甚至微不足道的地方
[00:27:25.000 --> 00:27:28.000]  原來耶穌基督都會履行一切
[00:27:28.000 --> 00:27:32.000]  究竟耶穌在這裡所說的履行什麼
[00:27:32.000 --> 00:27:34.000]  這個我們就要問了
[00:27:34.000 --> 00:27:41.000]  其實這個指回耶穌自己將要面對的一切
[00:27:41.000 --> 00:27:42.000]  發生的事情
[00:27:42.000 --> 00:27:45.000]  耶穌來到這個世界將要發生什麼事情
[00:27:45.000 --> 00:27:48.000]  因為純粹來打個卡講一輪經
[00:27:48.000 --> 00:27:50.000]  然後就回到天國
[00:27:50.000 --> 00:27:51.000]  不是啊
[00:27:51.000 --> 00:27:53.000]  耶穌其實是要告訴我們
[00:27:53.000 --> 00:27:56.000]  將要發生在祂身上的事情
[00:27:56.000 --> 00:28:01.000]  老祖在舊約聖經裡面已經清楚陳明
[00:28:01.000 --> 00:28:03.000]  所有將要發生的事
[00:28:03.000 --> 00:28:08.000]  所以如果我們去看其他的福音書的時候
[00:28:08.000 --> 00:28:09.000]  其他的福音書
[00:28:09.000 --> 00:28:12.000]  他們就甚至會直接說到
[00:28:12.000 --> 00:28:16.000]  原來耶穌說到末世的律法
[00:28:16.000 --> 00:28:19.000]  先知書上面所寫的
[00:28:19.000 --> 00:28:21.000]  還有詩篇上面所寫的
[00:28:21.000 --> 00:28:25.000]  其實都是指著耶穌而說的
[00:28:25.000 --> 00:28:29.000]  而在馬太福音第26章第24節裡面
[00:28:29.000 --> 00:28:32.000]  耶穌更加直接的告訴我們
[00:28:32.000 --> 00:28:34.000]  人子必要去世
[00:28:34.000 --> 00:28:38.000]  正如經上指著他所寫的
[00:28:38.000 --> 00:28:41.000]  Matthew 26:24
[00:28:41.000 --> 00:28:45.000]  The Son of Man will go as it is written about him
[00:28:45.000 --> 00:28:47.000]  這裡就告訴我們
[00:28:47.000 --> 00:28:50.000]  耶穌其實告訴我們
[00:28:50.000 --> 00:28:53.000]  在舊約聖經裡面
[00:28:53.000 --> 00:28:55.000]  所寫的東西
[00:28:55.000 --> 00:28:59.000]  律法書和先知所寫的所有的東西
[00:28:59.000 --> 00:29:03.000]  其實都要承接在創世記裡面
[00:29:03.000 --> 00:29:05.000]  上帝要預備這位救主來到
[00:29:05.000 --> 00:29:09.000]  去為上帝所愛的人
[00:29:09.000 --> 00:29:12.000]  不過他現在墮落在罪的當中
[00:29:12.000 --> 00:29:15.000]  上帝要希望將他拯救過來
[00:29:15.000 --> 00:29:19.000]  而拯救過來就要差一個拯救者來到
[00:29:19.000 --> 00:29:21.000]  這個題目已經在前文我們已經說過
[00:29:21.000 --> 00:29:24.000]  這個拯救者來到是誰?
[00:29:24.000 --> 00:29:26.000]  就是耶穌自己
[00:29:26.000 --> 00:29:28.000]  所以耶穌說我來到這個世界
[00:29:28.000 --> 00:29:30.000]  我不是廢掉律法
[00:29:30.000 --> 00:29:34.000]  我是來去承傳到底
[00:29:34.000 --> 00:29:36.000]  所以弟兄姊妹
[00:29:36.000 --> 00:29:41.000]  這段聖經其實耶穌一方面去幫助當時的人
[00:29:41.000 --> 00:29:46.000]  你不要繼續帶著一個反對的人
[00:29:46.000 --> 00:29:48.000]  這種思維
[00:29:48.000 --> 00:29:50.000]  因為你是屬於天國的子民
[00:29:50.000 --> 00:29:52.000]  你不是這樣想
[00:29:52.000 --> 00:29:54.000]  即是我作為耶穌也好
[00:29:54.000 --> 00:29:56.000]  耶穌在這裡這樣說
[00:29:56.000 --> 00:30:01.000]  我都來滿足舊約聖經所說的所有的東西
[00:30:01.000 --> 00:30:04.000]  而且最微不足道的東西
[00:30:04.000 --> 00:30:07.000]  被人看為很小事的東西
[00:30:07.000 --> 00:30:11.000]  其實他都要一一在一個定時
[00:30:11.000 --> 00:30:14.000]  和一個定局裡面完成
[00:30:14.000 --> 00:30:19.000]  所以這個就是這裡所說的承傳的意思
[00:30:19.000 --> 00:30:21.000]  弟兄姊妹
[00:30:21.000 --> 00:30:26.000]  在這方面我們確實需要有些更加小心
[00:30:26.000 --> 00:30:28.000]  值得我們去警醒的事情
[00:30:28.000 --> 00:30:32.000]  今天最可怕的情況是什麼呢?
[00:30:32.000 --> 00:30:34.000]  就是人有一種慣性
[00:30:34.000 --> 00:30:39.000]  人很喜歡將自己說的話的那種份量
[00:30:39.000 --> 00:30:46.000]  將他和神說話的份量等同了
[00:30:46.000 --> 00:30:48.000]  於是怎麼樣呢?
[00:30:48.000 --> 00:30:51.000]  就是將自己的目的去達到
[00:30:51.000 --> 00:30:55.000]  至於上帝的目的達不達到不重要
[00:30:55.000 --> 00:30:57.000]  但更可怕的是
[00:30:57.000 --> 00:30:59.000]  有時候我們作為基督徒
[00:30:59.000 --> 00:31:02.000]  或者對上帝說話有認識的人
[00:31:02.000 --> 00:31:05.000]  我們很容易跌入一個陷阱
[00:31:05.000 --> 00:31:07.000]  就是將上帝的說話扭曲了
[00:31:07.000 --> 00:31:09.000]  去遷就自己
[00:31:09.000 --> 00:31:12.000]  而去利用這樣去突出了自己
[00:31:12.000 --> 00:31:14.000]  與別不同
[00:31:14.000 --> 00:31:19.000]  就是很多時候很多邪教異端而興起的現象
[00:31:19.000 --> 00:31:21.000]  今天很多信徒
[00:31:21.000 --> 00:31:25.000]  其實我們活在一個這樣的時代裡面
[00:31:25.000 --> 00:31:28.000]  很主張個人發揮自己的表現
[00:31:28.000 --> 00:31:29.000]  自己的意見
[00:31:29.000 --> 00:31:30.000]  沒問題的
[00:31:30.000 --> 00:31:32.000]  不過我們絕對不能夠將
[00:31:32.000 --> 00:31:34.000]  我們的說話的份量
[00:31:34.000 --> 00:31:38.000]  和上帝說話的份量將它變成等同
[00:31:38.000 --> 00:31:40.000]  因為上帝所說的話
[00:31:40.000 --> 00:31:41.000]  他必然要去做
[00:31:41.000 --> 00:31:42.000]  怎麼做呢?
[00:31:42.000 --> 00:31:47.000]  於是他就派一個會去履行的人去做
[00:31:47.000 --> 00:31:50.000]  這個就是他的獨生兒子耶穌基督
[00:31:50.000 --> 00:31:52.000]  而耶穌基督也在這裡
[00:31:52.000 --> 00:31:54.000]  很清楚地告訴我們
[00:31:54.000 --> 00:31:57.000]  他來到不是為了達至自己個人的目的
[00:31:57.000 --> 00:32:03.000]  而是達至父神在老祖的時候
[00:32:03.000 --> 00:32:07.000]  創世的時候已經立下的目標
[00:32:07.000 --> 00:32:14.000]  而這個成全就是要按照父神的心意去成全
[00:32:14.000 --> 00:32:17.000]  所以兄弟姐妹
[00:32:17.000 --> 00:32:20.000]  我們作為神國的子民
[00:32:20.000 --> 00:32:23.000]  既然我們有一位天國的主人
[00:32:23.000 --> 00:32:25.000]  他自己說過的事情
[00:32:25.000 --> 00:32:27.000]  他自己都必然去做
[00:32:27.000 --> 00:32:30.000]  甚至他派了他獨生兒子來去做
[00:32:30.000 --> 00:32:36.000]  我們如果作為一個屬乎天國的子民一份子
[00:32:36.000 --> 00:32:40.000]  我們也應該有同樣的一份生命
[00:32:40.000 --> 00:32:41.000]  明白嗎?
[00:32:41.000 --> 00:32:44.000]  耶穌在這裡不只是停在這裡
[00:32:44.000 --> 00:32:46.000]  只是講解我為什麼來傳道
[00:32:46.000 --> 00:32:48.000]  我傳道的目的是怎麼樣
[00:32:48.000 --> 00:32:49.000]  我傳道的態度
[00:32:49.000 --> 00:32:50.000]  我的動機是什麼
[00:32:50.000 --> 00:32:52.000]  不是這麼簡單
[00:32:52.000 --> 00:32:54.000]  耶穌在這裡要進一步
[00:32:54.000 --> 00:32:55.000]  要告訴我們
[00:32:55.000 --> 00:33:00.000]  作為傳道者的義原來是有牽連性的
[00:33:00.000 --> 00:33:04.000]  這個從第五章第十九節至第二十節那裡告訴我們
[00:33:04.000 --> 00:33:09.000]  影響教師的正義
[00:33:09.000 --> 00:33:13.000]  讓我們去看看這兩節經文說些什麼
[00:33:13.000 --> 00:33:17.000]  我們再次打開第五章第十九至二十節
[00:33:17.000 --> 00:33:18.000]  我們一起讀
[00:33:18.000 --> 00:33:24.000]  所以無論何人廢掉者誡命中最小的一條
[00:33:24.000 --> 00:33:27.000]  又教訓人這樣做
[00:33:27.000 --> 00:33:30.000]  他在天國要稱為最小的
[00:33:30.000 --> 00:33:34.000]  但無論何人遵行者誡命
[00:33:34.000 --> 00:33:36.000]  又教訓人遵行
[00:33:36.000 --> 00:33:39.000]  他在天國要稱為大的
[00:33:39.000 --> 00:33:41.000]  我告訴你們
[00:33:41.000 --> 00:33:46.000]  你們的義若不勝於民是和法尼塞人的義
[00:33:46.000 --> 00:33:49.000]  斷不能進天國
[00:33:49.000 --> 00:33:54.000]  耶穌解釋完他的來意之後
[00:33:54.000 --> 00:34:02.000]  他要進一步好好地去預備面前這群聽他講道的群眾
[00:34:02.000 --> 00:34:09.000]  讓他們再一次準確領受主導的動機是什麼
[00:34:09.000 --> 00:34:17.000]  原來耶穌是要叫他們將來真真正正成為匹配的傳道者
[00:34:17.000 --> 00:34:19.000]  聽清楚
[00:34:19.000 --> 00:34:24.000]  耶穌不是只是單純為自己來的傳道
[00:34:24.000 --> 00:34:27.000]  並且他怎樣真正將救恩實踐
[00:34:27.000 --> 00:34:28.000]  將他道明
[00:34:28.000 --> 00:34:35.000]  而且他要預備在他面前每一個能夠聽到他信息的人
[00:34:35.000 --> 00:34:39.000]  他們最終能夠成為一個真真正正
[00:34:39.000 --> 00:34:47.000]  不折不扣的能夠匹配成為天國福音的傳道者
[00:34:47.000 --> 00:34:50.000]  在第五章第十九節這裡
[00:34:50.000 --> 00:34:56.000]  其實這句話是用了一種正反兩面的陳述
[00:34:56.000 --> 00:34:59.000]  來去涵括一切的狀況
[00:34:59.000 --> 00:35:03.000]  這兩個正反的兩面是說什麼呢?
[00:35:03.000 --> 00:35:04.000]  我們再看看
[00:35:04.000 --> 00:35:06.000]  耶穌在這裡說了
[00:35:06.000 --> 00:35:09.000]  在第十九節當中
[00:35:09.000 --> 00:35:11.000]  首先他說了一對的組合
[00:35:11.000 --> 00:35:13.000]  這對組合是什麼東西?
[00:35:13.000 --> 00:35:20.000]  他談論到有些人是廢掉戒命中最少的一條
[00:35:20.000 --> 00:35:25.000]  戒命中最少的一條就指在律法和先知裡面
[00:35:25.000 --> 00:35:27.000]  任何一條最少的一條
[00:35:27.000 --> 00:35:29.000]  哪一條不重要
[00:35:29.000 --> 00:35:31.000]  最少一條你喜歡選哪一條
[00:35:31.000 --> 00:35:33.000]  最少的一條
[00:35:33.000 --> 00:35:37.000]  如果有任何的人是廢掉
[00:35:37.000 --> 00:35:39.000]  並且做什麼?
[00:35:39.000 --> 00:35:43.000]  教訓人都是這樣廢掉的話
[00:35:43.000 --> 00:35:47.000]  這個人在天國就稱為最少的
[00:35:47.000 --> 00:35:49.000]  這是第一個層次
[00:35:49.000 --> 00:35:50.000]  第一個情況
[00:35:50.000 --> 00:35:52.000]  另外另一個層次是什麼呢?
[00:35:52.000 --> 00:35:54.000]  正面一點的說法就是說
[00:35:54.000 --> 00:35:57.000]  這個人就是無論任何人
[00:35:57.000 --> 00:36:02.000]  遵行者戒命都是指最少的一條戒命
[00:36:02.000 --> 00:36:04.000]  遵行最少的一條戒命
[00:36:04.000 --> 00:36:08.000]  又教訓人去遵行這條最少的戒命
[00:36:08.000 --> 00:36:14.000]  天國看這個人最看為大的
[00:36:14.000 --> 00:36:16.000]  那你就在這裡問
[00:36:16.000 --> 00:36:18.000]  牧師
[00:36:18.000 --> 00:36:20.000]  其實這裡說了正反兩面
[00:36:20.000 --> 00:36:21.000]  反正兩面
[00:36:21.000 --> 00:36:23.000]  第一個反就是錯的人
[00:36:23.000 --> 00:36:25.000]  那些人是廢掉
[00:36:25.000 --> 00:36:29.000]  並且教唆其他人都去廢掉最少的一條律法
[00:36:29.000 --> 00:36:33.000]  上帝說這些人在天國裡面最低等的
[00:36:33.000 --> 00:36:39.000]  而那些又肯去自己去承傳
[00:36:39.000 --> 00:36:41.000]  遵行這條的律法
[00:36:41.000 --> 00:36:44.000]  並且有教導人去遵行律法
[00:36:44.000 --> 00:36:45.000]  請留意
[00:36:45.000 --> 00:36:47.000]  不只是個人的事情
[00:36:47.000 --> 00:36:50.000]  是原來有個衍生性的
[00:36:50.000 --> 00:36:53.000]  你作為一個會去教導人
[00:36:53.000 --> 00:36:56.000]  勸導人去遵行的時候
[00:36:56.000 --> 00:37:01.000]  這些人在天國的排行就是最高的
[00:37:01.000 --> 00:37:05.000]  那要怎樣去定最高和最低呢?
[00:37:05.000 --> 00:37:07.000]  或者最低和最高呢?
[00:37:07.000 --> 00:37:09.000]  耶穌怕我們不知道
[00:37:09.000 --> 00:37:11.000]  所以就在第20節裡面
[00:37:11.000 --> 00:37:17.000]  給了參考實踐的例子給我們
[00:37:17.000 --> 00:37:19.000]  免得我們不知道
[00:37:19.000 --> 00:37:20.000]  什麼是最低等呢?
[00:37:20.000 --> 00:37:23.000]  那耶穌就在第20節這樣說
[00:37:23.000 --> 00:37:25.000]  我告訴你們
[00:37:25.000 --> 00:37:30.000]  你們的義若不勝於民事和法利賽人的義
[00:37:30.000 --> 00:37:33.000]  斷不能進天國
[00:37:33.000 --> 00:37:36.000]  耶穌在這裡告訴我們
[00:37:36.000 --> 00:37:38.000]  怎樣定義高和低在天國
[00:37:38.000 --> 00:37:42.000]  又回到義的層次了
[00:37:42.000 --> 00:37:45.000]  義這個題目其實不是陌生的
[00:37:45.000 --> 00:37:47.000]  其實我們在先前
[00:37:47.000 --> 00:37:49.000]  我們已經看過了
[00:37:49.000 --> 00:37:50.000]  譬如我們最簡單
[00:37:50.000 --> 00:37:54.000]  在這個八福經文裡面
[00:37:54.000 --> 00:37:58.000]  其實已經說過了這個義的題目
[00:37:58.000 --> 00:38:01.000]  而我們也都在耶穌基督
[00:38:01.000 --> 00:38:04.000]  在接受施洗約翰受浸的時候
[00:38:04.000 --> 00:38:06.000]  如果在第三章我們也都會記得
[00:38:06.000 --> 00:38:08.000]  施洗約翰說哎呀不要了
[00:38:08.000 --> 00:38:10.000]  我不配去為你施浸
[00:38:10.000 --> 00:38:13.000]  但是耶穌說你儘管去做
[00:38:13.000 --> 00:38:15.000]  去為我施浸
[00:38:15.000 --> 00:38:16.000]  因為這個為什麼?
[00:38:16.000 --> 00:38:20.000]  是盡諸般的義
[00:38:20.000 --> 00:38:25.000]  其實當我們參考這些經文的時候
[00:38:25.000 --> 00:38:29.000]  義是一個很重要的題目
[00:38:29.000 --> 00:38:32.000]  義是量度一個人在天國裡面
[00:38:32.000 --> 00:38:35.000]  如果那個人是怎樣排行呢?
[00:38:35.000 --> 00:38:37.000]  那個人的靈性是怎樣
[00:38:37.000 --> 00:38:40.000]  是用義來量度的
[00:38:40.000 --> 00:38:41.000]  首先我們要明白
[00:38:41.000 --> 00:38:46.000]  這裡說天國的義最高最低
[00:38:46.000 --> 00:38:48.000]  那你就說那是不是都在天國呢?
[00:38:48.000 --> 00:38:50.000]  不是的大兄姐妹
[00:38:50.000 --> 00:38:51.000]  不是你都在天國
[00:38:51.000 --> 00:38:52.000]  是告訴我
[00:38:52.000 --> 00:38:55.000]  在天國裡面是用義來排行
[00:38:55.000 --> 00:39:00.000]  你的條件是高與低
[00:39:00.000 --> 00:39:04.000]  你是一個義人還是一個不義的人呢?
[00:39:04.000 --> 00:39:06.000]  這個是告訴我
[00:39:06.000 --> 00:39:11.000]  天國的量度的標準是用義來量度
[00:39:11.000 --> 00:39:15.000]  但是在這裡耶穌的參考資料是說什麼呢?
[00:39:15.000 --> 00:39:17.000]  他說義是重要
[00:39:17.000 --> 00:39:20.000]  不過義有一個你們看到的
[00:39:20.000 --> 00:39:23.000]  可以幫助你們怎樣去量度
[00:39:23.000 --> 00:39:25.000]  究竟你符不符合標準呢?
[00:39:25.000 --> 00:39:31.000]  就是說要勝過文士和法尼塞人的義
[00:39:31.000 --> 00:39:33.000]  耶穌在這裡指出一個
[00:39:33.000 --> 00:39:36.000]  大多數人都看到的情況
[00:39:36.000 --> 00:39:39.000]  每個人當時在耶路撒冷
[00:39:39.000 --> 00:39:42.000]  在巴勒斯坦地認為那些
[00:39:42.000 --> 00:39:43.000]  當然是好人啦
[00:39:43.000 --> 00:39:45.000]  那些當然是聖人啦
[00:39:45.000 --> 00:39:46.000]  聖品人啦
[00:39:46.000 --> 00:39:48.000]  文士和祭司
[00:39:48.000 --> 00:39:50.000]  熟讀聖經的
[00:39:50.000 --> 00:39:53.000]  今天說那些神學家
[00:39:53.000 --> 00:39:54.000]  神學博士
[00:39:54.000 --> 00:39:56.000]  大牧師
[00:39:56.000 --> 00:39:58.000]  出名傳道人
[00:39:58.000 --> 00:40:01.000]  他們當然是掂當
[00:40:01.000 --> 00:40:02.000]  我們達到他的標準
[00:40:02.000 --> 00:40:04.000]  那就一定上帝喜悅
[00:40:04.000 --> 00:40:06.000]  是不是這樣呢?
[00:40:06.000 --> 00:40:08.000]  甚至那些法尼塞人和文士
[00:40:08.000 --> 00:40:10.000]  他們都可能這樣想
[00:40:10.000 --> 00:40:12.000]  我們都傳聖經的
[00:40:12.000 --> 00:40:14.000]  我們都讀舊約聖經
[00:40:14.000 --> 00:40:17.000]  我們都傳上帝的說話的
[00:40:17.000 --> 00:40:19.000]  我們守的律例典章
[00:40:19.000 --> 00:40:23.000]  都是從神的說話而塑造出來的
[00:40:23.000 --> 00:40:25.000]  我們都是有義的
[00:40:25.000 --> 00:40:27.000]  很多人就以為
[00:40:27.000 --> 00:40:28.000]  那不就OK咯
[00:40:28.000 --> 00:40:30.000]  我和他們的義的水平一樣
[00:40:30.000 --> 00:40:31.000]  達標咯
[00:40:31.000 --> 00:40:32.000]  是不是?
[00:40:32.000 --> 00:40:33.000]  好
[00:40:33.000 --> 00:40:35.000]  原來耶穌在這裡
[00:40:35.000 --> 00:40:38.000]  給一個令人詫異的結果
[00:40:38.000 --> 00:40:40.000]  當眾人都以為
[00:40:40.000 --> 00:40:41.000]  這些的人
[00:40:41.000 --> 00:40:42.000]  文士
[00:40:42.000 --> 00:40:43.000]  祭司他們的義
[00:40:43.000 --> 00:40:45.000]  是達標的時候
[00:40:45.000 --> 00:40:47.000]  耶穌就告訴他們
[00:40:47.000 --> 00:40:48.000]  你們的義
[00:40:48.000 --> 00:40:50.000]  要勝過這些人的義
[00:40:50.000 --> 00:40:53.000]  如果不勝過的話
[00:40:53.000 --> 00:40:57.000]  便不能進天國
[00:40:57.000 --> 00:41:02.000]  耶穌基督其實在先前說了的義
[00:41:02.000 --> 00:41:05.000]  為什麼這幫人
[00:41:05.000 --> 00:41:07.000]  他們都似乎說聖經
[00:41:07.000 --> 00:41:09.000]  為什麼他們義不能進天國
[00:41:09.000 --> 00:41:11.000]  你們要問這個問題
[00:41:11.000 --> 00:41:14.000]  他們義出了什麼問題
[00:41:14.000 --> 00:41:18.000]  文士和法利塞人的義
[00:41:18.000 --> 00:41:20.000]  最大的問題
[00:41:20.000 --> 00:41:26.000]  就是他們的義是用來炫耀的手段
[00:41:26.000 --> 00:41:29.000]  而他們最大的問題
[00:41:29.000 --> 00:41:32.000]  是已經滿足於他們
[00:41:32.000 --> 00:41:36.000]  以為已經有義的狀態
[00:41:36.000 --> 00:41:39.000]  但實質上他們是沒有義的
[00:41:39.000 --> 00:41:43.000]  他們的問題
[00:41:43.000 --> 00:41:46.000]  如果按照先前
[00:41:46.000 --> 00:41:48.000]  耶穌基督在八福裡面
[00:41:48.000 --> 00:41:50.000]  談論到已經滿足的人
[00:41:50.000 --> 00:41:52.000]  他們的義的時候
[00:41:52.000 --> 00:41:56.000]  在第五章的第六節和第十節裡面
[00:41:56.000 --> 00:41:59.000]  耶穌說到八福的義
[00:41:59.000 --> 00:42:00.000]  第一件事
[00:42:00.000 --> 00:42:04.000]  要讓他們有一種渴求的義
[00:42:04.000 --> 00:42:06.000]  覺得從來不滿足
[00:42:06.000 --> 00:42:10.000]  從來覺得自己的義是不足的
[00:42:10.000 --> 00:42:11.000]  不充足的
[00:42:11.000 --> 00:42:14.000]  是需要不斷的去追求
[00:42:14.000 --> 00:42:17.000]  渴望能夠使自己有更多的義
[00:42:17.000 --> 00:42:18.000]  這種心態
[00:42:18.000 --> 00:42:20.000]  法利塞人文士沒有
[00:42:20.000 --> 00:42:22.000]  他覺得OK的
[00:42:22.000 --> 00:42:24.000]  所以他可以表現出
[00:42:24.000 --> 00:42:26.000]  很好
[00:42:26.000 --> 00:42:30.000]  坐在耶路撒冷
[00:42:30.000 --> 00:42:32.000]  他們的聖殿裡面
[00:42:32.000 --> 00:42:33.000]  威威
[00:42:33.000 --> 00:42:36.000]  出街的時候穿著很漂亮的
[00:42:36.000 --> 00:42:38.000]  美麗的衣裳
[00:42:38.000 --> 00:42:42.000]  能夠表現出自己是多麼的公義
[00:42:42.000 --> 00:42:43.000]  就像很多人
[00:42:43.000 --> 00:42:46.000]  特意要去搞自己那套穆斯普
[00:42:46.000 --> 00:42:48.000]  古靈精怪的
[00:42:48.000 --> 00:42:50.000]  又戴十字架
[00:42:50.000 --> 00:42:52.000]  又戴著鑽戒
[00:42:52.000 --> 00:42:54.000]  你看那些天主教就是這樣
[00:42:54.000 --> 00:42:56.000]  聖公會那些就是這樣
[00:42:56.000 --> 00:42:58.000]  覺得自己好像這樣搞
[00:42:58.000 --> 00:43:00.000]  就已經很有義
[00:43:00.000 --> 00:43:01.000]  很光榮
[00:43:01.000 --> 00:43:02.000]  主又光榮
[00:43:02.000 --> 00:43:03.000]  我光榮主光榮
[00:43:03.000 --> 00:43:05.000]  他們用這種思維
[00:43:05.000 --> 00:43:07.000]  一方面他覺得自己已經滿足
[00:43:07.000 --> 00:43:09.000]  第二方面
[00:43:09.000 --> 00:43:12.000]  他表現炫耀自己的義
[00:43:12.000 --> 00:43:14.000]  在眾人的面前
[00:43:14.000 --> 00:43:16.000]  如果我們再去看
[00:43:16.000 --> 00:43:18.000]  百福裡面第二種義
[00:43:18.000 --> 00:43:20.000]  談論的時候
[00:43:20.000 --> 00:43:23.000]  就是一種願意為主的真理
[00:43:23.000 --> 00:43:27.000]  受苦都會付出去換取這個義
[00:43:27.000 --> 00:43:31.000]  不是自己有的時候去換取
[00:43:31.000 --> 00:43:33.000]  不是自己多餘的時候換取
[00:43:33.000 --> 00:43:35.000]  而是自己沒有的時候
[00:43:35.000 --> 00:43:37.000]  但仍然為了義的緣故
[00:43:37.000 --> 00:43:39.000]  願意付出
[00:43:39.000 --> 00:43:40.000]  而付出的時候
[00:43:40.000 --> 00:43:42.000]  甚至可能被人去迫害
[00:43:42.000 --> 00:43:45.000]  所以真正的基督徒
[00:43:45.000 --> 00:43:47.000]  義行
[00:43:47.000 --> 00:43:50.000]  我們說有行義行
[00:43:50.000 --> 00:43:52.000]  不是說行的時候
[00:43:52.000 --> 00:43:53.000]  自己又有益處
[00:43:53.000 --> 00:43:56.000]  然後將益處又分給其他人
[00:43:56.000 --> 00:43:57.000]  這叫做義行
[00:43:57.000 --> 00:43:58.000]  大兄姐妹
[00:43:58.000 --> 00:44:01.000]  如果一種行為
[00:44:01.000 --> 00:44:03.000]  要為自己得到益處
[00:44:03.000 --> 00:44:05.000]  然後才行義
[00:44:05.000 --> 00:44:07.000]  這種就不是義行
[00:44:07.000 --> 00:44:09.000]  這種只不過是粉飾
[00:44:09.000 --> 00:44:12.000]  和民事和祭司的義
[00:44:12.000 --> 00:44:14.000]  是沒有分別的
[00:44:14.000 --> 00:44:16.000]  所以耶穌在這裡
[00:44:16.000 --> 00:44:19.000]  特意為什麼首先要說了百福
[00:44:19.000 --> 00:44:21.000]  然後說炎和光要顯明
[00:44:21.000 --> 00:44:22.000]  我們真的有一個
[00:44:22.000 --> 00:44:24.000]  贖神夢福的人的生命
[00:44:24.000 --> 00:44:25.000]  而來到這裡
[00:44:25.000 --> 00:44:26.000]  要更加說到
[00:44:26.000 --> 00:44:28.000]  這些聽了道的人
[00:44:28.000 --> 00:44:30.000]  明白主來到傳道的動機之後
[00:44:30.000 --> 00:44:33.000]  你們聽了能夠明白主的道理
[00:44:33.000 --> 00:44:35.000]  明白聖經舊約的解釋的時候
[00:44:35.000 --> 00:44:36.000]  你們出去
[00:44:36.000 --> 00:44:39.000]  不是用聖經來炫耀自己
[00:44:39.000 --> 00:44:42.000]  而從頭到尾
[00:44:42.000 --> 00:44:44.000]  我們的心態應該和耶穌基督一樣
[00:44:44.000 --> 00:44:49.000]  來到這裡是滿足上帝的意願
[00:44:49.000 --> 00:44:51.000]  不是為自己得不得到榮耀
[00:44:51.000 --> 00:44:54.000]  而去努力
[00:44:54.000 --> 00:44:56.000]  你看看耶穌最後
[00:44:56.000 --> 00:44:58.000]  是不是很光榮
[00:44:58.000 --> 00:44:59.000]  他寫在十字架上
[00:44:59.000 --> 00:45:02.000]  是當時最醜陋的刑罰
[00:45:02.000 --> 00:45:05.000]  用當時的用語
[00:45:05.000 --> 00:45:06.000]  醜死鬼
[00:45:06.000 --> 00:45:09.000]  最下等的一種死亡方式
[00:45:09.000 --> 00:45:12.000]  但他是上帝最喜悅
[00:45:12.000 --> 00:45:14.000]  用今天的道理一樣
[00:45:14.000 --> 00:45:16.000]  如果我們要行義
[00:45:16.000 --> 00:45:18.000]  不是求上帝
