
[00:00:00.000 --> 00:00:04.000]  第一次會議 早晨
[00:21:24.240 --> 00:21:26.800]  找不到工作就自己做
[00:21:26.800 --> 00:21:29.680]  他遇到女主角
[00:21:29.680 --> 00:21:31.280]  一個單親媽媽
[00:21:31.280 --> 00:21:32.160]  很同情她
[00:21:32.160 --> 00:21:32.960]  於是
[00:21:32.960 --> 00:21:34.320]  其實她生意也不好
[00:21:34.320 --> 00:21:36.000]  不過她仍然請她做兼職
[00:21:36.000 --> 00:21:36.560]  你幫幫忙吧
[00:21:36.560 --> 00:21:38.960]  幫她做清潔
[00:21:38.960 --> 00:21:40.560]  因為女主角去到一間
[00:21:40.560 --> 00:21:42.960]  展水灣的豪宅做清潔
[00:21:42.960 --> 00:21:45.040]  見到有錢人的家
[00:21:45.040 --> 00:21:47.840]  這麼多口罩
[00:21:47.840 --> 00:21:50.160]  如果我沒有呢
[00:21:50.160 --> 00:21:51.600]  擔念
[00:21:51.600 --> 00:21:54.560]  打了幾個
[00:21:54.560 --> 00:21:57.680]  但這個屋主很快發現了
[00:21:57.680 --> 00:21:59.680]  打給張繼聰
[00:21:59.680 --> 00:22:00.640]  你很不乾淨
[00:22:00.640 --> 00:22:01.840]  手腳
[00:22:01.840 --> 00:22:04.720]  以後不用再來
[00:22:04.720 --> 00:22:06.320]  當然經濟就有損失
[00:22:06.320 --> 00:22:07.920]  還有一個很大的專業的侮辱
[00:22:07.920 --> 00:22:10.960]  你失去了一個誠信
[00:22:10.960 --> 00:22:13.280]  為了張繼聰電影比拼
[00:22:13.280 --> 00:22:15.120]  跟女主角說
[00:22:15.120 --> 00:22:19.600]  應該原理立法
[00:22:19.600 --> 00:22:22.080]  無論社會是怎樣壞
[00:22:22.080 --> 00:22:26.320]  我們都要做一個善良的人
[00:22:26.320 --> 00:22:31.440]  人應該有的道德底線
[00:22:31.440 --> 00:22:35.920]  何況基督徒呢
[00:22:35.920 --> 00:22:37.600]  片中另一個令我很感動的
[00:22:37.600 --> 00:22:41.520]  也作為報道會的一個主要訊息
[00:22:41.520 --> 00:22:45.600]  我們兩個都是社會上的兩粒微塵
[00:22:45.600 --> 00:22:47.600]  邊緣人
[00:22:47.600 --> 00:22:49.200]  低下階層
[00:22:49.200 --> 00:22:52.160]  沒有人看了我們
[00:22:52.160 --> 00:22:55.600]  沒有人會重視我們
[00:22:55.600 --> 00:23:00.720]  但我跟宇宙者說
[00:23:00.720 --> 00:23:02.720]  上帝看到
[00:23:02.720 --> 00:23:03.920]  上帝仍然愛你
[00:23:03.920 --> 00:23:07.920]  上帝仍然重視你
[00:23:07.920 --> 00:23:09.680]  崩壞社會
[00:23:09.680 --> 00:23:13.520]  堅持做一個善良的人
[00:23:13.520 --> 00:23:16.480]  不要讓很多東西
[00:23:16.480 --> 00:23:19.440]  我們不自覺地搖動了
[00:23:19.440 --> 00:23:24.320]  我們的信仰道德底線
[00:23:24.320 --> 00:23:25.440]  第三個
[00:23:25.440 --> 00:23:27.680]  我們身處一個集體焦慮的社會
[00:23:27.680 --> 00:23:32.320]  香港的快樂指數不斷下降
[00:23:32.320 --> 00:23:34.400]  有錢人有錢人憂慮
[00:23:34.400 --> 00:23:36.640]  資產貶值
[00:23:36.640 --> 00:23:40.320]  很多大集團現在在救命
[00:23:40.320 --> 00:23:43.200]  中產有中產壓力
[00:23:43.200 --> 00:23:44.720]  基層有基層壓力
[00:23:44.720 --> 00:23:47.440]  整個社會在集體焦慮
[00:23:47.440 --> 00:23:48.480]  粗略估計
[00:23:48.480 --> 00:23:53.120]  香港七人當中有一個精神健康有問題
[00:23:53.120 --> 00:23:58.560]  不是任何醫療系統能夠承載
[00:23:58.560 --> 00:24:00.800]  大家都出力
[00:24:00.800 --> 00:24:03.120]  集體焦慮
[00:24:03.120 --> 00:24:05.440]  什麼月曆人呢
[00:24:05.440 --> 00:24:07.760]  這是我自己創造出來的名詞
[00:24:07.760 --> 00:24:10.160]  很多東西都是原創的
[00:24:10.160 --> 00:24:13.120]  有故事的
[00:24:13.120 --> 00:24:14.160]  我經常都
[00:24:14.160 --> 00:24:15.200]  特別這幾年我少了
[00:24:15.200 --> 00:24:16.080]  以前我說是
[00:24:16.080 --> 00:24:18.240]  我是很多做政府
[00:24:18.240 --> 00:24:21.360]  或者很多機構的培訓
[00:24:21.360 --> 00:24:22.960]  我出版人怎樣介紹我
[00:24:22.960 --> 00:24:25.040]  通常介紹錯了
[00:24:25.040 --> 00:24:26.480]  上網搜尋
[00:24:26.480 --> 00:24:28.080]  來到家會也很尷尬
[00:24:28.080 --> 00:24:30.400]  我很怕別人介紹我
[00:24:30.400 --> 00:24:32.080]  因為我現在已經退休了
[00:24:32.080 --> 00:24:35.280]  沒有單位 沒有名字
[00:24:35.280 --> 00:24:36.560]  很感謝主席
[00:24:36.560 --> 00:24:40.160]  很感謝太古城堂對我的信任
[00:24:40.160 --> 00:24:42.800]  但不要介紹
[00:24:42.800 --> 00:24:44.560]  李錦鵬先生就夠了
[00:24:44.560 --> 00:24:46.320]  你認識就說
[00:24:46.320 --> 00:24:47.360]  沒問題的
[00:24:47.360 --> 00:24:49.280]  我來港島不是因為我有個名字
[00:24:49.280 --> 00:24:51.840]  而是我是李錦鵬
[00:24:51.840 --> 00:24:56.000]  但有時候世俗上難免的
[00:24:56.000 --> 00:24:59.440]  我去一個NGO講座
[00:24:59.440 --> 00:25:01.520]  那個總幹事介紹我
[00:25:01.520 --> 00:25:03.680]  他說他是我學生
[00:25:03.680 --> 00:25:05.600]  我不知道什麼時候教過他
[00:25:05.600 --> 00:25:08.000]  我現在開很多班忘記了
[00:25:08.000 --> 00:25:08.800]  他說今天很高興
[00:25:08.800 --> 00:25:10.240]  我介紹我老師李錦鵬
[00:25:10.240 --> 00:25:14.640]  跟大家分享一個題目
[00:25:14.640 --> 00:25:16.400]  我有句說話去介紹我老師
[00:25:16.400 --> 00:25:23.280]  他是一個很有社會閱歷的人
[00:25:23.280 --> 00:25:24.480]  這麼多年來被人介紹
[00:25:24.480 --> 00:25:28.560]  這句我最滿意
[00:25:28.560 --> 00:25:30.160]  問心裡真的挺有閱歷的
[00:25:30.160 --> 00:25:31.600]  幾十年來
[00:25:31.600 --> 00:25:34.000]  四十幾年接近五十年
[00:25:34.000 --> 00:25:36.560]  中華傳播界
[00:25:36.560 --> 00:25:38.400]  文化界
[00:25:38.400 --> 00:25:39.760]  教會界
[00:25:39.760 --> 00:25:41.040]  政商界
[00:25:41.040 --> 00:25:41.840]  社會福利界
[00:25:41.840 --> 00:25:42.960]  教育界
[00:25:42.960 --> 00:25:45.920]  到處都有我的影子
[00:25:45.920 --> 00:25:47.920]  很有閱歷
[00:25:47.920 --> 00:25:50.160]  不過做人要謙虛
[00:25:50.160 --> 00:25:51.200]  媽媽教你謙虛
[00:25:51.200 --> 00:25:52.480]  別人稱讚你又如何
[00:25:52.480 --> 00:25:53.280]  不是 不是
[00:25:53.280 --> 00:25:56.240]  不敢當 不敢當
[00:25:56.240 --> 00:25:59.840]  當時馬上轉得很快
[00:25:59.840 --> 00:26:02.240]  那時頭腦轉得很快
[00:26:02.240 --> 00:26:03.520]  當時總幹事介紹我
[00:26:03.520 --> 00:26:04.640]  我真是一個很有閱歷的人
[00:26:04.640 --> 00:26:08.240]  不過我想校正閱歷這兩個詞
[00:26:08.240 --> 00:26:10.400]  不是閱讀的閱
[00:26:10.400 --> 00:26:12.720]  不是歷史的歷
[00:26:12.720 --> 00:26:15.280]  不是說人生社會閱歷有多厲害
[00:26:15.280 --> 00:26:19.040]  而是充滿了喜悅能量的人
[00:26:19.040 --> 00:26:21.360]  這個閱歷人
[00:26:21.360 --> 00:26:25.520]  我很努力在不同的群體
[00:26:25.520 --> 00:26:28.720]  去傳揚我的生命信息
[00:26:28.720 --> 00:26:30.640]  傳揚正向思維
[00:26:30.640 --> 00:26:34.080]  在困境當中我們找到出路
[00:26:34.080 --> 00:26:36.560]  在困難當中我們繼續前行
[00:26:36.560 --> 00:26:38.480]  內在的喜悅能力
[00:26:38.480 --> 00:26:42.800]  是我多年來自己所努力持守的
[00:26:43.680 --> 00:26:49.200]  這幾年我教會主要放在普通話時工
[00:26:49.200 --> 00:26:51.440]  我認識很多內地來的朋友
[00:26:51.440 --> 00:26:52.560]  我如何介紹自己
[00:26:52.560 --> 00:26:54.720]  李先生你做什麼行業的
[00:26:54.720 --> 00:26:57.600]  我試過做業務推廣的
[00:26:57.600 --> 00:27:00.000]  你推廣什麼業務
[00:27:00.000 --> 00:27:03.280]  我推廣人生價值
[00:27:03.280 --> 00:27:05.040]  人生價值
[00:27:05.040 --> 00:27:07.760]  我推廣焦焦的信仰
[00:27:07.760 --> 00:27:09.040]  有興趣嗎
[00:27:09.040 --> 00:27:10.720]  我們坐下來談一談吧
[00:27:10.720 --> 00:27:13.280]  這就是社會閱歷
[00:27:13.280 --> 00:27:18.000]  你們都是應該很有閱歷的人
[00:27:18.000 --> 00:27:20.320]  李牧師是很有閱歷的人
[00:27:20.320 --> 00:27:21.920]  他講話很風趣
[00:27:21.920 --> 00:27:24.480]  看他的報告很爽快的
[00:27:24.480 --> 00:27:26.640]  很開心的
[00:27:26.640 --> 00:27:28.000]  你看到他為何這麼有樂趣
[00:27:28.000 --> 00:27:29.920]  就是充滿了一種喜悅能力
[00:27:29.920 --> 00:27:32.000]  我相信太古城堂會有
[00:27:32.000 --> 00:27:34.880]  我感受到這種喜悅能力
[00:27:34.880 --> 00:27:41.280]  點燈善良和閱歷
[00:27:41.280 --> 00:27:43.200]  他這麼世代
[00:27:43.200 --> 00:27:46.480]  我們堅持這些很重要的
[00:27:46.480 --> 00:27:49.200]  生命價值信仰原則
[00:27:49.200 --> 00:27:57.600]  老導演楚賢曾經有兩句精彩的演詞
[00:27:57.600 --> 00:28:00.160]  他說人生的兩個字
[00:28:00.560 --> 00:28:06.560]  歡聲與淚影四字砌成
[00:28:06.560 --> 00:28:09.600]  你不得不同
[00:28:09.600 --> 00:28:11.840]  而實際上我們笑的時間
[00:28:11.840 --> 00:28:13.920]  比哭的時候多
[00:28:13.920 --> 00:28:15.520]  我們開心的時候是多的
[00:28:15.520 --> 00:28:18.720]  不過那些開心、笑聲、歡聲
[00:28:18.720 --> 00:28:20.640]  很快就過去了
[00:28:20.640 --> 00:28:24.000]  但是你的眼淚
[00:28:24.000 --> 00:28:26.000]  你的傷痛
[00:28:26.000 --> 00:28:27.520]  你受到的留下
[00:28:27.520 --> 00:28:29.520]  那種創傷
[00:28:29.520 --> 00:28:34.960]  可以跟你一生一世
[00:28:34.960 --> 00:28:38.000]  可能挑起大家很多很多的痛拖
[00:28:38.000 --> 00:28:39.200]  有時候我和別人分享
[00:28:39.200 --> 00:28:44.080]  突然間有個弟兄妹妹抱著我探
[00:28:44.080 --> 00:28:44.960]  其實我沒有說什麼
[00:28:44.960 --> 00:28:46.960]  我只是說一些小故事
[00:28:46.960 --> 00:28:47.760]  怎樣呢?
[00:28:47.760 --> 00:28:49.120]  我觸動了她
[00:28:49.120 --> 00:28:53.680]  隱藏了在心裡很大的創傷
[00:28:53.680 --> 00:28:55.760]  碰到她
[00:28:55.760 --> 00:28:57.760]  我的好朋友
[00:28:57.760 --> 00:29:02.160]  浸會受院的老師鄧兆光博士
[00:29:02.160 --> 00:29:05.040]  我們相交了幾十年
[00:29:05.040 --> 00:29:07.840]  很多合作
[00:29:07.840 --> 00:29:09.840]  心靈很相通
[00:29:09.840 --> 00:29:11.200]  我們很多特色相同的
[00:29:11.200 --> 00:29:13.120]  我們都是一個閱讀人
[00:29:13.120 --> 00:29:14.960]  很喜歡讀書的
[00:29:14.960 --> 00:29:16.400]  我們是一個寫作人
[00:29:16.400 --> 00:29:18.560]  很喜歡寫作的
[00:29:18.560 --> 00:29:19.680]  他是一個神學人
[00:29:19.680 --> 00:29:22.000]  我是一個傳媒人
[00:29:22.000 --> 00:29:28.160]  幾年前 兆光面對喪妻之痛
[00:29:28.160 --> 00:29:32.400]  一個內向男人喪偶是很痛苦的
[00:29:32.400 --> 00:29:33.680]  平時很多事情
[00:29:33.680 --> 00:29:36.880]  太太照顧得很妥當
[00:29:36.880 --> 00:29:38.800]  他就專心讀書
[00:29:38.800 --> 00:29:39.840]  他只會教書
[00:29:39.840 --> 00:29:41.600]  懂讀書 懂寫作
[00:29:41.600 --> 00:29:44.000]  他都不懂
[00:29:44.000 --> 00:29:45.840]  你們老夫老妻有沒有這樣的默契?
[00:29:45.840 --> 00:29:48.400]  我太太經常跟我說
[00:29:48.400 --> 00:29:52.880]  都是你先走好一點
[00:29:52.880 --> 00:29:55.360]  你不在 我自己能搞定
[00:29:55.360 --> 00:29:57.200]  我不在怎麼辦?
[00:29:57.200 --> 00:29:59.760]  能搞定嗎?
[00:29:59.760 --> 00:30:02.240]  真的能搞定
[00:30:02.240 --> 00:30:08.080]  很明白一個內向男人喪偶的痛苦
[00:30:08.080 --> 00:30:13.920]  於是經歷了一個很長的傷痛期
[00:30:13.920 --> 00:30:16.960]  將自己關起來
[00:30:16.960 --> 00:30:18.960]  不過寫作人有一個特色
[00:30:18.960 --> 00:30:22.400]  就是文字有一種治療的功能
[00:30:22.400 --> 00:30:23.360]  幾十年來
[00:30:23.360 --> 00:30:28.480]  我是透過文字去治療很多人
[00:30:28.480 --> 00:30:33.120]  也都透過文字去治療自己
[00:30:33.120 --> 00:30:36.320]  我經常都形容自己
[00:30:36.320 --> 00:30:39.360]  是一根蠟燭四頭燒
[00:30:39.360 --> 00:30:41.360]  一般男人是兩頭而已
[00:30:41.360 --> 00:30:42.800]  一頭叫做家庭
[00:30:42.800 --> 00:30:44.800]  一頭叫做事業
[00:30:44.800 --> 00:30:48.000]  已經令到你疲於奔命
[00:30:48.000 --> 00:30:50.320]  我還一根蠟燭要斬了兩截
[00:30:50.320 --> 00:30:56.240]  四頭燒除了家庭、事業、養親、活兒、生活擔子外
[00:30:56.240 --> 00:31:00.960]  還要有很多很強的教會的侍奉
[00:31:00.960 --> 00:31:02.000]  要有一個很特別
[00:31:02.000 --> 00:31:08.400]  一個很強的社會的關懷和參與
[00:31:08.400 --> 00:31:11.120]  其實怎會沒有傷痛呢?
[00:31:11.120 --> 00:31:14.240]  怎會沒有挫敗感呢?
[00:31:14.240 --> 00:31:17.840]  但是用文字可以治療
[00:31:17.840 --> 00:31:19.360]  治療自己
[00:31:19.360 --> 00:31:22.720]  韶光寫了一本書
[00:31:22.720 --> 00:31:26.400]  既講解自己這個傷痛的心路歷程
[00:31:26.400 --> 00:31:27.520]  也都可以了解到
[00:31:27.520 --> 00:31:30.240]  其他人同樣有傷痛
[00:31:30.240 --> 00:31:34.720]  有什麼的醫療治療
[00:31:34.720 --> 00:31:35.760]  書中有幾句說話
[00:31:35.760 --> 00:31:36.960]  我作為今天的結語
[00:31:36.960 --> 00:31:38.240]  也都送給大家記住
[00:31:38.240 --> 00:31:40.640]  很容易記的
[00:31:40.640 --> 00:31:42.960]  眼前的文字可以寫成
[00:31:42.960 --> 00:31:52.240]  這本書是因為有燈、有人、有上帝
[00:31:52.240 --> 00:31:58.400]  有燈、有人、有上帝
[00:31:58.400 --> 00:31:59.520]  人生在這裏
[00:31:59.520 --> 00:32:03.040]  信仰在這裏有時是真的很難走
[00:32:03.040 --> 00:32:05.040]  身處香港的環境
[00:32:05.040 --> 00:32:08.800]  很多事情很難過
[00:32:08.800 --> 00:32:12.400]  但是我們怎樣能夠走下去呢?
[00:32:12.400 --> 00:32:13.280]  記住
[00:32:13.280 --> 00:32:14.640]  因為什麼?
[00:32:14.640 --> 00:32:18.560]  有燈、有人、有上帝
[00:32:18.560 --> 00:32:20.560]  我們同心祈禱
[00:32:20.560 --> 00:32:22.320]  前個天父多謝今天來到太古城
[00:32:22.320 --> 00:32:25.360]  一個這麼明亮
[00:32:25.360 --> 00:32:30.400]  一個這麼可愛的秋天的早上
[00:32:30.400 --> 00:32:33.200]  和可愛的弟兄姊妹一起去敬拜
[00:32:33.200 --> 00:32:37.760]  一起去詩歌、一起去研讀、去聖經
[00:32:37.760 --> 00:32:39.600]  與我所講信息的
[00:32:39.600 --> 00:32:41.680]  都是聖靈的感動
[00:32:41.680 --> 00:32:46.800]  能夠讓在當中有心靈困倦的
[00:32:46.800 --> 00:32:51.440]  有很多牢騷的、很多鬱結的
[00:32:51.440 --> 00:32:54.640]  好像很累、無力前來的弟兄姊妹
[00:32:54.640 --> 00:32:59.520]  都得到支持、得到激勵
[00:32:59.520 --> 00:33:00.960]  因為我們知道
[00:33:00.960 --> 00:33:05.760]  是有燈、有人、有上帝我們同在
[00:33:05.760 --> 00:33:07.760]  祈禱給耶穌明球
[00:33:08.320 --> 00:33:11.280]  我們祈禱給耶穌明球
[00:33:11.280 --> 00:33:13.280]  祈禱給耶穌明球
[00:33:13.280 --> 00:33:15.280]  祈禱給耶穌明球
[00:33:15.280 --> 00:33:17.280]  祈禱給耶穌明球
[00:33:17.280 --> 00:33:19.280]  祈禱給耶穌明球
[00:33:19.280 --> 00:33:21.280]  祈禱給耶穌明球
[00:33:21.280 --> 00:33:23.280]  祈禱給耶穌明球
[00:33:23.280 --> 00:33:25.280]  祈禱給耶穌明球
[00:33:25.280 --> 00:33:27.280]  祈禱給耶穌明球

