
[00:00:00.000 --> 00:00:05.000]  各位大姐姐好
[00:20:37.000 --> 00:20:40.000]  將風猛然掃過,顯為有罪,
[00:20:40.000 --> 00:20:43.000]  他們以為自己就是神,掌管宇宙一切,
[00:20:43.000 --> 00:20:48.000]  他們以為可以用他們的智慧、軍力、科技、財物任意妄為,
[00:20:48.000 --> 00:20:53.000]  去還掃世界,通行遍地,佔據不屬自己的住處,
[00:20:53.000 --> 00:20:56.000]  以為槍桿子就是權柄,
[00:20:56.000 --> 00:21:01.000]  以為擁有核彈、飛彈、航空母艦,
[00:21:01.000 --> 00:21:05.000]  擁有所有導彈,從遠方而來,
[00:21:05.000 --> 00:21:07.000]  飛跑如嬰的機會,
[00:21:07.000 --> 00:21:10.000]  他以為可以強擄兩奪萬民,
[00:21:10.000 --> 00:21:13.000]  機俏其他軍王,笑話首領,
[00:21:13.000 --> 00:21:16.000]  一切障礙都難抵擋他們的攻擊,
[00:21:16.000 --> 00:21:19.000]  以為世界就在他們手下,
[00:21:19.000 --> 00:21:22.000]  他們誤解了神的道,
[00:21:22.000 --> 00:21:24.000]  他們只不過是上帝的工具,
[00:21:24.000 --> 00:21:26.000]  他們沒有任何的權柄,
[00:21:26.000 --> 00:21:30.000]  巴比倫短短幾十年就亡國了,
[00:21:30.000 --> 00:21:33.000]  因為他們不在上帝面前謙卑,
[00:21:33.000 --> 00:21:34.000]  結果怎樣?
[00:21:34.000 --> 00:21:39.000]  好像風猛烈掃過一陣風,吹過了一條園,
[00:21:39.000 --> 00:21:44.000]  國家如是,個人如是,大企業如是,
[00:21:44.000 --> 00:21:49.000]  他們自視過高,高傲,
[00:21:49.000 --> 00:21:53.000]  說在這次疫症,叫美國人了解到,
[00:21:53.000 --> 00:21:57.000]  我們以為我們的科技、醫學了不起,
[00:21:57.000 --> 00:22:00.000]  不可一世,短短幾個月,
[00:22:00.000 --> 00:22:07.000]  將整個世界中心的紐約市翻天覆地改變過來,
[00:22:07.000 --> 00:22:11.000]  我們要在上帝面前謙卑,
[00:22:11.000 --> 00:22:13.000]  這是一個醒覺的呼喚,
[00:22:13.000 --> 00:22:16.000]  給所有的勇敢的美國人,
[00:22:16.000 --> 00:22:21.000]  最後,先知也誤解了神的道,
[00:22:21.000 --> 00:22:24.000]  和那些高傲的巴比倫人不同,
[00:22:24.000 --> 00:22:27.000]  和那些不信的以色列人不同,
[00:22:27.000 --> 00:22:30.000]  他們所提出的質詢,是上帝公義的問題,
[00:22:30.000 --> 00:22:34.000]  12節說,耶和華你是聖者,
[00:22:34.000 --> 00:22:43.000]  你眼不想看那些邪逼,不看奸惡,不行詭詐,
[00:22:43.000 --> 00:22:46.000]  為何你不理呢?
[00:22:46.000 --> 00:22:49.000]  為何你會竟然靜默呢?
[00:22:49.000 --> 00:22:52.000]  他所關心的不是個人的利益,
[00:22:52.000 --> 00:22:55.000]  他所關心的甚至不是國家的利益,
[00:22:55.000 --> 00:22:58.000]  他關心的是上帝公義神的聖潔問題,
[00:22:58.000 --> 00:23:04.000]  他的問題是他無法理解上帝為何在這個時候,
[00:23:04.000 --> 00:23:10.000]  為何會讓他眼見這麼多邪逼的事,
[00:23:10.000 --> 00:23:13.000]  他不明白甚麼是等候,
[00:23:13.000 --> 00:23:15.000]  他不明白,
[00:23:15.000 --> 00:23:17.000]  到了第二章的時候,
[00:23:17.000 --> 00:23:20.000]  聖祖強調說,雖然遲延,
[00:23:20.000 --> 00:23:26.000]  但還要等候,因為必然臨到,不再遲矣。
[00:23:26.000 --> 00:23:33.000]  上帝的道,上帝的子民不明白,不解,
[00:23:33.000 --> 00:23:38.000]  世界上的人,好像加拿大人不明白,不解,
[00:23:38.000 --> 00:23:40.000]  連先知都不明白,
[00:23:40.000 --> 00:23:43.000]  不知甚麼是等候,
[00:23:43.000 --> 00:23:47.000]  上帝的道是一個奧秘,
[00:23:47.000 --> 00:23:51.000]  上帝的道是被人誤解的,
[00:23:51.000 --> 00:23:54.000]  或者我們可以從另外一段聖經,
[00:23:54.000 --> 00:23:58.000]  傳道書第三章第十一至十四節,
[00:23:58.000 --> 00:24:00.000]  了解這個奧秘,
[00:24:00.000 --> 00:24:02.000]  所羅門王在此說:
[00:24:02.000 --> 00:24:06.000]  「神造萬物,各按其時,成為美好,
[00:24:06.000 --> 00:24:09.000]  又將永生安置在世人心裡,
[00:24:09.000 --> 00:24:14.000]  然而神從此至終的作為,人不能參透,
[00:24:14.000 --> 00:24:18.000]  人莫強而吃喝快樂,在勞碌中享福。」
[00:24:18.000 --> 00:24:22.000]  因為這是上帝給他的佛,上帝給他的恩典,
[00:24:22.000 --> 00:24:26.000]  所羅門王給我們一個很重要的真理,
[00:24:26.000 --> 00:24:31.000]  神從此至終的作為,人不能參透,
[00:24:31.000 --> 00:24:35.000]  苦難是一個謎,
[00:24:35.000 --> 00:24:37.000]  我們無法能夠參透,
[00:24:37.000 --> 00:24:40.000]  我們也無法能夠明白,
[00:24:40.000 --> 00:24:45.000]  為何上帝會容讓這些苦難,
[00:24:45.000 --> 00:24:47.000]  在他自己的子民當中,
[00:24:47.000 --> 00:24:51.000]  為何我們會見到公義沒有了,
[00:24:51.000 --> 00:24:56.000]  邪惡充斥,他又好像很不利,
[00:24:56.000 --> 00:24:59.000]  這是一個奧秘。
[00:24:59.000 --> 00:25:03.000]  第二,雖然我們不明白上帝的作為,
[00:25:03.000 --> 00:25:06.000]  但我們確信他是一個創造者,
[00:25:06.000 --> 00:25:12.000]  「神造萬物,國安其事,萬有的主宰。」
[00:25:12.000 --> 00:25:17.000]  「神創造萬物,國安其事,生有時,死有時,
[00:25:17.000 --> 00:25:19.000]  災中有時,不出所災中有時,
[00:25:19.000 --> 00:25:22.000]  哭有時,笑有時,傷罪有時,
[00:25:22.000 --> 00:25:24.000]  shelter in place有時。」
[00:25:24.000 --> 00:25:26.000]  人生就是這樣,
[00:25:26.000 --> 00:25:29.000]  雖然有很多事情我們不明白為何會發生,
[00:25:29.000 --> 00:25:31.000]  但所羅門王告訴我們,
[00:25:31.000 --> 00:25:35.000]  他既然是主宰,他的時機也是,
[00:25:35.000 --> 00:25:39.000]  「神造萬物,國安其事,成為美好。」
[00:25:39.000 --> 00:25:41.000]  美好的意思是beautiful,
[00:25:41.000 --> 00:25:44.000]  在上帝眼光看來是最好,
[00:25:44.000 --> 00:25:46.000]  但對我們來說我們不明白,
[00:25:46.000 --> 00:25:49.000]  甚至約伯也說我不明白,
[00:25:49.000 --> 00:25:54.000]  但如果我們相信神是一個創造者,
[00:25:54.000 --> 00:25:56.000]  是擁有主權,
[00:25:56.000 --> 00:26:01.000]  同時我們也相信他是一個慈愛滿有恩典的神,
[00:26:01.000 --> 00:26:05.000]  我們便會知道每一件事發生不是意外,
[00:26:05.000 --> 00:26:07.000]  不是不幸運,
[00:26:07.000 --> 00:26:10.000]  是有意義的,是一個機會。
[00:26:10.000 --> 00:26:13.000]  問題我們不是問why,
[00:26:13.000 --> 00:26:15.000]  我們是問what,
[00:26:15.000 --> 00:26:18.000]  當我們問why的時候,
[00:26:18.000 --> 00:26:21.000]  the answer is blowing in the wind,
[00:26:21.000 --> 00:26:23.000]  我們是問神你想我怎樣,
[00:26:23.000 --> 00:26:27.000]  在這疫症裏你想我做甚麼,
[00:26:27.000 --> 00:26:33.000]  這個世界說他經過疫症之後很不同,
[00:26:33.000 --> 00:26:35.000]  教會也很不同,
[00:26:35.000 --> 00:26:41.000]  但我們會問神在這個時候你想我做甚麼,
[00:26:41.000 --> 00:26:43.000]  我們不是問why,
[00:26:43.000 --> 00:26:45.000]  我們是問what,
[00:26:45.000 --> 00:26:48.000]  我們見到有很多弟兄姊妹,
[00:26:48.000 --> 00:26:53.000]  他們看到原來這是一個使命,
[00:26:53.000 --> 00:26:58.000]  或者他會替人做口罩,
[00:26:58.000 --> 00:27:00.000]  或者去買菜,
[00:27:00.000 --> 00:27:03.000]  或者去老人家服侍,
[00:27:03.000 --> 00:27:10.000]  或者有機會分享他們擁有的物資,
[00:27:10.000 --> 00:27:12.000]  總而言之,
[00:27:12.000 --> 00:27:17.000]  我們會問神在這個時候你想我們做甚麼,
[00:27:17.000 --> 00:27:19.000]  我們是問what,
[00:27:19.000 --> 00:27:21.000]  不是問why,
[00:27:21.000 --> 00:27:24.000]  既然是這樣的時候,
[00:27:24.000 --> 00:27:26.000]  我們會怎樣做呢?
[00:27:26.000 --> 00:27:28.000]  如果我們問why,
[00:27:28.000 --> 00:27:30.000]  有一個使命是這樣的時候,
[00:27:30.000 --> 00:27:33.000]  我們就不會問明天怎樣,
[00:27:33.000 --> 00:27:34.000]  後天怎樣,
[00:27:34.000 --> 00:27:37.000]  我們會問今天怎樣,
[00:27:37.000 --> 00:27:39.000]  聖經說人人吃喝,
[00:27:39.000 --> 00:27:41.000]  在他勞碌中享福,
[00:27:41.000 --> 00:27:43.000]  因為這是上帝給他的佛,
[00:27:43.000 --> 00:27:46.000]  今天我們有生命氣息,
[00:27:46.000 --> 00:27:48.000]  我每天早上起床,
[00:27:48.000 --> 00:27:51.000]  發覺還有生命,
[00:27:51.000 --> 00:27:54.000]  沒有染上這個疾病,
[00:27:54.000 --> 00:27:56.000]  我就全感恩,
[00:27:56.000 --> 00:27:58.000]  好好活著今天,
[00:27:58.000 --> 00:28:00.000]  一個最重要的東西,
[00:28:00.000 --> 00:28:02.000]  我們害怕,
[00:28:02.000 --> 00:28:04.000]  我們怕錯了對象,
[00:28:04.000 --> 00:28:09.000]  我們怕取得我們身體的病菌,
[00:28:09.000 --> 00:28:13.000]  取得我們身體的一些強權,
[00:28:13.000 --> 00:28:15.000]  我們竟然不怕他取得身體,
[00:28:15.000 --> 00:28:18.000]  又取得靈魂的上帝,
[00:28:18.000 --> 00:28:21.000]  總而言之,
[00:28:21.000 --> 00:28:23.000]  傳道書告訴你,
[00:28:23.000 --> 00:28:25.000]  神所做的一切,
[00:28:25.000 --> 00:28:30.000]  無所增添,無所減少,
[00:28:30.000 --> 00:28:32.000]  是要叫人在他面前,
[00:28:32.000 --> 00:28:36.000]  傳敬畏的心,
[00:28:36.000 --> 00:28:38.000]  苦難仍然是一個奧秘,
[00:28:38.000 --> 00:28:40.000]  我們不明白,
[00:28:40.000 --> 00:28:42.000]  但我們不是問why,
[00:28:42.000 --> 00:28:44.000]  我們問what,
[00:28:44.000 --> 00:28:47.000]  上帝解決苦難的問題,
[00:28:47.000 --> 00:28:50.000]  不是給我們一個理性的答案,
[00:28:50.000 --> 00:28:52.000]  一個哲學的答案,
[00:28:52.000 --> 00:28:54.000]  就算我們知道又如何?
[00:28:54.000 --> 00:28:57.000]  一個人在苦難裏面最需要兩樣東西,
[00:28:57.000 --> 00:28:59.000]  最需要兩樣東西是甚麼?
[00:28:59.000 --> 00:29:03.000]  盼望、同情、體諒,
[00:29:03.000 --> 00:29:09.000]  十字架就是盼望、同情、體諒的總規,
[00:29:09.000 --> 00:29:14.000]  因為十字架是上帝自己成為了人,
[00:29:14.000 --> 00:29:16.000]  受盡人間的痛苦,
[00:29:16.000 --> 00:29:19.000]  以至他能夠明白我們的痛苦,
[00:29:19.000 --> 00:29:21.000]  上帝解決苦難的方法,
[00:29:21.000 --> 00:29:25.000]  不是給我們一個哲學性的答案,
[00:29:25.000 --> 00:29:27.000]  一個神學性的答案,
[00:29:27.000 --> 00:29:29.000]  而是給我們一個教牧性的答案,
[00:29:29.000 --> 00:29:32.000]  就是他自己成為受苦的僕人,
[00:29:32.000 --> 00:29:35.000]  以至他能夠了解、同情、體諒,
[00:29:35.000 --> 00:29:36.000]  所以希伯來書的作者說,
[00:29:36.000 --> 00:29:38.000]  我們儘管坦然無懼,
[00:29:38.000 --> 00:29:43.000]  去到主的面前求憐憫,得憐恤,無恩為。
[00:29:43.000 --> 00:29:46.000]  因為這是上帝給我們的份。
[00:29:46.000 --> 00:29:51.000]  好,今天我們在哈巴谷書看到為止,
[00:29:51.000 --> 00:29:54.000]  下次再和大家討論第二章,
[00:29:54.000 --> 00:29:57.000]  或者是第一章後半段,
[00:29:57.000 --> 00:30:03.000]  看看哈巴谷如何繼續思考苦難的問題,
[00:30:03.000 --> 00:30:05.000]  我們同心作一套稿。
[00:30:05.000 --> 00:30:07.000]  天父,再次多謝您,
[00:30:07.000 --> 00:30:10.000]  讓我們能夠在哈巴谷書中看到,
[00:30:10.000 --> 00:30:12.000]  神的道是一個奧秘,
[00:30:12.000 --> 00:30:14.000]  我們不是問why,
[00:30:14.000 --> 00:30:16.000]  我們是問what,
[00:30:16.000 --> 00:30:19.000]  以至我們人生是活得更加精彩。
[00:30:19.000 --> 00:30:20.000]  您幫助我們,
[00:30:20.000 --> 00:30:22.000]  祈禱奉耶穌名求,
[00:30:22.000 --> 00:30:23.000]  阿門。
[00:30:24.000 --> 00:30:27.000]  字幕由 Amara.org 社群提供
[00:30:27.000 --> 00:30:30.000]  多謝您的支持,我們下一次再見
[00:30:30.000 --> 00:30:33.000]  字幕由 Amara.org 社群提供
[00:30:33.000 --> 00:30:36.000]  (字幕由 Amara.org 社群提供)
[00:30:36.000 --> 00:30:39.000]  (字幕由 Amara.org 社群提供)

