
[00:00:00.000 --> 00:00:04.320]  多謝我們的唐主任施牧師的介紹
[00:18:45.980 --> 00:18:48.180]  有些很多教會沒有唐主任
[00:18:48.180 --> 00:18:48.780]  需要人來講道
[00:18:48.780 --> 00:18:50.380]  有些人來講道就行了
[00:18:50.380 --> 00:18:51.380]  第一我不相信這個說話
[00:18:51.380 --> 00:18:52.380]  怎麼會有人來講道呢?
[00:18:52.380 --> 00:18:53.380]  當然不會吧?
[00:18:53.380 --> 00:18:54.380]  講完道之後有人來找你聊天
[00:18:54.380 --> 00:18:55.580]  你談不談?
[00:18:55.580 --> 00:18:56.580]  我不行
[00:18:56.580 --> 00:18:58.580]  這不是我的工作
[00:18:58.580 --> 00:19:00.580]  你不可以的
[00:19:00.580 --> 00:19:04.380]  所以我知道不會只是純講道
[00:19:04.380 --> 00:19:05.780]  第二
[00:19:05.780 --> 00:19:10.380]  我當然會想一下家道的感受
[00:19:10.380 --> 00:19:11.180]  如果我走去加拿大
[00:19:11.180 --> 00:19:12.780]  然後有間教會請我
[00:19:12.780 --> 00:19:14.380]  我怎麼解釋都好
[00:19:14.380 --> 00:19:16.780]  你以為我們頂尖會有甚麼反應呢?
[00:19:16.780 --> 00:19:18.380]  會不會覺得你真是高興
[00:19:18.380 --> 00:19:19.380]  去到哪裡神都使用你
[00:19:19.380 --> 00:19:20.380]  會不會這樣呢?
[00:19:20.380 --> 00:19:23.580]  我看你多數都不會有這麼大的胸襟
[00:19:23.580 --> 00:19:24.580]  你會怎樣反應呢?
[00:19:24.580 --> 00:19:26.580]  我很怕因為這樣的決定
[00:19:26.580 --> 00:19:29.580]  傷害了這麼多年的友誼
[00:19:29.580 --> 00:19:32.180]  但最主要都不是這件事
[00:19:32.180 --> 00:19:34.780]  我非常執著一件事
[00:19:34.780 --> 00:19:37.580]  究竟是不是神父召你?
[00:19:37.580 --> 00:19:39.580]  你去教會只有一個原因
[00:19:39.580 --> 00:19:40.580]  第一個原因
[00:19:40.580 --> 00:19:41.780]  ultimate reason
[00:19:41.780 --> 00:19:42.980]  是不是神父召你?
[00:19:42.980 --> 00:19:44.580]  就不是因為我有需要留下來
[00:19:44.580 --> 00:19:48.380]  他有需要就一拍即合
[00:19:48.380 --> 00:19:49.580]  但如果這樣的話
[00:19:49.580 --> 00:19:51.980]  你和其他人有甚麼分別呢?
[00:19:51.980 --> 00:19:52.780]  如果這樣的話
[00:19:52.780 --> 00:19:53.980]  當你遇到困難的時候
[00:19:53.980 --> 00:19:55.180]  一拍即合
[00:19:55.180 --> 00:19:58.580]  如果你不適合就合
[00:19:58.580 --> 00:20:00.780]  你沒有了上帝託付
[00:20:00.780 --> 00:20:08.180]  交給你羊群的信念的呼召
[00:20:08.180 --> 00:20:10.780]  今天在教會裏面最難找的
[00:20:10.780 --> 00:20:17.380]  就是一班頂尖會議長線投身在神的工作上的人
[00:20:17.380 --> 00:20:19.380]  一些事務工作、一些短暫工作
[00:20:19.380 --> 00:20:20.780]  很多頂尖會議願意幫忙
[00:20:20.780 --> 00:20:22.780]  這是好事
[00:20:22.780 --> 00:20:25.380]  但長遠的委身
[00:20:25.380 --> 00:20:26.380]  我想請問你
[00:20:26.380 --> 00:20:29.380]  你有沒有明天呢?
[00:20:29.380 --> 00:20:30.780]  你有沒有在你的人生裏面
[00:20:30.780 --> 00:20:32.380]  將上帝放在你的理想裏面
[00:20:32.380 --> 00:20:33.380]  你有沒有明天
[00:20:33.380 --> 00:20:38.380]  我知道我為甚麼而活呢?
[00:20:38.380 --> 00:20:39.580]  你會不會有一天
[00:20:39.580 --> 00:20:41.180]  當你走到世界盡頭的時候
[00:20:41.180 --> 00:20:44.380]  我會無憾此生
[00:20:44.380 --> 00:20:45.780]  因為上帝交給我
[00:20:45.780 --> 00:20:48.580]  我完成了
[00:20:48.580 --> 00:20:49.380]  還是到最後的時候
[00:20:49.380 --> 00:20:50.780]  你都不太清楚呢?
[00:20:50.780 --> 00:20:52.580]  我都不是太差的
[00:20:52.580 --> 00:20:54.380]  不過做了甚麼我又不知道
[00:20:54.380 --> 00:20:58.580]  總之我見到甚麼就做甚麼
[00:20:58.580 --> 00:20:59.580]  你有沒有一種使命
[00:20:59.580 --> 00:21:01.180]  這是上帝交給我
[00:21:01.180 --> 00:21:02.180]  我是神的僕人
[00:21:02.180 --> 00:21:09.580]  要完成神的託付這種信念
[00:21:09.580 --> 00:21:09.980]  很奇怪
[00:21:09.980 --> 00:21:13.580]  這裏的說法很特別
[00:21:13.580 --> 00:21:15.380]  第二節說
[00:21:15.380 --> 00:21:16.780]  他我僕人摩西死了
[00:21:16.780 --> 00:21:19.980]  現在你要起來和眾百姓過者約旦河
[00:21:19.980 --> 00:21:29.780]  和我所要次級以色列人的地去
[00:21:29.780 --> 00:21:32.980]  這裏說你現在起來
[00:21:32.980 --> 00:21:34.380]  英文寫得更加清楚
[00:21:34.380 --> 00:21:36.380]  我去甚麼地方呢?
[00:21:36.380 --> 00:21:38.580]  我所要次級
[00:21:38.580 --> 00:21:40.180]  I have given
[00:21:40.180 --> 00:21:43.780]  我已經給了以色列人的地方
[00:21:43.780 --> 00:21:46.580]  英文的字式可能比較清楚
[00:21:46.580 --> 00:21:47.580]  我已經給了
[00:21:47.580 --> 00:21:49.380]  I have given
[00:21:49.380 --> 00:21:50.380]  第三節說
[00:21:50.380 --> 00:21:52.180]  凡你腳掌所踏之地
[00:21:52.180 --> 00:21:54.380]  我都照著我所應許摩西的話
[00:21:54.380 --> 00:21:57.580]  次級你門了
[00:21:57.580 --> 00:22:01.780]  這兩個字節有兩個不同的時式
[00:22:01.780 --> 00:22:03.380]  一個是I have given
[00:22:03.380 --> 00:22:04.780]  我已經給了你
[00:22:04.780 --> 00:22:06.980]  另一個是你現在出去踏上
[00:22:06.980 --> 00:22:10.780]  然後那裏就成為你的了
[00:22:10.780 --> 00:22:13.180]  你會否覺得有矛盾呢?
[00:22:13.180 --> 00:22:15.580]  上帝說我已經給了你
[00:22:15.580 --> 00:22:16.780]  不過你要自己踏出去
[00:22:16.780 --> 00:22:20.180]  然後那個地方才屬於你的
[00:22:20.180 --> 00:22:21.380]  如果你跟過讀過神學的話
[00:22:21.380 --> 00:22:23.780]  你都記得在神學的問題上
[00:22:23.780 --> 00:22:25.380]  時時都有這個印象
[00:22:25.380 --> 00:22:27.780]  人做多少 神做多少
[00:22:27.780 --> 00:22:30.180]  在德教問題上 在誠信問題上
[00:22:30.180 --> 00:22:31.980]  在預定論的問題上
[00:22:31.980 --> 00:22:32.980]  都是這些問題
[00:22:32.980 --> 00:22:38.980]  究竟上帝和人彼此的協作關係是甚麼
[00:22:38.980 --> 00:22:40.780]  在這裏同樣出現這個問題
[00:22:40.780 --> 00:22:44.580]  既然上帝已經賜了這個迦南地給以色列
[00:22:44.580 --> 00:22:45.980]  應許給你
[00:22:45.980 --> 00:22:47.780]  在上帝面前已經成就了
[00:22:47.780 --> 00:22:50.180]  已經完成了
[00:22:50.180 --> 00:22:52.580]  但同樣上帝說你現在走出去
[00:22:52.580 --> 00:22:54.180]  你腳掌所踏之地
[00:22:54.180 --> 00:22:55.580]  你會得到的
[00:22:55.580 --> 00:22:56.780]  是未來式的
[00:22:56.780 --> 00:23:01.180]  是現在 是將來發生的事
[00:23:01.180 --> 00:23:02.380]  上帝做事的工作
[00:23:02.380 --> 00:23:04.380]  過往令我們很難想像
[00:23:04.380 --> 00:23:07.780]  沒錯 上帝有應許我們豐盛生命
[00:23:07.780 --> 00:23:11.180]  但上帝說你腳掌踏出去
[00:23:11.180 --> 00:23:14.380]  上帝說在你的計劃當中
[00:23:14.380 --> 00:23:15.180]  我想賜福你
[00:23:15.180 --> 00:23:18.180]  我不是降禍
[00:23:18.180 --> 00:23:19.980]  我想賜福給每個屬於上帝的人
[00:23:19.980 --> 00:23:22.580]  不過你踏出去
[00:23:22.580 --> 00:23:25.380]  兩者對上帝來說好像沒有衝突
[00:23:25.380 --> 00:23:26.780]  對我來說好像思想上有衝突
[00:23:26.780 --> 00:23:27.780]  如果我努力的話
[00:23:27.780 --> 00:23:30.380]  那就是我自己的事
[00:23:30.380 --> 00:23:32.180]  但實際上不是你明白到的
[00:23:32.180 --> 00:23:33.380]  在這個世界上也好
[00:23:33.380 --> 00:23:34.980]  在靈命上也好
[00:23:34.980 --> 00:23:39.580]  你的努力不等於你的成果
[00:23:39.580 --> 00:23:41.180]  如果這個世界上你努力等於你的成果
[00:23:41.180 --> 00:23:42.580]  這個世界就天下太平
[00:23:42.580 --> 00:23:43.980]  你知道不是的
[00:23:43.980 --> 00:23:48.380]  你努力不等於你的成果
[00:23:48.380 --> 00:23:50.980]  但上帝說我已經定了結局
[00:23:50.980 --> 00:23:53.380]  不過你要很努力去做
[00:23:53.380 --> 00:23:59.180]  那你會見到上帝的功績
[00:23:59.180 --> 00:24:01.980]  剛才我說過
[00:24:01.980 --> 00:24:08.980]  當我聽見神學院的邀請的時候
[00:24:08.980 --> 00:24:11.180]  我有很多考慮
[00:24:11.180 --> 00:24:12.780]  我覺得很多事情我不懂得做
[00:24:12.780 --> 00:24:15.580]  到現在我也覺得很多事情我不懂得做
[00:24:15.580 --> 00:24:19.780]  但我只是求一件事
[00:24:19.780 --> 00:24:22.380]  我求神讓我清楚知道祂的心意
[00:24:22.380 --> 00:24:26.380]  這是否屬於上帝的呼召
[00:24:26.380 --> 00:24:27.980]  在幾次人生的關口裏
[00:24:27.980 --> 00:24:29.780]  我都是同樣的祈禱
[00:24:29.780 --> 00:24:33.380]  這就是上帝的呼召
[00:24:33.380 --> 00:24:36.580]  然後上帝跟他說
[00:24:36.580 --> 00:24:38.180]  第四節
[00:24:38.180 --> 00:24:41.580]  從抗耶和尼巴嫩大概北面的地方
[00:24:41.580 --> 00:24:43.980]  直到伯拉大河在東面的地方
[00:24:43.980 --> 00:24:45.980]  就好像時鐘在走一圈
[00:24:45.980 --> 00:24:47.580]  由北即十二點鐘的位置
[00:24:47.580 --> 00:24:49.380]  去到東面去到三點鐘的位置
[00:24:49.380 --> 00:24:52.180]  黑人的傳言即六點鐘南面的位置
[00:24:52.180 --> 00:24:54.380]  又到大海即地中海
[00:24:54.380 --> 00:24:56.580]  日落之處是西面
[00:24:56.580 --> 00:24:59.980]  都要作你的警戒
[00:24:59.980 --> 00:25:01.180]  你平生日子
[00:25:01.180 --> 00:25:03.780]  必無一人能在你面前站得住
[00:25:03.780 --> 00:25:07.980]  有些聖經人將第二節到第五節
[00:25:07.980 --> 00:25:10.580]  作了一個這樣的觀察
[00:25:10.580 --> 00:25:11.580]  這個觀察就是說
[00:25:11.580 --> 00:25:13.580]  這幾節聖經就成為約書雅
[00:25:13.580 --> 00:25:16.380]  這二十多章聖經裏面
[00:25:16.380 --> 00:25:17.780]  一個總結的綱領
[00:25:17.780 --> 00:25:20.380]  你看看
[00:25:20.380 --> 00:25:22.780]  看看我剛才的結論
[00:25:22.780 --> 00:25:26.780]  看看第二章
[00:25:26.780 --> 00:25:28.780]  第一章二節就說
[00:25:28.780 --> 00:25:29.980]  你要過約旦河
[00:25:29.980 --> 00:25:32.180]  那過約旦河在約書雅紀念記在哪裏呢
[00:25:32.180 --> 00:25:33.580]  就是一到五章
[00:25:33.580 --> 00:25:35.780]  過約旦河的經過
[00:25:35.780 --> 00:25:38.580]  然後第二 三節
[00:25:38.580 --> 00:25:39.980]  再出來
[00:25:39.980 --> 00:25:41.780]  就是他們這裏說
[00:25:41.780 --> 00:25:42.780]  凡你腳掌上膽子
[00:25:42.780 --> 00:25:46.180]  剛才說的大概就是巴勒斯坦地的描繪方法
[00:25:46.180 --> 00:25:47.780]  東南西北一個形容方法
[00:25:47.780 --> 00:25:51.780]  這個等於約書雅紀的第五章到第十二章
[00:25:51.780 --> 00:25:54.580]  去攻佔迦南地的記載內容
[00:25:54.580 --> 00:25:55.780]  即是接著的經文
[00:25:55.780 --> 00:25:58.780]  然後第四節
[00:25:58.780 --> 00:26:00.980]  第四節就是
[00:26:00.980 --> 00:26:04.780]  將東南西北的地方分開之後
[00:26:04.780 --> 00:26:06.980]  在約書雅紀的內文裏面
[00:26:06.980 --> 00:26:11.180]  同樣在約書雅紀後面的大部分地方
[00:26:11.180 --> 00:26:13.580]  記載了分地的過程
[00:26:13.580 --> 00:26:15.380]  最後第五節
[00:26:15.380 --> 00:26:17.780]  第五節集中的地方
[00:26:17.780 --> 00:26:18.980]  就是在說約書雅自己
[00:26:18.980 --> 00:26:20.580]  這位領袖約書雅
[00:26:20.580 --> 00:26:21.780]  而約書雅結束的時候
[00:26:21.780 --> 00:26:22.780]  最後那兩章
[00:26:22.780 --> 00:26:24.580]  二十三、二十四章
[00:26:24.580 --> 00:26:26.380]  都是集中在約書雅個人
[00:26:26.380 --> 00:26:28.580]  或者家庭的心智之上
[00:26:28.580 --> 00:26:29.580]  我們很熟悉的就是
[00:26:29.580 --> 00:26:31.780]  「至於我和我一家必定侍奉耶華」
[00:26:31.780 --> 00:26:34.180]  都是在這段經文裏面的
[00:26:34.180 --> 00:26:37.180]  可以說約書雅的一章二到五節
[00:26:37.180 --> 00:26:41.180]  就是全卷書的一個總結或者縮影
[00:26:41.180 --> 00:26:46.780]  這裏再次神和約書雅說的時候
[00:26:46.780 --> 00:26:47.780]  祂特別提到
[00:26:47.780 --> 00:26:50.180]  祂曾經呼召摩西
[00:26:50.180 --> 00:26:52.980]  然後說「我以前怎樣和摩西同在」
[00:26:52.980 --> 00:26:54.780]  現在也會和你同在
[00:26:54.780 --> 00:26:56.780]  「我以前怎樣和摩西同在」
[00:26:56.780 --> 00:27:00.180]  現在也會與你同在
[00:27:00.180 --> 00:27:03.580]  你看到上帝呼召人的時候
[00:27:03.580 --> 00:27:05.580]  祂會提到以前
[00:27:05.580 --> 00:27:09.780]  提到你以往所經歷過的
[00:27:09.780 --> 00:27:13.580]  事和人的經驗
[00:27:13.580 --> 00:27:18.380]  上帝呼召約書雅踏上明天
[00:27:18.380 --> 00:27:20.780]  祂才會和你說祂以前的事
[00:27:20.780 --> 00:27:21.980]  先和他回顧一下
[00:27:21.980 --> 00:27:23.980]  「我怎樣與摩西同在」
[00:27:23.980 --> 00:27:25.380]  我也會與你同在
[00:27:25.380 --> 00:27:26.580]  而且「我與摩西同在」
[00:27:26.580 --> 00:27:28.180]  不單只是一個信念
[00:27:28.180 --> 00:27:29.580]  是你曾經經歷過
[00:27:29.580 --> 00:27:31.380]  你看著成為摩西助手的時候
[00:27:31.380 --> 00:27:32.580]  你和摩西一起經歷過
[00:27:32.580 --> 00:27:35.180]  上帝怎樣與這個群體
[00:27:35.180 --> 00:27:39.580]  藉著摩西與這個群體同在
[00:27:39.580 --> 00:27:43.180]  請請問我們對未來的計劃裏面
[00:27:43.180 --> 00:27:44.780]  很多時候都回到
[00:27:44.780 --> 00:27:48.780]  我以前怎樣經歷上帝
[00:27:48.780 --> 00:27:52.780]  我問一問你 你先停一停
[00:27:52.780 --> 00:27:57.180]  你有沒有曾經很深刻經歷上帝?
[00:27:57.180 --> 00:27:59.180]  有沒有呢?
[00:27:59.180 --> 00:28:01.180]  可能我當中真的沒有
[00:28:01.180 --> 00:28:03.580]  我真的沒有這樣的經歷
[00:28:03.580 --> 00:28:09.980]  我鼓勵你向神求這個經歷
[00:28:09.980 --> 00:28:13.380]  嘉南頓堂或猶華頓堂是在四十三年
[00:28:13.380 --> 00:28:15.180]  四十三年當然是前瞻
[00:28:15.180 --> 00:28:17.180]  但都是回顧的時間
[00:28:17.180 --> 00:28:17.980]  我們回顧一下
[00:28:17.980 --> 00:28:20.580]  過往我們有沒有很深刻的經歷上帝呢?
[00:28:20.580 --> 00:28:21.580]  如果你真的沒有
[00:28:21.580 --> 00:28:22.580]  你真的向神求
[00:28:22.580 --> 00:28:25.180]  求神給我屬靈的眼睛看見
[00:28:25.180 --> 00:28:27.980]  祂是不偏待人的神
[00:28:27.980 --> 00:28:32.180]  求主讓我經歷到祂自己的信神
[00:28:32.180 --> 00:28:33.580]  但我相信大部分的弟子妹妹說
[00:28:33.580 --> 00:28:34.580]  「我有的」
[00:28:34.580 --> 00:28:36.180]  可能是很深刻的幾件
[00:28:36.180 --> 00:28:36.980]  可能有些人多些
[00:28:36.980 --> 00:28:37.980]  可能有些人少些
[00:28:37.980 --> 00:28:39.980]  可能有些人沒有那麼深刻
[00:28:39.980 --> 00:28:41.780]  但我們就在這裏開始
[00:28:41.780 --> 00:28:44.580]  如果上帝曾經透過你的經歷跟你說
[00:28:44.580 --> 00:28:46.980]  祂是真實的
[00:28:46.980 --> 00:28:50.380]  那為甚麼你對明天會沒有計劃
[00:28:50.380 --> 00:28:51.980]  和沒有把握呢?
[00:28:51.980 --> 00:28:54.380]  為甚麼你沒有一個心智說
[00:28:54.380 --> 00:29:00.780]  「我很希望成為耶和華的僕人」呢?
[00:29:00.780 --> 00:29:02.580]  除非你說「我沒有這個經歷」
[00:29:02.580 --> 00:29:04.180]  「我沒有這個體會」
[00:29:04.180 --> 00:29:06.380]  或者你的經歷很模糊
[00:29:06.380 --> 00:29:09.580]  上帝呼召若書夏時間
[00:29:09.580 --> 00:29:11.980]  祂跟他說「我怎樣與摩世同道」
[00:29:11.980 --> 00:29:13.180]  你知道的
[00:29:13.180 --> 00:29:16.780]  我同樣與你同在
[00:29:16.780 --> 00:29:20.980]  但這個成為同樣都是面對未來
[00:29:20.980 --> 00:29:23.380]  有一個很大的把握
[00:29:23.380 --> 00:29:26.980]  很大的信心
[00:29:26.980 --> 00:29:29.180]  作為神學院的工作
[00:29:29.180 --> 00:29:29.980]  有很大的難處
[00:29:29.980 --> 00:29:32.180]  我想起有時都很害怕
[00:29:32.180 --> 00:29:34.580]  如果你有去過我的就職禮
[00:29:34.580 --> 00:29:39.980]  上兩個星期
[00:29:39.980 --> 00:29:42.580]  很多人有出席 多謝你們
[00:29:42.580 --> 00:29:46.180]  我曾經提過這件事
[00:29:46.180 --> 00:29:49.580]  當我考慮過程裏面
[00:29:49.580 --> 00:29:52.380]  在加拿大有位朋友跟我說
[00:29:52.380 --> 00:29:55.580]  他說「我沒想到你會考慮」
[00:29:55.580 --> 00:29:56.580]  「沒想到你會做」
[00:29:56.580 --> 00:29:58.380]  「為甚麼你會這樣想?」
[00:29:58.380 --> 00:29:59.380]  我以為他覺得我不適合
[00:29:59.380 --> 00:30:00.980]  我聽了一下說為甚麼不適合
[00:30:00.980 --> 00:30:04.380]  他說「我不知道你原來喜歡籌款」
[00:30:04.380 --> 00:30:07.380]  在他心目中覺得你的工作就是籌款
[00:30:07.380 --> 00:30:09.380]  我也不太想 我也不太知道這件事
[00:30:09.380 --> 00:30:11.380]  後來到我真的上了任之後
[00:30:11.380 --> 00:30:12.380]  我真的發現
[00:30:12.380 --> 00:30:14.380]  原來報道神學院過去四年
[00:30:14.380 --> 00:30:18.380]  每一年經常費結構性地赤字200萬以上
[00:30:18.380 --> 00:30:22.380]  這個責任籌款的工作是交給院長的
[00:30:22.380 --> 00:30:24.380]  在我的職務表上很清楚
[00:30:24.380 --> 00:30:27.380]  院長的工作負責籌款
[00:30:27.380 --> 00:30:28.380]  我沒想過這件事
[00:30:28.380 --> 00:30:30.380]  我答應從來沒想過籌款這件事
[00:30:30.380 --> 00:30:37.380]  不過這是套餐
[00:30:37.380 --> 00:30:42.380]  我擔不擔心呢?
[00:30:42.380 --> 00:30:43.380]  我又不太擔心
[00:30:43.380 --> 00:30:46.380]  我不擔心不是因為我有辦法
[00:30:46.380 --> 00:30:47.380]  我沒辦法
[00:30:47.380 --> 00:30:50.380]  但我相信神如何呼召呢?
[00:30:50.380 --> 00:30:51.380]  祂如何完成?
[00:30:51.380 --> 00:30:53.380]  實際上是很富有的
[00:30:53.380 --> 00:30:54.380]  如果上帝要做一定做得完
[00:30:54.380 --> 00:30:56.380]  問題是我是否站在神的那一邊
[00:30:56.380 --> 00:30:58.380]  神是否站在我們裏面
[00:30:58.380 --> 00:31:05.380]  我就是想推動我的工作
[00:31:05.380 --> 00:31:08.380]  推動一個奉獻團體
[00:31:08.380 --> 00:31:14.380]  我想這個構思我不知道其他神會有
[00:31:14.380 --> 00:31:16.380]  後來我才發現其他神會有
[00:31:16.380 --> 00:31:18.380]  我就很想透過奉獻團體
[00:31:18.380 --> 00:31:20.380]  讓年青人早點明白奉獻的意思
[00:31:20.380 --> 00:31:24.380]  就不用一次的靈會或罪會決定了人生
[00:31:24.380 --> 00:31:26.380]  希望慢慢地會明白這件事
[00:31:26.380 --> 00:31:29.380]  當然間接也會影響神學院招生
[00:31:29.380 --> 00:31:31.380]  這是很現實的問題
[00:31:31.380 --> 00:31:34.380]  很多人都批評神學院很被動
[00:31:34.380 --> 00:31:35.380]  沒甚麼宣傳
[00:31:35.380 --> 00:31:36.380]  我可能試試做一下
[00:31:36.380 --> 00:31:39.380]  但我不想傳講公開性招生
[00:31:39.380 --> 00:31:40.380]  我不想這樣做
[00:31:40.380 --> 00:31:45.380]  所以透過校友、播道會同工、同學去宣傳
[00:31:45.380 --> 00:31:48.380]  大約兩個星期前
[00:31:48.380 --> 00:31:54.380]  我們宣傳了對外呼籲了大約兩三個星期
[00:31:54.380 --> 00:31:56.380]  你猜猜是多少人報名呢?
[00:31:56.380 --> 00:31:58.380]  兩個星期前
[00:31:58.380 --> 00:32:00.380]  多少人報名呢?
[00:32:00.380 --> 00:32:02.380]  一個
[00:32:02.380 --> 00:32:04.380]  一個
[00:32:04.380 --> 00:32:06.380]  有三位老師說幫忙
[00:32:06.380 --> 00:32:08.380]  三個對一個
[00:32:08.380 --> 00:32:10.380]  應該不需要
[00:32:10.380 --> 00:32:12.380]  後來晚了一點
[00:32:12.380 --> 00:32:15.380]  大約一個多星期前
[00:32:15.380 --> 00:32:17.380]  我們想著也是十多人
[00:32:17.380 --> 00:32:19.380]  我們想著需不需要三位老師呢?
[00:32:19.380 --> 00:32:21.380]  十多人
[00:32:21.380 --> 00:32:25.380]  但今天你知不知道有多少人報名呢?
[00:32:25.380 --> 00:32:27.380]  已經交報名表
[00:32:27.380 --> 00:32:29.380]  有些還未交報名表
[00:32:29.380 --> 00:32:31.380]  有38人
[00:32:31.380 --> 00:32:33.380]  我希望嘉南隊友杜珍同學
[00:32:33.380 --> 00:32:35.380]  我希望她參加
[00:32:35.380 --> 00:32:38.380]  但已經有38人
[00:32:38.380 --> 00:32:42.380]  無論對學生對老師一個很大的鼓勵
[00:32:42.380 --> 00:32:45.380]  因為從來未試過
[00:32:45.380 --> 00:32:47.380]  不是因為我有甚麼方法
[00:32:47.380 --> 00:32:48.380]  我沒有方法
[00:32:48.380 --> 00:32:50.380]  而是我會祈禱
[00:32:50.380 --> 00:32:52.380]  我會問這是不是上帝閲立的事呢?
[00:32:52.380 --> 00:32:53.380]  如果是上帝閲立的事
[00:32:53.380 --> 00:32:54.380]  他一定會做
[00:32:54.380 --> 00:32:55.380]  你不用緊張
[00:32:55.380 --> 00:32:56.380]  我只是努力做
[00:32:56.380 --> 00:32:58.380]  我腳掌所踏之地
[00:32:58.380 --> 00:33:01.380]  我只希望踏在上帝已經賜給我的地
[00:33:01.380 --> 00:33:04.380]  然後踏出來
[00:33:04.380 --> 00:33:05.380]  關鍵是
[00:33:05.380 --> 00:33:06.380]  這不是上帝賜給你的嗎?
[00:33:06.380 --> 00:33:07.380]  如果不是上帝賜給你的
[00:33:07.380 --> 00:33:09.380]  怎樣努力也沒有用
[00:33:09.380 --> 00:33:10.380]  但相反
[00:33:10.380 --> 00:33:11.380]  如果上帝賜給你的
[00:33:11.380 --> 00:33:12.380]  你不會努力踏嗎?
[00:33:12.380 --> 00:33:14.380]  也沒有用
[00:33:14.380 --> 00:33:16.380]  人的努力和上帝的心意
[00:33:16.380 --> 00:33:17.380]  可以並存
[00:33:17.380 --> 00:33:22.380]  並且一樣重要
[00:33:22.380 --> 00:33:23.380]  你會否不肯侍奉
[00:33:23.380 --> 00:33:25.380]  你就害怕了這件事呢?
[00:33:25.380 --> 00:33:26.380]  或者你不肯投身侍奉
[00:33:26.380 --> 00:33:29.380]  是因為這件事呢?
[00:33:29.380 --> 00:33:30.380]  你沒有把握
[00:33:30.380 --> 00:33:32.380]  是否上帝賜給我的
[00:33:32.380 --> 00:33:33.380]  你沒有把握
[00:33:33.380 --> 00:33:35.380]  這是不是上帝喜歡你做的事
[00:33:35.380 --> 00:33:37.380]  或者總是很疼愛自己
[00:33:37.380 --> 00:33:38.380]  我還是不要了
[00:33:38.380 --> 00:33:39.380]  如果我做了
[00:33:39.380 --> 00:33:40.380]  人家不做怎麼辦呢?
[00:33:40.380 --> 00:33:41.380]  我做了人家不喜歡
[00:33:41.380 --> 00:33:43.380]  被人說怎樣
[00:33:43.380 --> 00:33:47.380]  很多這些很仁義的考慮
[00:33:47.380 --> 00:33:49.380]  但我想過
[00:33:49.380 --> 00:33:52.380]  當你的生命被上帝拯救之後
[00:33:52.380 --> 00:33:55.380]  你的人生要改寫
[00:33:55.380 --> 00:33:56.380]  你可以活得很精彩
[00:33:56.380 --> 00:33:59.380]  你不是和其他人一樣
[00:33:59.380 --> 00:34:00.380]  因為上帝作你的主
[00:34:00.380 --> 00:34:02.380]  你的人生會不同
[00:34:02.380 --> 00:34:04.380]  你將來到上帝面前的時候
[00:34:04.380 --> 00:34:05.380]  我整生是為神而活
[00:34:05.380 --> 00:34:08.380]  而是要討其願
[00:34:08.380 --> 00:34:12.380]  上帝沒有只看中一個很偉大的魔勢
[00:34:12.380 --> 00:34:13.380]  他學了一切
[00:34:13.380 --> 00:34:14.380]  埃及文學學問
[00:34:14.380 --> 00:34:15.380]  所以神選擇他
[00:34:15.380 --> 00:34:16.380]  不是
[00:34:16.380 --> 00:34:17.380]  是魔勢的心
[00:34:17.380 --> 00:34:18.380]  不是因為他學問
[00:34:18.380 --> 00:34:20.380]  上帝同樣選擇約書亞
[00:34:20.380 --> 00:34:25.380]  聖經從來沒有提過約書亞受到什麼教育
[00:34:25.380 --> 00:34:28.380]  但上帝竟然用約書亞做的工作
[00:34:28.380 --> 00:34:32.380]  是魔勢做不到的
[00:34:32.380 --> 00:34:35.380]  魔勢也不能帶以色列人進入迦南
[00:34:35.380 --> 00:34:37.380]  是約書亞
[00:34:37.380 --> 00:34:40.380]  問題不是那個人的背景
[00:34:40.380 --> 00:34:41.380]  多有努力的問題
[00:34:41.380 --> 00:34:49.380]  那個人最後都是他對上帝的心智
[00:34:49.380 --> 00:34:50.380]  他有恩賜
[00:34:50.380 --> 00:34:53.380]  當然上帝可能放他在中醫的角色
[00:34:53.380 --> 00:34:58.380]  不過那個不是決定的因素
[00:34:58.380 --> 00:35:00.380]  人會看他厲不厲害
[00:35:00.380 --> 00:35:02.380]  他夠不夠領導能力
[00:35:02.380 --> 00:35:05.380]  但上帝看不是這樣看
[00:35:05.380 --> 00:35:07.380]  我希望我們都不要這樣看
[00:35:07.380 --> 00:35:09.380]  你問下
[00:35:09.380 --> 00:35:13.380]  你是否全心全意回應上帝給你的呼召
[00:35:13.380 --> 00:35:16.380]  我願意成為耶和華的僕人
[00:35:16.380 --> 00:35:18.380]  成為耶和華的僕人
[00:35:18.380 --> 00:35:23.380]  這裡對約書亞來說有兩個關鍵的把握
[00:35:23.380 --> 00:35:25.380]  如何做耶和華的僕人
[00:35:25.380 --> 00:35:26.380]  有兩個把握
[00:35:26.380 --> 00:35:29.380]  第一個把握
[00:35:29.380 --> 00:35:39.380]  上帝說:我答應你與你同在第五節
[00:35:39.380 --> 00:35:44.380]  你平生日子必無一人能在你面前站得住
[00:35:44.380 --> 00:35:47.380]  我怎樣與魔勢同在也必照樣與你同在
[00:35:47.380 --> 00:35:51.380]  我必不撇下你也不招棄你
[00:35:51.380 --> 00:36:00.380]  上帝給約書亞的把握是神會與他一起
