
[00:00:00.000 --> 00:00:09.000]  我想起好幾年前,當我兒子結婚的時候,
[00:31:24.000 --> 00:31:28.000]  你只想到你自己,還是想到你家人?
[00:31:28.000 --> 00:31:34.000]  耶穌基督怎樣愛我們?為教會寫記,
[00:31:34.000 --> 00:31:39.000]  這個愛還有第二個很重要,
[00:31:39.000 --> 00:31:43.000]  愛裏面是沒有懼怕的,
[00:31:43.000 --> 00:31:46.000]  有時我想想,愛的相反應該是恨,
[00:31:46.000 --> 00:31:50.000]  為何愛相反是懼怕?但很有意思,
[00:31:50.000 --> 00:31:55.000]  甚麼叫怕?怕你對我不住,
[00:31:55.000 --> 00:32:00.000]  怕你做些事得罪我,怕你不尊重我,
[00:32:00.000 --> 00:32:04.000]  怕你傷害我,是自我中心的,
[00:32:04.000 --> 00:32:08.000]  甚麼叫愛?我可以對對方做些甚麼?
[00:32:08.000 --> 00:32:12.000]  我怎樣可以去服侍他?這個就叫愛,
[00:32:12.000 --> 00:32:18.000]  愛是對方,怕是自我,
[00:32:18.000 --> 00:32:21.000]  所以聖經告訴我們,在愛裏面,
[00:32:21.000 --> 00:32:26.000]  原文更加強調,是愛裏面踢走這個懼怕,
[00:32:26.000 --> 00:32:31.000]  在這個家庭裏面太多不信任,
[00:32:31.000 --> 00:32:38.000]  太多的沒有安全感,怕這個怕那個,
[00:32:38.000 --> 00:32:42.000]  那個不是一個真正的愛,
[00:32:42.000 --> 00:32:45.000]  第三個特點,這個愛是甚麼?
[00:32:45.000 --> 00:32:51.000]  愛是一個命令,和我們中國人想法完全不同,
[00:32:51.000 --> 00:32:54.000]  中國人對他的想法,或者我們香港人的想法,
[00:32:54.000 --> 00:32:58.000]  就是愛是甚麼?愛就是感受,feel,
[00:32:58.000 --> 00:33:02.000]  現在我都沒有feel了,就說bye bye,
[00:33:02.000 --> 00:33:08.000]  今天很多人聽那些歌,林子祥的《最愛是誰》,
[00:33:08.000 --> 00:33:14.000]  人世間尋覓愛侶,尋到鳥但求共聚,
[00:33:14.000 --> 00:33:18.000]  但過了半生又後悔,問最愛是誰,
[00:33:18.000 --> 00:33:25.000]  這些歌詞,這些思想,害死了多少個家庭,
[00:33:25.000 --> 00:33:29.000]  我現在對你沒有feel了,所以是bye bye的時候,
[00:33:29.000 --> 00:33:32.000]  於是找第二個,第二個又沒有feel了,
[00:33:32.000 --> 00:33:35.000]  然後又第三個沒有feel,走來走去,
[00:33:35.000 --> 00:33:38.000]  那個不是叫做愛,
[00:33:38.000 --> 00:33:43.000]  如果時常有feel的時候,你始終會發神經,
[00:33:43.000 --> 00:33:46.000]  聖經裏面所說的愛是甚麼?
[00:33:46.000 --> 00:33:51.000]  愛是恆久忍耐,有因詞,愛是不疾度,不自誇,不張狂,
[00:33:51.000 --> 00:33:54.000]  不作害,不求自己益處,
[00:33:54.000 --> 00:33:59.000]  奇怪的一件事,在哥倫多前書第十三章所描繪的愛,
[00:33:59.000 --> 00:34:03.000]  我們常以為這是形容詞,愛是恆久忍耐,有因詞,
[00:34:03.000 --> 00:34:07.000]  但在原文裏面全是動詞,
[00:34:07.000 --> 00:34:12.000]  愛是行動,愛是甚麼?
[00:34:12.000 --> 00:34:19.000]  愛不是繞著手等待,愛是一個決定,是一個意志,
[00:34:19.000 --> 00:34:22.000]  所以C.S. Lewis說這句話很好,
[00:34:22.000 --> 00:34:28.000]  Love is not a matter of emotion, love is a matter of a will,
[00:34:28.000 --> 00:34:32.000]  是你的意志裏面的決定,
[00:34:32.000 --> 00:34:39.000]  今日在這個世代裏面我們常說feel,說feel,說feel,
[00:34:39.000 --> 00:34:43.000]  無錯feeling是重要的,
[00:34:43.000 --> 00:34:48.000]  但最重要的決定是你是否把心一橫,
[00:34:48.000 --> 00:34:56.000]  你愛他,愛你的兒女,愛你的父母,愛你的妻子,
[00:34:56.000 --> 00:35:03.000]  第三個非常重要的幾個原則,
[00:35:03.000 --> 00:35:06.000]  就是一家親,我信你,
[00:35:06.000 --> 00:35:14.000]  剛才我們讀的聖經,其實所有這些可以用在溝通的原則,
[00:35:14.000 --> 00:35:18.000]  一個家庭裏面,上帝為甚麼要創立一個家庭?
[00:35:18.000 --> 00:35:21.000]  那人獨居不好,
[00:35:21.000 --> 00:35:24.000]  在原文裏面很有趣,
[00:35:24.000 --> 00:35:30.000]  原文就是上帝做事,樣樣都好,天是好的,地是好的,樣樣都好,
[00:35:30.000 --> 00:35:37.000]  做了人之後不好,然後加一句,他獨居不好,
[00:35:37.000 --> 00:35:43.000]  於是為他預備了一個配偶,作為他的幫助,
[00:35:43.000 --> 00:35:49.000]  去溝通,家庭是溝通,語言是溝通,
[00:35:49.000 --> 00:35:53.000]  是能夠彼此扶立,彼此輔助,
[00:35:53.000 --> 00:35:56.000]  溝通其中一個最重要的原因是甚麼?
[00:35:56.000 --> 00:36:00.000]  溝通其中一個最重要的就是信任,
[00:36:00.000 --> 00:36:02.000]  所以剛才我們讀的聖經第25節,
[00:36:02.000 --> 00:36:05.000]  所以你們要氣節方言,各人要論事說實話,
[00:36:05.000 --> 00:36:08.000]  因為我們互為肢體,
[00:36:08.000 --> 00:36:13.000]  你們可以想一想,我們的家庭就好像我們的身體一樣,
[00:36:13.000 --> 00:36:16.000]  如果大家不合作,沒有溝通的時候,
[00:36:16.000 --> 00:36:24.000]  如果明知道是火,老婆不怕,碰一下,這樣玩火,你就會受傷,
[00:36:24.000 --> 00:36:29.000]  家庭裏面如果沒有了透明度,家庭裏面沒有了溝通的時候,
[00:36:29.000 --> 00:36:33.000]  這個家庭就一定會受傷害,
[00:36:33.000 --> 00:36:38.000]  所以聖經說你們要氣節方言,氣節這個字,
[00:36:38.000 --> 00:36:41.000]  在原文是一個errorist tense,是決定的,
[00:36:41.000 --> 00:36:44.000]  我在某個時候我決定,好,我不會虛假,
[00:36:44.000 --> 00:36:48.000]  然後第二個字,與淪舍說實話,continuous sentence,
[00:36:48.000 --> 00:36:51.000]  你是不住與淪舍說實話,
[00:36:51.000 --> 00:36:56.000]  當你結婚盟誓那一天,你已經是立定決志,
[00:36:56.000 --> 00:37:00.000]  我不會對你是有任何虛假的,
[00:37:00.000 --> 00:37:03.000]  我不會在後面戳你背脊的,
[00:37:03.000 --> 00:37:06.000]  我不會在後面做一些羞愧的事,
[00:37:06.000 --> 00:37:09.000]  我是要不住跟你說誠實話,
[00:37:09.000 --> 00:37:14.000]  因為我們是互為自體的,
[00:37:14.000 --> 00:37:17.000]  什麼時候叫難了我們溝通?
[00:37:17.000 --> 00:37:22.000]  是道氣,所以耶福神說,生氣卻不要犯罪,
[00:37:22.000 --> 00:37:26.000]  不可含怒到日落,不可給魔鬼留地步,
[00:37:26.000 --> 00:37:31.000]  很多時候是道氣,是一口氣,
[00:37:31.000 --> 00:37:37.000]  那口氣叫我們斷絕了溝通,
[00:37:37.000 --> 00:37:43.000]  值不值得?還有一把口,
[00:37:43.000 --> 00:37:48.000]  所以保羅說,一句壞話都不可出口,
[00:37:48.000 --> 00:37:53.000]  要隨時說就有人好話,
[00:37:53.000 --> 00:37:59.000]  家裏有時說話,北京大佬不斷說,
[00:37:59.000 --> 00:38:04.000]  貼身膏藥亂說,說出來傷害人,
[00:38:04.000 --> 00:38:08.000]  沒事的,我說了就沒事,
[00:38:08.000 --> 00:38:11.000]  你沒事,人家聽了就有事,
[00:38:11.000 --> 00:38:15.000]  你會否想想這句話,
[00:38:15.000 --> 00:38:18.000]  反過來說會否幫到人家?
[00:38:18.000 --> 00:38:24.000]  我們做父母,有時很矛盾,
[00:38:24.000 --> 00:38:31.000]  我們生小孩,一開始教他講話,
[00:38:31.000 --> 00:38:35.000]  不是教他聽,是教他講話,
[00:38:35.000 --> 00:38:40.000]  當小孩兩歲教他講話,三歲教他講話,
[00:38:40.000 --> 00:38:44.000]  三歲之後就叫他閉嘴,那你想怎樣?
[00:38:44.000 --> 00:38:48.000]  真正很多時候不聽話,是我們父母不聽話,
[00:38:48.000 --> 00:38:52.000]  不聽我們子女講的話,
[00:38:52.000 --> 00:38:56.000]  小孩還小的時候,接他放學,
[00:38:56.000 --> 00:39:00.000]  通常我其他所有的爸爸都是一樣,
[00:39:00.000 --> 00:39:04.000]  見到子女第一個問題當然問,
[00:39:04.000 --> 00:39:11.000]  學校怎樣?考試怎樣?餐飲怎樣?
[00:39:11.000 --> 00:39:18.000]  如果子女說大敗,不合格,滿江紅,
[00:39:18.000 --> 00:39:21.000]  於是我問,你有沒有搞錯?
[00:39:21.000 --> 00:39:23.000]  我昨天用了三個小時,對你溫書搞成這樣,
[00:39:23.000 --> 00:39:29.000]  大罵,不歡而散,但如果子女說,
[00:39:29.000 --> 00:39:32.000]  好,不錯,你便很開心,
[00:39:32.000 --> 00:39:35.000]  其實你回家再檢查一下功課,一點也不正確,
[00:39:35.000 --> 00:39:37.000]  你問子女為何要這樣?
[00:39:37.000 --> 00:39:40.000]  我誠實跟你講,你便罵,
[00:39:40.000 --> 00:39:42.000]  不如不要誠實講,免得罵,
[00:39:42.000 --> 00:39:48.000]  我們往往是這樣,不是欣賞他誠實,
[00:39:48.000 --> 00:39:52.000]  我們覺得他不合我們心意,所以我們便罵,
[00:39:52.000 --> 00:39:56.000]  一句壞話也不可出口,
[00:39:56.000 --> 00:40:01.000]  隨時說做就是好話,聽見人得益處,
[00:40:01.000 --> 00:40:06.000]  還有心,最大問題是心,
[00:40:06.000 --> 00:40:12.000]  一切苦毒,憤怒,惱恨,讓罵,毀謗和一切惡都當你們中間除掉,
[00:40:12.000 --> 00:40:17.000]  要彼此仁慈相待,全憐憫心,彼此饒恕,
[00:40:17.000 --> 00:40:22.000]  正如基督神在基督女饒恕你們一樣,
[00:40:22.000 --> 00:40:28.000]  家庭中沒有彼此饒恕的心,
[00:40:28.000 --> 00:40:32.000]  不是仁慈相待,是針鋒相對,
[00:40:32.000 --> 00:40:37.000]  這個家庭哪會有幸福?
[00:40:37.000 --> 00:40:43.000]  我們問問自己,我們跟家人溝通如何?
[00:40:43.000 --> 00:40:47.000]  我們跟夫妻之間的溝通,為何未結婚,那麼多話說,
[00:40:47.000 --> 00:40:52.000]  結婚後沒有話說?一定有問題,
[00:40:52.000 --> 00:40:56.000]  唯有說話的時候,就是吵架的時候,唯有溝通就是吵架,
[00:40:56.000 --> 00:41:01.000]  那不是溝通,是彼此傷害,
[00:41:01.000 --> 00:41:06.000]  我們是否有仁慈的心,全憐憫的心,彼此饒恕?
[00:41:06.000 --> 00:41:11.000]  最後,你會說牧師,
[00:41:11.000 --> 00:41:15.000]  正經所說,我全部同意,
[00:41:15.000 --> 00:41:19.000]  說是容易,做是難,
[00:41:19.000 --> 00:41:23.000]  我沒有說容易,
[00:41:23.000 --> 00:41:30.000]  但是否難,就看誰做我們的主,
[00:41:30.000 --> 00:41:34.000]  一家之主,我福你,
[00:41:34.000 --> 00:41:38.000]  誰是一家之主?不是賺錢多過主,
[00:41:38.000 --> 00:41:42.000]  不是你三歲的孩子是你的主,更不是菲傭是你的主,
[00:41:42.000 --> 00:41:49.000]  或者恩傭是你的主,耶穌基督是我們一家之主,
[00:41:49.000 --> 00:41:55.000]  如果我們有同一價值觀,同一理念,
[00:41:55.000 --> 00:42:02.000]  我們往往可以回到主面前,在聖經裏彼此溝通,
[00:42:02.000 --> 00:42:06.000]  你家裏有沒有家庭崇拜?
[00:42:06.000 --> 00:42:11.000]  有沒有坐在一起,去分享一下他們的需要?
[00:42:11.000 --> 00:42:16.000]  你了解到你的女兒多少?你了解到你的兒子多少?
[00:42:16.000 --> 00:42:23.000]  是否大家可以彼此去分擔,彼此代禱,有家庭崇拜?
[00:42:23.000 --> 00:42:30.000]  我們會否看到,我們一家之主是我們的耶穌,不是我?
[00:42:30.000 --> 00:42:35.000]  賞賜是耶和華神,收取是耶和華神,
[00:42:35.000 --> 00:42:42.000]  為了耶和華的名字來慶祝,這個家庭是幸福的,
[00:42:42.000 --> 00:42:49.000]  求主幫助我們,叫我們的家,做一個蒙福的家,
[00:42:49.000 --> 00:42:56.000]  因為我們知道我們都是罪人,能夠有膽說對不起,我錯,
[00:42:56.000 --> 00:43:00.000]  我們這個家,因為上帝的愛激勵我們,
[00:43:00.000 --> 00:43:12.000]  以致我們可以彼此相愛,是犧牲的愛,不是懼怕,是體諒,是寬恕,
[00:43:12.000 --> 00:43:21.000]  這個家可以彼此溝通,是棄絕謊言,不絕說誠實話,
[00:43:21.000 --> 00:43:27.000]  生氣卻不惹犯罪,不可陷路到日落,
[00:43:27.000 --> 00:43:33.000]  污穢的言語一句不可出口,能夠隨時說造就好話,
[00:43:33.000 --> 00:43:41.000]  叫聽的人得益處,心裏面滿有人詞,彼此要恕,
[00:43:41.000 --> 00:43:49.000]  但我們要在上帝面前說,神啊,祢知我是軟弱,我做不到,
[00:43:49.000 --> 00:43:53.000]  我唯有將我生命交給祢,因為祢是我一家之主,
[00:43:53.000 --> 00:43:56.000]  將同心低頭,我們同祈福。
[00:43:56.000 --> 00:44:02.000]  師父,我們再一次多謝祢,多謝祢給我們有寶貴的話語,
[00:44:02.000 --> 00:44:09.000]  在母親節的期間,讓我們能夠更懂得建立我們一個屬神的家庭,
[00:44:09.000 --> 00:44:14.000]  祢祝福保守我們,多謝祢,祈禱奉耶穌基督名下,
[00:44:14.000 --> 00:44:15.000]  阿們。

