
[00:00:00.000 --> 00:00:07.520]  各位節目平安,今天是2018年的第一個主日
[00:21:52.880 --> 00:21:54.880]  你看他們的時候
[00:21:54.880 --> 00:21:56.880]  你的心就開始說
[00:21:56.880 --> 00:21:58.880]  既然他可以
[00:21:58.880 --> 00:22:00.880]  為什麼我在這裡要放棄
[00:22:00.880 --> 00:22:02.880]  見證人
[00:22:02.880 --> 00:22:04.880]  這個事實上我都提醒我自己
[00:22:04.880 --> 00:22:06.880]  也都是幫大姐妹一起提醒的
[00:22:06.880 --> 00:22:08.880]  我們有時候看一些基督徒的見證
[00:22:08.880 --> 00:22:10.880]  你不知道你喜不喜歡
[00:22:10.880 --> 00:22:12.880]  我很喜歡的
[00:22:12.880 --> 00:22:14.880]  我差不多兩三個月
[00:22:14.880 --> 00:22:16.880]  我就會拿一本關於基督徒的見證
[00:22:16.880 --> 00:22:18.880]  有時候是宣教士的見證
[00:22:18.880 --> 00:22:20.880]  有時候是一些牧師
[00:22:20.880 --> 00:22:22.880]  傳道人
[00:22:22.880 --> 00:22:24.880]  他們的見證
[00:22:24.880 --> 00:22:26.880]  你在圖書館就可以找到的了
[00:22:26.880 --> 00:22:28.880]  我喜歡看的 為什麼呢
[00:22:28.880 --> 00:22:30.880]  因為他們有血有肉
[00:22:30.880 --> 00:22:32.880]  很多時候我們看這個
[00:22:32.880 --> 00:22:34.880]  他受了這麼多的打擊
[00:22:34.880 --> 00:22:36.880]  被人有這麼多的攻擊
[00:22:36.880 --> 00:22:38.880]  但他竟然可以
[00:22:38.880 --> 00:22:40.880]  站立得穩
[00:22:40.880 --> 00:22:42.880]  見證人好像雲彩一樣
[00:22:42.880 --> 00:22:44.880]  大姐妹希望你
[00:22:44.880 --> 00:22:46.880]  當你面對這些挑戰的時候
[00:22:46.880 --> 00:22:48.880]  你怎麼可以忍呢
[00:22:48.880 --> 00:22:50.880]  為什麼本來忍不了都可以忍呢
[00:22:50.880 --> 00:22:52.880]  不是你硬要逼自己
[00:22:52.880 --> 00:22:54.880]  而是你看周圍的見證人
[00:22:54.880 --> 00:22:56.880]  好像雲彩一樣圍繞著你的時候
[00:22:56.880 --> 00:22:58.880]  你就可以好 走下去 他都可以
[00:22:58.880 --> 00:23:00.880]  為什麼我不行 他和我同樣信一個神
[00:23:00.880 --> 00:23:02.880]  為什麼他可以 我不可以
[00:23:02.880 --> 00:23:04.880]  原來竟然可以走下去
[00:23:04.880 --> 00:23:08.880]  這是第一個聖經裡面提醒我們的秘訣
[00:23:08.880 --> 00:23:10.880]  第二個秘訣 為什麼可以忍這麼久
[00:23:10.880 --> 00:23:12.880]  這個時間性這麼長的時候
[00:23:12.880 --> 00:23:16.880]  我就想和大家用羅馬書第八章
[00:23:16.880 --> 00:23:20.880]  羅馬書第八章說我們得救的時候就存在這種盼望
[00:23:20.880 --> 00:23:22.880]  只是因為看見盼望
[00:23:22.880 --> 00:23:24.880]  如果不是盼望的時候
[00:23:24.880 --> 00:23:26.880]  還誰可以盼望自己所見到的呢
[00:23:26.880 --> 00:23:30.880]  如果我們盼望我們即時眼前見不到的
[00:23:30.880 --> 00:23:34.880]  我們就需要耐心地 這是忍耐
[00:23:34.880 --> 00:23:36.880]  耐心地去熱切期待
[00:23:36.880 --> 00:23:38.880]  這就是一個盼望
[00:23:38.880 --> 00:23:40.880]  原來當我們有盼望的時候
[00:23:40.880 --> 00:23:44.880]  打擊當然會打倒我們
[00:23:44.880 --> 00:23:47.880]  但是我看到更加前的時候
[00:23:47.880 --> 00:23:49.880]  這個力量就繼續去
[00:23:49.880 --> 00:23:52.880]  就好像我們跑馬拉松一樣
[00:23:52.880 --> 00:23:55.880]  或者我們如果只是看到我不行了
[00:23:55.880 --> 00:23:57.880]  沒有了 我沒氣了
[00:23:57.880 --> 00:24:00.880]  那時候你就在這裡放棄
[00:24:00.880 --> 00:24:02.880]  但是如果你說我不只是看到這裡
[00:24:02.880 --> 00:24:06.880]  我看到前面 終點那個目標
[00:24:06.880 --> 00:24:08.880]  就好像聖經經常說
[00:24:08.880 --> 00:24:11.880]  我們眼睛看到耶穌基督再來的時候
[00:24:11.880 --> 00:24:14.880]  祂要為我們所預備的觀念的時候
[00:24:14.880 --> 00:24:16.880]  我們就可以了
[00:24:16.880 --> 00:24:18.880]  人有盼望 你就可以捱下去
[00:24:18.880 --> 00:24:20.880]  繼續去
[00:24:20.880 --> 00:24:22.880]  那這個盼望是怎樣的
[00:24:22.880 --> 00:24:24.880]  他說我不知道
[00:24:24.880 --> 00:24:26.880]  我不是再去眼前所見到的東西
[00:24:26.880 --> 00:24:28.880]  如果你眼前所見到的東西
[00:24:28.880 --> 00:24:29.880]  就只有這麼多了
[00:24:29.880 --> 00:24:30.880]  你就會失望
[00:24:30.880 --> 00:24:31.880]  但是你說我不要緊
[00:24:31.880 --> 00:24:33.880]  耶穌基督為我預備的
[00:24:33.880 --> 00:24:36.880]  如果我們真的去盼望那些
[00:24:36.880 --> 00:24:37.880]  未見到的
[00:24:37.880 --> 00:24:40.880]  我們就可以有忍耐
[00:24:40.880 --> 00:24:44.880]  耐心的繼續的熱切期待
[00:24:44.880 --> 00:24:48.880]  所以這個就是那個盼望的力量
[00:24:48.880 --> 00:24:52.880]  有盼望的人本來就已經沒氣了
[00:24:52.880 --> 00:24:54.880]  但是繼續可以走下去
[00:24:54.880 --> 00:24:56.880]  所以我們看到
[00:24:56.880 --> 00:24:59.880]  以弗所教會應該在這些真理當中
[00:24:59.880 --> 00:25:03.880]  給我們一個很大的鼓勵和提醒
[00:25:03.880 --> 00:25:06.880]  這個是以弗所教會那種堅忍
[00:25:06.880 --> 00:25:08.880]  頂姐妹
[00:25:08.880 --> 00:25:10.880]  因為他有見證人
[00:25:10.880 --> 00:25:11.880]  他看到周圍
[00:25:11.880 --> 00:25:12.880]  他看到前面
[00:25:12.880 --> 00:25:14.880]  不是單單看到他的困難
[00:25:14.880 --> 00:25:16.880]  不是看到自己的可憐
[00:25:16.880 --> 00:25:17.880]  那時候你發覺
[00:25:17.880 --> 00:25:20.880]  原來一個人竟然可以站起來
[00:25:20.880 --> 00:25:21.880]  這是第一樣
[00:25:21.880 --> 00:25:23.880]  第二個特色
[00:25:23.880 --> 00:25:26.880]  他一方面可以忍耐
[00:25:26.880 --> 00:25:28.880]  人們忍耐不了的
[00:25:28.880 --> 00:25:29.880]  這是他的美德
[00:25:29.880 --> 00:25:30.880]  另一方面
[00:25:30.880 --> 00:25:31.880]  他不可以忍
[00:25:31.880 --> 00:25:32.880]  不可以忍什麼呢
[00:25:32.880 --> 00:25:35.880]  不可以忍在教會裏面
[00:25:35.880 --> 00:25:36.880]  在他自己信仰裏面
[00:25:36.880 --> 00:25:38.880]  所面對見到的罪惡
[00:25:38.880 --> 00:25:42.880]  就是說他徹底的要和罪惡劃清界線
[00:25:42.880 --> 00:25:45.880]  你看到我們剛才所讀的兩樣東西
[00:25:45.880 --> 00:25:46.880]  第一
[00:25:46.880 --> 00:25:48.880]  他說他們不可以容忍罪惡
[00:25:48.880 --> 00:25:51.880]  就是那些人其中有一個例子
[00:25:51.880 --> 00:25:53.880]  我們也不是很知道
[00:25:53.880 --> 00:25:56.880]  有人自己稱自己是使徒
[00:25:56.880 --> 00:25:58.880]  其實不是使徒的人
[00:25:58.880 --> 00:26:00.880]  那就是作假
[00:26:00.880 --> 00:26:01.880]  看出他們是假的
[00:26:01.880 --> 00:26:03.880]  為什麼他們這樣做我們不知道
[00:26:03.880 --> 00:26:06.880]  大概都是想拉一下關係
[00:26:06.880 --> 00:26:08.880]  令到人們尊重他
[00:26:08.880 --> 00:26:09.880]  他說我是使徒
[00:26:09.880 --> 00:26:14.880]  就算人們說好像沒聽過耶穌十二使徒裏面有你份
[00:26:14.880 --> 00:26:15.880]  他說不是很熟的
[00:26:15.880 --> 00:26:18.880]  彼得和我很友好的
[00:26:18.880 --> 00:26:19.880]  我和他一起打魚的
[00:26:19.880 --> 00:26:21.880]  很多年了
[00:26:21.880 --> 00:26:22.880]  你認識彼得
[00:26:22.880 --> 00:26:23.880]  不過我和他很熟的
[00:26:23.880 --> 00:26:24.880]  你不知道
[00:26:24.880 --> 00:26:25.880]  約翰
[00:26:25.880 --> 00:26:27.880]  他昨晚才和你傾通宵
[00:26:27.880 --> 00:26:29.880]  但其實是假的
[00:26:29.880 --> 00:26:30.880]  只是吹的
[00:26:30.880 --> 00:26:33.880]  其實說到聖經
[00:26:33.880 --> 00:26:34.880]  說到信仰的東西
[00:26:34.880 --> 00:26:35.880]  他們說錯了
[00:26:35.880 --> 00:26:36.880]  什麼七餅二魚
[00:26:36.880 --> 00:26:37.880]  你知道了
[00:26:37.880 --> 00:26:39.880]  所以那些人是這樣的
[00:26:39.880 --> 00:26:40.880]  只是吹的
[00:26:40.880 --> 00:26:42.880]  不過他只是拉關係
[00:26:42.880 --> 00:26:43.880]  他覺得自己好
[00:26:43.880 --> 00:26:44.880]  然後聖經說
[00:26:44.880 --> 00:26:46.880]  以弗所教會不可以容忍這些
[00:26:46.880 --> 00:26:48.880]  不是因為他對或不對
[00:26:48.880 --> 00:26:49.880]  他騙這麼簡單
[00:26:49.880 --> 00:26:52.880]  是因為他整個行為不可以這樣
[00:26:52.880 --> 00:26:53.880]  第二
[00:26:53.880 --> 00:26:54.880]  剛才說了尼哥拉黨
[00:26:54.880 --> 00:26:56.880]  那尼哥拉黨怎麼辦
[00:26:56.880 --> 00:26:57.880]  我也不知道是什麼
[00:26:57.880 --> 00:26:58.880]  我也不知道是什麼
[00:26:58.880 --> 00:27:01.880]  究竟尼哥拉黨有什麼不好
[00:27:01.880 --> 00:27:02.880]  我也不知道
[00:27:02.880 --> 00:27:03.880]  不過有一樣東西很重要
[00:27:03.880 --> 00:27:05.880]  要說出來
[00:27:05.880 --> 00:27:07.880]  耶穌基督說
[00:27:07.880 --> 00:27:09.880]  以弗所教會你好
[00:27:09.880 --> 00:27:10.880]  我欣賞你
[00:27:10.880 --> 00:27:12.880]  我特別是你的優點
[00:27:12.880 --> 00:27:16.880]  就是你恨乎尼哥拉黨所做的
[00:27:16.880 --> 00:27:17.880]  作為
[00:27:17.880 --> 00:27:19.880]  不是生他們的人氣
[00:27:19.880 --> 00:27:22.880]  他們要做的那些行為
[00:27:22.880 --> 00:27:24.880]  他們這樣的做法
[00:27:24.880 --> 00:27:26.880]  我恨乎他
[00:27:26.880 --> 00:27:27.880]  你們恨乎他
[00:27:27.880 --> 00:27:29.880]  為什麼是一個優點
[00:27:29.880 --> 00:27:30.880]  因為那些人所做的事
[00:27:30.880 --> 00:27:32.880]  也是我恨乎
[00:27:32.880 --> 00:27:34.880]  這個最重要
[00:27:34.880 --> 00:27:37.880]  恨乎耶穌基督所恨乎的事
[00:27:37.880 --> 00:27:39.880]  總之耶穌基督不喜歡的
[00:27:39.880 --> 00:27:41.880]  我不會喜歡
[00:27:41.880 --> 00:27:43.880]  領子們這個成為我們很大的提醒
[00:27:43.880 --> 00:27:45.880]  好不好
[00:27:45.880 --> 00:27:46.880]  那些是什麼我不知道
[00:27:46.880 --> 00:27:48.880]  總之那些人所做的事
[00:27:48.880 --> 00:27:50.880]  耶穌基督不喜歡
[00:27:50.880 --> 00:27:52.880]  如果耶穌基督不喜歡的事
[00:27:52.880 --> 00:27:54.880]  我也不會喜歡
[00:27:54.880 --> 00:27:55.880]  這個提醒我們自己
[00:27:55.880 --> 00:27:57.880]  有時候我們真是靜靜雞
[00:27:57.880 --> 00:27:58.880]  耶穌基督不喜歡的事
[00:27:58.880 --> 00:27:59.880]  我自己發覺
[00:27:59.880 --> 00:28:00.880]  咦 少少
[00:28:00.880 --> 00:28:01.880]  側側駁
[00:28:01.880 --> 00:28:03.880]  少少也好
[00:28:03.880 --> 00:28:04.880]  不行
[00:28:04.880 --> 00:28:05.880]  他們很徹底
[00:28:05.880 --> 00:28:07.880]  這個教會很好的
[00:28:07.880 --> 00:28:08.880]  很精明
[00:28:08.880 --> 00:28:09.880]  他知道哪些不對
[00:28:09.880 --> 00:28:11.880]  他就很徹底的
[00:28:11.880 --> 00:28:13.880]  去將他和他劃清界線
[00:28:13.880 --> 00:28:15.880]  然後耶穌基督不喜歡的
[00:28:15.880 --> 00:28:16.880]  他們就不喜歡
[00:28:16.880 --> 00:28:17.880]  很堅持
[00:28:17.880 --> 00:28:19.880]  很精明的一個教會
[00:28:19.880 --> 00:28:21.880]  很有耐性的一個教會
[00:28:21.880 --> 00:28:23.880]  面對一些挑戰
[00:28:23.880 --> 00:28:24.880]  是別人面對不到的
[00:28:24.880 --> 00:28:26.880]  一般人都已經是失敗
[00:28:26.880 --> 00:28:27.880]  打倒的了
[00:28:27.880 --> 00:28:29.880]  他們仍然可以站立得穩
[00:28:29.880 --> 00:28:30.880]  這個教會是不是值得欣賞
[00:28:30.880 --> 00:28:32.880]  這個是很好的一個教會
[00:28:32.880 --> 00:28:34.880]  很值得欣賞的教會
[00:28:34.880 --> 00:28:37.880]  這個是以弗所教會
[00:28:37.880 --> 00:28:40.880]  值得我們去學習的地方
[00:28:40.880 --> 00:28:41.880]  剛才我們說
[00:28:41.880 --> 00:28:43.880]  這是以弗所教會的形象
[00:28:43.880 --> 00:28:45.880]  一想起
[00:28:45.880 --> 00:28:47.880]  或者有人說
[00:28:47.880 --> 00:28:49.880]  嘩 怎麼這個人這麼能熬
[00:28:49.880 --> 00:28:50.880]  他一定是以弗所教會的
[00:28:50.880 --> 00:28:52.880]  我不知道別人看到
[00:28:52.880 --> 00:28:54.880]  有基督徒這麼好的
[00:28:54.880 --> 00:28:56.880]  這個一定是
[00:28:56.880 --> 00:28:58.880]  一定是全福堂的
[00:28:58.880 --> 00:29:00.880]  這樣就好了
[00:29:00.880 --> 00:29:01.880]  那麼誇張
[00:29:01.880 --> 00:29:02.880]  不是吧
[00:29:02.880 --> 00:29:03.880]  不是的
[00:29:03.880 --> 00:29:04.880]  你記不記得
[00:29:04.880 --> 00:29:06.880]  在《少林寺傳》裡面
[00:29:06.880 --> 00:29:08.880]  說到彼得
[00:29:08.880 --> 00:29:10.880]  被猶太工會抓了
[00:29:10.880 --> 00:29:11.880]  又要生又要死
[00:29:11.880 --> 00:29:12.880]  嚇他們
[00:29:12.880 --> 00:29:13.880]  然後聖經說什麼
[00:29:13.880 --> 00:29:15.880]  彼得說
[00:29:15.880 --> 00:29:16.880]  你要我們信從人
[00:29:16.880 --> 00:29:18.880]  不信從神
[00:29:18.880 --> 00:29:19.880]  沒可能的
[00:29:19.880 --> 00:29:21.880]  於是他們很勇敢的站起來
[00:29:21.880 --> 00:29:24.880]  聖經接著做了一個評價
[00:29:24.880 --> 00:29:27.880]  在《少林寺傳》裡面
[00:29:27.880 --> 00:29:28.880]  評價說
[00:29:28.880 --> 00:29:29.880]  那些工會的人
[00:29:29.880 --> 00:29:32.880]  看到這些本來是沒什麼學問的小民
[00:29:32.880 --> 00:29:34.880]  很普通的人
[00:29:34.880 --> 00:29:36.880]  打魚的
[00:29:36.880 --> 00:29:38.880]  竟然有這樣的勇氣
[00:29:38.880 --> 00:29:39.880]  這麼厲害的
[00:29:39.880 --> 00:29:40.880]  這麼有爆炸性的
[00:29:40.880 --> 00:29:43.880]  對信仰的投身的時候
[00:29:43.880 --> 00:29:44.880]  聖經說什麼
[00:29:44.880 --> 00:29:48.880]  就認定他們是跟過耶穌的
[00:29:48.880 --> 00:29:49.880]  這個厲害了
[00:29:49.880 --> 00:29:50.880]  是不是
[00:29:50.880 --> 00:29:51.880]  就是說
[00:29:51.880 --> 00:29:52.880]  這些人很普通的
[00:29:52.880 --> 00:29:54.880]  為什麼這麼厲害
[00:29:54.880 --> 00:29:55.880]  這麼有勇氣的對信仰
[00:29:55.880 --> 00:29:57.880]  這個一定是跟過耶穌的
[00:29:57.880 --> 00:29:59.880]  這個就是他們的形象
[00:29:59.880 --> 00:30:01.880]  當時的基督徒就是這樣的
[00:30:01.880 --> 00:30:03.880]  頂曉慕我不知道全福堂
[00:30:03.880 --> 00:30:04.880]  你和我
[00:30:04.880 --> 00:30:05.880]  人家一想起
[00:30:05.880 --> 00:30:06.880]  我們的時候
[00:30:06.880 --> 00:30:08.880]  會不會想起我們是跟過耶穌的
[00:30:08.880 --> 00:30:10.880]  我們的形象是什麼
[00:30:10.880 --> 00:30:15.880]  全福堂在這個地方
[00:30:15.880 --> 00:30:17.880]  我們經常都說
[00:30:17.880 --> 00:30:20.880]  我們要仍然去尋找圈外的羊
[00:30:20.880 --> 00:30:21.880]  是不是
[00:30:21.880 --> 00:30:23.880]  我不知道周圍我們這個廟街
[00:30:23.880 --> 00:30:25.880]  我們這個地方
[00:30:25.880 --> 00:30:26.880]  這個油麻地
[00:30:26.880 --> 00:30:27.880]  那些人想起全福堂
[00:30:27.880 --> 00:30:28.880]  想起什麼
[00:30:28.880 --> 00:30:29.880]  或者說
[00:30:29.880 --> 00:30:30.880]  是嗎
[00:30:30.880 --> 00:30:31.880]  有間這樣的東西嗎
[00:30:31.880 --> 00:30:32.880]  就是這樣
[00:30:32.880 --> 00:30:34.880]  有沒有人想
[00:30:34.880 --> 00:30:35.880]  哇
[00:30:35.880 --> 00:30:36.880]  這人這麼有愛心的
[00:30:36.880 --> 00:30:37.880]  這麼有喜樂的
[00:30:37.880 --> 00:30:39.880]  這個一定是去全福堂的
[00:30:39.880 --> 00:30:40.880]  這樣
[00:30:40.880 --> 00:30:41.880]  差不多了
[00:30:41.880 --> 00:30:42.880]  一天
[00:30:42.880 --> 00:30:43.880]  好不好
[00:30:43.880 --> 00:30:44.880]  OK
[00:30:44.880 --> 00:30:45.880]  當時是這樣
[00:30:45.880 --> 00:30:46.880]  哇
[00:30:46.880 --> 00:30:47.880]  這麼熬得了
[00:30:47.880 --> 00:30:48.880]  打不跌的
[00:30:48.880 --> 00:30:49.880]  這麼有信心的
[00:30:49.880 --> 00:30:51.880]  一定去伊弗所教會的了
[00:30:51.880 --> 00:30:52.880]  這群人
[00:30:52.880 --> 00:30:55.880]  這個就是當時伊弗所教會的形象
[00:30:55.880 --> 00:30:59.880]  不過既然正是這樣的時候
[00:30:59.880 --> 00:31:00.880]  耶穌說
[00:31:00.880 --> 00:31:01.880]  不過
[00:31:01.880 --> 00:31:03.880]  然而有一件事
[00:31:03.880 --> 00:31:04.880]  我仍然要責備你
[00:31:04.880 --> 00:31:06.880]  我們的主很厲害的
[00:31:06.880 --> 00:31:07.880]  他不是說你這麼好就算了
[00:31:07.880 --> 00:31:08.880]  其他的那些
[00:31:08.880 --> 00:31:09.880]  隨便吧
[00:31:09.880 --> 00:31:10.880]  不是
[00:31:10.880 --> 00:31:12.880]  仍然說我要責備你
[00:31:12.880 --> 00:31:15.880]  因為你已經離棄了你起初的愛
[00:31:15.880 --> 00:31:17.880]  所以你應當回想
[00:31:17.880 --> 00:31:18.880]  你是從哪裡墜落的
[00:31:18.880 --> 00:31:20.880]  並且要悔改
[00:31:20.880 --> 00:31:22.880]  要做起初的事
[00:31:22.880 --> 00:31:27.880]  這麼好的教會
[00:31:27.880 --> 00:31:29.880]  這麼熬得了
[00:31:29.880 --> 00:31:31.880]  這麼有忍耐
[00:31:31.880 --> 00:31:33.880]  對信仰又這麼
[00:31:33.880 --> 00:31:35.880]  這麼精明
[00:31:35.880 --> 00:31:36.880]  這麼堅持
[00:31:36.880 --> 00:31:38.880]  這麼好的教會
[00:31:38.880 --> 00:31:40.880]  都會沒有愛嗎
[00:31:40.880 --> 00:31:41.880]  會不會啊
[00:31:41.880 --> 00:31:43.880]  會的
[00:31:43.880 --> 00:31:45.880]  為什麼
[00:31:45.880 --> 00:31:48.880]  因為
[00:31:48.880 --> 00:31:52.880]  我們說一個人或者一間教會
[00:31:52.880 --> 00:31:53.880]  他面對困難的時候
[00:31:53.880 --> 00:31:55.880]  有這種堅忍
[00:31:55.880 --> 00:31:56.880]  剛才我們看到
[00:31:56.880 --> 00:31:57.880]  來自兩種動力
[00:31:57.880 --> 00:31:59.880]  第一他面對困難的時候
[00:31:59.880 --> 00:32:01.880]  很大的打擊的時候
[00:32:01.880 --> 00:32:03.880]  他仍然能夠熬得了
[00:32:03.880 --> 00:32:06.880]  第一他看見周圍有很多見證人
[00:32:06.880 --> 00:32:07.880]  他看周圍
[00:32:07.880 --> 00:32:08.880]  他看到
[00:32:08.880 --> 00:32:09.880]  得到鼓勵
[00:32:09.880 --> 00:32:11.880]  然後他再向前看遠一點
[00:32:11.880 --> 00:32:13.880]  他看到那個盼望的時候
[00:32:13.880 --> 00:32:15.880]  他不會放棄
[00:32:15.880 --> 00:32:17.880]  所以他看到前面
[00:32:17.880 --> 00:32:18.880]  看到周圍
[00:32:18.880 --> 00:32:20.880]  他不是看自己的可憐
[00:32:20.880 --> 00:32:24.880]  又不是經常看困難越來越膨脹的時候
[00:32:24.880 --> 00:32:25.880]  就恐懼
[00:32:25.880 --> 00:32:26.880]  不是
[00:32:26.880 --> 00:32:27.880]  行不行
[00:32:27.880 --> 00:32:28.880]  行
[00:32:28.880 --> 00:32:29.880]  很厲害
[00:32:29.880 --> 00:32:30.880]  不過他漏了一件事
[00:32:30.880 --> 00:32:31.880]  漏了一個強心
[00:32:31.880 --> 00:32:36.880]  沒有因為對神的愛
[00:32:36.880 --> 00:32:38.880]  和看到神對他的愛
[00:32:38.880 --> 00:32:42.880]  而產生這種忍耐的力量
[00:32:42.880 --> 00:32:43.880]  你說行嗎
[00:32:43.880 --> 00:32:44.880]  有關嗎
[00:32:44.880 --> 00:32:46.880]  當然有關
[00:32:46.880 --> 00:32:48.880]  力量很重要
[00:32:48.880 --> 00:32:51.880]  前一陣子我在
[00:32:51.880 --> 00:32:55.880]  旺角的地鐵站
[00:32:55.880 --> 00:32:56.880]  看到一個年輕人
[00:32:56.880 --> 00:32:57.880]  拿著一束花
[00:32:57.880 --> 00:32:59.880]  在等女朋友
[00:32:59.880 --> 00:33:01.880]  我就有很大感觸
[00:33:01.880 --> 00:33:03.880]  年輕人你叫他
[00:33:03.880 --> 00:33:05.880]  站在那裡等他媽媽
[00:33:05.880 --> 00:33:09.880]  五分鐘就走了
[00:33:09.880 --> 00:33:12.880]  叫他買一束花
[00:33:12.880 --> 00:33:13.880]  站在那裡等他阿婆
[00:33:13.880 --> 00:33:14.880]  不用指意
[00:33:14.880 --> 00:33:16.880]  坐下來也傻
[00:33:16.880 --> 00:33:18.880]  他拿著在那裡等
[00:33:18.880 --> 00:33:19.880]  面懵懵的還在等
[00:33:19.880 --> 00:33:20.880]  為什麼
[00:33:20.880 --> 00:33:21.880]  女朋友嘛
[00:33:21.880 --> 00:33:22.880]  等
[00:33:22.880 --> 00:33:24.880]  有愛嘛
[00:33:24.880 --> 00:33:26.880]  他又不是特別厲害
[00:33:26.880 --> 00:33:28.880]  又不是特別有意志強
[00:33:28.880 --> 00:33:30.880]  不過他有愛的力量來的時候
[00:33:30.880 --> 00:33:32.880]  他做到他本來做不到的事
[00:33:32.880 --> 00:33:34.880]  半個小時他都可以站在那裡
[00:33:34.880 --> 00:33:36.880]  面懵懵的拿著花在那裡
[00:33:36.880 --> 00:33:38.880]  人們都走過去看他
[00:33:38.880 --> 00:33:39.880]  不怕
[00:33:39.880 --> 00:33:40.880]  為什麼
[00:33:40.880 --> 00:33:41.880]  有女朋友嘛
[00:33:41.880 --> 00:33:42.880]  愛啊
[00:33:42.880 --> 00:33:43.880]  你明白嗎
[00:33:43.880 --> 00:33:45.880]  有真正的愛的力量
[00:33:45.880 --> 00:33:47.880]  你會發覺一個人
[00:33:47.880 --> 00:33:48.880]  他本來做不到的事
[00:33:48.880 --> 00:33:49.880]  他可以做到
[00:33:49.880 --> 00:33:51.880]  這個是以弗所教會
[00:33:51.880 --> 00:33:53.880]  所缺少的東西
[00:33:53.880 --> 00:33:55.880]  所以神好知道
[00:33:55.880 --> 00:33:57.880]  你沒有了那個力量
[00:33:57.880 --> 00:33:59.880]  你的力量是
[00:33:59.880 --> 00:34:01.880]  不過是來自你的精明
[00:34:01.880 --> 00:34:03.880]  來自你的用耐力
[00:34:03.880 --> 00:34:05.880]  能夠
[00:34:05.880 --> 00:34:07.880]  能夠忍受
[00:34:07.880 --> 00:34:09.880]  不過你沒有來自你對我的愛
[00:34:09.880 --> 00:34:11.880]  和你對頂指的愛
[00:34:11.880 --> 00:34:13.880]  你對人的愛
[00:34:13.880 --> 00:34:15.880]  令到你可以有這種的耐性
[00:34:15.880 --> 00:34:17.880]  去關懷
[00:34:17.880 --> 00:34:19.880]  去扶持
[00:34:19.880 --> 00:34:21.880]  你沒有因為我和你的愛
[00:34:21.880 --> 00:34:23.880]  你能夠去
[00:34:23.880 --> 00:34:25.880]  接受那些挑戰
[00:34:25.880 --> 00:34:27.880]  你不會去
[00:34:27.880 --> 00:34:29.880]  單單憑自己的力量
[00:34:29.880 --> 00:34:31.880]  去忍受
[00:34:31.880 --> 00:34:33.880]  這個就是愛的力量
[00:34:33.880 --> 00:34:35.880]  好有趣的
[00:34:35.880 --> 00:34:37.880]  你知道嗎 人是這樣的
[00:34:37.880 --> 00:34:39.880]  隨著年日的增長
[00:34:39.880 --> 00:34:41.880]  很有意思的 聖經說
[00:34:41.880 --> 00:34:43.880]  你沒有了什麼 沒了起初的愛
[00:34:43.880 --> 00:34:45.880]  所以你要回想
[00:34:45.880 --> 00:34:47.880]  你那時候是怎樣愛的
[00:34:47.880 --> 00:34:49.880]  你在那裡
[00:34:49.880 --> 00:34:51.880]  你走起來 你悔改
[00:34:51.880 --> 00:34:53.880]  你起來 為什麼隨著年日的時候
[00:34:53.880 --> 00:34:55.880]  有這樣的變化
[00:34:55.880 --> 00:34:57.880]  好有趣的 因為
[00:34:57.880 --> 00:34:59.880]  很多時候我們這樣 一個精明的人
[00:34:59.880 --> 00:35:01.880]  一個堅忍的人 隨著年日
[00:35:01.880 --> 00:35:03.880]  他會越來越厲害
[00:35:03.880 --> 00:35:05.880]  因為那些挑戰 那些困難是不等你的
[00:35:05.880 --> 00:35:07.880]  年年都有 不斷地來
[00:35:07.880 --> 00:35:09.880]  所以你越練就越厲害
[00:35:09.880 --> 00:35:11.880]  越練你的意志就越堅強
[00:35:11.880 --> 00:35:13.880]  ok
[00:35:13.880 --> 00:35:15.880]  那你就越看
[00:35:15.880 --> 00:35:17.880]  就精明 你想了一件事
[00:35:17.880 --> 00:35:19.880]  你發覺你自己能夠越過了
[00:35:19.880 --> 00:35:21.880]  那個困難 於是你下次
[00:35:21.880 --> 00:35:23.880]  就越有信心 於是其實
[00:35:23.880 --> 00:35:25.880]  這個會進步的
[00:35:25.880 --> 00:35:27.880]  隨著年日 一個人的精明
[00:35:27.880 --> 00:35:29.880]  好像伊弗所教會那樣 看那些真理
[00:35:29.880 --> 00:35:31.880]  對人的事 還有
[00:35:31.880 --> 00:35:33.880]  那些忍耐力 是增加的
[00:35:33.880 --> 00:35:35.880]  不過相反來說
[00:35:35.880 --> 00:35:37.880]  隨著年日
[00:35:37.880 --> 00:35:39.880]  愛會褪色的
[00:35:39.880 --> 00:35:41.880]  因為愛是一種關係
[00:35:41.880 --> 00:35:43.880]  愛裡面
[00:35:43.880 --> 00:35:45.880]  對方不是經常要求你
[00:35:45.880 --> 00:35:47.880]  困難是不等你的
[00:35:47.880 --> 00:35:49.880]  他自己會來的 他經常提醒你
[00:35:49.880 --> 00:35:51.880]  你要挑戰 你要面對困難
[00:35:51.880 --> 00:35:53.880]  你逃不掉的
[00:35:53.880 --> 00:35:55.880]  就闖過去 闖過去之後
[00:35:55.880 --> 00:35:57.880]  又再進一步
[00:35:57.880 --> 00:35:59.880]  所以忍耐是可以進步的
[00:35:59.880 --> 00:36:01.880]  當然你中途放棄就沒得說
[00:36:01.880 --> 00:36:03.880]  如果你不放棄的話 你是會進步的
