
[00:00:00.000 --> 00:00:06.000]  好了 舊社會 舊時代不用說了
[00:15:18.000 --> 00:15:20.000]  現在個個都見到
[00:15:20.000 --> 00:15:22.000]  無論在地鐵、超級市場
[00:15:22.000 --> 00:15:24.000]  在自助餐的地方
[00:15:24.000 --> 00:15:26.000]  尤其是來自偉大祖國
[00:15:26.000 --> 00:15:28.000]  是不是
[00:15:28.000 --> 00:15:30.000]  一孩政策
[00:15:30.000 --> 00:15:32.000]  每個小孩都有六個人縱他
[00:15:32.000 --> 00:15:34.000]  外祖父母
[00:15:34.000 --> 00:15:36.000]  一個人縱都壞
[00:15:36.000 --> 00:15:38.000]  不要說六個
[00:15:38.000 --> 00:15:40.000]  不壞
[00:15:40.000 --> 00:15:42.000]  中國傳統說家山有福
[00:15:42.000 --> 00:15:44.000]  基督教說上帝照顧
[00:15:44.000 --> 00:15:46.000]  人很軟弱
[00:15:46.000 --> 00:15:48.000]  縱必壞
[00:15:48.000 --> 00:15:50.000]  縱而不壞
[00:15:50.000 --> 00:15:52.000]  極少
[00:15:52.000 --> 00:15:54.000]  無分中外
[00:15:54.000 --> 00:15:56.000]  我們不要只罵中國人
[00:15:56.000 --> 00:15:58.000]  人就是軟弱
[00:15:58.000 --> 00:16:00.000]  都是重男輕女
[00:16:00.000 --> 00:16:02.000]  但那時沒有歷史
[00:16:02.000 --> 00:16:04.000]  自從有文字
[00:16:04.000 --> 00:16:06.000]  自從有文化之後
[00:16:06.000 --> 00:16:08.000]  以體力為主
[00:16:08.000 --> 00:16:10.000]  無論耕田打仗都是靠體力
[00:16:10.000 --> 00:16:12.000]  自然男性掌握了主宰權
[00:16:12.000 --> 00:16:14.000]  可以這樣理解
[00:16:14.000 --> 00:16:16.000]  現代正在變
[00:16:16.000 --> 00:16:18.000]  所以說不要說說
[00:16:18.000 --> 00:16:20.000]  你扔番茄下來
[00:16:20.000 --> 00:16:22.000]  請港元道之後
[00:16:22.000 --> 00:16:24.000]  愛妻子才去
[00:16:24.000 --> 00:16:26.000]  讓師母去加菜
[00:16:26.000 --> 00:16:28.000]  反正有番茄幾個就整整
[00:16:28.000 --> 00:16:30.000]  一定是
[00:16:30.000 --> 00:16:32.000]  根本一定
[00:16:32.000 --> 00:16:34.000]  男性的自私
[00:16:34.000 --> 00:16:36.000]  以中國男人來說
[00:16:36.000 --> 00:16:38.000]  剝奪了教育權
[00:16:38.000 --> 00:16:40.000]  女子無才便是德
[00:16:40.000 --> 00:16:42.000]  根本人的劣根性
[00:16:42.000 --> 00:16:44.000]  就是幫助自己族群壓抑
[00:16:44.000 --> 00:16:46.000]  所以才剝奪了
[00:16:46.000 --> 00:16:48.000]  他的知識
[00:16:48.000 --> 00:16:50.000]  後來還紮腳
[00:16:50.000 --> 00:16:52.000]  你不要說不服男人
[00:16:52.000 --> 00:16:54.000]  但其實因此
[00:16:54.000 --> 00:16:56.000]  父母必然容易重男輕女
[00:16:56.000 --> 00:16:58.000]  有時還有殘跡
[00:16:58.000 --> 00:17:00.000]  有些著名人士的名字
[00:17:00.000 --> 00:17:02.000]  以前台灣有個著名的
[00:17:02.000 --> 00:17:04.000]  叫唐逆男
[00:17:04.000 --> 00:17:06.000]  一看名字就知道是女人
[00:17:06.000 --> 00:17:08.000]  逆男
[00:17:08.000 --> 00:17:10.000]  生前叫父母很失望
[00:17:10.000 --> 00:17:12.000]  希望是不是逆男
[00:17:12.000 --> 00:17:14.000]  都是男孩子
[00:17:14.000 --> 00:17:16.000]  或者陳勝男
[00:17:16.000 --> 00:17:18.000]  陳勝男即是比男人厲害
[00:17:18.000 --> 00:17:20.000]  這個一定是女人
[00:17:20.000 --> 00:17:22.000]  或者甚麼大弟
[00:17:22.000 --> 00:17:24.000]  大弟即是大的兒子
[00:17:24.000 --> 00:17:26.000]  這些充分代表父母的計算心
[00:17:26.000 --> 00:17:28.000]  生兒育女本來就像父母
[00:17:28.000 --> 00:17:30.000]  愛應該最無私
[00:17:30.000 --> 00:17:32.000]  都有私的情份
[00:17:32.000 --> 00:17:34.000]  是不是
[00:17:34.000 --> 00:17:36.000]  阿嫲那些更加重要
[00:17:36.000 --> 00:17:38.000]  每個小女孩都受過很多害處
[00:17:38.000 --> 00:17:40.000]  很想下一代
[00:17:40.000 --> 00:17:42.000]  又是
[00:17:42.000 --> 00:17:44.000]  照人家的故事
[00:17:44.000 --> 00:17:46.000]  生了個小孩去醫院探訪
[00:17:46.000 --> 00:17:48.000]  如果生個男孫
[00:17:48.000 --> 00:17:50.000]  都喜歡你
[00:17:50.000 --> 00:17:52.000]  都好
[00:17:52.000 --> 00:17:54.000]  生幾個
[00:17:54.000 --> 00:17:56.000]  以前有個長輩
[00:17:56.000 --> 00:17:58.000]  真有其人十里迢事
[00:17:58.000 --> 00:18:00.000]  有一個太太直生七個女
[00:18:00.000 --> 00:18:02.000]  後來太太去世
[00:18:02.000 --> 00:18:04.000]  逐娶
[00:18:04.000 --> 00:18:06.000]  再嫁
[00:18:06.000 --> 00:18:08.000]  都是女人
[00:18:08.000 --> 00:18:10.000]  認命
[00:18:10.000 --> 00:18:12.000]  是不是
[00:18:12.000 --> 00:18:14.000]  但為何人會這樣
[00:18:14.000 --> 00:18:16.000]  這是人的染藥表現
[00:18:16.000 --> 00:18:18.000]  其實都是自己生的
[00:18:18.000 --> 00:18:20.000]  上帝交給我們的產業
[00:18:20.000 --> 00:18:22.000]  應該平等對待
[00:18:22.000 --> 00:18:24.000]  當然可以理解人的心理
[00:18:24.000 --> 00:18:26.000]  但不能這樣
[00:18:26.000 --> 00:18:28.000]  還有一個常見現象
[00:18:28.000 --> 00:18:30.000]  就是那些慈母
[00:18:30.000 --> 00:18:32.000]  特別是能幹的媽媽
[00:18:32.000 --> 00:18:34.000]  更加容易
[00:18:34.000 --> 00:18:36.000]  容易不是多
[00:18:36.000 --> 00:18:38.000]  慈母多敗
[00:18:38.000 --> 00:18:40.000]  現代女強人多
[00:18:40.000 --> 00:18:42.000]  我幾十年來
[00:18:42.000 --> 00:18:44.000]  都見過很多女強人
[00:18:44.000 --> 00:18:46.000]  都說她們是
[00:18:46.000 --> 00:18:48.000]  慈母多敗
[00:18:48.000 --> 00:18:50.000]  慈母強人多
[00:18:50.000 --> 00:18:52.000]  我幾十年來觀察
[00:18:52.000 --> 00:18:54.000]  媽媽更容易做男輕女
[00:18:54.000 --> 00:18:56.000]  真奇怪
[00:18:56.000 --> 00:18:58.000]  媽媽越能幹
[00:18:58.000 --> 00:19:00.000]  越容易
[00:19:00.000 --> 00:19:02.000]  兒子就越群雀仔
[00:19:02.000 --> 00:19:04.000]  真奇怪
[00:19:04.000 --> 00:19:06.000]  異性相吸
[00:19:06.000 --> 00:19:08.000]  這是普通現象
[00:19:08.000 --> 00:19:10.000]  當然你說我不是
[00:19:10.000 --> 00:19:12.000]  恭喜你
[00:19:12.000 --> 00:19:14.000]  加上現代人很少生女兒
[00:19:14.000 --> 00:19:16.000]  教育計劃等等
[00:19:16.000 --> 00:19:18.000]  所以更加矜貴
[00:19:18.000 --> 00:19:20.000]  矜貴不重要
[00:19:20.000 --> 00:19:22.000]  所以大家聽過那些
[00:19:22.000 --> 00:19:24.000]  官二代、富二代、貴二代
[00:19:24.000 --> 00:19:26.000]  到現在都流行說
[00:19:26.000 --> 00:19:28.000]  有些太子病、公主病
[00:19:28.000 --> 00:19:30.000]  所以刁蠻公主
[00:19:30.000 --> 00:19:32.000]  公主當然刁蠻
[00:19:32.000 --> 00:19:34.000]  所以有一個俗語
[00:19:34.000 --> 00:19:36.000]  其實是錯的
[00:19:36.000 --> 00:19:38.000]  說皇帝女不休嫁
[00:19:38.000 --> 00:19:40.000]  錯啊
[00:19:40.000 --> 00:19:42.000]  以歷史來說
[00:19:42.000 --> 00:19:44.000]  皇帝女通常嫁出
[00:19:44.000 --> 00:19:46.000]  做駙馬
[00:19:46.000 --> 00:19:48.000]  有些寺人史實沒有人想做駙馬
[00:19:48.000 --> 00:19:50.000]  你知道駙馬這個名字
[00:19:50.000 --> 00:19:52.000]  你隨便一提
[00:19:52.000 --> 00:19:54.000]  你聽的粵劇多
[00:19:54.000 --> 00:19:56.000]  駙馬要識解才行
[00:19:56.000 --> 00:19:58.000]  駙就是附屬
[00:19:58.000 --> 00:20:00.000]  駙是馬字邊的身造
[00:20:00.000 --> 00:20:02.000]  Appendix是甚麼意思
[00:20:02.000 --> 00:20:04.000]  是拉著的
[00:20:04.000 --> 00:20:06.000]  駙馬其實是
[00:20:06.000 --> 00:20:08.000]  做皇帝的拉車邊
[00:20:08.000 --> 00:20:10.000]  邊有男人自尊心
[00:20:10.000 --> 00:20:12.000]  邊沒有人想做
[00:20:12.000 --> 00:20:14.000]  因為在京生慣養
[00:20:14.000 --> 00:20:16.000]  家裡習慣了
[00:20:16.000 --> 00:20:18.000]  以前在香港讀書
[00:20:18.000 --> 00:20:20.000]  放假暑假去加勒比海
[00:20:20.000 --> 00:20:22.000]  暑假去泥苑
[00:20:22.000 --> 00:20:24.000]  這麼老套
[00:20:24.000 --> 00:20:26.000]  我們暑假去泥苑長大
[00:20:26.000 --> 00:20:28.000]  人家去加勒比海
[00:20:28.000 --> 00:20:30.000]  怎麼和呢
[00:20:30.000 --> 00:20:32.000]  加勒比海和維多利亞海差得遠
[00:20:32.000 --> 00:20:34.000]  他就自然
[00:20:34.000 --> 00:20:36.000]  然後就覺得
[00:20:36.000 --> 00:20:38.000]  大家聽過粵劇
[00:20:38.000 --> 00:20:40.000]  一首叫《醉打金枝》
[00:20:40.000 --> 00:20:42.000]  郭子儀的兒子
[00:20:42.000 --> 00:20:44.000]  拜壽
[00:20:44.000 --> 00:20:46.000]  他的女兒是刁蠻公主
[00:20:46.000 --> 00:20:48.000]  不肯
[00:20:48.000 --> 00:20:50.000]  這個故事你聽過
[00:20:50.000 --> 00:20:52.000]  令她的丈夫
[00:20:52.000 --> 00:20:54.000]  被弟兄姊妹燒
[00:20:54.000 --> 00:20:56.000]  回到法庭
[00:20:56.000 --> 00:20:58.000]  刁蠻少爺被刁蠻公主打架
[00:20:58.000 --> 00:21:00.000]  喝醉了
[00:21:00.000 --> 00:21:02.000]  那個說
[00:21:02.000 --> 00:21:04.000]  我找我爸爸
[00:21:04.000 --> 00:21:06.000]  我爸爸是皇帝
[00:21:06.000 --> 00:21:08.000]  郭子儀的兒子說
[00:21:08.000 --> 00:21:10.000]  這真是郭子儀
[00:21:10.000 --> 00:21:12.000]  唐朝全靠他
[00:21:12.000 --> 00:21:14.000]  這件事大事
[00:21:14.000 --> 00:21:16.000]  那時君子專制
[00:21:16.000 --> 00:21:18.000]  郭子儀隔起兒子
[00:21:18.000 --> 00:21:20.000]  去見唐代宗請罪
[00:21:20.000 --> 00:21:22.000]  這些故事你沒聽過
[00:21:22.000 --> 00:21:24.000]  真可惜
[00:21:24.000 --> 00:21:26.000]  好在唐代宗開通
[00:21:26.000 --> 00:21:28.000]  唐代宗自己也知道形勢
[00:21:28.000 --> 00:21:30.000]  國家靠他就像清朝靠形勢
[00:21:30.000 --> 00:21:32.000]  靠這個曾國藩
[00:21:32.000 --> 00:21:34.000]  輕家算了
[00:21:34.000 --> 00:21:36.000]  漢朝人有句說話
[00:21:36.000 --> 00:21:38.000]  漢朝之事已經古語
[00:21:38.000 --> 00:21:40.000]  現在更加三千年
[00:21:40.000 --> 00:21:42.000]  這句說話到現在將來都對
[00:21:42.000 --> 00:21:44.000]  不知不龍
[00:21:44.000 --> 00:21:46.000]  不作阿姑阿雍
[00:21:46.000 --> 00:21:48.000]  當時皇帝沒這樣說
[00:21:48.000 --> 00:21:50.000]  輕家算了
[00:21:50.000 --> 00:21:52.000]  我們兩個老人家
[00:21:52.000 --> 00:21:54.000]  好在皇帝通達
[00:21:54.000 --> 00:21:56.000]  不怕什麼
[00:21:56.000 --> 00:21:58.000]  不知不龍
[00:21:58.000 --> 00:22:00.000]  即是扮龍以診
[00:22:00.000 --> 00:22:02.000]  如果不是支線不是龍
[00:22:02.000 --> 00:22:04.000]  都無謂做家公家婆
[00:22:04.000 --> 00:22:06.000]  不要聽那麼多
[00:22:06.000 --> 00:22:08.000]  要扮龍扮啞
[00:22:08.000 --> 00:22:10.000]  現在一樣對
[00:22:10.000 --> 00:22:12.000]  做人父母還諸多干預
[00:22:12.000 --> 00:22:14.000]  比年輕一代討厭
[00:22:14.000 --> 00:22:16.000]  不吸收歷史教訓
[00:22:16.000 --> 00:22:18.000]  只會自己的事
[00:22:18.000 --> 00:22:20.000]  現在太子病公子病
[00:22:20.000 --> 00:22:22.000]  越來越多
[00:22:22.000 --> 00:22:24.000]  廣東十二峰山骨大頭菜中華
[00:22:24.000 --> 00:22:26.000]  現在滿行都行
[00:22:26.000 --> 00:22:28.000]  尤其近年
[00:22:28.000 --> 00:22:30.000]  我住北韓
[00:22:30.000 --> 00:22:32.000]  我以前住車場
[00:22:32.000 --> 00:22:34.000]  到現在車場爆見
[00:22:34.000 --> 00:22:36.000]  嘩 多人食煙
[00:22:36.000 --> 00:22:38.000]  不得了
[00:22:38.000 --> 00:22:40.000]  個個都衣光頸靚
[00:22:40.000 --> 00:22:42.000]  車場塗滿沙塵白沫
[00:22:42.000 --> 00:22:44.000]  整個車場煙多到不得了
[00:22:44.000 --> 00:22:46.000]  那些一看就知道是官二代
[00:22:46.000 --> 00:22:48.000]  貴二代
[00:22:48.000 --> 00:22:50.000]  他爸爸薛理剛
[00:22:50.000 --> 00:22:52.000]  貴仔的屋買了
[00:22:52.000 --> 00:22:54.000]  車場現在屋幾貴
[00:22:54.000 --> 00:22:56.000]  因為他父親錢多
[00:22:56.000 --> 00:22:58.000]  一企過 公樓那麼老土
[00:22:58.000 --> 00:23:00.000]  我們公都供不起
[00:23:00.000 --> 00:23:02.000]  你說那些皮你怎麼頂
[00:23:02.000 --> 00:23:04.000]  唉 真是皮
[00:23:04.000 --> 00:23:06.000]  如果不是你就
[00:23:06.000 --> 00:23:08.000]  什麼來什麼來都整你
[00:23:08.000 --> 00:23:10.000]  你都知道近來的新聞
[00:23:10.000 --> 00:23:12.000]  那些不就是官二代
[00:23:12.000 --> 00:23:14.000]  不就是公主
[00:23:14.000 --> 00:23:16.000]  你想想是集體造壞
[00:23:16.000 --> 00:23:18.000]  所以為什麼說
[00:23:18.000 --> 00:23:20.000]  現代做女一樣難
[00:23:20.000 --> 00:23:22.000]  做仔就難
[00:23:22.000 --> 00:23:24.000]  就是如何避免被眾
[00:23:24.000 --> 00:23:26.000]  當然我們三子公祖一說
[00:23:26.000 --> 00:23:28.000]  養不孝就父之過
[00:23:28.000 --> 00:23:30.000]  教不賢就父之多
[00:23:30.000 --> 00:23:32.000]  是不是 仍然正確
[00:23:32.000 --> 00:23:34.000]  這句
[00:23:34.000 --> 00:23:36.000]  好 那就小孩子
[00:23:36.000 --> 00:23:38.000]  他沒有自確 他不懂
[00:23:38.000 --> 00:23:40.000]  那幾年已經中賴了
[00:23:40.000 --> 00:23:42.000]  長大後想
[00:23:42.000 --> 00:23:44.000]  那叫回來也很難
[00:23:44.000 --> 00:23:46.000]  好了
[00:23:46.000 --> 00:23:48.000]  到賤賤人性
[00:23:48.000 --> 00:23:50.000]  貴父做仔那個
[00:23:50.000 --> 00:23:52.000]  能夠自覺 自免
[00:23:52.000 --> 00:23:54.000]  所以為什麼如同子一學
[00:23:54.000 --> 00:23:56.000]  自小大起教育館那麼重要
[00:23:56.000 --> 00:23:58.000]  我自己都很自私信主
[00:23:58.000 --> 00:24:00.000]  所以有時有些兒女媽媽
[00:24:00.000 --> 00:24:02.000]  我都覺得我都很大責任
[00:24:02.000 --> 00:24:04.000]  所以做仔女
[00:24:04.000 --> 00:24:06.000]  就是這件事 長大後
[00:24:06.000 --> 00:24:08.000]  你又沒那麼自覺
[00:24:08.000 --> 00:24:10.000]  這件事其實都是因著
[00:24:10.000 --> 00:24:12.000]  不是生出來就有
[00:24:12.000 --> 00:24:14.000]  沒自覺就一直站下去
[00:24:14.000 --> 00:24:16.000]  一直進下去
[00:24:16.000 --> 00:24:18.000]  前陣子香港的新聞
[00:24:18.000 --> 00:24:20.000]  你見有些富豪第二代
[00:24:20.000 --> 00:24:22.000]  富豪第三代 嘩 那種嘴臉
[00:24:22.000 --> 00:24:24.000]  我不用指名道姓
[00:24:24.000 --> 00:24:26.000]  我都看過很多電視上
[00:24:26.000 --> 00:24:28.000]  活靈活異
[00:24:28.000 --> 00:24:30.000]  這些不是由頭到尾
[00:24:30.000 --> 00:24:32.000]  自小就已經中華
[00:24:32.000 --> 00:24:34.000]  所以
[00:24:34.000 --> 00:24:36.000]  如果
[00:24:36.000 --> 00:24:38.000]  長大後能夠肯
[00:24:38.000 --> 00:24:40.000]  所謂長大就十多歲以後
[00:24:40.000 --> 00:24:42.000]  能夠有自覺心
[00:24:42.000 --> 00:24:44.000]  提摩太前書四章十二節
[00:24:44.000 --> 00:24:46.000]  所謂不可叫人小看你年輕
[00:24:46.000 --> 00:24:50.000]  不要讓人輕視你
[00:24:50.000 --> 00:24:52.000]  小時候不懂
[00:24:52.000 --> 00:24:54.000]  即是說要長進
[00:24:54.000 --> 00:24:56.000]  總要
[00:24:56.000 --> 00:24:58.000]  在言語行為
[00:24:58.000 --> 00:25:00.000]  愛心信心
[00:25:00.000 --> 00:25:04.000]  清潔上都作信徒的榜樣
[00:25:04.000 --> 00:25:06.000]  阿寶羅勉勵他這個世侄
[00:25:06.000 --> 00:25:08.000]  勉勵這個屬靈的兒子
[00:25:08.000 --> 00:25:10.000]  提摩太的說話真的很對
[00:25:10.000 --> 00:25:14.000]  不可叫人小看你年輕
[00:25:14.000 --> 00:25:18.000]  做男人的難處
[00:25:18.000 --> 00:25:20.000]  第一階段就是做仔的難處
[00:25:20.000 --> 00:25:22.000]  不要讓人輕視你
[00:25:22.000 --> 00:25:26.000]  哎呀,看不懂仔解,有怪莫怪
[00:25:26.000 --> 00:25:30.000]  被人原諒本身是一種恥辱
[00:25:30.000 --> 00:25:34.000]  大家有沒有聽過古人的一個勉勵
[00:25:34.000 --> 00:25:36.000]  被人原諒當然好事
[00:25:36.000 --> 00:25:38.000]  自己做事被人原諒
[00:25:38.000 --> 00:25:40.000]  但時時被人原諒本身就是恥辱
[00:25:40.000 --> 00:25:42.000]  你做的事錯多才會被人原諒
[00:25:42.000 --> 00:25:44.000]  無論任何年齡
[00:25:44.000 --> 00:25:46.000]  被人原諒本身就應該是一種警惕
[00:25:46.000 --> 00:25:48.000]  為什麼我要被人原諒
[00:25:48.000 --> 00:25:50.000]  當然是我做錯
[00:25:50.000 --> 00:25:54.000]  第二,不可讓人小看你年輕
[00:25:54.000 --> 00:25:58.000]  原諒他年輕
[00:25:58.000 --> 00:26:00.000]  如果這小孩子能夠自覺
[00:26:00.000 --> 00:26:02.000]  應該以此為恥辱
[00:26:02.000 --> 00:26:04.000]  我為什麼要被人說我小孩子不懂得洗衣服
[00:26:04.000 --> 00:26:08.000]  我為什麼不懂得生育
[00:26:08.000 --> 00:26:10.000]  能夠這樣想這小孩子有結果
[00:26:10.000 --> 00:26:12.000]  能夠這樣想的不是很多
[00:26:12.000 --> 00:26:16.000]  這個就是對我的教訓
[00:26:16.000 --> 00:26:18.000]  第二個階段
[00:26:18.000 --> 00:26:22.000]  你不用看手錶
[00:26:22.000 --> 00:26:24.000]  三個階段是平均的
[00:26:24.000 --> 00:26:26.000]  第二個階段
[00:26:26.000 --> 00:26:28.000]  先回答八個
[00:26:28.000 --> 00:26:32.000]  說了八個字的難不知不覺
[00:26:32.000 --> 00:26:34.000]  說些
[00:26:34.000 --> 00:26:36.000]  不看了
[00:26:36.000 --> 00:26:38.000]  為人夫的難
[00:26:38.000 --> 00:26:40.000]  其實只說一行也說幾個小時
[00:26:40.000 --> 00:26:42.000]  為人夫的難多難說
[00:26:42.000 --> 00:26:44.000]  夫婦之道苦
[00:26:44.000 --> 00:26:46.000]  真是
[00:26:46.000 --> 00:26:48.000]  古人也說
[00:26:48.000 --> 00:26:50.000]  為人丈夫的困難
[00:26:50.000 --> 00:26:52.000]  那種學問的大處
[00:26:52.000 --> 00:26:54.000]  向來人們有關的意見多
[00:26:54.000 --> 00:26:56.000]  你給他一百倍時間
[00:26:56.000 --> 00:26:58.000]  一千倍的學問
[00:26:58.000 --> 00:27:00.000]  也說不清
[00:27:00.000 --> 00:27:02.000]  做人根本不容易
[00:27:02.000 --> 00:27:04.000]  男女兩性的生理心理不同
[00:27:04.000 --> 00:27:06.000]  你還是二人世界
[00:27:06.000 --> 00:27:08.000]  旁邊有多少姨媽姑
[00:27:08.000 --> 00:27:10.000]  兩個家庭
[00:27:10.000 --> 00:27:12.000]  亞當亞蛙結合最容易的
[00:27:12.000 --> 00:27:14.000]  避開就容易
[00:27:14.000 --> 00:27:16.000]  一個去北極一個去南極
[00:27:16.000 --> 00:27:18.000]  看不到
[00:27:18.000 --> 00:27:20.000]  一個去資座一個去私座
[00:27:20.000 --> 00:27:22.000]  一樣在走廊看不到
[00:27:22.000 --> 00:27:24.000]  可以接你
[00:27:24.000 --> 00:27:26.000]  最精簡
[00:27:26.000 --> 00:27:28.000]  五章十二五節
[00:27:28.000 --> 00:27:30.000]  做丈夫的要愛你的妻子
[00:27:30.000 --> 00:27:32.000]  正如基督愛教會
[00:27:32.000 --> 00:27:34.000]  其實
[00:27:34.000 --> 00:27:36.000]  夫妻之間
[00:27:36.000 --> 00:27:38.000]  說是容易的
[00:27:38.000 --> 00:27:40.000]  輕輕我我
[00:27:40.000 --> 00:27:42.000]  愛人相處
[00:27:42.000 --> 00:27:44.000]  有愛神而愛人
[00:27:44.000 --> 00:27:46.000]  愛人而愛己
[00:27:46.000 --> 00:27:48.000]  當然說是容易
[00:27:48.000 --> 00:27:50.000]  一萬倍困難
[00:27:50.000 --> 00:27:52.000]  最重要是反映基本的說話
[00:27:52.000 --> 00:27:54.000]  還有
[00:27:54.000 --> 00:27:56.000]  我們也知道
[00:27:56.000 --> 00:27:58.000]  現代的男人有時比古代的男人更難
[00:27:58.000 --> 00:28:00.000]  現代我們一夫一妻制
[00:28:00.000 --> 00:28:02.000]  男女平等
[00:28:02.000 --> 00:28:04.000]  教育機會一樣
[00:28:04.000 --> 00:28:06.000]  但社交機會又多了
[00:28:06.000 --> 00:28:08.000]  抵抗誘惑的能力
[00:28:08.000 --> 00:28:10.000]  女人都是這麼弱
[00:28:10.000 --> 00:28:12.000]  但現在男女的社交公開
[00:28:12.000 --> 00:28:14.000]  抵抗各種的引誘
[00:28:14.000 --> 00:28:16.000]  就更加困難
[00:28:16.000 --> 00:28:18.000]  大家都知道我在說什麼
[00:28:18.000 --> 00:28:20.000]  所以我時時說
[00:28:20.000 --> 00:28:22.000]  近年都這樣
[00:28:22.000 --> 00:28:24.000]  展祖文那句是最好的
[00:28:24.000 --> 00:28:26.000]  不要我們預見試探
[00:28:26.000 --> 00:28:28.000]  拯救我們脫離兇惡
[00:28:28.000 --> 00:28:30.000]  真的試探來到
[00:28:30.000 --> 00:28:32.000]  真的有人可以花後
[00:28:32.000 --> 00:28:34.000]  千萬不要以為柳下位坐懷不亂
[00:28:34.000 --> 00:28:36.000]  柳上位柳中位就不得了
[00:28:36.000 --> 00:28:38.000]  坐懷不亂
[00:28:38.000 --> 00:28:40.000]  第二樣是怎樣呢
[00:28:40.000 --> 00:28:42.000]  根本就是試探來到
[00:28:42.000 --> 00:28:44.000]  所以說聖經裡面最好的教訓就是
[00:28:44.000 --> 00:28:46.000]  裡面的人真的沒有完整的人
[00:28:46.000 --> 00:28:48.000]  我不敢說沒有好人
[00:28:48.000 --> 00:28:50.000]  唯一的好人就是耶穌基督
[00:28:50.000 --> 00:28:52.000]  以神化身做人
[00:28:52.000 --> 00:28:54.000]  所以好
[00:28:54.000 --> 00:28:56.000]  人來說
[00:28:56.000 --> 00:28:58.000]  以色列人的唐太宗說的一萬次
[00:28:58.000 --> 00:29:00.000]  大衛就犯最大的
[00:29:00.000 --> 00:29:02.000]  這不就說明了
[00:29:02.000 --> 00:29:04.000]  所以唯有就是
[00:29:04.000 --> 00:29:06.000]  唯有就是祈禱上帝
[00:29:06.000 --> 00:29:08.000]  憐憫
[00:29:08.000 --> 00:29:10.000]  孔夫子論語都說過
[00:29:10.000 --> 00:29:12.000]  君子有三戒
[00:29:12.000 --> 00:29:14.000]  年輕之時血氣方剛
[00:29:14.000 --> 00:29:16.000]  血氣未定
[00:29:16.000 --> 00:29:18.000]  戒之在即
[00:29:18.000 --> 00:29:20.000]  壯年之時血氣既成
[00:29:20.000 --> 00:29:22.000]  戒之在鬥
[00:29:22.000 --> 00:29:24.000]  及其老也
[00:29:24.000 --> 00:29:26.000]  戒之在德
[00:29:26.000 --> 00:29:28.000]  戒之在人
[00:29:28.000 --> 00:29:30.000]  納至為善由得我行
[00:29:30.000 --> 00:29:32.000]  出來由不得我
[00:29:32.000 --> 00:29:34.000]  你看豬八戒多糟糕
[00:29:34.000 --> 00:29:36.000]  八戒都戒不掉
[00:29:36.000 --> 00:29:38.000]  是不是
[00:29:38.000 --> 00:29:40.000]  你看小說有時
[00:29:40.000 --> 00:29:42.000]  深入些哲學眼光你知道
[00:29:42.000 --> 00:29:44.000]  裡面的人物就是人性的象徵
[00:29:44.000 --> 00:29:46.000]  是不是
[00:29:46.000 --> 00:29:48.000]  豬悟空就代表意志
[00:29:48.000 --> 00:29:50.000]  所以心源意馬
[00:29:50.000 --> 00:29:52.000]  一個關斗雲十萬八千里
[00:29:52.000 --> 00:29:54.000]  豬八戒代表人的慾望
[00:29:54.000 --> 00:29:56.000]  譬如找隻豬找隻貝斯董
[00:29:56.000 --> 00:29:58.000]  有呢有老
[00:29:58.000 --> 00:30:00.000]  有個象徵
[00:30:00.000 --> 00:30:02.000]  豬八戒
[00:30:02.000 --> 00:30:04.000]  其實孔夫子說血氣未定
[00:30:04.000 --> 00:30:06.000]  年輕之時戒之在即
[00:30:06.000 --> 00:30:08.000]  都不是一定如此
[00:30:08.000 --> 00:30:10.000]  是不是
[00:30:10.000 --> 00:30:12.000]  真是可能六七歲以後
[00:30:12.000 --> 00:30:14.000]  到八九十歲都要
[00:30:14.000 --> 00:30:16.000]  一生的
[00:30:16.000 --> 00:30:18.000]  的隱憂
[00:30:18.000 --> 00:30:20.000]  是不是
[00:30:20.000 --> 00:30:22.000]  所以為人夫之難
[00:30:22.000 --> 00:30:24.000]  固然夫婦相處之道極之大學問
[00:30:24.000 --> 00:30:26.000]  還有外面社會
[00:30:26.000 --> 00:30:28.000]  是不是
[00:30:28.000 --> 00:30:30.000]  有些人
[00:30:30.000 --> 00:30:32.000]  現在通街通巷
[00:30:32.000 --> 00:30:34.000]  書報電腦有很多我還未學
[00:30:34.000 --> 00:30:36.000]  那些全部都是隱憂
[00:30:36.000 --> 00:30:38.000]  怎麼樣
[00:30:38.000 --> 00:30:40.000]  是不是
[00:30:40.000 --> 00:30:42.000]  一下不小心
[00:30:42.000 --> 00:30:44.000]  一念之差千年道行一朝喪
[00:30:44.000 --> 00:30:46.000]  那時就一沉百踩
[00:30:46.000 --> 00:30:48.000]  報紙上那些都是人
[00:30:48.000 --> 00:30:50.000]  為何要投條新聞
[00:30:50.000 --> 00:30:52.000]  就是環境隱憂
[00:30:52.000 --> 00:30:54.000]  不是兩大死穴
[00:30:54.000 --> 00:30:56.000]  不是財就積
[00:30:56.000 --> 00:30:58.000]  後史隱憂反而少些
[00:30:58.000 --> 00:31:00.000]  人生無不出歸門
[00:31:00.000 --> 00:31:02.000]  阿拉伯世界又好包到十大
[00:31:02.000 --> 00:31:04.000]  很少人見到果井種
[00:31:04.000 --> 00:31:06.000]  鹹肉種會心思思
[00:31:06.000 --> 00:31:08.000]  但他現在不是包十大
