
[00:00:00.000 --> 00:00:04.320]  好 各位大明星 各位早晨
[00:21:30.520 --> 00:21:32.520]  來將耶穌處決
[00:21:32.520 --> 00:21:34.520]  這個顯然易見
[00:21:34.520 --> 00:21:37.520]  是一個公開的宣示
[00:21:37.520 --> 00:21:44.520]  這個宣示是給比拉多和他的同黨
[00:21:44.520 --> 00:21:48.520]  包括耶路撒冷公會的所有領袖
[00:21:48.520 --> 00:21:54.520]  包括大祭司 文士 長老 法尼塞人
[00:21:54.520 --> 00:21:56.520]  你想得出的人
[00:21:56.520 --> 00:21:58.520]  全部在這裏
[00:21:58.520 --> 00:21:59.520]  殺都該人
[00:21:59.520 --> 00:22:00.520]  全部都在這裏
[00:22:00.520 --> 00:22:02.520]  他們希望在這個地方裏面
[00:22:02.520 --> 00:22:06.520]  彰顯他們得勝的情況
[00:22:06.520 --> 00:22:11.520]  當我們去看見這班人的動機是這樣的時候
[00:22:11.520 --> 00:22:13.520]  我們就看見34節
[00:22:13.520 --> 00:22:22.520]  34節 於是乎這班兵兵就拿著苦膽調和的酒給耶穌喝
[00:22:22.520 --> 00:22:28.520]  他喝了不嘗了就不肯喝
[00:22:28.520 --> 00:22:35.520]  耶穌只是試試味就沒有喝了
[00:22:35.520 --> 00:22:37.520]  這是什麼來的呢
[00:22:37.520 --> 00:22:44.520]  為什麼要在這一刻調和苦膽調和酒給耶穌喝呢
[00:22:44.520 --> 00:22:46.520]  苦膽是什麼呢
[00:22:46.520 --> 00:22:48.520]  有很多研究的
[00:22:48.520 --> 00:22:50.520]  當然啦
[00:22:50.520 --> 00:22:53.520]  如果你看其他的福音書裏面
[00:22:53.520 --> 00:22:56.520]  也有其他的陳述
[00:22:56.520 --> 00:23:00.520]  說這是一種活躍的東西
[00:23:00.520 --> 00:23:03.520]  但是我再重複講一次
[00:23:03.520 --> 00:23:06.520]  不要將遞卷福音書的東西搬進來這裏講
[00:23:06.520 --> 00:23:08.520]  活躍的東西是貴的
[00:23:08.520 --> 00:23:13.520]  聽說好像有紙吸法壇功效
[00:23:13.520 --> 00:23:16.520]  你去藥材舖買一下很貴的
[00:23:16.520 --> 00:23:19.520]  不關事
[00:23:19.520 --> 00:23:22.520]  馬太是不記載這些是什麼
[00:23:22.520 --> 00:23:24.520]  但是告訴我們是苦膽
[00:23:24.520 --> 00:23:26.520]  簡單來說
[00:23:26.520 --> 00:23:28.520]  苦膽就是一些很苦的東西
[00:23:28.520 --> 00:23:30.520]  有些聖經學者研究說
[00:23:30.520 --> 00:23:34.520]  這可能是一些動物的膽汁的東西
[00:23:34.520 --> 00:23:36.520]  是什麼呢?
[00:23:36.520 --> 00:23:38.520]  沒有人知道
[00:23:38.520 --> 00:23:39.520]  或者是蛇膽穿背
[00:23:39.520 --> 00:23:41.520]  最重要的是
[00:23:41.520 --> 00:23:44.520]  這東西是不會正常地拿來喝的
[00:23:44.520 --> 00:23:50.520]  他就將它和酒混合
[00:23:50.520 --> 00:23:54.520]  有些所謂的學者
[00:23:54.520 --> 00:23:56.520]  包括信徒
[00:23:56.520 --> 00:23:59.520]  就嘗試在這裏作個解釋
[00:23:59.520 --> 00:24:02.520]  喝了這東西就能夠止痛
[00:24:02.520 --> 00:24:06.520]  這些純粹猜測的東西
[00:24:06.520 --> 00:24:08.520]  全部丟掉
[00:24:08.520 --> 00:24:10.520]  因為教會有很多這些猜測的東西
[00:24:10.520 --> 00:24:12.520]  因為我們有很多這些
[00:24:12.520 --> 00:24:14.520]  聽聞的傳聞
[00:24:14.520 --> 00:24:16.520]  又不去印證
[00:24:16.520 --> 00:24:18.520]  為什麼要止痛呢?
[00:24:18.520 --> 00:24:21.520]  有些人說洗腦耶穌死得久一點
[00:24:21.520 --> 00:24:22.520]  殘忍一點
[00:24:22.520 --> 00:24:24.520]  這些是你作的
[00:24:24.520 --> 00:24:25.520]  有沒有這樣說呢?
[00:24:25.520 --> 00:24:26.520]  沒有
[00:24:26.520 --> 00:24:28.520]  就麻煩將它丟掉
[00:24:28.520 --> 00:24:31.520]  但是在這段聖經裏面
[00:24:31.520 --> 00:24:34.520]  很肯定的一件事
[00:24:34.520 --> 00:24:37.520]  就是這些苦膽
[00:24:37.520 --> 00:24:40.520]  混合酒來給耶穌喝
[00:24:40.520 --> 00:24:42.520]  是不好喝的
[00:24:42.520 --> 00:24:45.520]  我怎麼知道不好喝呢?
[00:24:45.520 --> 00:24:48.520]  耶穌試過了沒有呢?
[00:24:48.520 --> 00:24:50.520]  雖然他不是去米芝蓮
[00:24:50.520 --> 00:24:54.520]  一試就知道是什麼東西
[00:24:54.520 --> 00:24:55.520]  一喝了
[00:24:55.520 --> 00:24:58.520]  耶穌不肯喝
[00:24:59.520 --> 00:25:02.520]  在這裏
[00:25:02.520 --> 00:25:05.520]  在《釋經》裏面有一個難處
[00:25:05.520 --> 00:25:06.520]  如果你讀聖經
[00:25:06.520 --> 00:25:07.520]  如果就這樣讀和合本
[00:25:07.520 --> 00:25:08.520]  你就會覺得
[00:25:08.520 --> 00:25:10.520]  有什麼難處呢?
[00:25:10.520 --> 00:25:14.520]  耶穌給了一群兵去傷害他
[00:25:14.520 --> 00:25:19.520]  但是如果你仔細去看英文聖經的時候
[00:25:19.520 --> 00:25:24.520]  第34節所說到的是什麼呢?
[00:25:24.520 --> 00:25:33.520]  是一群人帶著耶穌上去
[00:25:33.520 --> 00:25:36.520]  然後這群人帶到一個足留地
[00:25:36.520 --> 00:25:40.520]  然後給了一群人苦膽和酒混合的東西
[00:25:40.520 --> 00:25:41.520]  給耶穌喝
[00:25:41.520 --> 00:25:42.520]  喝了之後
[00:25:42.520 --> 00:25:45.520]  耶穌就不再喝了
[00:25:45.520 --> 00:25:48.520]  和合本就說是冰的
[00:25:48.520 --> 00:25:51.520]  但是在原文聖經裏面說
[00:25:51.520 --> 00:26:04.520]  是一起在耶路撒冷帶耶穌去各國他地方的群眾
[00:26:04.520 --> 00:26:08.520]  問題就回來了
[00:26:08.520 --> 00:26:14.520]  究竟是誰給耶穌喝這些苦東西呢?
[00:26:14.520 --> 00:26:19.520]  是如和合本所說的冰的
[00:26:19.520 --> 00:26:24.520]  還是群眾當中其他的人呢?
[00:26:24.520 --> 00:26:36.520]  馬太福音在這裏特意將這個無伶兩可的引用或描述
[00:26:36.520 --> 00:26:38.520]  擺在我們面前
[00:26:38.520 --> 00:26:42.520]  就要我們嘗試用兩個角度去想
[00:26:42.520 --> 00:26:50.520]  如果這些用苦膽和酒混合的東西
[00:26:50.520 --> 00:26:56.520]  是其他的群眾不時冰冰給耶穌喝的話
[00:26:56.520 --> 00:27:04.520]  或許可能是耶穌基督的跟隨者
[00:27:04.520 --> 00:27:07.520]  尤其是一群婦女的話
[00:27:07.520 --> 00:27:08.520]  我們就會看見
[00:27:08.520 --> 00:27:15.520]  這群婦女給耶穌喝這些東西有什麼作用呢?
[00:27:15.520 --> 00:27:18.520]  打開了一個問題
[00:27:18.520 --> 00:27:22.520]  是不是真的有藥效呢?
[00:27:22.520 --> 00:27:26.520]  是不是真的可以幫到耶穌呢?
[00:27:26.520 --> 00:27:31.520]  還是越幫越忙呢?
[00:27:31.520 --> 00:27:34.520]  但如果不是的話
[00:27:34.520 --> 00:27:41.520]  如和合本所說的冰冰連接上文之前的經文
[00:27:41.520 --> 00:27:43.520]  不只是33節
[00:27:43.520 --> 00:27:45.520]  33節之前的經文
[00:27:45.520 --> 00:27:52.520]  所謂的day是指壓榨耶穌基督的士兵
[00:27:52.520 --> 00:27:56.520]  包括古利內人西門的話
[00:27:56.520 --> 00:28:00.520]  會不會可能是西門甚至是士兵所做的呢?
[00:28:00.520 --> 00:28:03.520]  當我們去從這個考量的時候
[00:28:03.520 --> 00:28:05.520]  我們會從不同的角度去想
[00:28:05.520 --> 00:28:08.520]  如果是西門的話
[00:28:08.520 --> 00:28:12.520]  西門會不會做一些這樣的事情呢?
[00:28:12.520 --> 00:28:14.520]  他是來過節的
[00:28:14.520 --> 00:28:16.520]  沒有預備這些東西來
[00:28:16.520 --> 00:28:20.520]  難道這些東西真的隨身帶嗎?
[00:28:20.520 --> 00:28:22.520]  好像我們去旅行
[00:28:22.520 --> 00:28:24.520]  每次去旅行什麼都不敢帶
[00:28:24.520 --> 00:28:27.520]  只帶一件東西去正路苑
[00:28:27.520 --> 00:28:30.520]  怕肚子餓
[00:28:30.520 --> 00:28:33.520]  因為去旅行吃很多好東西
[00:28:33.520 --> 00:28:35.520]  吃到肚子餓
[00:28:35.520 --> 00:28:39.520]  我相信不像是他
[00:28:39.520 --> 00:28:41.520]  如果不是他
[00:28:41.520 --> 00:28:44.520]  剩下一個去考慮的就是冰釘
[00:28:44.520 --> 00:28:47.520]  冰釘為什麼要這樣做呢?
[00:28:47.520 --> 00:28:50.520]  要拌一杯這樣的東西
[00:28:50.520 --> 00:28:56.520]  在現場給耶穌去嘗試呢?
[00:28:56.520 --> 00:29:00.520]  我相信這些冰釘
[00:29:00.520 --> 00:29:01.520]  如果是他們做的話
[00:29:01.520 --> 00:29:04.520]  他們一定有一個動機
[00:29:04.520 --> 00:29:06.520]  就是在先前
[00:29:06.520 --> 00:29:11.520]  把耶穌裝作好像君王的情景
[00:29:11.520 --> 00:29:13.520]  蓋過的事情
[00:29:13.520 --> 00:29:17.520]  現在逐步在一個公眾的場合裏
[00:29:17.520 --> 00:29:19.520]  將它暴露出來
[00:29:19.520 --> 00:29:21.520]  記不記得前文他們是將耶穌
[00:29:21.520 --> 00:29:27.520]  困在比拉多的軍營裏
[00:29:27.520 --> 00:29:29.520]  在軍營裏將耶穌
[00:29:29.520 --> 00:29:31.520]  像君王一樣的奚落
[00:29:31.520 --> 00:29:33.520]  脫光衣服
[00:29:33.520 --> 00:29:34.520]  氣動完之後
[00:29:34.520 --> 00:29:35.520]  再穿上耶穌的衣服
[00:29:35.520 --> 00:29:37.520]  好像沒有人知道
[00:29:37.520 --> 00:29:39.520]  這些冰釘全部都是好人
[00:29:39.520 --> 00:29:41.520]  是不是這樣
[00:29:41.520 --> 00:29:42.520]  來到這裏
[00:29:42.520 --> 00:29:44.520]  這些冰釘的惡行
[00:29:44.520 --> 00:29:48.520]  就彰顯在眾人面前
[00:29:48.520 --> 00:29:50.520]  惡人的表現
[00:29:50.520 --> 00:29:51.520]  無論你怎樣爆都好
[00:29:51.520 --> 00:29:53.520]  終有一日會暴露
[00:29:53.520 --> 00:29:56.520]  這班人為何要在這裏暴露呢
[00:29:56.520 --> 00:29:59.520]  因為他們要盡情在眾人的面前
[00:29:59.520 --> 00:30:01.520]  去羞辱耶穌
[00:30:01.520 --> 00:30:04.520]  希望耶穌在這個時間
[00:30:04.520 --> 00:30:07.520]  所受的痛苦是最大的
[00:30:07.520 --> 00:30:10.520]  希望使很多人看見這件事
[00:30:10.520 --> 00:30:14.520]  滿足他們要殺耶穌的動機
[00:30:14.520 --> 00:30:15.520]  所以簡單地來說
[00:30:15.520 --> 00:30:18.520]  冰釘你猜他有沒有自己的盤算
[00:30:18.520 --> 00:30:19.520]  有
[00:30:19.520 --> 00:30:22.520]  因為他既然要在這件事上
[00:30:22.520 --> 00:30:26.520]  將來還要繼續面對耶路撒冷的居民
[00:30:26.520 --> 00:30:27.520]  怎樣去管治他們
[00:30:27.520 --> 00:30:30.520]  最好的方法就是討好他們
[00:30:30.520 --> 00:30:32.520]  比拉多爺一樣
[00:30:32.520 --> 00:30:35.520]  為何要放一個囚犯在這個大時大節
[00:30:35.520 --> 00:30:37.520]  討好他們
[00:30:37.520 --> 00:30:40.520]  上的要永遠做得好看
[00:30:40.520 --> 00:30:45.520]  下的有時就要扛一些難受的東西
[00:30:48.520 --> 00:30:50.520]  所以有個總統經常說
[00:30:50.520 --> 00:30:53.520]  I am a good friend with so many people
[00:30:53.520 --> 00:30:55.520]  我和很多人都很老友
[00:30:55.520 --> 00:30:58.520]  不過底下那班人就要做事
[00:30:58.520 --> 00:31:01.520]  是不是真的對他們那麼好
[00:31:01.520 --> 00:31:04.520]  我們看看這班人
[00:31:04.520 --> 00:31:08.520]  其實將一個苦膽撈走
[00:31:08.520 --> 00:31:10.520]  來給耶穌喝
[00:31:10.520 --> 00:31:13.520]  其實是為了討好這班人
[00:31:13.520 --> 00:31:19.520]  當這班人越見到耶穌基督越受苦
[00:31:19.520 --> 00:31:23.520]  他們就越開心
[00:31:23.520 --> 00:31:28.520]  耶穌在這個時候有什麼回應
[00:31:28.520 --> 00:31:32.520]  一句回應都沒有
[00:31:32.520 --> 00:31:44.520]  不單止先前他們不斷誣告耶穌的假見證的控罪
[00:31:44.520 --> 00:31:46.520]  耶穌不回答
[00:31:46.520 --> 00:31:50.520]  錯的事情你不需要回答
[00:31:50.520 --> 00:31:53.520]  因為錯的事情你回答都浪費力氣
[00:31:53.520 --> 00:31:57.520]  但來到這裡他給你喝這樣的東西
[00:31:57.520 --> 00:31:59.520]  你會怎樣
[00:31:59.520 --> 00:32:02.520]  我不知道
[00:32:02.520 --> 00:32:05.520]  如果你是在這樣的狀態下
[00:32:05.520 --> 00:32:08.520]  我想你不會那麼簡單
[00:32:08.520 --> 00:32:11.520]  我們曾經說過
[00:32:11.520 --> 00:32:16.520]  彼得自己不認主
[00:32:16.520 --> 00:32:19.520]  他都會說髒話
[00:32:19.520 --> 00:32:22.520]  記不記得
[00:32:22.520 --> 00:32:26.520]  他發奏了
[00:32:26.520 --> 00:32:34.520]  很多中國人都會這樣
[00:32:34.520 --> 00:32:36.520]  做錯了事就說髒話
[00:32:36.520 --> 00:32:38.520]  他說髒話不是想罵人
[00:32:38.520 --> 00:32:41.520]  他只是對自己不滿
[00:32:41.520 --> 00:32:48.520]  耶穌這樣給他喝苦膽加酒
[00:32:48.520 --> 00:32:50.520]  聽清楚了
[00:32:50.520 --> 00:32:56.520]  苦膽不是老虎的膽
[00:32:56.520 --> 00:32:59.520]  在這樣的情況下
[00:32:59.520 --> 00:33:02.520]  耶穌一句都沒有回應
[00:33:02.520 --> 00:33:05.520]  沒有說任何咒詛他們的說話
[00:33:05.520 --> 00:33:08.520]  沒有說為什麼你們給我喝這樣的東西
[00:33:08.520 --> 00:33:10.520]  你們想什麼意思
[00:33:10.520 --> 00:33:15.520]  但充分反映出這群人的惡意
[00:33:15.520 --> 00:33:20.520]  見風洗盡利
[00:33:20.520 --> 00:33:25.520]  人能用各式各樣的方法去刺激耶穌
[00:33:25.520 --> 00:33:28.520]  越痛苦的人就越高興的時候
[00:33:28.520 --> 00:33:32.520]  耶穌不要上他們當
[00:33:32.520 --> 00:33:42.520]  反而耶穌仍然走在一種不出聲的情況
[00:33:42.520 --> 00:33:45.520]  這是什麼態度
[00:33:45.520 --> 00:33:47.520]  在聖經裡有記載
[00:33:47.520 --> 00:33:50.520]  在馬太福音第九章第十三節裡記載
[00:33:50.520 --> 00:33:55.520]  經上說我喜愛憐憫不喜愛濟滋
[00:33:55.520 --> 00:33:59.520]  這句話的意思是你們去揣摩吧
[00:33:59.520 --> 00:34:03.520]  我來本不是召義人乃是召罪人
[00:34:03.520 --> 00:34:08.520]  馬太福音第九章十三節所說的
[00:34:08.520 --> 00:34:15.520]  耶穌不是不知道他面對一群罪人
[00:34:15.520 --> 00:34:18.520]  只不過他不用罪人的態度去對待這群人
[00:34:18.520 --> 00:34:22.520]  用善待的態度去召他們
[00:34:22.520 --> 00:34:25.520]  希望幫助這群罪人走離罪
[00:34:25.520 --> 00:34:27.520]  脫離罪的困所
[00:34:27.520 --> 00:34:33.520]  所以耶穌既然見到你們這群人來者不善的時候
[00:34:33.520 --> 00:34:35.520]  不得寸進尺
[00:34:35.520 --> 00:34:38.520]  隨便你們不得寸進尺
[00:34:38.520 --> 00:34:43.520]  不過當你們的邪惡越暴露的時候
[00:34:43.520 --> 00:34:46.520]  其實你也更加清楚看到
[00:34:46.520 --> 00:34:50.520]  這群人自己的罪是什麼
[00:34:50.520 --> 00:34:53.520]  換句話來說
[00:34:53.520 --> 00:34:57.520]  你不需要看到自己犯錯才懂得改過
[00:34:57.520 --> 00:35:01.520]  你看見一群人這樣虐待耶穌
[00:35:01.520 --> 00:35:06.520]  你的心會不會說不用這樣了
[00:35:06.520 --> 00:35:12.520]  那些黑道是你的囊中之物 是你的獵物
[00:35:12.520 --> 00:35:18.520]  釘在十字架上 仍然要戲弄他做什麼呢
[00:35:18.520 --> 00:35:24.520]  會不會激動了一些人回轉過來
[00:35:24.520 --> 00:35:31.520]  亞太福音在這裡給了每一個罪人一副透視鏡
[00:35:31.520 --> 00:35:33.520]  包括你和我
[00:35:33.520 --> 00:35:36.520]  去看清楚我們的罪有多深
[00:35:36.520 --> 00:35:43.520]  也同時間看我們上主是怎樣為我們受苦的時候
[00:35:43.520 --> 00:35:48.520]  我們可以動到慈心在上帝的名前
[00:35:48.520 --> 00:35:50.520]  敬罪悔改
[00:35:50.520 --> 00:36:00.520]  來到聖經的時候可以看到耶穌面對著這些人
[00:36:00.520 --> 00:36:07.520]  也和昔日先知的遭遇很類似
[00:36:07.520 --> 00:36:12.520]  如果大家看耶利米書第八章十四節
[00:36:12.520 --> 00:36:14.520]  九章十五節
[00:36:14.520 --> 00:36:17.520]  二十三章第十五節
[00:36:17.520 --> 00:36:23.520]  我們也會留意到一個作為神的僕人
[00:36:23.520 --> 00:36:27.520]  他們的遭遇
[00:36:27.520 --> 00:36:30.520]  他們的遭遇是什麼呢
[00:36:30.520 --> 00:36:32.520]  都不好的
[00:36:32.520 --> 00:36:35.520]  尤其是做先知
[00:36:35.520 --> 00:36:40.520]  中文受苦的時候
[00:36:40.520 --> 00:36:46.520]  先知要首當其衝去受苦
[00:36:46.520 --> 00:36:51.520]  有時先知要受的苦甚至不是自己的民
[00:36:51.520 --> 00:36:53.520]  是其他的民
[00:36:53.520 --> 00:36:57.520]  記不記得有位先知叫若拿先知
[00:36:57.520 --> 00:37:04.520]  他跌在被拋進海漁福的海裡三日三夜
[00:37:04.520 --> 00:37:06.520]  在這樣的情況下
[00:37:06.520 --> 00:37:08.520]  他受的苦是什麼呢
[00:37:08.520 --> 00:37:13.520]  一方面是他自己不信服上帝的呼召
[00:37:13.520 --> 00:37:18.520]  但同時也要讓將要傳道的人看到
[00:37:18.520 --> 00:37:23.520]  一個不聽話的所謂屬靈人的下場
[00:37:23.520 --> 00:37:26.520]  上帝如何仍然保守
[00:37:26.520 --> 00:37:29.520]  從這段聖經裡我們看到
[00:37:29.520 --> 00:37:34.520]  耶利米先知的遭遇和耶穌基督的遭遇很相似
[00:37:34.520 --> 00:37:41.520]  因為為了激勵很多仍然在罪裡面的人去反思
[00:37:41.520 --> 00:37:44.520]  但這群人有沒有反思呢
[00:37:44.520 --> 00:37:48.520]  35至37節我們看到
[00:37:48.520 --> 00:37:54.520]  這群無聊的罪人仍然做出無聊的事情
[00:37:54.520 --> 00:37:58.520]  去回應耶穌基督的善待
[00:37:58.520 --> 00:38:00.520]  我們一起去看看
[00:38:00.520 --> 00:38:03.520]  35至37節我們一起讀
[00:38:03.520 --> 00:38:08.520]  他們既將他釘在十字架上
[00:38:08.520 --> 00:38:11.520]  就拈君分他的衣服
[00:38:11.520 --> 00:38:14.520]  又坐在那裡看守他
[00:38:14.520 --> 00:38:18.520]  在他頭上以上安一個牌子
[00:38:18.520 --> 00:38:21.520]  寫著他的罪狀
[00:38:21.520 --> 00:38:25.520]  說:這是猶太人的王耶穌
[00:38:25.520 --> 00:38:30.520]  如果大家再細心去看這段經文的時候
[00:38:30.520 --> 00:38:33.520]  我們會發現
[00:38:33.520 --> 00:38:37.520]  從35至44節的經文
[00:38:37.520 --> 00:38:40.520]  是很平衡地去記載
[00:38:40.520 --> 00:38:44.520]  好像在第28至31節的經文
[00:38:44.520 --> 00:38:47.520]  大家可以看一看
[00:38:47.520 --> 00:38:50.520]  經文的內容是說什麼的
[00:38:50.520 --> 00:38:54.520]  第28至31節27章
[00:38:54.520 --> 00:38:57.520]  第28至31節
[00:38:57.520 --> 00:39:00.520]  在那段經文裡記載了
[00:39:00.520 --> 00:39:05.520]  這群士兵盡情地虐待
[00:39:05.520 --> 00:39:07.520]  欺弄耶穌
[00:39:07.520 --> 00:39:09.520]  但又要將自己包裝
[00:39:09.520 --> 00:39:11.520]  好像沒有事發生過一樣
[00:39:11.520 --> 00:39:14.520]  來到這段經文
[00:39:14.520 --> 00:39:17.520]  35至37節
[00:39:17.520 --> 00:39:20.520]  同樣這群人都是一樣的表現
[00:39:20.520 --> 00:39:25.520]  當這群人帶耶穌去刑場之後
[00:39:25.520 --> 00:39:27.520]  做了什麼呢
[00:39:27.520 --> 00:39:29.520]  將他釘上十字架
[00:39:29.520 --> 00:39:33.520]  然後就「捏弓分他的衣服」
[00:39:33.520 --> 00:39:36.520]  什麼叫捏弓分他的衣服呢
[00:39:36.520 --> 00:39:40.520]  好像文化上有些都奇怪
[00:39:40.520 --> 00:39:47.520]  中文原來「捏弓」和「分」是兩個動詞
[00:39:47.520 --> 00:39:54.520]  「捏弓」就是指導他們去做一種遊戲
[00:39:54.520 --> 00:39:59.520]  這遊戲有研究過
[00:39:59.520 --> 00:40:04.520]  當時說是一種紮飾的遊戲
[00:40:04.520 --> 00:40:09.520]  現在很多人上網玩遊戲時
[00:40:09.520 --> 00:40:14.520]  按一個雙數或單數
[00:40:14.520 --> 00:40:16.520]  雙數代表什麼
[00:40:16.520 --> 00:40:17.520]  單數代表什麼
[00:40:17.520 --> 00:40:18.520]  一號代表什麼
[00:40:18.520 --> 00:40:19.520]  二號代表什麼
[00:40:19.520 --> 00:40:22.520]  「捏弓」原來是一種遊戲
[00:40:22.520 --> 00:40:25.520]  一種紮飾的遊戲
[00:40:25.520 --> 00:40:27.520]  當是紮飾吧
[00:40:27.520 --> 00:40:28.520]  怎麼玩呢
[00:40:28.520 --> 00:40:30.520]  很多考究
[00:40:30.520 --> 00:40:34.520]  我以色列的時候去過現場
[00:40:34.520 --> 00:40:40.520]  看過有塊石頭畫好一個圈
[00:40:40.520 --> 00:40:41.520]  分開格
[00:40:41.520 --> 00:40:44.520]  然後就釘一塊石頭進去
[00:40:44.520 --> 00:40:46.520]  不是釘一顆色
[00:40:46.520 --> 00:40:49.520]  一顆色有多少面呢
[00:40:49.520 --> 00:40:50.520]  六面吧
[00:40:50.520 --> 00:40:51.520]  一至六
[00:40:51.520 --> 00:40:55.520]  太久沒讀過probability
[00:40:55.520 --> 00:40:56.520]  忘記了
[00:40:56.520 --> 00:40:57.520]  不是這樣
[00:40:57.520 --> 00:40:59.520]  是在地上畫了一個圈
[00:40:59.520 --> 00:41:01.520]  或者是一格格
[00:41:01.520 --> 00:41:02.520]  分了數字
[00:41:02.520 --> 00:41:03.520]  然後釘一塊石頭
[00:41:03.520 --> 00:41:04.520]  看釘中哪一格
[00:41:04.520 --> 00:41:05.520]  然後就做什麼
[00:41:05.520 --> 00:41:08.520]  有這樣的遊戲
[00:41:08.520 --> 00:41:11.520]  分開衣服
[00:41:11.520 --> 00:41:13.520]  就把衣服扯爛
[00:41:13.520 --> 00:41:16.520]  或者脫掉
[00:41:16.520 --> 00:41:22.520]  我們可以看見衣服的作用又再次出現
[00:41:22.520 --> 00:41:24.520]  所以大家看節目有沒有留意
[00:41:24.520 --> 00:41:26.520]  為什麼主要學要講一課
[00:41:26.520 --> 00:41:29.520]  要講聖經裏面的衣服的意義
[00:41:29.520 --> 00:41:30.520]  就是這個原因
[00:41:30.520 --> 00:41:33.520]  其實是我神學院其中一個study
[00:41:33.520 --> 00:41:38.520]  那時候我神學院的教授也說
[00:41:38.520 --> 00:41:42.520]  我教授的教授是一個很好的人
[00:41:42.520 --> 00:41:48.520]  我神學院的教授也說這個study很厲害
[00:41:48.520 --> 00:41:51.520]  後來我找了很多人做
[00:41:51.520 --> 00:41:52.520]  不只是我做
[00:41:52.520 --> 00:41:54.520]  衣服是代表什麼呢
[00:41:54.520 --> 00:41:56.520]  衣服是代表一個人的身份
[00:41:56.520 --> 00:42:01.520]  先前在第28至31節裏面
[00:42:01.520 --> 00:42:05.520]  我們看見有穿小紅袍
[00:42:05.520 --> 00:42:07.520]  用荊棘做皇冠
[00:42:07.520 --> 00:42:10.520]  用蘆葦草做他的手杖
[00:42:10.520 --> 00:42:12.520]  其實是反映出一個社會的角色
[00:42:12.520 --> 00:42:13.520]  你說你是皇嗎?
[00:42:13.520 --> 00:42:14.520]  是皇啊
[00:42:14.520 --> 00:42:16.520]  弄得你好像皇一樣
[00:42:16.520 --> 00:42:21.520]  但其實你是一個落難而沒有實權的皇
[00:42:21.520 --> 00:42:29.520]  這個就是兵兵在秦府的堡壘之下的行為
[00:42:29.520 --> 00:42:30.520]  來到這段聖經
[00:42:30.520 --> 00:42:35.520]  這班人要繼續他們的諷刺耶穌基的行為
[00:42:35.520 --> 00:42:36.520]  於是怎麼樣
[00:42:36.520 --> 00:42:39.520]  扔石頭或是白色的
[00:42:39.520 --> 00:42:41.520]  不管是什麼方式
[00:42:41.520 --> 00:42:43.520]  總之每次選一件
[00:42:43.520 --> 00:42:45.520]  耶穌的衣服就把它脫下來
[00:42:45.520 --> 00:42:47.520]  分給大家用
[00:42:47.520 --> 00:42:50.520]  其實耶穌還有多少件衣服呢
[00:42:50.520 --> 00:42:55.520]  沒有多少件
[00:42:55.520 --> 00:42:59.520]  如果要脫
[00:42:59.520 --> 00:43:01.520]  扔兩下就扔完了
[00:43:01.520 --> 00:43:03.520]  外袍內袍
[00:43:03.520 --> 00:43:05.520]  最多出一對拖鞋
[00:43:05.520 --> 00:43:07.520]  但有沒有穿鞋我們不知道
[00:43:07.520 --> 00:43:13.520]  如果是將耶穌所剩的一兩件衣服
[00:43:13.520 --> 00:43:15.520]  逐件扯爛
[00:43:15.520 --> 00:43:19.520]  現在扔一號號碼就扯爛左邊的手袖
[00:43:19.520 --> 00:43:23.520]  二號號碼就扯爛腰帶
[00:43:23.520 --> 00:43:27.520]  第三就扯爛外袍後面
[00:43:27.520 --> 00:43:29.520]  如果是這樣
[00:43:30.520 --> 00:43:34.520]  這班人就用撕裂人的衣服
[00:43:34.520 --> 00:43:36.520]  一個社會角色的身份
[00:43:36.520 --> 00:43:40.520]  來滿足圍觀者的喜悅
[00:43:40.520 --> 00:43:44.520]  所以這班人的行為
[00:43:44.520 --> 00:43:47.520]  不單要將耶穌扔在十字架上
[00:43:47.520 --> 00:43:50.520]  並且要將他的衣服
[00:43:50.520 --> 00:43:55.520]  逐件分裝或撕裂
[00:43:55.520 --> 00:43:59.520]  當然扔在十字架上就沒有穿衣服
[00:44:00.520 --> 00:44:04.520]  衣服在下面是沒有需要的
[00:44:04.520 --> 00:44:06.520]  就是這個原因
[00:44:06.520 --> 00:44:10.520]  他所做的行為根本是沒有需要的行為
[00:44:10.520 --> 00:44:15.520]  簡單來說是一個多餘的行為
[00:44:15.520 --> 00:44:22.520]  但為什麼一班乒乒在公眾要做這麼多餘的事呢
[00:44:22.520 --> 00:44:24.520]  剛才我說過很多次
[00:44:24.520 --> 00:44:26.520]  收買人心
[00:44:26.520 --> 00:44:30.520]  既可餘己又可以餘人
[00:44:30.520 --> 00:44:33.520]  表面上眾人喜歡做的事
[00:44:33.520 --> 00:44:35.520]  我為你們做了出來
[00:44:35.520 --> 00:44:38.520]  你們就開心了
[00:44:38.520 --> 00:44:40.520]  你們要扔十字架嘛
[00:44:40.520 --> 00:44:42.520]  我現在就扔上十字架
[00:44:42.520 --> 00:44:44.520]  不夠呀 做多點
[00:44:44.520 --> 00:44:46.520]  將根本不需要的衣服
[00:44:46.520 --> 00:44:51.520]  徹底的去將它捏光
[00:44:51.520 --> 00:44:54.520]  和分開
[00:44:55.520 --> 00:44:57.520]  在這種做法裏
[00:44:57.520 --> 00:44:59.520]  無非是要討好所有人
