
[00:00:00.000 --> 00:00:06.000]  今天和大家思想一篇的詩篇
[00:15:50.200 --> 00:15:52.200]  這個一會就賣我了
[00:15:52.200 --> 00:15:54.200]  洗腳的時候
[00:15:54.200 --> 00:15:56.200]  這個一會就不認我了
[00:15:56.200 --> 00:15:58.200]  他在洗腳
[00:15:58.200 --> 00:16:00.200]  他不會換髮結布的
[00:16:00.200 --> 00:16:02.200]  不會
[00:16:02.200 --> 00:16:04.200]  為什麼
[00:16:04.200 --> 00:16:06.200]  因為耶和華是我的復者
[00:16:06.200 --> 00:16:08.200]  這裡說得很清楚
[00:16:08.200 --> 00:16:10.200]  這裡這麼多個當
[00:16:10.200 --> 00:16:12.200]  就用第三節
[00:16:12.200 --> 00:16:14.200]  整個拿來中心
[00:16:14.200 --> 00:16:16.200]  五節中間那節
[00:16:16.200 --> 00:16:18.200]  來支持整堆的當
[00:16:18.200 --> 00:16:20.200]  今天我們說不完那麼多個當
[00:16:20.200 --> 00:16:22.200]  OK
[00:16:22.200 --> 00:16:24.200]  你們當曉得耶和華是神
[00:16:24.200 --> 00:16:28.200]  曉不曉得
[00:16:28.200 --> 00:16:30.200]  曉得
[00:16:30.200 --> 00:16:32.200]  知道
[00:16:32.200 --> 00:16:34.200]  但是可以不關事的
[00:16:34.200 --> 00:16:36.200]  可以不關事的
[00:16:36.200 --> 00:16:38.200]  我們什麼時候會喜歡見到警察
[00:16:38.200 --> 00:16:40.200]  有什麼事需要幫忙的時候
[00:16:40.200 --> 00:16:42.200]  大部分的時間我見到人
[00:16:42.200 --> 00:16:44.200]  都是不喜歡見到警察
[00:16:44.200 --> 00:16:46.200]  我以前年少無知的時候
[00:16:46.200 --> 00:16:48.200]  試過去一個第三世界國家
[00:16:48.200 --> 00:16:50.200]  我見到警察街上巡邏
[00:16:50.200 --> 00:16:52.200]  是揹AK47
[00:16:52.200 --> 00:16:54.200]  那我開頭覺得
[00:16:54.200 --> 00:16:56.200]  這個國家真的很安全
[00:16:56.200 --> 00:16:58.200]  但後來想想
[00:16:58.200 --> 00:17:00.200]  不是的 為什麼要揹AK47
[00:17:00.200 --> 00:17:02.200]  當然不是很安全
[00:17:02.200 --> 00:17:04.200]  為什麼要揹AK47
[00:17:04.200 --> 00:17:06.200]  如果真的安全應該像英國的警察一樣
[00:17:06.200 --> 00:17:08.200]  只是揹警棍
[00:17:08.200 --> 00:17:10.200]  槍都不揹
[00:17:10.200 --> 00:17:12.200]  耶和華是神
[00:17:12.200 --> 00:17:14.200]  耶和華是誰
[00:17:14.200 --> 00:17:16.200]  我們知道耶和華這個名字
[00:17:16.200 --> 00:17:18.200]  這個名字是有意思的
[00:17:18.200 --> 00:17:20.200]  耶和華這個名字是
[00:17:20.200 --> 00:17:22.200]  上帝和他的子民納約用的名字
[00:17:22.200 --> 00:17:24.200]  上帝和他的子民納約用的名字
[00:17:24.200 --> 00:17:26.200]  誰和你納約
[00:17:26.200 --> 00:17:28.200]  創造天地的主話
[00:17:28.200 --> 00:17:30.200]  我和你是朋友
[00:17:30.200 --> 00:17:32.200]  我和你是朋友
[00:17:32.200 --> 00:17:34.200]  明白嗎
[00:17:34.200 --> 00:17:36.200]  有時這樣說
[00:17:36.200 --> 00:17:38.200]  我們自己參政的
[00:17:38.200 --> 00:17:40.200]  誰找你來吃飯
[00:17:40.200 --> 00:17:42.200]  老人家月餅
[00:17:42.200 --> 00:17:44.200]  找你吃飯
[00:17:44.200 --> 00:17:46.200]  大家都聊聊天交個朋友
[00:17:46.200 --> 00:17:48.200]  總理找你吃飯
[00:17:48.200 --> 00:17:50.200]  現在總理找我吃飯我未必去
[00:17:50.200 --> 00:17:52.200]  之前那個我一定會去
[00:17:52.200 --> 00:17:54.200]  總理找你吃飯
[00:17:54.200 --> 00:17:56.200]  很高興
[00:17:56.200 --> 00:17:58.200]  很榮幸
[00:17:58.200 --> 00:18:00.200]  總理認識你
[00:18:00.200 --> 00:18:02.200]  說出你的名字
[00:18:02.200 --> 00:18:04.200]  厲害嗎
[00:18:04.200 --> 00:18:06.200]  要不你很討厭要不你很多人喜歡
[00:18:06.200 --> 00:18:08.200]  為什麼他會認識你
[00:18:08.200 --> 00:18:10.200]  很奇怪
[00:18:10.200 --> 00:18:12.200]  上帝
[00:18:12.200 --> 00:18:14.200]  上帝給我們這些
[00:18:14.200 --> 00:18:16.200]  加拿大總理
[00:18:16.200 --> 00:18:18.200]  加拿大三千七百多萬人
[00:18:18.200 --> 00:18:20.200]  廣州市一個市
[00:18:20.200 --> 00:18:22.200]  一個市都一千四百多萬
[00:18:22.200 --> 00:18:24.200]  加深廣州市
[00:18:24.200 --> 00:18:26.200]  加拿大走一遍
[00:18:26.200 --> 00:18:28.200]  還要和人家商談
[00:18:28.200 --> 00:18:30.200]  走遠一點和人家講條件
[00:18:30.200 --> 00:18:32.200]  我們加拿大是一個很小的國家
[00:18:32.200 --> 00:18:34.200]  在地球裏面
[00:18:34.200 --> 00:18:36.200]  地很大
[00:18:36.200 --> 00:18:38.200]  人很少
[00:18:38.200 --> 00:18:40.200]  我們能夠了解什麼
[00:18:40.200 --> 00:18:42.200]  耶和華是創造天地
[00:18:42.200 --> 00:18:44.200]  宇宙萬物的上帝
[00:18:44.200 --> 00:18:46.200]  然後他說他認識你
[00:18:46.200 --> 00:18:48.200]  他和你簽合約
[00:18:48.200 --> 00:18:50.200]  耶和華在上面
[00:18:50.200 --> 00:18:52.200]  我們是他做的
[00:18:52.200 --> 00:18:54.200]  我們是他做的
[00:18:54.200 --> 00:18:56.200]  我們是他做的
[00:18:56.200 --> 00:18:58.200]  是他做的
[00:18:58.200 --> 00:19:00.200]  我們有時
[00:19:00.200 --> 00:19:02.200]  都拿到很多製成品
[00:19:02.200 --> 00:19:04.200]  都在另外的國家做的
[00:19:04.200 --> 00:19:06.200]  但是那些人沒有機會用
[00:19:06.200 --> 00:19:08.200]  是不是
[00:19:08.200 --> 00:19:10.200]  有沒有留意
[00:19:10.200 --> 00:19:12.200]  有些第三世界
[00:19:12.200 --> 00:19:14.200]  做了很多東西
[00:19:14.200 --> 00:19:16.200]  那些人沒有機會用
[00:19:16.200 --> 00:19:18.200]  以前我們做中國製造
[00:19:18.200 --> 00:19:20.200]  中國製造的那些人沒有機會用
[00:19:20.200 --> 00:19:22.200]  現在不是了
[00:19:22.200 --> 00:19:24.200]  他們通常都做一件東西出來
[00:19:24.200 --> 00:19:26.200]  就做兩件
[00:19:26.200 --> 00:19:28.200]  做完兩件之後
[00:19:28.200 --> 00:19:30.200]  一個2.0版他自己用
[00:19:30.200 --> 00:19:32.200]  一個就拿去賣
[00:19:32.200 --> 00:19:34.200]  這個就是正版
[00:19:34.200 --> 00:19:36.200]  其實那個都是不一樣的
[00:19:36.200 --> 00:19:38.200]  不過他就2.0版
[00:19:38.200 --> 00:19:40.200]  其實都是一樣的
[00:19:40.200 --> 00:19:42.200]  所以現在很多大鵝賣
[00:19:42.200 --> 00:19:44.200]  大家都知道
[00:19:44.200 --> 00:19:46.200]  這就是正常反應
[00:19:46.200 --> 00:19:48.200]  哦
[00:19:48.200 --> 00:19:50.200]  他們叫大鵝
[00:19:50.200 --> 00:19:52.200]  現在大鵝說90秒賣一件
[00:19:52.200 --> 00:19:54.200]  我們是他做的
[00:19:54.200 --> 00:19:56.200]  我們是他做的
[00:19:56.200 --> 00:19:58.200]  我們是他做的
[00:19:58.200 --> 00:20:00.200]  未必一定是屬他的
[00:20:00.200 --> 00:20:02.200]  所以私人很厲害
[00:20:02.200 --> 00:20:04.200]  我們不單是他做的
[00:20:04.200 --> 00:20:06.200]  還是屬於他的
[00:20:06.200 --> 00:20:08.200]  但是這種屬於
[00:20:08.200 --> 00:20:10.200]  就不是欺凌
[00:20:10.200 --> 00:20:12.200]  不是浪費不是踐踏那種
[00:20:12.200 --> 00:20:14.200]  我們是屬他的
[00:20:14.200 --> 00:20:16.200]  我們是他的
[00:20:16.200 --> 00:20:18.200]  我們也是他草場的羊
[00:20:18.200 --> 00:20:20.200]  這一堆事很重要
[00:20:20.200 --> 00:20:22.200]  這一堆事
[00:20:22.200 --> 00:20:24.200]  不單是一種
[00:20:24.200 --> 00:20:26.200]  需要知道的事
[00:20:26.200 --> 00:20:28.200]  另外一種就是
[00:20:28.200 --> 00:20:30.200]  究竟我們珍不珍惜這一堆事
[00:20:30.200 --> 00:20:34.200]  他是神
[00:20:34.200 --> 00:20:36.200]  我是神
[00:20:36.200 --> 00:20:38.200]  我們是他做的
[00:20:38.200 --> 00:20:40.200]  我們就做
[00:20:40.200 --> 00:20:42.200]  我們是他生的
[00:20:42.200 --> 00:20:44.200]  那又怎樣
[00:20:44.200 --> 00:20:46.200]  不合謀論
[00:20:46.200 --> 00:20:50.200]  一切都是在乎
[00:20:50.200 --> 00:20:52.200]  究竟這件事
[00:20:52.200 --> 00:20:54.200]  在我們心目中
[00:20:54.200 --> 00:20:56.200]  地位有多重
[00:20:56.200 --> 00:21:00.200]  我們今天來到加拿大
[00:21:00.200 --> 00:21:02.200]  我們拿著加拿大護照的時候
[00:21:02.200 --> 00:21:04.200]  我們會不會覺得
[00:21:04.200 --> 00:21:06.200]  是一個榮譽呢
[00:21:06.200 --> 00:21:08.200]  有些人覺得是
[00:21:08.200 --> 00:21:10.200]  奇難好過在之前那裡
[00:21:10.200 --> 00:21:14.200]  當然一定是好過之前那裡
[00:21:14.200 --> 00:21:16.200]  你才來這裡
[00:21:16.200 --> 00:21:18.200]  如果這裡比以前那裡差
[00:21:18.200 --> 00:21:20.200]  你走來這裡用什麼
[00:21:20.200 --> 00:21:22.200]  是比以前那裡好
[00:21:22.200 --> 00:21:24.200]  不過又不是很正
[00:21:24.200 --> 00:21:26.200]  三十年前可能是
[00:21:26.200 --> 00:21:28.200]  你回到原居地拿著外國護照
[00:21:28.200 --> 00:21:30.200]  可能都值點錢
[00:21:30.200 --> 00:21:32.200]  叫飲過鹹水
[00:21:32.200 --> 00:21:34.200]  坐過飛機
[00:21:34.200 --> 00:21:36.200]  但是我們
[00:21:36.200 --> 00:21:38.200]  要跟從上帝這裡告訴我們
[00:21:38.200 --> 00:21:40.200]  我們是他造成的
[00:21:40.200 --> 00:21:42.200]  這個造其實都很重要
[00:21:42.200 --> 00:21:44.200]  因為上帝造我們造得很細節
[00:21:44.200 --> 00:21:48.200]  身體
[00:21:48.200 --> 00:21:50.200]  最近剛剛過完聖誕假
[00:21:50.200 --> 00:21:52.200]  大家有沒有病
[00:21:52.200 --> 00:21:54.200]  很多
[00:21:54.200 --> 00:21:58.200]  那沒辦法的了
[00:21:58.200 --> 00:22:00.200]  一十八二十一合併了之後
[00:22:00.200 --> 00:22:02.200]  就很多
[00:22:02.200 --> 00:22:04.200]  無病的
[00:22:04.200 --> 00:22:06.200]  所以我們外面有些大字版
[00:22:06.200 --> 00:22:08.200]  為什麼字這麼大
[00:22:08.200 --> 00:22:10.200]  大家心裡有數
[00:22:10.200 --> 00:22:12.200]  我們現在到了這個年紀
[00:22:12.200 --> 00:22:14.200]  看遠不看近看大不看小
[00:22:14.200 --> 00:22:18.200]  這一種就是我們
[00:22:18.200 --> 00:22:20.200]  我們懂不懂得去欣賞
[00:22:20.200 --> 00:22:22.200]  我們人生的進步
[00:22:22.200 --> 00:22:26.200]  年紀大了是aging
[00:22:26.200 --> 00:22:28.200]  不等於mature
[00:22:28.200 --> 00:22:32.200]  我們只不過老了
[00:22:32.200 --> 00:22:34.200]  成熟
[00:22:34.200 --> 00:22:36.200]  有老頑童
[00:22:36.200 --> 00:22:38.200]  活到一百歲好像個小孩
[00:22:38.200 --> 00:22:40.200]  都不奇怪
[00:22:40.200 --> 00:22:42.200]  我們跟從上帝
[00:22:42.200 --> 00:22:44.200]  我們是被他造的
[00:22:44.200 --> 00:22:46.200]  我們造得很細節的
[00:22:46.200 --> 00:22:48.200]  我們每個人都有腹肌
[00:22:48.200 --> 00:22:50.200]  你練他呢
[00:22:50.200 --> 00:22:52.200]  就有六至八件
[00:22:52.200 --> 00:22:54.200]  你不練他呢
[00:22:54.200 --> 00:22:56.200]  就一件越來越大件
[00:22:56.200 --> 00:22:58.200]  很公平的
[00:22:58.200 --> 00:23:00.200]  上帝給我們一切
[00:23:00.200 --> 00:23:02.200]  造的
[00:23:02.200 --> 00:23:04.200]  這個app
[00:23:04.200 --> 00:23:06.200]  你練還是不練呢
[00:23:06.200 --> 00:23:08.200]  你練就成熟了
[00:23:08.200 --> 00:23:10.200]  你不練就越來越敷衍
[00:23:10.200 --> 00:23:12.200]  也都越來越敷衍
[00:23:12.200 --> 00:23:14.200]  所以
[00:23:14.200 --> 00:23:16.200]  我們怎樣能夠
[00:23:16.200 --> 00:23:18.200]  向耶和華歡呼呢
[00:23:18.200 --> 00:23:20.200]  我們怎樣能夠樂於去侍奉上帝呢
[00:23:20.200 --> 00:23:22.200]  為什麼我們會向他歌唱呢
[00:23:22.200 --> 00:23:24.200]  師父每個禮拜都唱
[00:23:24.200 --> 00:23:26.200]  唱的時候
[00:23:26.200 --> 00:23:28.200]  我們有沒有被師哥充滿呢
[00:23:28.200 --> 00:23:30.200]  是不是
[00:23:30.200 --> 00:23:32.200]  那首詩歌
[00:23:32.200 --> 00:23:34.200]  今天唱什麼詩歌
[00:23:34.200 --> 00:23:36.200]  今天唱了很多歌
[00:23:36.200 --> 00:23:38.200]  因為我以前都是唱師伴
[00:23:38.200 --> 00:23:40.200]  我唱bass
[00:23:40.200 --> 00:23:42.200]  其實有時候
[00:23:42.200 --> 00:23:44.200]  我都很喜歡教會弟兄姊妹
[00:23:44.200 --> 00:23:46.200]  如果懂得唱四部
[00:23:46.200 --> 00:23:48.200]  平時唱的時候都可以唱四部
[00:23:48.200 --> 00:23:50.200]  不一定獻詩的時候才唱
[00:23:50.200 --> 00:23:52.200]  張心給我
[00:23:52.200 --> 00:23:54.200]  張心給我這首歌我三十年前第一次聽
[00:23:54.200 --> 00:23:56.200]  愛到不得了
[00:23:56.200 --> 00:23:58.200]  中間有一段時間
[00:23:58.200 --> 00:24:00.200]  我會想為什麼要將心給你
[00:24:00.200 --> 00:24:02.200]  沒什麼好處
[00:24:02.200 --> 00:24:04.200]  原來不是
[00:24:04.200 --> 00:24:06.200]  原來當我們人生走這段路的時候
[00:24:06.200 --> 00:24:08.200]  有時候我們遇到阻力
[00:24:08.200 --> 00:24:10.200]  你試一下走路
[00:24:10.200 --> 00:24:12.200]  地面是沒有阻力的
[00:24:12.200 --> 00:24:14.200]  你猜有什麼結果呢
[00:24:14.200 --> 00:24:16.200]  就達到你歎歎要
[00:24:16.200 --> 00:24:18.200]  你有沒有走過冰呢
[00:24:18.200 --> 00:24:20.200]  冰就沒有阻力
[00:24:20.200 --> 00:24:22.200]  沒有阻力怎麼走
[00:24:22.200 --> 00:24:24.200]  所以我們要安
[00:24:24.200 --> 00:24:26.200]  地面是阻力
[00:24:26.200 --> 00:24:28.200]  沒有阻力你走不了
[00:24:28.200 --> 00:24:30.200]  沒有空氣的阻力飛機飛不起
[00:24:30.200 --> 00:24:32.200]  是嗎
[00:24:32.200 --> 00:24:34.200]  我們要安
[00:24:34.200 --> 00:24:36.200]  為什麼我們要敬畏我們要安
[00:24:36.200 --> 00:24:38.200]  我們看到原來順利做每一樣東西
[00:24:38.200 --> 00:24:40.200]  在我們生命的裏面
[00:24:40.200 --> 00:24:42.200]  無論是順是逆
[00:24:42.200 --> 00:24:44.200]  目的都是要我們能夠
[00:24:44.200 --> 00:24:46.200]  更加成就能夠有結果
[00:24:46.200 --> 00:24:48.200]  當我們人生有成果的時候
[00:24:48.200 --> 00:24:50.200]  我們就歡呼
[00:24:50.200 --> 00:24:52.200]  你這個歡呼
[00:24:52.200 --> 00:24:54.200]  你這個歡呼是出來的
[00:24:54.200 --> 00:24:56.200]  你自己出來的
[00:24:56.200 --> 00:24:58.200]  你感嘆會出來的
[00:24:58.200 --> 00:25:00.200]  有多少人生過大飯的
[00:25:00.200 --> 00:25:02.200]  很多都是大飯
[00:25:02.200 --> 00:25:04.200]  全部都是女的
[00:25:04.200 --> 00:25:06.200]  男的不吃飯
[00:25:06.200 --> 00:25:08.200]  我帶飯的
[00:25:08.200 --> 00:25:10.200]  我這個愛心飯盒
[00:25:10.200 --> 00:25:12.200]  每一天
[00:25:12.200 --> 00:25:14.200]  其實應該是每一天
[00:25:14.200 --> 00:25:16.200]  我每次打開那個飯盒
[00:25:16.200 --> 00:25:18.200]  因為太太幫我砌的
[00:25:18.200 --> 00:25:20.200]  每一次打開那個飯盒
[00:25:20.200 --> 00:25:22.200]  砌到整整齊齊
[00:25:22.200 --> 00:25:24.200]  雖然是昨晚吃過的東西
[00:25:24.200 --> 00:25:26.200]  通常帶飯都是昨晚吃過的東西
[00:25:26.200 --> 00:25:28.200]  是不是
[00:25:28.200 --> 00:25:30.200]  我借飯
[00:25:30.200 --> 00:25:32.200]  昨晚不借飯
[00:25:32.200 --> 00:25:34.200]  都是那些東西
[00:25:34.200 --> 00:25:36.200]  但是有時候我看到
[00:25:36.200 --> 00:25:38.200]  有時候我沒有機會看到
[00:25:38.200 --> 00:25:40.200]  因為有時候我不是在家吃飯
[00:25:40.200 --> 00:25:42.200]  晚上出去工作
[00:25:42.200 --> 00:25:44.200]  我每次打開那個飯盒
[00:25:44.200 --> 00:25:46.200]  看到太太整整齊齊
[00:25:46.200 --> 00:25:48.200]  這裡是菜這裡是肉
[00:25:48.200 --> 00:25:50.200]  可以滲到飯裡
[00:25:50.200 --> 00:25:52.200]  我放熱了之後可以慢慢吃
[00:25:52.200 --> 00:25:54.200]  很感恩
[00:25:54.200 --> 00:25:56.200]  我不知道你知不知道感恩
[00:25:56.200 --> 00:25:58.200]  砌到整整齊齊
[00:25:58.200 --> 00:26:00.200]  一盒愛心飯盒
[00:26:00.200 --> 00:26:02.200]  不是隨便砌東西在那裡
[00:26:02.200 --> 00:26:04.200]  你自己回去吃
[00:26:04.200 --> 00:26:06.200]  不單是砌東西還擺到整整齊齊
[00:26:06.200 --> 00:26:08.200]  是一個很大的享受
[00:26:08.200 --> 00:26:10.200]  心裡面很自然
[00:26:10.200 --> 00:26:12.200]  是不是
[00:26:12.200 --> 00:26:14.200]  會帶給太太一種感激的感覺
[00:26:14.200 --> 00:26:16.200]  那種感覺是
[00:26:16.200 --> 00:26:18.200]  你自己懂得去欣賞
[00:26:18.200 --> 00:26:20.200]  才會留意到的
[00:26:20.200 --> 00:26:22.200]  你不去欣賞
[00:26:22.200 --> 00:26:24.200]  你不會留意到的
[00:26:24.200 --> 00:26:26.200]  昨晚回岳父家吃飯
[00:26:26.200 --> 00:26:28.200]  有一個旅遊節目
[00:26:28.200 --> 00:26:30.200]  我們大家都去過旅遊
[00:26:30.200 --> 00:26:32.200]  他就說到
[00:26:32.200 --> 00:26:34.200]  那裡有條樓梯
[00:26:34.200 --> 00:26:36.200]  那條樓梯就飄了九條龍在那裡
[00:26:36.200 --> 00:26:38.200]  說是活靈活現
[00:26:38.200 --> 00:26:40.200]  我們通常看到這樣的影子
[00:26:40.200 --> 00:26:42.200]  看到這樣的旅遊
[00:26:42.200 --> 00:26:44.200]  看到這樣的景色
[00:26:44.200 --> 00:26:46.200]  就拍了自拍
[00:26:46.200 --> 00:26:48.200]  下一步
[00:26:48.200 --> 00:26:50.200]  為什麼我們會這樣做呢
[00:26:50.200 --> 00:26:52.200]  因為我們都不是藝術家
[00:26:52.200 --> 00:26:54.200]  我搞藝術的
[00:26:54.200 --> 00:26:56.200]  嘩 你知不知道
[00:26:56.200 --> 00:26:58.200]  我那時候讀設計的時候
[00:26:58.200 --> 00:27:00.200]  我畫一條龍
[00:27:00.200 --> 00:27:02.200]  每一塊雲
[00:27:02.200 --> 00:27:04.200]  都要畫得很仔細
[00:27:04.200 --> 00:27:06.200]  我還記得有一次
[00:27:06.200 --> 00:27:08.200]  因為太忙
[00:27:08.200 --> 00:27:10.200]  做得比較草率
[00:27:10.200 --> 00:27:12.200]  我的教授寫了一個這樣的圖
[00:27:12.200 --> 00:27:14.200]  在我的功課
[00:27:14.200 --> 00:27:16.200]  If this is the best you can do
[00:27:16.200 --> 00:27:18.200]  Don't do it
[00:27:18.200 --> 00:27:20.200]  我們拍了照
[00:27:20.200 --> 00:27:22.200]  走了下一個步驟
[00:27:22.200 --> 00:27:24.200]  但是你知不知道
[00:27:24.200 --> 00:27:26.200]  那一塊東西弄了多久
[00:27:26.200 --> 00:27:28.200]  要不要欣賞
[00:27:28.200 --> 00:27:30.200]  有時候我們
[00:27:30.200 --> 00:27:32.200]  為什麼我們對上帝沒有感覺
[00:27:32.200 --> 00:27:34.200]  有時候是因為我們太匆忙
[00:27:34.200 --> 00:27:36.200]  沒時間去欣賞
[00:27:36.200 --> 00:27:38.200]  上帝在那裡
[00:27:38.200 --> 00:27:40.200]  我們就不去欣賞
[00:27:40.200 --> 00:27:42.200]  但去欣賞
[00:27:42.200 --> 00:27:44.200]  上帝在我們身上所做的功
[00:27:44.200 --> 00:27:50.200]  有時候甚至是不願意欣賞
[00:27:50.200 --> 00:27:52.200]  我們寧願
[00:27:52.200 --> 00:27:54.200]  拿著手機在那裡wechat
[00:27:54.200 --> 00:27:56.200]  在那裡whatsapp
[00:27:56.200 --> 00:27:58.200]  那些可以拿過幾兩個小時
[00:27:58.200 --> 00:28:00.200]  打開上帝的話語
[00:28:00.200 --> 00:28:02.200]  讀五分鐘可能已經太長
[00:28:02.200 --> 00:28:04.200]  都已經沒心機再看了
[00:28:04.200 --> 00:28:06.200]  吸收不到 因為不適合
[00:28:06.200 --> 00:28:08.200]  私人說
[00:28:08.200 --> 00:28:10.200]  你們當曉得
[00:28:10.200 --> 00:28:12.200]  我是誰
[00:28:12.200 --> 00:28:14.200]  是上帝
[00:28:14.200 --> 00:28:16.200]  我們是誰 我們是被祂做的
[00:28:16.200 --> 00:28:18.200]  我們是誰 我們是屬於祂的
[00:28:18.200 --> 00:28:20.200]  我們被祂做不一定等於屬於祂的
[00:28:20.200 --> 00:28:22.200]  但現在我們也是祂做的
[00:28:22.200 --> 00:28:24.200]  我們是屬於祂的
[00:28:24.200 --> 00:28:26.200]  我們是祂的百姓
[00:28:26.200 --> 00:28:28.200]  對我來說最影響我的當然
[00:28:28.200 --> 00:28:30.200]  就是我是祂
[00:28:30.200 --> 00:28:32.200]  草場的
[00:28:32.200 --> 00:28:34.200]  不是沙漠裡的樣子
[00:28:34.200 --> 00:28:36.200]  什麼叫草場
[00:28:36.200 --> 00:28:38.200]  就是又可以吃又可以休息
[00:28:38.200 --> 00:28:40.200]  很勞動
[00:28:40.200 --> 00:28:42.200]  很勞碌
[00:28:42.200 --> 00:28:44.200]  一隻羊最勞碌就是什麼
[00:28:44.200 --> 00:28:46.200]  就是去找吃的
[00:28:46.200 --> 00:28:48.200]  每個人都去找吃的
[00:28:48.200 --> 00:28:50.200]  我記得有一次和一個朋友聊天
[00:28:50.200 --> 00:28:52.200]  幫我剪頭髮
[00:28:52.200 --> 00:28:54.200]  他說今天很煩
[00:28:54.200 --> 00:28:56.200]  想不到吃什麼
[00:28:56.200 --> 00:28:58.200]  想不到吃什麼真的很煩
[00:28:58.200 --> 00:29:00.200]  是不是 你知不知道這個商場
[00:29:00.200 --> 00:29:02.200]  說起來也有十幾二十間食肆
[00:29:02.200 --> 00:29:04.200]  我們每一間吃
[00:29:04.200 --> 00:29:06.200]  都要吃下個月才回來
[00:29:06.200 --> 00:29:08.200]  因為不是每天都要上班
[00:29:08.200 --> 00:29:10.200]  有時真是
[00:29:10.200 --> 00:29:12.200]  我們太豐富
[00:29:12.200 --> 00:29:14.200]  連去想要吃什麼都很煩
[00:29:14.200 --> 00:29:16.200]  相對於
[00:29:16.200 --> 00:29:18.200]  我們想有沒有得吃
[00:29:18.200 --> 00:29:20.200]  其實我們很感恩
[00:29:20.200 --> 00:29:22.200]  有一次
[00:29:22.200 --> 00:29:24.200]  和太太開玩笑
[00:29:24.200 --> 00:29:26.200]  說什麼呢 說吸塵
[00:29:26.200 --> 00:29:28.200]  嘩 吸塵真的很辛苦
[00:29:28.200 --> 00:29:30.200]  不過我們很感恩 為什麼
[00:29:30.200 --> 00:29:32.200]  你房子大才吸得這麼辛苦
[00:29:32.200 --> 00:29:34.200]  你房子小就不用吸得這麼辛苦
[00:29:34.200 --> 00:29:36.200]  兩樣東西吸完
[00:29:36.200 --> 00:29:38.200]  如果房子不是你的
[00:29:38.200 --> 00:29:40.200]  沒有東西吸
[00:29:40.200 --> 00:29:42.200]  我們求上帝
[00:29:42.200 --> 00:29:44.200]  給我們有那種心情
[00:29:44.200 --> 00:29:46.200]  如果不是一切的當
[00:29:46.200 --> 00:29:48.200]  都是噪音
[00:29:48.200 --> 00:29:50.200]  噹噹聲
[00:29:50.200 --> 00:29:52.200]  一切的當都是噪音
[00:29:52.200 --> 00:29:54.200]  但是當我們
[00:29:54.200 --> 00:29:56.200]  曉得耶和華
[00:29:56.200 --> 00:29:58.200]  是有什麼
[00:29:58.200 --> 00:30:00.200]  什麼是真正的
[00:30:00.200 --> 00:30:02.200]  當我們曉得耶和華
[00:30:02.200 --> 00:30:04.200]  不單是神
[00:30:04.200 --> 00:30:06.200]  原來我是祂做的
[00:30:06.200 --> 00:30:08.200]  又是屬於祂的
[00:30:08.200 --> 00:30:10.200]  我是祂的百姓 祂肯收我
[00:30:10.200 --> 00:30:12.200]  大家逃難出來的時候
[00:30:12.200 --> 00:30:14.200]  是不是有個國家肯收你
[00:30:14.200 --> 00:30:16.200]  是不是覺得很感恩
[00:30:16.200 --> 00:30:18.200]  我還記得當時香港
[00:30:18.200 --> 00:30:20.200]  不讓人上岸 是不是
[00:30:20.200 --> 00:30:22.200]  不肯收你
[00:30:22.200 --> 00:30:24.200]  慘不慘啊
[00:30:24.200 --> 00:30:26.200]  很慘啊
[00:30:26.200 --> 00:30:28.200]  有人肯收你
[00:30:28.200 --> 00:30:30.200]  在爛民營裡也好過在河裡
[00:30:30.200 --> 00:30:32.200]  是不是
[00:30:32.200 --> 00:30:34.200]  那種心情
[00:30:34.200 --> 00:30:36.200]  對不起 我沒有經歷過 你們有
[00:30:36.200 --> 00:30:40.200]  用回那種心情來面對上帝
[00:30:40.200 --> 00:30:42.200]  你想找路走
[00:30:42.200 --> 00:30:44.200]  你就有路走的了
[00:30:44.200 --> 00:30:46.200]  不一定的
[00:30:46.200 --> 00:30:48.200]  今天
[00:30:48.200 --> 00:30:50.200]  上帝肯收我們
[00:30:50.200 --> 00:30:52.200]  還供應我們
[00:30:52.200 --> 00:30:54.200]  草長的羊
[00:30:54.200 --> 00:30:56.200]  草長
[00:30:56.200 --> 00:30:58.200]  就是愛妖禽
[00:30:58.200 --> 00:31:02.200]  上帝給我們
[00:31:02.200 --> 00:31:04.200]  很豐富的人生
[00:31:04.200 --> 00:31:06.200]  我們懂不懂得欣賞
[00:31:06.200 --> 00:31:08.200]  我們欣賞了之後
[00:31:08.200 --> 00:31:10.200]  我們有什麼回應
[00:31:10.200 --> 00:31:12.200]  一眨眼前面那兩節
[00:31:12.200 --> 00:31:14.200]  後面那兩節
[00:31:14.200 --> 00:31:16.200]  不就是我們對上帝的回應
[00:31:16.200 --> 00:31:18.200]  所以第四節說
[00:31:18.200 --> 00:31:20.200]  當清者進入法庭門
[00:31:20.200 --> 00:31:22.200]  為什麼要清者
[00:31:22.200 --> 00:31:24.200]  上帝我們有教會可以去敬拜你
[00:31:24.200 --> 00:31:26.200]  是不是應該去清者
[00:31:26.200 --> 00:31:28.200]  要感恩
[00:31:28.200 --> 00:31:30.200]  有地方可以拜上帝
[00:31:30.200 --> 00:31:32.200]  多好啊
[00:31:32.200 --> 00:31:34.200]  當讚美進入
[00:31:34.200 --> 00:31:36.200]  他的院
