
[00:00:00.000 --> 00:00:08.500]  多謝大家來到 大家可以享受今晚分享經文的時間
[00:19:49.680 --> 00:19:58.680]  讓你體會一下他們對以東的仇恨
[00:19:58.680 --> 00:20:04.680]  例如讀一讀詩篇給你聽
[00:20:04.680 --> 00:20:06.680]  詩篇60篇
[00:20:06.680 --> 00:20:11.680]  詩篇60篇就說到
[00:20:11.680 --> 00:20:15.680]  第六節開始
[00:20:15.680 --> 00:20:18.680]  這個應該是大衛的詩
[00:20:18.680 --> 00:20:20.680]  開始介紹的時候
[00:20:20.680 --> 00:20:22.680]  大衛打以東的時候
[00:20:22.680 --> 00:20:23.680]  打贏了他
[00:20:23.680 --> 00:20:25.680]  就作了這首詩
[00:20:25.680 --> 00:20:26.680]  其中幾節是這麼說的
[00:20:26.680 --> 00:20:28.680]  神在自己的聖所說
[00:20:28.680 --> 00:20:30.680]  我必跨城
[00:20:30.680 --> 00:20:32.680]  我必分開事件
[00:20:32.680 --> 00:20:35.680]  我必量度疏割谷
[00:20:35.680 --> 00:20:36.680]  基列是我的
[00:20:36.680 --> 00:20:38.680]  馬拿西是我的
[00:20:38.680 --> 00:20:42.680]  基列馬拿西就是指以色列的疆土
[00:20:42.680 --> 00:20:44.680]  以法連是我的頭盔
[00:20:44.680 --> 00:20:45.680]  猶大是我的權杖
[00:20:45.680 --> 00:20:47.680]  整個以色列都是屬於神的
[00:20:47.680 --> 00:20:49.680]  第八節就說
[00:20:49.680 --> 00:20:52.680]  摩訶是我的洗腳盤
[00:20:52.680 --> 00:20:56.680]  這是一個污辱的說話
[00:20:56.680 --> 00:20:57.680]  摩訶是什麼?
[00:20:57.680 --> 00:20:59.680]  是用來洗腳的
[00:20:59.680 --> 00:21:02.680]  接著
[00:21:02.680 --> 00:21:06.680]  我要向以東拋鞋
[00:21:06.680 --> 00:21:10.680]  我要因戰勝卑利士歡呼
[00:21:10.680 --> 00:21:13.680]  接著
[00:21:13.680 --> 00:21:17.680]  我必踐踏我的敵人
[00:21:17.680 --> 00:21:19.680]  這節就在這裡
[00:21:19.680 --> 00:21:23.680]  根據以色列人立基本法的時候
[00:21:23.680 --> 00:21:26.680]  其實應該要分開摩訶人和以東人
[00:21:26.680 --> 00:21:27.680]  摩訶人就是壞人
[00:21:27.680 --> 00:21:28.680]  以東人是你的親戚
[00:21:28.680 --> 00:21:30.680]  你去待他好一點
[00:21:30.680 --> 00:21:32.680]  到了大衛的時代
[00:21:32.680 --> 00:21:33.680]  已經不是了
[00:21:33.680 --> 00:21:35.680]  摩訶、以東都是這麼壞的
[00:21:35.680 --> 00:21:36.680]  一個是洗腳盤
[00:21:36.680 --> 00:21:38.680]  一個是被你拋鞋的袋子
[00:21:38.680 --> 00:21:40.680]  總之就是壞
[00:21:40.680 --> 00:21:43.680]  不但要征服這些人
[00:21:43.680 --> 00:21:45.680]  而且要侮辱這些人
[00:21:45.680 --> 00:21:49.680]  有很多經文
[00:21:49.680 --> 00:21:52.680]  不跟你一一讀
[00:21:52.680 --> 00:21:55.680]  這些經文基本上都是說
[00:21:55.680 --> 00:22:00.680]  神要審判以東的
[00:22:00.680 --> 00:22:02.680]  接著
[00:22:02.680 --> 00:22:06.680]  我讀一讀耶利米書49章
[00:22:06.680 --> 00:22:07.680]  因為這個
[00:22:07.680 --> 00:22:12.680]  你會發覺和俄巴底亞書有很多相似的地方
[00:22:12.680 --> 00:22:17.680]  耶利米書在後面
[00:22:17.680 --> 00:22:19.680]  耶利米書說到
[00:22:19.680 --> 00:22:22.680]  譬如論到以東的時候
[00:22:22.680 --> 00:22:24.680]  耶和華就這樣說
[00:22:24.680 --> 00:22:26.680]  提曼再沒有智慧嗎?
[00:22:26.680 --> 00:22:28.680]  提曼是以東的一個城市
[00:22:28.680 --> 00:22:31.680]  聰明人的計劃已經用盡嗎?
[00:22:31.680 --> 00:22:32.680]  他的智慧都消失嗎?
[00:22:32.680 --> 00:22:34.680]  你們要逃跑
[00:22:34.680 --> 00:22:36.680]  藏到隱蔽之處
[00:22:36.680 --> 00:22:38.680]  因為我懲罰以東的時候
[00:22:38.680 --> 00:22:40.680]  必是災難降到他身上
[00:22:40.680 --> 00:22:42.680]  收取葡萄
[00:22:42.680 --> 00:22:45.680]  若來你這打累豈不剩下一些葡萄嗎?
[00:22:45.680 --> 00:22:46.680]  都不讀了
[00:22:46.680 --> 00:22:47.680]  我想說
[00:22:47.680 --> 00:22:49.680]  耶利米書這段
[00:22:49.680 --> 00:22:54.680]  和俄巴底亞書有些豪華很相似
[00:22:54.680 --> 00:22:57.680]  我們去到俄巴底亞書就會知道
[00:22:57.680 --> 00:22:58.680]  好了
[00:22:58.680 --> 00:22:59.680]  都好了
[00:22:59.680 --> 00:23:02.680]  那個PowerPoint都提醒我去
[00:23:02.680 --> 00:23:03.680]  不過去到前面
[00:23:03.680 --> 00:23:05.680]  都有補充一些東西
[00:23:05.680 --> 00:23:06.680]  這裡就
[00:23:07.680 --> 00:23:08.680]  第一
[00:23:08.680 --> 00:23:10.680]  這些經文沒有時間和你詳細看
[00:23:10.680 --> 00:23:12.680]  不過我想告訴你
[00:23:12.680 --> 00:23:17.680]  預言的東西後來是真的發生了
[00:23:17.680 --> 00:23:19.680]  這是最後的兩點
[00:23:19.680 --> 00:23:22.680]  第三世紀的時候
[00:23:22.680 --> 00:23:24.680]  以東的地方
[00:23:24.680 --> 00:23:27.680]  就被這個Lepidaeans
[00:23:27.680 --> 00:23:28.680]  Lepidaeans中文
[00:23:28.680 --> 00:23:30.680]  我發覺網上翻譯是
[00:23:30.680 --> 00:23:32.680]  立巴太人
[00:23:32.680 --> 00:23:37.680]  Lepidaeans其實是阿拉伯沙漠的遊牧民族
[00:23:37.680 --> 00:23:39.680]  三世紀的時候
[00:23:39.680 --> 00:23:43.680]  這些Lepidaeans就佔據了以東的地方
[00:23:43.680 --> 00:23:47.680]  於是以東人就去了猶大
[00:23:47.680 --> 00:23:50.680]  或者猶大南部的地方居住
[00:23:50.680 --> 00:23:54.680]  於是在耶穌的年代
[00:23:54.680 --> 00:23:57.680]  猶大南部的地方就叫做
[00:23:57.680 --> 00:23:59.680]  最尾的字
[00:23:59.680 --> 00:24:02.680]  Edomia
[00:24:02.680 --> 00:24:06.680]  住在那裡的人就是Edomians
[00:24:06.680 --> 00:24:10.680]  譬如希律王
[00:24:10.680 --> 00:24:13.680]  大家知道這個《馬太福音》一開始提到
[00:24:13.680 --> 00:24:15.680]  那個希律王
[00:24:15.680 --> 00:24:18.680]  其實就是一個Edomian
[00:24:18.680 --> 00:24:23.680]  就是Edomian和Jews的集中的後代
[00:24:23.680 --> 00:24:25.680]  其實就告訴你
[00:24:25.680 --> 00:24:27.680]  故事延續到新約
[00:24:27.680 --> 00:24:30.680]  為什麼其中的以色列人這麼憎恨希律呢?
[00:24:30.680 --> 00:24:35.680]  除了原因就是希律有這些Edomian的血統
[00:24:35.680 --> 00:24:37.680]  這些Edomian的血統其實就是
[00:24:37.680 --> 00:24:39.680]  以東人的血統
[00:24:39.680 --> 00:24:40.680]  世仇
[00:24:40.680 --> 00:24:42.680]  很多世代的仇
[00:24:42.680 --> 00:24:49.680]  古代的人的記憶是長很多的
[00:24:49.680 --> 00:24:51.680]  就不同我們現代的人
[00:24:51.680 --> 00:24:54.680]  我爸爸那一代
[00:24:54.680 --> 00:24:59.680]  很多人是不會買任何日本的東西的
[00:24:59.680 --> 00:25:02.680]  日本是壞人的
[00:25:02.680 --> 00:25:05.680]  我的女兒對日本唯一的認識就是
[00:25:05.680 --> 00:25:07.680]  日本卡通
[00:25:07.680 --> 00:25:09.680]  她們就知道這麼多東西
[00:25:09.680 --> 00:25:11.680]  所以她們完全忘記了
[00:25:11.680 --> 00:25:13.680]  但是猶太人不會
[00:25:13.680 --> 00:25:15.680]  廣東人記憶很長的
[00:25:15.680 --> 00:25:17.680]  我想告訴你
[00:25:17.680 --> 00:25:19.680]  故事延續到新約
[00:25:19.680 --> 00:25:21.680]  但是新約之後基本上
[00:25:21.680 --> 00:25:24.680]  Edomians就不見了
[00:25:24.680 --> 00:25:26.680]  這個民族基本上不見了
[00:25:26.680 --> 00:25:27.680]  換句話說
[00:25:27.680 --> 00:25:29.680]  以東這個民族就沒有了
[00:25:29.680 --> 00:25:32.680]  沒有了的原因大概不是死了
[00:25:32.680 --> 00:25:35.680]  而是和周圍的人混血混在一起
[00:25:35.680 --> 00:25:38.680]  所以到了耶穌的年代
[00:25:38.680 --> 00:25:41.680]  所謂以東的身份
[00:25:41.680 --> 00:25:44.680]  差不多已經到了滅絕的時候
[00:25:44.680 --> 00:25:48.680]  歷史上就沒有以東這種文化
[00:25:48.680 --> 00:25:50.680]  或者以東人這種人存在
[00:25:50.680 --> 00:25:53.680]  所以聖經所說的一些預言
[00:25:53.680 --> 00:25:55.680]  是真的發生了
[00:25:55.680 --> 00:25:59.680]  這個國家是徹底地亡了的
[00:25:59.680 --> 00:26:01.680]  好了
[00:26:01.680 --> 00:26:03.680]  接著下一章
[00:26:03.680 --> 00:26:04.680]  說了這麼多背景
[00:26:04.680 --> 00:26:07.680]  終於說到經文了
[00:26:07.680 --> 00:26:10.680]  如果你有聖經的話
[00:26:10.680 --> 00:26:13.680]  就請你看一下這個俄巴底亞書
[00:26:13.680 --> 00:26:15.680]  我一邊讀的時候
[00:26:15.680 --> 00:26:18.680]  一邊跟著這個結構跟你們說
[00:26:18.680 --> 00:26:20.680]  俄巴底亞1A
[00:26:20.680 --> 00:26:24.680]  就是這個俄巴底亞所見的異象
[00:26:24.680 --> 00:26:26.680]  這本書的標題
[00:26:26.680 --> 00:26:28.680]  都跟你說一下
[00:26:28.680 --> 00:26:30.680]  一個註腳
[00:26:30.680 --> 00:26:32.680]  因為古代的書
[00:26:32.680 --> 00:26:35.680]  不會像我們這樣有一個封面的
[00:26:35.680 --> 00:26:38.680]  寫著什麼的
[00:26:38.680 --> 00:26:40.680]  「彪光人生」
[00:26:40.680 --> 00:26:42.680]  有一個封面寫著「彪光人生」
[00:26:42.680 --> 00:26:43.680]  然後沒有的
[00:26:43.680 --> 00:26:45.680]  古代的書就是一本
[00:26:45.680 --> 00:26:48.680]  你直接揭開你不知道那本是什麼
[00:26:48.680 --> 00:26:51.680]  所以那個書的1A第一句
[00:26:51.680 --> 00:26:53.680]  就是俄巴底亞所見的異象
[00:26:53.680 --> 00:26:56.680]  就等於我們今天的書的標題一樣
[00:26:56.680 --> 00:26:58.680]  俄巴底亞的異象
[00:26:58.680 --> 00:27:00.680]  這本書就是講俄巴底亞的異象
[00:27:00.680 --> 00:27:02.680]  接著就說什麼呢?
[00:27:02.680 --> 00:27:03.680]  主耶和華子就以東說
[00:27:03.680 --> 00:27:06.680]  我們要從耶和華眼裡聽見一個消息
[00:27:06.680 --> 00:27:08.680]  有一位使者被派到列國去
[00:27:08.680 --> 00:27:11.680]  說起來我們要以東作戰
[00:27:11.680 --> 00:27:12.680]  這個就引言了
[00:27:12.680 --> 00:27:13.680]  要跟以東打仗
[00:27:13.680 --> 00:27:17.680]  接著我就說基本上分開三部分
[00:27:17.680 --> 00:27:20.680]  第一部分就說以東的敗落
[00:27:20.680 --> 00:27:22.680]  第二到第九節
[00:27:22.680 --> 00:27:23.680]  第二節開始
[00:27:23.680 --> 00:27:27.680]  「看!我必使你在列國中成為弱小
[00:27:27.680 --> 00:27:29.680]  你必大受藐視
[00:27:29.680 --> 00:27:32.680]  你心中的傲氣欺騙了你
[00:27:32.680 --> 00:27:35.680]  你住在岩石的隱密處
[00:27:35.680 --> 00:27:37.680]  居住在高處的
[00:27:37.680 --> 00:27:41.680]  你心裡說誰能把我拉下來
[00:27:41.680 --> 00:27:43.680]  你雖如鷹高飛
[00:27:43.680 --> 00:27:46.680]  在星宿之間搭窩
[00:27:46.680 --> 00:27:49.680]  我必從哪裡把你拉下來
[00:27:49.680 --> 00:27:52.680]  這是耶和華的宣稿」
[00:27:52.680 --> 00:27:55.680]  第二到第四節就是第一部分
[00:27:55.680 --> 00:27:59.680]  就是講以東落敗的第一部分
[00:27:59.680 --> 00:28:01.680]  就是講他的驕傲
[00:28:01.680 --> 00:28:03.680]  這個驕傲也有一些歷史根據
[00:28:03.680 --> 00:28:07.680]  以東的首都叫做Petra
[00:28:07.680 --> 00:28:11.680]  Petra其實就是一塊石頭
[00:28:11.680 --> 00:28:15.680]  現在有Petra考古的資料
[00:28:15.680 --> 00:28:19.680]  Petra基本上就是一個懸崖
[00:28:19.680 --> 00:28:26.680]  基本上就是平地半沙漠地方拱起的一塊石頭
[00:28:26.680 --> 00:28:28.680]  一個石山
[00:28:28.680 --> 00:28:31.680]  所以很難攻上去
[00:28:31.680 --> 00:28:35.680]  他們的首都就建在這個平地上
[00:28:35.680 --> 00:28:40.680]  一個高出來的山
[00:28:40.680 --> 00:28:42.680]  一個平頭的山
[00:28:42.680 --> 00:28:47.680]  所以如鷹高飛在星宿之間搭窩
[00:28:47.680 --> 00:28:49.680]  這個當然有一點誇張
[00:28:49.680 --> 00:28:56.680]  形容以東的首都建在一個這麼難攻的地方
[00:28:56.680 --> 00:28:58.680]  所以他自己以為自己很安全
[00:28:58.680 --> 00:29:00.680]  不過耶和華也把他拉下來
[00:29:00.680 --> 00:29:03.680]  第五到第八節就講他怎麼落敗
[00:29:03.680 --> 00:29:08.680]  道察若來你那裡強盜夜更來道
[00:29:08.680 --> 00:29:11.680]  豈不會偷竊了直到救了嗎
[00:29:11.680 --> 00:29:14.680]  你將會怎樣被滅絕呢
[00:29:14.680 --> 00:29:17.680]  摘葡萄的若來到你那裡
[00:29:17.680 --> 00:29:20.680]  豈不只剩下幾粒葡萄嗎
[00:29:20.680 --> 00:29:23.680]  以素要怎樣搜索
[00:29:23.680 --> 00:29:26.680]  他收藏的寶物被搜查出來
[00:29:26.680 --> 00:29:31.680]  曾與你結盟的把刀把你送到邊界
[00:29:31.680 --> 00:29:34.680]  本來與你有好的卻欺騙你
[00:29:34.680 --> 00:29:39.680]  勝過你與你同籍的在你腳下設網羅
[00:29:39.680 --> 00:29:42.680]  你卻毫不曉得
[00:29:42.680 --> 00:29:46.680]  你明不明白這幾節他要形容
[00:29:46.680 --> 00:29:51.680]  以素或者以東那種的說法
[00:29:51.680 --> 00:29:54.680]  你不要對自己有什麼好盼望
[00:29:54.680 --> 00:29:56.680]  這幾句講得很絕
[00:29:56.680 --> 00:29:58.680]  賊來偷你的東西
[00:29:58.680 --> 00:30:00.680]  怎會剩下東西給你呢
[00:30:00.680 --> 00:30:02.680]  你當然會把東西都偷了
[00:30:02.680 --> 00:30:04.680]  你不要奢望了
[00:30:04.680 --> 00:30:06.680]  接著不但如此
[00:30:06.680 --> 00:30:11.680]  你以為很可靠的人就會擅離一步
[00:30:11.680 --> 00:30:14.680]  如果你想明白他為什麼要講得這麼絕
[00:30:14.680 --> 00:30:19.680]  這其實就是以色列人講自己的感受
[00:30:19.680 --> 00:30:21.680]  在以色列人眼中
[00:30:21.680 --> 00:30:23.680]  以東人是什麼人呢
[00:30:23.680 --> 00:30:24.680]  就是那些賊
[00:30:24.680 --> 00:30:27.680]  他就來以色列偷了以色列的東西
[00:30:27.680 --> 00:30:31.680]  這幾節的意思就是以色列人說的
[00:30:31.680 --> 00:30:34.680]  以眼還眼 以牙還牙
[00:30:34.680 --> 00:30:36.680]  你怎樣偷我的東西
[00:30:36.680 --> 00:30:38.680]  別人就會怎樣偷你的東西
[00:30:38.680 --> 00:30:41.680]  你當年沒有視我為兄弟
[00:30:41.680 --> 00:30:44.680]  你出賣我 你都會被人出賣
[00:30:44.680 --> 00:30:48.680]  所以第九節 第八節開始
[00:30:48.680 --> 00:30:51.680]  到哪一天你要驚恐了
[00:30:51.680 --> 00:30:53.680]  接著第十節開始
[00:30:53.680 --> 00:30:55.680]  我說這是第二部分
[00:30:55.680 --> 00:31:03.680]  解釋一下為什麼以色列人要這樣宣告這些審判
[00:31:03.680 --> 00:31:05.680]  第十節開始
[00:31:05.680 --> 00:31:07.680]  因為你對兄弟雅各行強暴
[00:31:07.680 --> 00:31:10.680]  你必受羞辱 永被剪除
[00:31:10.680 --> 00:31:13.680]  外地人掠劫雅各財物的日子
[00:31:13.680 --> 00:31:15.680]  外族人進入他的城門
[00:31:15.680 --> 00:31:17.680]  圍耶路撒冷
[00:31:17.680 --> 00:31:21.680]  抽籤那時你竟袖手旁觀
[00:31:21.680 --> 00:31:25.680]  甚至好仗他們中間的一分子
[00:31:25.680 --> 00:31:29.680]  你兄弟遭遇禍患的日子
[00:31:29.680 --> 00:31:31.680]  你不該看著不理
[00:31:31.680 --> 00:31:33.680]  有大人被滅的日子
[00:31:33.680 --> 00:31:35.680]  你不該幸災樂禍
[00:31:35.680 --> 00:31:37.680]  他們遭難的日子
[00:31:37.680 --> 00:31:40.680]  你不該張口狂傲
[00:31:40.680 --> 00:31:42.680]  我子民遭災的日子
[00:31:42.680 --> 00:31:44.680]  你不該進入他們的城門
[00:31:44.680 --> 00:31:45.680]  他們遭災的日子
[00:31:45.680 --> 00:31:47.680]  你不該看著他們受苦
[00:31:47.680 --> 00:31:48.680]  他們遭災的日子
[00:31:48.680 --> 00:31:51.680]  你不該搶奪他們的財物
[00:31:51.680 --> 00:31:57.680]  你不該站在撥路口
[00:31:57.680 --> 00:32:00.680]  剪除他們中間逃脫的人
[00:32:00.680 --> 00:32:02.680]  他們遭遇的 遭難的日子
[00:32:02.680 --> 00:32:06.680]  你不該把他們生患的人交出來
[00:32:06.680 --> 00:32:09.680]  總之這一大堆東西
[00:32:09.680 --> 00:32:10.680]  數完他的壞事
[00:32:10.680 --> 00:32:12.680]  我們一會兒再回來講
[00:32:12.680 --> 00:32:13.680]  以色列人的經驗
[00:32:13.680 --> 00:32:16.680]  不過你看到重複很多次
[00:32:16.680 --> 00:32:19.680]  遭難的日子 遭災的日子
[00:32:19.680 --> 00:32:21.680]  被滅的日子 遭災的日子
[00:32:21.680 --> 00:32:23.680]  遭難的日子
[00:32:23.680 --> 00:32:26.680]  你重重複複很多次
[00:32:26.680 --> 00:32:28.680]  即是告訴你甚麼
[00:32:28.680 --> 00:32:30.680]  很印象深刻
[00:32:30.680 --> 00:32:33.680]  我受苦的時候
[00:32:33.680 --> 00:32:37.680]  這個印象最深刻受苦的時候
[00:32:37.680 --> 00:32:39.680]  你一點同情都沒有
[00:32:39.680 --> 00:32:42.680]  多說兩句
[00:32:42.680 --> 00:32:46.680]  不知道你有沒有試過這樣的經驗
[00:32:46.680 --> 00:32:48.680]  你告訴別人很慘
[00:32:48.680 --> 00:32:50.680]  我買了一隻股票
[00:32:50.680 --> 00:32:52.680]  現在跌了30%
[00:32:52.680 --> 00:32:53.680]  大閘蟹
[00:32:53.680 --> 00:32:55.680]  然後有人告訴你
[00:32:55.680 --> 00:32:57.680]  我早知道的
[00:32:57.680 --> 00:32:58.680]  誰叫你這麼蠢
[00:32:58.680 --> 00:33:00.680]  我就沒有買了
[00:33:00.680 --> 00:33:01.680]  有人這樣說
[00:33:01.680 --> 00:33:02.680]  你真的想打他兩拳
[00:33:02.680 --> 00:33:03.680]  遭災的日子
[00:33:03.680 --> 00:33:05.680]  你還在笑我蠢
[00:33:05.680 --> 00:33:07.680]  總之不過這個更加嚴重
[00:33:07.680 --> 00:33:11.680]  總之以色列人是過過家亡的時間
[00:33:11.680 --> 00:33:13.680]  以東人在搶他們
[00:33:13.680 --> 00:33:15.680]  這幾節應該是在說
[00:33:15.680 --> 00:33:18.680]  以色列人在587年
[00:33:18.680 --> 00:33:22.680]  耶路撒冷被巴比倫人攻陷的時候
[00:33:22.680 --> 00:33:26.680]  以東人同一個時間派軍去佔據以色列人
[00:33:26.680 --> 00:33:28.680]  即是猶大人的土地
[00:33:28.680 --> 00:33:29.680]  搶他們的東西
[00:33:29.680 --> 00:33:32.680]  講完理由之後
[00:33:32.680 --> 00:33:37.680]  15節開始就講那日子
[00:33:37.680 --> 00:33:40.680]  講完跌到低谷
[00:33:40.680 --> 00:33:42.680]  現在又起來了
[00:33:42.680 --> 00:33:43.680]  15節開始
[00:33:43.680 --> 00:33:46.680]  耶和華的日子臨近萬國了
[00:33:46.680 --> 00:33:49.680]  人必照你所行的向你施行
[00:33:49.680 --> 00:33:52.680]  這裏就講剛才那兩節
[00:33:52.680 --> 00:33:53.680]  你偷人家的東西
[00:33:53.680 --> 00:33:54.680]  人偷你的東西
[00:33:54.680 --> 00:33:55.680]  你出賣人
[00:33:55.680 --> 00:33:56.680]  人出賣你
[00:33:56.680 --> 00:33:58.680]  人必照你所行的向你施行
[00:33:58.680 --> 00:34:00.680]  你的報應必歸到你的頭上
[00:34:00.680 --> 00:34:03.680]  你們怎樣在聖山上學者
[00:34:03.680 --> 00:34:05.680]  虎杯萬國也照樣不住的
[00:34:05.680 --> 00:34:06.680]  學他們要學
[00:34:06.680 --> 00:34:07.680]  並且要吞下去
[00:34:07.680 --> 00:34:10.680]  他們就不再存在了
[00:34:10.680 --> 00:34:12.680]  但在石安山必有逃脫的人
[00:34:12.680 --> 00:34:13.680]  山必為聖
[00:34:13.680 --> 00:34:16.680]  也各必得回他們現有的產業
[00:34:16.680 --> 00:34:21.680]  也各弱勢家必成為火焰
[00:34:21.680 --> 00:34:32.680]  以數家卻將遂被他焚燒吞滅
[00:34:32.680 --> 00:34:34.680]  以數家再沒有生還的人
[00:34:34.680 --> 00:34:36.680]  耶和華已經說了
[00:34:36.680 --> 00:34:40.680]  總之南地必有
[00:34:40.680 --> 00:34:41.680]  以數山低地必有
[00:34:41.680 --> 00:34:43.680]  總之他把所有的地都拿回來了
[00:34:43.680 --> 00:34:46.680]  第20節就說回到他的地方了
[00:34:46.680 --> 00:34:48.680]  耶一節總結
[00:34:48.680 --> 00:34:50.680]  必有拯救者登石安山
[00:34:50.680 --> 00:34:51.680]  審判以數山
[00:34:51.680 --> 00:34:53.680]  國權就屬於耶和華了
[00:34:53.680 --> 00:34:56.680]  總結就是國權屬於耶和華
[00:34:56.680 --> 00:34:59.680]  所以結構很簡單
[00:34:59.680 --> 00:35:01.680]  基本上很短的一段說
[00:35:01.680 --> 00:35:03.680]  基本上就是審判
[00:35:03.680 --> 00:35:06.680]  以色列人很黑暗的遭遇
[00:35:06.680 --> 00:35:10.680]  仰望耶和華的日子來臨
[00:35:10.680 --> 00:35:12.680]  以色列會重見光芒
[00:35:12.680 --> 00:35:14.680]  大概的結構就是這樣
[00:35:14.680 --> 00:35:16.680]  說完結構之後
[00:35:16.680 --> 00:35:19.680]  就要問下一個關鍵點
[00:35:19.680 --> 00:35:22.680]  和我們有什麼關係呢?
[00:35:22.680 --> 00:35:25.680]  這個很快就說完
[00:35:25.680 --> 00:35:27.680]  還有一點背景
[00:35:27.680 --> 00:35:28.680]  《俄巴底亞書》
[00:35:28.680 --> 00:35:30.680]  「俄巴底亞」這個名字
[00:35:30.680 --> 00:35:34.680]  可以解作「侍奉」或「敬拜」耶和華
[00:35:34.680 --> 00:35:36.680]  「俄巴底亞」
[00:35:36.680 --> 00:35:38.680]  「俄巴底亞」就是耶和華
[00:35:38.680 --> 00:35:40.680]  「俄巴底亞」這個字
[00:35:40.680 --> 00:35:43.680]  前面可以解作「侍奉」或「敬拜」
[00:35:43.680 --> 00:35:46.680]  不過「俄巴底亞」是一個很常見的名字
[00:35:46.680 --> 00:35:49.680]  其中一個最有名的「俄巴底亞」
[00:35:49.680 --> 00:35:51.680]  就是《皇上十八章》
[00:35:51.680 --> 00:35:53.680]  那個負責找伊利亞的
[00:35:53.680 --> 00:35:56.680]  不過應該「俄巴底亞書」就不是那個「俄巴底亞」
[00:35:56.680 --> 00:35:58.680]  例如《歷代至上》
[00:35:58.680 --> 00:36:00.680]  《以色列記》、《尼西米記》
[00:36:00.680 --> 00:36:02.680]  都有記錄一些「俄巴底亞」
[00:36:02.680 --> 00:36:05.680]  總之有很多「俄巴底亞」
[00:36:05.680 --> 00:36:07.680]  所以我們相信這個「俄巴底亞」
[00:36:07.680 --> 00:36:10.680]  寫「俄巴底亞」的書的那個「俄巴底亞」
[00:36:10.680 --> 00:36:12.680]  我們對他是一無認識的
[00:36:12.680 --> 00:36:16.680]  除了他大概應該是亡國時期的人
[00:36:16.680 --> 00:36:18.680]  即是公元前第六世紀的人
[00:36:18.680 --> 00:36:20.680]  寓言尼米斯你不要理了
[00:36:20.680 --> 00:36:25.680]  大概他是在耶路撒冷或附近的地方寫的
[00:36:25.680 --> 00:36:27.680]  因為根據剛才讀過的那幾節
[00:36:27.680 --> 00:36:30.680]  「糟爛的日子」「糟爛的日子」「重重覆覆」
[00:36:30.680 --> 00:36:36.680]  這個寫作的人應該是經歷了耶路撒冷滅亡
[00:36:36.680 --> 00:36:41.680]  不是很久 以東猶上是未滅亡的時候寫的
[00:36:41.680 --> 00:36:43.680]  好了 去下一章了
[00:36:43.680 --> 00:36:48.680]  OK 和我們有什麼關係呢?
[00:36:48.680 --> 00:36:50.680]  我想告訴你
[00:36:50.680 --> 00:36:55.680]  我最近在《生命之道》講了一個討論
[00:36:55.680 --> 00:36:57.680]  就是講這個啟示
[00:36:57.680 --> 00:37:00.680]  就是講這個聖經
[00:37:00.680 --> 00:37:03.680]  我說有些經文你看不明白
[00:37:03.680 --> 00:37:05.680]  其實是很幸福的東西
[00:37:05.680 --> 00:37:07.680]  你希望你看不明白這些經文
[00:37:07.680 --> 00:37:09.680]  為什麼你看不明白呢?
[00:37:09.680 --> 00:37:11.680]  因為你沒有 或者我沒有這樣的經驗
[00:37:11.680 --> 00:37:12.680]  我們沒有這樣的經驗
[00:37:12.680 --> 00:37:14.680]  所以我們不要明白
[00:37:14.680 --> 00:37:17.680]  你要明白「俄巴底亞」的字眼
[00:37:17.680 --> 00:37:21.680]  其實你要明白那個情懷
[00:37:21.680 --> 00:37:26.680]  「假如你目睹國破家亡 妻離子散」
[00:37:26.680 --> 00:37:31.680]  你想像 如果你在這裡不讀了
[00:37:31.680 --> 00:37:34.680]  有機會你回去看看耶利米亞的哀歌
[00:37:34.680 --> 00:37:36.680]  這個也是很難講的
[00:37:36.680 --> 00:37:43.680]  我這輩子都大大話話都講了一整夜年
[00:37:43.680 --> 00:37:47.680]  講了一整夜年 都幾有輩分
[00:37:47.680 --> 00:37:51.680]  我講了一整夜年 都只是試過
[00:37:51.680 --> 00:37:55.680]  一整夜幾年 只試過一次
[00:37:55.680 --> 00:37:57.680]  用耶利米亞哀歌
[00:37:57.680 --> 00:38:01.680]  就是八九六四之後的星期日
[00:38:01.680 --> 00:38:03.680]  剛剛我就講過
[00:38:03.680 --> 00:38:05.680]  那次真的不用耶利米亞哀歌
[00:38:05.680 --> 00:38:07.680]  真的不知道講什麼
[00:38:07.680 --> 00:38:11.680]  不過如果你看回耶利米亞哀歌
[00:38:11.680 --> 00:38:13.680]  你會知道是很慘的
[00:38:13.680 --> 00:38:16.680]  耶路撒冷被圍
[00:38:16.680 --> 00:38:18.680]  然後那些婦女說
[00:38:18.680 --> 00:38:19.680]  煮了我們的子女吃
[00:38:19.680 --> 00:38:22.680]  今天煮我的寶寶 明天煮你的寶寶
[00:38:22.680 --> 00:38:25.680]  因為圍城 沒東西吃了
[00:38:25.680 --> 00:38:27.680]  最後那個城都破了
[00:38:27.680 --> 00:38:30.680]  最後被人屠殺
[00:38:30.680 --> 00:38:35.680]  或者在面前你會看到你的家裡的女性被人強姦
[00:38:35.680 --> 00:38:38.680]  如果你看到這樣的事
[00:38:38.680 --> 00:38:42.680]  你怎樣去讚美耶和華呢?
[00:38:42.680 --> 00:38:44.680]  這個真的很考功夫
[00:38:44.680 --> 00:38:51.680]  有時候你明白聖經都不是一些異同不言的
[00:38:51.680 --> 00:38:55.680]  因為它裡面是形容到一些很暴力化的東西
