
[00:00:00.000 --> 00:00:04.280]  各位聽眾節目平安
[00:16:30.760 --> 00:16:32.920]  如果我們多一些鹽的時候
[00:16:32.920 --> 00:16:34.680]  我們上沉也難
[00:16:34.680 --> 00:16:36.680]  如果我們鎖得好
[00:16:36.680 --> 00:16:38.920]  還有剛才你有沒有看過那段字
[00:16:38.920 --> 00:16:40.360]  為什麼要抓緊肉
[00:16:40.360 --> 00:16:44.280]  原來是抓緊了之後結實
[00:16:44.280 --> 00:16:48.360]  外面的壞東西沒那麼容易進來
[00:16:48.360 --> 00:16:50.040]  如果我們抓得緊的話
[00:16:50.040 --> 00:16:53.080]  我們沒那麼容易被外面的鬼馬六的東西
[00:16:53.080 --> 00:16:55.720]  說的那些東西影響了我們
[00:16:55.720 --> 00:16:57.320]  因為我們在其中
[00:16:57.320 --> 00:16:59.080]  我們每個人都是肢體
[00:16:59.080 --> 00:17:01.800]  我們負責要抓緊大家
[00:17:01.800 --> 00:17:04.520]  所以原來鹽是在做很多東西
[00:17:04.520 --> 00:17:06.040]  防止變壞
[00:17:06.040 --> 00:17:07.560]  緊密聯繫
[00:17:07.560 --> 00:17:10.280]  還有在做調和
[00:17:10.280 --> 00:17:12.120]  我們能做到嗎?
[00:17:12.120 --> 00:17:13.640]  我們是基督徒
[00:17:13.640 --> 00:17:16.360]  耶穌說我們是鹽
[00:17:16.360 --> 00:17:18.520]  但是我們是不是在做這些東西?
[00:17:18.520 --> 00:17:21.560]  你在緊密聯繫
[00:17:21.560 --> 00:17:23.720]  還是你弄到東西散了
[00:17:23.720 --> 00:17:25.640]  你在防止變壞
[00:17:25.640 --> 00:17:27.880]  還是你弄到東西壞了
[00:17:27.880 --> 00:17:28.920]  你在調和
[00:17:28.920 --> 00:17:31.080]  令到味道好一點
[00:17:31.080 --> 00:17:34.200]  還是你弄壞了整件事
[00:17:34.200 --> 00:17:36.760]  鹽和光的神學、科學
[00:17:36.760 --> 00:17:38.520]  我們說了鹽
[00:17:38.520 --> 00:17:40.440]  我們說一下光
[00:17:40.440 --> 00:17:44.280]  光在《馬太》5章14節說
[00:17:44.280 --> 00:17:45.560]  「你們是」
[00:17:45.560 --> 00:17:46.840]  再說一次
[00:17:46.840 --> 00:17:48.120]  我們不是作
[00:17:48.120 --> 00:17:50.200]  我們根本就應該是光
[00:17:50.200 --> 00:17:52.600]  我們基督徒原來站出來的時候
[00:17:52.600 --> 00:17:53.800]  就是代表神
[00:17:53.800 --> 00:17:55.640]  我們就是光
[00:17:55.640 --> 00:18:00.120]  「承造在山上是不能隱藏的」
[00:18:00.120 --> 00:18:03.240]  耶穌也在《約翰福音》8章12節說
[00:18:03.240 --> 00:18:04.520]  耶穌對眾人說
[00:18:04.520 --> 00:18:06.520]  「我就是世界的光」
[00:18:06.520 --> 00:18:08.200]  我們多寶貴
[00:18:08.200 --> 00:18:09.960]  耶穌自己是世界的光
[00:18:09.960 --> 00:18:13.240]  耶穌說我們都是這個世界的光
[00:18:13.240 --> 00:18:16.280]  他說「跟從我的人不會在黑暗裡走」
[00:18:16.280 --> 00:18:18.760]  他說要得著生命的光
[00:18:18.760 --> 00:18:22.920]  你們的光也要這樣照在人前
[00:18:22.920 --> 00:18:25.000]  叫他們看見
[00:18:25.000 --> 00:18:27.800]  所以看見是重要的
[00:18:27.800 --> 00:18:28.760]  因為我們第一是光
[00:18:28.760 --> 00:18:29.560]  是要給人看的
[00:18:29.560 --> 00:18:31.320]  不是藏起來的
[00:18:31.320 --> 00:18:32.280]  你留意一下
[00:18:32.280 --> 00:18:35.400]  剛才說「炎」放在那裡一百年都不變
[00:18:35.400 --> 00:18:39.320]  但是沒有達到作用
[00:18:39.320 --> 00:18:41.240]  在世界上一定要發揮作用
[00:18:41.240 --> 00:18:42.840]  今天光在世界上
[00:18:42.840 --> 00:18:44.920]  我們都不是收藏在那裡
[00:18:44.920 --> 00:18:47.000]  不是在一個斗底下
[00:18:47.000 --> 00:18:49.000]  我們要給人看見
[00:18:49.000 --> 00:18:53.240]  他說「你們的好行為可以榮耀
[00:18:53.240 --> 00:18:55.960]  給你們在天上的父」
[00:18:55.960 --> 00:18:57.960]  甚麼是好行為呢?
[00:18:58.040 --> 00:19:00.040]  就是「光明所結的果子」
[00:19:00.040 --> 00:19:02.600]  在《熱忽所書》五章九至十節說
[00:19:02.600 --> 00:19:04.200]  「光明所結的果子
[00:19:04.200 --> 00:19:07.400]  就是一切良善、公義、誠實
[00:19:07.400 --> 00:19:11.400]  總要察驗甚麼是主所喜悅的」
[00:19:11.400 --> 00:19:14.520]  當我們說我們是光明
[00:19:14.520 --> 00:19:19.160]  但是我們能否結到應該結的果子
[00:19:19.160 --> 00:19:20.440]  光重要嗎?
[00:19:20.440 --> 00:19:22.440]  肯定小學生都知道
[00:19:22.440 --> 00:19:24.200]  光非常重要
[00:19:24.200 --> 00:19:28.840]  創世紀上帝第一件事帶甚麼來到這個世界?
[00:19:28.840 --> 00:19:30.840]  在創世紀
[00:19:30.840 --> 00:19:32.360]  就是光
[00:19:32.360 --> 00:19:36.680]  當時他說「冤冤黑暗」
[00:19:36.680 --> 00:19:37.880]  在第三節
[00:19:37.880 --> 00:19:42.360]  神說「要有光就有了光」
[00:19:42.360 --> 00:19:45.160]  有了光之後才可以有後面的東西
[00:19:45.160 --> 00:19:47.480]  有科學家我那次看過一篇講道
[00:19:47.480 --> 00:19:49.240]  就是有個科學家說
[00:19:49.240 --> 00:19:50.680]  哇!上帝創造了六天
[00:19:50.680 --> 00:19:52.440]  真是很驚奇
[00:19:52.440 --> 00:19:53.560]  一步一步
[00:19:53.560 --> 00:19:56.120]  每一步都是之前那一步需要的東西
[00:19:56.120 --> 00:19:57.720]  而第一步就是有光
[00:19:57.720 --> 00:19:59.400]  有光才有光合作用
[00:19:59.400 --> 00:20:03.800]  有光合作用才能夠讓之後的植物可以生長
[00:20:03.800 --> 00:20:06.440]  你先做植物又不行
[00:20:06.440 --> 00:20:08.760]  上帝一來到就有光
[00:20:08.760 --> 00:20:10.600]  但是甚麼是光呢?
[00:20:10.600 --> 00:20:13.000]  接著那張PowerPoint我是不明白的
[00:20:13.000 --> 00:20:14.280]  不過我會放下
[00:20:14.280 --> 00:20:18.680]  讓那些很有心再追求多一點的可以看
[00:20:18.680 --> 00:20:20.200]  你看到都暈了
[00:20:20.200 --> 00:20:23.080]  大意其實就是這個表
[00:20:23.080 --> 00:20:26.120]  下面現在可以放大給他們看
[00:20:26.120 --> 00:20:28.360]  那個表下面有個叫Spectrum
[00:20:28.360 --> 00:20:30.040]  就是說原來光有很多種
[00:20:30.040 --> 00:20:31.560]  我一會兒會細緻一點給你看
[00:20:31.560 --> 00:20:35.640]  甚麼伽馬射線、X-ray、紫外線
[00:20:35.640 --> 00:20:40.280]  而我們人肉眼看到的顏色都是很有限的
[00:20:40.280 --> 00:20:44.280]  光其實有很多不同的波長
[00:20:44.280 --> 00:20:48.680]  而光其中一種X-ray就很厲害了
[00:20:48.680 --> 00:20:52.520]  大家上一次照X-ray是甚麼時候?
[00:20:52.520 --> 00:20:56.280]  你剛來了兩個月應該剛照完不久
[00:20:56.280 --> 00:20:57.800]  你要驗身
[00:20:57.800 --> 00:21:00.680]  原來X-ray可以很厲害
[00:21:00.680 --> 00:21:02.120]  X光的粒子
[00:21:02.120 --> 00:21:04.200]  這個我只會讀
[00:21:04.200 --> 00:21:09.320]  X光的粒子可以穿透很多物質
[00:21:09.320 --> 00:21:11.560]  所以就看到裏面
[00:21:11.560 --> 00:21:12.520]  接著上帝說
[00:21:12.520 --> 00:21:16.360]  這次神是幫我們照肺的
[00:21:16.360 --> 00:21:20.520]  神的光真的可以照到我們所有人的東西
[00:21:20.520 --> 00:21:22.680]  所以聖經希伯來書四章十三節
[00:21:22.680 --> 00:21:23.800]  他說被造的
[00:21:23.800 --> 00:21:27.240]  沒有一樣在祂面前不是顯露的
[00:21:27.240 --> 00:21:31.160]  萬物在祂眼前都是赤露闖開的
[00:21:31.160 --> 00:21:33.960]  我們必須向祂交仗
[00:21:33.960 --> 00:21:37.160]  神是知道我們所有東西
[00:21:37.160 --> 00:21:40.920]  神的光肯定可以穿透我們
[00:21:40.920 --> 00:21:41.960]  如果你看聖經
[00:21:41.960 --> 00:21:47.000]  看到真道可以穿過我們的肺腑
[00:21:47.000 --> 00:21:49.720]  剖開我們的魂與靈
[00:21:49.720 --> 00:21:52.040]  光一樣做到
[00:21:52.040 --> 00:21:55.080]  光有些是自然光
[00:21:55.080 --> 00:21:56.600]  有些是太陽光
[00:21:56.600 --> 00:21:57.960]  有些是月光
[00:21:57.960 --> 00:22:01.560]  原來前書十五章四十一節
[00:22:01.560 --> 00:22:02.760]  早就已經說了
[00:22:02.760 --> 00:22:04.840]  不是別人 是保羅
[00:22:04.840 --> 00:22:06.440]  他說日有日的光輝
[00:22:06.440 --> 00:22:07.800]  月有月的光輝
[00:22:07.800 --> 00:22:09.400]  星有星的光輝
[00:22:09.400 --> 00:22:13.400]  這星和那星的光輝也有區別
[00:22:13.400 --> 00:22:19.800]  沒錯 剛才我說不同的光都有區別
[00:22:19.800 --> 00:22:24.600]  光只在紫外線裏有不同的範圍
[00:22:24.600 --> 00:22:27.480]  有不同的頻譜 有不同的光譜
[00:22:27.480 --> 00:22:30.200]  我們都知道甚麼是UV
[00:22:30.200 --> 00:22:31.480]  UV 你們知道
[00:22:31.480 --> 00:22:36.600]  我剛剛上課才知道UV有三種
[00:22:36.600 --> 00:22:39.080]  有近紫外線 最右邊那裏
[00:22:39.080 --> 00:22:41.160]  和遠紫外線
[00:22:41.160 --> 00:22:45.720]  原來不同的紫外線有不同的功能
[00:22:45.720 --> 00:22:48.840]  有分A B和C
[00:22:48.840 --> 00:22:52.360]  那個是波長
[00:22:52.360 --> 00:22:55.560]  越短的波長越厲害
[00:22:55.560 --> 00:22:58.040]  所以你看到最右邊
[00:22:58.040 --> 00:23:01.480]  UVC那邊
[00:23:01.480 --> 00:23:04.200]  你看到這個波長是短的
[00:23:04.200 --> 00:23:05.720]  它可以做甚麼
[00:23:05.720 --> 00:23:08.040]  做殺菌 看不看到
[00:23:08.040 --> 00:23:10.360]  原來光可以殺菌
[00:23:10.360 --> 00:23:11.480]  紫外線
[00:23:11.480 --> 00:23:13.400]  另外一個很神奇
[00:23:13.400 --> 00:23:15.080]  你看看B和A
[00:23:15.080 --> 00:23:16.040]  做到一樣東西
[00:23:16.040 --> 00:23:19.320]  就是剛才鹽也做到的
[00:23:19.320 --> 00:23:22.120]  就是Curling
[00:23:22.120 --> 00:23:24.920]  原來也是拉緊一些東西
[00:23:24.920 --> 00:23:26.760]  第二個可能有機會也想試一下
[00:23:26.760 --> 00:23:28.840]  不過有些人說不好 不健康
[00:23:28.840 --> 00:23:32.120]  就是Tanning
[00:23:32.120 --> 00:23:33.560]  曬黑一點
[00:23:33.560 --> 00:23:35.560]  看上去大一點
[00:23:35.560 --> 00:23:36.920]  線條粗一點
[00:23:36.920 --> 00:23:38.680]  原來也是用這個方法
[00:23:38.680 --> 00:23:41.400]  它開始可以用不同的醫學
[00:23:41.400 --> 00:23:43.880]  你說怎樣可以拉緊一些東西
[00:23:43.880 --> 00:23:46.200]  甚麼光可以拉緊一些東西
[00:23:46.200 --> 00:23:47.320]  我原本也不明白
[00:23:47.320 --> 00:23:49.240]  大家看到這個第三
[00:23:49.240 --> 00:23:51.960]  它也是有Curling 有Printing
[00:23:51.960 --> 00:23:55.400]  下面那個是Nylography
[00:23:55.400 --> 00:23:57.960]  大家知不知道這個是甚麼
[00:23:57.960 --> 00:23:59.080]  不知道嗎
[00:23:59.080 --> 00:24:00.600]  我也學到東西
[00:24:00.600 --> 00:24:03.800]  原來這個就是我以前做印刷廠
[00:24:03.800 --> 00:24:05.000]  我們要印
[00:24:05.000 --> 00:24:06.760]  如果譬如說印
[00:24:06.760 --> 00:24:07.720]  你可能知道
[00:24:07.720 --> 00:24:09.160]  要印幾個顏色的東西
[00:24:09.160 --> 00:24:12.280]  我們要做幾塊星板
[00:24:12.280 --> 00:24:13.960]  我們要做一個紅色的星板
[00:24:13.960 --> 00:24:14.920]  要做一個顏色
[00:24:14.920 --> 00:24:17.320]  然後我們就要叫拼板
[00:24:17.320 --> 00:24:19.000]  所以那時候印刷學徒
[00:24:19.000 --> 00:24:23.160]  就要將幾個膠片拼在一起
[00:24:23.160 --> 00:24:24.600]  用一個放大鏡
[00:24:24.600 --> 00:24:27.160]  就看著那個十字能不能對到
[00:24:27.160 --> 00:24:28.760]  如果幾張拼在一起對到
[00:24:28.760 --> 00:24:29.880]  就是對了
[00:24:29.880 --> 00:24:31.160]  我們會先印一種顏色
[00:24:31.160 --> 00:24:32.120]  再印第二種顏色
[00:24:32.120 --> 00:24:33.240]  再印第三種顏色
[00:24:33.240 --> 00:24:35.080]  而印那個科技用甚麼呢
[00:24:35.080 --> 00:24:36.680]  就是用這個光
[00:24:36.680 --> 00:24:38.760]  然後將那個膠片
[00:24:38.760 --> 00:24:41.320]  我們叫曬在星板上
[00:24:41.320 --> 00:24:43.160]  然後就放在星板上
[00:24:43.160 --> 00:24:44.760]  很長的印刷機
[00:24:44.760 --> 00:24:45.720]  然後就放上去
[00:24:45.720 --> 00:24:46.920]  然後就看著轉轉轉轉
[00:24:46.920 --> 00:24:47.880]  轉一種顏色
[00:24:47.880 --> 00:24:49.400]  然後就拿一疊紙
[00:24:49.400 --> 00:24:51.000]  又再推到最尾
[00:24:51.000 --> 00:24:52.600]  又再印第二種顏色
[00:24:52.600 --> 00:24:54.200]  原來就是將那個
[00:24:54.200 --> 00:24:56.280]  你可以說壓縮的方法
[00:24:56.280 --> 00:25:00.040]  然後就曬在星板上
[00:25:00.040 --> 00:25:01.960]  我們看到原來光
[00:25:01.960 --> 00:25:03.320]  可以有不同的用法
[00:25:03.320 --> 00:25:05.320]  說到這一點
[00:25:05.320 --> 00:25:07.720]  原來我們平時說衣服
[00:25:07.720 --> 00:25:10.440]  曬得多會不會掉色
[00:25:10.440 --> 00:25:11.480]  會吧
[00:25:11.480 --> 00:25:13.000]  所以有些洗衣店
[00:25:13.000 --> 00:25:13.720]  你去洗衣服
[00:25:13.720 --> 00:25:14.600]  他講明了
[00:25:14.600 --> 00:25:15.640]  甚麼掉色
[00:25:15.640 --> 00:25:17.080]  不關他的事
[00:25:17.080 --> 00:25:20.600]  先做一個大頭盔的免責聲明
[00:25:20.600 --> 00:25:22.600]  原來這個背後有科學
[00:25:22.600 --> 00:25:24.520]  這個科學是甚麼呢
[00:25:24.520 --> 00:25:25.400]  這個科學就是
[00:25:25.400 --> 00:25:28.440]  原來紫外線的光紫
[00:25:28.440 --> 00:25:32.760]  是會破壞了顏色的結構
[00:25:32.760 --> 00:25:34.280]  破壞了顏色結構
[00:25:34.280 --> 00:25:38.600]  就令到原本的顏色
[00:25:38.600 --> 00:25:40.200]  沒那麼緊密
[00:25:40.200 --> 00:25:41.400]  你留心聽
[00:25:41.400 --> 00:25:42.520]  和剛才是相反的
[00:25:42.520 --> 00:25:44.600]  現在就不是緊密
[00:25:44.600 --> 00:25:46.600]  現在是紫外線的光紫
[00:25:46.600 --> 00:25:50.600]  是破壞了本身顏色的分子結構
[00:25:50.600 --> 00:25:53.000]  而令到它沒那麼緊密
[00:25:53.000 --> 00:25:55.000]  沒那麼緊密就是疏了
[00:25:55.000 --> 00:25:56.040]  疏了的時候
[00:25:56.040 --> 00:25:58.360]  就是將顏色的密度
[00:25:58.360 --> 00:25:59.480]  沖淡了
[00:25:59.480 --> 00:26:02.760]  令到它失去了原本的顏色
[00:26:02.760 --> 00:26:05.240]  這原來很有誦靈意義
[00:26:05.240 --> 00:26:07.720]  在《以賽亞書》一章十八節裏說
[00:26:07.720 --> 00:26:09.080]  耶和華說
[00:26:09.080 --> 00:26:11.080]  「奈白,我們彼此辯論
[00:26:11.080 --> 00:26:13.800]  你們的罪雖像朱紅
[00:26:13.800 --> 00:26:15.800]  必變成雪白
[00:26:15.800 --> 00:26:17.640]  雖紅如丹顏
[00:26:17.640 --> 00:26:20.120]  必白如羊毛」
[00:26:20.120 --> 00:26:22.200]  原來當一路曝光的時候
[00:26:22.200 --> 00:26:23.960]  一路有方法的時候
[00:26:23.960 --> 00:26:27.480]  可以令到原本我們的罪
[00:26:27.480 --> 00:26:29.640]  可以褪色
[00:26:29.640 --> 00:26:33.240]  原來我們接受到神的光越多
[00:26:33.240 --> 00:26:38.040]  我們的罪的色會褪得越多
[00:26:38.040 --> 00:26:40.360]  這個很寶貴
[00:26:40.360 --> 00:26:44.600]  我和阿Sir最大的體驗就是
[00:26:44.600 --> 00:26:47.800]  原來可以看到當多一點光的時候
[00:26:47.800 --> 00:26:49.480]  我們的罪會少一點
[00:26:49.480 --> 00:26:50.600]  所以很多時候人們都說
[00:26:50.600 --> 00:26:52.600]  為甚麼蛇蟲鼠蟻
[00:26:52.600 --> 00:26:54.440]  老鼠總是
[00:26:54.440 --> 00:26:56.120]  關燈才出來的
[00:26:56.120 --> 00:26:57.880]  有燈它就不出來
[00:26:57.880 --> 00:26:59.880]  我以前有個弟兄
[00:26:59.880 --> 00:27:03.400]  在秀茂坪的屋邨做看更
[00:27:03.400 --> 00:27:05.000]  他說一入夜
[00:27:05.000 --> 00:27:08.760]  越夜罪惡就越複雜
[00:27:08.760 --> 00:27:10.360]  但那裏有光
[00:27:10.360 --> 00:27:11.640]  沒有那麼多
[00:27:11.640 --> 00:27:14.920]  還有留意這個褪色
[00:27:14.920 --> 00:27:16.360]  另一個屬靈意義是甚麼
[00:27:16.360 --> 00:27:20.840]  我們剛才說基督徒要緊緊地在一起
[00:27:20.840 --> 00:27:23.080]  但原來我們做光
[00:27:23.080 --> 00:27:27.800]  我們可以弄散那些壞東西
[00:27:27.800 --> 00:27:32.760]  你可以令那些壞東西沒那麼緊密
[00:27:32.760 --> 00:27:35.720]  但我們願不願意這樣做呢
[00:27:35.720 --> 00:27:38.200]  還是我們要令那些壞東西更緊密呢
[00:27:38.200 --> 00:27:40.280]  你看到那些壞人是走在一起的
[00:27:40.280 --> 00:27:42.600]  越來越緊密
[00:27:42.600 --> 00:27:44.600]  死不認衰
[00:27:44.600 --> 00:27:46.200]  但我們怎樣呢
[00:27:46.200 --> 00:27:51.240]  我們能不能做到穿透一些東西
[00:27:51.240 --> 00:27:53.480]  穿透的意思就是
[00:27:53.480 --> 00:27:56.600]  我們都可以看得通一些東西
[00:27:56.600 --> 00:27:58.600]  因為有聖經的原因
[00:27:58.600 --> 00:28:01.720]  我們看東西的角度應該是不同的
[00:28:01.720 --> 00:28:06.040]  我們能不能讓那些壞的顏色褪色呢
[00:28:06.040 --> 00:28:07.640]  我們原本不好的東西
[00:28:07.640 --> 00:28:09.000]  當有光的時候
[00:28:09.000 --> 00:28:10.840]  我們可以讓它褪色
[00:28:10.840 --> 00:28:14.040]  光也可以有醫治的作用
[00:28:14.040 --> 00:28:17.400]  大家有沒有試過光的醫治作用呢
[00:28:17.400 --> 00:28:19.400]  知道是甚麼嗎
[00:28:19.400 --> 00:28:21.720]  曬太陽
[00:28:21.720 --> 00:28:22.680]  還有甚麼
[00:28:22.680 --> 00:28:24.040]  那些我沒有試過
[00:28:24.040 --> 00:28:26.200]  那些甚麼醫學美容
[00:28:26.200 --> 00:28:29.080]  去班嘛
[00:28:29.080 --> 00:28:30.760]  我的班很嚴重的
[00:28:30.760 --> 00:28:33.800]  是否真的可以呢 不知道
[00:28:33.800 --> 00:28:34.840]  可以做醫療
[00:28:34.840 --> 00:28:35.640]  當然有其他啦
[00:28:35.640 --> 00:28:36.520]  令你舒服一點
[00:28:36.520 --> 00:28:37.240]  令你興奮一點
[00:28:37.240 --> 00:28:38.840]  也是一樣的
[00:28:38.840 --> 00:28:43.480]  炎和光的神學和科學
[00:28:43.480 --> 00:28:46.200]  我們去做一個小小的總結
[00:28:46.200 --> 00:28:47.480]  光和炎
[00:28:47.480 --> 00:28:49.400]  原來你發現
[00:28:49.400 --> 00:28:51.000]  很多特色很相似
[00:28:51.000 --> 00:28:53.720]  光和炎都可以醫治
[00:28:53.720 --> 00:28:56.520]  光和炎都可以驅走惡
[00:28:56.520 --> 00:29:00.040]  光和炎都可以凝聚力量
[00:29:00.040 --> 00:29:03.560]  但願我們今天看得立體了這件事
[00:29:03.560 --> 00:29:05.000]  來到總結的部分
[00:29:05.000 --> 00:29:06.520]  我們說要實踐
[00:29:06.520 --> 00:29:09.080]  我們說要去到活動
[00:29:09.080 --> 00:29:11.880]  我們很清楚的炎和光
[00:29:11.880 --> 00:29:15.000]  但我們以前怎麼做呢
[00:29:15.000 --> 00:29:16.280]  可能你都是念口黃
[00:29:16.280 --> 00:29:18.920]  我們作炎作光又說錯了
[00:29:18.920 --> 00:29:20.280]  我們是炎是光
[00:29:20.280 --> 00:29:21.320]  你應該是這樣
[00:29:21.320 --> 00:29:23.320]  但沒有甚麼內容的
[00:29:23.320 --> 00:29:24.360]  老實說
[00:29:24.360 --> 00:29:27.160]  你說這句聖經是沒有甚麼內容
[00:29:27.160 --> 00:29:29.320]  但今天我們內容應該多了
[00:29:29.320 --> 00:29:30.920]  我們立體了這件事
[00:29:30.920 --> 00:29:32.120]  我們借助了科學
[00:29:32.120 --> 00:29:33.640]  令我們了解多一點
[00:29:33.640 --> 00:29:36.360]  我想我們能夠實踐經文
[00:29:36.360 --> 00:29:38.680]  同樣轉化實踐
[00:29:38.680 --> 00:29:41.880]  有兩部分是關於實踐的
[00:29:41.880 --> 00:29:43.560]  當我們說實踐的時候
[00:29:43.560 --> 00:29:44.440]  我們個人
[00:29:44.440 --> 00:29:46.920]  我們看完馬福音九章五十節
[00:29:46.920 --> 00:29:49.560]  他說炎是很適合用來調味的
[00:29:49.560 --> 00:29:51.640]  但一旦失去味道
[00:29:51.640 --> 00:29:53.480]  怎麼能夠讓它再咸呢?
[00:29:53.480 --> 00:29:56.200]  你們當中必須要有炎的
[00:29:56.200 --> 00:29:57.880]  我很喜歡這個聖經的翻譯
[00:29:57.880 --> 00:29:59.400]  它翻譯了兩個字出來
[00:29:59.400 --> 00:30:01.720]  是「特質」
[00:30:01.720 --> 00:30:03.160]  我想今天我們一起記住
[00:30:03.160 --> 00:30:09.000]  原來炎和光是有很大很大特質
[00:30:09.000 --> 00:30:11.160]  其實耶穌很體會我們
[00:30:11.160 --> 00:30:14.680]  要背起這些特質真的不容易
[00:30:14.680 --> 00:30:16.600]  人人都看著你
[00:30:16.600 --> 00:30:19.560]  究竟我們願不願意有炎的特質
[00:30:19.560 --> 00:30:23.160]  我們能不能夠彼此和睦相處
[00:30:23.160 --> 00:30:24.520]  接下來這首詩歌
[00:30:24.520 --> 00:30:26.200]  上個星期會唱的
[00:30:26.200 --> 00:30:30.680]  邀請了你們兩個很有音樂恩賜的
[00:30:30.680 --> 00:30:32.680]  陳牧師和Angus
[00:30:32.680 --> 00:30:34.760]  幫我們演繹這首詩歌
[00:30:34.760 --> 00:30:36.120]  這首詩歌
[00:30:36.120 --> 00:30:38.280]  不知道你們能不能分辨出哪隻狼在這裡
[00:30:38.280 --> 00:30:39.800]  應該分得到吧
[00:30:39.800 --> 00:30:42.760]  「來作禮拜,像隻羊」
[00:30:42.760 --> 00:30:46.040]  我們先聽牧師唱一次
[00:30:46.040 --> 00:30:47.800]  我們之後一起唱
[00:30:47.800 --> 00:30:48.760]  做彼此提醒
[00:30:48.760 --> 00:30:50.040]  還沒完的
[00:30:50.040 --> 00:30:51.560]  先唱這首歌
[00:30:51.560 --> 00:31:03.480]  來作禮拜,像隻羊
[00:31:03.480 --> 00:31:07.480]  回到家裡變裝傻
[00:31:07.480 --> 00:31:11.240]  若你陪在我身上
[00:31:11.240 --> 00:31:16.280]  何來好像是隻羊
[00:31:16.280 --> 00:31:20.440]  回家掛在大門上
[00:31:20.440 --> 00:31:24.600]  下個禮拜再穿衫
[00:31:24.600 --> 00:31:30.920]  渴望為詩演眼像天
[00:31:30.920 --> 00:31:32.920]  我們試試一起學這首歌吧
[00:31:32.920 --> 00:31:37.560]  來作禮拜,像隻羊
[00:31:37.560 --> 00:31:41.240]  回到家裡變裝傻
[00:31:41.240 --> 00:31:44.760]  若你陪在我身上
[00:31:44.760 --> 00:31:48.600]  何來好像是隻羊
[00:31:48.600 --> 00:31:52.760]  回家掛在大門上
[00:31:52.760 --> 00:31:57.240]  下個禮拜再穿衫
[00:31:57.240 --> 00:32:02.840]  渴望為詩演眼像天
[00:32:02.840 --> 00:32:04.680]  好
[00:32:04.680 --> 00:32:06.760]  好,謝謝牧師
[00:32:06.760 --> 00:32:08.760]  謝謝Angus
[00:32:08.760 --> 00:32:10.360]  這首歌
[00:32:10.360 --> 00:32:12.840]  希望不會發生在我們的教會
[00:32:12.840 --> 00:32:15.640]  大家都有些衣服掛在後面
[00:32:15.640 --> 00:32:19.400]  希望你不要拿錯了
[00:32:19.400 --> 00:32:20.680]  不知道是什麼皮
[00:32:20.680 --> 00:32:24.440]  希望不會發生在我們生命上
[00:32:24.440 --> 00:32:26.760]  當我們再走出這間教會的時候
[00:32:26.760 --> 00:32:29.160]  可能我們就即刻成為了
[00:32:29.160 --> 00:32:31.400]  我們就是光和炎
[00:32:31.400 --> 00:32:34.280]  你去到你身處的地方
[00:32:34.280 --> 00:32:36.280]  你能做到嗎?
[00:32:36.280 --> 00:32:38.840]  其實這才是難之所在
[00:32:38.840 --> 00:32:42.200]  在教會做,很容易的
[00:32:42.200 --> 00:32:44.920]  我們的演技也差不多
[00:32:44.920 --> 00:32:46.360]  去到教會我們會演
[00:32:46.360 --> 00:32:48.280]  演一個基督徒應該怎樣?
[00:32:48.280 --> 00:32:51.080]  突然間好像突然變得低沉了一點
[00:32:51.080 --> 00:32:53.720]  哎呀,傳道你好
[00:32:53.720 --> 00:32:54.680]  不要說得這麼長
[00:32:54.680 --> 00:32:58.040]  可能會令人心想
[00:32:58.040 --> 00:32:59.560]  我們會做到的
[00:32:59.560 --> 00:33:02.120]  但真正發揮的特質
[00:33:02.120 --> 00:33:03.320]  行不行呢?
[00:33:03.320 --> 00:33:06.120]  這個要交給你們
[00:33:06.120 --> 00:33:06.920]  最後
[00:33:06.920 --> 00:33:10.200]  剛才說怎樣可以轉化到實踐呢?
[00:33:10.200 --> 00:33:12.760]  當我在這幾年再進修神學的時候
[00:33:12.760 --> 00:33:16.920]  我很深入去研究多了一個神學
[00:33:16.920 --> 00:33:18.920]  叫做實踐神學
[00:33:18.920 --> 00:33:20.280]  實踐神學是怎樣的呢?
[00:33:20.280 --> 00:33:21.800]  我將名字改為
[00:33:21.800 --> 00:33:25.720]  其中一部分叫做轉化實踐循環
[00:33:25.720 --> 00:33:28.600]  我們什麼叫做心意更新而變化呢?
[00:33:28.600 --> 00:33:32.440]  怎樣才可以真正做到轉化呢?
[00:33:32.440 --> 00:33:34.680]  不只是留在這個口號式
[00:33:34.680 --> 00:33:35.640]  第一
[00:33:35.640 --> 00:33:36.600]  在第一步
[00:33:36.600 --> 00:33:38.600]  其實我們要走入現場
[00:33:38.600 --> 00:33:40.120]  什麼叫做走入現場呢?
[00:33:40.120 --> 00:33:41.800]  就是當你看到一件事
[00:33:41.800 --> 00:33:42.920]  你想改變的時候
[00:33:42.920 --> 00:33:44.600]  你要真正明白到
[00:33:44.600 --> 00:33:46.680]  那件事正在發生什麼事
[00:33:46.680 --> 00:33:47.720]  如果什麼都不知道
[00:33:47.720 --> 00:33:49.880]  就亂對症下藥是不行的
[00:33:49.880 --> 00:33:52.360]  你要知道究竟我們發生什麼事
[00:33:52.360 --> 00:33:55.000]  以致我們要去探討
[00:33:55.000 --> 00:33:55.640]  比如說
[00:33:55.640 --> 00:33:57.560]  當我預備這段經文的時候
