
[00:00:00.000 --> 00:00:08.000]  實踐生命第一講 基督教會模式中環炮
[00:34:38.000 --> 00:34:56.000]  那些天主教教會也不是我們所能了解的 不能將他分類的 所以我只是把他定義了一些 舉個例子 例如那類教會 我是指典型的那類教會
[00:34:56.000 --> 00:35:18.000]  起碼是大部分重點表現出來的教會 不是指那個宗派就是這樣 聖公會就是這樣 不一定是指香港的聖公會 不一定是指英國的聖公會 不一定是指現在的聖公會
[00:35:18.000 --> 00:35:40.000]  整個會議的核心的觀念和信念就是這樣 讓大家明白 如果我指的浸信會不一定是浸信會 你那間浸信會 你不要抓我來砌 你那間浸信會可能和我所描述的浸信會完全不同 可能你根本不知道浸信會應該是怎樣
[00:35:40.000 --> 00:36:05.000]  我們看看這六種教會的形態是怎樣的 第一種是monastic修道式的團體 大家一想起monastic就想起穿著白衣或者黑衣或者灰衣 有些是光頭有些是不光頭的修女修士那類
[00:36:05.000 --> 00:36:27.000]  這是天主教一直以來都有的 中世紀特別重要 如果研究中世紀的文化 西方就知道整個修道團體的興起產生了很大很重要的社會動力 monastic order 大家知道比如說是Benedictine
[00:36:27.000 --> 00:36:54.000]  我沒有時間去查天主教本身的正統的形法 Franciscan Dominicans 這些是當時最重要的修會 西班牙camelite白衣修會這類的修會 這些修會的特性在哪裡呢 當然是退出來製成一個群體的團體
[00:36:54.000 --> 00:37:22.000]  長處其實可以說是一個回應 當教會越來越世俗化 只不過是世界上追逐權力鬥爭的一個看不到有任何基督的純潔的身體表達的情況的時候
[00:37:22.000 --> 00:37:43.000]  這些群體其實是有一種意義的 就是教會普遍基督教普遍世俗化的情況下 這一班人抽出來做一個show case 可能是一種具體的表達 這班人說我們在我們當中你看見基督教獨有的質素 而在世界上的基督教會已經看不見的質素
[00:37:43.000 --> 00:38:08.000]  這一種有意義的 因為這一班人進入團體裏面發覺聲線不同的 衣服不同的 生活節奏不同的 大家知道大部分的修會他們是半夜才起床 十二點鐘到一點半夜凌晨起床 然後有早餐 然後有集體崇拜 然後有經課 他們自己看聖經 有默想的時間
[00:38:08.000 --> 00:38:28.000]  然後有自己的耕作 有吃東西的時間 還有是研讀 祈禱 有很多次分幾個階段 半夜起床怎麼熬 不是啊 他們很早睡覺的 他們很早睡覺六點多就睡了 一樣的 低單數
[00:38:28.000 --> 00:38:55.000]  不是每個修會都這麼慘的 一點鐘起床很矮 不是啊 他們六點多睡覺 重點在哪裏呢 就是他們活在一個和世界上一般的世俗化基督徒認為是不同的生活節奏 大家睡覺的時候起床 大家工作的時候紙醉金迷 或者是在追逐一些教會權力的時候 這班人就去睡覺 這個是一個特質
[00:38:55.000 --> 00:39:17.000]  當然他有強處也有弱點 弱點就是他強處很多時候這個世界上就是這樣 人也是這樣 群體也是這樣 他那個強處很多時候就是他的弱點 弱點可能是強處帶來的副作用 或者是買了送人一定要有的 所以要不要就要 要買就要不要
[00:39:17.000 --> 00:39:44.000]  弱點就是他當然是從一個大主流的文化中退出來 剛才說的大家都睡覺的時候起床 大家工作 大家生活的時候都會去睡覺 當然是和文化有一個差距 第二他的特色就是很強的自律感 對意志的操練很重要 大家知道在修會裏面 順服權柄沒得說的 規矩就是這樣 喜歡不喜歡就是這樣
[00:39:44.000 --> 00:40:10.000]  吃就吃這些東西 沒得抗議的 如果那個是你的師父的話你就聽他講 叫你看這些看這些 看這些書看這些書 不可以看這些書就不可以看這些書 所以這個很強的意志上的操練 當然和人的自由 基督教說釋放人那件事基本上是不完全相同的
[00:40:10.000 --> 00:40:33.000]  在那裏你感覺到很多掣肘 很多壓抑 大家知道很多小說 很多電影都是嘗試從那個角度 一個很聖潔的群體裏面 發覺很多壓抑 有慾望的壓抑 性的壓抑 各方面的東西 人裏面出來的 亦都是他產生的困難
[00:40:33.000 --> 00:40:59.000]  另外一個危險或弱點就是他是靜態的 因為這個生活是自成一角的生活 和歷史不斷動態的進程是碰不到的 歷史不斷發生的 譬如中國香港每天發生不同的事 每年發生不同的事情 但這些群體你發覺不單止50年不變 300年不變 400年不變
[00:40:59.000 --> 00:41:17.000]  你去到希臘參觀那些在山上的東正教修院 你就會感覺到 連梯都不能上 你要約定日子裏面 他們用籃在懸崖裏面把你弄上去 如果你沒有鬍子的話你不准上去
[00:41:17.000 --> 00:41:42.000]  你發覺上去之後 仍然活在11 12世紀的生活裏面 耕作的方法 所用的字類 所唱的歌 你發覺和歷史的進程是脫節的 必然是 和他的生活是專門化了 即是說他只能過一部份人的生活
[00:41:42.000 --> 00:41:58.000]  只能過人的一部份生活 一個人整全的生活他們沒有 娛樂的生活他們是壓抑的 婚姻的生活更加不好 大家知道婚姻的生活他們沒有 他們不會結婚
[00:41:58.000 --> 00:42:21.000]  一個正常普通的人的起居飲食感情 和各方面的群體的生活 他們不是完全沒有 只是把其中一部份切開了 排除了 所以他們沒有全部所有人的整全的經驗
[00:42:21.000 --> 00:42:43.000]  不是表示他們很無知 不一定的 他們知道有些神父沒有結婚 但對婚姻的輔導是很精明的 他們有他們的智慧在 當然這是例外的 但他們自己的經驗裏面是沒有普通人一般的生活
[00:42:43.000 --> 00:43:01.000]  所以從這個角度來說 一個比較嚴厲的批評就是 他們本身是一個教會的挑戰 對一個世俗化的教會的挑戰 在那裏看到很多基督教之所以為基督教的特質 但他們本身不能構成一個整全的教會生活
[00:43:01.000 --> 00:43:22.000]  第二個比較邊緣的就是我們稱為小群式的群體 sectarian 小群式的我們可以說是別樹一枝的支流 小群式的我們有眾多不同的代表者
[00:43:22.000 --> 00:43:49.000]  比較著名的 比較大家都會留意到的 比如說五旬節或者歷代的靈恩運動的支流 或者是弟兄會 小群 今天我們稱他為小群的地方教會 比如說魏拓星的 李常壽的 因為我們是中國人 在西方裏面有弟兄會
[00:43:49.000 --> 00:44:11.000]  這些在歷史的時代裏面有一群人走出來 別樹一枝 從社會學的角度來看有什麼獨特的地方呢 多數是有一個模式出現的 這個模式就是通常在教會歷史危機的時間就分出來
[00:44:11.000 --> 00:44:35.000]  教會在歷史的過程中某一個時期 教會沒有辦法滿足基督教信仰在每一個信徒當中所需要有的表現和生活和群體 那時候就有支流出現 所以在歷史看見越多這些教會的支流出現 小群的出現就越是教會危機的時間
[00:44:35.000 --> 00:44:50.000]  因為代表了一種控訴 普遍在主流的教會信徒不能夠滿足他心底裏面作為一個信徒的基本所需要的屬靈的餵養 屬靈的生命和教會的生活
[00:44:50.000 --> 00:45:10.000]  有些人走出來 通常走出來都是一些領導的人 或者群體 一個人兩個人 講到很有力量 很有帶領力量 很有領導才能 我們叫做很有charisma 不是真切
[00:45:10.000 --> 00:45:29.000]  那種人有一種領導的魅力 他走出來講話能夠引導一群人跟他 一定有這樣的人 出來呼喚一個很獨特的或者已經遺忘了的信仰的核心觀念
[00:45:29.000 --> 00:45:49.000]  或者是教會的純潔 教會的非制度化 弟子輩的平等 教會不能夠再僵化 總之是一個核心性的信息講出來 突然間引起很多人的共鳴
[00:45:49.000 --> 00:46:05.000]  跟他 跟他的時候本來他們主流教會裏面就沒辦法容納這個人 因為這個人帶來一個很大的危機和控訴對教會來說 我們叫做stubience 是叛徒來的
[00:46:05.000 --> 00:46:25.000]  主流教會說這個人起來講 這麼多人聽他 講政教會裏面沒辦法提供這些東西 於是教會很忌諱他 最初勸他不要講 繼續講 於是就不讓他講 不讓他講 他就走出來教會門口講 門口講的時候 崇拜一群人走出來聽他
[00:46:25.000 --> 00:46:52.000]  於是就分出來 教會的主流 所以我們說很多時候歷史告訴我們 教會的小群其實是代表了對教會墮落的一種控訴 我們看看這個小群的特色 從社會學的角度來看 小群的特色 第一是有強烈的使命感
[00:46:52.000 --> 00:47:18.000]  這一群人有很強的末世使命感 末世感不一定是單單說耶穌快要來 而是很強烈的現在這個時代走向滅亡 我們要拯救這個時代 拯救這個教會 於是他們很清楚很強烈的意象和盼望和使命感 所以方向很鮮明
[00:47:18.000 --> 00:47:47.000]  在這個群體裏面很鮮明的 通常可以用兩三句標語說出來的 他們自己作過一些詩歌的 他們自己有一套術語的 那套術語一說出來就知道我是屬於這個方向的 他有一套的詩歌 傳統的詩歌他們忍受不了 他們要作自己的詩歌 可能用傳統的調帶 作自己的詩歌 有一定的術語和標語 很鮮明的
[00:47:47.000 --> 00:48:12.000]  第二是很強烈的毀身感的 這群人可以每晚聚會的 效率很高的 調動性很快的 一做就做的了 大家知道的 比如說我要去隔壁的城開教會 於是就有一群弟兄姊妹就放下工作 不在這個城做工 直接搬去那個城再找工作 就去那裏住 就開始教會
[00:48:12.000 --> 00:48:41.000]  這些是我們很多主流的教會 群眾大會舉手決定要不要分台 搞來搞去都沒有辦法搞定 十年八年都搞不定 籌款又說現在欠多少萬 又要開什麼又要賣什麼 又要賣這個又賣那個 那些不是錯事來的 鄧炳展妹 我們覺得這些是錯事 不過沒有辦法搞得這麼快的 他說做就做 教會指派這三個人 這個群體去做這件事 不適合做 去那個區做那件事 只能做
[00:48:41.000 --> 00:49:10.000]  我派你現在不要讀 你不要再讀這一科了 你讀另外一科 我們研製的問題 你不要做這個生意了 你去做那件事 你放下這些東西 一個很強的毀身 鮮明感 很清楚的 集體意識自我犧牲精神很大 他不要家庭都可以 不可以沒有教會 是不是 第三 他就很信得過他自己在這個群體當中真正把握信任的真諦 真正的教會生活最信任的教會代表者
[00:49:10.000 --> 00:49:37.000]  整個教會的主流都是走錯路 是他走的對路 他是真正合神心意的教會路線 歷代如此的 不只是現在這樣 不只是小群這樣 不只是另一派這樣 他覺得所有教會雖然是一個致命的過犯 但全部都走錯路 不及神這麼祝福他們這麼純潔的一班人
[00:49:37.000 --> 00:49:59.000]  因為他們有最純正的信仰 最真正的教會生活 是主流教會沒有的 失去了的 僵化 他有最真正的崇拜 他對神有最真正的了解 對神的真理有最清楚的把握 這個是這個群體必然有的觀念 為什麼呢 他一定要這樣的
[00:49:59.000 --> 00:50:23.000]  因為他是對抗一個大主流分出來的小群體 所以他要在大主流的壓力中生存 他一定要很鮮明他們的旗幟 他要知道他們要對抗什麼 他一定要肯定他自己所信的 為什麼和別人不同 為什麼他們是對 別人是錯
[00:50:23.000 --> 00:50:38.000]  這樣他才能夠生存下去 如果不是的話 沒了這種氣質 這種小群就不能夠存在 就散了 精神就散了 跟著那班人就會失落了
[00:50:38.000 --> 00:51:06.000]  那這個系列的獨特性呢 有什麼弱點呢 也有弱點和危機 這個值得我們想一下 有沒有弱點呢 有 有幾樣東西我覺得我們不可以不留意 從社會和歷史的角度來說 這類的群體就以群體本身來說 當然2000年來不斷不斷不斷不同形式的出現
[00:51:06.000 --> 00:51:24.000]  每一個群體本身的壽命是短的 很少超過50年 從歷史的角度來看 多數兩代到第三代就散了 不散就變質了 所謂變質的意思就是已經不同的第一代那種情況了
[00:51:24.000 --> 00:51:43.000]  於是名字仍然是群體的名字 但是你進去裡面 你發覺當日他上一勝訴那些主流教會的現象全部在裡面繼續出來 又要有團契 又要有主要行 又要有籌款 又要有教會的結構
[00:51:43.000 --> 00:51:59.000]  當日第一批出來的就說教會是僵化了的 是要制度化了 我們今天要打破這些制度 弟兄姐妹完全沒有分別的 只有帶領的弟兄和每個弟兄的姐妹都在神面前 是這麼好的
[00:51:59.000 --> 00:52:18.000]  你發覺那兩三代之後 要不就散了 要不就再分 如果不是的話就仍然保留著名字 但是發覺一樣有結構 有制度 有迴章 字類有一點不同
[00:52:18.000 --> 00:52:40.000]  但是以前他要分別出來的形態全部出來 他所攻擊的教會形態全部出來 如果不是的話他就分裂了 有一群人在這個小群裡面覺得這個小群根本走不對路 或者第二代第三代某人背棄了本來的那個
[00:52:40.000 --> 00:53:03.000]  於是經過激烈的鬥爭內部的領袖的鬥爭之後又分一個小群的小群出來 一個新小群出來 新小群到第二代又分一個新小群出來 明白我的意思嗎?這個歷史的現象就是講歷史的現象 為什麼會這樣呢?為什麼小群教會不能夠作為長久教會的模式呢?
[00:53:03.000 --> 00:53:23.000]  對比起另外一些教會大中派你不要理會 他們捱了幾百年 你慶合合是神唯一合神心意的教會 捱不到50年 為什麼捱不到這麼久呢?有幾個原因我覺得要留意的
[00:53:23.000 --> 00:53:48.000]  這個教會的形式會有領導者到跟隨者聚會的人對自己的期望很強很高 要求很多 因為他要順傳 他覺得唯有他們真正把觸到神的真理 只有他們才合神心意走在神的路上 其他人都走錯了
[00:53:48.000 --> 00:54:10.000]  所以在這個要求下 他們是理應給所有批評主流教會的人 領袖宣講的信息更加純真 更加合乎神的心意 每樣的表現更加好 教會生活更加絕對無瑕疵
[00:54:10.000 --> 00:54:32.000]  往往歷史不是這樣 他們一定要求領導者沒有瑕疵 但人是有瑕疵的 在那裏不能夠講權力 因為他們是要攻擊批評主流教會的權力鬥爭而分出來的
[00:54:32.000 --> 00:54:52.000]  怎可以說在小群裏面有權力鬥爭 不能夠接受權力鬥爭這回事 但事實上有一班人走在一起很抱歉 當然有權力鬥爭 但他要在一個熾熱的不能夠接受任何權力鬥爭的觀念下進行權力鬥爭 這個複雜
[00:54:52.000 --> 00:55:12.000]  這次所產生的複雜性遠較主流教會的名槍名黨在執事會裏面拍枱大罵來得複雜 他要一個很獨特的包裝 很獨特的理由去進行他不能夠忍受的人性的真實
[00:55:12.000 --> 00:55:33.000]  所以在那裏發覺他忘記了人仍然是罪人 但他不能夠容人認為人有罪 所以在那裏發覺產生了一種相當複雜的情況 到那個地步沒辦法忍受 爆出來的時候仍然有一個很熟悉的字眼去解釋他
[00:55:33.000 --> 00:55:54.000]  到頭來大家都知道這個不是真的 到時就像一場夢一樣 輕則帶來各散東西 重則其中一部分根本不再信耶穌 第二個令我們留意的就是他過份注重經歷上的滿足
[00:55:54.000 --> 00:56:20.000]  因為這一班人根據他分出來 在傳統主流教會分出來付了很大的代價 沒法否認 第一傳統教會很多時候是整家人的 整家人在教會是你自己走出來跟一個教會所批判的 甚至是判斷了他的小群體的時候
[00:56:20.000 --> 00:56:39.000]  你離開這個教會已經有一個很大的心理和感情上的創傷和負擔 所以他一定要補償 他一定要給自己一個補償 在這個新的群體當中獲得一個絕對的滿足值得他花這麼大的痛苦 驕傲和遺棄 繼續下去
[00:56:39.000 --> 00:56:58.000]  所以他一定要追尋在這個小群體當中不住的 令他能夠支撐下去的感受 所以這種感受是煲得很熱的 經驗上很強的 無論是靈恩的感受也好 在小群裡面的呼喊主的感受也好 獨土的感受也好
[00:56:58.000 --> 00:57:20.000]  或者在弟兄姊妹之間搶著見證的那種感情也好 或者為著犧牲焚燒所有他最喜歡的東西 最喜歡的樂器最喜歡的珠寶 放進火裡燒 燒上去 他覺得值得 因為在那個時刻感情上得到滿足 經驗上得到滿足
[00:57:20.000 --> 00:57:42.000]  這種經驗不是每一天都有的 慢慢慢慢發覺沒有的時候 就開始用各種方法去保持這種經驗 這種獨特的經驗慢慢成為帶動的主角 大家就追逐這種經驗走在一起
[00:57:42.000 --> 00:58:05.000]  不知不覺的 領導那個突然間那天沒有靈恩出現的 怎麼可以完的那個聚會 沒有人講方言怎麼可以完的 怎麼會那個教會裡面的聚會昨天還有 今天沒有人講方言的 沒有人醫病的 醫的都不好的 沒有人講語言的站起來 不行的 沒了經驗的時候大家覺得有點失落
[00:58:05.000 --> 00:58:24.000]  於是那個經驗成為一個帶動 大家用盡各種方法讓經驗重新回來 於是不知不覺用了很多方法 於是我們看到方言是可以上課學的 有班的 開班的 於是就這樣包你方言講
[00:58:24.000 --> 00:58:44.000]  於是慢慢的那種經驗就變成一個主角 結果就是努力慢慢的變成教會追逐的一種 忘記了教會是為了什麼 教會中心是基督 但那個經驗本身成為主角 找來找去找不到的
[00:58:44.000 --> 00:59:08.000]  有一天個別的人回到這個聚會 感覺沒有以前那麼有味道 感受沒有那麼深 其實感情這件事越久就要轉化 每天這麼熾熱熾不熾多久 歷史上沒有一個人 沒一個時刻可以熾十年八年 每天這麼高漲的經驗
[00:59:08.000 --> 00:59:22.000]  慢慢的淡下來 忍受不到淡下來 於是覺得既然教會開始悶了 開始覺得有人夠膽說很悶 不能忍受這件事 要不被人驅逐出去 要不他自己走
[00:59:22.000 --> 00:59:50.000]  第三個就是個人性格的特色太被壓抑 俗特性就是集體性很強 集體性另一個結果就是個人性的特色很被壓抑 很有趣的 這類群體多數強調在教會裏面找到真正的自由 自由的敬拜 自由的交通 自由的上司
[00:59:50.000 --> 01:00:14.000]  隨著聖靈的帶領 隨著靈的帶領 隨著神自己的帶領 我們沒有秩序單的 我們崇拜開始的時候神自己帶領 多數都是這樣的 但是當你聚會的時候 你會感受到其實很強烈的confirmity在那裏 很強烈的讓你歸一性在那裏
[01:00:14.000 --> 01:00:40.000]  這個是你自由站起來交通的 但是你不自由站起來交通 你會發覺你受到很大壓力 有形無形的壓力 早早人站起來唱詩的時候 你發覺你不跟著唱 你坐在那裏想靜靜的祈禱 你發覺你是受到很大的遺棄的感覺給人 大家講方言你講不出的時候 你覺得你不屬於這個群體
[01:00:40.000 --> 01:01:09.000]  我講這些的時候我相信我講得對 因為我自己經歷過 我有一段時間是這樣的 我不是因為對他不滿 但我要承認這個是事實 一個強調沒有制度 不僵化 每個人都是自由按照靈的運行去過的一個教會生活裏面 其實反而是一個很強烈的集體性在那裏 無形的集體性在那裏
[01:01:09.000 --> 01:01:32.000]  無形的集體性令到你要過一種比較在普通的主流的教會裏面更加被壓抑的生活方式 在主流教會裏面可以這樣這樣 開始可以這樣 你發覺在那裏 事實上人可以長久這樣生活
[01:01:32.000 --> 01:01:56.000]  事實上每一個政治的政治運動 媽媽發覺她不能這樣生存 於是她的媽媽出來 後來又是平面 所以我們看到媽媽需要她本身的生活 需要家庭生活 她發覺在教會裏面壓抑家庭生活
[01:01:56.000 --> 01:02:18.000]  她需要一些普通的日常生活要面對的東西 因為她容易上班 教會裏面沒有提供任何東西是鼓勵她在日常的工作生活裏面和別人聊天的 於是她要分出來 第四個特色就是 剛才我說這些教會一定是別樹一枝的
[01:02:18.000 --> 01:02:44.000]  必須是強調某一個基督教教義裏面的部分 強調出來 加重可能那個教義只是主流教會主體的 比如說自由的敬拜 聖靈的感動工作 聖靈的大能的經歷 或者是弟兄姊妹的平等
[01:02:44.000 --> 01:03:10.000]  這種沒有僵化的教會生活 對聖經讀下去有味道的體驗 這些都是在基督教信仰裏面的某一些部分的教義 而那些教義可能在主流教會裏面僵化 失落了 所以這班人分出來的時候就強調那個教義的部分 加重它 成為建立這個教會的核心觀念
[01:03:10.000 --> 01:03:38.000]  沒有地方教會 沒有組織 沒有階層的教會 強調聖靈工作體驗 但另一方面正是因為這樣建立了教會 但同時另一方面因為她只不過是強調了整全基督教教義裏面的某幾個小部分 她將某幾個小部分 大家聽不聽得懂 就成為教義裏面的全部部分
[01:03:38.000 --> 01:04:05.000]  結果就是那些其他她沒有講的部分就被忽略了 結果就是那些部分不主要成為一個疑問 要拉回頭 因為教義是這麼多 每個部分都是這麼重要的 聖靈是很重要 基督論是很重要 神論也是很重要 救恩論也是很重要
[01:04:05.000 --> 01:04:27.000]  系統上整個教義都是重要重要 當一個群體經常強調其中一部分的時候 結果就會成為整個屬靈生命的內涵 其他部分就不見了 不見了的時候 結果就會有很強烈的二分法
[01:04:27.000 --> 01:04:53.000]  這個時候就沒辦法建立一個長久的教會 因為這個世界上有些東西是不可以沒有的 一群人走在一起就不可以沒有組織 這個就是人類的現實 但一個群體說因為她要在那些太過組織化和僵化的教會裏面分出來 所以她強調沒有組織這種偉大和重要
[01:04:53.000 --> 01:05:21.000]  所以她沒有組織 沒有階層分別 沒有分工 沒有一個結構上的分工 就成為一個很重要的教義 成為整個教會之所以能夠標誌的教義 在那裏暫時沒有人與人之間的組織和結構的關係 暫時安下 不說它 不用它
[01:05:21.000 --> 01:05:38.000]  在那首輪沒有組織的快樂之後 組織的需要慢慢地回復 當教會出現了另一個同步的領導人 一樣那麼厲害的人 經驗不同 看法不同的時候 那時候就要問權力的分配問題
[01:05:38.000 --> 01:06:00.000]  因為在他們的傳統 不可以有權力分配和主席副主席 領修 總部 還有一個財政師傅師嫂 這麼麻煩的東西不可以有 這次錢也是領導人分配的 權力也是領導人分配的 工作也是領導人分配的
[01:06:00.000 --> 01:06:29.000]  到第二步你會發覺那些需要的組織回頭的時候就產生了一波的壓 他不能夠接受這件事 他不能夠沒有這件事 於是在那裏就開始沒有一個完整的教會 回頭看幾百年的教會 不是令人很討好的教會 每個人的體制都很穩定 想都不想到哪裏 人事鬥爭是複複雜雜的 當然不在話
[01:06:29.000 --> 01:06:51.000]  但是他不想到哪裏 因為在教義上 制度上 經過這麼多百年的醞釀 所有東西都齊了 整個都齊了 有人進來他自然可以過教會生活 可能過得很糊塗也不要緊 他有他自己 但他始終可以做一個教友
[01:06:51.000 --> 01:07:20.000]  這裏就不行了 因為他沒有一個整個教會所需要具備的東西 他沒有的 慢慢進來就繼續強調主行這件事 最後一件事就是撒旦的公經 我們都承認這個不可以 一個越注重信仰的頭身和整個人的毀身的群體
[01:07:20.000 --> 01:07:39.000]  我們從來都沒有這樣 是充分佩服 為主的犧牲 隨時可以扔下自己職業 真是沒有公開為了主先 為了神樂幫 我自己都有些保留 我承認對他們來說我們尋常
[01:07:39.000 --> 01:08:04.000]  同時有這麼徹底的人 撒旦一定努力去攻擊 終結的方法多數是領導階層的分裂 不同經歷的人開始執著給自己 引起他自己口留的一面 只看見沒有一面 又或者用其他方式
[01:08:04.000 --> 01:08:27.000]  總括來說 我們看見這個小朋友教會是不長久的 留得不長久 一兩代 曾經有好幾次有弟兄姊妹問我 有個朋友參加了一些支流的 在那裏他經歷過很大的分身 問我值不值得
[01:08:27.000 --> 01:08:52.000]  這個也是我當年 我當然也問我自己 我是願意一生誓保 保神的 如果真的有一個教會 一個老師 是神最合他心意的 沒理由不去那裏 沒理由讓自己停留在一個不是最合神心的教會
[01:08:52.000 --> 01:09:19.000]  這個也是我的掙扎 但問題是究竟是不是那個真正合神心意的教會呢 當然我有很多掙扎 到今天我自己有些比較個人的 否認他們是我都摸到教會應該有的一些很獨特的 可能失去經驗很貴 但是我們都要問自己 作為一個社會學家來說
[01:09:19.000 --> 01:09:48.000]  從長遠來看 他們過了十年二十年之後 如果好像剛才說的 歷史無敵有偶的 全部都是一定的 就是分裂了另一個新的出來 要不然就僵化到好像他本來要分出來的那個教會那樣 那如果二十年之後就好像他這樣 他要討論 好像我現在這樣在這個教會裏面 那我何必要現在走出來
[01:09:48.000 --> 01:10:15.000]  大家聽不聽得懂我的意思 這個是我的問題 所以我通常回答你問一些在那個教會裏面的人 二十年十幾年 他們的感覺 如果有一個人在一個團體裏面二十年三十年都同樣感受到他自己當初那種強烈清楚實力的關鍵 那這個時候我覺得這個教會是教會成長 否則的話你就要做一些這樣的調查
[01:10:15.000 --> 01:10:43.000]  當日我都是因為同樣的原因 我自己也去了一些支流教會 小童教會 聚會了田園教會 今天回看當日和我一起哭喊的那班人現在去了哪裏 要不就分出了另外一邊 要不然他已經變成和我當日一樣這樣的教會形式
[01:10:43.000 --> 01:11:10.000]  又是姜法 換了名字 加了一些這樣的字眼 要不然令我最震驚的那些是最有領導的人 已經犯了一些令我完全無法思議的道德上的錯 無論是錢銀鬥爭甚至是性別
[01:11:10.000 --> 01:11:28.000]  我回看自己 我不敢說我不是很好 雖然我現在過了二十年了 但我還是覺得自己不像他們那樣 不敢說這就是神的祝福的原因 也不是表示神的祝福我在那個教會
[01:11:28.000 --> 01:11:49.000]  無論如何 我覺得從這樣的角度長遠來看 今天我無法否認他這種獨特的經驗 遠較一些傳統的教會裏面 每個星期天都悶悶的 較為熾熱 有感受 覺得值得做標讀
[01:11:49.000 --> 01:12:09.000]  但長遠來看 如果有一天像現在這樣玩 或者甚至看回前面的人 將來的事 我就覺得神並沒有這樣的規律 將祝福特別在這些資料教會 一定是有助 不過不一定是這樣
[01:12:09.000 --> 01:12:26.000]  特別強調的那些屬性質素 很多我們佩服的人都沒有 如果沒有靈因的經驗就不算是一個好的標讀 甚至不算是一個真正傳生的標讀 已經很提示了
[01:12:26.000 --> 01:12:44.000]  馬丁教會有很多的教會 但他們的信仰都不是很好的 我覺得沒有理由 神真的不祝福 祝福這樣的教會就知道了 我自己不明白
[01:12:44.000 --> 01:13:09.000]  為什麼我講了這麼多時間 我覺得這是重要的 因為我相信我們中間可能有不少信徒在面對這種問題 一方面我們真的很好 在主流教會的人 忍無可忍的聽見 看見的經驗 我不是要求你 鼓勵你不要去那裏 不過我想給你考慮這些各方面 做一個比較好的角色
[01:13:09.000 --> 01:13:31.000]  第三就是王國式的 大家比較容易接受 王國式的就是天主教在中世紀權力高崩的時代 獨特的模式就是政治王國的模式 即是可以和一個政治的結構平衡對比
[01:13:31.000 --> 01:13:53.000]  皇帝有教皇 其他神叔有同意主教 有中央的系統有主教的權 有各樣的集團的運作 他們有會議 皇帝有領館 教皇都有權力
[01:13:53.000 --> 01:14:17.000]  有地方的官員 他們也有一層層很強烈的階層性 主教然後各區各方面的領導者 很有政治結構的味道 剛才我講回頭 事實上有結構有institution就不一定是壞事 大家聽得明白嗎
[01:14:17.000 --> 01:14:34.000]  一班人要走在一起 要調動人力 有目標有方向有效率 要做一件事 組織是必須要的 institution不一定是institutionalism 大家聽不明白 我經常強調這件事誤了
[01:14:34.000 --> 01:14:56.000]  有法律不一定是legalism 有法律不一定是有律法主義 這個世界上有中派不一定是中派主義 有教義不一定是有教條主義 有dogma不一定是dogmatism 有institution有組織不一定是組織僵化主義 institutionalism 大家聽不明白
[01:14:56.000 --> 01:15:13.000]  所以某種意義上沒有一個教會是可以沒有組織的 我告訴你 我從來都不信這件事 改了名字 聯絡人也好 領導的弟兄也好 年長的弟兄也好 主要是指示他的弟兄也好 總而言之這個就是了
[01:15:13.000 --> 01:15:38.000]  一定有徒弟 一定有領導集團 一定有黨 如果沒有一個客觀明顯寫出來的組織 那種階層性可能更加厲害 你信不信 我看見很多 當日倪拓升弟兄最強調的就是完全沒有階層 大家試一下
[01:15:38.000 --> 01:15:54.000]  如果不是那一類別 你也接近不了 他在吃飯的時候想也想不出來 我這樣說的時候我沒有抵諱倪拓升弟兄 倪拓升弟兄的作品對我來說始終是我一生中最深的
[01:15:54.000 --> 01:16:21.000]  我要承認這個事 一個最強調教會的 強調沒有中派主義的 最強烈的中派感情 黃國昔就適合另一個極端 開宗明義說是這樣 有了權力的分配 權力就不理會誰坐上去 某些東西叫做by office 不是by person 按位置而不是按人的質素
[01:16:21.000 --> 01:16:47.000]  大家聽得明白意思嗎 運作 如果這個是主教的位置 誰坐上去就有足夠的權力去調動這些東西 大家聽明白了嗎 就不是因為那個人是值得佩服 所以大家就聽他說 不是用人格去產生權力的 不是personality 是by office
[01:16:47.000 --> 01:17:10.000]  誰坐上去 如果是完全無能的都可以 大家明白了嗎 好像以前的皇帝 總之坐上那個龍座那個就可以指的 不理他小孩的聲音 總之個個都可以說是對的 這個就是by office 不是by person 而不是那個人坐在那裏 他值得佩服 所以你聽他說
[01:17:10.000 --> 01:17:33.000]  所以一個imperial的皇國式的制度當中 強處是什麼呢 結構穩定 因為換了人不會影響不會倒的那個制度 制度在那裏 沒了人或者別人 接下去 運作一樣是進行 一個客觀的制度在那裏 很清楚 定義得很清楚 穩定性很強 很stable
[01:17:33.000 --> 01:18:00.000]  一層級關係清楚的 觀念是統一的 大王說是這樣 令羽下了來說對墮胎是這樣看不用討論 在傳統裏面 是不是 這個是已經不用再講了 沒得翻案 因為很清楚的 和我們這個教會很不同的 自由的教會諸多意見 開完會的時候這個這個意見這個意見 效率很高的 一次就搞定了
[01:18:00.000 --> 01:18:27.000]  這個也是他的好處 弱點大家都知道 組織化 因為他是拜office的 所以變成很多時候power abuse 權力可以落在一些不適合用這麼大的權力的人身上 機會就不大 如果在一個不那麼組織性強的教會制度下 那個人坐不到上去的位置 就算他坐到位置大家有辦法拿他下來 大家聽得明白嗎
