
[00:00:00.000 --> 00:00:06.560]  各位晚安 很高興回到家裡
[00:19:12.940 --> 00:19:16.620]  哪個時代沒有這些東西?
[00:19:16.620 --> 00:19:19.180]  你說這些是預兆
[00:19:19.180 --> 00:19:21.180]  說了等於沒有說
[00:19:21.180 --> 00:19:23.180]  你想一下
[00:19:23.180 --> 00:19:25.180]  說了等於沒有說
[00:19:25.740 --> 00:19:28.220]  很明顯每個時代都有
[00:19:28.220 --> 00:19:30.220]  打仗有、饑荒有、地震
[00:19:30.220 --> 00:19:33.500]  當這幫門徒問耶穌
[00:19:33.500 --> 00:19:35.500]  「你來的時候
[00:19:35.500 --> 00:19:37.500]  世界末了有些什麼徵象?」
[00:19:37.500 --> 00:19:40.380]  祂就說這些東西
[00:19:40.380 --> 00:19:43.420]  你說是不是語無倫次?
[00:19:43.420 --> 00:19:48.380]  我想我們是很受時代論的影響
[00:19:48.380 --> 00:19:49.660]  以前我們想到這些的
[00:19:49.660 --> 00:19:51.660]  主宰來一定有這些這些的
[00:19:51.660 --> 00:19:53.660]  從我的腦裏想一下
[00:19:53.660 --> 00:19:55.660]  原來沒有這些東西
[00:19:55.660 --> 00:19:59.660]  我想我們把耶穌看得太低能
[00:19:59.660 --> 00:20:01.660]  太沒有智慧
[00:20:01.660 --> 00:20:05.660]  我可以說
[00:20:05.660 --> 00:20:07.660]  五節到二十四節
[00:20:07.660 --> 00:20:12.620]  所謂有很多信徒或牧師說
[00:20:12.620 --> 00:20:14.620]  主宰來的異兆的時候
[00:20:14.620 --> 00:20:16.620]  根本就沒有
[00:20:16.620 --> 00:20:20.620]  我們只不過是受一些
[00:20:20.620 --> 00:20:22.620]  錯誤的色經
[00:20:22.620 --> 00:20:24.620]  錯誤引領我們
[00:20:24.620 --> 00:20:28.620]  第三節
[00:20:28.620 --> 00:20:30.620]  你看看第三節
[00:20:30.620 --> 00:20:32.620]  門徒問的問題是甚麼?
[00:20:32.620 --> 00:20:38.620]  「你降臨和世界的末了有甚麼預兆?」
[00:20:38.620 --> 00:20:40.620]  祂將兩件事加在一起來看
[00:20:40.620 --> 00:20:42.620]  你降臨
[00:20:42.620 --> 00:20:44.620]  即是你創下降臨
[00:20:44.620 --> 00:20:46.620]  和世界的末了
[00:20:46.620 --> 00:20:48.620]  有甚麼預兆呢?
[00:20:48.620 --> 00:20:50.620]  然後耶穌就回答這些
[00:20:50.620 --> 00:20:52.620]  於是我們就拗了頭
[00:20:52.620 --> 00:20:54.620]  究竟在說甚麼呢?
[00:20:54.620 --> 00:20:56.620]  我們試試詳細來看一看
[00:20:56.620 --> 00:20:58.620]  理解一下
[00:20:58.620 --> 00:21:00.620]  我們要明白這段聖經
[00:21:00.620 --> 00:21:02.620]  最低限度我們要明白三個很重要的背景
[00:21:02.620 --> 00:21:04.620]  如果我們明白這三個重要的背景的時候
[00:21:04.620 --> 00:21:06.620]  或許我們可以看到一些的端倪
[00:21:06.620 --> 00:21:08.620]  第一個
[00:21:08.620 --> 00:21:12.620]  猶太人對主降臨和世界末了的觀念是甚麼?
[00:21:12.620 --> 00:21:16.620]  因為門徒的觀念在第三節就問耶穌
[00:21:16.620 --> 00:21:18.620]  你降臨即是彌撒亞降臨
[00:21:18.620 --> 00:21:22.620]  和世界末了有甚麼徵兆?
[00:21:22.620 --> 00:21:24.620]  我們第一件事就要問
[00:21:24.620 --> 00:21:26.620]  猶太人怎樣看這兩件事?
[00:21:26.620 --> 00:21:28.620]  猶太人怎樣看彌撒亞降臨和主在泥?
[00:21:28.620 --> 00:21:30.620]  第三節去問的問題
[00:21:30.620 --> 00:21:34.620]  一定是和猶太人的背景很有關係
[00:21:34.620 --> 00:21:36.620]  說起
[00:21:36.620 --> 00:21:38.620]  首先我們來看看第一件事
[00:21:38.620 --> 00:21:42.620]  主降臨和世界末了是甚麼意思?
[00:21:42.620 --> 00:21:44.620]  如果你回到舊約聖經
[00:21:44.620 --> 00:21:52.620]  你會發現有一個詞句
[00:21:52.620 --> 00:21:54.620]  彌撒亞降臨
[00:21:54.620 --> 00:21:56.620]  主降臨的日子
[00:21:56.620 --> 00:21:58.620]  稱之為The Day of the Lord
[00:21:58.620 --> 00:22:00.620]  主的日子
[00:22:00.620 --> 00:22:02.620]  例如約爾書第二章30至31節
[00:22:02.620 --> 00:22:04.620]  彌撒亞書第13章10至13節
[00:22:04.620 --> 00:22:06.620]  當你讀這個舊約的時候
[00:22:06.620 --> 00:22:10.620]  猶太人對主的日子的看法
[00:22:10.620 --> 00:22:14.620]  是有幾個特點的
[00:22:14.620 --> 00:22:18.620]  主來的時候是做甚麼的?
[00:22:18.620 --> 00:22:20.620]  彌撒亞來的時候是甚麼?
[00:22:20.620 --> 00:22:22.620]  是一個審判的日子
[00:22:22.620 --> 00:22:24.620]  神的憤怒彰顯的日子
[00:22:24.620 --> 00:22:26.620]  所以當約翰
[00:22:26.620 --> 00:22:28.620]  事實約翰出來傳道的時候
[00:22:28.620 --> 00:22:30.620]  他的訊息是甚麼訊息?
[00:22:30.620 --> 00:22:34.620]  誰指示你們逃避將來的憤怒?
[00:22:34.620 --> 00:22:38.620]  誰叫你們逃避將來的憤怒?
[00:22:38.620 --> 00:22:40.620]  將來的憤怒就是主降臨的日子
[00:22:40.620 --> 00:22:42.620]  就是說彌撒亞來的時候
[00:22:42.620 --> 00:22:46.620]  根據猶太人在舊約聖經的想法
[00:22:46.620 --> 00:22:52.620]  主降臨就是審判主憤怒的日子
[00:22:52.620 --> 00:22:54.620]  他不單止是憤怒的日子
[00:22:54.620 --> 00:22:56.620]  也是拯救的日子
[00:22:56.620 --> 00:22:58.620]  對神的子民來說是拯救
[00:22:58.620 --> 00:23:04.620]  對不是神的子民來說是審判和救助
[00:23:04.620 --> 00:23:08.620]  都是末世的日子
[00:23:08.620 --> 00:23:10.620]  就因為這個觀念
[00:23:10.620 --> 00:23:12.620]  猶太人的這個觀念
[00:23:12.620 --> 00:23:14.620]  那些門徒就對耶穌說
[00:23:14.620 --> 00:23:16.620]  主降臨和末世的日子
[00:23:16.620 --> 00:23:18.620]  何時有甚麼徵兆
[00:23:18.620 --> 00:23:20.620]  將這兩樣東西混為一體
[00:23:20.620 --> 00:23:22.620]  但是耶穌來
[00:23:22.620 --> 00:23:24.620]  是將這個觀念
[00:23:24.620 --> 00:23:26.620]  有不同的看法
[00:23:26.620 --> 00:23:29.620]  主降臨不是一次性的降臨
[00:23:29.620 --> 00:23:31.620]  是分兩次不同的
[00:23:31.620 --> 00:23:34.620]  第一次降臨是拯救
[00:23:34.620 --> 00:23:37.620]  第二次降臨是審判
[00:23:37.620 --> 00:23:39.620]  第一次降臨
[00:23:39.620 --> 00:23:42.620]  就是耶穌降身在馬場裏面
[00:23:42.620 --> 00:23:47.620]  第二次降臨就是人子從天榮耀的降臨
[00:23:47.620 --> 00:23:49.620]  所以當耶穌基督出來傳道的時候
[00:23:49.620 --> 00:23:51.620]  如果你看回路加菲林
[00:23:51.620 --> 00:23:53.620]  他在會堂第一篇講章
[00:23:53.620 --> 00:23:57.620]  他就引用了彌撒亞書第61章第一節至第二節
[00:23:57.620 --> 00:23:59.620]  主的靈在我身上
[00:23:59.620 --> 00:24:01.620]  因為祂用高高我
[00:24:01.620 --> 00:24:03.620]  叫我傳福音給貧窮人
[00:24:03.620 --> 00:24:05.620]  他以我報告被擄的德釋放
[00:24:05.620 --> 00:24:07.620]  乞訝的德看見
[00:24:07.620 --> 00:24:09.620]  要受壓制的德自由
[00:24:09.620 --> 00:24:14.620]  如果我們比較這一段聖經
[00:24:14.620 --> 00:24:17.620]  就是耶穌基督第一次講章
[00:24:17.620 --> 00:24:20.620]  在會堂裏面路加菲林第四章講章
[00:24:20.620 --> 00:24:23.620]  比較去舊約的彌撒亞書
[00:24:23.620 --> 00:24:26.620]  就是去引用這段聖經彌撒亞書
[00:24:26.620 --> 00:24:29.620]  第61章第一節至第二節
[00:24:29.620 --> 00:24:33.620]  你就發覺一個很奇怪很奇怪的事
[00:24:33.620 --> 00:24:36.620]  耶穌引用這段聖經的時候
[00:24:36.620 --> 00:24:39.620]  是特意留了一句很重要的一句話
[00:24:39.620 --> 00:24:41.620]  是在彌撒亞書裏面講
[00:24:41.620 --> 00:24:44.620]  但是在他的講章裏面完全沒有講
[00:24:44.620 --> 00:24:46.620]  沒有提都沒有提
[00:24:46.620 --> 00:24:48.620]  這句話是甚麼呢
[00:24:48.620 --> 00:24:52.620]  這句話就是神憤怒的日子
[00:24:52.620 --> 00:24:54.620]  報仇的日子
[00:24:54.620 --> 00:25:00.620]  原來耶穌基督是和舊約的
[00:25:00.620 --> 00:25:03.620]  表面上舊約的看法是不同的地方
[00:25:03.620 --> 00:25:06.620]  舊約的看法或者猶太人的看法
[00:25:06.620 --> 00:25:08.620]  因為彌撒亞只是一次來
[00:25:08.620 --> 00:25:10.620]  他來做兩件事
[00:25:10.620 --> 00:25:12.620]  是審判和拯救
[00:25:12.620 --> 00:25:14.620]  而這個彌撒亞來
[00:25:14.620 --> 00:25:16.620]  也都等於世界的末了
[00:25:16.620 --> 00:25:19.620]  但是耶穌基督來到的時候
[00:25:19.620 --> 00:25:21.620]  就不是這樣
[00:25:21.620 --> 00:25:22.620]  耶穌基督來到的時候
[00:25:22.620 --> 00:25:24.620]  第一次來是拯救的
[00:25:24.620 --> 00:25:26.620]  第二次來才是審判的
[00:25:26.620 --> 00:25:28.620]  再來的時候才是審判
[00:25:28.620 --> 00:25:30.620]  所以當他第一次來的時候
[00:25:30.620 --> 00:25:34.620]  第一次講到在路加分第四章講的時候
[00:25:34.620 --> 00:25:37.620]  他引用舊約的彌撒亞先知書
[00:25:37.620 --> 00:25:38.620]  舊約的先知書
[00:25:38.620 --> 00:25:40.620]  也是講拯救的日子
[00:25:40.620 --> 00:25:42.620]  也是講審判的日子
[00:25:42.620 --> 00:25:45.620]  但是耶穌基督就是將神憤怒的日子
[00:25:45.620 --> 00:25:48.620]  報仇的日子完全不提
[00:25:48.620 --> 00:25:49.620]  完全不講
[00:25:49.620 --> 00:25:51.620]  只是講那些好的事
[00:25:51.620 --> 00:25:52.620]  講救恩的事
[00:25:52.620 --> 00:25:54.620]  黑眼的德看見
[00:25:54.620 --> 00:25:56.620]  瘸腿的德醫治
[00:25:56.620 --> 00:25:58.620]  窮人有福音給你聽
[00:25:58.620 --> 00:26:00.620]  他完全沒有提
[00:26:00.620 --> 00:26:03.620]  因為耶穌基督看主降臨
[00:26:03.620 --> 00:26:05.620]  是分兩次的
[00:26:05.620 --> 00:26:07.620]  不是一點
[00:26:07.620 --> 00:26:09.620]  於是你會問
[00:26:09.620 --> 00:26:13.620]  那不就是舊約錯了嗎?
[00:26:13.620 --> 00:26:15.620]  那又不是這個看法
[00:26:15.620 --> 00:26:19.620]  在英文有一個字叫Telescopic
[00:26:19.620 --> 00:26:21.620]  什麼叫Telescopic呢?
[00:26:21.620 --> 00:26:22.620]  從遠處看
[00:26:22.620 --> 00:26:25.620]  我記得有一次我和我家人開車
[00:26:25.620 --> 00:26:26.620]  由三藩市開車
[00:26:26.620 --> 00:26:29.620]  開去加拿大的加州
[00:26:29.620 --> 00:26:30.620]  很遠啊
[00:26:30.620 --> 00:26:33.620]  開了幾天
[00:26:33.620 --> 00:26:36.620]  我們要經過洛杉磯山脈
[00:26:36.620 --> 00:26:38.620]  就是Rocky Mountain的時候
[00:26:38.620 --> 00:26:39.620]  離遠去看的時候
[00:26:39.620 --> 00:26:42.620]  就看見一個高山
[00:26:42.620 --> 00:26:44.620]  當我們開始上高山的時候
[00:26:44.620 --> 00:26:45.620]  就發覺山後有山
[00:26:45.620 --> 00:26:46.620]  山後有山
[00:26:46.620 --> 00:26:48.620]  再有山
[00:26:48.620 --> 00:26:50.620]  這個就叫Telescopic View
[00:26:50.620 --> 00:26:52.620]  你從遠處看
[00:26:52.620 --> 00:26:54.620]  以為只有一個山
[00:26:54.620 --> 00:26:55.620]  但是你去到的時候
[00:26:55.620 --> 00:26:58.620]  發覺原來山後有山
[00:26:58.620 --> 00:27:00.620]  舊約的先知
[00:27:00.620 --> 00:27:02.620]  去看這個將來的時候
[00:27:02.620 --> 00:27:04.620]  他以為只有主降臨
[00:27:04.620 --> 00:27:06.620]  他就看兩樣東西
[00:27:06.620 --> 00:27:08.620]  但是去到主降臨的時候
[00:27:08.620 --> 00:27:10.620]  你發覺還有一次的降臨
[00:27:10.620 --> 00:27:12.620]  所以我們叫舊約的先知的看法
[00:27:12.620 --> 00:27:14.620]  是一個Telescopic的看法
[00:27:14.620 --> 00:27:16.620]  是舊約的看法
[00:27:16.620 --> 00:27:18.620]  在耶穌基督的時候
[00:27:18.620 --> 00:27:20.620]  你會發覺他分兩次來
[00:27:20.620 --> 00:27:22.620]  但是這群叛徒
[00:27:22.620 --> 00:27:24.620]  很明顯是受舊約猶太人的思想影響
[00:27:24.620 --> 00:27:26.620]  於是他就將這兩樣東西
[00:27:26.620 --> 00:27:28.620]  加起來看
[00:27:28.620 --> 00:27:30.620]  怎樣加起來看呢
[00:27:30.620 --> 00:27:32.620]  主降臨
[00:27:32.620 --> 00:27:34.620]  和世界末了
[00:27:34.620 --> 00:27:36.620]  有什麼徵兆
[00:27:36.620 --> 00:27:38.620]  這是第一點背景
[00:27:38.620 --> 00:27:40.620]  我們需要明白
[00:27:40.620 --> 00:27:42.620]  第二個背景是歷史背景
[00:27:42.620 --> 00:27:44.620]  如果我們看第24章
[00:27:44.620 --> 00:27:46.620]  第一節到第二節的時候
[00:27:46.620 --> 00:27:48.620]  我們就更加清楚耶穌不是無端端說這番話
[00:27:48.620 --> 00:27:50.620]  你看看背景
[00:27:50.620 --> 00:27:52.620]  耶穌出了聖殿
[00:27:52.620 --> 00:27:54.620]  正走的時候
[00:27:54.620 --> 00:27:56.620]  門徒進前來
[00:27:56.620 --> 00:27:58.620]  把奠禦給他漢
[00:27:58.620 --> 00:28:00.620]  耶穌對他們說
[00:28:00.620 --> 00:28:02.620]  你們不是漢見者奠禦嗎
[00:28:02.620 --> 00:28:04.620]  我實在告訴你們
[00:28:04.620 --> 00:28:06.620]  將來在這裡沒有一塊石頭留在石頭上
[00:28:06.620 --> 00:28:08.620]  不被拆毀了
[00:28:08.620 --> 00:28:10.620]  在耶穌基督的時代
[00:28:10.620 --> 00:28:12.620]  聖殿是希律王
[00:28:12.620 --> 00:28:14.620]  重建的
[00:28:14.620 --> 00:28:16.620]  希律王是一個
[00:28:16.620 --> 00:28:18.620]  在歷史裡面
[00:28:18.620 --> 00:28:20.620]  一個偉大的建築師
[00:28:20.620 --> 00:28:22.620]  他有很多很偉大的建築
[00:28:22.620 --> 00:28:24.620]  其中一個建築
[00:28:24.620 --> 00:28:26.620]  就是聖殿
[00:28:26.620 --> 00:28:28.620]  他也建了一個墓地
[00:28:28.620 --> 00:28:30.620]  他也建了一個海港
[00:28:30.620 --> 00:28:32.620]  人工的海港
[00:28:32.620 --> 00:28:34.620]  因為以色列沒有海港
[00:28:34.620 --> 00:28:36.620]  他用人工建的海港
[00:28:36.620 --> 00:28:38.620]  他是一個非常
[00:28:38.620 --> 00:28:40.620]  希律大帝是一個非常
[00:28:40.620 --> 00:28:42.620]  出色的建築家
[00:28:42.620 --> 00:28:44.620]  他在
[00:28:44.620 --> 00:28:46.620]  聖殿的時候
[00:28:46.620 --> 00:28:48.620]  我們有機會
[00:28:48.620 --> 00:28:50.620]  去以色列旅行的時候
[00:28:50.620 --> 00:28:52.620]  看聖殿
[00:28:52.620 --> 00:28:54.620]  下面的石頭
[00:28:54.620 --> 00:28:56.620]  有五百多噸重
[00:28:56.620 --> 00:28:58.620]  五百多噸重
[00:28:58.620 --> 00:29:00.620]  耶路撒冷在山上
[00:29:00.620 --> 00:29:02.620]  我們一看見的時候
[00:29:02.620 --> 00:29:04.620]  每個人都有問題
[00:29:04.620 --> 00:29:06.620]  那時候怎麼搬這麼重的石頭去呢
[00:29:06.620 --> 00:29:08.620]  五百多噸
[00:29:08.620 --> 00:29:10.620]  又沒有重機
[00:29:10.620 --> 00:29:12.620]  那怎麼搬呢
[00:29:12.620 --> 00:29:14.620]  我現在也想不通怎麼搬石頭去
[00:29:14.620 --> 00:29:16.620]  所以希律是一個很厲害的建築家
[00:29:16.620 --> 00:29:18.620]  所以希律是一個很厲害的建築家
[00:29:18.620 --> 00:29:20.620]  在希律所建造的聖殿裡面
[00:29:20.620 --> 00:29:22.620]  在希律所建造的聖殿裡面
[00:29:22.620 --> 00:29:24.620]  石頭和石頭之間是相當於金的
[00:29:24.620 --> 00:29:26.620]  石頭和石頭之間是相當於金的
[00:29:26.620 --> 00:29:28.620]  加上聖殿是在耶路撒冷
[00:29:28.620 --> 00:29:30.620]  加上聖殿是在耶路撒冷
[00:29:30.620 --> 00:29:32.620]  是最高的地方
[00:29:32.620 --> 00:29:34.620]  太陽一射下去的時候
[00:29:34.620 --> 00:29:36.620]  射到金閃耀出來的時候
[00:29:36.620 --> 00:29:38.620]  很壯觀
[00:29:38.620 --> 00:29:40.620]  很壯觀
[00:29:40.620 --> 00:29:42.620]  在這個時候
[00:29:42.620 --> 00:29:44.620]  門徒去到硬生
[00:29:44.620 --> 00:29:46.620]  硬生就是聖殿山的對面
[00:29:46.620 --> 00:29:48.620]  硬生就是聖殿山的對面
[00:29:48.620 --> 00:29:50.620]  太陽一路射出來
[00:29:50.620 --> 00:29:52.620]  照出來的時候
[00:29:52.620 --> 00:29:54.620]  門徒就大叫
[00:29:54.620 --> 00:29:56.620]  耶穌你看看
[00:29:56.620 --> 00:29:58.620]  聖殿多厲害
[00:29:58.620 --> 00:30:00.620]  於是耶穌就說這番話
[00:30:00.620 --> 00:30:02.620]  於是耶穌就說這番話
[00:30:02.620 --> 00:30:04.620]  耶穌說你們不是漢見者
[00:30:04.620 --> 00:30:06.620]  耶穌說你們不是漢見者
[00:30:06.620 --> 00:30:08.620]  一個很偉大的人
[00:30:08.620 --> 00:30:10.620]  一個很偉大的人
[00:30:10.620 --> 00:30:12.620]  我實在告訴你們
[00:30:12.620 --> 00:30:14.620]  將來在這裡沒有一塊石頭
[00:30:14.620 --> 00:30:16.620]  留在石頭上不被拆毀的
[00:30:16.620 --> 00:30:18.620]  留在石頭上不被拆毀的
[00:30:18.620 --> 00:30:20.620]  我們每個人都知道
[00:30:20.620 --> 00:30:22.620]  讀過歷史的人我們都知道
[00:30:22.620 --> 00:30:24.620]  這段聖經仍然在公元後
[00:30:24.620 --> 00:30:26.620]  68年至69年所發生的
[00:30:26.620 --> 00:30:28.620]  68年至69年
[00:30:28.620 --> 00:30:30.620]  是猶太歷史裡面
[00:30:30.620 --> 00:30:32.620]  最黑暗的一年
[00:30:32.620 --> 00:30:34.620]  那一年猶太人作反
[00:30:34.620 --> 00:30:36.620]  那一年猶太人作反
[00:30:36.620 --> 00:30:38.620]  想搞獨立的戰爭
[00:30:38.620 --> 00:30:40.620]  想搞獨立的戰爭
[00:30:40.620 --> 00:30:42.620]  推翻羅馬人
[00:30:42.620 --> 00:30:44.620]  於是提多將軍就率領
[00:30:44.620 --> 00:30:46.620]  羅馬的軍隊
[00:30:46.620 --> 00:30:48.620]  重重衛奮耶路撒冷
[00:30:48.620 --> 00:30:50.620]  重重衛奮耶路撒冷
[00:30:50.620 --> 00:30:52.620]  在這場戰役裡面
[00:30:52.620 --> 00:30:54.620]  根據Josephus猶太的歷史家記載
[00:30:54.620 --> 00:30:56.620]  根據Josephus猶太的歷史家記載
[00:30:56.620 --> 00:30:58.620]  有100萬的猶太人被殺死
[00:30:58.620 --> 00:31:00.620]  有100萬的猶太人被殺死
[00:31:00.620 --> 00:31:02.620]  有100萬的猶太人被殺死
[00:31:02.620 --> 00:31:04.620]  所以這段聖經
[00:31:04.620 --> 00:31:06.620]  這段聖經說
[00:31:06.620 --> 00:31:08.620]  這段聖經
[00:31:08.620 --> 00:31:10.620]  剛才我們讀這段聖經
[00:31:10.620 --> 00:31:12.620]  從這個屠殺
[00:31:12.620 --> 00:31:14.620]  前又沒有
[00:31:14.620 --> 00:31:16.620]  後又沒有
[00:31:16.620 --> 00:31:18.620]  這個是最厲害的
[00:31:18.620 --> 00:31:20.620]  有人跟我說
[00:31:20.620 --> 00:31:22.620]  不是啊牧師
[00:31:22.620 --> 00:31:24.620]  第二次世界大戰
[00:31:24.620 --> 00:31:26.620]  希特拉有600萬的猶太人被殺死
[00:31:26.620 --> 00:31:28.620]  現在打仗這樣一下
[00:31:28.620 --> 00:31:30.620]  你要明白
[00:31:30.620 --> 00:31:32.620]  現在的打仗
[00:31:32.620 --> 00:31:34.620]  現在的打仗
[00:31:34.620 --> 00:31:36.620]  是冷血打仗
[00:31:36.620 --> 00:31:38.620]  甚麼叫冷血打仗
[00:31:38.620 --> 00:31:40.620]  我要打死人的時候
[00:31:40.620 --> 00:31:42.620]  我按一按按鈕
[00:31:42.620 --> 00:31:44.620]  好像打遊戲機
[00:31:44.620 --> 00:31:46.620]  我看不到血
[00:31:46.620 --> 00:31:48.620]  在畫面裡面
[00:31:48.620 --> 00:31:50.620]  但當時打仗不是
[00:31:50.620 --> 00:31:52.620]  要殺死100萬人的時候
[00:31:52.620 --> 00:31:54.620]  用刀這樣捅
[00:31:54.620 --> 00:31:56.620]  是流100萬人的血
[00:31:56.620 --> 00:32:00.620]  是一個很不可思議的圖畫
[00:32:00.620 --> 00:32:02.620]  完全不可思議
[00:32:02.620 --> 00:32:04.620]  難怪啊
[00:32:04.620 --> 00:32:06.620]  就是
[00:32:06.620 --> 00:32:08.620]  宋多博記載這場戰爭的時候
[00:32:08.620 --> 00:32:10.620]  有100萬人
[00:32:10.620 --> 00:32:12.620]  殲區有10萬人被擄
[00:32:12.620 --> 00:32:14.620]  是歷史的慘劇
[00:32:14.620 --> 00:32:16.620]  慘劇完全沒有
[00:32:16.620 --> 00:32:20.620]  是一個一個
[00:32:20.620 --> 00:32:22.620]  用刀去刺死
[00:32:22.620 --> 00:32:24.620]  是很震撼的一件事
[00:32:24.620 --> 00:32:26.620]  是很震撼的一件事
[00:32:26.620 --> 00:32:28.620]  就是說
[00:32:28.620 --> 00:32:30.620]  我們要明白
[00:32:30.620 --> 00:32:32.620]  耶穌基督說這件事的時候
[00:32:32.620 --> 00:32:34.620]  一定是想到
[00:32:34.620 --> 00:32:36.620]  69年所發生的事
[00:32:36.620 --> 00:32:40.620]  第三
[00:32:40.620 --> 00:32:42.620]  我們看看這段經文的上文下理
[00:32:42.620 --> 00:32:44.620]  我們或許會更加明白
[00:32:44.620 --> 00:32:46.620]  我們要明白
[00:32:46.620 --> 00:32:48.620]  馬太福音第四章說甚麼的時候
[00:32:48.620 --> 00:32:50.620]  我們一定要看看
[00:32:50.620 --> 00:32:52.620]  上文下理
[00:32:52.620 --> 00:32:54.620]  24章不是無端端的
[00:32:54.620 --> 00:32:56.620]  耶穌說這番話
[00:32:56.620 --> 00:33:00.620]  有前因有後果
[00:33:00.620 --> 00:33:02.620]  整個馬太福音
[00:33:02.620 --> 00:33:04.620]  最重心的地方就是
[00:33:04.620 --> 00:33:06.620]  16章21章
[00:33:06.620 --> 00:33:08.620]  似乎是整個福音書的
[00:33:08.620 --> 00:33:10.620]  分水嶺
[00:33:10.620 --> 00:33:12.620]  這件事發生在
[00:33:12.620 --> 00:33:14.620]  干撒亞利亞菲勒比的境內
[00:33:14.620 --> 00:33:16.620]  也是耶穌傳道的時候
[00:33:16.620 --> 00:33:18.620]  走到最北的地方
[00:33:18.620 --> 00:33:20.620]  也是一個非猶太人的地區
[00:33:20.620 --> 00:33:22.620]  耶穌去到
[00:33:22.620 --> 00:33:24.620]  干撒亞利亞菲勒比
[00:33:24.620 --> 00:33:26.620]  有兩件事情
[00:33:26.620 --> 00:33:28.620]  非常重要
[00:33:28.620 --> 00:33:30.620]  第一個
[00:33:30.620 --> 00:33:32.620]  祂對門徒問兩個問題
[00:33:32.620 --> 00:33:34.620]  第一個問題
[00:33:34.620 --> 00:33:38.620]  人說我
[00:33:38.620 --> 00:33:40.620]  是誰
[00:33:40.620 --> 00:33:42.620]  那些人說我是誰
[00:33:42.620 --> 00:33:44.620]  第二個問題
[00:33:44.620 --> 00:33:46.620]  你們說我是誰
[00:33:48.620 --> 00:33:50.620]  耶穌臨升天的時候
[00:33:50.620 --> 00:33:52.620]  就對門徒考過
[00:33:52.620 --> 00:33:54.620]  oral examination
[00:33:54.620 --> 00:33:56.620]  下個星期我也要考
[00:33:56.620 --> 00:33:58.620]  oral examination
[00:33:58.620 --> 00:34:00.620]  祂問了兩條問題
[00:34:00.620 --> 00:34:02.620]  那些人說我是誰
[00:34:02.620 --> 00:34:04.620]  然後問你們說我是誰
[00:34:04.620 --> 00:34:06.620]  最後要查清楚
[00:34:06.620 --> 00:34:08.620]  才能翻天覆地
[00:34:08.620 --> 00:34:10.620]  當彼得說你是基督永生神的兒子的時候
[00:34:10.620 --> 00:34:12.620]  耶穌接著就說兩句
[00:34:12.620 --> 00:34:16.620]  我要將這個教會建造在盆石上
[00:34:16.620 --> 00:34:18.620]  在整本
[00:34:18.620 --> 00:34:20.620]  馬太福音裡面
[00:34:20.620 --> 00:34:22.620]  教會這個字是第一次出現
[00:34:22.620 --> 00:34:24.620]  教會這個字
[00:34:24.620 --> 00:34:26.620]  是福音書裡面
[00:34:26.620 --> 00:34:28.620]  第一次出現
[00:34:28.620 --> 00:34:30.620]  在耶穌基督提到這個教會
[00:34:30.620 --> 00:34:32.620]  然後說陰間的權柄
[00:34:32.620 --> 00:34:34.620]  不能勝過他
[00:34:34.620 --> 00:34:36.620]  第二件事
[00:34:36.620 --> 00:34:38.620]  他就預言他的死
[00:34:38.620 --> 00:34:40.620]  耶穌在這裡很清楚說明
[00:34:40.620 --> 00:34:42.620]  他必須要上耶路撒冷
[00:34:42.620 --> 00:34:44.620]  受長老濟斯文氏許多苦
[00:34:44.620 --> 00:34:46.620]  並且被殺
[00:34:46.620 --> 00:34:48.620]  第三天復活
[00:34:48.620 --> 00:34:50.620]  耶穌首次在這裡清清楚楚說明
[00:34:50.620 --> 00:34:52.620]  他要死
[00:34:52.620 --> 00:34:54.620]  你看看門徒怎麼反應
[00:34:54.620 --> 00:34:56.620]  你看看彼得怎麼反應
[00:34:56.620 --> 00:34:58.620]  一開始的時候
[00:34:58.620 --> 00:35:00.620]  是威是勢
[00:35:00.620 --> 00:35:02.620]  你是基督你是上帝的兒子
[00:35:02.620 --> 00:35:04.620]  耶穌說你是彼得
[00:35:04.620 --> 00:35:06.620]  我要將這個教會建造在盆石上
[00:35:06.620 --> 00:35:08.620]  陰間的權柄不能勝過他
[00:35:08.620 --> 00:35:10.620]  當彼得就說你不死的
[00:35:10.620 --> 00:35:12.620]  你是尼西亞人
[00:35:12.620 --> 00:35:14.620]  你來這裡是審判世界
[00:35:14.620 --> 00:35:16.620]  怎麼會死的
[00:35:16.620 --> 00:35:18.620]  耶穌怎麼跟他說
[00:35:18.620 --> 00:35:20.620]  他彼得說主啊
[00:35:20.620 --> 00:35:22.620]  萬不可疑似
[00:35:22.620 --> 00:35:24.620]  這事必不能到你身上
[00:35:24.620 --> 00:35:26.620]  耶穌轉過身來
[00:35:26.620 --> 00:35:28.620]  斥他
[00:35:28.620 --> 00:35:30.620]  離開我
[00:35:30.620 --> 00:35:34.620]  我不知道我們看不看到
[00:35:34.620 --> 00:35:36.620]  兩樣東西
[00:35:36.620 --> 00:35:38.620]  第一教會這個字第一次出現
[00:35:38.620 --> 00:35:40.620]  第二耶穌是很清楚在這裡說明
[00:35:40.620 --> 00:35:42.620]  他必須要受害
[00:35:42.620 --> 00:35:44.620]  然後彼得說你萬萬不能
[00:35:44.620 --> 00:35:46.620]  因為對他來說
[00:35:46.620 --> 00:35:48.620]  尼西亞來到的時候
