
[00:00:00.000 --> 00:00:07.000]  各位網友 早安 新年快樂
[00:20:17.000 --> 00:20:19.000]  坐在那裡就好像想等死
[00:20:19.000 --> 00:20:21.000]  不是這樣
[00:20:21.000 --> 00:20:23.000]  所以那個如英反老還童
[00:20:23.000 --> 00:20:26.000]  其實是一種屬靈的渴慕
[00:20:26.000 --> 00:20:30.000]  我們對上帝仍然有一種渴慕的心
[00:20:30.000 --> 00:20:33.000]  又很想讀聖經
[00:20:33.000 --> 00:20:36.000]  又很想回到神的裡面
[00:20:36.000 --> 00:20:37.000]  和神一起
[00:20:37.000 --> 00:20:40.000]  這個就是我們人的活力
[00:20:40.000 --> 00:20:42.000]  所以人一坐下
[00:20:42.000 --> 00:20:44.000]  你和他聊天就很開心
[00:20:44.000 --> 00:20:47.000]  因為他有很多話說
[00:20:47.000 --> 00:20:50.000]  他很留意加拿大的政治怎樣
[00:20:50.000 --> 00:20:51.000]  現在的政府怎樣
[00:20:51.000 --> 00:20:52.000]  美國怎樣
[00:20:52.000 --> 00:20:54.000]  是很留意的
[00:20:54.000 --> 00:20:55.000]  因為這個世界
[00:20:55.000 --> 00:20:56.000]  我們來看
[00:20:56.000 --> 00:20:59.000]  它沒有落後
[00:20:59.000 --> 00:21:01.000]  所以我們最怕的就是
[00:21:01.000 --> 00:21:02.000]  什麼都落後
[00:21:02.000 --> 00:21:03.000]  樣樣都沒有
[00:21:03.000 --> 00:21:07.000]  教會很多時候就是幫助我們
[00:21:07.000 --> 00:21:09.000]  不要脫離
[00:21:09.000 --> 00:21:12.000]  我們的心態仍然年輕
[00:21:12.000 --> 00:21:14.000]  如英反老還童
[00:21:14.000 --> 00:21:17.000]  就是這種重新得力
[00:21:17.000 --> 00:21:18.000]  為什麼用英呢?
[00:21:18.000 --> 00:21:20.000]  因為英年老的時候
[00:21:20.000 --> 00:21:23.000]  他的羽毛會重新出一次
[00:21:23.000 --> 00:21:26.000]  所以就用老英的羽毛
[00:21:26.000 --> 00:21:27.000]  就是這個老英
[00:21:27.000 --> 00:21:29.000]  去脫去舊的毛
[00:21:29.000 --> 00:21:32.000]  然後重新出新的毛
[00:21:32.000 --> 00:21:34.000]  所以大衛在這裡是說一種
[00:21:34.000 --> 00:21:36.000]  屬靈的一種復興
[00:21:36.000 --> 00:21:37.000]  在靈裡面
[00:21:37.000 --> 00:21:39.000]  有時候讀聖經讀了幾十次
[00:21:39.000 --> 00:21:40.000]  好像沒有味道
[00:21:40.000 --> 00:21:41.000]  其實不是的
[00:21:41.000 --> 00:21:43.000]  有很多很好的東西
[00:21:43.000 --> 00:21:45.000]  去參加一些生命之道
[00:21:45.000 --> 00:21:46.000]  查經、活動
[00:21:46.000 --> 00:21:49.000]  讓我們重新有興趣出來
[00:21:49.000 --> 00:21:51.000]  所以我們對那些事物
[00:21:51.000 --> 00:21:53.000]  很容易慢慢的被罰的時候
[00:21:53.000 --> 00:21:54.000]  人就被罰了
[00:21:54.000 --> 00:21:56.000]  人就好像沒有什麼盼望
[00:21:56.000 --> 00:21:58.000]  又沒有什麼熱心
[00:21:58.000 --> 00:22:02.000]  教會有一個叫Baby Boomer
[00:22:02.000 --> 00:22:05.000]  其實正正六十幾歲到七十幾歲
[00:22:05.000 --> 00:22:06.000]  我們還有活力
[00:22:06.000 --> 00:22:09.000]  我們不要被這個世界遺棄
[00:22:09.000 --> 00:22:11.000]  我們繼續去關心
[00:22:11.000 --> 00:22:12.000]  在教會裡面
[00:22:12.000 --> 00:22:14.000]  就是反老還童
[00:22:14.000 --> 00:22:17.000]  這個是個人的重讚
[00:22:17.000 --> 00:22:19.000]  下面那段就比較長
[00:22:19.000 --> 00:22:22.000]  第六到十九節是相當長的
[00:22:22.000 --> 00:22:24.000]  有十三節的聖經
[00:22:24.000 --> 00:22:27.000]  我會分幾段來說
[00:22:27.000 --> 00:22:32.000]  他是重讚國家上主的
[00:22:32.000 --> 00:22:34.000]  第六節他就說
[00:22:34.000 --> 00:22:36.000]  他說私行公義
[00:22:36.000 --> 00:22:39.000]  為一切受屈的人伸冤
[00:22:39.000 --> 00:22:41.000]  上帝的美善
[00:22:41.000 --> 00:22:42.000]  其中之一就是
[00:22:42.000 --> 00:22:46.000]  他所管理的世界是私行公義
[00:22:46.000 --> 00:22:49.000]  上帝為一切受屈的人伸冤
[00:22:49.000 --> 00:22:53.000]  上帝去差派他的兒女
[00:22:53.000 --> 00:22:55.000]  在這個世界上
[00:22:55.000 --> 00:22:57.000]  來彰顯上帝的公義
[00:22:57.000 --> 00:23:00.000]  不過我們都會很小心
[00:23:00.000 --> 00:23:02.000]  我們今天在這個世界上
[00:23:02.000 --> 00:23:07.000]  真的不是有政治的目的
[00:23:07.000 --> 00:23:12.000]  因為最近香港特首競選
[00:23:12.000 --> 00:23:15.000]  林鄭月娥說了一句話
[00:23:15.000 --> 00:23:19.000]  說我選特首是上帝差派的
[00:23:19.000 --> 00:23:22.000]  我相信她說的話沒有什麼特別意思
[00:23:22.000 --> 00:23:24.000]  她覺得有使命感
[00:23:24.000 --> 00:23:29.000]  然後就有一位年輕的解經家
[00:23:29.000 --> 00:23:33.000]  就說你不要妄稱耶和的名
[00:23:33.000 --> 00:23:35.000]  我就這樣看
[00:23:35.000 --> 00:23:39.000]  我就不會懷疑林鄭月娥
[00:23:39.000 --> 00:23:42.000]  她有沒有秉承上帝的旨意
[00:23:42.000 --> 00:23:45.000]  我相信每個人出來
[00:23:45.000 --> 00:23:47.000]  去到這個位置
[00:23:47.000 --> 00:23:49.000]  如果要為人民服務
[00:23:49.000 --> 00:23:51.000]  你真的要有使命
[00:23:51.000 --> 00:23:54.000]  因為上帝透過他的子民
[00:23:54.000 --> 00:23:55.000]  私人公義
[00:23:55.000 --> 00:23:57.000]  他背後有沒有自私
[00:23:57.000 --> 00:23:58.000]  我不知道
[00:23:58.000 --> 00:24:00.000]  他背後有沒有一些政治目的
[00:24:00.000 --> 00:24:01.000]  我不知道
[00:24:01.000 --> 00:24:02.000]  不過我覺得
[00:24:02.000 --> 00:24:05.000]  每個人願意走到這麼高位出來的時候
[00:24:05.000 --> 00:24:07.000]  你真的要有天命
[00:24:07.000 --> 00:24:10.000]  就是上帝的使命
[00:24:10.000 --> 00:24:12.000]  進行上帝的旨意
[00:24:12.000 --> 00:24:16.000]  而不是按照政治的目的
[00:24:16.000 --> 00:24:19.000]  因為上帝要透過子民
[00:24:19.000 --> 00:24:23.000]  在這個世上彰顯他的公義
[00:24:23.000 --> 00:24:26.000]  這個是我們每一個人都需要的
[00:24:26.000 --> 00:24:28.000]  私人他看到
[00:24:28.000 --> 00:24:30.000]  大衛他本身是一個國王
[00:24:30.000 --> 00:24:32.000]  他統治這個國家
[00:24:32.000 --> 00:24:36.000]  他需要將上帝的公義私人出來
[00:24:36.000 --> 00:24:39.000]  因為今天整個世界上
[00:24:39.000 --> 00:24:41.000]  很多的政府
[00:24:41.000 --> 00:24:46.000]  就是沒有了從上頭而來的使命
[00:24:46.000 --> 00:24:48.000]  那種公義
[00:24:48.000 --> 00:24:49.000]  第七節他說
[00:24:49.000 --> 00:24:51.000]  他使摩西之道的法則
[00:24:51.000 --> 00:24:53.000]  叫以色列人叫他作為
[00:24:53.000 --> 00:24:55.000]  為什麼提到摩西呢
[00:24:55.000 --> 00:24:58.000]  因為摩西是律法
[00:25:02.000 --> 00:25:06.000]  摩西是奠定律法者
[00:25:06.000 --> 00:25:08.000]  很重要
[00:25:08.000 --> 00:25:10.000]  上帝透過摩西
[00:25:10.000 --> 00:25:16.000]  有一位很出名的回教學者
[00:25:16.000 --> 00:25:21.000]  他在哈佛讀宗教研究
[00:25:21.000 --> 00:25:24.000]  有一個基督徒
[00:25:24.000 --> 00:25:27.000]  這個基督徒跟他傳呼音
[00:25:27.000 --> 00:25:29.000]  他發現這個回教徒
[00:25:29.000 --> 00:25:32.000]  是完全不認識基督教
[00:25:32.000 --> 00:25:35.000]  當他一說
[00:25:35.000 --> 00:25:36.000]  這個回教徒
[00:25:36.000 --> 00:25:38.000]  他沒有信耶穌
[00:25:38.000 --> 00:25:40.000]  他就解釋耶穌基督
[00:25:40.000 --> 00:25:42.000]  他很感動
[00:25:42.000 --> 00:25:45.000]  摩西耶穌基督
[00:25:45.000 --> 00:25:52.000]  然後有一次他和回教徒去紐約
[00:25:52.000 --> 00:25:57.000]  那個博物館
[00:25:57.000 --> 00:26:00.000]  有一個導遊帶他去看
[00:26:00.000 --> 00:26:04.000]  帶他去看有幾個人物
[00:26:04.000 --> 00:26:08.000]  有亞歷斯多德
[00:26:08.000 --> 00:26:10.000]  就是哲學
[00:26:10.000 --> 00:26:12.000]  有摩西就是律法
[00:26:12.000 --> 00:26:14.000]  回教學者說
[00:26:14.000 --> 00:26:16.000]  他中了一個人
[00:26:16.000 --> 00:26:17.000]  為什麼沒有呢
[00:26:17.000 --> 00:26:19.000]  那個導遊問
[00:26:19.000 --> 00:26:20.000]  是什麼人
[00:26:20.000 --> 00:26:22.000]  他說就是耶穌基督
[00:26:22.000 --> 00:26:23.000]  什麼意思
[00:26:23.000 --> 00:26:26.000]  他說有哲學有律法
[00:26:26.000 --> 00:26:29.000]  但沒有了宗教
[00:26:29.000 --> 00:26:32.000]  你們西方的基督教
[00:26:32.000 --> 00:26:34.000]  那個導遊說
[00:26:34.000 --> 00:26:35.000]  他說不需要的
[00:26:35.000 --> 00:26:37.000]  那個回教徒說
[00:26:37.000 --> 00:26:39.000]  為什麼不需要呢
[00:26:39.000 --> 00:26:41.000]  有哲學亞歷斯多德
[00:26:41.000 --> 00:26:43.000]  有摩西
[00:26:43.000 --> 00:26:45.000]  但沒有了基督
[00:26:45.000 --> 00:26:47.000]  你國家的根基在哪裡
[00:26:47.000 --> 00:26:50.000]  這個回教徒不是說要信耶穌
[00:26:50.000 --> 00:26:52.000]  他的意思是
[00:26:52.000 --> 00:26:54.000]  你們西方賴以傳立的
[00:26:54.000 --> 00:26:56.000]  就是希臘
[00:26:56.000 --> 00:26:58.000]  希伯來
[00:26:58.000 --> 00:27:00.000]  和基督教
[00:27:00.000 --> 00:27:01.000]  三樣東西
[00:27:01.000 --> 00:27:06.000]  但現在只有希臘和希伯來
[00:27:06.000 --> 00:27:08.000]  但沒有了基督教
[00:27:08.000 --> 00:27:09.000]  美國說的
[00:27:09.000 --> 00:27:10.000]  沒有了基督
[00:27:10.000 --> 00:27:13.000]  所以他的象就是有希臘的哲學家
[00:27:13.000 --> 00:27:16.000]  甚至有摩西的律法
[00:27:16.000 --> 00:27:18.000]  沒有了基督
[00:27:18.000 --> 00:27:23.000]  在這個聖經裏面
[00:27:23.000 --> 00:27:28.000]  大衛看到摩西的法則
[00:27:28.000 --> 00:27:30.000]  但大衛所看到的
[00:27:30.000 --> 00:27:32.000]  不單是律法
[00:27:32.000 --> 00:27:35.000]  下面第八節
[00:27:35.000 --> 00:27:38.000]  有憐憫有恩典
[00:27:38.000 --> 00:27:41.000]  恩典就來自基督
[00:27:41.000 --> 00:27:43.000]  這是約翰福音所說的
[00:27:43.000 --> 00:27:47.000]  律法出自摩西
[00:27:47.000 --> 00:27:50.000]  恩典來自基督
[00:27:50.000 --> 00:27:53.000]  正正在西方裏面
[00:27:53.000 --> 00:27:57.000]  就缺少了基督
[00:27:57.000 --> 00:28:01.000]  民主自由是很重要
[00:28:01.000 --> 00:28:04.000]  但民主自由沒有了恩典
[00:28:04.000 --> 00:28:06.000]  沒有了基督
[00:28:06.000 --> 00:28:12.000]  美國和西方就走到一個很危險的地方
[00:28:12.000 --> 00:28:14.000]  我很少說政治
[00:28:14.000 --> 00:28:15.000]  不過不說政治
[00:28:15.000 --> 00:28:18.000]  人們都說我講政治
[00:28:18.000 --> 00:28:20.000]  奧巴馬在場的時候
[00:28:20.000 --> 00:28:25.000]  所有墮胎全部通過
[00:28:25.000 --> 00:28:28.000]  特朗普現在回頭
[00:28:28.000 --> 00:28:31.000]  有個人問他
[00:28:31.000 --> 00:28:33.000]  有幾百萬婦女反對你
[00:28:33.000 --> 00:28:35.000]  你怎樣看
[00:28:35.000 --> 00:28:37.000]  他說我不和你討論
[00:28:37.000 --> 00:28:40.000]  因為那些是爭取墮胎
[00:28:40.000 --> 00:28:42.000]  停止墮胎
[00:28:42.000 --> 00:28:45.000]  3月15日他們沒有報道
[00:28:45.000 --> 00:28:53.000]  支持生命的沒有報道
[00:28:53.000 --> 00:28:56.000]  ABC沒有報道
[00:28:56.000 --> 00:29:02.000]  香港曾經舉行家庭
[00:29:02.000 --> 00:29:07.000]  過萬人參加
[00:29:07.000 --> 00:29:09.000]  很多基督徒很多家庭
[00:29:09.000 --> 00:29:14.000]  沒有一張報紙報道
[00:29:14.000 --> 00:29:16.000]  標榜家庭
[00:29:16.000 --> 00:29:18.000]  標榜愛
[00:29:18.000 --> 00:29:20.000]  標榜一夫一妻的
[00:29:20.000 --> 00:29:24.000]  傳媒絕口不報道
[00:29:24.000 --> 00:29:30.000]  但是同性戀很少人的活動
[00:29:30.000 --> 00:29:32.000]  大篇的報道
[00:29:32.000 --> 00:29:34.000]  不公道
[00:29:34.000 --> 00:29:40.000]  恩典在西方被忽略
[00:29:40.000 --> 00:29:42.000]  基督被忽略
[00:29:42.000 --> 00:29:47.000]  連一個回教學者都覺得很奇怪
[00:29:47.000 --> 00:29:52.000]  為什麼有哲學有律法沒有恩典
[00:29:52.000 --> 00:29:56.000]  大衛看到摩西律法
[00:29:56.000 --> 00:29:58.000]  耶和華有恩典
[00:29:58.000 --> 00:30:00.000]  而恩典在基督裏面
[00:30:00.000 --> 00:30:02.000]  然後不輕易發牢
[00:30:02.000 --> 00:30:04.000]  有豐盛的慈愛
[00:30:04.000 --> 00:30:06.000]  本來是一個震怒的神
[00:30:06.000 --> 00:30:08.000]  烈火的神
[00:30:08.000 --> 00:30:10.000]  但是基督的緣故
[00:30:10.000 --> 00:30:12.000]  有恩典有慈愛
[00:30:12.000 --> 00:30:15.000]  他之所以不長久責備
[00:30:15.000 --> 00:30:17.000]  不永遠懷老
[00:30:17.000 --> 00:30:19.000]  因為三一的神裏面
[00:30:19.000 --> 00:30:21.000]  有公義的審判
[00:30:21.000 --> 00:30:23.000]  有慈愛的寬恕
[00:30:23.000 --> 00:30:25.000]  去平衡住
[00:30:25.000 --> 00:30:28.000]  今天我們在新年裏面
[00:30:28.000 --> 00:30:30.000]  面對三一的神的時候
[00:30:30.000 --> 00:30:32.000]  我們實在很感恩
[00:30:32.000 --> 00:30:35.000]  有公義有慈愛
[00:30:35.000 --> 00:30:40.000]  接著第十節
[00:30:40.000 --> 00:30:44.000]  大衛就將基督的恩典
[00:30:44.000 --> 00:30:46.000]  神的恩典
[00:30:46.000 --> 00:30:48.000]  很詳細的去表達
[00:30:48.000 --> 00:30:50.000]  他沒有按我們的罪過代我們
[00:30:50.000 --> 00:30:52.000]  沒有按照我們的罪孽
[00:30:52.000 --> 00:30:54.000]  報應我們
[00:30:54.000 --> 00:30:56.000]  因為按照猶太人來說
[00:30:56.000 --> 00:30:58.000]  神是一個很嚴酷的神
[00:30:58.000 --> 00:31:00.000]  審判的神
[00:31:00.000 --> 00:31:02.000]  當你讀猶太人的歷史
[00:31:02.000 --> 00:31:05.000]  你會讀到夜護華的日子
[00:31:05.000 --> 00:31:07.000]  一說到夜護華的日子
[00:31:07.000 --> 00:31:09.000]  就審判
[00:31:09.000 --> 00:31:11.000]  沒有憐憫
[00:31:11.000 --> 00:31:13.000]  所以很害怕很震怒
[00:31:13.000 --> 00:31:15.000]  於是就要守律法
[00:31:15.000 --> 00:31:17.000]  很嚴格的
[00:31:17.000 --> 00:31:19.000]  溫室人不可以做這樣不可以做那樣
[00:31:19.000 --> 00:31:23.000]  不可以吃食物
[00:31:23.000 --> 00:31:25.000]  這些不能吃那些不能吃
[00:31:25.000 --> 00:31:28.000]  男女很多規矩
[00:31:28.000 --> 00:31:32.000]  日常要遵守628條的律法
[00:31:32.000 --> 00:31:34.000]  628條
[00:31:34.000 --> 00:31:36.000]  你到不得了
[00:31:36.000 --> 00:31:38.000]  如果你不遵守
[00:31:38.000 --> 00:31:40.000]  又震怒在你面前
[00:31:40.000 --> 00:31:42.000]  很恐懼
[00:31:42.000 --> 00:31:44.000]  但大衛看得很遠
[00:31:44.000 --> 00:31:46.000]  他看得上去有恩典
[00:31:46.000 --> 00:31:50.000]  我們人怎麼可以完全遵守這樣的律法呢
[00:31:50.000 --> 00:31:52.000]  在這麼多的律法裡
[00:31:52.000 --> 00:31:54.000]  怎麼會製造很多虛偽的人
[00:31:54.000 --> 00:31:56.000]  律法越多
[00:31:56.000 --> 00:31:58.000]  人去逃避律法的心就越強
[00:31:58.000 --> 00:32:00.000]  所以你有什麼律法
[00:32:00.000 --> 00:32:02.000]  人就去逃避
[00:32:02.000 --> 00:32:04.000]  用很多的方法
[00:32:04.000 --> 00:32:08.000]  但正正恩典
[00:32:08.000 --> 00:32:10.000]  就叫人去愛主
[00:32:10.000 --> 00:32:12.000]  叫人彼此相愛
[00:32:12.000 --> 00:32:14.000]  是活出真我出來
[00:32:14.000 --> 00:32:16.000]  不會用很虛偽的
[00:32:16.000 --> 00:32:18.000]  去逃避律法
[00:32:18.000 --> 00:32:20.000]  走法律路
[00:32:20.000 --> 00:32:22.000]  他在這裡說
[00:32:22.000 --> 00:32:24.000]  因為上帝沒有按我們
[00:32:24.000 --> 00:32:26.000]  罪過罪孽去待我們
[00:32:26.000 --> 00:32:28.000]  也沒有按我們罪孽去報應我們
[00:32:28.000 --> 00:32:30.000]  這是恩典
[00:32:30.000 --> 00:32:32.000]  在新年裡
[00:32:32.000 --> 00:32:34.000]  我們經常祝福別人
[00:32:34.000 --> 00:32:36.000]  新的一年
[00:32:36.000 --> 00:32:38.000]  好事好景
[00:32:38.000 --> 00:32:40.000]  過去的就過去了
[00:32:40.000 --> 00:32:42.000]  事實上
[00:32:42.000 --> 00:32:44.000]  過不了去
[00:32:44.000 --> 00:32:46.000]  除非赦免
[00:32:46.000 --> 00:32:48.000]  如果不是理智上的赦免
[00:32:48.000 --> 00:32:50.000]  那些事仍然在這裡
[00:32:50.000 --> 00:32:52.000]  所以我們將舊的帶到神面前
[00:32:52.000 --> 00:32:54.000]  因為神說
[00:32:54.000 --> 00:32:56.000]  他沒有按我們罪
[00:32:56.000 --> 00:32:58.000]  過待我們
[00:32:58.000 --> 00:33:00.000]  也沒有按我們罪孽報應我們
[00:33:00.000 --> 00:33:02.000]  因為
[00:33:02.000 --> 00:33:04.000]  恩典
[00:33:04.000 --> 00:33:06.000]  最大恩典是基督的赦免
[00:33:06.000 --> 00:33:08.000]  回到基督裡面
[00:33:08.000 --> 00:33:10.000]  過去的神赦免
[00:33:10.000 --> 00:33:12.000]  所以我們是安然無懼
[00:33:12.000 --> 00:33:14.000]  去愛主
[00:33:14.000 --> 00:33:16.000]  去愛主
[00:33:16.000 --> 00:33:18.000]  去愛主
[00:33:18.000 --> 00:33:20.000]  心中平安
[00:33:20.000 --> 00:33:22.000]  去敬拜神
[00:33:22.000 --> 00:33:24.000]  這是很美麗
[00:33:24.000 --> 00:33:26.000]  這篇詩
[00:33:26.000 --> 00:33:28.000]  其實在背後
[00:33:28.000 --> 00:33:30.000]  沒有處理
[00:33:30.000 --> 00:33:32.000]  沒有和我們真正處理
[00:33:32.000 --> 00:33:34.000]  罪的問題
[00:33:34.000 --> 00:33:36.000]  在第九節裡面
[00:33:36.000 --> 00:33:38.000]  引含了
[00:33:38.000 --> 00:33:40.000]  第九節
[00:33:40.000 --> 00:33:42.000]  他不長久責備
[00:33:42.000 --> 00:33:44.000]  也不永遠懷怒
[00:33:44.000 --> 00:33:46.000]  第九節
[00:33:46.000 --> 00:33:48.000]  講到上帝其實是知道
[00:33:48.000 --> 00:33:50.000]  是無隱藏
[00:33:50.000 --> 00:33:52.000]  在上帝面前
[00:33:52.000 --> 00:33:54.000]  無隱藏其實是很可怕
[00:33:54.000 --> 00:33:56.000]  因為我們做的事
[00:33:56.000 --> 00:33:58.000]  如果是無隱藏 神知道
[00:33:58.000 --> 00:34:00.000]  如果我們做事被人知道
[00:34:00.000 --> 00:34:02.000]  其實很害怕 在上帝的一方
[00:34:02.000 --> 00:34:04.000]  是無隱藏
[00:34:04.000 --> 00:34:06.000]  因為上帝面前我們無隱藏
[00:34:06.000 --> 00:34:08.000]  所以我們就應該
[00:34:08.000 --> 00:34:10.000]  不在上帝面前用自己的方法去隱藏
[00:34:10.000 --> 00:34:12.000]  和家人相處不好
[00:34:12.000 --> 00:34:14.000]  你可以不讓人知道
[00:34:14.000 --> 00:34:16.000]  但上帝知道
[00:34:16.000 --> 00:34:18.000]  我們工作失敗
[00:34:18.000 --> 00:34:20.000]  我們可以裝作
[00:34:20.000 --> 00:34:22.000]  好像沒有事發生
[00:34:22.000 --> 00:34:24.000]  身體可能有些病
[00:34:24.000 --> 00:34:26.000]  不敢讓人知道
[00:34:26.000 --> 00:34:28.000]  在上帝面前無隱藏
[00:34:28.000 --> 00:34:30.000]  上帝知道了
[00:34:30.000 --> 00:34:32.000]  正正因為上帝面前無隱藏
[00:34:32.000 --> 00:34:34.000]  所以我們就要
[00:34:34.000 --> 00:34:36.000]  帶到上帝面前
[00:34:36.000 --> 00:34:38.000]  上帝說
[00:34:38.000 --> 00:34:40.000]  我們要和上帝
[00:34:40.000 --> 00:34:42.000]  上帝說
[00:34:42.000 --> 00:34:44.000]  我明白 我知道
[00:34:44.000 --> 00:34:46.000]  所以因為有上帝
[00:34:46.000 --> 00:34:48.000]  這個赦免恩典
[00:34:48.000 --> 00:34:50.000]  新的一年
[00:34:50.000 --> 00:34:52.000]  我們有信心 向前行
[00:34:52.000 --> 00:34:56.000]  因為在上帝面前無隱藏
[00:34:56.000 --> 00:34:58.000]  我們可以完全交通
[00:34:58.000 --> 00:35:02.000]  這就是
[00:35:02.000 --> 00:35:04.000]  大衛在這個詩裏
[00:35:04.000 --> 00:35:06.000]  叫我們活出一個真正的我
[00:35:06.000 --> 00:35:08.000]  出來
[00:35:08.000 --> 00:35:10.000]  第十節
[00:35:10.000 --> 00:35:14.000]  然後是十一節
[00:35:14.000 --> 00:35:16.000]  天離地何等高
[00:35:16.000 --> 00:35:18.000]  他自我向敬畏他的人
[00:35:18.000 --> 00:35:20.000]  何等大
[00:35:20.000 --> 00:35:22.000]  這又是講恩典
[00:35:22.000 --> 00:35:26.000]  天離地多麼高
[00:35:26.000 --> 00:35:28.000]  但他向敬畏他人
[00:35:28.000 --> 00:35:30.000]  甚麼叫敬畏他人
[00:35:30.000 --> 00:35:32.000]  就是在上帝面前
[00:35:32.000 --> 00:35:34.000]  毫無保留
[00:35:34.000 --> 00:35:36.000]  能夠釋放自己
[00:35:36.000 --> 00:35:38.000]  很多時候
[00:35:38.000 --> 00:35:40.000]  我默會這麼多年
[00:35:40.000 --> 00:35:42.000]  我都發現
[00:35:42.000 --> 00:35:44.000]  如果我們不能夠在神面前
[00:35:44.000 --> 00:35:46.000]  赤露躺開
[00:35:46.000 --> 00:35:48.000]  有事發生
[00:35:48.000 --> 00:35:50.000]  這些人會消失
[00:35:50.000 --> 00:35:52.000]  不敢面對自己
[00:35:52.000 --> 00:35:54.000]  不敢面對教會
[00:35:54.000 --> 00:35:56.000]  不敢面對我們的靈子會
[00:35:56.000 --> 00:35:58.000]  他會消失
[00:35:58.000 --> 00:36:00.000]  只有我們能夠赤露躺開
[00:36:00.000 --> 00:36:02.000]  在神面前
[00:36:02.000 --> 00:36:04.000]  我不是說要將你
[00:36:04.000 --> 00:36:06.000]  甚麼都讓全球知道
[00:36:06.000 --> 00:36:08.000]  就是你願意去處理
[00:36:08.000 --> 00:36:10.000]  去面對
[00:36:10.000 --> 00:36:12.000]  因為神的愛是很高
[00:36:12.000 --> 00:36:14.000]  赦免我們
[00:36:14.000 --> 00:36:16.000]  慈愛向敬畏的人
[00:36:16.000 --> 00:36:18.000]  敬畏就是願意將自己赤露躺開
[00:36:18.000 --> 00:36:20.000]  在神面前
[00:36:20.000 --> 00:36:22.000]  是很大
[00:36:22.000 --> 00:36:24.000]  但當我們隱藏自己
[00:36:24.000 --> 00:36:26.000]  將我們罪孽
[00:36:26.000 --> 00:36:28.000]  罪神
[00:36:28.000 --> 00:36:30.000]  也沒有辦法幫他們
[00:36:30.000 --> 00:36:32.000]  東離西有多遠
[00:36:32.000 --> 00:36:34.000]  西過凡離我們也有多遠
[00:36:34.000 --> 00:36:36.000]  都是因緣
[00:36:36.000 --> 00:36:38.000]  所以這個詩歌
[00:36:38.000 --> 00:36:40.000]  充滿了很美麗
[00:36:40.000 --> 00:36:42.000]  父親如何
[00:36:42.000 --> 00:36:44.000]  提出他的疑慮
[00:36:44.000 --> 00:36:46.000]  又或是如何提出
[00:36:46.000 --> 00:36:48.000]  敬愛他的人
[00:36:48.000 --> 00:36:50.000]  提到敬愛他的人
[00:36:50.000 --> 00:36:52.000]  就是因為他願意
[00:36:52.000 --> 00:36:54.000]  來到神的面前
[00:36:54.000 --> 00:36:56.000]  神提出他
[00:36:56.000 --> 00:36:58.000]  有人說
[00:36:58.000 --> 00:37:00.000]  我回教會聽不到神說話
[00:37:00.000 --> 00:37:02.000]  有人說我回教會感受不到神的愛
[00:37:02.000 --> 00:37:04.000]  其實是互動的
[00:37:04.000 --> 00:37:06.000]  是雙方面的
[00:37:06.000 --> 00:37:08.000]  我們和神的關係真是互動
[00:37:08.000 --> 00:37:10.000]  你隱藏自己在神面前
[00:37:10.000 --> 00:37:12.000]  神是沒有辦法打開你的心
[00:37:12.000 --> 00:37:14.000]  但當我們釋放自己
[00:37:14.000 --> 00:37:16.000]  在神面前
[00:37:16.000 --> 00:37:18.000]  神的愛就臨到
[00:37:18.000 --> 00:37:20.000]  很多的問題
[00:37:20.000 --> 00:37:22.000]  在新年裏面
[00:37:22.000 --> 00:37:24.000]  向神赤露躺開
[00:37:24.000 --> 00:37:26.000]  我們交託給神
[00:37:26.000 --> 00:37:28.000]  這個就是敬畏
[00:37:28.000 --> 00:37:30.000]  亦都是
[00:37:30.000 --> 00:37:32.000]  連續敬愛他的人
[00:37:32.000 --> 00:37:36.000]  因為他們知道我們的本體
[00:37:36.000 --> 00:37:38.000]  撕裂我們不過是塵土
[00:37:38.000 --> 00:37:40.000]  這個又是恩怨
[00:37:40.000 --> 00:37:42.000]  神知道我們不是很偉大
[00:37:42.000 --> 00:37:46.000]  這個世界上不是有什麼偉大的成就
[00:37:46.000 --> 00:37:48.000]  神知道我們很軟弱
[00:37:48.000 --> 00:37:50.000]  神還我們已經知道
[00:37:50.000 --> 00:37:52.000]  所以我們不需要過一個虛假的生活
[00:37:52.000 --> 00:37:56.000]  他明白
[00:37:56.000 --> 00:37:58.000]  本體是什麼意思呢
[00:37:58.000 --> 00:38:00.000]  本體其實是
[00:38:00.000 --> 00:38:02.000]  人的命運
[00:38:02.000 --> 00:38:04.000]  有恆
[00:38:04.000 --> 00:38:06.000]  軟弱
[00:38:06.000 --> 00:38:08.000]  從塵土而來
[00:38:08.000 --> 00:38:10.000]  不是很聰明
[00:38:10.000 --> 00:38:12.000]  會衰敗
[00:38:12.000 --> 00:38:16.000]  越來越老的時候
[00:38:16.000 --> 00:38:18.000]  沒有什麼堅強
[00:38:18.000 --> 00:38:20.000]  一個病就叫你
[00:38:20.000 --> 00:38:22.000]  驕傲完全沒有了
[00:38:24.000 --> 00:38:26.000]  你有沒有去過手術室
[00:38:26.000 --> 00:38:28.000]  很無助的
[00:38:28.000 --> 00:38:32.000]  我試過一次
[00:38:32.000 --> 00:38:34.000]  怎樣偉大的人
[00:38:34.000 --> 00:38:36.000]  躺在那裏很無助
[00:38:36.000 --> 00:38:38.000]  沒話說
