
[00:00:00.000 --> 00:00:09.200]  我想問大家的問題是一個公義的社會是怎樣能夠形成的呢?
[00:19:19.880 --> 00:19:22.880]  原來整個只有兩段經文是說這件事
[00:19:22.880 --> 00:19:24.880]  我是不是忘記了
[00:19:24.880 --> 00:19:28.880]  第二段經文
[00:19:28.880 --> 00:19:30.880]  不可以偏幫有錢
[00:19:30.880 --> 00:19:32.880]  又不可以偏幫窮人
[00:19:32.880 --> 00:19:34.880]  就是初一及二十三章
[00:19:34.880 --> 00:19:36.880]  不可以傳播謠言
[00:19:36.880 --> 00:19:39.880]  不可以隨眾行惡
[00:19:39.880 --> 00:19:43.880]  第三段不可以在訴訟的事上偏護窮人
[00:19:43.880 --> 00:19:45.880]  不過還沒說完
[00:19:45.880 --> 00:19:47.880]  後面再過幾節
[00:19:47.880 --> 00:19:50.880]  在窮人的訴訟事上歪曲正義是什麼意思
[00:19:50.880 --> 00:19:53.880]  你不可以幫他也不可以冤枉他
[00:19:53.880 --> 00:19:56.880]  所以第六段是要補回前面第一段
[00:19:56.880 --> 00:19:59.880]  而很多時候大部分時間
[00:19:59.880 --> 00:20:02.880]  窮人是得不著公義的
[00:20:02.880 --> 00:20:07.880]  而我覺得今天應用的問題在哪裡
[00:20:07.880 --> 00:20:10.880]  今天窮人得不得著公義呢
[00:20:10.880 --> 00:20:12.880]  沒有人出聲
[00:20:12.880 --> 00:20:14.880]  有幾個人認為會得著的
[00:20:14.880 --> 00:20:16.880]  可不可以舉手
[00:20:16.880 --> 00:20:18.880]  不得著的可不可以舉手
[00:20:18.880 --> 00:20:20.880]  不得著
[00:20:20.880 --> 00:20:22.880]  知道為什麼不得著嗎
[00:20:22.880 --> 00:20:24.880]  今天我們是有法
[00:20:24.880 --> 00:20:26.880]  但有兩個主要問題
[00:20:26.880 --> 00:20:28.880]  令窮人沒辦法得著
[00:20:28.880 --> 00:20:30.880]  你有錢打官司嗎
[00:20:30.880 --> 00:20:32.880]  你說我有法援
[00:20:32.880 --> 00:20:34.880]  那些法援多容易拿
[00:20:34.880 --> 00:20:36.880]  知道我說什麼嗎
[00:20:36.880 --> 00:20:38.880]  有多少人能拿到法援
[00:20:38.880 --> 00:20:40.880]  第二就是知識的問題
[00:20:40.880 --> 00:20:42.880]  你都不懂法例
[00:20:42.880 --> 00:20:44.880]  人家說出律師信你已經害怕了
[00:20:44.880 --> 00:20:46.880]  你已經沒得招架了
[00:20:46.880 --> 00:20:50.880]  所以就算我們有整個系統
[00:20:50.880 --> 00:20:52.880]  不是說完全沒有
[00:20:52.880 --> 00:20:58.880]  但很多時候窮人是很難得著公義的
[00:20:58.880 --> 00:21:02.880]  所以最後那節經文
[00:21:02.880 --> 00:21:06.880]  在新命記講關於公義非常重要的第25章
[00:21:06.880 --> 00:21:08.880]  第25章是總結整個立法部分
[00:21:08.880 --> 00:21:12.880]  他開始說如果人與人之間有爭衆的事就要上法庭
[00:21:12.880 --> 00:21:15.880]  然後審判官判他們的時候
[00:21:15.880 --> 00:21:17.880]  要定義人有理定惡人有罪
[00:21:17.880 --> 00:21:19.880]  這就說媽媽是女人
[00:21:19.880 --> 00:21:21.880]  什麼意思
[00:21:21.880 --> 00:21:24.880]  不是這段經文很重要
[00:21:24.880 --> 00:21:26.880]  什麼叫公義
[00:21:26.880 --> 00:21:28.880]  公義就是裁判的結果
[00:21:28.880 --> 00:21:33.880]  要能夠在法庭裏製造到這個果效
[00:21:33.880 --> 00:21:35.880]  這才叫公義
[00:21:35.880 --> 00:21:37.880]  不是有法官執法
[00:21:37.880 --> 00:21:38.880]  不是
[00:21:38.880 --> 00:21:42.880]  到最後是否公義是決定於什麼
[00:21:42.880 --> 00:21:44.880]  那個人是不是能逃脫
[00:21:44.880 --> 00:21:49.880]  法庭裏是否能判惡人有罪
[00:21:49.880 --> 00:21:52.880]  我們回來新命記一章十六節
[00:21:52.880 --> 00:21:54.880]  一章十六節就是那時我吩咐
[00:21:54.880 --> 00:21:56.880]  這是說回之前的
[00:21:56.880 --> 00:21:58.880]  前面十六章十八節
[00:21:58.880 --> 00:22:00.880]  當時你去到郭城的時候
[00:22:00.880 --> 00:22:02.880]  是分兩個情況來看
[00:22:02.880 --> 00:22:04.880]  那時我吩咐你的審判官說
[00:22:04.880 --> 00:22:06.880]  隱居是非常重要
[00:22:06.880 --> 00:22:08.880]  你在帝卿中聽眾
[00:22:08.880 --> 00:22:10.880]  無論是帝卿彼此訴訟
[00:22:10.880 --> 00:22:12.880]  或是同居的外地人訴訟
[00:22:12.880 --> 00:22:16.880]  都要按著公義審判
[00:22:16.880 --> 00:22:20.880]  按著公義審判就出現了三次
[00:22:20.880 --> 00:22:22.880]  第一次出現在新命記就是這裏
[00:22:22.880 --> 00:22:25.880]  那時我如何去讀這段經文呢
[00:22:25.880 --> 00:22:27.880]  這段經文是告訴你
[00:22:27.880 --> 00:22:29.880]  我讀的是Procedure Focus
[00:22:29.880 --> 00:22:32.880]  程序上的公義是非常重要
[00:22:32.880 --> 00:22:36.880]  我們要跟從公義的程序才能夠
[00:22:36.880 --> 00:22:38.880]  如果程序不公義的時候
[00:22:38.880 --> 00:22:40.880]  還有沒有公義可以說
[00:22:40.880 --> 00:22:41.880]  沒有
[00:22:41.880 --> 00:22:42.880]  沒有公義
[00:22:42.880 --> 00:22:43.880]  不是對與錯的問題
[00:22:43.880 --> 00:22:45.880]  即是你不能jump to conclusion
[00:22:45.880 --> 00:22:46.880]  這個對或是錯
[00:22:46.880 --> 00:22:48.880]  而是要跟從公義程序
[00:22:48.880 --> 00:22:50.880]  為什麼這樣讀呢
[00:22:50.880 --> 00:22:51.880]  要看原文
[00:22:51.880 --> 00:22:53.880]  原文第一個字是什麼
[00:22:53.880 --> 00:22:54.880]  是聽
[00:22:54.880 --> 00:22:56.880]  是listen
[00:22:56.880 --> 00:22:58.880]  即是你要聽什麼
[00:22:58.880 --> 00:22:59.880]  listen between your brothers
[00:22:59.880 --> 00:23:01.880]  帝卿之間的訴訟
[00:23:01.880 --> 00:23:03.880]  你首先要聽是程序
[00:23:03.880 --> 00:23:05.880]  然後才怎樣
[00:23:05.880 --> 00:23:06.880]  judge
[00:23:06.880 --> 00:23:07.880]  righteously
[00:23:07.880 --> 00:23:10.880]  你不聽怎麼可以判斷
[00:23:10.880 --> 00:23:12.880]  所以摩西說是怎樣
[00:23:12.880 --> 00:23:15.880]  是要聽了訴訟才做一個裁判
[00:23:15.880 --> 00:23:17.880]  做了裁判之後
[00:23:17.880 --> 00:23:18.880]  他就說
[00:23:18.880 --> 00:23:20.880]  between a man and his brother
[00:23:20.880 --> 00:23:21.880]  跟前面一樣
[00:23:21.880 --> 00:23:22.880]  不過不是
[00:23:22.880 --> 00:23:24.880]  前面是between brothers
[00:23:24.880 --> 00:23:25.880]  兩個帝卿
[00:23:25.880 --> 00:23:26.880]  即是在以色列人當中
[00:23:26.880 --> 00:23:27.880]  第二個就說
[00:23:27.880 --> 00:23:31.880]  這個人是不是可以不是以色列人
[00:23:31.880 --> 00:23:32.880]  當然
[00:23:32.880 --> 00:23:33.880]  即是說
[00:23:33.880 --> 00:23:35.880]  以色列人和以色列人之間
[00:23:35.880 --> 00:23:36.880]  即是說
[00:23:36.880 --> 00:23:38.880]  自己人就是一套規矩
[00:23:38.880 --> 00:23:41.880]  你是外地人
[00:23:41.880 --> 00:23:43.880]  你是南亞裔
[00:23:43.880 --> 00:23:45.880]  另一個標準
[00:23:45.880 --> 00:23:47.880]  這個就叫歧視
[00:23:47.880 --> 00:23:49.880]  這個就叫歧視
[00:23:49.880 --> 00:23:50.880]  這個就是制止歧視
[00:23:50.880 --> 00:23:51.880]  所以他說
[00:23:51.880 --> 00:23:52.880]  後面就說清楚
[00:23:52.880 --> 00:23:53.880]  或是什麼
[00:23:53.880 --> 00:23:54.880]  同居的外地人
[00:23:54.880 --> 00:23:56.880]  為什麼可以欺負外地人
[00:23:56.880 --> 00:23:58.880]  他沒有身份證
[00:23:58.880 --> 00:23:59.880]  記不記得
[00:23:59.880 --> 00:24:00.880]  他沒有身份
[00:24:00.880 --> 00:24:01.880]  有沒有看電影
[00:24:01.880 --> 00:24:02.880]  那些被欺負
[00:24:02.880 --> 00:24:04.880]  一元一個小時他都做
[00:24:04.880 --> 00:24:05.880]  告發你
[00:24:05.880 --> 00:24:06.880]  有沒有記得
[00:24:06.880 --> 00:24:09.880]  是會被人欺負的
[00:24:09.880 --> 00:24:10.880]  所以他說
[00:24:10.880 --> 00:24:11.880]  這裡摩西說什麼
[00:24:11.880 --> 00:24:13.880]  要按照公義審判
[00:24:13.880 --> 00:24:16.880]  不可以有種族歧視
[00:24:16.880 --> 00:24:18.880]  不可以有地位上的歧視
[00:24:18.880 --> 00:24:21.880]  這個法庭
[00:24:21.880 --> 00:24:22.880]  這個判決
[00:24:22.880 --> 00:24:24.880]  才是公義
[00:24:24.880 --> 00:24:27.880]  不可以給面子17節
[00:24:27.880 --> 00:24:28.880]  然後他說審判的時候
[00:24:28.880 --> 00:24:29.880]  他還沒說完
[00:24:29.880 --> 00:24:30.880]  他不是說完
[00:24:30.880 --> 00:24:31.880]  然後他說
[00:24:31.880 --> 00:24:33.880]  這裡和我們前面讀的很相似
[00:24:33.880 --> 00:24:34.880]  不可偏袒人
[00:24:34.880 --> 00:24:36.880]  無論是貴賤尊卑
[00:24:36.880 --> 00:24:38.880]  都一樣要聽眾
[00:24:38.880 --> 00:24:41.880]  那麼偏袒人是原文是什麼
[00:24:41.880 --> 00:24:44.880]  原文就是人面識別
[00:24:44.880 --> 00:24:46.880]  Face recognition
[00:24:46.880 --> 00:24:48.880]  原文直譯
[00:24:48.880 --> 00:24:51.880]  我認得他的樣子
[00:24:51.880 --> 00:24:52.880]  我認得他樣子
[00:24:52.880 --> 00:24:53.880]  人面識別了他
[00:24:53.880 --> 00:24:55.880]  那怎樣就讓他過
[00:24:55.880 --> 00:24:56.880]  你手指毛
[00:24:56.880 --> 00:24:57.880]  現在手指毛都不用了
[00:24:57.880 --> 00:24:59.880]  你有沒有出機場
[00:24:59.880 --> 00:25:01.880]  看到你的樣子就讓你過
[00:25:01.880 --> 00:25:02.880]  一樣
[00:25:02.880 --> 00:25:03.880]  人面識別
[00:25:03.880 --> 00:25:05.880]  認得你
[00:25:05.880 --> 00:25:06.880]  認得你的問題在哪裡
[00:25:06.880 --> 00:25:08.880]  然後說
[00:25:08.880 --> 00:25:10.880]  貴賤尊卑原文是什麼
[00:25:10.880 --> 00:25:11.880]  好像小的
[00:25:11.880 --> 00:25:13.880]  好像大的
[00:25:13.880 --> 00:25:15.880]  所以無論大小
[00:25:15.880 --> 00:25:17.880]  其實應該是怎樣
[00:25:17.880 --> 00:25:19.880]  無論大小都對
[00:25:19.880 --> 00:25:20.880]  可以這樣譯
[00:25:20.880 --> 00:25:22.880]  我們問一個神學
[00:25:22.880 --> 00:25:23.880]  究竟
[00:25:23.880 --> 00:25:24.880]  給面子人
[00:25:24.880 --> 00:25:26.880]  對不對
[00:25:26.880 --> 00:25:28.880]  這個有點難
[00:25:28.880 --> 00:25:29.880]  在基督徒是不是
[00:25:29.880 --> 00:25:31.880]  個個都不要給面子他才對
[00:25:31.880 --> 00:25:35.880]  我嘗試給個答案
[00:25:35.880 --> 00:25:38.880]  羅馬書十三章七節
[00:25:38.880 --> 00:25:39.880]  講什麼
[00:25:39.880 --> 00:25:41.880]  前面是講在位掌權
[00:25:41.880 --> 00:25:42.880]  然後他說
[00:25:42.880 --> 00:25:44.880]  你們要向各人清還所欠
[00:25:44.880 --> 00:25:46.880]  這裡是說
[00:25:46.880 --> 00:25:48.880]  doing the right thing
[00:25:48.880 --> 00:25:50.880]  你要做對的事
[00:25:50.880 --> 00:25:51.880]  公義就是做對的事
[00:25:51.880 --> 00:25:52.880]  如果你欠人錢
[00:25:52.880 --> 00:25:54.880]  是不是要還
[00:25:54.880 --> 00:25:56.880]  你不交稅
[00:25:56.880 --> 00:25:58.880]  對不對
[00:25:58.880 --> 00:25:59.880]  你不可以說
[00:25:59.880 --> 00:26:00.880]  政府羅馬政府邪惡
[00:26:00.880 --> 00:26:02.880]  所以你不給稅
[00:26:02.880 --> 00:26:04.880]  知不知道我在說什麼
[00:26:04.880 --> 00:26:06.880]  本來就是這樣說過
[00:26:06.880 --> 00:26:08.880]  應當納稅的就要給他納
[00:26:08.880 --> 00:26:10.880]  應當進貢給他進貢
[00:26:10.880 --> 00:26:11.880]  他還沒講完
[00:26:11.880 --> 00:26:13.880]  應當敬畏的
[00:26:13.880 --> 00:26:15.880]  就敬畏
[00:26:15.880 --> 00:26:16.880]  什麼意思
[00:26:16.880 --> 00:26:18.880]  保羅這裡給我一個原則
[00:26:18.880 --> 00:26:20.880]  他是皇
[00:26:20.880 --> 00:26:22.880]  他有一個尊貴的身份的時候
[00:26:22.880 --> 00:26:24.880]  你應該按著他的身份
[00:26:24.880 --> 00:26:26.880]  來尊重他
[00:26:26.880 --> 00:26:28.880]  行不行
[00:26:28.880 --> 00:26:30.880]  這個是不是等於給面子
[00:26:30.880 --> 00:26:32.880]  某程度上是
[00:26:32.880 --> 00:26:34.880]  應當尊敬的就尊敬
[00:26:34.880 --> 00:26:36.880]  敬畏是什麼
[00:26:36.880 --> 00:26:38.880]  神就是敬畏
[00:26:38.880 --> 00:26:40.880]  尊敬就是尊敬他
[00:26:40.880 --> 00:26:42.880]  所以這裡
[00:26:42.880 --> 00:26:44.880]  其實就是告訴他
[00:26:44.880 --> 00:26:46.880]  尊重人
[00:26:46.880 --> 00:26:48.880]  或者給面子其實不是犯罪
[00:26:48.880 --> 00:26:50.880]  沒錯
[00:26:50.880 --> 00:26:52.880]  我們問一個問題
[00:26:52.880 --> 00:26:54.880]  錯在哪裡
[00:26:54.880 --> 00:26:56.880]  這裡說一樣要聽眾
[00:26:56.880 --> 00:26:58.880]  所以我們不可以看他社會身份
[00:26:58.880 --> 00:27:00.880]  階層來決定
[00:27:00.880 --> 00:27:02.880]  怎樣對他
[00:27:02.880 --> 00:27:04.880]  所以今天的問題
[00:27:04.880 --> 00:27:06.880]  就是
[00:27:06.880 --> 00:27:08.880]  中國人的問題是什麼
[00:27:08.880 --> 00:27:10.880]  先敬羅衣
[00:27:10.880 --> 00:27:12.880]  知道我說什麼嗎
[00:27:12.880 --> 00:27:14.880]  現在好一點了
[00:27:14.880 --> 00:27:16.880]  昔日就更加重要
[00:27:16.880 --> 00:27:18.880]  這裡我就想引雅各書
[00:27:18.880 --> 00:27:20.880]  來解釋
[00:27:20.880 --> 00:27:22.880]  生命的這個
[00:27:22.880 --> 00:27:24.880]  給面子是什麼一回事
[00:27:24.880 --> 00:27:26.880]  今天就
[00:27:26.880 --> 00:27:28.880]  雅各書二章三節
[00:27:28.880 --> 00:27:32.880]  你們向看重那村華麗衣服的人
[00:27:32.880 --> 00:27:34.880]  說隱居緊不緊要
[00:27:34.880 --> 00:27:36.880]  緊要
[00:27:36.880 --> 00:27:38.880]  隱居就緊要
[00:27:38.880 --> 00:27:40.880]  或者好的位置
[00:27:40.880 --> 00:27:42.880]  跟著就跟窮人
[00:27:42.880 --> 00:27:44.880]  站在那裡
[00:27:44.880 --> 00:27:46.880]  或者坐在椅底
[00:27:46.880 --> 00:27:48.880]  其實椅底坐不到人
[00:27:48.880 --> 00:27:50.880]  我們的理解
[00:27:50.880 --> 00:27:52.880]  那個椅底就拉著路
[00:27:52.880 --> 00:27:54.880]  見到一個財主
[00:27:54.880 --> 00:27:56.880]  他每天都見到他不是人
[00:27:56.880 --> 00:27:58.880]  我們今天是不是這樣
[00:27:58.880 --> 00:28:00.880]  有沒有這樣的情況
[00:28:00.880 --> 00:28:02.880]  有
[00:28:02.880 --> 00:28:04.880]  就是說
[00:28:04.880 --> 00:28:06.880]  我們去歧視窮人
[00:28:06.880 --> 00:28:08.880]  去教育他們
[00:28:08.880 --> 00:28:10.880]  這個是犯罪
[00:28:10.880 --> 00:28:12.880]  我們問這個問題
[00:28:12.880 --> 00:28:14.880]  這樣是不是犯罪
[00:28:14.880 --> 00:28:16.880]  這樣做是不是犯罪
[00:28:16.880 --> 00:28:18.880]  好的給個好位置
[00:28:18.880 --> 00:28:20.880]  我和大家分享一個故事
[00:28:20.880 --> 00:28:22.880]  我第一次回國內
[00:28:22.880 --> 00:28:24.880]  做培訓的時候
[00:28:24.880 --> 00:28:26.880]  很震撼
[00:28:26.880 --> 00:28:28.880]  因為我的老師
[00:28:28.880 --> 00:28:30.880]  特事特辦都很重要
[00:28:30.880 --> 00:28:32.880]  去那些鄉村
[00:28:32.880 --> 00:28:34.880]  很窮的地方
[00:28:34.880 --> 00:28:36.880]  三家那些
[00:28:36.880 --> 00:28:38.880]  大概三十多人
[00:28:38.880 --> 00:28:40.880]  他們有些三日車
[00:28:40.880 --> 00:28:42.880]  走路來聽
[00:28:42.880 --> 00:28:44.880]  第一天吃飯
[00:28:44.880 --> 00:28:46.880]  他說你不要和他們一起吃
[00:28:46.880 --> 00:28:48.880]  他們裡面有些長老
[00:28:48.880 --> 00:28:50.880]  請我的港元吃
[00:28:50.880 --> 00:28:52.880]  原來我們吃的東西
[00:28:52.880 --> 00:28:54.880]  是不一樣的
[00:28:54.880 --> 00:28:56.880]  窮的地方有沒有肉吃
[00:28:56.880 --> 00:28:58.880]  沒有
[00:28:58.880 --> 00:29:00.880]  我有沒有肉吃
[00:29:00.880 --> 00:29:02.880]  有
[00:29:02.880 --> 00:29:04.880]  年紀的一起吃
[00:29:04.880 --> 00:29:06.880]  我完全不知道
[00:29:06.880 --> 00:29:08.880]  原來他們很窮
[00:29:08.880 --> 00:29:10.880]  每一餐都有肉吃
[00:29:10.880 --> 00:29:12.880]  然後我就不行
[00:29:12.880 --> 00:29:14.880]  不公義
[00:29:14.880 --> 00:29:18.880]  你不用這樣招呼我
[00:29:18.880 --> 00:29:20.880]  再問的時候就震撼
[00:29:20.880 --> 00:29:22.880]  見到那些煮飯
[00:29:22.880 --> 00:29:24.880]  要煮幾十人飯
[00:29:24.880 --> 00:29:26.880]  煮一兩個小時
[00:29:26.880 --> 00:29:28.880]  那些太太就在煮飯
[00:29:28.880 --> 00:29:30.880]  很正常
[00:29:30.880 --> 00:29:32.880]  男的就去聽
[00:29:32.880 --> 00:29:34.880]  男女不平等
[00:29:34.880 --> 00:29:36.880]  我們都習慣
[00:29:36.880 --> 00:29:38.880]  不平等到這個地步就不行
[00:29:38.880 --> 00:29:40.880]  他們煮
[00:29:40.880 --> 00:29:42.880]  同學就吃
[00:29:42.880 --> 00:29:44.880]  吃完之後就減少
[00:29:44.880 --> 00:29:46.880]  菜尾一碟一碟
[00:29:46.880 --> 00:29:48.880]  給煮飯的吃
[00:29:48.880 --> 00:29:50.880]  這個對於我來說
[00:29:50.880 --> 00:29:52.880]  完全不能夠接納
[00:29:52.880 --> 00:29:54.880]  我這些文明社會
[00:29:54.880 --> 00:29:58.880]  我自由出聲
[00:29:58.880 --> 00:30:00.880]  第二天我和他們一起吃
[00:30:00.880 --> 00:30:04.880]  煮飯的要先拿起
[00:30:04.880 --> 00:30:06.880]  不是吃剩
[00:30:06.880 --> 00:30:08.880]  因為我是目者
[00:30:08.880 --> 00:30:10.880]  他們當然要聽我說
[00:30:10.880 --> 00:30:12.880]  對不對
[00:30:12.880 --> 00:30:14.880]  意思就是
[00:30:14.880 --> 00:30:16.880]  偏袒人
[00:30:16.880 --> 00:30:18.880]  你尊重目者是對的
[00:30:18.880 --> 00:30:20.880]  但是有個程度
[00:30:20.880 --> 00:30:22.880]  過了這個程度
[00:30:22.880 --> 00:30:24.880]  就變成不公義
[00:30:24.880 --> 00:30:28.880]  這裡他說什麼
[00:30:28.880 --> 00:30:30.880]  第四節
[00:30:30.880 --> 00:30:34.880]  這不是你們對人有歧視
[00:30:34.880 --> 00:30:36.880]  聖經說的不是我說的
[00:30:36.880 --> 00:30:38.880]  這就是歧視
[00:30:38.880 --> 00:30:42.880]  你對待這個人和對待另一個人不一樣
[00:30:42.880 --> 00:30:44.880]  所以這在我們生命中
[00:30:44.880 --> 00:30:46.880]  反思應用
[00:30:46.880 --> 00:30:48.880]  我最不值得那些人
[00:30:48.880 --> 00:30:50.880]  呼呼喝喝的示應
[00:30:50.880 --> 00:30:52.880]  很高要求
[00:30:52.880 --> 00:30:54.880]  態度很差
[00:30:54.880 --> 00:30:56.880]  基督徒也有
[00:30:56.880 --> 00:30:58.880]  這是人的問題
[00:30:58.880 --> 00:31:00.880]  是生命的問題
[00:31:00.880 --> 00:31:02.880]  呼呼喝喝
[00:31:02.880 --> 00:31:06.880]  我覺得你在神面前有危險
[00:31:06.880 --> 00:31:08.880]  接著他說什麼
[00:31:08.880 --> 00:31:14.880]  對人有歧視成了心懷惡意
[00:31:14.880 --> 00:31:16.880]  心懷惡意原文是evil motive
[00:31:16.880 --> 00:31:20.880]  這裡亞確說了三件事
[00:31:20.880 --> 00:31:22.880]  第一就是歧視
[00:31:22.880 --> 00:31:24.880]  第二就是
[00:31:24.880 --> 00:31:26.880]  是裡面
[00:31:26.880 --> 00:31:28.880]  我們見到人的時候
[00:31:28.880 --> 00:31:30.880]  我們裡面已經做了一個小法官
[00:31:30.880 --> 00:31:32.880]  我們去判斷
[00:31:32.880 --> 00:31:34.880]  他是什麼身份地位
[00:31:34.880 --> 00:31:36.880]  來決定
[00:31:36.880 --> 00:31:38.880]  我怎樣對待他
[00:31:38.880 --> 00:31:40.880]  而不是一視同仁
[00:31:40.880 --> 00:31:46.880]  這是根基裡面的問題
[00:31:46.880 --> 00:31:52.880]  接著跳到第八節
[00:31:52.880 --> 00:31:54.880]  他說什麼
[00:31:54.880 --> 00:31:56.880]  言而你門卻
[00:31:56.880 --> 00:31:58.880]  侮辱窮人就是第三件事
[00:31:58.880 --> 00:32:00.880]  你這樣對待他就是侮辱窮人
[00:32:00.880 --> 00:32:04.880]  亞確這裡列了三件罪
[00:32:04.880 --> 00:32:06.880]  是不是罪呢
[00:32:06.880 --> 00:32:08.880]  第八節說什麼
[00:32:08.880 --> 00:32:12.880]  第八節是引利未記十九章
[00:32:12.880 --> 00:32:14.880]  愛人如己
[00:32:14.880 --> 00:32:16.880]  亞確其實是什麼
[00:32:16.880 --> 00:32:18.880]  在他的腦裡他在想愛人如己
[00:32:18.880 --> 00:32:20.880]  愛人如己就是平等
[00:32:20.880 --> 00:32:22.880]  不去歧視人
[00:32:22.880 --> 00:32:24.880]  接著他說什麼
[00:32:24.880 --> 00:32:26.880]  你門若照聖經所說
[00:32:26.880 --> 00:32:28.880]  如果我們這樣做歧視人
[00:32:28.880 --> 00:32:30.880]  我們已經違反了愛人如己的原則
[00:32:30.880 --> 00:32:32.880]  這就是亞確的釋經
[00:32:32.880 --> 00:32:34.880]  他為什麼這樣寫聖經
[00:32:34.880 --> 00:32:36.880]  他說
[00:32:36.880 --> 00:32:38.880]  照著聖經所說
[00:32:38.880 --> 00:32:40.880]  要愛人如己
[00:32:40.880 --> 00:32:44.880]  去完成這至尊的律法
[00:32:44.880 --> 00:32:48.880]  完全符合新舊約神學
[00:32:48.880 --> 00:32:50.880]  什麼叫至尊的律法
[00:32:50.880 --> 00:32:52.880]  愛神愛人
[00:32:52.880 --> 00:32:54.880]  就是最大的誡命
[00:32:54.880 --> 00:32:56.880]  這就是最高的誡命
[00:32:56.880 --> 00:32:58.880]  所以我們去侍奉他
[00:32:58.880 --> 00:33:00.880]  其實完全沒有意思
[00:33:00.880 --> 00:33:02.880]  如果這個最高的誡命我們守不住的話
[00:33:02.880 --> 00:33:04.880]  那就是我們去歧視別人的時候
[00:33:04.880 --> 00:33:06.880]  接著他說你們就作對了
[00:33:06.880 --> 00:33:08.880]  接著他說什麼
[00:33:08.880 --> 00:33:10.880]  你們若憑外貌待人
[00:33:10.880 --> 00:33:12.880]  就是什麼
[00:33:12.880 --> 00:33:14.880]  犯罪
[00:33:14.880 --> 00:33:16.880]  犯罪
[00:33:16.880 --> 00:33:18.880]  這是犯罪
[00:33:18.880 --> 00:33:20.880]  我們不會覺得這是犯罪
[00:33:20.880 --> 00:33:22.880]  我看不起他
[00:33:22.880 --> 00:33:24.880]  在神面前很大虧欠
[00:33:24.880 --> 00:33:26.880]  然後律法要什麼
[00:33:26.880 --> 00:33:28.880]  裁定你們是什麼
[00:33:28.880 --> 00:33:30.880]  他不是這樣說犯法
[00:33:30.880 --> 00:33:32.880]  律法就是定理罪
[00:33:32.880 --> 00:33:34.880]  有點像保羅
[00:33:34.880 --> 00:33:36.880]  我們被律法定罪
[00:33:36.880 --> 00:33:38.880]  我們自己都不知道
[00:33:38.880 --> 00:33:40.880]  我覺得很慘
[00:33:40.880 --> 00:33:42.880]  所以這裡
[00:33:42.880 --> 00:33:44.880]  雅各書是不是在說
[00:33:44.880 --> 00:33:46.880]  和那些審判官說話
[00:33:46.880 --> 00:33:48.880]  不是
[00:33:48.880 --> 00:33:50.880]  和每一個人說話
[00:33:50.880 --> 00:33:52.880]  和每一個人
[00:33:52.880 --> 00:33:54.880]  那就是說
[00:33:54.880 --> 00:33:56.880]  個別社會的公義是怎樣
[00:33:56.880 --> 00:33:58.880]  社會的公義
[00:33:58.880 --> 00:34:00.880]  是我們每一個人
[00:34:00.880 --> 00:34:02.880]  來去行我們自己的本份
[00:34:02.880 --> 00:34:04.880]  我們行我們的公義
[00:34:04.880 --> 00:34:06.880]  才能夠
[00:34:06.880 --> 00:34:08.880]  完成自尊的律法
[00:34:08.880 --> 00:34:10.880]  在這裡
[00:34:10.880 --> 00:34:12.880]  我引了
[00:34:12.880 --> 00:34:14.880]  生命紀十章十七節
[00:34:14.880 --> 00:34:16.880]  這裡說什麼
[00:34:16.880 --> 00:34:18.880]  這裡說神
[00:34:18.880 --> 00:34:20.880]  神不是要求人這樣做
[00:34:20.880 --> 00:34:22.880]  原來這個不信情面都用來形容神
[00:34:22.880 --> 00:34:24.880]  如果我們做這件事
[00:34:24.880 --> 00:34:26.880]  是按照神對我們的要求
[00:34:26.880 --> 00:34:28.880]  來做
[00:34:28.880 --> 00:34:30.880]  因為耶和華你們的神
[00:34:30.880 --> 00:34:32.880]  他是萬神之神萬主之主
[00:34:32.880 --> 00:34:34.880]  就是所謂的不信情面
[00:34:34.880 --> 00:34:36.880]  神就沒有
[00:34:36.880 --> 00:34:38.880]  face recognition
[00:34:38.880 --> 00:34:40.880]  神會人面識別
[00:34:40.880 --> 00:34:42.880]  也不受賄賂
[00:34:42.880 --> 00:34:44.880]  為什麼要這樣說
[00:34:44.880 --> 00:34:46.880]  我們每一個人都知道
[00:34:46.880 --> 00:34:48.880]  就是告訴我們
[00:34:48.880 --> 00:34:50.880]  神的屬性
[00:34:50.880 --> 00:34:52.880]  這個就是神的屬性
[00:34:52.880 --> 00:34:54.880]  然後他說要孤兒寡婦伸張正義
[00:34:54.880 --> 00:34:56.880]  所以為什麼那個是蒙咒座
[00:34:56.880 --> 00:34:58.880]  你就是怎樣呢
[00:34:58.880 --> 00:35:00.880]  你就是屈王的孤兒寡婦
[00:35:00.880 --> 00:35:02.880]  跟神做的事是剛剛相反
[00:35:02.880 --> 00:35:04.880]  然後神是怎樣
[00:35:04.880 --> 00:35:06.880]  把衣食給寄居的
[00:35:06.880 --> 00:35:08.880]  什麼意思呢
[00:35:08.880 --> 00:35:10.880]  就是慈愛
[00:35:10.880 --> 00:35:12.880]  前面這邊說的是
[00:35:12.880 --> 00:35:14.880]  心裏面行割禮
[00:35:14.880 --> 00:35:16.880]  心裏面行割禮
[00:35:16.880 --> 00:35:18.880]  在舊約就是生命轉化
[00:35:18.880 --> 00:35:20.880]  的鑰匙
[00:35:20.880 --> 00:35:22.880]  生命轉化有兩個
[00:35:22.880 --> 00:35:24.880]  criteria
