
[00:00:00.000 --> 00:00:04.000]  各位節目的觀眾朋友 大家早安!
[00:19:10.000 --> 00:19:13.000]  猶大不是長子
[00:19:13.000 --> 00:19:16.000]  劉變就是長子
[00:19:17.000 --> 00:19:21.000]  但是因為猶大是基督的祖先
[00:19:21.000 --> 00:19:24.000]  基督從猶大出生
[00:19:24.000 --> 00:19:26.000]  所以猶大就為首
[00:19:26.000 --> 00:19:28.000]  每個支派一萬二千人
[00:19:28.000 --> 00:19:32.000]  十二這個數字在舊約裏面是不整的意思
[00:19:32.000 --> 00:19:36.000]  十二一萬二千乘一萬二千
[00:19:36.000 --> 00:19:38.000]  就是十四萬四千的意思
[00:19:38.000 --> 00:19:40.000]  就是沒有遺留的意思
[00:19:40.000 --> 00:19:43.000]  所以這個數字不是說十四萬四千
[00:19:43.000 --> 00:19:46.000]  而是說上帝所揀選的人
[00:19:46.000 --> 00:19:48.000]  沒有一個遺留了
[00:19:48.000 --> 00:19:50.000]  完完整整的在裏面
[00:19:50.000 --> 00:19:53.000]  好像我們一家人完整整的在裏面
[00:19:53.000 --> 00:19:55.000]  沒有一個遺留了
[00:19:55.000 --> 00:20:00.000]  雅各有十二個兒子
[00:20:00.000 --> 00:20:02.000]  由一到十二
[00:20:02.000 --> 00:20:05.000]  那個我不詳細讀了
[00:20:05.000 --> 00:20:10.000]  你知道第十一個就是約瑟
[00:20:10.000 --> 00:20:12.000]  第三個就是利微
[00:20:12.000 --> 00:20:19.000]  當十二個支派要分地繼承上帝所給他的迦南地的時候
[00:20:19.000 --> 00:20:22.000]  利微是沒有地的
[00:20:22.000 --> 00:20:25.000]  所以十二支派利微就剔了出來
[00:20:25.000 --> 00:20:27.000]  利微是服侍上帝
[00:20:27.000 --> 00:20:29.000]  是以色列人供養他
[00:20:29.000 --> 00:20:33.000]  約瑟就沒有了名字
[00:20:33.000 --> 00:20:36.000]  因為約瑟兩個兒子就是以法尼馬拉西
[00:20:36.000 --> 00:20:38.000]  就取代了約瑟
[00:20:38.000 --> 00:20:44.000]  結果十二支派在分地上就變成這樣
[00:20:44.000 --> 00:20:49.000]  馬拉西和以法尼就取代了利微和約瑟
[00:20:49.000 --> 00:20:51.000]  就取代了他們
[00:20:51.000 --> 00:20:57.000]  這個就是後來南北角之前所說的十二支派
[00:20:57.000 --> 00:20:59.000]  就是指這十二支派
[00:20:59.000 --> 00:21:01.000]  沒有約瑟的名字
[00:21:01.000 --> 00:21:03.000]  也沒有利微的名字
[00:21:03.000 --> 00:21:06.000]  這十二支派到了啟示錄的時候
[00:21:06.000 --> 00:21:08.000]  你就會發現就有變動
[00:21:08.000 --> 00:21:10.000]  但這個變動很重要
[00:21:10.000 --> 00:21:13.000]  就是說不要想著吃老本
[00:21:13.000 --> 00:21:15.000]  我是這樣將來就是這樣
[00:21:15.000 --> 00:21:16.000]  不是的
[00:21:16.000 --> 00:21:18.000]  歷史是有改變的
[00:21:18.000 --> 00:21:22.000]  雖然這十二支派在以色列的歷史裡面是這麼重要
[00:21:22.000 --> 00:21:24.000]  但到將來啟示錄裡面
[00:21:24.000 --> 00:21:27.000]  竟然有些支派是沒有了的
[00:21:27.000 --> 00:21:29.000]  是刪除了的
[00:21:29.000 --> 00:21:32.000]  你看啟示錄裡面十二支派
[00:21:32.000 --> 00:21:37.000]  啟示錄裡面十二支派利微是回去了
[00:21:37.000 --> 00:21:40.000]  約瑟是坐回了位置的
[00:21:40.000 --> 00:21:42.000]  那如果利微回去了
[00:21:42.000 --> 00:21:44.000]  約瑟坐了位置就不夠坐了
[00:21:44.000 --> 00:21:46.000]  那不夠坐怎麼辦呢
[00:21:46.000 --> 00:21:48.000]  但就被剔了出來
[00:21:48.000 --> 00:21:50.000]  以法尼剔了出來
[00:21:50.000 --> 00:21:53.000]  為什麼特別這兩個支派剔了出來呢
[00:21:53.000 --> 00:21:58.000]  約瑟本來是將位置分給了以法尼坐的
[00:21:58.000 --> 00:22:01.000]  但現在拿回了位置來坐
[00:22:01.000 --> 00:22:06.000]  原來在舊約的歷史裡讀烈王記你就知道
[00:22:06.000 --> 00:22:12.000]  但和以法尼剛剛在猶大國北邊的兩個國家
[00:22:12.000 --> 00:22:13.000]  半支派
[00:22:13.000 --> 00:22:15.000]  但就拜偶像
[00:22:15.000 --> 00:22:20.000]  當時這個金牛毒就是放在但那裡
[00:22:20.000 --> 00:22:24.000]  而但就要消滅猶大的
[00:22:24.000 --> 00:22:27.000]  但是和猶大家作對
[00:22:27.000 --> 00:22:31.000]  以法尼當時是多次背叛上帝
[00:22:31.000 --> 00:22:33.000]  你看看舊約
[00:22:33.000 --> 00:22:36.000]  先知書裡面是一直罵以法尼
[00:22:36.000 --> 00:22:38.000]  罵得很厲害
[00:22:38.000 --> 00:22:40.000]  因為以法尼沒有翻過腿
[00:22:40.000 --> 00:22:43.000]  是背逆敵港上帝
[00:22:43.000 --> 00:22:45.000]  所以本來這個位置
[00:22:45.000 --> 00:22:46.000]  以法尼坐了
[00:22:46.000 --> 00:22:48.000]  約瑟給他坐了
[00:22:48.000 --> 00:22:50.000]  但到將來上帝收回
[00:22:50.000 --> 00:22:53.000]  但和以法尼一個拜偶像
[00:22:53.000 --> 00:22:55.000]  一個背叛上帝
[00:22:55.000 --> 00:22:57.000]  這兩個支派是特別的
[00:22:57.000 --> 00:22:59.000]  在烈王記收回
[00:22:59.000 --> 00:23:01.000]  所以在啟示錄裡面
[00:23:01.000 --> 00:23:05.000]  十二個支派就重新排分位
[00:23:05.000 --> 00:23:06.000]  未上回去
[00:23:06.000 --> 00:23:10.000]  約瑟取代以法尼坐回去
[00:23:10.000 --> 00:23:13.000]  在這個啟示錄裡面就給我們看到
[00:23:13.000 --> 00:23:18.000]  縱然在舊約這麼重要的十二個位
[00:23:18.000 --> 00:23:20.000]  都可以改變
[00:23:20.000 --> 00:23:23.000]  上帝可以按照他心意去改變
[00:23:23.000 --> 00:23:29.000]  所以新的十二支派
[00:23:29.000 --> 00:23:31.000]  在新約裡面
[00:23:31.000 --> 00:23:34.000]  就是十二個使徒
[00:23:34.000 --> 00:23:35.000]  這個我們提過
[00:23:35.000 --> 00:23:37.000]  到復活的時候
[00:23:37.000 --> 00:23:38.000]  耶穌這麼說
[00:23:38.000 --> 00:23:40.000]  在人子所謂的榮耀的寶座上
[00:23:40.000 --> 00:23:43.000]  你們就是使徒
[00:23:43.000 --> 00:23:46.000]  代表著新約所有被得贖的弟兄姊妹
[00:23:46.000 --> 00:23:49.000]  就坐在十二個寶座
[00:23:49.000 --> 00:23:51.000]  審判以色列十二個支派
[00:23:51.000 --> 00:23:54.000]  我們今天所得的救恩
[00:23:54.000 --> 00:23:57.000]  我們的地位遠遠高於舊約
[00:23:57.000 --> 00:24:00.000]  以色列人過去
[00:24:00.000 --> 00:24:03.000]  因為他們多次背叛上帝
[00:24:03.000 --> 00:24:07.000]  甚至當中的支派被取代
[00:24:07.000 --> 00:24:08.000]  被拿走
[00:24:08.000 --> 00:24:12.000]  但今天基督補血救贖的
[00:24:12.000 --> 00:24:15.000]  你和我將來在天上
[00:24:15.000 --> 00:24:18.000]  透過十二個使徒的位置
[00:24:18.000 --> 00:24:22.000]  可以審判以色列十二個支派
[00:24:22.000 --> 00:24:24.000]  所以這個就代表了
[00:24:24.000 --> 00:24:27.000]  我們今天成為基督所救贖的
[00:24:27.000 --> 00:24:28.000]  是經歷苦難
[00:24:28.000 --> 00:24:30.000]  仍然忠心於主
[00:24:30.000 --> 00:24:34.000]  上帝是非常重視
[00:24:34.000 --> 00:24:36.000]  今天基督被救贖的人
[00:24:36.000 --> 00:24:39.000]  我們被稱為上帝的僕人
[00:24:39.000 --> 00:24:41.000]  因為我們領受了基督的啟示
[00:24:41.000 --> 00:24:43.000]  受耶穌的見證
[00:24:43.000 --> 00:24:44.000]  所以我們很大盼望
[00:24:44.000 --> 00:24:47.000]  我們在神的眼中看來很寶貴
[00:24:47.000 --> 00:24:50.000]  當中可能有些人為此而死亡
[00:24:50.000 --> 00:24:52.000]  為了主的道
[00:24:52.000 --> 00:24:56.000]  在過去 在今天為了主的道
[00:24:56.000 --> 00:24:58.000]  但上帝是為了申冤
[00:24:58.000 --> 00:25:00.000]  他們站在寶座前面
[00:25:00.000 --> 00:25:04.000]  和活不一同敬拜讚美主
[00:25:04.000 --> 00:25:07.000]  這班人就是上一章第六章
[00:25:07.000 --> 00:25:09.000]  講到祭壇下的亡魂
[00:25:09.000 --> 00:25:11.000]  這個不是指將來
[00:25:11.000 --> 00:25:12.000]  這個指過去
[00:25:12.000 --> 00:25:16.000]  就是在歷史上為主殉道的弟兄姊妹
[00:25:16.000 --> 00:25:19.000]  這些亡魂站在神面前
[00:25:19.000 --> 00:25:21.000]  上帝為他們申冤
[00:25:21.000 --> 00:25:26.000]  第七章九到十七節
[00:25:26.000 --> 00:25:30.000]  就是講到情景
[00:25:30.000 --> 00:25:32.000]  我們說 如果我們看
[00:25:32.000 --> 00:25:36.000]  七章一到八節是地上的情景
[00:25:36.000 --> 00:25:40.000]  但九到十七節是天上的情景
[00:25:40.000 --> 00:25:41.000]  我曾經提過
[00:25:41.000 --> 00:25:46.000]  在整個時空上是交錯的
[00:25:46.000 --> 00:25:48.000]  有時地上 有時天上
[00:25:48.000 --> 00:25:50.000]  因為約翰所見的和我們所見的不同
[00:25:50.000 --> 00:25:52.000]  地上的情況是這樣
[00:25:52.000 --> 00:25:53.000]  天上的情況是這樣
[00:25:53.000 --> 00:25:58.000]  當約翰看見這十四萬四千
[00:25:58.000 --> 00:26:01.000]  究竟這麼多的人
[00:26:01.000 --> 00:26:02.000]  無數的人
[00:26:02.000 --> 00:26:05.000]  是不是就是十四萬四千呢?
[00:26:05.000 --> 00:26:07.000]  很多學者就說
[00:26:07.000 --> 00:26:09.000]  他們就是講那十四萬四千
[00:26:09.000 --> 00:26:13.000]  是被救贖的 被揀選的子民
[00:26:13.000 --> 00:26:14.000]  這十四萬四千
[00:26:14.000 --> 00:26:18.000]  就是指基督的軍旅的數目
[00:26:18.000 --> 00:26:22.000]  這個是用羔羊的血所救贖的
[00:26:22.000 --> 00:26:24.000]  而十四萬四千
[00:26:24.000 --> 00:26:26.000]  就是象徵無法數算
[00:26:26.000 --> 00:26:29.000]  無一為流 但我們也無法數算
[00:26:29.000 --> 00:26:33.000]  這個是以一個軍隊的形式出現
[00:26:33.000 --> 00:26:34.000]  在天上的信徒
[00:26:34.000 --> 00:26:37.000]  是以德性的群眾來顯現
[00:26:37.000 --> 00:26:39.000]  地上的信徒正在受苦
[00:26:39.000 --> 00:26:43.000]  但天上被揀選的德國人是以德性的
[00:26:43.000 --> 00:26:46.000]  所以兩幅圖畫是很強烈的對比
[00:26:46.000 --> 00:26:49.000]  所以今天我們在地上受苦
[00:26:49.000 --> 00:26:52.000]  但原來在天上我們是以德性的身份
[00:26:52.000 --> 00:26:58.000]  所以約翰所看的是一個時空的穿插
[00:26:58.000 --> 00:27:01.000]  所以地上的災難在掙扎裏面
[00:27:01.000 --> 00:27:05.000]  上帝看見我們是榮耀德性者
[00:27:05.000 --> 00:27:07.000]  所以是雙重身份
[00:27:07.000 --> 00:27:09.000]  基督在地上是被殺的羔羊
[00:27:09.000 --> 00:27:12.000]  基督在天上是德性的獅子
[00:27:12.000 --> 00:27:14.000]  所以是同一個景象
[00:27:14.000 --> 00:27:16.000]  在兩個不同的時空
[00:27:16.000 --> 00:27:19.000]  所顯現的兩個很不同的圖畫
[00:27:19.000 --> 00:27:22.000]  所以我們在地上受苦的人
[00:27:22.000 --> 00:27:25.000]  在天上就是德性敬拜
[00:27:25.000 --> 00:27:29.000]  所以今天的教會就是明天天上的主角
[00:27:29.000 --> 00:27:31.000]  所以今天在地上的教會
[00:27:31.000 --> 00:27:32.000]  我們緊守主的道
[00:27:32.000 --> 00:27:34.000]  我們的賞賜是很大的
[00:27:34.000 --> 00:27:39.000]  天上的敬拜的第一階段是什麼呢?
[00:27:39.000 --> 00:27:41.000]  就是稱讚
[00:27:41.000 --> 00:27:43.000]  你看聖經十一、十二節
[00:27:43.000 --> 00:27:45.000]  有六對加一
[00:27:45.000 --> 00:27:50.000]  就是重讚尊貴一對
[00:27:50.000 --> 00:27:52.000]  榮耀智慧一對
[00:27:52.000 --> 00:27:54.000]  權柄大力一對
[00:27:54.000 --> 00:27:56.000]  這兩個是相對相對
[00:27:56.000 --> 00:27:58.000]  但感謝就放在中間
[00:27:58.000 --> 00:28:05.000]  你會看到重讚尊貴榮耀感謝智慧權柄大力
[00:28:05.000 --> 00:28:07.000]  他的排法是有意思的
[00:28:07.000 --> 00:28:10.000]  他用的詞都是有意思的
[00:28:10.000 --> 00:28:12.000]  他提到什麼呢?
[00:28:12.000 --> 00:28:15.000]  感謝在中間就是代表
[00:28:15.000 --> 00:28:18.000]  整個受造物對創造者
[00:28:18.000 --> 00:28:21.000]  一個最基本的就是感謝
[00:28:21.000 --> 00:28:23.000]  我們今天在天上能夠說的說話
[00:28:23.000 --> 00:28:25.000]  感謝因為我們被救贖
[00:28:25.000 --> 00:28:27.000]  我們被洗淨我們的罪
[00:28:27.000 --> 00:28:32.000]  十三節就很奇怪了
[00:28:32.000 --> 00:28:34.000]  有一個長老問約翰
[00:28:34.000 --> 00:28:38.000]  他說這些是什麼人呢?
[00:28:38.000 --> 00:28:42.000]  其實這個是文學的寫作
[00:28:42.000 --> 00:28:44.000]  就是提醒約翰
[00:28:44.000 --> 00:28:46.000]  因為約翰帶著一個問題
[00:28:46.000 --> 00:28:49.000]  就是約翰當時教會被逼迫
[00:28:49.000 --> 00:28:51.000]  很多人被殺
[00:28:51.000 --> 00:28:53.000]  約翰幾乎都被殺
[00:28:53.000 --> 00:28:55.000]  不過他死不去
[00:28:55.000 --> 00:28:57.000]  現在約翰在天上
[00:28:57.000 --> 00:29:00.000]  他就問究竟受賄人是何時過去呢?
[00:29:00.000 --> 00:29:05.000]  所以那個長老就問約翰
[00:29:05.000 --> 00:29:09.000]  究竟這些災難的人是什麼呢?
[00:29:09.000 --> 00:29:12.000]  約翰就說主啊你知道
[00:29:12.000 --> 00:29:13.000]  於是他就回答他
[00:29:13.000 --> 00:29:15.000]  是突顯那個的重要性
[00:29:15.000 --> 00:29:18.000]  原來這個在《啟述錄》裏面
[00:29:18.000 --> 00:29:21.000]  就是講到這些在大災難出現的人
[00:29:21.000 --> 00:29:23.000]  這些大災難不是末世
[00:29:23.000 --> 00:29:27.000]  是現在約翰正在受苦的那幫弟兄姐妹
[00:29:27.000 --> 00:29:29.000]  在《大碧珀》裏面
[00:29:29.000 --> 00:29:32.000]  是講第一世紀耶穌升天之後
[00:29:32.000 --> 00:29:34.000]  在地上的聖徒所經歷的患難
[00:29:34.000 --> 00:29:37.000]  因為他要回答約翰的問題
[00:29:37.000 --> 00:29:38.000]  就是他在患難裏面
[00:29:38.000 --> 00:29:39.000]  持守信仰
[00:29:39.000 --> 00:29:40.000]  為主付上代價
[00:29:40.000 --> 00:29:41.000]  甚至殉道
[00:29:41.000 --> 00:29:48.000]  不過在神看來他是得勝的
[00:29:48.000 --> 00:29:51.000]  在這個回答約翰裏面
[00:29:51.000 --> 00:29:54.000]  就包含一個很大的意思
[00:29:54.000 --> 00:29:56.000]  意思是什麼呢?
[00:29:56.000 --> 00:29:57.000]  不是講將來
[00:29:57.000 --> 00:29:59.000]  是講現在
[00:29:59.000 --> 00:30:01.000]  就是今天在生活上
[00:30:01.000 --> 00:30:05.000]  默默忍受著因為見證主而來的迫迫
[00:30:05.000 --> 00:30:10.000]  我們在世上因為信主被人輕看
[00:30:10.000 --> 00:30:15.000]  我們和世上的君王、將軍、富豪
[00:30:15.000 --> 00:30:18.000]  成為強烈的對比
[00:30:18.000 --> 00:30:19.000]  我們為主的員工
[00:30:19.000 --> 00:30:20.000]  我們甘願貧窮
[00:30:20.000 --> 00:30:22.000]  我們甘願卑微
[00:30:22.000 --> 00:30:24.000]  但是在末日
[00:30:24.000 --> 00:30:25.000]  在上帝面前
[00:30:25.000 --> 00:30:28.000]  就成為尊貴的祭司
[00:30:28.000 --> 00:30:29.000]  晝夜敬拜
[00:30:29.000 --> 00:30:32.000]  而這些權貴將來只能夠
[00:30:32.000 --> 00:30:35.000]  以沉睡的方式躲避上帝的面
[00:30:35.000 --> 00:30:37.000]  就是今天世上最有權柄的人
[00:30:37.000 --> 00:30:39.000]  如果他不在救恩裏面
[00:30:39.000 --> 00:30:42.000]  他們將來面對審判
[00:30:42.000 --> 00:30:46.000]  他只有四處逃處
[00:30:46.000 --> 00:30:47.000]  四處走
[00:30:47.000 --> 00:30:48.000]  避免這個審判
[00:30:48.000 --> 00:30:53.000]  所以有可能要我們看這樣的圖畫
[00:30:53.000 --> 00:30:54.000]  當我們讀啟示錄
[00:30:54.000 --> 00:30:56.000]  我們會很感動
[00:30:56.000 --> 00:30:58.000]  上帝怎樣說呢?
[00:30:58.000 --> 00:31:01.000]  上帝說:以帳幕庇護他們
[00:31:01.000 --> 00:31:03.000]  好像出埃及的時候
[00:31:03.000 --> 00:31:05.000]  要雲柱、火柱保護
[00:31:05.000 --> 00:31:07.000]  好像以色列人
[00:31:07.000 --> 00:31:09.000]  不在飢、不在寒
[00:31:09.000 --> 00:31:11.000]  日頭炎熱都傷害不了他們
[00:31:11.000 --> 00:31:14.000]  所以今天我們要去領受神的救贖
[00:31:14.000 --> 00:31:15.000]  在這個世上
[00:31:15.000 --> 00:31:17.000]  我們沒有離開災難現場
[00:31:17.000 --> 00:31:20.000]  但是上帝的話語
[00:31:20.000 --> 00:31:21.000]  上帝的安慰
[00:31:21.000 --> 00:31:22.000]  上帝的能力
[00:31:22.000 --> 00:31:26.000]  饑渴熱是我們最容易遇到
[00:31:26.000 --> 00:31:28.000]  疾病也是
[00:31:28.000 --> 00:31:30.000]  意外也是我們遇到
[00:31:30.000 --> 00:31:32.000]  在生活上
[00:31:32.000 --> 00:31:36.000]  我們無法避免世人所經歷的災難
[00:31:36.000 --> 00:31:40.000]  但是啟示錄給我們看到
[00:31:40.000 --> 00:31:42.000]  在這個凡塵裏面
[00:31:42.000 --> 00:31:45.000]  很多時候我們失去盼望
[00:31:45.000 --> 00:31:46.000]  失去意義
[00:31:46.000 --> 00:31:47.000]  面對生命
[00:31:47.000 --> 00:31:48.000]  我們很困苦
[00:31:48.000 --> 00:31:50.000]  有時候很無奈
[00:31:50.000 --> 00:31:51.000]  有時候我們面對這些
[00:31:51.000 --> 00:31:53.000]  我們很無助
[00:31:53.000 --> 00:31:57.000]  上帝究竟和我們想說什麼呢?
[00:31:57.000 --> 00:31:58.000]  我們都明白
[00:31:58.000 --> 00:32:00.000]  有些困難我們解決不了
[00:32:00.000 --> 00:32:02.000]  有些東西失去
[00:32:02.000 --> 00:32:06.000]  是沒有辦法補償的
[00:32:06.000 --> 00:32:09.000]  親人離開了
[00:32:09.000 --> 00:32:11.000]  很難再見
[00:32:11.000 --> 00:32:13.000]  離別的人
[00:32:13.000 --> 00:32:14.000]  有時候挽留不了
[00:32:14.000 --> 00:32:16.000]  有些機會錯失了
[00:32:16.000 --> 00:32:19.000]  也未必可以再重新有
[00:32:19.000 --> 00:32:21.000]  關係破裂了
[00:32:21.000 --> 00:32:22.000]  也很難重複
[00:32:22.000 --> 00:32:25.000]  有時候我們人生有很多遺憾
[00:32:25.000 --> 00:32:26.000]  在人生的一生裏面
[00:32:26.000 --> 00:32:28.000]  我們出現很多這些事
[00:32:28.000 --> 00:32:31.000]  很多誤會也說不清楚
[00:32:31.000 --> 00:32:34.000]  有些病也找不到病人
[00:32:34.000 --> 00:32:35.000]  好像我提過
[00:32:35.000 --> 00:32:37.000]  有一位很愛主的弟兄
[00:32:37.000 --> 00:32:39.000]  在香港我和他很好朋友
[00:32:39.000 --> 00:32:41.000]  在政府裏面做了很多年
[00:32:41.000 --> 00:32:42.000]  做到很高級
[00:32:42.000 --> 00:32:43.000]  他很熱心事主
[00:32:43.000 --> 00:32:48.000]  我給他機會去大陸教神學
[00:32:48.000 --> 00:32:50.000]  他在教會裏面編了一個專學
[00:32:50.000 --> 00:32:52.000]  當他退休的時候
[00:32:52.000 --> 00:32:55.000]  他正要好好奢望神的時候
[00:32:55.000 --> 00:32:56.000]  突然間他發現
[00:32:56.000 --> 00:32:58.000]  他行路行不到
[00:32:58.000 --> 00:33:00.000]  寫東西寫不到
[00:33:00.000 --> 00:33:01.000]  連說話也說不到
[00:33:01.000 --> 00:33:04.000]  他患了一個運動神經炎的病
[00:33:04.000 --> 00:33:06.000]  就好像斯蒂芬·霍吉斯一樣
[00:33:06.000 --> 00:33:08.000]  對他來說是一個很大的打擊
[00:33:08.000 --> 00:33:10.000]  一個61歲的人
[00:33:10.000 --> 00:33:11.000]  最精力
[00:33:11.000 --> 00:33:13.000]  剛剛退休
[00:33:13.000 --> 00:33:15.000]  又沒有經濟的考慮
[00:33:15.000 --> 00:33:18.000]  又最多時間想著去服侍
[00:33:18.000 --> 00:33:22.000]  甚至他想過去歐洲
[00:33:22.000 --> 00:33:24.000]  去牧羊教會的時候
[00:33:24.000 --> 00:33:26.000]  他就有這個病
[00:33:26.000 --> 00:33:27.000]  他連說話也說不到
[00:33:27.000 --> 00:33:28.000]  他去探望的時候
[00:33:28.000 --> 00:33:29.000]  他說不到
[00:33:29.000 --> 00:33:30.000]  他用手寫
[00:33:30.000 --> 00:33:32.000]  他只能打一些字
[00:33:32.000 --> 00:33:34.000]  他心很清朗
[00:33:34.000 --> 00:33:35.000]  但那個痛苦就在這裏
[00:33:35.000 --> 00:33:37.000]  人很清朗
[00:33:37.000 --> 00:33:40.000]  但是全身是不受控制
[00:33:40.000 --> 00:33:42.000]  當時我為他祈禱的時候
[00:33:42.000 --> 00:33:43.000]  我都問神
[00:33:43.000 --> 00:33:45.000]  為什麼一個這麼好的弟兄
[00:33:45.000 --> 00:33:48.000]  神會放他在這樣的環境裏面
[00:33:48.000 --> 00:33:49.000]  真的沒有解釋
[00:33:49.000 --> 00:33:52.000]  很多的事情是沒有解釋的
[00:33:52.000 --> 00:33:55.000]  不過我相信
[00:33:55.000 --> 00:33:57.000]  當我們人遇到這樣的時候
[00:33:57.000 --> 00:34:00.000]  我們就是盼望將來
[00:34:00.000 --> 00:34:01.000]  青春消逝
[00:34:01.000 --> 00:34:02.000]  年華老去
[00:34:02.000 --> 00:34:04.000]  身體衰老
[00:34:04.000 --> 00:34:06.000]  但是神怎麼說呢?
[00:34:06.000 --> 00:34:08.000]  神有番說話
[00:34:08.000 --> 00:34:10.000]  在啟示徒裏面
[00:34:10.000 --> 00:34:13.000]  他說喚醒了我們
[00:34:13.000 --> 00:34:16.000]  他說世界和世界一切都要過去
[00:34:16.000 --> 00:34:18.000]  天地都要滅亡
[00:34:18.000 --> 00:34:19.000]  你卻要長存
[00:34:19.000 --> 00:34:21.000]  甚至我們很盼望
[00:34:21.000 --> 00:34:22.000]  想為神做很多的事
[00:34:22.000 --> 00:34:25.000]  神有時說不需要了
[00:34:25.000 --> 00:34:27.000]  你在我的懷裏面
[00:34:27.000 --> 00:34:28.000]  你休息
[00:34:28.000 --> 00:34:30.000]  你的賞賜
[00:34:30.000 --> 00:34:33.000]  我已經為你預備了
[00:34:33.000 --> 00:34:37.000]  天地好像我已漸漸舊
[00:34:37.000 --> 00:34:39.000]  你要將天地和女兒更換
[00:34:39.000 --> 00:34:40.000]  天地就改變
[00:34:40.000 --> 00:34:41.000]  在神體裏
[00:34:41.000 --> 00:34:43.000]  天地都要改變
[00:34:43.000 --> 00:34:46.000]  所以我們今天在我們的生活上
[00:34:46.000 --> 00:34:49.000]  有時有些事情都說不出來
[00:34:49.000 --> 00:34:51.000]  和兒女的關係
[00:34:51.000 --> 00:34:52.000]  和人的關係
[00:34:52.000 --> 00:34:53.000]  工作上的困難
[00:34:53.000 --> 00:34:55.000]  很多事情都說不出來
[00:34:55.000 --> 00:34:57.000]  但這些事情要過去
[00:34:57.000 --> 00:35:00.000]  唯有救恩永遠常存
[00:35:00.000 --> 00:35:03.000]  唯有神的保守永遠常存
[00:35:03.000 --> 00:35:05.000]  當我們仍持守神裏面
[00:35:05.000 --> 00:35:08.000]  我們知道生命將盡
[00:35:08.000 --> 00:35:11.000]  但盼望就在那裏開始
[00:35:11.000 --> 00:35:13.000]  啟示錄讓我們看到
[00:35:13.000 --> 00:35:15.000]  地上的災難是今天
[00:35:15.000 --> 00:35:19.000]  但同時我們在天上已經有這個獎賞
[00:35:19.000 --> 00:35:23.000]  有這個榮耀在當中
[00:35:23.000 --> 00:35:27.000]  現在保佑的羔羊親自牧羊的地
[00:35:27.000 --> 00:35:31.000]  令牠們生命水的存活
[00:35:31.000 --> 00:35:34.000]  所以在地上有困難
[00:35:34.000 --> 00:35:36.000]  但在天上的福樂
[00:35:36.000 --> 00:35:38.000]  就讓我們看到不算什麼
[00:35:38.000 --> 00:35:40.000]  這不是講將來
[00:35:40.000 --> 00:35:42.000]  第七章不是講將來
[00:35:42.000 --> 00:35:44.000]  是講現在
[00:35:44.000 --> 00:35:46.000]  現在是兩個圖畫
[00:35:46.000 --> 00:35:48.000]  地上我今天受苦
[00:35:48.000 --> 00:35:52.000]  但同時讓人看到我們在天上
[00:35:52.000 --> 00:35:54.000]  有神的保守
[00:35:54.000 --> 00:35:57.000]  所以今天我們在啟示裏面
[00:35:57.000 --> 00:35:59.000]  盼望神祝福我們
[00:35:59.000 --> 00:36:02.000]  無論我們經歷什麼困難
[00:36:02.000 --> 00:36:04.000]  我們有神的保守
[00:36:04.000 --> 00:36:07.000]  我們已經得到祂的安慰
[00:36:07.000 --> 00:36:09.000]  我們同心祈禱
[00:36:09.000 --> 00:36:11.000]  七主我們感謝祢
[00:36:11.000 --> 00:36:13.000]  我們在人生裏面有很多
[00:36:13.000 --> 00:36:17.000]  遇到經歷是不想有的
[00:36:17.000 --> 00:36:20.000]  無論是生活上或是宅病
[00:36:20.000 --> 00:36:22.000]  或是社會上
[00:36:22.000 --> 00:36:25.000]  甚至很多宣教士因為見證祢
[00:36:25.000 --> 00:36:30.000]  而遭遇很多困難甚至犧牲
[00:36:30.000 --> 00:36:33.000]  但主祢所看到的不是這些
[00:36:33.000 --> 00:36:35.000]  是我們已經得到榮耀
[00:36:35.000 --> 00:36:37.000]  得到盼望
[00:36:37.000 --> 00:36:39.000]  求主幫助我們
[00:36:39.000 --> 00:36:42.000]  讓我們得力去經歷這個災難
[00:36:42.000 --> 00:36:44.000]  雖然我們沒有離開災難的現場
[00:36:44.000 --> 00:36:46.000]  但有主祢的同在
[00:36:46.000 --> 00:36:48.000]  以致我們可以漫步前進
[00:36:48.000 --> 00:36:50.000]  求主與我們同在
[00:36:50.000 --> 00:36:52.000]  我們持守這個道
[00:36:52.000 --> 00:36:53.000]  我們不會改變
[00:36:53.000 --> 00:36:54.000]  不會因為這樣而妥協
[00:36:54.000 --> 00:36:57.000]  不會因為這樣而放棄永恆的價值
[00:36:57.000 --> 00:36:59.000]  我們祈禱奉主名求
[00:36:59.000 --> 00:37:01.000]  我們祈禱奉主名求
[00:37:01.000 --> 00:37:04.000]  (字幕由 Amara.org 社群提供)

