
[00:00:00.000 --> 00:00:08.380]  今天的題目是教會的誕生
[00:16:34.880 --> 00:16:39.320]  作我的見證」
[00:16:39.320 --> 00:16:41.960]  當然你未必知道地方在哪裡
[00:16:41.960 --> 00:16:42.840]  但我想告訴你
[00:16:42.840 --> 00:16:45.720]  這個地方是一直擴展的
[00:16:45.720 --> 00:16:48.120]  一直出去的
[00:16:48.120 --> 00:16:49.280]  沒有回頭
[00:16:49.280 --> 00:16:50.200]  是一直去
[00:16:50.200 --> 00:16:52.320]  由耶路撒冷
[00:16:52.320 --> 00:16:53.400]  猶太全地
[00:16:53.400 --> 00:16:54.520]  撒瑪利亞
[00:16:54.520 --> 00:16:57.200]  直到地極
[00:16:57.200 --> 00:17:00.600]  這是耶穌的大使命
[00:17:00.600 --> 00:17:03.400]  耶穌很想我們將福音傳開
[00:17:03.400 --> 00:17:06.680]  一直去到最遠
[00:17:06.680 --> 00:17:11.040]  這是哪一家教會的網頁呢?
[00:17:11.040 --> 00:17:13.320]  使命贈信會的網頁
[00:17:13.320 --> 00:17:16.120]  究竟我們使命贈信會
[00:17:16.120 --> 00:17:20.320]  有什麼使命呢?
[00:17:20.320 --> 00:17:22.760]  這是我在外面和別人聊天
[00:17:22.760 --> 00:17:25.000]  或者去教睦同工會的時候
[00:17:25.000 --> 00:17:29.080]  然後他說「使命贈信會有什麼使命呢?」
[00:17:29.080 --> 00:17:31.000]  我每次都說
[00:17:31.000 --> 00:17:32.560]  當然是大使命
[00:17:32.560 --> 00:17:35.480]  傳福音
[00:17:35.480 --> 00:17:38.320]  但我們有沒有一直在做
[00:17:38.320 --> 00:17:41.000]  一定要傳福音的事情呢?
[00:17:41.000 --> 00:17:43.760]  你平時的行事為人
[00:17:43.760 --> 00:17:47.640]  有沒有在做傳福音的事情呢?
[00:17:47.640 --> 00:17:50.520]  另一家教會的程序表
[00:17:50.520 --> 00:17:51.640]  你又可以看看
[00:17:51.640 --> 00:17:53.200]  今天的
[00:17:53.200 --> 00:17:55.400]  這是哪一家教會呢?
[00:17:55.400 --> 00:17:58.360]  這是這家教會
[00:17:58.360 --> 00:18:00.720]  是我們的主人家教會
[00:18:00.720 --> 00:18:02.120]  這是它的程序表
[00:18:02.120 --> 00:18:04.440]  最頂的字是什麼呢?
[00:18:04.440 --> 00:18:05.880]  The Mission
[00:18:05.880 --> 00:18:07.640]  它不知道是不是被我們影響了呢?
[00:18:07.640 --> 00:18:09.040]  應該不是的
[00:18:09.040 --> 00:18:11.160]  每一家教會都有它的mission
[00:18:11.160 --> 00:18:13.840]  而它今天特別
[00:18:13.840 --> 00:18:15.840]  就是特地將The Mission
[00:18:15.840 --> 00:18:18.400]  他們都很想找他們的mission
[00:18:18.400 --> 00:18:20.440]  所以他們今天分享的經文
[00:18:20.440 --> 00:18:23.200]  都是視堂轉
[00:18:23.200 --> 00:18:24.280]  所以它特地拍出來
[00:18:24.280 --> 00:18:27.840]  這家是安提厄的一家教會
[00:18:27.840 --> 00:18:29.680]  他們都在找他們的mission
[00:18:29.680 --> 00:18:33.840]  而他們很懂得善用上帝給他們的教會
[00:18:33.840 --> 00:18:36.640]  他們現在至少租了給四家教會用
[00:18:36.640 --> 00:18:38.800]  而他們有其中一個vision
[00:18:38.800 --> 00:18:40.280]  當我看他們的資料的時候
[00:18:40.280 --> 00:18:42.400]  就是做難民的工作
[00:18:42.400 --> 00:18:44.000]  他很關心難民
[00:18:44.000 --> 00:18:45.960]  所以他現在開放了很多
[00:18:45.960 --> 00:18:48.360]  這個我覺得不是每一家教會都做得到的
[00:18:48.360 --> 00:18:49.800]  為什麼呢?
[00:18:49.800 --> 00:18:52.320]  因為難民始終學識沒那麼高
[00:18:52.320 --> 00:18:54.080]  可能文化沒那麼好
[00:18:54.080 --> 00:18:56.680]  所以有時會弄髒地方
[00:18:56.680 --> 00:18:59.400]  所以你看下面的地氈
[00:18:59.400 --> 00:19:01.400]  他們說兩年前
[00:19:01.400 --> 00:19:03.440]  我們進來的時候
[00:19:03.440 --> 00:19:05.080]  很乾淨的
[00:19:05.080 --> 00:19:07.960]  現在什麼污漬你都找得到
[00:19:07.960 --> 00:19:10.720]  我那天下午
[00:19:10.720 --> 00:19:11.920]  第二天回來的時候
[00:19:11.920 --> 00:19:14.160]  晚上走的時候已經很肉赤了
[00:19:14.160 --> 00:19:17.920]  他們在練習我們三角很漂亮的鋼琴
[00:19:17.920 --> 00:19:19.240]  每次他們練習
[00:19:19.240 --> 00:19:20.480]  他們的練習其實是
[00:19:20.480 --> 00:19:21.840]  bling blang 這樣
[00:19:21.840 --> 00:19:23.120]  我一彈一下
[00:19:23.120 --> 00:19:24.000]  我就赤一赤
[00:19:24.000 --> 00:19:24.720]  一彈一下
[00:19:24.720 --> 00:19:26.040]  我就赤一赤
[00:19:26.040 --> 00:19:27.920]  然後就哇 上面很開心
[00:19:27.920 --> 00:19:31.680]  因為他們搞很多免費的community dinner
[00:19:31.680 --> 00:19:34.160]  還要問你有沒有敏感
[00:19:34.160 --> 00:19:35.560]  吃不吃素這樣的
[00:19:35.560 --> 00:19:36.720]  哇 很take care
[00:19:36.720 --> 00:19:38.080]  全部免費的
[00:19:38.080 --> 00:19:39.480]  然後第二天回去
[00:19:39.480 --> 00:19:41.040]  哇 真是髒了
[00:19:41.040 --> 00:19:43.480]  我要在地上收拾車釐子
[00:19:43.480 --> 00:19:45.040]  然後幫他們一點點清潔
[00:19:45.040 --> 00:19:46.920]  我也是一點點的
[00:19:46.920 --> 00:19:50.120]  但是他們情願再請人去做清潔
[00:19:50.120 --> 00:19:52.480]  都要去為難民工作
[00:19:52.480 --> 00:19:54.520]  他們剛剛今天程序表都再說
[00:19:54.520 --> 00:19:55.360]  很感恩
[00:19:55.360 --> 00:19:57.280]  他們又和政府合作
[00:19:57.280 --> 00:19:58.360]  有一個叫做什麼
[00:19:58.360 --> 00:20:01.880]  make more room的計劃
[00:20:01.880 --> 00:20:03.080]  他們又成功了
[00:20:03.080 --> 00:20:04.880]  所以他們又再善用教會
[00:20:04.880 --> 00:20:05.760]  這個是好的
[00:20:05.760 --> 00:20:08.400]  因為他們善用教會
[00:20:08.400 --> 00:20:10.680]  教會是應該不斷擴展
[00:20:10.680 --> 00:20:14.720]  每間教會應該有它自己的使命
[00:20:14.720 --> 00:20:17.360]  但是我們自己呢
[00:20:17.360 --> 00:20:19.480]  我們自己呢
[00:20:19.480 --> 00:20:22.800]  你有沒有幫助福音擴展呢
[00:20:22.800 --> 00:20:23.960]  如果說地域
[00:20:23.960 --> 00:20:26.920]  可以說耶路撒冷
[00:20:26.920 --> 00:20:28.520]  你的耶路撒冷
[00:20:28.520 --> 00:20:30.880]  可能是香港
[00:20:30.880 --> 00:20:33.000]  可能是印尼
[00:20:33.000 --> 00:20:34.600]  可能是馬來西亞
[00:20:34.600 --> 00:20:36.760]  可能是中國
[00:20:36.760 --> 00:20:40.360]  上帝給了你的耶路撒冷在那裡
[00:20:40.360 --> 00:20:43.040]  但是你和我都有上帝的恩典和心意
[00:20:43.040 --> 00:20:45.920]  擺了你去猶太
[00:20:45.920 --> 00:20:47.480]  全地
[00:20:47.480 --> 00:20:49.480]  就是擺了你在Richmond
[00:20:49.480 --> 00:20:51.040]  在Burnaby
[00:20:51.040 --> 00:20:52.600]  在Vancouver
[00:20:52.600 --> 00:20:54.400]  在Sherry
[00:20:54.400 --> 00:20:56.680]  擺了你在這裡
[00:20:56.680 --> 00:20:57.960]  有沒有心意呢
[00:20:57.960 --> 00:21:00.760]  你猜上帝有沒有心意呢
[00:21:00.760 --> 00:21:02.400]  有沒有心意呢
[00:21:02.400 --> 00:21:05.200]  你就經常很感恩說
[00:21:05.200 --> 00:21:07.240]  當這幾天很熱的時候
[00:21:07.240 --> 00:21:09.720]  你就很喜歡看香港的新聞
[00:21:09.720 --> 00:21:12.280]  啊~香港融了啦
[00:21:12.280 --> 00:21:14.640]  我們有很大恩典啦
[00:21:14.640 --> 00:21:15.200]  是吧
[00:21:15.200 --> 00:21:18.040]  你有很多恩典哦
[00:21:18.040 --> 00:21:18.840]  但是你有沒有想過
[00:21:18.840 --> 00:21:21.360]  為什麼上帝抽了你
[00:21:21.360 --> 00:21:24.400]  給了你這麼大的恩典呢
[00:21:24.400 --> 00:21:28.120]  會不會有上帝有他的心意呢
[00:21:28.120 --> 00:21:29.680]  我相信有的
[00:21:29.680 --> 00:21:30.600]  直到地結
[00:21:30.600 --> 00:21:34.440]  可能就是在說海外的宣教
[00:21:34.440 --> 00:21:38.560]  如果說到這個地方溫哥華
[00:21:38.560 --> 00:21:40.000]  溫哥華
[00:21:40.000 --> 00:21:41.200]  啊?
[00:21:41.200 --> 00:21:42.440]  溫哥華
[00:21:42.440 --> 00:21:43.280]  我想問溫哥華
[00:21:43.280 --> 00:21:46.920]  還有沒有做福音工作啊
[00:21:46.920 --> 00:21:48.880]  有沒有啊?
[00:21:48.880 --> 00:21:49.960]  有
[00:21:49.960 --> 00:21:52.160]  多謝你們這麼肯定
[00:21:52.160 --> 00:21:55.400]  當我幾年前去多倫多港島的時候
[00:21:55.400 --> 00:21:56.880]  去了幾個教會
[00:21:56.880 --> 00:21:58.720]  幾個教會都說
[00:21:58.720 --> 00:22:00.160]  女傳道
[00:22:00.160 --> 00:22:02.120]  不要去溫哥華
[00:22:02.120 --> 00:22:04.000]  來多倫多吧
[00:22:04.000 --> 00:22:05.040]  溫哥華
[00:22:05.040 --> 00:22:06.200]  沒得做了
[00:22:06.200 --> 00:22:08.400]  那些牧者好像在做生意似的
[00:22:08.400 --> 00:22:09.600]  那幾個都是牧者來的
[00:22:09.600 --> 00:22:10.040]  一起說
[00:22:10.040 --> 00:22:12.080]  沒得做了
[00:22:12.080 --> 00:22:13.040]  然後我說是嗎
[00:22:13.040 --> 00:22:14.160]  因為那時候我都不懂
[00:22:14.160 --> 00:22:14.640]  我不知道
[00:22:14.640 --> 00:22:16.240]  我不懂拼他
[00:22:16.240 --> 00:22:17.160]  他說沒得做
[00:22:17.160 --> 00:22:19.640]  我說看上帝帶領吧
[00:22:19.640 --> 00:22:22.360]  然後去到美國三藩市
[00:22:22.360 --> 00:22:24.320]  又去了兩家教會港島
[00:22:24.320 --> 00:22:24.960]  他又說
[00:22:24.960 --> 00:22:26.520]  女神
[00:22:26.520 --> 00:22:28.280]  不要去溫哥華
[00:22:28.280 --> 00:22:29.680]  沒得做啊
[00:22:29.680 --> 00:22:31.440]  然後我說為什麼沒得做啊
[00:22:31.440 --> 00:22:35.280]  他說一池死水啊
[00:22:35.280 --> 00:22:40.360]  他用這四個字形容我們溫哥華的教會哦
[00:22:40.360 --> 00:22:41.640]  他們都會聽的
[00:22:41.640 --> 00:22:43.440]  我不用剪的
[00:22:43.440 --> 00:22:46.200]  因為他們說我們一池死水
[00:22:46.200 --> 00:22:50.120]  他說我在那裡牧了會一段時間
[00:22:50.120 --> 00:22:51.000]  沒得做啊
[00:22:51.000 --> 00:22:52.480]  一池死水啊
[00:22:52.480 --> 00:22:53.680]  我心想不是哦
[00:22:53.680 --> 00:22:56.240]  我知道有幾家教會做得很好
[00:22:56.240 --> 00:22:58.640]  人數不斷升的哦
[00:22:58.640 --> 00:23:02.320]  不是你說的那樣一池死水的
[00:23:02.320 --> 00:23:05.960]  結果上個月看新聞
[00:23:05.960 --> 00:23:07.480]  有個新聞這樣說
[00:23:07.480 --> 00:23:10.000]  他說南華早報
[00:23:10.000 --> 00:23:12.720]  2018年有個報道
[00:23:12.720 --> 00:23:18.080]  他說隨著香港社會政治經濟的變化
[00:23:18.080 --> 00:23:21.320]  香港又再湧現移民潮
[00:23:21.320 --> 00:23:22.800]  以加拿大為例
[00:23:22.800 --> 00:23:25.640]  去年申請去加拿大的人
[00:23:25.640 --> 00:23:28.920]  是高達1561人
[00:23:28.920 --> 00:23:33.520]  他說過去那一年就升了30%
[00:23:33.520 --> 00:23:36.600]  過去六年一路不斷升
[00:23:36.600 --> 00:23:38.000]  但其實嚴格來說
[00:23:38.000 --> 00:23:40.200]  這個不應該叫移民潮
[00:23:40.200 --> 00:23:41.560]  應該叫什麼
[00:23:41.560 --> 00:23:43.400]  回流潮
[00:23:43.400 --> 00:23:50.880]  因為他說原來在香港擁有加拿大國籍的人
[00:23:50.880 --> 00:23:53.960]  你猜排第幾啊
[00:23:53.960 --> 00:23:55.560]  排第幾啊
[00:23:55.560 --> 00:23:56.840]  有人說一有人說二
[00:23:56.840 --> 00:24:01.480]  你覺得最多外籍人士是哪個國家在香港
[00:24:01.480 --> 00:24:04.280]  菲律賓?
[00:24:04.280 --> 00:24:05.240]  菲律賓是真的挺多的
[00:24:05.240 --> 00:24:07.320]  你去那邊都能看到
[00:24:07.320 --> 00:24:09.120]  是不是啊
[00:24:09.120 --> 00:24:11.640]  原來菲律賓是排第二
[00:24:11.640 --> 00:24:14.720]  加拿大是排第一
[00:24:14.720 --> 00:24:16.160]  原來比菲律賓多
[00:24:16.160 --> 00:24:21.080]  就是擁有加拿大國籍的人在香港
[00:24:21.080 --> 00:24:27.000]  而原來他們說將會至少預計未來幾年
[00:24:27.000 --> 00:24:30.320]  就是2019 2020 2021
[00:24:30.320 --> 00:24:35.200]  這幾年會有五萬個回流回來
[00:24:35.200 --> 00:24:37.920]  他們叫Expect一族
[00:24:37.920 --> 00:24:38.840]  Expect一族
[00:24:38.840 --> 00:24:42.160]  Expect一族
[00:24:42.160 --> 00:24:43.840]  有個這樣的族群
[00:24:43.840 --> 00:24:48.000]  有五萬人會回流回來加拿大
[00:24:48.000 --> 00:24:51.320]  而回流得最多的你知道是誰嗎
[00:24:51.320 --> 00:24:53.880]  就是溫哥華
[00:24:53.880 --> 00:24:58.080]  所以以後我去到哪裡再說不能做呢
[00:24:58.080 --> 00:25:00.080]  我就給他看
[00:25:00.080 --> 00:25:02.920]  如果我們自己都覺得不能做呢
[00:25:02.920 --> 00:25:04.640]  我給你看
[00:25:04.640 --> 00:25:06.400]  其實我們不會覺得不能做的
[00:25:06.400 --> 00:25:09.960]  因為你試一下去Food Court
[00:25:09.960 --> 00:25:11.640]  你試一下去Food Court
[00:25:11.640 --> 00:25:13.520]  你看看誰是基督徒
[00:25:13.520 --> 00:25:15.760]  昨天我去金鐘廊
[00:25:15.760 --> 00:25:17.320]  很多人講廣東話
[00:25:17.320 --> 00:25:20.280]  如果是基督徒就起床
[00:25:20.280 --> 00:25:22.440]  都不知道有沒有兩個
[00:25:22.440 --> 00:25:23.680]  昨天我看到有三個朋友
[00:25:23.680 --> 00:25:25.280]  就是四個
[00:25:25.280 --> 00:25:26.400]  你看到他們沒有祈禱
[00:25:26.400 --> 00:25:28.600]  吃飯就知道不是了
[00:25:28.600 --> 00:25:29.360]  是不是
[00:25:29.360 --> 00:25:32.040]  那就是有得做了
[00:25:32.040 --> 00:25:35.520]  關鍵就是上帝早就把你放在這裡
[00:25:35.520 --> 00:25:37.480]  讓你最熟悉環境
[00:25:37.480 --> 00:25:40.880]  我問你們來了多少年
[00:25:40.880 --> 00:25:42.600]  我來了30年
[00:25:42.600 --> 00:25:44.960]  然後旁邊那個說我40年
[00:25:44.960 --> 00:25:46.480]  然後那個說我41年
[00:25:46.480 --> 00:25:48.080]  你贏了
[00:25:48.080 --> 00:25:49.840]  讓你們留在這裡
[00:25:49.840 --> 00:25:53.440]  享受了這麼多年這麼好的空氣
[00:25:53.440 --> 00:25:54.560]  喝的水
[00:25:54.560 --> 00:25:57.000]  人們說這裡的水是喝到不老的
[00:25:57.000 --> 00:25:58.800]  有防腐劑的
[00:25:58.800 --> 00:26:00.040]  你一回到香港
[00:26:00.040 --> 00:26:01.520]  你說那個人跟我同年紀
[00:26:01.520 --> 00:26:05.440]  我好像他妹妹一樣
[00:26:05.440 --> 00:26:06.000]  是不是
[00:26:06.000 --> 00:26:07.160]  我們享受了這麼多
[00:26:07.160 --> 00:26:09.480]  還有你的下一代
[00:26:09.480 --> 00:26:12.360]  上帝讓你有下一代再下一代
[00:26:12.360 --> 00:26:17.080]  就是想你做完第二代的族群
[00:26:17.080 --> 00:26:20.000]  是我們才有優勢去做到
[00:26:20.000 --> 00:26:24.040]  而教會究竟准不準備好
[00:26:24.040 --> 00:26:27.240]  其實就是看我們每一個人
[00:26:27.240 --> 00:26:29.200]  那時候使徒行傳說
[00:26:29.200 --> 00:26:29.840]  一章一道
[00:26:29.840 --> 00:26:32.720]  甚至他說那時候有很多人聚會
[00:26:32.720 --> 00:26:34.080]  第一次聚會
[00:26:34.080 --> 00:26:35.800]  準備成立一間教會的時候
[00:26:35.800 --> 00:26:36.640]  多少人呢
[00:26:36.640 --> 00:26:42.000]  就是120人
[00:26:42.000 --> 00:26:42.920]  然後有姐妹說
[00:26:42.920 --> 00:26:44.880]  我們教會都有
[00:26:44.880 --> 00:26:45.400]  我們有沒有啊
[00:26:45.400 --> 00:26:48.280]  今天數完
[00:26:48.280 --> 00:26:49.520]  多少個
[00:26:49.520 --> 00:26:51.280]  125
[00:26:51.280 --> 00:26:52.360]  哇
[00:26:52.360 --> 00:26:55.720]  多人過第一間教會
[00:26:55.720 --> 00:26:58.880]  下次再下次我們會說
[00:26:58.880 --> 00:27:01.200]  教會怎麼發展
[00:27:01.200 --> 00:27:04.040]  就是由這120人開始
[00:27:04.040 --> 00:27:04.880]  大約
[00:27:04.880 --> 00:27:07.120]  當天可能也是125人
[00:27:07.120 --> 00:27:08.480]  和我們一樣
[00:27:08.480 --> 00:27:09.880]  但是這125人
[00:27:09.880 --> 00:27:13.800]  如果沒有人的教會
[00:27:13.800 --> 00:27:16.240]  怎麼完成使命呢
[00:27:16.240 --> 00:27:18.280]  這間教會在哪裡
[00:27:18.280 --> 00:27:19.200]  這裡
[00:27:19.200 --> 00:27:23.680]  我給多一個角度你看
[00:27:23.680 --> 00:27:27.920]  我給你看兩個角度
[00:27:27.920 --> 00:27:29.440]  如果在神學上
[00:27:29.440 --> 00:27:32.640]  其實沒有建築物
[00:27:32.640 --> 00:27:35.200]  也可以是教會的
[00:27:35.200 --> 00:27:36.120]  是不是啊
[00:27:36.120 --> 00:27:37.800]  只要有弟兄姐妹的愛
[00:27:37.800 --> 00:27:39.320]  就有教會的
[00:27:39.320 --> 00:27:41.040]  所以昨天回人外團
[00:27:41.040 --> 00:27:45.400]  我有個很感動聽到
[00:27:45.400 --> 00:27:46.280]  就是有弟兄說
[00:27:46.280 --> 00:27:46.480]  哎呀
[00:27:46.480 --> 00:27:49.400]  有時我做事都有些失落
[00:27:49.400 --> 00:27:51.640]  但是他說很感受到
[00:27:51.640 --> 00:27:54.320]  教會弟兄姐妹的愛
[00:27:54.320 --> 00:27:58.760]  這個就是教會和公司不同
[00:27:58.760 --> 00:28:00.880]  公司如果做錯事
[00:28:00.880 --> 00:28:03.200]  有人會記住你做錯事
[00:28:03.200 --> 00:28:06.400]  有人會記住你什麼時候做錯事
[00:28:06.400 --> 00:28:07.680]  剛剛前幾天才有人
[00:28:07.680 --> 00:28:08.760]  有個弟兄跟我分享
[00:28:08.760 --> 00:28:11.760]  就說開頭的同事以為很好的
[00:28:11.760 --> 00:28:13.280]  誰知道一有什麼事
[00:28:13.280 --> 00:28:14.280]  哇
[00:28:14.280 --> 00:28:14.920]  就反轉
[00:28:14.920 --> 00:28:15.680]  不知道是什麼肚子
[00:28:15.680 --> 00:28:17.280]  就不知道是什麼了
[00:28:17.280 --> 00:28:19.280]  然後可以挖回你的東西
[00:28:19.280 --> 00:28:19.640]  哇
[00:28:19.640 --> 00:28:21.000]  你什麼時候什麼什麼
[00:28:21.000 --> 00:28:21.800]  又做漏東西
[00:28:21.800 --> 00:28:23.320]  又做錯事
[00:28:23.320 --> 00:28:24.280]  然後他就反擊了
[00:28:24.280 --> 00:28:26.640]  原來他也不是善男信女
[00:28:26.640 --> 00:28:28.640]  他也記住了別人的壞事
[00:28:28.640 --> 00:28:30.480]  那些人為了要自保
[00:28:30.480 --> 00:28:35.520]  然後就記住了你做錯了什麼壞事
[00:28:35.520 --> 00:28:36.480]  但是他說
[00:28:36.480 --> 00:28:40.200]  教會他感受到的就是愛
[00:28:40.200 --> 00:28:43.240]  這個就是公司和教會的分別
[00:28:43.240 --> 00:28:46.560]  公司是不需要跟你說愛的
[00:28:46.560 --> 00:28:47.760]  我做老闆的時候
[00:28:47.760 --> 00:28:48.800]  我要炒那個人
[00:28:48.800 --> 00:28:50.040]  我跟他說
[00:28:50.040 --> 00:28:51.000]  我說你做什麼
[00:28:51.000 --> 00:28:53.800]  你知不知道為什麼要炒你
[00:28:53.800 --> 00:28:54.560]  他說你不炒我
[00:28:54.560 --> 00:28:56.720]  我都想辭職了
[00:28:56.720 --> 00:28:57.640]  我說為什麼
[00:28:57.640 --> 00:28:59.600]  他說我做得不開心
[00:28:59.600 --> 00:29:01.080]  我說現在做什麼
[00:29:01.080 --> 00:29:01.720]  我做老闆
[00:29:01.720 --> 00:29:04.840]  我給錢是要你開心
[00:29:04.840 --> 00:29:07.600]  有這麼大的損功的嗎
[00:29:07.600 --> 00:29:08.280]  我做老闆
[00:29:08.280 --> 00:29:08.800]  我給錢你
[00:29:08.800 --> 00:29:10.560]  然後就是想你開心
[00:29:10.560 --> 00:29:13.200]  哪有這種邏輯的
[00:29:13.200 --> 00:29:14.320]  我做老闆
[00:29:14.320 --> 00:29:15.080]  我給錢你
[00:29:15.080 --> 00:29:16.800]  就是想你幫我解決問題
[00:29:16.800 --> 00:29:18.160]  你幫不了我解決問題
[00:29:18.160 --> 00:29:21.360]  我才解決你
[00:29:21.360 --> 00:29:26.600]  但是弟兄姊妹不是這樣的
[00:29:26.600 --> 00:29:28.120]  教會就是這樣
[00:29:28.120 --> 00:29:28.800]  我在這兩年
[00:29:28.800 --> 00:29:29.920]  我學了很多東西
[00:29:29.920 --> 00:29:31.680]  剛剛這個星期
[00:29:31.680 --> 00:29:33.200]  大家等一下走之前
[00:29:33.200 --> 00:29:38.360]  我想你出來參觀一下這些東西
[00:29:38.360 --> 00:29:40.560]  參觀一下前面
[00:29:40.560 --> 00:29:42.600]  平時一部電腦而已
[00:29:42.600 --> 00:29:43.720]  今天一部電腦
[00:29:43.720 --> 00:29:45.400]  下面一部電腦
[00:29:45.400 --> 00:29:47.160]  還有兩個年輕人在那裡
[00:29:47.160 --> 00:29:51.720]  再要多插這個projector
[00:29:51.720 --> 00:29:52.800]  為什麼
[00:29:52.800 --> 00:29:54.040]  就是因為上面那部
[00:29:54.040 --> 00:29:58.200]  本身的projector拿去整
[00:29:58.200 --> 00:29:59.880]  我一個小傳道
[00:29:59.880 --> 00:30:00.720]  我就說
[00:30:00.720 --> 00:30:02.000]  和弟兄姊妹
[00:30:02.000 --> 00:30:03.240]  不如這樣吧
[00:30:03.240 --> 00:30:04.880]  不要用了
[00:30:04.880 --> 00:30:05.720]  簡單點
[00:30:05.720 --> 00:30:07.040]  印紙就可以了
[00:30:07.040 --> 00:30:10.040]  第一代教會都沒有projector的了
[00:30:10.040 --> 00:30:12.680]  都是這樣擴展
[00:30:12.680 --> 00:30:13.600]  我當然
[00:30:13.600 --> 00:30:18.720]  我是想確保所有東西都順利進行
[00:30:18.720 --> 00:30:19.560]  因為可以
[00:30:19.560 --> 00:30:21.560]  事但一樣東西都可以
[00:30:21.560 --> 00:30:23.280]  令它不順利的
[00:30:23.280 --> 00:30:24.720]  我們試了很多次
[00:30:24.720 --> 00:30:27.440]  不順利的事情發生過
[00:30:27.440 --> 00:30:28.600]  但是接著
[00:30:28.600 --> 00:30:30.480]  很感恩
[00:30:30.480 --> 00:30:32.040]  崇拜部的弟兄
[00:30:32.040 --> 00:30:32.680]  他說
[00:30:32.680 --> 00:30:34.000]  試一下吧
[00:30:34.000 --> 00:30:35.960]  給他們信心
[00:30:35.960 --> 00:30:38.200]  我聽到
[00:30:38.200 --> 00:30:39.080]  是哦
[00:30:39.080 --> 00:30:39.720]  其實就是
[00:30:39.720 --> 00:30:40.800]  反過來說
[00:30:40.800 --> 00:30:44.320]  女傳道對你們沒有信心
[00:30:44.320 --> 00:30:45.480]  是不是
[00:30:45.480 --> 00:30:46.040]  那就是說
[00:30:46.040 --> 00:30:46.440]  哦
[00:30:46.440 --> 00:30:47.600]  我怕你搞不定
[00:30:47.600 --> 00:30:51.120]  我想確保順暢
[00:30:51.120 --> 00:30:53.120]  就不要試
[00:30:53.120 --> 00:30:54.960]  但是今天回來
[00:30:54.960 --> 00:30:55.640]  我一路很害怕
[00:30:55.640 --> 00:30:57.320]  我很早就拿了東西過來
[00:30:57.320 --> 00:30:59.360]  然後他們整
[00:30:59.360 --> 00:31:00.600]  11點
[00:31:00.600 --> 00:31:00.800]  不是
[00:31:00.800 --> 00:31:01.320]  sorry
[00:31:01.320 --> 00:31:03.440]  是11點29分
[00:31:03.440 --> 00:31:05.080]  整好了
[00:31:05.080 --> 00:31:06.800]  中間還要拍不同的按鈕
[00:31:06.800 --> 00:31:09.080]  這些一看到我暈倒在那裡
[00:31:09.080 --> 00:31:10.680]  你自己出來看看就知道了
[00:31:10.680 --> 00:31:12.680]  因此各有不同
[00:31:12.680 --> 00:31:15.080]  我學什麼都不懂
[00:31:15.080 --> 00:31:16.720]  他們中間要switch一些按鈕
[00:31:16.720 --> 00:31:18.720]  然後才可以飛來飛去
[00:31:18.720 --> 00:31:22.520]  我們用這部電腦和兩部電腦
[00:31:22.520 --> 00:31:25.520]  這個組合和我去TVB看的差不多
[00:31:25.520 --> 00:31:26.400]  在TVB做訪問
[00:31:26.400 --> 00:31:28.880]  他們都是很複雜的
[00:31:28.880 --> 00:31:31.880]  但是這件事教會了我
[00:31:31.880 --> 00:31:34.880]  我們對人都有信任
[00:31:34.880 --> 00:31:36.720]  是會有漏洞的
[00:31:36.720 --> 00:31:37.840]  一間公司都有漏洞
[00:31:37.840 --> 00:31:41.200]  何況你們全部是義工
[00:31:41.200 --> 00:31:44.920]  你們全部只是放個心出來而已
[00:31:44.920 --> 00:31:49.120]  我想這個就是教會和公司不同
[00:31:49.120 --> 00:31:52.240]  這120個人
[00:31:52.240 --> 00:31:54.880]  有部分在這裡
[00:31:54.880 --> 00:31:55.880]  這個我不記得上個星期
[00:31:55.880 --> 00:31:57.680]  還是再上個星期拍的
[00:31:57.680 --> 00:32:02.120]  教會之後能否擴展
[00:32:02.120 --> 00:32:06.000]  就要看我們
[00:32:06.000 --> 00:32:08.200]  面前一定會有危機的
[00:32:08.200 --> 00:32:09.280]  每一間教會
[00:32:09.280 --> 00:32:10.200]  每一個地方
[00:32:10.200 --> 00:32:12.720]  每一個角落都會有問題
[00:32:12.720 --> 00:32:16.120]  有人說有人的地方就會有問題
[00:32:16.120 --> 00:32:17.560]  我們還要面對著
[00:32:17.560 --> 00:32:19.320]  好像初代教會那樣
[00:32:19.320 --> 00:32:21.120]  內憂外患可能
[00:32:21.120 --> 00:32:24.920]  內憂就是我們自己都不夠地方
[00:32:24.920 --> 00:32:27.960]  這是一個憂慮
[00:32:27.960 --> 00:32:30.240]  我們不知道怎麼解決
[00:32:30.240 --> 00:32:32.040]  這是困難
[00:32:32.040 --> 00:32:33.480]  外患就是外面的
[00:32:33.480 --> 00:32:36.840]  無論是政府的條例
[00:32:36.840 --> 00:32:41.280]  很多東西對基督教都是不利的
[00:32:41.280 --> 00:32:42.680]  一定有危機
[00:32:42.680 --> 00:32:46.120]  但我很喜歡危機這兩個字
[00:32:46.120 --> 00:32:47.560]  危即是什麼?
[00:32:47.560 --> 00:32:50.320]  Danger 危險
[00:32:50.320 --> 00:32:53.360]  但有危就有機
[00:32:53.360 --> 00:32:57.000]  Opportunity Chance
[00:32:57.000 --> 00:33:00.600]  如果你能夠將危機應付得好
[00:33:00.600 --> 00:33:02.000]  這個變成機會
