
[00:00:00.000 --> 00:00:05.480]  好 等一會讓我們在聆聽主導的意思
[00:23:55.080 --> 00:24:00.080]  但以你訓練到最後階段的時候
[00:24:00.080 --> 00:24:03.080]  我們知道他有獨特的能力
[00:24:03.080 --> 00:24:05.080]  甚至在先前利布加尼沙皇
[00:24:05.080 --> 00:24:07.080]  訓練的時候進行了一些詢問
[00:24:07.080 --> 00:24:10.080]  他發現到利布加尼沙皇
[00:24:10.080 --> 00:24:14.080]  發現到但以你能解釋意象的能力
[00:24:14.080 --> 00:24:17.080]  遠超其他人十倍之多
[00:24:17.080 --> 00:24:23.080]  遠遠勝過其他人能解釋意象的能力
[00:24:23.080 --> 00:24:26.080]  但以你可以說
[00:24:26.080 --> 00:24:30.080]  同樣不單止是利布加尼沙皇的皇權頂峰時間
[00:24:30.080 --> 00:24:34.080]  也是但以你侍奉的頂峰時間
[00:24:35.080 --> 00:24:38.080]  他有這個特權
[00:24:38.080 --> 00:24:40.080]  有這個特別的能力
[00:24:40.080 --> 00:24:42.080]  在這個情況下
[00:24:42.080 --> 00:24:45.080]  他會不會自高
[00:24:45.080 --> 00:24:49.080]  或者他那種氣焰就會高漲呢?
[00:24:49.080 --> 00:24:54.080]  認為自己的成功就是自己所得的呢?
[00:24:54.080 --> 00:24:57.080]  還是歸功於這位賜予的神呢?
[00:24:57.080 --> 00:24:59.080]  換句話來說
[00:24:59.080 --> 00:25:03.080]  轉到利布加尼沙皇身上也一樣
[00:25:03.080 --> 00:25:07.080]  現在你準備要聽這個夢的解釋
[00:25:07.080 --> 00:25:08.080]  沒錯
[00:25:08.080 --> 00:25:12.080]  在這一刻你是進入到人生的巔峰
[00:25:12.080 --> 00:25:17.080]  皇權的極度膨脹成功的狀態
[00:25:17.080 --> 00:25:24.080]  我一會兒會說一些利布加尼沙皇的皇朝發展歷史
[00:25:24.080 --> 00:25:27.080]  你會發現到他的皇朝成功
[00:25:27.080 --> 00:25:31.080]  可以說是進入到一個巔峰的狀態
[00:25:31.080 --> 00:25:36.080]  但是利布加尼沙皇會不會因為這個緣故
[00:25:36.080 --> 00:25:42.080]  而漠視了賜予你皇權的上帝呢?
[00:25:42.080 --> 00:25:48.080]  這就是向一個外邦的人所傳的重要訊息
[00:25:48.080 --> 00:25:54.080]  外邦的人哪有耶和華神這個神
[00:25:54.080 --> 00:25:57.080]  或者天上的神這個觀念呢?
[00:25:57.080 --> 00:26:03.080]  利布加尼沙皇有很多神的觀念
[00:26:03.080 --> 00:26:07.080]  即使他認為有這麼多神
[00:26:07.080 --> 00:26:10.080]  他會不會認為這是自己的成功呢?
[00:26:10.080 --> 00:26:14.080]  這個天下是我親手打造的呢?
[00:26:14.080 --> 00:26:19.080]  還是有一個主宰在這裡呢?
[00:26:19.080 --> 00:26:20.080]  但以你的工作
[00:26:20.080 --> 00:26:23.080]  就要將利布加尼沙皇的觀念
[00:26:23.080 --> 00:26:28.080]  由自己以至其他眾神之神
[00:26:28.080 --> 00:26:31.080]  轉移到天上的獨一無二的神
[00:26:31.080 --> 00:26:33.080]  上帝就要他做這份工作
[00:26:33.080 --> 00:26:35.080]  這份工作絕對不容易
[00:26:35.080 --> 00:26:43.080]  因為這份工作帶來一些很難堪的發展過程
[00:26:43.080 --> 00:26:45.080]  但以你呢?
[00:26:45.080 --> 00:26:47.080]  如何取捨呢?
[00:26:47.080 --> 00:26:50.080]  不過我們用這裏停一停去想一想
[00:26:50.080 --> 00:26:53.080]  今天很多時候我們作為神的子民
[00:26:53.080 --> 00:26:54.080]  或者作為基督徒
[00:26:54.080 --> 00:26:57.080]  很容易跌入一個陷阱
[00:26:57.080 --> 00:27:00.080]  亦都是我們自己種出來的
[00:27:00.080 --> 00:27:04.080]  我們認為自己好像神一樣
[00:27:04.080 --> 00:27:08.080]  所以都是我自己能力造出來的
[00:27:08.080 --> 00:27:10.080]  我找到一份工作收入好
[00:27:10.080 --> 00:27:11.080]  找到一個職位
[00:27:11.080 --> 00:27:13.080]  這個職位很好
[00:27:13.080 --> 00:27:17.080]  不用做到好像出糧等等的工作
[00:27:17.080 --> 00:27:19.080]  你認為可能是自己的運氣
[00:27:19.080 --> 00:27:22.080]  可能是自己的能力
[00:27:22.080 --> 00:27:24.080]  覺得一切是自己
[00:27:24.080 --> 00:27:26.080]  我們作為基督徒
[00:27:26.080 --> 00:27:31.080]  我們以為自己掌管我們的生命生活
[00:27:31.080 --> 00:27:33.080]  甚至掌管自己的健康
[00:27:33.080 --> 00:27:38.080]  掌管自己的前途
[00:27:38.080 --> 00:27:39.080]  但大姐妹
[00:27:39.080 --> 00:27:43.080]  是不是真的你自己可以做得到?
[00:27:43.080 --> 00:27:45.080]  你知不知道這個世界
[00:27:45.080 --> 00:27:48.080]  撒旦魔鬼最喜歡做的事是什麼?
[00:27:48.080 --> 00:27:52.080]  就是把你的鞋子拆得亮一亮
[00:27:52.080 --> 00:27:55.080]  當你的鞋子拆得亮的時候
[00:27:55.080 --> 00:28:00.080]  你就越來越忘記上帝
[00:28:00.080 --> 00:28:05.080]  什麼時候的人會對上帝更敏感
[00:28:05.080 --> 00:28:08.080]  更加留心呢?
[00:28:08.080 --> 00:28:09.080]  人就是這樣犯賤
[00:28:09.080 --> 00:28:13.080]  就是當你跌倒的時候
[00:28:13.080 --> 00:28:15.080]  你不跌倒
[00:28:15.080 --> 00:28:18.080]  你就不知道自己的軟弱
[00:28:18.080 --> 00:28:24.080]  就等同於我小時候跌倒右腳
[00:28:24.080 --> 00:28:26.080]  右腳沒有力氣
[00:28:26.080 --> 00:28:29.080]  所以你看到很多時候我站著
[00:28:29.080 --> 00:28:35.080]  右腳是定在那裡
[00:28:35.080 --> 00:28:36.080]  你覺得自己很平靜
[00:28:36.080 --> 00:28:38.080]  覺得自己沒問題
[00:28:38.080 --> 00:28:41.080]  一上樓梯你就知道了
[00:28:41.080 --> 00:28:42.080]  一上樓梯
[00:28:42.080 --> 00:28:44.080]  哪隻腳有力哪隻腳沒有力
[00:28:44.080 --> 00:28:48.080]  所以我上樓梯要抓著欄杆上樓
[00:28:48.080 --> 00:28:51.080]  不是因為年紀大這麼簡單
[00:28:51.080 --> 00:28:57.080]  控制不了腳突然間沒力
[00:28:57.080 --> 00:28:59.080]  吃藥沒用的
[00:28:59.080 --> 00:29:01.080]  沒藥醫的
[00:29:01.080 --> 00:29:04.080]  等年紀大了到時關節要換
[00:29:04.080 --> 00:29:06.080]  不奇怪
[00:29:06.080 --> 00:29:08.080]  在這種情況下
[00:29:08.080 --> 00:29:10.080]  是不是我就要賴上帝呢?
[00:29:10.080 --> 00:29:11.080]  上帝因為我年輕
[00:29:11.080 --> 00:29:12.080]  在巴士跌了下來
[00:29:12.080 --> 00:29:14.080]  怎麼跌成這樣呢?
[00:29:14.080 --> 00:29:20.080]  還是上帝有些地方要調教呢?
[00:29:20.080 --> 00:29:23.080]  上帝讓我們被管束
[00:29:23.080 --> 00:29:26.080]  不會逾越做物
[00:29:26.080 --> 00:29:30.080]  或者受造者的角色
[00:29:30.080 --> 00:29:34.080]  很多時候是靠我們的軟弱
[00:29:34.080 --> 00:29:39.080]  教徒更可怕的一件事是什麼呢?
[00:29:39.080 --> 00:29:44.080]  神學扭曲來嘗試將自己抬高
[00:29:44.080 --> 00:29:48.080]  如何扭曲呢?
[00:29:48.080 --> 00:29:49.080]  有一句說話
[00:29:49.080 --> 00:29:51.080]  我經常都很困擾的
[00:29:51.080 --> 00:29:53.080]  在基督教會裏聽
[00:29:53.080 --> 00:29:55.080]  尤其是老穆者或基督徒
[00:29:55.080 --> 00:29:58.080]  經常說我們要歸榮耀給神
[00:29:58.080 --> 00:30:05.080]  我們去榮耀主
[00:30:05.080 --> 00:30:09.080]  有沒有問題呢?
[00:30:09.080 --> 00:30:12.080]  你聽了這麼多年
[00:30:12.080 --> 00:30:14.080]  你歸榮耀給神
[00:30:14.080 --> 00:30:16.080]  榮耀主
[00:30:16.080 --> 00:30:18.080]  有什麼問題呢?
[00:30:18.080 --> 00:30:20.080]  我覺得會自我聽到
[00:30:20.080 --> 00:30:23.080]  都有一個問題
[00:30:23.080 --> 00:30:24.080]  如果沒有了我
[00:30:24.080 --> 00:30:27.080]  是不是上帝不會沒有榮耀呢?
[00:30:27.080 --> 00:30:32.080]  會否規缺了神的榮耀呢?
[00:30:32.080 --> 00:30:34.080]  上帝得不到榮耀
[00:30:34.080 --> 00:30:36.080]  我得不到榮耀呢?
[00:30:36.080 --> 00:30:37.080]  所以今天的信徒
[00:30:37.080 --> 00:30:39.080]  扭曲到神效是怎樣呢?
[00:30:39.080 --> 00:30:41.080]  上帝你要祝福我
[00:30:41.080 --> 00:30:42.080]  我越得到祝福
[00:30:42.080 --> 00:30:43.080]  越得到榮耀
[00:30:43.080 --> 00:30:48.080]  就越反映到你是有榮耀
[00:30:48.080 --> 00:30:50.080]  頂尖妹
[00:30:50.080 --> 00:30:51.080]  上帝沒有了你和我
[00:30:51.080 --> 00:30:59.080]  我仍然做得成神的
[00:30:59.080 --> 00:31:00.080]  但以你來到這一刻
[00:31:00.080 --> 00:31:04.080]  就要把這個訊息告訴尼泊爾
[00:31:04.080 --> 00:31:07.080]  當我們讀到這段聖經的時候
[00:31:07.080 --> 00:31:10.080]  給我們一個很清楚的警告
[00:31:10.080 --> 00:31:13.080]  不要想著自己有什麼好
[00:31:13.080 --> 00:31:17.080]  就是自己的能力
[00:31:17.080 --> 00:31:18.080]  我有能力
[00:31:18.080 --> 00:31:20.080]  所以我會得到成功
[00:31:20.080 --> 00:31:22.080]  我的成功就等同於上帝的成功
[00:31:22.080 --> 00:31:26.080]  你的失敗可能也是上帝的成功
[00:31:26.080 --> 00:31:28.080]  怎樣呢?
[00:31:28.080 --> 00:31:30.080]  你能夠認罪悔改
[00:31:30.080 --> 00:31:34.080]  在失敗當中看到你的生命是有負扭的
[00:31:34.080 --> 00:31:37.080]  你可以透過上帝的拯救來歸回
[00:31:37.080 --> 00:31:40.080]  上帝就得到榮耀
[00:31:40.080 --> 00:31:42.080]  不需要你成功
[00:31:42.080 --> 00:31:45.080]  上帝才會得到榮耀
[00:31:45.080 --> 00:31:48.080]  這只是第一部分
[00:31:48.080 --> 00:31:49.080]  但以你在這裡所陳述
[00:31:49.080 --> 00:31:53.080]  第二部分我們可以看到的就是
[00:31:53.080 --> 00:31:56.080]  上帝接下來要做什麼
[00:31:56.080 --> 00:31:59.080]  在尼泊爾隔離的殺亡身上
[00:31:59.080 --> 00:32:03.080]  讓他可以改變過來呢?
[00:32:03.080 --> 00:32:05.080]  原來他做了一件事
[00:32:05.080 --> 00:32:08.080]  就是以人所鄙視的人
[00:32:08.080 --> 00:32:12.080]  去羞辱鄙視人的人
[00:32:12.080 --> 00:32:14.080]  所以標題是
[00:32:14.080 --> 00:32:17.080]  以人所鄙視的去羞辱人
[00:32:17.080 --> 00:32:19.080]  讓人能夠回轉起來
[00:32:19.080 --> 00:32:22.080]  我們去看看這幾節經文說什麼
[00:32:22.080 --> 00:32:24.080]  第39至43節
[00:32:24.080 --> 00:32:26.080]  我讀吧
[00:32:26.080 --> 00:32:28.080]  你們細心去聽吧
[00:32:28.080 --> 00:32:31.080]  在第39節之前
[00:32:31.080 --> 00:32:34.080]  這裡還提到尼泊爾隔離的殺亡的勢力
[00:32:34.080 --> 00:32:36.080]  是非常宏大的
[00:32:36.080 --> 00:32:38.080]  很燦爛的
[00:32:38.080 --> 00:32:40.080]  燦爛到一個什麼地步呢?
[00:32:40.080 --> 00:32:44.080]  世人所住的所有地上的走獸
[00:32:44.080 --> 00:32:46.080]  與天空上的飛蛾
[00:32:46.080 --> 00:32:49.080]  全部都在尼泊爾隔離的殺亡的手上
[00:32:49.080 --> 00:32:52.080]  遲些尼泊爾隔離的殺亡有第二個夢
[00:32:52.080 --> 00:32:54.080]  同樣提到天上的飛鳥
[00:32:54.080 --> 00:32:56.080]  與地上的走獸
[00:32:56.080 --> 00:33:00.080]  沒有一個不靠尼泊爾隔離的殺亡生存
[00:33:00.080 --> 00:33:02.080]  所以換句話來說
[00:33:02.080 --> 00:33:04.080]  你已經進入了呼風喚雨的狀態
[00:33:04.080 --> 00:33:08.080]  但是在你呼風喚雨的狀態的時候
[00:33:08.080 --> 00:33:12.080]  但以你告訴尼泊爾隔離的殺亡
[00:33:12.080 --> 00:33:13.080]  什麼呢?
[00:33:13.080 --> 00:33:15.080]  我們看看吧
[00:33:15.080 --> 00:33:19.080]  他說縱使你管束這一切
[00:33:19.080 --> 00:33:21.080]  但你就是那個金頭
[00:33:21.080 --> 00:33:24.080]  反映出很光榮的情況
[00:33:24.080 --> 00:33:27.080]  很動聽
[00:33:27.080 --> 00:33:31.080]  回轉另一句三十九節
[00:33:31.080 --> 00:33:33.080]  在這個時候
[00:33:33.080 --> 00:33:38.080]  在你以後必令興一國
[00:33:38.080 --> 00:33:41.080]  不及於你
[00:33:41.080 --> 00:33:44.080]  又有第三國
[00:33:44.080 --> 00:33:46.080]  你就是銅
[00:33:46.080 --> 00:33:50.080]  必掌管天下
[00:33:50.080 --> 00:33:54.080]  又再進入第四國
[00:33:54.080 --> 00:33:56.080]  必堅壯如鐵
[00:33:56.080 --> 00:33:59.080]  切能打碎克制的百物
[00:33:59.080 --> 00:34:02.080]  又能壓碎一切
[00:34:02.080 --> 00:34:04.080]  那國也必打碎
[00:34:04.080 --> 00:34:09.080]  壓倒列國
[00:34:09.080 --> 00:34:13.080]  你既堅壯的腳和腳趾頭
[00:34:13.080 --> 00:34:16.080]  一半是堯仗的泥
[00:34:16.080 --> 00:34:17.080]  一半是鐵
[00:34:17.080 --> 00:34:20.080]  那國將來也必分開
[00:34:20.080 --> 00:34:23.080]  你既堅鐵與泥參擇
[00:34:23.080 --> 00:34:28.080]  那國也必有鐵的力量
[00:34:28.080 --> 00:34:33.080]  那腳趾頭既是半鐵半泥
[00:34:33.080 --> 00:34:37.080]  那國也必半強半弱
[00:34:37.080 --> 00:34:40.080]  你既堅鐵與泥參擇
[00:34:40.080 --> 00:34:43.080]  那國民也必與各種人參擇
[00:34:43.080 --> 00:34:45.080]  卻不能彼此相合
[00:34:45.080 --> 00:34:49.080]  正如鐵與泥不能相合一樣
[00:34:49.080 --> 00:34:52.080]  我讀完這一堆之後
[00:34:52.080 --> 00:34:55.080]  首先牧師我不知道你在說什麼
[00:34:55.080 --> 00:34:57.080]  我也不知道你在說什麼
[00:34:57.080 --> 00:35:01.080]  但你一定知道一件事
[00:35:01.080 --> 00:35:03.080]  第一件事就是
[00:35:03.080 --> 00:35:08.080]  你知道尼泊爾加勒比薩王之後的國度一定會塌陷
[00:35:08.080 --> 00:35:12.080]  一定會倒台
[00:35:12.080 --> 00:35:18.080]  一國接一國
[00:35:18.080 --> 00:35:21.080]  接了多少個國呢
[00:35:21.080 --> 00:35:23.080]  至少有三國
[00:35:23.080 --> 00:35:25.080]  尼泊爾加勒比薩王之後
[00:35:25.080 --> 00:35:27.080]  加上他自己四國
[00:35:27.080 --> 00:35:30.080]  但之後還有一個國再分開
[00:35:30.080 --> 00:35:32.080]  簡單一點五國
[00:35:32.080 --> 00:35:33.080]  我這樣說吧
[00:35:33.080 --> 00:35:36.080]  大家一定知道
[00:35:36.080 --> 00:35:38.080]  尼泊爾加勒比薩王聽見
[00:35:38.080 --> 00:35:41.080]  我這個夢是告訴我將要倒台
[00:35:41.080 --> 00:35:43.080]  上街夜號
[00:35:43.080 --> 00:35:45.080]  就要告訴我將來要做這些事
[00:35:45.080 --> 00:35:52.080]  聽著
[00:35:52.080 --> 00:36:01.080]  但以你說了這個現象給尼泊爾加勒比薩王
[00:36:01.080 --> 00:36:06.080]  不單止國度會倒台
[00:36:06.080 --> 00:36:11.080]  而且倒台得很難看
[00:36:11.080 --> 00:36:15.080]  記得我上一堂主日說到
[00:36:15.080 --> 00:36:18.080]  這四種金屬
[00:36:18.080 --> 00:36:21.080]  其實象徵四個時代
[00:36:21.080 --> 00:36:25.080]  記得嗎
[00:36:25.080 --> 00:36:32.080]  按照當時希臘詩人撰寫的
[00:36:32.080 --> 00:36:39.080]  很流行的農人通勝
[00:36:39.080 --> 00:36:42.080]  Days and Works
[00:36:42.080 --> 00:36:48.080]  所說到的四時的發展
[00:36:48.080 --> 00:36:52.080]  他用了這裏去反映四個時代的發展
[00:36:52.080 --> 00:37:04.080]  包括第五個就是泥和鐵的半鹹半淡的狀態
[00:37:04.080 --> 00:37:12.080]  而我們也說到這四種金屬的價值是一直下跌
[00:37:12.080 --> 00:37:18.080]  先有金後有銀後有銅後有鐵
[00:37:18.080 --> 00:37:23.080]  最後就是一個瑤瑚的泥
[00:37:23.080 --> 00:37:30.080]  每放月下點玉酸法
[00:37:30.080 --> 00:37:33.080]  亡國就亡國
[00:37:33.080 --> 00:37:38.080]  亡國亡在一個強過我的心甘命底
[00:37:38.080 --> 00:37:43.080]  但我卻是亡在一個比我更差勁的人身上
[00:37:43.080 --> 00:37:46.080]  這樣就很頂心頂肺
[00:37:46.080 --> 00:37:51.080]  弟兄姊妹,你有沒有跟人下棋
[00:37:51.080 --> 00:37:57.080]  我以前讀小學就開始下棋
[00:37:57.080 --> 00:38:00.080]  棋藝不是很高
[00:38:00.080 --> 00:38:04.080]  不過至少有贏有輸
[00:38:04.080 --> 00:38:08.080]  但最難受的情況是甚麼呢
[00:38:08.080 --> 00:38:13.080]  就是輸給一個我們叫做棋史
[00:38:13.080 --> 00:38:16.080]  甚麼叫做棋史
[00:38:16.080 --> 00:38:18.080]  你沒下過棋嗎
[00:38:18.080 --> 00:38:20.080]  他每一步棋都會教你
[00:38:20.080 --> 00:38:22.080]  這隻象怎樣走
[00:38:22.080 --> 00:38:24.080]  象是這樣走嗎
[00:38:24.080 --> 00:38:26.080]  馬是怎樣走
[00:38:26.080 --> 00:38:28.080]  你可以這樣走
[00:38:28.080 --> 00:38:30.080]  你教完他之後
[00:38:30.080 --> 00:38:32.080]  他就贏了你
[00:38:32.080 --> 00:38:38.080]  說得好聽一點就叫做教好徒弟沒有了師父
[00:38:38.080 --> 00:38:44.080]  但其實你輸給一個比你厲害的人
[00:38:44.080 --> 00:38:49.080]  你心甘情願輸得口服心服
[00:38:49.080 --> 00:38:51.080]  最多回去再練
[00:38:51.080 --> 00:38:53.080]  我以前很喜歡打乒乓球
[00:38:53.080 --> 00:38:56.080]  我乒乓球技術不比你們差
[00:38:56.080 --> 00:39:01.080]  甚麼拉弧圈,怎樣篩,怎樣片,怎樣掩蓋
[00:39:01.080 --> 00:39:03.080]  我甚麼都懂
[00:39:03.080 --> 00:39:08.080]  我曾經試過和香港代表隊操練
[00:39:08.080 --> 00:39:11.080]  和他操練完真的不同
[00:39:11.080 --> 00:39:13.080]  操練完當然不行
[00:39:13.080 --> 00:39:15.080]  和他操練過真的不行
[00:39:15.080 --> 00:39:18.080]  但和一個打滴滴仔你可以輸
[00:39:18.080 --> 00:39:20.080]  知不知道甚麼是滴滴仔
[00:39:20.080 --> 00:39:24.080]  Tick Tack Tick Tack
[00:39:24.080 --> 00:39:26.080]  那些你都會輸
[00:39:26.080 --> 00:39:28.080]  你就真的很沒面子
[00:39:28.080 --> 00:39:30.080]  這幅圖畫就是這樣
[00:39:30.080 --> 00:39:34.080]  你是金頭來的
[00:39:34.080 --> 00:39:36.080]  你很厲害的
[00:39:36.080 --> 00:39:39.080]  為甚麼你弄到這樣地步
[00:39:39.080 --> 00:39:41.080]  一次比一次更差
[00:39:41.080 --> 00:39:48.080]  你的王權會逐步逐步越來越差勁呢
[00:39:48.080 --> 00:39:58.080]  在這裡解釋這段聖經有很多其他的解釋方法
[00:39:58.080 --> 00:40:00.080]  我先講了一堆給大家聽
[00:40:00.080 --> 00:40:02.080]  也是你很常聽到的
[00:40:02.080 --> 00:40:05.080]  我不敢說他們一定錯
[00:40:05.080 --> 00:40:08.080]  不過我覺得不是太合理
[00:40:08.080 --> 00:40:11.080]  很多解釋方式
[00:40:11.080 --> 00:40:15.080]  解釋到這裏尼布甲尼撒王的王權
[00:40:15.080 --> 00:40:20.080]  會一國又一國連接去將他推毀
[00:40:20.080 --> 00:40:27.080]  就是象徵著在古晉東文化裏
[00:40:27.080 --> 00:40:30.080]  緊接新巴比倫王朝
[00:40:30.080 --> 00:40:34.080]  巴比倫王朝有新和舊
[00:40:34.080 --> 00:40:43.080]  尼布甲尼撒王的王朝在主前625年或627年成立
[00:40:43.080 --> 00:40:49.080]  但早在主前1100年的時候
[00:40:49.080 --> 00:40:57.080]  曾經有一個巴比倫王朝出現
[00:40:57.080 --> 00:41:02.080]  這個王朝和後來的王朝有點不同
[00:41:02.080 --> 00:41:04.080]  而且沒有直接血緣關係
[00:41:04.080 --> 00:41:10.080]  不過在從尼布甲尼撒王這個王朝開始
[00:41:10.080 --> 00:41:13.080]  主前625年之後
[00:41:13.080 --> 00:41:16.080]  我們發現歷史有這個更替
[00:41:16.080 --> 00:41:20.080]  很多聖經學者指出
[00:41:20.080 --> 00:41:22.080]  在這段時間繼巴比倫之後
[00:41:22.080 --> 00:41:26.080]  有另外三個王朝
[00:41:26.080 --> 00:41:32.080]  就是馬代、波斯和希臘
[00:41:32.080 --> 00:41:36.080]  這三個王朝的出現
[00:41:36.080 --> 00:41:44.080]  而後來的希臘就再衍生成為羅馬王朝
[00:41:44.080 --> 00:41:51.080]  於是套入聖經所指的尼布甲尼撒王之後
[00:41:51.080 --> 00:41:57.080]  這三個王朝就是馬代、波斯、希臘
[00:41:57.080 --> 00:42:00.080]  以及後來的羅馬
[00:42:00.080 --> 00:42:05.080]  就是鐵和泥混合的狀態
[00:42:05.080 --> 00:42:07.080]  為什麼會這樣呢?
[00:42:07.080 --> 00:42:10.080]  其中一個最典型的解釋就是
[00:42:10.080 --> 00:42:15.080]  羅馬政府因為後來再沒有一個君王話事
[00:42:15.080 --> 00:42:18.080]  羅馬的發展很特別
[00:42:18.080 --> 00:42:22.080]  羅馬的政權發展是從一個君王的制度
[00:42:22.080 --> 00:42:26.080]  進入一個議會的制度
[00:42:26.080 --> 00:42:38.080]  而這個議會分為主政派和反對派的運作
[00:42:38.080 --> 00:42:41.080]  不少西方的民主社會
[00:42:41.080 --> 00:42:47.080]  採納了羅馬政制的模式
[00:42:47.080 --> 00:42:50.080]  來衍生出來的政治體系
[00:42:50.080 --> 00:42:52.080]  包括加拿大
[00:42:52.080 --> 00:42:57.080]  加拿大的就從英國演變過來
[00:42:57.080 --> 00:43:04.080]  這個解釋有一個很大的漏洞
[00:43:04.080 --> 00:43:09.080]  就是為什麼要講這麼遠
[00:43:09.080 --> 00:43:16.080]  尼布甲尼撒王有沒有需要知道這麼遠的歷史
[00:43:16.080 --> 00:43:19.080]  而這些東西根本與他沒有關係
[00:43:19.080 --> 00:43:22.080]  王朝滅亡就滅亡
[00:43:22.080 --> 00:43:25.080]  我不需要講這麼長遠的時間
[00:43:25.080 --> 00:43:29.080]  不過這個解釋很方便
[00:43:29.080 --> 00:43:31.080]  為什麼方便呢?
[00:43:31.080 --> 00:43:34.080]  因為接下來會有一個王朝套下去解釋
[00:43:34.080 --> 00:43:37.080]  信徒不用擔心
[00:43:37.080 --> 00:43:41.080]  但尼布甲尼撒王聽到這個消息的時候
[00:43:41.080 --> 00:43:46.080]  他應該在腦海裡有很多的籌算
[00:43:46.080 --> 00:43:49.080]  波斯馬代與他有什麼關係?
[00:43:49.080 --> 00:43:51.080]  羅馬與他有什麼關係?
[00:43:51.080 --> 00:43:53.080]  希臘與他有什麼關係?
[00:43:53.080 --> 00:43:55.080]  他們的王國還沒有到那裡
[00:43:55.080 --> 00:44:02.080]  所以在我自己做這個解釋
[00:44:02.080 --> 00:44:04.080]  《大義利書》的時候
[00:44:04.080 --> 00:44:12.080]  我重新再去看巴比倫王朝的發展
[00:44:12.080 --> 00:44:16.080]  我就發現到一個事實
[00:44:16.080 --> 00:44:25.080]  原來在新巴比倫王朝的朝代裡
[00:44:25.080 --> 00:44:30.080]  從主前的第625年
[00:44:30.080 --> 00:44:34.080]  或者由尼布甲尼撒王真正做君王
[00:44:34.080 --> 00:44:36.080]  是主前610年
[00:44:36.080 --> 00:44:45.080]  到新巴比倫王朝後來被波斯馬代取代的時間
[00:44:45.080 --> 00:44:48.080]  即是主前的539年
[00:44:48.080 --> 00:44:53.080]  這短短的大約是70年的時間裡
[00:44:53.080 --> 00:44:59.080]  原來發展出一個歷史的運作
[00:44:59.080 --> 00:45:03.080]  正正在巴比倫王朝裡
[00:45:03.080 --> 00:45:06.080]  如果大家有興趣
[00:45:06.080 --> 00:45:08.080]  可以參考
[00:45:08.080 --> 00:45:11.080]  不需要太擔心
[00:45:11.080 --> 00:45:13.080]  這些資料你都可以找到
[00:45:13.080 --> 00:45:15.080]  只需要你肯花時間就行了
[00:45:15.080 --> 00:45:20.080]  你就去看大英百科傳書
[00:45:20.080 --> 00:45:28.080]  查考新巴比倫王朝
[00:45:28.080 --> 00:45:31.080]  裡面有詳細的介紹
[00:45:31.080 --> 00:45:35.080]  單單在新巴比倫王朝之間
[00:45:35.080 --> 00:45:39.080]  所發生的政治運作裡
[00:45:39.080 --> 00:45:43.080]  就有以下一個很簡短的
[00:45:43.080 --> 00:45:53.080]  我已經說了45分鐘了
[00:45:53.080 --> 00:45:57.080]  在尼布甲尼撒王做完君王之後
[00:45:57.080 --> 00:46:02.080]  即是主前562年的時候
[00:46:02.080 --> 00:46:05.080]  他就傳位給他的兒子
[00:46:05.080 --> 00:46:09.080]  叫做阿梅爾·馬杜克
[00:46:09.080 --> 00:46:13.080]  馬杜克是一個典型巴比倫的
[00:46:13.080 --> 00:46:16.080]  古晉都神的名稱
[00:46:16.080 --> 00:46:18.080]  很普遍的
[00:46:18.080 --> 00:46:22.080]  地埠像歐洲西班牙
[00:46:22.080 --> 00:46:25.080]  你到處都能看到拜馬利亞
[00:46:25.080 --> 00:46:27.080]  黑馬利亞
[00:46:27.080 --> 00:46:29.080]  什麼都能拜
[00:46:29.080 --> 00:46:31.080]  到處都能看到
[00:46:31.080 --> 00:46:35.080]  有時在街上畫一幅畫也是這樣
[00:46:35.080 --> 00:46:40.080]  他的兒子叫做阿梅爾·馬杜克
[00:46:40.080 --> 00:46:42.080]  阿梅爾是什麼意思呢?
[00:46:42.080 --> 00:46:44.080]  邪惡的
[00:46:44.080 --> 00:46:46.080]  馬杜克就是一個神
[00:46:46.080 --> 00:46:49.080]  巴比倫王朝的神
[00:46:49.080 --> 00:46:53.080]  但你竟然是一個邪惡的神
[00:46:53.080 --> 00:46:56.080]  他這個兒子真正繼位之後
[00:46:56.080 --> 00:46:58.080]  不久
[00:46:58.080 --> 00:47:02.080]  就被暗殺死
[00:47:02.080 --> 00:47:06.080]  取而代之的就是
[00:47:06.080 --> 00:47:11.080]  這個兒子的一個妹夫
[00:47:11.080 --> 00:47:13.080]  她的名字叫做
[00:47:13.080 --> 00:47:15.080]  娜麗·麗莎
[00:47:15.080 --> 00:47:18.080]  你不需要別的名字
[00:47:18.080 --> 00:47:21.080]  這個名字就象徵著
[00:47:21.080 --> 00:47:24.080]  這個王朝進入到另一個階段
[00:47:24.080 --> 00:47:31.080]  不是直接由利布·加里薩王的血統傳來
[00:47:31.080 --> 00:47:35.080]  而是開始走向另一個發展
[00:47:35.080 --> 00:47:41.080]  由妹夫來接掌成為君王
[00:47:41.080 --> 00:47:45.080]  而這個妹夫
[00:47:45.080 --> 00:47:52.080]  是因為謀殺親王而奪位
[00:47:52.080 --> 00:47:55.080]  所以在這個過程中
[00:47:55.080 --> 00:47:59.080]  她的真正的統治時間
[00:47:59.080 --> 00:48:00.080]  也不是很長
[00:48:00.080 --> 00:48:02.080]  大約四年的課式
[00:48:02.080 --> 00:48:06.080]  於是在這個情況下
