
[00:00:00.000 --> 00:00:08.440]  第五章 行在地上的天國五廣的第三廣
[00:18:06.640 --> 00:18:08.640]  他在做的事
[00:18:08.640 --> 00:18:10.640]  我們都不知道他在做什麼
[00:18:10.640 --> 00:18:12.640]  但是耶穌說
[00:18:12.640 --> 00:18:14.640]  你負在暗中察案
[00:18:14.640 --> 00:18:16.640]  不是察案你做的事
[00:18:16.640 --> 00:18:19.640]  是察案你本來看不到的那件事
[00:18:19.640 --> 00:18:20.640]  就是我們的心態
[00:18:20.640 --> 00:18:22.640]  然後他說我必然報答你
[00:18:22.640 --> 00:18:24.640]  報答這個字
[00:18:24.640 --> 00:18:26.640]  你發動打了聖經去看的時候
[00:18:26.640 --> 00:18:28.640]  是很多的
[00:18:28.640 --> 00:18:30.640]  大部分都是說
[00:18:30.640 --> 00:18:33.640]  基本上日後我們會得到的獎賞
[00:18:33.640 --> 00:18:34.640]  報答這個字
[00:18:34.640 --> 00:18:39.640]  你可以做賞賜或者獎賞
[00:18:39.640 --> 00:18:41.640]  就其中一個例子
[00:18:41.640 --> 00:18:43.640]  不知道說什麼
[00:18:43.640 --> 00:18:45.640]  馬太坊第25章
[00:18:45.640 --> 00:18:47.640]  我很喜歡說的
[00:18:47.640 --> 00:18:49.640]  25章的時間他提到
[00:18:49.640 --> 00:18:51.640]  就是兩種羊
[00:18:51.640 --> 00:18:53.640]  三羊免羊
[00:18:53.640 --> 00:18:55.640]  然後左邊右邊
[00:18:55.640 --> 00:18:56.640]  很有趣
[00:18:56.640 --> 00:18:58.640]  他提到左邊那裡的時間
[00:18:58.640 --> 00:19:00.640]  你活者無我父賜福的
[00:19:00.640 --> 00:19:02.640]  這個就是獎賞
[00:19:02.640 --> 00:19:05.640]  可來承受那蒼生人為你所預備的國
[00:19:05.640 --> 00:19:07.640]  這個就是獎賞
[00:19:07.640 --> 00:19:10.640]  他因為我餓了渴了
[00:19:10.640 --> 00:19:12.640]  我作為黑女的時候
[00:19:12.640 --> 00:19:14.640]  我赤身露體的時候
[00:19:14.640 --> 00:19:16.640]  我病了我在監獄裡的時候
[00:19:16.640 --> 00:19:17.640]  你做了什麼
[00:19:17.640 --> 00:19:18.640]  我餓了的時候
[00:19:18.640 --> 00:19:20.640]  不是餓了
[00:19:20.640 --> 00:19:21.640]  我餓了的時候
[00:19:21.640 --> 00:19:22.640]  你給我東西吃
[00:19:22.640 --> 00:19:24.640]  渴的時候你給我水喝
[00:19:24.640 --> 00:19:26.640]  我做黑女的時候
[00:19:26.640 --> 00:19:28.640]  以前黑女不是現在這樣
[00:19:28.640 --> 00:19:29.640]  春寶
[00:19:29.640 --> 00:19:31.640]  現在是AMB的B
[00:19:31.640 --> 00:19:33.640]  尤其是巴勒斯坦地
[00:19:33.640 --> 00:19:34.640]  風塵僕僕
[00:19:34.640 --> 00:19:37.640]  去到那些地方住在別人家裡
[00:19:37.640 --> 00:19:38.640]  作為黑女
[00:19:38.640 --> 00:19:40.640]  你留我在那裡住
[00:19:40.640 --> 00:19:42.640]  我赤身露體的時間
[00:19:42.640 --> 00:19:43.640]  你給我穿
[00:19:43.640 --> 00:19:44.640]  我病了你看我
[00:19:44.640 --> 00:19:45.640]  我在監獄裡的時候
[00:19:45.640 --> 00:19:48.640]  你下來看我
[00:19:48.640 --> 00:19:50.640]  然後他說主啊
[00:19:50.640 --> 00:19:53.640]  我們什麼時候見你餓了
[00:19:53.640 --> 00:19:54.640]  渴了
[00:19:54.640 --> 00:19:56.640]  作為黑女的時候
[00:19:56.640 --> 00:19:58.640]  病了在監獄裡的時候
[00:19:58.640 --> 00:20:01.640]  看你黃雪
[00:20:01.640 --> 00:20:02.640]  我實在告訴你
[00:20:02.640 --> 00:20:04.640]  這些事你沒有做在
[00:20:04.640 --> 00:20:06.640]  既做在我自己弟弟
[00:20:06.640 --> 00:20:08.640]  一個最小的身上
[00:20:08.640 --> 00:20:09.640]  就是做在我身上
[00:20:09.640 --> 00:20:11.640]  為什麼你做了都不知道
[00:20:11.640 --> 00:20:14.640]  你看見那個暗中的意思
[00:20:14.640 --> 00:20:16.640]  好像暗中做了
[00:20:16.640 --> 00:20:17.640]  是沒有人知道的
[00:20:17.640 --> 00:20:18.640]  原來沒有人知道
[00:20:18.640 --> 00:20:19.640]  但是誰知道
[00:20:19.640 --> 00:20:21.640]  天父是知道的
[00:20:21.640 --> 00:20:23.640]  原來當你做在一個
[00:20:23.640 --> 00:20:26.640]  最小的弟弟身上的時候
[00:20:26.640 --> 00:20:28.640]  明顯的
[00:20:28.640 --> 00:20:30.640]  沒有人知道的
[00:20:30.640 --> 00:20:32.640]  甚至做了他自己都不知道
[00:20:32.640 --> 00:20:34.640]  直到有一天
[00:20:34.640 --> 00:20:38.640]  天父上將獎賞給你的時候
[00:20:38.640 --> 00:20:39.640]  你就提醒我
[00:20:39.640 --> 00:20:42.640]  我曾經做過在李小明身上
[00:20:42.640 --> 00:20:46.640]  曾經做過在陳大契身上
[00:20:46.640 --> 00:20:48.640]  都是小人物
[00:20:48.640 --> 00:20:50.640]  我都不遺餘力了
[00:20:50.640 --> 00:20:52.640]  我做在他們身上的時候
[00:20:52.640 --> 00:20:53.640]  有趣
[00:20:53.640 --> 00:20:56.640]  我做在主耶穌基督的身上
[00:20:56.640 --> 00:20:57.640]  另一段經文
[00:20:57.640 --> 00:21:00.640]  好像一個鏡子反面過來
[00:21:00.640 --> 00:21:01.640]  同樣都是
[00:21:01.640 --> 00:21:04.640]  餓了 渴了 作客裡赤身奴隸
[00:21:04.640 --> 00:21:06.640]  病了監牢裡的時間
[00:21:06.640 --> 00:21:09.640]  主說你是被咒了
[00:21:09.640 --> 00:21:14.640]  你是進入我為你預備的地方
[00:21:14.640 --> 00:21:16.640]  是沒有獎賞的
[00:21:16.640 --> 00:21:17.640]  為什麼
[00:21:17.640 --> 00:21:19.640]  因為你沒有將這些事
[00:21:19.640 --> 00:21:21.640]  做在一個最小的弟弟身上的時候
[00:21:21.640 --> 00:21:22.640]  就沒有做在我身上
[00:21:22.640 --> 00:21:24.640]  你看見那本圖畫
[00:21:24.640 --> 00:21:26.640]  這就是獎賞
[00:21:26.640 --> 00:21:30.640]  所以他說你在暗中的時間做的時候
[00:21:30.640 --> 00:21:33.640]  我是必然會報答你的
[00:21:33.640 --> 00:21:36.640]  我們看見那本圖畫是很清晰的
[00:21:36.640 --> 00:21:38.640]  所以給我們一個很重要的教導
[00:21:38.640 --> 00:21:39.640]  教導什麼
[00:21:39.640 --> 00:21:41.640]  第一個的操練就是
[00:21:41.640 --> 00:21:44.640]  操練很具體
[00:21:44.640 --> 00:21:47.640]  叫你施捨的時候要在暗中
[00:21:47.640 --> 00:21:49.640]  不用打鑼打鼓的
[00:21:49.640 --> 00:21:50.640]  不用讓人知道的
[00:21:50.640 --> 00:21:53.640]  因為天父上帝是會監察
[00:21:53.640 --> 00:21:54.640]  監察的時間
[00:21:54.640 --> 00:21:55.640]  他告訴你
[00:21:55.640 --> 00:21:57.640]  是會報答你的
[00:21:57.640 --> 00:21:58.640]  所以這個是很具體的
[00:21:58.640 --> 00:21:59.640]  而更重要的
[00:21:59.640 --> 00:22:01.640]  我們看見一個更重要的操練就是
[00:22:01.640 --> 00:22:04.640]  這件事是做在人的上面
[00:22:04.640 --> 00:22:05.640]  施捨
[00:22:05.640 --> 00:22:08.640]  我施捨了一些東西給某個人
[00:22:08.640 --> 00:22:10.640]  他沒有衣服就給他穿
[00:22:10.640 --> 00:22:11.640]  沒東西吃
[00:22:11.640 --> 00:22:13.640]  我給他吃一些食物
[00:22:13.640 --> 00:22:14.640]  是不是
[00:22:14.640 --> 00:22:16.640]  做在人的上面
[00:22:16.640 --> 00:22:18.640]  是問那個心態
[00:22:18.640 --> 00:22:20.640]  其實你打鑼打鼓
[00:22:20.640 --> 00:22:23.640]  是要人得人的稱讚呢
[00:22:23.640 --> 00:22:29.640]  還是那個心態是要得神的榮耀呢
[00:22:29.640 --> 00:22:32.640]  人的榮耀還是神的榮耀
[00:22:32.640 --> 00:22:34.640]  你要得人的稱讚
[00:22:34.640 --> 00:22:37.640]  最後得神的賞賜
[00:22:37.640 --> 00:22:39.640]  得神的報答
[00:22:39.640 --> 00:22:41.640]  這個就是第一個
[00:22:41.640 --> 00:22:45.640]  給我們心裏做好的提醒和操練
[00:22:45.640 --> 00:22:46.640]  第二個
[00:22:46.640 --> 00:22:48.640]  我跳一跳
[00:22:48.640 --> 00:22:50.640]  跳到中間祈禱部分
[00:22:50.640 --> 00:22:51.640]  先到第16節
[00:22:51.640 --> 00:22:52.640]  說禁食
[00:22:52.640 --> 00:22:54.640]  整個模式很像
[00:22:54.640 --> 00:22:55.640]  禁食他說什麼
[00:22:55.640 --> 00:22:58.640]  他說禁食就是你們禁食的時間
[00:22:58.640 --> 00:23:02.640]  不可盡量假冒為善的人
[00:23:02.640 --> 00:23:04.640]  他們會做些什麼呢
[00:23:04.640 --> 00:23:05.640]  禁食的時候
[00:23:05.640 --> 00:23:07.640]  禁食和施捨是有些不同的
[00:23:07.640 --> 00:23:08.640]  施捨就是
[00:23:08.640 --> 00:23:13.640]  我真的熱鬥打鑼打鼓拿五千元進去負面箱
[00:23:13.640 --> 00:23:18.640]  熱鬥打鑼打鼓拿五千元進去捐給NGO
[00:23:18.640 --> 00:23:25.640]  熱鬥打鑼打鼓拿五千元進去幫這個特別的群體
[00:23:25.640 --> 00:23:26.640]  沒有衣服穿的
[00:23:26.640 --> 00:23:27.640]  沒有飯吃的
[00:23:27.640 --> 00:23:31.640]  可能買四千個飯盒
[00:23:31.640 --> 00:23:35.640]  但是禁食是不同的
[00:23:35.640 --> 00:23:37.640]  我今天禁食了
[00:23:37.640 --> 00:23:40.640]  我其實現在已經禁食了48個小時
[00:23:40.640 --> 00:23:42.640]  看不出來
[00:23:42.640 --> 00:23:43.640]  不是的
[00:23:43.640 --> 00:23:45.640]  禁食有時候你真的看不出來
[00:23:45.640 --> 00:23:50.640]  除非你也是打鑼打鼓告訴別人
[00:23:50.640 --> 00:23:51.640]  但是不是
[00:23:51.640 --> 00:23:53.640]  這幫人因為禁食
[00:23:53.640 --> 00:23:55.640]  禁食是他們必須要做的
[00:23:55.640 --> 00:23:56.640]  不是你想做就做
[00:23:56.640 --> 00:23:57.640]  不想做就不做
[00:23:57.640 --> 00:23:59.640]  剛才說禁食
[00:23:59.640 --> 00:24:00.640]  每一個禮拜
[00:24:00.640 --> 00:24:03.640]  週一和週四猶太人都會禁食
[00:24:03.640 --> 00:24:06.640]  是一個活動來表現激烈的活動
[00:24:06.640 --> 00:24:08.640]  但是他怎樣告訴你
[00:24:08.640 --> 00:24:10.640]  我今天禁食了
[00:24:10.640 --> 00:24:14.640]  他說不可像那些假冒為善的人
[00:24:14.640 --> 00:24:16.640]  他臉上帶著愁容
[00:24:16.640 --> 00:24:17.640]  很辛苦
[00:24:17.640 --> 00:24:18.640]  為什麼很辛苦
[00:24:18.640 --> 00:24:20.640]  因為我禁食了很久
[00:24:20.640 --> 00:24:23.640]  所以人很安若
[00:24:23.640 --> 00:24:25.640]  臉上帶著愁容
[00:24:25.640 --> 00:24:28.640]  臉部很難看
[00:24:28.640 --> 00:24:29.640]  為什麼呢
[00:24:29.640 --> 00:24:31.640]  你看見不一樣的圖畫
[00:24:31.640 --> 00:24:33.640]  不是因為他禁食
[00:24:33.640 --> 00:24:35.640]  而令他臉上帶著愁容
[00:24:35.640 --> 00:24:36.640]  很累
[00:24:36.640 --> 00:24:37.640]  沒什麼體力
[00:24:37.640 --> 00:24:39.640]  看上去的時候
[00:24:39.640 --> 00:24:41.640]  臉部很難看
[00:24:41.640 --> 00:24:43.640]  等於你今天見我一樣
[00:24:43.640 --> 00:24:44.640]  我不是禁食
[00:24:44.640 --> 00:24:47.640]  我在澳洲有花粉症
[00:24:47.640 --> 00:24:50.640]  花粉症就是Hefeva
[00:24:50.640 --> 00:24:52.640]  春天很麻煩
[00:24:52.640 --> 00:24:55.640]  在波蘭花粉飛來飛去
[00:24:55.640 --> 00:24:56.640]  見我都吃了藥
[00:24:56.640 --> 00:24:59.640]  但是鼻子很濛濕
[00:24:59.640 --> 00:25:02.640]  我就是故意假冒為善
[00:25:02.640 --> 00:25:06.640]  臉上扮成這樣
[00:25:06.640 --> 00:25:07.640]  不是的
[00:25:07.640 --> 00:25:09.640]  但這裏看的時候
[00:25:09.640 --> 00:25:11.640]  那些人臉上帶著愁容
[00:25:11.640 --> 00:25:14.640]  臉部很難看
[00:25:14.640 --> 00:25:16.640]  故意叫人看出
[00:25:16.640 --> 00:25:20.640]  他們在禁食
[00:25:20.640 --> 00:25:21.640]  我實在告訴你們
[00:25:21.640 --> 00:25:23.640]  他們已經得了貪婪上前
[00:25:23.640 --> 00:25:24.640]  同樣道理
[00:25:24.640 --> 00:25:25.640]  身邊的人可能說
[00:25:25.640 --> 00:25:26.640]  今天你很厲害
[00:25:26.640 --> 00:25:28.640]  禁食了這麼多個小時
[00:25:28.640 --> 00:25:29.640]  給你一個讚
[00:25:29.640 --> 00:25:31.640]  耶穌說不是的
[00:25:31.640 --> 00:25:33.640]  耶穌說我們禁食的時候
[00:25:33.640 --> 00:25:36.640]  我們要梳頭洗臉
[00:25:36.640 --> 00:25:38.640]  整回乾淨的臉
[00:25:38.640 --> 00:25:39.640]  梳頭好一點
[00:25:39.640 --> 00:25:40.640]  頭髮蓬鬆
[00:25:40.640 --> 00:25:41.640]  因為我禁食
[00:25:41.640 --> 00:25:42.640]  沒有底力
[00:25:42.640 --> 00:25:43.640]  什麼都不做
[00:25:43.640 --> 00:25:44.640]  不是
[00:25:44.640 --> 00:25:46.640]  一樣是整理得很整齊
[00:25:46.640 --> 00:25:49.640]  不要叫人看到你是禁食
[00:25:49.640 --> 00:25:52.640]  只叫你暗中的附和
[00:25:52.640 --> 00:25:55.640]  人家看不到我禁食
[00:25:55.640 --> 00:25:56.640]  我不說出來
[00:25:56.640 --> 00:25:57.640]  人家就不知道
[00:25:57.640 --> 00:25:59.640]  我禁食了
[00:25:59.640 --> 00:26:01.640]  我周四禁食了
[00:26:01.640 --> 00:26:03.640]  不要說我沒有禁食
[00:26:03.640 --> 00:26:05.640]  封面的時候
[00:26:05.640 --> 00:26:09.640]  自己放在封面箱裡
[00:26:09.640 --> 00:26:10.640]  怕人家不知道
[00:26:10.640 --> 00:26:12.640]  我放了也不知道
[00:26:12.640 --> 00:26:14.640]  我一個星期封面2000元
[00:26:14.640 --> 00:26:15.640]  這麼大手筆
[00:26:15.640 --> 00:26:17.640]  要告訴人家
[00:26:17.640 --> 00:26:18.640]  打到小組那裡
[00:26:18.640 --> 00:26:19.640]  今天端了
[00:26:19.640 --> 00:26:21.640]  一樣道理
[00:26:21.640 --> 00:26:22.640]  禁食
[00:26:22.640 --> 00:26:23.640]  一樣道理
[00:26:23.640 --> 00:26:24.640]  就告訴人家
[00:26:24.640 --> 00:26:25.640]  不是
[00:26:25.640 --> 00:26:26.640]  人家看不到
[00:26:26.640 --> 00:26:28.640]  但是在過程當中
[00:26:28.640 --> 00:26:30.640]  你的附和
[00:26:30.640 --> 00:26:31.640]  在暗中的附和
[00:26:31.640 --> 00:26:32.640]  是會觀察到
[00:26:32.640 --> 00:26:34.640]  然後是必會報答你
[00:26:34.640 --> 00:26:35.640]  所以我看見
[00:26:35.640 --> 00:26:36.640]  第二本圖畫很清晰
[00:26:36.640 --> 00:26:38.640]  他說你禁食的時間
[00:26:38.640 --> 00:26:40.640]  當然他是對猶太人說
[00:26:40.640 --> 00:26:42.640]  但從今天回來給我們說的時間
[00:26:42.640 --> 00:26:44.640]  對猶太人說的時間
[00:26:44.640 --> 00:26:45.640]  就是說什麼
[00:26:45.640 --> 00:26:46.640]  你禁食的時候
[00:26:46.640 --> 00:26:47.640]  喂
[00:26:47.640 --> 00:26:49.640]  弄好你的面容
[00:26:49.640 --> 00:26:51.640]  不要蓬蓬鬆鬆你的頭髮
[00:26:51.640 --> 00:26:52.640]  被人看一看
[00:26:52.640 --> 00:26:54.640]  看到你好像在禁食
[00:26:54.640 --> 00:26:55.640]  特意護意
[00:26:55.640 --> 00:26:56.640]  裝模作樣
[00:26:56.640 --> 00:26:58.640]  變成像披頭散髮
[00:26:58.640 --> 00:27:00.640]  然後滅大仇人
[00:27:00.640 --> 00:27:02.640]  很累啊
[00:27:02.640 --> 00:27:03.640]  很久沒吃東西了
[00:27:03.640 --> 00:27:04.640]  沒體力了
[00:27:04.640 --> 00:27:06.640]  你禁食的時候
[00:27:06.640 --> 00:27:08.640]  一樣是要容光煥發的
[00:27:08.640 --> 00:27:10.640]  盡量做到自己
[00:27:10.640 --> 00:27:12.640]  不是因為你真的禁食
[00:27:12.640 --> 00:27:14.640]  而令到你身體疲弱
[00:27:14.640 --> 00:27:16.640]  這個不是最重要
[00:27:16.640 --> 00:27:18.640]  最重要是你故意這樣
[00:27:18.640 --> 00:27:20.640]  所以第二個操練是
[00:27:20.640 --> 00:27:21.640]  對猶太人來說很具體的
[00:27:21.640 --> 00:27:22.640]  禁食的時候
[00:27:22.640 --> 00:27:24.640]  要梳頭洗臉
[00:27:24.640 --> 00:27:26.640]  不叫人看出你禁食
[00:27:26.640 --> 00:27:28.640]  同樣道理
[00:27:28.640 --> 00:27:32.640]  這件事剛才是作在人身上的
[00:27:32.640 --> 00:27:34.640]  禁食不是作在人身上的
[00:27:34.640 --> 00:27:37.640]  我不是為了某個人去禁食的
[00:27:37.640 --> 00:27:39.640]  我是為了神去禁食
[00:27:39.640 --> 00:27:41.640]  有時候幫弟子病了
[00:27:41.640 --> 00:27:43.640]  為他禁食祈禱
[00:27:43.640 --> 00:27:45.640]  但實際上都是作在神身上的
[00:27:45.640 --> 00:27:47.640]  同樣就是心態
[00:27:47.640 --> 00:27:49.640]  我們問究竟我們要得人的稱讚
[00:27:49.640 --> 00:27:51.640]  還是得神的榮耀
[00:27:51.640 --> 00:27:53.640]  要得人的榮耀
[00:27:53.640 --> 00:27:55.640]  要得神的稱讚
[00:27:55.640 --> 00:27:58.640]  還是得神的報答和賞賜
[00:27:58.640 --> 00:28:00.640]  我們回去看六章五節
[00:28:00.640 --> 00:28:02.640]  六章五節說什麼呢
[00:28:02.640 --> 00:28:05.640]  我們回去看禱告
[00:28:05.640 --> 00:28:07.640]  禱告在這段經文裏
[00:28:07.640 --> 00:28:10.640]  耶穌用了一個很長的篇幅去說
[00:28:10.640 --> 00:28:12.640]  因為我們很熟悉的主禱文
[00:28:12.640 --> 00:28:14.640]  都包括在裏面
[00:28:14.640 --> 00:28:18.640]  但今天我就不會很詳細和大家去看主禱文
[00:28:18.640 --> 00:28:23.640]  但會把主禱文有關天國行在地上的
[00:28:23.640 --> 00:28:28.640]  操練的向導的一些信息
[00:28:28.640 --> 00:28:31.640]  會放在這裏和大家一起去分享
[00:28:31.640 --> 00:28:33.640]  六章五節說到什麼
[00:28:33.640 --> 00:28:35.640]  他說禱告的時候
[00:28:35.640 --> 00:28:37.640]  不可仗假冒為善的人
[00:28:37.640 --> 00:28:39.640]  又再出現了
[00:28:39.640 --> 00:28:42.640]  站在會堂裏和十字路口上禱告
[00:28:42.640 --> 00:28:44.640]  我們知道在會堂裏面
[00:28:44.640 --> 00:28:47.640]  很多人又是打鑼打鼓
[00:28:47.640 --> 00:28:48.640]  在禱告
[00:28:48.640 --> 00:28:49.640]  大聲的
[00:28:49.640 --> 00:28:51.640]  要讓所有人都知道
[00:28:51.640 --> 00:28:52.640]  在禱告中
[00:28:52.640 --> 00:28:54.640]  不是在說公道
[00:28:54.640 --> 00:28:55.640]  也不是在吃飯的時候
[00:28:55.640 --> 00:28:57.640]  大家一起祈禱
[00:28:57.640 --> 00:28:58.640]  謝罰
[00:28:58.640 --> 00:29:00.640]  很大聲的要說到
[00:29:00.640 --> 00:29:01.640]  他不是說到這樣
[00:29:01.640 --> 00:29:03.640]  重點依然是在故意上
[00:29:03.640 --> 00:29:05.640]  故意讓人看到
[00:29:05.640 --> 00:29:08.640]  很多人在會堂裏面
[00:29:08.640 --> 00:29:10.640]  細細聲的祈禱
[00:29:10.640 --> 00:29:13.640]  和幾個弟兄姊妹
[00:29:13.640 --> 00:29:14.640]  很多人不知道
[00:29:14.640 --> 00:29:15.640]  在禱告中
[00:29:15.640 --> 00:29:17.640]  要讓周圍的人都看到
[00:29:17.640 --> 00:29:19.640]  剛才在街道上
[00:29:19.640 --> 00:29:22.640]  在十字路口上
[00:29:22.640 --> 00:29:24.640]  可能很多人在街上
[00:29:24.640 --> 00:29:26.640]  在十字路口上
[00:29:26.640 --> 00:29:28.640]  如果你想想
[00:29:28.640 --> 00:29:29.640]  不知道你有沒有去過日本
[00:29:29.640 --> 00:29:31.640]  有一個很出名的
[00:29:31.640 --> 00:29:34.640]  在十字路口上
[00:29:34.640 --> 00:29:37.640]  只要行人過馬路的時候
[00:29:37.640 --> 00:29:40.640]  如果四方八面的人同時過
[00:29:40.640 --> 00:29:41.640]  很震撼的
[00:29:41.640 --> 00:29:44.640]  在那裏大聲的祈禱
[00:29:44.640 --> 00:29:46.640]  確保讓人知道
[00:29:46.640 --> 00:29:49.640]  他是故意要讓人看到
[00:29:49.640 --> 00:29:51.640]  耶穌說我實在是不想讓你看到
[00:29:51.640 --> 00:29:53.640]  他們已經得到他們的獎賞
[00:29:53.640 --> 00:29:54.640]  人們看到
[00:29:54.640 --> 00:29:55.640]  這個人厲害
[00:29:55.640 --> 00:29:58.640]  又給了人的獎賞
[00:29:58.640 --> 00:29:59.640]  但是
[00:29:59.640 --> 00:30:01.640]  主耶穌教導那些末道
[00:30:01.640 --> 00:30:03.640]  在禱告的時候要怎樣呢
[00:30:03.640 --> 00:30:06.640]  不是在十字路口
[00:30:06.640 --> 00:30:08.640]  也不是在會堂
[00:30:08.640 --> 00:30:11.640]  進入到你的內屋
[00:30:11.640 --> 00:30:13.640]  關上門
[00:30:13.640 --> 00:30:15.640]  還要關上門
[00:30:15.640 --> 00:30:16.640]  進入內屋都怕打到門
[00:30:16.640 --> 00:30:18.640]  有些人不小心聽到
[00:30:18.640 --> 00:30:19.640]  關上門
[00:30:19.640 --> 00:30:21.640]  是不是很誇張
[00:30:21.640 --> 00:30:24.640]  誇張到好像剛才說的施捨的時候
[00:30:24.640 --> 00:30:27.640]  左手不叫右手
[00:30:27.640 --> 00:30:28.640]  是知道的
[00:30:28.640 --> 00:30:29.640]  一樣道理
[00:30:29.640 --> 00:30:34.640]  禱告你在暗中的負債捉賊案
[00:30:34.640 --> 00:30:36.640]  必然報答你
[00:30:36.640 --> 00:30:38.640]  進入到你的內屋
[00:30:38.640 --> 00:30:39.640]  關上門
[00:30:39.640 --> 00:30:43.640]  禱告你在暗中的負債捉賊案
[00:30:43.640 --> 00:30:44.640]  然後又是一樣
[00:30:44.640 --> 00:30:45.640]  必然報答你
[00:30:45.640 --> 00:30:47.640]  所以第三個的操練
[00:30:47.640 --> 00:30:49.640]  對猶太人來說又是很特別的
[00:30:49.640 --> 00:30:51.640]  在禱告的時候
[00:30:51.640 --> 00:30:52.640]  沒有在會堂
[00:30:52.640 --> 00:30:54.640]  沒有在十字路口
[00:30:54.640 --> 00:30:56.640]  那是不是不可以在會堂
[00:30:56.640 --> 00:30:57.640]  不可以在十字路口呢
[00:30:57.640 --> 00:30:59.640]  真的要攻到
[00:30:59.640 --> 00:31:02.640]  真的在十字路口我撞到一些人的時候
[00:31:02.640 --> 00:31:03.640]  在大街上
[00:31:03.640 --> 00:31:06.640]  那個人真的撞到他
[00:31:06.640 --> 00:31:07.640]  愁眉苦臉
[00:31:07.640 --> 00:31:08.640]  原來很傷痛
[00:31:08.640 --> 00:31:09.640]  我真的要和他祈禱
[00:31:09.640 --> 00:31:10.640]  是不是不可以這樣呢
[00:31:10.640 --> 00:31:11.640]  不是
[00:31:11.640 --> 00:31:12.640]  不是在會堂
[00:31:12.640 --> 00:31:13.640]  不是在十字路口
[00:31:13.640 --> 00:31:15.640]  不是在大街上的問題
[00:31:15.640 --> 00:31:16.640]  問題就是
[00:31:16.640 --> 00:31:20.640]  是故意要讓人聽到
[00:31:20.640 --> 00:31:21.640]  看到
[00:31:21.640 --> 00:31:23.640]  這個才是安穩
[00:31:23.640 --> 00:31:24.640]  所以第三個操練
[00:31:24.640 --> 00:31:25.640]  很特別的給猶太人
[00:31:25.640 --> 00:31:26.640]  就是在禱告的時候
[00:31:26.640 --> 00:31:27.640]  你要進入到你的內屋
[00:31:27.640 --> 00:31:28.640]  關上門
[00:31:28.640 --> 00:31:30.640]  對我們來說
[00:31:30.640 --> 00:31:31.640]  同樣
[00:31:31.640 --> 00:31:35.640]  這個活動是做在神的裏面
[00:31:35.640 --> 00:31:39.640]  是我們心態要得到人的稱讚
[00:31:39.640 --> 00:31:42.640]  還是心態要得到神的榮耀
[00:31:42.640 --> 00:31:44.640]  是人的榮耀
[00:31:44.640 --> 00:31:45.640]  神的榮耀
[00:31:45.640 --> 00:31:46.640]  人的稱讚
[00:31:46.640 --> 00:31:50.640]  還是要得到神的報答和賞賜呢
[00:31:50.640 --> 00:31:53.640]  這個就是最大的一個
[00:31:53.640 --> 00:31:55.640]  我們體制的操練
[00:31:55.640 --> 00:31:57.640]  禱告來到這裏的時候
[00:31:57.640 --> 00:32:00.640]  他講了在哪裏禱告
[00:32:00.640 --> 00:32:02.640]  在哪裏的問題
[00:32:02.640 --> 00:32:03.640]  在哪裏禱告
[00:32:03.640 --> 00:32:06.640]  進入到你內屋關上門去禱告
[00:32:06.640 --> 00:32:08.640]  之後主禱文的時間
[00:32:08.640 --> 00:32:09.640]  打開去看
[00:32:09.640 --> 00:32:10.640]  我們看到
[00:32:10.640 --> 00:32:11.640]  他不是講那些哪裏的問題
[00:32:11.640 --> 00:32:13.640]  是講那些那裏的問題
[00:32:13.640 --> 00:32:14.640]  禱告些什麼
[00:32:14.640 --> 00:32:16.640]  禱告內容是怎樣
[00:32:16.640 --> 00:32:17.640]  剛才說我們
[00:32:17.640 --> 00:32:19.640]  不會深入逐句逐句去看
[00:32:19.640 --> 00:32:21.640]  但是開始的時候有幾句
[00:32:21.640 --> 00:32:23.640]  我們的主題
[00:32:23.640 --> 00:32:25.640]  行在地上
[00:32:25.640 --> 00:32:27.640]  即天國行在地上
[00:32:27.640 --> 00:32:29.640]  這個主題是很混合的
[00:32:29.640 --> 00:32:31.640]  六章九字大家很熟
[00:32:31.640 --> 00:32:33.640]  所以耶穌開始進入去講
[00:32:33.640 --> 00:32:34.640]  教導那些門徒
[00:32:34.640 --> 00:32:36.640]  在哪裏祈禱之餘
[00:32:36.640 --> 00:32:37.640]  還要問多個問題
[00:32:37.640 --> 00:32:40.640]  就是祈禱的內容究竟是怎樣呢
[00:32:40.640 --> 00:32:42.640]  你禱告的時候要這樣
[00:32:42.640 --> 00:32:44.640]  禱告的時候
[00:32:44.640 --> 00:32:46.640]  他說你要禱告
[00:32:46.640 --> 00:32:49.640]  我們在天上的父
[00:32:49.640 --> 00:32:51.640]  三個說話
[00:32:51.640 --> 00:32:52.640]  很出名
[00:32:52.640 --> 00:32:53.640]  大家很知道
[00:32:53.640 --> 00:32:54.640]  也很識背
[00:32:54.640 --> 00:32:55.640]  是什麼
[00:32:55.640 --> 00:33:01.640]  就是願人都尊你的名為聖
[00:33:01.640 --> 00:33:02.640]  第一句
[00:33:02.640 --> 00:33:03.640]  第二句
[00:33:03.640 --> 00:33:04.640]  願你的國幹臨
[00:33:04.640 --> 00:33:05.640]  第三句
[00:33:05.640 --> 00:33:08.640]  願你的旨意行在地上
[00:33:08.640 --> 00:33:10.640]  願人都尊你的名為聖
[00:33:10.640 --> 00:33:11.640]  願你的國幹臨
[00:33:11.640 --> 00:33:13.640]  願你的旨意行在地上
