
[00:00:00.000 --> 00:00:08.000]  有一年的聖誕,Benny和Lily和我們玩了一個遊戲,
[00:19:46.000 --> 00:19:48.000]  好像一個神經病,
[00:19:48.000 --> 00:19:49.000]  好像瘋子一樣,
[00:19:49.000 --> 00:19:53.000]  投磚火把,利箭和傷人兵器,
[00:19:53.000 --> 00:19:55.000]  暗器都出來,
[00:19:55.000 --> 00:19:57.000]  不斷地,
[00:19:57.000 --> 00:20:01.000]  好像狂人一樣來攻擊他們要攻擊的人,
[00:20:01.000 --> 00:20:05.000]  在聖經裡面最典型的作假見證,
[00:20:05.000 --> 00:20:07.000]  就是阿哈王和耶駛別,
[00:20:07.000 --> 00:20:11.000]  他們看中了是拿白的葡萄園,
[00:20:11.000 --> 00:20:13.000]  所以他們想得到拿白的葡萄園,
[00:20:13.000 --> 00:20:15.000]  但是拿白不肯賣,
[00:20:15.000 --> 00:20:18.000]  於是他們就想辦法作假見證,
[00:20:18.000 --> 00:20:20.000]  來誣告拿白,
[00:20:20.000 --> 00:20:22.000]  最後把拿白殺死,
[00:20:22.000 --> 00:20:25.000]  然後搶了他的葡萄園。
[00:20:25.000 --> 00:20:32.000]  第二種除了誹謗的話,
[00:20:32.000 --> 00:20:34.000]  就是是非的話,
[00:20:34.000 --> 00:20:39.000]  禎賢裡面有很多是關於是非的話的教導,
[00:20:39.000 --> 00:20:41.000]  例如禎賢的十一章,
[00:20:41.000 --> 00:20:42.000]  十八章,
[00:20:42.000 --> 00:20:44.000]  二十章和二十六章,
[00:20:44.000 --> 00:20:49.000]  雅各說一匹馬都能夠被人馴服,
[00:20:49.000 --> 00:20:51.000]  但是小小的舌頭,
[00:20:51.000 --> 00:20:54.000]  說是非沒有人能夠控制,
[00:20:54.000 --> 00:20:56.000]  在禎賢的十八章的八節,
[00:20:56.000 --> 00:20:58.000]  和二十六章的二十二節,
[00:20:58.000 --> 00:21:01.000]  經文說傳承人的言語,
[00:21:01.000 --> 00:21:05.000]  如同美食滲入人的心腹,
[00:21:05.000 --> 00:21:08.000]  為什麼說是非好像美食一樣?
[00:21:08.000 --> 00:21:10.000]  原因很簡單,
[00:21:10.000 --> 00:21:12.000]  個個都喜歡聽是非,
[00:21:12.000 --> 00:21:13.000]  個個都很蛛絲,
[00:21:13.000 --> 00:21:15.000]  很喜歡的,
[00:21:15.000 --> 00:21:17.000]  見到就好像美食一樣,
[00:21:17.000 --> 00:21:19.000]  一定要聽一下,
[00:21:19.000 --> 00:21:21.000]  關於某某人的是非,
[00:21:21.000 --> 00:21:22.000]  覺得是很開心,
[00:21:22.000 --> 00:21:24.000]  好像吃美食一樣。
[00:21:24.000 --> 00:21:25.000]  有人說,
[00:21:25.000 --> 00:21:27.000]  美食滲入到心腹裡,
[00:21:27.000 --> 00:21:29.000]  吃了就好,
[00:21:29.000 --> 00:21:33.000]  但是原來美食這個字的動詞,
[00:21:33.000 --> 00:21:35.000]  原文的希伯來文,
[00:21:35.000 --> 00:21:39.000]  和傷痕這個字是同一個根,
[00:21:39.000 --> 00:21:41.000]  所以這裡也是說,
[00:21:41.000 --> 00:21:45.000]  這裡是傷痕一樣滲入人的心腹,
[00:21:45.000 --> 00:21:49.000]  這個就是King James的翻譯,
[00:21:49.000 --> 00:21:52.000]  這裡的傷痕在人的心腹裡,
[00:21:52.000 --> 00:21:54.000]  是很難去醫治,
[00:21:54.000 --> 00:21:57.000]  很難去除去這樣的傷痕,
[00:21:57.000 --> 00:21:59.000]  沒有辦法可以除去,
[00:21:59.000 --> 00:22:02.000]  就好像一個人聽了別人的是非,
[00:22:02.000 --> 00:22:04.000]  永遠不能夠忘記,
[00:22:04.000 --> 00:22:06.000]  你永遠對這個人,
[00:22:06.000 --> 00:22:08.000]  以後都會有見解,
[00:22:08.000 --> 00:22:10.000]  我們聽了他的是非,
[00:22:10.000 --> 00:22:12.000]  如果我們聽,
[00:22:12.000 --> 00:22:14.000]  如果是錄音帶的話,
[00:22:14.000 --> 00:22:16.000]  我們可以洗掉它,
[00:22:16.000 --> 00:22:18.000]  但是如果是我們的記憶,
[00:22:18.000 --> 00:22:20.000]  聽了之後就不能夠忘記,
[00:22:20.000 --> 00:22:23.000]  所以這個是很大的事,
[00:22:23.000 --> 00:22:26.000]  是非是很大的傷害。
[00:22:26.000 --> 00:22:29.000]  在這裡的二十九章的第二十節,
[00:22:29.000 --> 00:22:32.000]  你見言語急躁的人魔,
[00:22:32.000 --> 00:22:35.000]  愚昧人比他更有忌妄。
[00:22:35.000 --> 00:22:38.000]  怎麼會是急躁的話,
[00:22:38.000 --> 00:22:40.000]  人家急急地告訴你,
[00:22:40.000 --> 00:22:42.000]  你又急急地告訴別人,
[00:22:42.000 --> 00:22:44.000]  你完全沒有想過,
[00:22:44.000 --> 00:22:47.000]  完全沒有思考過,
[00:22:47.000 --> 00:22:49.000]  這些是不是真的話,
[00:22:49.000 --> 00:22:51.000]  你很快就告訴別人,
[00:22:51.000 --> 00:22:54.000]  這個聖經裡面告訴我們,
[00:22:54.000 --> 00:22:56.000]  是愚昧人的舉動,
[00:22:56.000 --> 00:22:59.000]  比愚昧人更差,
[00:22:59.000 --> 00:23:01.000]  簡直是愚蠢到不得了,
[00:23:01.000 --> 00:23:03.000]  如果有人說,
[00:23:03.000 --> 00:23:04.000]  如果我說的話,
[00:23:04.000 --> 00:23:06.000]  我能夠肯定是真的,是事實,
[00:23:06.000 --> 00:23:08.000]  那是不是不怕說,
[00:23:08.000 --> 00:23:10.000]  你自己說的時候,
[00:23:10.000 --> 00:23:14.000]  你可能以為是事實,是真的,
[00:23:14.000 --> 00:23:16.000]  但是到你告訴了別人,
[00:23:16.000 --> 00:23:18.000]  他怎麼說,
[00:23:18.000 --> 00:23:20.000]  完全你是不能夠控制的,
[00:23:20.000 --> 00:23:22.000]  他可能加鹽加醋,
[00:23:22.000 --> 00:23:24.000]  然後他再告訴第三個人,
[00:23:24.000 --> 00:23:26.000]  第三個人又加鹽加醋,
[00:23:26.000 --> 00:23:28.000]  說到後來就變成以訛傳訛,
[00:23:28.000 --> 00:23:32.000]  所以我們很需要,
[00:23:32.000 --> 00:23:35.000]  就是終止了這個謠言,
[00:23:35.000 --> 00:23:37.000]  不要再傳下去,
[00:23:37.000 --> 00:23:39.000]  最好的辦法,
[00:23:39.000 --> 00:23:41.000]  終止謠言的,
[00:23:41.000 --> 00:23:43.000]  就是跟這個,
[00:23:43.000 --> 00:23:45.000]  而非講謠言給你聽這個人說,
[00:23:45.000 --> 00:23:47.000]  你說你跟我說什麼,
[00:23:47.000 --> 00:23:49.000]  我都會一五一十,
[00:23:49.000 --> 00:23:51.000]  講給當事人聽,
[00:23:51.000 --> 00:23:53.000]  連你叫我不要講那句,
[00:23:53.000 --> 00:23:55.000]  我都會講,
[00:23:55.000 --> 00:23:57.000]  如果你是這樣講的時候,
[00:23:57.000 --> 00:23:59.000]  我相信對方就不會再跟你講謠言,
[00:23:59.000 --> 00:24:01.000]  這個就是最好的辦法,
[00:24:01.000 --> 00:24:03.000]  中國人說謠言,
[00:24:03.000 --> 00:24:05.000]  對第三者,
[00:24:05.000 --> 00:24:07.000]  真是很有用,
[00:24:07.000 --> 00:24:09.000]  一個聰明的人,
[00:24:09.000 --> 00:24:11.000]  要懂得怎麼樣去終止,
[00:24:11.000 --> 00:24:13.000]  對第三者的謠言,
[00:24:13.000 --> 00:24:15.000]  或者是是非,
[00:24:15.000 --> 00:24:17.000]  在鎖門王的時候,
[00:24:17.000 --> 00:24:19.000]  你要去講是非,
[00:24:19.000 --> 00:24:21.000]  你還要逐家逐家去拍門,
[00:24:21.000 --> 00:24:23.000]  不是這麼容易,
[00:24:23.000 --> 00:24:25.000]  現在來說,你每個人身上都有手機,
[00:24:25.000 --> 00:24:27.000]  拿手機出來,
[00:24:27.000 --> 00:24:29.000]  你可以打電話,
[00:24:29.000 --> 00:24:31.000]  你可以發電郵,
[00:24:31.000 --> 00:24:33.000]  你都可以去發信,
[00:24:33.000 --> 00:24:35.000]  把這個是非講出去,
[00:24:35.000 --> 00:24:37.000]  所以對人來說,
[00:24:37.000 --> 00:24:39.000]  是非造成的傷害,
[00:24:39.000 --> 00:24:41.000]  比古時更加大,
[00:24:41.000 --> 00:24:43.000]  講了兩種謊言,
[00:24:43.000 --> 00:24:45.000]  其中一種是誹謗的話,
[00:24:45.000 --> 00:24:47.000]  一種是是非,
[00:24:47.000 --> 00:24:49.000]  誹謗的話和是非,
[00:24:49.000 --> 00:24:51.000]  都是在別人背後講,
[00:24:51.000 --> 00:24:53.000]  第三種我要和你們分享的是奉承的話,
[00:24:53.000 --> 00:24:55.000]  奉承的話在人的面前講,
[00:24:55.000 --> 00:24:57.000]  奉承的話在人的面前講,
[00:24:57.000 --> 00:24:59.000]  奉承的話在人的面前講,
[00:24:59.000 --> 00:25:01.000]  在真言裡面有嚴重的警告,
[00:25:01.000 --> 00:25:03.000]  在真言裡面有嚴重的警告,
[00:25:03.000 --> 00:25:05.000]  在真言裡面有嚴重的警告,
[00:25:05.000 --> 00:25:07.000]  要小心別人奉承的話,
[00:25:07.000 --> 00:25:09.000]  尤其是在真言的六章和七章,
[00:25:09.000 --> 00:25:11.000]  尤其是在真言的六章和七章,
[00:25:11.000 --> 00:25:13.000]  都告訴我們,
[00:25:13.000 --> 00:25:15.000]  淫婦所講的話,
[00:25:15.000 --> 00:25:17.000]  能夠誘惑人,
[00:25:17.000 --> 00:25:19.000]  很多都是這些奉承的話,
[00:25:19.000 --> 00:25:21.000]  這些奉承的話背後都有詭詐的意義,
[00:25:21.000 --> 00:25:23.000]  這些奉承的話背後都有詭詐的意義,
[00:25:23.000 --> 00:25:25.000]  有人曾經說過,
[00:25:25.000 --> 00:25:27.000]  別人說你帥,
[00:25:27.000 --> 00:25:29.000]  說你英俊就去相信,
[00:25:29.000 --> 00:25:31.000]  你不相信面鏡,
[00:25:31.000 --> 00:25:33.000]  你也相信一杯水,
[00:25:33.000 --> 00:25:35.000]  真言的二十六章、二十五節,
[00:25:35.000 --> 00:25:37.000]  說這些都是嚴密的填言物語,
[00:25:37.000 --> 00:25:39.000]  說這些都是嚴密的填言物語,
[00:25:39.000 --> 00:25:41.000]  千萬不要相信,
[00:25:41.000 --> 00:25:43.000]  背後都有不良的動機,
[00:25:43.000 --> 00:25:45.000]  有人說,
[00:25:45.000 --> 00:25:47.000]  如果是這樣,
[00:25:47.000 --> 00:25:49.000]  我是否連讚美的話,
[00:25:49.000 --> 00:25:51.000]  我是否連讚美的話,
[00:25:51.000 --> 00:25:53.000]  我都不應該講,
[00:25:53.000 --> 00:25:55.000]  讚美的話和奉承的話是兩碼事,
[00:25:55.000 --> 00:25:57.000]  奉承的話是假的,
[00:25:57.000 --> 00:25:59.000]  令人飄飄然,
[00:25:59.000 --> 00:26:01.000]  令人高大,
[00:26:01.000 --> 00:26:03.000]  但讚美的話可以是真心,
[00:26:03.000 --> 00:26:05.000]  但讚美的話可以是真心,
[00:26:05.000 --> 00:26:07.000]  所以當你想讚美別人的時候,
[00:26:07.000 --> 00:26:09.000]  你不妨問一下自己有兩件事,
[00:26:09.000 --> 00:26:11.000]  第一就是,
[00:26:11.000 --> 00:26:13.000]  你所說的是否真心話,
[00:26:13.000 --> 00:26:15.000]  第二就是,
[00:26:15.000 --> 00:26:17.000]  你有沒有任何的動機,
[00:26:17.000 --> 00:26:19.000]  如果你是沒有任何不良的動機,
[00:26:19.000 --> 00:26:21.000]  如果你是沒有任何的不良的動機,
[00:26:21.000 --> 00:26:23.000]  你又說的話是真心話的話,
[00:26:23.000 --> 00:26:25.000]  你絕對可以讚美別人,
[00:26:25.000 --> 00:26:27.000]  你絕對可以讚美別人,
[00:26:27.000 --> 00:26:29.000]  在這裡的《尊嚴》28章23節,
[00:26:29.000 --> 00:26:31.000]  在這裡的《尊嚴》28章23節,
[00:26:31.000 --> 00:26:33.000]  說「責備人的,
[00:26:33.000 --> 00:26:35.000]  後來蒙人喜悅,
[00:26:35.000 --> 00:26:37.000]  多於那用舌頭
[00:26:37.000 --> 00:26:39.000]  惦美人的。」
[00:26:39.000 --> 00:26:41.000]  如果你講真心話,
[00:26:41.000 --> 00:26:43.000]  甚至有時你可能是責備別人,
[00:26:43.000 --> 00:26:45.000]  別人聽了很不開心,
[00:26:45.000 --> 00:26:47.000]  忠言逆,
[00:26:47.000 --> 00:26:49.000]  但是慢慢慢慢,
[00:26:49.000 --> 00:26:51.000]  這個人會知道你是好心的,
[00:26:51.000 --> 00:26:53.000]  知道你說的話是對的,
[00:26:53.000 --> 00:26:55.000]  知道你說的話是對的,
[00:26:55.000 --> 00:26:57.000]  他就會覺得喜悅,
[00:26:57.000 --> 00:26:59.000]  但是相反地,
[00:26:59.000 --> 00:27:01.000]  如果你去講奉承的話,
[00:27:01.000 --> 00:27:03.000]  別人最初一聽可能會很開心,
[00:27:03.000 --> 00:27:05.000]  別人最初一聽可能會很開心,
[00:27:05.000 --> 00:27:07.000]  但是很快就會識穿了,
[00:27:07.000 --> 00:27:09.000]  知道原來你背後是別有用心。
[00:27:09.000 --> 00:27:11.000]  知道原來你背後是別有用心。
[00:27:11.000 --> 00:27:13.000]  我們很快就講完了,
[00:27:13.000 --> 00:27:15.000]  我們很快就講完了,
[00:27:15.000 --> 00:27:17.000]  這個拆毀的話,
[00:27:17.000 --> 00:27:19.000]  我們講拆毀的話,
[00:27:19.000 --> 00:27:21.000]  有三種,
[00:27:21.000 --> 00:27:23.000]  冒失的話,叛逆的話,
[00:27:23.000 --> 00:27:25.000]  和謊言,
[00:27:25.000 --> 00:27:27.000]  謊言當中也有
[00:27:27.000 --> 00:27:29.000]  誹謗的話,
[00:27:29.000 --> 00:27:31.000]  也有是非的話,
[00:27:31.000 --> 00:27:33.000]  也有奉承的話。
[00:27:33.000 --> 00:27:35.000]  講完之後,
[00:27:35.000 --> 00:27:37.000]  我們現在要講建立的話,
[00:27:37.000 --> 00:27:39.000]  建立的話是正面的,
[00:27:39.000 --> 00:27:41.000]  我們同樣會講三種,
[00:27:41.000 --> 00:27:43.000]  第一種是公義的話,
[00:27:43.000 --> 00:27:45.000]  公義的話或正直的話,
[00:27:45.000 --> 00:27:47.000]  是《針研》十章十一節,
[00:27:47.000 --> 00:27:49.000]  好像是義人的口,
[00:27:49.000 --> 00:27:51.000]  是心靈的傳言。
[00:27:51.000 --> 00:27:53.000]  是心靈的傳言。
[00:27:53.000 --> 00:27:55.000]  我們剛剛才講完
[00:27:55.000 --> 00:27:57.000]  《十二仙之書》,
[00:27:57.000 --> 00:27:59.000]  《十二仙之書》彭長老為這個系列
[00:27:59.000 --> 00:28:01.000]  起了一個很好的名字,
[00:28:01.000 --> 00:28:03.000]  起了一個很好的名字,
[00:28:03.000 --> 00:28:05.000]  叫做《荒漠金傳》,
[00:28:05.000 --> 00:28:07.000]  神的話語就像荒漠裡有一個金傳一樣,
[00:28:07.000 --> 00:28:09.000]  神的話語就像荒漠裡有一個金傳一樣,
[00:28:09.000 --> 00:28:11.000]  我們講的公義的話,
[00:28:11.000 --> 00:28:13.000]  我們講的正直的話,
[00:28:13.000 --> 00:28:15.000]  都是一樣,
[00:28:15.000 --> 00:28:17.000]  是為別人的祝福,
[00:28:17.000 --> 00:28:19.000]  成為滋潤人生命的話語。
[00:28:19.000 --> 00:28:21.000]  在這裡《針研》的十章二十節,
[00:28:21.000 --> 00:28:23.000]  在這裡《針研》的十章二十節,
[00:28:23.000 --> 00:28:25.000]  為義人的舌乃高銀,
[00:28:25.000 --> 00:28:27.000]  我們如果講出來是公義正直的話,
[00:28:27.000 --> 00:28:29.000]  我們如果講出來是公義正直的話,
[00:28:29.000 --> 00:28:31.000]  話語是很有價值,
[00:28:31.000 --> 00:28:33.000]  話語是很有價值,
[00:28:33.000 --> 00:28:35.000]  好像是很有價值的銀紙一樣。
[00:28:35.000 --> 00:28:37.000]  好像是很有價值的銀紙一樣。
[00:28:37.000 --> 00:28:39.000]  《針研》的十章二十一和三十一節,
[00:28:39.000 --> 00:28:41.000]  《針研》的十章二十一和三十一節,
[00:28:41.000 --> 00:28:43.000]  為義人的口教養多人,
[00:28:43.000 --> 00:28:45.000]  為義人的口教養多人,
[00:28:45.000 --> 00:28:47.000]  公義正直的話,
[00:28:47.000 --> 00:28:49.000]  是能夠帶給人智慧,
[00:28:49.000 --> 00:28:51.000]  是能夠帶給人智慧,
[00:28:51.000 --> 00:28:53.000]  是能夠教導人。
[00:28:53.000 --> 00:28:55.000]  而十章三十二節《針研》,
[00:28:55.000 --> 00:28:57.000]  說義人的嘴能令人喜悅,
[00:28:57.000 --> 00:28:59.000]  說義人的嘴能令人喜悅,
[00:28:59.000 --> 00:29:01.000]  公義正直的話,
[00:29:01.000 --> 00:29:03.000]  是能夠祝福人,
[00:29:03.000 --> 00:29:05.000]  是能夠給人有智慧,
[00:29:05.000 --> 00:29:07.000]  是很有價值,
[00:29:07.000 --> 00:29:09.000]  是能夠使人喜悅。
[00:29:09.000 --> 00:29:11.000]  一個基督徒,
[00:29:11.000 --> 00:29:13.000]  我們說甚麼,
[00:29:13.000 --> 00:29:15.000]  我們應不應該說,
[00:29:15.000 --> 00:29:17.000]  有時不應該說,有時應該說,
[00:29:17.000 --> 00:29:19.000]  如果應該說,應該怎樣說,
[00:29:19.000 --> 00:29:21.000]  其實都是應該被聖靈帶領我們,
[00:29:21.000 --> 00:29:23.000]  其實都是應該被聖靈帶領我們,
[00:29:23.000 --> 00:29:25.000]  不是單單靠自己,
[00:29:25.000 --> 00:29:27.000]  但問題是我們願不願意
[00:29:27.000 --> 00:29:29.000]  但問題是我們願不願意
[00:29:29.000 --> 00:29:31.000]  被聖靈帶領我們。
[00:29:31.000 --> 00:29:33.000]  你可能會問,
[00:29:33.000 --> 00:29:35.000]  怎樣被聖靈帶領?
[00:29:35.000 --> 00:29:37.000]  我們稍後會回來看一點,
[00:29:37.000 --> 00:29:39.000]  在結束的時候。
[00:29:39.000 --> 00:29:41.000]  我們先看看,
[00:29:41.000 --> 00:29:43.000]  第一種建立的話,
[00:29:43.000 --> 00:29:45.000]  就是公義的話,
[00:29:45.000 --> 00:29:47.000]  第二種是祝福的話,
[00:29:47.000 --> 00:29:49.000]  在這個世界,
[00:29:49.000 --> 00:29:51.000]  都很需要祝福,
[00:29:51.000 --> 00:29:53.000]  是造就人的話,
[00:29:53.000 --> 00:29:55.000]  因為有很多人都是受了傷,
[00:29:55.000 --> 00:29:57.000]  很需要鼓勵的話,
[00:29:57.000 --> 00:29:59.000]  醫治的話,甚至是祝福的話。
[00:29:59.000 --> 00:30:01.000]  在這裡的十五章四節,
[00:30:01.000 --> 00:30:03.000]  說溫良的舌,
[00:30:03.000 --> 00:30:05.000]  是生命樹,
[00:30:05.000 --> 00:30:07.000]  乖貌的嘴,使人心遂。
[00:30:07.000 --> 00:30:09.000]  我們說出來的話,
[00:30:09.000 --> 00:30:11.000]  要是溫良的,
[00:30:11.000 --> 00:30:13.000]  要是祝福人的,
[00:30:13.000 --> 00:30:15.000]  就好像一棵生命樹,
[00:30:15.000 --> 00:30:17.000]  能夠被人醫治。
[00:30:17.000 --> 00:30:19.000]  在這裡的十五章一節,
[00:30:19.000 --> 00:30:21.000]  說回答柔和,
[00:30:21.000 --> 00:30:23.000]  指路釣隊。
[00:30:23.000 --> 00:30:25.000]  這節的經文,
[00:30:25.000 --> 00:30:27.000]  我在上次和大家講
[00:30:27.000 --> 00:30:29.000]  夫妻的智慧的時候,
[00:30:29.000 --> 00:30:31.000]  我也講過,
[00:30:31.000 --> 00:30:33.000]  如果兩夫妻說話,
[00:30:33.000 --> 00:30:35.000]  應該是很柔和,
[00:30:35.000 --> 00:30:37.000]  如果一方面是很激動,
[00:30:37.000 --> 00:30:39.000]  不妨用柔和、溫柔的聲音回答。
[00:30:39.000 --> 00:30:41.000]  如果對方很大聲,
[00:30:41.000 --> 00:30:43.000]  不妨低聲下氣回答。
[00:30:43.000 --> 00:30:45.000]  吵架需要兩方面才能吵醒,
[00:30:45.000 --> 00:30:47.000]  如果一方面永遠都是溫柔,
[00:30:47.000 --> 00:30:49.000]  低聲下氣,
[00:30:49.000 --> 00:30:51.000]  不可能吵得成架。
[00:30:51.000 --> 00:30:53.000]  有人說,
[00:30:53.000 --> 00:30:55.000]  常常要溫柔柔和,
[00:30:55.000 --> 00:30:57.000]  就好像示弱,
[00:30:57.000 --> 00:30:59.000]  溫柔柔和不等於代表軟弱,
[00:30:59.000 --> 00:31:01.000]  溫柔柔和,
[00:31:01.000 --> 00:31:03.000]  其實是一種表達
[00:31:03.000 --> 00:31:05.000]  溫柔柔和,
[00:31:05.000 --> 00:31:07.000]  其實是有力量的,
[00:31:07.000 --> 00:31:09.000]  但是這個力量是被控制的。
[00:31:09.000 --> 00:31:11.000]  我以前也講過,
[00:31:11.000 --> 00:31:13.000]  就好像一匹馬一樣,
[00:31:13.000 --> 00:31:15.000]  一匹野馬,很有力量,
[00:31:15.000 --> 00:31:17.000]  但當它被人控制了之後,
[00:31:17.000 --> 00:31:19.000]  它的力量仍然存在,
[00:31:19.000 --> 00:31:21.000]  但是是一個有控制的力量。
[00:31:21.000 --> 00:31:23.000]  有一個很好的例子,
[00:31:23.000 --> 00:31:25.000]  就是一個警察,
[00:31:25.000 --> 00:31:27.000]  他做了30年的警察,
[00:31:27.000 --> 00:31:29.000]  他得到一個最佳警察獎,
[00:31:29.000 --> 00:31:31.000]  這是一件真事,
[00:31:31.000 --> 00:31:33.000]  這也是很值得
[00:31:33.000 --> 00:31:37.000]  我們現在香港人和美國人的警察學習的,
[00:31:37.000 --> 00:31:39.000]  我們香港人現在最新近,
[00:31:39.000 --> 00:31:41.000]  和美國人都聽見有暴力的事件,
[00:31:41.000 --> 00:31:43.000]  警察有暴力,
[00:31:43.000 --> 00:31:45.000]  不妨向這個警察學習一下,
[00:31:45.000 --> 00:31:47.000]  他做了30年的警察,
[00:31:47.000 --> 00:31:49.000]  居然從來沒有用暴力,
[00:31:49.000 --> 00:31:51.000]  所以得到一個最佳警察獎,
[00:31:51.000 --> 00:31:53.000]  有人問他,
[00:31:53.000 --> 00:31:55.000]  為什麼你可以完全不用暴力,
[00:31:55.000 --> 00:31:57.000]  為什麼你可以完全不用暴力,
[00:31:57.000 --> 00:31:59.000]  為什麼你可以完全不用暴力,
[00:31:59.000 --> 00:32:01.000]  這個警察說,
[00:32:01.000 --> 00:32:03.000]  他說每當我遇見這些犯人的時候,
[00:32:03.000 --> 00:32:05.000]  無論對方是醉酒,
[00:32:05.000 --> 00:32:07.000]  是搶劫,
[00:32:07.000 --> 00:32:09.000]  甚至是殺人,
[00:32:09.000 --> 00:32:11.000]  他說我都提醒自己,
[00:32:11.000 --> 00:32:13.000]  在我眼前的是一個兒子,
[00:32:13.000 --> 00:32:15.000]  他有父母愛他,
[00:32:15.000 --> 00:32:17.000]  在我眼前的是一個爸爸,
[00:32:17.000 --> 00:32:19.000]  他要養他的子女,
[00:32:19.000 --> 00:32:21.000]  在我眼前的是一個別人的好兄弟,
[00:32:21.000 --> 00:32:23.000]  所以他每次都是這樣,
[00:32:23.000 --> 00:32:25.000]  他每次都是這樣,
[00:32:25.000 --> 00:32:27.000]  他每次都是這樣,
[00:32:27.000 --> 00:32:29.000]  所以他每次都是這樣,
[00:32:29.000 --> 00:32:31.000]  來提醒自己,
[00:32:31.000 --> 00:32:33.000]  以致他永遠沒有用暴力,
[00:32:33.000 --> 00:32:35.000]  你說不用暴力,
[00:32:35.000 --> 00:32:37.000]  那不是很吃虧嗎?
[00:32:37.000 --> 00:32:39.000]  隨時被人弄傷,
[00:32:39.000 --> 00:32:41.000]  被人殺死,
[00:32:41.000 --> 00:32:43.000]  這個警察沒有被人打傷,
[00:32:43.000 --> 00:32:45.000]  沒有被人殺死,
[00:32:45.000 --> 00:32:47.000]  他可能有受傷,
[00:32:47.000 --> 00:32:49.000]  但仍然是沒有死,
[00:32:49.000 --> 00:32:51.000]  因為他有力量,
[00:32:51.000 --> 00:32:53.000]  因為他有力量,
[00:32:53.000 --> 00:32:55.000]  他不是沒有力量,
[00:32:55.000 --> 00:32:57.000]  任人宰割,
[00:32:57.000 --> 00:32:59.000]  他的力量是有控制,
[00:32:59.000 --> 00:33:01.000]  所以他才能做得這麼好,
[00:33:01.000 --> 00:33:03.000]  所以我們說話都是一樣,
[00:33:03.000 --> 00:33:05.000]  我們很需要用柔和的態度來說話,
[00:33:05.000 --> 00:33:07.000]  我們很需要用柔和的態度來說話,
[00:33:07.000 --> 00:33:09.000]  我們很需要用柔和的態度來說話,
[00:33:09.000 --> 00:33:11.000]  在《針研》15章第13節,
[00:33:11.000 --> 00:33:13.000]  「口善應對,
[00:33:13.000 --> 00:33:15.000]  各喜樂,
[00:33:15.000 --> 00:33:17.000]  話俠其事,
[00:33:17.000 --> 00:33:19.000]  何等美好?」
[00:33:19.000 --> 00:33:21.000]  我們的話應該像是及時語一樣,
[00:33:21.000 --> 00:33:23.000]  對方傷心的時候,
[00:33:23.000 --> 00:33:25.000]  我們去安慰,
[00:33:25.000 --> 00:33:27.000]  對方受傷的時候,
[00:33:27.000 --> 00:33:29.000]  我們的話語去醫,
[00:33:29.000 --> 00:33:31.000]  經文告訴我們,
[00:33:31.000 --> 00:33:33.000]  這樣是何等美好?
[00:33:33.000 --> 00:33:35.000]  在《針研》16章第24節,
[00:33:35.000 --> 00:33:37.000]  經文說,
[00:33:37.000 --> 00:33:39.000]  「量言如同蜂房,
[00:33:39.000 --> 00:33:41.000]  使心覺甘甜,
[00:33:41.000 --> 00:33:43.000]  使骨得。」
[00:33:43.000 --> 00:33:45.000]  一個人說出來量善的話,
[00:33:45.000 --> 00:33:47.000]  一個人說出來量善的話,
[00:33:47.000 --> 00:33:49.000]  好像是蜂蜜一樣,
[00:33:49.000 --> 00:33:51.000]  令人覺得很甘甜,
[00:33:51.000 --> 00:33:53.000]  很甜蜜,
[00:33:53.000 --> 00:33:55.000]  也能夠是醫治人。
[00:33:55.000 --> 00:33:57.000]  有兩個小朋友在聊天,
[00:33:57.000 --> 00:33:59.000]  我不知道大家有沒有小朋友聊天,
[00:33:59.000 --> 00:34:01.000]  有時小朋友的笑話很有趣,
[00:34:01.000 --> 00:34:03.000]  那兩個小朋友,
[00:34:03.000 --> 00:34:05.000]  在說第三個小朋友,
[00:34:05.000 --> 00:34:07.000]  一個小朋友比較乖一點,
[00:34:07.000 --> 00:34:09.000]  一個小朋友比較乖一點,
[00:34:09.000 --> 00:34:11.000]  一個小朋友比較乖一點,
[00:34:11.000 --> 00:34:13.000]  一個小朋友比較乖一點,
[00:34:13.000 --> 00:34:15.000]  那個說,你看那個小朋友,
[00:34:15.000 --> 00:34:17.000]  連球都不會打,笨得要死,
[00:34:17.000 --> 00:34:19.000]  那個說,你看那個小朋友,
[00:34:19.000 --> 00:34:21.000]  但是那個乖的,
[00:34:21.000 --> 00:34:23.000]  那個說,不是啊,
[00:34:23.000 --> 00:34:25.000]  其實打球的時候,
[00:34:25.000 --> 00:34:27.000]  他很守規矩,
[00:34:27.000 --> 00:34:29.000]  但是笨的那個又說,
[00:34:29.000 --> 00:34:31.000]  真的不是啊,
[00:34:31.000 --> 00:34:33.000]  他甚麼都不懂,
[00:34:33.000 --> 00:34:35.000]  真的笨得甚麼都不懂。
[00:34:35.000 --> 00:34:37.000]  乖一點的那個又說,
[00:34:37.000 --> 00:34:39.000]  不是啊,他其實很勤力的,
[00:34:39.000 --> 00:34:41.000]  這個小朋友。
[00:34:41.000 --> 00:34:43.000]  乖一點的那個又說,
[00:34:43.000 --> 00:34:45.000]  你看他穿得爛身爛勢,
[00:34:45.000 --> 00:34:47.000]  鬼這麼骯髒,很討人厭。
