
[00:00:00.000 --> 00:00:02.000]  各位電影節的平安
[00:17:48.000 --> 00:17:50.000]  他和一班的領子妹
[00:17:50.000 --> 00:17:52.000]  一班的領袖就決心
[00:17:52.000 --> 00:17:56.000]  他說我們不爭取這個新建的禮拜堂
[00:17:56.000 --> 00:18:01.000]  他們就一起和一班的人說
[00:18:01.000 --> 00:18:05.000]  如果你們認定這個地方是屬於你們的
[00:18:05.000 --> 00:18:08.000]  我們現在就交給你們
[00:18:08.000 --> 00:18:11.000]  你們要好好地去侍奉神
[00:18:11.000 --> 00:18:13.000]  他們就離開了
[00:18:13.000 --> 00:18:16.000]  當然這群人很高興
[00:18:16.000 --> 00:18:18.000]  很多人都以為你們很蠢
[00:18:18.000 --> 00:18:20.000]  這樣放棄了新的禮拜堂
[00:18:20.000 --> 00:18:22.000]  很多錢的
[00:18:22.000 --> 00:18:26.000]  但是這群的教徒和牧者離開之後
[00:18:26.000 --> 00:18:27.000]  他們用一些僅可的錢
[00:18:27.000 --> 00:18:29.000]  租用那個地方
[00:18:29.000 --> 00:18:32.000]  開始新的教會崇拜
[00:18:32.000 --> 00:18:33.000]  經過一段時間之後
[00:18:33.000 --> 00:18:35.000]  這位牧師就說
[00:18:35.000 --> 00:18:38.000]  我們完全想不到領子妹
[00:18:38.000 --> 00:18:43.000]  很多就來到這個很簡陋的教堂
[00:18:43.000 --> 00:18:45.000]  在當中敬拜神
[00:18:45.000 --> 00:18:48.000]  沒錯沒有了一個宏偉的教堂
[00:18:48.000 --> 00:18:51.000]  沒有了很多很多的資源
[00:18:51.000 --> 00:18:53.000]  或者有些教徒都離開了
[00:18:53.000 --> 00:18:56.000]  但是他們很清楚感受到神和他們同在
[00:18:56.000 --> 00:18:58.000]  當他們敬拜的時候
[00:18:58.000 --> 00:18:59.000]  他們很同心
[00:18:59.000 --> 00:19:01.000]  也都見到神用他們
[00:19:01.000 --> 00:19:03.000]  見到有更多人順主
[00:19:03.000 --> 00:19:06.000]  透過他們而領受福音
[00:19:06.000 --> 00:19:08.000]  當我一路聽的時候
[00:19:08.000 --> 00:19:09.000]  一路聽的時候
[00:19:09.000 --> 00:19:11.000]  想起有很多基督徒
[00:19:11.000 --> 00:19:12.000]  或者個人或者是教會
[00:19:12.000 --> 00:19:15.000]  都曾經面對過不少的困難
[00:19:15.000 --> 00:19:18.000]  但是他們在其中一個很清楚的方向
[00:19:18.000 --> 00:19:21.000]  就是我們不會忘記你上帝
[00:19:21.000 --> 00:19:23.000]  我們不會違背你
[00:19:23.000 --> 00:19:25.000]  我們不想偏行自己的路
[00:19:25.000 --> 00:19:29.000]  然後繼續向神尋求
[00:19:29.000 --> 00:19:30.000]  當他們在禱告的時候
[00:19:30.000 --> 00:19:32.000]  他們很清楚明白一件事情
[00:19:32.000 --> 00:19:35.000]  你再讀第22節
[00:19:35.000 --> 00:19:39.000]  聖經的22節
[00:19:39.000 --> 00:19:41.000]  因為你的緣故
[00:19:41.000 --> 00:19:44.000]  我們終日被置於死地
[00:19:44.000 --> 00:19:48.000]  人看我們如同張載的羊
[00:19:48.000 --> 00:19:49.000]  他們很清楚知道
[00:19:49.000 --> 00:19:51.000]  他們面對著這些困難
[00:19:51.000 --> 00:19:55.000]  一個很重要的原因是為神的緣故
[00:19:55.000 --> 00:19:56.000]  是為了上帝的緣故
[00:19:56.000 --> 00:19:59.000]  他們面對著這些困難
[00:19:59.000 --> 00:20:00.000]  我想大家這個時候
[00:20:00.000 --> 00:20:03.000]  你去看一看新約羅馬書
[00:20:03.000 --> 00:20:06.000]  大家多看一兩處的經文
[00:20:06.000 --> 00:20:09.000]  聖經新約的羅馬書
[00:20:09.000 --> 00:20:12.000]  在羅馬書的第八章
[00:20:12.000 --> 00:20:13.000]  大家會熟悉
[00:20:13.000 --> 00:20:14.000]  我們順便看一看
[00:20:14.000 --> 00:20:22.000]  在羅馬書的第八章第31節
[00:20:22.000 --> 00:20:24.000]  和合本的地方
[00:20:24.000 --> 00:20:26.000]  你記得聖經提及到
[00:20:26.000 --> 00:20:28.000]  上帝將他的兒子賜給我們
[00:20:28.000 --> 00:20:31.000]  更加會樂意將其他一切
[00:20:31.000 --> 00:20:33.000]  都白白賜給我們
[00:20:33.000 --> 00:20:35.000]  最愛的都給我們了
[00:20:35.000 --> 00:20:36.000]  何況其他呢
[00:20:36.000 --> 00:20:37.000]  然後就說
[00:20:37.000 --> 00:20:38.000]  沒有任何事情
[00:20:38.000 --> 00:20:41.000]  能夠難阻神對我們的愛
[00:20:41.000 --> 00:20:42.000]  第35節
[00:20:42.000 --> 00:20:44.000]  誰能夠與使我們
[00:20:44.000 --> 00:20:46.000]  與基督的愛隔絕呢
[00:20:46.000 --> 00:20:47.000]  難道是患難嗎
[00:20:47.000 --> 00:20:48.000]  是困苦嗎
[00:20:48.000 --> 00:20:49.000]  是迫不得已嗎
[00:20:49.000 --> 00:20:50.000]  是飢餓嗎
[00:20:50.000 --> 00:20:53.000]  這些一切都不會阻礙
[00:20:53.000 --> 00:20:55.000]  神對我們的愛
[00:20:55.000 --> 00:20:57.000]  然後聖經就引用了
[00:20:57.000 --> 00:21:00.000]  詩篇44篇剛才的說話
[00:21:00.000 --> 00:21:03.000]  我們為你的緣故終日被殺
[00:21:03.000 --> 00:21:06.000]  人害我們如張宰的羊
[00:21:06.000 --> 00:21:07.000]  37節
[00:21:07.000 --> 00:21:10.000]  然而靠著愛我們的主
[00:21:10.000 --> 00:21:12.000]  在這一切的事上
[00:21:12.000 --> 00:21:16.000]  已經得逞有餘了
[00:21:16.000 --> 00:21:21.000]  當保羅想起詩篇44篇的時候
[00:21:21.000 --> 00:21:23.000]  他就想起很多的教徒
[00:21:23.000 --> 00:21:28.000]  他們寧願面對著一些患難
[00:21:28.000 --> 00:21:31.000]  但是他們不會放棄神
[00:21:31.000 --> 00:21:34.000]  因為他們知道神的愛是不會改變的
[00:21:34.000 --> 00:21:37.000]  眼前有些地方未必很明白
[00:21:37.000 --> 00:21:40.000]  但是仍然知道上帝的愛不改變
[00:21:40.000 --> 00:21:43.000]  而且靠著愛我們的主
[00:21:43.000 --> 00:21:48.000]  在這一切的事上得勝有餘
[00:21:48.000 --> 00:21:50.000]  因為弟兄講述到
[00:21:50.000 --> 00:21:53.000]  他在國內設廠
[00:21:53.000 --> 00:21:55.000]  設廠的時候
[00:21:55.000 --> 00:21:59.000]  他很不願意去做一件事情
[00:21:59.000 --> 00:22:02.000]  就是做一些賄賂的工作
[00:22:02.000 --> 00:22:04.000]  大家知道在中國內地
[00:22:04.000 --> 00:22:07.000]  這些情況很普遍
[00:22:07.000 --> 00:22:08.000]  但是他一直堅持
[00:22:08.000 --> 00:22:10.000]  他不做這件事情
[00:22:10.000 --> 00:22:13.000]  當然他受到很多的流難
[00:22:13.000 --> 00:22:17.000]  很多他所講到的不同的部門
[00:22:17.000 --> 00:22:19.000]  政府的部門對他的流難
[00:22:19.000 --> 00:22:21.000]  但是過程當中
[00:22:21.000 --> 00:22:23.000]  沒錯 他有損失
[00:22:23.000 --> 00:22:27.000]  但是神仍然保守他到今天
[00:22:27.000 --> 00:22:29.000]  他吃了很多苦頭
[00:22:29.000 --> 00:22:31.000]  不過他自己心裏仍然想
[00:22:31.000 --> 00:22:34.000]  繼續走神的路
[00:22:34.000 --> 00:22:36.000]  在這些過程當中
[00:22:36.000 --> 00:22:37.000]  這些弟兄姊妹
[00:22:37.000 --> 00:22:42.000]  他們仍然堅持行在光明裏面
[00:22:42.000 --> 00:22:44.000]  在過程裏面有些時候
[00:22:44.000 --> 00:22:46.000]  會覺得神好像不理他們
[00:22:46.000 --> 00:22:47.000]  你再看一看
[00:22:47.000 --> 00:22:52.000]  我們回到44章詩篇
[00:22:52.000 --> 00:22:54.000]  在44篇的詩篇
[00:22:54.000 --> 00:22:55.000]  你會留意到
[00:22:55.000 --> 00:22:59.000]  在接下來的經文就會說
[00:22:59.000 --> 00:23:02.000]  他們繼續放膽去祈求
[00:23:02.000 --> 00:23:04.000]  第23節說
[00:23:04.000 --> 00:23:05.000]  主啊 求你醒來
[00:23:05.000 --> 00:23:08.000]  為甚麼還睡著呢
[00:23:08.000 --> 00:23:10.000]  神好像是睡了覺
[00:23:10.000 --> 00:23:13.000]  好像都聽不到我們的呼求
[00:23:13.000 --> 00:23:14.000]  但是他的內心裏面
[00:23:14.000 --> 00:23:16.000]  仍然是這樣向神尋求
[00:23:16.000 --> 00:23:17.000]  各位弟兄姊妹
[00:23:17.000 --> 00:23:18.000]  有些時候
[00:23:18.000 --> 00:23:20.000]  生活上尋求上帝
[00:23:20.000 --> 00:23:22.000]  好像真的感覺有一種
[00:23:22.000 --> 00:23:27.000]  叫做屬靈的沉睡
[00:23:27.000 --> 00:23:28.000]  或者大家會想起
[00:23:28.000 --> 00:23:29.000]  在聖經裏面
[00:23:29.000 --> 00:23:33.000]  當一班門徒在暴風雨當中
[00:23:33.000 --> 00:23:36.000]  一路撐船的時候
[00:23:36.000 --> 00:23:39.000]  暴風雨出現
[00:23:39.000 --> 00:23:42.000]  耶穌當時是怎樣呢
[00:23:42.000 --> 00:23:47.000]  耶穌在船尾睡著了
[00:23:47.000 --> 00:23:49.000]  這班門徒他們很擔心
[00:23:49.000 --> 00:23:51.000]  所以他們大聲地喊
[00:23:51.000 --> 00:23:53.000]  夫子 我們喪命了
[00:23:53.000 --> 00:23:54.000]  我們死了
[00:23:54.000 --> 00:23:56.000]  你都不理我們嗎
[00:23:56.000 --> 00:23:58.000]  然後在那個時候
[00:23:58.000 --> 00:23:59.000]  耶穌起來
[00:23:59.000 --> 00:24:01.000]  斥責風浪
[00:24:01.000 --> 00:24:04.000]  風浪大大的紫色
[00:24:04.000 --> 00:24:06.000]  然後主耶穌就跟他們說
[00:24:06.000 --> 00:24:10.000]  為甚麼膽怯呢
[00:24:10.000 --> 00:24:12.000]  為甚麼還害怕呢
[00:24:12.000 --> 00:24:17.000]  你們沒有信心嗎
[00:24:17.000 --> 00:24:21.000]  我記得在幾年之前
[00:24:21.000 --> 00:24:23.000]  當我自己30歲
[00:24:23.000 --> 00:24:25.000]  不是30歲
[00:24:25.000 --> 00:24:30.000]  30結婚週年紀念
[00:24:30.000 --> 00:24:33.000]  都是30
[00:24:33.000 --> 00:24:35.000]  我和那班弟兄姊妹
[00:24:35.000 --> 00:24:36.000]  有一點點的慶祝
[00:24:36.000 --> 00:24:39.000]  我和太太就選了一首詩歌
[00:24:39.000 --> 00:24:41.000]  這首詩歌
[00:24:41.000 --> 00:24:44.000]  我請領導師跟我一起唱
[00:24:44.000 --> 00:24:46.000]  這首詩歌叫做
[00:24:46.000 --> 00:24:47.000]  主凡事引導
[00:24:47.000 --> 00:24:49.000]  All the way my saviour leads me
[00:24:49.000 --> 00:24:51.000]  大家不知道有沒有人記得
[00:24:51.000 --> 00:24:53.000]  我唱這首詩歌的時候很感動
[00:24:53.000 --> 00:24:54.000]  因為回想人生
[00:24:54.000 --> 00:24:56.000]  都有不少的經歷
[00:24:56.000 --> 00:24:58.000]  這首詩歌我引述出來
[00:24:58.000 --> 00:24:59.000]  詩歌說
[00:24:59.000 --> 00:25:01.000]  救世主凡事引導我
[00:25:01.000 --> 00:25:04.000]  我何須別有所求
[00:25:04.000 --> 00:25:06.000]  主的愛憐
[00:25:06.000 --> 00:25:08.000]  我何用多疑呢
[00:25:08.000 --> 00:25:11.000]  我一生蒙主眷有
[00:25:11.000 --> 00:25:12.000]  英文這樣說
[00:25:12.000 --> 00:25:14.000]  All the way my saviour leads me
[00:25:14.000 --> 00:25:17.000]  What have I to ask beside
[00:25:17.000 --> 00:25:19.000]  還求甚麼呢
[00:25:19.000 --> 00:25:22.000]  Can I doubt his tender mercy
[00:25:22.000 --> 00:25:26.000]  Who through life has been my guide
[00:25:26.000 --> 00:25:29.000]  為甚麼要猜疑呢
[00:25:29.000 --> 00:25:30.000]  有些時候沒錯
[00:25:30.000 --> 00:25:32.000]  在這些困難裏面
[00:25:32.000 --> 00:25:34.000]  是會有很多心裏面的疑問
[00:25:34.000 --> 00:25:37.000]  但每當想起這位上帝
[00:25:37.000 --> 00:25:39.000]  祂的慈愛不會改變
[00:25:39.000 --> 00:25:41.000]  人生的路走了一段
[00:25:41.000 --> 00:25:43.000]  祂都一直拖大轉
[00:25:43.000 --> 00:25:47.000]  因此可以繼續安然的去跟隨祂
[00:25:47.000 --> 00:25:48.000]  而詩歌最後說
[00:25:48.000 --> 00:25:50.000]  在一切所經歷的事情
[00:25:50.000 --> 00:25:54.000]  神讓這些事情成為對我生命的祝福
[00:25:54.000 --> 00:25:57.000]  成為對我生命的祝福
[00:25:57.000 --> 00:25:58.000]  因此你發覺
[00:25:58.000 --> 00:26:02.000]  去到剛才的詩篇44篇26節最後的時候
[00:26:02.000 --> 00:26:03.000]  詩人說
[00:26:03.000 --> 00:26:05.000]  求你起來幫助我們
[00:26:05.000 --> 00:26:07.000]  他未曾放棄
[00:26:07.000 --> 00:26:09.000]  仍然有一種信心
[00:26:09.000 --> 00:26:11.000]  知道神會幫助他
[00:26:11.000 --> 00:26:14.000]  所以放膽在當中求神幫助
[00:26:14.000 --> 00:26:18.000]  但不是因為我有信心
[00:26:18.000 --> 00:26:24.000]  而是為了你慈愛的緣故救贖我們
[00:26:24.000 --> 00:26:26.000]  既然是這個基礎
[00:26:26.000 --> 00:26:31.000]  仍然相信我可以永遠依靠神的慈愛
[00:26:31.000 --> 00:26:34.000]  來走前面的路
[00:26:34.000 --> 00:26:38.000]  而可以安然的放膽的面對
[00:26:38.000 --> 00:26:39.000]  各位靈姐妹
[00:26:39.000 --> 00:26:42.000]  我們讀詩篇就體會一件事情
[00:26:42.000 --> 00:26:43.000]  沒錯
[00:26:43.000 --> 00:26:45.000]  我們人生有些時候會有些艱難
[00:26:45.000 --> 00:26:46.000]  有些苦困
[00:26:46.000 --> 00:26:50.000]  而其中我們知道有不少是因為信仰的
[00:26:50.000 --> 00:26:52.000]  一種跟隨神的緣故
[00:26:52.000 --> 00:26:55.000]  但其中不要忘記神
[00:26:55.000 --> 00:26:58.000]  不要放棄對祂的依靠
[00:26:58.000 --> 00:26:59.000]  在過程中
[00:26:59.000 --> 00:27:01.000]  因為知道祂的慈愛
[00:27:01.000 --> 00:27:04.000]  我們就繼續依靠神
[00:27:04.000 --> 00:27:07.000]  這些困難反而讓我們更認識
[00:27:07.000 --> 00:27:10.000]  這位是滿有能力的上帝
[00:27:10.000 --> 00:27:12.000]  我們一起來祈禱
[00:27:12.000 --> 00:27:14.000]  天地的主
[00:27:14.000 --> 00:27:18.000]  你的確是那位信實的主
[00:27:18.000 --> 00:27:22.000]  你應許你的慈愛永不改變
[00:27:22.000 --> 00:27:24.000]  你是我們的盆石
[00:27:24.000 --> 00:27:27.000]  是我們永遠的依靠
[00:27:27.000 --> 00:27:30.000]  主啊,求你堅固我們的信心
[00:27:30.000 --> 00:27:33.000]  主啊,當我們跟隨你的時候
[00:27:33.000 --> 00:27:35.000]  生活或許有困難
[00:27:35.000 --> 00:27:38.000]  但主啊,讓我們心裡靠著你有力量
[00:27:38.000 --> 00:27:41.000]  繼續放膽地尋求你
[00:27:41.000 --> 00:27:42.000]  因為你的慈愛
[00:27:42.000 --> 00:27:45.000]  我們就自終得勝
[00:27:45.000 --> 00:27:48.000]  主啊,求你保守我們中弟姐妹
[00:27:48.000 --> 00:27:51.000]  一生堅定地跟隨你
[00:27:51.000 --> 00:27:53.000]  奉耶穌的聖名祈禱
[00:27:53.000 --> 00:27:54.000]  阿們
[00:27:54.000 --> 00:27:55.000]  阿們
[00:27:56.000 --> 00:27:57.000]  阿們
[00:27:58.000 --> 00:27:59.000]  阿們
[00:28:00.000 --> 00:28:01.000]  阿們
[00:28:01.000 --> 00:28:04.000]  (字幕由 Amara.org 社群提供)
[00:28:04.000 --> 00:28:07.000]  (字幕由 Amara.org 社群提供)

