
[00:00:00.000 --> 00:00:06.000]  很多年前當我剛出來做傳道的時候
[00:17:34.000 --> 00:17:36.000]  你有沒有試過出來工作的時候
[00:17:36.000 --> 00:17:38.000]  公司要逼你講謊的
[00:17:38.000 --> 00:17:40.000]  有沒有
[00:17:41.000 --> 00:17:43.000]  也不少人
[00:17:43.000 --> 00:17:45.000]  有沒有試過在工作環境裡面
[00:17:45.000 --> 00:17:47.000]  因為你的信仰被取笑
[00:17:47.000 --> 00:17:49.000]  不知道有沒有人
[00:17:49.000 --> 00:17:51.000]  也不少
[00:17:51.000 --> 00:17:55.000]  我最近有些寫作
[00:17:55.000 --> 00:17:57.000]  看到一些材料
[00:17:57.000 --> 00:18:00.000]  令我心裡很不開心的
[00:18:00.000 --> 00:18:03.000]  在美國一個很出名的教授
[00:18:03.000 --> 00:18:06.000]  他就是後現代主義的人
[00:18:06.000 --> 00:18:09.000]  他直接公開講的
[00:18:09.000 --> 00:18:11.000]  很有趣的 你反對基督教可以公開講
[00:18:11.000 --> 00:18:13.000]  你贊成基督教你公開講法有問題的
[00:18:13.000 --> 00:18:16.000]  很有趣的 這個叫基督教的國家
[00:18:16.000 --> 00:18:17.000]  反過來
[00:18:17.000 --> 00:18:19.000]  他很反對基督教
[00:18:19.000 --> 00:18:21.000]  所以他說
[00:18:21.000 --> 00:18:23.000]  在他課堂的時候
[00:18:23.000 --> 00:18:25.000]  他就問 第一堂的時候問
[00:18:25.000 --> 00:18:26.000]  誰是基督徒
[00:18:26.000 --> 00:18:28.000]  誠實地舉手
[00:18:28.000 --> 00:18:29.000]  舉手之後問
[00:18:29.000 --> 00:18:32.000]  跟著他用豬搬的理性啊
[00:18:32.000 --> 00:18:33.000]  諷刺啊
[00:18:33.000 --> 00:18:37.000]  嘲笑他們信仰的無知啊等等
[00:18:37.000 --> 00:18:39.000]  然後在他的網頁裡面說
[00:18:39.000 --> 00:18:43.000]  他是帶著使命來到大學裡面
[00:18:43.000 --> 00:18:46.000]  目的就是要改變那幫基督徒的子女
[00:18:46.000 --> 00:18:47.000]  要他們成為無神論者
[00:18:47.000 --> 00:18:49.000]  這是我的使命
[00:18:49.000 --> 00:18:52.000]  一個很強硬的
[00:18:52.000 --> 00:18:55.000]  其次使命的態度
[00:18:55.000 --> 00:18:59.000]  我讀完中學之後
[00:18:59.000 --> 00:19:01.000]  進到神樂院
[00:19:01.000 --> 00:19:03.000]  沒什麼機會真真正正
[00:19:03.000 --> 00:19:06.000]  在社會上工作
[00:19:06.000 --> 00:19:10.000]  但是我在讀書期間裡面
[00:19:10.000 --> 00:19:12.000]  差不多很多年都做書藝工
[00:19:12.000 --> 00:19:16.000]  我記得出來做的時候
[00:19:16.000 --> 00:19:17.000]  都有很多不同的挑戰
[00:19:17.000 --> 00:19:20.000]  雖然那時候是很年輕的
[00:19:20.000 --> 00:19:26.000]  我的老闆是一間賣舊書攤的老闆
[00:19:26.000 --> 00:19:28.000]  他就很信奉
[00:19:28.000 --> 00:19:30.000]  當時在70年代
[00:19:30.000 --> 00:19:32.000]  很信奉馬列主義
[00:19:32.000 --> 00:19:34.000]  很對共產主義
[00:19:34.000 --> 00:19:36.000]  覺得是最好的
[00:19:36.000 --> 00:19:38.000]  很對基督教、對信神的
[00:19:38.000 --> 00:19:40.000]  覺得很迷信的
[00:19:40.000 --> 00:19:42.000]  他不接受的
[00:19:42.000 --> 00:19:44.000]  有幾個問題我會面對
[00:19:44.000 --> 00:19:46.000]  第一就是
[00:19:46.000 --> 00:19:48.000]  吃飯
[00:19:48.000 --> 00:19:50.000]  我們店鋪很小
[00:19:50.000 --> 00:19:53.000]  只有幾個人包伙食來吃飯
[00:19:53.000 --> 00:19:56.000]  都吃飯的時候不知道怎樣祈禱
[00:19:56.000 --> 00:19:58.000]  就是不知不知
[00:19:58.000 --> 00:20:00.000]  一祈禱的時候就有很多問題
[00:20:00.000 --> 00:20:05.000]  一祈禱的時候我飯不見了
[00:20:05.000 --> 00:20:07.000]  專門收起來
[00:20:07.000 --> 00:20:08.000]  玩你
[00:20:08.000 --> 00:20:11.000]  或者會大聲叫你
[00:20:11.000 --> 00:20:12.000]  吃飯了
[00:20:12.000 --> 00:20:14.000]  就在那裡吵
[00:20:14.000 --> 00:20:16.000]  所以有時候我軟弱
[00:20:16.000 --> 00:20:18.000]  覺得被人取笑不太好
[00:20:18.000 --> 00:20:20.000]  所以怎樣祈禱呢?
[00:20:20.000 --> 00:20:22.000]  感謝天父祈禱了
[00:20:22.000 --> 00:20:24.000]  閉上眼就祈禱了
[00:20:24.000 --> 00:20:26.000]  後來覺得這樣也不太好
[00:20:26.000 --> 00:20:28.000]  結果怎麼樣呢?
[00:20:28.000 --> 00:20:30.000]  我就躲在廁所祈禱
[00:20:30.000 --> 00:20:32.000]  因為廁所沒有人騷擾,也沒有人知道
[00:20:32.000 --> 00:20:33.000]  沒有人看到
[00:20:33.000 --> 00:20:35.000]  祈禱之後就想出來吃飯
[00:20:35.000 --> 00:20:38.000]  但我心裡又有點窄避
[00:20:38.000 --> 00:20:40.000]  你躲在廁所吃飯
[00:20:40.000 --> 00:20:42.000]  上帝賜廁所的東西給你吃嗎?
[00:20:42.000 --> 00:20:44.000]  不是
[00:20:44.000 --> 00:20:46.000]  不是,為什麼在廁所祈禱呢?
[00:20:46.000 --> 00:20:49.000]  為什麼你不在人面前祈禱呢?
[00:20:49.000 --> 00:20:52.000]  所以我又回去
[00:20:52.000 --> 00:20:54.000]  試一下祈禱
[00:20:54.000 --> 00:20:55.000]  當然他們也繼續玩的
[00:20:55.000 --> 00:20:56.000]  但玩多兩三次
[00:20:56.000 --> 00:20:58.000]  他們沒有反應就繼續
[00:20:58.000 --> 00:21:00.000]  就完了這件事
[00:21:00.000 --> 00:21:02.000]  還有一個情況就是
[00:21:02.000 --> 00:21:04.000]  當時我們舊書攤
[00:21:04.000 --> 00:21:06.000]  所以有時候要進書
[00:21:06.000 --> 00:21:08.000]  買新書回來
[00:21:08.000 --> 00:21:10.000]  要出街給我們車錢
[00:21:10.000 --> 00:21:12.000]  很多年前都在說
[00:21:12.000 --> 00:21:14.000]  原來就是
[00:21:14.000 --> 00:21:16.000]  跟我一起拍檔的人
[00:21:16.000 --> 00:21:18.000]  他就搭
[00:21:18.000 --> 00:21:20.000]  在港島搭電車
[00:21:20.000 --> 00:21:22.000]  但老闆就給他
[00:21:22.000 --> 00:21:24.000]  有小筆錢的
[00:21:24.000 --> 00:21:26.000]  所以有個差額在
[00:21:26.000 --> 00:21:28.000]  老闆可能不自在
[00:21:28.000 --> 00:21:30.000]  那個差額
[00:21:30.000 --> 00:21:32.000]  但每次回來都說搭小巴
[00:21:32.000 --> 00:21:34.000]  但其實他是搭電車的
[00:21:34.000 --> 00:21:36.000]  但我去的時候
[00:21:36.000 --> 00:21:38.000]  每次搭電車就電車
[00:21:38.000 --> 00:21:40.000]  結果就令到
[00:21:40.000 --> 00:21:42.000]  另外一個同事又不太舒服
[00:21:42.000 --> 00:21:44.000]  這些細節
[00:21:44.000 --> 00:21:46.000]  慢慢積聚進來
[00:21:46.000 --> 00:21:48.000]  有一次老闆
[00:21:48.000 --> 00:21:50.000]  很生氣那一次
[00:21:50.000 --> 00:21:52.000]  因為賣舊書攤的書店
[00:21:52.000 --> 00:21:54.000]  不見了錢
[00:21:54.000 --> 00:21:56.000]  只有三個人
[00:21:56.000 --> 00:21:58.000]  我和一個
[00:21:58.000 --> 00:22:00.000]  跟我拍檔
[00:22:00.000 --> 00:22:02.000]  另外一個少年人
[00:22:02.000 --> 00:22:04.000]  還有這個老闆的侄子
[00:22:04.000 --> 00:22:06.000]  他大一點的
[00:22:06.000 --> 00:22:08.000]  都是在這裡工作的
[00:22:08.000 --> 00:22:10.000]  然後老闆很生氣
[00:22:10.000 --> 00:22:12.000]  你們不要站在收錢的地方
[00:22:12.000 --> 00:22:14.000]  不用收錢我收完就好
[00:22:14.000 --> 00:22:16.000]  很生氣的
[00:22:16.000 --> 00:22:18.000]  然後我就跟這個老闆的侄子說
[00:22:18.000 --> 00:22:20.000]  是不是老闆懷疑我偷錢
[00:22:20.000 --> 00:22:22.000]  不如我不做吧
[00:22:22.000 --> 00:22:24.000]  我猜不到這個侄子
[00:22:24.000 --> 00:22:26.000]  他說他怎麼會懷疑你
[00:22:26.000 --> 00:22:28.000]  他懷疑我都不會懷疑你
[00:22:28.000 --> 00:22:30.000]  他要知道你是記錄圖
[00:22:30.000 --> 00:22:32.000]  我猜不到
[00:22:32.000 --> 00:22:34.000]  這些小小的東西
[00:22:34.000 --> 00:22:36.000]  積積埋埋原來是有用的
[00:22:36.000 --> 00:22:38.000]  我以為這些東西
[00:22:38.000 --> 00:22:40.000]  無傷大雅做了都沒什麼
[00:22:40.000 --> 00:22:42.000]  沒什麼人知道的
[00:22:42.000 --> 00:22:44.000]  但原來是有用的
[00:22:44.000 --> 00:22:46.000]  可能在這個時代
[00:22:46.000 --> 00:22:48.000]  有不同的東西
[00:22:48.000 --> 00:22:50.000]  可能是網上的東西
[00:22:50.000 --> 00:22:52.000]  可能是周圍的朋友
[00:22:52.000 --> 00:22:54.000]  你同輩的東西
[00:22:54.000 --> 00:22:56.000]  甚至是你的老師
[00:22:56.000 --> 00:22:58.000]  一些前輩
[00:22:58.000 --> 00:23:00.000]  或者是你公司的同事
[00:23:00.000 --> 00:23:04.000]  有太多的例子
[00:23:04.000 --> 00:23:06.000]  你起床講的都很多
[00:23:06.000 --> 00:23:08.000]  買老合彩你買不買
[00:23:08.000 --> 00:23:10.000]  賭博你你加不加
[00:23:10.000 --> 00:23:12.000]  或者完了之後
[00:23:12.000 --> 00:23:14.000]  大家一定去一些
[00:23:14.000 --> 00:23:16.000]  場所
[00:23:16.000 --> 00:23:18.000]  繼續去
[00:23:18.000 --> 00:23:20.000]  好像很放縱自己
[00:23:20.000 --> 00:23:22.000]  你參不參與呢
[00:23:22.000 --> 00:23:28.000]  但以你他選擇
[00:23:28.000 --> 00:23:30.000]  走另一條路
[00:23:30.000 --> 00:23:32.000]  他要創造或者
[00:23:32.000 --> 00:23:34.000]  維持自己的價值觀念
[00:23:34.000 --> 00:23:36.000]  然後重尋
[00:23:36.000 --> 00:23:38.000]  他在一個非常不可能
[00:23:38.000 --> 00:23:40.000]  有夢想的環境裏面
[00:23:40.000 --> 00:23:42.000]  去實現他自己夢想
[00:23:42.000 --> 00:23:44.000]  那個決心是什麼
[00:23:44.000 --> 00:23:46.000]  就是第八節
[00:23:46.000 --> 00:23:48.000]  就是我剛才所講的中文
[00:23:48.000 --> 00:23:50.000]  經文本身的餡
[00:23:50.000 --> 00:23:52.000]  我一起讀出這件經文好不好
[00:23:52.000 --> 00:23:54.000]  你先把第八節一起讀出
[00:23:54.000 --> 00:24:08.000]  由於這個經文是一個這麼
[00:24:08.000 --> 00:24:10.000]  轉捩性的經文
[00:24:10.000 --> 00:24:12.000]  但你卻立志
[00:24:12.000 --> 00:24:14.000]  好像這裏有一個轉捩點
[00:24:14.000 --> 00:24:16.000]  前面的就好像
[00:24:16.000 --> 00:24:18.000]  無論是環境上他們被擄的
[00:24:18.000 --> 00:24:20.000]  然後他們自己埋身的
[00:24:20.000 --> 00:24:22.000]  就是要學
[00:24:22.000 --> 00:24:24.000]  巴比倫的文化
[00:24:24.000 --> 00:24:26.000]  他們的名字都改了
[00:24:26.000 --> 00:24:28.000]  和菩薩和偶像有什麼關係
[00:24:28.000 --> 00:24:30.000]  在這樣的情況之下
[00:24:30.000 --> 00:24:32.000]  他還可以為神做什麼
[00:24:32.000 --> 00:24:34.000]  聖經說他非常弱勢之下
[00:24:34.000 --> 00:24:36.000]  強立志
[00:24:36.000 --> 00:24:38.000]  不以黃的善
[00:24:38.000 --> 00:24:40.000]  黃的酒來顛覆自己
[00:24:40.000 --> 00:24:42.000]  因為這個轉捩點
[00:24:42.000 --> 00:24:44.000]  所以我覺得特別有兩個字眼
[00:24:44.000 --> 00:24:46.000]  我想大家留意的
[00:24:46.000 --> 00:24:48.000]  立志這個字原來在聖經裏面
[00:24:48.000 --> 00:24:50.000]  在舊的聖經裏面出現過很多次
[00:24:50.000 --> 00:24:52.000]  當然在中文聖經裏面
[00:24:52.000 --> 00:24:54.000]  未必回到立志
[00:24:54.000 --> 00:24:56.000]  出現過五百多次
[00:24:56.000 --> 00:24:58.000]  我只是舉兩個例子
[00:24:58.000 --> 00:25:00.000]  你大概知道原來立志是什麼意思
[00:25:00.000 --> 00:25:02.000]  第一個例子
[00:25:02.000 --> 00:25:04.000]  就是創世紀第二章第八節
[00:25:04.000 --> 00:25:06.000]  他說上帝將人
[00:25:06.000 --> 00:25:08.000]  所創造的人
[00:25:08.000 --> 00:25:10.000]  安置在伊甸園裏面
[00:25:10.000 --> 00:25:12.000]  安置在那裏
[00:25:12.000 --> 00:25:14.000]  安置就是立志這個字
[00:25:14.000 --> 00:25:16.000]  放了他在裏
[00:25:16.000 --> 00:25:18.000]  這個第一個你大概理解這個字的意思
[00:25:18.000 --> 00:25:20.000]  第二個就是
[00:25:20.000 --> 00:25:22.000]  在二世結書裏面
[00:25:22.000 --> 00:25:24.000]  他說放在買賣的城中
[00:25:24.000 --> 00:25:26.000]  你可以看上文說什麼
[00:25:26.000 --> 00:25:28.000]  我只是想留意大家
[00:25:28.000 --> 00:25:30.000]  這個字在中文聖經裏面翻譯
[00:25:30.000 --> 00:25:32.000]  我們看不到立志這個意思
[00:25:32.000 --> 00:25:34.000]  不過當你看回原本的文字
[00:25:34.000 --> 00:25:36.000]  比較的時候原來都同一個字
[00:25:36.000 --> 00:25:38.000]  不過因為不同的上下文
[00:25:38.000 --> 00:25:40.000]  翻譯成不同的中文
[00:25:40.000 --> 00:25:42.000]  意思是什麼呢?就好像將一些東西
[00:25:42.000 --> 00:25:44.000]  丟在那裏
[00:25:44.000 --> 00:25:46.000]  安置在那裏
[00:25:46.000 --> 00:25:48.000]  另外一段經文就是說
[00:25:48.000 --> 00:25:50.000]  譬如羅亞
[00:25:50.000 --> 00:25:52.000]  在方舟的時候
[00:25:52.000 --> 00:25:54.000]  他切了三層分做三層
[00:25:54.000 --> 00:25:56.000]  切那個字就是立志這個字
[00:25:56.000 --> 00:25:58.000]  就是將他好像
[00:25:58.000 --> 00:26:00.000]  將一些東西實實在在
[00:26:00.000 --> 00:26:02.000]  放在當中,這就叫立志
[00:26:02.000 --> 00:26:04.000]  原本
[00:26:04.000 --> 00:26:06.000]  在《彈奕列書》一章八節說
[00:26:06.000 --> 00:26:08.000]  中文譯做立志就是說
[00:26:08.000 --> 00:26:10.000]  他將一些東西放在心裏面
[00:26:10.000 --> 00:26:12.000]  這就是立志
[00:26:12.000 --> 00:26:16.000]  我估計這個如果這樣理解的話
[00:26:16.000 --> 00:26:18.000]  很能夠幫我們想一下什麼叫做
[00:26:18.000 --> 00:26:20.000]  我們要在這個時代裏面
[00:26:20.000 --> 00:26:22.000]  要為神而活
[00:26:22.000 --> 00:26:24.000]  就是我們有沒有決定
[00:26:24.000 --> 00:26:26.000]  將我們整個人生
[00:26:26.000 --> 00:26:28.000]  將我們的價值觀
[00:26:28.000 --> 00:26:30.000]  放在用神的方法
[00:26:30.000 --> 00:26:32.000]  放在神那裏
[00:26:32.000 --> 00:26:34.000]  這是第一步,如果你不肯這樣做的話
[00:26:34.000 --> 00:26:38.000]  你很難跟這個潮流抗拒
[00:26:38.000 --> 00:26:40.000]  第二個字就是這個經文說
[00:26:40.000 --> 00:26:42.000]  他不這樣做
[00:26:42.000 --> 00:26:44.000]  免得喝黃的
[00:26:44.000 --> 00:26:46.000]  煽黃的酒
[00:26:46.000 --> 00:26:48.000]  顛污自己
[00:26:48.000 --> 00:26:50.000]  顛污這個字
[00:26:50.000 --> 00:26:52.000]  你看到這條聖經出現過兩次
[00:26:52.000 --> 00:26:54.000]  所以求太監長容他不顛污自己
[00:26:54.000 --> 00:26:56.000]  兩次
[00:26:56.000 --> 00:26:58.000]  除了這兩次之外
[00:26:58.000 --> 00:27:00.000]  在舊聖經裏面這個字總共出現過九次
[00:27:00.000 --> 00:27:02.000]  這九次
[00:27:02.000 --> 00:27:04.000]  其中
[00:27:04.000 --> 00:27:06.000]  加起來就是十一次
[00:27:06.000 --> 00:27:08.000]  這個字
[00:27:08.000 --> 00:27:10.000]  基本上這十一次裏面
[00:27:10.000 --> 00:27:12.000]  都不是指道德上的顛污
[00:27:12.000 --> 00:27:14.000]  道德上的顛污是另一個字
[00:27:14.000 --> 00:27:16.000]  他不是說
[00:27:16.000 --> 00:27:18.000]  他犯奸人
[00:27:18.000 --> 00:27:20.000]  或者是他做了
[00:27:20.000 --> 00:27:22.000]  不誠實的事
[00:27:22.000 --> 00:27:24.000]  不是說那些
[00:27:24.000 --> 00:27:26.000]  是說如果你在
[00:27:26.000 --> 00:27:28.000]  一些憲制的過程裏面
[00:27:28.000 --> 00:27:30.000]  或者是在制施的
[00:27:30.000 --> 00:27:32.000]  你碰到一些不潔的事件時
[00:27:32.000 --> 00:27:34.000]  那些就顛污自己了
[00:27:34.000 --> 00:27:36.000]  是在說崇拜的禮儀
[00:27:36.000 --> 00:27:38.000]  或是和上帝之間那種
[00:27:38.000 --> 00:27:40.000]  的交往裏面的顛污
[00:27:40.000 --> 00:27:42.000]  是一種禮儀性的
[00:27:42.000 --> 00:27:44.000]  為甚麼我特別提出這一點呢
[00:27:44.000 --> 00:27:46.000]  因為太多太多人
[00:27:46.000 --> 00:27:48.000]  特別在香港這個環境裏面
[00:27:48.000 --> 00:27:50.000]  他覺得這些是不重要的
[00:27:50.000 --> 00:27:52.000]  他覺得這些是不重要的
[00:27:52.000 --> 00:27:54.000]  禮儀的東西是不重要的
[00:27:54.000 --> 00:27:56.000]  或者是
[00:27:56.000 --> 00:27:58.000]  一些所謂外表的東西是不重要的
[00:27:58.000 --> 00:28:00.000]  所以很詫異地
[00:28:00.000 --> 00:28:02.000]  慢慢有些人覺得
[00:28:02.000 --> 00:28:04.000]  說粗口是沒有所謂的
[00:28:04.000 --> 00:28:06.000]  你誠實就可以了
[00:28:06.000 --> 00:28:08.000]  你的良心好就可以了
[00:28:08.000 --> 00:28:10.000]  粗口沒有所謂的文化
[00:28:10.000 --> 00:28:12.000]  在語詞
[00:28:12.000 --> 00:28:14.000]  又或者是
[00:28:14.000 --> 00:28:16.000]  我們對
[00:28:16.000 --> 00:28:18.000]  崇拜的態度
[00:28:18.000 --> 00:28:20.000]  不重要的
[00:28:20.000 --> 00:28:22.000]  總之
[00:28:22.000 --> 00:28:24.000]  我叫這些叫做
[00:28:24.000 --> 00:28:26.000]  濟公式的
[00:28:26.000 --> 00:28:28.000]  基督徒
[00:28:28.000 --> 00:28:30.000]  你知道濟公是甚麼嗎
[00:28:30.000 --> 00:28:32.000]  我不知道當中年輕人
[00:28:32.000 --> 00:28:34.000]  你知不知道濟公你不是不知道吧
[00:28:34.000 --> 00:28:36.000]  就是走肉和尚
[00:28:36.000 --> 00:28:38.000]  不過他良心
[00:28:38.000 --> 00:28:40.000]  很好的他心地很好的
[00:28:40.000 --> 00:28:42.000]  好像基督徒都覺得總之講心
[00:28:42.000 --> 00:28:44.000]  我對上帝真的可以了
[00:28:44.000 --> 00:28:46.000]  其他外表不重要的
[00:28:46.000 --> 00:28:50.000]  沒錯心是比外表重要
[00:28:50.000 --> 00:28:52.000]  這個肯定是這個聖經的教導非常清楚
[00:28:52.000 --> 00:28:54.000]  上帝看人的內心
[00:28:54.000 --> 00:28:56.000]  多於看人外表的行動
[00:28:56.000 --> 00:28:58.000]  不過不等於
[00:28:58.000 --> 00:29:00.000]  外表是完全不需要你
[00:29:00.000 --> 00:29:06.000]  然後
[00:29:06.000 --> 00:29:08.000]  聖經說
[00:29:08.000 --> 00:29:10.000]  誕日你立志
[00:29:10.000 --> 00:29:12.000]  寧可得罪皇帝
[00:29:12.000 --> 00:29:14.000]  也不會得罪上帝
[00:29:14.000 --> 00:29:18.000]  因為那個太監長說如果這樣做的話
[00:29:18.000 --> 00:29:20.000]  我人頭不保
[00:29:20.000 --> 00:29:22.000]  但是
[00:29:22.000 --> 00:29:24.000]  誕日你說給我試十天
[00:29:24.000 --> 00:29:26.000]  很好事的
[00:29:26.000 --> 00:29:28.000]  我覺得我們今天香港一起
[00:29:28.000 --> 00:29:30.000]  無論成年人青年一起學
[00:29:30.000 --> 00:29:32.000]  就算在那個環境裏面和你的立場
[00:29:32.000 --> 00:29:34.000]  不相同
[00:29:34.000 --> 00:29:36.000]  不過你都不應該得罪人
[00:29:36.000 --> 00:29:40.000]  寬恕我講一些比較時事性的東西
[00:29:40.000 --> 00:29:42.000]  希望不會得罪一些人
[00:29:42.000 --> 00:29:46.000]  黃絲帶藍絲帶可能有大家不同的看法
[00:29:48.000 --> 00:29:50.000]  我覺得在教會裏面不應該有一個固定的取核
[00:29:50.000 --> 00:29:54.000]  我試過一個是
[00:29:54.000 --> 00:29:56.000]  很贊成黃絲帶的
[00:29:56.000 --> 00:29:58.000]  傳道人
[00:29:58.000 --> 00:30:00.000]  和我聊天
[00:30:00.000 --> 00:30:02.000]  他說這樣做什麼不對
[00:30:02.000 --> 00:30:04.000]  這樣講有什麼不妥當
[00:30:04.000 --> 00:30:06.000]  我說你這樣講沒什麼不妥當
[00:30:06.000 --> 00:30:08.000]  不過你不講
[00:30:08.000 --> 00:30:10.000]  那些就不妥當
[00:30:10.000 --> 00:30:12.000]  什麼意思呢
[00:30:12.000 --> 00:30:14.000]  他說我覺得
[00:30:14.000 --> 00:30:16.000]  政府
[00:30:16.000 --> 00:30:18.000]  警察有什麼不對
[00:30:18.000 --> 00:30:20.000]  那些都是事實來怎樣打人
[00:30:20.000 --> 00:30:22.000]  怎樣是
[00:30:22.000 --> 00:30:24.000]  有些可能不誠實的東西
[00:30:24.000 --> 00:30:26.000]  可能那些是對的
[00:30:26.000 --> 00:30:28.000]  不過你不講那些
[00:30:28.000 --> 00:30:30.000]  可能才是真正問題
[00:30:30.000 --> 00:30:32.000]  你可不可以同時講
[00:30:32.000 --> 00:30:34.000]  在贊成黃絲帶裏面
[00:30:34.000 --> 00:30:36.000]  做錯的事情呢
[00:30:36.000 --> 00:30:38.000]  他又沒有想過
[00:30:38.000 --> 00:30:42.000]  我大概你都不會贊成
[00:30:42.000 --> 00:30:44.000]  用磚頭去扔警察是對的
[00:30:44.000 --> 00:30:46.000]  他當然不對
[00:30:46.000 --> 00:30:48.000]  他說你有沒有講過
[00:30:48.000 --> 00:30:50.000]  他說我沒有講
[00:30:50.000 --> 00:30:52.000]  那你就是面倒
[00:30:52.000 --> 00:30:54.000]  如果兩邊都講
[00:30:54.000 --> 00:30:56.000]  講那些事實的東西不對
[00:30:56.000 --> 00:30:58.000]  這個可以的
[00:30:58.000 --> 00:31:06.000]  我們有時候
[00:31:06.000 --> 00:31:08.000]  可能很怕
[00:31:08.000 --> 00:31:10.000]  得罪人
[00:31:10.000 --> 00:31:12.000]  得罪自己的支持者
[00:31:12.000 --> 00:31:14.000]  強行將原則
[00:31:14.000 --> 00:31:16.000]  調轉來說
[00:31:16.000 --> 00:31:20.000]  我最近看到一件新聞
[00:31:20.000 --> 00:31:22.000]  我真的心裡覺得很難過
[00:31:22.000 --> 00:31:26.000]  不知道大家有沒有留意
[00:31:26.000 --> 00:31:28.000]  早前在電視
[00:31:28.000 --> 00:31:30.000]  一個多月前
[00:31:30.000 --> 00:31:32.000]  潘咸道有一棵樹
[00:31:32.000 --> 00:31:34.000]  要斬的
[00:31:34.000 --> 00:31:36.000]  政府
[00:31:36.000 --> 00:31:38.000]  要斬
[00:31:38.000 --> 00:31:40.000]  因為怕危險
[00:31:40.000 --> 00:31:42.000]  會壓傷人
[00:31:42.000 --> 00:31:48.000]  有一班某政黨的人士出來
[00:31:48.000 --> 00:31:50.000]  反對
[00:31:50.000 --> 00:31:52.000]  究竟應該斬不應該斬
[00:31:52.000 --> 00:31:54.000]  我完全是門外漢
[00:31:54.000 --> 00:31:56.000]  我不知道我不可以做評論
[00:31:56.000 --> 00:31:58.000]  不過我講背後的態度
[00:31:58.000 --> 00:32:00.000]  我看著新聞的時候
[00:32:00.000 --> 00:32:02.000]  為什麼要用這樣的詞句去說人
[00:32:02.000 --> 00:32:04.000]  結果政府決定斬
[00:32:04.000 --> 00:32:06.000]  不知道大家有沒有留意
[00:32:06.000 --> 00:32:08.000]  這些政黨人說
[00:32:08.000 --> 00:32:10.000]  這樣斬樹可恥
[00:32:10.000 --> 00:32:14.000]  我為什麼要用可恥呢
[00:32:14.000 --> 00:32:16.000]  你最多說它是一個判斷錯誤
[00:32:16.000 --> 00:32:18.000]  但為什麼會是可恥呢
[00:32:18.000 --> 00:32:20.000]  為什麼用這麼重的字眼
[00:32:20.000 --> 00:32:22.000]  好像已經習慣了成為一種文化
[00:32:22.000 --> 00:32:24.000]  總之你不同我意見的話
[00:32:24.000 --> 00:32:26.000]  我就用最粗暴的字眼
[00:32:26.000 --> 00:32:28.000]  去說你
[00:32:28.000 --> 00:32:30.000]  然後這樣就是表示
[00:32:30.000 --> 00:32:32.000]  我有立場 我是民主
[00:32:32.000 --> 00:32:36.000]  如果這樣取態的話
[00:32:36.000 --> 00:32:40.000]  我希望我們基督徒就在這些事情上和他們不相同
[00:32:40.000 --> 00:32:44.000]  我們可以有不同的意見
[00:32:44.000 --> 00:32:46.000]  我們可以
[00:32:46.000 --> 00:32:48.000]  甚至提出反對的聲音
[00:32:48.000 --> 00:32:52.000]  不過請你永遠永遠不能失去
[00:32:52.000 --> 00:32:56.000]  基督徒的應該有的態度
[00:32:56.000 --> 00:32:58.000]  你看大宴在這裡做的多好榜樣呢
[00:32:58.000 --> 00:33:02.000]  其實你反過來從大艦長來說
[00:33:02.000 --> 00:33:04.000]  他都很難毀的
[00:33:04.000 --> 00:33:06.000]  他這樣做容許你不吃
[00:33:06.000 --> 00:33:08.000]  其實他有問題
[00:33:08.000 --> 00:33:10.000]  如果皇帝生氣的時候
[00:33:10.000 --> 00:33:12.000]  為什麼你隱瞞我
[00:33:12.000 --> 00:33:14.000]  或者我叫你做的事你不做得徹底
[00:33:14.000 --> 00:33:16.000]  真的好像所說的
[00:33:16.000 --> 00:33:18.000]  我的頭在皇帝裡面難保的
[00:33:18.000 --> 00:33:20.000]  你試試代回去
[00:33:20.000 --> 00:33:22.000]  那些官員好
[00:33:22.000 --> 00:33:24.000]  那些警察好
[00:33:24.000 --> 00:33:26.000]  其實他背後都要交代的人
[00:33:26.000 --> 00:33:28.000]  同樣我不是只是在一邊說
[00:33:28.000 --> 00:33:30.000]  我講回
[00:33:30.000 --> 00:33:32.000]  你反過來這樣
[00:33:32.000 --> 00:33:34.000]  然後另一邊同樣的態度
[00:33:34.000 --> 00:33:36.000]  我們可以有不同的立場
[00:33:36.000 --> 00:33:38.000]  不過請你尊重那個人
[00:33:38.000 --> 00:33:40.000]  那個是上帝所創造的人
[00:33:40.000 --> 00:33:42.000]  上帝所愛的人
[00:33:42.000 --> 00:33:48.000]  但是你很謙卑的請你容許我十天
[00:33:48.000 --> 00:33:50.000]  試一下不行的話
[00:33:50.000 --> 00:33:52.000]  那我遵從你的意思
[00:33:52.000 --> 00:33:54.000]  很有智慧
[00:33:54.000 --> 00:33:56.000]  很有好的態度
[00:33:56.000 --> 00:33:58.000]  去處理那個危機
[00:33:58.000 --> 00:34:00.000]  結果這個太監長
[00:34:00.000 --> 00:34:02.000]  冒生命危險
[00:34:02.000 --> 00:34:04.000]  准許他這樣做
[00:34:04.000 --> 00:34:06.000]  但是效果第十四十五節
[00:34:06.000 --> 00:34:08.000]  就說試了十天之後
[00:34:08.000 --> 00:34:10.000]  這些
[00:34:10.000 --> 00:34:12.000]  四個少年人
