
[00:00:00.000 --> 00:00:09.000]  近年來在教會裏經常推行一種叫做師徒傳承的關係
[00:21:42.000 --> 00:21:45.000]  是倚靠神仰望神
[00:21:45.000 --> 00:21:48.000]  是祈禱在上面等候神
[00:21:48.000 --> 00:21:52.000]  而約書亞在下面去打餐死
[00:21:52.000 --> 00:21:57.000]  直到一日神和他一起
[00:21:57.000 --> 00:22:01.000]  將亞馬力人完全打敗
[00:22:01.000 --> 00:22:04.000]  頂著在神的工作裏面
[00:22:04.000 --> 00:22:07.000]  我們上一代要樹立一個榜樣
[00:22:07.000 --> 00:22:08.000]  這個甚麼榜樣呢?
[00:22:08.000 --> 00:22:10.000]  摩西在山上這個榜樣
[00:22:10.000 --> 00:22:13.000]  是讓所有的以色列人都看到
[00:22:13.000 --> 00:22:14.000]  他倚靠神
[00:22:14.000 --> 00:22:16.000]  他的生命
[00:22:16.000 --> 00:22:17.000]  他的靈命
[00:22:17.000 --> 00:22:20.000]  是值得很多人來跟從
[00:22:20.000 --> 00:22:24.000]  而他不只是用他的頭腦去指揮
[00:22:24.000 --> 00:22:27.000]  他不是用他的說話去吩咐
[00:22:27.000 --> 00:22:30.000]  他是用他的生命去做榜樣
[00:22:30.000 --> 00:22:33.000]  所以約書亞我相信他在那一刻
[00:22:33.000 --> 00:22:35.000]  他看到這個榜樣
[00:22:35.000 --> 00:22:36.000]  生命的榜樣
[00:22:36.000 --> 00:22:37.000]  感染他
[00:22:37.000 --> 00:22:41.000]  而他願意和摩西一同去配搭
[00:22:41.000 --> 00:22:44.000]  頂著我問你一個問題
[00:22:44.000 --> 00:22:48.000]  做聖弓是要靠神
[00:22:48.000 --> 00:22:49.000]  還是要靠人呢?
[00:22:49.000 --> 00:22:54.000]  靠神
[00:22:54.000 --> 00:22:57.000]  你要知道有些問題不一定是
[00:22:57.000 --> 00:22:58.000]  Either or
[00:22:58.000 --> 00:23:00.000]  不是有你就沒有我
[00:23:00.000 --> 00:23:02.000]  有我就沒有你
[00:23:02.000 --> 00:23:04.000]  你猜這個問題
[00:23:04.000 --> 00:23:06.000]  是不是有我就沒有你
[00:23:06.000 --> 00:23:08.000]  有你就沒有我呢?
[00:23:08.000 --> 00:23:09.000]  不是
[00:23:09.000 --> 00:23:13.000]  有些人說又靠神又靠人
[00:23:13.000 --> 00:23:17.000]  其實答案應該是又靠神又靠人
[00:23:17.000 --> 00:23:19.000]  不過我現在再問第二個問題
[00:23:19.000 --> 00:23:21.000]  靠神靠多少
[00:23:21.000 --> 00:23:23.000]  靠人又靠多少呢?
[00:23:23.000 --> 00:23:27.000]  五五分帳
[00:23:27.000 --> 00:23:29.000]  不是
[00:23:29.000 --> 00:23:31.000]  七三分帳
[00:23:31.000 --> 00:23:33.000]  即是靠神七
[00:23:33.000 --> 00:23:35.000]  然後靠我三
[00:23:35.000 --> 00:23:36.000]  是不是?
[00:23:36.000 --> 00:23:37.000]  好了我問你
[00:23:37.000 --> 00:23:39.000]  有些人說八二
[00:23:39.000 --> 00:23:41.000]  好啊
[00:23:41.000 --> 00:23:43.000]  我出兩分
[00:23:43.000 --> 00:23:44.000]  神出八分
[00:23:44.000 --> 00:23:47.000]  我做事就做十分之二
[00:23:47.000 --> 00:23:48.000]  就算了
[00:23:48.000 --> 00:23:50.000]  是不是?
[00:23:50.000 --> 00:23:54.000]  那你搞個十分之二的投入
[00:23:54.000 --> 00:24:00.000]  你算不算全心全意來侍奉主?
[00:24:00.000 --> 00:24:01.000]  不是
[00:24:01.000 --> 00:24:04.000]  那如果你不是全心全意侍奉主
[00:24:04.000 --> 00:24:06.000]  那你怎麼可以得主的喜悅呢?
[00:24:06.000 --> 00:24:09.000]  所以這些什麼七三分帳
[00:24:09.000 --> 00:24:10.000]  八二分帳
[00:24:10.000 --> 00:24:11.000]  這些呢
[00:24:11.000 --> 00:24:13.000]  只是拿來講的
[00:24:13.000 --> 00:24:15.000]  只是拿來講的
[00:24:15.000 --> 00:24:18.000]  在屬靈與神同工裏面
[00:24:18.000 --> 00:24:21.000]  叫做十十分帳
[00:24:21.000 --> 00:24:23.000]  大家聽不聽得懂?
[00:24:23.000 --> 00:24:25.000]  你出十分
[00:24:25.000 --> 00:24:27.000]  神又出十分
[00:24:27.000 --> 00:24:29.000]  那加起來就是十分
[00:24:29.000 --> 00:24:31.000]  不是二十分
[00:24:31.000 --> 00:24:34.000]  即是你出百分百
[00:24:34.000 --> 00:24:35.000]  神又出百分百
[00:24:35.000 --> 00:24:37.000]  加起來就是多少?
[00:24:37.000 --> 00:24:39.000]  百分百
[00:24:39.000 --> 00:24:41.000]  這條數是可以計算的
[00:24:41.000 --> 00:24:43.000]  你們自己回去想想怎樣計算
[00:24:43.000 --> 00:24:47.000]  如果我們看一下這段經文
[00:24:47.000 --> 00:24:51.000]  我用黃色的來凸顯
[00:24:51.000 --> 00:24:56.000]  這段經文其實記載在出埃及記第十七章
[00:24:56.000 --> 00:25:04.000]  已經很早就已經將約書亞選拔了
[00:25:04.000 --> 00:25:06.000]  為什麼呢?
[00:25:06.000 --> 00:25:09.000]  因為耶華對摩西說
[00:25:09.000 --> 00:25:13.000]  你將亞馬利人的名號從天下傳言圖沒了
[00:25:13.000 --> 00:25:17.000]  你要將這話寫在書上作紀念
[00:25:17.000 --> 00:25:20.000]  其實就可以一個圓圈了
[00:25:20.000 --> 00:25:22.000]  是不是?
[00:25:22.000 --> 00:25:23.000]  為什麼後面要加個
[00:25:23.000 --> 00:25:27.000]  又念及約書亞聽呢?
[00:25:27.000 --> 00:25:29.000]  如果你從這個角度看
[00:25:29.000 --> 00:25:32.000]  在很早很早的時間
[00:25:32.000 --> 00:25:38.000]  神已經有這種交棒和接棒的觀念
[00:25:38.000 --> 00:25:40.000]  祂知道人要過去
[00:25:40.000 --> 00:25:44.000]  而上一代和下一代要有很好的配搭
[00:25:44.000 --> 00:25:46.000]  所以在這一刻
[00:25:46.000 --> 00:25:49.000]  祂已經將約書亞的參與
[00:25:49.000 --> 00:25:55.000]  放在一開始的亞馬利人的征戰裏面
[00:25:55.000 --> 00:25:58.000]  所以交棒的第一個原則是什麼呢?
[00:25:58.000 --> 00:26:00.000]  交棒的第一個原則就是
[00:26:00.000 --> 00:26:03.000]  盡早訓練接棒的童工
[00:26:03.000 --> 00:26:07.000]  藉著生命來感染生命
[00:26:07.000 --> 00:26:10.000]  今天我們要講摩西和約書亞
[00:26:10.000 --> 00:26:13.000]  你就要持定的第一個原則
[00:26:13.000 --> 00:26:16.000]  今天你要好好的
[00:26:16.000 --> 00:26:18.000]  特別我們過了四十了
[00:26:18.000 --> 00:26:19.000]  過了五十了
[00:26:19.000 --> 00:26:24.000]  然後時日無多了
[00:26:24.000 --> 00:26:28.000]  那你就要好好訓練下一代
[00:26:28.000 --> 00:26:30.000]  你不要等到你六十了
[00:26:30.000 --> 00:26:31.000]  七十了
[00:26:31.000 --> 00:26:33.000]  然後到你走的時候說
[00:26:33.000 --> 00:26:36.000]  阿麥水我現在要走了
[00:26:36.000 --> 00:26:37.000]  麻煩你了
[00:26:37.000 --> 00:26:39.000]  這個位置給你坐了
[00:26:39.000 --> 00:26:41.000]  他一定坐不住
[00:26:41.000 --> 00:26:45.000]  而他根本沒有能力可以坐那個位置
[00:26:45.000 --> 00:26:48.000]  盡早訓練接棒的童工
[00:26:48.000 --> 00:26:51.000]  藉著生命來感染生命
[00:26:51.000 --> 00:26:56.000]  第二次他們彼此交接
[00:26:56.000 --> 00:26:59.000]  是在文訴記第十一章
[00:26:59.000 --> 00:27:02.000]  二十四到三十節
[00:27:02.000 --> 00:27:06.000]  摩西出去將耶華的話告訴百姓
[00:27:06.000 --> 00:27:10.000]  由焦聚百姓的長老中七十個人來
[00:27:10.000 --> 00:27:14.000]  記不記得我們說有第二種童工
[00:27:14.000 --> 00:27:17.000]  就是屬靈夥伴
[00:27:17.000 --> 00:27:22.000]  就是神說摩西你去找七十個長老來
[00:27:22.000 --> 00:27:24.000]  你不要獨自擔當
[00:27:24.000 --> 00:27:27.000]  你靈裡面的負擔太重
[00:27:27.000 --> 00:27:30.000]  你要找七十個長老
[00:27:30.000 --> 00:27:32.000]  然後摩西就出去了
[00:27:32.000 --> 00:27:34.000]  然後就叫了七十個長老來
[00:27:34.000 --> 00:27:37.000]  使他們站在會幕的四周
[00:27:37.000 --> 00:27:40.000]  在雲中降臨對摩西說話
[00:27:40.000 --> 00:27:44.000]  把降於他身上的靈分次那七十個長老
[00:27:44.000 --> 00:27:47.000]  靈停在他們身上的時候
[00:27:47.000 --> 00:27:48.000]  他們就受感說話
[00:27:48.000 --> 00:27:50.000]  以後卻沒有再說
[00:27:50.000 --> 00:27:54.000]  但有兩個人仍在迎女
[00:27:54.000 --> 00:27:55.000]  一個名叫伊利達
[00:27:55.000 --> 00:27:57.000]  一個名叫米達
[00:27:57.000 --> 00:28:00.000]  他們本是在那些被錄的人中
[00:28:00.000 --> 00:28:03.000]  卻沒有到會幕那裡去
[00:28:03.000 --> 00:28:05.000]  靈停在他們身上
[00:28:05.000 --> 00:28:08.000]  他們就在迎女說預言
[00:28:08.000 --> 00:28:11.000]  有個少年人跑來告訴摩西說
[00:28:11.000 --> 00:28:14.000]  伊利達米達在迎女說預言
[00:28:14.000 --> 00:28:17.000]  摩西的幫手亂的兒子約書亞
[00:28:17.000 --> 00:28:20.000]  就是摩西所揀選的人說
[00:28:20.000 --> 00:28:23.000]  請我主摩西禁止他們
[00:28:23.000 --> 00:28:25.000]  摩西對他說
[00:28:25.000 --> 00:28:28.000]  你以為我的緣故嫉妒人嗎
[00:28:28.000 --> 00:28:32.000]  為願耶華的百姓都受感說話
[00:28:32.000 --> 00:28:34.000]  不好意思
[00:28:34.000 --> 00:28:39.000]  願耶華把他的靈降在他們身上
[00:28:39.000 --> 00:28:46.000]  於是摩西和以色列長老都回到迎女去
[00:28:46.000 --> 00:28:53.000]  在這次靈降臨在七十個人身上
[00:28:53.000 --> 00:28:57.000]  而這七十個人我們說
[00:28:57.000 --> 00:29:03.000]  他們就是神選定給摩西做他們的屬靈夥伴
[00:29:03.000 --> 00:29:07.000]  神安排他們有一個時間
[00:29:07.000 --> 00:29:09.000]  有一個地點
[00:29:09.000 --> 00:29:13.000]  他們要聚集然後靈降臨在他們身上
[00:29:13.000 --> 00:29:16.000]  這是神同在的一個名證
[00:29:16.000 --> 00:29:21.000]  也讓他們百姓知道神與這群人同在
[00:29:21.000 --> 00:29:23.000]  但是有兩個人
[00:29:23.000 --> 00:29:27.000]  一個叫伊利達一個叫米達
[00:29:27.000 --> 00:29:33.000]  正經說他們是在那些被錄的人中
[00:29:33.000 --> 00:29:37.000]  但卻沒有到回眸那裡去
[00:29:37.000 --> 00:29:42.000]  很可能他們是七十個人裡面的其中兩個
[00:29:42.000 --> 00:29:47.000]  但他們沒有按時間沒有按地點去到營裡
[00:29:47.000 --> 00:29:50.000]  即是說他們有個聚會他們沒有來
[00:29:50.000 --> 00:29:53.000]  聚會時聖靈降臨
[00:29:53.000 --> 00:29:58.000]  然後那兩個沒有來的應該是怎樣
[00:29:58.000 --> 00:30:00.000]  不理他們了
[00:30:00.000 --> 00:30:02.000]  他們沒有來
[00:30:02.000 --> 00:30:08.000]  他們在營裡又受聖靈的感動
[00:30:08.000 --> 00:30:10.000]  然後他們在那裡說預言
[00:30:10.000 --> 00:30:16.000]  有個少年人走來說那裡又有一檔
[00:30:16.000 --> 00:30:21.000]  聖靈又降臨在他們身上
[00:30:21.000 --> 00:30:27.000]  大家注意這裡稱他為摩西的幫手
[00:30:27.000 --> 00:30:30.000]  摩西的幫手亂的兒子約書亞
[00:30:30.000 --> 00:30:34.000]  所以在出埃及記第十七章之後
[00:30:34.000 --> 00:30:37.000]  約書亞有個名稱
[00:30:37.000 --> 00:30:42.000]  這個名稱就是摩西的幫手
[00:30:42.000 --> 00:30:45.000]  就是摩西所揀選的一個人
[00:30:45.000 --> 00:30:50.000]  所以也有摩西的選拔在裡面
[00:30:50.000 --> 00:30:53.000]  摩西也願意提攜他
[00:30:53.000 --> 00:30:57.000]  而他就和摩西做了一個建議
[00:30:57.000 --> 00:30:59.000]  說什麼
[00:30:59.000 --> 00:31:03.000]  他說請我主摩西禁止他們
[00:31:03.000 --> 00:31:06.000]  什麼原因要禁止他們呢
[00:31:06.000 --> 00:31:10.000]  什麼原因要禁止他們呢
[00:31:10.000 --> 00:31:14.000]  因為他們不在那個框框裡操作
[00:31:14.000 --> 00:31:16.000]  那個框框是什麼呢
[00:31:16.000 --> 00:31:18.000]  要來聚會
[00:31:18.000 --> 00:31:24.000]  然後在這個地點在這個時間聖靈降臨
[00:31:24.000 --> 00:31:28.000]  而他們不在這個框框裡
[00:31:28.000 --> 00:31:32.000]  他們受的靈到底是不是真的聖靈呢
[00:31:32.000 --> 00:31:34.000]  是不是神的靈呢
[00:31:34.000 --> 00:31:36.000]  可能是邪靈也說不定
[00:31:36.000 --> 00:31:42.000]  所以約書亞就向摩西提議
[00:31:42.000 --> 00:31:45.000]  請我主摩西禁止他們
[00:31:45.000 --> 00:31:47.000]  摩西怎麼說呢
[00:31:47.000 --> 00:31:50.000]  他說你以為我們原故嫉妒人嗎
[00:31:50.000 --> 00:31:53.000]  我們願意說百姓都受感說話
[00:31:53.000 --> 00:31:59.000]  願意說把他的靈降在他們身上
[00:31:59.000 --> 00:32:02.000]  你看不看到約書亞
[00:32:02.000 --> 00:32:10.000]  他這樣的提議有什麼的弦外之音
[00:32:10.000 --> 00:32:16.000]  其實約書亞是替摩西來鞏固摩西的權力
[00:32:16.000 --> 00:32:18.000]  對不對
[00:32:18.000 --> 00:32:20.000]  因為如果每個人都開一檔
[00:32:20.000 --> 00:32:22.000]  那裡有一檔那裡有一檔
[00:32:22.000 --> 00:32:25.000]  那不是很難管理
[00:32:25.000 --> 00:32:30.000]  所以最好全部都來我這一檔
[00:32:30.000 --> 00:32:35.000]  而在這裡在這個範圍裡做的事情才合法
[00:32:35.000 --> 00:32:40.000]  其實約書亞他很想為摩西來說話
[00:32:40.000 --> 00:32:44.000]  他很想顧念摩西的權力
[00:32:44.000 --> 00:32:46.000]  鞏固他的權力
[00:32:46.000 --> 00:32:51.000]  如果我是摩西是一個顧念自己個人利益的
[00:32:51.000 --> 00:32:56.000]  我會說哇約書亞你深得我心
[00:32:56.000 --> 00:33:00.000]  你的提議正合我意
[00:33:00.000 --> 00:33:04.000]  如果這樣下去很容易失控
[00:33:04.000 --> 00:33:09.000]  我們要叫做中央管理
[00:33:09.000 --> 00:33:12.000]  全部中央管理
[00:33:12.000 --> 00:33:15.000]  你如果看摩西
[00:33:15.000 --> 00:33:17.000]  你看到他是很特別的一個
[00:33:17.000 --> 00:33:20.000]  他是突破框架的一個人
[00:33:20.000 --> 00:33:22.000]  他突破框架
[00:33:22.000 --> 00:33:25.000]  他突破框架是什麼框架呢
[00:33:25.000 --> 00:33:29.000]  就是此時此地的框架
[00:33:29.000 --> 00:33:33.000]  我們當然要明白一件事
[00:33:33.000 --> 00:33:37.000]  信仰真理道德的標準
[00:33:37.000 --> 00:33:40.000]  這些是不能改變的
[00:33:40.000 --> 00:33:43.000]  是一定有的
[00:33:43.000 --> 00:33:48.000]  但是有時候我們要看整個的時勢
[00:33:48.000 --> 00:33:52.000]  我們要看整個的社會
[00:33:52.000 --> 00:33:55.000]  或者說整個的教會的需要
[00:33:55.000 --> 00:34:01.000]  有時候要按羅馬書十二章說
[00:34:01.000 --> 00:34:04.000]  要心意更新變化
[00:34:04.000 --> 00:34:07.000]  然後去測驗到底神在這個世代裏面
[00:34:07.000 --> 00:34:11.000]  他的善良、純全和可喜悅的旨意
[00:34:11.000 --> 00:34:14.000]  我們心意要更新要變化
[00:34:14.000 --> 00:34:18.000]  其實在這個世界上
[00:34:18.000 --> 00:34:21.000]  在屬靈的領域上
[00:34:21.000 --> 00:34:24.000]  耶穌基督來到這個世界
[00:34:24.000 --> 00:34:29.000]  是不照人給他的框架
[00:34:29.000 --> 00:34:31.000]  人要他做王
[00:34:31.000 --> 00:34:36.000]  他偏偏來做受苦的尼塞亞聖州教授
[00:34:36.000 --> 00:34:39.000]  施濟若翰沒有受正規的訓練
[00:34:39.000 --> 00:34:42.000]  但是他被神大大的使用
[00:34:42.000 --> 00:34:47.000]  他在曠野神學院自己學
[00:34:47.000 --> 00:34:49.000]  在教會歷史裏面
[00:34:49.000 --> 00:34:52.000]  也有很多不按常規
[00:34:52.000 --> 00:34:55.000]  但卻是蒙神使用
[00:34:55.000 --> 00:34:57.000]  今天我們在神的面前
[00:34:57.000 --> 00:35:00.000]  我們要有一個寬大的心
[00:35:00.000 --> 00:35:01.000]  我們要看什麼呢?
[00:35:01.000 --> 00:35:03.000]  我們要按神的心意
[00:35:03.000 --> 00:35:05.000]  不是鞏固我們自己的權力
[00:35:05.000 --> 00:35:10.000]  我們不在我們自己固有的思維框架裏面
[00:35:10.000 --> 00:35:14.000]  而規範了神的工作、神的能力
[00:35:14.000 --> 00:35:22.000]  當然有時我們也要有神給我們的智慧判斷
[00:35:22.000 --> 00:35:28.000]  但是在壓力的底下我們要勇於改變
[00:35:28.000 --> 00:35:34.000]  這樣我們才可以併發我們內在的潛能
[00:35:34.000 --> 00:35:36.000]  有一次有個教會的長老
[00:35:36.000 --> 00:35:43.000]  他在教會的週年的時候這樣說
[00:35:43.000 --> 00:35:46.000]  他說我們教會要慶祝三十週年
[00:35:46.000 --> 00:35:50.000]  三十年有很多感恩的事
[00:35:50.000 --> 00:35:53.000]  教會沒有出過什麼大亂子
[00:35:53.000 --> 00:36:00.000]  這三十年來教會很多人受洗
[00:36:00.000 --> 00:36:04.000]  但是有很多人離開
[00:36:04.000 --> 00:36:06.000]  到三十年的今天
[00:36:06.000 --> 00:36:11.000]  我感謝神教會仍然有一些氣息
[00:36:11.000 --> 00:36:13.000]  雖然我們沒有什麼突破
[00:36:13.000 --> 00:36:21.000]  你覺得好不好?
[00:36:21.000 --> 00:36:23.000]  如果保守一點來說
[00:36:23.000 --> 00:36:26.000]  這個叫穩紮穩打
[00:36:26.000 --> 00:36:28.000]  不過不失
[00:36:28.000 --> 00:36:31.000]  但是我覺得在神的角度裏面
[00:36:31.000 --> 00:36:35.000]  我們要為神甘於突破我們的框架
[00:36:35.000 --> 00:36:38.000]  在我們固有的思維裏面
[00:36:38.000 --> 00:36:40.000]  我們謀求一些突破
[00:36:40.000 --> 00:36:49.000]  而維持現狀不是你滿足和感恩的原因
[00:36:49.000 --> 00:36:51.000]  大家明白我的意思嗎?
[00:36:51.000 --> 00:36:52.000]  不是五十年不變
[00:36:52.000 --> 00:36:56.000]  你就為此而感恩
[00:36:56.000 --> 00:36:59.000]  你要求神幫助
[00:36:59.000 --> 00:37:03.000]  能夠突破你固有的思維
[00:37:03.000 --> 00:37:06.000]  我們的事公要突破
[00:37:06.000 --> 00:37:08.000]  我們的思維要突破
[00:37:08.000 --> 00:37:10.000]  我們的讀經要突破
[00:37:10.000 --> 00:37:13.000]  我們吸納的同工要有創意
[00:37:13.000 --> 00:37:14.000]  要有突破
[00:37:14.000 --> 00:37:16.000]  心意更新而變化
[00:37:16.000 --> 00:37:21.000]  然後我們按著神給我們的諸般智慧
[00:37:21.000 --> 00:37:24.000]  不是諸一般的智慧
[00:37:24.000 --> 00:37:32.000]  然後去造成神託付給我們的工作
[00:37:32.000 --> 00:37:34.000]  人人侍奉
[00:37:34.000 --> 00:37:37.000]  在這裏你可以看到
[00:37:37.000 --> 00:37:41.000]  不是我看到的這班人
[00:37:41.000 --> 00:37:45.000]  而是在我的框架裏面的這班人
[00:37:45.000 --> 00:37:47.000]  然後我才給他們侍奉
[00:37:47.000 --> 00:37:51.000]  我願意吸納一些不同的思維
[00:37:51.000 --> 00:37:56.000]  甚至是在框架外面有顏色的那種
[00:37:56.000 --> 00:37:58.000]  我們都可以吸納
[00:37:58.000 --> 00:38:00.000]  人人侍奉
[00:38:00.000 --> 00:38:03.000]  你為我的緣故來疾導人
[00:38:03.000 --> 00:38:06.000]  為願耶和華的百姓都怎樣
[00:38:06.000 --> 00:38:09.000]  受感說話
[00:38:09.000 --> 00:38:14.000]  為願耶和華的百姓都受感說話
[00:38:14.000 --> 00:38:20.000]  耳不鎖書第四章十一到十六節
[00:38:20.000 --> 00:38:21.000]  那裏說
[00:38:21.000 --> 00:38:25.000]  他所賜的有仕徒有先知有牧師和教師
[00:38:25.000 --> 00:38:28.000]  為要承傳聖徒各盡其職
[00:38:28.000 --> 00:38:30.000]  建立基督的身體
[00:38:30.000 --> 00:38:33.000]  其實我們在教會裏面
[00:38:33.000 --> 00:38:37.000]  我們是要讓信徒來到起來
[00:38:37.000 --> 00:38:41.000]  然後承傳他們來到各盡其職
[00:38:41.000 --> 00:38:44.000]  建立耶穌基督的身體
[00:38:44.000 --> 00:38:49.000]  頂智慧教會不是傳道人來建立
[00:38:49.000 --> 00:38:53.000]  教會是各個聖徒來建立
[00:38:53.000 --> 00:38:57.000]  牧師傳道他們在旁邊來提供訓練
[00:38:57.000 --> 00:38:59.000]  他提供輔助
[00:38:59.000 --> 00:39:02.000]  他在旁邊提供一些把關
[00:39:02.000 --> 00:39:06.000]  然後去實際做的就是我們這班人
[00:39:06.000 --> 00:39:11.000]  所以這個叫做人人皆祭師的一種神學
[00:39:11.000 --> 00:39:16.000]  其實在摩西的時代已經有
[00:39:16.000 --> 00:39:19.000]  第二個交棒的原則是什麼呢
[00:39:19.000 --> 00:39:21.000]  就是不要記財
[00:39:21.000 --> 00:39:24.000]  有時候要突破框架
[00:39:24.000 --> 00:39:27.000]  鼓勵人起來侍奉
[00:39:27.000 --> 00:39:30.000]  鼓勵突破擴闊視野
[00:39:30.000 --> 00:39:36.000]  約書雅其實在這裏仍然需要學習
[00:39:36.000 --> 00:39:41.000]  她要學習摩西這種寬宏大量的心懷
[00:39:41.000 --> 00:39:44.000]  不要記財
[00:39:44.000 --> 00:39:46.000]  要突破
[00:39:46.000 --> 00:39:49.000]  鼓勵人起來侍奉
[00:39:49.000 --> 00:39:57.000]  第三次他們相交接的是在文素記第27章
[00:39:57.000 --> 00:40:04.000]  文素記第27章第12到23節
[00:40:04.000 --> 00:40:07.000]  文素記第27章
[00:40:07.000 --> 00:40:09.000]  耶和華對摩西說
[00:40:09.000 --> 00:40:11.000]  「你上至阿巴林山
[00:40:11.000 --> 00:40:13.000]  觀看我所賜給以色列人的地
[00:40:13.000 --> 00:40:16.000]  看了以後你必歸到你的列祖那裏
[00:40:16.000 --> 00:40:19.000]  像你哥哥亞倫一樣
[00:40:19.000 --> 00:40:22.000]  因為你們在尋的曠野
[00:40:22.000 --> 00:40:24.000]  當匯眾爭鬧的時候
[00:40:24.000 --> 00:40:26.000]  違背了我的命
[00:40:26.000 --> 00:40:28.000]  沒有在湧水之地
[00:40:28.000 --> 00:40:32.000]  匯眾眼前尊我的名為聖」
[00:40:32.000 --> 00:40:34.000]  摩西對耶華說
[00:40:34.000 --> 00:40:39.000]  「願耶和華萬人之靈的神
[00:40:39.000 --> 00:40:41.000]  立一個人治理匯眾
[00:40:41.000 --> 00:40:43.000]  可以在他們面前出入
[00:40:43.000 --> 00:40:45.000]  也可以引導他們
[00:40:45.000 --> 00:40:47.000]  免得耶華的匯眾
[00:40:47.000 --> 00:40:52.000]  如同沒有牧羊的羊群一般」
[00:40:52.000 --> 00:40:53.000]  大家注意了
[00:40:53.000 --> 00:40:55.000]  耶華對摩西說
[00:40:55.000 --> 00:40:58.000]  「亂的兒子約書亞是心中有聖靈
[00:40:58.000 --> 00:40:59.000]  你將他領來
[00:40:59.000 --> 00:41:01.000]  按守在他頭上
[00:41:01.000 --> 00:41:05.000]  使他站在祭司伊利亞薩
[00:41:05.000 --> 00:41:09.000]  和全匯眾的面前祝福他
[00:41:09.000 --> 00:41:12.000]  又將你的尊榮給他幾分
[00:41:12.000 --> 00:41:15.000]  使以色列全匯眾都聽從他
[00:41:15.000 --> 00:41:18.000]  他要站在祭司伊利亞薩面前
[00:41:18.000 --> 00:41:21.000]  伊利亞薩要憑污靈的判斷
[00:41:21.000 --> 00:41:25.000]  站在耶華面前為他求民
[00:41:25.000 --> 00:41:28.000]  他和以色列全匯眾都要
[00:41:28.000 --> 00:41:37.000]  都要遵伊利亞薩的命出入
[00:41:37.000 --> 00:41:39.000]  於是摩西照耶華所吩咐的
[00:41:39.000 --> 00:41:41.000]  將約書亞領來
[00:41:41.000 --> 00:41:43.000]  使他站在祭司伊利亞薩
[00:41:43.000 --> 00:41:45.000]  和全匯眾的面前
[00:41:45.000 --> 00:41:48.000]  按守在他頭上祝福他」
[00:41:48.000 --> 00:41:53.000]  是照耶華即摩西所說的話
[00:41:53.000 --> 00:41:56.000]  摩西到最後
[00:41:56.000 --> 00:41:59.000]  神就告訴他
[00:41:59.000 --> 00:42:03.000]  摩西你現在上阿巴林山
[00:42:03.000 --> 00:42:07.000]  你看一看我要給以色列人的地
[00:42:07.000 --> 00:42:10.000]  來吧 你看吧
[00:42:10.000 --> 00:42:13.000]  不過只有個「體」字
[00:42:13.000 --> 00:42:15.000]  你不能進去
[00:42:15.000 --> 00:42:17.000]  即是什麼呢?
[00:42:17.000 --> 00:42:23.000]  即是說我現在給你最喜歡吃的東西
[00:42:23.000 --> 00:42:25.000]  給你看
[00:42:25.000 --> 00:42:27.000]  我做了很漂亮的
[00:42:27.000 --> 00:42:29.000]  你最喜歡吃的
[00:42:29.000 --> 00:42:32.000]  不過你只有個「體」字
[00:42:32.000 --> 00:42:34.000]  你不能吃
[00:42:34.000 --> 00:42:37.000]  如果你是摩西你會怎樣呢?
[00:42:37.000 --> 00:42:41.000]  如果我是摩西我會怎樣呢?
[00:42:41.000 --> 00:42:43.000]  我會和神說
[00:42:43.000 --> 00:42:45.000]  不看也罷
[00:42:45.000 --> 00:42:47.000]  不看也罷
[00:42:47.000 --> 00:42:49.000]  反正都不能進去
[00:42:49.000 --> 00:42:51.000]  為何要看呢?
[00:42:51.000 --> 00:42:53.000]  不看也罷
[00:42:53.000 --> 00:42:57.000]  你覺得是不是很心酸的一件事?
[00:42:57.000 --> 00:42:59.000]  很心酸
[00:42:59.000 --> 00:43:02.000]  摩西其實他都知道是這樣的結果
[00:43:02.000 --> 00:43:04.000]  不過現在神提出來
[00:43:04.000 --> 00:43:07.000]  是不是挑起了他裡面那種
[00:43:07.000 --> 00:43:11.000]  一直壓抑的那種翻騰
[00:43:11.000 --> 00:43:14.000]  而再一次提醒他人生的污點
[00:43:14.000 --> 00:43:18.000]  就是因為你在會眾的面前沒有尊我的名為聖
[00:43:18.000 --> 00:43:22.000]  所以你可以看你不能進去
[00:43:22.000 --> 00:43:24.000]  很大的遺憾
[00:43:24.000 --> 00:43:31.000]  記得我們說摩西不能進去迦南是因為他沒有神給他的簽證
[00:43:31.000 --> 00:43:33.000]  他沒有簽證
[00:43:33.000 --> 00:43:37.000]  因為他生命的破口造成他沒有這個簽證
[00:43:37.000 --> 00:43:39.000]  我問弟兄姊妹
[00:43:39.000 --> 00:43:42.000]  到底摩西想不想進迦南呢?
[00:43:42.000 --> 00:43:44.000]  想不想?
[00:43:44.000 --> 00:43:45.000]  想
[00:43:45.000 --> 00:43:47.000]  你怎麼知道他想呢?
[00:43:47.000 --> 00:43:52.000]  按道理來推斷他是想的
[00:43:52.000 --> 00:43:56.000]  因為他已經帶了他們一幫人出埃及
[00:43:56.000 --> 00:44:01.000]  他的目的他的使命就是要遵神的心意帶他們進迦南
[00:44:01.000 --> 00:44:03.000]  是不是?我們第一堂說的
[00:44:03.000 --> 00:44:08.000]  然後他經過千辛萬苦在曠野裡面受這麼多的委屈
[00:44:08.000 --> 00:44:11.000]  受他們這幫人的頂撞
