
[00:00:00.000 --> 00:00:03.000]  我相信讀著的華語的重要性
[00:16:13.000 --> 00:16:15.000]  不單止因為他這麼多個
[00:16:15.000 --> 00:16:16.000]  民事法律上的人
[00:16:16.000 --> 00:16:18.000]  只選他來出賣耶穌
[00:16:18.000 --> 00:16:20.000]  有一樣東西可以證明
[00:16:20.000 --> 00:16:21.000]  這裡說的
[00:16:21.000 --> 00:16:23.000]  他在門徒當中
[00:16:23.000 --> 00:16:25.000]  他是管錢帶錢郎
[00:16:25.000 --> 00:16:26.000]  雖然他是偷錢
[00:16:26.000 --> 00:16:29.000]  但是為什麼門徒會給他錢看
[00:16:29.000 --> 00:16:32.000]  你說給他看錢
[00:16:32.000 --> 00:16:33.000]  有什麼特別
[00:16:33.000 --> 00:16:34.000]  很特別
[00:16:34.000 --> 00:16:35.000]  因為十二個門徒裡面
[00:16:35.000 --> 00:16:37.000]  有一個叫馬太
[00:16:37.000 --> 00:16:40.000]  馬太是查法經紀
[00:16:40.000 --> 00:16:42.000]  是不是
[00:16:42.000 --> 00:16:44.000]  他做稅利的
[00:16:44.000 --> 00:16:46.000]  他是專業
[00:16:46.000 --> 00:16:48.000]  專業也不到他管錢
[00:16:48.000 --> 00:16:49.000]  給了猶大管錢
[00:16:49.000 --> 00:16:50.000]  什麼原因我不知道
[00:16:50.000 --> 00:16:52.000]  肯定是很厲害
[00:16:52.000 --> 00:16:53.000]  要麼是猶大的技術
[00:16:53.000 --> 00:16:55.000]  和他的精明
[00:16:55.000 --> 00:16:57.000]  是大家推崇
[00:16:57.000 --> 00:16:59.000]  又或者他嘴巴油水到個個
[00:16:59.000 --> 00:17:00.000]  連馬太都不給他管錢
[00:17:00.000 --> 00:17:02.000]  就給他管
[00:17:02.000 --> 00:17:04.000]  總之猶大肯定是厲害
[00:17:04.000 --> 00:17:05.000]  但是猶大厲害有什麼用
[00:17:05.000 --> 00:17:07.000]  精明有什麼用
[00:17:07.000 --> 00:17:09.000]  我們曾幾何時為主
[00:17:09.000 --> 00:17:10.000]  為我們愛的神
[00:17:10.000 --> 00:17:12.000]  好像瑪利亞一樣
[00:17:12.000 --> 00:17:13.000]  做一件不尋常的事
[00:17:13.000 --> 00:17:15.000]  不正常的事
[00:17:15.000 --> 00:17:16.000]  弟兄姊妹
[00:17:16.000 --> 00:17:17.000]  瑪利亞說
[00:17:17.000 --> 00:17:20.000]  這個主我弟弟的死
[00:17:20.000 --> 00:17:21.000]  給他救回來
[00:17:21.000 --> 00:17:23.000]  現在這位主要去死了
[00:17:23.000 --> 00:17:27.000]  在生死的考慮裡面
[00:17:27.000 --> 00:17:28.000]  瑪利亞說
[00:17:28.000 --> 00:17:30.000]  我還有什麼可以保留
[00:17:30.000 --> 00:17:33.000]  我願意為我主做一件事
[00:17:33.000 --> 00:17:36.000]  是我以後都不會後悔的
[00:17:36.000 --> 00:17:39.000]  這個就是瑪利亞那種豁出去
[00:17:39.000 --> 00:17:40.000]  弟兄姊妹
[00:17:40.000 --> 00:17:42.000]  他不精明
[00:17:42.000 --> 00:17:43.000]  他不懂計算
[00:17:43.000 --> 00:17:44.000]  是呀
[00:17:44.000 --> 00:17:48.000]  但是他曾經為主做過一件美事
[00:17:48.000 --> 00:17:49.000]  弟兄姊妹
[00:17:49.000 --> 00:17:50.000]  你有幾時候
[00:17:50.000 --> 00:17:51.000]  才有這個膽量
[00:17:51.000 --> 00:17:52.000]  好像瑪利亞一樣
[00:17:52.000 --> 00:17:53.000]  決志為主
[00:17:53.000 --> 00:17:54.000]  好
[00:17:54.000 --> 00:17:56.000]  我就做一件不正常的事
[00:17:56.000 --> 00:17:58.000]  有時候我看很多傳道人
[00:17:58.000 --> 00:18:00.000]  有很多的宗教士
[00:18:00.000 --> 00:18:01.000]  見證的時候
[00:18:01.000 --> 00:18:03.000]  我心裡面真的很受感動
[00:18:03.000 --> 00:18:05.000]  因為他們都是不正常的
[00:18:05.000 --> 00:18:06.000]  你知不知道
[00:18:06.000 --> 00:18:07.000]  他們為主的緣故
[00:18:07.000 --> 00:18:08.000]  在人的角度來說
[00:18:08.000 --> 00:18:09.000]  都不正常的
[00:18:09.000 --> 00:18:10.000]  我不知道有沒有和大家分享過
[00:18:10.000 --> 00:18:12.000]  這個我時常都記得的圖畫
[00:18:12.000 --> 00:18:14.000]  宋尚哲博士
[00:18:14.000 --> 00:18:16.000]  在我研究他的傳記裡面
[00:18:16.000 --> 00:18:18.000]  他的記載裡面
[00:18:18.000 --> 00:18:22.000]  宋尚哲博士他到處去為神的工作
[00:18:22.000 --> 00:18:23.000]  去傳福音
[00:18:23.000 --> 00:18:24.000]  去報道
[00:18:24.000 --> 00:18:25.000]  到他後來
[00:18:25.000 --> 00:18:28.000]  就是後來他身體越來越差
[00:18:28.000 --> 00:18:31.000]  其實他的痔瘡已經爛了
[00:18:31.000 --> 00:18:32.000]  有位姐妹說
[00:18:32.000 --> 00:18:34.000]  我見到他宋尚哲博士
[00:18:34.000 --> 00:18:35.000]  他坐在他後面
[00:18:35.000 --> 00:18:37.000]  在台上一路跳一路唱詩
[00:18:37.000 --> 00:18:38.000]  一路傳教
[00:18:38.000 --> 00:18:40.000]  一路呼召人家歸順主的時候
[00:18:40.000 --> 00:18:42.000]  我一路看見他的血
[00:18:42.000 --> 00:18:45.000]  一路在他白色的那件長衣服那裡
[00:18:45.000 --> 00:18:46.000]  一路滲出來
[00:18:46.000 --> 00:18:48.000]  染滿了他後面的血
[00:18:48.000 --> 00:18:50.000]  這是不是不正常啊
[00:18:50.000 --> 00:18:54.000]  這不就是曾經何時我們願意為主做一些不正常的事
[00:18:54.000 --> 00:18:56.000]  我們太會算了
[00:18:56.000 --> 00:18:57.000]  算來算去
[00:18:57.000 --> 00:18:58.000]  這樣不好啊
[00:18:58.000 --> 00:19:00.000]  這樣會影響我的收入
[00:19:00.000 --> 00:19:02.000]  這樣會影響我的家庭
[00:19:02.000 --> 00:19:04.000]  這樣會影響我的事業
[00:19:04.000 --> 00:19:05.000]  這樣這樣
[00:19:05.000 --> 00:19:06.000]  我們太會算了
[00:19:06.000 --> 00:19:08.000]  我們不是說這些不重要
[00:19:08.000 --> 00:19:10.000]  但是主耶穌說
[00:19:10.000 --> 00:19:15.000]  你曾幾何時為我做一件不尋常的事
[00:19:15.000 --> 00:19:17.000]  瑪利亞做了
[00:19:17.000 --> 00:19:19.000]  而且瑪利亞真的很不尋常
[00:19:19.000 --> 00:19:20.000]  按照我們所了解的
[00:19:20.000 --> 00:19:22.000]  瑪利亞是一個比較乖的
[00:19:22.000 --> 00:19:24.000]  比較內向的
[00:19:24.000 --> 00:19:27.000]  比較不喜歡拋頭露面的人
[00:19:27.000 --> 00:19:28.000]  大家記得嗎
[00:19:28.000 --> 00:19:30.000]  瑪大到處招呼人
[00:19:30.000 --> 00:19:33.000]  瑪利亞就坐在耶穌的腳前聽他講道
[00:19:33.000 --> 00:19:34.000]  還有
[00:19:34.000 --> 00:19:36.000]  當
[00:19:36.000 --> 00:19:38.000]  剛才我們說
[00:19:38.000 --> 00:19:40.000]  拉撒路死了之後
[00:19:40.000 --> 00:19:41.000]  晚了
[00:19:41.000 --> 00:19:42.000]  耶穌進來村的時候
[00:19:42.000 --> 00:19:43.000]  你看聖經說什麼
[00:19:43.000 --> 00:19:45.000]  瑪大就衝出去對耶穌說
[00:19:45.000 --> 00:19:46.000]  主啊如果你早點來
[00:19:46.000 --> 00:19:48.000]  我弟弟不用死
[00:19:48.000 --> 00:19:50.000]  這個瑪大就想得出做得到的人
[00:19:50.000 --> 00:19:51.000]  好
[00:19:51.000 --> 00:19:52.000]  這個很聰明
[00:19:52.000 --> 00:19:53.000]  但是瑪利亞呢
[00:19:53.000 --> 00:19:54.000]  後來都忍不住了
[00:19:54.000 --> 00:19:55.000]  聖經說
[00:19:55.000 --> 00:19:56.000]  進到村裡面
[00:19:56.000 --> 00:19:58.000]  瑪利亞又和耶穌說這句話
[00:19:58.000 --> 00:19:59.000]  我的主啊
[00:19:59.000 --> 00:20:00.000]  如果你早點來
[00:20:00.000 --> 00:20:01.000]  我弟弟不用死
[00:20:01.000 --> 00:20:03.000]  是很想說的
[00:20:03.000 --> 00:20:04.000]  但是她都不敢說
[00:20:04.000 --> 00:20:06.000]  也不想說
[00:20:06.000 --> 00:20:07.000]  是啊
[00:20:07.000 --> 00:20:08.000]  但是
[00:20:08.000 --> 00:20:09.000]  這個情況下
[00:20:09.000 --> 00:20:12.000]  你看看這個小女子
[00:20:12.000 --> 00:20:13.000]  多大膽
[00:20:13.000 --> 00:20:15.000]  眾目睽睽
[00:20:15.000 --> 00:20:17.000]  那些大男人圍著耶穌的時候
[00:20:17.000 --> 00:20:18.000]  她就走過去
[00:20:18.000 --> 00:20:19.000]  就打爛他的玉瓶
[00:20:19.000 --> 00:20:22.000]  就把東西淋在他身上
[00:20:22.000 --> 00:20:24.000]  為他主做這樣的事
[00:20:24.000 --> 00:20:26.000]  然後用頭髮擦著他的身
[00:20:26.000 --> 00:20:28.000]  擦著他的腳
[00:20:28.000 --> 00:20:30.000]  你看看這個就是一個
[00:20:30.000 --> 00:20:33.000]  我們說的一個偉大的姐妹
[00:20:33.000 --> 00:20:34.000]  按照她的性格
[00:20:34.000 --> 00:20:36.000]  她是不敢做這件事的
[00:20:36.000 --> 00:20:37.000]  她膽小的
[00:20:37.000 --> 00:20:38.000]  這姐妹
[00:20:38.000 --> 00:20:39.000]  膽小的
[00:20:39.000 --> 00:20:42.000]  但是這個姐妹的偉大可愛之處就是
[00:20:42.000 --> 00:20:43.000]  她去問耶穌
[00:20:43.000 --> 00:20:45.000]  為什麼你做錯事的時候
[00:20:45.000 --> 00:20:47.000]  她膽小
[00:20:47.000 --> 00:20:50.000]  但是她為主耶穌犧牲的時候
[00:20:50.000 --> 00:20:52.000]  她膽大
[00:20:52.000 --> 00:20:54.000]  和我們幾多人相反
[00:20:54.000 --> 00:20:55.000]  我們幾多幾偉大的人
[00:20:55.000 --> 00:20:56.000]  幾聰明的人
[00:20:56.000 --> 00:20:57.000]  剛剛相反
[00:20:57.000 --> 00:20:59.000]  我們有什麼不對勁的時候
[00:20:59.000 --> 00:21:01.000]  我們罵神就罵得很膽大
[00:21:01.000 --> 00:21:03.000]  為什麼會發生這件事在我身上
[00:21:03.000 --> 00:21:05.000]  為什麼這件事淋在我身上
[00:21:05.000 --> 00:21:06.000]  你不理啊
[00:21:06.000 --> 00:21:08.000]  嘩,多大聲啊
[00:21:08.000 --> 00:21:10.000]  到我們犧牲
[00:21:10.000 --> 00:21:11.000]  要我們將它放出來的時候
[00:21:11.000 --> 00:21:12.000]  為主浪費的時候
[00:21:12.000 --> 00:21:14.000]  做一件不尋常的事的時候
[00:21:14.000 --> 00:21:16.000]  我們多膽小啊
[00:21:16.000 --> 00:21:18.000]  這姐妹難怪主耶穌說
[00:21:18.000 --> 00:21:19.000]  你去到哪裡傳道
[00:21:19.000 --> 00:21:22.000]  都要說這個女人的事
[00:21:22.000 --> 00:21:24.000]  這個膽小的女人
[00:21:24.000 --> 00:21:28.000]  做一件最大膽的事
[00:21:28.000 --> 00:21:30.000]  她對主的控訴
[00:21:30.000 --> 00:21:32.000]  反而是最小膽
[00:21:32.000 --> 00:21:34.000]  讓我們都學她
[00:21:34.000 --> 00:21:36.000]  最後第二點
[00:21:36.000 --> 00:21:38.000]  就說到說
[00:21:38.000 --> 00:21:42.000]  「只是你們不常有我」
[00:21:42.000 --> 00:21:44.000]  耶穌說你們有很多事
[00:21:44.000 --> 00:21:46.000]  有窮人常與你同在
[00:21:46.000 --> 00:21:47.000]  但是你沒有我
[00:21:47.000 --> 00:21:49.000]  這句話是很奇怪的
[00:21:49.000 --> 00:21:51.000]  我相信在門徒心裡面
[00:21:51.000 --> 00:21:52.000]  不敢反駁
[00:21:52.000 --> 00:21:53.000]  心裡已經硬硬的
[00:21:53.000 --> 00:21:55.000]  什麼沒有你呢
[00:21:55.000 --> 00:21:56.000]  三年我經常跟你一起住
[00:21:56.000 --> 00:21:58.000]  從早到晚都是你
[00:21:58.000 --> 00:22:00.000]  為什麼你說我沒有我
[00:22:00.000 --> 00:22:01.000]  耶穌說了什麼
[00:22:01.000 --> 00:22:02.000]  首先第一件事
[00:22:02.000 --> 00:22:03.000]  我們千萬不要搞錯
[00:22:03.000 --> 00:22:05.000]  耶穌沒有告訴我們
[00:22:05.000 --> 00:22:08.000]  周濟窮人是不重要不對
[00:22:08.000 --> 00:22:10.000]  如果你記得我們主耶穌出來傳道
[00:22:10.000 --> 00:22:11.000]  還沒開始之前
[00:22:11.000 --> 00:22:13.000]  祂有個宣告
[00:22:13.000 --> 00:22:15.000]  路加福音第四章的宣告是什麼
[00:22:15.000 --> 00:22:18.000]  「上帝高立我
[00:22:18.000 --> 00:22:22.000]  叫我傳福音給貧窮的人」
[00:22:22.000 --> 00:22:24.000]  你看路加福音第四章
[00:22:24.000 --> 00:22:25.000]  耶穌宣佈的
[00:22:25.000 --> 00:22:27.000]  然後
[00:22:27.000 --> 00:22:30.000]  使那些被擄的得釋放
[00:22:30.000 --> 00:22:33.000]  乞訝的可以看見
[00:22:33.000 --> 00:22:35.000]  受壓制的可以得自由
[00:22:35.000 --> 00:22:37.000]  我們的主在三年裡面
[00:22:37.000 --> 00:22:40.000]  充分表現出祂很關心貧窮人
[00:22:40.000 --> 00:22:41.000]  祂去的地方
[00:22:41.000 --> 00:22:42.000]  祂醫治的
[00:22:42.000 --> 00:22:45.000]  全都是社會最邊緣的人
[00:22:45.000 --> 00:22:47.000]  所以我們主從來沒有說
[00:22:47.000 --> 00:22:49.000]  這些貧窮人不重要
[00:22:49.000 --> 00:22:50.000]  重要的
[00:22:50.000 --> 00:22:52.000]  為什麼主耶穌說什麼
[00:22:52.000 --> 00:22:53.000]  這裡說
[00:22:53.000 --> 00:22:55.000]  但是這些是重要的事
[00:22:55.000 --> 00:22:57.000]  這些是經常你們都會做的事
[00:22:57.000 --> 00:23:00.000]  只是你們不常有我
[00:23:00.000 --> 00:23:02.000]  什麼叫不常有我
[00:23:02.000 --> 00:23:03.000]  不常有我意思是說
[00:23:03.000 --> 00:23:05.000]  你們一切都可以做得很好
[00:23:05.000 --> 00:23:06.000]  不過
[00:23:06.000 --> 00:23:08.000]  你沒有像這個女人那樣
[00:23:08.000 --> 00:23:10.000]  將我
[00:23:10.000 --> 00:23:11.000]  放在她的生命
[00:23:11.000 --> 00:23:12.000]  在她的心中
[00:23:12.000 --> 00:23:14.000]  為我想
[00:23:14.000 --> 00:23:17.000]  當你很愛一個人的時候
[00:23:17.000 --> 00:23:19.000]  當你很愛一個人的時候
[00:23:19.000 --> 00:23:21.000]  你有什麼不同的反應呢
[00:23:21.000 --> 00:23:22.000]  當你很愛一個人的時候
[00:23:22.000 --> 00:23:23.000]  你都愛過
[00:23:23.000 --> 00:23:25.000]  可能是你的伴侶
[00:23:25.000 --> 00:23:27.000]  可能是你現在拍拖的女友
[00:23:27.000 --> 00:23:29.000]  男友
[00:23:29.000 --> 00:23:30.000]  可能是你自己的家人
[00:23:30.000 --> 00:23:32.000]  當你很愛一個人的時候
[00:23:32.000 --> 00:23:33.000]  你會做幾樣事
[00:23:33.000 --> 00:23:35.000]  是其他人不會做的
[00:23:35.000 --> 00:23:36.000]  第一
[00:23:36.000 --> 00:23:38.000]  你會時常想著她
[00:23:38.000 --> 00:23:40.000]  你會時常主動想著
[00:23:40.000 --> 00:23:41.000]  用心思
[00:23:41.000 --> 00:23:43.000]  看看有什麼能夠令她開心
[00:23:43.000 --> 00:23:46.000]  媽媽很久都沒有去旅行了
[00:23:46.000 --> 00:23:47.000]  一上網的時候
[00:23:47.000 --> 00:23:48.000]  一看就在搜尋
[00:23:48.000 --> 00:23:49.000]  看看什麼團
[00:23:49.000 --> 00:23:51.000]  有一天兩天多
[00:23:51.000 --> 00:23:52.000]  身體不太好
[00:23:52.000 --> 00:23:53.000]  但是她都沒有去過
[00:23:53.000 --> 00:23:54.000]  甚至香港也好
[00:23:54.000 --> 00:23:55.000]  離島還有很多
[00:23:55.000 --> 00:23:57.000]  我們那些什麼公園
[00:23:57.000 --> 00:23:59.000]  那些地質公園
[00:23:59.000 --> 00:24:00.000]  很漂亮都沒有去過
[00:24:00.000 --> 00:24:01.000]  趁她還有
[00:24:01.000 --> 00:24:02.000]  可以走的
[00:24:02.000 --> 00:24:03.000]  不如和她去一次
[00:24:03.000 --> 00:24:05.000]  我們會為她想
[00:24:05.000 --> 00:24:06.000]  為她想一些東西
[00:24:06.000 --> 00:24:08.000]  是其他人不會為她想的
[00:24:08.000 --> 00:24:09.000]  雖然大家一起
[00:24:09.000 --> 00:24:10.000]  整間屋一起住
[00:24:10.000 --> 00:24:11.000]  誰最疼媽媽
[00:24:11.000 --> 00:24:13.000]  就誰經常為她想那個
[00:24:13.000 --> 00:24:16.000]  門徒都是和耶穌一起住
[00:24:16.000 --> 00:24:19.000]  但是我相信瑪利亞的獨特的地方就是
[00:24:19.000 --> 00:24:21.000]  她想了很久
[00:24:21.000 --> 00:24:23.000]  這個行動不簡單
[00:24:23.000 --> 00:24:24.000]  她去買
[00:24:24.000 --> 00:24:26.000]  她用了她所有積蓄去買
[00:24:26.000 --> 00:24:28.000]  因為她想了很久
[00:24:28.000 --> 00:24:31.000]  我可以為主耶穌做一件什麼事呢
[00:24:31.000 --> 00:24:33.000]  她快要離開了
[00:24:33.000 --> 00:24:35.000]  她快要上十字架了
[00:24:35.000 --> 00:24:36.000]  我可以為我主做一件什麼事
[00:24:36.000 --> 00:24:37.000]  她想了很久
[00:24:37.000 --> 00:24:38.000]  於是她決定做一件
[00:24:38.000 --> 00:24:41.000]  這樣的急不及待的尋常的事
[00:24:41.000 --> 00:24:43.000]  就是用了她所有的積蓄
[00:24:43.000 --> 00:24:44.000]  浪費的
[00:24:44.000 --> 00:24:45.000]  用浪費的方式
[00:24:45.000 --> 00:24:47.000]  去表達她對耶穌基督的愛
[00:24:47.000 --> 00:24:48.000]  這個就是
[00:24:48.000 --> 00:24:52.000]  有耶穌的意思
[00:24:52.000 --> 00:24:54.000]  這群門徒不是沒有
[00:24:54.000 --> 00:24:56.000]  不是沒有和耶穌在一起
[00:24:56.000 --> 00:24:57.000]  但是她的心裡面
[00:24:57.000 --> 00:24:58.000]  不是好像瑪利亞那樣
[00:24:58.000 --> 00:24:59.000]  有耶穌
[00:24:59.000 --> 00:25:02.000]  只是你們不常有我
[00:25:02.000 --> 00:25:04.000]  弟兄姊妹
[00:25:04.000 --> 00:25:07.000]  耶穌這句話對我們很多人繼續說
[00:25:07.000 --> 00:25:09.000]  繼續問你
[00:25:09.000 --> 00:25:11.000]  當時的問題可能不同了
[00:25:11.000 --> 00:25:13.000]  但仍然是問你這個問題
[00:25:14.000 --> 00:25:17.000]  主耶穌說
[00:25:17.000 --> 00:25:18.000]  我知道
[00:25:18.000 --> 00:25:21.000]  常有你的子女與你同在
[00:25:21.000 --> 00:25:25.000]  只是你們不常有我
[00:25:25.000 --> 00:25:29.000]  你常有你的電腦與你同在
[00:25:29.000 --> 00:25:33.000]  常有你的iPhone、Smartphone與你同在
[00:25:33.000 --> 00:25:37.000]  只是你們不常有我
[00:25:37.000 --> 00:25:39.000]  你常有你的同事
[00:25:39.000 --> 00:25:41.000]  你的事業同在
[00:25:41.000 --> 00:25:44.000]  只是你們不常有我
[00:25:44.000 --> 00:25:47.000]  你常有你的朋友與你同在
[00:25:47.000 --> 00:25:51.000]  只是你們不常有我
[00:25:51.000 --> 00:25:53.000]  你自己填上去
[00:25:53.000 --> 00:25:55.000]  不是說那些不好
[00:25:55.000 --> 00:25:57.000]  那些全部都是好的
[00:25:57.000 --> 00:26:00.000]  不過你不常有耶穌
[00:26:00.000 --> 00:26:03.000]  你有幾時像瑪利亞那樣
[00:26:03.000 --> 00:26:05.000]  幫耶穌去想
[00:26:05.000 --> 00:26:08.000]  想想我究竟怎樣可以表達對祂的愛
[00:26:08.000 --> 00:26:10.000]  我下個星期可以做什麼
[00:26:10.000 --> 00:26:13.000]  我的主會令祂得到歡心
[00:26:13.000 --> 00:26:14.000]  我下個星期
[00:26:14.000 --> 00:26:15.000]  我今個星期
[00:26:15.000 --> 00:26:18.000]  這個星期裏我會做什麼
[00:26:18.000 --> 00:26:20.000]  以致我可以表達給我的主
[00:26:20.000 --> 00:26:22.000]  我是多麼的愛你
[00:26:22.000 --> 00:26:24.000]  我多麼願意為你獻上一切
[00:26:24.000 --> 00:26:26.000]  我有幾時想到這件事
[00:26:26.000 --> 00:26:27.000]  弟兄姊妹
[00:26:27.000 --> 00:26:29.000]  主耶穌的稱讚是
[00:26:29.000 --> 00:26:33.000]  只是你們不常有我
[00:26:33.000 --> 00:26:35.000]  瑪利亞用他的浪費
[00:26:35.000 --> 00:26:37.000]  門徒的職責說浪費
[00:26:37.000 --> 00:26:38.000]  浪費
[00:26:38.000 --> 00:26:40.000]  就是要浪費
[00:26:40.000 --> 00:26:42.000]  浪費到地步連那個瓶都不要
[00:26:42.000 --> 00:26:43.000]  沒得回頭
[00:26:43.000 --> 00:26:45.000]  浪費不是說投資
[00:26:45.000 --> 00:26:46.000]  搞清楚
[00:26:46.000 --> 00:26:48.000]  不是說瑪利亞做了這件事之後
[00:26:48.000 --> 00:26:50.000]  看看耶穌怎樣稱讚我
[00:26:50.000 --> 00:26:51.000]  這樣想就沒有意思
[00:26:51.000 --> 00:26:53.000]  沒有想過
[00:26:53.000 --> 00:26:54.000]  也沒有想過
[00:26:54.000 --> 00:26:56.000]  留起一個瓶子洗一洗再來過
[00:26:56.000 --> 00:26:58.000]  做過別的事
[00:26:58.000 --> 00:26:59.000]  不要浪費
[00:26:59.000 --> 00:27:00.000]  這樣想
[00:27:00.000 --> 00:27:02.000]  不是說他過份這麼簡單
[00:27:02.000 --> 00:27:04.000]  而是他浪費的意思就是
[00:27:04.000 --> 00:27:06.000]  你將自己豁出來了
[00:27:06.000 --> 00:27:08.000]  你沒有再想
[00:27:08.000 --> 00:27:10.000]  人人都認為你浪費
[00:27:10.000 --> 00:27:12.000]  但在神的心目中
[00:27:12.000 --> 00:27:15.000]  就是究竟你為他做了些什麼
[00:27:15.000 --> 00:27:17.000]  瑪利亞沒有想到浪費這回事
[00:27:17.000 --> 00:27:19.000]  是門徒才說他浪費
[00:27:19.000 --> 00:27:22.000]  瑪利亞想了我可以為耶穌做一件什麼
[00:27:22.000 --> 00:27:26.000]  我不敢在這裡和大家講什麼所謂偉大的奉獻
[00:27:26.000 --> 00:27:28.000]  但我記得我自己奉獻給神的時候
[00:27:28.000 --> 00:27:31.000]  讀神學的時候
[00:27:31.000 --> 00:27:33.000]  就好像這班門徒一樣
[00:27:33.000 --> 00:27:36.000]  所有家屬都罵我
[00:27:36.000 --> 00:27:40.000]  如果你看過我寫的書的一些記載
[00:27:40.000 --> 00:27:41.000]  你就知道
[00:27:41.000 --> 00:27:44.000]  當時我在中文大學讀完物理學碩士
[00:27:44.000 --> 00:27:47.000]  然後美國有三間大學
[00:27:47.000 --> 00:27:50.000]  收了我讀物理學博士的學位
[00:27:50.000 --> 00:27:52.000]  不是我喜歡讀書
[00:27:52.000 --> 00:27:54.000]  不是我有什麼炫耀
[00:27:54.000 --> 00:27:55.000]  而是大家記得
[00:27:55.000 --> 00:27:58.000]  我當時的心就是想著我要回中國
[00:27:58.000 --> 00:28:01.000]  唯一70年代能夠回中國做福音工作的
[00:28:01.000 --> 00:28:03.000]  一定有個專業的身份
[00:28:03.000 --> 00:28:05.000]  我是讀物理讀得比較好
[00:28:05.000 --> 00:28:07.000]  於是我就想著讀一個物理學的博士
[00:28:07.000 --> 00:28:10.000]  就回去中國做科研
[00:28:10.000 --> 00:28:11.000]  科學研究
[00:28:11.000 --> 00:28:13.000]  然後在那裡做全方位的工作
[00:28:13.000 --> 00:28:15.000]  這個是我自己想著的路
[00:28:15.000 --> 00:28:16.000]  所以我一定要去
[00:28:16.000 --> 00:28:19.000]  報讀的時候也有三間大學收了我
[00:28:19.000 --> 00:28:21.000]  其中一間還給了獎學金我
[00:28:21.000 --> 00:28:23.000]  我還記得那間叫做畢茨堡大學
[00:28:23.000 --> 00:28:24.000]  還給了獎學金我
[00:28:24.000 --> 00:28:26.000]  我父親很高興
[00:28:26.000 --> 00:28:28.000]  他經常說溫家從來沒有出過一個博士
[00:28:28.000 --> 00:28:29.000]  現在有人讀物理學
[00:28:29.000 --> 00:28:31.000]  走去美國還有美國給錢
[00:28:31.000 --> 00:28:33.000]  給錢我去讀很高興
[00:28:33.000 --> 00:28:35.000]  然後我告訴他我不讀了
[00:28:35.000 --> 00:28:38.000]  因為我知道有人告訴我
[00:28:38.000 --> 00:28:41.000]  就算你回中國
[00:28:41.000 --> 00:28:43.000]  你已經被人知道你的動機
[00:28:43.000 --> 00:28:46.000]  當時我已經到處告訴人要回中國傳道
[00:28:46.000 --> 00:28:48.000]  他說你的黑名單在中國裡面
[00:28:48.000 --> 00:28:50.000]  到今天還在這裡
[00:28:50.000 --> 00:28:51.000]  不緊要的
[00:28:51.000 --> 00:28:53.000]  但不過你走了這個名單
[00:28:53.000 --> 00:28:56.000]  中國裡面根本就知道你想做什麼
[00:28:56.000 --> 00:28:58.000]  你回去做一個科學家
[00:28:58.000 --> 00:29:01.000]  他也知道你不是要做科學家
[00:29:01.000 --> 00:29:03.000]  所以我很痛苦很困惑
[00:29:03.000 --> 00:29:04.000]  究竟我怎麼辦
[00:29:04.000 --> 00:29:06.000]  我就去找當時一位傳道人
[00:29:06.000 --> 00:29:09.000]  一位很好的牧者叫做Mr. Adani
[00:29:09.000 --> 00:29:11.000]  艾德里牧師
[00:29:11.000 --> 00:29:14.000]  現在過世了老牧者
[00:29:14.000 --> 00:29:15.000]  他很有智慧
[00:29:15.000 --> 00:29:17.000]  他說Milton
[00:29:17.000 --> 00:29:20.000]  將來神的中國的福音工作
[00:29:20.000 --> 00:29:21.000]  會是一個很龐大的福音工作
[00:29:21.000 --> 00:29:23.000]  有人做前線
[00:29:23.000 --> 00:29:25.000]  也都需要有人做後方
[00:29:25.000 --> 00:29:27.000]  如果神不讓你前線進去中國的話
[00:29:27.000 --> 00:29:29.000]  你就做後方訓練人進去
[00:29:29.000 --> 00:29:31.000]  所以從那時候開始我決定
[00:29:31.000 --> 00:29:33.000]  好啊既然我不能進去
[00:29:33.000 --> 00:29:34.000]  我就訓練人
[00:29:34.000 --> 00:29:35.000]  我就讀神學教神學
[00:29:35.000 --> 00:29:37.000]  所以我就轉
[00:29:37.000 --> 00:29:40.000]  就不再去美國讀博士學位的物理
[00:29:40.000 --> 00:29:42.000]  我就去讀神學
[00:29:42.000 --> 00:29:45.000]  當時我讀的神學院叫中國神學研究院
[00:29:45.000 --> 00:29:49.000]  當年連校舍都還沒找到
[00:29:49.000 --> 00:29:51.000]  那就決定去讀了
[00:29:51.000 --> 00:29:53.000]  將這個消息告訴我爸爸的時候
[00:29:53.000 --> 00:29:55.000]  我爸媽都是基督徒
[00:29:55.000 --> 00:29:59.000]  我大概接受不到這個兒子會這樣做
[00:29:59.000 --> 00:30:01.000]  我最記得我爸不罵我
[00:30:01.000 --> 00:30:03.000]  他寧願罵我
[00:30:03.000 --> 00:30:04.000]  他罵我我還英雄一點點
[00:30:04.000 --> 00:30:06.000]  跟他頂兩句
[00:30:06.000 --> 00:30:07.000]  有些犧牲感
[00:30:07.000 --> 00:30:08.000]  他不出聲
[00:30:08.000 --> 00:30:09.000]  因為我這麼愛我爸
[00:30:09.000 --> 00:30:11.000]  他不出聲他很失望
[00:30:11.000 --> 00:30:13.000]  他只在客廳那裡走一圈
[00:30:13.000 --> 00:30:14.000]  我記得
[00:30:14.000 --> 00:30:16.000]  在那裡走
