
[00:00:00.000 --> 00:00:07.320]  我講新約 很多人說:你講新約的?
[00:16:52.320 --> 00:16:53.320]  老實說
[00:16:53.320 --> 00:16:55.320]  我覺得我們中國人
[00:16:55.320 --> 00:16:57.320]  對狗也有些負面的
[00:16:57.320 --> 00:17:00.320]  不過西人真的挺喜歡狗的
[00:17:00.320 --> 00:17:02.320]  希臘和羅馬世界開始的
[00:17:02.320 --> 00:17:05.320]  有一個人叫Publius
[00:17:05.320 --> 00:17:07.320]  他有隻狗
[00:17:07.320 --> 00:17:08.320]  很喜歡的
[00:17:08.320 --> 00:17:09.320]  名字叫Isa
[00:17:09.320 --> 00:17:11.320]  Isa臨死之前
[00:17:11.320 --> 00:17:13.320]  Publius很喜歡那隻狗
[00:17:13.320 --> 00:17:15.320]  於1929年
[00:17:15.320 --> 00:17:17.320]  叫人將他的畫像畫下來
[00:17:17.320 --> 00:17:19.320]  讓他想一想
[00:17:19.320 --> 00:17:21.320]  有得看一看
[00:17:21.320 --> 00:17:23.320]  現在就拍了很多張照片
[00:17:23.320 --> 00:17:24.320]  以前沒有
[00:17:24.320 --> 00:17:25.320]  要叫人去畫
[00:17:25.320 --> 00:17:26.320]  他也肯
[00:17:26.320 --> 00:17:28.320]  最特別是
[00:17:28.320 --> 00:17:30.320]  這個在法國的
[00:17:30.320 --> 00:17:32.320]  有一張照片
[00:17:32.320 --> 00:17:34.320]  畫出來的
[00:17:34.320 --> 00:17:36.320]  畫出來的
[00:17:36.320 --> 00:17:38.320]  是那些那些年
[00:17:38.320 --> 00:17:40.320]  那些畫
[00:17:40.320 --> 00:17:43.320]  年輕時的那些
[00:17:43.320 --> 00:17:45.320]  一家人坐在那裡
[00:17:45.320 --> 00:17:47.320]  有個小朋友
[00:17:47.320 --> 00:17:49.320]  坐在一個
[00:17:49.320 --> 00:17:51.320]  像梳化的東西
[00:17:51.320 --> 00:17:53.320]  手上有個碟
[00:17:53.320 --> 00:17:55.320]  伸出來有些食物
[00:17:55.320 --> 00:17:56.320]  有隻小狗
[00:17:56.320 --> 00:17:59.320]  在吃他的手上的食物
[00:17:59.320 --> 00:18:01.320]  就好像耶穌說的那些
[00:18:01.320 --> 00:18:03.320]  耶人士
[00:18:03.320 --> 00:18:05.320]  說了這麼多
[00:18:05.320 --> 00:18:06.320]  所以我覺得
[00:18:06.320 --> 00:18:08.320]  耶穌和一個外邦人
[00:18:08.320 --> 00:18:10.320]  這樣說的時候
[00:18:10.320 --> 00:18:12.320]  整件事有一點點不同
[00:18:12.320 --> 00:18:14.320]  可以這樣說
[00:18:14.320 --> 00:18:16.320]  這是我的演繹
[00:18:16.320 --> 00:18:18.320]  就是說
[00:18:18.320 --> 00:18:20.320]  你這些外邦人
[00:18:20.320 --> 00:18:21.320]  這麼喜歡狗
[00:18:21.320 --> 00:18:23.320]  你都不會將自己的
[00:18:23.320 --> 00:18:25.320]  兒女的食物給了那隻狗
[00:18:25.320 --> 00:18:27.320]  餓了自己的兒女
[00:18:27.320 --> 00:18:31.320]  你不是應該先顧兒女嗎
[00:18:31.320 --> 00:18:33.320]  應該是這樣
[00:18:33.320 --> 00:18:35.320]  這樣是不是好一點
[00:18:35.320 --> 00:18:36.320]  我覺得怎樣都好
[00:18:36.320 --> 00:18:38.320]  這就是我們剛才所想的
[00:18:38.320 --> 00:18:40.320]  愛狗的人
[00:18:40.320 --> 00:18:42.320]  第一次在一個英文課
[00:18:42.320 --> 00:18:44.320]  講這篇
[00:18:44.320 --> 00:18:46.320]  之後有一個
[00:18:46.320 --> 00:18:49.320]  有一個姊妹說
[00:18:49.320 --> 00:18:51.320]  我真的會將食物
[00:18:51.320 --> 00:18:53.320]  先給那隻狗
[00:18:53.320 --> 00:18:55.320]  不理那隻女的
[00:18:55.320 --> 00:18:57.320]  幸好你不是那個婦人
[00:18:57.320 --> 00:19:00.320]  這樣就對了
[00:19:00.320 --> 00:19:02.320]  是不是好一點
[00:19:02.320 --> 00:19:04.320]  我覺得都是好一點
[00:19:04.320 --> 00:19:06.320]  就算是好一點
[00:19:06.320 --> 00:19:08.320]  都是在試這個女子
[00:19:08.320 --> 00:19:09.320]  你想想
[00:19:09.320 --> 00:19:11.320]  這個多美麗的說法
[00:19:11.320 --> 00:19:13.320]  多柔軟對她來說
[00:19:13.320 --> 00:19:15.320]  多OK都好
[00:19:15.320 --> 00:19:17.320]  是一個拒絕
[00:19:17.320 --> 00:19:18.320]  大家有沒有想過
[00:19:18.320 --> 00:19:20.320]  那個女子有不同的反應
[00:19:20.320 --> 00:19:22.320]  如果我們其中一個
[00:19:22.320 --> 00:19:23.320]  站在那裡
[00:19:23.320 --> 00:19:24.320]  耶穌這樣跟我們說
[00:19:24.320 --> 00:19:26.320]  我們的反應是怎樣
[00:19:26.320 --> 00:19:28.320]  真的可以是生氣
[00:19:28.320 --> 00:19:30.320]  甚至是大罵她
[00:19:30.320 --> 00:19:32.320]  或者是哭
[00:19:32.320 --> 00:19:34.320]  她不幫我
[00:19:34.320 --> 00:19:39.320]  那個場景都挺可怕
[00:19:39.320 --> 00:19:42.320]  原來這個女子
[00:19:42.320 --> 00:19:44.320]  她的EQ很高
[00:19:44.320 --> 00:19:49.320]  情緒智商很高
[00:19:49.320 --> 00:19:51.320]  她怎樣說
[00:19:51.320 --> 00:19:53.320]  她的回答我覺得
[00:19:53.320 --> 00:19:56.320]  是非常好的回答
[00:19:56.320 --> 00:19:57.320]  她說什麼呢
[00:19:57.320 --> 00:19:58.320]  主啊
[00:19:58.320 --> 00:19:59.320]  不錯
[00:19:59.320 --> 00:20:02.320]  何時小狗也吃
[00:20:02.320 --> 00:20:07.320]  他主人桌上掉下來的碎屑
[00:20:07.320 --> 00:20:10.320]  你知不知道分別是什麼
[00:20:10.320 --> 00:20:12.320]  剛才我們說大狗小狗
[00:20:12.320 --> 00:20:15.320]  這個女子將他變成
[00:20:15.320 --> 00:20:17.320]  究竟是門口狗
[00:20:17.320 --> 00:20:18.320]  家中的狗
[00:20:18.320 --> 00:20:20.320]  還是外來的狗
[00:20:20.320 --> 00:20:24.320]  她說她是家中的狗
[00:20:24.320 --> 00:20:25.320]  主人是耶穌
[00:20:25.320 --> 00:20:26.320]  你知道嗎
[00:20:26.320 --> 00:20:28.320]  你知不知道有多大分別
[00:20:28.320 --> 00:20:30.320]  有些事情是改變了
[00:20:30.320 --> 00:20:31.320]  改變了是什麼呢
[00:20:31.320 --> 00:20:33.320]  你這樣說是對的
[00:20:33.320 --> 00:20:36.320]  但是一個家中的狗
[00:20:36.320 --> 00:20:38.320]  你是要養的
[00:20:38.320 --> 00:20:39.320]  是有責任的
[00:20:39.320 --> 00:20:41.320]  外面那個是沒有的
[00:20:41.320 --> 00:20:44.320]  她將整件事反過來
[00:20:44.320 --> 00:20:45.320]  她的意思是
[00:20:45.320 --> 00:20:52.320]  我不是叫你將兒女的食物給我
[00:20:52.320 --> 00:20:57.320]  我是說你剩下的給我吃都不行
[00:20:57.320 --> 00:21:01.320]  所以這個女子答得非常好
[00:21:01.320 --> 00:21:04.320]  整件事感覺上
[00:21:04.320 --> 00:21:07.320]  是耶穌有責任幫她
[00:21:07.320 --> 00:21:10.320]  你不是有第一責任幫我
[00:21:10.320 --> 00:21:13.320]  但你不是也有責任幫我嗎
[00:21:13.320 --> 00:21:15.320]  為什麼她這樣說呢
[00:21:15.320 --> 00:21:19.320]  她是剛好那天見到他
[00:21:19.320 --> 00:21:21.320]  耶穌如果不去那地方
[00:21:21.320 --> 00:21:22.320]  她不會見到他
[00:21:22.320 --> 00:21:24.320]  她不會得到被幫助
[00:21:24.320 --> 00:21:26.320]  但現在耶穌在那裡
[00:21:26.320 --> 00:21:30.320]  你在那裡做這麼小的事都不行
[00:21:30.320 --> 00:21:31.320]  就是這個意思
[00:21:31.320 --> 00:21:33.320]  那耶穌怎樣呢
[00:21:33.320 --> 00:21:35.320]  原來耶穌的EQ也很高
[00:21:35.320 --> 00:21:37.320]  因為耶穌這樣回答
[00:21:37.320 --> 00:21:42.320]  那耶穌也會生氣
[00:21:42.320 --> 00:21:43.320]  耶穌一點也不生氣
[00:21:43.320 --> 00:21:44.320]  耶穌怎樣呢
[00:21:44.320 --> 00:21:45.320]  耶穌說
[00:21:45.320 --> 00:21:49.320]  夫人你的信心很大
[00:21:49.320 --> 00:21:52.320]  照你所要的成全你吧
[00:21:52.320 --> 00:21:57.320]  從那時起她的女兒就好了
[00:21:57.320 --> 00:22:00.320]  可不可以說耶穌驚訝呢
[00:22:00.320 --> 00:22:02.320]  有些人是不行的
[00:22:02.320 --> 00:22:03.320]  耶穌是神嘛
[00:22:03.320 --> 00:22:04.320]  有什麼驚訝呢
[00:22:04.320 --> 00:22:05.320]  是耶穌專門告訴她的
[00:22:05.320 --> 00:22:06.320]  給她機會
[00:22:06.320 --> 00:22:08.320]  我不知道
[00:22:08.320 --> 00:22:09.320]  我覺得耶穌只是試試看
[00:22:09.320 --> 00:22:10.320]  看看她怎樣
[00:22:10.320 --> 00:22:14.320]  誰知道她回答得這麼好
[00:22:14.320 --> 00:22:15.320]  耶穌也驚訝
[00:22:15.320 --> 00:22:19.320]  好 你回答得這麼好
[00:22:19.320 --> 00:22:21.320]  我就醫你的女兒
[00:22:21.320 --> 00:22:23.320]  從今天開始她就好了
[00:22:23.320 --> 00:22:24.320]  你不要忘記
[00:22:24.320 --> 00:22:27.320]  耶穌之前是不理她的
[00:22:27.320 --> 00:22:28.320]  不理她之後
[00:22:28.320 --> 00:22:30.320]  再說那句話
[00:22:30.320 --> 00:22:31.320]  再漂亮也好
[00:22:31.320 --> 00:22:34.320]  都是拒絕
[00:22:34.320 --> 00:22:38.320]  這個女子這麼多事之後
[00:22:38.320 --> 00:22:41.320]  她的答案竟然這麼好
[00:22:41.320 --> 00:22:44.320]  說了整件事之後
[00:22:44.320 --> 00:22:45.320]  結果是怎樣呢
[00:22:45.320 --> 00:22:47.320]  對耶穌來說
[00:22:47.320 --> 00:22:49.320]  沒有什麼特別改變
[00:22:49.320 --> 00:22:51.320]  耶穌死了之後
[00:22:51.320 --> 00:22:54.320]  她回去基本上全福音都是猶太人
[00:22:54.320 --> 00:22:56.320]  對耶穌來說沒有什麼改變
[00:22:56.320 --> 00:22:58.320]  她死了之後
[00:22:58.320 --> 00:23:06.320]  她就把全福音萬國交給了門徒
[00:23:06.320 --> 00:23:12.320]  對女子來說就改變了一切
[00:23:12.320 --> 00:23:14.320]  那一刻她回到家
[00:23:14.320 --> 00:23:15.320]  不是
[00:23:15.320 --> 00:23:16.320]  那天她回到家
[00:23:16.320 --> 00:23:18.320]  她的女兒坐在那裡
[00:23:18.320 --> 00:23:19.320]  什麼事都沒有
[00:23:19.320 --> 00:23:20.320]  好了
[00:23:20.320 --> 00:23:21.320]  有沒有想過
[00:23:21.320 --> 00:23:24.320]  她的生命都改變了
[00:23:24.320 --> 00:23:27.320]  為什麼她會這樣
[00:23:27.320 --> 00:23:28.320]  我們也不太知道
[00:23:28.320 --> 00:23:31.320]  可能她根本就是一個很堅持的女子
[00:23:31.320 --> 00:23:33.320]  不知道大家有沒有認識一些朋友
[00:23:33.320 --> 00:23:35.320]  不可以說不
[00:23:35.320 --> 00:23:40.320]  你再不她都要你幫忙
[00:23:40.320 --> 00:23:41.320]  不知道
[00:23:41.320 --> 00:23:42.320]  但這個女子
[00:23:42.320 --> 00:23:44.320]  有一件事一定是
[00:23:44.320 --> 00:23:45.320]  她堅持
[00:23:45.320 --> 00:23:47.320]  在那一刻她堅持
[00:23:47.320 --> 00:23:48.320]  她沒有了
[00:23:48.320 --> 00:23:50.320]  如果她有其他人幫她
[00:23:50.320 --> 00:23:52.320]  她早就已經問了
[00:23:52.320 --> 00:23:54.320]  你想想她問到耶穌那一刻
[00:23:54.320 --> 00:23:55.320]  是第幾個
[00:23:55.320 --> 00:23:58.320]  如果一個人知道自己女兒是這樣的
[00:23:58.320 --> 00:24:02.320]  他會找到他所有的親戚朋友
[00:24:02.320 --> 00:24:03.320]  WhatsApp 群組
[00:24:03.320 --> 00:24:04.320]  誰都問了
[00:24:04.320 --> 00:24:08.320]  醫生有得看的可能都看了
[00:24:08.320 --> 00:24:09.320]  沒有
[00:24:09.320 --> 00:24:11.320]  現在聽到這個人來
[00:24:11.320 --> 00:24:12.320]  你知道他像誰嗎
[00:24:12.320 --> 00:24:14.320]  他像拉曼
[00:24:14.320 --> 00:24:16.320]  如果是舊藥就像拉曼
[00:24:16.320 --> 00:24:18.320]  這樣不好
[00:24:18.320 --> 00:24:21.320]  聽到他的目人說
[00:24:21.320 --> 00:24:25.320]  原來有一個神人在以色列
[00:24:25.320 --> 00:24:26.320]  敵人都不理了
[00:24:26.320 --> 00:24:28.320]  都下去試試
[00:24:28.320 --> 00:24:30.320]  實際上挺像的
[00:24:30.320 --> 00:24:34.320]  因為當時拉曼
[00:24:34.320 --> 00:24:37.320]  以利沙也是很冷靜的跟他說話
[00:24:37.320 --> 00:24:39.320]  見都不見他
[00:24:39.320 --> 00:24:42.320]  跟耶穌第一回應
[00:24:42.320 --> 00:24:44.320]  有點像
[00:24:44.320 --> 00:24:49.320]  拉曼是將軍大男人
[00:24:49.320 --> 00:24:51.320]  不給面子
[00:24:51.320 --> 00:24:53.320]  出都不出來見黑屋
[00:24:53.320 --> 00:24:54.320]  差點就走了
[00:24:54.320 --> 00:24:56.320]  有些僕人比較謙虛
[00:24:56.320 --> 00:24:58.320]  試一試
[00:24:58.320 --> 00:24:59.320]  浸七次
[00:24:59.320 --> 00:25:01.320]  浸完不行再說
[00:25:01.320 --> 00:25:03.320]  這個女子就不是
[00:25:03.320 --> 00:25:06.320]  這個女子受他一刻就信
[00:25:06.320 --> 00:25:09.320]  她像拉曼那樣
[00:25:09.320 --> 00:25:11.320]  聽到耶穌
[00:25:11.320 --> 00:25:14.320]  好像拉曼聽到以利沙
[00:25:14.320 --> 00:25:17.320]  就無名來問
[00:25:17.320 --> 00:25:20.320]  叫他幫忙
[00:25:20.320 --> 00:25:22.320]  我想說一件事
[00:25:22.320 --> 00:25:25.320]  這個女子當時是外邦人
[00:25:25.320 --> 00:25:26.320]  她都明白
[00:25:26.320 --> 00:25:32.320]  她不是家中的兒女
[00:25:32.320 --> 00:25:34.320]  今天我們不是
[00:25:34.320 --> 00:25:37.320]  今天我們是神的兒女
[00:25:37.320 --> 00:25:39.320]  我們就是家中的人
[00:25:39.320 --> 00:25:42.320]  如果神耶穌肯為一個
[00:25:42.320 --> 00:25:44.320]  外邦人這樣做
[00:25:44.320 --> 00:25:46.320]  何況我們呢
[00:25:46.320 --> 00:25:49.320]  我們今天不是那隻小狗
[00:25:49.320 --> 00:25:53.320]  我們是家中的兒女
[00:25:53.320 --> 00:25:56.320]  說完我就想說
[00:25:56.320 --> 00:25:58.320]  另外一個見證做結束
[00:25:58.320 --> 00:26:01.320]  因為這些故事這麼久了
[00:26:01.320 --> 00:26:04.320]  就試試近年一點的故事
[00:26:04.320 --> 00:26:06.320]  一本書
[00:26:06.320 --> 00:26:10.320]  叫《Art of Prayer》
[00:26:10.320 --> 00:26:12.320]  教導人怎樣祈禱
[00:26:12.320 --> 00:26:13.320]  有一個見證
[00:26:13.320 --> 00:26:15.320]  在1983年有一個人
[00:26:15.320 --> 00:26:17.320]  她的名字是女士
[00:26:17.320 --> 00:26:18.320]  Jeannie Hunter
[00:26:18.320 --> 00:26:21.320]  Jeannie我們叫她Jeannie
[00:26:21.320 --> 00:26:24.320]  她在這裡生了瘤
[00:26:24.320 --> 00:26:25.320]  要做手術
[00:26:25.320 --> 00:26:27.320]  做完手術之後
[00:26:27.320 --> 00:26:29.320]  雖然瘤就露開了
[00:26:29.320 --> 00:26:32.320]  但這裡的神經就破壞了
[00:26:32.320 --> 00:26:38.320]  這部分就麻痺了
[00:26:38.320 --> 00:26:39.320]  沒什麼感覺
[00:26:39.320 --> 00:26:42.320]  還有耳朵不太聽得到
[00:26:42.320 --> 00:26:43.320]  不太聽得到
[00:26:43.320 --> 00:26:46.320]  她就要放一些聽器
[00:26:46.320 --> 00:26:48.320]  才聽得到
[00:26:48.320 --> 00:26:50.320]  還有有聲音
[00:26:50.320 --> 00:26:52.320]  現在又是耳鳴
[00:26:52.320 --> 00:26:54.320]  你知道耳朵有問題
[00:26:54.320 --> 00:26:55.320]  還有一樣東西會發生
[00:26:55.320 --> 00:26:58.320]  就是不平衡
[00:26:58.320 --> 00:27:01.320]  所以很多時候會覺得暈
[00:27:01.320 --> 00:27:03.320]  就這樣搞了很久
[00:27:03.320 --> 00:27:05.320]  醫生就跟她說
[00:27:05.320 --> 00:27:08.320]  小姐對不起
[00:27:08.320 --> 00:27:10.320]  現在可以做的就這樣
[00:27:10.320 --> 00:27:12.320]  讓她自己復原
[00:27:12.320 --> 00:27:14.320]  她也知道是這樣的
[00:27:14.320 --> 00:27:16.320]  持續了多久呢
[00:27:16.320 --> 00:27:18.320]  剛才那個是1983年
[00:27:18.320 --> 00:27:19.320]  去到1987年
[00:27:19.320 --> 00:27:20.320]  四年之後
[00:27:20.320 --> 00:27:23.320]  有一天早上她又好一點
[00:27:23.320 --> 00:27:27.320]  她有個朋友就叫她去祖土會
[00:27:27.320 --> 00:27:29.320]  星期三的祖土會
[00:27:29.320 --> 00:27:31.320]  她就去了
[00:27:31.320 --> 00:27:33.320]  她去那個教會的時候
[00:27:33.320 --> 00:27:35.320]  她開車的時候
[00:27:35.320 --> 00:27:39.320]  她一聽到車的聲音
[00:27:39.320 --> 00:27:40.320]  就跟她說
[00:27:40.320 --> 00:27:42.320]  今天是你最後一天
[00:27:42.320 --> 00:27:45.320]  就是病態地去教會
[00:27:45.320 --> 00:27:46.320]  她就說
[00:27:46.320 --> 00:27:47.320]  主啊
[00:27:47.320 --> 00:27:48.320]  是就好了
[00:27:48.320 --> 00:27:50.320]  因為她知道
[00:27:50.320 --> 00:27:53.320]  醫生可以做的已經做了
[00:27:53.320 --> 00:27:56.320]  如果是要的就是神蹟
[00:27:56.320 --> 00:27:57.320]  她也希望
[00:27:57.320 --> 00:27:59.320]  現在完了沒什麼事
[00:27:59.320 --> 00:28:00.320]  祈禱時間
[00:28:00.320 --> 00:28:02.320]  她就走到前面去祈禱
[00:28:02.320 --> 00:28:04.320]  她一祈禱的時候
[00:28:04.320 --> 00:28:05.320]  她就跟神說
[00:28:05.320 --> 00:28:07.320]  主啊求你醫治我
[00:28:07.320 --> 00:28:08.320]  我真的不行了
[00:28:08.320 --> 00:28:09.320]  我受不了了
[00:28:09.320 --> 00:28:11.320]  她自己說
[00:28:11.320 --> 00:28:13.320]  她一下祈禱之後
[00:28:13.320 --> 00:28:15.320]  覺得好像一個光
[00:28:15.320 --> 00:28:17.320]  籠罩著她
[00:28:17.320 --> 00:28:18.320]  她坐定了
[00:28:18.320 --> 00:28:20.320]  就跌了下來
[00:28:20.320 --> 00:28:22.320]  她聽到
[00:28:22.320 --> 00:28:27.320]  她覺得這裡好像有些知覺
[00:28:27.320 --> 00:28:28.320]  她摸到了
[00:28:28.320 --> 00:28:30.320]  她說她起來
[00:28:30.320 --> 00:28:33.320]  然後就走
[00:28:33.320 --> 00:28:36.320]  是第一次可以好好的
[00:28:36.320 --> 00:28:38.320]  自己走出去
[00:28:38.320 --> 00:28:41.320]  因為如果意義不平衡
[00:28:41.320 --> 00:28:42.320]  會跌下來
[00:28:42.320 --> 00:28:44.320]  她那次是第一次
[00:28:44.320 --> 00:28:46.320]  可以好好的走出去
[00:28:46.320 --> 00:28:49.320]  還有一樣東西忘了說
[00:28:49.320 --> 00:28:51.320]  一直以來
[00:28:51.320 --> 00:28:53.320]  還有一樣東西很難受
[00:28:53.320 --> 00:28:57.320]  就是她連味覺都失去了
[00:28:57.320 --> 00:28:59.320]  所以她吃東西
[00:28:59.320 --> 00:29:01.320]  就好像吃紙一樣
[00:29:01.320 --> 00:29:04.320]  濕的東西就像吃濕的紙一樣
[00:29:04.320 --> 00:29:05.320]  有沒有立刻好呢?
[00:29:05.320 --> 00:29:06.320]  沒有
[00:29:06.320 --> 00:29:08.320]  過了一個月之後
[00:29:08.320 --> 00:29:10.320]  過了一個月之後
[00:29:10.320 --> 00:29:12.320]  她就去上班
[00:29:12.320 --> 00:29:15.320]  我不知道大家是否流行
[00:29:15.320 --> 00:29:18.320]  順風會舔的
[00:29:18.320 --> 00:29:21.320]  你試過是甚麼味道
[00:29:21.320 --> 00:29:23.320]  一舔
[00:29:23.320 --> 00:29:26.320]  她覺得味道是苦的
[00:29:26.320 --> 00:29:28.320]  我試過是苦的
[00:29:28.320 --> 00:29:30.320]  一舔就覺得苦
[00:29:30.320 --> 00:29:31.320]  多數人不喜歡
[00:29:31.320 --> 00:29:32.320]  但她喜歡
[00:29:32.320 --> 00:29:33.320]  因為第一次四年
[00:29:33.320 --> 00:29:35.320]  她感覺不到味道
[00:29:35.320 --> 00:29:37.320]  現在她覺得苦味
[00:29:37.320 --> 00:29:38.320]  很開心
[00:29:38.320 --> 00:29:40.320]  那晚她和女兒
[00:29:40.320 --> 00:29:42.320]  去超市買東西的時候
[00:29:42.320 --> 00:29:44.320]  她說買一包就拿一包
[00:29:44.320 --> 00:29:45.320]  立刻開來吃
[00:29:45.320 --> 00:29:47.320]  我相信那些是薯片吧
[00:29:47.320 --> 00:29:49.320]  不要跟我說是沙的東西
[00:29:49.320 --> 00:29:50.320]  應該是薯片吧
[00:29:50.320 --> 00:29:51.320]  她說當然不行
[00:29:51.320 --> 00:29:53.320]  四年了
[00:29:53.320 --> 00:29:55.320]  感受不到甚麼味道
[00:29:55.320 --> 00:29:57.320]  現在一拿出來
[00:29:57.320 --> 00:29:59.320]  立刻開口吃
[00:29:59.320 --> 00:30:01.320]  感受一下味道
[00:30:01.320 --> 00:30:04.320]  感謝著
[00:30:04.320 --> 00:30:07.320]  神是聽禱告的
[00:30:07.320 --> 00:30:10.320]  這個敘利亞的婦人
[00:30:10.320 --> 00:30:12.320]  這個外邦人
[00:30:12.320 --> 00:30:15.320]  當時她應該受了不少年苦
[00:30:15.320 --> 00:30:18.320]  身邊的人受過苦
[00:30:18.320 --> 00:30:20.320]  異類受過苦
[00:30:20.320 --> 00:30:22.320]  可能對她來說比自己更辛苦
[00:30:22.320 --> 00:30:25.320]  耶穌聽了她
[00:30:25.320 --> 00:30:27.320]  剛才我們的Ginny也是
[00:30:27.320 --> 00:30:31.320]  所以在今年一開始
[00:30:31.320 --> 00:30:33.320]  差不多一個月
[00:30:33.320 --> 00:30:35.320]  我們應該做的事是甚麼呢
[00:30:35.320 --> 00:30:38.320]  我們應該像他們一樣
[00:30:38.320 --> 00:30:40.320]  禱告
[00:30:40.320 --> 00:30:44.320]  新年來很多好事要說
[00:30:44.320 --> 00:30:47.320]  我送一節經文給大家
[00:30:47.320 --> 00:30:49.320]  這節經文是改造了的
[00:30:49.320 --> 00:30:53.320]  一聽就知道是甚麼
[00:30:53.320 --> 00:30:56.320]  這節經文是這樣說的
[00:30:56.320 --> 00:30:58.320]  金銀我都沒有
[00:30:58.320 --> 00:31:00.320]  只把我所有的給你
[00:31:00.320 --> 00:31:04.320]  我奉那撒勒人耶穌的名
[00:31:04.320 --> 00:31:07.320]  叫你禱告
[00:31:07.320 --> 00:31:11.320]  我送一節經文給大家
[00:31:11.320 --> 00:31:15.320]  我奉那撒勒人耶穌的名
[00:31:15.320 --> 00:31:19.320]  叫你禱告
[00:31:19.320 --> 00:31:23.320]  我奉那撒勒人耶穌的名
[00:31:23.320 --> 00:31:26.320]  叫你禱告
[00:31:26.320 --> 00:31:31.320]  我奉那撒勒人耶穌的名

