
[00:00:00.000 --> 00:00:09.440]  信和不信最大的分別在哪裡呢?
[00:18:17.920 --> 00:18:20.520]  神是告訴阿當、華夏
[00:18:20.520 --> 00:18:22.840]  每逢日子的末了的時候
[00:18:22.840 --> 00:18:25.400]  你們要這樣來紀念
[00:18:25.400 --> 00:18:26.680]  所以因為這樣
[00:18:26.680 --> 00:18:29.880]  他們已經成為一種習慣
[00:18:29.880 --> 00:18:33.160]  阿當、華夏就將這個習慣
[00:18:33.160 --> 00:18:35.040]  告訴兩個兒子
[00:18:35.040 --> 00:18:36.200]  兒子啊
[00:18:36.200 --> 00:18:38.600]  每逢安息日的時候
[00:18:38.600 --> 00:18:40.600]  你們要這樣做
[00:18:40.600 --> 00:18:42.440]  結果兩兄弟裡面
[00:18:42.440 --> 00:18:43.160]  一個就說
[00:18:43.160 --> 00:18:46.760]  我中地的啊
[00:18:46.760 --> 00:18:47.680]  我為什麼要聽你的
[00:18:47.680 --> 00:18:49.160]  我為什麼要這樣做
[00:18:49.160 --> 00:18:51.120]  隨便拿一些
[00:18:51.120 --> 00:18:53.600]  另一個就故意
[00:18:53.600 --> 00:18:56.800]  就在他頭上的那只羔羊
[00:18:56.800 --> 00:18:58.880]  拿了出來留下
[00:18:58.880 --> 00:19:01.320]  然後在日子的末了的時候
[00:19:01.320 --> 00:19:02.920]  就將它獻上
[00:19:02.920 --> 00:19:05.880]  另一方面還要將羊的豬油
[00:19:05.880 --> 00:19:07.880]  都獻上
[00:19:07.880 --> 00:19:10.400]  在這兩個聖經
[00:19:10.400 --> 00:19:11.520]  我們可以看得見
[00:19:11.520 --> 00:19:14.320]  從神的一個評論
[00:19:14.320 --> 00:19:15.240]  我們相信
[00:19:15.240 --> 00:19:18.280]  阿伯他自己是相信
[00:19:18.280 --> 00:19:21.080]  父母留給他的這個子弟
[00:19:21.080 --> 00:19:23.000]  留給他的這個伯
[00:19:23.000 --> 00:19:24.240]  但另一方面來說
[00:19:24.240 --> 00:19:26.280]  他也從心裡面
[00:19:26.280 --> 00:19:27.640]  聽完之後
[00:19:27.640 --> 00:19:29.160]  深深相信
[00:19:29.160 --> 00:19:31.360]  神有他的榮義
[00:19:31.360 --> 00:19:32.640]  所以我不明白
[00:19:32.640 --> 00:19:33.800]  但是我相信
[00:19:33.800 --> 00:19:35.800]  所以他就這樣來獻祭
[00:19:35.800 --> 00:19:36.960]  而該人
[00:19:36.960 --> 00:19:39.680]  他就不是這樣做
[00:19:39.680 --> 00:19:40.920]  第二件事
[00:19:40.920 --> 00:19:44.280]  因著信的獻祭
[00:19:44.280 --> 00:19:46.920]  是有行為的
[00:19:46.920 --> 00:19:47.760]  我們看得見
[00:19:47.760 --> 00:19:49.680]  聖經裡面沒有說
[00:19:49.680 --> 00:19:53.880]  神看中阿伯的貢物
[00:19:53.880 --> 00:19:54.720]  period
[00:19:54.720 --> 00:19:56.000]  就沒有了
[00:19:56.000 --> 00:19:59.680]  只是看不中該人的貢物
[00:19:59.680 --> 00:20:01.480]  神不是這麼說
[00:20:01.480 --> 00:20:02.920]  我們看到聖經裡面
[00:20:02.920 --> 00:20:07.320]  是非常清楚地說
[00:20:07.320 --> 00:20:11.960]  神是看中阿伯和他的貢物
[00:20:11.960 --> 00:20:15.960]  只是看不中該人和他的貢物
[00:20:15.960 --> 00:20:18.840]  那為什麼神看不中該人呢?
[00:20:18.840 --> 00:20:21.360]  為什麼神看中阿伯呢?
[00:20:21.360 --> 00:20:25.320]  從神對該人的評論
[00:20:25.320 --> 00:20:26.320]  第七次
[00:20:26.320 --> 00:20:27.960]  「你若行得好
[00:20:27.960 --> 00:20:30.600]  豈不蒙月立?」
[00:20:30.600 --> 00:20:31.840]  很清楚
[00:20:31.840 --> 00:20:33.440]  他就說如果你行得好
[00:20:33.440 --> 00:20:35.280]  怎麼會不蒙月立呢?
[00:20:35.280 --> 00:20:36.920]  但你若行得不好
[00:20:36.920 --> 00:20:38.760]  追究福在滿前
[00:20:38.760 --> 00:20:39.880]  他必戀慕你
[00:20:39.880 --> 00:20:41.520]  戀慕就是纏著你
[00:20:41.520 --> 00:20:43.080]  不放
[00:20:43.080 --> 00:20:46.720]  你卻要去祭福他
[00:20:46.720 --> 00:20:50.920]  原來該人是個人的行為
[00:20:50.920 --> 00:20:55.120]  沒有跟著他的信去行
[00:20:55.120 --> 00:20:58.840]  神是因為看到他的行為不配
[00:20:58.840 --> 00:21:03.040]  他的行為是和他所謂口裡做的事
[00:21:03.040 --> 00:21:04.560]  敬拜這個舉動
[00:21:04.560 --> 00:21:06.760]  是不吻合的
[00:21:06.760 --> 00:21:08.920]  所以他看不中他
[00:21:08.920 --> 00:21:12.000]  而當看不中他的時候
[00:21:12.000 --> 00:21:15.680]  連他的貢物都看不中
[00:21:15.680 --> 00:21:17.160]  這裡說到
[00:21:17.160 --> 00:21:20.040]  「惡人所獻的
[00:21:20.040 --> 00:21:22.560]  也會厭惡的」
[00:21:22.560 --> 00:21:23.480]  弟兄姐妹
[00:21:23.480 --> 00:21:26.160]  不要以為我們獻了
[00:21:26.160 --> 00:21:26.920]  神就一定說
[00:21:26.920 --> 00:21:28.320]  哎呀你真是好了
[00:21:28.320 --> 00:21:29.600]  哎呀這麼客氣
[00:21:29.600 --> 00:21:32.960]  不是的
[00:21:32.960 --> 00:21:35.280]  如果我們行得不好
[00:21:35.280 --> 00:21:37.960]  神連我們獻的
[00:21:37.960 --> 00:21:40.480]  他都不要
[00:21:40.480 --> 00:21:42.520]  我相信我們今天的信徒
[00:21:42.520 --> 00:21:44.080]  我們今天的教會
[00:21:44.080 --> 00:21:47.320]  都要有這些骨氣
[00:21:47.320 --> 00:21:49.600]  但不應該有傲氣
[00:21:49.600 --> 00:21:51.360]  這個骨氣是什麼呢?
[00:21:51.360 --> 00:21:53.760]  如果我們見到有任何一些人
[00:21:53.760 --> 00:21:56.720]  他說我希望順風順水
[00:21:56.720 --> 00:21:58.440]  我明天去澳門
[00:21:58.440 --> 00:22:01.240]  我希望能夠贏回一大堆
[00:22:01.240 --> 00:22:04.680]  我們就參與建堂
[00:22:04.680 --> 00:22:06.160]  我告訴大家
[00:22:06.160 --> 00:22:08.280]  我希望我們的教會
[00:22:08.280 --> 00:22:09.480]  所有的教會
[00:22:09.480 --> 00:22:10.360]  所有的牧者
[00:22:10.360 --> 00:22:14.040]  有一個骨氣告訴他們
[00:22:14.040 --> 00:22:16.000]  你不要想了
[00:22:16.000 --> 00:22:17.440]  如果你去過這個地方
[00:22:17.440 --> 00:22:18.560]  來贏錢
[00:22:18.560 --> 00:22:20.600]  要來為奉獻的時候
[00:22:20.600 --> 00:22:21.720]  這些奉獻
[00:22:21.720 --> 00:22:22.560]  神不要
[00:22:22.560 --> 00:22:27.440]  我們的教會都不會要
[00:22:27.440 --> 00:22:29.160]  將來
[00:22:29.160 --> 00:22:32.040]  你們可以引用我這句話
[00:22:32.040 --> 00:22:33.640]  神說明的
[00:22:33.640 --> 00:22:35.800]  如果那些是污禿的錢
[00:22:35.800 --> 00:22:38.160]  宋牧師說他的教會不要的
[00:22:38.160 --> 00:22:40.360]  所以我不給了
[00:22:40.360 --> 00:22:41.240]  你可以這麼說
[00:22:41.240 --> 00:22:43.040]  引用我也可以
[00:22:43.040 --> 00:22:44.400]  我告訴大家
[00:22:44.400 --> 00:22:46.960]  聖經裡面的要求就是這樣
[00:22:46.960 --> 00:22:49.960]  無論我們怎麼想
[00:22:49.960 --> 00:22:53.280]  我希望我們不會就是為了果效
[00:22:53.280 --> 00:22:55.960]  為了要奉獻
[00:22:55.960 --> 00:22:57.680]  抹人
[00:22:57.680 --> 00:23:00.480]  我們都希望多多益善
[00:23:00.480 --> 00:23:02.320]  我們希望我們自己
[00:23:02.320 --> 00:23:04.880]  都有一種跟隨神的心
[00:23:04.880 --> 00:23:06.040]  認定
[00:23:06.040 --> 00:23:08.160]  神不只是要我們的錢
[00:23:08.160 --> 00:23:10.480]  因為這個錢根本不是我們的
[00:23:10.480 --> 00:23:12.120]  神是要我們的心
[00:23:12.120 --> 00:23:14.120]  要我們的行為
[00:23:14.120 --> 00:23:16.560]  如果我們行得好的時候
[00:23:16.560 --> 00:23:20.160]  我們的貢物都會受到原諒
[00:23:20.160 --> 00:23:23.120]  這個是很重要的
[00:23:23.120 --> 00:23:24.840]  另一方面
[00:23:24.840 --> 00:23:26.640]  我們再來看一看
[00:23:26.640 --> 00:23:28.480]  既然這一段聖經
[00:23:28.480 --> 00:23:31.240]  《創世紀》的四章一到十六節
[00:23:31.240 --> 00:23:33.040]  原來就是在比較
[00:23:33.040 --> 00:23:35.960]  該人和阿伯兩個人的時候
[00:23:35.960 --> 00:23:37.600]  我們就要看一看
[00:23:37.600 --> 00:23:39.680]  這兩個人的比較
[00:23:39.680 --> 00:23:42.000]  有什麼特別的地方呢?
[00:23:42.000 --> 00:23:43.440]  我現在就開始
[00:23:43.440 --> 00:23:46.000]  詳細一點跟大家來分析
[00:23:46.000 --> 00:23:48.520]  整段的經文比較
[00:23:48.520 --> 00:23:50.440]  是在比較這兩個人
[00:23:50.440 --> 00:23:52.400]  一些特別的地方
[00:23:52.400 --> 00:23:54.000]  第一個地方
[00:23:54.000 --> 00:23:55.560]  是一個叫德
[00:23:55.560 --> 00:23:57.960]  叫做德仔
[00:23:57.960 --> 00:24:00.760]  另一個叫做阿瑟
[00:24:00.760 --> 00:24:03.520]  就是瑟仔
[00:24:03.520 --> 00:24:06.080]  這個是比較
[00:24:06.080 --> 00:24:08.880]  我們試試看一看第一節
[00:24:08.880 --> 00:24:11.720]  「有一日那人和他的妻子夏娃同房
[00:24:11.720 --> 00:24:15.600]  夏娃就懷孕生了該孕」
[00:24:15.600 --> 00:24:16.880]  該孕是什麼意思呢?
[00:24:16.880 --> 00:24:17.960]  一起讀
[00:24:17.960 --> 00:24:20.040]  就是德的意思
[00:24:20.040 --> 00:24:25.200]  原來該孕就是德仔的意思
[00:24:25.200 --> 00:24:26.200]  當然
[00:24:26.200 --> 00:24:28.400]  他不只是德仔
[00:24:28.400 --> 00:24:33.120]  這個字和另一個字根完全一樣
[00:24:33.120 --> 00:24:35.800]  就是茅昌的字根
[00:24:35.800 --> 00:24:37.360]  換句話來說
[00:24:37.360 --> 00:24:38.280]  德仔
[00:24:38.280 --> 00:24:40.720]  他不只是德
[00:24:40.720 --> 00:24:43.480]  但另一個字根就是用昌來吉引
[00:24:43.480 --> 00:24:45.840]  來傷人的意思
[00:24:45.840 --> 00:24:47.680]  從希伯來文裡面
[00:24:47.680 --> 00:24:48.760]  我們看得見
[00:24:48.760 --> 00:24:51.840]  這個名字是很特別的
[00:24:51.840 --> 00:24:53.600]  父母生了他出來的時候
[00:24:53.600 --> 00:24:55.120]  就起了這個名字
[00:24:55.120 --> 00:24:57.600]  我想問一問大家
[00:24:57.600 --> 00:25:02.360]  是誰為他起名?
[00:25:02.360 --> 00:25:04.320]  你留意去看一看
[00:25:04.320 --> 00:25:07.080]  第一節的文法
[00:25:07.080 --> 00:25:09.600]  「有一日那人」就是亞當
[00:25:09.600 --> 00:25:12.920]  「和他妻子夏娃同房」
[00:25:12.920 --> 00:25:15.480]  接著主語改變了
[00:25:15.480 --> 00:25:19.400]  夏娃就懷孕
[00:25:19.400 --> 00:25:20.360]  然後生
[00:25:20.360 --> 00:25:22.040]  是誰生的?
[00:25:22.040 --> 00:25:23.160]  夏娃生
[00:25:23.160 --> 00:25:25.400]  「就便說」
[00:25:25.400 --> 00:25:26.680]  那誰說的?
[00:25:26.680 --> 00:25:28.680]  你就要看上文了
[00:25:28.680 --> 00:25:30.440]  主語是誰?
[00:25:30.440 --> 00:25:32.280]  是夏娃
[00:25:32.280 --> 00:25:33.880]  然後就要說
[00:25:33.880 --> 00:25:37.680]  「使我得了一個男人」
[00:25:37.680 --> 00:25:40.880]  很特別的
[00:25:40.880 --> 00:25:43.280]  如果父母生了個兒子出來
[00:25:43.280 --> 00:25:45.320]  哎呀!真的開心了
[00:25:45.320 --> 00:25:49.240]  神就讓我得到一個baby boy
[00:25:49.240 --> 00:25:51.880]  應該叫做Ben
[00:25:51.880 --> 00:25:53.880]  原來男子
[00:25:53.880 --> 00:25:56.560]  或者叫兒子那個字
[00:25:56.560 --> 00:25:57.560]  就是叫做Ben
[00:25:57.560 --> 00:25:58.680]  B-E-N
[00:25:58.680 --> 00:26:01.280]  我不知道我們當中有沒有人叫做Ben
[00:26:01.280 --> 00:26:02.560]  你如果叫Ben
[00:26:02.560 --> 00:26:05.200]  你就是叫做兒子
[00:26:05.200 --> 00:26:07.600]  人人都叫你做兒子
[00:26:07.600 --> 00:26:09.360]  如果叫Benjamin
[00:26:09.360 --> 00:26:11.160]  就是右手之子
[00:26:11.160 --> 00:26:12.520]  是右手的兒子
[00:26:12.520 --> 00:26:15.920]  就是說有權的
[00:26:15.920 --> 00:26:18.280]  這個媽媽很特別
[00:26:18.280 --> 00:26:20.280]  她生了個兒子出來
[00:26:20.280 --> 00:26:21.520]  她沒有說
[00:26:21.520 --> 00:26:23.720]  神讓我得了個兒子
[00:26:24.680 --> 00:26:27.440]  她不是
[00:26:27.440 --> 00:26:31.200]  我相信當時在場的只有一個人
[00:26:31.200 --> 00:26:33.520]  就是她老公
[00:26:33.520 --> 00:26:36.520]  她要對著她的老公說
[00:26:36.520 --> 00:26:41.280]  神讓我生了個男人
[00:26:41.280 --> 00:26:43.920]  大家知不知道她在說什麼呢?
[00:26:43.920 --> 00:26:46.360]  她在一個地方
[00:26:46.360 --> 00:26:51.880]  宣告主權
[00:26:51.880 --> 00:26:55.520]  創世紀的二章二十三詞
[00:26:55.520 --> 00:26:58.040]  亞當對他的妻子說
[00:26:58.040 --> 00:26:59.280]  你知不知道
[00:26:59.280 --> 00:27:00.240]  你從哪裡來的?
[00:27:00.240 --> 00:27:01.600]  你在我這裡來的
[00:27:01.600 --> 00:27:02.560]  你是我骨中的骨
[00:27:02.560 --> 00:27:03.880]  肉中的肉
[00:27:03.880 --> 00:27:05.440]  如果不是我弄出一條骨來
[00:27:05.440 --> 00:27:06.120]  你沒有了
[00:27:06.120 --> 00:27:08.360]  你不存在的
[00:27:08.360 --> 00:27:11.600]  我是一家主
[00:27:11.600 --> 00:27:14.400]  現在夏娃對他宣戰
[00:27:14.400 --> 00:27:16.040]  告訴他
[00:27:16.040 --> 00:27:16.920]  你知不知道
[00:27:16.920 --> 00:27:18.400]  你們這些男人怎麼來的?
[00:27:18.400 --> 00:27:22.280]  全部都要靠我們這些女人的肚子生出來的
[00:27:22.280 --> 00:27:23.160]  我不生你
[00:27:23.160 --> 00:27:25.040]  你哪裡有男人呢?
[00:27:25.040 --> 00:27:29.720]  這個就是她的宣戰
[00:27:29.720 --> 00:27:31.520]  我給大家知道
[00:27:31.520 --> 00:27:33.920]  從相聞從夏娃來
[00:27:33.920 --> 00:27:39.080]  我們看到一個很嚴重的危機
[00:27:39.080 --> 00:27:42.240]  子女的問題
[00:27:42.240 --> 00:27:45.520]  主要不是因為他們
[00:27:45.520 --> 00:27:48.360]  子女的問題主要是因為什麼?
[00:27:48.360 --> 00:27:51.160]  是父母
[00:27:51.160 --> 00:27:54.520]  特別是父母在爭做一家之主
[00:27:54.520 --> 00:27:56.480]  爭做話事者
[00:27:56.480 --> 00:28:00.400]  爭做執子人
[00:28:00.400 --> 00:28:02.240]  我看到在這裡
[00:28:02.240 --> 00:28:06.160]  夏娃似乎是要將這個大兒子拉攏
[00:28:06.160 --> 00:28:09.600]  成為他自己的兒子
[00:28:09.600 --> 00:28:12.440]  而與亞當來到抗衡
[00:28:12.440 --> 00:28:14.960]  帶來的結果
[00:28:14.960 --> 00:28:18.840]  這個就是家庭的悲劇
[00:28:18.840 --> 00:28:22.640]  遲早我們會失去這個兒子
[00:28:22.640 --> 00:28:26.440]  遲早我們甚至會拆散這個家
[00:28:26.440 --> 00:28:29.560]  這個給我們一個很大的提醒
[00:28:29.560 --> 00:28:32.240]  因為這樣
[00:28:32.240 --> 00:28:34.440]  我們看得見神的心意
[00:28:34.440 --> 00:28:36.880]  有祂的原因
[00:28:36.880 --> 00:28:38.640]  神的心意
[00:28:38.640 --> 00:28:41.560]  按著《創世紀》的二章十九節
[00:28:41.560 --> 00:28:45.120]  當神做完了你們的走獸
[00:28:45.120 --> 00:28:48.280]  祂就和亞當說
[00:28:48.280 --> 00:28:49.960]  我給了你一個權
[00:28:49.960 --> 00:28:52.600]  去治理和管理
[00:28:52.600 --> 00:28:57.840]  然後亞當為那些生畜野獸起什麼名字
[00:28:57.840 --> 00:29:01.160]  那就是他的名字
[00:29:01.160 --> 00:29:02.880]  從聖經裡面
[00:29:02.880 --> 00:29:03.600]  我們看得見
[00:29:03.600 --> 00:29:06.320]  特別是猶太人的傳統
[00:29:06.320 --> 00:29:09.720]  起名其實是一家裡面
[00:29:09.720 --> 00:29:13.000]  一家之主來做
[00:29:13.000 --> 00:29:13.840]  很可惜
[00:29:13.840 --> 00:29:16.080]  我想這一對夫婦本身
[00:29:16.080 --> 00:29:18.680]  已經潛在了
[00:29:18.680 --> 00:29:20.560]  有些憎恨
[00:29:20.560 --> 00:29:22.160]  在這個爭的裡面
[00:29:22.160 --> 00:29:25.920]  帶來的結果就是和緩
[00:29:25.920 --> 00:29:27.400]  第二
[00:29:27.400 --> 00:29:30.360]  我們看得見該隱這個名字
[00:29:30.360 --> 00:29:33.440]  到底我們今天要做誰的後代呢?
[00:29:33.440 --> 00:29:35.480]  如果你要做該隱的後代
[00:29:35.480 --> 00:29:38.200]  就是我們有一個形式的信仰
[00:29:38.200 --> 00:29:39.440]  要做該隱的後代
[00:29:39.440 --> 00:29:40.440]  就是要得
[00:29:40.440 --> 00:29:43.840]  什麼都是我要得得得得得
[00:29:43.840 --> 00:29:46.720]  但如果你要做阿伯的後代呢?
[00:29:46.720 --> 00:29:49.120]  你的名字叫做阿伯
[00:29:49.120 --> 00:29:50.680]  阿伯是什麼意思呢?
[00:29:50.680 --> 00:29:52.160]  就是一口氣
[00:29:52.160 --> 00:29:53.840]  一口氣是什麼意思呢?
[00:29:53.840 --> 00:29:55.440]  是正氣
[00:29:55.440 --> 00:29:59.680]  就是短命
[00:29:59.680 --> 00:30:01.880]  我經常在想
[00:30:01.880 --> 00:30:03.760]  我說神
[00:30:03.760 --> 00:30:06.320]  為什麼有一對父母
[00:30:06.320 --> 00:30:09.120]  起自己的兒子的名字
[00:30:09.120 --> 00:30:11.440]  叫做短命
[00:30:11.440 --> 00:30:13.280]  叫做一口氣
[00:30:13.280 --> 00:30:14.520]  唉
[00:30:14.520 --> 00:30:18.600]  那就沒了
[00:30:18.600 --> 00:30:21.360]  我不明白
[00:30:21.360 --> 00:30:24.960]  但我相信在這裡是讓我們看得見
[00:30:24.960 --> 00:30:28.560]  可能父母要提醒兒子
[00:30:28.560 --> 00:30:32.000]  或者神要透過父母提醒我們
[00:30:32.000 --> 00:30:34.920]  人生在這個世上
[00:30:34.920 --> 00:30:37.840]  只不過是一聲的嘆息
[00:30:37.840 --> 00:30:41.280]  我們就如飛而去
[00:30:41.280 --> 00:30:43.080]  如果我們真的提醒到自己
[00:30:43.080 --> 00:30:45.600]  我叫做阿伯的時候
[00:30:45.600 --> 00:30:48.800]  有什麼好爭呢?
[00:30:48.800 --> 00:30:50.720]  那些非絕對的真理
[00:30:50.720 --> 00:30:51.600]  他要
[00:30:51.600 --> 00:30:54.000]  給他吧
[00:30:54.000 --> 00:30:56.960]  不需要那麼緊張
[00:30:56.960 --> 00:30:58.520]  而阿伯
[00:30:58.520 --> 00:31:00.440]  他是因為信
[00:31:00.440 --> 00:31:02.200]  他真的做得到
[00:31:02.200 --> 00:31:05.960]  我們在哪裡看到他做得到呢?
[00:31:05.960 --> 00:31:09.880]  我們看得見
[00:31:09.880 --> 00:31:13.640]  當神看中了阿伯和他的貢物
[00:31:13.640 --> 00:31:16.720]  看不中該人和他的貢物之後
[00:31:16.720 --> 00:31:20.240]  該人有很多不同的反應
[00:31:20.240 --> 00:31:22.040]  這個反應
[00:31:22.040 --> 00:31:24.120]  就是從心裡面開始
[00:31:24.120 --> 00:31:26.120]  但我很想讓大家看看
[00:31:26.120 --> 00:31:29.560]  他和阿伯之間的關係
[00:31:29.560 --> 00:31:31.400]  有三個動詞
[00:31:31.400 --> 00:31:33.320]  很重要的
[00:31:33.320 --> 00:31:34.200]  第一個動詞
[00:31:34.200 --> 00:31:36.120]  第八節我們一起讀
[00:31:36.120 --> 00:31:38.800]  該人和他兄弟阿伯說話
[00:31:38.800 --> 00:31:40.520]  二人正在田間
[00:31:40.520 --> 00:31:42.920]  該人就起來打他兄弟阿伯
[00:31:42.920 --> 00:31:43.920]  把他
[00:31:43.920 --> 00:31:44.120]  怎麼樣?
[00:31:44.120 --> 00:31:45.240]  殺掉
[00:31:45.240 --> 00:31:47.280]  三個動作
[00:31:47.280 --> 00:31:48.720]  第一個動作
[00:31:48.720 --> 00:31:51.440]  該人和他的兄弟阿伯說話
[00:31:51.440 --> 00:31:56.080]  說話希伯來文叫做阿媽
[00:31:56.080 --> 00:31:57.320]  你不要對著阿媽說
[00:31:57.320 --> 00:31:57.880]  阿媽
[00:31:57.880 --> 00:32:00.640]  你真的說話了
[00:32:00.640 --> 00:32:03.720]  阿媽這個字是希伯來文
[00:32:03.720 --> 00:32:05.320]  但大家都知道
[00:32:05.320 --> 00:32:07.400]  可蘭經
[00:32:07.400 --> 00:32:10.720]  摩西五經都在它自己裡面
[00:32:10.720 --> 00:32:14.040]  阿拉伯文
[00:32:14.040 --> 00:32:16.440]  阿媽這個字
[00:32:16.440 --> 00:32:20.360]  是由阿媽的字根引申到
[00:32:20.360 --> 00:32:23.160]  有一個叫做Amaran
[00:32:23.160 --> 00:32:24.600]  或者Amaran
[00:32:24.600 --> 00:32:26.040]  Amaran這個字
[00:32:26.040 --> 00:32:27.320]  就是弱
[00:32:27.320 --> 00:32:29.440]  相弱
[00:32:29.440 --> 00:32:30.600]  我相信多了一點
[00:32:30.600 --> 00:32:34.440]  這個說話是一個主動的哄他
[00:32:34.440 --> 00:32:35.440]  主動的弱
[00:32:35.440 --> 00:32:36.760]  餵!弟弟
[00:32:36.760 --> 00:32:40.080]  我們去田吧
[00:32:40.080 --> 00:32:43.440]  大佬想有些事跟你說
[00:32:43.440 --> 00:32:43.840]  來吧
[00:32:43.840 --> 00:32:45.640]  去田那裡
[00:32:45.640 --> 00:32:47.120]  換句話來說
[00:32:47.120 --> 00:32:50.600]  這個是有預謀的
[00:32:50.600 --> 00:32:53.040]  是有計劃的
[00:32:53.040 --> 00:32:56.840]  是經過深思熟慮的計劃
[00:32:56.840 --> 00:32:57.920]  預謀
[00:32:57.920 --> 00:33:00.320]  這個第一個
[00:33:00.320 --> 00:33:01.320]  第二
[00:33:01.320 --> 00:33:02.600]  第八節
[00:33:02.600 --> 00:33:06.480]  當他約了阿伯去田那裡的時間
[00:33:06.480 --> 00:33:09.760]  該人起來就打了
[00:33:09.760 --> 00:33:11.040]  這一段聖經裡面
[00:33:11.040 --> 00:33:15.080]  沒有說是二人就打架
[00:33:15.080 --> 00:33:17.600]  而是全部是主動的
[00:33:17.600 --> 00:33:18.840]  是由該人主動
[00:33:18.840 --> 00:33:20.960]  是單獨
[00:33:20.960 --> 00:33:22.280]  該人就打他
[00:33:22.280 --> 00:33:25.720]  砌他
[00:33:25.720 --> 00:33:27.960]  如果兩個是打架
[00:33:27.960 --> 00:33:31.080]  他會用一個不同的字去形容
[00:33:31.080 --> 00:33:32.360]  但是聖經
[00:33:32.360 --> 00:33:33.720]  他只是說
[00:33:33.720 --> 00:33:37.000]  是該人打阿伯
[00:33:37.000 --> 00:33:38.720]  這個第二
[00:33:38.720 --> 00:33:40.120]  第三
[00:33:40.120 --> 00:33:43.120]  就是把他殺了
[00:33:43.120 --> 00:33:45.480]  殺這個字
[00:33:45.480 --> 00:33:47.000]  Harred
[00:33:47.000 --> 00:33:49.000]  起碼來文的Harred這個字
[00:33:49.000 --> 00:33:53.640]  是用暴力殺害或者屠宰
[00:33:53.640 --> 00:33:57.440]  是宰羊、宰豬的字
[00:33:57.440 --> 00:33:58.920]  我給大家知道
[00:33:58.920 --> 00:34:02.280]  是用一些比較殘忍的方法
[00:34:02.280 --> 00:34:04.040]  來將他宰
[00:34:04.040 --> 00:34:07.480]  宰殺、謀殺
[00:34:07.480 --> 00:34:09.320]  由頭到尾
[00:34:09.320 --> 00:34:10.640]  你看得見
[00:34:10.640 --> 00:34:12.360]  該人的本身
[00:34:12.360 --> 00:34:15.080]  原來正正就好像他的名字一樣
[00:34:15.080 --> 00:34:16.280]  他是要得的
[00:34:16.280 --> 00:34:17.080]  第二
[00:34:17.080 --> 00:34:19.600]  他是要用矛槍來傷人的
[00:34:19.600 --> 00:34:21.040]  如果我不得的時間
[00:34:21.040 --> 00:34:24.320]  我就要殺了你
[00:34:24.320 --> 00:34:25.920]  正如其名
[00:34:25.920 --> 00:34:29.520]  他的的確確就是這樣做了
[00:34:29.520 --> 00:34:31.840]  各位聽我的聽之們
[00:34:31.840 --> 00:34:33.560]  在今天
[00:34:33.560 --> 00:34:36.360]  你和我的名字
[00:34:36.360 --> 00:34:38.640]  是不是叫做阿得仔
[00:34:38.640 --> 00:34:41.600]  什麼都是要、要、要
[00:34:41.600 --> 00:34:44.200]  好像《異策亞書》
[00:34:44.200 --> 00:34:46.760]  非常清楚地說到
[00:34:46.760 --> 00:34:51.560]  這個明亮之星、早晨之子
[00:34:51.560 --> 00:34:53.680]  十四章
[00:34:53.680 --> 00:34:55.600]  十三到十四節
[00:34:55.600 --> 00:34:58.680]  我要、我要、我要、我要、我要
[00:34:58.680 --> 00:35:01.360]  我們是不是這樣?
[00:35:01.360 --> 00:35:04.040]  如果我們是這樣的性格的時候
[00:35:04.040 --> 00:35:07.600]  我們很容易在有些時候得不到
[00:35:07.600 --> 00:35:09.400]  我們會傷人
[00:35:09.400 --> 00:35:11.400]  甚至得不到的時候
[00:35:11.400 --> 00:35:13.840]  會殺人
[00:35:13.840 --> 00:35:15.240]  兄弟姐妹
[00:35:15.240 --> 00:35:19.040]  這是今天整個世界的悲劇
[00:35:19.040 --> 00:35:21.280]  任何家庭
[00:35:21.280 --> 00:35:23.480]  如果有一個阿得在
[00:35:23.480 --> 00:35:26.520]  什麼都是要他贏的
[00:35:26.520 --> 00:35:30.960]  這個家永無寧人
[00:35:30.960 --> 00:35:32.440]  是一個社團
[00:35:32.440 --> 00:35:33.640]  是一個社會
[00:35:33.640 --> 00:35:35.520]  甚至是一個國家
[00:35:35.520 --> 00:35:36.960]  如果有某一些的人
[00:35:36.960 --> 00:35:37.720]  一個人
[00:35:37.720 --> 00:35:39.040]  一小群的人
[00:35:39.040 --> 00:35:39.920]  什麼都是要
[00:35:39.920 --> 00:35:40.800]  得、得、得
[00:35:40.800 --> 00:35:43.200]  我要、我要、我要
[00:35:43.200 --> 00:35:45.600]  這個社團、這個社會、這個國家
[00:35:45.600 --> 00:35:51.720]  也都會永無寧人
[00:35:51.720 --> 00:35:54.080]  接著我們再看一看
[00:35:54.080 --> 00:35:57.200]  我們選擇做該人的後代呢
[00:35:57.200 --> 00:36:03.040]  還是阿伯的後代呢?
[00:36:03.040 --> 00:36:05.520]  也都提醒了我們
[00:36:05.520 --> 00:36:08.360]  到底我們自己本身
[00:36:08.360 --> 00:36:12.080]  對自己的感受
[00:36:12.080 --> 00:36:15.720]  是不是過分敏感?
[00:36:15.720 --> 00:36:17.440]  對別人的感受
[00:36:17.440 --> 00:36:19.760]  過分不敏感?
[00:36:19.760 --> 00:36:21.400]  但另一方面
[00:36:21.400 --> 00:36:24.800]  我們到底是不是為自己無所求
[00:36:24.800 --> 00:36:26.560]  為別人來求
