
[00:00:00.000 --> 00:00:04.600]  各位電影節目的觀眾朋友大家好
[00:17:08.000 --> 00:17:10.000]  所以我們看到等候
[00:17:10.000 --> 00:17:12.000]  遲疑 信心
[00:17:12.000 --> 00:17:14.000]  全部走在一起
[00:17:14.000 --> 00:17:16.000]  我們詳細看看
[00:17:16.000 --> 00:17:18.000]  上帝的答覆是怎樣
[00:17:18.000 --> 00:17:20.000]  哈佛的書第二章
[00:17:20.000 --> 00:17:22.000]  第二節至第三節
[00:17:22.000 --> 00:17:24.000]  信除了要離開安樂窩
[00:17:24.000 --> 00:17:26.000]  還有一個
[00:17:26.000 --> 00:17:28.000]  重要的
[00:17:28.000 --> 00:17:30.000]  就是懂得等候
[00:17:30.000 --> 00:17:32.000]  二節至三節
[00:17:32.000 --> 00:17:34.000]  他(耶和華)對我說
[00:17:34.000 --> 00:17:36.000]  將這物事明明的寫在板上
[00:17:36.000 --> 00:17:38.000]  使讀的人容易讀
[00:17:38.000 --> 00:17:40.000]  因為這物事有一定的日期
[00:17:40.000 --> 00:17:42.000]  快要應驗
[00:17:42.000 --> 00:17:44.000]  並不虛妨
[00:17:44.000 --> 00:17:46.000]  雖然遲疑
[00:17:46.000 --> 00:17:48.000]  還要等候
[00:17:48.000 --> 00:17:50.000]  因為必然臨到
[00:17:50.000 --> 00:17:52.000]  不再遲疑
[00:17:52.000 --> 00:17:54.000]  作為一個守望台的先知
[00:17:54.000 --> 00:17:56.000]  耶和華對他有吩咐
[00:17:56.000 --> 00:17:58.000]  將這個物事
[00:17:58.000 --> 00:18:00.000]  上帝給他的物事
[00:18:00.000 --> 00:18:02.000]  和意象
[00:18:02.000 --> 00:18:04.000]  寫在板上
[00:18:04.000 --> 00:18:06.000]  使讀的人容易讀
[00:18:06.000 --> 00:18:08.000]  先知的覺醒
[00:18:08.000 --> 00:18:10.000]  和意象
[00:18:10.000 --> 00:18:12.000]  寫在板上
[00:18:12.000 --> 00:18:14.000]  使讀的人容易讀
[00:18:14.000 --> 00:18:16.000]  其實和學本的翻譯
[00:18:16.000 --> 00:18:18.000]  使讀的人容易讀
[00:18:18.000 --> 00:18:20.000]  是一個錯誤的翻譯
[00:18:20.000 --> 00:18:22.000]  讀的人
[00:18:22.000 --> 00:18:24.000]  是指宣告聖旨人
[00:18:24.000 --> 00:18:26.000]  Herald
[00:18:26.000 --> 00:18:28.000]  就是那些鑫差大臣
[00:18:28.000 --> 00:18:30.000]  就好像那些鑫差大臣
[00:18:30.000 --> 00:18:32.000]  宣告上帝的聖旨的時候
[00:18:32.000 --> 00:18:34.000]  他就會宣揚出去
[00:18:34.000 --> 00:18:36.000]  意思就是說
[00:18:36.000 --> 00:18:38.000]  上帝給這些鑫差大臣
[00:18:38.000 --> 00:18:40.000]  這些信差
[00:18:40.000 --> 00:18:42.000]  到處去傳揚
[00:18:42.000 --> 00:18:44.000]  上帝的消息
[00:18:44.000 --> 00:18:46.000]  上帝的物事
[00:18:46.000 --> 00:18:48.000]  快快地傳揚
[00:18:48.000 --> 00:18:50.000]  讓人人都知道這個物事是什麼
[00:18:50.000 --> 00:18:52.000]  事實上
[00:18:52.000 --> 00:18:54.000]  這個被猜險的鑫差大臣
[00:18:54.000 --> 00:18:56.000]  不僅是先知
[00:18:56.000 --> 00:18:58.000]  也是我們每一個信徒
[00:18:58.000 --> 00:19:00.000]  究竟這是一個什麼物事呢
[00:19:00.000 --> 00:19:02.000]  就是神的審判
[00:19:02.000 --> 00:19:04.000]  第二章第六節至二十節
[00:19:04.000 --> 00:19:06.000]  就說出這個上帝的審判
[00:19:06.000 --> 00:19:08.000]  是末日的審判
[00:19:08.000 --> 00:19:10.000]  不過在第三節
[00:19:10.000 --> 00:19:12.000]  我們就知道關於這個物事的幾個特點
[00:19:12.000 --> 00:19:14.000]  第一
[00:19:14.000 --> 00:19:16.000]  這是上帝的應許
[00:19:16.000 --> 00:19:18.000]  或者這個未曾實現的應許
[00:19:18.000 --> 00:19:20.000]  是將來的事
[00:19:20.000 --> 00:19:22.000]  神的審判還未到
[00:19:22.000 --> 00:19:24.000]  信就是所望之時的實體
[00:19:24.000 --> 00:19:26.000]  都是將來之事
[00:19:26.000 --> 00:19:28.000]  但是這個應許
[00:19:28.000 --> 00:19:30.000]  雖然是將來
[00:19:30.000 --> 00:19:32.000]  卻是一切
[00:19:32.000 --> 00:19:34.000]  將來
[00:19:34.000 --> 00:19:36.000]  是一定實現
[00:19:36.000 --> 00:19:38.000]  所以說有一定的日期
[00:19:38.000 --> 00:19:40.000]  快要應驗
[00:19:40.000 --> 00:19:42.000]  並不說謊
[00:19:42.000 --> 00:19:44.000]  是真的
[00:19:44.000 --> 00:19:46.000]  是因為上帝親口說的
[00:19:46.000 --> 00:19:48.000]  一定會實現
[00:19:48.000 --> 00:19:50.000]  一定會應驗
[00:19:50.000 --> 00:19:52.000]  不是謊話
[00:19:52.000 --> 00:19:54.000]  第三
[00:19:54.000 --> 00:19:56.000]  現在仍然不是時候
[00:19:56.000 --> 00:19:58.000]  雖然延遲還要等候
[00:19:58.000 --> 00:20:00.000]  因為必然臨到
[00:20:00.000 --> 00:20:02.000]  這個時候是什麼呢
[00:20:02.000 --> 00:20:04.000]  末日的時候
[00:20:04.000 --> 00:20:06.000]  所謂必然臨到是指末日之時
[00:20:06.000 --> 00:20:08.000]  神必審判
[00:20:08.000 --> 00:20:10.000]  並且不單止
[00:20:10.000 --> 00:20:12.000]  是指巴比倫這個國家滅亡
[00:20:12.000 --> 00:20:14.000]  更加指到
[00:20:14.000 --> 00:20:16.000]  將來末日的時候
[00:20:16.000 --> 00:20:18.000]  這個不信者的滅亡
[00:20:18.000 --> 00:20:20.000]  可以看到
[00:20:20.000 --> 00:20:22.000]  因為希伯來書的作者
[00:20:22.000 --> 00:20:24.000]  在希伯來書第十章三十七節
[00:20:24.000 --> 00:20:26.000]  就引用這段聖經
[00:20:26.000 --> 00:20:28.000]  去勉勵當時受苦難的信徒
[00:20:28.000 --> 00:20:30.000]  當時受苦難的信徒
[00:20:30.000 --> 00:20:32.000]  希伯來書的作者
[00:20:32.000 --> 00:20:34.000]  在公元後大概六十八年
[00:20:34.000 --> 00:20:36.000]  六十九年寫成這封信
[00:20:36.000 --> 00:20:38.000]  而公元後六十八年
[00:20:38.000 --> 00:20:40.000]  六十九年
[00:20:40.000 --> 00:20:42.000]  就是以色列在歷史裡面最黑暗的時機
[00:20:42.000 --> 00:20:44.000]  耶路撒冷被羅馬人
[00:20:44.000 --> 00:20:46.000]  被羅馬人重重圍困
[00:20:46.000 --> 00:20:48.000]  六十萬人
[00:20:48.000 --> 00:20:50.000]  捲入這場戰爭當中
[00:20:50.000 --> 00:20:52.000]  結果猶太人
[00:20:52.000 --> 00:20:54.000]  到處流蕩
[00:20:54.000 --> 00:20:56.000]  不少人
[00:20:56.000 --> 00:20:58.000]  在一個痛苦流離顛沛的情況下
[00:20:58.000 --> 00:21:00.000]  在一個痛苦流離顛沛的情況下
[00:21:00.000 --> 00:21:02.000]  就跟上帝說
[00:21:02.000 --> 00:21:04.000]  這些日子要捱到何時呢
[00:21:04.000 --> 00:21:06.000]  這些日子要捱到何時呢
[00:21:06.000 --> 00:21:08.000]  希伯來書的作者
[00:21:08.000 --> 00:21:10.000]  在第十章三十六節
[00:21:10.000 --> 00:21:12.000]  對他說
[00:21:12.000 --> 00:21:14.000]  你們必須忍耐
[00:21:14.000 --> 00:21:16.000]  忍耐就是等候
[00:21:16.000 --> 00:21:18.000]  使你們行完了神的旨意
[00:21:18.000 --> 00:21:20.000]  就可以得到所應許的
[00:21:20.000 --> 00:21:22.000]  於是
[00:21:22.000 --> 00:21:24.000]  他就引用哈巴谷書
[00:21:24.000 --> 00:21:26.000]  在這一節所說
[00:21:26.000 --> 00:21:28.000]  因為還有一點點的時候
[00:21:28.000 --> 00:21:30.000]  那要來的就來
[00:21:30.000 --> 00:21:32.000]  並不言辭
[00:21:32.000 --> 00:21:34.000]  因為二人必因信得生
[00:21:34.000 --> 00:21:36.000]  希伯來書的作者
[00:21:36.000 --> 00:21:38.000]  就是用了哈巴谷書這一章的聖經
[00:21:38.000 --> 00:21:40.000]  去勉勵那些受苦難的人
[00:21:40.000 --> 00:21:42.000]  你等候
[00:21:42.000 --> 00:21:44.000]  你有信心等
[00:21:44.000 --> 00:21:46.000]  信是等候
[00:21:46.000 --> 00:21:48.000]  或者你會問
[00:21:48.000 --> 00:21:50.000]  等候?還有一點點的時間?
[00:21:50.000 --> 00:21:52.000]  這句話
[00:21:52.000 --> 00:21:54.000]  是從1949年開始講
[00:21:54.000 --> 00:21:56.000]  現在已經是2020年了
[00:21:56.000 --> 00:21:58.000]  還沒實現
[00:21:58.000 --> 00:22:00.000]  我們仍然還要等
[00:22:00.000 --> 00:22:02.000]  要等到何時呢
[00:22:02.000 --> 00:22:04.000]  希伯來書的作者就這樣回答
[00:22:04.000 --> 00:22:06.000]  那些人都是存在信心死的
[00:22:06.000 --> 00:22:08.000]  並沒有得到應許的
[00:22:08.000 --> 00:22:10.000]  卻從遠處望見
[00:22:10.000 --> 00:22:12.000]  且歡喜迎接
[00:22:12.000 --> 00:22:14.000]  又承認自己在世上
[00:22:14.000 --> 00:22:16.000]  是客女是寄居
[00:22:16.000 --> 00:22:18.000]  說者又說那些人
[00:22:18.000 --> 00:22:20.000]  是要表明找一個家鄉
[00:22:20.000 --> 00:22:22.000]  他們若想念
[00:22:22.000 --> 00:22:24.000]  所離開的家鄉還可以回去的機會
[00:22:24.000 --> 00:22:26.000]  他們卻是沒有一個
[00:22:26.000 --> 00:22:28.000]  更美的家鄉
[00:22:28.000 --> 00:22:30.000]  就是在天上的
[00:22:30.000 --> 00:22:32.000]  所以神稱他們的神
[00:22:32.000 --> 00:22:34.000]  並不以為此
[00:22:34.000 --> 00:22:36.000]  因為他已經給他們預備了一座城
[00:22:36.000 --> 00:22:38.000]  希伯來書的作者
[00:22:38.000 --> 00:22:40.000]  對我們說
[00:22:40.000 --> 00:22:42.000]  主的應許一定會實現
[00:22:42.000 --> 00:22:44.000]  主一定會為我們伸冤
[00:22:44.000 --> 00:22:46.000]  主一定會審判那些惡人
[00:22:46.000 --> 00:22:48.000]  不過現在還沒到時候
[00:22:48.000 --> 00:22:50.000]  我們耐心等候
[00:22:50.000 --> 00:22:52.000]  沒錯
[00:22:52.000 --> 00:22:54.000]  看來好像遲疑
[00:22:54.000 --> 00:22:56.000]  好像不知道要捱到何時
[00:22:56.000 --> 00:22:58.000]  但我們要看深一層
[00:22:58.000 --> 00:23:00.000]  現實不是這個世界
[00:23:00.000 --> 00:23:02.000]  我們在這個世界
[00:23:02.000 --> 00:23:04.000]  只不過是客女
[00:23:04.000 --> 00:23:06.000]  只不過是異鄉人
[00:23:06.000 --> 00:23:08.000]  只不過是流蕩者
[00:23:08.000 --> 00:23:10.000]  這個世界不是我們
[00:23:10.000 --> 00:23:12.000]  不是一個永久之家
[00:23:12.000 --> 00:23:14.000]  不是
[00:23:14.000 --> 00:23:16.000]  如水沖去如睡一覺
[00:23:16.000 --> 00:23:18.000]  如早晨發芽的草
[00:23:18.000 --> 00:23:20.000]  早晨發芽生長
[00:23:20.000 --> 00:23:22.000]  晚上割下枯乾
[00:23:22.000 --> 00:23:24.000]  我們不是羨慕這些
[00:23:24.000 --> 00:23:26.000]  這些不是現實
[00:23:26.000 --> 00:23:28.000]  我們羨慕一個更美的家鄉
[00:23:28.000 --> 00:23:30.000]  是在天上是永恆的
[00:23:30.000 --> 00:23:32.000]  這個才是真正值得我們嚮往
[00:23:32.000 --> 00:23:34.000]  所以希伯來書的作者就說
[00:23:34.000 --> 00:23:36.000]  這些人都是因著信
[00:23:36.000 --> 00:23:38.000]  得了美好的證據
[00:23:38.000 --> 00:23:40.000]  意思是想告訴我們
[00:23:40.000 --> 00:23:42.000]  一件事
[00:23:42.000 --> 00:23:44.000]  今天
[00:23:44.000 --> 00:23:46.000]  我們所嚮往的
[00:23:46.000 --> 00:23:48.000]  不是在地上
[00:23:48.000 --> 00:23:50.000]  一切物質的東西
[00:23:50.000 --> 00:23:52.000]  那些東西
[00:23:52.000 --> 00:23:54.000]  都是一會兒過去
[00:23:54.000 --> 00:23:56.000]  一會兒就會如風吹去
[00:23:56.000 --> 00:23:58.000]  如睡一覺
[00:23:58.000 --> 00:24:00.000]  只不過是暴風
[00:24:00.000 --> 00:24:02.000]  捉影
[00:24:02.000 --> 00:24:04.000]  我們是渴望一個更美的家鄉
[00:24:04.000 --> 00:24:06.000]  是天上的食
[00:24:06.000 --> 00:24:08.000]  是主耶穌
[00:24:08.000 --> 00:24:10.000]  為我們預備更美的家鄉
[00:24:12.000 --> 00:24:16.000]  所以如果我們有這個現實觀
[00:24:16.000 --> 00:24:18.000]  雖然我們仍然在等候
[00:24:18.000 --> 00:24:22.000]  但我們知道上帝的審判一定會來到
[00:24:22.000 --> 00:24:26.000]  但我們仍然堅守到底
[00:24:26.000 --> 00:24:30.000]  這就是堅持
[00:24:30.000 --> 00:24:32.000]  到了第四節的時候
[00:24:32.000 --> 00:24:36.000]  哈伯格斯恩斯就這樣說
[00:24:36.000 --> 00:24:38.000]  加拿大人自高自大
[00:24:38.000 --> 00:24:40.000]  心不正直
[00:24:40.000 --> 00:24:42.000]  為義人必恩順
[00:24:42.000 --> 00:24:44.000]  特生
[00:24:44.000 --> 00:24:46.000]  有兩種人
[00:24:46.000 --> 00:24:48.000]  兩種人有不同的結局
[00:24:48.000 --> 00:24:50.000]  第一種是加拿大人
[00:24:50.000 --> 00:24:52.000]  加拿大人就是這個世界的象徵
[00:24:52.000 --> 00:24:54.000]  世界的代表
[00:24:54.000 --> 00:24:56.000]  他們的特徵就是
[00:24:56.000 --> 00:24:58.000]  自高自大心不正直
[00:24:58.000 --> 00:25:00.000]  自高自大是不乾
[00:25:00.000 --> 00:25:02.000]  心不正直是不義
[00:25:02.000 --> 00:25:04.000]  原來神的憤怒降臨在
[00:25:04.000 --> 00:25:08.000]  一切不乾不義的人身上
[00:25:08.000 --> 00:25:11.000]  就是那些不義阻擋真理的人
[00:25:11.000 --> 00:25:14.000]  保羅在《羅馬書》裡就這樣跟我們說
[00:25:14.000 --> 00:25:17.000]  我們看到自高自大充滿邪惡
[00:25:17.000 --> 00:25:20.000]  以為自己不可一世
[00:25:20.000 --> 00:25:22.000]  你不需要激氣
[00:25:22.000 --> 00:25:24.000]  你不需要為此而生氣
[00:25:24.000 --> 00:25:26.000]  他們只不過是
[00:25:26.000 --> 00:25:28.000]  積蓄了上帝的憤怒
[00:25:28.000 --> 00:25:30.000]  希伯來書的作者
[00:25:30.000 --> 00:25:32.000]  在十章三一節說
[00:25:32.000 --> 00:25:34.000]  落在永生神的手裡
[00:25:34.000 --> 00:25:36.000]  是一件極其恐怖的事情
[00:25:36.000 --> 00:25:38.000]  相反來說
[00:25:38.000 --> 00:25:40.000]  另外一些人就是義人
[00:25:40.000 --> 00:25:42.000]  義人必因信得生
[00:25:42.000 --> 00:25:46.000]  我們會得到永生
[00:25:46.000 --> 00:25:50.000]  不是因為我們行為比加拿大人好
[00:25:50.000 --> 00:25:52.000]  我們一樣是不好的
[00:25:52.000 --> 00:25:54.000]  不是因為我們做善事多
[00:25:54.000 --> 00:25:56.000]  非呀
[00:25:56.000 --> 00:25:58.000]  而是因為我們信耶穌基督
[00:25:58.000 --> 00:26:00.000]  因信稱義
[00:26:00.000 --> 00:26:02.000]  信是什麼意思?
[00:26:02.000 --> 00:26:04.000]  信不是靠自己的能力
[00:26:04.000 --> 00:26:06.000]  而是靠另外一方的能力
[00:26:06.000 --> 00:26:10.000]  比如我們現在要去香港
[00:26:10.000 --> 00:26:14.000]  你說我只是相信自己
[00:26:14.000 --> 00:26:16.000]  我就游泳去香港
[00:26:16.000 --> 00:26:20.000]  我知道我自己不可能游過太平洋
[00:26:20.000 --> 00:26:22.000]  於是我就去游
[00:26:22.000 --> 00:26:24.000]  我就想去坐飛機
[00:26:24.000 --> 00:26:28.000]  這時候你怎麼游都游不到
[00:26:28.000 --> 00:26:30.000]  坐飛機是什麼意思?
[00:26:30.000 --> 00:26:32.000]  看到自己是無能
[00:26:32.000 --> 00:26:34.000]  我信飛機師
[00:26:34.000 --> 00:26:36.000]  於是就上飛機
[00:26:36.000 --> 00:26:38.000]  飛機就飛到香港
[00:26:38.000 --> 00:26:41.000]  同樣在人生的道路裡
[00:26:41.000 --> 00:26:44.000]  我們以為憑我們自己的能力
[00:26:44.000 --> 00:26:48.000]  自高自大就可以上天堂
[00:26:48.000 --> 00:26:50.000]  以為就可以得永生
[00:26:50.000 --> 00:26:52.000]  其實我們是自己騙自己的
[00:26:52.000 --> 00:26:55.000]  匿者不能自救
[00:26:55.000 --> 00:26:58.000]  壯士不能自舉其身
[00:26:58.000 --> 00:27:00.000]  信是什麼意思?
[00:27:00.000 --> 00:27:02.000]  信是看到自己的軟弱
[00:27:02.000 --> 00:27:07.000]  然後才去倚靠別人
[00:27:07.000 --> 00:27:10.000]  大家還記得我說的故事嗎?
[00:27:10.000 --> 00:27:14.000]  一群人去遠足
[00:27:14.000 --> 00:27:16.000]  其中一個人掉下河裡
[00:27:16.000 --> 00:27:18.000]  在河裡掙扎
[00:27:18.000 --> 00:27:20.000]  他又不懂水性
[00:27:20.000 --> 00:27:22.000]  正在最危險的時候
[00:27:22.000 --> 00:27:24.000]  當中有一個救生員
[00:27:24.000 --> 00:27:26.000]  個個期望他跳下去救他
[00:27:26.000 --> 00:27:28.000]  他沒有做
[00:27:28.000 --> 00:27:30.000]  他什麼都沒有做
[00:27:30.000 --> 00:27:32.000]  那些人很生氣
[00:27:32.000 --> 00:27:34.000]  自己的朋友掉下河裡
[00:27:34.000 --> 00:27:36.000]  你也是救生員
[00:27:36.000 --> 00:27:38.000]  你都不去救他?
[00:27:38.000 --> 00:27:40.000]  他沒有動
[00:27:40.000 --> 00:27:42.000]  到這個人筋疲力倦
[00:27:42.000 --> 00:27:44.000]  就要沉的時候
[00:27:44.000 --> 00:27:47.000]  這個救生員馬上跳下河裡
[00:27:47.000 --> 00:27:50.000]  輕而易舉把他救出來
[00:27:50.000 --> 00:27:54.000]  這樣就完成了救贖的工作
[00:27:54.000 --> 00:27:56.000]  後來有人問他
[00:27:56.000 --> 00:28:00.000]  如果他還在掙扎
[00:28:00.000 --> 00:28:04.000]  以為自己還可以救自己
[00:28:04.000 --> 00:28:06.000]  我在這個時候救他
[00:28:06.000 --> 00:28:08.000]  結果都是兩個同歸於盡
[00:28:08.000 --> 00:28:10.000]  到他筋疲力倦
[00:28:10.000 --> 00:28:12.000]  知道自己軟弱無能
[00:28:12.000 --> 00:28:14.000]  他就聽聽話
[00:28:14.000 --> 00:28:18.000]  我就輕而易舉救他出來
[00:28:18.000 --> 00:28:20.000]  我們都是一樣
[00:28:20.000 --> 00:28:24.000]  如果我們沒有了一個謙卑的心
[00:28:24.000 --> 00:28:27.000]  看到自己自高自大
[00:28:27.000 --> 00:28:29.000]  不能夠自己救自己
[00:28:29.000 --> 00:28:31.000]  這樣的時候
[00:28:31.000 --> 00:28:33.000]  我們就像迦勒底人一樣
[00:28:33.000 --> 00:28:36.000]  不前不義而沉淪
[00:28:36.000 --> 00:28:39.000]  信那是完全倚靠
[00:28:39.000 --> 00:28:42.000]  信那是有一個信心
[00:28:42.000 --> 00:28:45.000]  知道上帝一定會實施
[00:28:45.000 --> 00:28:47.000]  他的拯救和審判
[00:28:47.000 --> 00:28:49.000]  所以保羅就告訴你
[00:28:49.000 --> 00:28:51.000]  如果你有了這個眼光
[00:28:51.000 --> 00:28:53.000]  我們行事為人會很不同
[00:28:53.000 --> 00:28:55.000]  所以保羅說我們行事為人
[00:28:55.000 --> 00:28:57.000]  不是憑眼見
[00:28:57.000 --> 00:28:59.000]  而是憑信心
[00:28:59.000 --> 00:29:02.000]  We walk by faith, not by sight
[00:29:02.000 --> 00:29:04.000]  弟兄姊妹
[00:29:04.000 --> 00:29:06.000]  我們世上只不過是一個客類
[00:29:06.000 --> 00:29:08.000]  是寄居
[00:29:08.000 --> 00:29:11.000]  這個疫症只不過告訴我們
[00:29:11.000 --> 00:29:13.000]  原來我們其實是很軟弱的
[00:29:13.000 --> 00:29:17.000]  一些看不到摸不到的病菌
[00:29:17.000 --> 00:29:19.000]  可能叫我們死於死命
[00:29:19.000 --> 00:29:21.000]  而且要這麼多人
[00:29:21.000 --> 00:29:24.000]  失去了自己的生命
[00:29:24.000 --> 00:29:26.000]  但我們有沒有想到
[00:29:26.000 --> 00:29:28.000]  我們世上只不過是客類呢?
[00:29:28.000 --> 00:29:30.000]  我們就像希伯來書的作者說
[00:29:30.000 --> 00:29:33.000]  我們是沒有一個更美好的家鄉
[00:29:33.000 --> 00:29:36.000]  就是上帝為我預備永生之道
[00:29:36.000 --> 00:29:38.000]  好 今天我們講到這裡
[00:29:38.000 --> 00:29:40.000]  下次再和大家講另外
[00:29:40.000 --> 00:29:42.000]  哈巴曲書的信息
[00:29:42.000 --> 00:29:44.000]  拜拜
[00:29:44.000 --> 00:29:46.000]  字幕:J Chong
[00:29:46.000 --> 00:29:48.000]  字幕:J Chong
[00:29:48.000 --> 00:29:50.000]  字幕:J Chong
[00:29:50.000 --> 00:29:52.000]  字幕:J Chong
[00:29:52.000 --> 00:29:54.000]  字幕:J Chong
[00:29:54.000 --> 00:29:57.000]  (字幕由 Amara.org 社群提供)

