
[00:00:00.000 --> 00:00:04.380]  各位大宇宙的主持人、各位朋友
[00:19:07.760 --> 00:19:09.760]  也不要有變質
[00:19:09.760 --> 00:19:17.200]  這樣的時候 教會對這個社會就有一定的影響
[00:19:17.200 --> 00:19:19.840]  我們不單是世上的鹽
[00:19:19.840 --> 00:19:23.920]  耶穌更加告訴你 我們是世上的光
[00:19:23.920 --> 00:19:27.120]  光的作用是什麼? 驅走黑暗
[00:19:27.120 --> 00:19:32.960]  明燈照亮 給人有方向 給人有安全感
[00:19:32.960 --> 00:19:34.880]  我不知道你有沒有試過
[00:19:34.880 --> 00:19:38.160]  在一個完全黑暗的世界裡面
[00:19:38.160 --> 00:19:42.080]  你可不可以想像在這個世界裡面一點光都沒有
[00:19:42.080 --> 00:19:45.760]  是非常恐怖的 身首不見五指
[00:19:45.760 --> 00:19:49.360]  前面你都不敢踏下去
[00:19:49.360 --> 00:19:52.240]  我記得有一次我坐電梯
[00:19:52.240 --> 00:19:55.600]  突然間在香港的電梯 突然間走的時候
[00:19:55.600 --> 00:20:00.400]  電梯停了 停了電 黑漆漆的
[00:20:00.400 --> 00:20:03.440]  多麼恐怖啊 很沒有安全感
[00:20:03.440 --> 00:20:06.240]  非常迷茫 毫無方向
[00:20:06.240 --> 00:20:09.040]  原來這個世界沒有神給我們的光
[00:20:09.040 --> 00:20:12.560]  就在一個黑暗裡面 神就是光
[00:20:12.560 --> 00:20:15.840]  我們就要將神的光反射出來
[00:20:15.840 --> 00:20:19.600]  否則這個世界就黑暗一片
[00:20:19.600 --> 00:20:23.280]  我們教會是不是一個明燈照亮呢?
[00:20:23.280 --> 00:20:25.440]  但怎樣可以照亮呢?
[00:20:25.440 --> 00:20:28.800]  耶穌就跟著說 你們是世上的光
[00:20:28.800 --> 00:20:31.920]  承造在身上是不能隱藏的
[00:20:31.920 --> 00:20:36.240]  人點燈不放在斗底下 放在燈台上
[00:20:36.240 --> 00:20:38.800]  就可以照亮一家的人
[00:20:38.800 --> 00:20:42.720]  沒有人將那個光放在角落
[00:20:42.720 --> 00:20:46.720]  放在床下底 完全都看不到
[00:20:46.720 --> 00:20:50.080]  光是要驅走黑暗的
[00:20:50.080 --> 00:20:54.080]  光是要滲透在黑暗裡面 它才發揮作用的
[00:20:54.080 --> 00:20:57.840]  同樣的 基督教是要滲透在黑暗當中
[00:20:57.840 --> 00:21:02.640]  滲透在社區當中 今天的基督徒
[00:21:02.640 --> 00:21:05.760]  我們甚麼東西都是跟基督徒走在一起
[00:21:05.760 --> 00:21:08.000]  吃飯也走在一起 做工也走在一起
[00:21:08.000 --> 00:21:11.920]  我們完全都不接觸那些非基督徒
[00:21:11.920 --> 00:21:13.680]  沒有非基督徒的朋友
[00:21:13.680 --> 00:21:15.680]  我們怎樣能夠叫他信主呢?
[00:21:15.680 --> 00:21:18.000]  我們怎樣能夠做光呢?
[00:21:18.000 --> 00:21:20.320]  我們只顧著我們自己很開心
[00:21:20.320 --> 00:21:23.600]  在教會我們可以一起唱詩
[00:21:23.600 --> 00:21:26.160]  一起讀聖經 很開心
[00:21:26.160 --> 00:21:29.200]  你很開心 但外面的人怎樣?
[00:21:29.200 --> 00:21:36.000]  我記得我們教會是有這些的
[00:21:36.000 --> 00:21:40.240]  因為唐人街有很多從中國來的移民
[00:21:40.240 --> 00:21:44.800]  他們英文不好 所以我們教會就開一些英文班
[00:21:44.800 --> 00:21:48.560]  去幫助他們 讓他們學會英文
[00:21:48.560 --> 00:21:51.360]  又可以讓他們書讀得好一點
[00:21:51.360 --> 00:21:55.040]  又可以適應在美國的環境
[00:21:55.040 --> 00:21:59.360]  但是這些從中國來的同學
[00:21:59.360 --> 00:22:01.760]  尤其是讀中學的那些
[00:22:01.760 --> 00:22:04.480]  他們很喜歡 很喜歡吸煙
[00:22:04.480 --> 00:22:07.200]  就在教會門口 教會裡面不准吸煙
[00:22:07.200 --> 00:22:10.240]  他們就在教會門口蹲著一起吸煙
[00:22:10.240 --> 00:22:12.320]  有時候哈哈笑
[00:22:12.320 --> 00:22:16.320]  隔壁的鄰舍看到這種情況就很不高興
[00:22:16.320 --> 00:22:19.680]  有一天就跟我說 牧師 牧師
[00:22:19.680 --> 00:22:24.960]  招了這些人在門口吸煙 吵得很厲害
[00:22:24.960 --> 00:22:28.400]  喂 不行啊 向我投訴
[00:22:28.400 --> 00:22:30.400]  我笑著跟他說
[00:22:30.400 --> 00:22:34.880]  我說 你想我將這些人關在教會裡面
[00:22:34.880 --> 00:22:37.920]  不去騷擾其它社區的人
[00:22:37.920 --> 00:22:42.400]  就說放他們 任由他們去社區 任由他們去玩
[00:22:42.400 --> 00:22:44.400]  那些鄰居突然間明白了
[00:22:44.400 --> 00:22:46.480]  哦哦哦 我明白了 我明白了
[00:22:46.480 --> 00:22:48.160]  你們好 你們做得好
[00:22:48.160 --> 00:22:51.680]  好啊 帶多些人來你們這班課
[00:22:51.680 --> 00:22:53.840]  問題就是這樣
[00:22:53.840 --> 00:22:58.880]  你想散播出去 要不就關在這裡
[00:22:58.880 --> 00:23:03.920]  問題就是教會是鹽就要散在這裡
[00:23:03.920 --> 00:23:06.080]  光就要照在黑暗裡
[00:23:06.080 --> 00:23:08.560]  這樣才能夠發揮作用
[00:23:08.560 --> 00:23:11.280]  如果我們一輩子都接觸不到基督徒
[00:23:11.280 --> 00:23:13.280]  一輩子都不跟非基督徒
[00:23:13.280 --> 00:23:16.480]  或者跟社區有來往 沒有接觸點
[00:23:16.480 --> 00:23:20.880]  那我們對他們是完全沒有影響力的
[00:23:20.880 --> 00:23:22.960]  所以耶穌就告訴你
[00:23:22.960 --> 00:23:25.760]  你要將你的好行為
[00:23:25.760 --> 00:23:28.480]  呈示在一些非信徒
[00:23:28.480 --> 00:23:30.880]  或者在這個社區當中
[00:23:30.880 --> 00:23:34.240]  讓人吸引人歸向主
[00:23:34.240 --> 00:23:37.680]  新華社報道會有見及此
[00:23:37.680 --> 00:23:39.520]  我們開始見到教會的時候
[00:23:39.520 --> 00:23:44.320]  覺得在唐人埠的需要是很大
[00:23:44.320 --> 00:23:47.760]  也可以有很多的接觸點
[00:23:47.760 --> 00:23:51.040]  所以我們有些補習班
[00:23:51.040 --> 00:23:54.800]  有些天南地北
[00:23:54.800 --> 00:23:59.840]  教一些所謂的運動
[00:23:59.840 --> 00:24:02.320]  或者是青年時光也好 或者什麼
[00:24:02.320 --> 00:24:09.280]  我們給一些接觸他們 服侍他們
[00:24:09.280 --> 00:24:12.640]  以致他們能夠有接觸到教會
[00:24:12.640 --> 00:24:14.640]  接觸到教會的時候
[00:24:14.640 --> 00:24:18.880]  我們就有機會將福音帶給他們
[00:24:18.880 --> 00:24:24.640]  還有教會是需要關懷這個社區
[00:24:24.640 --> 00:24:29.360]  我們有沒有想一下 透過不同的媒介
[00:24:29.360 --> 00:24:32.160]  不單單是靠四塊牆裡面
[00:24:32.160 --> 00:24:37.760]  透過探訪或者電台
[00:24:37.760 --> 00:24:41.520]  或者開一些入籍班
[00:24:41.520 --> 00:24:44.960]  或者諸如此類的去關懷這個社區
[00:24:44.960 --> 00:24:46.720]  關懷這個社會
[00:24:46.720 --> 00:24:51.680]  讓他們看到原來基督教是有很不同的
[00:24:51.680 --> 00:24:55.040]  我記得很久之前我在沙雲市報道會
[00:24:55.040 --> 00:24:57.440]  是搞一個入籍班
[00:24:57.440 --> 00:25:01.440]  有些同學就問我
[00:25:01.440 --> 00:25:04.800]  黎教會入籍班 挺好的
[00:25:04.800 --> 00:25:10.000]  是不是政府補助你很多錢
[00:25:10.000 --> 00:25:12.320]  去搞你的入籍班?
[00:25:12.320 --> 00:25:14.160]  我就跟他說
[00:25:14.160 --> 00:25:18.240]  我們沒有收政府任何費用、任何錢
[00:25:18.240 --> 00:25:20.240]  一個錢都沒有收到
[00:25:20.240 --> 00:25:23.280]  但是我們仍然保持著
[00:25:23.280 --> 00:25:26.240]  你來入籍班是完全免費的
[00:25:26.240 --> 00:25:28.480]  我們不會收你一毛錢的
[00:25:28.480 --> 00:25:31.520]  他覺得奇怪 哪裡有錢啊
[00:25:31.520 --> 00:25:35.200]  你登遊火納或者你被人教
[00:25:35.200 --> 00:25:37.200]  你都要有錢的
[00:25:37.200 --> 00:25:39.680]  我說是啊 是需要錢的
[00:25:39.680 --> 00:25:42.000]  不過有人給你出了
[00:25:42.000 --> 00:25:44.000]  誰給我們出了?
[00:25:44.000 --> 00:25:45.760]  教會的教友
[00:25:45.760 --> 00:25:47.520]  他覺得社區有這樣的需要
[00:25:47.520 --> 00:25:49.200]  所以開了一個入籍班
[00:25:49.200 --> 00:25:52.960]  能夠幫助一些特別是年紀大的人
[00:25:52.960 --> 00:25:57.360]  讓他們能夠考到入籍
[00:25:57.360 --> 00:25:59.680]  對他們來說是有很大的幫助
[00:25:59.680 --> 00:26:01.680]  所以我就開入籍班
[00:26:01.680 --> 00:26:05.920]  他突然間覺得原來是這樣
[00:26:05.920 --> 00:26:08.640]  我說是啊 你每一個人入籍
[00:26:08.640 --> 00:26:11.680]  入到籍其實是付上不少的費用的
[00:26:11.680 --> 00:26:14.880]  不過你不用付 是有人給你付了
[00:26:14.880 --> 00:26:17.680]  為什麼這幫人願意付上?
[00:26:17.680 --> 00:26:20.160]  因為他們信耶穌
[00:26:20.160 --> 00:26:23.680]  願意將愛 耶穌基督的愛
[00:26:23.680 --> 00:26:31.920]  是應用在這個侍奉上
[00:26:31.920 --> 00:26:35.680]  我們是世上的鹽 世上的鋼
[00:26:35.680 --> 00:26:39.680]  今天教會有沒有秉行這個使命?
[00:26:39.680 --> 00:26:43.680]  為了我們社區的人禱告、關懷
[00:26:43.680 --> 00:26:48.640]  以致我們能夠帶給他們一些盼望
[00:26:48.640 --> 00:26:51.840]  尤其是在今天的三藩市教會裏面
[00:26:51.840 --> 00:26:54.080]  我們更加是需要
[00:26:54.080 --> 00:26:58.560]  有好的行為 人家就看得出來
[00:26:58.560 --> 00:27:01.520]  我又記得我太太有一次
[00:27:01.520 --> 00:27:07.600]  幫一個移民來了美國幾年的一個朋友
[00:27:07.600 --> 00:27:10.160]  因為他因公受傷
[00:27:10.160 --> 00:27:16.240]  我太太義務幫他帶他去醫院看醫生
[00:27:16.240 --> 00:27:18.480]  並且幫他做翻譯
[00:27:18.480 --> 00:27:21.440]  誰知道在看醫生的時候
[00:27:21.440 --> 00:27:24.080]  這位朋友突然間哭了
[00:27:24.080 --> 00:27:26.240]  嚇得醫生一跳 以為他做了什麼事
[00:27:26.240 --> 00:27:28.080]  為什麼你哭啊哭
[00:27:28.080 --> 00:27:31.040]  這位仁兄就說
[00:27:31.040 --> 00:27:33.840]  我哭是因為我很感動
[00:27:33.840 --> 00:27:38.080]  其實我受了傷很久都不敢看醫生
[00:27:38.080 --> 00:27:41.680]  因為我不懂說話 也不知道怎麼做
[00:27:41.680 --> 00:27:46.160]  現在竟然有人載我來看醫生
[00:27:46.160 --> 00:27:49.760]  做我的翻譯 又關懷我
[00:27:49.760 --> 00:27:56.560]  我心裏面很感動 所以我流出眼淚
[00:27:56.560 --> 00:28:02.720]  真的 今天的教會怎麼可以做鋼做鹽
[00:28:02.720 --> 00:28:07.120]  如果我們不是像耶穌基督一樣
[00:28:07.120 --> 00:28:10.640]  將基督的愛帶給我們社區的人
[00:28:10.640 --> 00:28:15.200]  教會就是失去鹹味的鹽
[00:28:15.200 --> 00:28:22.160]  放在床底的鋼 毫無用處
[00:28:22.160 --> 00:28:24.720]  願神祝福我們的教會
[00:28:24.720 --> 00:28:29.920]  在三藩市的地區裏面能夠做鋼做鹽
[00:28:29.920 --> 00:28:31.920]  將來同心低頭 我都同祂說
[00:28:31.920 --> 00:28:33.920]  師父我們感謝你
[00:28:33.920 --> 00:28:37.520]  你寶貴的話語去挑戰我們
[00:28:37.520 --> 00:28:42.640]  讓我們的教會在今天的社會裏面
[00:28:42.640 --> 00:28:46.240]  在今天的唐人房裏面成為一個鋼和鹽
[00:28:46.240 --> 00:28:50.480]  帶給很多人的祝福 照亮很多人的人心
[00:28:50.480 --> 00:28:53.120]  求你帶領 幫助我們
[00:28:53.120 --> 00:28:55.120]  祈禱奉耶穌基督的名字 阿們
[00:28:55.120 --> 00:28:57.120]  阿們
[00:28:57.120 --> 00:28:59.120]  阿們
[00:28:59.120 --> 00:29:01.120]  阿們
[00:29:01.120 --> 00:29:03.120]  阿們
[00:29:03.120 --> 00:29:05.120]  阿們
[00:29:05.120 --> 00:29:07.120]  阿們
[00:29:07.120 --> 00:29:10.120]  (字幕由 Amara.org 社群提供)

