
[00:00:00.000 --> 00:00:06.440]  隨著2019年的結束 講完《羅馬書》
[00:20:44.460 --> 00:20:47.500]  人生總有某些光景我們覺得很燦爛的
[00:20:47.500 --> 00:20:50.540]  你問我21歲就不是很燦爛
[00:20:50.540 --> 00:20:53.340]  21歲我覺得自己就是一塊飯
[00:20:53.340 --> 00:20:55.820]  不過我覺得人生燦爛的光景
[00:20:55.820 --> 00:20:59.100]  反而就是40歲的時候
[00:20:59.100 --> 00:21:00.460]  為什麼那時候燦爛?
[00:21:00.460 --> 00:21:03.340]  因為那時候我有三個女兒在英國讀書那幾年
[00:21:03.340 --> 00:21:04.620]  我覺得很好玩的
[00:21:04.620 --> 00:21:07.660]  那時候我的女兒2003年去英國讀書
[00:21:07.660 --> 00:21:10.860]  那時候有三個女兒由6歲到3歲
[00:21:10.860 --> 00:21:11.980]  為什麼這麼好玩呢?
[00:21:11.980 --> 00:21:15.020]  因為你知道女孩子小時候
[00:21:15.020 --> 00:21:19.660]  6歲到3歲的女孩子覺得爸爸很偉大的
[00:21:19.660 --> 00:21:21.580]  一抱就抱起女兒
[00:21:21.580 --> 00:21:25.980]  覺得爸爸是全世界最偉大的人就是爸爸了
[00:21:25.980 --> 00:21:28.300]  當你的女兒去到13、14歲的時候
[00:21:28.300 --> 00:21:31.500]  就會覺得爸爸你這麼老土的
[00:21:31.500 --> 00:21:33.340]  但是3、4歲的時候不是的
[00:21:33.340 --> 00:21:35.740]  是眾女的英雄人物
[00:21:35.740 --> 00:21:38.940]  我做爸爸覺得挺過癮的
[00:21:38.940 --> 00:21:40.460]  在英國那幾年
[00:21:40.460 --> 00:21:43.980]  我要講故事有人聽我說故事
[00:21:43.980 --> 00:21:46.780]  總之那三年很偉大的
[00:21:46.780 --> 00:21:49.500]  我覺得那幾年是很開心的
[00:21:49.500 --> 00:21:52.380]  我記得當我2016年的時候
[00:21:52.380 --> 00:21:54.300]  我2006年離開英國
[00:21:54.300 --> 00:21:57.420]  2016年的時候開會有機會
[00:21:57.420 --> 00:21:59.100]  回到愛丁堡
[00:21:59.100 --> 00:22:03.580]  回到當年我和女兒一起住的學生宿舍那裡
[00:22:03.580 --> 00:22:06.060]  見到他們玩的草地
[00:22:06.060 --> 00:22:09.420]  見到當年他們爬上去的樹
[00:22:09.420 --> 00:22:12.460]  我這個爸爸不是很安全的
[00:22:12.460 --> 00:22:15.100]  女兒爬樹隨你喜歡爬到夠了
[00:22:15.100 --> 00:22:18.940]  不過掉下來的時候就不要哭那麼大聲
[00:22:18.940 --> 00:22:21.420]  找你媽媽抱你媽媽
[00:22:21.420 --> 00:22:24.700]  總之見到他們當年玩過的地方
[00:22:24.700 --> 00:22:27.340]  其實覺得簡直是有點心痛
[00:22:27.340 --> 00:22:31.500]  簡直覺得心體上有點痛的感覺
[00:22:31.500 --> 00:22:32.300]  為什麼呢?
[00:22:32.300 --> 00:22:35.980]  因為覺得一想起見到這個場景覺得
[00:22:35.980 --> 00:22:37.980]  大江東去 是不是?
[00:22:37.980 --> 00:22:41.580]  那個長恨歌叫什麼魚尾
[00:22:41.580 --> 00:22:44.940]  我忘記了 總之回想起那個園亭景色
[00:22:44.940 --> 00:22:47.820]  想起當年的那些溫馨鏡頭
[00:22:47.820 --> 00:22:50.380]  已經一去不復返了
[00:22:50.380 --> 00:22:53.340]  人生多無奈呢
[00:22:53.340 --> 00:22:55.900]  但是當然又告訴自己
[00:22:55.900 --> 00:22:58.220]  記住那三個女兒
[00:22:58.220 --> 00:23:01.660]  雖然她們小時候我就告訴自己
[00:23:01.660 --> 00:23:03.260]  This is daddy's girl
[00:23:03.260 --> 00:23:05.980]  就是爸爸的小女孩
[00:23:05.980 --> 00:23:08.540]  但是其實她不是屬於我的
[00:23:08.540 --> 00:23:11.500]  那三個女兒的命是她們自己的命
[00:23:11.500 --> 00:23:14.540]  她們屬於神的 但是她不是屬於我的
[00:23:14.540 --> 00:23:17.820]  她們能夠小時候我有這樣的福分
[00:23:17.820 --> 00:23:22.140]  能夠做她們的爸爸去照顧她們幾年
[00:23:22.140 --> 00:23:23.900]  這個我感恩
[00:23:23.900 --> 00:23:26.140]  但是我不是擁有那些時間
[00:23:26.140 --> 00:23:28.620]  時間不是我們能夠擁有的東西
[00:23:28.620 --> 00:23:30.140]  我們可以去享受
[00:23:30.140 --> 00:23:32.300]  但是我們不可以擁有這些東西
[00:23:32.300 --> 00:23:34.380]  我們生命中各種的祝福
[00:23:34.380 --> 00:23:37.260]  其實都是神給我們的禮物
[00:23:37.260 --> 00:23:39.340]  我們享受了就感恩
[00:23:39.340 --> 00:23:44.300]  但是全部的東西都不是我們拿得住的東西 是不是?
[00:23:44.300 --> 00:23:47.180]  我們人生就要學習
[00:23:47.180 --> 00:23:50.380]  無論風光多好 我們都要上路
[00:23:50.380 --> 00:23:52.460]  但是無論多困難也好
[00:23:52.460 --> 00:23:54.140]  其實這條路都能走得過的
[00:23:54.140 --> 00:23:57.020]  這些艱難的日子能夠走得過的
[00:23:57.020 --> 00:23:59.020]  總之我們要記住一件事
[00:23:59.020 --> 00:24:01.900]  就是我們不斷要上路
[00:24:01.900 --> 00:24:05.900]  人生每一個階段都有它美麗的東西
[00:24:05.900 --> 00:24:09.340]  最重要的是你不要放棄
[00:24:09.340 --> 00:24:12.140]  不斷地走就行了
[00:24:12.140 --> 00:24:18.220]  我講過我的老婆不是一個很喜歡行山的人
[00:24:18.220 --> 00:24:21.020]  不過她為了嫁給這個老公
[00:24:21.020 --> 00:24:25.900]  她都很信服她老公繼續行山
[00:24:25.900 --> 00:24:29.500]  其中一個很印象深刻的經驗
[00:24:29.500 --> 00:24:32.940]  其中一次印象深刻的行山經驗
[00:24:32.940 --> 00:24:34.940]  就是行大峽谷
[00:24:34.940 --> 00:24:36.380]  大家有沒有去行過?
[00:24:36.380 --> 00:24:38.620]  當然去行 美國的大峽谷
[00:24:38.620 --> 00:24:40.460]  我們走到谷底
[00:24:40.460 --> 00:24:45.420]  然後在一個綠洲的地方留了一天
[00:24:45.420 --> 00:24:48.940]  然後第三天就走回上山
[00:24:48.940 --> 00:24:51.100]  走回上大峽谷
[00:24:51.100 --> 00:24:55.100]  就要半夜三點鐘起床的
[00:24:55.100 --> 00:24:59.260]  因為大峽谷到12點中午就很熱了
[00:24:59.260 --> 00:25:04.780]  所以12點之前你要上到谷頂
[00:25:04.780 --> 00:25:06.780]  然後搭旅遊車走人
[00:25:06.780 --> 00:25:09.980]  所以你要半夜三點
[00:25:09.980 --> 00:25:12.220]  因為大概八個小時的旅程
[00:25:12.220 --> 00:25:16.060]  然後你才能走到山谷頂
[00:25:16.060 --> 00:25:20.460]  老婆通常不會走那麼多路
[00:25:20.460 --> 00:25:22.460]  所以我就跟老婆說
[00:25:22.460 --> 00:25:24.860]  不過你不用擔心
[00:25:24.860 --> 00:25:26.860]  最重要是行大峽谷
[00:25:26.860 --> 00:25:29.180]  第一不要走得太快
[00:25:29.180 --> 00:25:31.420]  走得快就會沒氣了
[00:25:31.420 --> 00:25:34.140]  所以保持constant pace
[00:25:34.140 --> 00:25:36.700]  就是一個固定的節奏
[00:25:36.700 --> 00:25:38.380]  但是又不要休息太多
[00:25:38.380 --> 00:25:42.380]  因為你每次坐下再起來都很累的
[00:25:42.380 --> 00:25:44.860]  所以你休息都是站著
[00:25:44.860 --> 00:25:47.900]  一會兒五分鐘、十分鐘
[00:25:47.900 --> 00:25:49.900]  你又再上路了
[00:25:49.900 --> 00:25:51.580]  所以就不用怕的
[00:25:51.580 --> 00:25:54.140]  總之你保持這個節奏
[00:25:54.140 --> 00:25:56.780]  就是又不要快又不要慢
[00:25:56.780 --> 00:25:59.260]  你就能走到山頂了
[00:25:59.260 --> 00:26:02.700]  八個小時結果就能走到大峽谷了
[00:26:02.700 --> 00:26:04.380]  所以其實我覺得
[00:26:04.380 --> 00:26:05.260]  不過我找不到
[00:26:05.260 --> 00:26:07.340]  應該買一張T恤送給我老婆
[00:26:07.340 --> 00:26:10.380]  就是I climb Grand Canyon
[00:26:10.380 --> 00:26:12.220]  給我老婆穿著
[00:26:12.220 --> 00:26:14.220]  穿著在那裡威風一下
[00:26:14.220 --> 00:26:15.980]  其實我覺得說這個故事
[00:26:15.980 --> 00:26:17.180]  人生都是這樣的
[00:26:17.180 --> 00:26:18.700]  人生是走路的
[00:26:18.700 --> 00:26:21.740]  開心的時候又不要停在那裡
[00:26:21.740 --> 00:26:23.740]  不開心的時候又不要怕
[00:26:23.740 --> 00:26:27.180]  總之你保持一個固定的pace
[00:26:27.180 --> 00:26:31.500]  所謂你人生固定的節奏
[00:26:31.500 --> 00:26:33.500]  日子開心又會過
[00:26:33.500 --> 00:26:34.940]  不開心又會過
[00:26:34.940 --> 00:26:37.020]  總之你相信靠著耶和華
[00:26:37.020 --> 00:26:38.620]  一步一步走下去
[00:26:38.620 --> 00:26:42.700]  每一步你都會見到神的新的因典
[00:26:42.700 --> 00:26:44.060]  過去2019年
[00:26:44.060 --> 00:26:45.980]  不知道大家有甚麼感受
[00:26:45.980 --> 00:26:48.540]  見到可能有些很心痛的東西
[00:26:48.540 --> 00:26:51.420]  但也是時候讓我們想一下
[00:26:51.420 --> 00:26:55.420]  在這些所謂不是很開心的場景
[00:26:55.420 --> 00:26:58.780]  又讓我們見到甚麼因典呢?
[00:26:58.780 --> 00:27:01.500]  比如對我個人來說
[00:27:01.500 --> 00:27:05.180]  過去半年見到很多不開心的場景
[00:27:05.180 --> 00:27:07.980]  但我又見到我們一批的牧者
[00:27:07.980 --> 00:27:09.740]  我和其他的牧者
[00:27:09.740 --> 00:27:14.540]  為了香港的公義和和平也好
[00:27:14.540 --> 00:27:18.220]  關心一起搞一些聯署
[00:27:18.220 --> 00:27:22.860]  搞一些一起去中環的一些的統告會
[00:27:22.860 --> 00:27:26.140]  這些事情如果不是過去半年的事情
[00:27:26.140 --> 00:27:29.500]  我又不會有機會和這些牧者一起同行
[00:27:29.500 --> 00:27:30.700]  大家都很忙
[00:27:30.700 --> 00:27:32.940]  不會無緣無故走在一起
[00:27:32.940 --> 00:27:37.100]  但我是很珍惜這些與其他牧者同行的機會
[00:27:37.100 --> 00:27:39.500]  我就覺得過去半年的路
[00:27:39.500 --> 00:27:42.220]  雖然有很多難走的路
[00:27:42.220 --> 00:27:45.660]  但是有很多同心的人一起走
[00:27:45.660 --> 00:27:48.860]  這些就是耶和華給我的幫助
[00:27:48.860 --> 00:27:52.700]  所以2019年希望我們回顧的時候
[00:27:52.700 --> 00:27:56.460]  不要讓我們著眼在那些困難身上
[00:27:56.460 --> 00:27:59.740]  反而讓我們著眼在困難之中
[00:27:59.740 --> 00:28:02.940]  神給了甚麼幫助我們呢?
[00:28:02.940 --> 00:28:06.780]  好了 我們離開這個行山的比喻
[00:28:06.780 --> 00:28:08.540]  繼續去講耶和華
[00:28:08.540 --> 00:28:13.820]  接著的著眼點就在於幫助我們的耶和華
[00:28:13.820 --> 00:28:16.220]  由山去到耶和華
[00:28:16.220 --> 00:28:19.100]  幫助我們的耶和華又是怎樣的呢?
[00:28:19.100 --> 00:28:21.180]  第三、第四節就形容
[00:28:21.180 --> 00:28:24.220]  耶和華其中一個特色就是不會睡覺的
[00:28:24.220 --> 00:28:27.420]  「他必不叫你的腳搖動
[00:28:27.420 --> 00:28:29.660]  保護你的必不打頓
[00:28:29.660 --> 00:28:34.380]  保護以色列的也不打頓也不睡覺」
[00:28:34.380 --> 00:28:37.980]  這裡就說到神是不會睡覺
[00:28:37.980 --> 00:28:41.980]  或者不會打頓
[00:28:41.980 --> 00:28:44.700]  我們今天來說有一點奇怪的
[00:28:44.700 --> 00:28:48.700]  因為第一我們不會想耶和華睡覺
[00:28:48.700 --> 00:28:51.420]  第二就算是那些民間宗教的人
[00:28:51.420 --> 00:28:55.660]  都不會想王大仙會不會睡覺的呢?
[00:28:55.660 --> 00:28:58.940]  我想一般人不會去想這些問題
[00:28:58.940 --> 00:29:04.300]  不過你要記住在古代的近東文化裏面
[00:29:04.300 --> 00:29:07.020]  那些神明是真的會睡覺的
[00:29:07.020 --> 00:29:09.020]  因為他們會累的
[00:29:09.020 --> 00:29:11.660]  古代那些神明會打架的
[00:29:11.660 --> 00:29:14.700]  我經常說如果你要明白
[00:29:14.700 --> 00:29:18.620]  近東的人怎樣去看甚麼叫做神呢?
[00:29:18.620 --> 00:29:22.700]  你應該看一下這個復仇者聯盟
[00:29:22.700 --> 00:29:25.580]  那些superhero、超級英雄
[00:29:25.580 --> 00:29:28.220]  就有點像古代的神明
[00:29:28.220 --> 00:29:29.660]  換句話來說
[00:29:29.660 --> 00:29:32.940]  他們可能會飛 他們可能有超能能力
[00:29:32.940 --> 00:29:37.180]  好像那個Thor 你知道有其中一個就是女神
[00:29:37.180 --> 00:29:40.300]  她可以走雷閃電
[00:29:40.300 --> 00:29:42.620]  不過她的能力是有限制的
[00:29:42.620 --> 00:29:49.740]  所以這個法諾斯就可以打扁那個Thor
[00:29:49.740 --> 00:29:51.740]  即是神是會死的
[00:29:51.740 --> 00:29:54.540]  一個神可以殺到第二個神
[00:29:54.540 --> 00:29:57.660]  所以古代的神明一來他真的會累的
[00:29:57.660 --> 00:29:59.580]  打完仗他要休息的
[00:29:59.580 --> 00:30:01.580]  要去睡覺的
[00:30:01.580 --> 00:30:04.540]  二來為甚麼那些神明會睡覺呢?
[00:30:04.540 --> 00:30:07.980]  因為他們有時覺得那些人太煩了
[00:30:07.980 --> 00:30:11.740]  近東有些所謂的epic poem
[00:30:11.740 --> 00:30:13.260]  有些詩是真的會這樣說的
[00:30:13.260 --> 00:30:18.700]  就是那些神覺得那些人經常要這樣要那樣煩著他們
[00:30:18.700 --> 00:30:23.340]  於是那個神煩得太多就去睡覺就算了
[00:30:23.340 --> 00:30:25.340]  免得理睬你
[00:30:25.340 --> 00:30:28.460]  有時夫妻都是這樣嗎?
[00:30:28.460 --> 00:30:31.420]  老婆煩你太多你就走進房間
[00:30:31.420 --> 00:30:34.540]  蓋上被子 翻個頭睡覺就算了
[00:30:34.540 --> 00:30:38.300]  古代的神明都會這樣做的 近東的神
[00:30:38.300 --> 00:30:43.260]  有時想想其實車公不知道會不會這樣做呢?
[00:30:43.260 --> 00:30:46.940]  每個年初三都去車公廟轉他的輪子
[00:30:46.940 --> 00:30:49.500]  他會不會覺得很煩呢?
[00:30:49.500 --> 00:30:53.020]  這麼多人去轉他 這麼多許願
[00:30:53.020 --> 00:30:54.860]  不過無論如何
[00:30:54.860 --> 00:30:59.660]  耶和華 詩人強調耶和華不會這樣做
[00:30:59.660 --> 00:31:02.860]  不僅他不會睡覺 這是講他的能力
[00:31:02.860 --> 00:31:09.260]  其實也是強調耶和華不會將他的眼轉移離開我們
[00:31:09.260 --> 00:31:12.700]  你可以想像 即使耶和華不睡覺
[00:31:12.700 --> 00:31:15.340]  假如耶和華很喜歡打遊戲的話
[00:31:15.340 --> 00:31:18.620]  那也很慘的 他只顧著打遊戲 免得理睬我們
[00:31:18.620 --> 00:31:21.820]  原來這個耶和華又不睡覺又不打遊戲的
[00:31:21.820 --> 00:31:25.820]  因為他無時無刻都看著我們
[00:31:25.820 --> 00:31:28.220]  幸好耶和華是這樣的
[00:31:28.220 --> 00:31:30.700]  幸好耶和華不是像我
[00:31:30.700 --> 00:31:34.540]  如果像我就糟糕了 因為好像比如這樣說
[00:31:34.540 --> 00:31:37.340]  我這個人容易不耐煩的
[00:31:37.340 --> 00:31:41.260]  所以我追求我老婆的時候
[00:31:41.260 --> 00:31:45.100]  其中一樣追求她的方法就是她的電腦不行
[00:31:45.100 --> 00:31:47.260]  我就英雄救美
[00:31:47.260 --> 00:31:51.660]  幫助她怎樣用電腦程式打好她的履歷
[00:31:51.660 --> 00:31:53.180]  很偉大 是不是?
[00:31:53.180 --> 00:31:55.420]  不過當然追求到這個美女之後
[00:31:55.420 --> 00:31:57.660]  就會發覺很煩的 是不是?
[00:31:57.660 --> 00:32:00.060]  女孩子追求到之後就很煩的
[00:32:00.060 --> 00:32:04.940]  於是我的老婆經常電話都搞不定
[00:32:04.940 --> 00:32:08.860]  電郵、WhatsApp 還有現在的社交媒體很煩的
[00:32:08.860 --> 00:32:15.020]  又有Instagram、WeChat、WhatsApp
[00:32:15.020 --> 00:32:17.500]  有時不知道什麼送給你的
[00:32:17.500 --> 00:32:20.860]  我老婆經常都搞不定 到底那些東西從哪裡來的呢?
[00:32:20.860 --> 00:32:24.220]  找不到她電話的東西 就找我
[00:32:24.220 --> 00:32:28.300]  通常她再問兩句我就開始煩了
[00:32:28.300 --> 00:32:32.620]  接著我老婆就說我是不是很煩你呢?
[00:32:32.620 --> 00:32:34.620]  我就當然說不是
[00:32:34.620 --> 00:32:36.620]  不過心裏面就說是啦
[00:32:36.620 --> 00:32:38.620]  嘴巴都要說不是的
[00:32:38.620 --> 00:32:41.420]  不過幸好耶和華不是這樣的
[00:32:41.420 --> 00:32:44.780]  無論我們對她有多少的要求
[00:32:44.780 --> 00:32:47.580]  或者幾十歲的要求 所謂
[00:32:47.580 --> 00:32:49.820]  耶和華都不會覺得煩的
[00:32:49.820 --> 00:32:53.980]  她不會走去睡覺 蓋著頭不理我們
[00:32:53.980 --> 00:32:58.380]  無論我們對她的要求是大是小 是多是少
[00:32:58.380 --> 00:33:01.980]  耶和華的眼目常看著我們
[00:33:01.980 --> 00:33:04.300]  所以我們就可以安全
[00:33:04.300 --> 00:33:06.060]  所以我們就可以
[00:33:06.060 --> 00:33:08.780]  任何時候都可以去到耶和華面前
[00:33:08.780 --> 00:33:11.180]  將我們的需要告訴她的
[00:33:11.180 --> 00:33:13.820]  OK 接著第三部分
[00:33:13.820 --> 00:33:16.300]  詩的第三部分第五第六節
[00:33:16.300 --> 00:33:19.420]  其實就是強調耶和華的能力的 OK
[00:33:19.420 --> 00:33:22.300]  保護你的耶和華在你右邊任被你
[00:33:22.300 --> 00:33:25.180]  為甚麼是右邊?因為右邊是代表能力
[00:33:25.180 --> 00:33:28.620]  所以它用它的大能來去任被你
[00:33:28.620 --> 00:33:30.620]  它的能力大到怎樣呢?
[00:33:30.620 --> 00:33:32.060]  第六節就解釋了
[00:33:32.060 --> 00:33:36.140]  白日太陽必不傷你 夜間月亮必不害你
[00:33:36.140 --> 00:33:39.500]  也是啦 從我們今天的文化
[00:33:39.500 --> 00:33:42.380]  我們就覺得有點奇怪的 OK
[00:33:42.380 --> 00:33:44.860]  我們很少跟人說你出街小心
[00:33:44.860 --> 00:33:46.620]  接著太陽刺到你
[00:33:46.620 --> 00:33:48.140]  或者你走街小心
[00:33:48.140 --> 00:33:51.180]  接著月亮掟東西下來壓到你
[00:33:51.180 --> 00:33:53.180]  我們不會這樣說的
[00:33:53.180 --> 00:33:56.620]  不過你要明白在近東的文化裏面
[00:33:56.620 --> 00:34:00.060]  太陽、月亮和那些星體
[00:34:00.060 --> 00:34:01.820]  所有天空的星體
[00:34:01.820 --> 00:34:04.220]  其實是代表一種力量
[00:34:04.220 --> 00:34:08.060]  代表冥冥之中或者這個世界之中
[00:34:08.060 --> 00:34:12.780]  一種影響操控我們生命的力量
[00:34:12.780 --> 00:34:14.860]  如果用中國人的說法
[00:34:14.860 --> 00:34:17.740]  這些就類似風水或者氣
[00:34:17.740 --> 00:34:19.980]  氣數等等的東西
[00:34:19.980 --> 00:34:23.020]  所以譬如大家如果有好奇
[00:34:23.020 --> 00:34:25.900]  都知道有星座這件事 是不是?
[00:34:25.900 --> 00:34:27.500]  西洋有西洋星座
[00:34:27.500 --> 00:34:29.340]  中國人有中國人星座
[00:34:29.340 --> 00:34:31.260]  根據這個西方的星座
[00:34:31.260 --> 00:34:33.740]  我是屬於這個山羊座的
[00:34:33.740 --> 00:34:36.620]  因為我12月底出生是山羊座
[00:34:36.620 --> 00:34:38.780]  所以好像一隻山羊這樣
[00:34:38.780 --> 00:34:40.780]  衝來衝去的這樣
[00:34:40.780 --> 00:34:43.020]  不過根據中國人的星座
[00:34:43.020 --> 00:34:44.860]  就是中國人的星相學
[00:34:44.860 --> 00:34:46.860]  我是兔年出生的
[00:34:46.860 --> 00:34:50.220]  我應該好像一隻兔子一樣很純良的
[00:34:50.220 --> 00:34:54.060]  到底我像山羊還是像兔子呢?
[00:34:54.060 --> 00:34:55.820]  你去決定了
[00:34:55.820 --> 00:34:58.940]  總之就是說無論東西方都是說
[00:34:58.940 --> 00:35:04.060]  我們的命運就受很多這些星相所操控的
[00:35:04.060 --> 00:35:07.500]  所以中國古代就有紫微斗數
[00:35:07.500 --> 00:35:10.380]  其實都是來自這個星相的運動
[00:35:10.380 --> 00:35:13.980]  去預測我們的命運的紫微斗數
[00:35:13.980 --> 00:35:17.180]  當然西方也有西方的另一種的
[00:35:17.180 --> 00:35:19.980]  研究星相的學問
[00:35:19.980 --> 00:35:22.780]  所以在近東的社會
[00:35:22.780 --> 00:35:25.740]  或者甚至今天的中國很多的香港人
[00:35:25.740 --> 00:35:30.140]  都是對很多的命運覺得很多的禁忌的
[00:35:30.140 --> 00:35:33.020]  所以於是中國人不同結婚
[00:35:33.020 --> 00:35:35.660]  就要看這個通勝的
[00:35:35.660 --> 00:35:37.020]  就要看通勝的
[00:35:37.020 --> 00:35:39.820]  揭開那天「乜不宜乜」
[00:35:39.820 --> 00:35:41.900]  搬家又要「宜搬家」
[00:35:41.900 --> 00:35:44.220]  那天尺口吵架的
[00:35:44.220 --> 00:35:45.580]  那天不要結婚了
[00:35:45.580 --> 00:35:48.540]  不然你結了婚以後就整天和老婆吵架了
[00:35:48.540 --> 00:35:51.740]  很多的東西操控我們的命運
[00:35:51.740 --> 00:35:54.140]  看風水
[00:35:54.140 --> 00:35:58.300]  我的窗口對著對面的房子的角位
[00:35:58.300 --> 00:35:59.500]  那就麻煩了
[00:35:59.500 --> 00:36:02.700]  因為那個角位好像一把刀這樣斬過來
[00:36:02.700 --> 00:36:04.940]  所以要掛一個八卦鏡
[00:36:04.940 --> 00:36:08.060]  將那些刀彈過去先刺他們
[00:36:08.060 --> 00:36:10.860]  香港人都很多這些東西
[00:36:10.860 --> 00:36:12.860]  所以又要拜太歲
[00:36:12.860 --> 00:36:15.660]  不知道你有沒有朋友走去拜太歲的
[00:36:15.660 --> 00:36:17.660]  因為根據太歲理論
[00:36:17.660 --> 00:36:20.300]  比如我是套年
[00:36:20.300 --> 00:36:23.900]  套年的人今年就一定有幾個太歲生我的氣
[00:36:23.900 --> 00:36:25.580]  其實不知道為甚麼他生我的氣
[00:36:25.580 --> 00:36:30.140]  總之每年有不同的太歲會生我的氣
[00:36:30.140 --> 00:36:34.860]  所以我過年的時候就要去黃大仙的太歲廟
[00:36:34.860 --> 00:36:39.180]  大家知不知道黃大仙廟下面有個太歲殿
[00:36:39.180 --> 00:36:43.820]  可以去太歲殿那裡給一些禮物給太歲
[00:36:43.820 --> 00:36:46.300]  基本上說你們幾個雖然生我的氣
[00:36:46.300 --> 00:36:48.540]  不過我現在送了一些禮物給你
[00:36:48.540 --> 00:36:50.060]  麻煩你不要搞我了
[00:36:50.060 --> 00:36:53.100]  太歲就是這些東西
[00:36:53.100 --> 00:36:54.860]  基督徒就最好了
[00:36:54.860 --> 00:36:56.860]  你不用憂慮這些東西
[00:36:56.860 --> 00:36:58.860]  基督徒百無禁忌
[00:36:58.860 --> 00:36:59.660]  為甚麼呢?
[00:36:59.660 --> 00:37:03.980]  因為神的力量大過這些太陽、月亮、太歲
[00:37:03.980 --> 00:37:05.980]  甚麼他都大過
[00:37:05.980 --> 00:37:08.380]  我們只要耶和華
[00:37:08.380 --> 00:37:11.420]  如果不是耶和華容許的話
[00:37:11.420 --> 00:37:14.940]  耶穌說一根頭髮也不會掉下來
[00:37:14.940 --> 00:37:17.340]  所以我們不用擔心這些東西
[00:37:17.340 --> 00:37:18.460]  不用憂慮
[00:37:18.460 --> 00:37:19.900]  如果你要結婚的話
[00:37:19.900 --> 00:37:21.820]  總之有教堂那天有空
[00:37:21.820 --> 00:37:24.620]  有陳牧師有空就行了
[00:37:24.620 --> 00:37:26.860]  不用看通勝的
[00:37:26.860 --> 00:37:30.060]  有空間就能結婚了
[00:37:30.060 --> 00:37:34.700]  於是乎作者強調我們走人生的路程
[00:37:34.700 --> 00:37:38.540]  我們不需要怕一些所謂靈界的力量
[00:37:38.540 --> 00:37:40.860]  一些我們看不到的力量
[00:37:40.860 --> 00:37:43.500]  在我們看不到的情況下
[00:37:43.500 --> 00:37:45.020]  摧毀我們的生命
[00:37:45.020 --> 00:37:47.020]  攻擊我們、綑綁我們
[00:37:47.020 --> 00:37:49.420]  最後很快的詩人就說
[00:37:49.420 --> 00:37:52.940]  因為我們既然知道耶和華時刻看顧
[00:37:52.940 --> 00:37:57.660]  我們又知道耶和華保護我們的能力這麼大的時候
[00:37:57.660 --> 00:37:59.340]  所以七八節總結
[00:37:59.340 --> 00:38:02.620]  耶和華要保護你免受一切的災害
[00:38:02.620 --> 00:38:05.180]  祂要保護你的性命
[00:38:05.180 --> 00:38:08.380]  記住免受一切的災害
[00:38:08.380 --> 00:38:10.780]  不是說你開車
[00:38:10.780 --> 00:38:13.020]  每盞紅綠燈都會綠燈的
[00:38:13.020 --> 00:38:15.420]  也不是說山竹吹到來
[00:38:15.420 --> 00:38:18.620]  你的窗一定不會被風吹爛的
[00:38:18.620 --> 00:38:19.740]  不是這個意思
[00:38:19.740 --> 00:38:22.540]  更加不是叫你做一些危險的事情
[00:38:22.540 --> 00:38:25.180]  看到馬路明明有很多車飛來飛去
[00:38:25.180 --> 00:38:27.260]  你就故意走出去過馬路
[00:38:27.260 --> 00:38:29.500]  因為耶和華會保護我的
[00:38:29.500 --> 00:38:31.500]  不是的 你走出去會被車撞死的
[00:38:31.500 --> 00:38:33.740]  其實一樣 和一般人一樣
[00:38:33.740 --> 00:38:36.300]  這個災害這個字其實
[00:38:36.300 --> 00:38:41.020]  另一個意思就是可以逆著一些邪惡的事情
[00:38:41.020 --> 00:38:43.740]  其實這裡免受一切的災害
[00:38:43.740 --> 00:38:48.460]  就是我們會免受一切邪惡的力量的攻擊
[00:38:48.460 --> 00:38:51.580]  祂會保住我們的性命
[00:38:51.580 --> 00:38:56.940]  這個性命不單止指我們的肉體的生命
[00:38:56.940 --> 00:38:58.540]  好像耶穌所說
[00:38:58.540 --> 00:39:02.940]  除非耶和華允許一條頭髮也不會掉下來
[00:39:02.940 --> 00:39:07.900]  這個性命更加指我們在神裡面的永生
[00:39:07.900 --> 00:39:09.820]  耶和華會保護我們的
[00:39:09.820 --> 00:39:12.300]  無論我們去到甚麼光景
[00:39:12.300 --> 00:39:15.500]  一切邪惡的力量都不會
[00:39:15.500 --> 00:39:18.780]  叫我們可以以耶穌的愛隔絕
[00:39:18.780 --> 00:39:20.780]  好像保羅所說
[00:39:20.780 --> 00:39:22.700]  我想這個才是人生
[00:39:22.700 --> 00:39:25.580]  應該是我們最大的安慰 是不是?
[00:39:25.580 --> 00:39:31.340]  有些人說 就是第一、二堂的主席說的
[00:39:31.340 --> 00:39:36.460]  有些人說 香港過去經歷了半年的混亂
[00:39:36.460 --> 00:39:38.540]  好像從來沒有經歷過的
[00:39:38.540 --> 00:39:39.860]  有些老一輩的
[00:39:39.860 --> 00:39:43.900]  他覺得六、七年都沒有現在香港過去半年那麼亂
[00:39:43.900 --> 00:39:46.940]  不知道是不是 我沒有經歷過六、七年的暴動
[00:39:46.940 --> 00:39:50.220]  那時六、七年的時候 我四歲
[00:39:50.220 --> 00:39:52.140]  所以不知道發生甚麼事
[00:39:52.140 --> 00:39:54.700]  不過我們要相信一件事 是不是?
[00:39:54.700 --> 00:39:57.900]  無論香港社會多亂都好
[00:39:57.900 --> 00:39:59.420]  它會保護我們
