
[00:00:00.000 --> 00:00:10.000]  我們一直在說土告的系列,今天想跟大家說一個很重要的課題,土語辯。
[00:25:29.000 --> 00:25:32.000]  我們在哪裡看到上帝的旨意?
[00:25:34.000 --> 00:25:37.000]  在神的話語裡面,在聖經的話語裡面,
[00:25:37.000 --> 00:25:43.000]  保羅的祈禱就叫這班哥羅西的信徒,
[00:25:43.000 --> 00:25:45.000]  是能夠知道聖經的話語,
[00:25:45.000 --> 00:25:48.000]  上帝的話語,能夠知道上帝要求是什麼東西,
[00:25:48.000 --> 00:25:51.000]  今天我們的禱告也是神,
[00:25:51.000 --> 00:25:53.000]  求你讓我們知道在神的話語裡面,
[00:25:53.000 --> 00:25:54.000]  你叫我做什麼?
[00:25:54.000 --> 00:25:56.000]  我怎樣做一個丈夫?
[00:25:56.000 --> 00:25:58.000]  我怎樣做一個教會的會友?
[00:25:58.000 --> 00:25:59.000]  我怎樣來禮拜堂?
[00:25:59.000 --> 00:26:01.000]  我怎樣去對著我的敵人?
[00:26:01.000 --> 00:26:03.000]  我怎樣對著我的上司?
[00:26:03.000 --> 00:26:07.000]  聖經有說,你要愛你的仇敵,
[00:26:07.000 --> 00:26:08.000]  你要愛你的太太,
[00:26:08.000 --> 00:26:11.000]  如基督愛教會,為教會捨己,
[00:26:11.000 --> 00:26:14.000]  聖經裡面教導我們怎樣去敬前來到禮拜堂,
[00:26:14.000 --> 00:26:16.000]  怎樣去學習安靜的功夫,
[00:26:16.000 --> 00:26:19.000]  只不過我們聽不到,我們看不到,
[00:26:19.000 --> 00:26:23.000]  我們每天用多少時間去聽TVB說話,
[00:26:23.000 --> 00:26:26.000]  還是聽上帝在聖經裡面說話?
[00:26:26.000 --> 00:26:28.000]  我們只是聽人的聲音,
[00:26:28.000 --> 00:26:30.000]  於是我們對人的聲音就很敏感,
[00:26:30.000 --> 00:26:33.000]  但對上帝的聲音卻很不敏感,
[00:26:33.000 --> 00:26:35.000]  這就是我們的問題,
[00:26:35.000 --> 00:26:37.000]  如果我們對人的聲音很敏感的時候,
[00:26:37.000 --> 00:26:38.000]  自然你就會生氣,
[00:26:38.000 --> 00:26:39.000]  自然你就會害怕,
[00:26:39.000 --> 00:26:41.000]  自然你就會憂慮,
[00:26:41.000 --> 00:26:43.000]  自然你就會有很多惆悵,
[00:26:43.000 --> 00:26:46.000]  但如果你肯對上帝的聲音多些敏感的時候,
[00:26:46.000 --> 00:26:49.000]  你就會知道什麼叫平安、給羅,
[00:26:49.000 --> 00:26:51.000]  第一件事上帝叫我們做的,
[00:26:51.000 --> 00:26:54.000]  是要知道他在神的話語裡面,
[00:26:54.000 --> 00:26:56.000]  只為明白聖經的真理是什麼,
[00:26:56.000 --> 00:26:59.000]  為什麼在教會裡面這麼重視我們要讀聖經,
[00:26:59.000 --> 00:27:01.000]  為什麼這麼重視要上主的學,
[00:27:01.000 --> 00:27:04.000]  為什麼這麼重視回家每天要靈修,
[00:27:04.000 --> 00:27:06.000]  為什麼要讀聖經,
[00:27:06.000 --> 00:27:07.000]  保羅告訴你,
[00:27:07.000 --> 00:27:10.000]  如果我們想知道上帝的旨意的時候,
[00:27:10.000 --> 00:27:12.000]  我們一定要有智慧明白聖經的道理,
[00:27:12.000 --> 00:27:14.000]  但不夠,還有第二件事,
[00:27:14.000 --> 00:27:15.000]  第二件事是什麼?
[00:27:15.000 --> 00:27:16.000]  悟性,
[00:27:16.000 --> 00:27:18.000]  悟性這個字很有趣,
[00:27:18.000 --> 00:27:20.000]  在希臘文這個字叫summasis,
[00:27:20.000 --> 00:27:22.000]  這個字是一個很有趣的字,
[00:27:22.000 --> 00:27:26.000]  不只是念口黃的將上帝的話語說出來,
[00:27:26.000 --> 00:27:30.000]  我記得很久以前有個老牧師說過,
[00:27:30.000 --> 00:27:33.000]  有個人聽聖經說要傳福音,
[00:27:33.000 --> 00:27:36.000]  於是他就一路跟人打麻將,
[00:27:36.000 --> 00:27:41.000]  我說禮拜堂下次有個報道會,
[00:27:41.000 --> 00:27:44.000]  一路打,
[00:27:44.000 --> 00:27:45.000]  砰,
[00:27:45.000 --> 00:27:46.000]  是詐糊來的,
[00:27:46.000 --> 00:27:51.000]  summasis這個字是什麼?
[00:27:51.000 --> 00:27:55.000]  summasis不只是知道一些道理這麼簡單,
[00:27:55.000 --> 00:28:00.000]  是知道怎樣將上帝的話語活用在你的生活裡面,
[00:28:00.000 --> 00:28:02.000]  我們需要悟性,
[00:28:02.000 --> 00:28:06.000]  讀聖經我們不單只是一些神學理論,
[00:28:06.000 --> 00:28:09.000]  更加是實際生活上一些應用,
[00:28:09.000 --> 00:28:12.000]  今天我們講課裡面講聖經,
[00:28:12.000 --> 00:28:14.000]  不是一本的識經書,
[00:28:14.000 --> 00:28:20.000]  究竟神的話語和你和我在今天的香港這個年代生活是什麼意思?
[00:28:20.000 --> 00:28:23.000]  這個就是叫做悟性,
[00:28:23.000 --> 00:28:26.000]  我們求神給我們兩樣東西,
[00:28:26.000 --> 00:28:28.000]  智慧,悟性,
[00:28:28.000 --> 00:28:31.000]  以致我們滿心知道上帝的旨意,
[00:28:31.000 --> 00:28:33.000]  更生改變,
[00:28:33.000 --> 00:28:36.000]  不單只是明白神的旨意,
[00:28:36.000 --> 00:28:39.000]  很重要,明白上帝的旨意的時候很重要,
[00:28:39.000 --> 00:28:41.000]  因為夢察察不知道怎樣做,
[00:28:41.000 --> 00:28:43.000]  上帝應不應該叫我怎樣做呢?
[00:28:43.000 --> 00:28:46.000]  應不應該亂來,婚姻裡面亂來呢?
[00:28:46.000 --> 00:28:47.000]  性裡面亂來呢?
[00:28:47.000 --> 00:28:48.000]  應不應該找姨母?
[00:28:48.000 --> 00:28:49.000]  聖經講得很清楚,
[00:28:49.000 --> 00:28:51.000]  上帝的旨意叫我找姨母,
[00:28:51.000 --> 00:28:53.000]  因為她剛剛在門口等我,
[00:28:53.000 --> 00:28:54.000]  這個機會來,
[00:28:54.000 --> 00:28:55.000]  是不是呢?
[00:28:55.000 --> 00:28:57.000]  絕對不是,
[00:28:57.000 --> 00:29:02.000]  有很多信徒真的不知所謂,
[00:29:02.000 --> 00:29:03.000]  烏煙瘴氣,
[00:29:03.000 --> 00:29:05.000]  為什麼?
[00:29:05.000 --> 00:29:06.000]  不看聖經,
[00:29:06.000 --> 00:29:08.000]  只講他的經歷,
[00:29:08.000 --> 00:29:10.000]  我什麼時候經歷到什麼,
[00:29:10.000 --> 00:29:11.000]  所以這個是真的,
[00:29:11.000 --> 00:29:13.000]  我經歷到哪些什麼,
[00:29:13.000 --> 00:29:14.000]  這個一定是真的,
[00:29:14.000 --> 00:29:15.000]  很靈驗,
[00:29:15.000 --> 00:29:17.000]  聖經是不是這樣講法?
[00:29:17.000 --> 00:29:20.000]  不單要明白聖經的真理,
[00:29:20.000 --> 00:29:23.000]  我們更加懂得活用聖經的真理,
[00:29:23.000 --> 00:29:24.000]  悟性,
[00:29:24.000 --> 00:29:26.000]  但是還有第二樣很重要,
[00:29:26.000 --> 00:29:31.000]  不單是神的話語去改變我們的生命,
[00:29:31.000 --> 00:29:36.000]  更加我們的生命的品格在改變,
[00:29:36.000 --> 00:29:39.000]  保羅很喜歡為這些信徒祈禱,
[00:29:39.000 --> 00:29:40.000]  祈禱什麼呢?
[00:29:40.000 --> 00:29:42.000]  他的生命的改變,
[00:29:42.000 --> 00:29:45.000]  以至他有培植基督徒的品格,
[00:29:45.000 --> 00:29:49.000]  保羅在第十一節就提到三樣寶貝,
[00:29:49.000 --> 00:29:51.000]  他要為你和為我祈禱,
[00:29:51.000 --> 00:29:53.000]  為所有的哥羅西人祈禱,
[00:29:53.000 --> 00:29:55.000]  這三個字很重要,
[00:29:55.000 --> 00:29:57.000]  就是第十一節說到,
[00:29:57.000 --> 00:29:59.000]  「召他榮耀的權能,
[00:29:59.000 --> 00:30:01.000]  得以在各樣的力上加力,
[00:30:01.000 --> 00:30:05.000]  好叫你們凡事歡歡喜喜地忍耐寬容。」
[00:30:05.000 --> 00:30:06.000]  三樣東西,
[00:30:06.000 --> 00:30:08.000]  第一,歡喜,
[00:30:08.000 --> 00:30:10.000]  第二,忍耐,
[00:30:10.000 --> 00:30:12.000]  第三,寬容,
[00:30:12.000 --> 00:30:19.000]  如果我們想過一個多姿多彩的基督徒人生,
[00:30:19.000 --> 00:30:21.000]  這三樣東西不少得了,
[00:30:21.000 --> 00:30:23.000]  第一個,忍耐,
[00:30:23.000 --> 00:30:26.000]  第二個,寬容,
[00:30:26.000 --> 00:30:28.000]  第三個,喜樂,
[00:30:28.000 --> 00:30:30.000]  我剛才說過,
[00:30:30.000 --> 00:30:34.000]  人的問題不是在乎外面的環境,
[00:30:34.000 --> 00:30:37.000]  也都不是在乎外面環境的改變,
[00:30:37.000 --> 00:30:41.000]  人的問題是在乎他生命的改變,
[00:30:41.000 --> 00:30:44.000]  換一個眼鏡來看萬事萬物,
[00:30:44.000 --> 00:30:47.000]  有什麼可以幫助我們的心態是靜呢?
[00:30:47.000 --> 00:30:49.000]  這副眼鏡是什麼眼鏡?
[00:30:49.000 --> 00:30:51.000]  就是這三個字,
[00:30:51.000 --> 00:30:55.000]  如果你有這三樣東西去看你萬事萬物的時候,
[00:30:55.000 --> 00:30:56.000]  我放心,
[00:30:56.000 --> 00:30:58.000]  上帝放心,
[00:30:58.000 --> 00:31:00.000]  第一個是寬容,
[00:31:00.000 --> 00:31:01.000]  第二個是忍耐,
[00:31:01.000 --> 00:31:02.000]  第三個是喜樂,
[00:31:02.000 --> 00:31:03.000]  或者我們穿上來看看,
[00:31:03.000 --> 00:31:05.000]  什麼叫做忍耐?
[00:31:05.000 --> 00:31:07.000]  忍耐是什麼意思?
[00:31:07.000 --> 00:31:09.000]  希臘文這個字,
[00:31:09.000 --> 00:31:11.000]  這個字真的,
[00:31:11.000 --> 00:31:13.000]  你看我講很多很多次,
[00:31:13.000 --> 00:31:14.000]  Huppamole,
[00:31:14.000 --> 00:31:15.000]  這個字一定要記住,
[00:31:15.000 --> 00:31:17.000]  什麼叫Huppamole?
[00:31:17.000 --> 00:31:19.000]  Huppamole有三幅圖畫,
[00:31:19.000 --> 00:31:21.000]  是可以幫助大家了解的,
[00:31:21.000 --> 00:31:23.000]  第一幅圖畫,
[00:31:23.000 --> 00:31:26.000]  是一個運動員,
[00:31:26.000 --> 00:31:29.000]  一個運動員必須要有忍耐,
[00:31:29.000 --> 00:31:31.000]  必須要有Huppamole,
[00:31:31.000 --> 00:31:32.000]  你不要看柳翔,
[00:31:32.000 --> 00:31:35.000]  嘩,多厲害,
[00:31:35.000 --> 00:31:37.000]  他110公尺高,
[00:31:37.000 --> 00:31:38.000]  打完了,
[00:31:38.000 --> 00:31:40.000]  你不要只看他11秒,
[00:31:40.000 --> 00:31:42.000]  你要看他11秒之前,
[00:31:42.000 --> 00:31:44.000]  那一年,那幾年,
[00:31:44.000 --> 00:31:46.000]  日日的訓練,
[00:31:46.000 --> 00:31:48.000]  在訓練的時候需要什麼?
[00:31:48.000 --> 00:31:50.000]  忍耐,
[00:31:50.000 --> 00:31:52.000]  比率,
[00:31:52.000 --> 00:31:54.000]  不容易的,
[00:31:54.000 --> 00:31:56.000]  不容易的,
[00:31:56.000 --> 00:32:00.000]  一個運動員需要有這個Huppamole,
[00:32:00.000 --> 00:32:03.000]  這個Huppamole不同看法,
[00:32:03.000 --> 00:32:06.000]  我女兒是一個游泳的,
[00:32:06.000 --> 00:32:08.000]  她在大學的時候,
[00:32:08.000 --> 00:32:10.000]  參加一個游泳隊,
[00:32:10.000 --> 00:32:12.000]  她告訴我們,
[00:32:12.000 --> 00:32:14.000]  她四點鐘就要起床,
[00:32:14.000 --> 00:32:15.000]  四點鐘,
[00:32:15.000 --> 00:32:18.000]  每個同房睡到最熟的時候,
[00:32:18.000 --> 00:32:19.000]  天氣又冷,
[00:32:19.000 --> 00:32:21.000]  她就要起床,
[00:32:21.000 --> 00:32:22.000]  梳洗完之後,
[00:32:22.000 --> 00:32:23.000]  就踩單車,
[00:32:23.000 --> 00:32:25.000]  去到游泳池,
[00:32:25.000 --> 00:32:27.000]  那時天還未亮,
[00:32:27.000 --> 00:32:29.000]  在室外的游泳池,
[00:32:29.000 --> 00:32:31.000]  天氣又冷,
[00:32:31.000 --> 00:32:32.000]  我本身就跳下去,
[00:32:32.000 --> 00:32:33.000]  游兩小時,
[00:32:33.000 --> 00:32:34.000]  然後就上學,
[00:32:34.000 --> 00:32:36.000]  下午再游兩小時,
[00:32:36.000 --> 00:32:37.000]  上學,
[00:32:37.000 --> 00:32:40.000]  每次起床她都說,
[00:32:40.000 --> 00:32:41.000]  算了,
[00:32:41.000 --> 00:32:43.000]  放棄,
[00:32:43.000 --> 00:32:45.000]  為什麼這麼辛苦?
[00:32:45.000 --> 00:32:47.000]  人家睡得這麼好,
[00:32:47.000 --> 00:32:50.000]  是什麼鼓勵她去?
[00:32:50.000 --> 00:32:53.000]  是什麼推動她去?
[00:32:53.000 --> 00:32:56.000]  就是這個Huppamole,
[00:32:56.000 --> 00:33:00.000]  是這個忍耐的心,
[00:33:00.000 --> 00:33:01.000]  我要繼續,
[00:33:01.000 --> 00:33:02.000]  我不要放棄,
[00:33:02.000 --> 00:33:05.000]  第二幅圖畫,
[00:33:05.000 --> 00:33:07.000]  就是龍夫,
[00:33:07.000 --> 00:33:08.000]  下一個書說,
[00:33:08.000 --> 00:33:12.000]  龍夫必須要忍耐天雨降臨,
[00:33:12.000 --> 00:33:14.000]  我自己是耕田出身的,
[00:33:14.000 --> 00:33:16.000]  在新界長大,
[00:33:16.000 --> 00:33:18.000]  種菜的時候,
[00:33:18.000 --> 00:33:19.000]  你就要有忍耐,
[00:33:19.000 --> 00:33:21.000]  慢慢地菜就長大,
[00:33:21.000 --> 00:33:23.000]  花就長大,
[00:33:23.000 --> 00:33:24.000]  如果你好像萬子所說的,
[00:33:24.000 --> 00:33:26.000]  鴨窯助長,
[00:33:26.000 --> 00:33:28.000]  電不長大,
[00:33:28.000 --> 00:33:29.000]  拔高它,
[00:33:29.000 --> 00:33:30.000]  你就會發覺,
[00:33:30.000 --> 00:33:32.000]  全部都死了,
[00:33:32.000 --> 00:33:34.000]  第三幅圖畫,
[00:33:34.000 --> 00:33:36.000]  是生孩子的,
[00:33:36.000 --> 00:33:38.000]  一個懷孕的婦人,
[00:33:38.000 --> 00:33:40.000]  必須要有Huppamole,
[00:33:40.000 --> 00:33:41.000]  必須要忍耐,
[00:33:41.000 --> 00:33:43.000]  懷胎十月,
[00:33:43.000 --> 00:33:46.000]  還有一個很重要,
[00:33:46.000 --> 00:33:48.000]  我太太生孩子的時候,
[00:33:48.000 --> 00:33:49.000]  她就問我,
[00:33:49.000 --> 00:33:50.000]  為什麼還不痛?
[00:33:50.000 --> 00:33:51.000]  為什麼還不痛?
[00:33:51.000 --> 00:33:52.000]  我說你很恨痛,
[00:33:52.000 --> 00:33:53.000]  當然很恨痛,
[00:33:53.000 --> 00:33:55.000]  有人恨痛,
[00:33:55.000 --> 00:33:56.000]  對他們來說,
[00:33:56.000 --> 00:34:00.000]  痛是一個新生命的誕生,
[00:34:00.000 --> 00:34:02.000]  新生命的誕生,
[00:34:02.000 --> 00:34:07.000]  就是這個痛的詮釋,
[00:34:07.000 --> 00:34:08.000]  原來,
[00:34:08.000 --> 00:34:10.000]  如果你有這個忍耐的時候,
[00:34:10.000 --> 00:34:12.000]  你看外面的痛是不同看法,
[00:34:12.000 --> 00:34:14.000]  別人會覺得很慘去避過,
[00:34:14.000 --> 00:34:15.000]  但對他們來說,
[00:34:15.000 --> 00:34:16.000]  是歡迎的,
[00:34:16.000 --> 00:34:18.000]  完全歡迎的,
[00:34:18.000 --> 00:34:19.000]  他將外面的東西,
[00:34:19.000 --> 00:34:21.000]  化為一種力量,
[00:34:21.000 --> 00:34:22.000]  這個就叫忍耐,
[00:34:22.000 --> 00:34:25.000]  這個就叫聖經裡面所說的忍耐,
[00:34:25.000 --> 00:34:31.000]  愛是恆久忍耐,
[00:34:31.000 --> 00:34:33.000]  又有因此,
[00:34:33.000 --> 00:34:35.000]  當你有愛的時候,
[00:34:35.000 --> 00:34:37.000]  你就懂得去忍耐,
[00:34:37.000 --> 00:34:39.000]  保羅為我們祈禱,
[00:34:39.000 --> 00:34:41.000]  為哥羅西人祈禱,
[00:34:41.000 --> 00:34:43.000]  就靠上帝給我們有這個忍耐,
[00:34:43.000 --> 00:34:45.000]  能夠將這些危機,
[00:34:45.000 --> 00:34:47.000]  將這些痛楚,
[00:34:47.000 --> 00:34:49.000]  化為一個轉化,
[00:34:49.000 --> 00:34:51.000]  轉為一個生機,
[00:34:51.000 --> 00:34:53.000]  第二,寬容,
[00:34:53.000 --> 00:34:55.000]  寬容這個字和忍耐,
[00:34:55.000 --> 00:34:57.000]  事實上是走在一起的,
[00:34:57.000 --> 00:34:59.000]  在哥羅西書裡面,
[00:34:59.000 --> 00:35:01.000]  就是忍耐寬容,
[00:35:01.000 --> 00:35:03.000]  寬容這個字其實也是忍耐的意思,
[00:35:03.000 --> 00:35:05.000]  Papamone是對環境的忍耐,
[00:35:05.000 --> 00:35:07.000]  Metrosumere,
[00:35:07.000 --> 00:35:11.000]  寬容就是對人的忍耐,
[00:35:11.000 --> 00:35:12.000]  不是環境,
[00:35:12.000 --> 00:35:13.000]  是人的忍耐,
[00:35:13.000 --> 00:35:14.000]  這個字由兩個希臘文組成,
[00:35:14.000 --> 00:35:15.000]  一個Metro,
[00:35:15.000 --> 00:35:16.000]  Metro就是大,
[00:35:16.000 --> 00:35:17.000]  長,
[00:35:17.000 --> 00:35:19.000]  Sumere就是解的氣,
[00:35:19.000 --> 00:35:20.000]  長氣,
[00:35:20.000 --> 00:35:21.000]  所以你們要忍耐,
[00:35:21.000 --> 00:35:23.000]  長氣,
[00:35:23.000 --> 00:35:26.000]  原來這個字很有意思,
[00:35:26.000 --> 00:35:30.000]  這個字是不會因為人家的反應,
[00:35:30.000 --> 00:35:33.000]  而改變你的心態,
[00:35:33.000 --> 00:35:34.000]  James Dobson,
[00:35:34.000 --> 00:35:37.000]  一個很出名的美國心理學家,
[00:35:37.000 --> 00:35:39.000]  有一次他帶著他的兒子去買報紙,
[00:35:39.000 --> 00:35:40.000]  那報紙不理他,
[00:35:40.000 --> 00:35:41.000]  他叫早晨,
[00:35:41.000 --> 00:35:42.000]  不理你,
[00:35:42.000 --> 00:35:43.000]  第二天他見到他,
[00:35:43.000 --> 00:35:44.000]  又叫早晨,
[00:35:44.000 --> 00:35:45.000]  他又不理他,
[00:35:45.000 --> 00:35:46.000]  第三天又叫早晨,
[00:35:46.000 --> 00:35:47.000]  又不理他,
[00:35:47.000 --> 00:35:48.000]  第四天又叫早晨,
[00:35:48.000 --> 00:35:49.000]  又不理他,
[00:35:49.000 --> 00:35:50.000]  到第五天的時候,
[00:35:50.000 --> 00:35:51.000]  他一樣叫早晨,
[00:35:51.000 --> 00:35:53.000]  那報紙也一樣不理他,
[00:35:53.000 --> 00:35:54.000]  他生他的氣,
[00:35:54.000 --> 00:35:56.000]  兒子對他說,
[00:35:56.000 --> 00:35:57.000]  人家都不理你,
[00:35:57.000 --> 00:35:59.000]  你沒有忍耐,
[00:35:59.000 --> 00:36:01.000]  為什麼你還要叫他早晨?
[00:36:01.000 --> 00:36:02.000]  Dobson說,
[00:36:02.000 --> 00:36:04.000]  我叫他早晨,
[00:36:04.000 --> 00:36:05.000]  是因為我覺得,
[00:36:05.000 --> 00:36:06.000]  作為一個人,
[00:36:06.000 --> 00:36:08.000]  很需要有禮貌,
[00:36:08.000 --> 00:36:09.000]  叫他早晨,
[00:36:09.000 --> 00:36:11.000]  不會因為他的反應,
[00:36:11.000 --> 00:36:13.000]  就改變了我這種看法,
[00:36:13.000 --> 00:36:15.000]  改變了我這種行為,
[00:36:15.000 --> 00:36:16.000]  這個就叫做,
[00:36:16.000 --> 00:36:18.000]  Metro Sumere,
[00:36:18.000 --> 00:36:20.000]  這個叫做寬容,
[00:36:20.000 --> 00:36:22.000]  人的問題在哪裡?
[00:36:22.000 --> 00:36:23.000]  人的問題就是,
[00:36:23.000 --> 00:36:26.000]  被人牽著鼻子走,
[00:36:26.000 --> 00:36:28.000]  我們沒有原則的,
[00:36:28.000 --> 00:36:29.000]  我們的原則就是,
[00:36:29.000 --> 00:36:30.000]  看別人的反應是怎樣,
[00:36:30.000 --> 00:36:31.000]  別人反應,
[00:36:31.000 --> 00:36:33.000]  於是我們就這樣反應,
[00:36:33.000 --> 00:36:35.000]  我開車後面有個人跟著我,
[00:36:35.000 --> 00:36:36.000]  接一接,
[00:36:36.000 --> 00:36:37.000]  還在撥我的時候,
[00:36:37.000 --> 00:36:40.000]  於是我那些無名火氣就上來了,
[00:36:40.000 --> 00:36:41.000]  有一次這麼抵死,
[00:36:41.000 --> 00:36:43.000]  讓我先按個按鈕給你看看,
[00:36:43.000 --> 00:36:45.000]  你就知道有問題,
[00:36:45.000 --> 00:36:47.000]  我想我太太說過一個笑話,
[00:36:47.000 --> 00:36:49.000]  有個人開著車在美國,
[00:36:49.000 --> 00:36:52.000]  前面紅燈就停在那裡,
[00:36:52.000 --> 00:36:54.000]  轉綠燈就想走,
[00:36:54.000 --> 00:36:56.000]  誰知道車子死了,
[00:36:56.000 --> 00:36:58.000]  於是後面的車子怎樣?
[00:36:58.000 --> 00:36:59.000]  撥撥撥撥撥,
[00:36:59.000 --> 00:37:01.000]  香港人不知道為何,
[00:37:01.000 --> 00:37:03.000]  人開車就是不停撥,
[00:37:03.000 --> 00:37:04.000]  撥撥撥撥撥,
[00:37:04.000 --> 00:37:06.000]  通常如果我被人撥,
[00:37:06.000 --> 00:37:07.000]  當然是罵他,
[00:37:07.000 --> 00:37:08.000]  罵車子,
[00:37:08.000 --> 00:37:09.000]  罵他,
[00:37:09.000 --> 00:37:10.000]  罵燈,
[00:37:10.000 --> 00:37:11.000]  罵電話,
[00:37:11.000 --> 00:37:14.000]  總之什麼火氣都出,
[00:37:14.000 --> 00:37:16.000]  但這個人厲害,
[00:37:16.000 --> 00:37:17.000]  他拿著鑰匙,
[00:37:17.000 --> 00:37:18.000]  拿著車匙,
[00:37:18.000 --> 00:37:19.000]  走到後面,
[00:37:19.000 --> 00:37:20.000]  先生,
[00:37:20.000 --> 00:37:22.000]  你可不可以幫我做點事?
[00:37:22.000 --> 00:37:23.000]  那個人看著你,
[00:37:23.000 --> 00:37:24.000]  什麼事?
[00:37:24.000 --> 00:37:26.000]  不如你幫我撥開車子,
[00:37:26.000 --> 00:37:28.000]  我幫你按著按鈕,
[00:37:28.000 --> 00:37:34.000]  我們沒有這種幽默,
[00:37:34.000 --> 00:37:38.000]  我們對人的反應很厲害,
[00:37:38.000 --> 00:37:39.000]  你想想你是不是?
[00:37:39.000 --> 00:37:40.000]  我就是,
[00:37:40.000 --> 00:37:42.000]  人家說一句話,
[00:37:42.000 --> 00:37:44.000]  就可以控制我們很久,
[00:37:44.000 --> 00:37:46.000]  我那次跟一個人談,
[00:37:46.000 --> 00:37:51.000]  他的媳婦三十年前說了一句話,
[00:37:51.000 --> 00:37:53.000]  他現在都睡不著覺,
[00:37:53.000 --> 00:37:55.000]  我說你媳婦的功力真厲害,
[00:37:55.000 --> 00:37:57.000]  用一分鐘控制了你三十年,
[00:37:57.000 --> 00:37:59.000]  你蠢不蠢一點?
[00:37:59.000 --> 00:38:02.000]  我想我們很多時候,
[00:38:02.000 --> 00:38:03.000]  是沒有這個寬容,
[00:38:03.000 --> 00:38:05.000]  也沒有忍耐,
[00:38:05.000 --> 00:38:08.000]  寬容忍耐是外面的環境,
[00:38:08.000 --> 00:38:10.000]  不是內心,
[00:38:10.000 --> 00:38:13.000]  我們需要是一種內心,
[00:38:13.000 --> 00:38:15.000]  基督徒的品格,
[00:38:15.000 --> 00:38:17.000]  第三,喜樂,
[00:38:17.000 --> 00:38:19.000]  喜樂是什麼意思?
[00:38:19.000 --> 00:38:22.000]  希臘文是chara這個字,
[00:38:22.000 --> 00:38:24.000]  chara這個字,
[00:38:24.000 --> 00:38:26.000]  不同英文的happy,
[00:38:26.000 --> 00:38:28.000]  我們現在中文叫你happy不happy,
[00:38:28.000 --> 00:38:29.000]  happy這個字很有趣,
[00:38:29.000 --> 00:38:31.000]  英文的happy就是一個字,
[00:38:31.000 --> 00:38:33.000]  跟著叫hap,
[00:38:33.000 --> 00:38:34.000]  hap是什麼意思?
[00:38:34.000 --> 00:38:35.000]  機會,
[00:38:35.000 --> 00:38:37.000]  你開不開心?
[00:38:37.000 --> 00:38:38.000]  看你有沒有機會,
[00:38:38.000 --> 00:38:39.000]  老闆對你好,
[00:38:39.000 --> 00:38:40.000]  那你就開心,
[00:38:40.000 --> 00:38:41.000]  誰對你好,
[00:38:41.000 --> 00:38:42.000]  那你就開心,
[00:38:42.000 --> 00:38:43.000]  完全看機會,
[00:38:43.000 --> 00:38:45.000]  完全看外面環境的影響,
[00:38:45.000 --> 00:38:47.000]  但是chara這個字,
[00:38:47.000 --> 00:38:49.000]  是超越一切環境,
[00:38:49.000 --> 00:38:51.000]  我樓下平安給你們,
[00:38:51.000 --> 00:38:52.000]  我所賜的平安,
[00:38:52.000 --> 00:38:54.000]  不是世人所賜的平安,
[00:38:54.000 --> 00:38:57.000]  是超越這個環境,
[00:38:57.000 --> 00:38:59.000]  寬容的心,
[00:38:59.000 --> 00:39:00.000]  忍耐的心,
[00:39:00.000 --> 00:39:01.000]  喜樂的心,
[00:39:01.000 --> 00:39:03.000]  是保羅的禱告,
[00:39:03.000 --> 00:39:04.000]  以至我們的生命,
[00:39:04.000 --> 00:39:05.000]  我們的眼光,
[00:39:05.000 --> 00:39:08.000]  我們的看法完全不同,
[00:39:08.000 --> 00:39:10.000]  這個叫變土,
[00:39:10.000 --> 00:39:12.000]  在變土,
[00:39:12.000 --> 00:39:14.000]  我想跟大家特別提到,
[00:39:14.000 --> 00:39:17.000]  有三樣東西我們可以去改變,
[00:39:17.000 --> 00:39:19.000]  實際如何去實踐這個變土?
[00:39:19.000 --> 00:39:21.000]  第一,
[00:39:21.000 --> 00:39:23.000]  是將一個蒙查查,
[00:39:23.000 --> 00:39:25.000]  蒙閉閉的我,
[00:39:25.000 --> 00:39:30.000]  化為一個透明的我,
[00:39:30.000 --> 00:39:32.000]  如何將我們一個蒙閉閉,
[00:39:32.000 --> 00:39:33.000]  蒙查查,
[00:39:33.000 --> 00:39:35.000]  迷失了方向的我,
[00:39:35.000 --> 00:39:39.000]  化為一個透明的我?
[00:39:39.000 --> 00:39:41.000]  我們發覺,
[00:39:41.000 --> 00:39:43.000]  我們一天,
[00:39:43.000 --> 00:39:45.000]  有很多東西是糊塗,
[00:39:45.000 --> 00:39:47.000]  糊塗糊塗,
[00:39:47.000 --> 00:39:48.000]  做錯了,走錯了,
[00:39:48.000 --> 00:39:50.000]  都不清楚,
[00:39:50.000 --> 00:39:52.000]  為什麼?
[00:39:52.000 --> 00:39:54.000]  你看看,
[00:39:54.000 --> 00:39:55.000]  我們戴眼鏡,
[00:39:55.000 --> 00:39:56.000]  人人會明白,
[00:39:56.000 --> 00:39:57.000]  你試一下,
[00:39:57.000 --> 00:39:58.000]  你整天不洗眼鏡,
[00:39:58.000 --> 00:39:59.000]  不抹眼鏡,
[00:39:59.000 --> 00:40:01.000]  你漸漸你的眼鏡就越來越蒙,
[00:40:01.000 --> 00:40:02.000]  越來越蒙,
[00:40:02.000 --> 00:40:03.000]  越來越蒙,
[00:40:03.000 --> 00:40:05.000]  心眼都是這樣,
[00:40:05.000 --> 00:40:06.000]  如果你的心裏面,
[00:40:06.000 --> 00:40:07.000]  你的靈魂裏面,
[00:40:07.000 --> 00:40:08.000]  很多的垃圾,
